Orthogroup	DKIK.longest_only	DBIA.longest_only
OG0009791	LOC108077497|XP_017026313.1|DKIK	LOC108034671|XP_016965100.1|DBIA
OG0009792	LOC108077518|XP_017026370.1|DKIK	LOC108035149|XP_016966081.1|DBIA
OG0009793	LOC108078480|XP_017027853.1|DKIK	LOC108028034|XP_016955164.1|DBIA
OG0009794	LOC108072055|XP_017018536.1|DKIK	LOC108026121|XP_016952313.1|DBIA
OG0009795	LOC108079001|XP_017028668.1|DKIK	LOC108035822|XP_016967058.1|DBIA
OG0009796	LOC108073367|XP_017020420.1|DKIK	LOC108028191|XP_016955341.1|DBIA
OG0009797	LOC108070553|XP_017016568.1|DKIK	LOC108034908|XP_016965631.1|DBIA
OG0009798	LOC108070548|XP_017016562.1|DKIK	LOC108034907|XP_016965630.1|DBIA
OG0009799	LOC108083690|XP_017035064.1|DKIK	LOC108028287|XP_016955487.1|DBIA
OG0009800	LOC108083267|XP_017034467.1|DKIK	LOC108030749|XP_016959285.1|DBIA
OG0009801	LOC108079722|XP_017029621.1|DKIK	LOC108034610|XP_016965034.1|DBIA
OG0009802	LOC108079828|XP_017029814.1|DKIK	LOC108035642|XP_016966836.1|DBIA
OG0009803	LOC108084398|XP_017036084.1|DKIK	LOC108034615|XP_016965038.1|DBIA
OG0009804	LOC108084385|XP_017036066.1|DKIK	LOC108035022|XP_016965855.1|DBIA
OG0009805	LOC108078662|XP_017028081.1|DKIK	LOC108034417|XP_016964789.1|DBIA
OG0009806	LOC108078626|XP_017028038.1|DKIK	LOC108035014|XP_016965847.1|DBIA
OG0009807	LOC108078688|XP_017028125.1|DKIK	LOC108034696|XP_016965125.1|DBIA
OG0009808	LOC108079708|XP_017029603.1|DKIK	LOC108034406|XP_016964777.1|DBIA
OG0009809	LOC108073893|XP_017021171.1|DKIK	LOC108028033|XP_016955160.1|DBIA
OG0009810	LOC108085798|XP_017038035.1|DKIK	LOC108028065|XP_016955194.1|DBIA
OG0009811	LOC108085802|XP_017038039.1|DKIK	LOC108028171|XP_016955321.1|DBIA
OG0009812	LOC108079807|XP_017029776.1|DKIK	LOC108028520|XP_016955892.1|DBIA
OG0009813	LOC108083298|XP_017034525.1|DKIK	LOC108030899|XP_016959564.1|DBIA
OG0009814	LOC108079306|XP_017029075.1|DKIK	LOC108034851|XP_016965478.1|DBIA
OG0009815	LOC108085537|XP_017037659.1|DKIK	LOC108035972|XP_016967280.1|DBIA
OG0009816	LOC108083007|XP_017034119.1|DKIK	LOC108034673|XP_016965102.1|DBIA
OG0009817	LOC108083084|XP_017034217.1|DKIK	LOC108034449|XP_016964822.1|DBIA
OG0009818	LOC108075337|XP_017023241.1|DKIK	LOC108028059|XP_016955187.1|DBIA
OG0009819	LOC108075107|XP_017022878.1|DKIK	LOC108028137|XP_016955282.1|DBIA
OG0009820	LOC108075122|XP_017022893.1|DKIK	LOC108028740|XP_016956196.1|DBIA
OG0009821	LOC108075328|XP_017023223.1|DKIK	LOC108028789|XP_016956259.1|DBIA
OG0009822	LOC108080574|XP_017030867.1|DKIK	LOC108028615|XP_016956024.1|DBIA
OG0009823	LOC108078774|XP_017028305.1|DKIK	LOC108035290|XP_016966346.1|DBIA
OG0009824	LOC108083124|XP_017034287.1|DKIK	LOC108028591|XP_016955994.1|DBIA
OG0009825	LOC108070394|XP_017016334.1|DKIK	LOC108034574|XP_016964995.1|DBIA
OG0009826	LOC108084793|XP_017036627.1|DKIK	LOC108030790|XP_016959356.1|DBIA
OG0009827	LOC108084794|XP_017036629.1|DKIK	LOC108030791|XP_016959357.1|DBIA
OG0009828	LOC108074023|XP_017021380.1|DKIK	LOC108028753|XP_016956213.1|DBIA
OG0009829	LOC108083639|XP_017034999.1|DKIK	LOC108030585|XP_016959044.1|DBIA
OG0009830	LOC108070410|XP_017016352.1|DKIK	LOC108030934|XP_016959623.1|DBIA
OG0009831	LOC108070406|XP_017016347.1|DKIK	LOC108030760|XP_016959300.1|DBIA
OG0009832	LOC108070408|XP_017016350.1|DKIK	LOC108030766|XP_016959308.1|DBIA
OG0009833	LOC108083003|XP_017034116.1|DKIK	LOC108030680|XP_016959201.1|DBIA
OG0009834	LOC108072957|XP_017019874.1|DKIK	LOC108022871|XP_016947548.1|DBIA
OG0009835	LOC108072877|XP_017019685.1|DKIK	LOC108022430|XP_016946804.1|DBIA
OG0009836	LOC108075649|XP_017023684.1|DKIK	LOC108032087|XP_016961400.1|DBIA
OG0009837	LOC108071408|XP_017017641.1|DKIK	LOC108031956|XP_016961233.1|DBIA
OG0009838	LOC108082702|XP_017033699.1|DKIK	LOC108033421|XP_016963231.1|DBIA
OG0009839	LOC108078120|XP_017027226.1|DKIK	LOC108030038|XP_016958098.1|DBIA
OG0009840	LOC108082667|XP_017033653.1|DKIK	LOC108032783|XP_016962273.1|DBIA
OG0009841	LOC108072481|XP_017019136.1|DKIK	LOC108026942|XP_016953648.1|DBIA
OG0009842	LOC108072749|XP_017019507.1|DKIK	LOC108035073|XP_016965954.1|DBIA
OG0009843	LOC108079763|XP_017029674.1|DKIK	LOC108034897|XP_016965600.1|DBIA
OG0009844	LOC108075148|XP_017022921.1|DKIK	LOC108035428|XP_016966548.1|DBIA
OG0009845	LOC108072424|XP_017019027.1|DKIK	LOC108030022|XP_016958051.1|DBIA
OG0009846	LOC108077345|XP_017026123.1|DKIK	LOC108029284|XP_016956972.1|DBIA
OG0009847	LOC108083857|XP_017035331.1|DKIK	LOC108025713|XP_016951758.1|DBIA
OG0009848	LOC108083897|XP_017035381.1|DKIK, LOC108072210|XP_017018763.1|DKIK	LOC108032528|XP_016961870.1|DBIA
OG0009849	LOC108075407|XP_017023321.1|DKIK	LOC108032249|XP_016961602.1|DBIA
OG0009850	LOC108074256|XP_017021715.1|DKIK	LOC108036170|XP_016967648.1|DBIA
OG0009853	LOC108079035|XP_017028705.1|DKIK	LOC108023947|XP_016949127.1|DBIA
OG0009855	LOC108073490|XP_017020641.1|DKIK	LOC108036753|XP_016968568.1|DBIA
OG0009856	LOC108079567|XP_017029398.1|DKIK, LOC108085274|XP_017037313.1|DKIK	LOC108032421|XP_016961730.1|DBIA
OG0009857	LOC108082687|XP_017033681.1|DKIK	LOC108032824|XP_016962328.1|DBIA
OG0009858	LOC108076872|XP_017025391.1|DKIK	LOC108032353|XP_016961653.1|DBIA
OG0009859	LOC108072615|XP_017019328.1|DKIK	LOC108032813|XP_016962315.1|DBIA
OG0009860	LOC108076938|XP_017025475.1|DKIK, LOC108076968|XP_017025507.1|DKIK	LOC108033430|XP_016963243.1|DBIA
OG0009861	LOC108074186|XP_017021616.1|DKIK	LOC108027941|XP_016955058.1|DBIA
OG0009862	LOC108081974|XP_017032698.1|DKIK	LOC108033437|XP_016963251.1|DBIA
OG0009863	LOC108074291|XP_017021767.1|DKIK	LOC108029163|XP_016956792.1|DBIA
OG0009864	LOC108074847|XP_017022544.1|DKIK	LOC108033961|XP_016964155.1|DBIA
OG0009865	LOC108076945|XP_017025482.1|DKIK	LOC108027718|XP_016954757.1|DBIA
OG0009866	LOC108071903|XP_017018324.1|DKIK	LOC108034724|XP_016965153.1|DBIA
OG0009867	LOC108078831|XP_017028411.1|DKIK	LOC108035192|XP_016966171.1|DBIA
OG0009868	LOC108073850|XP_017021120.1|DKIK	LOC108028027|XP_016955152.1|DBIA
OG0009870	LOC108080643|XP_017030956.1|DKIK, LOC108080642|XP_017030955.1|DKIK	LOC108028817|XP_016956293.1|DBIA
OG0009871	LOC108078010|XP_017027054.1|DKIK	LOC108029422|XP_016957154.1|DBIA
OG0009872	LOC108078288|XP_017027548.1|DKIK	LOC108030312|XP_016958639.1|DBIA
OG0009873	LOC108078179|XP_017027332.1|DKIK	LOC108025960|XP_016952142.1|DBIA, LOC108025959|XP_016952141.1|DBIA, LOC108026638|XP_016953150.1|DBIA
OG0009874	LOC108080616|XP_017030929.1|DKIK	LOC108028715|XP_016956160.1|DBIA
OG0009875	LOC108084760|XP_017036564.1|DKIK	LOC108030793|XP_016959359.1|DBIA
OG0009876	LOC108082312|XP_017033132.1|DKIK	LOC108022087|XP_016946421.1|DBIA
OG0009877	LOC108078142|XP_017027270.1|DKIK	LOC108036187|XP_016967667.1|DBIA
OG0009878	LOC108077998|XP_017027041.1|DKIK	LOC108029575|XP_016957425.1|DBIA
OG0009879	LOC108072904|XP_017019715.1|DKIK	LOC108022384|XP_016946755.1|DBIA
OG0009881	LOC108070804|XP_017016894.1|DKIK	LOC108029446|XP_016957186.1|DBIA
OG0009882	LOC108076229|XP_017024461.1|DKIK	LOC108022322|XP_016946673.1|DBIA
OG0009883	LOC108076810|XP_017025329.1|DKIK	LOC108029419|XP_016957149.1|DBIA
OG0009884	LOC108076648|XP_017025069.1|DKIK	LOC108029391|XP_016957108.1|DBIA
OG0009885	LOC108078413|XP_017027764.1|DKIK	LOC108036575|XP_016968316.1|DBIA
OG0009886	LOC108076486|XP_017024863.1|DKIK	LOC108036492|XP_016968172.1|DBIA
OG0009887	LOC108078507|XP_017027899.1|DKIK, LOC108078561|XP_017027969.1|DKIK	LOC108029678|XP_016957617.1|DBIA
OG0009888	LOC108077676|XP_017026586.1|DKIK	LOC108026602|XP_016953064.1|DBIA
OG0009889	LOC108072263|XP_017018820.1|DKIK	LOC108022333|XP_016946685.1|DBIA
OG0009890	LOC108076460|XP_017024831.1|DKIK	LOC108036534|XP_016968247.1|DBIA
OG0009891	LOC108073003|XP_017019944.1|DKIK	LOC108024935|XP_016950622.1|DBIA
OG0009893	LOC108082374|XP_017033204.1|DKIK	LOC108030460|XP_016958843.1|DBIA
OG0009894	LOC108074116|XP_017021504.1|DKIK	LOC108027006|XP_016953693.1|DBIA, LOC108027433|XP_016954369.1|DBIA
OG0009895	LOC108085482|XP_017037592.1|DKIK	LOC108026999|XP_016953687.1|DBIA
OG0009896	LOC108072023|XP_017018492.1|DKIK	LOC108026304|XP_016952677.1|DBIA
OG0009897	LOC108080928|XP_017031320.1|DKIK	LOC108026460|XP_016952889.1|DBIA
OG0009898	LOC108084063|XP_017035571.1|DKIK	LOC108030995|XP_016959685.1|DBIA
OG0009899	LOC108077610|XP_017026506.1|DKIK	LOC108024433|XP_016949839.1|DBIA
OG0009900	LOC108074110|XP_017021496.1|DKIK	LOC108023461|XP_016948469.1|DBIA
OG0009901	LOC108072152|XP_017018684.1|DKIK	LOC108025128|XP_016950884.1|DBIA
OG0009902	LOC108073339|XP_017020392.1|DKIK	LOC108031254|XP_016959982.1|DBIA
OG0009903	LOC108081021|XP_017031459.1|DKIK	LOC108027183|XP_016953973.1|DBIA
OG0009904	LOC108075507|XP_017023467.1|DKIK	LOC108031385|XP_016960238.1|DBIA
OG0009905	LOC108074077|XP_017021442.1|DKIK	LOC108031661|XP_016960786.1|DBIA
OG0009906	LOC108074057|XP_017021418.1|DKIK	LOC108031213|XP_016959937.1|DBIA
OG0009907	LOC108071351|XP_017017581.1|DKIK	LOC108031616|XP_016960699.1|DBIA
OG0009908	LOC108075698|XP_017023711.1|DKIK	LOC108030964|XP_016959653.1|DBIA, LOC108032152|XP_016961487.1|DBIA
OG0009909	LOC108085049|XP_017036997.1|DKIK	LOC108025236|XP_016951072.1|DBIA
OG0009911	LOC108072288|XP_017018845.1|DKIK, LOC108072287|XP_017018844.1|DKIK	LOC108022392|XP_016946767.1|DBIA
OG0009912	LOC108082763|XP_017033779.1|DKIK	LOC108032526|XP_016961864.1|DBIA
OG0009913	LOC108075777|XP_017023825.1|DKIK	LOC108027652|XP_016954658.1|DBIA
OG0009915	LOC108074510|XP_017022077.1|DKIK	LOC108032419|XP_016961728.1|DBIA
OG0009916	LOC108075395|XP_017023304.1|DKIK	LOC108033816|XP_016963930.1|DBIA
OG0009917	LOC108077931|XP_017026958.1|DKIK	LOC108036282|XP_016967782.1|DBIA
OG0009922	LOC108073926|XP_017021212.1|DKIK	LOC108028476|XP_016955826.1|DBIA
OG0009925	LOC108072034|XP_017018506.1|DKIK	LOC108026251|XP_016952593.1|DBIA
OG0009926	LOC108070413|XP_017016354.1|DKIK	LOC108028705|XP_016956143.1|DBIA
OG0009927	LOC108076010|XP_017024155.1|DKIK	LOC108024266|XP_016949642.1|DBIA
OG0009928	LOC108073332|XP_017020383.1|DKIK	LOC108025118|XP_016950872.1|DBIA
OG0009930	LOC108083393|XP_017034633.1|DKIK	LOC108023182|XP_016947913.1|DBIA
OG0009931	LOC108072310|XP_017018871.1|DKIK	LOC108022627|XP_016947164.1|DBIA
OG0009932	LOC108078304|XP_017027577.1|DKIK	LOC108036503|XP_016968195.1|DBIA
OG0009933	LOC108072923|XP_017019756.1|DKIK	LOC108029945|XP_016957937.1|DBIA
OG0009938	LOC108083349|XP_017034582.1|DKIK	LOC108023621|XP_016948721.1|DBIA
OG0009940	LOC108082768|XP_017033788.1|DKIK	LOC108026004|XP_016952183.1|DBIA
OG0009941	LOC108081393|XP_017032040.1|DKIK	LOC108033656|XP_016963579.1|DBIA
OG0009942	LOC108078229|XP_017027419.1|DKIK	LOC108036487|XP_016968165.1|DBIA
OG0009943	LOC108077090|XP_017025750.1|DKIK	LOC108033729|XP_016963770.1|DBIA
OG0009944	LOC108076017|XP_017024162.1|DKIK	LOC108024106|XP_016949373.1|DBIA
OG0009945	LOC108079256|XP_017029033.1|DKIK	LOC108025900|XP_016952072.1|DBIA
OG0009946	LOC108075554|XP_017023549.1|DKIK	LOC108025307|XP_016951194.1|DBIA
OG0009947	LOC108084389|XP_017036071.1|DKIK	LOC108028101|XP_016955237.1|DBIA
OG0009948	LOC108080343|XP_017030532.1|DKIK	LOC108024135|XP_016949406.1|DBIA
OG0009949	LOC108080835|XP_017031228.1|DKIK	LOC108032900|XP_016962431.1|DBIA
OG0009950	LOC108082804|XP_017033853.1|DKIK	LOC108025138|XP_016950900.1|DBIA
OG0009951	LOC108076572|XP_017025009.1|DKIK	LOC108031701|XP_016960851.1|DBIA
OG0009952	LOC108083190|XP_017034381.1|DKIK	LOC108025644|XP_016951673.1|DBIA
OG0009953	LOC108082676|XP_017033668.1|DKIK	LOC108026012|XP_016952192.1|DBIA
OG0009954	LOC108085629|XP_017037800.1|DKIK	LOC108031444|XP_016960366.1|DBIA
OG0009955	LOC108082456|XP_017033317.1|DKIK	LOC108030245|XP_016958540.1|DBIA
OG0009956	LOC108071736|XP_017018048.1|DKIK	LOC108024215|XP_016949569.1|DBIA
OG0009957	LOC108085053|XP_017037002.1|DKIK	LOC108025291|XP_016951167.1|DBIA
OG0009958	LOC108085047|XP_017036995.1|DKIK	LOC108025462|XP_016951452.1|DBIA
OG0009960	LOC108080785|XP_017031141.1|DKIK	LOC108024940|XP_016950630.1|DBIA
OG0009961	LOC108084330|XP_017035980.1|DKIK	LOC108024928|XP_016950615.1|DBIA
OG0009962	LOC108074046|XP_017021406.1|DKIK	LOC108031237|XP_016959962.1|DBIA
OG0009963	LOC108075548|XP_017023542.1|DKIK	LOC108031769|XP_016960965.1|DBIA
OG0009964	LOC108080901|XP_017031292.1|DKIK	LOC108024860|XP_016950490.1|DBIA
OG0009965	LOC108073667|XP_017020882.1|DKIK	LOC108025008|XP_016950753.1|DBIA
OG0009966	LOC108077025|XP_017025638.1|DKIK	LOC108033345|XP_016963141.1|DBIA
OG0009967	LOC108079686|XP_017029581.1|DKIK	LOC108034305|XP_016964664.1|DBIA
OG0009968	LOC108086099|XP_017038415.1|DKIK	LOC108029059|XP_016956616.1|DBIA
OG0009969	LOC108081431|XP_017032103.1|DKIK	LOC108033697|XP_016963690.1|DBIA
OG0009970	LOC108079553|XP_017029380.1|DKIK	LOC108034356|XP_016964732.1|DBIA
OG0009971	LOC108077006|XP_017025570.1|DKIK	LOC108033620|XP_016963481.1|DBIA
OG0009972	LOC108077231|XP_017025977.1|DKIK	LOC108033428|XP_016963240.1|DBIA
OG0009973	LOC108078111|XP_017027204.1|DKIK	LOC108029508|XP_016957280.1|DBIA
OG0009974	LOC108075833|XP_017023892.1|DKIK	LOC108033602|XP_016963444.1|DBIA
OG0009975	LOC108073610|XP_017020790.1|DKIK	LOC108034160|XP_016964455.1|DBIA
OG0009976	LOC108082819|XP_017033867.1|DKIK	LOC108034005|XP_016964224.1|DBIA
OG0009977	LOC108081960|XP_017032683.1|DKIK	LOC108035335|XP_016966406.1|DBIA
OG0009978	LOC108082031|XP_017032791.1|DKIK	LOC108034633|XP_016965063.1|DBIA
OG0009979	LOC108072510|XP_017019171.1|DKIK	LOC108032817|XP_016962320.1|DBIA
OG0009980	LOC108076312|XP_017024580.1|DKIK	LOC108022926|XP_016947627.1|DBIA
OG0009981	LOC108073033|XP_017019983.1|DKIK	LOC108023021|XP_016947745.1|DBIA
OG0009984	LOC108072925|XP_017019760.1|DKIK	LOC108022952|XP_016947656.1|DBIA
OG0009985	LOC108085147|XP_017037155.1|DKIK	LOC108022911|XP_016947608.1|DBIA
OG0009986	LOC108081305|XP_017031880.1|DKIK	LOC108030466|XP_016958850.1|DBIA
OG0009987	LOC108076236|XP_017024470.1|DKIK	LOC108026546|XP_016952985.1|DBIA
OG0009988	LOC108076183|XP_017024403.1|DKIK	LOC108026945|XP_016953647.1|DBIA
OG0009989	LOC108072308|XP_017018869.1|DKIK	LOC108022775|XP_016947378.1|DBIA
OG0009990	LOC108076664|XP_017025086.1|DKIK	LOC108029438|XP_016957174.1|DBIA
OG0009991	LOC108076123|XP_017024341.1|DKIK	LOC108022519|XP_016946979.1|DBIA
OG0009992	LOC108070779|XP_017016870.1|DKIK	LOC108026075|XP_016952266.1|DBIA
OG0009993	LOC108071798|XP_017018168.1|DKIK	LOC108025836|XP_016951983.1|DBIA
OG0009994	LOC108080276|XP_017030428.1|DKIK	LOC108021947|XP_016946263.1|DBIA
OG0009995	LOC108075996|XP_017024139.1|DKIK	LOC108024288|XP_016949676.1|DBIA
OG0009996	LOC108083495|XP_017034786.1|DKIK	LOC108033117|XP_016962812.1|DBIA
OG0009997	LOC108071826|XP_017018222.1|DKIK	LOC108023243|XP_016948010.1|DBIA
OG0009998	LOC108083373|XP_017034608.1|DKIK	LOC108029158|XP_016956827.1|DBIA
OG0009999	LOC108071796|XP_017018165.1|DKIK	LOC108022020|XP_016946353.1|DBIA
OG0010000	LOC108083812|XP_017035248.1|DKIK	LOC108023364|XP_016948252.1|DBIA
OG0010001	LOC108075998|XP_017024141.1|DKIK	LOC108024416|XP_016949821.1|DBIA
OG0010002	LOC108079020|XP_017028688.1|DKIK	LOC108028963|XP_016956494.1|DBIA
OG0010003	LOC108077087|XP_017025743.1|DKIK	LOC108033731|XP_016963772.1|DBIA
OG0010004	LOC108076107|XP_017024321.1|DKIK	LOC108023714|XP_016948833.1|DBIA
OG0010005	LOC108071842|XP_017018245.1|DKIK	LOC108023668|XP_016948779.1|DBIA
OG0010006	LOC108071218|XP_017017390.1|DKIK	LOC108033051|XP_016962666.1|DBIA
OG0010007	LOC108084482|XP_017036197.1|DKIK	LOC108036117|XP_016967593.1|DBIA
OG0010008	LOC108083367|XP_017034599.1|DKIK	LOC108035797|XP_016967028.1|DBIA
OG0010009	LOC108082781|XP_017033809.1|DKIK	LOC108032372|XP_016961683.1|DBIA
OG0010010	LOC108080148|XP_017030271.1|DKIK	LOC108027593|XP_016954600.1|DBIA
OG0010011	LOC108084191|XP_017035782.1|DKIK	LOC108021938|XP_016946254.1|DBIA
OG0010012	LOC108079171|XP_017028911.1|DKIK	LOC108023910|XP_016949084.1|DBIA
OG0010013	LOC108084460|XP_017036160.1|DKIK	LOC108025664|XP_016951692.1|DBIA
OG0010014	LOC108080028|XP_017030090.1|DKIK	LOC108027623|XP_016954634.1|DBIA
OG0010015	LOC108084451|XP_017036149.1|DKIK	LOC108025618|XP_016951641.1|DBIA
OG0010016	LOC108075130|XP_017022902.1|DKIK	LOC108025568|XP_016951586.1|DBIA
OG0010017	LOC108084461|XP_017036161.1|DKIK	LOC108025656|XP_016951683.1|DBIA
OG0010018	LOC108083549|XP_017034883.1|DKIK	LOC108023579|XP_016948662.1|DBIA
OG0010019	LOC108071774|XP_017018108.1|DKIK	LOC108025851|XP_016952005.1|DBIA
OG0010020	LOC108083903|XP_017035388.1|DKIK	LOC108023677|XP_016948788.1|DBIA
OG0010021	LOC108085942|XP_017038218.1|DKIK	LOC108023985|XP_016949204.1|DBIA
OG0010022	LOC108074469|XP_017022025.1|DKIK	LOC108027628|XP_016954639.1|DBIA
OG0010023	LOC108082909|XP_017033982.1|DKIK	LOC108023255|XP_016948026.1|DBIA
OG0010024	LOC108082913|XP_017033986.1|DKIK	LOC108023306|XP_016948098.1|DBIA
OG0010025	LOC108079447|XP_017029270.1|DKIK	LOC108023374|XP_016948265.1|DBIA
OG0010026	LOC108079201|XP_017028954.1|DKIK	LOC108023940|XP_016949117.1|DBIA
OG0010027	LOC108078984|XP_017028648.1|DKIK	LOC108024156|XP_016949457.1|DBIA
OG0010028	LOC108074151|XP_017021543.1|DKIK	LOC108023478|XP_016948489.1|DBIA
OG0010029	LOC108080068|XP_017030140.1|DKIK	LOC108024366|XP_016949759.1|DBIA
OG0010030	LOC108071681|XP_017017974.1|DKIK	LOC108033047|XP_016962662.1|DBIA
OG0010031	LOC108071678|XP_017017972.1|DKIK	LOC108033040|XP_016962656.1|DBIA
OG0010032	LOC108086203|XP_017038554.1|DKIK	LOC108032437|XP_016961749.1|DBIA
OG0010033	LOC108071734|XP_017018047.1|DKIK	LOC108025666|XP_016951693.1|DBIA
OG0010034	LOC108080077|XP_017030150.1|DKIK	LOC108025646|XP_016951671.1|DBIA
OG0010035	LOC108080081|XP_017030153.1|DKIK	LOC108025652|XP_016951680.1|DBIA
OG0010036	LOC108080007|XP_017030061.1|DKIK	LOC108025952|XP_016952139.1|DBIA
OG0010037	LOC108080080|XP_017030152.1|DKIK	LOC108025657|XP_016951684.1|DBIA
OG0010038	LOC108083803|XP_017035234.1|DKIK	LOC108032124|XP_016961449.1|DBIA
OG0010039	LOC108082369|XP_017033199.1|DKIK	LOC108022423|XP_016946799.1|DBIA
OG0010040	LOC108075959|XP_017024098.1|DKIK	LOC108034035|XP_016964269.1|DBIA
OG0010041	LOC108070936|XP_017017082.1|DKIK	LOC108034679|XP_016965220.1|DBIA
OG0010042	LOC108080045|XP_017030113.1|DKIK	LOC108027615|XP_016954624.1|DBIA
OG0010043	LOC108080037|XP_017030103.1|DKIK	LOC108027503|XP_016954436.1|DBIA
OG0010044	LOC108071243|XP_017017417.1|DKIK	LOC108023728|XP_016948855.1|DBIA
OG0010045	LOC108079225|XP_017028996.1|DKIK	LOC108025771|XP_016951857.1|DBIA
OG0010046	LOC108079226|XP_017028998.1|DKIK	LOC108025649|XP_016951677.1|DBIA
OG0010047	LOC108071692|XP_017017995.1|DKIK	LOC108023961|XP_016949164.1|DBIA
OG0010048	LOC108070818|XP_017016917.1|DKIK	LOC108026516|XP_016952961.1|DBIA
OG0010049	LOC108074913|XP_017022630.1|DKIK	LOC108033224|XP_016962977.1|DBIA
OG0010050	LOC108074945|XP_017022667.1|DKIK	LOC108033153|XP_016962868.1|DBIA
OG0010051	LOC108080244|XP_017030391.1|DKIK	LOC108021874|XP_016946155.1|DBIA
OG0010052	LOC108074200|XP_017021628.1|DKIK	LOC108033382|XP_016963194.1|DBIA
OG0010053	LOC108079389|XP_017029202.1|DKIK	LOC108025768|XP_016951853.1|DBIA
OG0010054	LOC108083878|XP_017035357.1|DKIK	LOC108024047|XP_016949312.1|DBIA
OG0010055	LOC108083786|XP_017035201.1|DKIK	LOC108023918|XP_016949091.1|DBIA
OG0010056	LOC108083862|XP_017035338.1|DKIK	LOC108032281|XP_016961627.1|DBIA
OG0010057	LOC108080135|XP_017030261.1|DKIK	LOC108024174|XP_016949487.1|DBIA
OG0010058	LOC108080289|XP_017030447.1|DKIK	LOC108033017|XP_016962632.1|DBIA
OG0010059	LOC108079240|XP_017029013.1|DKIK	LOC108025752|XP_016951835.1|DBIA
OG0010060	LOC108083514|XP_017034813.1|DKIK	LOC108024658|XP_016950208.1|DBIA
OG0010061	LOC108078569|XP_017027978.1|DKIK	LOC108034783|XP_016965231.1|DBIA
OG0010062	LOC108071590|XP_017017860.1|DKIK	LOC108028757|XP_016956218.1|DBIA
OG0010063	LOC108077473|XP_017026281.1|DKIK	LOC108034772|XP_016965207.1|DBIA
OG0010064	LOC108077541|XP_017026420.1|DKIK	LOC108035581|XP_016966741.1|DBIA
OG0010065	LOC108085985|XP_017038275.1|DKIK	LOC108034495|XP_016964889.1|DBIA
OG0010066	LOC108079694|XP_017029587.1|DKIK	LOC108034381|XP_016964754.1|DBIA
OG0010067	LOC108075056|XP_017022826.1|DKIK	LOC108034507|XP_016964916.1|DBIA
OG0010068	LOC108085816|XP_017038056.1|DKIK	LOC108028253|XP_016955426.1|DBIA
OG0010069	LOC108079710|XP_017029607.1|DKIK	LOC108035486|XP_016966626.1|DBIA
OG0010070	LOC108085824|XP_017038066.1|DKIK	LOC108028269|XP_016955455.1|DBIA
OG0010071	LOC108071882|XP_017018299.1|DKIK	LOC108028119|XP_016955256.1|DBIA
OG0010072	LOC108070558|XP_017016572.1|DKIK	LOC108034729|XP_016965157.1|DBIA
OG0010073	LOC108070551|XP_017016566.1|DKIK	LOC108034569|XP_016964989.1|DBIA
OG0010074	LOC108074915|XP_017022634.1|DKIK	LOC108032183|XP_016961530.1|DBIA
OG0010075	LOC108079696|XP_017029590.1|DKIK	LOC108034378|XP_016964751.1|DBIA
OG0010076	LOC108070490|XP_017016473.1|DKIK	LOC108030686|XP_016959208.1|DBIA
OG0010077	LOC108084403|XP_017036089.1|DKIK	LOC108034707|XP_016965136.1|DBIA
OG0010078	LOC108084405|XP_017036092.1|DKIK	LOC108034733|XP_016965162.1|DBIA
OG0010079	LOC108078627|XP_017028039.1|DKIK	LOC108035015|XP_016965848.1|DBIA
OG0010080	LOC108072702|XP_017019428.1|DKIK	LOC108034702|XP_016965132.1|DBIA
OG0010081	LOC108078776|XP_017028309.1|DKIK	LOC108029881|XP_016957864.1|DBIA
OG0010082	LOC108079728|XP_017029628.1|DKIK	LOC108034409|XP_016964780.1|DBIA
OG0010083	LOC108075151|XP_017022925.1|DKIK	LOC108035063|XP_016965941.1|DBIA
OG0010084	LOC108072740|XP_017019496.1|DKIK	LOC108035077|XP_016965966.1|DBIA
OG0010085	LOC108085404|XP_017037465.1|DKIK	LOC108030727|XP_016959258.1|DBIA
OG0010086	LOC108072787|XP_017019558.1|DKIK	LOC108035671|XP_016966868.1|DBIA
OG0010087	LOC108075290|XP_017023172.1|DKIK	LOC108034939|XP_016965702.1|DBIA
OG0010088	LOC108070404|XP_017016344.1|DKIK	LOC108030925|XP_016959608.1|DBIA
OG0010089	LOC108073874|XP_017021149.1|DKIK	LOC108028259|XP_016955438.1|DBIA
OG0010090	LOC108079510|XP_017029342.1|DKIK	LOC108036028|XP_016967451.1|DBIA
OG0010091	LOC108076171|XP_017024391.1|DKIK	LOC108022213|XP_016946555.1|DBIA
OG0010092	LOC108079322|XP_017029108.1|DKIK	LOC108027208|XP_016954014.1|DBIA
OG0010093	LOC108076759|XP_017025248.1|DKIK	LOC108026968|XP_016953673.1|DBIA
OG0010094	LOC108083670|XP_017035037.1|DKIK, LOC108083673|XP_017035039.1|DKIK	LOC108031354|XP_016960112.1|DBIA
OG0010095	LOC108084549|XP_017036286.1|DKIK	LOC108026168|XP_016952412.1|DBIA
OG0010096	LOC108070836|XP_017016951.1|DKIK	LOC108033203|XP_016962939.1|DBIA
OG0010097	LOC108080281|XP_017030434.1|DKIK	LOC108024151|XP_016949441.1|DBIA
OG0010098	LOC108075813|XP_017023876.1|DKIK	LOC108021940|XP_016946256.1|DBIA
OG0010099	LOC108079679|XP_017029568.1|DKIK	LOC108033721|XP_016963743.1|DBIA
