Orthogroup	DKIK.longest_only	DSEC.longest_only
OG0009575	LOC108078070|XP_017027124.1|DKIK	LOC6608617|XP_002033351.1|DSEC
OG0009576	LOC108085622|XP_017037783.1|DKIK	LOC6614087|XP_002038541.1|DSEC
OG0009577	LOC108074424|XP_017021950.1|DKIK	LOC6613537|XP_002038005.1|DSEC
OG0009578	LOC108072590|XP_017019291.1|DKIK	LOC6614704|XP_002039131.1|DSEC
OG0009579	LOC108074196|XP_017021626.1|DKIK	LOC6615177|XP_002039593.2|DSEC
OG0009580	LOC108078083|XP_017027160.1|DKIK	LOC6608303|XP_032570381.1|DSEC
OG0009582	LOC108078736|XP_017028232.1|DKIK	LOC6606030|XP_032574613.1|DSEC
OG0009583	LOC108071209|XP_017017379.1|DKIK	LOC6619815|XP_002044028.1|DSEC
OG0009584	LOC108071724|XP_017018037.1|DKIK	LOC6620229|XP_002044438.2|DSEC
OG0009585	LOC108073425|XP_017020533.1|DKIK	LOC6619659|XP_002043874.1|DSEC
OG0009586	LOC108078665|XP_017028085.1|DKIK	LOC6606031|XP_002030842.1|DSEC
OG0009587	LOC108076184|XP_017024405.1|DKIK	LOC6615575|XP_002039949.2|DSEC
OG0009588	LOC108073316|XP_017020365.1|DKIK	LOC6619666|XP_002043881.2|DSEC
OG0009589	LOC108079755|XP_017029664.1|DKIK	LOC116800929|XP_032573527.1|DSEC
OG0009590	LOC108073845|XP_017021115.1|DKIK	LOC6611090|XP_002035647.1|DSEC
OG0009591	LOC108072104|XP_017018607.1|DKIK	LOC6607176|XP_002031962.1|DSEC
OG0009592	LOC108081774|XP_017032477.1|DKIK	LOC116801372|XP_032576129.1|DSEC
OG0009593	LOC108081766|XP_017032457.1|DKIK	LOC6619061|XP_032577983.1|DSEC
OG0009594	LOC108072053|XP_017018535.1|DKIK	LOC6619726|XP_002043941.1|DSEC
OG0009595	LOC108084129|XP_017035656.1|DKIK	LOC6614251|XP_002038696.1|DSEC
OG0009596	LOC108084044|XP_017035551.1|DKIK	LOC6614286|XP_002038726.1|DSEC
OG0009597	LOC108083997|XP_017035499.1|DKIK	LOC6614289|XP_002038729.1|DSEC
OG0009598	LOC108084310|XP_017035963.1|DKIK	LOC6614292|XP_002038732.2|DSEC
OG0009599	LOC108081494|XP_017032194.1|DKIK	LOC6606894|XP_002031688.1|DSEC
OG0009600	LOC108081025|XP_017031476.1|DKIK	LOC6606166|XP_002030974.1|DSEC
OG0009601	LOC108073171|XP_017020166.1|DKIK	LOC6607758|XP_002032521.1|DSEC
OG0009602	LOC108077668|XP_017026577.1|DKIK	LOC6616985|XP_002041313.2|DSEC
OG0009603	LOC108085430|XP_017037508.1|DKIK	LOC6607221|XP_032578760.1|DSEC
OG0009604	LOC108083468|XP_017034744.1|DKIK	LOC6614793|XP_002039212.2|DSEC
OG0009605	LOC108085850|XP_017038096.1|DKIK	LOC6617013|XP_002041341.1|DSEC
OG0009606	LOC108085839|XP_017038085.1|DKIK	LOC6617009|XP_002041337.1|DSEC
OG0009607	LOC108085854|XP_017038101.1|DKIK	LOC6617008|XP_002041336.1|DSEC
OG0009608	LOC108073177|XP_017020172.1|DKIK	LOC6607744|XP_002032507.1|DSEC
OG0009609	LOC108085627|XP_017037797.1|DKIK	LOC6616914|XP_002041244.2|DSEC
OG0009610	LOC108084374|XP_017036050.1|DKIK	LOC6619071|XP_002043311.1|DSEC
OG0009611	LOC108084376|XP_017036051.1|DKIK	LOC6619072|XP_032577799.1|DSEC
OG0009612	LOC108084809|XP_017036658.1|DKIK	LOC6620073|XP_002044285.1|DSEC
OG0009613	LOC108077131|XP_017025831.1|DKIK	LOC6614438|XP_002038871.1|DSEC
OG0009614	LOC108073040|XP_017020029.1|DKIK	LOC6606435|XP_002031239.1|DSEC
OG0009615	LOC108084937|XP_017036825.1|DKIK	LOC6617130|XP_002041457.1|DSEC
OG0009616	LOC108084925|XP_017036811.1|DKIK	LOC6617110|XP_002041437.1|DSEC
OG0009617	LOC108074094|XP_017021474.1|DKIK	LOC6613753|XP_032579197.1|DSEC
OG0009618	LOC108083683|XP_017035053.1|DKIK	LOC116803458|XP_032583058.1|DSEC, LOC116803456|XP_032583056.1|DSEC
OG0009618	LOC108075350|XP_017023248.1|DKIK	LOC116803407|XP_032583031.1|DSEC
OG0009618	LOC108085858|XP_017038108.1|DKIK	LOC116803457|XP_032583057.1|DSEC
OG0009619	LOC108075547|XP_017023541.1|DKIK	LOC6607414|XP_002032187.2|DSEC
OG0009620	LOC108084915|XP_017036801.1|DKIK	LOC6607290|XP_002032069.1|DSEC
OG0009621	LOC108084918|XP_017036804.1|DKIK	LOC6607292|XP_032578021.1|DSEC
OG0009622	LOC108085675|XP_017037858.1|DKIK	LOC6613714|XP_002038184.1|DSEC
OG0009623	LOC108077577|XP_017026461.1|DKIK, LOC108078802|XP_017028363.1|DKIK	LOC116801408|XP_032576556.1|DSEC
OG0009624	LOC108070664|XP_017016724.1|DKIK	LOC6619537|XP_032578628.1|DSEC
OG0009625	LOC108073702|XP_017020926.1|DKIK	LOC6612873|XP_002037365.1|DSEC
OG0009626	LOC108083667|XP_017035028.1|DKIK	LOC6607504|XP_002032273.1|DSEC
OG0009627	LOC108083666|XP_017035027.1|DKIK	LOC6607505|XP_002032274.2|DSEC
OG0009628	LOC108083671|XP_017035038.1|DKIK	LOC6607499|XP_002032268.1|DSEC
OG0009629	LOC108084097|XP_017035613.1|DKIK	LOC6616781|XP_002041118.1|DSEC
OG0009630	LOC108084084|XP_017035596.1|DKIK	LOC6616785|XP_002041122.1|DSEC
OG0009631	LOC108084590|XP_017036354.1|DKIK	LOC6606601|XP_032576341.1|DSEC
OG0009632	LOC108084336|XP_017035986.1|DKIK	LOC6617650|XP_002041963.1|DSEC
OG0009633	LOC108072897|XP_017019709.1|DKIK	LOC6609209|XP_032572040.1|DSEC
OG0009634	LOC108086037|XP_017038346.1|DKIK	LOC6612979|XP_002037470.1|DSEC
OG0009635	LOC108077876|XP_017026901.1|DKIK	LOC6606443|XP_002031247.2|DSEC
OG0009636	LOC108075307|XP_017023200.1|DKIK	LOC6616315|XP_032573990.1|DSEC
OG0009637	LOC108075632|XP_017023658.1|DKIK	LOC6619611|XP_032578946.1|DSEC
OG0009638	LOC108085677|XP_017037860.1|DKIK	LOC6613729|XP_002038199.1|DSEC
OG0009639	LOC108080443|XP_017030668.1|DKIK	LOC6614155|XP_002038608.1|DSEC
OG0009640	LOC108085585|XP_017037741.1|DKIK	LOC6617075|XP_002041403.1|DSEC
OG0009641	LOC108075383|XP_017023282.1|DKIK	LOC6607397|XP_002032170.2|DSEC
OG0009642	LOC108075457|XP_017023399.1|DKIK	LOC6607395|XP_002032168.1|DSEC
OG0009643	LOC108077670|XP_017026580.1|DKIK	LOC6616867|XP_002041203.1|DSEC
OG0009644	LOC108080906|XP_017031298.1|DKIK	LOC6620989|XP_032578054.1|DSEC
OG0009645	LOC108080996|XP_017031411.1|DKIK	LOC6607611|XP_002032379.2|DSEC
OG0009646	LOC108073740|XP_017020992.1|DKIK	LOC6612882|XP_032577682.1|DSEC
OG0009647	LOC108073691|XP_017020912.1|DKIK	LOC6612874|XP_002037366.1|DSEC
OG0009648	LOC108070694|XP_017016767.1|DKIK	LOC6614061|XP_002038515.1|DSEC
OG0009649	LOC108081003|XP_017031426.1|DKIK	LOC6612620|XP_002037124.1|DSEC
OG0009650	LOC108072567|XP_017019247.1|DKIK	LOC6614387|XP_002038825.2|DSEC
OG0009651	LOC108082008|XP_017032752.1|DKIK	LOC6617672|XP_002041980.1|DSEC
OG0009652	LOC108086066|XP_017038372.1|DKIK	LOC6613252|XP_032576181.1|DSEC
OG0009653	LOC108086080|XP_017038387.1|DKIK	LOC6613276|XP_002037753.1|DSEC
OG0009654	LOC108086070|XP_017038378.1|DKIK	LOC6613275|XP_002037752.1|DSEC
OG0009655	LOC108077033|XP_017025651.1|DKIK	LOC6611596|XP_032583127.1|DSEC
OG0009656	LOC108075908|XP_017024020.1|DKIK	LOC6611628|XP_002036164.1|DSEC
OG0009657	LOC108077326|XP_017026103.1|DKIK	LOC6613099|XP_002037582.1|DSEC
OG0009658	LOC108082097|XP_017032881.1|DKIK	LOC6617708|XP_032575815.1|DSEC
OG0009659	LOC108077170|XP_017025894.1|DKIK	LOC6613387|XP_002037861.1|DSEC
OG0009660	LOC108074509|XP_017022076.1|DKIK	LOC6613064|XP_002037547.2|DSEC
OG0009661	LOC108079573|XP_017029406.1|DKIK	LOC6611571|XP_002036109.1|DSEC
OG0009662	LOC108082077|XP_017032858.1|DKIK	LOC6612166|XP_002036683.2|DSEC
OG0009663	LOC108079632|XP_017029504.1|DKIK	LOC6613090|XP_002037573.1|DSEC
OG0009664	LOC108086214|XP_017038565.1|DKIK	LOC6613140|XP_032583767.1|DSEC
OG0009665	LOC108079184|XP_017028929.1|DKIK	LOC6617320|XP_002041645.2|DSEC
OG0009666	LOC108081430|XP_017032102.1|DKIK	LOC6614410|XP_002038843.1|DSEC
OG0009667	LOC108074563|XP_017022154.1|DKIK	LOC6618176|XP_002042451.1|DSEC
OG0009668	LOC108074779|XP_017022446.1|DKIK	LOC6618209|XP_002042484.1|DSEC
OG0009669	LOC108070535|XP_017016548.1|DKIK	LOC6614566|XP_032574171.1|DSEC
OG0009670	LOC108086223|XP_017038577.1|DKIK	LOC6613431|XP_002037905.1|DSEC
OG0009671	LOC108079552|XP_017029378.1|DKIK	LOC6614591|XP_002039019.1|DSEC
OG0009672	LOC108076937|XP_017025474.1|DKIK	LOC6611819|XP_032583311.1|DSEC
OG0009673	LOC108076983|XP_017025529.1|DKIK	LOC6611821|XP_002036343.2|DSEC
OG0009674	LOC108082882|XP_017033953.1|DKIK	LOC6614728|XP_002039152.1|DSEC
OG0009675	LOC108072597|XP_017019298.1|DKIK	LOC6611343|XP_002035889.1|DSEC
OG0009676	LOC108081864|XP_017032593.1|DKIK	LOC6619313|XP_002043530.1|DSEC
OG0009677	LOC108074859|XP_017022561.1|DKIK	LOC6611699|XP_002036233.2|DSEC
OG0009678	LOC108070518|XP_017016507.1|DKIK	LOC116802199|XP_032581739.1|DSEC
OG0009679	LOC108074629|XP_017022237.1|DKIK	LOC6613528|XP_002037996.2|DSEC
OG0009680	LOC108070391|XP_017016333.1|DKIK	LOC6617892|XP_002042200.1|DSEC
OG0009681	LOC108076208|XP_017024432.1|DKIK	LOC6615711|XP_032571946.1|DSEC
OG0009682	LOC108076559|XP_017024959.1|DKIK	LOC6610123|XP_002034732.1|DSEC
OG0009683	LOC108080703|XP_017031030.1|DKIK	LOC6607932|XP_002032682.1|DSEC
OG0009684	LOC108080709|XP_017031035.1|DKIK	LOC6607933|XP_002032683.1|DSEC
OG0009685	LOC108081309|XP_017031890.1|DKIK	LOC6607936|XP_002032686.1|DSEC
OG0009686	LOC108072884|XP_017019694.1|DKIK	LOC6609717|XP_032571952.1|DSEC
OG0009687	LOC108073032|XP_017019982.1|DKIK	LOC6609722|XP_002034379.1|DSEC
OG0009688	LOC108082488|XP_017033391.1|DKIK	LOC6609858|XP_002034509.1|DSEC
OG0009689	LOC108081149|XP_017031677.1|DKIK	LOC6609800|XP_032571396.1|DSEC
OG0009690	LOC108074740|XP_017022401.1|DKIK	LOC6609128|XP_002033830.1|DSEC
OG0009691	LOC108082495|XP_017033405.1|DKIK	LOC6615331|XP_002039729.1|DSEC
OG0009692	LOC108076191|XP_017024410.1|DKIK	LOC6609417|XP_002034102.1|DSEC
OG0009694	LOC108071982|XP_017018444.1|DKIK	LOC116800311|XP_032570262.1|DSEC
OG0009695	LOC108072352|XP_017018931.1|DKIK	LOC6618902|XP_002043150.1|DSEC
OG0009696	LOC108073046|XP_017019999.1|DKIK	LOC116800519|XP_032571825.1|DSEC
OG0009697	LOC108077653|XP_017026558.1|DKIK	LOC6605398|XP_032574390.1|DSEC
OG0009698	LOC108080730|XP_017031078.1|DKIK	LOC6621834|XP_032572191.1|DSEC
OG0009699	LOC108078235|XP_017027427.1|DKIK	LOC6608635|XP_032571287.1|DSEC
OG0009700	LOC108076391|XP_017024717.1|DKIK	LOC6618847|XP_002043096.1|DSEC
OG0009701	LOC108084956|XP_017036844.1|DKIK	LOC6612792|XP_002037293.1|DSEC
OG0009702	LOC108080729|XP_017031077.1|DKIK	LOC6607908|XP_032572192.1|DSEC
OG0009703	LOC108074301|XP_017021779.1|DKIK	LOC6617227|XP_002041554.1|DSEC
OG0009704	LOC108076627|XP_017025042.1|DKIK	LOC6608101|XP_002032849.2|DSEC
OG0009705	LOC108082581|XP_017033528.1|DKIK	LOC6608844|XP_032571414.1|DSEC
OG0009706	LOC108082311|XP_017033131.1|DKIK	LOC6608839|XP_002033553.1|DSEC
OG0009707	LOC108084200|XP_017035799.1|DKIK	LOC6607039|XP_002031827.1|DSEC
OG0009708	LOC108081302|XP_017031877.1|DKIK	LOC6607938|XP_002032688.1|DSEC
OG0009709	LOC108081337|XP_017031967.1|DKIK	LOC6607941|XP_002032691.1|DSEC
OG0009710	LOC108081335|XP_017031965.1|DKIK	LOC6607942|XP_002032692.1|DSEC
OG0009711	LOC108081287|XP_017031864.1|DKIK	LOC6607958|XP_002032706.2|DSEC
OG0009712	LOC108084386|XP_017036068.1|DKIK	LOC6605927|XP_032573436.1|DSEC
OG0009713	LOC108082534|XP_017033458.1|DKIK	LOC6608242|XP_032572513.1|DSEC
OG0009714	LOC108085096|XP_017037057.1|DKIK	LOC6609074|XP_002033777.1|DSEC
OG0009715	LOC108078370|XP_017027684.1|DKIK	LOC6615771|XP_032570296.1|DSEC
OG0009716	LOC108078518|XP_017027912.1|DKIK	LOC6608227|XP_002032971.2|DSEC
OG0009717	LOC108082540|XP_017033465.1|DKIK	LOC6620805|XP_002045004.2|DSEC
OG0009718	LOC108079912|XP_017029939.1|DKIK	LOC6609053|XP_002033756.1|DSEC
OG0009719	LOC108070773|XP_017016861.1|DKIK	LOC6618811|XP_002043060.1|DSEC
OG0009720	LOC108076345|XP_017024622.1|DKIK	LOC6609481|XP_032572991.1|DSEC
OG0009721	LOC108082380|XP_017033211.1|DKIK	LOC6608802|XP_032572063.1|DSEC
OG0009723	LOC108078670|XP_017028091.1|DKIK	LOC6610784|XP_002035350.1|DSEC
OG0009724	LOC108078187|XP_017027344.1|DKIK	LOC6615304|XP_002039708.1|DSEC
OG0009725	LOC108077936|XP_017026962.1|DKIK	LOC6615530|XP_002039909.1|DSEC
OG0009726	LOC108071451|XP_017017696.1|DKIK	LOC6616834|XP_002041170.1|DSEC
OG0009727	LOC108080859|XP_017031252.1|DKIK	LOC6609027|XP_002033731.1|DSEC
OG0009728	LOC108082092|XP_017032877.1|DKIK	LOC6609989|XP_032571029.1|DSEC
OG0009729	LOC108082091|XP_017032876.1|DKIK	LOC6609988|XP_002034624.1|DSEC
OG0009730	LOC108084457|XP_017036155.1|DKIK	LOC6617634|XP_002041947.1|DSEC
OG0009731	LOC108073072|XP_017020027.1|DKIK	LOC6608706|XP_002033430.2|DSEC
OG0009732	LOC108070757|XP_017016843.1|DKIK	LOC6608177|XP_002032922.1|DSEC
OG0009733	LOC108074149|XP_017021538.1|DKIK	LOC6619858|XP_002044071.1|DSEC
OG0009734	LOC108071665|XP_017017959.1|DKIK	LOC6620239|XP_032582604.1|DSEC
OG0009735	LOC108074317|XP_017021802.1|DKIK	LOC6611078|XP_002035635.1|DSEC
OG0009736	LOC108076085|XP_017024288.1|DKIK	LOC6612225|XP_032582049.1|DSEC
OG0009737	LOC108073183|XP_017020178.1|DKIK	LOC6606566|XP_032577636.1|DSEC
OG0009738	LOC108083359|XP_017034591.1|DKIK	LOC6614867|XP_032581720.1|DSEC
OG0009739	LOC108083382|XP_017034618.1|DKIK	LOC6614870|XP_032581025.1|DSEC
OG0009740	LOC108083883|XP_017035363.1|DKIK	LOC6617567|XP_032581858.1|DSEC
OG0009741	LOC108082128|XP_017032919.1|DKIK	LOC6611802|XP_002036324.1|DSEC
OG0009742	LOC108079232|XP_017029005.1|DKIK	LOC6618473|XP_002042743.2|DSEC
OG0009743	LOC108080350|XP_017030543.1|DKIK	LOC6618030|XP_032580449.1|DSEC
OG0009744	LOC108083866|XP_017035342.1|DKIK	LOC6612366|XP_002036875.1|DSEC
OG0009745	LOC108078994|XP_017028660.1|DKIK	LOC6619789|XP_002044002.1|DSEC
OG0009746	LOC108084775|XP_017036584.1|DKIK	LOC6605603|XP_002030421.1|DSEC
OG0009747	LOC108074523|XP_017022089.1|DKIK	LOC6617424|XP_002041748.1|DSEC
OG0009748	LOC108083557|XP_017034901.1|DKIK	LOC6614978|XP_002039395.1|DSEC
OG0009749	LOC108080604|XP_017030914.1|DKIK	LOC6606130|XP_002030938.1|DSEC
OG0009750	LOC108075037|XP_017022794.1|DKIK	LOC6610451|XP_032573920.1|DSEC
OG0009751	LOC108085753|XP_017037980.1|DKIK	LOC6617459|XP_002041776.1|DSEC
OG0009752	LOC108083370|XP_017034603.1|DKIK	LOC6616127|XP_002040492.1|DSEC
OG0009753	LOC108083438|XP_017034682.1|DKIK	LOC6616126|XP_002040491.1|DSEC
OG0009754	LOC108072353|XP_017018933.1|DKIK	LOC116800283|XP_032570050.1|DSEC
OG0009755	LOC108083537|XP_017034869.1|DKIK	LOC6617910|XP_002042218.2|DSEC
OG0009756	LOC108080114|XP_017030234.1|DKIK	LOC6617510|XP_002041826.1|DSEC
OG0009757	LOC108072254|XP_017018806.1|DKIK	LOC6618938|XP_002043183.1|DSEC, LOC6617452|XP_002041516.1|DSEC
OG0009758	LOC108075730|XP_017023762.1|DKIK	LOC6612667|XP_032579405.1|DSEC
OG0009759	LOC108083584|XP_017034936.1|DKIK	LOC6620599|XP_032580892.1|DSEC
OG0009760	LOC108075974|XP_017024114.1|DKIK	LOC6615953|XP_002040320.2|DSEC
OG0009761	LOC108080057|XP_017030131.1|DKIK	LOC6615948|XP_002040315.1|DSEC
OG0009762	LOC108084646|XP_017036426.1|DKIK	LOC6616149|XP_002040514.1|DSEC
OG0009763	LOC108079698|XP_017029592.1|DKIK	LOC6610353|XP_002034939.2|DSEC
OG0009764	LOC108078671|XP_017028093.1|DKIK	LOC6606032|XP_002030843.1|DSEC
OG0009765	LOC108071482|XP_017017730.1|DKIK	LOC6610267|XP_002034862.1|DSEC
OG0009766	LOC108071598|XP_017017869.1|DKIK	LOC6610977|XP_002035534.1|DSEC
OG0009767	LOC108071575|XP_017017845.1|DKIK	LOC6610991|XP_002035548.1|DSEC
OG0009768	LOC108073910|XP_017021195.1|DKIK	LOC6610609|XP_002035176.1|DSEC
OG0009769	LOC108078934|XP_017028571.1|DKIK	LOC6604984|XP_002029827.1|DSEC
OG0009770	LOC108077992|XP_017027035.1|DKIK	LOC6611169|XP_032575073.1|DSEC
OG0009771	LOC108079071|XP_017028774.1|DKIK	LOC6610149|XP_002034758.1|DSEC
OG0009772	LOC108078488|XP_017027863.1|DKIK	LOC6610314|XP_032574988.1|DSEC
OG0009773	LOC108079712|XP_017029609.1|DKIK	LOC6606004|XP_002030815.1|DSEC
OG0009774	LOC108077470|XP_017026277.1|DKIK	LOC6606064|XP_002030874.1|DSEC
OG0009775	LOC108078329|XP_017027621.1|DKIK	LOC6611182|XP_002035738.1|DSEC
OG0009776	LOC108078632|XP_017028045.1|DKIK	LOC6605125|XP_032574393.1|DSEC
OG0009777	LOC108071639|XP_017017916.1|DKIK	LOC6605139|XP_002029980.2|DSEC
OG0009778	LOC108075078|XP_017022849.1|DKIK	LOC6610504|XP_002035084.1|DSEC
OG0009779	LOC108071634|XP_017017907.1|DKIK	LOC6610946|XP_032575031.1|DSEC
OG0009780	LOC108071651|XP_017017935.1|DKIK	LOC6610948|XP_002035505.1|DSEC
OG0009781	LOC108071635|XP_017017909.1|DKIK	LOC6611016|XP_002035573.1|DSEC
OG0009782	LOC108079740|XP_017029641.1|DKIK	LOC6610584|XP_002035157.1|DSEC
OG0009783	LOC108072796|XP_017019569.1|DKIK	LOC116800948|XP_032573697.1|DSEC
OG0009784	LOC108075055|XP_017022825.1|DKIK	LOC6610488|XP_032575592.1|DSEC
OG0009785	LOC108078580|XP_017027989.1|DKIK	LOC6616437|XP_032573956.1|DSEC
OG0009786	LOC108078582|XP_017027991.1|DKIK	LOC6605011|XP_002029854.1|DSEC
OG0009787	LOC108078730|XP_017028221.1|DKIK	LOC6605014|XP_002029857.1|DSEC
OG0009788	LOC108075041|XP_017022797.1|DKIK	LOC6610452|XP_032573922.1|DSEC
OG0009789	LOC108079732|XP_017029632.1|DKIK	LOC6610577|XP_002035150.1|DSEC
OG0009790	LOC108072281|XP_017018835.1|DKIK	LOC6615442|XP_002039824.1|DSEC
OG0009791	LOC108077497|XP_017026313.1|DKIK	LOC6604918|XP_002029761.1|DSEC
OG0009792	LOC108077518|XP_017026370.1|DKIK	LOC6604887|XP_002029732.1|DSEC
OG0009793	LOC108078480|XP_017027853.1|DKIK	LOC6610174|XP_002034782.1|DSEC
OG0009794	LOC108072055|XP_017018536.1|DKIK	LOC6619727|XP_002043942.1|DSEC
OG0009795	LOC108079001|XP_017028668.1|DKIK	LOC116801990|XP_032580536.1|DSEC
OG0009796	LOC108073367|XP_017020420.1|DKIK	LOC6605197|XP_002030036.1|DSEC
OG0009797	LOC108070553|XP_017016568.1|DKIK	LOC6604772|XP_002029625.1|DSEC
OG0009798	LOC108070548|XP_017016562.1|DKIK	LOC6604771|XP_032573430.1|DSEC
OG0009799	LOC108083690|XP_017035064.1|DKIK	LOC6616367|XP_002040727.1|DSEC
OG0009800	LOC108083267|XP_017034467.1|DKIK	LOC6616469|XP_002040830.1|DSEC
OG0009801	LOC108079722|XP_017029621.1|DKIK	LOC6610645|XP_002035212.1|DSEC
OG0009802	LOC108079828|XP_017029814.1|DKIK	LOC6610647|XP_032574641.1|DSEC
OG0009803	LOC108084398|XP_017036084.1|DKIK	LOC6605937|XP_002030750.1|DSEC
OG0009804	LOC108084385|XP_017036066.1|DKIK	LOC6605922|XP_002030735.2|DSEC
OG0009805	LOC108078662|XP_017028081.1|DKIK	LOC6605921|XP_002030734.1|DSEC
OG0009806	LOC108078626|XP_017028038.1|DKIK	LOC6605919|XP_002030732.1|DSEC
OG0009807	LOC108078688|XP_017028125.1|DKIK	LOC6605898|XP_002030711.2|DSEC
OG0009808	LOC108079708|XP_017029603.1|DKIK	LOC6610583|XP_032573599.1|DSEC
OG0009809	LOC108073893|XP_017021171.1|DKIK	LOC6611101|XP_002035658.1|DSEC
OG0009810	LOC108085798|XP_017038035.1|DKIK	LOC6616423|XP_002040783.1|DSEC
OG0009811	LOC108085802|XP_017038039.1|DKIK	LOC6616422|XP_002040782.2|DSEC
OG0009812	LOC108079807|XP_017029776.1|DKIK	LOC6611080|XP_002035637.1|DSEC
OG0009813	LOC108083298|XP_017034525.1|DKIK	LOC6619361|XP_032573459.1|DSEC
OG0009814	LOC108079306|XP_017029075.1|DKIK	LOC6610864|XP_002035430.1|DSEC
OG0009815	LOC108085537|XP_017037659.1|DKIK	LOC6618373|XP_002042643.1|DSEC
OG0009816	LOC108083007|XP_017034119.1|DKIK	LOC6605645|XP_002030463.1|DSEC
OG0009817	LOC108083084|XP_017034217.1|DKIK	LOC6605644|XP_002030462.2|DSEC
OG0009818	LOC108075337|XP_017023241.1|DKIK	LOC6605567|XP_002030389.1|DSEC
OG0009819	LOC108075107|XP_017022878.1|DKIK	LOC6605568|XP_002030390.1|DSEC
OG0009820	LOC108075122|XP_017022893.1|DKIK	LOC6605569|XP_002030391.1|DSEC
OG0009821	LOC108075328|XP_017023223.1|DKIK	LOC6616342|XP_032574990.1|DSEC
OG0009822	LOC108080574|XP_017030867.1|DKIK	LOC6618296|XP_002042569.1|DSEC
OG0009823	LOC108078774|XP_017028305.1|DKIK	LOC116801025|XP_032574168.1|DSEC
OG0009824	LOC108083124|XP_017034287.1|DKIK	LOC6605246|XP_002030084.1|DSEC
OG0009825	LOC108070394|XP_017016334.1|DKIK	LOC6605586|XP_002030405.1|DSEC
OG0009826	LOC108084793|XP_017036627.1|DKIK	LOC6616557|XP_002040916.1|DSEC
OG0009827	LOC108084794|XP_017036629.1|DKIK	LOC6616556|XP_002040915.1|DSEC
OG0009828	LOC108074023|XP_017021380.1|DKIK	LOC6605260|XP_002030098.1|DSEC
OG0009829	LOC108083639|XP_017034999.1|DKIK	LOC6605840|XP_002030654.2|DSEC
OG0009830	LOC108070410|XP_017016352.1|DKIK	LOC6616500|XP_002040860.1|DSEC
OG0009831	LOC108070406|XP_017016347.1|DKIK	LOC6616504|XP_002040864.2|DSEC
OG0009832	LOC108070408|XP_017016350.1|DKIK	LOC6616505|XP_002040865.1|DSEC
OG0009833	LOC108083003|XP_017034116.1|DKIK	LOC6605820|XP_002030635.2|DSEC
OG0009834	LOC108072957|XP_017019874.1|DKIK	LOC6609206|XP_002033897.1|DSEC
OG0009835	LOC108072877|XP_017019685.1|DKIK	LOC6609613|XP_002034290.1|DSEC
OG0009836	LOC108075649|XP_017023684.1|DKIK	LOC6619100|XP_002043340.1|DSEC
OG0009837	LOC108071408|XP_017017641.1|DKIK	LOC6616808|XP_032577756.1|DSEC
OG0009838	LOC108082702|XP_017033699.1|DKIK	LOC6614526|XP_002038957.1|DSEC
OG0009839	LOC108078120|XP_017027226.1|DKIK	LOC116800676|XP_032572868.1|DSEC
OG0009840	LOC108082667|XP_017033653.1|DKIK	LOC6614695|XP_002039122.1|DSEC
OG0009841	LOC108072481|XP_017019136.1|DKIK	LOC6613547|XP_002038015.1|DSEC
OG0009842	LOC108072749|XP_017019507.1|DKIK	LOC6605685|XP_002030501.2|DSEC
OG0009843	LOC108079763|XP_017029674.1|DKIK	LOC6610595|XP_002035168.2|DSEC
OG0009844	LOC108075148|XP_017022921.1|DKIK	LOC6605662|XP_002030480.2|DSEC
OG0009845	LOC108072424|XP_017019027.1|DKIK	LOC6609230|XP_002033921.2|DSEC
OG0009846	LOC108077345|XP_017026123.1|DKIK	LOC6611299|XP_002035846.1|DSEC
OG0009847	LOC108083857|XP_017035331.1|DKIK	LOC6612370|XP_002036879.2|DSEC
OG0009848	LOC108083897|XP_017035381.1|DKIK, LOC108072210|XP_017018763.1|DKIK	LOC6612429|XP_002036937.1|DSEC
OG0009849	LOC108075407|XP_017023321.1|DKIK	LOC6607824|XP_032576366.1|DSEC
OG0009850	LOC108074256|XP_017021715.1|DKIK	LOC6620597|XP_002044801.2|DSEC
OG0009853	LOC108079035|XP_017028705.1|DKIK	LOC6618480|XP_002042750.1|DSEC
OG0009855	LOC108073490|XP_017020641.1|DKIK	LOC6611742|XP_002036265.2|DSEC
OG0009856	LOC108079567|XP_017029398.1|DKIK, LOC108085274|XP_017037313.1|DKIK	LOC6617902|XP_032583516.1|DSEC
OG0009857	LOC108082687|XP_017033681.1|DKIK	LOC6614693|XP_032578035.1|DSEC
OG0009858	LOC108076872|XP_017025391.1|DKIK	LOC6611856|XP_002036378.2|DSEC
OG0009859	LOC108072615|XP_017019328.1|DKIK	LOC6621637|XP_032570284.1|DSEC
OG0009860	LOC108076938|XP_017025475.1|DKIK, LOC108076968|XP_017025507.1|DKIK	LOC6612083|XP_032583476.1|DSEC
OG0009861	LOC108074186|XP_017021616.1|DKIK	LOC6617380|XP_002041705.2|DSEC
OG0009862	LOC108081974|XP_017032698.1|DKIK	LOC6612178|XP_002036695.2|DSEC
OG0009863	LOC108074291|XP_017021767.1|DKIK	LOC6617228|XP_032583609.1|DSEC
OG0009864	LOC108074847|XP_017022544.1|DKIK	LOC6618197|XP_002042472.1|DSEC
OG0009865	LOC108076945|XP_017025482.1|DKIK	LOC6613369|XP_002037843.1|DSEC
OG0009866	LOC108071903|XP_017018324.1|DKIK	LOC6605163|XP_032575226.1|DSEC
