Orthogroup	DKIK.longest_only	HILL.longest_only
OG0006309	LOC108085941|XP_017038215.1|DKIK	LOC119657599|XP_037920513.1|HILL
OG0006310	LOC108073242|XP_017020285.1|DKIK	LOC119658250|XP_037921453.1|HILL
OG0006311	LOC108074203|XP_017021631.1|DKIK	LOC119657319|XP_037920107.1|HILL
OG0006312	LOC108074259|XP_017021720.1|DKIK	LOC119657573|XP_037920467.1|HILL
OG0006313	LOC108083486|XP_017034774.1|DKIK	LOC119657522|XP_037920392.1|HILL
OG0006314	LOC108071706|XP_017018012.1|DKIK	LOC119657619|XP_037920550.1|HILL
OG0006315	LOC108082952|XP_017034060.1|DKIK	LOC119658594|XP_037921982.1|HILL
OG0006316	LOC108079871|XP_017029872.1|DKIK	LOC119658115|XP_037921310.1|HILL
OG0006317	LOC108071856|XP_017018262.1|DKIK	LOC119657569|XP_037920457.1|HILL
OG0006318	LOC108084654|XP_017036461.1|DKIK	LOC119656713|XP_037919160.1|HILL
OG0006319	LOC108078540|XP_017027941.1|DKIK	LOC119656573|XP_037918888.1|HILL
OG0006320	LOC108080171|XP_017030304.1|DKIK	LOC119657375|XP_037920188.1|HILL
OG0006321	LOC108083363|XP_017034594.1|DKIK	LOC119658231|XP_037921436.1|HILL
OG0006322	LOC108083950|XP_017035441.1|DKIK	LOC119657426|XP_037920256.1|HILL
OG0006323	LOC108080241|XP_017030388.1|DKIK	LOC119658021|XP_037921178.1|HILL
OG0006324	LOC108083421|XP_017034665.1|DKIK	LOC119657267|XP_037920027.1|HILL
OG0006325	LOC108071344|XP_017017569.1|DKIK	LOC119660418|XP_037924893.1|HILL
OG0006326	LOC108083093|XP_017034233.1|DKIK	LOC119657446|XP_037920285.1|HILL
OG0006327	LOC108085009|XP_017036937.1|DKIK	LOC119646562|XP_037902969.1|HILL
OG0006328	LOC108083669|XP_017035032.1|DKIK	LOC119653087|XP_037913509.1|HILL
OG0006329	LOC108084644|XP_017036427.1|DKIK	LOC119658055|XP_037921228.1|HILL
OG0006330	LOC108073433|XP_017020542.1|DKIK	LOC119659277|XP_037923213.1|HILL
OG0006331	LOC108080122|XP_017030242.1|DKIK	LOC119657901|XP_037920985.1|HILL
OG0006332	LOC108074948|XP_017022669.1|DKIK	LOC119658073|XP_037921260.1|HILL
OG0006333	LOC108071786|XP_017018139.1|DKIK	LOC119656742|XP_037919224.1|HILL
OG0006334	LOC108080347|XP_017030534.1|DKIK	LOC119658025|XP_037921185.1|HILL
OG0006335	LOC108071345|XP_017017570.1|DKIK	LOC119657232|XP_037919976.1|HILL
OG0006336	LOC108079266|XP_017029046.1|DKIK	LOC119657754|XP_037920736.1|HILL
OG0006337	LOC108074128|XP_017021517.1|DKIK	LOC119656748|XP_037919235.1|HILL
OG0006338	LOC108077736|XP_017026688.1|DKIK	LOC119651427|XP_037910952.1|HILL
OG0006339	LOC108084798|XP_017036642.1|DKIK	LOC119658408|XP_037921727.1|HILL
OG0006340	LOC108077019|XP_017025600.1|DKIK	LOC119657002|XP_037919668.1|HILL
OG0006341	LOC108080109|XP_017030213.1|DKIK	LOC119656752|XP_037919243.1|HILL
OG0006342	LOC108080160|XP_017030290.1|DKIK	LOC119657246|XP_037919989.1|HILL
OG0006343	LOC108080022|XP_017030085.1|DKIK	LOC119658371|XP_037921660.1|HILL
OG0006344	LOC108077117|XP_017025804.1|DKIK	LOC119658428|XP_037921755.1|HILL
OG0006345	LOC108084194|XP_017035786.1|DKIK	LOC119652963|XP_037913287.1|HILL
OG0006346	LOC108075749|XP_017023792.1|DKIK	LOC119652410|XP_037912450.1|HILL
OG0006347	LOC108077755|XP_017026719.1|DKIK	LOC119650662|XP_037909530.1|HILL
OG0006348	LOC108080129|XP_017030248.1|DKIK	LOC119658012|XP_037921166.1|HILL
OG0006349	LOC108079405|XP_017029218.1|DKIK	LOC119657965|XP_037921097.1|HILL
OG0006350	LOC108077571|XP_017026458.1|DKIK	LOC119652628|XP_037912803.1|HILL
OG0006351	LOC108083409|XP_017034651.1|DKIK	LOC119656588|XP_037918924.1|HILL
OG0006352	LOC108074703|XP_017022332.1|DKIK	LOC119657388|XP_037920201.1|HILL
OG0006353	LOC108085842|XP_017038088.1|DKIK	LOC119657917|XP_037921031.1|HILL
OG0006354	LOC108083695|XP_017035071.1|DKIK	LOC119658842|XP_037922516.1|HILL
OG0006355	LOC108080105|XP_017030209.1|DKIK	LOC119656764|XP_037919270.1|HILL
OG0006356	LOC108083843|XP_017035311.1|DKIK	LOC119657845|XP_037920895.1|HILL
OG0006357	LOC108079936|XP_017029969.1|DKIK	LOC119656937|XP_037919564.1|HILL
OG0006358	LOC108079801|XP_017029770.1|DKIK	LOC119657982|XP_037921123.1|HILL
OG0006359	LOC108081037|XP_017031488.1|DKIK	LOC119658265|XP_037921485.1|HILL
OG0006360	LOC108070964|XP_017017123.1|DKIK	LOC119657256|XP_037920012.1|HILL
OG0006361	LOC108080440|XP_017030664.1|DKIK	LOC119656011|XP_037918187.1|HILL
OG0006362	LOC108085771|XP_017038005.1|DKIK	LOC119656952|XP_037919595.1|HILL
OG0006363	LOC108085226|XP_017037250.1|DKIK	LOC119657147|XP_037919852.1|HILL
OG0006364	LOC108074562|XP_017022153.1|DKIK	LOC119657227|XP_037919968.1|HILL
OG0006365	LOC108080014|XP_017030069.1|DKIK	LOC119658344|XP_037921618.1|HILL
OG0006366	LOC108080072|XP_017030144.1|DKIK	LOC119658346|XP_037921627.1|HILL
OG0006367	LOC108079989|XP_017030045.1|DKIK	LOC119658283|XP_037921501.1|HILL
OG0006368	LOC108073741|XP_017020993.1|DKIK	LOC119657275|XP_037920042.1|HILL
OG0006369	LOC108073713|XP_017020945.1|DKIK	LOC119657652|XP_037920593.1|HILL
OG0006370	LOC108082947|XP_017034052.1|DKIK	LOC119657914|XP_037921028.1|HILL
OG0006371	LOC108073693|XP_017020915.1|DKIK	LOC119658014|XP_037921171.1|HILL
OG0006372	LOC108084930|XP_017036816.1|DKIK	LOC119657756|XP_037920739.1|HILL
OG0006373	LOC108085962|XP_017038245.1|DKIK	LOC119657811|XP_037920841.1|HILL
OG0006374	LOC108074246|XP_017021695.1|DKIK	LOC119657542|XP_037920412.1|HILL
OG0006375	LOC108071745|XP_017018057.1|DKIK	LOC119657712|XP_037920679.1|HILL
OG0006376	LOC108080106|XP_017030210.1|DKIK	LOC119656835|XP_037919413.1|HILL
OG0006377	LOC108082957|XP_017034062.1|DKIK	LOC119656519|XP_037918791.1|HILL
OG0006378	LOC108073523|XP_017020692.1|DKIK	LOC119651412|XP_037910933.1|HILL
OG0006379	LOC108084464|XP_017036164.1|DKIK	LOC119658386|XP_037921681.1|HILL
OG0006380	LOC108080259|XP_017030409.1|DKIK	LOC119656870|XP_037919456.1|HILL
OG0006381	LOC108076704|XP_017025155.1|DKIK	LOC119656826|XP_037919399.1|HILL
OG0006382	LOC108079467|XP_017029297.1|DKIK	LOC119657587|XP_037920495.1|HILL
OG0006383	LOC108080286|XP_017030441.1|DKIK	LOC119656756|XP_037919250.1|HILL
OG0006384	LOC108080412|XP_017030634.1|DKIK	LOC119658520|XP_037921924.1|HILL
OG0006385	LOC108083692|XP_017035067.1|DKIK	LOC119651541|XP_037911100.1|HILL
OG0006386	LOC108077387|XP_017026169.1|DKIK	LOC119651430|XP_037910955.1|HILL
OG0006387	LOC108073676|XP_017020892.1|DKIK	LOC119656953|XP_037919599.1|HILL
OG0006388	LOC108080315|XP_017030494.1|DKIK	LOC119656483|XP_037918735.1|HILL
OG0006389	LOC108080316|XP_017030495.1|DKIK	LOC119656484|XP_037918736.1|HILL
OG0006390	LOC108083189|XP_017034379.1|DKIK	LOC119657832|XP_037920877.1|HILL
OG0006391	LOC108073259|XP_017020306.1|DKIK	LOC119652428|XP_037912480.1|HILL
OG0006392	LOC108071794|XP_017018163.1|DKIK	LOC119659212|XP_037923112.1|HILL
OG0006393	LOC108072621|XP_017019336.1|DKIK	LOC119657229|XP_037919969.1|HILL
OG0006394	LOC108075587|XP_017023596.1|DKIK	LOC119652357|XP_037912368.1|HILL
OG0006395	LOC108083179|XP_017034368.1|DKIK	LOC119657625|XP_037920556.1|HILL
OG0006396	LOC108082963|XP_017034074.1|DKIK	LOC119655705|XP_037917650.1|HILL
OG0006397	LOC108079430|XP_017029251.1|DKIK	LOC119657447|XP_037920286.1|HILL
OG0006398	LOC108079151|XP_017028888.1|DKIK	LOC119657281|XP_037920053.1|HILL
OG0006399	LOC108083440|XP_017034685.1|DKIK	LOC119656674|XP_037919086.1|HILL
OG0006400	LOC108083436|XP_017034680.1|DKIK	LOC119656672|XP_037919083.1|HILL
OG0006401	LOC108085517|XP_017037634.1|DKIK	LOC119649334|XP_037907366.1|HILL
OG0006402	LOC108084816|XP_017036665.1|DKIK	LOC119656578|XP_037918896.1|HILL
OG0006403	LOC108084856|XP_017036725.1|DKIK	LOC119650975|XP_037910166.1|HILL
OG0006404	LOC108082846|XP_017033910.1|DKIK	LOC119650854|XP_037909932.1|HILL
OG0006405	LOC108075319|XP_017023214.1|DKIK	LOC119648583|XP_037906282.1|HILL
OG0006406	LOC108070718|XP_017016800.1|DKIK	LOC119659855|XP_037924088.1|HILL
OG0006407	LOC108071804|XP_017018185.1|DKIK	LOC119657038|XP_037919720.1|HILL
OG0006408	LOC108074163|XP_017021562.1|DKIK	LOC119657109|XP_037919796.1|HILL
OG0006409	LOC108083610|XP_017034971.1|DKIK	LOC119652401|XP_037912436.1|HILL
OG0006410	LOC108085953|XP_017038229.1|DKIK	LOC119654552|XP_037915930.1|HILL
OG0006411	LOC108076098|XP_017024310.1|DKIK	LOC119657534|XP_037920405.1|HILL
OG0006412	LOC108085584|XP_017037740.1|DKIK	LOC119658457|XP_037921791.1|HILL, LOC119651742|XP_037911400.1|HILL
OG0006413	LOC108085581|XP_017037732.1|DKIK	LOC119652009|XP_037911868.1|HILL
OG0006414	LOC108085484|XP_017037594.1|DKIK	LOC119651144|XP_037910476.1|HILL, LOC119654915|XP_037916480.1|HILL
OG0006415	LOC108080102|XP_017030204.1|DKIK	LOC119658695|XP_037922211.1|HILL
OG0006416	LOC108079417|XP_017029233.1|DKIK	LOC119658446|XP_037921778.1|HILL
OG0006417	LOC108075791|XP_017023848.1|DKIK	LOC119656745|XP_037919232.1|HILL
OG0006418	LOC108077096|XP_017025770.1|DKIK	LOC119657371|XP_037920182.1|HILL
OG0006419	LOC108086030|XP_017038331.1|DKIK	LOC119651858|XP_037911590.1|HILL
OG0006420	LOC108081110|XP_017031599.1|DKIK	LOC119653187|XP_037913668.1|HILL
OG0006421	LOC108073626|XP_017020814.1|DKIK	LOC119660392|XP_037924854.1|HILL
OG0006422	LOC108074443|XP_017021974.1|DKIK	LOC119652522|XP_037912647.1|HILL
OG0006423	LOC108084180|XP_017035760.1|DKIK	LOC119657644|XP_037920578.1|HILL
OG0006424	LOC108084183|XP_017035763.1|DKIK	LOC119657179|XP_037919896.1|HILL
OG0006425	LOC108075644|XP_017023677.1|DKIK	LOC119657850|XP_037920901.1|HILL
OG0006426	LOC108075643|XP_017023676.1|DKIK	LOC119657851|XP_037920902.1|HILL
OG0006427	LOC108083737|XP_017035136.1|DKIK	LOC119658000|XP_037921148.1|HILL
OG0006428	LOC108084818|XP_017036667.1|DKIK	LOC119650999|XP_037910211.1|HILL
OG0006429	LOC108084566|XP_017036312.1|DKIK	LOC119658364|XP_037921653.1|HILL
OG0006430	LOC108075293|XP_017023176.1|DKIK	LOC119651177|XP_037910532.1|HILL
OG0006431	LOC108073456|XP_017020580.1|DKIK	LOC119651765|XP_037911433.1|HILL
OG0006432	LOC108073067|XP_017020025.1|DKIK	LOC119653072|XP_037913482.1|HILL
OG0006433	LOC108075502|XP_017023459.1|DKIK	LOC119651062|XP_037910322.1|HILL
OG0006434	LOC108076970|XP_017025509.1|DKIK	LOC119661257|XP_037926436.1|HILL
OG0006435	LOC108083979|XP_017035479.1|DKIK	LOC119650902|XP_037910011.1|HILL
OG0006436	LOC108085949|XP_017038224.1|DKIK	LOC119656487|XP_037918740.1|HILL
OG0006437	LOC108071788|XP_017018144.1|DKIK	LOC119656489|XP_037918742.1|HILL
OG0006438	LOC108086087|XP_017038393.1|DKIK	LOC119659349|XP_037923326.1|HILL
OG0006439	LOC108077614|XP_017026510.1|DKIK	LOC119652371|XP_037912396.1|HILL
OG0006440	LOC108077575|XP_017026459.1|DKIK	LOC119651935|XP_037911703.1|HILL
OG0006442	LOC108073565|XP_017020741.1|DKIK	LOC119660894|XP_037925754.1|HILL
OG0006443	LOC108080472|XP_017030706.1|DKIK	LOC119651314|XP_037910771.1|HILL
OG0006444	LOC108085875|XP_017038126.1|DKIK	LOC119650865|XP_037909954.1|HILL
OG0006445	LOC108076005|XP_017024149.1|DKIK	LOC119653064|XP_037913470.1|HILL
OG0006446	LOC108073528|XP_017020698.1|DKIK	LOC119652953|XP_037913274.1|HILL
OG0006447	LOC108073309|XP_017020356.1|DKIK	LOC119652434|XP_037912503.1|HILL
OG0006448	LOC108084609|XP_017036381.1|DKIK	LOC119651373|XP_037910876.1|HILL
OG0006450	LOC108085333|XP_017037377.1|DKIK	LOC119660754|XP_037925444.1|HILL
OG0006451	LOC108071769|XP_017018099.1|DKIK	LOC119657451|XP_037920291.1|HILL
OG0006452	LOC108073500|XP_017020656.1|DKIK	LOC119651074|XP_037910343.1|HILL
OG0006453	LOC108071972|XP_017018436.1|DKIK	LOC119652794|XP_037913045.1|HILL
OG0006454	LOC108080340|XP_017030529.1|DKIK	LOC119660990|XP_037926006.1|HILL
OG0006455	LOC108080787|XP_017031143.1|DKIK	LOC119652509|XP_037912627.1|HILL
OG0006456	LOC108080828|XP_017031221.1|DKIK	LOC119652382|XP_037912408.1|HILL
OG0006457	LOC108074104|XP_017021491.1|DKIK	LOC119657853|XP_037920904.1|HILL
OG0006458	LOC108077057|XP_017025711.1|DKIK	LOC119659604|XP_037923702.1|HILL
OG0006459	LOC108084249|XP_017035875.1|DKIK	LOC119651822|XP_037911541.1|HILL
OG0006460	LOC108084559|XP_017036303.1|DKIK	LOC119650568|XP_037909313.1|HILL
OG0006461	LOC108075520|XP_017023502.1|DKIK	LOC119651452|XP_037910986.1|HILL
OG0006462	LOC108080968|XP_017031370.1|DKIK	LOC119651828|XP_037911549.1|HILL
OG0006463	LOC108081255|XP_017031834.1|DKIK	LOC119651817|XP_037911535.1|HILL
OG0006464	LOC108075276|XP_017023146.1|DKIK	LOC119652779|XP_037913018.1|HILL
OG0006465	LOC108080253|XP_017030402.1|DKIK	LOC119654608|XP_037916006.1|HILL
OG0006466	LOC108071721|XP_017018035.1|DKIK	LOC119661145|XP_037926282.1|HILL
OG0006467	LOC108085743|XP_017037964.1|DKIK	LOC119658422|XP_037921745.1|HILL
OG0006468	LOC108084529|XP_017036254.1|DKIK	LOC119651507|XP_037911059.1|HILL
OG0006469	LOC108083412|XP_017034656.1|DKIK	LOC119648566|XP_037906265.1|HILL
OG0006470	LOC108078880|XP_017028496.1|DKIK	LOC119648863|XP_037906675.1|HILL
OG0006471	LOC108084565|XP_017036311.1|DKIK	LOC119651429|XP_037910954.1|HILL
OG0006472	LOC108084622|XP_017036399.1|DKIK	LOC119650981|XP_037910171.1|HILL
OG0006473	LOC108078948|XP_017028586.1|DKIK	LOC119651655|XP_037911266.1|HILL
OG0006474	LOC108076235|XP_017024469.1|DKIK	LOC119651839|XP_037911564.1|HILL
OG0006475	LOC108085649|XP_017037827.1|DKIK	LOC119652621|XP_037912793.1|HILL
OG0006476	LOC108080399|XP_017030615.1|DKIK	LOC119658009|XP_037921161.1|HILL
OG0006477	LOC108082914|XP_017033987.1|DKIK	LOC119657804|XP_037920827.1|HILL
OG0006478	LOC108084621|XP_017036396.1|DKIK	LOC119651264|XP_037910692.1|HILL
OG0006479	LOC108084573|XP_017036329.1|DKIK	LOC119653217|XP_037913717.1|HILL
OG0006480	LOC108076697|XP_017025140.1|DKIK	LOC119652619|XP_037912791.1|HILL
OG0006481	LOC108076365|XP_017024658.1|DKIK	LOC119657111|XP_037919798.1|HILL
OG0006482	LOC108071426|XP_017017665.1|DKIK	LOC119652919|XP_037913234.1|HILL
OG0006483	LOC108075414|XP_017023328.1|DKIK	LOC119659278|XP_037923215.1|HILL
OG0006484	LOC108075402|XP_017023312.1|DKIK	LOC119659572|XP_037923654.1|HILL
OG0006485	LOC108085034|XP_017036970.1|DKIK	LOC119650887|XP_037909991.1|HILL
OG0006486	LOC108073334|XP_017020385.1|DKIK	LOC119659813|XP_037924022.1|HILL
OG0006487	LOC108075651|XP_017023686.1|DKIK	LOC119657932|XP_037921048.1|HILL
OG0006488	LOC108072794|XP_017019567.1|DKIK	LOC119658238|XP_037921443.1|HILL
OG0006489	LOC108081079|XP_017031556.1|DKIK	LOC119660606|XP_037925222.1|HILL
OG0006490	LOC108084854|XP_017036723.1|DKIK	LOC119651103|XP_037910388.1|HILL
OG0006491	LOC108082784|XP_017033811.1|DKIK	LOC119651712|XP_037911354.1|HILL
OG0006492	LOC108070675|XP_017016737.1|DKIK	LOC119653214|XP_037913712.1|HILL
OG0006493	LOC108084754|XP_017036558.1|DKIK	LOC119656486|XP_037918738.1|HILL
OG0006494	LOC108085062|XP_017037011.1|DKIK	LOC119656698|XP_037919131.1|HILL
OG0006495	LOC108084709|XP_017036537.1|DKIK	LOC119657028|XP_037919706.1|HILL
OG0006496	LOC108084564|XP_017036310.1|DKIK	LOC119651027|XP_037910267.1|HILL
OG0006498	LOC108084587|XP_017036349.1|DKIK	LOC119653040|XP_037913424.1|HILL
OG0006499	LOC108086031|XP_017038333.1|DKIK	LOC119657758|XP_037920742.1|HILL
OG0006500	LOC108077235|XP_017025982.1|DKIK	LOC119661012|XP_037926087.1|HILL
OG0006501	LOC108085868|XP_017038115.1|DKIK	LOC119656671|XP_037919082.1|HILL
OG0006502	LOC108085899|XP_017038153.1|DKIK	LOC119653085|XP_037913506.1|HILL
OG0006503	LOC108085905|XP_017038163.1|DKIK	LOC119651191|XP_037910557.1|HILL
OG0006504	LOC108085843|XP_017038090.1|DKIK	LOC119651519|XP_037911078.1|HILL
OG0006505	LOC108073524|XP_017020694.1|DKIK	LOC119657263|XP_037920022.1|HILL
OG0006506	LOC108077523|XP_017026377.1|DKIK	LOC119658062|XP_037921243.1|HILL
OG0006507	LOC108085390|XP_017037447.1|DKIK	LOC119660184|XP_037924523.1|HILL
OG0006508	LOC108085388|XP_017037445.1|DKIK	LOC119660356|XP_037924783.1|HILL
OG0006509	LOC108078982|XP_017028641.1|DKIK	LOC119658452|XP_037921787.1|HILL
OG0006510	LOC108077745|XP_017026700.1|DKIK	LOC119653249|XP_037913783.1|HILL
OG0006512	LOC108071357|XP_017017585.1|DKIK	LOC119653193|XP_037913681.1|HILL
OG0006513	LOC108080791|XP_017031155.1|DKIK	LOC119653075|XP_037913487.1|HILL
OG0006514	LOC108073534|XP_017020704.1|DKIK	LOC119652574|XP_037912716.1|HILL
OG0006515	LOC108084546|XP_017036283.1|DKIK	LOC119652573|XP_037912715.1|HILL
OG0006516	LOC108073313|XP_017020363.1|DKIK	LOC119651653|XP_037911264.1|HILL
OG0006517	LOC108073447|XP_017020560.1|DKIK	LOC119651985|XP_037911828.1|HILL
OG0006518	LOC108073415|XP_017020510.1|DKIK	LOC119652349|XP_037912317.1|HILL
OG0006519	LOC108073448|XP_017020561.1|DKIK	LOC119652695|XP_037912900.1|HILL
OG0006520	LOC108084950|XP_017036839.1|DKIK	LOC119651182|XP_037910540.1|HILL
OG0006521	LOC108075758|XP_017023805.1|DKIK	LOC119652980|XP_037913317.1|HILL
OG0006522	LOC108084948|XP_017036836.1|DKIK	LOC119650619|XP_037909436.1|HILL
OG0006523	LOC108081195|XP_017031750.1|DKIK	LOC119653189|XP_037913674.1|HILL
OG0006524	LOC108077440|XP_017026248.1|DKIK	LOC119658312|XP_037921562.1|HILL
OG0006525	LOC108082904|XP_017033977.1|DKIK	LOC119657066|XP_037919747.1|HILL
OG0006526	LOC108085612|XP_017037774.1|DKIK	LOC119651732|XP_037911388.1|HILL
OG0006527	LOC108085602|XP_017037760.1|DKIK	LOC119651540|XP_037911099.1|HILL
OG0006529	LOC108085614|XP_017037775.1|DKIK	LOC119652404|XP_037912438.1|HILL
OG0006530	LOC108085605|XP_017037765.1|DKIK	LOC119652934|XP_037913252.1|HILL
OG0006531	LOC108085620|XP_017037781.1|DKIK	LOC119652436|XP_037912506.1|HILL
OG0006532	LOC108085596|XP_017037752.1|DKIK	LOC119653118|XP_037913570.1|HILL
OG0006533	LOC108072247|XP_017018798.1|DKIK	LOC119652743|XP_037912970.1|HILL
OG0006534	LOC108081068|XP_017031538.1|DKIK	LOC119651146|XP_037910478.1|HILL
OG0006535	LOC108084554|XP_017036296.1|DKIK	LOC119650683|XP_037909571.1|HILL
OG0006536	LOC108070685|XP_017016751.1|DKIK	LOC119651773|XP_037911455.1|HILL
OG0006537	LOC108073509|XP_017020711.1|DKIK	LOC119651281|XP_037910718.1|HILL
OG0006538	LOC108083982|XP_017035482.1|DKIK	LOC119652334|XP_037912274.1|HILL
OG0006539	LOC108085685|XP_017037872.1|DKIK	LOC119651829|XP_037911550.1|HILL
OG0006540	LOC108073586|XP_017020763.1|DKIK	LOC119652783|XP_037913026.1|HILL
OG0006541	LOC108075732|XP_017023766.1|DKIK	LOC119651498|XP_037911043.1|HILL
OG0006542	LOC108075734|XP_017023767.1|DKIK	LOC119651499|XP_037911044.1|HILL
OG0006543	LOC108084971|XP_017036879.1|DKIK	LOC119650745|XP_037909746.1|HILL
OG0006544	LOC108084887|XP_017036772.1|DKIK	LOC119659523|XP_037923587.1|HILL
OG0006545	LOC108076021|XP_017024168.1|DKIK	LOC119651305|XP_037910760.1|HILL
OG0006546	LOC108071323|XP_017017522.1|DKIK	LOC119652898|XP_037913199.1|HILL
OG0006547	LOC108073377|XP_017020442.1|DKIK	LOC119652369|XP_037912390.1|HILL
OG0006548	LOC108074055|XP_017021416.1|DKIK	LOC119657121|XP_037919813.1|HILL
OG0006549	LOC108070638|XP_017016693.1|DKIK	LOC119660221|XP_037924587.1|HILL
OG0006550	LOC108084969|XP_017036873.1|DKIK	LOC119654118|XP_037915209.1|HILL, LOC119659972|XP_037924262.1|HILL
OG0006551	LOC108082901|XP_017033973.1|DKIK	LOC119656782|XP_037919295.1|HILL
OG0006552	LOC108082949|XP_017034054.1|DKIK	LOC119657003|XP_037919669.1|HILL
OG0006553	LOC108084907|XP_017036792.1|DKIK	LOC119652849|XP_037913129.1|HILL
OG0006554	LOC108075431|XP_017023344.1|DKIK	LOC119652536|XP_037912665.1|HILL
OG0006555	LOC108083201|XP_017034394.1|DKIK	LOC119651458|XP_037910992.1|HILL
OG0006557	LOC108085694|XP_017037893.1|DKIK	LOC119660277|XP_037924675.1|HILL
OG0006558	LOC108071343|XP_017017560.1|DKIK	LOC119646603|XP_037903027.1|HILL
OG0006559	LOC108084270|XP_017035914.1|DKIK	LOC119652796|XP_037913046.1|HILL
OG0006560	LOC108073481|XP_017020624.1|DKIK	LOC119651149|XP_037910482.1|HILL
OG0006561	LOC108073390|XP_017020463.1|DKIK	LOC119651148|XP_037910481.1|HILL
OG0006562	LOC108085006|XP_017036926.1|DKIK	LOC119652452|XP_037912525.1|HILL
OG0006563	LOC108077720|XP_017026660.1|DKIK	LOC119652630|XP_037912805.1|HILL
OG0006564	LOC108077576|XP_017026460.1|DKIK	LOC119652651|XP_037912828.1|HILL
OG0006565	LOC108077788|XP_017026778.1|DKIK	LOC119652367|XP_037912387.1|HILL
OG0006566	LOC108077769|XP_017026749.1|DKIK	LOC119651112|XP_037910407.1|HILL
OG0006567	LOC108071327|XP_017017529.1|DKIK	LOC119656536|XP_037918810.1|HILL
OG0006568	LOC108071326|XP_017017528.1|DKIK	LOC119656537|XP_037918811.1|HILL
OG0006569	LOC108084420|XP_017036115.1|DKIK	LOC119658819|XP_037922471.1|HILL
OG0006570	LOC108075588|XP_017023597.1|DKIK	LOC119658841|XP_037922514.1|HILL
OG0006571	LOC108084229|XP_017035841.1|DKIK	LOC119651702|XP_037911343.1|HILL
OG0006572	LOC108073312|XP_017020362.1|DKIK	LOC119656551|XP_037918845.1|HILL
OG0006573	LOC108080489|XP_017030740.1|DKIK	LOC119652575|XP_037912717.1|HILL
OG0006574	LOC108077796|XP_017026786.1|DKIK	LOC119651224|XP_037910616.1|HILL
OG0006575	LOC108075719|XP_017023746.1|DKIK	LOC119657045|XP_037919727.1|HILL
OG0006576	LOC108081128|XP_017031639.1|DKIK	LOC119657999|XP_037921147.1|HILL
OG0006577	LOC108085033|XP_017036969.1|DKIK	LOC119651460|XP_037910994.1|HILL
OG0006578	LOC108081106|XP_017031596.1|DKIK	LOC119652253|XP_037912162.1|HILL
OG0006579	LOC108074819|XP_017022505.1|DKIK	LOC119656902|XP_037919514.1|HILL
OG0006580	LOC108075425|XP_017023339.1|DKIK	LOC119657922|XP_037921037.1|HILL
OG0006581	LOC108084382|XP_017036063.1|DKIK	LOC119660486|XP_037925003.1|HILL
OG0006582	LOC108075620|XP_017023643.1|DKIK	LOC119659834|XP_037924058.1|HILL
OG0006583	LOC108075564|XP_017023568.1|DKIK	LOC119651628|XP_037911217.1|HILL
OG0006584	LOC108077212|XP_017025951.1|DKIK	LOC119646970|XP_037903600.1|HILL
OG0006585	LOC108075850|XP_017023925.1|DKIK	LOC119657783|XP_037920786.1|HILL, LOC119657785|XP_037920787.1|HILL
OG0006586	LOC108077888|XP_017026914.1|DKIK	LOC119652220|XP_037912090.1|HILL
OG0006587	LOC108077887|XP_017026913.1|DKIK	LOC119652217|XP_037912087.1|HILL
OG0006588	LOC108071440|XP_017017686.1|DKIK	LOC119653122|XP_037913576.1|HILL
OG0006589	LOC108081162|XP_017031700.1|DKIK	LOC119653155|XP_037913623.1|HILL
OG0006590	LOC108080494|XP_017030744.1|DKIK	LOC119653132|XP_037913589.1|HILL
OG0006591	LOC108085805|XP_017038044.1|DKIK	LOC119648435|XP_037906118.1|HILL
OG0006592	LOC108084276|XP_017035921.1|DKIK	LOC119652647|XP_037912824.1|HILL
OG0006593	LOC108084274|XP_017035919.1|DKIK	LOC119652646|XP_037912822.1|HILL
OG0006594	LOC108078956|XP_017028600.1|DKIK	LOC119648050|XP_037905441.1|HILL
OG0006595	LOC108078350|XP_017027648.1|DKIK	LOC119658874|XP_037922572.1|HILL
OG0006596	LOC108082524|XP_017033442.1|DKIK	LOC119659414|XP_037923416.1|HILL
OG0006597	LOC108075156|XP_017022933.1|DKIK	LOC119648678|XP_037906399.1|HILL
OG0006598	LOC108077058|XP_017025713.1|DKIK	LOC119649983|XP_037908353.1|HILL
OG0006599	LOC108073430|XP_017020538.1|DKIK	LOC119647869|XP_037905067.1|HILL
OG0006600	LOC108078169|XP_017027327.1|DKIK	LOC119650219|XP_037908721.1|HILL
OG0006601	LOC108073851|XP_017021122.1|DKIK	LOC119647715|XP_037904735.1|HILL
OG0006602	LOC108073852|XP_017021123.1|DKIK	LOC119647716|XP_037904736.1|HILL
OG0006603	LOC108073990|XP_017021332.1|DKIK	LOC119649936|XP_037908284.1|HILL
OG0006604	LOC108078650|XP_017028066.1|DKIK	LOC119648393|XP_037906059.1|HILL
OG0006605	LOC108080256|XP_017030404.1|DKIK	LOC119657847|XP_037920897.1|HILL
OG0006606	LOC108079018|XP_017028686.1|DKIK	LOC119648454|XP_037906139.1|HILL
OG0006607	LOC108073379|XP_017020446.1|DKIK	LOC119647644|XP_037904634.1|HILL
OG0006608	LOC108075653|XP_017023688.1|DKIK	LOC119648457|XP_037906142.1|HILL
