Orthogroup	DKIK.longest_only	DNOV.longest_only
OG0010554	LOC108083766|XP_017035179.1|DKIK	LOC115764997|XP_030564195.1|DNOV
OG0010555	LOC108083758|XP_017035170.1|DKIK	LOC115761550|XP_030559192.1|DNOV
OG0010556	LOC108077647|XP_017026549.1|DKIK	LOC115763703|XP_030562252.1|DNOV
OG0010557	LOC108081488|XP_017032175.1|DKIK	LOC115770571|XP_030571746.1|DNOV
OG0010559	LOC108085861|XP_017038107.1|DKIK	LOC115765773|XP_030565304.1|DNOV
OG0010560	LOC108080496|XP_017030749.1|DKIK	LOC115765624|XP_030565134.1|DNOV
OG0010561	LOC108084893|XP_017036779.1|DKIK	LOC115765620|XP_030565130.1|DNOV
OG0010562	LOC108077656|XP_017026560.1|DKIK	LOC115765644|XP_030565162.1|DNOV
OG0010563	LOC108077856|XP_017026878.1|DKIK	LOC115765645|XP_030565163.1|DNOV
OG0010564	LOC108075724|XP_017023753.1|DKIK	LOC115757671|XP_030553859.1|DNOV
OG0010565	LOC108073675|XP_017020891.1|DKIK	LOC115759423|XP_030556180.1|DNOV
OG0010566	LOC108073714|XP_017020946.1|DKIK	LOC115759612|XP_030556452.1|DNOV
OG0010567	LOC108084081|XP_017035591.1|DKIK	LOC115771859|XP_030573600.1|DNOV
OG0010568	LOC108073669|XP_017020884.1|DKIK	LOC115757754|XP_030554020.1|DNOV
OG0010569	LOC108073690|XP_017020911.1|DKIK	LOC115771842|XP_030573584.1|DNOV
OG0010570	LOC108085563|XP_017037691.1|DKIK	LOC115771993|XP_030573779.1|DNOV
OG0010571	LOC108073021|XP_017019972.1|DKIK	LOC115771974|XP_030573754.1|DNOV
OG0010572	LOC108073538|XP_017020710.1|DKIK	LOC115771754|XP_030573464.1|DNOV
OG0010573	LOC108075419|XP_017023333.1|DKIK	LOC115771915|XP_030573664.1|DNOV
OG0010574	LOC108075481|XP_017023425.1|DKIK	LOC115771689|XP_030573366.1|DNOV
OG0010575	LOC108086021|XP_017038321.1|DKIK	LOC115771823|XP_030573563.1|DNOV
OG0010576	LOC108084158|XP_017035705.1|DKIK	LOC115757679|XP_030553875.1|DNOV
OG0010577	LOC108084067|XP_017035575.1|DKIK	LOC115761403|XP_030559021.1|DNOV
OG0010578	LOC108084981|XP_017036894.1|DKIK	LOC115761297|XP_030558883.1|DNOV
OG0010579	LOC108084090|XP_017035603.1|DKIK	LOC115764800|XP_030563907.1|DNOV
OG0010580	LOC108075368|XP_017023267.1|DKIK	LOC115759653|XP_030556502.1|DNOV
OG0010581	LOC108071214|XP_017017384.1|DKIK	LOC115772070|XP_030573881.1|DNOV
OG0010582	LOC108081005|XP_017031427.1|DKIK	LOC115757712|XP_030553930.1|DNOV
OG0010583	LOC108075451|XP_017023395.1|DKIK	LOC115771845|XP_030573586.1|DNOV
OG0010584	LOC108085844|XP_017038091.1|DKIK	LOC115757720|XP_030553946.1|DNOV
OG0010585	LOC108084895|XP_017036780.1|DKIK	LOC115764702|XP_030563760.1|DNOV
OG0010586	LOC108080779|XP_017031134.1|DKIK	LOC115766881|XP_030566810.1|DNOV
OG0010588	LOC108085043|XP_017036992.1|DKIK	LOC115772065|XP_030573875.1|DNOV
OG0010589	LOC108076432|XP_017024776.1|DKIK	LOC115760653|XP_030557980.1|DNOV
OG0010590	LOC108077037|XP_017025656.1|DKIK	LOC115759250|XP_030556011.1|DNOV, LOC115758535|XP_030555087.1|DNOV
OG0010592	LOC108076844|XP_017025362.1|DKIK	LOC115765547|XP_030565037.1|DNOV
OG0010593	LOC108075118|XP_017022890.1|DKIK	LOC115770120|XP_030571111.1|DNOV
OG0010595	LOC108073754|XP_017021010.1|DKIK	LOC115768572|XP_030569073.1|DNOV
OG0010596	LOC108074981|XP_017022703.1|DKIK	LOC115769500|XP_030570180.1|DNOV
OG0010597	LOC108078847|XP_017028431.1|DKIK	LOC115769636|XP_030570408.1|DNOV
OG0010598	LOC108085416|XP_017037477.1|DKIK	LOC115770201|XP_030571254.1|DNOV
OG0010599	LOC108072538|XP_017019202.1|DKIK	LOC115763463|XP_030561899.1|DNOV
OG0010600	LOC108072514|XP_017019173.1|DKIK	LOC115763436|XP_030561861.1|DNOV
OG0010601	LOC108070427|XP_017016383.1|DKIK	LOC115758831|XP_030555468.1|DNOV
OG0010612	LOC108082112|XP_017032901.1|DKIK	LOC115758900|XP_030555557.1|DNOV
OG0010613	LOC108085888|XP_017038143.1|DKIK	LOC115770394|XP_030571502.1|DNOV
OG0010616	LOC108075435|XP_017023373.1|DKIK	LOC115764214|XP_030562984.1|DNOV
OG0010619	LOC108078728|XP_017028219.1|DKIK	LOC115767162|XP_030567202.1|DNOV
OG0010622	LOC108081060|XP_017031528.1|DKIK	LOC115770829|XP_030572124.1|DNOV
OG0010624	LOC108072042|XP_017018517.1|DKIK	LOC115763884|XP_030562520.1|DNOV
OG0010626	LOC108084825|XP_017036676.1|DKIK	LOC115763792|XP_030562382.1|DNOV
OG0010627	LOC108073323|XP_017020373.1|DKIK	LOC115768634|XP_030569162.1|DNOV
OG0010628	LOC108084338|XP_017035987.1|DKIK	LOC115764179|XP_030562925.1|DNOV
OG0010630	LOC108071258|XP_017017433.1|DKIK	LOC115771682|XP_030573358.1|DNOV
OG0010631	LOC108082880|XP_017033950.1|DKIK	LOC115758792|XP_030555425.1|DNOV
OG0010633	LOC108076336|XP_017024610.1|DKIK	LOC115762163|XP_030560178.1|DNOV
OG0010635	LOC108076255|XP_017024494.1|DKIK	LOC115761090|XP_030558572.1|DNOV
OG0010638	LOC108079341|XP_017029136.1|DKIK	LOC115768843|XP_030569399.1|DNOV
OG0010639	LOC108071206|XP_017017373.1|DKIK	LOC115771354|XP_030572887.1|DNOV
OG0010640	LOC108071205|XP_017017371.1|DKIK	LOC115771323|XP_030572848.1|DNOV
OG0010641	LOC108071211|XP_017017380.1|DKIK	LOC115771311|XP_030572825.1|DNOV
OG0010643	LOC108083590|XP_017034939.1|DKIK	LOC115764354|XP_030563171.1|DNOV
OG0010644	LOC108083405|XP_017034648.1|DKIK	LOC115768824|XP_030569381.1|DNOV
OG0010645	LOC108076003|XP_017024147.1|DKIK	LOC115768478|XP_030568915.1|DNOV
OG0010646	LOC108078664|XP_017028084.1|DKIK	LOC115762713|XP_030560898.1|DNOV
OG0010647	LOC108079945|XP_017029982.1|DKIK	LOC115770059|XP_030571014.1|DNOV
OG0010649	LOC108078436|XP_017027810.1|DKIK	LOC115762580|XP_030560727.1|DNOV
OG0010650	LOC108077489|XP_017026301.1|DKIK	LOC115771218|XP_030572679.1|DNOV
OG0010651	LOC108078628|XP_017028040.1|DKIK	LOC115762884|XP_030561119.1|DNOV
OG0010655	LOC108082976|XP_017034087.1|DKIK	LOC115766640|XP_030566479.1|DNOV
OG0010657	LOC108070852|XP_017016975.1|DKIK	LOC115767743|XP_030567917.1|DNOV
OG0010658	LOC108075991|XP_017024133.1|DKIK	LOC115767337|XP_030567447.1|DNOV
OG0010659	LOC108080230|XP_017030375.1|DKIK	LOC115768379|XP_030568810.1|DNOV
OG0010660	LOC108080279|XP_017030432.1|DKIK	LOC115768375|XP_030568807.1|DNOV
OG0010662	LOC108077651|XP_017026555.1|DKIK	LOC115767063|XP_030567063.1|DNOV
OG0010663	LOC108080152|XP_017030279.1|DKIK	LOC115764365|XP_030563188.1|DNOV
OG0010664	LOC108080048|XP_017030116.1|DKIK	LOC115766396|XP_030566170.1|DNOV
OG0010665	LOC108083381|XP_017034617.1|DKIK	LOC115768705|XP_030569253.1|DNOV
OG0010666	LOC108074206|XP_017021637.1|DKIK	LOC115768924|XP_030569520.1|DNOV
OG0010668	LOC108079168|XP_017028907.1|DKIK	LOC115765099|XP_030564344.1|DNOV
OG0010669	LOC108071669|XP_017017963.1|DKIK	LOC115765368|XP_030564751.1|DNOV
OG0010670	LOC108080079|XP_017030151.1|DKIK	LOC115767876|XP_030568098.1|DNOV
OG0010671	LOC108080009|XP_017030064.1|DKIK	LOC115769080|XP_030569652.1|DNOV
OG0010672	LOC108070451|XP_017016418.1|DKIK	LOC115768493|XP_030568938.1|DNOV
OG0010673	LOC108080238|XP_017030385.1|DKIK	LOC115766427|XP_030566210.1|DNOV
OG0010674	LOC108076006|XP_017024150.1|DKIK	LOC115771329|XP_030572855.1|DNOV
OG0010675	LOC108072403|XP_017018995.1|DKIK	LOC115764240|XP_030563017.1|DNOV
OG0010676	LOC108080144|XP_017030266.1|DKIK	LOC115764300|XP_030563094.1|DNOV
OG0010677	LOC108079239|XP_017029012.1|DKIK	LOC115771369|XP_030572913.1|DNOV
OG0010678	LOC108083330|XP_017034564.1|DKIK	LOC115767084|XP_030567090.1|DNOV
OG0010680	LOC108074905|XP_017022623.1|DKIK	LOC115764399|XP_030563247.1|DNOV
OG0010681	LOC108074925|XP_017022641.1|DKIK	LOC115764339|XP_030563153.1|DNOV, LOC115767539|XP_030567677.1|DNOV
OG0010682	LOC108074903|XP_017022620.1|DKIK	LOC115764370|XP_030563191.1|DNOV
OG0010683	LOC108072502|XP_017019165.1|DKIK, LOC108072523|XP_017019188.1|DKIK	LOC115758797|XP_030555431.1|DNOV
OG0010684	LOC108072533|XP_017019199.1|DKIK	LOC115758664|XP_030555262.1|DNOV
OG0010685	LOC108072518|XP_017019178.1|DKIK	LOC115763267|XP_030561606.1|DNOV
OG0010686	LOC108077377|XP_017026160.1|DKIK	LOC115769194|XP_030569758.1|DNOV
OG0010687	LOC108077224|XP_017025971.1|DKIK	LOC115759958|XP_030556961.1|DNOV
OG0010688	LOC108082230|XP_017033056.1|DKIK	LOC115759837|XP_030556790.1|DNOV
OG0010689	LOC108072847|XP_017019647.1|DKIK	LOC115759982|XP_030556996.1|DNOV
OG0010690	LOC108076903|XP_017025432.1|DKIK	LOC115759096|XP_030555789.1|DNOV
OG0010691	LOC108077045|XP_017025667.1|DKIK	LOC115759280|XP_030556043.1|DNOV
OG0010692	LOC108077043|XP_017025664.1|DKIK	LOC115759278|XP_030556040.1|DNOV
OG0010693	LOC108082794|XP_017033830.1|DKIK	LOC115759002|XP_030555668.1|DNOV
OG0010695	LOC108079586|XP_017029420.1|DKIK	LOC115758687|XP_030555290.1|DNOV
OG0010696	LOC108074526|XP_017022093.1|DKIK	LOC115760099|XP_030557145.1|DNOV
OG0010697	LOC108075898|XP_017024003.1|DKIK	LOC115759769|XP_030556695.1|DNOV
OG0010698	LOC108077389|XP_017026172.1|DKIK	LOC115759795|XP_030556734.1|DNOV
OG0010699	LOC108081855|XP_017032585.1|DKIK	LOC115758616|XP_030555209.1|DNOV
OG0010700	LOC108086198|XP_017038549.1|DKIK	LOC115763261|XP_030561599.1|DNOV
OG0010701	LOC108077355|XP_017026136.1|DKIK	LOC115758626|XP_030555220.1|DNOV
OG0010702	LOC108074283|XP_017021745.1|DKIK	LOC115765993|XP_030565620.1|DNOV
OG0010704	LOC108079585|XP_017029419.1|DKIK	LOC115765516|XP_030564994.1|DNOV
OG0010705	LOC108072696|XP_017019422.1|DKIK	LOC115762640|XP_030560804.1|DNOV
OG0010706	LOC108071865|XP_017018282.1|DKIK	LOC115770039|XP_030570969.1|DNOV
OG0010707	LOC108071902|XP_017018322.1|DKIK	LOC115766944|XP_030566891.1|DNOV
OG0010708	LOC108078781|XP_017028318.1|DKIK	LOC115762754|XP_030560955.1|DNOV
OG0010709	LOC108071496|XP_017017747.1|DKIK	LOC115762891|XP_030561126.1|DNOV
OG0010710	LOC108079738|XP_017029639.1|DKIK	LOC115762642|XP_030560807.1|DNOV
OG0010711	LOC108085385|XP_017037442.1|DKIK, LOC108080956|XP_017031360.1|DKIK	LOC115763775|XP_030562354.1|DNOV
OG0010712	LOC108077513|XP_017026366.1|DKIK	LOC115771275|XP_030572756.1|DNOV
OG0010713	LOC108071939|XP_017018393.1|DKIK	LOC115770801|XP_030572087.1|DNOV
OG0010714	LOC108073846|XP_017021116.1|DKIK	LOC115771118|XP_030572542.1|DNOV
OG0010715	LOC108083112|XP_017034264.1|DKIK	LOC115768257|XP_030568650.1|DNOV
OG0010716	LOC108070496|XP_017016480.1|DKIK	LOC115769552|XP_030570256.1|DNOV
OG0010717	LOC108083078|XP_017034208.1|DKIK	LOC115769952|XP_030570861.1|DNOV
OG0010718	LOC108074967|XP_017022689.1|DKIK	LOC115769788|XP_030570619.1|DNOV
OG0010719	LOC108084056|XP_017035564.1|DKIK	LOC115768125|XP_030568483.1|DNOV
OG0010720	LOC108083018|XP_017034135.1|DKIK	LOC115767024|XP_030567012.1|DNOV
OG0010721	LOC108083133|XP_017034299.1|DKIK	LOC115770094|XP_030571067.1|DNOV
OG0010722	LOC108078264|XP_017027501.1|DKIK	LOC115760580|XP_030557863.1|DNOV
OG0010723	LOC108076025|XP_017024175.1|DKIK	LOC115770258|XP_030571334.1|DNOV
OG0010724	LOC108076565|XP_017024964.1|DKIK	LOC115762322|XP_030560349.1|DNOV
OG0010725	LOC108076676|XP_017025097.1|DKIK	LOC115762324|XP_030560351.1|DNOV
OG0010726	LOC108076275|XP_017024512.1|DKIK	LOC115761877|XP_030559742.1|DNOV
OG0010727	LOC108080700|XP_017031027.1|DKIK	LOC115762259|XP_030560275.1|DNOV
OG0010729	LOC108076343|XP_017024618.1|DKIK	LOC115758061|XP_030554472.1|DNOV
OG0010730	LOC108078040|XP_017027090.1|DKIK	LOC115757927|XP_030554253.1|DNOV
OG0010731	LOC108076630|XP_017025046.1|DKIK	LOC115762681|XP_030560859.1|DNOV
OG0010732	LOC108082427|XP_017033286.1|DKIK	LOC115761129|XP_030558649.1|DNOV
OG0010733	LOC108071983|XP_017018445.1|DKIK	LOC115758179|XP_030554580.1|DNOV
OG0010734	LOC108076217|XP_017024447.1|DKIK	LOC115758263|XP_030554683.1|DNOV
OG0010735	LOC108078327|XP_017027615.1|DKIK	LOC115758231|XP_030554643.1|DNOV
OG0010736	LOC108085170|XP_017037191.1|DKIK	LOC115767485|XP_030567653.1|DNOV
OG0010737	LOC108085105|XP_017037066.1|DKIK	LOC115767416|XP_030567552.1|DNOV
OG0010739	LOC108083185|XP_017034372.1|DKIK	LOC115763638|XP_030562127.1|DNOV
OG0010740	LOC108080758|XP_017031101.1|DKIK	LOC115763717|XP_030562269.1|DNOV
OG0010741	LOC108080432|XP_017030654.1|DKIK	LOC115763865|XP_030562501.1|DNOV
OG0010743	LOC108076738|XP_017025255.1|DKIK	LOC115763725|XP_030562280.1|DNOV
OG0010744	LOC108081007|XP_017031431.1|DKIK	LOC115761735|XP_030559480.1|DNOV
OG0010745	LOC108081054|XP_017031511.1|DKIK	LOC115770912|XP_030572217.1|DNOV
OG0010748	LOC108071417|XP_017017653.1|DKIK	LOC115764969|XP_030564153.1|DNOV
OG0010749	LOC108073179|XP_017020174.1|DKIK	LOC115770848|XP_030572143.1|DNOV
OG0010750	LOC108073155|XP_017020151.1|DKIK	LOC115770871|XP_030572167.1|DNOV
OG0010751	LOC108084352|XP_017036004.1|DKIK	LOC115759541|XP_030556356.1|DNOV
OG0010753	LOC108083680|XP_017035046.1|DKIK	LOC115761211|XP_030558756.1|DNOV
OG0010754	LOC108084139|XP_017035672.1|DKIK	LOC115764657|XP_030563703.1|DNOV
OG0010755	LOC108085552|XP_017037680.1|DKIK	LOC115764208|XP_030562958.1|DNOV
OG0010756	LOC108085553|XP_017037681.1|DKIK	LOC115764209|XP_030562959.1|DNOV
OG0010757	LOC108074366|XP_017021880.1|DKIK	LOC115765074|XP_030564310.1|DNOV
OG0010758	LOC108074375|XP_017021890.1|DKIK	LOC115765009|XP_030564219.1|DNOV
OG0010759	LOC108082973|XP_017034088.1|DKIK	LOC115764979|XP_030564166.1|DNOV
OG0010760	LOC108084829|XP_017036680.1|DKIK	LOC115770568|XP_030571742.1|DNOV
OG0010761	LOC108080452|XP_017030678.1|DKIK	LOC115765614|XP_030565125.1|DNOV
OG0010762	LOC108077661|XP_017026569.1|DKIK	LOC115759606|XP_030556436.1|DNOV, LOC115759596|XP_030556427.1|DNOV
OG0010763	LOC108073537|XP_017020709.1|DKIK	LOC115761812|XP_030559620.1|DNOV
OG0010764	LOC108075412|XP_017023325.1|DKIK	LOC115761437|XP_030559065.1|DNOV
OG0010765	LOC108080962|XP_017031365.1|DKIK	LOC115771941|XP_030573701.1|DNOV
OG0010766	LOC108084011|XP_017035513.1|DKIK	LOC115772029|XP_030573820.1|DNOV
OG0010767	LOC108073654|XP_017020870.1|DKIK	LOC115757760|XP_030554031.1|DNOV
OG0010768	LOC108085572|XP_017037701.1|DKIK	LOC115772003|XP_030573794.1|DNOV
OG0010769	LOC108075618|XP_017023639.1|DKIK	LOC115771620|XP_030573258.1|DNOV
OG0010770	LOC108084978|XP_017036891.1|DKIK	LOC115761294|XP_030558881.1|DNOV
OG0010771	LOC108076629|XP_017025044.1|DKIK	LOC115762769|XP_030560978.1|DNOV
OG0010773	LOC108075487|XP_017023430.1|DKIK	LOC115759609|XP_030556441.1|DNOV
OG0010774	LOC108077734|XP_017026686.1|DKIK	LOC115761720|XP_030559459.1|DNOV
OG0010775	LOC108074030|XP_017021387.1|DKIK	LOC115761496|XP_030559123.1|DNOV
OG0010776	LOC108081528|XP_017032235.1|DKIK	LOC115762980|XP_030561219.1|DNOV
OG0010777	LOC108080425|XP_017030646.1|DKIK	LOC115765757|XP_030565280.1|DNOV
OG0010778	LOC108085611|XP_017037773.1|DKIK	LOC115763719|XP_030562272.1|DNOV
OG0010779	LOC108085615|XP_017037776.1|DKIK	LOC115763881|XP_030562517.1|DNOV
OG0010780	LOC108083706|XP_017035092.1|DKIK	LOC115757689|XP_030553888.1|DNOV
OG0010781	LOC108085001|XP_017036919.1|DKIK	LOC115759616|XP_030556455.1|DNOV
OG0010782	LOC108084361|XP_017036023.1|DKIK	LOC115759662|XP_030556518.1|DNOV
OG0010783	LOC108081179|XP_017031727.1|DKIK	LOC115770827|XP_030572120.1|DNOV
OG0010784	LOC108076287|XP_017024533.1|DKIK	LOC115760453|XP_030557631.1|DNOV
OG0010785	LOC108082397|XP_017033231.1|DKIK	LOC115758249|XP_030554665.1|DNOV
OG0010786	LOC108077966|XP_017026996.1|DKIK	LOC115760994|XP_030558462.1|DNOV
OG0010787	LOC108082402|XP_017033235.1|DKIK	LOC115760677|XP_030558004.1|DNOV
OG0010788	LOC108072978|XP_017019904.1|DKIK	LOC115760602|XP_030557903.1|DNOV
OG0010790	LOC108072402|XP_017018994.1|DKIK	LOC115758044|XP_030554418.1|DNOV
OG0010791	LOC108081982|XP_017032707.1|DKIK	LOC115760454|XP_030557632.1|DNOV
OG0010792	LOC108084369|XP_017036042.1|DKIK	LOC115767078|XP_030567082.1|DNOV
OG0010793	LOC108080219|XP_017030364.1|DKIK	LOC115767563|XP_030567704.1|DNOV
OG0010794	LOC108078745|XP_017028258.1|DKIK	LOC115758105|XP_030554488.1|DNOV
OG0010795	LOC108077504|XP_017026322.1|DKIK	LOC115771271|XP_030572746.1|DNOV
OG0010799	LOC108075196|XP_017023021.1|DKIK	LOC115766245|XP_030565968.1|DNOV
OG0010800	LOC108073432|XP_017020541.1|DKIK	LOC115770172|XP_030571192.1|DNOV
OG0010801	LOC108072505|XP_017019166.1|DKIK	LOC115763432|XP_030561855.1|DNOV
OG0010802	LOC108076883|XP_017025402.1|DKIK	LOC115763374|XP_030561768.1|DNOV
OG0010803	LOC108074554|XP_017022141.1|DKIK	LOC115759888|XP_030556864.1|DNOV
OG0010804	LOC108076901|XP_017025430.1|DKIK	LOC115765473|XP_030564913.1|DNOV
OG0010805	LOC108076995|XP_017025554.1|DKIK	LOC115765564|XP_030565067.1|DNOV
OG0010806	LOC108082043|XP_017032808.1|DKIK	LOC115758397|XP_030554899.1|DNOV
OG0010807	LOC108075888|XP_017023986.1|DKIK	LOC115758810|XP_030555448.1|DNOV
OG0010808	LOC108084198|XP_017035796.1|DKIK	LOC115764397|XP_030563237.1|DNOV
OG0010810	LOC108075694|XP_017023707.1|DKIK	LOC115758272|XP_030554695.1|DNOV
OG0010813	LOC108081470|XP_017032151.1|DKIK	LOC115758465|XP_030554997.1|DNOV
OG0010823	LOC108082787|XP_017033821.1|DKIK	LOC115768293|XP_030568697.1|DNOV
OG0010825	LOC108079539|XP_017029367.1|DKIK	LOC115757911|XP_030554226.1|DNOV
OG0010833	LOC108076433|XP_017024777.1|DKIK	LOC115760768|XP_030558116.1|DNOV
OG0010836	LOC108078509|XP_017027904.1|DKIK	LOC115762617|XP_030560775.1|DNOV
OG0010837	LOC108074965|XP_017022686.1|DKIK	LOC115770030|XP_030570951.1|DNOV
OG0010838	LOC108083048|XP_017034166.1|DKIK	LOC115771437|XP_030573002.1|DNOV
OG0010840	LOC108075240|XP_017023085.1|DKIK	LOC115770121|XP_030571113.1|DNOV
OG0010842	LOC108074959|XP_017022682.1|DKIK	LOC115758985|XP_030555651.1|DNOV
OG0010844	LOC108084111|XP_017035629.1|DKIK	LOC115761199|XP_030558737.1|DNOV
OG0010847	LOC108085940|XP_017038213.1|DKIK	LOC115768860|XP_030569423.1|DNOV
OG0010848	LOC108079163|XP_017028903.1|DKIK	LOC115768856|XP_030569417.1|DNOV
OG0010849	LOC108080228|XP_017030373.1|DKIK	LOC115768392|XP_030568826.1|DNOV
OG0010850	LOC108083612|XP_017034973.1|DKIK	LOC115768594|XP_030569104.1|DNOV
OG0010851	LOC108080016|XP_017030072.1|DKIK	LOC115764244|XP_030563021.1|DNOV
OG0010852	LOC108077107|XP_017025792.1|DKIK	LOC115765242|XP_030564562.1|DNOV
OG0010853	LOC108083368|XP_017034601.1|DKIK	LOC115768016|XP_030568289.1|DNOV
OG0010854	LOC108079139|XP_017028876.1|DKIK	LOC115765205|XP_030564505.1|DNOV
OG0010855	LOC108080010|XP_017030065.1|DKIK	LOC115769081|XP_030569654.1|DNOV
OG0010856	LOC108080074|XP_017030147.1|DKIK	LOC115765293|XP_030564644.1|DNOV
OG0010858	LOC108071223|XP_017017396.1|DKIK	LOC115767317|XP_030567417.1|DNOV
OG0010859	LOC108075332|XP_017023235.1|DKIK, LOC108085269|XP_017037309.1|DKIK	LOC115769219|XP_030569792.1|DNOV
OG0010860	LOC108072491|XP_017019147.1|DKIK	LOC115758977|XP_030555639.1|DNOV
OG0010861	LOC108077459|XP_017026272.1|DKIK	LOC115760110|XP_030557163.1|DNOV
OG0010863	LOC108082023|XP_017032780.1|DKIK	LOC115759813|XP_030556765.1|DNOV
OG0010864	LOC108077003|XP_017025567.1|DKIK	LOC115765541|XP_030565025.1|DNOV
OG0010865	LOC108086205|XP_017038555.1|DKIK	LOC115763139|XP_030561447.1|DNOV
OG0010866	LOC108075261|XP_017023115.1|DKIK	LOC115769506|XP_030570197.1|DNOV
OG0010867	LOC108079697|XP_017029591.1|DKIK	LOC115769369|XP_030570012.1|DNOV
OG0010870	LOC108074976|XP_017022698.1|DKIK	LOC115769445|XP_030570115.1|DNOV
OG0010871	LOC108075102|XP_017022873.1|DKIK	LOC115769446|XP_030570116.1|DNOV
OG0010872	LOC108071963|XP_017018428.1|DKIK	LOC115769876|XP_030570738.1|DNOV
OG0010873	LOC108078953|XP_017028594.1|DKIK	LOC115769486|XP_030570164.1|DNOV
OG0010876	LOC108078697|XP_017028138.1|DKIK	LOC115771296|XP_030572780.1|DNOV
OG0010877	LOC108071900|XP_017018319.1|DKIK	LOC115771087|XP_030572500.1|DNOV
OG0010878	LOC108072748|XP_017019506.1|DKIK	LOC115770480|XP_030571624.1|DNOV
OG0010881	LOC108078034|XP_017027084.1|DKIK	LOC115762192|XP_030560179.1|DNOV
OG0010882	LOC108076234|XP_017024467.1|DKIK	LOC115761029|XP_030558503.1|DNOV
OG0010884	LOC108085501|XP_017037610.1|DKIK	LOC115771394|XP_030572940.1|DNOV
OG0010886	LOC108072808|XP_017019590.1|DKIK	LOC115770470|XP_030571608.1|DNOV
OG0010887	LOC108072662|XP_017019386.1|DKIK	LOC115770141|XP_030571146.1|DNOV
OG0010888	LOC108078417|XP_017027770.1|DKIK	LOC115762266|XP_030560286.1|DNOV
OG0010889	LOC108072410|XP_017019003.1|DKIK	LOC115760992|XP_030558459.1|DNOV
OG0010893	LOC108070844|XP_017016963.1|DKIK	LOC115764396|XP_030563239.1|DNOV
OG0010894	LOC108085046|XP_017036998.1|DKIK	LOC115765217|XP_030564522.1|DNOV
OG0010895	LOC108085200|XP_017037198.1|DKIK	LOC115762897|XP_030561136.1|DNOV
OG0010897	LOC108081227|XP_017031792.1|DKIK	LOC115770794|XP_030572075.1|DNOV
OG0010898	LOC108080836|XP_017031229.1|DKIK	LOC115763883|XP_030562519.1|DNOV
OG0010899	LOC108085664|XP_017037843.1|DKIK	LOC115759655|XP_030556504.1|DNOV
OG0010900	LOC108084265|XP_017035910.1|DKIK	LOC115764048|XP_030562749.1|DNOV
OG0010901	LOC108073188|XP_017020189.1|DKIK	LOC115761356|XP_030558963.1|DNOV
OG0010902	LOC108074365|XP_017021879.1|DKIK	LOC115765073|XP_030564309.1|DNOV
OG0010903	LOC108082813|XP_017033864.1|DKIK	LOC115765066|XP_030564301.1|DNOV
OG0010904	LOC108081510|XP_017032218.1|DKIK	LOC115770550|XP_030571713.1|DNOV
OG0010907	LOC108084110|XP_017035625.1|DKIK	LOC115761450|XP_030559077.1|DNOV
OG0010908	LOC108072198|XP_017018746.1|DKIK	LOC115767887|XP_030568112.1|DNOV
OG0010910	LOC108080966|XP_017031369.1|DKIK	LOC115771942|XP_030573702.1|DNOV
OG0010911	LOC108080780|XP_017031135.1|DKIK	LOC115770379|XP_030571488.1|DNOV
OG0010912	LOC108084173|XP_017035750.1|DKIK	LOC115766258|XP_030565978.1|DNOV
OG0010913	LOC108084901|XP_017036784.1|DKIK	LOC115772045|XP_030573843.1|DNOV
OG0010915	LOC108076489|XP_017024868.1|DKIK	LOC115758166|XP_030554567.1|DNOV, LOC115757803|XP_030554081.1|DNOV
OG0010916	LOC108078030|XP_017027079.1|DKIK	LOC115757881|XP_030554181.1|DNOV
OG0010917	LOC108072909|XP_017019723.1|DKIK	LOC115764457|XP_030563353.1|DNOV
OG0010919	LOC108074502|XP_017022066.1|DKIK	LOC115763237|XP_030561573.1|DNOV
OG0010920	LOC108082731|XP_017033726.1|DKIK	LOC115763417|XP_030561834.1|DNOV
OG0010921	LOC108082853|XP_017033918.1|DKIK	LOC115763446|XP_030561874.1|DNOV
OG0010922	LOC108074408|XP_017021925.1|DKIK	LOC115758804|XP_030555440.1|DNOV
OG0010923	LOC108083834|XP_017035300.1|DKIK	LOC115769100|XP_030569670.1|DNOV
OG0010924	LOC108077322|XP_017026099.1|DKIK	LOC115759041|XP_030555724.1|DNOV
OG0010925	LOC108072674|XP_017019401.1|DKIK	LOC115762899|XP_030561133.1|DNOV
OG0010926	LOC108075199|XP_017023024.1|DKIK, LOC108075169|XP_017022965.1|DKIK	LOC115770290|XP_030571389.1|DNOV
OG0010927	LOC108079798|XP_017029766.1|DKIK	LOC115769970|XP_030570882.1|DNOV
OG0010928	LOC108071618|XP_017017889.1|DKIK	LOC115762698|XP_030560879.1|DNOV
OG0010929	LOC108072618|XP_017019334.1|DKIK	LOC115763565|XP_030562044.1|DNOV
OG0010931	LOC108072506|XP_017019167.1|DKIK	LOC115763433|XP_030561856.1|DNOV
OG0010932	LOC108074608|XP_017022217.1|DKIK	LOC115768826|XP_030569386.1|DNOV
OG0010933	LOC108081996|XP_017032729.1|DKIK	LOC115758884|XP_030555539.1|DNOV
OG0010934	LOC108082096|XP_017032880.1|DKIK	LOC115759143|XP_030555853.1|DNOV
OG0010935	LOC108075802|XP_017023863.1|DKIK	LOC115763467|XP_030561909.1|DNOV
OG0010936	LOC108080957|XP_017031361.1|DKIK	LOC115766293|XP_030566026.1|DNOV
