Orthogroup	DKIK.longest_only	DPER.longest_only
OG0007669	LOC108074252|XP_017021706.1|DKIK	LOC6597839|XP_026846372.1|DPER
OG0007670	LOC108074250|XP_017021705.1|DKIK	LOC6597840|XP_026846371.1|DPER
OG0007671	LOC108071822|XP_017018217.1|DKIK	LOC6597263|XP_026846437.1|DPER
OG0007672	LOC108076079|XP_017024280.1|DKIK	LOC6596756|XP_002021939.2|DPER
OG0007673	LOC108085010|XP_017036938.1|DKIK	LOC6587365|XP_002013020.1|DPER
OG0007674	LOC108083833|XP_017035296.1|DKIK	LOC6602686|XP_026846037.1|DPER
OG0007675	LOC108071750|XP_017018063.1|DKIK	LOC6598522|XP_026848689.1|DPER
OG0007676	LOC108083595|XP_017034947.1|DKIK	LOC6601748|XP_002026823.1|DPER
OG0007677	LOC108080305|XP_017030468.1|DKIK	LOC6600116|XP_026846627.1|DPER
OG0007678	LOC108083505|XP_017034802.1|DKIK	LOC6603096|XP_002028106.2|DPER
OG0007679	LOC108083466|XP_017034739.1|DKIK	LOC6599360|XP_026847200.1|DPER
OG0007680	LOC108075922|XP_017024046.1|DKIK	LOC6596423|XP_002021821.1|DPER
OG0007681	LOC108084615|XP_017036389.1|DKIK	LOC6588378|XP_002013419.1|DPER
OG0007682	LOC108071726|XP_017018040.1|DKIK	LOC6603584|XP_026845798.1|DPER
OG0007683	LOC108083484|XP_017034769.1|DKIK	LOC6602906|XP_002027929.1|DPER
OG0007684	LOC108071696|XP_017017999.1|DKIK	LOC6598524|XP_002023563.1|DPER
OG0007685	LOC108071763|XP_017018086.1|DKIK	LOC6603405|XP_026845830.1|DPER
OG0007686	LOC108075284|XP_017023163.1|DKIK	LOC6599421|XP_002024471.1|DPER
OG0007687	LOC108084635|XP_017036415.1|DKIK	LOC6597773|XP_026847051.1|DPER
OG0007688	LOC108084556|XP_017036297.1|DKIK	LOC6588550|XP_026846362.1|DPER
OG0007689	LOC108080162|XP_017030294.1|DKIK	LOC6599455|XP_002024519.2|DPER
OG0007690	LOC108079218|XP_017028982.1|DKIK	LOC6599133|XP_026849255.1|DPER
OG0007691	LOC108077836|XP_017026851.1|DKIK	LOC6588044|XP_002012965.1|DPER
OG0007692	LOC108079198|XP_017028949.1|DKIK	LOC6602659|XP_026845966.1|DPER
OG0007693	LOC108085231|XP_017037259.1|DKIK	LOC6597371|XP_026846587.1|DPER
OG0007694	LOC108083092|XP_017034232.1|DKIK	LOC6597043|XP_002022203.1|DPER
OG0007695	LOC108080392|XP_017030609.1|DKIK	LOC6599249|XP_026848267.1|DPER
OG0007696	LOC108085503|XP_017037612.1|DKIK	LOC6604015|XP_002028961.2|DPER
OG0007697	LOC108078875|XP_017028489.1|DKIK	LOC6604497|XP_026847255.1|DPER
OG0007698	LOC108079419|XP_017029235.1|DKIK	LOC6597695|XP_026846556.1|DPER
OG0007699	LOC108071711|XP_017018021.1|DKIK	LOC6597635|XP_002022738.1|DPER
OG0007700	LOC108083548|XP_017034882.1|DKIK	LOC6600170|XP_026846740.1|DPER
OG0007701	LOC108070827|XP_017016938.1|DKIK	LOC6600387|XP_026848420.1|DPER
OG0007702	LOC108076076|XP_017024276.1|DKIK	LOC6600005|XP_026849146.1|DPER
OG0007703	LOC108080397|XP_017030613.1|DKIK	LOC6598276|XP_002023299.1|DPER
OG0007704	LOC108085321|XP_017037366.1|DKIK	LOC6595215|XP_002020390.1|DPER
OG0007705	LOC108082939|XP_017034035.1|DKIK	LOC6601718|XP_002026776.1|DPER
OG0007706	LOC108080380|XP_017030591.1|DKIK	LOC6601737|XP_002026795.2|DPER
OG0007707	LOC108071775|XP_017018109.1|DKIK	LOC6598394|XP_026846358.1|DPER
OG0007708	LOC108079409|XP_017029225.1|DKIK	LOC6600185|XP_026846686.1|DPER
OG0007709	LOC108083576|XP_017034922.1|DKIK	LOC6600072|XP_002025196.1|DPER
OG0007710	LOC108075220|XP_017023051.1|DKIK	LOC6599415|XP_026847214.1|DPER
OG0007711	LOC108077084|XP_017025744.1|DKIK	LOC6602694|XP_002027721.1|DPER
OG0007712	LOC108071118|XP_017017298.1|DKIK	LOC6600393|XP_026848422.1|DPER
OG0007713	LOC108083801|XP_017035218.1|DKIK	LOC6596805|XP_026849900.1|DPER
OG0007714	LOC108074157|XP_017021553.1|DKIK	LOC6597854|XP_026846943.1|DPER
OG0007715	LOC108079247|XP_017029024.1|DKIK	LOC6599136|XP_002024401.1|DPER
OG0007716	LOC108079387|XP_017029199.1|DKIK	LOC6600083|XP_026845101.1|DPER
OG0007717	LOC108083052|XP_017034172.1|DKIK	LOC6595102|XP_002020380.2|DPER
OG0007718	LOC108079960|XP_017030010.1|DKIK	LOC6602639|XP_026846669.1|DPER
OG0007719	LOC108083828|XP_017035280.1|DKIK	LOC6597831|XP_026846463.1|DPER
OG0007720	LOC108083905|XP_017035390.1|DKIK	LOC6597833|XP_026846542.1|DPER
OG0007721	LOC108080156|XP_017030283.1|DKIK	LOC6603943|XP_026846970.1|DPER
OG0007722	LOC108080050|XP_017030117.1|DKIK	LOC6597878|XP_026847037.1|DPER
OG0007723	LOC108080065|XP_017030139.1|DKIK	LOC6597888|XP_002023048.1|DPER
OG0007724	LOC108074345|XP_017021858.1|DKIK	LOC6588978|XP_026844318.1|DPER
OG0007725	LOC108083959|XP_017035455.1|DKIK	LOC6598184|XP_002023358.2|DPER
OG0007726	LOC108079335|XP_017029127.1|DKIK	LOC6600338|XP_002025497.2|DPER
OG0007727	LOC108083528|XP_017034851.1|DKIK	LOC6600070|XP_002025194.1|DPER
OG0007728	LOC108084484|XP_017036200.1|DKIK	LOC6599237|XP_002024294.1|DPER
OG0007729	LOC108079150|XP_017028887.1|DKIK	LOC6600352|XP_026848392.1|DPER
OG0007730	LOC108084490|XP_017036212.1|DKIK	LOC6599236|XP_026848301.1|DPER
OG0007731	LOC108071486|XP_017017733.1|DKIK	LOC6600284|XP_026849052.1|DPER
OG0007732	LOC108080169|XP_017030302.1|DKIK	LOC6599372|XP_026847092.1|DPER
OG0007733	LOC108071792|XP_017018161.1|DKIK	LOC6597428|XP_026846502.1|DPER
OG0007734	LOC108071705|XP_017018011.1|DKIK	LOC6598265|XP_002023323.2|DPER
OG0007735	LOC108083452|XP_017034711.1|DKIK	LOC6600687|XP_002025851.1|DPER
OG0007736	LOC108079424|XP_017029244.1|DKIK	LOC6596772|XP_002021923.1|DPER
OG0007737	LOC108071342|XP_017017557.1|DKIK	LOC6598691|XP_002023945.2|DPER
OG0007738	LOC108071328|XP_017017530.1|DKIK	LOC6595150|XP_026844331.1|DPER
OG0007739	LOC108082948|XP_017034053.1|DKIK	LOC6599330|XP_002024573.1|DPER
OG0007740	LOC108079271|XP_017029054.1|DKIK	LOC6596895|XP_002021842.2|DPER
OG0007741	LOC108080524|XP_017030804.1|DKIK	LOC6598351|XP_002023426.2|DPER
OG0007742	LOC108071829|XP_017018226.1|DKIK	LOC6599364|XP_002024487.1|DPER
OG0007743	LOC108074367|XP_017021881.1|DKIK	LOC113567348|XP_026850674.1|DPER
OG0007744	LOC108076099|XP_017024315.1|DKIK	LOC113566063|XP_026845772.1|DPER
OG0007746	LOC108085055|XP_017037004.1|DKIK	LOC6587188|XP_002013527.1|DPER
OG0007747	LOC108082931|XP_017034022.1|DKIK	LOC6598498|XP_026848636.1|DPER
OG0007748	LOC108080053|XP_017030123.1|DKIK	LOC6599367|XP_002024541.2|DPER
OG0007749	LOC108083429|XP_017034673.1|DKIK	LOC6600175|XP_002025274.2|DPER
OG0007750	LOC108073723|XP_017020958.1|DKIK	LOC6595065|XP_002020418.1|DPER
OG0007751	LOC108074316|XP_017021801.1|DKIK	LOC6589592|XP_002014565.2|DPER
OG0007752	LOC108079458|XP_017029286.1|DKIK	LOC6600105|XP_002025333.1|DPER
OG0007753	LOC108080107|XP_017030211.1|DKIK	LOC6597710|XP_026846399.1|DPER
OG0007754	LOC108071785|XP_017018137.1|DKIK	LOC6598428|XP_026848605.1|DPER
OG0007755	LOC108071732|XP_017018046.1|DKIK	LOC6598585|XP_002023618.1|DPER
OG0007756	LOC108083578|XP_017034926.1|DKIK	LOC6599296|XP_026848297.1|DPER
OG0007757	LOC108071748|XP_017018061.1|DKIK	LOC6600793|XP_002025816.1|DPER
OG0007758	LOC108079981|XP_017030035.1|DKIK	LOC6593560|XP_002018975.1|DPER
OG0007759	LOC108079320|XP_017029102.1|DKIK, LOC108073730|XP_017020978.1|DKIK	LOC6594788|XP_026841025.1|DPER
OG0007760	LOC108079348|XP_017029144.1|DKIK	LOC6597812|XP_026846932.1|DPER
OG0007761	LOC108071823|XP_017018219.1|DKIK	LOC6598590|XP_026846215.1|DPER
OG0007762	LOC108071817|XP_017018210.1|DKIK	LOC6598589|XP_026846339.1|DPER
OG0007763	LOC108074330|XP_017021828.1|DKIK	LOC6589588|XP_002014561.1|DPER
OG0007764	LOC108079321|XP_017029103.1|DKIK	LOC6600422|XP_026848432.1|DPER
OG0007765	LOC108079331|XP_017029122.1|DKIK	LOC113566547|XP_026848419.1|DPER
OG0007766	LOC108074113|XP_017021500.1|DKIK	LOC6587812|XP_026850953.1|DPER
OG0007767	LOC108075357|XP_017023257.1|DKIK	LOC6602557|XP_002027578.2|DPER
OG0007768	LOC108079462|XP_017029292.1|DKIK	LOC6597813|XP_002022945.1|DPER
OG0007769	LOC108080530|XP_017030818.1|DKIK	LOC6603574|XP_002028553.1|DPER
OG0007770	LOC108077185|XP_017025916.1|DKIK	LOC6603743|XP_002028709.1|DPER
OG0007771	LOC108085248|XP_017037284.1|DKIK	LOC6593697|XP_002018844.1|DPER
OG0007772	LOC108079451|XP_017029274.1|DKIK	LOC6600662|XP_002025867.1|DPER
OG0007773	LOC108075913|XP_017024030.1|DKIK	LOC6589741|XP_002014239.1|DPER
OG0007774	LOC108078425|XP_017027782.1|DKIK	LOC6597177|XP_002022355.1|DPER
OG0007775	LOC108077073|XP_017025733.1|DKIK	LOC6599294|XP_026848279.1|DPER
OG0007776	LOC108083397|XP_017034638.1|DKIK	LOC6601757|XP_002026832.1|DPER
OG0007777	LOC108080125|XP_017030245.1|DKIK	LOC6598519|XP_026848630.1|DPER
OG0007778	LOC108079202|XP_017028955.1|DKIK	LOC113566684|XP_026849209.1|DPER
OG0007779	LOC108084430|XP_017036126.1|DKIK	LOC6599821|XP_002024921.2|DPER
OG0007780	LOC108080130|XP_017030250.1|DKIK	LOC6598418|XP_026846213.1|DPER
OG0007781	LOC108079950|XP_017029993.1|DKIK	LOC6602630|XP_026846657.1|DPER
OG0007782	LOC108083871|XP_017035349.1|DKIK	LOC6597607|XP_002022824.2|DPER
OG0007783	LOC108079147|XP_017028883.1|DKIK	LOC6603076|XP_026847079.1|DPER
OG0007784	LOC108077759|XP_017026729.1|DKIK	LOC6591320|XP_002017549.1|DPER
OG0007785	LOC108083545|XP_017034879.1|DKIK	LOC6597562|XP_026848893.1|DPER
OG0007786	LOC108074267|XP_017021726.1|DKIK	LOC6589586|XP_026844329.1|DPER
OG0007787	LOC108077639|XP_017026542.1|DKIK	LOC6594793|XP_002020474.1|DPER
OG0007788	LOC108084182|XP_017035762.1|DKIK	LOC113567351|XP_026850680.1|DPER
OG0007789	LOC108071245|XP_017017419.1|DKIK	LOC6587942|XP_026841873.1|DPER
OG0007790	LOC108083961|XP_017035457.1|DKIK	LOC6587807|XP_026851050.1|DPER
OG0007791	LOC108079964|XP_017030014.1|DKIK, LOC108083980|XP_017035480.1|DKIK	LOC6587666|XP_002014067.2|DPER
OG0007792	LOC108077009|XP_017025578.1|DKIK	LOC6597237|XP_026846528.1|DPER
OG0007793	LOC108077724|XP_017026667.1|DKIK	LOC113567257|XP_026850303.1|DPER
OG0007794	LOC108079399|XP_017029213.1|DKIK	LOC6597667|XP_002022844.1|DPER
OG0007795	LOC108074909|XP_017022627.1|DKIK	LOC6600198|XP_002025298.1|DPER
OG0007796	LOC108073521|XP_017020689.1|DKIK	LOC113565111|XP_026841661.1|DPER
OG0007797	LOC108085871|XP_017038118.1|DKIK	LOC6594732|XP_026850581.1|DPER
OG0007798	LOC108085872|XP_017038120.1|DKIK	LOC6594733|XP_002020559.1|DPER
OG0007799	LOC108084258|XP_017035890.1|DKIK	LOC6588497|XP_002013578.1|DPER
OG0007800	LOC108075408|XP_017023322.1|DKIK	LOC6587974|XP_002013783.1|DPER
OG0007801	LOC108073495|XP_017020644.1|DKIK	LOC6591933|XP_002016773.2|DPER
OG0007802	LOC108073423|XP_017020531.1|DKIK	LOC6594920|XP_002020128.1|DPER
OG0007803	LOC108085662|XP_017037841.1|DKIK	LOC6588486|XP_026843332.1|DPER
OG0007804	LOC108074150|XP_017021539.1|DKIK	LOC6599187|XP_026848244.1|DPER
OG0007805	LOC108080150|XP_017030277.1|DKIK	LOC6599185|XP_002024342.1|DPER
OG0007806	LOC108080149|XP_017030276.1|DKIK	LOC6599184|XP_026848270.1|DPER
OG0007808	LOC108073329|XP_017020378.1|DKIK	LOC6591762|XP_026845755.1|DPER
OG0007809	LOC108074170|XP_017021589.1|DKIK	LOC6597335|XP_002022523.1|DPER
OG0007810	LOC108079968|XP_017030021.1|DKIK, LOC108077332|XP_017026108.1|DKIK	LOC6593712|XP_026842965.1|DPER
OG0007811	LOC108084940|XP_017036827.1|DKIK	LOC6588206|XP_026840500.1|DPER
OG0007812	LOC108071851|XP_017018255.1|DKIK	LOC6597255|XP_002022449.1|DPER
OG0007813	LOC108075583|XP_017023590.1|DKIK	LOC6587192|XP_026851165.1|DPER
OG0007814	LOC108083585|XP_017034933.1|DKIK	LOC6597564|XP_002022781.1|DPER
OG0007815	LOC108077020|XP_017025616.1|DKIK	LOC6597339|XP_026846393.1|DPER
OG0007816	LOC108075101|XP_017022872.1|DKIK	LOC6603343|XP_002028327.1|DPER
OG0007817	LOC108070703|XP_017016781.1|DKIK	LOC6588208|XP_002013778.1|DPER
OG0007818	LOC108084627|XP_017036405.1|DKIK	LOC6587640|XP_002013439.2|DPER
OG0007819	LOC108083416|XP_017034660.1|DKIK	LOC6599108|XP_026849265.1|DPER
OG0007820	LOC108086036|XP_017038342.1|DKIK	LOC6598855|XP_026842969.1|DPER
OG0007821	LOC108085918|XP_017038182.1|DKIK	LOC6595046|XP_002020569.1|DPER
OG0007822	LOC108085917|XP_017038180.1|DKIK	LOC6595045|XP_026849114.1|DPER
OG0007823	LOC108085898|XP_017038151.1|DKIK	LOC6594740|XP_002020566.2|DPER
OG0007824	LOC108075716|XP_017023743.1|DKIK	LOC6594980|XP_002020271.1|DPER
OG0007825	LOC108080790|XP_017031153.1|DKIK	LOC6587543|XP_026845365.1|DPER
OG0007826	LOC108081062|XP_017031530.1|DKIK	LOC6595257|XP_002020073.2|DPER
OG0007827	LOC108080510|XP_017030775.1|DKIK	LOC6600231|XP_002025229.1|DPER
OG0007828	LOC108083135|XP_017034303.1|DKIK	LOC6602834|XP_002027805.2|DPER
OG0007829	LOC108077805|XP_017026809.1|DKIK	LOC6591591|XP_026850239.1|DPER
OG0007830	LOC108084303|XP_017035955.1|DKIK	LOC6588404|XP_002013814.1|DPER
OG0007831	LOC108080514|XP_017030782.1|DKIK	LOC6597761|XP_002022892.2|DPER
OG0007832	LOC108080158|XP_017030289.1|DKIK	LOC6597897|XP_002023024.1|DPER
OG0007833	LOC108083410|XP_017034652.1|DKIK	LOC6600773|XP_026845148.1|DPER
OG0007834	LOC108073501|XP_017020657.1|DKIK	LOC6591931|XP_002016771.1|DPER
OG0007836	LOC108084065|XP_017035573.1|DKIK	LOC6587980|XP_002013326.1|DPER
OG0007837	LOC108085623|XP_017037784.1|DKIK	LOC6587237|XP_002013300.1|DPER
OG0007838	LOC108085603|XP_017037761.1|DKIK	LOC6587827|XP_002013291.1|DPER
OG0007839	LOC108076907|XP_017025440.1|DKIK	LOC6597341|XP_002022543.1|DPER
OG0007840	LOC108077741|XP_017026694.1|DKIK	LOC6594791|XP_002020472.1|DPER
OG0007841	LOC108073580|XP_017020755.1|DKIK	LOC6587773|XP_026840387.1|DPER
OG0007842	LOC108075731|XP_017023763.1|DKIK	LOC6594840|XP_026842289.1|DPER
OG0007843	LOC108075697|XP_017023710.1|DKIK	LOC6594841|XP_002020245.1|DPER
OG0007844	LOC108076587|XP_017024987.1|DKIK	LOC6593151|XP_002018528.2|DPER
OG0007846	LOC108083880|XP_017035359.1|DKIK	LOC6600704|XP_026848612.1|DPER
OG0007847	LOC108084614|XP_017036388.1|DKIK	LOC6587838|XP_002013449.1|DPER
OG0007848	LOC108084616|XP_017036390.1|DKIK	LOC6588439|XP_002013442.1|DPER
OG0007849	LOC108081165|XP_017031708.1|DKIK	LOC6587765|XP_002013736.1|DPER
OG0007850	LOC108081164|XP_017031707.1|DKIK	LOC6587960|XP_002013737.1|DPER
OG0007851	LOC108084928|XP_017036814.1|DKIK	LOC6587399|XP_002013029.1|DPER
OG0007852	LOC108077844|XP_017026861.1|DKIK	LOC6598617|XP_002023862.1|DPER
OG0007853	LOC108080888|XP_017031280.1|DKIK	LOC6594771|XP_002020085.1|DPER
OG0007854	LOC108084600|XP_017036367.1|DKIK	LOC6588445|XP_002013427.1|DPER
OG0007855	LOC108084130|XP_017035657.1|DKIK	LOC6598746|XP_026851105.1|DPER
OG0007856	LOC108084617|XP_017036391.1|DKIK	LOC6588421|XP_002013441.1|DPER
OG0007857	LOC108081199|XP_017031754.1|DKIK	LOC6595088|XP_002020150.2|DPER
OG0007858	LOC108079677|XP_017029565.1|DKIK	LOC6588762|XP_026845010.1|DPER
OG0007859	LOC108078866|XP_017028468.1|DKIK	LOC6599951|XP_002025028.1|DPER
OG0007860	LOC108085044|XP_017036993.1|DKIK	LOC6591433|XP_002016737.2|DPER
OG0007861	LOC108073368|XP_017020421.1|DKIK	LOC6591406|XP_002016740.1|DPER
OG0007862	LOC108085864|XP_017038111.1|DKIK	LOC113566137|XP_026846252.1|DPER, LOC113566135|XP_026846249.1|DPER
OG0007863	LOC108077005|XP_017025569.1|DKIK	LOC6595431|XP_002020853.1|DPER
OG0007864	LOC108085008|XP_017036932.1|DKIK	LOC6588215|XP_026849758.1|DPER
OG0007865	LOC108073810|XP_017021074.1|DKIK	LOC6600591|XP_002025646.1|DPER
OG0007866	LOC108075416|XP_017023330.1|DKIK	LOC6588209|XP_002012901.1|DPER
OG0007867	LOC108084289|XP_017035936.1|DKIK	LOC6594867|XP_026847618.1|DPER
OG0007868	LOC108073435|XP_017020544.1|DKIK	LOC6588403|XP_002013926.1|DPER
OG0007869	LOC108080317|XP_017030496.1|DKIK	LOC6599273|XP_026848313.1|DPER
OG0007870	LOC108073427|XP_017020535.1|DKIK	LOC6599086|XP_002024219.1|DPER
OG0007871	LOC108085064|XP_017037015.1|DKIK	LOC6597584|XP_002022771.1|DPER
OG0007872	LOC108071487|XP_017017738.1|DKIK	LOC6602976|XP_026848755.1|DPER
OG0007873	LOC108084428|XP_017036124.1|DKIK	LOC113566616|XP_026848850.1|DPER
OG0007874	LOC108079413|XP_017029228.1|DKIK	LOC6597504|XP_026849289.1|DPER
OG0007875	LOC108074472|XP_017022029.1|DKIK	LOC6592983|XP_026840619.1|DPER
OG0007876	LOC108080408|XP_017030625.1|DKIK	LOC6599277|XP_002024272.1|DPER
OG0007877	LOC108085069|XP_017037024.1|DKIK	LOC6602611|XP_026846617.1|DPER
OG0007878	LOC108076774|XP_017025267.1|DKIK	LOC6592484|XP_026841663.1|DPER
OG0007879	LOC108071868|XP_017018285.1|DKIK	LOC6595914|XP_026845613.1|DPER
OG0007880	LOC108083872|XP_017035350.1|DKIK	LOC6602749|XP_002027771.1|DPER
OG0007881	LOC108072653|XP_017019374.1|DKIK	LOC6600992|XP_002026178.2|DPER
OG0007882	LOC108072776|XP_017019545.1|DKIK	LOC6600996|XP_002026182.2|DPER
OG0007883	LOC108072802|XP_017019577.1|DKIK	LOC6600995|XP_026849724.1|DPER
OG0007884	LOC108078563|XP_017027971.1|DKIK	LOC6600537|XP_002025724.1|DPER
OG0007885	LOC108074473|XP_017022033.1|DKIK	LOC6592984|XP_002017660.2|DPER
OG0007886	LOC108077442|XP_017026250.1|DKIK	LOC6593716|XP_026843025.1|DPER
OG0007887	LOC108072775|XP_017019544.1|DKIK	LOC6601108|XP_002026183.1|DPER
OG0007888	LOC108071961|XP_017018425.1|DKIK	LOC6596052|XP_002021236.1|DPER
OG0007889	LOC108071975|XP_017018440.1|DKIK	LOC6602986|XP_002028000.1|DPER
OG0007890	LOC108071959|XP_017018419.1|DKIK	LOC6599484|XP_026849395.1|DPER
OG0007891	LOC108081158|XP_017031688.1|DKIK	LOC6587806|XP_002012765.1|DPER
OG0007892	LOC108070931|XP_017017072.1|DKIK	LOC6602135|XP_002027106.1|DPER
OG0007893	LOC108076437|XP_017024781.1|DKIK	LOC6592406|XP_026841638.1|DPER
OG0007894	LOC108078872|XP_017028473.1|DKIK	LOC6602709|XP_026849472.1|DPER
OG0007895	LOC108079039|XP_017028708.1|DKIK	LOC6601128|XP_026847241.1|DPER
OG0007896	LOC108080679|XP_017031004.1|DKIK	LOC6600624|XP_002025618.1|DPER
OG0007897	LOC108070488|XP_017016469.1|DKIK	LOC6596178|XP_026845235.1|DPER
OG0007898	LOC108075075|XP_017022846.1|DKIK	LOC6601191|XP_026849951.1|DPER
OG0007899	LOC108071950|XP_017018405.1|DKIK	LOC6596089|XP_026845528.1|DPER
OG0007900	LOC108081014|XP_017031443.1|DKIK	LOC6590921|XP_002015763.1|DPER
OG0007901	LOC108077528|XP_017026382.1|DKIK	LOC6602475|XP_026848812.1|DPER
OG0007902	LOC108084494|XP_017036220.1|DKIK	LOC6600052|XP_002025067.1|DPER
OG0007903	LOC108078705|XP_017028152.1|DKIK	LOC6599806|XP_002024976.1|DPER
OG0007904	LOC108083685|XP_017035055.1|DKIK	LOC6597129|XP_002022317.2|DPER
OG0007905	LOC108077036|XP_017025654.1|DKIK	LOC6589559|XP_002015268.1|DPER
OG0007906	LOC108085988|XP_017038278.1|DKIK	LOC6600298|XP_026849063.1|DPER
OG0007907	LOC108070578|XP_017016621.1|DKIK	LOC6599497|XP_026849565.1|DPER
OG0007908	LOC108070579|XP_017016622.1|DKIK	LOC6599496|XP_002024716.1|DPER
OG0007909	LOC108083841|XP_017035309.1|DKIK	LOC6600771|XP_002025839.2|DPER
OG0007910	LOC108085548|XP_017037672.1|DKIK	LOC6601498|XP_002026560.1|DPER
OG0007911	LOC108071930|XP_017018383.1|DKIK	LOC6601111|XP_002026186.1|DPER
OG0007912	LOC108079879|XP_017029884.1|DKIK	LOC6601118|XP_002026193.1|DPER
OG0007913	LOC108071933|XP_017018385.1|DKIK	LOC6601112|XP_002026187.2|DPER
OG0007914	LOC108073796|XP_017021056.1|DKIK	LOC6596014|XP_026845298.1|DPER
OG0007915	LOC108079905|XP_017029928.1|DKIK	LOC6601916|XP_002026965.2|DPER
OG0007916	LOC108074144|XP_017021536.1|DKIK	LOC6588831|XP_002014263.1|DPER
OG0007917	LOC108076194|XP_017024416.1|DKIK	LOC6592890|XP_002018209.1|DPER
OG0007918	LOC108080722|XP_017031064.1|DKIK	LOC6590879|XP_002015547.1|DPER
OG0007919	LOC108078398|XP_017027743.1|DKIK	LOC6602107|XP_026841928.1|DPER
OG0007920	LOC108074670|XP_017022278.1|DKIK	LOC6592975|XP_002018025.1|DPER
OG0007921	LOC108078017|XP_017027067.1|DKIK	LOC6591051|XP_002016636.1|DPER
OG0007922	LOC108080495|XP_017030745.1|DKIK	LOC6591863|XP_026839924.1|DPER
OG0007923	LOC108084474|XP_017036182.1|DKIK	LOC6600783|XP_026848621.1|DPER
OG0007924	LOC108078374|XP_017027691.1|DKIK	LOC6592223|XP_002018493.2|DPER
OG0007925	LOC108072240|XP_017018790.1|DKIK	LOC6591161|XP_026842836.1|DPER
OG0007926	LOC108072982|XP_017019913.1|DKIK	LOC6601351|XP_002026410.1|DPER
OG0007927	LOC108075887|XP_017023983.1|DKIK	LOC6593346|XP_026843321.1|DPER
OG0007928	LOC108074811|XP_017022495.1|DKIK	LOC6593880|XP_026843836.1|DPER
OG0007929	LOC108075920|XP_017024043.1|DKIK	LOC6593731|XP_002019109.1|DPER
OG0007930	LOC108072277|XP_017018832.1|DKIK	LOC6592507|XP_026842476.1|DPER
OG0007931	LOC108082820|XP_017033868.1|DKIK	LOC6593651|XP_002019238.1|DPER
OG0007932	LOC108071844|XP_017018247.1|DKIK	LOC6599365|XP_002024488.1|DPER
OG0007933	LOC108077816|XP_017026828.1|DKIK	LOC6588435|XP_002014158.1|DPER
OG0007934	LOC108080585|XP_017030879.1|DKIK	LOC6589009|XP_002014205.1|DPER
OG0007935	LOC108075854|XP_017023932.1|DKIK	LOC6596279|XP_002021801.1|DPER
OG0007936	LOC108077160|XP_017025882.1|DKIK	LOC6589469|XP_002014414.1|DPER
OG0007937	LOC108079604|XP_017029453.1|DKIK	LOC6589526|XP_002015014.1|DPER
OG0007938	LOC108077060|XP_017025715.1|DKIK	LOC6592368|XP_002017973.1|DPER
OG0007939	LOC108086170|XP_017038521.1|DKIK	LOC6589148|XP_026844542.1|DPER
OG0007940	LOC108086108|XP_017038426.1|DKIK	LOC6589145|XP_026845018.1|DPER
OG0007941	LOC108075473|XP_017023419.1|DKIK	LOC6603252|XP_002028233.2|DPER
OG0007942	LOC108080528|XP_017030817.1|DKIK	LOC6602858|XP_002027869.1|DPER
OG0007943	LOC108072484|XP_017019138.1|DKIK	LOC6593625|XP_026843108.1|DPER
OG0007944	LOC108079742|XP_017029645.1|DKIK	LOC6601113|XP_026849699.1|DPER
OG0007945	LOC108077076|XP_017025732.1|DKIK	LOC6596619|XP_002021627.1|DPER
OG0007946	LOC108072096|XP_017018598.1|DKIK	LOC6591301|XP_026842847.1|DPER
OG0007947	LOC108072609|XP_017019321.1|DKIK	LOC6593390|XP_026843074.1|DPER
OG0007948	LOC108075881|XP_017023975.1|DKIK	LOC6603382|XP_026843670.1|DPER
OG0007949	LOC108079426|XP_017029246.1|DKIK	LOC6597534|XP_002022664.1|DPER
OG0007950	LOC108074776|XP_017022443.1|DKIK	LOC6589110|XP_002015229.1|DPER
OG0007951	LOC108086219|XP_017038574.1|DKIK	LOC6596509|XP_002021504.1|DPER
OG0007952	LOC108077275|XP_017026037.1|DKIK	LOC6595369|XP_002020805.1|DPER
OG0007953	LOC108082711|XP_017033708.1|DKIK	LOC6593654|XP_002019241.1|DPER
OG0007954	LOC108075957|XP_017024094.1|DKIK	LOC6593341|XP_002018743.1|DPER
OG0007955	LOC108082021|XP_017032776.1|DKIK	LOC6589275|XP_026844698.1|DPER
OG0007956	LOC108082808|XP_017033856.1|DKIK	LOC6593898|XP_002019077.1|DPER
OG0007957	LOC108076959|XP_017025497.1|DKIK	LOC6589878|XP_002014374.1|DPER
OG0007958	LOC108077000|XP_017025566.1|DKIK	LOC6599303|XP_026848243.1|DPER
OG0007959	LOC108083884|XP_017035367.1|DKIK	LOC6589440|XP_002014823.1|DPER
OG0007960	LOC108077188|XP_017025921.1|DKIK	LOC6588960|XP_026844340.1|DPER
OG0007961	LOC108081265|XP_017031850.1|DKIK	LOC6591779|XP_002017140.1|DPER
OG0007962	LOC108085769|XP_017038001.1|DKIK	LOC6597393|XP_026846401.1|DPER
OG0007963	LOC108072573|XP_017019268.1|DKIK	LOC6596271|XP_002021797.1|DPER
OG0007964	LOC108082823|XP_017033872.1|DKIK	LOC6593765|XP_026843537.1|DPER
OG0007965	LOC108082214|XP_017033034.1|DKIK	LOC6589865|XP_026844292.1|DPER
OG0007966	LOC108072547|XP_017019208.1|DKIK	LOC6589818|XP_002015341.1|DPER
OG0007967	LOC108081439|XP_017032114.1|DKIK	LOC6593369|XP_002018590.2|DPER
