Orthogroup	DKIK.longest_only	DYAK.longest_only
OG0009534	LOC108084047|XP_017035558.1|DKIK	LOC6530846|XP_002091727.1|DYAK
OG0009535	LOC108072390|XP_017018987.1|DKIK	LOC6531804|XP_002092591.1|DYAK
OG0009537	LOC108085007|XP_017036929.1|DKIK	LOC6536511|XP_002097088.1|DYAK
OG0009538	LOC108086022|XP_017038322.1|DKIK	LOC6538992|XP_002099494.1|DYAK
OG0009539	LOC108084823|XP_017036675.1|DKIK	LOC26535565|XP_015047433.2|DYAK
OG0009540	LOC108074356|XP_017021871.1|DKIK	LOC6538036|XP_015048614.1|DYAK
OG0009541	LOC108077684|XP_017026602.1|DKIK	LOC120321734|XP_039231315.1|DYAK
OG0009542	LOC108073736|XP_017020984.1|DKIK, LOC108073739|XP_017020988.1|DKIK	LOC6538925|XP_002099429.1|DYAK
OG0009543	LOC108077595|XP_017026477.1|DKIK, LOC108077596|XP_017026478.1|DKIK	LOC6538450|XP_002098974.1|DYAK
OG0009544	LOC108083119|XP_017034282.1|DKIK	LOC6536329|XP_002096913.1|DYAK
OG0009545	LOC108073712|XP_017020937.1|DKIK	LOC26536132|XP_015049079.1|DYAK
OG0009546	LOC108084932|XP_017036818.1|DKIK, LOC108084896|XP_017036781.1|DKIK	LOC6537025|XP_002097592.1|DYAK
OG0009547	LOC108078444|XP_017027817.1|DKIK	LOC6531663|XP_002092458.1|DYAK, LOC6531664|XP_002092459.3|DYAK
OG0009548	LOC108086281|XP_017038658.1|DKIK	LOC6533938|XP_002094638.3|DYAK
OG0009548	LOC108082691|XP_017033685.1|DKIK	LOC26535112|XP_015050352.2|DYAK
OG0009549	LOC108080609|XP_017030922.1|DKIK	LOC6534213|XP_002094895.2|DYAK
OG0009550	LOC108084594|XP_017036400.1|DKIK, LOC108084513|XP_017036273.1|DKIK	LOC6532238|XP_002093011.1|DYAK, LOC26536285|XP_015049261.1|DYAK
OG0009557	LOC108073413|XP_017020507.1|DKIK	LOC6538607|XP_002099129.2|DYAK
OG0009560	LOC108083891|XP_017035373.1|DKIK	LOC6525344|XP_002101180.1|DYAK
OG0009562	LOC108082123|XP_017032914.1|DKIK	LOC6530323|XP_002091250.1|DYAK
OG0009563	LOC108070481|XP_017016456.1|DKIK	LOC6533941|XP_002094641.1|DYAK
OG0009564	LOC108071779|XP_017018124.1|DKIK	LOC26535260|XP_039233571.1|DYAK
OG0009565	LOC108077498|XP_017026315.1|DKIK	LOC6532663|XP_002093407.1|DYAK
OG0009567	LOC108075439|XP_017023381.1|DKIK	LOC6535939|XP_015047474.2|DYAK
OG0009568	LOC108081853|XP_017032583.1|DKIK	LOC6529186|XP_002090193.1|DYAK
OG0009569	LOC108082912|XP_017033985.1|DKIK	LOC6525838|XP_002101658.2|DYAK
OG0009570	LOC108073306|XP_017020357.1|DKIK	LOC6535761|XP_002096384.2|DYAK
OG0009571	LOC108070711|XP_017016794.1|DKIK	LOC6536620|XP_002097192.2|DYAK
OG0009572	LOC108071809|XP_017018197.1|DKIK	LOC6525390|XP_002101225.1|DYAK
OG0009573	LOC108083616|XP_017034979.1|DKIK	LOC6524570|XP_002100427.1|DYAK
OG0009574	LOC108076052|XP_017024220.1|DKIK	LOC6524185|XP_015045556.1|DYAK
OG0009575	LOC108078070|XP_017027124.1|DKIK	LOC6529306|XP_002090311.1|DYAK
OG0009576	LOC108085622|XP_017037783.1|DKIK	LOC6537586|XP_002098132.1|DYAK
OG0009577	LOC108074424|XP_017021950.1|DKIK	LOC6528100|XP_002089167.1|DYAK
OG0009578	LOC108072590|XP_017019291.1|DKIK	LOC6529728|XP_002090721.1|DYAK
OG0009579	LOC108074196|XP_017021626.1|DKIK	LOC6526131|XP_002101948.1|DYAK
OG0009580	LOC108078083|XP_017027160.1|DKIK	LOC6528712|XP_002089747.1|DYAK
OG0009582	LOC108078736|XP_017028232.1|DKIK	LOC6534389|XP_015050616.1|DYAK
OG0009583	LOC108071209|XP_017017379.1|DKIK	LOC6525304|XP_002101140.1|DYAK
OG0009584	LOC108071724|XP_017018037.1|DKIK	LOC6524942|XP_002100782.1|DYAK
OG0009585	LOC108073425|XP_017020533.1|DKIK	LOC6538586|XP_002099108.2|DYAK
OG0009586	LOC108078665|XP_017028085.1|DKIK	LOC6534388|XP_002095066.1|DYAK
OG0009587	LOC108076184|XP_017024405.1|DKIK	LOC6531311|XP_002092115.1|DYAK
OG0009588	LOC108073316|XP_017020365.1|DKIK	LOC6538580|XP_002099102.1|DYAK
OG0009589	LOC108079755|XP_017029664.1|DKIK	LOC26536237|XP_015049328.1|DYAK
OG0009590	LOC108073845|XP_017021115.1|DKIK	LOC6533260|XP_002093986.1|DYAK
OG0009591	LOC108072104|XP_017018607.1|DKIK	LOC6536298|XP_002096882.1|DYAK
OG0009592	LOC108081774|XP_017032477.1|DKIK	LOC26536407|XP_039232649.1|DYAK
OG0009593	LOC108081766|XP_017032457.1|DKIK	LOC6535701|XP_015047280.2|DYAK
OG0009594	LOC108072053|XP_017018535.1|DKIK	LOC6538517|XP_002099039.1|DYAK
OG0009595	LOC108084129|XP_017035656.1|DKIK	LOC6536045|XP_002096655.1|DYAK
OG0009596	LOC108084044|XP_017035551.1|DKIK	LOC6536012|XP_002096627.1|DYAK
OG0009597	LOC108083997|XP_017035499.1|DKIK	LOC6536009|XP_002096624.2|DYAK
OG0009598	LOC108084310|XP_017035963.1|DKIK	LOC6539893|XP_015044889.1|DYAK
OG0009599	LOC108081494|XP_017032194.1|DKIK	LOC6536574|XP_002097150.1|DYAK
OG0009600	LOC108081025|XP_017031476.1|DKIK	LOC6537091|XP_002097652.1|DYAK
OG0009601	LOC108073171|XP_017020166.1|DKIK	LOC6538704|XP_002099219.1|DYAK
OG0009602	LOC108077668|XP_017026577.1|DKIK	LOC6538451|XP_002098975.2|DYAK
OG0009603	LOC108085430|XP_017037508.1|DKIK	LOC6536256|XP_002096842.1|DYAK
OG0009604	LOC108083468|XP_017034744.1|DKIK	LOC6525723|XP_002101545.1|DYAK
OG0009605	LOC108085850|XP_017038096.1|DKIK	LOC6538425|XP_039231911.1|DYAK
OG0009606	LOC108085839|XP_017038085.1|DKIK	LOC6538429|XP_002098953.1|DYAK
OG0009607	LOC108085854|XP_017038101.1|DKIK	LOC6538430|XP_002098954.1|DYAK
OG0009608	LOC108073177|XP_017020172.1|DKIK	LOC6538720|XP_002099235.1|DYAK
OG0009609	LOC108085627|XP_017037797.1|DKIK	LOC6537068|XP_002097629.2|DYAK
OG0009610	LOC108084374|XP_017036050.1|DKIK	LOC6535693|XP_002096321.1|DYAK
OG0009611	LOC108084376|XP_017036051.1|DKIK	LOC6535691|XP_002096319.3|DYAK
OG0009612	LOC108084809|XP_017036658.1|DKIK	LOC6540285|XP_002087120.3|DYAK
OG0009613	LOC108077131|XP_017025831.1|DKIK	LOC6529503|XP_002090505.1|DYAK
OG0009614	LOC108073040|XP_017020029.1|DKIK	LOC6537349|XP_002097906.1|DYAK
OG0009615	LOC108084937|XP_017036825.1|DKIK	LOC6538311|XP_002098838.1|DYAK
OG0009616	LOC108084925|XP_017036811.1|DKIK	LOC6538328|XP_002098855.1|DYAK
OG0009617	LOC108074094|XP_017021474.1|DKIK	LOC6535575|XP_039232453.1|DYAK
OG0009619	LOC108075547|XP_017023541.1|DKIK	LOC6537732|XP_002098277.2|DYAK
OG0009620	LOC108084915|XP_017036801.1|DKIK	LOC6536191|XP_002096782.1|DYAK
OG0009621	LOC108084918|XP_017036804.1|DKIK	LOC6536189|XP_002096780.1|DYAK
OG0009622	LOC108085675|XP_017037858.1|DKIK	LOC6535614|XP_002096242.1|DYAK
OG0009623	LOC108077577|XP_017026461.1|DKIK, LOC108078802|XP_017028363.1|DKIK	LOC6536830|XP_002097400.1|DYAK
OG0009624	LOC108070664|XP_017016724.1|DKIK	LOC6539056|XP_002099558.1|DYAK
OG0009625	LOC108073702|XP_017020926.1|DKIK	LOC6538897|XP_002099401.1|DYAK
OG0009626	LOC108083667|XP_017035028.1|DKIK	LOC6537813|XP_002098354.1|DYAK
OG0009627	LOC108083666|XP_017035027.1|DKIK	LOC6537814|XP_002098355.3|DYAK
OG0009628	LOC108083671|XP_017035038.1|DKIK	LOC6537809|XP_002098350.1|DYAK
OG0009629	LOC108084097|XP_017035613.1|DKIK	LOC6537440|XP_002097996.3|DYAK
OG0009630	LOC108084084|XP_017035596.1|DKIK	LOC6537436|XP_002097992.1|DYAK
OG0009631	LOC108084590|XP_017036354.1|DKIK	LOC6536885|XP_002097454.1|DYAK
OG0009632	LOC108084336|XP_017035986.1|DKIK	LOC6525047|XP_002100886.1|DYAK
OG0009633	LOC108072897|XP_017019709.1|DKIK	LOC6530444|XP_002091360.1|DYAK
OG0009634	LOC108086037|XP_017038346.1|DKIK	LOC6539004|XP_002099506.1|DYAK
OG0009635	LOC108077876|XP_017026901.1|DKIK	LOC6537358|XP_039231542.1|DYAK
OG0009636	LOC108075307|XP_017023200.1|DKIK	LOC6534776|XP_002095451.1|DYAK
OG0009637	LOC108075632|XP_017023658.1|DKIK	LOC6538629|XP_002099151.1|DYAK
OG0009638	LOC108085677|XP_017037860.1|DKIK	LOC6535599|XP_002096227.1|DYAK
OG0009639	LOC108080443|XP_017030668.1|DKIK	LOC6536134|XP_002096735.2|DYAK
OG0009640	LOC108085585|XP_017037741.1|DKIK	LOC6538363|XP_002098887.1|DYAK
OG0009641	LOC108075383|XP_017023282.1|DKIK	LOC6537716|XP_002098261.1|DYAK
OG0009642	LOC108075457|XP_017023399.1|DKIK	LOC6537713|XP_002098258.1|DYAK
OG0009643	LOC108077670|XP_017026580.1|DKIK	LOC6536729|XP_002097301.1|DYAK
OG0009644	LOC108080906|XP_017031298.1|DKIK	LOC6537919|XP_002098459.2|DYAK
OG0009645	LOC108080996|XP_017031411.1|DKIK	LOC6537922|XP_002098462.2|DYAK
OG0009646	LOC108073740|XP_017020992.1|DKIK	LOC6538905|XP_002099409.2|DYAK
OG0009647	LOC108073691|XP_017020912.1|DKIK	LOC6538898|XP_002099402.1|DYAK
OG0009648	LOC108070694|XP_017016767.1|DKIK	LOC6537563|XP_002098109.2|DYAK
OG0009649	LOC108081003|XP_017031426.1|DKIK	LOC6538130|XP_002098665.1|DYAK
OG0009650	LOC108072567|XP_017019247.1|DKIK	LOC6529551|XP_039228067.1|DYAK
OG0009651	LOC108082008|XP_017032752.1|DKIK	LOC26535667|XP_015054650.1|DYAK
OG0009652	LOC108086066|XP_017038372.1|DKIK	LOC6526739|XP_002087842.2|DYAK
OG0009653	LOC108086080|XP_017038387.1|DKIK	LOC6526763|XP_002087866.2|DYAK
OG0009654	LOC108086070|XP_017038378.1|DKIK	LOC6526762|XP_002087865.1|DYAK
OG0009655	LOC108077033|XP_017025651.1|DKIK	LOC6527630|XP_002088718.1|DYAK
OG0009656	LOC108075908|XP_017024020.1|DKIK	LOC6527665|XP_002088751.1|DYAK
OG0009657	LOC108077326|XP_017026103.1|DKIK	LOC6526566|XP_015053305.1|DYAK
OG0009658	LOC108082097|XP_017032881.1|DKIK	LOC6527349|XP_002088441.1|DYAK
OG0009659	LOC108077170|XP_017025894.1|DKIK	LOC6526870|XP_002087970.1|DYAK
OG0009660	LOC108074509|XP_017022076.1|DKIK	LOC6526531|XP_039226838.1|DYAK
OG0009661	LOC108079573|XP_017029406.1|DKIK	LOC6526908|XP_002088007.1|DYAK
OG0009662	LOC108082077|XP_017032858.1|DKIK	LOC6527278|XP_002088372.1|DYAK
OG0009663	LOC108079632|XP_017029504.1|DKIK	LOC6526558|XP_002087668.1|DYAK
OG0009664	LOC108086214|XP_017038565.1|DKIK	LOC6526610|XP_002087718.1|DYAK
OG0009665	LOC108079184|XP_017028929.1|DKIK	LOC6526371|XP_002087490.2|DYAK
OG0009666	LOC108081430|XP_017032102.1|DKIK	LOC6529530|XP_002090532.1|DYAK
OG0009667	LOC108074563|XP_017022154.1|DKIK	LOC6529869|XP_002090826.1|DYAK
OG0009668	LOC108074779|XP_017022446.1|DKIK	LOC6529274|XP_002090279.3|DYAK
OG0009669	LOC108070535|XP_017016548.1|DKIK	LOC6529593|XP_002090587.2|DYAK
OG0009670	LOC108086223|XP_017038577.1|DKIK	LOC6527596|XP_039226879.1|DYAK
OG0009671	LOC108079552|XP_017029378.1|DKIK	LOC6529620|XP_039228221.1|DYAK
OG0009672	LOC108076937|XP_017025474.1|DKIK	LOC6527866|XP_002088938.1|DYAK
OG0009673	LOC108076983|XP_017025529.1|DKIK	LOC6527868|XP_002088940.1|DYAK
OG0009674	LOC108082882|XP_017033953.1|DKIK	LOC6529750|XP_002090740.2|DYAK
OG0009675	LOC108072597|XP_017019298.1|DKIK	LOC6529023|XP_002090055.1|DYAK
OG0009676	LOC108081864|XP_017032593.1|DKIK	LOC6529196|XP_002090203.1|DYAK
OG0009677	LOC108074859|XP_017022561.1|DKIK	LOC6527738|XP_002088821.1|DYAK
OG0009678	LOC108070518|XP_017016507.1|DKIK	LOC6526192|XP_002102001.1|DYAK
OG0009679	LOC108074629|XP_017022237.1|DKIK	LOC6528110|XP_002089177.1|DYAK
OG0009680	LOC108070391|XP_017016333.1|DKIK	LOC6527530|XP_002088620.1|DYAK
OG0009681	LOC108076208|XP_017024432.1|DKIK	LOC6531826|XP_015051569.1|DYAK
OG0009682	LOC108076559|XP_017024959.1|DKIK	LOC6530748|XP_002091638.1|DYAK
OG0009683	LOC108080703|XP_017031030.1|DKIK	LOC6528365|XP_002089414.1|DYAK
OG0009684	LOC108080709|XP_017031035.1|DKIK	LOC6528366|XP_002089415.2|DYAK
OG0009685	LOC108081309|XP_017031890.1|DKIK	LOC6528369|XP_002089418.1|DYAK
OG0009686	LOC108072884|XP_017019694.1|DKIK	LOC6531168|XP_039228317.1|DYAK
OG0009687	LOC108073032|XP_017019982.1|DKIK	LOC6531161|XP_002091990.1|DYAK
OG0009688	LOC108082488|XP_017033391.1|DKIK	LOC6531023|XP_002091860.1|DYAK
OG0009689	LOC108081149|XP_017031677.1|DKIK	LOC6531079|XP_039228052.1|DYAK
OG0009690	LOC108074740|XP_017022401.1|DKIK	LOC6530372|XP_002091298.1|DYAK
OG0009691	LOC108082495|XP_017033405.1|DKIK	LOC6530669|XP_002091567.1|DYAK
OG0009692	LOC108076191|XP_017024410.1|DKIK	LOC6531436|XP_002092239.1|DYAK
OG0009694	LOC108071982|XP_017018444.1|DKIK	LOC6529327|XP_002090332.1|DYAK
OG0009695	LOC108072352|XP_017018931.1|DKIK	LOC6532137|XP_002092913.1|DYAK
OG0009696	LOC108073046|XP_017019999.1|DKIK	LOC26535615|XP_039227536.1|DYAK
OG0009697	LOC108077653|XP_017026558.1|DKIK	LOC6533843|XP_002094543.1|DYAK
OG0009698	LOC108080730|XP_017031078.1|DKIK	LOC6528338|XP_039227629.1|DYAK
OG0009699	LOC108078235|XP_017027427.1|DKIK	LOC6529289|XP_015052282.1|DYAK
OG0009700	LOC108076391|XP_017024717.1|DKIK	LOC6532084|XP_002092861.1|DYAK
OG0009701	LOC108084956|XP_017036844.1|DKIK	LOC6538813|XP_002099326.1|DYAK
OG0009702	LOC108080729|XP_017031077.1|DKIK	LOC6528340|XP_002089393.1|DYAK
OG0009703	LOC108074301|XP_017021779.1|DKIK	LOC6526278|XP_002087400.1|DYAK
OG0009704	LOC108076627|XP_017025042.1|DKIK	LOC6528518|XP_002089564.1|DYAK
OG0009705	LOC108082581|XP_017033528.1|DKIK	LOC6530106|XP_002091052.1|DYAK
OG0009706	LOC108082311|XP_017033131.1|DKIK	LOC6530112|XP_002091058.1|DYAK
OG0009707	LOC108084200|XP_017035799.1|DKIK	LOC6536432|XP_002097014.1|DYAK
OG0009708	LOC108081302|XP_017031877.1|DKIK	LOC6528371|XP_002089420.1|DYAK
OG0009709	LOC108081337|XP_017031967.1|DKIK	LOC6528374|XP_002089423.1|DYAK
OG0009710	LOC108081335|XP_017031965.1|DKIK	LOC6528375|XP_002089424.1|DYAK
OG0009711	LOC108081287|XP_017031864.1|DKIK	LOC6528389|XP_002089436.1|DYAK
OG0009712	LOC108084386|XP_017036068.1|DKIK	LOC6539641|XP_002086530.2|DYAK
OG0009713	LOC108082534|XP_017033458.1|DKIK	LOC6528652|XP_015054314.1|DYAK
OG0009714	LOC108085096|XP_017037057.1|DKIK	LOC6529883|XP_002090840.1|DYAK
OG0009715	LOC108078370|XP_017027684.1|DKIK	LOC6531892|XP_039228218.1|DYAK
OG0009716	LOC108078518|XP_017027912.1|DKIK	LOC6528640|XP_002089682.1|DYAK
OG0009717	LOC108082540|XP_017033465.1|DKIK	LOC6530973|XP_002091811.2|DYAK
OG0009718	LOC108079912|XP_017029939.1|DKIK	LOC6529905|XP_002090862.1|DYAK
OG0009719	LOC108070773|XP_017016861.1|DKIK	LOC6532045|XP_002092822.1|DYAK
OG0009720	LOC108076345|XP_017024622.1|DKIK	LOC6531372|XP_002092175.1|DYAK
OG0009721	LOC108082380|XP_017033211.1|DKIK	LOC6530150|XP_002091092.3|DYAK
OG0009722	LOC108074702|XP_017022331.1|DKIK	LOC6530169|XP_002091109.1|DYAK
OG0009723	LOC108078670|XP_017028091.1|DKIK	LOC6532970|XP_002093705.1|DYAK
OG0009724	LOC108078187|XP_017027344.1|DKIK	LOC26534920|XP_015052852.1|DYAK
OG0009725	LOC108077936|XP_017026962.1|DKIK	LOC6531627|XP_002092424.1|DYAK
OG0009726	LOC108071451|XP_017017696.1|DKIK	LOC6536695|XP_002097267.3|DYAK
OG0009727	LOC108080859|XP_017031252.1|DKIK	LOC6529927|XP_002090883.1|DYAK
OG0009728	LOC108082092|XP_017032877.1|DKIK	LOC6530896|XP_002091748.2|DYAK
OG0009729	LOC108082091|XP_017032876.1|DKIK	LOC6530897|XP_002091749.1|DYAK
OG0009730	LOC108084457|XP_017036155.1|DKIK	LOC6525064|XP_002100903.2|DYAK
OG0009731	LOC108073072|XP_017020027.1|DKIK	LOC6530241|XP_002091178.2|DYAK
OG0009732	LOC108070757|XP_017016843.1|DKIK	LOC6528591|XP_002089634.1|DYAK
OG0009733	LOC108074149|XP_017021538.1|DKIK	LOC6525029|XP_002100868.1|DYAK
OG0009734	LOC108071665|XP_017017959.1|DKIK	LOC6525398|XP_002101233.2|DYAK
OG0009735	LOC108074317|XP_017021802.1|DKIK	LOC6533248|XP_002093974.2|DYAK
OG0009736	LOC108076085|XP_017024288.1|DKIK	LOC6524062|XP_039230607.1|DYAK
OG0009737	LOC108073183|XP_017020178.1|DKIK	LOC6536922|XP_002097491.1|DYAK
OG0009738	LOC108083359|XP_017034591.1|DKIK	LOC6525794|XP_002101615.1|DYAK
OG0009739	LOC108083382|XP_017034618.1|DKIK	LOC6525796|XP_002101617.1|DYAK
OG0009740	LOC108083883|XP_017035363.1|DKIK	LOC6526025|XP_039226054.1|DYAK
OG0009741	LOC108082128|XP_017032919.1|DKIK	LOC6527846|XP_002088918.1|DYAK
OG0009742	LOC108079232|XP_017029005.1|DKIK	LOC6524667|XP_002100524.2|DYAK
OG0009743	LOC108080350|XP_017030543.1|DKIK	LOC6525621|XP_015046390.1|DYAK
OG0009744	LOC108083866|XP_017035342.1|DKIK	LOC6524108|XP_002099972.1|DYAK
OG0009745	LOC108078994|XP_017028660.1|DKIK	LOC6525325|XP_002101161.2|DYAK
OG0009746	LOC108084775|XP_017036584.1|DKIK	LOC6534038|XP_002094724.2|DYAK
OG0009747	LOC108074523|XP_017022089.1|DKIK	LOC6526470|XP_002087588.1|DYAK
OG0009748	LOC108083557|XP_017034901.1|DKIK	LOC6525206|XP_002101044.1|DYAK
OG0009749	LOC108080604|XP_017030914.1|DKIK	LOC6534285|XP_002094966.1|DYAK
OG0009750	LOC108075037|XP_017022794.1|DKIK	LOC6532498|XP_002093244.2|DYAK
OG0009751	LOC108085753|XP_017037980.1|DKIK	LOC6525923|XP_002101743.1|DYAK
OG0009752	LOC108083370|XP_017034603.1|DKIK	LOC6524421|XP_002100279.1|DYAK
OG0009753	LOC108083438|XP_017034682.1|DKIK	LOC6524422|XP_002100280.1|DYAK
OG0009754	LOC108072353|XP_017018933.1|DKIK	LOC26535453|XP_015051720.2|DYAK
OG0009755	LOC108083537|XP_017034869.1|DKIK	LOC6539983|XP_002086858.1|DYAK
OG0009756	LOC108080114|XP_017030234.1|DKIK	LOC6525974|XP_002101793.1|DYAK
OG0009757	LOC108072254|XP_017018806.1|DKIK	LOC6532174|XP_002092947.1|DYAK
OG0009758	LOC108075730|XP_017023762.1|DKIK	LOC6538081|XP_002098615.1|DYAK
OG0009759	LOC108083584|XP_017034936.1|DKIK	LOC26536125|XP_015045302.1|DYAK
OG0009760	LOC108075974|XP_017024114.1|DKIK	LOC6523891|XP_002099764.2|DYAK
OG0009761	LOC108080057|XP_017030131.1|DKIK	LOC6523885|XP_002099758.3|DYAK
OG0009762	LOC108084646|XP_017036426.1|DKIK	LOC6524405|XP_002100263.1|DYAK
OG0009763	LOC108079698|XP_017029592.1|DKIK	LOC6532400|XP_002093151.1|DYAK
OG0009764	LOC108078671|XP_017028093.1|DKIK	LOC6534387|XP_002095065.1|DYAK
OG0009765	LOC108071482|XP_017017730.1|DKIK	LOC6532313|XP_002093073.1|DYAK
OG0009766	LOC108071598|XP_017017869.1|DKIK	LOC6533163|XP_002093889.1|DYAK
OG0009767	LOC108071575|XP_017017845.1|DKIK	LOC6533174|XP_002093900.1|DYAK
OG0009768	LOC108073910|XP_017021195.1|DKIK	LOC6532797|XP_002093534.1|DYAK
OG0009769	LOC108078934|XP_017028571.1|DKIK	LOC6532615|XP_002093359.1|DYAK
OG0009770	LOC108077992|XP_017027035.1|DKIK	LOC6533342|XP_002094068.2|DYAK
OG0009771	LOC108079071|XP_017028774.1|DKIK	LOC6532201|XP_002092975.1|DYAK
OG0009772	LOC108078488|XP_017027863.1|DKIK	LOC6532362|XP_002093119.1|DYAK
OG0009773	LOC108079712|XP_017029609.1|DKIK	LOC6534413|XP_039229756.1|DYAK
OG0009774	LOC108077470|XP_017026277.1|DKIK	LOC6534352|XP_002095031.2|DYAK
OG0009775	LOC108078329|XP_017027621.1|DKIK	LOC6533352|XP_002094077.1|DYAK
OG0009776	LOC108078632|XP_017028045.1|DKIK	LOC6533561|XP_002094271.1|DYAK
OG0009777	LOC108071639|XP_017017916.1|DKIK	LOC6533572|XP_039229706.1|DYAK
OG0009778	LOC108075078|XP_017022849.1|DKIK	LOC6533486|XP_002094197.1|DYAK
OG0009779	LOC108071634|XP_017017907.1|DKIK	LOC6533135|XP_015049822.1|DYAK
OG0009780	LOC108071651|XP_017017935.1|DKIK	LOC6533137|XP_002093863.1|DYAK
OG0009781	LOC108071635|XP_017017909.1|DKIK	LOC6533199|XP_015049843.1|DYAK
OG0009782	LOC108079740|XP_017029641.1|DKIK	LOC6532773|XP_002093515.1|DYAK
OG0009783	LOC108072796|XP_017019569.1|DKIK	LOC6532287|XP_002093047.1|DYAK
OG0009784	LOC108075055|XP_017022825.1|DKIK	LOC6533504|XP_002094215.1|DYAK
OG0009785	LOC108078580|XP_017027989.1|DKIK	LOC6534659|XP_002095334.3|DYAK
OG0009786	LOC108078582|XP_017027991.1|DKIK	LOC6532585|XP_002093329.1|DYAK
OG0009787	LOC108078730|XP_017028221.1|DKIK	LOC6532582|XP_002093326.1|DYAK
OG0009788	LOC108075041|XP_017022797.1|DKIK	LOC6532499|XP_002093245.1|DYAK
OG0009789	LOC108079732|XP_017029632.1|DKIK	LOC6532766|XP_002093508.1|DYAK
OG0009790	LOC108072281|XP_017018835.1|DKIK	LOC6530563|XP_002091476.1|DYAK
OG0009791	LOC108077497|XP_017026313.1|DKIK	LOC6532679|XP_039229398.1|DYAK
OG0009792	LOC108077518|XP_017026370.1|DKIK	LOC6532706|XP_002093448.1|DYAK
OG0009793	LOC108078480|XP_017027853.1|DKIK	LOC6532225|XP_002092998.1|DYAK
OG0009794	LOC108072055|XP_017018536.1|DKIK	LOC6538516|XP_002099038.1|DYAK
OG0009795	LOC108079001|XP_017028668.1|DKIK	LOC6525849|XP_002101669.1|DYAK
OG0009796	LOC108073367|XP_017020420.1|DKIK	LOC6533638|XP_039229766.1|DYAK
OG0009797	LOC108070553|XP_017016568.1|DKIK	LOC6533361|XP_002094086.1|DYAK
OG0009798	LOC108070548|XP_017016562.1|DKIK	LOC6533360|XP_002094085.3|DYAK
OG0009799	LOC108083690|XP_017035064.1|DKIK	LOC6534727|XP_002095402.1|DYAK
OG0009800	LOC108083267|XP_017034467.1|DKIK	LOC6534620|XP_002095295.2|DYAK
OG0009801	LOC108079722|XP_017029621.1|DKIK	LOC6532832|XP_002093569.1|DYAK
OG0009802	LOC108079828|XP_017029814.1|DKIK	LOC6532834|XP_015049634.1|DYAK
OG0009803	LOC108084398|XP_017036084.1|DKIK	LOC6535053|XP_002095717.1|DYAK
OG0009804	LOC108084385|XP_017036066.1|DKIK	LOC6535068|XP_002095732.1|DYAK
OG0009805	LOC108078662|XP_017028081.1|DKIK	LOC6539503|XP_002086383.1|DYAK
OG0009806	LOC108078626|XP_017028038.1|DKIK	LOC6539495|XP_002086385.1|DYAK
OG0009807	LOC108078688|XP_017028125.1|DKIK	LOC6535086|XP_002095750.1|DYAK
OG0009808	LOC108079708|XP_017029603.1|DKIK	LOC6532772|XP_039229423.1|DYAK
OG0009809	LOC108073893|XP_017021171.1|DKIK	LOC6533270|XP_002093996.2|DYAK
OG0009810	LOC108085798|XP_017038035.1|DKIK	LOC6539788|XP_002086673.2|DYAK
OG0009811	LOC108085802|XP_017038039.1|DKIK	LOC6534677|XP_002095352.3|DYAK
OG0009812	LOC108079807|XP_017029776.1|DKIK	LOC6533250|XP_002093976.1|DYAK
OG0009813	LOC108083298|XP_017034525.1|DKIK	LOC6539425|XP_002086313.2|DYAK
OG0009814	LOC108079306|XP_017029075.1|DKIK	LOC6533047|XP_002093782.1|DYAK
OG0009815	LOC108085537|XP_017037659.1|DKIK	LOC6539658|XP_002086544.1|DYAK
OG0009816	LOC108083007|XP_017034119.1|DKIK	LOC6534080|XP_002094766.2|DYAK
OG0009817	LOC108083084|XP_017034217.1|DKIK	LOC6534079|XP_002094765.2|DYAK
OG0009818	LOC108075337|XP_017023241.1|DKIK	LOC6533999|XP_002094688.1|DYAK
OG0009819	LOC108075107|XP_017022878.1|DKIK	LOC6534000|XP_002094689.1|DYAK
OG0009820	LOC108075122|XP_017022893.1|DKIK	LOC6534001|XP_002094690.1|DYAK
OG0009821	LOC108075328|XP_017023223.1|DKIK	LOC6534753|XP_002095428.2|DYAK
OG0009822	LOC108080574|XP_017030867.1|DKIK	LOC6534234|XP_002094916.1|DYAK
OG0009823	LOC108078774|XP_017028305.1|DKIK	LOC26535372|XP_015049566.1|DYAK
OG0009824	LOC108083124|XP_017034287.1|DKIK	LOC6533685|XP_002094390.3|DYAK
OG0009825	LOC108070394|XP_017016334.1|DKIK	LOC6534019|XP_002094706.1|DYAK
OG0009826	LOC108084793|XP_017036627.1|DKIK	LOC6539331|XP_002086222.2|DYAK
OG0009827	LOC108084794|XP_017036629.1|DKIK	LOC6535150|XP_002095812.2|DYAK
OG0009828	LOC108074023|XP_017021380.1|DKIK	LOC6533698|XP_002094403.2|DYAK
OG0009829	LOC108083639|XP_017034999.1|DKIK	LOC6534559|XP_002095235.2|DYAK
OG0009830	LOC108070410|XP_017016352.1|DKIK	LOC6539352|XP_002086245.1|DYAK
OG0009831	LOC108070406|XP_017016347.1|DKIK	LOC6534584|XP_002095260.1|DYAK
OG0009832	LOC108070408|XP_017016350.1|DKIK	LOC6539357|XP_002086250.2|DYAK
OG0009833	LOC108083003|XP_017034116.1|DKIK	LOC26534553|XP_015050679.1|DYAK
OG0009834	LOC108072957|XP_017019874.1|DKIK	LOC6530441|XP_002091357.1|DYAK
