Orthogroup	DKIK.longest_only	DSAN.longest_only
OG0009964	LOC108080901|XP_017031292.1|DKIK	LOC120453553|XP_039494240.1|DSAN
OG0009965	LOC108073667|XP_017020882.1|DKIK	LOC120453737|XP_039494502.1|DSAN
OG0009966	LOC108077025|XP_017025638.1|DKIK	LOC120444618|XP_039480352.1|DSAN
OG0009967	LOC108079686|XP_017029581.1|DKIK	LOC120446376|XP_039483241.1|DSAN
OG0009968	LOC108086099|XP_017038415.1|DKIK	LOC120455473|XP_039497641.1|DSAN
OG0009969	LOC108081431|XP_017032103.1|DKIK	LOC120445663|XP_039482144.1|DSAN
OG0009970	LOC108079553|XP_017029380.1|DKIK	LOC120446391|XP_039483263.1|DSAN
OG0009971	LOC108077006|XP_017025570.1|DKIK	LOC120444431|XP_039480013.1|DSAN
OG0009972	LOC108077231|XP_017025977.1|DKIK	LOC120456519|XP_039499333.1|DSAN
OG0009973	LOC108078111|XP_017027204.1|DKIK	LOC120443939|XP_039479324.1|DSAN
OG0009974	LOC108075833|XP_017023892.1|DKIK	LOC120457784|XP_039501213.1|DSAN
OG0009975	LOC108073610|XP_017020790.1|DKIK	LOC120458270|XP_039501797.1|DSAN
OG0009976	LOC108082819|XP_017033867.1|DKIK	LOC120452024|XP_039492008.1|DSAN
OG0009977	LOC108081960|XP_017032683.1|DKIK	LOC120458650|XP_039502312.1|DSAN
OG0009978	LOC108082031|XP_017032791.1|DKIK	LOC120443920|XP_039479296.1|DSAN
OG0009979	LOC108072510|XP_017019171.1|DKIK	LOC120458773|XP_039502486.1|DSAN
OG0009980	LOC108076312|XP_017024580.1|DKIK	LOC120445087|XP_039481150.1|DSAN
OG0009981	LOC108073033|XP_017019983.1|DKIK	LOC120445198|XP_039481356.1|DSAN
OG0009982	LOC108072875|XP_017019682.1|DKIK	LOC120446194|XP_039482977.1|DSAN
OG0009984	LOC108072925|XP_017019760.1|DKIK	LOC120445105|XP_039481183.1|DSAN
OG0009985	LOC108085147|XP_017037155.1|DKIK	LOC120458740|XP_039502437.1|DSAN
OG0009986	LOC108081305|XP_017031880.1|DKIK	LOC120452333|XP_039492434.1|DSAN
OG0009987	LOC108076236|XP_017024470.1|DKIK	LOC120445407|XP_039481755.1|DSAN
OG0009988	LOC108076183|XP_017024403.1|DKIK	LOC120445409|XP_039481757.1|DSAN
OG0009989	LOC108072308|XP_017018869.1|DKIK	LOC120444268|XP_039479715.1|DSAN
OG0009990	LOC108076664|XP_017025086.1|DKIK	LOC120445512|XP_039481904.1|DSAN
OG0009991	LOC108076123|XP_017024341.1|DKIK	LOC120444739|XP_039480599.1|DSAN
OG0009992	LOC108070779|XP_017016870.1|DKIK	LOC120456624|XP_039499481.1|DSAN
OG0009993	LOC108071798|XP_017018168.1|DKIK	LOC120456013|XP_039498505.1|DSAN
OG0009994	LOC108080276|XP_017030428.1|DKIK	LOC120456125|XP_039498689.1|DSAN
OG0009995	LOC108075996|XP_017024139.1|DKIK	LOC120455603|XP_039497916.1|DSAN
OG0009996	LOC108083495|XP_017034786.1|DKIK	LOC120455406|XP_039497480.1|DSAN
OG0009997	LOC108071826|XP_017018222.1|DKIK	LOC120455862|XP_039498267.1|DSAN
OG0009998	LOC108083373|XP_017034608.1|DKIK	LOC120456916|XP_039499981.1|DSAN
OG0009999	LOC108071796|XP_017018165.1|DKIK	LOC120455580|XP_039497886.1|DSAN
OG0010000	LOC108083812|XP_017035248.1|DKIK	LOC120457297|XP_039500713.1|DSAN
OG0010001	LOC108075998|XP_017024141.1|DKIK	LOC120456413|XP_039499177.1|DSAN
OG0010002	LOC108079020|XP_017028688.1|DKIK	LOC120449323|XP_039487653.1|DSAN
OG0010003	LOC108077087|XP_017025743.1|DKIK	LOC120458195|XP_039501703.1|DSAN
OG0010004	LOC108076107|XP_017024321.1|DKIK	LOC120456515|XP_039499316.1|DSAN
OG0010005	LOC108071842|XP_017018245.1|DKIK	LOC120447738|XP_039485216.1|DSAN
OG0010006	LOC108071218|XP_017017390.1|DKIK	LOC120456838|XP_039499824.1|DSAN
OG0010007	LOC108084482|XP_017036197.1|DKIK	LOC120455434|XP_039497564.1|DSAN
OG0010008	LOC108083367|XP_017034599.1|DKIK	LOC120456722|XP_039499639.1|DSAN
OG0010009	LOC108082781|XP_017033809.1|DKIK	LOC120446768|XP_039483846.1|DSAN
OG0010010	LOC108080148|XP_017030271.1|DKIK	LOC120455990|XP_039498480.1|DSAN
OG0010011	LOC108084191|XP_017035782.1|DKIK	LOC120455052|XP_039496838.1|DSAN
OG0010012	LOC108079171|XP_017028911.1|DKIK	LOC120456440|XP_039499207.1|DSAN
OG0010013	LOC108084460|XP_017036160.1|DKIK	LOC120455966|XP_039498445.1|DSAN
OG0010014	LOC108080028|XP_017030090.1|DKIK	LOC120455446|XP_039497587.1|DSAN
OG0010015	LOC108084451|XP_017036149.1|DKIK	LOC120456966|XP_039500045.1|DSAN
OG0010016	LOC108075130|XP_017022902.1|DKIK	LOC120456020|XP_039498518.1|DSAN
OG0010017	LOC108084461|XP_017036161.1|DKIK	LOC120456988|XP_039500071.1|DSAN
OG0010018	LOC108083549|XP_017034883.1|DKIK	LOC120455483|XP_039497651.1|DSAN
OG0010019	LOC108071774|XP_017018108.1|DKIK	LOC120455513|XP_039497718.1|DSAN
OG0010020	LOC108083903|XP_017035388.1|DKIK	LOC120455114|XP_039496937.1|DSAN
OG0010021	LOC108085942|XP_017038218.1|DKIK	LOC120455230|XP_039497140.1|DSAN
OG0010022	LOC108074469|XP_017022025.1|DKIK	LOC120456594|XP_039499437.1|DSAN
OG0010023	LOC108082909|XP_017033982.1|DKIK	LOC120456276|XP_039498948.1|DSAN
OG0010024	LOC108082913|XP_017033986.1|DKIK	LOC120456281|XP_039498956.1|DSAN
OG0010025	LOC108079447|XP_017029270.1|DKIK	LOC120456583|XP_039499424.1|DSAN
OG0010026	LOC108079201|XP_017028954.1|DKIK	LOC120456463|XP_039499243.1|DSAN
OG0010027	LOC108078984|XP_017028648.1|DKIK	LOC120456606|XP_039499453.1|DSAN
OG0010028	LOC108074151|XP_017021543.1|DKIK	LOC120455121|XP_039496948.1|DSAN
OG0010029	LOC108080068|XP_017030140.1|DKIK	LOC120455719|XP_039498068.1|DSAN
OG0010030	LOC108071681|XP_017017974.1|DKIK	LOC120457101|XP_039500225.1|DSAN
OG0010031	LOC108071678|XP_017017972.1|DKIK	LOC120456754|XP_039499681.1|DSAN
OG0010032	LOC108086203|XP_017038554.1|DKIK	LOC120451349|XP_039490887.1|DSAN
OG0010033	LOC108071734|XP_017018047.1|DKIK	LOC120456543|XP_039499356.1|DSAN
OG0010034	LOC108080077|XP_017030150.1|DKIK	LOC120456538|XP_039499351.1|DSAN
OG0010035	LOC108080081|XP_017030153.1|DKIK	LOC120456542|XP_039499355.1|DSAN
OG0010036	LOC108080007|XP_017030061.1|DKIK	LOC120455625|XP_039497942.1|DSAN
OG0010037	LOC108080080|XP_017030152.1|DKIK	LOC120456552|XP_039499365.1|DSAN
OG0010038	LOC108083803|XP_017035234.1|DKIK	LOC120454999|XP_039496746.1|DSAN
OG0010039	LOC108082369|XP_017033199.1|DKIK	LOC120446792|XP_039483882.1|DSAN
OG0010040	LOC108075959|XP_017024098.1|DKIK	LOC120458259|XP_039501782.1|DSAN
OG0010041	LOC108070936|XP_017017082.1|DKIK	LOC120456888|XP_039499919.1|DSAN
OG0010042	LOC108080045|XP_017030113.1|DKIK	LOC120456761|XP_039499690.1|DSAN
OG0010043	LOC108080037|XP_017030103.1|DKIK	LOC120455599|XP_039497908.1|DSAN
OG0010044	LOC108071243|XP_017017417.1|DKIK	LOC120456851|XP_039499843.1|DSAN
OG0010045	LOC108079225|XP_017028996.1|DKIK	LOC120456914|XP_039499978.1|DSAN
OG0010046	LOC108079226|XP_017028998.1|DKIK	LOC120456915|XP_039499979.1|DSAN
OG0010047	LOC108071692|XP_017017995.1|DKIK	LOC120456871|XP_039499902.1|DSAN
OG0010048	LOC108070818|XP_017016917.1|DKIK	LOC120456609|XP_039499457.1|DSAN
OG0010049	LOC108074913|XP_017022630.1|DKIK	LOC120455146|XP_039496985.1|DSAN
OG0010050	LOC108074945|XP_017022667.1|DKIK	LOC120455144|XP_039496983.1|DSAN
OG0010051	LOC108080244|XP_017030391.1|DKIK	LOC120456709|XP_039499617.1|DSAN
OG0010052	LOC108074200|XP_017021628.1|DKIK	LOC120455136|XP_039496971.1|DSAN
OG0010053	LOC108079389|XP_017029202.1|DKIK	LOC120455443|XP_039497580.1|DSAN
OG0010054	LOC108083878|XP_017035357.1|DKIK	LOC120456194|XP_039498807.1|DSAN
OG0010055	LOC108083786|XP_017035201.1|DKIK	LOC120456220|XP_039498837.1|DSAN
OG0010056	LOC108083862|XP_017035338.1|DKIK	LOC120456004|XP_039498496.1|DSAN
OG0010057	LOC108080135|XP_017030261.1|DKIK	LOC120456374|XP_039499126.1|DSAN
OG0010058	LOC108080289|XP_017030447.1|DKIK	LOC120456495|XP_039499296.1|DSAN
OG0010059	LOC108079240|XP_017029013.1|DKIK	LOC120454983|XP_039496708.1|DSAN
OG0010060	LOC108083514|XP_017034813.1|DKIK	LOC120457155|XP_039500362.1|DSAN
OG0010061	LOC108078569|XP_017027978.1|DKIK	LOC120450214|XP_039489022.1|DSAN
OG0010062	LOC108071590|XP_017017860.1|DKIK	LOC120449272|XP_039487589.1|DSAN
OG0010063	LOC108077473|XP_017026281.1|DKIK	LOC120449903|XP_039488529.1|DSAN
OG0010064	LOC108077541|XP_017026420.1|DKIK	LOC120448979|XP_039487175.1|DSAN
OG0010065	LOC108085985|XP_017038275.1|DKIK	LOC120447665|XP_039485116.1|DSAN
OG0010066	LOC108079694|XP_017029587.1|DKIK	LOC120449936|XP_039488568.1|DSAN
OG0010067	LOC108075056|XP_017022826.1|DKIK	LOC120447840|XP_039485380.1|DSAN
OG0010068	LOC108085816|XP_017038056.1|DKIK	LOC120448251|XP_039486096.1|DSAN
OG0010069	LOC108079710|XP_017029607.1|DKIK	LOC120449073|XP_039487306.1|DSAN
OG0010070	LOC108085824|XP_017038066.1|DKIK	LOC120448361|XP_039486262.1|DSAN
OG0010071	LOC108071882|XP_017018299.1|DKIK	LOC120449154|XP_039487425.1|DSAN
OG0010072	LOC108070558|XP_017016572.1|DKIK	LOC120449238|XP_039487544.1|DSAN
OG0010073	LOC108070551|XP_017016566.1|DKIK	LOC120449771|XP_039488344.1|DSAN
OG0010074	LOC108074915|XP_017022634.1|DKIK	LOC120454959|XP_039496673.1|DSAN
OG0010075	LOC108079696|XP_017029590.1|DKIK	LOC120449948|XP_039488583.1|DSAN
OG0010076	LOC108070490|XP_017016473.1|DKIK	LOC120449351|XP_039487695.1|DSAN
OG0010077	LOC108084403|XP_017036089.1|DKIK	LOC120449179|XP_039487454.1|DSAN
OG0010078	LOC108084405|XP_017036092.1|DKIK	LOC120447816|XP_039485327.1|DSAN
OG0010079	LOC108078627|XP_017028039.1|DKIK	LOC120447874|XP_039485416.1|DSAN
OG0010080	LOC108072702|XP_017019428.1|DKIK	LOC120448519|XP_039486488.1|DSAN
OG0010081	LOC108078776|XP_017028309.1|DKIK	LOC120449971|XP_039488613.1|DSAN
OG0010082	LOC108079728|XP_017029628.1|DKIK	LOC120447546|XP_039484926.1|DSAN
OG0010083	LOC108075151|XP_017022925.1|DKIK	LOC120447469|XP_039484790.1|DSAN
OG0010084	LOC108072740|XP_017019496.1|DKIK	LOC120447686|XP_039485150.1|DSAN
OG0010085	LOC108085404|XP_017037465.1|DKIK	LOC120447824|XP_039485341.1|DSAN
OG0010086	LOC108072787|XP_017019558.1|DKIK	LOC120449748|XP_039488316.1|DSAN
OG0010087	LOC108075290|XP_017023172.1|DKIK	LOC120448187|XP_039485986.1|DSAN
OG0010088	LOC108070404|XP_017016344.1|DKIK	LOC120449172|XP_039487448.1|DSAN
OG0010089	LOC108073874|XP_017021149.1|DKIK	LOC120449407|XP_039487795.1|DSAN
OG0010090	LOC108079510|XP_017029342.1|DKIK	LOC120454894|XP_039496471.1|DSAN
OG0010091	LOC108076171|XP_017024391.1|DKIK	LOC120446656|XP_039483662.1|DSAN
OG0010092	LOC108079322|XP_017029108.1|DKIK	LOC120448552|XP_039486542.1|DSAN
OG0010093	LOC108076759|XP_017025248.1|DKIK	LOC120444538|XP_039480219.1|DSAN
OG0010094	LOC108083670|XP_017035037.1|DKIK, LOC108083673|XP_017035039.1|DKIK	LOC120451459|XP_039491075.1|DSAN
OG0010095	LOC108084549|XP_017036286.1|DKIK	LOC120451658|XP_039491467.1|DSAN
OG0010096	LOC108070836|XP_017016951.1|DKIK	LOC120456985|XP_039500068.1|DSAN
OG0010097	LOC108080281|XP_017030434.1|DKIK	LOC120457208|XP_039500509.1|DSAN
OG0010098	LOC108075813|XP_017023876.1|DKIK	LOC120444119|XP_039479587.1|DSAN
OG0010099	LOC108079679|XP_017029568.1|DKIK	LOC120446422|XP_039483318.1|DSAN
OG0010100	LOC108085993|XP_017038283.1|DKIK	LOC120450455|XP_039489409.1|DSAN
OG0010101	LOC108075247|XP_017023094.1|DKIK	LOC120450571|XP_039489619.1|DSAN
OG0010102	LOC108086277|XP_017038654.1|DKIK	LOC120449260|XP_039487577.1|DSAN
OG0010103	LOC108070389|XP_017016328.1|DKIK	LOC120448701|XP_039486790.1|DSAN
OG0010104	LOC108078702|XP_017028146.1|DKIK	LOC120447534|XP_039484905.1|DSAN
OG0010105	LOC108074816|XP_017022503.1|DKIK	LOC120443879|XP_039479198.1|DSAN
OG0010106	LOC108082510|XP_017033427.1|DKIK	LOC120446401|XP_039483275.1|DSAN
OG0010107	LOC108076276|XP_017024513.1|DKIK	LOC120445675|XP_039482164.1|DSAN
OG0010108	LOC108073059|XP_017020017.1|DKIK	LOC120445891|XP_039482476.1|DSAN
OG0010110	LOC108071586|XP_017017857.1|DKIK	LOC120448142|XP_039485900.1|DSAN
OG0010111	LOC108070723|XP_017016807.1|DKIK	LOC120453493|XP_039494163.1|DSAN
OG0010112	LOC108074050|XP_017021410.1|DKIK	LOC120453394|XP_039494017.1|DSAN
OG0010113	LOC108080240|XP_017030387.1|DKIK	LOC120456483|XP_039499281.1|DSAN
OG0010114	LOC108076034|XP_017024183.1|DKIK	LOC120455171|XP_039497038.1|DSAN
OG0010115	LOC108085671|XP_017037853.1|DKIK	LOC120454998|XP_039496745.1|DSAN
OG0010116	LOC108071667|XP_017017961.1|DKIK	LOC120456233|XP_039498854.1|DSAN
OG0010117	LOC108072539|XP_017019203.1|DKIK	LOC120456694|XP_039499594.1|DSAN
OG0010118	LOC108079230|XP_017029002.1|DKIK	LOC120455374|XP_039497421.1|DSAN
OG0010119	LOC108080044|XP_017030112.1|DKIK	LOC120455858|XP_039498263.1|DSAN
OG0010120	LOC108071771|XP_017018104.1|DKIK	LOC120456449|XP_039499221.1|DSAN
OG0010121	LOC108083377|XP_017034613.1|DKIK	LOC120456030|XP_039498532.1|DSAN
OG0010122	LOC108074048|XP_017021408.1|DKIK	LOC120456872|XP_039499903.1|DSAN
OG0010123	LOC108079177|XP_017028918.1|DKIK	LOC120456062|XP_039498584.1|DSAN
OG0010125	LOC108080176|XP_017030312.1|DKIK	LOC120456789|XP_039499741.1|DSAN
OG0010126	LOC108077398|XP_017026183.1|DKIK	LOC120444000|XP_039479412.1|DSAN
OG0010127	LOC108077047|XP_017025669.1|DKIK	LOC120458527|XP_039502135.1|DSAN
OG0010128	LOC108076931|XP_017025466.1|DKIK	LOC120454168|XP_039495175.1|DSAN
OG0010129	LOC108072499|XP_017019155.1|DKIK	LOC120455565|XP_039497865.1|DSAN
OG0010130	LOC108082890|XP_017033964.1|DKIK	LOC120458184|XP_039501686.1|DSAN
OG0010131	LOC108077438|XP_017026246.1|DKIK	LOC120458881|XP_039502655.1|DSAN
OG0010132	LOC108082704|XP_017033701.1|DKIK	LOC120446032|XP_039482727.1|DSAN
OG0010133	LOC108082891|XP_017033966.1|DKIK	LOC120446033|XP_039482728.1|DSAN
OG0010134	LOC108077199|XP_017025936.1|DKIK	LOC120443803|XP_039479076.1|DSAN
OG0010135	LOC108073617|XP_017020802.1|DKIK	LOC120458627|XP_039502284.1|DSAN
OG0010136	LOC108073622|XP_017020810.1|DKIK	LOC120458908|XP_039502688.1|DSAN
OG0010137	LOC108082756|XP_017033760.1|DKIK	LOC120456668|XP_039499545.1|DSAN
OG0010138	LOC108084783|XP_017036599.1|DKIK	LOC120446004|XP_039482687.1|DSAN
OG0010139	LOC108074603|XP_017022208.1|DKIK, LOC108074519|XP_017022086.1|DKIK	LOC120446776|XP_039483854.1|DSAN
OG0010140	LOC108074543|XP_017022125.1|DKIK	LOC120450252|XP_039489077.1|DSAN
OG0010141	LOC108076972|XP_017025513.1|DKIK	LOC120451848|XP_039491768.1|DSAN
OG0010142	LOC108074410|XP_017021927.1|DKIK	LOC120452161|XP_039492202.1|DSAN
OG0010144	LOC108085344|XP_017037389.1|DKIK	LOC120444805|XP_039480687.1|DSAN
OG0010145	LOC108081370|XP_017032012.1|DKIK	LOC120452900|XP_039493296.1|DSAN
OG0010146	LOC108081405|XP_017032053.1|DKIK	LOC120457779|XP_039501209.1|DSAN
OG0010147	LOC108086068|XP_017038376.1|DKIK	LOC120443843|XP_039479137.1|DSAN
OG0010148	LOC108072576|XP_017019271.1|DKIK	LOC120447231|XP_039484690.1|DSAN
OG0010149	LOC108074520|XP_017022087.1|DKIK	LOC120453242|XP_039493783.1|DSAN
OG0010150	LOC108074276|XP_017021740.1|DKIK	LOC120445548|XP_039481954.1|DSAN
OG0010151	LOC108081862|XP_017032591.1|DKIK	LOC120445271|XP_039481504.1|DSAN
OG0010152	LOC108076966|XP_017025506.1|DKIK	LOC120455805|XP_039498238.1|DSAN
OG0010153	LOC108086190|XP_017038542.1|DKIK	LOC120458851|XP_039502611.1|DSAN
OG0010154	LOC108074194|XP_017021627.1|DKIK	LOC120451357|XP_039490930.1|DSAN
OG0010155	LOC108072531|XP_017019194.1|DKIK	LOC120445599|XP_039482032.1|DSAN
OG0010156	LOC108071475|XP_017017722.1|DKIK, LOC108078635|XP_017028050.1|DKIK	LOC120449896|XP_039488513.1|DSAN
OG0010157	LOC108071905|XP_017018326.1|DKIK	LOC120447709|XP_039485173.1|DSAN
OG0010158	LOC108071642|XP_017017922.1|DKIK	LOC120449141|XP_039487395.1|DSAN
OG0010159	LOC108078829|XP_017028408.1|DKIK	LOC120448052|XP_039485735.1|DSAN
OG0010160	LOC108073896|XP_017021174.1|DKIK	LOC120448577|XP_039486581.1|DSAN
OG0010161	LOC108084402|XP_017036088.1|DKIK	LOC120448509|XP_039486476.1|DSAN
OG0010162	LOC108073936|XP_017021231.1|DKIK	LOC120448665|XP_039486734.1|DSAN
OG0010163	LOC108080199|XP_017030344.1|DKIK	LOC120450158|XP_039488936.1|DSAN
OG0010164	LOC108071962|XP_017018426.1|DKIK	LOC120447849|XP_039485390.1|DSAN
OG0010165	LOC108071612|XP_017017883.1|DKIK	LOC120448777|XP_039486898.1|DSAN
OG0010166	LOC108078785|XP_017028326.1|DKIK	LOC120447507|XP_039484852.1|DSAN
OG0010167	LOC108078588|XP_017027996.1|DKIK	LOC120450085|XP_039488812.1|DSAN
OG0010168	LOC108074235|XP_017021667.1|DKIK	LOC120449987|XP_039488630.1|DSAN
OG0010169	LOC108073782|XP_017021037.1|DKIK	LOC120448501|XP_039486469.1|DSAN
OG0010170	LOC108080605|XP_017030916.1|DKIK	LOC120448591|XP_039486608.1|DSAN
OG0010171	LOC108080606|XP_017030917.1|DKIK	LOC120448508|XP_039486475.1|DSAN
OG0010172	LOC108083028|XP_017034149.1|DKIK	LOC120448807|XP_039486931.1|DSAN
OG0010173	LOC108077979|XP_017027011.1|DKIK	LOC120446295|XP_039483124.1|DSAN
OG0010174	LOC108072358|XP_017018939.1|DKIK	LOC120444811|XP_039480693.1|DSAN
OG0010175	LOC108072291|XP_017018847.1|DKIK	LOC120445759|XP_039482289.1|DSAN
OG0010176	LOC108072296|XP_017018851.1|DKIK	LOC120445543|XP_039481949.1|DSAN
OG0010177	LOC108076775|XP_017025268.1|DKIK	LOC120449168|XP_039487447.1|DSAN
OG0010178	LOC108076490|XP_017024870.1|DKIK	LOC120446356|XP_039483222.1|DSAN
OG0010179	LOC108073919|XP_017021206.1|DKIK	LOC120450548|XP_039489587.1|DSAN
OG0010180	LOC108085539|XP_017037661.1|DKIK	LOC120449446|XP_039487852.1|DSAN
OG0010181	LOC108075090|XP_017022861.1|DKIK	LOC120449833|XP_039488417.1|DSAN
OG0010182	LOC108076692|XP_017025134.1|DKIK	LOC120445244|XP_039481453.1|DSAN
OG0010183	LOC108076693|XP_017025135.1|DKIK	LOC120445245|XP_039481454.1|DSAN
OG0010184	LOC108074638|XP_017022243.1|DKIK	LOC120444928|XP_039480863.1|DSAN
OG0010185	LOC108074663|XP_017022270.1|DKIK	LOC120446465|XP_039483401.1|DSAN
OG0010186	LOC108072663|XP_017019387.1|DKIK	LOC120449964|XP_039488602.1|DSAN
OG0010187	LOC108085089|XP_017037047.1|DKIK	LOC120446799|XP_039483890.1|DSAN
OG0010188	LOC108076233|XP_017024466.1|DKIK	LOC120444330|XP_039479817.1|DSAN
OG0010189	LOC108078066|XP_017027120.1|DKIK	LOC120445687|XP_039482177.1|DSAN
OG0010190	LOC108078236|XP_017027431.1|DKIK	LOC120457725|XP_039501158.1|DSAN
OG0010191	LOC108078036|XP_017027086.1|DKIK	LOC120457753|XP_039501185.1|DSAN
OG0010192	LOC108076666|XP_017025088.1|DKIK	LOC120446568|XP_039483523.1|DSAN
OG0010193	LOC108072938|XP_017019780.1|DKIK	LOC120443963|XP_039479361.1|DSAN
OG0010194	LOC108073842|XP_017021112.1|DKIK	LOC120449777|XP_039488350.1|DSAN
OG0010195	LOC108073884|XP_017021158.1|DKIK	LOC120448528|XP_039486501.1|DSAN
OG0010196	LOC108076508|XP_017024897.1|DKIK	LOC120444289|XP_039479740.1|DSAN
OG0010197	LOC108081209|XP_017031770.1|DKIK	LOC120446149|XP_039482911.1|DSAN
OG0010198	LOC108073014|XP_017019959.1|DKIK	LOC120444725|XP_039480585.1|DSAN
OG0010199	LOC108078136|XP_017027251.1|DKIK	LOC120445065|XP_039481124.1|DSAN
OG0010200	LOC108078424|XP_017027778.1|DKIK	LOC120445138|XP_039481227.1|DSAN
OG0010201	LOC108070801|XP_017016890.1|DKIK	LOC120445711|XP_039482205.1|DSAN
OG0010202	LOC108076594|XP_017024996.1|DKIK	LOC120446715|XP_039483760.1|DSAN
OG0010203	LOC108074694|XP_017022323.1|DKIK	LOC120447029|XP_039484299.1|DSAN
OG0010204	LOC108072450|XP_017019066.1|DKIK	LOC120445692|XP_039482184.1|DSAN
OG0010205	LOC108085198|XP_017037197.1|DKIK	LOC120444295|XP_039479749.1|DSAN
OG0010206	LOC108085066|XP_017037021.1|DKIK	LOC120444297|XP_039479751.1|DSAN
OG0010207	LOC108076203|XP_017024426.1|DKIK	LOC120445249|XP_039481456.1|DSAN
OG0010208	LOC108078320|XP_017027606.1|DKIK	LOC120445815|XP_039482366.1|DSAN
OG0010209	LOC108078318|XP_017027605.1|DKIK	LOC120445822|XP_039482379.1|DSAN
OG0010210	LOC108078244|XP_017027456.1|DKIK	LOC120447221|XP_039484674.1|DSAN
OG0010211	LOC108076487|XP_017024864.1|DKIK	LOC120447137|XP_039484505.1|DSAN
OG0010212	LOC108072392|XP_017018989.1|DKIK	LOC120445814|XP_039482362.1|DSAN
OG0010213	LOC108085127|XP_017037122.1|DKIK	LOC120445816|XP_039482363.1|DSAN
OG0010214	LOC108085110|XP_017037080.1|DKIK	LOC120447191|XP_039484613.1|DSAN
OG0010215	LOC108082149|XP_017032940.1|DKIK	LOC120445719|XP_039482222.1|DSAN
OG0010216	LOC108082372|XP_017033202.1|DKIK	LOC120444646|XP_039480406.1|DSAN
OG0010217	LOC108072260|XP_017018817.1|DKIK	LOC120446789|XP_039483879.1|DSAN
OG0010218	LOC108072252|XP_017018803.1|DKIK	LOC120446546|XP_039483496.1|DSAN
OG0010219	LOC108072258|XP_017018814.1|DKIK	LOC120446747|XP_039483811.1|DSAN
OG0010220	LOC108076222|XP_017024453.1|DKIK	LOC120445855|XP_039482429.1|DSAN
OG0010221	LOC108076169|XP_017024388.1|DKIK	LOC120445856|XP_039482431.1|DSAN
OG0010222	LOC108072910|XP_017019725.1|DKIK	LOC120444429|XP_039480005.1|DSAN
OG0010223	LOC108072908|XP_017019722.1|DKIK	LOC120447024|XP_039484280.1|DSAN
OG0010224	LOC108082338|XP_017033156.1|DKIK	LOC120446668|XP_039483674.1|DSAN
OG0010225	LOC108080450|XP_017030675.1|DKIK	LOC120454025|XP_039494949.1|DSAN
OG0010226	LOC108085398|XP_017037456.1|DKIK	LOC120452038|XP_039492024.1|DSAN
OG0010227	LOC108080774|XP_017031127.1|DKIK	LOC120451029|XP_039490293.1|DSAN
OG0010229	LOC108083919|XP_017035403.1|DKIK	LOC120453250|XP_039493796.1|DSAN
OG0010230	LOC108082832|XP_017033882.1|DKIK, LOC108084331|XP_017035981.1|DKIK	LOC120451870|XP_039491811.1|DSAN
OG0010231	LOC108073701|XP_017020924.1|DKIK	LOC120453274|XP_039493836.1|DSAN
OG0010232	LOC108074089|XP_017021464.1|DKIK	LOC120453396|XP_039494018.1|DSAN
OG0010233	LOC108084284|XP_017035930.1|DKIK	LOC120453746|XP_039494512.1|DSAN
OG0010234	LOC108085653|XP_017037832.1|DKIK	LOC120453480|XP_039494147.1|DSAN
OG0010235	LOC108077626|XP_017026528.1|DKIK	LOC120453938|XP_039494817.1|DSAN
OG0010236	LOC108073409|XP_017020500.1|DKIK	LOC120453807|XP_039494615.1|DSAN
OG0010237	LOC108077620|XP_017026515.1|DKIK	LOC120454190|XP_039495216.1|DSAN
OG0010238	LOC108077667|XP_017026576.1|DKIK	LOC120453035|XP_039493488.1|DSAN
OG0010239	LOC108075413|XP_017023327.1|DKIK	LOC120452057|XP_039492053.1|DSAN
OG0010240	LOC108085277|XP_017037317.1|DKIK	LOC120458069|XP_039501515.1|DSAN
OG0010241	LOC108085716|XP_017037927.1|DKIK	LOC120453767|XP_039494537.1|DSAN
OG0010242	LOC108075421|XP_017023334.1|DKIK	LOC120453575|XP_039494268.1|DSAN
OG0010243	LOC108086024|XP_017038325.1|DKIK	LOC120452584|XP_039492806.1|DSAN
OG0010244	LOC108084087|XP_017035599.1|DKIK	LOC120451910|XP_039491852.1|DSAN
OG0010245	LOC108075446|XP_017023389.1|DKIK	LOC120452859|XP_039493237.1|DSAN
OG0010246	LOC108074064|XP_017021424.1|DKIK	LOC120454024|XP_039494948.1|DSAN
OG0010247	LOC108080938|XP_017031331.1|DKIK	LOC120453740|XP_039494506.1|DSAN
OG0010248	LOC108075566|XP_017023570.1|DKIK	LOC120452763|XP_039493081.1|DSAN
OG0010249	LOC108082739|XP_017033738.1|DKIK	LOC120453487|XP_039494155.1|DSAN
OG0010251	LOC108071352|XP_017017582.1|DKIK	LOC120454136|XP_039495126.1|DSAN
OG0010252	LOC108072033|XP_017018505.1|DKIK	LOC120454465|XP_039495718.1|DSAN
OG0010253	LOC108076305|XP_017024565.1|DKIK	LOC120447197|XP_039484623.1|DSAN
OG0010254	LOC108076534|XP_017024934.1|DKIK	LOC120445311|XP_039481555.1|DSAN
OG0010255	LOC108074122|XP_017021512.1|DKIK	LOC120456670|XP_039499543.1|DSAN
OG0010258	LOC108073899|XP_017021177.1|DKIK	LOC120448598|XP_039486633.1|DSAN
OG0010259	LOC108071904|XP_017018325.1|DKIK	LOC120447708|XP_039485172.1|DSAN
OG0010260	LOC108075882|XP_017023980.1|DKIK	LOC120458214|XP_039501727.1|DSAN
