Orthogroup	DKIK.longest_only	DGUA.longest_only
OG0010126	LOC108077398|XP_017026183.1|DKIK	LOC117590926|XP_034139854.1|DGUA
OG0010127	LOC108077047|XP_017025669.1|DKIK	LOC117588105|XP_034135067.1|DGUA
OG0010128	LOC108076931|XP_017025466.1|DKIK	LOC117587689|XP_034134472.1|DGUA
OG0010129	LOC108072499|XP_017019155.1|DKIK	LOC117587762|XP_034134586.1|DGUA
OG0010130	LOC108082890|XP_017033964.1|DKIK	LOC117588223|XP_034135260.1|DGUA
OG0010131	LOC108077438|XP_017026246.1|DKIK	LOC117584617|XP_034129525.1|DGUA
OG0010132	LOC108082704|XP_017033701.1|DKIK	LOC117587931|XP_034134809.1|DGUA
OG0010133	LOC108082891|XP_017033966.1|DKIK	LOC117587888|XP_034134755.1|DGUA
OG0010134	LOC108077199|XP_017025936.1|DKIK	LOC117587714|XP_034134510.1|DGUA
OG0010135	LOC108073617|XP_017020802.1|DKIK	LOC117587952|XP_034134840.1|DGUA
OG0010136	LOC108073622|XP_017020810.1|DKIK	LOC117587655|XP_034134437.1|DGUA
OG0010137	LOC108082756|XP_017033760.1|DKIK	LOC117588073|XP_034135029.1|DGUA
OG0010138	LOC108084783|XP_017036599.1|DKIK	LOC117588057|XP_034135005.1|DGUA
OG0010139	LOC108074603|XP_017022208.1|DKIK, LOC108074519|XP_017022086.1|DKIK	LOC117582576|XP_034126313.1|DGUA
OG0010140	LOC108074543|XP_017022125.1|DKIK	LOC117581985|XP_034125367.1|DGUA
OG0010141	LOC108076972|XP_017025513.1|DKIK	LOC117584316|XP_034129036.1|DGUA
OG0010142	LOC108074410|XP_017021927.1|DKIK	LOC117581932|XP_034125303.1|DGUA
OG0010144	LOC108085344|XP_017037389.1|DKIK	LOC117582202|XP_034125701.1|DGUA
OG0010145	LOC108081370|XP_017032012.1|DKIK	LOC117584401|XP_034129155.1|DGUA
OG0010146	LOC108081405|XP_017032053.1|DKIK	LOC117584853|XP_034129884.1|DGUA
OG0010147	LOC108086068|XP_017038376.1|DKIK	LOC117582183|XP_034125678.1|DGUA
OG0010148	LOC108072576|XP_017019271.1|DKIK	LOC117582660|XP_034126464.1|DGUA
OG0010149	LOC108074520|XP_017022087.1|DKIK	LOC117582368|XP_034125918.1|DGUA
OG0010150	LOC108074276|XP_017021740.1|DKIK	LOC117581918|XP_034125279.1|DGUA
OG0010151	LOC108081862|XP_017032591.1|DKIK	LOC117591078|XP_034140070.1|DGUA
OG0010152	LOC108076966|XP_017025506.1|DKIK	LOC117581938|XP_034125311.1|DGUA
OG0010153	LOC108086190|XP_017038542.1|DKIK	LOC117584534|XP_034129376.1|DGUA
OG0010154	LOC108074194|XP_017021627.1|DKIK	LOC117584144|XP_034128795.1|DGUA
OG0010155	LOC108072531|XP_017019194.1|DKIK	LOC117584387|XP_034129132.1|DGUA
OG0010156	LOC108071475|XP_017017722.1|DKIK, LOC108078635|XP_017028050.1|DKIK	LOC117586917|XP_034133157.1|DGUA
OG0010157	LOC108071905|XP_017018326.1|DKIK	LOC117579784|XP_034121734.1|DGUA
OG0010158	LOC108071642|XP_017017922.1|DKIK	LOC117579478|XP_034121264.1|DGUA
OG0010159	LOC108078829|XP_017028408.1|DKIK	LOC117579064|XP_034120661.1|DGUA
OG0010160	LOC108073896|XP_017021174.1|DKIK	LOC117584048|XP_034128679.1|DGUA
OG0010161	LOC108084402|XP_017036088.1|DKIK	LOC117588935|XP_034136403.1|DGUA
OG0010162	LOC108073936|XP_017021231.1|DKIK	LOC117590543|XP_034139163.1|DGUA
OG0010163	LOC108080199|XP_017030344.1|DKIK	LOC117580049|XP_034122178.1|DGUA
OG0010164	LOC108071962|XP_017018426.1|DKIK	LOC117586989|XP_034133280.1|DGUA
OG0010165	LOC108071612|XP_017017883.1|DKIK	LOC117587342|XP_034133873.1|DGUA
OG0010166	LOC108078785|XP_017028326.1|DKIK	LOC117580286|XP_034122653.1|DGUA
OG0010167	LOC108078588|XP_017027996.1|DKIK	LOC117580136|XP_034122325.1|DGUA
OG0010168	LOC108074235|XP_017021667.1|DKIK	LOC117580441|XP_034122888.1|DGUA, LOC117579535|XP_034121347.1|DGUA
OG0010169	LOC108073782|XP_017021037.1|DKIK	LOC117580554|XP_034123045.1|DGUA
OG0010170	LOC108080605|XP_017030916.1|DKIK	LOC117579319|XP_034121022.1|DGUA
OG0010171	LOC108080606|XP_017030917.1|DKIK	LOC117580540|XP_034123025.1|DGUA
OG0010172	LOC108083028|XP_017034149.1|DKIK	LOC117591234|XP_034140299.1|DGUA
OG0010173	LOC108077979|XP_017027011.1|DKIK	LOC117588959|XP_034136441.1|DGUA
OG0010174	LOC108072358|XP_017018939.1|DKIK	LOC117578639|XP_034120136.1|DGUA
OG0010175	LOC108072291|XP_017018847.1|DKIK	LOC117580325|XP_034122715.1|DGUA
OG0010176	LOC108072296|XP_017018851.1|DKIK	LOC117587625|XP_034134379.1|DGUA
OG0010177	LOC108076775|XP_017025268.1|DKIK	LOC117581567|XP_034124797.1|DGUA
OG0010178	LOC108076490|XP_017024870.1|DKIK	LOC117592293|XP_034141851.1|DGUA
OG0010179	LOC108073919|XP_017021206.1|DKIK	LOC117580466|XP_034122933.1|DGUA
OG0010180	LOC108085539|XP_017037661.1|DKIK	LOC117579103|XP_034120717.1|DGUA
OG0010181	LOC108075090|XP_017022861.1|DKIK	LOC117579996|XP_034122084.1|DGUA
OG0010182	LOC108076692|XP_017025134.1|DKIK	LOC117580000|XP_034122093.1|DGUA
OG0010183	LOC108076693|XP_017025135.1|DKIK	LOC117580007|XP_034122106.1|DGUA
OG0010184	LOC108074638|XP_017022243.1|DKIK	LOC117583592|XP_034127876.1|DGUA
OG0010185	LOC108074663|XP_017022270.1|DKIK	LOC117583577|XP_034127851.1|DGUA
OG0010186	LOC108072663|XP_017019387.1|DKIK	LOC117580296|XP_034122668.1|DGUA
OG0010187	LOC108085089|XP_017037047.1|DKIK	LOC117591374|XP_034140511.1|DGUA
OG0010188	LOC108076233|XP_017024466.1|DKIK	LOC117592489|XP_034142224.1|DGUA
OG0010189	LOC108078066|XP_017027120.1|DKIK	LOC117585297|XP_034130620.1|DGUA
OG0010190	LOC108078236|XP_017027431.1|DKIK	LOC117591890|XP_034141164.1|DGUA
OG0010191	LOC108078036|XP_017027086.1|DKIK	LOC117591885|XP_034141159.1|DGUA
OG0010192	LOC108076666|XP_017025088.1|DKIK	LOC117584271|XP_034128977.1|DGUA
OG0010193	LOC108072938|XP_017019780.1|DKIK	LOC117578606|XP_034120089.1|DGUA
OG0010194	LOC108073842|XP_017021112.1|DKIK	LOC117579697|XP_034121579.1|DGUA
OG0010195	LOC108073884|XP_017021158.1|DKIK	LOC117579698|XP_034121580.1|DGUA
OG0010196	LOC108076508|XP_017024897.1|DKIK	LOC117578885|XP_034120571.1|DGUA
OG0010197	LOC108081209|XP_017031770.1|DKIK	LOC117586859|XP_034133049.1|DGUA
OG0010198	LOC108073014|XP_017019959.1|DKIK	LOC117589324|XP_034137059.1|DGUA
OG0010199	LOC108078136|XP_017027251.1|DKIK	LOC117592587|XP_034142365.1|DGUA
OG0010200	LOC108078424|XP_017027778.1|DKIK	LOC117583840|XP_034128343.1|DGUA
OG0010201	LOC108070801|XP_017016890.1|DKIK	LOC117587246|XP_034133712.1|DGUA
OG0010202	LOC108076594|XP_017024996.1|DKIK	LOC117578579|XP_034120052.1|DGUA
OG0010203	LOC108074694|XP_017022323.1|DKIK	LOC117592328|XP_034141910.1|DGUA
OG0010204	LOC108072450|XP_017019066.1|DKIK	LOC117585842|XP_034131478.1|DGUA
OG0010205	LOC108085198|XP_017037197.1|DKIK	LOC117591832|XP_034141079.1|DGUA
OG0010206	LOC108085066|XP_017037021.1|DKIK	LOC117579117|XP_034120740.1|DGUA
OG0010207	LOC108076203|XP_017024426.1|DKIK	LOC117584006|XP_034128630.1|DGUA
OG0010208	LOC108078320|XP_017027606.1|DKIK	LOC117592699|XP_034142555.1|DGUA
OG0010209	LOC108078318|XP_017027605.1|DKIK	LOC117592702|XP_034142559.1|DGUA
OG0010210	LOC108078244|XP_017027456.1|DKIK	LOC117592274|XP_034141826.1|DGUA
OG0010211	LOC108076487|XP_017024864.1|DKIK	LOC117592056|XP_034141442.1|DGUA
OG0010212	LOC108072392|XP_017018989.1|DKIK	LOC117583904|XP_034128476.1|DGUA
OG0010213	LOC108085127|XP_017037122.1|DKIK	LOC117587705|XP_034134499.1|DGUA
OG0010214	LOC108085110|XP_017037080.1|DKIK	LOC117579848|XP_034121842.1|DGUA
OG0010215	LOC108082149|XP_017032940.1|DKIK	LOC117584168|XP_034128827.1|DGUA
OG0010216	LOC108082372|XP_017033202.1|DKIK	LOC117592041|XP_034141404.1|DGUA
OG0010217	LOC108072260|XP_017018817.1|DKIK	LOC117581703|XP_034124976.1|DGUA
OG0010218	LOC108072252|XP_017018803.1|DKIK	LOC117592001|XP_034141340.1|DGUA
OG0010219	LOC108072258|XP_017018814.1|DKIK	LOC117580773|XP_034123361.1|DGUA
OG0010220	LOC108076222|XP_017024453.1|DKIK	LOC117579980|XP_034122092.1|DGUA
OG0010221	LOC108076169|XP_017024388.1|DKIK	LOC117579819|XP_034121841.1|DGUA
OG0010222	LOC108072910|XP_017019725.1|DKIK	LOC117587323|XP_034133884.1|DGUA
OG0010223	LOC108072908|XP_017019722.1|DKIK	LOC117586977|XP_034133296.1|DGUA
OG0010224	LOC108082338|XP_017033156.1|DKIK	LOC117587644|XP_034134424.1|DGUA
OG0010225	LOC108080450|XP_017030675.1|DKIK	LOC117586358|XP_034132269.1|DGUA
OG0010226	LOC108085398|XP_017037456.1|DKIK	LOC117586033|XP_034131769.1|DGUA
OG0010227	LOC108080774|XP_017031127.1|DKIK	LOC117586557|XP_034132611.1|DGUA
OG0010229	LOC108083919|XP_017035403.1|DKIK	LOC117586444|XP_034132375.1|DGUA
OG0010230	LOC108082832|XP_017033882.1|DKIK, LOC108084331|XP_017035981.1|DKIK	LOC117586455|XP_034132389.1|DGUA
OG0010231	LOC108073701|XP_017020924.1|DKIK	LOC117582966|XP_034126973.1|DGUA
OG0010232	LOC108074089|XP_017021464.1|DKIK	LOC117589562|XP_034137492.1|DGUA
OG0010233	LOC108084284|XP_017035930.1|DKIK	LOC117589680|XP_034137725.1|DGUA
OG0010234	LOC108085653|XP_017037832.1|DKIK	LOC117583405|XP_034127582.1|DGUA
OG0010235	LOC108077626|XP_017026528.1|DKIK	LOC117584953|XP_034130041.1|DGUA
OG0010236	LOC108073409|XP_017020500.1|DKIK	LOC117583780|XP_034128233.1|DGUA
OG0010237	LOC108077620|XP_017026515.1|DKIK	LOC117585709|XP_034131237.1|DGUA
OG0010238	LOC108077667|XP_017026576.1|DKIK	LOC117591226|XP_034140291.1|DGUA
OG0010239	LOC108075413|XP_017023327.1|DKIK	LOC117582975|XP_034126988.1|DGUA
OG0010240	LOC108085277|XP_017037317.1|DKIK	LOC117584136|XP_034128780.1|DGUA
OG0010241	LOC108085716|XP_017037927.1|DKIK	LOC117589602|XP_034137567.1|DGUA
OG0010242	LOC108075421|XP_017023334.1|DKIK	LOC117583127|XP_034127209.1|DGUA
OG0010243	LOC108086024|XP_017038325.1|DKIK	LOC117583553|XP_034127805.1|DGUA
OG0010244	LOC108084087|XP_017035599.1|DKIK	LOC117582942|XP_034126939.1|DGUA
OG0010245	LOC108075446|XP_017023389.1|DKIK	LOC117586240|XP_034132068.1|DGUA
OG0010246	LOC108074064|XP_017021424.1|DKIK	LOC117589700|XP_034137753.1|DGUA
OG0010247	LOC108080938|XP_017031331.1|DKIK	LOC117582906|XP_034126891.1|DGUA
OG0010248	LOC108075566|XP_017023570.1|DKIK	LOC117583515|XP_034127751.1|DGUA
OG0010249	LOC108082739|XP_017033738.1|DKIK	LOC117590116|XP_034138357.1|DGUA
OG0010251	LOC108071352|XP_017017582.1|DKIK	LOC117584949|XP_034130033.1|DGUA
OG0010253	LOC108076305|XP_017024565.1|DKIK	LOC117591986|XP_034141320.1|DGUA
OG0010254	LOC108076534|XP_017024934.1|DKIK	LOC117580460|XP_034122928.1|DGUA
OG0010255	LOC108074122|XP_017021512.1|DKIK	LOC117588646|XP_034135970.1|DGUA
OG0010259	LOC108071904|XP_017018325.1|DKIK	LOC117580532|XP_034123017.1|DGUA
OG0010260	LOC108075882|XP_017023980.1|DKIK	LOC117584094|XP_034128733.1|DGUA
OG0010272	LOC108080838|XP_017031230.1|DKIK	LOC117581363|XP_034124392.1|DGUA
OG0010276	LOC108083592|XP_017034943.1|DKIK	LOC117580769|XP_034123354.1|DGUA
OG0010277	LOC108084582|XP_017036345.1|DKIK	LOC117589846|XP_034137993.1|DGUA
OG0010279	LOC108075403|XP_017023316.1|DKIK	LOC117582897|XP_034126881.1|DGUA
OG0010280	LOC108071204|XP_017017369.1|DKIK	LOC117588563|XP_034135841.1|DGUA
OG0010283	LOC108081059|XP_017031527.1|DKIK	LOC117586472|XP_034132452.1|DGUA
OG0010284	LOC108085048|XP_017036996.1|DKIK	LOC117582845|XP_034126790.1|DGUA
OG0010285	LOC108083674|XP_017035040.1|DKIK	LOC117585633|XP_034131108.1|DGUA
OG0010286	LOC108073328|XP_017020377.1|DKIK, LOC108077593|XP_017026479.1|DKIK	LOC117585372|XP_034130710.1|DGUA
OG0010287	LOC108075546|XP_017023540.1|DKIK	LOC117589843|XP_034137990.1|DGUA
OG0010288	LOC108085701|XP_017037901.1|DKIK	LOC117582853|XP_034126812.1|DGUA
OG0010289	LOC108085558|XP_017037686.1|DKIK	LOC117583308|XP_034127443.1|DGUA
OG0010290	LOC108073394|XP_017020471.1|DKIK	LOC117583442|XP_034127634.1|DGUA
OG0010291	LOC108073666|XP_017020881.1|DKIK	LOC117583407|XP_034127584.1|DGUA
OG0010292	LOC108081002|XP_017031425.1|DKIK	LOC117589859|XP_034138014.1|DGUA
OG0010293	LOC108074572|XP_017022163.1|DKIK	LOC117582490|XP_034126153.1|DGUA
OG0010294	LOC108070519|XP_017016508.1|DKIK	LOC117587615|XP_034134362.1|DGUA
OG0010295	LOC108073618|XP_017020803.1|DKIK	LOC117587926|XP_034134804.1|DGUA
OG0010296	LOC108076598|XP_017025000.1|DKIK	LOC117578852|XP_034120532.1|DGUA
OG0010297	LOC108078085|XP_017027162.1|DKIK	LOC117580287|XP_034122695.1|DGUA, LOC117590287|XP_034138667.1|DGUA
OG0010298	LOC108072901|XP_017019713.1|DKIK	LOC117582139|XP_034125616.1|DGUA
OG0010299	LOC108076744|XP_017025228.1|DKIK	LOC117584368|XP_034129099.1|DGUA
OG0010300	LOC108072203|XP_017018753.1|DKIK	LOC117584657|XP_034129579.1|DGUA
OG0010302	LOC108070823|XP_017016924.1|DKIK	LOC117589811|XP_034137934.1|DGUA
OG0010303	LOC108072118|XP_017018631.1|DKIK	LOC117580889|XP_034123569.1|DGUA
OG0010304	LOC108076586|XP_017024990.1|DKIK	LOC117580873|XP_034123514.1|DGUA
OG0010305	LOC108085945|XP_017038221.1|DKIK	LOC117590961|XP_034139904.1|DGUA
OG0010306	LOC108085929|XP_017038198.1|DKIK	LOC117590946|XP_034139885.1|DGUA
OG0010307	LOC108084483|XP_017036198.1|DKIK	LOC117581431|XP_034124491.1|DGUA
OG0010308	LOC108071203|XP_017017368.1|DKIK	LOC117588588|XP_034135883.1|DGUA
OG0010309	LOC108079695|XP_017029588.1|DKIK	LOC117586877|XP_034133068.1|DGUA
OG0010310	LOC108076080|XP_017024281.1|DKIK	LOC117588345|XP_034135446.1|DGUA
OG0010311	LOC108084655|XP_017036462.1|DKIK	LOC117590208|XP_034138551.1|DGUA
OG0010312	LOC108084649|XP_017036429.1|DKIK	LOC117590330|XP_034138716.1|DGUA
OG0010313	LOC108083283|XP_017034501.1|DKIK	LOC117589285|XP_034136967.1|DGUA
OG0010314	LOC108071682|XP_017017975.1|DKIK	LOC117588363|XP_034135469.1|DGUA
OG0010315	LOC108080041|XP_017030107.1|DKIK	LOC117580775|XP_034123362.1|DGUA
OG0010316	LOC108076134|XP_017024351.1|DKIK	LOC117592376|XP_034141966.1|DGUA, LOC117588323|XP_034135414.1|DGUA
OG0010318	LOC108079910|XP_017029933.1|DKIK	LOC117591047|XP_034140034.1|DGUA
OG0010319	LOC108083392|XP_017034632.1|DKIK	LOC117580931|XP_034123602.1|DGUA
OG0010320	LOC108084454|XP_017036153.1|DKIK	LOC117591295|XP_034140387.1|DGUA
OG0010321	LOC108078574|XP_017027983.1|DKIK	LOC117579951|XP_034122016.1|DGUA
OG0010322	LOC108078687|XP_017028124.1|DKIK	LOC117579692|XP_034121573.1|DGUA
OG0010323	LOC108079052|XP_017028748.1|DKIK	LOC117588845|XP_034136231.1|DGUA
OG0010324	LOC108072723|XP_017019472.1|DKIK	LOC117579390|XP_034121154.1|DGUA
OG0010325	LOC108078408|XP_017027757.1|DKIK	LOC117579562|XP_034121375.1|DGUA
OG0010326	LOC108072707|XP_017019432.1|DKIK	LOC117587378|XP_034133919.1|DGUA
OG0010328	LOC108084404|XP_017036091.1|DKIK	LOC117588960|XP_034136438.1|DGUA
OG0010329	LOC108078567|XP_017027975.1|DKIK	LOC117588938|XP_034136407.1|DGUA
OG0010330	LOC108080602|XP_017030911.1|DKIK	LOC117579941|XP_034121988.1|DGUA
OG0010331	LOC108080683|XP_017031005.1|DKIK	LOC117579602|XP_034121426.1|DGUA
OG0010332	LOC108079190|XP_017028936.1|DKIK	LOC117581032|XP_034123753.1|DGUA
OG0010333	LOC108082826|XP_017033874.1|DKIK	LOC117584625|XP_034129537.1|DGUA
OG0010334	LOC108081990|XP_017032720.1|DKIK	LOC117582475|XP_034126109.1|DGUA
OG0010335	LOC108085971|XP_017038258.1|DKIK	LOC117590943|XP_034139877.1|DGUA
OG0010337	LOC108075103|XP_017022874.1|DKIK	LOC117591029|XP_034140015.1|DGUA
OG0010338	LOC108080507|XP_017030765.1|DKIK	LOC117581538|XP_034124743.1|DGUA
OG0010339	LOC108080728|XP_017031075.1|DKIK	LOC117587065|XP_034133398.1|DGUA
OG0010340	LOC108074954|XP_017022675.1|DKIK	LOC117588573|XP_034135860.1|DGUA
OG0010341	LOC108074953|XP_017022674.1|DKIK	LOC117588572|XP_034135859.1|DGUA
OG0010342	LOC108083364|XP_017034595.1|DKIK	LOC117590544|XP_034139164.1|DGUA
OG0010343	LOC108075801|XP_017023861.1|DKIK	LOC117580984|XP_034123670.1|DGUA
OG0010344	LOC108076093|XP_017024306.1|DKIK	LOC117581466|XP_034124579.1|DGUA
OG0010345	LOC108083450|XP_017034707.1|DKIK	LOC117591376|XP_034140509.1|DGUA
OG0010346	LOC108076014|XP_017024160.1|DKIK	LOC117590768|XP_034139605.1|DGUA
OG0010347	LOC108079939|XP_017029972.1|DKIK	LOC117581523|XP_034124708.1|DGUA
OG0010348	LOC108072329|XP_017018904.1|DKIK	LOC117592310|XP_034141875.1|DGUA
OG0010349	LOC108080270|XP_017030424.1|DKIK	LOC117590710|XP_034139501.1|DGUA
OG0010350	LOC108084652|XP_017036455.1|DKIK	LOC117580751|XP_034123334.1|DGUA
OG0010351	LOC108080300|XP_017030462.1|DKIK	LOC117591043|XP_034140029.1|DGUA
OG0010352	LOC108074268|XP_017021727.1|DKIK	LOC117588739|XP_034136107.1|DGUA
OG0010353	LOC108080181|XP_017030318.1|DKIK	LOC117581175|XP_034124009.1|DGUA
OG0010354	LOC108071702|XP_017018007.1|DKIK	LOC117581584|XP_034124826.1|DGUA
OG0010355	LOC108071271|XP_017017454.1|DKIK	LOC117580788|XP_034123375.1|DGUA
OG0010356	LOC108083379|XP_017034615.1|DKIK	LOC117588382|XP_034135497.1|DGUA
OG0010357	LOC108085780|XP_017038019.1|DKIK	LOC117588371|XP_034135478.1|DGUA
OG0010358	LOC108071221|XP_017017394.1|DKIK	LOC117581352|XP_034124375.1|DGUA
OG0010359	LOC108076036|XP_017024185.1|DKIK	LOC117590784|XP_034139624.1|DGUA
OG0010360	LOC108080969|XP_017031371.1|DKIK	LOC117590702|XP_034139492.1|DGUA
OG0010361	LOC108079973|XP_017030029.1|DKIK	LOC117590697|XP_034139489.1|DGUA
OG0010362	LOC108080126|XP_017030249.1|DKIK	LOC117590731|XP_034139530.1|DGUA
OG0010363	LOC108071725|XP_017018038.1|DKIK	LOC117581345|XP_034124363.1|DGUA
OG0010364	LOC108083799|XP_017035215.1|DKIK	LOC117590354|XP_034138780.1|DGUA
OG0010365	LOC108083999|XP_017035501.1|DKIK	LOC117581252|XP_034124147.1|DGUA
OG0010366	LOC108085969|XP_017038255.1|DKIK	LOC117580981|XP_034123666.1|DGUA
OG0010367	LOC108079141|XP_017028878.1|DKIK	LOC117588603|XP_034135903.1|DGUA
OG0010368	LOC108079138|XP_017028874.1|DKIK	LOC117588610|XP_034135911.1|DGUA
OG0010369	LOC108080062|XP_017030134.1|DKIK	LOC117590247|XP_034138611.1|DGUA
OG0010370	LOC108080051|XP_017030119.1|DKIK	LOC117580776|XP_034123363.1|DGUA
OG0010371	LOC108080113|XP_017030233.1|DKIK	LOC117581284|XP_034124199.1|DGUA
OG0010372	LOC108071731|XP_017018045.1|DKIK	LOC117588693|XP_034136032.1|DGUA
OG0010373	LOC108071683|XP_017017976.1|DKIK	LOC117588362|XP_034135468.1|DGUA
OG0010374	LOC108085946|XP_017038222.1|DKIK	LOC117590952|XP_034139891.1|DGUA
OG0010375	LOC108085944|XP_017038220.1|DKIK	LOC117590953|XP_034139892.1|DGUA
OG0010376	LOC108079259|XP_017029037.1|DKIK	LOC117581303|XP_034124235.1|DGUA
OG0010377	LOC108074213|XP_017021644.1|DKIK	LOC117580860|XP_034123499.1|DGUA
OG0010378	LOC108076072|XP_017024268.1|DKIK	LOC117580781|XP_034123368.1|DGUA
OG0010379	LOC108085223|XP_017037246.1|DKIK	LOC117588596|XP_034135892.1|DGUA
OG0010380	LOC108074912|XP_017022629.1|DKIK	LOC117580794|XP_034123380.1|DGUA
OG0010381	LOC108074931|XP_017022649.1|DKIK	LOC117581367|XP_034124393.1|DGUA
OG0010382	LOC108074930|XP_017022648.1|DKIK	LOC117580898|XP_034123549.1|DGUA
OG0010383	LOC108074918|XP_017022637.1|DKIK	LOC117580829|XP_034123441.1|DGUA
OG0010384	LOC108084688|XP_017036513.1|DKIK	LOC117590773|XP_034139612.1|DGUA
OG0010385	LOC108077361|XP_017026144.1|DKIK	LOC117591309|XP_034140406.1|DGUA
OG0010386	LOC108075948|XP_017024083.1|DKIK	LOC117590917|XP_034139840.1|DGUA
OG0010387	LOC108077356|XP_017026137.1|DKIK	LOC117590905|XP_034139826.1|DGUA
OG0010388	LOC108082080|XP_017032862.1|DKIK	LOC117588192|XP_034135205.1|DGUA
OG0010389	LOC108082212|XP_017033031.1|DKIK	LOC117588189|XP_034135200.1|DGUA
OG0010390	LOC108072607|XP_017019319.1|DKIK	LOC117584636|XP_034129552.1|DGUA
OG0010391	LOC108072583|XP_017019280.1|DKIK	LOC117584624|XP_034129536.1|DGUA
OG0010392	LOC108082662|XP_017033649.1|DKIK	LOC117587678|XP_034134460.1|DGUA
OG0010393	LOC108075775|XP_017023823.1|DKIK	LOC117584310|XP_034129027.1|DGUA
OG0010394	LOC108082776|XP_017033798.1|DKIK	LOC117584519|XP_034129355.1|DGUA
OG0010395	LOC108082734|XP_017033729.1|DKIK	LOC117588159|XP_034135158.1|DGUA
OG0010396	LOC108075872|XP_017023968.1|DKIK	LOC117583921|XP_034128491.1|DGUA
OG0010397	LOC108085276|XP_017037315.1|DKIK	LOC117584635|XP_034129551.1|DGUA
OG0010398	LOC108077362|XP_017026145.1|DKIK	LOC117587666|XP_034134448.1|DGUA
OG0010399	LOC108070434|XP_017016396.1|DKIK	LOC117587538|XP_034134233.1|DGUA
OG0010400	LOC108070422|XP_017016369.1|DKIK	LOC117587813|XP_034134660.1|DGUA
OG0010401	LOC108070412|XP_017016357.1|DKIK	LOC117587808|XP_034134653.1|DGUA
OG0010402	LOC108077243|XP_017025992.1|DKIK	LOC117587713|XP_034134507.1|DGUA
OG0010403	LOC108077200|XP_017025937.1|DKIK	LOC117587710|XP_034134505.1|DGUA
OG0010404	LOC108072494|XP_017019149.1|DKIK	LOC117587874|XP_034134743.1|DGUA
OG0010405	LOC108072613|XP_017019325.1|DKIK	LOC117587875|XP_034134744.1|DGUA
OG0010406	LOC108072614|XP_017019327.1|DKIK	LOC117587877|XP_034134745.1|DGUA
OG0010407	LOC108082670|XP_017033657.1|DKIK	LOC117587703|XP_034134491.1|DGUA
OG0010409	LOC108075903|XP_017024011.1|DKIK	LOC117584254|XP_034128949.1|DGUA
OG0010410	LOC108075774|XP_017023822.1|DKIK	LOC117583979|XP_034128576.1|DGUA
OG0010411	LOC108075934|XP_017024065.1|DKIK	LOC117581797|XP_034125129.1|DGUA
OG0010412	LOC108074518|XP_017022085.1|DKIK	LOC117581948|XP_034125321.1|DGUA
OG0010413	LOC108074544|XP_017022127.1|DKIK	LOC117581953|XP_034125327.1|DGUA
OG0010414	LOC108074546|XP_017022130.1|DKIK	LOC117581986|XP_034125369.1|DGUA
OG0010415	LOC108072500|XP_017019156.1|DKIK	LOC117584459|XP_034129266.1|DGUA
OG0010416	LOC108076975|XP_017025517.1|DKIK	LOC117584163|XP_034128818.1|DGUA
OG0010417	LOC108076976|XP_017025518.1|DKIK	LOC117584213|XP_034128873.1|DGUA
OG0010418	LOC108077196|XP_017025930.1|DKIK	LOC117584223|XP_034128895.1|DGUA
OG0010419	LOC108076908|XP_017025437.1|DKIK	LOC117584463|XP_034129271.1|DGUA
OG0010420	LOC108072629|XP_017019348.1|DKIK, LOC108073074|XP_017020030.1|DKIK	LOC117584665|XP_034129584.1|DGUA
OG0010421	LOC108074305|XP_017021791.1|DKIK	LOC117582075|XP_034125523.1|DGUA
OG0010422	LOC108076998|XP_017025557.1|DKIK	LOC117584446|XP_034129254.1|DGUA
OG0010423	LOC108082726|XP_017033723.1|DKIK	LOC117587681|XP_034134464.1|DGUA
OG0010424	LOC108076973|XP_017025514.1|DKIK	LOC117584395|XP_034129143.1|DGUA
OG0010425	LOC108082706|XP_017033703.1|DKIK	LOC117582005|XP_034125391.1|DGUA
OG0010426	LOC108082717|XP_017033714.1|DKIK	LOC117581902|XP_034125261.1|DGUA
OG0010427	LOC108081369|XP_017032011.1|DKIK	LOC117584400|XP_034129154.1|DGUA
OG0010428	LOC108081401|XP_017032050.1|DKIK	LOC117584835|XP_034129856.1|DGUA
OG0010429	LOC108079590|XP_017029424.1|DKIK	LOC117581695|XP_034124963.1|DGUA
OG0010430	LOC108075824|XP_017023884.1|DKIK	LOC117582116|XP_034125581.1|DGUA
OG0010431	LOC108086172|XP_017038522.1|DKIK	LOC117581995|XP_034125382.1|DGUA
OG0010432	LOC108086167|XP_017038518.1|DKIK	LOC117581996|XP_034125383.1|DGUA
OG0010433	LOC108086083|XP_017038390.1|DKIK	LOC117582613|XP_034126378.1|DGUA
OG0010434	LOC108074535|XP_017022110.1|DKIK	LOC117582528|XP_034126220.1|DGUA
OG0010435	LOC108086232|XP_017038590.1|DKIK	LOC117584772|XP_034129765.1|DGUA
OG0010436	LOC108081999|XP_017032731.1|DKIK	LOC117582118|XP_034125585.1|DGUA
OG0010437	LOC108075874|XP_017023966.1|DKIK	LOC117584342|XP_034129065.1|DGUA
OG0010438	LOC108081859|XP_017032587.1|DKIK	LOC117579448|XP_034121228.1|DGUA
OG0010439	LOC108081854|XP_017032584.1|DKIK	LOC117591069|XP_034140062.1|DGUA
OG0010440	LOC108076964|XP_017025504.1|DKIK	LOC117584218|XP_034128888.1|DGUA
OG0010441	LOC108076921|XP_017025454.1|DKIK	LOC117584468|XP_034129280.1|DGUA
