Orthogroup	DKIK.longest_only	DALB.longest_only
OG0008167	LOC108083395|XP_017034635.1|DKIK	LOC117564321|XP_034098916.1|DALB
OG0008168	LOC108083553|XP_017034892.1|DKIK	LOC117564329|XP_034098929.1|DALB
OG0008169	LOC108080313|XP_017030492.1|DKIK	LOC117566948|XP_034102475.1|DALB
OG0008170	LOC108074748|XP_017022412.1|DKIK	LOC117570726|XP_034108439.1|DALB
OG0008171	LOC108083451|XP_017034708.1|DKIK	LOC117578073|XP_034119108.1|DALB
OG0008172	LOC108084837|XP_017036700.1|DKIK	LOC117575720|XP_034115950.1|DALB
OG0008173	LOC108073643|XP_017020851.1|DKIK	LOC117563850|XP_034098270.1|DALB
OG0008174	LOC108085123|XP_017037113.1|DKIK	LOC117572086|XP_034110573.1|DALB
OG0008175	LOC108083597|XP_017034951.1|DKIK	LOC117568172|XP_034104499.1|DALB
OG0008176	LOC108071689|XP_017017992.1|DKIK	LOC117578228|XP_034119497.1|DALB
OG0008177	LOC108083788|XP_017035202.1|DKIK	LOC117569103|XP_034106015.1|DALB
OG0008178	LOC108084486|XP_017036207.1|DKIK	LOC117565783|XP_034100954.1|DALB
OG0008179	LOC108080118|XP_017030239.1|DKIK	LOC117578286|XP_034119613.1|DALB
OG0008180	LOC108080099|XP_017030203.1|DKIK	LOC117577592|XP_034118330.1|DALB
OG0008181	LOC108080108|XP_017030216.1|DKIK	LOC117577795|XP_034118613.1|DALB
OG0008182	LOC108082498|XP_017033407.1|DKIK	LOC117568807|XP_034105559.1|DALB
OG0008183	LOC108070901|XP_017017046.1|DKIK	LOC117569867|XP_034107092.1|DALB
OG0008185	LOC108077795|XP_017026785.1|DKIK	LOC117573781|XP_034113078.1|DALB
OG0008186	LOC108076324|XP_017024596.1|DKIK	LOC117569174|XP_034106134.1|DALB
OG0008187	LOC108076328|XP_017024602.1|DKIK	LOC117569177|XP_034106137.1|DALB
OG0008188	LOC108076322|XP_017024598.1|DKIK	LOC117563478|XP_034097730.1|DALB
OG0008190	LOC108073935|XP_017021230.1|DKIK	LOC117569021|XP_034105901.1|DALB
OG0008191	LOC108083589|XP_017034938.1|DKIK	LOC117573080|XP_034111864.1|DALB
OG0008192	LOC108082934|XP_017034027.1|DKIK	LOC117565058|XP_034099900.1|DALB
OG0008193	LOC108074191|XP_017021622.1|DKIK	LOC117575334|XP_034115385.1|DALB
OG0008194	LOC108085251|XP_017037287.1|DKIK	LOC117564160|XP_034098718.1|DALB
OG0008195	LOC108083518|XP_017034831.1|DKIK	LOC117571856|XP_034110142.1|DALB
OG0008196	LOC108076178|XP_017024397.1|DKIK	LOC117567946|XP_034104135.1|DALB
OG0008197	LOC108082993|XP_017034105.1|DKIK	LOC117570218|XP_034107607.1|DALB
OG0008198	LOC108080374|XP_017030583.1|DKIK	LOC117571025|XP_034108880.1|DALB
OG0008199	LOC108083572|XP_017034918.1|DKIK	LOC117574641|XP_034114434.1|DALB
OG0008200	LOC108078529|XP_017027927.1|DKIK	LOC117568948|XP_034105779.1|DALB
OG0008201	LOC108073973|XP_017021305.1|DKIK	LOC117569497|XP_034106572.1|DALB
OG0008202	LOC108073816|XP_017021083.1|DKIK	LOC117571694|XP_034109879.1|DALB
OG0008203	LOC108079802|XP_017029771.1|DKIK	LOC117572503|XP_034111246.1|DALB
OG0008204	LOC108071193|XP_017017366.1|DKIK	LOC117564651|XP_034099404.1|DALB
OG0008205	LOC108071843|XP_017018246.1|DKIK	LOC117574669|XP_034114469.1|DALB
OG0008206	LOC108083658|XP_017035019.1|DKIK	LOC117571807|XP_034110068.1|DALB
OG0008207	LOC108075079|XP_017022850.1|DKIK	LOC117571802|XP_034110060.1|DALB
OG0008208	LOC108082565|XP_017033505.1|DKIK	LOC117570166|XP_034107532.1|DALB
OG0008209	LOC108079860|XP_017029861.1|DKIK	LOC117565337|XP_034100278.1|DALB
OG0008210	LOC108084752|XP_017036553.1|DKIK	LOC117569167|XP_034106123.1|DALB
OG0008212	LOC108083289|XP_017034508.1|DKIK	LOC117568885|XP_034105676.1|DALB
OG0008213	LOC108076046|XP_017024206.1|DKIK	LOC117577759|XP_034118561.1|DALB
OG0008214	LOC108070475|XP_017016448.1|DKIK	LOC117567404|XP_034103254.1|DALB
OG0008215	LOC108082657|XP_017033643.1|DKIK	LOC117571946|XP_034110334.1|DALB
OG0008216	LOC108075031|XP_017022775.1|DKIK	LOC117572397|XP_034111068.1|DALB
OG0008217	LOC108080086|XP_017030172.1|DKIK	LOC117578285|XP_034119612.1|DALB
OG0008218	LOC108082418|XP_017033258.1|DKIK	LOC117570164|XP_034107529.1|DALB
OG0008219	LOC108083807|XP_017035237.1|DKIK	LOC117565745|XP_034100887.1|DALB
OG0008220	LOC108085947|XP_017038223.1|DKIK	LOC117578051|XP_034119065.1|DALB
OG0008221	LOC108074273|XP_017021734.1|DKIK	LOC117566212|XP_034101641.1|DALB
OG0008222	LOC108072788|XP_017019563.1|DKIK	LOC117570506|XP_034108093.1|DALB
OG0008223	LOC108072766|XP_017019531.1|DKIK	LOC117568247|XP_034104617.1|DALB
OG0008224	LOC108075205|XP_017023029.1|DKIK	LOC117571795|XP_034110050.1|DALB
OG0008225	LOC108079267|XP_017029047.1|DKIK	LOC117572291|XP_034110895.1|DALB
OG0008226	LOC108076009|XP_017024154.1|DKIK	LOC117568048|XP_034104286.1|DALB
OG0008227	LOC108084900|XP_017036783.1|DKIK	LOC117574405|XP_034114134.1|DALB
OG0008228	LOC108073439|XP_017020548.1|DKIK	LOC117575126|XP_034115118.1|DALB
OG0008229	LOC108085887|XP_017038139.1|DKIK	LOC117574672|XP_034114470.1|DALB
OG0008230	LOC108084843|XP_017036706.1|DKIK	LOC117575724|XP_034115957.1|DALB
OG0008232	LOC108079748|XP_017029652.1|DKIK	LOC117566386|XP_034101782.1|DALB
OG0008233	LOC108082678|XP_017033665.1|DKIK	LOC117564228|XP_034098809.1|DALB
OG0008234	LOC108072339|XP_017018916.1|DKIK	LOC117570450|XP_034107999.1|DALB
OG0008235	LOC108083818|XP_017035259.1|DKIK	LOC117564186|XP_034098755.1|DALB
OG0008236	LOC108084302|XP_017035954.1|DKIK, LOC108070933|XP_017017074.1|DKIK	LOC117566979|XP_034102533.1|DALB
OG0008237	LOC108070893|XP_017017027.1|DKIK	LOC117571189|XP_034109117.1|DALB
OG0008238	LOC108079047|XP_017028741.1|DKIK	LOC117568178|XP_034104504.1|DALB
OG0008239	LOC108080208|XP_017030355.1|DKIK	LOC117567750|XP_034103829.1|DALB
OG0008240	LOC108081181|XP_017031729.1|DKIK	LOC117569973|XP_034107240.1|DALB
OG0008243	LOC108072881|XP_017019690.1|DKIK	LOC117567555|XP_034103505.1|DALB
OG0008244	LOC108073333|XP_017020384.1|DKIK	LOC117575692|XP_034115895.1|DALB
OG0008245	LOC108082119|XP_017032909.1|DKIK	LOC117568147|XP_034104446.1|DALB
OG0008246	LOC108077988|XP_017027020.1|DKIK	LOC117568921|XP_034105722.1|DALB
OG0008247	LOC108075405|XP_017023318.1|DKIK	LOC117575853|XP_034116164.1|DALB
OG0008248	LOC108084916|XP_017036802.1|DKIK	LOC117574596|XP_034114371.1|DALB, LOC117576195|XP_034116679.1|DALB, LOC117574681|XP_034114478.1|DALB, LOC117574407|XP_034114136.1|DALB, LOC117574406|XP_034114135.1|DALB, LOC117576194|XP_034116678.1|DALB
OG0008249	LOC108073731|XP_017020979.1|DKIK	LOC117563758|XP_034098152.1|DALB, LOC117576654|XP_034117485.1|DALB
OG0008250	LOC108081011|XP_017031436.1|DKIK	LOC117567129|XP_034102830.1|DALB
OG0008251	LOC108080736|XP_017031084.1|DKIK, LOC108080711|XP_017031036.1|DKIK, LOC108080701|XP_017031028.1|DKIK	LOC117572698|XP_034111643.1|DALB
OG0008252	LOC108077982|XP_017027014.1|DKIK	LOC117567160|XP_034102864.1|DALB
OG0008253	LOC108070788|XP_017016877.1|DKIK	LOC117569603|XP_034106728.1|DALB
OG0008254	LOC108072657|XP_017019380.1|DKIK, LOC108080359|XP_017030563.1|DKIK, LOC108080246|XP_017030392.1|DKIK	LOC117570716|XP_034108417.1|DALB
OG0008255	LOC108083311|XP_017034538.1|DKIK	LOC117566443|XP_034101865.1|DALB
OG0008257	LOC108079443|XP_017029266.1|DKIK	LOC117576326|XP_034116888.1|DALB
OG0008258	LOC108076957|XP_017025496.1|DKIK, LOC108079231|XP_017029003.1|DKIK	LOC117565288|XP_034100207.1|DALB
OG0008259	LOC108076951|XP_017025489.1|DKIK	LOC117565520|XP_034100547.1|DALB, LOC117565519|XP_034100546.1|DALB
OG0008260	LOC108075083|XP_017022854.1|DKIK	LOC117571037|XP_034108890.1|DALB
OG0008261	LOC108072918|XP_017019746.1|DKIK	LOC117566941|XP_034102464.1|DALB
OG0008262	LOC108070622|XP_017016676.1|DKIK	LOC117570195|XP_034107573.1|DALB, LOC117570194|XP_034107572.1|DALB
OG0008264	LOC108076811|XP_017025330.1|DKIK	LOC117569844|XP_034107063.1|DALB
OG0008266	LOC108081217|XP_017031784.1|DKIK	LOC117573601|XP_034112787.1|DALB
OG0008267	LOC108075602|XP_017023618.1|DKIK	LOC117573283|XP_034112274.1|DALB
OG0008268	LOC108081424|XP_017032095.1|DKIK	LOC117566234|XP_034101673.1|DALB
OG0008269	LOC108079631|XP_017029503.1|DKIK	LOC117563754|XP_034098127.1|DALB
OG0008270	LOC108078986|XP_017028651.1|DKIK	LOC117578144|XP_034119253.1|DALB
OG0008271	LOC108075194|XP_017023018.1|DKIK	LOC117570751|XP_034108464.1|DALB
OG0008272	LOC108083837|XP_017035303.1|DKIK	LOC117577940|XP_034118842.1|DALB
OG0008273	LOC108072036|XP_017018508.1|DKIK	LOC117573617|XP_034112807.1|DALB
OG0008274	LOC108079176|XP_017028916.1|DKIK	LOC117577913|XP_034118802.1|DALB
OG0008275	LOC108071795|XP_017018164.1|DKIK	LOC117569073|XP_034105982.1|DALB
OG0008276	LOC108079214|XP_017028980.1|DKIK	LOC117578311|XP_034119650.1|DALB
OG0008277	LOC108080103|XP_017030207.1|DKIK	LOC117564131|XP_034098720.1|DALB
OG0008279	LOC108071832|XP_017018229.1|DKIK	LOC117574000|XP_034113450.1|DALB
OG0008280	LOC108071838|XP_017018239.1|DKIK	LOC117570258|XP_034107664.1|DALB
OG0008281	LOC108085233|XP_017037262.1|DKIK	LOC117573922|XP_034113330.1|DALB
OG0008282	LOC108075990|XP_017024132.1|DKIK	LOC117577848|XP_034118680.1|DALB
OG0008283	LOC108085933|XP_017038201.1|DKIK	LOC117571650|XP_034109778.1|DALB
OG0008284	LOC108074884|XP_017022582.1|DKIK	LOC117573129|XP_034111944.1|DALB
OG0008285	LOC108080032|XP_017030097.1|DKIK	LOC117577744|XP_034118546.1|DALB
OG0008286	LOC108079325|XP_017029111.1|DKIK	LOC117577710|XP_034118505.1|DALB
OG0008287	LOC108078992|XP_017028656.1|DKIK	LOC117577838|XP_034118669.1|DALB
OG0008288	LOC108073118|XP_017020105.1|DKIK	LOC117573638|XP_034112837.1|DALB
OG0008290	LOC108079461|XP_017029291.1|DKIK	LOC117577785|XP_034118601.1|DALB
OG0008291	LOC108083494|XP_017034785.1|DKIK	LOC117563933|XP_034098399.1|DALB
OG0008294	LOC108084586|XP_017036348.1|DKIK	LOC117574915|XP_034114853.1|DALB
OG0008295	LOC108076614|XP_017025027.1|DKIK	LOC117564014|XP_034098507.1|DALB
OG0008296	LOC108083491|XP_017034780.1|DKIK	LOC117577894|XP_034118767.1|DALB
OG0008297	LOC108078993|XP_017028659.1|DKIK	LOC117577841|XP_034118675.1|DALB
OG0008298	LOC108074161|XP_017021559.1|DKIK, LOC108078135|XP_017027250.1|DKIK	LOC117573204|XP_034112093.1|DALB
OG0008300	LOC108071835|XP_017018235.1|DKIK	LOC117578029|XP_034119033.1|DALB
OG0008301	LOC108084293|XP_017035945.1|DKIK	LOC117574342|XP_034114053.1|DALB
OG0008302	LOC108084984|XP_017036902.1|DKIK	LOC117576300|XP_034116848.1|DALB
OG0008303	LOC108084664|XP_017036474.1|DKIK	LOC117574175|XP_034113759.1|DALB
OG0008304	LOC108080364|XP_017030571.1|DKIK	LOC117577787|XP_034118603.1|DALB, LOC117571301|XP_034109266.1|DALB
OG0008305	LOC108080527|XP_017030816.1|DKIK	LOC117578081|XP_034119167.1|DALB
OG0008306	LOC108085777|XP_017038016.1|DKIK	LOC117578183|XP_034119387.1|DALB
OG0008307	LOC108077624|XP_017026521.1|DKIK	LOC117573651|XP_034112865.1|DALB
OG0008308	LOC108073426|XP_017020534.1|DKIK	LOC117575485|XP_034115610.1|DALB
OG0008309	LOC108072508|XP_017019169.1|DKIK	LOC117565443|XP_034100425.1|DALB
OG0008310	LOC108085514|XP_017037627.1|DKIK	LOC117572222|XP_034110790.1|DALB
OG0008311	LOC108074148|XP_017021537.1|DKIK	LOC117577614|XP_034118355.1|DALB
OG0008312	LOC108085698|XP_017037899.1|DKIK	LOC117576320|XP_034116872.1|DALB
OG0008313	LOC108079990|XP_017030046.1|DKIK	LOC117572125|XP_034110647.1|DALB
OG0008314	LOC108074707|XP_017022336.1|DKIK	LOC117569831|XP_034107047.1|DALB
OG0008315	LOC108086006|XP_017038308.1|DKIK	LOC117569090|XP_034105998.1|DALB
OG0008317	LOC108075441|XP_017023383.1|DKIK	LOC117574308|XP_034114007.1|DALB
OG0008318	LOC108083355|XP_017034587.1|DKIK	LOC117576131|XP_034116587.1|DALB
OG0008319	LOC108072970|XP_017019892.1|DKIK	LOC117567007|XP_034102583.1|DALB
OG0008320	LOC108079246|XP_017029020.1|DKIK	LOC117577915|XP_034118804.1|DALB
OG0008321	LOC108080903|XP_017031294.1|DKIK	LOC117573795|XP_034113094.1|DALB
OG0008322	LOC108077304|XP_017026074.1|DKIK	LOC117565248|XP_034100151.1|DALB
OG0008323	LOC108071411|XP_017017643.1|DKIK	LOC117575011|XP_034114978.1|DALB
OG0008324	LOC108083865|XP_017035341.1|DKIK	LOC117578293|XP_034119628.1|DALB
OG0008325	LOC108083453|XP_017034712.1|DKIK	LOC117577988|XP_034118975.1|DALB
OG0008326	LOC108071433|XP_017017676.1|DKIK	LOC117575226|XP_034115245.1|DALB
OG0008327	LOC108071994|XP_017018456.1|DKIK	LOC117571402|XP_034109425.1|DALB
OG0008328	LOC108080409|XP_017030632.1|DKIK	LOC117569865|XP_034107094.1|DALB
OG0008330	LOC108076216|XP_017024446.1|DKIK	LOC117571354|XP_034109354.1|DALB
OG0008331	LOC108078944|XP_017028582.1|DKIK	LOC117569314|XP_034106317.1|DALB
OG0008332	LOC108078966|XP_017028621.1|DKIK	LOC117571123|XP_034109015.1|DALB
OG0008333	LOC108070484|XP_017016461.1|DKIK	LOC117569418|XP_034106456.1|DALB
OG0008334	LOC108070463|XP_017016433.1|DKIK	LOC117571153|XP_034109051.1|DALB
OG0008335	LOC108075189|XP_017023013.1|DKIK	LOC117570960|XP_034108794.1|DALB
OG0008336	LOC108083038|XP_017034157.1|DKIK	LOC117570098|XP_034107441.1|DALB
OG0008337	LOC108078127|XP_017027240.1|DKIK	LOC117571853|XP_034110138.1|DALB
OG0008338	LOC108073924|XP_017021210.1|DKIK	LOC117569476|XP_034106534.1|DALB
OG0008339	LOC108083462|XP_017034733.1|DKIK	LOC117577617|XP_034118361.1|DALB
OG0008340	LOC108072915|XP_017019737.1|DKIK	LOC117566940|XP_034102462.1|DALB
OG0008341	LOC108080693|XP_017031023.1|DKIK	LOC117566374|XP_034101762.1|DALB
OG0008342	LOC108075160|XP_017022936.1|DKIK	LOC117566949|XP_034102472.1|DALB
OG0008343	LOC108077635|XP_017026537.1|DKIK	LOC117575792|XP_034116059.1|DALB
OG0008344	LOC108079745|XP_017029648.1|DKIK	LOC117566384|XP_034101779.1|DALB
OG0008345	LOC108079779|XP_017029714.1|DKIK	LOC117572268|XP_034110862.1|DALB
OG0008346	LOC108079952|XP_017029999.1|DKIK	LOC117571621|XP_034109737.1|DALB
OG0008347	LOC108074413|XP_017021930.1|DKIK	LOC117564928|XP_034099773.1|DALB
OG0008348	LOC108077544|XP_017026422.1|DKIK	LOC117567207|XP_034102928.1|DALB
OG0008349	LOC108074979|XP_017022701.1|DKIK	LOC117571288|XP_034109247.1|DALB
OG0008350	LOC108080131|XP_017030254.1|DKIK	LOC117573510|XP_034112633.1|DALB
OG0008351	LOC108075265|XP_017023121.1|DKIK	LOC117568251|XP_034104622.1|DALB
OG0008352	LOC108084432|XP_017036128.1|DKIK	LOC117567937|XP_034104118.1|DALB
OG0008353	LOC108080759|XP_017031105.1|DKIK	LOC117570776|XP_034108504.1|DALB
OG0008354	LOC108075185|XP_017023008.1|DKIK	LOC117564864|XP_034099735.1|DALB
OG0008355	LOC108078148|XP_017027279.1|DKIK	LOC117572782|XP_034111770.1|DALB
OG0008356	LOC108070472|XP_017016446.1|DKIK	LOC117577982|XP_034118969.1|DALB
OG0008357	LOC108072103|XP_017018606.1|DKIK	LOC117576782|XP_034117725.1|DALB
OG0008358	LOC108075809|XP_017023870.1|DKIK	LOC117565306|XP_034100235.1|DALB
OG0008359	LOC108072313|XP_017018874.1|DKIK	LOC117570430|XP_034107976.1|DALB
OG0008360	LOC108076480|XP_017024858.1|DKIK	LOC117568624|XP_034105304.1|DALB
OG0008361	LOC108074867|XP_017022569.1|DKIK	LOC117564264|XP_034098858.1|DALB
OG0008362	LOC108085768|XP_017038000.1|DKIK	LOC117564444|XP_034099079.1|DALB
OG0008363	LOC108073020|XP_017019967.1|DKIK	LOC117567457|XP_034103362.1|DALB
OG0008364	LOC108083068|XP_017034196.1|DKIK	LOC117569486|XP_034106557.1|DALB
OG0008365	LOC108078282|XP_017027534.1|DKIK	LOC117567574|XP_034103536.1|DALB
OG0008366	LOC108070652|XP_017016709.1|DKIK	LOC117575531|XP_034115671.1|DALB
OG0008367	LOC108080330|XP_017030519.1|DKIK	LOC117576383|XP_034116986.1|DALB
OG0008368	LOC108077011|XP_017025579.1|DKIK	LOC117566199|XP_034101607.1|DALB
OG0008369	LOC108081023|XP_017031468.1|DKIK	LOC117577790|XP_034118606.1|DALB
OG0008370	LOC108073494|XP_017020643.1|DKIK	LOC117573178|XP_034112039.1|DALB
OG0008372	LOC108071290|XP_017017477.1|DKIK	LOC117570355|XP_034107816.1|DALB
OG0008373	LOC108077293|XP_017026061.1|DKIK	LOC117563347|XP_034097520.1|DALB
OG0008374	LOC108083480|XP_017034766.1|DKIK	LOC117565698|XP_034100824.1|DALB
OG0008375	LOC108081425|XP_017032096.1|DKIK	LOC117566235|XP_034101674.1|DALB
OG0008376	LOC108086225|XP_017038579.1|DKIK	LOC117563273|XP_034097392.1|DALB
OG0008377	LOC108074319|XP_017021806.1|DKIK	LOC117565554|XP_034100611.1|DALB
OG0008378	LOC108074318|XP_017021805.1|DKIK	LOC117565553|XP_034100609.1|DALB
OG0008379	LOC108075954|XP_017024091.1|DKIK	LOC117565257|XP_034100167.1|DALB
OG0008381	LOC108086262|XP_017038636.1|DKIK	LOC117563606|XP_034097891.1|DALB
OG0008383	LOC108079657|XP_017029543.1|DKIK	LOC117564940|XP_034099785.1|DALB
OG0008384	LOC108082068|XP_017032840.1|DKIK	LOC117564222|XP_034098800.1|DALB
OG0008385	LOC108081457|XP_017032136.1|DKIK	LOC117565435|XP_034100413.1|DALB
OG0008386	LOC108071790|XP_017018158.1|DKIK	LOC117567240|XP_034102981.1|DALB
OG0008387	LOC108073408|XP_017020494.1|DKIK	LOC117573595|XP_034112781.1|DALB
OG0008388	LOC108074802|XP_017022476.1|DKIK	LOC117563353|XP_034097530.1|DALB
OG0008389	LOC108073615|XP_017020799.1|DKIK	LOC117565774|XP_034100941.1|DALB
OG0008390	LOC108081423|XP_017032094.1|DKIK	LOC117563781|XP_034098178.1|DALB
OG0008392	LOC108075093|XP_017022865.1|DKIK	LOC117568581|XP_034105203.1|DALB
OG0008393	LOC108075030|XP_017022773.1|DKIK	LOC117569722|XP_034106879.1|DALB
OG0008394	LOC108075248|XP_017023095.1|DKIK	LOC117567620|XP_034103602.1|DALB
OG0008395	LOC108083521|XP_017034839.1|DKIK	LOC117569532|XP_034106629.1|DALB
OG0008396	LOC108083516|XP_017034824.1|DKIK	LOC117577674|XP_034118457.1|DALB
OG0008397	LOC108074944|XP_017022666.1|DKIK	LOC117576939|XP_034117991.1|DALB
OG0008398	LOC108074919|XP_017022638.1|DKIK	LOC117577902|XP_034118784.1|DALB
OG0008399	LOC108076055|XP_017024230.1|DKIK	LOC117573331|XP_034112372.1|DALB
OG0008400	LOC108075297|XP_017023181.1|DKIK	LOC117569934|XP_034107183.1|DALB
OG0008401	LOC108074343|XP_017021855.1|DKIK	LOC117564128|XP_034098679.1|DALB
OG0008402	LOC108077778|XP_017026766.1|DKIK	LOC117576015|XP_034116412.1|DALB
OG0008403	LOC108075187|XP_017023011.1|DKIK	LOC117573814|XP_034113126.1|DALB
OG0008404	LOC108075525|XP_017023510.1|DKIK	LOC117574059|XP_034113566.1|DALB
OG0008405	LOC108083362|XP_017034593.1|DKIK	LOC117574550|XP_034114316.1|DALB
OG0008406	LOC108083461|XP_017034732.1|DKIK	LOC117569083|XP_034105993.1|DALB
OG0008408	LOC108080508|XP_017030766.1|DKIK	LOC117578088|XP_034119140.1|DALB
OG0008409	LOC108074990|XP_017022710.1|DKIK	LOC117566519|XP_034101951.1|DALB
OG0008410	LOC108072035|XP_017018507.1|DKIK	LOC117576635|XP_034117452.1|DALB
OG0008411	LOC108081118|XP_017031613.1|DKIK	LOC117575754|XP_034116004.1|DALB
OG0008412	LOC108080543|XP_017030835.1|DKIK	LOC117571103|XP_034108979.1|DALB
OG0008413	LOC108073937|XP_017021232.1|DKIK	LOC117571791|XP_034110041.1|DALB
OG0008414	LOC108080512|XP_017030778.1|DKIK	LOC117578123|XP_034119201.1|DALB
OG0008415	LOC108082933|XP_017034026.1|DKIK	LOC117577786|XP_034118602.1|DALB
OG0008416	LOC108079279|XP_017029064.1|DKIK	LOC117573058|XP_034111827.1|DALB
OG0008417	LOC108083426|XP_017034671.1|DKIK	LOC117578319|XP_034119666.1|DALB
OG0008418	LOC108076069|XP_017024263.1|DKIK	LOC117564915|XP_034099763.1|DALB
OG0008419	LOC108080183|XP_017030321.1|DKIK	LOC117578287|XP_034119614.1|DALB
OG0008420	LOC108083627|XP_017034989.1|DKIK	LOC117577698|XP_034118489.1|DALB
OG0008421	LOC108084859|XP_017036733.1|DKIK	LOC117570887|XP_034108679.1|DALB
OG0008422	LOC108074937|XP_017022657.1|DKIK	LOC117568096|XP_034104372.1|DALB
OG0008423	LOC108072275|XP_017018830.1|DKIK	LOC117569845|XP_034107065.1|DALB
OG0008424	LOC108079252|XP_017029031.1|DKIK	LOC117571780|XP_034110032.1|DALB
OG0008425	LOC108070722|XP_017016806.1|DKIK	LOC117575967|XP_034116337.1|DALB
OG0008426	LOC108082542|XP_017033468.1|DKIK	LOC117567901|XP_034104065.1|DALB
OG0008427	LOC108080533|XP_017030822.1|DKIK	LOC117578271|XP_034119585.1|DALB
OG0008428	LOC108080151|XP_017030278.1|DKIK	LOC117577836|XP_034118668.1|DALB
OG0008429	LOC108080976|XP_017031392.1|DKIK	LOC117575584|XP_034115742.1|DALB
OG0008430	LOC108080251|XP_017030399.1|DKIK	LOC117578278|XP_034119596.1|DALB
OG0008431	LOC108076441|XP_017024795.1|DKIK	LOC117571485|XP_034109542.1|DALB
OG0008432	LOC108083726|XP_017035120.1|DKIK	LOC117573411|XP_034112505.1|DALB
OG0008433	LOC108084807|XP_017036655.1|DKIK	LOC117567731|XP_034103786.1|DALB
OG0008434	LOC108073695|XP_017020917.1|DKIK	LOC117574490|XP_034114219.1|DALB
OG0008436	LOC108076330|XP_017024603.1|DKIK	LOC117569178|XP_034106138.1|DALB
OG0008438	LOC108085452|XP_017037552.1|DKIK	LOC117575325|XP_034115371.1|DALB
OG0008439	LOC108082408|XP_017033246.1|DKIK	LOC117570421|XP_034107945.1|DALB
OG0008440	LOC108084372|XP_017036044.1|DKIK	LOC117575403|XP_034115473.1|DALB
OG0008441	LOC108083318|XP_017034547.1|DKIK	LOC117569990|XP_034107261.1|DALB
OG0008442	LOC108082595|XP_017033551.1|DKIK	LOC117566491|XP_034101919.1|DALB
OG0008443	LOC108083053|XP_017034169.1|DKIK	LOC117571217|XP_034109156.1|DALB
OG0008444	LOC108080650|XP_017030963.1|DKIK	LOC117569482|XP_034106543.1|DALB
OG0008445	LOC108080189|XP_017030332.1|DKIK	LOC117577561|XP_034118286.1|DALB
OG0008446	LOC108080232|XP_017030377.1|DKIK	LOC117577963|XP_034118903.1|DALB
OG0008447	LOC108074949|XP_017022671.1|DKIK	LOC117567154|XP_034102861.1|DALB
OG0008448	LOC108076023|XP_017024170.1|DKIK	LOC117566630|XP_034102065.1|DALB
OG0008449	LOC108085955|XP_017038231.1|DKIK	LOC117578205|XP_034119433.1|DALB
OG0008450	LOC108082930|XP_017034012.1|DKIK	LOC117573887|XP_034113268.1|DALB
OG0008451	LOC108076477|XP_017024894.1|DKIK	LOC117574256|XP_034113877.1|DALB
OG0008452	LOC108074329|XP_017021827.1|DKIK	LOC117565540|XP_034100575.1|DALB
OG0008453	LOC108076672|XP_017025093.1|DKIK	LOC117572528|XP_034111279.1|DALB
OG0008454	LOC108080322|XP_017030505.1|DKIK	LOC117569505|XP_034106582.1|DALB
OG0008455	LOC108072734|XP_017019485.1|DKIK	LOC117572114|XP_034110626.1|DALB
OG0008456	LOC108084147|XP_017035682.1|DKIK	LOC117576492|XP_034117158.1|DALB
OG0008457	LOC108073240|XP_017020282.1|DKIK	LOC117574230|XP_034113830.1|DALB
OG0008459	LOC108083875|XP_017035352.1|DKIK	LOC117573676|XP_034112900.1|DALB
OG0008460	LOC108075864|XP_017023948.1|DKIK	LOC117565695|XP_034100822.1|DALB
OG0008461	LOC108079668|XP_017029554.1|DKIK	LOC117565139|XP_034100002.1|DALB
OG0008462	LOC108074569|XP_017022159.1|DKIK	LOC117564736|XP_034099515.1|DALB
OG0008463	LOC108074293|XP_017021769.1|DKIK	LOC117564122|XP_034098671.1|DALB
OG0008464	LOC108072338|XP_017018915.1|DKIK	LOC117570449|XP_034107998.1|DALB
OG0008465	LOC108072326|XP_017018895.1|DKIK	LOC117567776|XP_034103866.1|DALB
OG0008466	LOC108076311|XP_017024579.1|DKIK	LOC117571723|XP_034109920.1|DALB
OG0008467	LOC108082612|XP_017033581.1|DKIK	LOC117569959|XP_034107222.1|DALB
OG0008468	LOC108074530|XP_017022096.1|DKIK	LOC117564718|XP_034099492.1|DALB
OG0008469	LOC108085030|XP_017036966.1|DKIK	LOC117569182|XP_034106141.1|DALB
OG0008470	LOC108076505|XP_017024893.1|DKIK	LOC117567466|XP_034103376.1|DALB
OG0008472	LOC108072967|XP_017019889.1|DKIK	LOC117567947|XP_034104136.1|DALB
OG0008473	LOC108083791|XP_017035206.1|DKIK	LOC117577824|XP_034118649.1|DALB
OG0008474	LOC108070677|XP_017016739.1|DKIK	LOC117576336|XP_034116901.1|DALB
OG0008476	LOC108084039|XP_017035544.1|DKIK	LOC117576143|XP_034116601.1|DALB
OG0008477	LOC108070759|XP_017016846.1|DKIK	LOC117569048|XP_034105941.1|DALB
OG0008478	LOC108073277|XP_017020322.1|DKIK	LOC117573274|XP_034112246.1|DALB
OG0008479	LOC108078216|XP_017027393.1|DKIK	LOC117572684|XP_034111612.1|DALB
OG0008480	LOC108083081|XP_017034210.1|DKIK	LOC117567606|XP_034103584.1|DALB
OG0008481	LOC108084661|XP_017036472.1|DKIK	LOC117578086|XP_034119138.1|DALB
