Orthogroup	DKIK.longest_only	DBUS.longest_only
OG0007958	LOC108077000|XP_017025566.1|DKIK	LOC108607249|XP_017853421.1|DBUS
OG0007959	LOC108083884|XP_017035367.1|DKIK	LOC108608449|XP_017855319.1|DBUS
OG0007960	LOC108077188|XP_017025921.1|DKIK	LOC108596620|XP_017838057.1|DBUS
OG0007961	LOC108081265|XP_017031850.1|DKIK	LOC108602005|XP_017845496.1|DBUS
OG0007962	LOC108085769|XP_017038001.1|DKIK	LOC108607116|XP_017853238.1|DBUS
OG0007963	LOC108072573|XP_017019268.1|DKIK	LOC108607597|XP_017853988.1|DBUS
OG0007964	LOC108082823|XP_017033872.1|DKIK	LOC108607738|XP_017854251.2|DBUS
OG0007965	LOC108082214|XP_017033034.1|DKIK	LOC108607872|XP_017854456.2|DBUS
OG0007966	LOC108072547|XP_017019208.1|DKIK	LOC108606560|XP_017852266.1|DBUS
OG0007967	LOC108081439|XP_017032114.1|DKIK	LOC108596319|XP_017837427.2|DBUS
OG0007968	LOC108081396|XP_017032041.1|DKIK	LOC108607639|XP_033150797.1|DBUS
OG0007969	LOC108077236|XP_017025983.1|DKIK	LOC108603080|XP_017847061.2|DBUS
OG0007970	LOC108086145|XP_017038494.1|DKIK	LOC108595090|XP_017835731.1|DBUS
OG0007971	LOC108075254|XP_017023104.1|DKIK	LOC108607053|XP_017853154.1|DBUS
OG0007972	LOC108082395|XP_017033229.1|DKIK	LOC108595650|XP_017836413.1|DBUS
OG0007974	LOC108079421|XP_017029237.1|DKIK	LOC108606002|XP_017851314.1|DBUS
OG0007975	LOC108085487|XP_017037596.1|DKIK	LOC108603419|XP_017847709.1|DBUS
OG0007976	LOC108085937|XP_017038208.1|DKIK	LOC108605615|XP_017850886.1|DBUS
OG0007977	LOC108077118|XP_017025801.1|DKIK	LOC108605576|XP_017850838.1|DBUS
OG0007980	LOC108079656|XP_017029542.1|DKIK	LOC108597389|XP_017839415.1|DBUS
OG0007981	LOC108080540|XP_017030832.1|DKIK	LOC108605757|XP_017851048.1|DBUS
OG0007982	LOC108077008|XP_017025572.1|DKIK	LOC108608294|XP_017855108.1|DBUS
OG0007983	LOC108074320|XP_017021809.1|DKIK	LOC108594384|XP_017835036.1|DBUS
OG0007984	LOC108072589|XP_017019285.1|DKIK	LOC108604293|XP_017849199.1|DBUS
OG0007985	LOC108083315|XP_017034541.1|DKIK	LOC108601546|XP_017844937.1|DBUS
OG0007986	LOC108077069|XP_017025725.1|DKIK	LOC108596694|XP_017838207.1|DBUS
OG0007987	LOC108086252|XP_017038624.1|DKIK	LOC108600726|XP_017843957.1|DBUS
OG0007988	LOC108072501|XP_017019157.1|DKIK	LOC108596630|XP_017838080.1|DBUS
OG0007989	LOC108077279|XP_017026042.1|DKIK	LOC108598840|XP_033150585.1|DBUS
OG0007990	LOC108077186|XP_017025919.1|DKIK	LOC108596612|XP_017838045.1|DBUS
OG0007991	LOC108074324|XP_017021817.1|DKIK	LOC108608436|XP_017855301.1|DBUS
OG0007992	LOC108074821|XP_017022507.1|DKIK	LOC108608193|XP_017854952.1|DBUS
OG0007993	LOC108084983|XP_017036896.1|DKIK	LOC108604552|XP_017849569.1|DBUS
OG0007994	LOC108082046|XP_017032812.1|DKIK	LOC108606008|XP_033149544.1|DBUS
OG0007995	LOC108077942|XP_017026969.1|DKIK	LOC108608388|XP_033150817.1|DBUS
OG0007996	LOC108082960|XP_017034066.1|DKIK	LOC108605545|XP_017850786.1|DBUS
OG0007997	LOC108085525|XP_017037646.1|DKIK	LOC108598767|XP_017841062.1|DBUS
OG0007998	LOC108079597|XP_017029435.1|DKIK	LOC108603039|XP_017846989.2|DBUS
OG0007999	LOC108077064|XP_017025718.1|DKIK	LOC108594411|XP_017835069.1|DBUS
OG0008000	LOC108077137|XP_017025840.1|DKIK	LOC108599857|XP_017842488.1|DBUS
OG0008002	LOC108086131|XP_017038472.1|DKIK	LOC108607986|XP_017854628.1|DBUS
OG0008004	LOC108079369|XP_017029169.1|DKIK	LOC108606774|XP_017852677.1|DBUS
OG0008005	LOC108083827|XP_017035272.1|DKIK	LOC108606463|XP_017852074.2|DBUS
OG0008006	LOC108080184|XP_017030324.1|DKIK	LOC108606456|XP_017852060.1|DBUS
OG0008007	LOC108080372|XP_017030581.1|DKIK	LOC108605732|XP_017851016.1|DBUS
OG0008008	LOC108085491|XP_017037599.1|DKIK	LOC108598920|XP_017841173.1|DBUS
OG0008009	LOC108084678|XP_017036498.1|DKIK	LOC108605601|XP_017850867.1|DBUS
OG0008010	LOC108083533|XP_017034856.1|DKIK	LOC108605134|XP_017850191.1|DBUS
OG0008011	LOC108078344|XP_017027637.1|DKIK	LOC108595845|XP_017836623.1|DBUS
OG0008012	LOC108078530|XP_017027929.1|DKIK	LOC108596481|XP_017837745.1|DBUS
OG0008013	LOC108082181|XP_017032987.1|DKIK	LOC117134655|XP_033148911.1|DBUS
OG0008014	LOC108080825|XP_017031218.1|DKIK	LOC108601761|XP_017845174.1|DBUS
OG0008015	LOC108083122|XP_017034285.1|DKIK	LOC108600804|XP_017844077.1|DBUS
OG0008016	LOC108083123|XP_017034286.1|DKIK	LOC108600807|XP_017844079.1|DBUS
OG0008017	LOC108079922|XP_017029945.1|DKIK	LOC108605973|XP_017851284.1|DBUS
OG0008018	LOC108076060|XP_017024241.1|DKIK	LOC108606277|XP_033150257.1|DBUS
OG0008019	LOC108080177|XP_017030313.1|DKIK	LOC108607141|XP_017853268.1|DBUS
OG0008020	LOC108073381|XP_017020452.1|DKIK	LOC108604379|XP_017849322.1|DBUS
OG0008021	LOC108071707|XP_017018013.1|DKIK	LOC108605051|XP_017850108.1|DBUS
OG0008022	LOC108084905|XP_017036789.1|DKIK	LOC108601283|XP_017844671.1|DBUS
OG0008023	LOC108084667|XP_017036479.1|DKIK	LOC108604948|XP_017850007.1|DBUS
OG0008024	LOC108084639|XP_017036419.1|DKIK	LOC108604949|XP_033150371.1|DBUS
OG0008025	LOC108076083|XP_017024285.1|DKIK	LOC108607041|XP_017853132.1|DBUS
OG0008026	LOC108075097|XP_017022870.1|DKIK	LOC108606134|XP_017851476.1|DBUS
OG0008027	LOC108071244|XP_017017418.1|DKIK	LOC108605727|XP_017851008.1|DBUS
OG0008028	LOC108083187|XP_017034375.1|DKIK	LOC108603592|XP_017848022.1|DBUS
OG0008029	LOC108073214|XP_017020231.1|DKIK	LOC108602924|XP_017846755.1|DBUS
OG0008030	LOC108080834|XP_017031226.1|DKIK	LOC108604614|XP_017849642.1|DBUS
OG0008031	LOC108075894|XP_017024000.1|DKIK	LOC108600473|XP_017843580.2|DBUS
OG0008032	LOC108085051|XP_017037000.1|DKIK	LOC108602409|XP_017846010.1|DBUS
OG0008033	LOC108072027|XP_017018497.1|DKIK	LOC108604381|XP_017849325.1|DBUS
OG0008034	LOC108080478|XP_017030718.1|DKIK	LOC108606790|XP_017852722.1|DBUS
OG0008035	LOC108074193|XP_017021624.1|DKIK	LOC108605116|XP_033150389.1|DBUS
OG0008036	LOC108072182|XP_017018726.1|DKIK	LOC108604675|XP_017849716.1|DBUS
OG0008037	LOC108072051|XP_017018524.1|DKIK	LOC108602846|XP_033150697.1|DBUS
OG0008038	LOC108075982|XP_017024124.1|DKIK	LOC108604930|XP_017849989.1|DBUS
OG0008039	LOC108083998|XP_017035500.1|DKIK	LOC108601242|XP_017844630.2|DBUS
OG0008040	LOC108084963|XP_017036868.1|DKIK	LOC108601691|XP_017845091.1|DBUS
OG0008041	LOC108075108|XP_017022879.1|DKIK	LOC108605369|XP_033150361.1|DBUS
OG0008043	LOC108083489|XP_017034776.1|DKIK	LOC108605419|XP_017850580.1|DBUS
OG0008044	LOC108071738|XP_017018052.1|DKIK	LOC108606230|XP_017851638.1|DBUS
OG0008045	LOC108080180|XP_017030317.1|DKIK	LOC108605905|XP_017851209.1|DBUS
OG0008046	LOC108075642|XP_017023674.1|DKIK	LOC108601743|XP_017845152.1|DBUS
OG0008047	LOC108084839|XP_017036702.1|DKIK	LOC108603609|XP_017848045.1|DBUS
OG0008048	LOC108084121|XP_017035642.1|DKIK	LOC108604543|XP_017849550.1|DBUS
OG0008049	LOC108084838|XP_017036701.1|DKIK	LOC108603606|XP_017848041.1|DBUS
OG0008050	LOC108082859|XP_017033930.1|DKIK	LOC108604222|XP_017849075.1|DBUS
OG0008051	LOC108085739|XP_017037958.1|DKIK	LOC108603520|XP_017847903.1|DBUS
OG0008052	LOC108081120|XP_017031616.1|DKIK	LOC108602978|XP_017846851.1|DBUS
OG0008053	LOC108085302|XP_017037352.1|DKIK	LOC108594658|XP_033150931.1|DBUS
OG0008054	LOC108079372|XP_017029173.1|DKIK	LOC108605729|XP_017851011.1|DBUS
OG0008055	LOC108075295|XP_017023179.1|DKIK	LOC108605551|XP_017850801.1|DBUS
OG0008056	LOC108076111|XP_017024324.1|DKIK	LOC108606404|XP_017851978.1|DBUS
OG0008057	LOC108085447|XP_017037548.1|DKIK	LOC108603194|XP_017847262.1|DBUS
OG0008058	LOC108077605|XP_017026497.1|DKIK	LOC108603522|XP_017847905.1|DBUS
OG0008059	LOC108075498|XP_017023449.1|DKIK	LOC108601749|XP_017845162.1|DBUS
OG0008060	LOC108084881|XP_017036765.1|DKIK	LOC108604689|XP_017849734.1|DBUS
OG0008061	LOC108083437|XP_017034681.1|DKIK	LOC108605842|XP_017851139.1|DBUS
OG0008062	LOC108083881|XP_017035362.1|DKIK	LOC108605579|XP_017850837.1|DBUS
OG0008064	LOC108079275|XP_017029059.1|DKIK	LOC108605760|XP_017851052.1|DBUS
OG0008065	LOC108079284|XP_017029070.1|DKIK	LOC108605735|XP_017851019.1|DBUS, LOC108605892|XP_017851196.1|DBUS
OG0008067	LOC108071767|XP_017018097.1|DKIK	LOC108606237|XP_017851667.1|DBUS
OG0008068	LOC108075312|XP_017023205.1|DKIK	LOC108606902|XP_017852924.1|DBUS
OG0008069	LOC108080940|XP_017031335.1|DKIK	LOC108602174|XP_017845699.1|DBUS
OG0008070	LOC108084123|XP_017035647.1|DKIK	LOC108604544|XP_017849551.1|DBUS
OG0008071	LOC108079427|XP_017029247.1|DKIK	LOC108605996|XP_017851308.1|DBUS
OG0008072	LOC108079398|XP_017029212.1|DKIK	LOC108606607|XP_017852363.1|DBUS
OG0008073	LOC108074120|XP_017021509.1|DKIK	LOC108605829|XP_017851124.1|DBUS
OG0008074	LOC108081018|XP_017031454.1|DKIK	LOC108605514|XP_017850753.1|DBUS
OG0008075	LOC108072220|XP_017018772.1|DKIK	LOC108594695|XP_017835325.1|DBUS
OG0008076	LOC108083425|XP_017034670.1|DKIK	LOC108606558|XP_017852248.2|DBUS
OG0008077	LOC108080753|XP_017031096.1|DKIK	LOC108602233|XP_017845770.1|DBUS
OG0008078	LOC108083885|XP_017035364.1|DKIK	LOC108605513|XP_017850752.1|DBUS
OG0008079	LOC108085073|XP_017037031.1|DKIK	LOC108605771|XP_017851064.1|DBUS
OG0008080	LOC108083561|XP_017034905.1|DKIK	LOC108605428|XP_017850593.1|DBUS
OG0008081	LOC108083424|XP_017034669.1|DKIK	LOC108606401|XP_017851973.1|DBUS
OG0008082	LOC108084926|XP_017036812.1|DKIK	LOC108604926|XP_017849985.1|DBUS
OG0008083	LOC108084373|XP_017036046.1|DKIK	LOC108604830|XP_017849933.1|DBUS
OG0008084	LOC108073357|XP_017020410.1|DKIK	LOC108602972|XP_017846844.1|DBUS
OG0008085	LOC108077681|XP_017026592.1|DKIK	LOC108601586|XP_017844975.1|DBUS
OG0008087	LOC108083558|XP_017034897.1|DKIK	LOC108606515|XP_017852174.1|DBUS
OG0008089	LOC108080653|XP_017030965.1|DKIK	LOC108598514|XP_017840679.1|DBUS
OG0008090	LOC108080147|XP_017030274.1|DKIK	LOC108604925|XP_017849984.1|DBUS
OG0008091	LOC108084553|XP_017036294.1|DKIK	LOC108604057|XP_017848809.1|DBUS
OG0008092	LOC108075523|XP_017023546.1|DKIK	LOC108603933|XP_033149847.1|DBUS
OG0008093	LOC108083444|XP_017034693.1|DKIK	LOC108605391|XP_017850550.1|DBUS
OG0008094	LOC108076151|XP_017024369.1|DKIK	LOC108608560|XP_017855472.1|DBUS
OG0008095	LOC108082985|XP_017034099.1|DKIK	LOC108604303|XP_017849210.1|DBUS
OG0008096	LOC108077174|XP_017025900.1|DKIK	LOC108606486|XP_017852115.1|DBUS
OG0008097	LOC108071819|XP_017018214.1|DKIK	LOC108605661|XP_017850937.1|DBUS
OG0008098	LOC108072785|XP_017019556.1|DKIK	LOC108598226|XP_017841430.1|DBUS
OG0008099	LOC108075009|XP_017022746.1|DKIK	LOC108599666|XP_017842137.1|DBUS
OG0008100	LOC108073228|XP_017020254.1|DKIK	LOC108603912|XP_017848584.1|DBUS
OG0008101	LOC108076977|XP_017025521.1|DKIK	LOC108606866|XP_017852865.1|DBUS
OG0008103	LOC108076749|XP_017025236.1|DKIK	LOC108605902|XP_017851204.1|DBUS
OG0008105	LOC108075534|XP_017023521.1|DKIK	LOC108603108|XP_017847102.1|DBUS
OG0008106	LOC108083319|XP_017034550.1|DKIK	LOC108599888|XP_017842560.1|DBUS
OG0008107	LOC108082685|XP_017033680.1|DKIK	LOC108603264|XP_017847409.1|DBUS
OG0008108	LOC108072812|XP_017019595.1|DKIK	LOC108606473|XP_017852090.1|DBUS
OG0008109	LOC108084681|XP_017036501.1|DKIK	LOC108605672|XP_017850953.1|DBUS
OG0008110	LOC108085922|XP_017038186.1|DKIK	LOC108605783|XP_017851074.1|DBUS
OG0008111	LOC108082941|XP_017034043.1|DKIK	LOC108605582|XP_017850841.1|DBUS
OG0008112	LOC108080321|XP_017030501.1|DKIK	LOC108606498|XP_017852151.1|DBUS
OG0008113	LOC108079243|XP_017029018.1|DKIK	LOC108606021|XP_017851337.1|DBUS
OG0008114	LOC108079161|XP_017028900.1|DKIK	LOC108605624|XP_017850896.1|DBUS
OG0008115	LOC108080089|XP_017030179.1|DKIK	LOC108605248|XP_033150510.1|DBUS
OG0008116	LOC108083838|XP_017035304.1|DKIK	LOC108605292|XP_017850431.1|DBUS
OG0008117	LOC108083819|XP_017035260.1|DKIK	LOC108605137|XP_017850196.1|DBUS
OG0008118	LOC108083795|XP_017035211.1|DKIK	LOC108606050|XP_017851388.1|DBUS
OG0008119	LOC108082927|XP_017034007.1|DKIK	LOC108607232|XP_017853398.1|DBUS
OG0008120	LOC108084477|XP_017036188.1|DKIK	LOC108605853|XP_017851152.1|DBUS
OG0008121	LOC108078454|XP_017027831.1|DKIK	LOC108594746|XP_017835374.1|DBUS
OG0008122	LOC108079383|XP_017029193.1|DKIK	LOC108607083|XP_017853192.1|DBUS
OG0008123	LOC108079148|XP_017028884.1|DKIK	LOC108607255|XP_017853427.1|DBUS
OG0008124	LOC108085754|XP_017037981.1|DKIK	LOC108607272|XP_017853454.1|DBUS
OG0008125	LOC108080358|XP_017030559.1|DKIK	LOC108606433|XP_017852033.1|DBUS
OG0008126	LOC108080262|XP_017030414.1|DKIK	LOC108605022|XP_017850078.1|DBUS
OG0008127	LOC108076512|XP_017024911.1|DKIK	LOC108605417|XP_017850576.1|DBUS
OG0008128	LOC108074955|XP_017022678.1|DKIK	LOC108605351|XP_017850509.1|DBUS
OG0008129	LOC108079324|XP_017029110.1|DKIK	LOC108607095|XP_017853210.1|DBUS
OG0008130	LOC108080139|XP_017030262.1|DKIK	LOC108605619|XP_017850889.1|DBUS
OG0008131	LOC108080361|XP_017030564.1|DKIK	LOC108605953|XP_017851262.1|DBUS
OG0008132	LOC108073165|XP_017020161.1|DKIK	LOC108602926|XP_017846756.1|DBUS
OG0008133	LOC108080389|XP_017030604.1|DKIK	LOC108605688|XP_017850968.1|DBUS
OG0008134	LOC108080547|XP_017030838.1|DKIK	LOC108605024|XP_017850080.1|DBUS
OG0008135	LOC108085436|XP_017037520.1|DKIK	LOC108603559|XP_017847967.1|DBUS
OG0008136	LOC108076885|XP_017025405.1|DKIK	LOC108597410|XP_017839450.1|DBUS
OG0008137	LOC108071229|XP_017017402.1|DKIK	LOC108607104|XP_033150343.1|DBUS
OG0008138	LOC108078906|XP_017028528.1|DKIK	LOC108598431|XP_017840550.1|DBUS
OG0008139	LOC108070912|XP_017017057.1|DKIK	LOC108605271|XP_017850392.1|DBUS
OG0008140	LOC108080385|XP_017030597.1|DKIK	LOC108605539|XP_017850779.1|DBUS
OG0008141	LOC108074126|XP_017021514.1|DKIK	LOC108606564|XP_017852270.1|DBUS
OG0008142	LOC108083581|XP_017034930.1|DKIK	LOC108606215|XP_017851595.1|DBUS
OG0008143	LOC108084791|XP_017036628.1|DKIK	LOC108606367|XP_017851904.1|DBUS
OG0008144	LOC108078260|XP_017027487.1|DKIK	LOC108597392|XP_017839417.1|DBUS
OG0008145	LOC108076068|XP_017024260.1|DKIK	LOC108605135|XP_017850194.1|DBUS
OG0008146	LOC108079455|XP_017029282.1|DKIK	LOC108605918|XP_017851223.1|DBUS
OG0008147	LOC108079414|XP_017029229.1|DKIK	LOC108606992|XP_017853055.1|DBUS
OG0008148	LOC108083826|XP_017035271.1|DKIK	LOC108606411|XP_017851983.1|DBUS
OG0008149	LOC108076071|XP_017024266.1|DKIK	LOC108606758|XP_017852655.1|DBUS
OG0008150	LOC108084488|XP_017036209.1|DKIK	LOC108605206|XP_017850298.1|DBUS
OG0008151	LOC108079935|XP_017029959.1|DKIK	LOC117134950|XP_033150422.1|DBUS
OG0008152	LOC108080218|XP_017030363.1|DKIK	LOC108606818|XP_033150183.1|DBUS
OG0008154	LOC108072741|XP_017019497.1|DKIK	LOC108600428|XP_017843485.1|DBUS
OG0008155	LOC108073974|XP_017021306.1|DKIK	LOC108600555|XP_017843704.2|DBUS
OG0008156	LOC108084999|XP_017036916.1|DKIK	LOC108602401|XP_017846001.1|DBUS
OG0008157	LOC108077861|XP_017026883.1|DKIK	LOC108601860|XP_017845305.1|DBUS
OG0008158	LOC108079955|XP_017030003.1|DKIK	LOC108606905|XP_017852929.1|DBUS
OG0008159	LOC108080623|XP_017030936.1|DKIK	LOC108600013|XP_017842808.2|DBUS
OG0008160	LOC108076612|XP_017025016.1|DKIK	LOC108597200|XP_017839124.1|DBUS
OG0008161	LOC108079274|XP_017029057.1|DKIK	LOC108605406|XP_017850565.1|DBUS
OG0008162	LOC108085959|XP_017038241.1|DKIK	LOC108606850|XP_017852837.2|DBUS
OG0008163	LOC108084406|XP_017036093.1|DKIK	LOC108600582|XP_017843743.1|DBUS
OG0008164	LOC108074254|XP_017021713.1|DKIK	LOC108607204|XP_017853357.1|DBUS
OG0008165	LOC108084672|XP_017036488.1|DKIK	LOC108606732|XP_017852612.1|DBUS
OG0008166	LOC108084995|XP_017036914.1|DKIK	LOC108606733|XP_017852614.1|DBUS
OG0008167	LOC108083395|XP_017034635.1|DKIK	LOC108606127|XP_017851471.1|DBUS
OG0008168	LOC108083553|XP_017034892.1|DKIK	LOC108607109|XP_017853227.1|DBUS
OG0008169	LOC108080313|XP_017030492.1|DKIK	LOC108605726|XP_017851007.1|DBUS
OG0008170	LOC108074748|XP_017022412.1|DKIK	LOC108596092|XP_017837001.1|DBUS
OG0008171	LOC108083451|XP_017034708.1|DKIK	LOC108607021|XP_017853095.1|DBUS
OG0008172	LOC108084837|XP_017036700.1|DKIK	LOC108601449|XP_017844836.1|DBUS
OG0008173	LOC108073643|XP_017020851.1|DKIK	LOC108608376|XP_017855211.1|DBUS
OG0008174	LOC108085123|XP_017037113.1|DKIK	LOC108596061|XP_017836946.1|DBUS
OG0008175	LOC108083597|XP_017034951.1|DKIK	LOC108606836|XP_017852818.1|DBUS
OG0008176	LOC108071689|XP_017017992.1|DKIK	LOC108606643|XP_017852431.1|DBUS
OG0008177	LOC108083788|XP_017035202.1|DKIK	LOC108606552|XP_017852242.1|DBUS
OG0008178	LOC108084486|XP_017036207.1|DKIK	LOC108607206|XP_017853360.1|DBUS
OG0008179	LOC108080118|XP_017030239.1|DKIK	LOC108605326|XP_033150498.1|DBUS
OG0008180	LOC108080099|XP_017030203.1|DKIK	LOC108606523|XP_017852184.1|DBUS
OG0008181	LOC108080108|XP_017030216.1|DKIK	LOC108606525|XP_017852187.1|DBUS
OG0008182	LOC108082498|XP_017033407.1|DKIK	LOC108595480|XP_017836218.1|DBUS
OG0008183	LOC108070901|XP_017017046.1|DKIK	LOC108597743|XP_017839937.1|DBUS
OG0008184	LOC108077272|XP_017026030.1|DKIK	LOC108600912|XP_017844236.1|DBUS
OG0008186	LOC108076324|XP_017024596.1|DKIK	LOC108597286|XP_017839248.1|DBUS
OG0008187	LOC108076328|XP_017024602.1|DKIK	LOC108597159|XP_017839058.1|DBUS
OG0008188	LOC108076322|XP_017024598.1|DKIK	LOC108607745|XP_017854262.1|DBUS
OG0008189	LOC108072575|XP_017019270.1|DKIK	LOC108607603|XP_017853996.1|DBUS
OG0008190	LOC108073935|XP_017021230.1|DKIK	LOC117134617|XP_033149560.1|DBUS
OG0008191	LOC108083589|XP_017034938.1|DKIK	LOC108605677|XP_017850956.1|DBUS
OG0008192	LOC108082934|XP_017034027.1|DKIK	LOC108607153|XP_017853287.1|DBUS
OG0008193	LOC108074191|XP_017021622.1|DKIK	LOC108604999|XP_033150402.1|DBUS
OG0008194	LOC108085251|XP_017037287.1|DKIK	LOC108599225|XP_017841514.2|DBUS
OG0008195	LOC108083518|XP_017034831.1|DKIK	LOC108594702|XP_017835332.1|DBUS
OG0008197	LOC108082993|XP_017034105.1|DKIK	LOC108598195|XP_033149417.1|DBUS
OG0008198	LOC108080374|XP_017030583.1|DKIK	LOC108606766|XP_017852666.1|DBUS
OG0008199	LOC108083572|XP_017034918.1|DKIK	LOC108605637|XP_017850909.1|DBUS
OG0008200	LOC108078529|XP_017027927.1|DKIK	LOC108595391|XP_017836106.1|DBUS
OG0008201	LOC108073973|XP_017021305.1|DKIK	LOC108600553|XP_017843703.1|DBUS
OG0008202	LOC108073816|XP_017021083.1|DKIK	LOC108600380|XP_033149299.1|DBUS
OG0008203	LOC108079802|XP_017029771.1|DKIK	LOC108598763|XP_017840991.1|DBUS
OG0008204	LOC108071193|XP_017017366.1|DKIK	LOC108606445|XP_017852048.1|DBUS
OG0008205	LOC108071843|XP_017018246.1|DKIK	LOC108607145|XP_017853276.1|DBUS
OG0008206	LOC108083658|XP_017035019.1|DKIK	LOC108599951|XP_017842688.1|DBUS
OG0008207	LOC108075079|XP_017022850.1|DKIK	LOC108598929|XP_017841183.2|DBUS
OG0008208	LOC108082565|XP_017033505.1|DKIK	LOC108597044|XP_017838832.1|DBUS
OG0008209	LOC108079860|XP_017029861.1|DKIK	LOC108599681|XP_017842167.2|DBUS
OG0008210	LOC108084752|XP_017036553.1|DKIK	LOC108594712|XP_017835339.1|DBUS
OG0008211	LOC108074601|XP_017022205.1|DKIK	LOC108608170|XP_017854916.2|DBUS
OG0008213	LOC108076046|XP_017024206.1|DKIK	LOC108607133|XP_017853258.1|DBUS
OG0008214	LOC108070475|XP_017016448.1|DKIK	LOC108600126|XP_017842997.1|DBUS
OG0008215	LOC108082657|XP_017033643.1|DKIK	LOC108606826|XP_017852799.1|DBUS
OG0008216	LOC108075031|XP_017022775.1|DKIK	LOC108599798|XP_017842357.1|DBUS
OG0008217	LOC108080086|XP_017030172.1|DKIK	LOC117134959|XP_033150497.1|DBUS
OG0008218	LOC108082418|XP_017033258.1|DKIK	LOC108597016|XP_017838786.1|DBUS
OG0008219	LOC108083807|XP_017035237.1|DKIK	LOC108606388|XP_017851946.1|DBUS
OG0008220	LOC108085947|XP_017038223.1|DKIK	LOC108606910|XP_017852939.1|DBUS
OG0008221	LOC108074273|XP_017021734.1|DKIK	LOC108595477|XP_033150081.1|DBUS
OG0008222	LOC108072788|XP_017019563.1|DKIK	LOC108600417|XP_017843468.1|DBUS
OG0008223	LOC108072766|XP_017019531.1|DKIK	LOC108600061|XP_033149320.1|DBUS
OG0008224	LOC108075205|XP_017023029.1|DKIK	LOC108599949|XP_017842686.2|DBUS
OG0008225	LOC108079267|XP_017029047.1|DKIK	LOC108606613|XP_017852372.1|DBUS
OG0008226	LOC108076009|XP_017024154.1|DKIK	LOC108605506|XP_017850743.1|DBUS
OG0008227	LOC108084900|XP_017036783.1|DKIK	LOC108601411|XP_017844798.1|DBUS
OG0008228	LOC108073439|XP_017020548.1|DKIK	LOC108603029|XP_017846928.1|DBUS
OG0008229	LOC108085887|XP_017038139.1|DKIK	LOC108602584|XP_017846209.1|DBUS
OG0008230	LOC108084843|XP_017036706.1|DKIK	LOC108604541|XP_017849548.1|DBUS
OG0008232	LOC108079748|XP_017029652.1|DKIK	LOC108600348|XP_017843360.2|DBUS
OG0008233	LOC108082678|XP_017033665.1|DKIK	LOC108600563|XP_033149951.1|DBUS
OG0008234	LOC108072339|XP_017018916.1|DKIK	LOC108595192|XP_017835864.1|DBUS
OG0008235	LOC108083818|XP_017035259.1|DKIK	LOC108606059|XP_017851395.1|DBUS
OG0008236	LOC108084302|XP_017035954.1|DKIK, LOC108070933|XP_017017074.1|DKIK	LOC108596822|XP_017838428.1|DBUS
OG0008237	LOC108070893|XP_017017027.1|DKIK	LOC108596942|XP_017838669.1|DBUS
OG0008238	LOC108079047|XP_017028741.1|DKIK	LOC108600876|XP_017844178.1|DBUS
OG0008239	LOC108080208|XP_017030355.1|DKIK	LOC108599025|XP_017841295.1|DBUS
OG0008240	LOC108081181|XP_017031729.1|DKIK	LOC108594823|XP_017835449.1|DBUS
OG0008243	LOC108072881|XP_017019690.1|DKIK	LOC108596511|XP_017837841.1|DBUS
OG0008244	LOC108073333|XP_017020384.1|DKIK	LOC108602901|XP_017846698.1|DBUS
OG0008245	LOC108082119|XP_017032909.1|DKIK	LOC108596640|XP_017838092.1|DBUS
OG0008246	LOC108077988|XP_017027020.1|DKIK	LOC108595554|XP_017836303.1|DBUS
OG0008247	LOC108075405|XP_017023318.1|DKIK	LOC108604529|XP_017849530.1|DBUS
OG0008248	LOC108084916|XP_017036802.1|DKIK	LOC108603951|XP_017848633.1|DBUS
OG0008249	LOC108073731|XP_017020979.1|DKIK	LOC108596119|XP_017837055.1|DBUS, LOC108602277|XP_017845823.1|DBUS
OG0008250	LOC108081011|XP_017031436.1|DKIK	LOC108596087|XP_017836993.1|DBUS
OG0008251	LOC108080736|XP_017031084.1|DKIK, LOC108080711|XP_017031036.1|DKIK, LOC108080701|XP_017031028.1|DKIK	LOC108595455|XP_017836183.1|DBUS
OG0008252	LOC108077982|XP_017027014.1|DKIK	LOC108595152|XP_017835806.1|DBUS
OG0008253	LOC108070788|XP_017016877.1|DKIK	LOC108596362|XP_017837513.1|DBUS
OG0008254	LOC108072657|XP_017019380.1|DKIK, LOC108080359|XP_017030563.1|DKIK, LOC108080246|XP_017030392.1|DKIK	LOC108598740|XP_017840964.1|DBUS
OG0008255	LOC108083311|XP_017034538.1|DKIK	LOC108599221|XP_017841505.1|DBUS
OG0008257	LOC108079443|XP_017029266.1|DKIK	LOC108604939|XP_017849998.1|DBUS
OG0008258	LOC108076957|XP_017025496.1|DKIK, LOC108079231|XP_017029003.1|DKIK	LOC108601784|XP_017845204.2|DBUS
OG0008259	LOC108076951|XP_017025489.1|DKIK	LOC108594478|XP_017835154.2|DBUS, LOC108608500|XP_017855386.2|DBUS
OG0008260	LOC108075083|XP_017022854.1|DKIK	LOC108595645|XP_017836407.1|DBUS, LOC108602372|XP_017845964.1|DBUS, LOC108600199|XP_017843100.2|DBUS
OG0008262	LOC108070622|XP_017016676.1|DKIK	LOC108594733|XP_017835359.1|DBUS, LOC108595115|XP_033149243.1|DBUS
OG0008264	LOC108076811|XP_017025330.1|DKIK	LOC108595117|XP_017835768.1|DBUS
