Orthogroup	DKIK.longest_only	SLEB.longest_only
OG0009893	LOC108082374|XP_017033204.1|DKIK	LOC115634563|XP_030388247.1|SLEB
OG0009894	LOC108074116|XP_017021504.1|DKIK	LOC115623926|XP_030374345.1|SLEB
OG0009895	LOC108085482|XP_017037592.1|DKIK	LOC115623849|XP_030374252.1|SLEB
OG0009896	LOC108072023|XP_017018492.1|DKIK	LOC115624126|XP_030374581.1|SLEB
OG0009897	LOC108080928|XP_017031320.1|DKIK	LOC115623508|XP_030373748.1|SLEB
OG0009898	LOC108084063|XP_017035571.1|DKIK	LOC115624070|XP_030374516.1|SLEB
OG0009899	LOC108077610|XP_017026506.1|DKIK	LOC115620455|XP_030369545.1|SLEB, LOC115621583|XP_030371134.1|SLEB, LOC115627685|XP_030379288.1|SLEB
OG0009900	LOC108074110|XP_017021496.1|DKIK	LOC115621376|XP_030370862.1|SLEB
OG0009901	LOC108072152|XP_017018684.1|DKIK	LOC115625141|XP_030375919.1|SLEB
OG0009902	LOC108073339|XP_017020392.1|DKIK	LOC115623046|XP_030373082.1|SLEB
OG0009903	LOC108081021|XP_017031459.1|DKIK	LOC115623807|XP_030374211.1|SLEB
OG0009904	LOC108075507|XP_017023467.1|DKIK	LOC115633791|XP_030387129.1|SLEB, LOC115621085|XP_030370478.1|SLEB
OG0009905	LOC108074077|XP_017021442.1|DKIK	LOC115621460|XP_030370977.1|SLEB
OG0009906	LOC108074057|XP_017021418.1|DKIK	LOC115621954|XP_030371661.1|SLEB
OG0009907	LOC108071351|XP_017017581.1|DKIK	LOC115622035|XP_030371762.1|SLEB
OG0009909	LOC108085049|XP_017036997.1|DKIK	LOC115621312|XP_030370786.1|SLEB
OG0009911	LOC108072288|XP_017018845.1|DKIK, LOC108072287|XP_017018844.1|DKIK	LOC115634296|XP_030387809.1|SLEB
OG0009913	LOC108075777|XP_017023825.1|DKIK	LOC115627697|XP_030379299.1|SLEB
OG0009915	LOC108074510|XP_017022077.1|DKIK	LOC115631364|XP_030383943.1|SLEB
OG0009916	LOC108075395|XP_017023304.1|DKIK	LOC115626030|XP_030377141.1|SLEB, LOC115626027|XP_030377137.1|SLEB, LOC115626025|XP_030377135.1|SLEB
OG0009925	LOC108072034|XP_017018506.1|DKIK	LOC115624264|XP_030374748.1|SLEB
OG0009926	LOC108070413|XP_017016354.1|DKIK	LOC115627166|XP_030378615.1|SLEB
OG0009928	LOC108073332|XP_017020383.1|DKIK	LOC115631555|XP_030384206.1|SLEB
OG0009932	LOC108078304|XP_017027577.1|DKIK	LOC115634558|XP_030388239.1|SLEB
OG0009933	LOC108072923|XP_017019756.1|DKIK	LOC115634213|XP_030387665.1|SLEB
OG0009938	LOC108083349|XP_017034582.1|DKIK	LOC115627939|XP_030379691.1|SLEB
OG0009940	LOC108082768|XP_017033788.1|DKIK	LOC115624111|XP_030374565.1|SLEB
OG0009941	LOC108081393|XP_017032040.1|DKIK	LOC115628607|XP_030380651.1|SLEB
OG0009942	LOC108078229|XP_017027419.1|DKIK	LOC115633728|XP_030387056.1|SLEB
OG0009943	LOC108077090|XP_017025750.1|DKIK	LOC115621439|XP_030370952.1|SLEB
OG0009944	LOC108076017|XP_017024162.1|DKIK	LOC115629197|XP_030381457.1|SLEB
OG0009945	LOC108079256|XP_017029033.1|DKIK	LOC115627235|XP_030378717.1|SLEB
OG0009946	LOC108075554|XP_017023549.1|DKIK	LOC115625127|XP_030375901.1|SLEB
OG0009947	LOC108084389|XP_017036071.1|DKIK	LOC115622355|XP_030372130.1|SLEB
OG0009948	LOC108080343|XP_017030532.1|DKIK	LOC115626821|XP_030378162.1|SLEB
OG0009949	LOC108080835|XP_017031228.1|DKIK	LOC115624108|XP_030374561.1|SLEB
OG0009950	LOC108082804|XP_017033853.1|DKIK	LOC115624163|XP_030374620.1|SLEB
OG0009951	LOC108076572|XP_017025009.1|DKIK	LOC115624157|XP_030374613.1|SLEB
OG0009953	LOC108082676|XP_017033668.1|DKIK	LOC115624015|XP_030374447.1|SLEB
OG0009954	LOC108085629|XP_017037800.1|DKIK	LOC115623760|XP_030374155.1|SLEB
OG0009955	LOC108082456|XP_017033317.1|DKIK	LOC115633637|XP_030386938.1|SLEB
OG0009956	LOC108071736|XP_017018048.1|DKIK	LOC115626967|XP_030378341.1|SLEB
OG0009957	LOC108085053|XP_017037002.1|DKIK	LOC115621210|XP_030370652.1|SLEB
OG0009958	LOC108085047|XP_017036995.1|DKIK	LOC115621474|XP_030370994.1|SLEB
OG0009960	LOC108080785|XP_017031141.1|DKIK	LOC115621785|XP_030371404.1|SLEB
OG0009961	LOC108084330|XP_017035980.1|DKIK	LOC115621041|XP_030370422.1|SLEB
OG0009962	LOC108074046|XP_017021406.1|DKIK	LOC115621087|XP_030370480.1|SLEB
OG0009963	LOC108075548|XP_017023542.1|DKIK	LOC115620795|XP_030370075.1|SLEB
OG0009964	LOC108080901|XP_017031292.1|DKIK	LOC115620467|XP_030369558.1|SLEB
OG0009965	LOC108073667|XP_017020882.1|DKIK	LOC115620262|XP_030369281.1|SLEB
OG0009966	LOC108077025|XP_017025638.1|DKIK	LOC115630520|XP_030382981.1|SLEB
OG0009967	LOC108079686|XP_017029581.1|DKIK	LOC115631548|XP_030384183.1|SLEB, LOC115630658|XP_030383159.1|SLEB
OG0009969	LOC108081431|XP_017032103.1|DKIK	LOC115631045|XP_030383537.1|SLEB
OG0009970	LOC108079553|XP_017029380.1|DKIK	LOC115631442|XP_030384044.1|SLEB
OG0009971	LOC108077006|XP_017025570.1|DKIK	LOC115630506|XP_030382963.1|SLEB
OG0009972	LOC108077231|XP_017025977.1|DKIK	LOC115625454|XP_030376362.1|SLEB
OG0009975	LOC108073610|XP_017020790.1|DKIK	LOC115628614|XP_030380658.1|SLEB
OG0009976	LOC108082819|XP_017033867.1|DKIK	LOC115629033|XP_030381195.1|SLEB
OG0009977	LOC108081960|XP_017032683.1|DKIK	LOC115625944|XP_030377040.1|SLEB
OG0009978	LOC108082031|XP_017032791.1|DKIK	LOC115626014|XP_030377121.1|SLEB
OG0009979	LOC108072510|XP_017019171.1|DKIK	LOC115626164|XP_030377299.1|SLEB
OG0009980	LOC108076312|XP_017024580.1|DKIK	LOC115634352|XP_030387870.1|SLEB
OG0009981	LOC108073033|XP_017019983.1|DKIK	LOC115633997|XP_030387380.1|SLEB
OG0009982	LOC108072875|XP_017019682.1|DKIK	LOC115632160|XP_030385086.1|SLEB
OG0009984	LOC108072925|XP_017019760.1|DKIK	LOC115634273|XP_030387761.1|SLEB
OG0009985	LOC108085147|XP_017037155.1|DKIK	LOC115634123|XP_030387553.1|SLEB
OG0009986	LOC108081305|XP_017031880.1|DKIK	LOC115634067|XP_030387472.1|SLEB
OG0009987	LOC108076236|XP_017024470.1|DKIK	LOC115633717|XP_030387042.1|SLEB
OG0009988	LOC108076183|XP_017024403.1|DKIK	LOC115634174|XP_030387620.1|SLEB
OG0009989	LOC108072308|XP_017018869.1|DKIK	LOC115634351|XP_030387869.1|SLEB
OG0009990	LOC108076664|XP_017025086.1|DKIK	LOC115634110|XP_030387529.1|SLEB
OG0009991	LOC108076123|XP_017024341.1|DKIK	LOC115634431|XP_030387998.1|SLEB
OG0009992	LOC108070779|XP_017016870.1|DKIK	LOC115629886|XP_030382345.1|SLEB
OG0009993	LOC108071798|XP_017018168.1|DKIK	LOC115627988|XP_030379744.1|SLEB
OG0009994	LOC108080276|XP_017030428.1|DKIK	LOC115629524|XP_030381864.1|SLEB
OG0009995	LOC108075996|XP_017024139.1|DKIK	LOC115629919|XP_030382383.1|SLEB
OG0009996	LOC108083495|XP_017034786.1|DKIK	LOC115626657|XP_030377927.1|SLEB
OG0009997	LOC108071826|XP_017018222.1|DKIK	LOC115630200|XP_030382628.1|SLEB
OG0009998	LOC108083373|XP_017034608.1|DKIK	LOC115629713|XP_030382093.1|SLEB
OG0009999	LOC108071796|XP_017018165.1|DKIK	LOC115627486|XP_030379026.1|SLEB
OG0010000	LOC108083812|XP_017035248.1|DKIK	LOC115633422|XP_030386741.1|SLEB
OG0010001	LOC108075998|XP_017024141.1|DKIK	LOC115629914|XP_030382380.1|SLEB
OG0010002	LOC108079020|XP_017028688.1|DKIK	LOC115632985|XP_030386162.1|SLEB
OG0010003	LOC108077087|XP_017025743.1|DKIK	LOC115632032|XP_030384844.1|SLEB
OG0010004	LOC108076107|XP_017024321.1|DKIK	LOC115629679|XP_030382060.1|SLEB
OG0010005	LOC108071842|XP_017018245.1|DKIK	LOC115629131|XP_030381333.1|SLEB
OG0010006	LOC108071218|XP_017017390.1|DKIK	LOC115633397|XP_030386700.1|SLEB
OG0010007	LOC108084482|XP_017036197.1|DKIK	LOC115628895|XP_030381013.1|SLEB
OG0010008	LOC108083367|XP_017034599.1|DKIK	LOC115627560|XP_030379141.1|SLEB
OG0010009	LOC108082781|XP_017033809.1|DKIK	LOC115626010|XP_030377118.1|SLEB
OG0010010	LOC108080148|XP_017030271.1|DKIK	LOC115627702|XP_030379305.1|SLEB
OG0010011	LOC108084191|XP_017035782.1|DKIK	LOC115626978|XP_030378354.1|SLEB
OG0010012	LOC108079171|XP_017028911.1|DKIK	LOC115627369|XP_030378881.1|SLEB
OG0010013	LOC108084460|XP_017036160.1|DKIK	LOC115626928|XP_030378295.1|SLEB
OG0010014	LOC108080028|XP_017030090.1|DKIK	LOC115629279|XP_030381571.1|SLEB
OG0010015	LOC108084451|XP_017036149.1|DKIK	LOC115626886|XP_030378255.1|SLEB
OG0010016	LOC108075130|XP_017022902.1|DKIK	LOC115627983|XP_030379739.1|SLEB
OG0010017	LOC108084461|XP_017036161.1|DKIK	LOC115626963|XP_030378338.1|SLEB
OG0010018	LOC108083549|XP_017034883.1|DKIK	LOC115628866|XP_030380980.1|SLEB
OG0010019	LOC108071774|XP_017018108.1|DKIK	LOC115627354|XP_030378862.1|SLEB
OG0010020	LOC108083903|XP_017035388.1|DKIK	LOC115627200|XP_030378678.1|SLEB
OG0010021	LOC108085942|XP_017038218.1|DKIK	LOC115629202|XP_030381462.1|SLEB
OG0010022	LOC108074469|XP_017022025.1|DKIK	LOC115633428|XP_030386748.1|SLEB
OG0010023	LOC108082909|XP_017033982.1|DKIK	LOC115626901|XP_030378271.1|SLEB
OG0010024	LOC108082913|XP_017033986.1|DKIK	LOC115626916|XP_030378286.1|SLEB
OG0010025	LOC108079447|XP_017029270.1|DKIK	LOC115626799|XP_030378128.1|SLEB
OG0010026	LOC108079201|XP_017028954.1|DKIK	LOC115626885|XP_030378254.1|SLEB
OG0010027	LOC108078984|XP_017028648.1|DKIK	LOC115626986|XP_030378362.1|SLEB
OG0010028	LOC108074151|XP_017021543.1|DKIK	LOC115628672|XP_030380702.1|SLEB
OG0010029	LOC108080068|XP_017030140.1|DKIK	LOC115627311|XP_030378814.1|SLEB
OG0010030	LOC108071681|XP_017017974.1|DKIK	LOC115627400|XP_030378915.1|SLEB
OG0010031	LOC108071678|XP_017017972.1|DKIK	LOC115627399|XP_030378914.1|SLEB
OG0010032	LOC108086203|XP_017038554.1|DKIK	LOC115631877|XP_030384585.1|SLEB
OG0010033	LOC108071734|XP_017018047.1|DKIK	LOC115633368|XP_030386672.1|SLEB
OG0010034	LOC108080077|XP_017030150.1|DKIK	LOC115633369|XP_030386674.1|SLEB
OG0010035	LOC108080081|XP_017030153.1|DKIK	LOC115633372|XP_030386676.1|SLEB
OG0010036	LOC108080007|XP_017030061.1|DKIK	LOC115633373|XP_030386677.1|SLEB
OG0010037	LOC108080080|XP_017030152.1|DKIK	LOC115633359|XP_030386659.1|SLEB
OG0010038	LOC108083803|XP_017035234.1|DKIK	LOC115629714|XP_030382094.1|SLEB
OG0010039	LOC108082369|XP_017033199.1|DKIK	LOC115622255|XP_030372014.1|SLEB
OG0010040	LOC108075959|XP_017024098.1|DKIK	LOC115621175|XP_030370599.1|SLEB
OG0010041	LOC108070936|XP_017017082.1|DKIK	LOC115627349|XP_030378857.1|SLEB
OG0010042	LOC108080045|XP_017030113.1|DKIK	LOC115627873|XP_030379617.1|SLEB
OG0010043	LOC108080037|XP_017030103.1|DKIK	LOC115628061|XP_030379881.1|SLEB
OG0010044	LOC108071243|XP_017017417.1|DKIK	LOC115633231|XP_030386485.1|SLEB
OG0010045	LOC108079225|XP_017028996.1|DKIK	LOC115629306|XP_030381611.1|SLEB
OG0010046	LOC108079226|XP_017028998.1|DKIK	LOC115629305|XP_030381610.1|SLEB
OG0010047	LOC108071692|XP_017017995.1|DKIK	LOC115627425|XP_030378958.1|SLEB
OG0010048	LOC108070818|XP_017016917.1|DKIK	LOC115629884|XP_030382343.1|SLEB
OG0010049	LOC108074913|XP_017022630.1|DKIK	LOC115626837|XP_030378181.1|SLEB
OG0010050	LOC108074945|XP_017022667.1|DKIK	LOC115627752|XP_030379396.1|SLEB
OG0010051	LOC108080244|XP_017030391.1|DKIK	LOC115629495|XP_030381831.1|SLEB
OG0010052	LOC108074200|XP_017021628.1|DKIK	LOC115627667|XP_030379269.1|SLEB
OG0010053	LOC108079389|XP_017029202.1|DKIK	LOC115629502|XP_030381841.1|SLEB
OG0010054	LOC108083878|XP_017035357.1|DKIK	LOC115626779|XP_030378105.1|SLEB
OG0010055	LOC108083786|XP_017035201.1|DKIK	LOC115627000|XP_030378375.1|SLEB
OG0010056	LOC108083862|XP_017035338.1|DKIK	LOC115626980|XP_030378356.1|SLEB
OG0010057	LOC108080135|XP_017030261.1|DKIK	LOC115628720|XP_030380776.1|SLEB
OG0010058	LOC108080289|XP_017030447.1|DKIK	LOC115627360|XP_030378869.1|SLEB
OG0010059	LOC108079240|XP_017029013.1|DKIK	LOC115627422|XP_030378951.1|SLEB
OG0010060	LOC108083514|XP_017034813.1|DKIK	LOC115626993|XP_030378368.1|SLEB
OG0010062	LOC108071590|XP_017017860.1|DKIK	LOC115633022|XP_030386206.1|SLEB
OG0010063	LOC108077473|XP_017026281.1|DKIK	LOC115632709|XP_030385811.1|SLEB
OG0010064	LOC108077541|XP_017026420.1|DKIK	LOC115632242|XP_030385165.1|SLEB
OG0010065	LOC108085985|XP_017038275.1|DKIK	LOC115622875|XP_030372825.1|SLEB
OG0010066	LOC108079694|XP_017029587.1|DKIK	LOC115628410|XP_030380358.1|SLEB
OG0010067	LOC108075056|XP_017022826.1|DKIK	LOC115632878|XP_030386013.1|SLEB
OG0010068	LOC108085816|XP_017038056.1|DKIK	LOC115623243|XP_030373361.1|SLEB
OG0010069	LOC108079710|XP_017029607.1|DKIK	LOC115622135|XP_030371853.1|SLEB
OG0010070	LOC108085824|XP_017038066.1|DKIK	LOC115632519|XP_030385574.1|SLEB
OG0010071	LOC108071882|XP_017018299.1|DKIK	LOC115627744|XP_030379379.1|SLEB
OG0010072	LOC108070558|XP_017016572.1|DKIK	LOC115623169|XP_030373245.1|SLEB
OG0010073	LOC108070551|XP_017016566.1|DKIK	LOC115622835|XP_030372774.1|SLEB
OG0010074	LOC108074915|XP_017022634.1|DKIK	LOC115627331|XP_030378836.1|SLEB
OG0010075	LOC108079696|XP_017029590.1|DKIK	LOC115632593|XP_030385677.1|SLEB
OG0010076	LOC108070490|XP_017016473.1|DKIK	LOC115624618|XP_030375228.1|SLEB
OG0010077	LOC108084403|XP_017036089.1|DKIK	LOC115632628|XP_030385718.1|SLEB
OG0010078	LOC108084405|XP_017036092.1|DKIK	LOC115632626|XP_030385715.1|SLEB
OG0010079	LOC108078627|XP_017028039.1|DKIK	LOC115632618|XP_030385706.1|SLEB
OG0010080	LOC108072702|XP_017019428.1|DKIK	LOC115622462|XP_030372267.1|SLEB
OG0010081	LOC108078776|XP_017028309.1|DKIK	LOC115633031|XP_030386232.1|SLEB
OG0010082	LOC108079728|XP_017029628.1|DKIK	LOC115623201|XP_030373285.1|SLEB
OG0010083	LOC108075151|XP_017022925.1|DKIK	LOC115632807|XP_030385919.1|SLEB
OG0010084	LOC108072740|XP_017019496.1|DKIK	LOC115633123|XP_030386375.1|SLEB
OG0010085	LOC108085404|XP_017037465.1|DKIK	LOC115632846|XP_030385963.1|SLEB
OG0010086	LOC108072787|XP_017019558.1|DKIK	LOC115632852|XP_030385971.1|SLEB
OG0010087	LOC108075290|XP_017023172.1|DKIK	LOC115622148|XP_030371874.1|SLEB
OG0010088	LOC108070404|XP_017016344.1|DKIK	LOC115624918|XP_030375628.1|SLEB
OG0010089	LOC108073874|XP_017021149.1|DKIK	LOC115627980|XP_030379736.1|SLEB
OG0010090	LOC108079510|XP_017029342.1|DKIK	LOC115627974|XP_030379729.1|SLEB
OG0010091	LOC108076171|XP_017024391.1|DKIK	LOC115621501|XP_030371029.1|SLEB
OG0010092	LOC108079322|XP_017029108.1|DKIK	LOC115621544|XP_030371069.1|SLEB
OG0010095	LOC108084549|XP_017036286.1|DKIK	LOC115625544|XP_030376481.1|SLEB
OG0010096	LOC108070836|XP_017016951.1|DKIK	LOC115628868|XP_030380984.1|SLEB
OG0010097	LOC108080281|XP_017030434.1|DKIK	LOC115627406|XP_030378921.1|SLEB
OG0010098	LOC108075813|XP_017023876.1|DKIK	LOC115626280|XP_030377462.1|SLEB
OG0010099	LOC108079679|XP_017029568.1|DKIK	LOC115631470|XP_030384083.1|SLEB
OG0010100	LOC108085993|XP_017038283.1|DKIK	LOC115622696|XP_030372584.1|SLEB
OG0010101	LOC108075247|XP_017023094.1|DKIK	LOC115632372|XP_030385351.1|SLEB
OG0010102	LOC108086277|XP_017038654.1|DKIK	LOC115624843|XP_030375546.1|SLEB
OG0010103	LOC108070389|XP_017016328.1|DKIK	LOC115624917|XP_030375627.1|SLEB
OG0010104	LOC108078702|XP_017028146.1|DKIK	LOC115624979|XP_030375694.1|SLEB
OG0010105	LOC108074816|XP_017022503.1|DKIK	LOC115632303|XP_030385265.1|SLEB
OG0010107	LOC108076276|XP_017024513.1|DKIK	LOC115634637|XP_030388353.1|SLEB
OG0010108	LOC108073059|XP_017020017.1|DKIK	LOC115632012|XP_030384849.1|SLEB
OG0010111	LOC108070723|XP_017016807.1|DKIK	LOC115621491|XP_030371019.1|SLEB
OG0010112	LOC108074050|XP_017021410.1|DKIK	LOC115620995|XP_030370375.1|SLEB
OG0010113	LOC108080240|XP_017030387.1|DKIK	LOC115628894|XP_030381012.1|SLEB
OG0010114	LOC108076034|XP_017024183.1|DKIK	LOC115626918|XP_030378288.1|SLEB
OG0010115	LOC108085671|XP_017037853.1|DKIK	LOC115629715|XP_030382096.1|SLEB
OG0010116	LOC108071667|XP_017017961.1|DKIK	LOC115627658|XP_030379259.1|SLEB
OG0010117	LOC108072539|XP_017019203.1|DKIK	LOC115629301|XP_030381608.1|SLEB
OG0010118	LOC108079230|XP_017029002.1|DKIK	LOC115632820|XP_030385932.1|SLEB, LOC115628889|XP_030381007.1|SLEB
OG0010119	LOC108080044|XP_017030112.1|DKIK	LOC115633386|XP_030386690.1|SLEB
OG0010120	LOC108071771|XP_017018104.1|DKIK	LOC115633298|XP_030386569.1|SLEB
OG0010121	LOC108083377|XP_017034613.1|DKIK	LOC115627681|XP_030379284.1|SLEB
OG0010122	LOC108074048|XP_017021408.1|DKIK	LOC115627292|XP_030378784.1|SLEB
OG0010123	LOC108079177|XP_017028918.1|DKIK	LOC115627366|XP_030378876.1|SLEB
OG0010125	LOC108080176|XP_017030312.1|DKIK	LOC115627794|XP_030379480.1|SLEB
OG0010126	LOC108077398|XP_017026183.1|DKIK	LOC115626325|XP_030377530.1|SLEB
OG0010127	LOC108077047|XP_017025669.1|DKIK	LOC115626060|XP_030377172.1|SLEB
OG0010128	LOC108076931|XP_017025466.1|DKIK	LOC115626061|XP_030377173.1|SLEB
OG0010129	LOC108072499|XP_017019155.1|DKIK	LOC115625831|XP_030376885.1|SLEB
OG0010130	LOC108082890|XP_017033964.1|DKIK	LOC115626375|XP_030377591.1|SLEB
OG0010131	LOC108077438|XP_017026246.1|DKIK	LOC115625813|XP_030376857.1|SLEB
OG0010132	LOC108082704|XP_017033701.1|DKIK	LOC115625795|XP_030376832.1|SLEB
OG0010133	LOC108082891|XP_017033966.1|DKIK	LOC115625953|XP_030377052.1|SLEB, LOC115625954|XP_030377053.1|SLEB
OG0010134	LOC108077199|XP_017025936.1|DKIK	LOC115625648|XP_030376636.1|SLEB
OG0010135	LOC108073617|XP_017020802.1|DKIK	LOC115628540|XP_030380561.1|SLEB
OG0010136	LOC108073622|XP_017020810.1|DKIK	LOC115628563|XP_030380587.1|SLEB
OG0010137	LOC108082756|XP_017033760.1|DKIK	LOC115626557|XP_030377796.1|SLEB, LOC115626556|XP_030377795.1|SLEB
OG0010138	LOC108084783|XP_017036599.1|DKIK	LOC115626015|XP_030377123.1|SLEB
OG0010139	LOC108074603|XP_017022208.1|DKIK, LOC108074519|XP_017022086.1|DKIK	LOC115628564|XP_030380588.1|SLEB
OG0010140	LOC108074543|XP_017022125.1|DKIK	LOC115631864|XP_030384573.1|SLEB
OG0010141	LOC108076972|XP_017025513.1|DKIK	LOC115631786|XP_030384480.1|SLEB
OG0010142	LOC108074410|XP_017021927.1|DKIK	LOC115631814|XP_030384510.1|SLEB
OG0010144	LOC108085344|XP_017037389.1|DKIK	LOC115623107|XP_030373173.1|SLEB
OG0010145	LOC108081370|XP_017032012.1|DKIK	LOC115628608|XP_030380652.1|SLEB
OG0010146	LOC108081405|XP_017032053.1|DKIK	LOC115628593|XP_030380637.1|SLEB, LOC115628584|XP_030380628.1|SLEB
OG0010147	LOC108086068|XP_017038376.1|DKIK	LOC115631846|XP_030384549.1|SLEB
OG0010148	LOC108072576|XP_017019271.1|DKIK	LOC115632002|XP_030384791.1|SLEB
OG0010149	LOC108074520|XP_017022087.1|DKIK	LOC115631857|XP_030384563.1|SLEB
OG0010150	LOC108074276|XP_017021740.1|DKIK	LOC115631871|XP_030384579.1|SLEB
OG0010151	LOC108081862|XP_017032591.1|DKIK	LOC115626141|XP_030377263.1|SLEB
OG0010152	LOC108076966|XP_017025506.1|DKIK	LOC115628573|XP_030380601.1|SLEB
OG0010153	LOC108086190|XP_017038542.1|DKIK	LOC115631984|XP_030384761.1|SLEB, LOC115631931|XP_030384642.1|SLEB
OG0010154	LOC108074194|XP_017021627.1|DKIK	LOC115631785|XP_030384479.1|SLEB
OG0010155	LOC108072531|XP_017019194.1|DKIK	LOC115631851|XP_030384555.1|SLEB
OG0010156	LOC108071475|XP_017017722.1|DKIK, LOC108078635|XP_017028050.1|DKIK	LOC115622944|XP_030372935.1|SLEB
OG0010157	LOC108071905|XP_017018326.1|DKIK	LOC115623123|XP_030373192.1|SLEB
OG0010158	LOC108071642|XP_017017922.1|DKIK	LOC115622666|XP_030372541.1|SLEB, LOC115622667|XP_030372542.1|SLEB
OG0010159	LOC108078829|XP_017028408.1|DKIK	LOC115622545|XP_030372371.1|SLEB
OG0010160	LOC108073896|XP_017021174.1|DKIK	LOC115627534|XP_030379096.1|SLEB
OG0010161	LOC108084402|XP_017036088.1|DKIK	LOC115632625|XP_030385713.1|SLEB
OG0010163	LOC108080199|XP_017030344.1|DKIK	LOC115632961|XP_030386121.1|SLEB
OG0010164	LOC108071962|XP_017018426.1|DKIK	LOC115633087|XP_030386324.1|SLEB
OG0010165	LOC108071612|XP_017017883.1|DKIK	LOC115632934|XP_030386087.1|SLEB
OG0010166	LOC108078785|XP_017028326.1|DKIK	LOC115632749|XP_030385857.1|SLEB, LOC115632757|XP_030385864.1|SLEB
OG0010169	LOC108073782|XP_017021037.1|DKIK	LOC115622246|XP_030372004.1|SLEB
OG0010170	LOC108080605|XP_017030916.1|DKIK	LOC115622307|XP_030372072.1|SLEB
OG0010171	LOC108080606|XP_017030917.1|DKIK	LOC115622304|XP_030372068.1|SLEB
OG0010172	LOC108083028|XP_017034149.1|DKIK	LOC115628739|XP_030380803.1|SLEB
OG0010173	LOC108077979|XP_017027011.1|DKIK	LOC115634703|XP_030388442.1|SLEB, LOC115622221|XP_030371982.1|SLEB
OG0010174	LOC108072358|XP_017018939.1|DKIK	LOC115623404|XP_030373577.1|SLEB
OG0010175	LOC108072291|XP_017018847.1|DKIK	LOC115624775|XP_030375467.1|SLEB
OG0010176	LOC108072296|XP_017018851.1|DKIK	LOC115624958|XP_030375672.1|SLEB
OG0010177	LOC108076775|XP_017025268.1|DKIK	LOC115630316|XP_030382717.1|SLEB
OG0010178	LOC108076490|XP_017024870.1|DKIK	LOC115633690|XP_030387010.1|SLEB, LOC115625121|XP_030375896.1|SLEB
OG0010179	LOC108073919|XP_017021206.1|DKIK	LOC115623196|XP_030373279.1|SLEB
OG0010180	LOC108085539|XP_017037661.1|DKIK	LOC115633942|XP_030387323.1|SLEB
OG0010181	LOC108075090|XP_017022861.1|DKIK	LOC115633943|XP_030387320.1|SLEB
OG0010182	LOC108076692|XP_017025134.1|DKIK	LOC115634008|XP_030387395.1|SLEB
OG0010183	LOC108076693|XP_017025135.1|DKIK	LOC115634367|XP_030387890.1|SLEB
OG0010184	LOC108074638|XP_017022243.1|DKIK	LOC115634737|XP_030388485.1|SLEB
OG0010185	LOC108074663|XP_017022270.1|DKIK	LOC115634738|XP_030388486.1|SLEB
OG0010186	LOC108072663|XP_017019387.1|DKIK	LOC115622895|XP_030372871.1|SLEB
OG0010187	LOC108085089|XP_017037047.1|DKIK	LOC115631665|XP_030384341.1|SLEB
OG0010188	LOC108076233|XP_017024466.1|DKIK	LOC115620736|XP_030369985.1|SLEB
OG0010189	LOC108078066|XP_017027120.1|DKIK	LOC115633734|XP_030387070.1|SLEB
OG0010190	LOC108078236|XP_017027431.1|DKIK	LOC115627019|XP_030378408.1|SLEB
OG0010191	LOC108078036|XP_017027086.1|DKIK	LOC115633820|XP_030387170.1|SLEB
OG0010192	LOC108076666|XP_017025088.1|DKIK	LOC115634321|XP_030387840.1|SLEB
OG0010193	LOC108072938|XP_017019780.1|DKIK	LOC115633761|XP_030387096.1|SLEB
OG0010194	LOC108073842|XP_017021112.1|DKIK	LOC115622271|XP_030372033.1|SLEB
OG0010195	LOC108073884|XP_017021158.1|DKIK	LOC115623037|XP_030373074.1|SLEB
OG0010196	LOC108076508|XP_017024897.1|DKIK	LOC115626483|XP_030377732.1|SLEB
OG0010197	LOC108081209|XP_017031770.1|DKIK	LOC115631934|XP_030384648.1|SLEB
OG0010198	LOC108073014|XP_017019959.1|DKIK	LOC115621694|XP_030371265.1|SLEB
OG0010199	LOC108078136|XP_017027251.1|DKIK	LOC115626898|XP_030378267.1|SLEB
OG0010200	LOC108078424|XP_017027778.1|DKIK	LOC115633431|XP_030386753.1|SLEB
OG0010201	LOC108070801|XP_017016890.1|DKIK	LOC115627634|XP_030379233.1|SLEB
OG0010202	LOC108076594|XP_017024996.1|DKIK	LOC115624750|XP_030375438.1|SLEB
OG0010203	LOC108074694|XP_017022323.1|DKIK	LOC115632513|XP_030385567.1|SLEB
OG0010204	LOC108072450|XP_017019066.1|DKIK	LOC115634031|XP_030387432.1|SLEB
OG0010205	LOC108085198|XP_017037197.1|DKIK	LOC115624622|XP_030375235.1|SLEB
OG0010206	LOC108085066|XP_017037021.1|DKIK	LOC115624914|XP_030375623.1|SLEB
OG0010207	LOC108076203|XP_017024426.1|DKIK	LOC115634294|XP_030387806.1|SLEB
OG0010208	LOC108078320|XP_017027606.1|DKIK	LOC115634443|XP_030388012.1|SLEB
OG0010209	LOC108078318|XP_017027605.1|DKIK	LOC115624293|XP_030374781.1|SLEB
OG0010210	LOC108078244|XP_017027456.1|DKIK	LOC115625265|XP_030376130.1|SLEB
OG0010211	LOC108076487|XP_017024864.1|DKIK	LOC115631170|XP_030383723.1|SLEB
OG0010212	LOC108072392|XP_017018989.1|DKIK	LOC115624901|XP_030375610.1|SLEB
OG0010213	LOC108085127|XP_017037122.1|DKIK	LOC115624827|XP_030375533.1|SLEB
