Orthogroup	DKIK.longest_only	DHYD.longest_only
OG0008867	LOC108083848|XP_017035316.1|DKIK	LOC111594991|XP_023164259.1|DHYD
OG0008868	LOC108078026|XP_017027075.1|DKIK	LOC111597735|XP_023168354.1|DHYD
OG0008869	LOC108083321|XP_017034553.1|DKIK	LOC111592867|XP_023161081.2|DHYD
OG0008870	LOC108085531|XP_017037653.1|DKIK	LOC111592255|XP_023160105.2|DHYD
OG0008871	LOC108084796|XP_017036631.1|DKIK	LOC111604312|XP_023178128.2|DHYD
OG0008872	LOC108072835|XP_017019616.1|DKIK	LOC111601301|XP_023173588.2|DHYD
OG0008873	LOC108075968|XP_017024105.1|DKIK	LOC111605019|XP_023179117.2|DHYD
OG0008874	LOC108082403|XP_017033236.1|DKIK	LOC111595545|XP_023165099.2|DHYD
OG0008875	LOC108078175|XP_017027328.1|DKIK	LOC111605206|XP_023179392.2|DHYD
OG0008876	LOC108071859|XP_017018274.1|DKIK	LOC111593715|XP_030079836.1|DHYD
OG0008877	LOC108070442|XP_017016408.1|DKIK	LOC111605623|XP_023180043.2|DHYD
OG0008878	LOC108074794|XP_017022461.1|DKIK	LOC111603873|XP_023177448.2|DHYD
OG0008879	LOC108076223|XP_017024454.1|DKIK	LOC111593874|XP_023162706.2|DHYD
OG0008880	LOC108077609|XP_017026504.1|DKIK	LOC111595765|XP_023165415.1|DHYD
OG0008881	LOC108070796|XP_017016885.1|DKIK	LOC111594324|XP_023163336.2|DHYD
OG0008882	LOC108076871|XP_017025390.1|DKIK	LOC111594693|XP_023163881.2|DHYD
OG0008883	LOC108073218|XP_017020237.1|DKIK	LOC111593344|XP_023161824.1|DHYD
OG0008884	LOC108082656|XP_017033645.1|DKIK	LOC111596674|XP_023166746.1|DHYD
OG0008885	LOC108082862|XP_017033928.1|DKIK	LOC111592622|XP_023160725.2|DHYD
OG0008886	LOC108076461|XP_017024832.1|DKIK	LOC111593519|XP_023162079.1|DHYD
OG0008887	LOC108076732|XP_017025199.1|DKIK	LOC111602112|XP_023174825.2|DHYD
OG0008888	LOC108073311|XP_017020361.1|DKIK	LOC111603683|XP_023177135.2|DHYD
OG0008889	LOC108085210|XP_017037228.1|DKIK	LOC111597025|XP_023167303.2|DHYD
OG0008891	LOC108078863|XP_017028457.1|DKIK	LOC111591925|XP_023159619.2|DHYD
OG0008892	LOC108070825|XP_017016929.1|DKIK	LOC111600636|XP_023172610.2|DHYD, LOC115483361|XP_030080905.1|DHYD
OG0008893	LOC108070582|XP_017016625.1|DKIK	LOC111601659|XP_023174111.1|DHYD
OG0008894	LOC108084083|XP_017035595.1|DKIK	LOC111602710|XP_023175715.1|DHYD
OG0008895	LOC108083191|XP_017034382.1|DKIK	LOC111593320|XP_023161793.2|DHYD
OG0008897	LOC108084358|XP_017036013.1|DKIK	LOC111603616|XP_023177052.1|DHYD
OG0008898	LOC108081807|XP_017032532.1|DKIK	LOC111592101|XP_023159895.2|DHYD
OG0008899	LOC108079596|XP_017029430.1|DKIK	LOC111595760|XP_023165401.2|DHYD
OG0008900	LOC108070533|XP_017016547.1|DKIK	LOC111595438|XP_023164931.2|DHYD
OG0008901	LOC108073909|XP_017021194.1|DKIK	LOC111601082|XP_030081487.1|DHYD
OG0008902	LOC108082618|XP_017033589.1|DKIK	LOC111598104|XP_023168928.1|DHYD
OG0008902	LOC108072461|XP_017019082.1|DKIK	LOC111597647|XP_023168232.1|DHYD
OG0008903	LOC108078942|XP_017028584.1|DKIK	LOC111599116|XP_023170445.1|DHYD
OG0008904	LOC108072999|XP_017019939.1|DKIK	LOC111600764|XP_030080943.1|DHYD
OG0008905	LOC108079244|XP_017029023.1|DKIK, LOC108086026|XP_017038330.1|DKIK	LOC111593706|XP_023162432.2|DHYD
OG0008906	LOC108071637|XP_017017911.1|DKIK	LOC111597533|XP_023168079.2|DHYD
OG0008907	LOC108073160|XP_017020155.1|DKIK	LOC111593378|XP_023161865.2|DHYD
OG0008908	LOC108085399|XP_017037457.1|DKIK	LOC111603413|XP_030081733.1|DHYD
OG0008909	LOC108080919|XP_017031313.1|DKIK	LOC111596153|XP_023166010.1|DHYD
OG0008910	LOC108085744|XP_017037965.1|DKIK, LOC108073288|XP_017020331.1|DKIK	LOC111595702|XP_030081556.1|DHYD
OG0008911	LOC108084134|XP_017035666.1|DKIK	LOC111604207|XP_023177936.2|DHYD
OG0008912	LOC108084334|XP_017035984.1|DKIK	LOC111602673|XP_023175634.1|DHYD
OG0008913	LOC108084285|XP_017035931.1|DKIK	LOC111600049|XP_023171746.1|DHYD
OG0008914	LOC108075713|XP_017023733.1|DKIK	LOC111602656|XP_023175596.2|DHYD, LOC115483716|XP_030081662.1|DHYD
OG0008915	LOC108080437|XP_017030661.1|DKIK	LOC111595819|XP_023165496.2|DHYD
OG0008916	LOC108079682|XP_017029574.1|DKIK	LOC111599067|XP_023170356.2|DHYD
OG0008917	LOC108079569|XP_017029400.1|DKIK	LOC111602485|XP_023175316.1|DHYD
OG0008918	LOC108079578|XP_017029412.1|DKIK	LOC111602172|XP_023174901.2|DHYD
OG0008919	LOC108086136|XP_017038478.1|DKIK	LOC111599176|XP_030080393.1|DHYD
OG0008920	LOC108083041|XP_017034160.1|DKIK	LOC111595120|XP_023164458.1|DHYD
OG0008921	LOC108074820|XP_017022506.1|DKIK	LOC111603922|XP_023177515.2|DHYD
OG0008922	LOC108074796|XP_017022467.1|DKIK	LOC111600607|XP_030079090.1|DHYD
OG0008923	LOC108082624|XP_017033593.1|DKIK	LOC111592403|XP_023160346.1|DHYD
OG0008924	LOC108076708|XP_017025158.1|DKIK	LOC111602119|XP_023174836.1|DHYD
OG0008925	LOC108074475|XP_017022036.1|DKIK	LOC111602225|XP_023174973.1|DHYD
OG0008926	LOC108078084|XP_017027161.1|DKIK	LOC111593882|XP_023162720.1|DHYD
OG0008927	LOC108070869|XP_017016992.1|DKIK	LOC111604086|XP_023177745.2|DHYD
OG0008928	LOC108081313|XP_017031893.1|DKIK	LOC111593905|XP_023162744.1|DHYD
OG0008929	LOC108082470|XP_017033350.1|DKIK	LOC111593293|XP_030081016.1|DHYD
OG0008930	LOC108077680|XP_017026590.1|DKIK	LOC111596564|XP_023166609.2|DHYD
OG0008931	LOC108078000|XP_017027042.1|DKIK	LOC111597685|XP_023168283.2|DHYD
OG0008932	LOC108074679|XP_017022288.1|DKIK	LOC111593837|XP_023162642.1|DHYD
OG0008933	LOC108077926|XP_017026955.1|DKIK	LOC111605221|XP_023179412.2|DHYD
OG0008934	LOC108078074|XP_017027136.1|DKIK	LOC111593203|XP_023161603.2|DHYD
OG0008935	LOC108081297|XP_017031873.1|DKIK	LOC115482738|XP_030078929.1|DHYD, LOC111593817|XP_023162614.2|DHYD
OG0008936	LOC108072245|XP_017018796.1|DKIK	LOC111598019|XP_023168799.2|DHYD
OG0008937	LOC108078243|XP_017027453.1|DKIK	LOC111592190|XP_023160025.2|DHYD
OG0008938	LOC108070834|XP_017016946.1|DKIK	LOC111599733|XP_030078582.1|DHYD
OG0008939	LOC108082201|XP_017033020.1|DKIK	LOC111593836|XP_023162645.2|DHYD
OG0008940	LOC108085205|XP_017037213.1|DKIK	LOC111596992|XP_023167251.2|DHYD
OG0008941	LOC108071241|XP_017017414.1|DKIK	LOC111598140|XP_023168970.2|DHYD
OG0008942	LOC108071813|XP_017018202.1|DKIK	LOC111596635|XP_023166690.2|DHYD
OG0008943	LOC108080187|XP_017030329.1|DKIK	LOC111592978|XP_023161241.2|DHYD
OG0008944	LOC108071143|XP_017017316.1|DKIK	LOC111598138|XP_023168968.2|DHYD
OG0008945	LOC108079333|XP_017029125.1|DKIK	LOC111603170|XP_023176418.1|DHYD
OG0008946	LOC108084479|XP_017036190.1|DKIK, LOC108084478|XP_017036189.1|DKIK	LOC111597373|XP_030079954.1|DHYD
OG0008947	LOC108080049|XP_017030120.1|DKIK	LOC115482959|XP_030079325.1|DHYD, LOC111601912|XP_023174528.2|DHYD
OG0008948	LOC108085765|XP_017037998.1|DKIK	LOC111605602|XP_023179982.2|DHYD
OG0008949	LOC108071610|XP_017017881.1|DKIK	LOC111598066|XP_030080057.1|DHYD
OG0008951	LOC108071498|XP_017017748.1|DKIK	LOC111604723|XP_030079625.1|DHYD
OG0008952	LOC108082910|XP_017033983.1|DKIK	LOC111603164|XP_023176410.2|DHYD
OG0008953	LOC108083309|XP_017034536.1|DKIK	LOC111601719|XP_023174208.2|DHYD, LOC111592879|XP_023161097.2|DHYD
OG0008955	LOC108073898|XP_017021176.1|DKIK	LOC111597378|XP_023167803.2|DHYD
OG0008956	LOC108075279|XP_017023155.1|DKIK	LOC111591871|XP_023159522.2|DHYD
OG0008957	LOC108083082|XP_017034215.1|DKIK	LOC111600927|XP_030082035.1|DHYD
OG0008958	LOC108070435|XP_017016393.1|DKIK	LOC111600999|XP_023173162.2|DHYD
OG0008959	LOC108075022|XP_017022763.1|DKIK	LOC111600952|XP_023173097.2|DHYD
OG0008960	LOC108073797|XP_017021057.1|DKIK	LOC115483738|XP_030081796.1|DHYD
OG0008961	LOC108077022|XP_017025619.1|DKIK	LOC111595183|XP_023164530.2|DHYD
OG0008962	LOC108083794|XP_017035210.1|DKIK	LOC111594993|XP_023164261.1|DHYD
OG0008963	LOC108071220|XP_017017392.1|DKIK	LOC111603143|XP_023176387.2|DHYD
OG0008964	LOC108076084|XP_017024286.1|DKIK	LOC111601827|XP_023174421.1|DHYD, LOC111601824|XP_023174416.1|DHYD
OG0008965	LOC108081961|XP_017032684.1|DKIK	LOC111603956|XP_023177559.2|DHYD
OG0008966	LOC108075789|XP_017023844.1|DKIK	LOC111596196|XP_023166075.1|DHYD
OG0008967	LOC108083062|XP_017034185.1|DKIK	LOC111595864|XP_023165548.2|DHYD
OG0008967	LOC108073853|XP_017021124.1|DKIK	LOC111604454|XP_023178300.2|DHYD
OG0008968	LOC108074159|XP_017021561.1|DKIK	LOC111595835|XP_023165511.2|DHYD
OG0008969	LOC108074396|XP_017021911.1|DKIK	LOC111595868|XP_023165552.1|DHYD
OG0008970	LOC108074400|XP_017021916.1|DKIK	LOC111595845|XP_023165523.2|DHYD
OG0008971	LOC108072683|XP_017019410.1|DKIK	LOC111592849|XP_030079474.1|DHYD
OG0008972	LOC108079033|XP_017028702.1|DKIK	LOC111601087|XP_023173282.2|DHYD, LOC111601064|XP_023173255.2|DHYD
OG0008973	LOC108082986|XP_017034096.1|DKIK	LOC111595073|XP_023164397.1|DHYD
OG0008977	LOC108072536|XP_017019200.1|DKIK	LOC111603985|XP_023177598.1|DHYD
OG0008978	LOC108074961|XP_017022683.1|DKIK	LOC111600905|XP_023173029.1|DHYD
OG0008979	LOC108070401|XP_017016345.1|DKIK	LOC111594772|XP_023163990.2|DHYD
OG0008985	LOC108071494|XP_017017745.1|DKIK	LOC111604720|XP_030079624.1|DHYD
OG0008987	LOC108086227|XP_017038584.1|DKIK	LOC111599366|XP_023170767.1|DHYD
OG0008988	LOC108085004|XP_017036924.1|DKIK	LOC111602786|XP_023175826.1|DHYD
OG0008989	LOC108085016|XP_017036953.1|DKIK	LOC111603091|XP_023176320.1|DHYD
OG0008990	LOC108078660|XP_017028078.1|DKIK	LOC111595653|XP_023165244.2|DHYD
OG0008993	LOC108073980|XP_017021315.1|DKIK	LOC111592812|XP_030080595.1|DHYD
OG0008994	LOC108079678|XP_017029567.1|DKIK	LOC111601876|XP_023174486.1|DHYD
OG0008995	LOC108070767|XP_017016854.1|DKIK	LOC111599667|XP_023171140.2|DHYD
OG0008996	LOC108080509|XP_017030773.1|DKIK	LOC111596727|XP_023166824.2|DHYD
OG0008997	LOC108083822|XP_017035265.1|DKIK	LOC111593039|XP_023161374.2|DHYD
OG0008999	LOC108085213|XP_017037232.1|DKIK	LOC111596042|XP_023165846.1|DHYD
OG0009000	LOC108074956|XP_017022679.1|DKIK	LOC111593517|XP_023162074.2|DHYD
OG0009001	LOC108082829|XP_017033878.1|DKIK	LOC111603894|XP_023177480.1|DHYD
OG0009002	LOC108073126|XP_017020117.1|DKIK	LOC111601775|XP_023174289.1|DHYD
OG0009003	LOC108070375|XP_017016313.1|DKIK	LOC111597347|XP_030081680.1|DHYD, LOC111597345|XP_030081678.1|DHYD
OG0009004	LOC108078047|XP_017027099.1|DKIK	LOC111603875|XP_023177454.1|DHYD
OG0009005	LOC108077246|XP_017025995.1|DKIK	LOC111605529|XP_023179858.1|DHYD
OG0009006	LOC108072984|XP_017019920.1|DKIK	LOC115483787|XP_030081905.1|DHYD, LOC111595031|XP_023164323.1|DHYD
OG0009007	LOC108078916|XP_017028542.1|DKIK	LOC111599837|XP_023171399.2|DHYD
OG0009008	LOC108077038|XP_017025705.1|DKIK	LOC111596706|XP_023166794.1|DHYD
OG0009009	LOC108079080|XP_017028793.1|DKIK	LOC111603716|XP_030081519.1|DHYD
OG0009010	LOC108078958|XP_017028601.1|DKIK	LOC111601604|XP_023174037.2|DHYD
OG0009011	LOC108072732|XP_017019483.1|DKIK	LOC111596025|XP_030079501.1|DHYD
OG0009012	LOC108074690|XP_017022306.1|DKIK	LOC111592524|XP_023160547.2|DHYD
OG0009013	LOC108079396|XP_017029208.1|DKIK	LOC111597354|XP_023167770.2|DHYD
OG0009014	LOC108071525|XP_017017783.1|DKIK	LOC111604686|XP_023178622.2|DHYD
OG0009015	LOC108078039|XP_017027093.1|DKIK	LOC111602897|XP_023176002.2|DHYD
OG0009016	LOC108070601|XP_017016661.1|DKIK	LOC111603040|XP_023176238.2|DHYD
OG0009017	LOC108075944|XP_017024076.1|DKIK	LOC111596329|XP_023166262.2|DHYD
OG0009018	LOC108072474|XP_017019126.1|DKIK	LOC111597780|XP_030081715.1|DHYD
OG0009019	LOC108072466|XP_017019098.1|DKIK	LOC111597814|XP_030081707.1|DHYD
OG0009020	LOC108081259|XP_017031841.1|DKIK	LOC111603299|XP_023176592.2|DHYD
OG0009021	LOC108080769|XP_017031120.1|DKIK	LOC111599572|XP_023171011.1|DHYD
OG0009022	LOC108083918|XP_017035402.1|DKIK	LOC111596623|XP_023166681.1|DHYD
OG0009023	LOC108083968|XP_017035463.1|DKIK	LOC111597865|XP_023168556.2|DHYD
OG0009024	LOC108073298|XP_017020342.1|DKIK	LOC111593672|XP_030081548.1|DHYD
OG0009025	LOC108077715|XP_017026654.1|DKIK	LOC111598530|XP_023169587.2|DHYD
OG0009026	LOC108077792|XP_017026781.1|DKIK	LOC111597026|XP_023167308.2|DHYD
OG0009027	LOC108082472|XP_017033354.1|DKIK	LOC111603980|XP_023177596.2|DHYD
OG0009028	LOC108078913|XP_017028537.1|DKIK	LOC111605682|XP_023180117.2|DHYD
OG0009029	LOC108075914|XP_017024035.1|DKIK	LOC111602258|XP_023175021.1|DHYD
OG0009030	LOC108074450|XP_017021980.1|DKIK	LOC111599086|XP_023170390.2|DHYD
OG0009031	LOC108085477|XP_017037585.1|DKIK	LOC111603390|XP_023176721.1|DHYD
OG0009032	LOC108085478|XP_017037586.1|DKIK	LOC111603392|XP_023176724.2|DHYD
OG0009033	LOC108077268|XP_017026025.1|DKIK	LOC111605493|XP_023179809.2|DHYD
OG0009034	LOC108086273|XP_017038650.1|DKIK	LOC111601155|XP_023173399.2|DHYD
OG0009035	LOC108077317|XP_017026095.1|DKIK	LOC111594682|XP_023163870.2|DHYD
OG0009036	LOC108078378|XP_017027701.1|DKIK	LOC111592135|XP_023159943.2|DHYD
OG0009037	LOC108082178|XP_017032982.1|DKIK	LOC111599361|XP_023170761.2|DHYD
OG0009038	LOC108077835|XP_017026850.1|DKIK	LOC111603292|XP_023176580.2|DHYD
OG0009039	LOC108081057|XP_017031525.1|DKIK	LOC111602953|XP_023176093.2|DHYD
OG0009040	LOC108076153|XP_017024367.1|DKIK	LOC111592122|XP_023159923.2|DHYD
OG0009041	LOC108073135|XP_017020129.1|DKIK	LOC111599555|XP_023170990.2|DHYD
OG0009042	LOC108086272|XP_017038649.1|DKIK	LOC111591952|XP_023159654.1|DHYD
OG0009043	LOC108072561|XP_017019232.1|DKIK	LOC111600516|XP_023172416.2|DHYD
OG0009044	LOC108086217|XP_017038569.1|DKIK	LOC111599309|XP_023170686.2|DHYD
OG0009045	LOC108080487|XP_017030729.1|DKIK	LOC111592374|XP_023160310.2|DHYD
OG0009046	LOC108075243|XP_017023088.1|DKIK	LOC111599221|XP_030081818.1|DHYD
OG0009047	LOC108080737|XP_017031085.1|DKIK	LOC111593848|XP_023162662.1|DHYD
OG0009048	LOC108070440|XP_017016409.1|DKIK	LOC111594788|XP_023164012.1|DHYD
OG0009049	LOC108080918|XP_017031312.1|DKIK	LOC111604632|XP_023178537.2|DHYD
OG0009050	LOC108085281|XP_017037322.1|DKIK	LOC111600406|XP_023172255.2|DHYD
OG0009051	LOC108084136|XP_017035671.1|DKIK	LOC111594860|XP_023164110.2|DHYD
OG0009052	LOC108074043|XP_017021399.1|DKIK	LOC111595283|XP_023164707.1|DHYD
OG0009053	LOC108073246|XP_017020288.1|DKIK	LOC111593376|XP_023161862.2|DHYD
OG0009054	LOC108085643|XP_017037818.1|DKIK	LOC111592029|XP_023159792.1|DHYD
OG0009055	LOC108082877|XP_017033947.1|DKIK	LOC111600400|XP_023172251.2|DHYD
OG0009056	LOC108075927|XP_017024052.1|DKIK	LOC111598780|XP_023169961.2|DHYD
OG0009057	LOC108075204|XP_017023028.1|DKIK	LOC111596511|XP_023166544.1|DHYD
OG0009058	LOC108074898|XP_017022613.1|DKIK	LOC111594137|XP_030080179.1|DHYD
OG0009059	LOC108071943|XP_017018398.1|DKIK	LOC111601694|XP_023174173.2|DHYD
OG0009060	LOC108073163|XP_017020159.1|DKIK	LOC111603448|XP_023176802.2|DHYD
OG0009061	LOC108082544|XP_017033471.1|DKIK	LOC111595584|XP_023165159.2|DHYD
OG0009062	LOC108076384|XP_017024696.1|DKIK	LOC111605217|XP_023179407.2|DHYD
OG0009063	LOC108074309|XP_017021794.1|DKIK	LOC111595506|XP_023165046.2|DHYD
OG0009064	LOC108072430|XP_017019039.1|DKIK	LOC111602580|XP_023175504.2|DHYD
OG0009065	LOC108080308|XP_017030476.1|DKIK	LOC111594823|XP_023164056.2|DHYD
OG0009066	LOC108078857|XP_017028450.1|DKIK	LOC111595272|XP_023164687.2|DHYD
OG0009067	LOC108084787|XP_017036612.1|DKIK	LOC111597631|XP_023168200.2|DHYD
OG0009068	LOC108072058|XP_017018541.1|DKIK	LOC111604119|XP_023177795.2|DHYD
OG0009069	LOC108082122|XP_017032912.1|DKIK	LOC111602508|XP_023175354.2|DHYD
OG0009070	LOC108078456|XP_017027833.1|DKIK	LOC111592206|XP_023160041.2|DHYD
OG0009071	LOC108081052|XP_017031510.1|DKIK	LOC111603027|XP_023176228.1|DHYD
OG0009072	LOC108084089|XP_017035602.1|DKIK	LOC111602753|XP_023175773.2|DHYD
OG0009073	LOC108075608|XP_017023668.1|DKIK	LOC111596691|XP_023166773.2|DHYD
OG0009074	LOC108072125|XP_017018646.1|DKIK	LOC111596453|XP_023166446.2|DHYD
OG0009075	LOC108080824|XP_017031217.1|DKIK	LOC111595730|XP_023165347.2|DHYD
OG0009076	LOC108085476|XP_017037584.1|DKIK	LOC111598575|XP_023169647.2|DHYD
OG0009077	LOC108080767|XP_017031116.1|DKIK	LOC111592362|XP_023160290.1|DHYD
OG0009078	LOC108084892|XP_017036778.1|DKIK	LOC111601370|XP_030081634.1|DHYD
OG0009079	LOC108073220|XP_017020239.1|DKIK	LOC111593346|XP_023161827.2|DHYD
OG0009080	LOC108080908|XP_017031301.1|DKIK	LOC111602976|XP_023176135.2|DHYD
OG0009081	LOC108085860|XP_017038106.1|DKIK	LOC111595173|XP_023164521.2|DHYD
OG0009082	LOC108084072|XP_017035579.1|DKIK	LOC111604633|XP_023178538.2|DHYD
OG0009083	LOC108071834|XP_017018232.1|DKIK	LOC115482972|XP_030079421.1|DHYD, LOC111605137|XP_023179282.2|DHYD
OG0009084	LOC108073395|XP_017020472.1|DKIK	LOC111598584|XP_030081606.1|DHYD
OG0009085	LOC108081479|XP_017032165.1|DKIK	LOC111600275|XP_023172091.2|DHYD
OG0009086	LOC108077782|XP_017026769.1|DKIK	LOC111601990|XP_023174647.1|DHYD
OG0009087	LOC108083722|XP_017035117.1|DKIK	LOC111594965|XP_023164231.2|DHYD
OG0009088	LOC108073653|XP_017020868.1|DKIK	LOC111592486|XP_023160474.2|DHYD
OG0009089	LOC108079948|XP_017029992.1|DKIK	LOC111594274|XP_023163273.1|DHYD
OG0009090	LOC108073300|XP_017020344.1|DKIK	LOC111592683|XP_023160816.1|DHYD
OG0009091	LOC108084333|XP_017035983.1|DKIK	LOC111602630|XP_023175560.2|DHYD
OG0009092	LOC108084085|XP_017035597.1|DKIK	LOC111602642|XP_023175575.2|DHYD
OG0009093	LOC108074049|XP_017021409.1|DKIK, LOC108074092|XP_017021468.1|DKIK	LOC111603271|XP_023176551.2|DHYD
OG0009094	LOC108074355|XP_017021870.1|DKIK	LOC111599422|XP_023170841.2|DHYD
OG0009095	LOC108074357|XP_017021872.1|DKIK	LOC111599427|XP_030080824.1|DHYD
OG0009096	LOC108085571|XP_017037700.1|DKIK	LOC111601968|XP_023174610.1|DHYD
OG0009097	LOC108085568|XP_017037697.1|DKIK	LOC111602023|XP_023174691.1|DHYD
OG0009098	LOC108073831|XP_017021137.1|DKIK	LOC111602898|XP_023176007.1|DHYD
OG0009099	LOC108084951|XP_017036840.1|DKIK	LOC111596422|XP_023166402.1|DHYD
OG0009100	LOC108086186|XP_017038538.1|DKIK	LOC111601196|XP_023173451.2|DHYD
OG0009101	LOC108074409|XP_017021926.1|DKIK	LOC111595863|XP_023165546.2|DHYD
OG0009102	LOC108086144|XP_017038490.1|DKIK	LOC111605519|XP_023179845.1|DHYD
OG0009103	LOC108086086|XP_017038392.1|DKIK	LOC111601080|XP_023173278.1|DHYD
OG0009104	LOC108086078|XP_017038385.1|DKIK	LOC111601189|XP_023173440.1|DHYD
OG0009105	LOC108076888|XP_017025408.1|DKIK	LOC111592912|XP_023161128.1|DHYD
OG0009106	LOC108074513|XP_017022079.1|DKIK	LOC111594706|XP_023163896.2|DHYD
OG0009107	LOC108072827|XP_017019607.1|DKIK	LOC111600968|XP_023173123.1|DHYD
OG0009108	LOC108080912|XP_017031305.1|DKIK	LOC111604937|XP_023178975.1|DHYD
OG0009109	LOC108075858|XP_017023943.1|DKIK	LOC111594220|XP_023163186.1|DHYD
OG0009110	LOC108086098|XP_017038414.1|DKIK	LOC111596123|XP_030080384.1|DHYD
OG0009111	LOC108078641|XP_017028058.1|DKIK	LOC111591912|XP_023159602.1|DHYD
OG0009112	LOC108074307|XP_017021790.1|DKIK	LOC111599076|XP_023170375.2|DHYD
OG0009113	LOC108077306|XP_017026075.1|DKIK	LOC111602268|XP_023175035.2|DHYD
OG0009114	LOC108074292|XP_017021768.1|DKIK	LOC111602486|XP_023175317.2|DHYD
OG0009115	LOC108082204|XP_017033024.1|DKIK	LOC111596356|XP_023166319.1|DHYD
OG0009116	LOC108075829|XP_017023889.1|DKIK	LOC111597209|XP_023167545.2|DHYD
OG0009117	LOC108073639|XP_017020847.1|DKIK, LOC108073638|XP_017020846.1|DKIK	LOC111602245|XP_023175005.2|DHYD
OG0009118	LOC108080223|XP_017030368.1|DKIK	LOC111602816|XP_023175886.2|DHYD
OG0009119	LOC108075298|XP_017023186.1|DKIK	LOC115483394|XP_030081033.1|DHYD, LOC111600337|XP_023172168.2|DHYD
OG0009120	LOC108078584|XP_017027993.1|DKIK	LOC111595661|XP_023165252.2|DHYD
OG0009121	LOC108075997|XP_017024140.1|DKIK, LOC108082600|XP_017033562.1|DKIK	LOC111592408|XP_023160352.2|DHYD
OG0009122	LOC108076221|XP_017024452.1|DKIK	LOC111603820|XP_023177349.1|DHYD
OG0009123	LOC108076707|XP_017025156.1|DKIK	LOC111602141|XP_023174858.2|DHYD
OG0009124	LOC108077357|XP_017026140.1|DKIK	LOC111594332|XP_023163345.2|DHYD
OG0009125	LOC108081291|XP_017031866.1|DKIK, LOC108080698|XP_017031025.1|DKIK, LOC108080706|XP_017031032.1|DKIK	LOC111593977|XP_023162836.1|DHYD
OG0009126	LOC108073030|XP_017019979.1|DKIK	LOC111600672|XP_023172690.1|DHYD
OG0009127	LOC108076457|XP_017024827.1|DKIK	LOC111604094|XP_023177759.2|DHYD
OG0009128	LOC108081303|XP_017031878.1|DKIK	LOC111593902|XP_023162741.1|DHYD
OG0009129	LOC108070816|XP_017016905.1|DKIK	LOC111602335|XP_023175108.2|DHYD
OG0009130	LOC108076755|XP_017025241.1|DKIK	LOC111599886|XP_023171474.2|DHYD
OG0009131	LOC108076703|XP_017025150.1|DKIK	LOC111599934|XP_023171549.2|DHYD
OG0009132	LOC108072342|XP_017018921.1|DKIK	LOC111604554|XP_023178419.2|DHYD
OG0009133	LOC108070798|XP_017016887.1|DKIK	LOC111595748|XP_023165376.2|DHYD
OG0009134	LOC108082396|XP_017033230.1|DKIK	LOC111603325|XP_023176621.2|DHYD
OG0009135	LOC108078400|XP_017027745.1|DKIK	LOC111597730|XP_023168340.2|DHYD
OG0009136	LOC108082360|XP_017033190.1|DKIK	LOC111603465|XP_023176825.1|DHYD
OG0009137	LOC108082585|XP_017033533.1|DKIK	LOC111597900|XP_023168604.2|DHYD
OG0009138	LOC108082377|XP_017033207.1|DKIK	LOC111597902|XP_023168606.1|DHYD
OG0009139	LOC108076394|XP_017024720.1|DKIK	LOC111604153|XP_023177845.2|DHYD
OG0009140	LOC108078062|XP_017027116.1|DKIK	LOC111605240|XP_023179443.1|DHYD
OG0009141	LOC108081300|XP_017031876.1|DKIK	LOC111593886|XP_023162721.2|DHYD
OG0009142	LOC108081329|XP_017031955.1|DKIK	LOC111593815|XP_023162610.2|DHYD, LOC115482836|XP_030078930.1|DHYD
OG0009143	LOC108076259|XP_017024498.1|DKIK	LOC111600657|XP_023172650.1|DHYD
OG0009144	LOC108076227|XP_017024459.1|DKIK	LOC111600684|XP_023172706.1|DHYD
OG0009145	LOC108085118|XP_017037109.1|DKIK	LOC111597063|XP_023167358.1|DHYD
OG0009146	LOC108079803|XP_017029775.1|DKIK	LOC111595400|XP_023164875.1|DHYD
OG0009147	LOC108076144|XP_017024361.1|DKIK	LOC111594935|XP_023164198.2|DHYD
OG0009148	LOC108070902|XP_017017047.1|DKIK	LOC111597103|XP_023167414.2|DHYD
OG0009149	LOC108076578|XP_017024976.1|DKIK	LOC111594773|XP_030082001.1|DHYD
OG0009150	LOC108070832|XP_017016944.1|DKIK	LOC111599689|XP_023171163.2|DHYD
OG0009151	LOC108078210|XP_017027384.1|DKIK	LOC111592143|XP_023159957.1|DHYD
OG0009152	LOC108078089|XP_017027170.1|DKIK	LOC111592167|XP_023159989.1|DHYD
OG0009153	LOC108072207|XP_017018757.1|DKIK	LOC111600078|XP_023171786.1|DHYD
OG0009154	LOC108083751|XP_017035156.1|DKIK	LOC111594969|XP_023164237.1|DHYD
OG0009155	LOC108082451|XP_017033311.1|DKIK	LOC111598042|XP_023168847.1|DHYD
OG0009156	LOC108082252|XP_017033085.1|DKIK	LOC111593148|XP_023161520.1|DHYD
OG0009157	LOC108082847|XP_017033907.1|DKIK	LOC111599799|XP_023171345.2|DHYD
OG0009158	LOC108079028|XP_017028698.1|DKIK	LOC111596889|XP_023167107.1|DHYD
OG0009159	LOC108083441|XP_017034686.1|DKIK	LOC111598863|XP_023170078.1|DHYD, LOC111596834|XP_023166976.2|DHYD
OG0009160	LOC108083336|XP_017034569.1|DKIK	LOC111593400|XP_023161889.2|DHYD
OG0009161	LOC108079460|XP_017029288.1|DKIK	LOC111604029|XP_030079985.1|DHYD
