Orthogroup	DKIK.longest_only	DERE.longest_only
OG0008244	LOC108073333|XP_017020384.1|DKIK	LOC6555420|XP_001982339.1|DERE
OG0008245	LOC108082119|XP_017032909.1|DKIK	LOC6547521|XP_001974857.1|DERE
OG0008246	LOC108077988|XP_017027020.1|DKIK	LOC6548037|XP_001975250.1|DERE
OG0008247	LOC108075405|XP_017023318.1|DKIK	LOC6541033|XP_026834621.1|DERE
OG0008248	LOC108084916|XP_017036802.1|DKIK	LOC6554803|XP_001981581.1|DERE
OG0008249	LOC108073731|XP_017020979.1|DKIK	LOC6555223|XP_001981179.1|DERE
OG0008250	LOC108081011|XP_017031436.1|DKIK	LOC6549584|XP_001975818.1|DERE
OG0008251	LOC108080701|XP_017031028.1|DKIK	LOC6541160|XP_001970692.1|DERE
OG0008252	LOC108077982|XP_017027014.1|DKIK	LOC6542329|XP_001970347.1|DERE
OG0008253	LOC108070788|XP_017016877.1|DKIK	LOC6543262|XP_001970460.1|DERE
OG0008254	LOC108072657|XP_017019380.1|DKIK, LOC108080359|XP_017030563.1|DKIK, LOC108080246|XP_017030392.1|DKIK	LOC6545070|XP_001971048.2|DERE
OG0008255	LOC108083311|XP_017034538.1|DKIK	LOC6544165|XP_001973766.1|DERE
OG0008257	LOC108079443|XP_017029266.1|DKIK	LOC6550886|XP_001976833.1|DERE
OG0008258	LOC108076957|XP_017025496.1|DKIK	LOC6549569|XP_026836329.1|DERE
OG0008259	LOC108076951|XP_017025489.1|DKIK	LOC6543363|XP_026834670.1|DERE
OG0008260	LOC108075083|XP_017022854.1|DKIK	LOC6546140|XP_001971306.2|DERE
OG0008261	LOC108072918|XP_017019746.1|DKIK	LOC6546717|XP_001974589.1|DERE
OG0008262	LOC108070622|XP_017016676.1|DKIK	LOC6542529|XP_001970796.1|DERE
OG0008264	LOC108076811|XP_017025330.1|DKIK	LOC6547529|XP_001974913.1|DERE
OG0008265	LOC108074371|XP_017021884.1|DKIK	LOC6554663|XP_001981343.2|DERE
OG0008266	LOC108081217|XP_017031784.1|DKIK	LOC6552787|XP_001978973.1|DERE
OG0008267	LOC108075602|XP_017023618.1|DKIK	LOC6555188|XP_026836387.1|DERE
OG0008268	LOC108081424|XP_017032095.1|DKIK	LOC6548782|XP_001974061.1|DERE
OG0008269	LOC108079631|XP_017029503.1|DKIK	LOC6549122|XP_001974147.2|DERE
OG0008270	LOC108078986|XP_017028651.1|DKIK	LOC6550584|XP_001976742.1|DERE
OG0008271	LOC108075194|XP_017023018.1|DKIK	LOC6546466|XP_001971338.1|DERE
OG0008272	LOC108083837|XP_017035303.1|DKIK	LOC6551296|XP_026838566.1|DERE
OG0008273	LOC108072036|XP_017018508.1|DKIK	LOC6554011|XP_001980541.1|DERE
OG0008274	LOC108079176|XP_017028916.1|DKIK	LOC6555654|XP_001982567.1|DERE
OG0008275	LOC108071795|XP_017018164.1|DKIK	LOC6550966|XP_001976995.1|DERE
OG0008276	LOC108079214|XP_017028980.1|DKIK	LOC6550659|XP_001978067.1|DERE
OG0008277	LOC108080103|XP_017030207.1|DKIK	LOC6551448|XP_015011058.1|DERE
OG0008278	LOC108076925|XP_017025458.1|DKIK	LOC6541737|XP_001969482.1|DERE
OG0008279	LOC108071832|XP_017018229.1|DKIK	LOC6550734|XP_015011293.1|DERE
OG0008280	LOC108071838|XP_017018239.1|DKIK	LOC6551168|XP_001977066.3|DERE
OG0008281	LOC108085233|XP_017037262.1|DKIK	LOC6550412|XP_001977743.2|DERE
OG0008282	LOC108075990|XP_017024132.1|DKIK	LOC6551185|XP_026837600.1|DERE
OG0008283	LOC108085933|XP_017038201.1|DKIK	LOC6550019|XP_001977485.1|DERE
OG0008284	LOC108074884|XP_017022582.1|DKIK	LOC6555835|XP_001982701.2|DERE
OG0008285	LOC108080032|XP_017030097.1|DKIK	LOC6551704|XP_001977283.1|DERE
OG0008286	LOC108079325|XP_017029111.1|DKIK	LOC6551345|XP_001977079.1|DERE
OG0008287	LOC108078992|XP_017028656.1|DKIK	LOC6550247|XP_001977922.1|DERE
OG0008288	LOC108073118|XP_017020105.1|DKIK	LOC6553806|XP_001979563.1|DERE
OG0008289	LOC108075667|XP_017023706.1|DKIK	LOC6554419|XP_001981920.1|DERE
OG0008290	LOC108079461|XP_017029291.1|DKIK	LOC6549805|XP_001977328.1|DERE
OG0008291	LOC108083494|XP_017034785.1|DKIK	LOC6550243|XP_001977918.1|DERE
OG0008292	LOC108079260|XP_017029038.1|DKIK	LOC6555653|XP_001982566.1|DERE
OG0008293	LOC108084997|XP_017036913.1|DKIK	LOC6554297|XP_001981065.3|DERE
OG0008294	LOC108084586|XP_017036348.1|DKIK	LOC6555208|XP_001982076.1|DERE
OG0008295	LOC108076614|XP_017025027.1|DKIK	LOC6550098|XP_001978186.1|DERE
OG0008296	LOC108083491|XP_017034780.1|DKIK	LOC6550536|XP_001977961.1|DERE
OG0008297	LOC108078993|XP_017028659.1|DKIK	LOC6550528|XP_001977925.1|DERE
OG0008298	LOC108074161|XP_017021559.1|DKIK, LOC108078135|XP_017027250.1|DKIK	LOC6550366|XP_001977863.1|DERE
OG0008299	LOC108085013|XP_017036944.1|DKIK	LOC6555047|XP_026838934.1|DERE
OG0008300	LOC108071835|XP_017018235.1|DKIK	LOC6549714|XP_015010837.1|DERE
OG0008301	LOC108084293|XP_017035945.1|DKIK	LOC6552268|XP_001980749.2|DERE
OG0008302	LOC108084984|XP_017036902.1|DKIK	LOC6550203|XP_026838039.1|DERE
OG0008303	LOC108084664|XP_017036474.1|DKIK	LOC6550970|XP_026837539.1|DERE
OG0008304	LOC108080364|XP_017030571.1|DKIK	LOC6555782|XP_026838942.1|DERE
OG0008305	LOC108080527|XP_017030816.1|DKIK	LOC6550607|XP_001978029.2|DERE
OG0008306	LOC108085777|XP_017038016.1|DKIK	LOC6550765|XP_001976802.1|DERE
OG0008307	LOC108077624|XP_017026521.1|DKIK	LOC6552689|XP_001979877.1|DERE
OG0008308	LOC108073426|XP_017020534.1|DKIK	LOC6555485|XP_026833225.1|DERE
OG0008309	LOC108072508|XP_017019169.1|DKIK	LOC6541820|XP_001969636.1|DERE
OG0008310	LOC108085514|XP_017037627.1|DKIK	LOC6545094|XP_001973278.1|DERE
OG0008311	LOC108074148|XP_017021537.1|DKIK	LOC6550595|XP_026838204.1|DERE
OG0008312	LOC108085698|XP_017037899.1|DKIK	LOC26526782|XP_026835543.1|DERE
OG0008313	LOC108079990|XP_017030046.1|DKIK	LOC6551577|XP_001977264.2|DERE
OG0008314	LOC108074707|XP_017022336.1|DKIK	LOC6546889|XP_001975970.1|DERE
OG0008315	LOC108086006|XP_017038308.1|DKIK	LOC6544359|XP_001971997.1|DERE
OG0008317	LOC108075441|XP_017023383.1|DKIK	LOC6555220|XP_001982288.1|DERE
OG0008318	LOC108083355|XP_017034587.1|DKIK	LOC6550504|XP_001977969.1|DERE
OG0008319	LOC108072970|XP_017019892.1|DKIK	LOC6546665|XP_026835873.1|DERE
OG0008320	LOC108079246|XP_017029020.1|DKIK	LOC6550859|XP_026838270.1|DERE
OG0008321	LOC108080903|XP_017031294.1|DKIK	LOC6552310|XP_001980763.1|DERE
OG0008322	LOC108077304|XP_017026074.1|DKIK	LOC6542567|XP_026834897.1|DERE
OG0008323	LOC108071411|XP_017017643.1|DKIK	LOC6551771|XP_001980640.1|DERE
OG0008324	LOC108083865|XP_017035341.1|DKIK	LOC6550841|XP_001977006.1|DERE
OG0008325	LOC108083453|XP_017034712.1|DKIK	LOC6550782|XP_001978079.1|DERE
OG0008326	LOC108071433|XP_017017676.1|DKIK	LOC6552472|XP_026836862.1|DERE
OG0008327	LOC108071994|XP_017018456.1|DKIK	LOC6548409|XP_026836850.1|DERE
OG0008328	LOC108080409|XP_017030632.1|DKIK	LOC6551313|XP_001978405.1|DERE
OG0008329	LOC108074910|XP_017022628.1|DKIK	LOC6551557|XP_001978505.1|DERE
OG0008330	LOC108076216|XP_017024446.1|DKIK	LOC6548837|XP_001975351.1|DERE
OG0008331	LOC108078944|XP_017028582.1|DKIK	LOC6546097|XP_026832636.1|DERE
OG0008332	LOC108078966|XP_017028621.1|DKIK	LOC6543629|XP_015014019.1|DERE
OG0008333	LOC108070484|XP_017016461.1|DKIK	LOC6545011|XP_001972538.1|DERE
OG0008334	LOC108070463|XP_017016433.1|DKIK	LOC6545010|XP_026832982.1|DERE
OG0008335	LOC108075189|XP_017023013.1|DKIK	LOC6546465|XP_001971337.2|DERE
OG0008336	LOC108083038|XP_017034157.1|DKIK	LOC6543559|XP_026833172.1|DERE
OG0008337	LOC108078127|XP_017027240.1|DKIK	LOC6541057|XP_001970367.1|DERE
OG0008338	LOC108073924|XP_017021210.1|DKIK	LOC6545547|XP_001973386.1|DERE
OG0008339	LOC108083462|XP_017034733.1|DKIK	LOC6549890|XP_001977367.1|DERE
OG0008340	LOC108072915|XP_017019737.1|DKIK	LOC6546715|XP_001974587.1|DERE
OG0008341	LOC108080693|XP_017031023.1|DKIK	LOC6543547|XP_026832989.1|DERE
OG0008342	LOC108075160|XP_017022936.1|DKIK	LOC6546154|XP_026833533.1|DERE
OG0008343	LOC108077635|XP_017026537.1|DKIK	LOC6555248|XP_001981629.1|DERE
OG0008344	LOC108079745|XP_017029648.1|DKIK	LOC6545944|XP_001971204.1|DERE
OG0008345	LOC108079779|XP_017029714.1|DKIK	LOC6543758|XP_001971352.1|DERE
OG0008346	LOC108079952|XP_017029999.1|DKIK	LOC6551712|XP_026838107.1|DERE
OG0008347	LOC108074413|XP_017021930.1|DKIK	LOC6541250|XP_001968270.1|DERE
OG0008348	LOC108077544|XP_017026422.1|DKIK	LOC6543613|XP_001972944.3|DERE
OG0008349	LOC108074979|XP_017022701.1|DKIK	LOC6545287|XP_001972630.2|DERE
OG0008350	LOC108080131|XP_017030254.1|DKIK	LOC6550331|XP_001977889.1|DERE
OG0008351	LOC108075265|XP_017023121.1|DKIK	LOC6546033|XP_001971218.2|DERE
OG0008352	LOC108084432|XP_017036128.1|DKIK	LOC6545321|XP_001973247.1|DERE
OG0008353	LOC108080759|XP_017031105.1|DKIK	LOC6545078|XP_001971034.1|DERE
OG0008354	LOC108075185|XP_017023008.1|DKIK	LOC6551432|XP_001977139.2|DERE
OG0008355	LOC108078148|XP_017027279.1|DKIK	LOC6546871|XP_026836386.1|DERE
OG0008356	LOC108070472|XP_017016446.1|DKIK	LOC6545171|XP_001972557.1|DERE
OG0008357	LOC108072103|XP_017018606.1|DKIK	LOC6552430|XP_001980886.1|DERE
OG0008358	LOC108075809|XP_017023870.1|DKIK	LOC6543513|XP_001969515.1|DERE
OG0008359	LOC108072313|XP_017018874.1|DKIK	LOC6548453|XP_026836241.1|DERE
OG0008360	LOC108076480|XP_017024858.1|DKIK	LOC6547400|XP_001976308.1|DERE
OG0008361	LOC108074867|XP_017022569.1|DKIK	LOC6543006|XP_026835099.1|DERE
OG0008362	LOC108085768|XP_017038000.1|DKIK	LOC6555763|XP_001982669.1|DERE
OG0008363	LOC108073020|XP_017019967.1|DKIK	LOC6546781|XP_001974555.1|DERE
OG0008364	LOC108083068|XP_017034196.1|DKIK	LOC6544113|XP_001973109.1|DERE
OG0008365	LOC108078282|XP_017027534.1|DKIK	LOC6546640|XP_015011870.1|DERE
OG0008366	LOC108070652|XP_017016709.1|DKIK	LOC6553241|XP_001980196.1|DERE
OG0008367	LOC108080330|XP_017030519.1|DKIK	LOC6555611|XP_001982446.1|DERE
OG0008368	LOC108077011|XP_017025579.1|DKIK	LOC6542391|XP_001969881.1|DERE
OG0008369	LOC108081023|XP_017031468.1|DKIK	LOC6549699|XP_001977441.1|DERE
OG0008370	LOC108073494|XP_017020643.1|DKIK	LOC6555493|XP_026831879.1|DERE
OG0008371	LOC108081496|XP_017032199.1|DKIK	LOC6551921|XP_001980619.1|DERE
OG0008372	LOC108071290|XP_017017477.1|DKIK	LOC113564596|XP_026838607.1|DERE
OG0008373	LOC108077293|XP_017026061.1|DKIK	LOC6541790|XP_001969481.1|DERE
OG0008374	LOC108083480|XP_017034766.1|DKIK	LOC6543072|XP_001970437.1|DERE
OG0008375	LOC108081425|XP_017032096.1|DKIK	LOC6548783|XP_001974062.2|DERE
OG0008376	LOC108086225|XP_017038579.1|DKIK	LOC26526297|XP_015015483.1|DERE
OG0008377	LOC108074319|XP_017021806.1|DKIK	LOC26526663|XP_015012834.1|DERE
OG0008378	LOC108074318|XP_017021805.1|DKIK	LOC6549143|XP_026836651.1|DERE
OG0008379	LOC108075954|XP_017024091.1|DKIK	LOC6548899|XP_026835982.1|DERE
OG0008380	LOC108077164|XP_017025888.1|DKIK	LOC6541309|XP_001969487.1|DERE
OG0008381	LOC108086262|XP_017038636.1|DKIK	LOC6540919|XP_001968731.2|DERE
OG0008383	LOC108079657|XP_017029543.1|DKIK	LOC6549127|XP_026836167.1|DERE
OG0008384	LOC108082068|XP_017032840.1|DKIK	LOC6543011|XP_026834741.1|DERE
OG0008385	LOC108081457|XP_017032136.1|DKIK	LOC6540604|XP_026834426.1|DERE
OG0008386	LOC108071790|XP_017018158.1|DKIK	LOC6550008|XP_026838026.1|DERE
OG0008387	LOC108073408|XP_017020494.1|DKIK	LOC6554477|XP_026838750.1|DERE
OG0008388	LOC108074802|XP_017022476.1|DKIK	LOC6541009|XP_001970296.1|DERE
OG0008389	LOC108073615|XP_017020799.1|DKIK	LOC6549036|XP_001974156.1|DERE
OG0008390	LOC108081423|XP_017032094.1|DKIK	LOC6548702|XP_001974073.1|DERE
OG0008391	LOC108074593|XP_017022195.1|DKIK	LOC6541948|XP_015015183.1|DERE
OG0008392	LOC108075093|XP_017022865.1|DKIK	LOC6545893|XP_001973435.1|DERE
OG0008393	LOC108075030|XP_017022773.1|DKIK	LOC6545227|XP_001973461.1|DERE
OG0008394	LOC108075248|XP_017023095.1|DKIK	LOC6544065|XP_001973694.1|DERE
OG0008395	LOC108083521|XP_017034839.1|DKIK	LOC6549817|XP_001977340.1|DERE
OG0008396	LOC108083516|XP_017034824.1|DKIK	LOC6550333|XP_026838216.1|DERE
OG0008397	LOC108074944|XP_017022666.1|DKIK	LOC6551439|XP_001978537.2|DERE
OG0008398	LOC108074919|XP_017022638.1|DKIK	LOC6551627|XP_001978557.1|DERE
OG0008399	LOC108076055|XP_017024230.1|DKIK	LOC6555705|XP_001982482.2|DERE
OG0008400	LOC108075297|XP_017023181.1|DKIK	LOC6546419|XP_001971259.1|DERE
OG0008401	LOC108074343|XP_017021855.1|DKIK	LOC6543403|XP_001968153.1|DERE
OG0008402	LOC108077778|XP_017026766.1|DKIK	LOC6553705|XP_001980411.1|DERE
OG0008403	LOC108075187|XP_017023011.1|DKIK	LOC6551430|XP_026838776.1|DERE
OG0008404	LOC108075525|XP_017023510.1|DKIK	LOC6552683|XP_001978946.1|DERE
OG0008405	LOC108083362|XP_017034593.1|DKIK	LOC6551144|XP_026838089.1|DERE
OG0008406	LOC108083461|XP_017034732.1|DKIK	LOC6551328|XP_001977093.1|DERE
OG0008407	LOC108082878|XP_017033952.1|DKIK	LOC6553819|XP_001980514.3|DERE
OG0008408	LOC108080508|XP_017030766.1|DKIK	LOC6551600|XP_026838030.1|DERE
OG0008409	LOC108074990|XP_017022710.1|DKIK	LOC6545879|XP_026833115.1|DERE
OG0008410	LOC108072035|XP_017018507.1|DKIK	LOC6554012|XP_001980542.1|DERE
OG0008411	LOC108081118|XP_017031613.1|DKIK	LOC6553064|XP_001980083.1|DERE
OG0008412	LOC108080543|XP_017030835.1|DKIK	LOC6551230|XP_001978342.1|DERE
OG0008413	LOC108073937|XP_017021232.1|DKIK	LOC6545859|XP_026833952.1|DERE
OG0008414	LOC108080512|XP_017030778.1|DKIK	LOC6555731|XP_001982500.1|DERE
OG0008415	LOC108082933|XP_017034026.1|DKIK	LOC6550156|XP_001977553.1|DERE
OG0008416	LOC108079279|XP_017029064.1|DKIK	LOC6550208|XP_026837745.1|DERE
OG0008417	LOC108083426|XP_017034671.1|DKIK	LOC6555503|XP_001982628.1|DERE
OG0008418	LOC108076069|XP_017024263.1|DKIK	LOC6551101|XP_001976906.1|DERE
OG0008419	LOC108080183|XP_017030321.1|DKIK	LOC6550422|XP_026838272.1|DERE
OG0008420	LOC108083627|XP_017034989.1|DKIK	LOC6551040|XP_001978307.1|DERE
OG0008421	LOC108084859|XP_017036733.1|DKIK	LOC6551353|XP_026838749.1|DERE
OG0008422	LOC108074937|XP_017022657.1|DKIK	LOC6551556|XP_026837690.1|DERE
OG0008423	LOC108072275|XP_017018830.1|DKIK	LOC6547873|XP_001976349.1|DERE
OG0008424	LOC108079252|XP_017029031.1|DKIK	LOC6550733|XP_026838304.1|DERE
OG0008425	LOC108070722|XP_017016806.1|DKIK	LOC6553595|XP_026839492.1|DERE
OG0008426	LOC108082542|XP_017033468.1|DKIK	LOC6548721|XP_001975395.1|DERE
OG0008427	LOC108080533|XP_017030822.1|DKIK	LOC6551382|XP_001978450.2|DERE
OG0008428	LOC108080151|XP_017030278.1|DKIK	LOC6551454|XP_001977279.1|DERE
OG0008429	LOC108080976|XP_017031392.1|DKIK	LOC6552634|XP_001980900.1|DERE
OG0008430	LOC108080251|XP_017030399.1|DKIK	LOC6550917|XP_001976884.2|DERE
OG0008431	LOC108076441|XP_017024795.1|DKIK	LOC6544860|XP_001973172.1|DERE
OG0008432	LOC108083726|XP_017035120.1|DKIK	LOC6554388|XP_001981511.3|DERE
OG0008433	LOC108084807|XP_017036655.1|DKIK	LOC6545566|XP_015013150.1|DERE
OG0008434	LOC108073695|XP_017020917.1|DKIK	LOC6555146|XP_001981157.1|DERE
OG0008435	LOC108076919|XP_017025452.1|DKIK	LOC6540703|XP_001969491.1|DERE
OG0008436	LOC108076330|XP_017024603.1|DKIK	LOC6548654|XP_015011711.1|DERE
OG0008438	LOC108085452|XP_017037552.1|DKIK	LOC6552442|XP_001980931.1|DERE
OG0008439	LOC108082408|XP_017033246.1|DKIK	LOC6546977|XP_001974619.1|DERE
OG0008440	LOC108084372|XP_017036044.1|DKIK	LOC6552550|XP_001978960.1|DERE
OG0008441	LOC108083318|XP_017034547.1|DKIK	LOC6544258|XP_015014189.1|DERE
OG0008442	LOC108082595|XP_017033551.1|DKIK	LOC6547294|XP_026836601.1|DERE
OG0008443	LOC108083053|XP_017034169.1|DKIK	LOC6544563|XP_001973097.1|DERE
OG0008444	LOC108080650|XP_017030963.1|DKIK	LOC6546317|XP_001972825.1|DERE
OG0008445	LOC108080189|XP_017030332.1|DKIK	LOC6551476|XP_015011391.1|DERE
OG0008446	LOC108080232|XP_017030377.1|DKIK	LOC6550060|XP_026838053.1|DERE
OG0008447	LOC108074949|XP_017022671.1|DKIK	LOC6551043|XP_001978310.1|DERE
OG0008448	LOC108076023|XP_017024170.1|DKIK	LOC6551267|XP_026838080.1|DERE
OG0008449	LOC108085955|XP_017038231.1|DKIK	LOC6549669|XP_001977455.1|DERE
OG0008450	LOC108082930|XP_017034012.1|DKIK	LOC26526357|XP_015011454.1|DERE
OG0008451	LOC108076477|XP_017024894.1|DKIK	LOC6553850|XP_026839888.1|DERE
OG0008452	LOC108074329|XP_017021827.1|DKIK	LOC6541919|XP_001968194.2|DERE
OG0008453	LOC108076672|XP_017025093.1|DKIK	LOC6542861|XP_001970551.1|DERE
OG0008454	LOC108080322|XP_017030505.1|DKIK	LOC6555562|XP_026837871.1|DERE
OG0008455	LOC108072734|XP_017019485.1|DKIK	LOC6543712|XP_026833905.1|DERE
OG0008456	LOC108084147|XP_017035682.1|DKIK	LOC6554036|XP_015010080.1|DERE
OG0008457	LOC108073240|XP_017020282.1|DKIK	LOC6551867|XP_001980817.1|DERE
OG0008458	LOC108070886|XP_017017019.1|DKIK	LOC6547777|XP_001976572.2|DERE
OG0008459	LOC108083875|XP_017035352.1|DKIK	LOC6550441|XP_026838023.1|DERE
OG0008460	LOC108075864|XP_017023948.1|DKIK	LOC6541625|XP_001970112.1|DERE
OG0008461	LOC108079668|XP_017029554.1|DKIK	LOC6543464|XP_026834560.1|DERE
OG0008462	LOC108074569|XP_017022159.1|DKIK	LOC26526530|XP_015015522.1|DERE
OG0008463	LOC108074293|XP_017021769.1|DKIK	LOC6543315|XP_026834125.1|DERE
OG0008464	LOC108072338|XP_017018915.1|DKIK	LOC6548613|XP_001976699.1|DERE
OG0008465	LOC108072326|XP_017018895.1|DKIK	LOC26526791|XP_015012854.1|DERE
OG0008466	LOC108076311|XP_017024579.1|DKIK	LOC6548506|XP_001976655.1|DERE
OG0008467	LOC108082612|XP_017033581.1|DKIK	LOC6547218|XP_001974716.1|DERE
OG0008468	LOC108074530|XP_017022096.1|DKIK	LOC6541695|XP_001969756.1|DERE
OG0008469	LOC108085030|XP_017036966.1|DKIK	LOC6550164|XP_001977674.1|DERE
OG0008470	LOC108076505|XP_017024893.1|DKIK	LOC6548568|XP_001976640.2|DERE
OG0008472	LOC108072967|XP_017019889.1|DKIK	LOC6548143|XP_026836579.1|DERE
OG0008473	LOC108083791|XP_017035206.1|DKIK	LOC6550486|XP_001977951.3|DERE
OG0008474	LOC108070677|XP_017016739.1|DKIK	LOC6553358|XP_001980187.3|DERE
OG0008475	LOC108072521|XP_017019181.1|DKIK	LOC6542651|XP_001969658.1|DERE
OG0008476	LOC108084039|XP_017035544.1|DKIK	LOC6553178|XP_001980014.1|DERE
OG0008477	LOC108070759|XP_017016846.1|DKIK	LOC6549457|XP_015011639.1|DERE
OG0008478	LOC108073277|XP_017020322.1|DKIK	LOC6555487|XP_001981870.2|DERE
OG0008479	LOC108078216|XP_017027393.1|DKIK	LOC6547698|XP_001975019.1|DERE
OG0008480	LOC108083081|XP_017034210.1|DKIK	LOC6544115|XP_001973111.1|DERE
OG0008481	LOC108084661|XP_017036472.1|DKIK	LOC6551378|XP_001978446.1|DERE
OG0008482	LOC108077533|XP_017026407.1|DKIK	LOC6543654|XP_001972954.1|DERE
OG0008483	LOC108082055|XP_017032820.1|DKIK, LOC108078002|XP_017027044.1|DKIK, LOC108081398|XP_017032047.1|DKIK	LOC6542569|XP_001968300.1|DERE
OG0008484	LOC108077395|XP_017026182.1|DKIK	LOC6552897|XP_001980005.1|DERE
OG0008485	LOC108082126|XP_017032916.1|DKIK	LOC6543424|XP_001969500.1|DERE
OG0008486	LOC108085975|XP_017038268.1|DKIK	LOC6555982|XP_026839097.1|DERE
OG0008487	LOC108080026|XP_017030089.1|DKIK	LOC6550769|XP_026837702.1|DERE
OG0008488	LOC108084821|XP_017036672.1|DKIK	LOC6553509|XP_001979355.1|DERE
OG0008489	LOC108085403|XP_017037461.1|DKIK	LOC6553291|XP_001979184.1|DERE
OG0008490	LOC108073590|XP_017020773.1|DKIK	LOC6555275|XP_001981840.1|DERE
OG0008491	LOC108077638|XP_017026541.1|DKIK	LOC6552025|XP_001980671.2|DERE
OG0008492	LOC108079532|XP_017029357.1|DKIK	LOC6549339|XP_001974319.1|DERE
OG0008493	LOC108075380|XP_017023283.1|DKIK, LOC108075324|XP_017023222.1|DKIK	LOC6543279|XP_001969535.1|DERE
OG0008494	LOC108076250|XP_017024488.1|DKIK	LOC6547538|XP_001976304.1|DERE
OG0008495	LOC108076315|XP_017024583.1|DKIK	LOC6549392|XP_026835719.1|DERE
OG0008496	LOC108072325|XP_017018894.1|DKIK	LOC6548180|XP_026836191.1|DERE
OG0008497	LOC108076632|XP_017025047.1|DKIK	LOC6547591|XP_001974906.1|DERE
OG0008498	LOC108072882|XP_017019691.1|DKIK	LOC6548090|XP_026836064.1|DERE
OG0008499	LOC108082129|XP_017032920.1|DKIK	LOC6547517|XP_001974854.3|DERE
OG0008500	LOC108082443|XP_017033302.1|DKIK	LOC6540590|XP_001970398.2|DERE
OG0008501	LOC108071944|XP_017018399.1|DKIK	LOC6546321|XP_001972933.1|DERE
OG0008502	LOC108083772|XP_017035186.1|DKIK	LOC6549906|XP_001977382.1|DERE
OG0008503	LOC108083500|XP_017034798.1|DKIK	LOC6551325|XP_001977090.1|DERE
OG0008504	LOC108075164|XP_017022955.1|DKIK	LOC26527091|XP_015014398.1|DERE
OG0008505	LOC108085818|XP_017038058.1|DKIK	LOC6546489|XP_001973585.2|DERE
OG0008506	LOC108080201|XP_017030346.1|DKIK	LOC6546162|XP_001973556.1|DERE
OG0008507	LOC108076682|XP_017025118.1|DKIK, LOC108080570|XP_017030864.1|DKIK, LOC108080569|XP_017030863.1|DKIK	LOC6546164|XP_001972861.1|DERE
OG0008508	LOC108071662|XP_017017955.1|DKIK	LOC6550401|XP_001977848.1|DERE
OG0008509	LOC108080274|XP_017030427.1|DKIK	LOC6551112|XP_001976843.1|DERE, LOC6554064|XP_001980553.1|DERE
OG0008510	LOC108081004|XP_017031430.1|DKIK	LOC6549702|XP_001977444.1|DERE
OG0008512	LOC108075847|XP_017023917.1|DKIK	LOC6542540|XP_026835239.1|DERE
OG0008513	LOC108074508|XP_017022075.1|DKIK	LOC6541886|XP_001968377.1|DERE
OG0008514	LOC108076917|XP_017025449.1|DKIK	LOC113564336|XP_026836822.1|DERE, LOC6549566|XP_001974484.2|DERE, LOC26526529|XP_026836821.1|DERE
OG0008515	LOC108086254|XP_017038628.1|DKIK, LOC108071836|XP_017018237.1|DKIK	LOC6542485|XP_001968465.1|DERE
OG0008516	LOC108085992|XP_017038282.1|DKIK, LOC108070549|XP_017016564.1|DKIK, LOC108070550|XP_017016565.1|DKIK	LOC6543840|XP_001971375.1|DERE
OG0008517	LOC108078874|XP_017028487.1|DKIK	LOC6545456|XP_001972139.1|DERE
OG0008518	LOC108083455|XP_017034714.1|DKIK, LOC108081522|XP_017032229.1|DKIK, LOC108072513|XP_017019176.1|DKIK	LOC6543816|XP_001973631.1|DERE
OG0008519	LOC108072943|XP_017019787.1|DKIK	LOC6546588|XP_001975902.1|DERE
OG0008520	LOC108084349|XP_017036001.1|DKIK	LOC6554026|XP_001979536.3|DERE
OG0008522	LOC108073006|XP_017019951.1|DKIK	LOC6546542|XP_001975907.1|DERE
OG0008523	LOC108075816|XP_017023879.1|DKIK	LOC6541834|XP_001969021.3|DERE
OG0008524	LOC108079313|XP_017029095.1|DKIK	LOC6551615|XP_001978595.3|DERE, LOC6551563|XP_001978602.1|DERE, LOC113564503|XP_026837796.1|DERE
OG0008525	LOC108077281|XP_017026048.1|DKIK	LOC6543412|XP_001969915.1|DERE
OG0008525	LOC108076835|XP_017025352.1|DKIK	LOC6543397|XP_001969914.1|DERE
OG0008526	LOC108080953|XP_017031356.1|DKIK, LOC108080963|XP_017031366.1|DKIK, LOC108080965|XP_017031368.1|DKIK, LOC108080935|XP_017031329.1|DKIK, LOC108080943|XP_017031337.1|DKIK	LOC6553187|XP_001979131.3|DERE, LOC6553186|XP_001979130.1|DERE
OG0008527	LOC108083388|XP_017034627.1|DKIK	LOC6550275|XP_026837687.1|DERE
OG0008528	LOC108079061|XP_017028763.1|DKIK	LOC6544852|XP_001970991.1|DERE
OG0008529	LOC108076012|XP_017024157.1|DKIK	LOC6555633|XP_026838891.1|DERE
OG0008530	LOC108078998|XP_017028666.1|DKIK	LOC6551033|XP_001978252.1|DERE
OG0008531	LOC108084677|XP_017036495.1|DKIK	LOC6550168|XP_026837935.1|DERE
OG0008532	LOC108085978|XP_017038267.1|DKIK	LOC6550016|XP_001977482.1|DERE
OG0008535	LOC108074952|XP_017022673.1|DKIK	LOC26526504|XP_026837675.1|DERE
OG0008536	LOC108080400|XP_017030617.1|DKIK	LOC6551642|XP_026837781.1|DERE
OG0008537	LOC108073233|XP_017020270.1|DKIK	LOC26527110|XP_026839563.1|DERE
OG0008538	LOC108071831|XP_017018228.1|DKIK	LOC6549707|XP_026837342.1|DERE
OG0008540	LOC108073392|XP_017020466.1|DKIK	LOC6551870|XP_001980820.1|DERE
