Orthogroup	DKIK.longest_only	DSER.longest_only
OG0008359	LOC108072313|XP_017018874.1|DKIK	LOC110184073|XP_020808111.1|DSER
OG0008360	LOC108076480|XP_017024858.1|DKIK	LOC110177249|XP_020799562.1|DSER
OG0008361	LOC108074867|XP_017022569.1|DKIK	LOC110183870|XP_020807882.1|DSER
OG0008362	LOC108085768|XP_017038000.1|DKIK	LOC110179509|XP_020802745.1|DSER
OG0008363	LOC108073020|XP_017019967.1|DKIK	LOC110190924|XP_020817245.1|DSER
OG0008364	LOC108083068|XP_017034196.1|DKIK	LOC110176185|XP_020798094.1|DSER
OG0008365	LOC108078282|XP_017027534.1|DKIK	LOC110179203|XP_020802280.1|DSER
OG0008366	LOC108070652|XP_017016709.1|DKIK	LOC110177355|XP_020799706.1|DSER
OG0008367	LOC108080330|XP_017030519.1|DKIK	LOC110179480|XP_020802712.1|DSER
OG0008368	LOC108077011|XP_017025579.1|DKIK	LOC110183477|XP_020807416.1|DSER
OG0008369	LOC108081023|XP_017031468.1|DKIK	LOC110175917|XP_020797753.1|DSER
OG0008370	LOC108073494|XP_017020643.1|DKIK	LOC110191078|XP_020817472.1|DSER
OG0008371	LOC108081496|XP_017032199.1|DKIK	LOC110187619|XP_020812668.1|DSER
OG0008372	LOC108071290|XP_017017477.1|DKIK	LOC110187185|XP_020812243.1|DSER
OG0008373	LOC108077293|XP_017026061.1|DKIK	LOC110183286|XP_020807175.1|DSER
OG0008374	LOC108083480|XP_017034766.1|DKIK	LOC110182817|XP_020806612.1|DSER
OG0008375	LOC108081425|XP_017032096.1|DKIK	LOC110187421|XP_020812470.1|DSER
OG0008376	LOC108086225|XP_017038579.1|DKIK	LOC110182307|XP_020805982.1|DSER
OG0008377	LOC108074319|XP_017021806.1|DKIK	LOC110178103|XP_020800772.1|DSER
OG0008378	LOC108074318|XP_017021805.1|DKIK	LOC110178111|XP_020800784.1|DSER
OG0008379	LOC108075954|XP_017024091.1|DKIK	LOC110185711|XP_020810346.1|DSER
OG0008380	LOC108077164|XP_017025888.1|DKIK	LOC110183316|XP_020807220.1|DSER
OG0008381	LOC108086262|XP_017038636.1|DKIK	LOC110182314|XP_020805999.1|DSER
OG0008383	LOC108079657|XP_017029543.1|DKIK	LOC110177051|XP_020799226.1|DSER
OG0008384	LOC108082068|XP_017032840.1|DKIK	LOC110184011|XP_020808036.1|DSER
OG0008385	LOC108081457|XP_017032136.1|DKIK	LOC110187385|XP_020812435.1|DSER
OG0008386	LOC108071790|XP_017018158.1|DKIK	LOC110184447|XP_020808646.1|DSER
OG0008387	LOC108073408|XP_017020494.1|DKIK	LOC110176483|XP_020798512.1|DSER
OG0008388	LOC108074802|XP_017022476.1|DKIK	LOC110183828|XP_020807840.1|DSER
OG0008389	LOC108073615|XP_017020799.1|DKIK	LOC110182719|XP_020806478.1|DSER
OG0008390	LOC108081423|XP_017032094.1|DKIK	LOC110179894|XP_020803151.1|DSER
OG0008391	LOC108074593|XP_017022195.1|DKIK	LOC110182283|XP_020805960.1|DSER
OG0008392	LOC108075093|XP_017022865.1|DKIK	LOC110178551|XP_020801375.1|DSER
OG0008393	LOC108075030|XP_017022773.1|DKIK	LOC110178547|XP_020801365.1|DSER
OG0008394	LOC108075248|XP_017023095.1|DKIK	LOC110190916|XP_020817236.1|DSER
OG0008395	LOC108083521|XP_017034839.1|DKIK	LOC110184319|XP_020808468.1|DSER
OG0008396	LOC108083516|XP_017034824.1|DKIK	LOC110184219|XP_020808330.1|DSER
OG0008397	LOC108074944|XP_017022666.1|DKIK	LOC110178022|XP_020800696.1|DSER
OG0008398	LOC108074919|XP_017022638.1|DKIK	LOC110182192|XP_020805859.1|DSER
OG0008399	LOC108076055|XP_017024230.1|DKIK	LOC110180526|XP_020803853.1|DSER
OG0008400	LOC108075297|XP_017023181.1|DKIK	LOC110188814|XP_020814351.1|DSER
OG0008401	LOC108074343|XP_017021855.1|DKIK	LOC110178096|XP_020800764.1|DSER
OG0008402	LOC108077778|XP_017026766.1|DKIK	LOC110191297|XP_020817765.1|DSER
OG0008403	LOC108075187|XP_017023011.1|DKIK	LOC110181916|XP_020805511.1|DSER
OG0008404	LOC108075525|XP_017023510.1|DKIK	LOC110177244|XP_020799546.1|DSER
OG0008405	LOC108083362|XP_017034593.1|DKIK	LOC110179519|XP_020802755.1|DSER
OG0008406	LOC108083461|XP_017034732.1|DKIK	LOC110184241|XP_020808357.1|DSER
OG0008407	LOC108082878|XP_017033952.1|DKIK	LOC110186568|XP_020811435.1|DSER
OG0008408	LOC108080508|XP_017030766.1|DKIK	LOC110187089|XP_020812148.1|DSER
OG0008409	LOC108074990|XP_017022710.1|DKIK	LOC110184626|XP_020808883.1|DSER
OG0008410	LOC108072035|XP_017018507.1|DKIK	LOC110186449|XP_020811293.1|DSER
OG0008411	LOC108081118|XP_017031613.1|DKIK	LOC110191878|XP_020818521.1|DSER
OG0008412	LOC108080543|XP_017030835.1|DKIK	LOC110180576|XP_020803929.1|DSER
OG0008413	LOC108073937|XP_017021232.1|DKIK	LOC110178991|XP_020801965.1|DSER
OG0008414	LOC108080512|XP_017030778.1|DKIK	LOC110178855|XP_020801777.1|DSER
OG0008415	LOC108082933|XP_017034026.1|DKIK	LOC110181855|XP_020805432.1|DSER
OG0008416	LOC108079279|XP_017029064.1|DKIK	LOC110179564|XP_020802805.1|DSER
OG0008417	LOC108083426|XP_017034671.1|DKIK	LOC110180189|XP_020803504.1|DSER
OG0008418	LOC108076069|XP_017024263.1|DKIK	LOC110180533|XP_020803868.1|DSER
OG0008419	LOC108080183|XP_017030321.1|DKIK	LOC110176052|XP_020797925.1|DSER
OG0008420	LOC108083627|XP_017034989.1|DKIK	LOC110187074|XP_020812123.1|DSER
OG0008421	LOC108084859|XP_017036733.1|DKIK	LOC110184371|XP_020808528.1|DSER
OG0008422	LOC108074937|XP_017022657.1|DKIK	LOC110181941|XP_020805536.1|DSER
OG0008423	LOC108072275|XP_017018830.1|DKIK	LOC110185494|XP_020810048.1|DSER
OG0008424	LOC108079252|XP_017029031.1|DKIK	LOC110187064|XP_020812113.1|DSER
OG0008425	LOC108070722|XP_017016806.1|DKIK	LOC110177395|XP_020799758.1|DSER
OG0008426	LOC108082542|XP_017033468.1|DKIK	LOC110176324|XP_020798302.1|DSER
OG0008427	LOC108080533|XP_017030822.1|DKIK	LOC110179556|XP_020802797.1|DSER
OG0008428	LOC108080151|XP_017030278.1|DKIK	LOC110179045|XP_020802058.1|DSER
OG0008429	LOC108080976|XP_017031392.1|DKIK	LOC110191737|XP_020818326.1|DSER
OG0008430	LOC108080251|XP_017030399.1|DKIK	LOC110181756|XP_020805278.1|DSER
OG0008431	LOC108076441|XP_017024795.1|DKIK	LOC110185362|XP_020809803.1|DSER
OG0008432	LOC108083726|XP_017035120.1|DKIK	LOC110177311|XP_020799642.1|DSER
OG0008433	LOC108084807|XP_017036655.1|DKIK	LOC110190164|XP_020816159.1|DSER
OG0008434	LOC108073695|XP_017020917.1|DKIK	LOC110186877|XP_020811833.1|DSER
OG0008435	LOC108076919|XP_017025452.1|DKIK	LOC110183359|XP_020807280.1|DSER
OG0008436	LOC108076330|XP_017024603.1|DKIK	LOC110179821|XP_020803089.1|DSER
OG0008438	LOC108085452|XP_017037552.1|DKIK	LOC110188582|XP_020814006.1|DSER
OG0008439	LOC108082408|XP_017033246.1|DKIK	LOC110176320|XP_020798297.1|DSER
OG0008440	LOC108084372|XP_017036044.1|DKIK	LOC110188025|XP_020813220.1|DSER
OG0008441	LOC108083318|XP_017034547.1|DKIK	LOC110190416|XP_020816542.1|DSER
OG0008442	LOC108082595|XP_017033551.1|DKIK	LOC110184034|XP_020808065.1|DSER
OG0008443	LOC108083053|XP_017034169.1|DKIK	LOC110176261|XP_020798231.1|DSER
OG0008444	LOC108080650|XP_017030963.1|DKIK	LOC110185173|XP_020809550.1|DSER
OG0008445	LOC108080189|XP_017030332.1|DKIK	LOC110184428|XP_020808623.1|DSER
OG0008446	LOC108080232|XP_017030377.1|DKIK	LOC110178847|XP_020801766.1|DSER
OG0008447	LOC108074949|XP_017022671.1|DKIK	LOC110187111|XP_020812180.1|DSER
OG0008448	LOC108076023|XP_017024170.1|DKIK	LOC110181024|XP_020804358.1|DSER
OG0008449	LOC108085955|XP_017038231.1|DKIK	LOC110181573|XP_020805023.1|DSER
OG0008450	LOC108082930|XP_017034012.1|DKIK	LOC110181669|XP_020805153.1|DSER
OG0008451	LOC108076477|XP_017024894.1|DKIK	LOC110188281|XP_020813635.1|DSER
OG0008452	LOC108074329|XP_017021827.1|DKIK	LOC110178144|XP_020800831.1|DSER
OG0008453	LOC108076672|XP_017025093.1|DKIK	LOC110182952|XP_020806802.1|DSER
OG0008454	LOC108080322|XP_017030505.1|DKIK	LOC110180414|XP_020803737.1|DSER
OG0008455	LOC108072734|XP_017019485.1|DKIK	LOC110183684|XP_020807680.1|DSER
OG0008456	LOC108084147|XP_017035682.1|DKIK	LOC110188196|XP_020813448.1|DSER
OG0008457	LOC108073240|XP_017020282.1|DKIK	LOC110184368|XP_020808529.1|DSER
OG0008458	LOC108070886|XP_017017019.1|DKIK	LOC110176525|XP_020798565.1|DSER
OG0008459	LOC108083875|XP_017035352.1|DKIK	LOC110181876|XP_020805461.1|DSER
OG0008460	LOC108075864|XP_017023948.1|DKIK	LOC110185679|XP_020810305.1|DSER
OG0008461	LOC108079668|XP_017029554.1|DKIK	LOC110177099|XP_020799303.1|DSER
OG0008462	LOC108074569|XP_017022159.1|DKIK	LOC110178438|XP_020801231.1|DSER, LOC110182295|XP_020805973.1|DSER
OG0008463	LOC108074293|XP_017021769.1|DKIK	LOC110178094|XP_020800760.1|DSER
OG0008464	LOC108072338|XP_017018915.1|DKIK	LOC110184102|XP_020808152.1|DSER
OG0008465	LOC108072326|XP_017018895.1|DKIK	LOC110177718|XP_020800218.1|DSER
OG0008466	LOC108076311|XP_017024579.1|DKIK	LOC110182826|XP_020806622.1|DSER
OG0008467	LOC108082612|XP_017033581.1|DKIK	LOC110178479|XP_020801279.1|DSER
OG0008468	LOC108074530|XP_017022096.1|DKIK	LOC110182400|XP_020806101.1|DSER, LOC110187313|XP_020812361.1|DSER
OG0008469	LOC108085030|XP_017036966.1|DKIK	LOC110186966|XP_020811972.1|DSER
OG0008470	LOC108076505|XP_017024893.1|DKIK	LOC110190259|XP_020816323.1|DSER
OG0008472	LOC108072967|XP_017019889.1|DKIK	LOC110180051|XP_020803331.1|DSER
OG0008473	LOC108083791|XP_017035206.1|DKIK	LOC110181793|XP_020805332.1|DSER
OG0008474	LOC108070677|XP_017016739.1|DKIK	LOC110177282|XP_020799590.1|DSER
OG0008475	LOC108072521|XP_017019181.1|DKIK	LOC110185895|XP_020810566.1|DSER
OG0008476	LOC108084039|XP_017035544.1|DKIK	LOC110188686|XP_020814147.1|DSER
OG0008477	LOC108070759|XP_017016846.1|DKIK	LOC110178699|XP_020801756.1|DSER
OG0008478	LOC108073277|XP_017020322.1|DKIK	LOC110190989|XP_020817359.1|DSER
OG0008479	LOC108078216|XP_017027393.1|DKIK	LOC110179227|XP_020802323.1|DSER
OG0008480	LOC108083081|XP_017034210.1|DKIK	LOC110178710|XP_020801569.1|DSER
OG0008481	LOC108084661|XP_017036472.1|DKIK	LOC110181798|XP_020805339.1|DSER
OG0008482	LOC108077533|XP_017026407.1|DKIK	LOC110190175|XP_020816181.1|DSER
OG0008483	LOC108082055|XP_017032820.1|DKIK	LOC110187334|XP_020812381.1|DSER
OG0008483	LOC108078002|XP_017027044.1|DKIK	LOC110179238|XP_020802351.1|DSER
OG0008483	LOC108081398|XP_017032047.1|DKIK	LOC110179931|XP_020803188.1|DSER
OG0008484	LOC108077395|XP_017026182.1|DKIK	LOC110187884|XP_020813028.1|DSER
OG0008485	LOC108082126|XP_017032916.1|DKIK	LOC110185747|XP_020810403.1|DSER
OG0008486	LOC108085975|XP_017038268.1|DKIK	LOC110185397|XP_020809838.1|DSER
OG0008487	LOC108080026|XP_017030089.1|DKIK	LOC110182536|XP_020806243.1|DSER
OG0008488	LOC108084821|XP_017036672.1|DKIK	LOC110191012|XP_020817389.1|DSER
OG0008490	LOC108073590|XP_017020773.1|DKIK	LOC110186662|XP_020811586.1|DSER
OG0008491	LOC108077638|XP_017026541.1|DKIK	LOC110191009|XP_020817385.1|DSER
OG0008492	LOC108079532|XP_017029357.1|DKIK	LOC110176864|XP_020798998.1|DSER
OG0008493	LOC108075380|XP_017023283.1|DKIK	LOC110186120|XP_020810829.1|DSER
OG0008493	LOC108075324|XP_017023222.1|DKIK	LOC110186118|XP_020810826.1|DSER
OG0008494	LOC108076250|XP_017024488.1|DKIK	LOC110191582|XP_020818127.1|DSER
OG0008495	LOC108076315|XP_017024583.1|DKIK	LOC110182837|XP_020806633.1|DSER
OG0008496	LOC108072325|XP_017018894.1|DKIK	LOC110177717|XP_020800217.1|DSER
OG0008497	LOC108076632|XP_017025047.1|DKIK	LOC110182902|XP_020806718.1|DSER
OG0008498	LOC108072882|XP_017019691.1|DKIK	LOC110180009|XP_020803260.1|DSER
OG0008499	LOC108082129|XP_017032920.1|DKIK	LOC110176813|XP_020798917.1|DSER
OG0008500	LOC108082443|XP_017033302.1|DKIK	LOC110178399|XP_020801196.1|DSER
OG0008501	LOC108071944|XP_017018399.1|DKIK	LOC110185194|XP_020809578.1|DSER
OG0008502	LOC108083772|XP_017035186.1|DKIK	LOC110182041|XP_020805630.1|DSER
OG0008503	LOC108083500|XP_017034798.1|DKIK	LOC110184260|XP_020808382.1|DSER
OG0008504	LOC108075164|XP_017022955.1|DKIK	LOC110188823|XP_020814368.1|DSER
OG0008505	LOC108085818|XP_017038058.1|DKIK	LOC110189910|XP_020815834.1|DSER
OG0008506	LOC108080201|XP_017030346.1|DKIK	LOC110189998|XP_020815955.1|DSER
OG0008507	LOC108076682|XP_017025118.1|DKIK	LOC110178496|XP_020801306.1|DSER
OG0008507	LOC108080570|XP_017030864.1|DKIK, LOC108080569|XP_017030863.1|DKIK	LOC110178979|XP_020801950.1|DSER
OG0008509	LOC108080274|XP_017030427.1|DKIK	LOC110181823|XP_020805380.1|DSER
OG0008510	LOC108081004|XP_017031430.1|DKIK	LOC110176040|XP_020797909.1|DSER
OG0008511	LOC108082689|XP_017033683.1|DKIK	LOC110181411|XP_020804807.1|DSER
OG0008511	LOC108082883|XP_017033954.1|DKIK	LOC110181429|XP_020804831.1|DSER
OG0008512	LOC108075847|XP_017023917.1|DKIK	LOC110186004|XP_020810696.1|DSER
OG0008513	LOC108074508|XP_017022075.1|DKIK	LOC110182270|XP_020805946.1|DSER
OG0008514	LOC108076917|XP_017025449.1|DKIK	LOC110184914|XP_020809218.1|DSER
OG0008515	LOC108086254|XP_017038628.1|DKIK	LOC110182362|XP_020806063.1|DSER
OG0008515	LOC108071836|XP_017018237.1|DKIK	LOC110184155|XP_020808221.1|DSER
OG0008516	LOC108070549|XP_017016564.1|DKIK	LOC110189078|XP_020814708.1|DSER
OG0008516	LOC108070550|XP_017016565.1|DKIK	LOC110189089|XP_020814721.1|DSER
OG0008517	LOC108078874|XP_017028487.1|DKIK	LOC110190820|XP_020817135.1|DSER
OG0008518	LOC108081522|XP_017032229.1|DKIK	LOC110185086|XP_020809429.1|DSER
OG0008518	LOC108072513|XP_017019176.1|DKIK	LOC110185920|XP_020810592.1|DSER
OG0008519	LOC108072943|XP_017019787.1|DKIK	LOC110180031|XP_020803297.1|DSER
OG0008520	LOC108084349|XP_017036001.1|DKIK	LOC110188614|XP_020814039.1|DSER
OG0008522	LOC108073006|XP_017019951.1|DKIK	LOC110180027|XP_020803294.1|DSER
OG0008523	LOC108075816|XP_017023879.1|DKIK	LOC110185974|XP_020810655.1|DSER
OG0008524	LOC108079313|XP_017029095.1|DKIK	LOC110184807|XP_020809102.1|DSER
OG0008525	LOC108077281|XP_017026048.1|DKIK	LOC110183463|XP_020807403.1|DSER
OG0008525	LOC108076835|XP_017025352.1|DKIK	LOC110183464|XP_020807404.1|DSER
OG0008526	LOC108080953|XP_017031356.1|DKIK, LOC108080963|XP_017031366.1|DKIK, LOC108080965|XP_017031368.1|DKIK, LOC108080935|XP_017031329.1|DKIK	LOC110177114|XP_020799317.1|DSER, LOC110177250|XP_020799559.1|DSER, LOC110177251|XP_020799560.1|DSER, LOC110177112|XP_020799315.1|DSER
OG0008526	LOC108080943|XP_017031337.1|DKIK	LOC110177110|XP_020799314.1|DSER
OG0008527	LOC108083388|XP_017034627.1|DKIK	LOC110175951|XP_020797798.1|DSER
OG0008528	LOC108079061|XP_017028763.1|DKIK	LOC110178744|XP_020801633.1|DSER
OG0008529	LOC108076012|XP_017024157.1|DKIK	LOC110182451|XP_020806144.1|DSER
OG0008530	LOC108078998|XP_017028666.1|DKIK	LOC110179082|XP_020802127.1|DSER
OG0008531	LOC108084677|XP_017036495.1|DKIK	LOC110181505|XP_020804934.1|DSER
OG0008532	LOC108085978|XP_017038267.1|DKIK	LOC110181607|XP_020805063.1|DSER
OG0008535	LOC108074952|XP_017022673.1|DKIK	LOC110182021|XP_020805611.1|DSER
OG0008536	LOC108080400|XP_017030617.1|DKIK	LOC110180434|XP_020803764.1|DSER
OG0008537	LOC108073233|XP_017020270.1|DKIK	LOC110186445|XP_020811292.1|DSER
OG0008538	LOC108071831|XP_017018228.1|DKIK	LOC110184121|XP_020808186.1|DSER
OG0008540	LOC108073392|XP_017020466.1|DKIK	LOC110190934|XP_020817262.1|DSER
OG0008541	LOC108078266|XP_017027503.1|DKIK	LOC110191122|XP_020817536.1|DSER
OG0008544	LOC108078141|XP_017027268.1|DKIK	LOC110177083|XP_020799270.1|DSER
OG0008545	LOC108072128|XP_017018649.1|DKIK	LOC110191565|XP_020818100.1|DSER
OG0008546	LOC108075038|XP_017022795.1|DKIK	LOC110188839|XP_020814391.1|DSER
OG0008547	LOC108072413|XP_017019006.1|DKIK	LOC110187108|XP_020812176.1|DSER
OG0008549	LOC108073504|XP_017020661.1|DKIK	LOC110188996|XP_020814610.1|DSER
OG0008551	LOC108079699|XP_017029593.1|DKIK	LOC110177564|XP_020799996.1|DSER
OG0008552	LOC108077522|XP_017026376.1|DKIK	LOC110190155|XP_020816150.1|DSER
OG0008553	LOC108077970|XP_017027001.1|DKIK	LOC110188981|XP_020814588.1|DSER
OG0008554	LOC108076089|XP_017024296.1|DKIK	LOC110182485|XP_020806192.1|DSER
OG0008555	LOC108079439|XP_017029262.1|DKIK	LOC110182207|XP_020805893.1|DSER
OG0008556	LOC108078506|XP_017027897.1|DKIK	LOC110189301|XP_020814991.1|DSER
OG0008557	LOC108077742|XP_017026695.1|DKIK	LOC110191279|XP_020817735.1|DSER
OG0008558	LOC108074606|XP_017022212.1|DKIK	LOC110187360|XP_020812411.1|DSER
OG0008560	LOC108082206|XP_017033026.1|DKIK	LOC110183743|XP_020807758.1|DSER
OG0008561	LOC108082216|XP_017033038.1|DKIK	LOC110184949|XP_020809256.1|DSER
OG0008562	LOC108082863|XP_017033929.1|DKIK	LOC110183384|XP_020807312.1|DSER, LOC110185589|XP_020810182.1|DSER
OG0008563	LOC108071331|XP_017017534.1|DKIK	LOC110191444|XP_020817967.1|DSER
OG0008564	LOC108076956|XP_017025495.1|DKIK	LOC110183382|XP_020807306.1|DSER
OG0008565	LOC108078814|XP_017028385.1|DKIK	LOC110190190|XP_020816198.1|DSER
OG0008566	LOC108085267|XP_017037306.1|DKIK	LOC110185727|XP_020810370.1|DSER
OG0008567	LOC108072552|XP_017019216.1|DKIK	LOC110181180|XP_020804517.1|DSER
OG0008569	LOC108083431|XP_017034675.1|DKIK	LOC110180156|XP_020803469.1|DSER
OG0008570	LOC108080285|XP_017030438.1|DKIK	LOC110180430|XP_020803760.1|DSER
OG0008571	LOC108077521|XP_017026375.1|DKIK	LOC110190233|XP_020816253.1|DSER
OG0008572	LOC108080755|XP_017031098.1|DKIK	LOC110187802|XP_020812935.1|DSER
OG0008573	LOC108074249|XP_017021704.1|DKIK	LOC110183265|XP_020807151.1|DSER
OG0008574	LOC108078721|XP_017028207.1|DKIK	LOC110190737|XP_020817018.1|DSER
OG0008575	LOC108083715|XP_017035107.1|DKIK	LOC110177310|XP_020799635.1|DSER
OG0008576	LOC108080366|XP_017030573.1|DKIK	LOC110180322|XP_020803636.1|DSER
OG0008577	LOC108083139|XP_017034309.1|DKIK	LOC110176288|XP_020798267.1|DSER
OG0008578	LOC108083215|XP_017034413.1|DKIK	LOC110187733|XP_020812848.1|DSER
OG0008579	LOC108078812|XP_017028380.1|DKIK	LOC110190822|XP_020817137.1|DSER
OG0008581	LOC108083290|XP_017034509.1|DKIK	LOC110190227|XP_020816246.1|DSER
OG0008582	LOC108079159|XP_017028897.1|DKIK	LOC110187099|XP_020812164.1|DSER
OG0008584	LOC108080323|XP_017030507.1|DKIK	LOC110180415|XP_020803738.1|DSER
OG0008585	LOC108074942|XP_017022662.1|DKIK	LOC110181940|XP_020805535.1|DSER
OG0008586	LOC108074908|XP_017022626.1|DKIK	LOC110181794|XP_020805334.1|DSER
OG0008587	LOC108081773|XP_017032475.1|DKIK	LOC110188377|XP_020813751.1|DSER
OG0008588	LOC108084370|XP_017036039.1|DKIK	LOC110188677|XP_020814139.1|DSER
OG0008589	LOC108080519|XP_017030792.1|DKIK	LOC110178849|XP_020801768.1|DSER
OG0008590	LOC108085896|XP_017038150.1|DKIK	LOC110186214|XP_020810936.1|DSER
OG0008592	LOC108072379|XP_017018968.1|DKIK	LOC110177779|XP_020800306.1|DSER
OG0008593	LOC108071588|XP_017017859.1|DKIK	LOC110184768|XP_020809062.1|DSER
OG0008594	LOC108073056|XP_017020016.1|DKIK	LOC110188403|XP_020813787.1|DSER
OG0008595	LOC108072980|XP_017019910.1|DKIK	LOC110178521|XP_020801334.1|DSER
OG0008596	LOC108072921|XP_017019754.1|DKIK	LOC110178528|XP_020801343.1|DSER
OG0008597	LOC108073176|XP_017020171.1|DKIK	LOC110186187|XP_020810905.1|DSER
OG0008598	LOC108083793|XP_017035209.1|DKIK	LOC110182096|XP_020805739.1|DSER
OG0008599	LOC108079350|XP_017029146.1|DKIK	LOC110183538|XP_020807497.1|DSER
OG0008600	LOC108084866|XP_017036745.1|DKIK	LOC110190081|XP_020816049.1|DSER
OG0008601	LOC108072489|XP_017019145.1|DKIK	LOC110181188|XP_020804524.1|DSER
OG0008602	LOC108073302|XP_017020348.1|DKIK	LOC110190874|XP_020817189.1|DSER
OG0008603	LOC108074111|XP_017021497.1|DKIK	LOC110185312|XP_020809731.1|DSER
OG0008604	LOC108072335|XP_017018912.1|DKIK	LOC110184118|XP_020808181.1|DSER
OG0008605	LOC108082788|XP_017033823.1|DKIK	LOC110181370|XP_020804757.1|DSER
OG0008606	LOC108076889|XP_017025409.1|DKIK	LOC110179176|XP_020802236.1|DSER
OG0008607	LOC108077414|XP_017026207.1|DKIK	LOC110187776|XP_020812899.1|DSER
OG0008608	LOC108071225|XP_017017398.1|DKIK	LOC110183259|XP_020807144.1|DSER
OG0008609	LOC108084879|XP_017036763.1|DKIK	LOC110189927|XP_020815870.1|DSER
OG0008610	LOC108076186|XP_017024407.1|DKIK	LOC110187395|XP_020812478.1|DSER
OG0008612	LOC108078442|XP_017027814.1|DKIK	LOC110177080|XP_020799260.1|DSER
OG0008613	LOC108075438|XP_017023380.1|DKIK	LOC110188203|XP_020813490.1|DSER
OG0008615	LOC108085464|XP_017037570.1|DKIK	LOC110188287|XP_020813643.1|DSER
OG0008616	LOC108086027|XP_017038327.1|DKIK	LOC110191270|XP_020817724.1|DSER
OG0008617	LOC108080993|XP_017031407.1|DKIK	LOC110185082|XP_020809425.1|DSER
OG0008619	LOC108081991|XP_017032721.1|DKIK	LOC110183993|XP_020808008.1|DSER
OG0008620	LOC108077951|XP_017026980.1|DKIK	LOC110180744|XP_020804088.1|DSER
OG0008621	LOC108084269|XP_017035913.1|DKIK	LOC110188438|XP_020813824.1|DSER
OG0008622	LOC108076149|XP_017024365.1|DKIK	LOC110181350|XP_020804733.1|DSER
OG0008623	LOC108080846|XP_017031238.1|DKIK	LOC110189597|XP_020815389.1|DSER
OG0008624	LOC108073013|XP_017019958.1|DKIK	LOC110179281|XP_020802428.1|DSER
OG0008625	LOC108078305|XP_017027579.1|DKIK	LOC110188947|XP_020814546.1|DSER, LOC110180215|XP_020803527.1|DSER
OG0008626	LOC108085451|XP_017037555.1|DKIK	LOC110185372|XP_020809813.1|DSER
OG0008627	LOC108078734|XP_017028225.1|DKIK	LOC110190704|XP_020816975.1|DSER
OG0008629	LOC108081840|XP_017032570.1|DKIK	LOC110185027|XP_020809338.1|DSER
OG0008630	LOC108079308|XP_017029088.1|DKIK	LOC110185431|XP_020809911.1|DSER
OG0008631	LOC108073282|XP_017020326.1|DKIK	LOC110190775|XP_020817069.1|DSER
OG0008632	LOC108077744|XP_017026699.1|DKIK	LOC110176402|XP_020798399.1|DSER
OG0008633	LOC108072421|XP_017019015.1|DKIK	LOC110177704|XP_020800193.1|DSER
OG0008634	LOC108074470|XP_017022026.1|DKIK	LOC110189472|XP_020815212.1|DSER
OG0008635	LOC108078107|XP_017027200.1|DKIK	LOC110180691|XP_020804035.1|DSER
OG0008636	LOC108080464|XP_017030691.1|DKIK	LOC110176643|XP_020798729.1|DSER
OG0008637	LOC108075317|XP_017023212.1|DKIK, LOC108074991|XP_017022711.1|DKIK	LOC110176753|XP_020798858.1|DSER
OG0008638	LOC108083930|XP_017035420.1|DKIK	LOC110183704|XP_020807713.1|DSER, LOC110188144|XP_020813399.1|DSER
OG0008639	LOC108083989|XP_017035492.1|DKIK	LOC110177381|XP_020799739.1|DSER
OG0008640	LOC108085695|XP_017037894.1|DKIK	LOC110186997|XP_020812016.1|DSER
OG0008641	LOC108085863|XP_017038110.1|DKIK	LOC110186840|XP_020811789.1|DSER
OG0008642	LOC108084188|XP_017035774.1|DKIK	LOC110188211|XP_020813508.1|DSER
OG0008643	LOC108077871|XP_017026897.1|DKIK	LOC110176501|XP_020798534.1|DSER
OG0008644	LOC108073733|XP_017020981.1|DKIK	LOC110186879|XP_020811835.1|DSER
OG0008644	LOC108073735|XP_017020982.1|DKIK	LOC110186878|XP_020811834.1|DSER
OG0008645	LOC108072540|XP_017019204.1|DKIK	LOC110179139|XP_020802188.1|DSER, LOC110181161|XP_020804495.1|DSER
OG0008646	LOC108076941|XP_017025478.1|DKIK	LOC110184826|XP_020809129.1|DSER
OG0008647	LOC108086069|XP_017038377.1|DKIK	LOC110187575|XP_020812621.1|DSER
OG0008648	LOC108072529|XP_017019192.1|DKIK	LOC110179137|XP_020802187.1|DSER, LOC110181165|XP_020804498.1|DSER
OG0008649	LOC108079865|XP_017029866.1|DKIK	LOC110180333|XP_020803651.1|DSER
OG0008650	LOC108080951|XP_017031352.1|DKIK	LOC110191805|XP_020818416.1|DSER
OG0008651	LOC108074651|XP_017022255.1|DKIK	LOC110189196|XP_020814824.1|DSER
OG0008652	LOC108076595|XP_017024998.1|DKIK	LOC110191622|XP_020818169.1|DSER
OG0008653	LOC108082485|XP_017033388.1|DKIK	LOC110176353|XP_020798341.1|DSER
OG0008654	LOC108072099|XP_017018602.1|DKIK	LOC110191512|XP_020818038.1|DSER
OG0008655	LOC108070787|XP_017016876.1|DKIK	LOC110176164|XP_020798064.1|DSER
OG0008656	LOC108075986|XP_017024127.1|DKIK	LOC110187016|XP_020812037.1|DSER
OG0008657	LOC108079182|XP_017028923.1|DKIK	LOC110187125|XP_020812194.1|DSER
OG0008658	LOC108082273|XP_017033092.1|DKIK, LOC108083400|XP_017034639.1|DKIK	LOC110179549|XP_020802790.1|DSER
