Orthogroup	DKIK.longest_only	AALB.longest_only
OG0007357	LOC108081022|XP_017031461.1|DKIK	LOC118461585|XP_035782968.1|AALB
OG0007358	LOC108081225|XP_017031791.1|DKIK	LOC118461586|XP_035782975.1|AALB
OG0007359	LOC108083973|XP_017035472.1|DKIK	LOC118458458|XP_035776864.1|AALB
OG0007360	LOC108075535|XP_017023522.1|DKIK	LOC118461520|XP_035782846.1|AALB
OG0007361	LOC108076045|XP_017024193.1|DKIK	LOC118461919|XP_035783676.1|AALB
OG0007362	LOC108082693|XP_017033687.1|DKIK	LOC118461920|XP_035783679.1|AALB
OG0007363	LOC108080553|XP_017030846.1|DKIK	LOC118469018|XP_035796355.1|AALB
OG0007364	LOC108080296|XP_017030454.1|DKIK	LOC118460124|XP_035780056.1|AALB
OG0007365	LOC108080398|XP_017030614.1|DKIK	LOC118460092|XP_035780009.1|AALB
OG0007366	LOC108084325|XP_017035976.1|DKIK	LOC118460094|XP_035780012.1|AALB
OG0007367	LOC108072640|XP_017019358.1|DKIK	LOC118459998|XP_035779793.1|AALB
OG0007368	LOC108084886|XP_017036771.1|DKIK	LOC118457574|XP_035775142.1|AALB
OG0007369	LOC108085446|XP_017037545.1|DKIK	LOC118459574|XP_035778992.1|AALB
OG0007370	LOC108078108|XP_017027201.1|DKIK	LOC118457480|XP_035774997.1|AALB
OG0007371	LOC108075752|XP_017023796.1|DKIK	LOC118460686|XP_035781078.1|AALB
OG0007372	LOC108072136|XP_017018664.1|DKIK	LOC118458753|XP_035777437.1|AALB
OG0007373	LOC108071161|XP_017017333.1|DKIK	LOC118458761|XP_035777447.1|AALB
OG0007374	LOC108071772|XP_017018107.1|DKIK	LOC118458332|XP_035776577.1|AALB
OG0007375	LOC108074938|XP_017022658.1|DKIK	LOC118459605|XP_035779045.1|AALB
OG0007376	LOC108079207|XP_017028959.1|DKIK	LOC118461023|XP_035781768.1|AALB
OG0007377	LOC108084472|XP_017036175.1|DKIK	LOC118458532|XP_035777003.1|AALB
OG0007378	LOC108083845|XP_017035312.1|DKIK	LOC118458319|XP_035776555.1|AALB
OG0007379	LOC108080538|XP_017030830.1|DKIK	LOC118466771|XP_035792393.1|AALB
OG0007380	LOC108080531|XP_017030819.1|DKIK	LOC118456520|XP_035773256.1|AALB
OG0007381	LOC108080513|XP_017030779.1|DKIK	LOC118458311|XP_035776546.1|AALB
OG0007382	LOC108083430|XP_017034674.1|DKIK	LOC118460176|XP_035780173.1|AALB
OG0007383	LOC108085763|XP_017037993.1|DKIK	LOC118458308|XP_035776536.1|AALB
OG0007384	LOC108083433|XP_017034677.1|DKIK	LOC118459343|XP_035778508.1|AALB
OG0007385	LOC108079938|XP_017029971.1|DKIK	LOC118460541|XP_035780824.1|AALB
OG0007386	LOC108076121|XP_017024339.1|DKIK	LOC118458192|XP_035776329.1|AALB
OG0007387	LOC108084943|XP_017036834.1|DKIK	LOC118458195|XP_035776333.1|AALB
OG0007388	LOC108084532|XP_017036261.1|DKIK	LOC118458185|XP_035776310.1|AALB
OG0007389	LOC108081532|XP_017032239.1|DKIK	LOC118458590|XP_035777146.1|AALB
OG0007390	LOC108083523|XP_017034843.1|DKIK	LOC118461861|XP_035783557.1|AALB
OG0007391	LOC108073398|XP_017020478.1|DKIK	LOC118458593|XP_035777151.1|AALB
OG0007392	LOC108080339|XP_017030528.1|DKIK	LOC118461857|XP_035783550.1|AALB
OG0007393	LOC108073237|XP_017020276.1|DKIK	LOC118458140|XP_035776227.1|AALB
OG0007394	LOC108080307|XP_017030470.1|DKIK	LOC118461915|XP_035783671.1|AALB
OG0007395	LOC108080153|XP_017030280.1|DKIK	LOC118461565|XP_035782923.1|AALB
OG0007396	LOC108075563|XP_017023567.1|DKIK	LOC118458135|XP_035776214.1|AALB
OG0007397	LOC108077320|XP_017026097.1|DKIK	LOC118460220|XP_035780234.1|AALB
OG0007398	LOC108072966|XP_017019886.1|DKIK	LOC118466602|XP_035792072.1|AALB
OG0007399	LOC108074943|XP_017022663.1|DKIK	LOC118464447|XP_035787722.1|AALB
OG0007400	LOC108084623|XP_017036404.1|DKIK	LOC118463427|XP_035785886.1|AALB
OG0007401	LOC108079995|XP_017030050.1|DKIK	LOC118460014|XP_035779838.1|AALB
OG0007402	LOC108084377|XP_017036052.1|DKIK	LOC118456541|XP_035773288.1|AALB
OG0007404	LOC108084368|XP_017036038.1|DKIK	LOC118460825|XP_035781360.1|AALB
OG0007405	LOC108071307|XP_017017502.1|DKIK	LOC118458004|XP_035775971.1|AALB
OG0007406	LOC108081142|XP_017031669.1|DKIK	LOC118468442|XP_035795103.1|AALB
OG0007407	LOC108074432|XP_017021963.1|DKIK	LOC118458926|XP_035777787.1|AALB, LOC118461219|XP_035782186.1|AALB
OG0007408	LOC108085549|XP_017037674.1|DKIK	LOC118464491|XP_035787811.1|AALB
OG0007409	LOC108077145|XP_017025854.1|DKIK	LOC118457937|XP_035775842.1|AALB
OG0007410	LOC108083873|XP_017035351.1|DKIK	LOC118466377|XP_035791495.1|AALB
OG0007411	LOC108084645|XP_017036425.1|DKIK	LOC118466384|XP_035791509.1|AALB
OG0007412	LOC108079947|XP_017029991.1|DKIK	LOC118466379|XP_035791497.1|AALB
OG0007413	LOC108085140|XP_017037148.1|DKIK	LOC118466878|XP_035792626.1|AALB
OG0007414	LOC108080393|XP_017030610.1|DKIK	LOC118466702|XP_035792234.1|AALB
OG0007415	LOC108083376|XP_017034611.1|DKIK	LOC118467220|XP_035793361.1|AALB
OG0007416	LOC108080516|XP_017030784.1|DKIK	LOC118466168|XP_035791040.1|AALB
OG0007417	LOC108071235|XP_017017407.1|DKIK	LOC118466173|XP_035791051.1|AALB
OG0007418	LOC108073017|XP_017019964.1|DKIK	LOC118462479|XP_035784072.1|AALB
OG0007419	LOC108077786|XP_017026776.1|DKIK	LOC118465873|XP_035790402.1|AALB
OG0007420	LOC108078259|XP_017027486.1|DKIK	LOC118466374|XP_035791492.1|AALB
OG0007421	LOC108071685|XP_017017978.1|DKIK	LOC118464235|XP_035787312.1|AALB
OG0007422	LOC108085751|XP_017037976.1|DKIK	LOC118465415|XP_035789533.1|AALB
OG0007423	LOC108083835|XP_017035301.1|DKIK	LOC118467674|XP_035794334.1|AALB
OG0007424	LOC108083090|XP_017034227.1|DKIK	LOC118463400|XP_035785841.1|AALB
OG0007425	LOC108083243|XP_017034438.1|DKIK	LOC118466572|XP_035792009.1|AALB
OG0007426	LOC108071803|XP_017018183.1|DKIK	LOC118466554|XP_035791971.1|AALB
OG0007427	LOC108076077|XP_017024277.1|DKIK	LOC118466566|XP_035792002.1|AALB
OG0007428	LOC108083442|XP_017034687.1|DKIK	LOC118467386|XP_035793720.1|AALB
OG0007429	LOC108085168|XP_017037189.1|DKIK	LOC118464259|XP_035787391.1|AALB
OG0007430	LOC108071518|XP_017017776.1|DKIK	LOC118462751|XP_035784608.1|AALB
OG0007431	LOC108077172|XP_017025897.1|DKIK	LOC118462747|XP_035784603.1|AALB
OG0007432	LOC108072658|XP_017019384.1|DKIK	LOC118466895|XP_035792644.1|AALB
OG0007433	LOC108083488|XP_017034775.1|DKIK	LOC118466859|XP_035792587.1|AALB
OG0007434	LOC108073961|XP_017021287.1|DKIK	LOC118467269|XP_035793450.1|AALB
OG0007435	LOC108073971|XP_017021303.1|DKIK	LOC118467271|XP_035793453.1|AALB
OG0007436	LOC108075094|XP_017022866.1|DKIK	LOC118466801|XP_035792445.1|AALB
OG0007437	LOC108072720|XP_017019468.1|DKIK	LOC118463269|XP_035785635.1|AALB
OG0007438	LOC108083055|XP_017034173.1|DKIK	LOC118466052|XP_035790782.1|AALB
OG0007439	LOC108079285|XP_017029071.1|DKIK	LOC118466180|XP_035791064.1|AALB
OG0007440	LOC108074211|XP_017021639.1|DKIK	LOC118466178|XP_035791059.1|AALB
OG0007441	LOC108082536|XP_017033460.1|DKIK	LOC118465912|XP_035790496.1|AALB
OG0007442	LOC108084849|XP_017036717.1|DKIK	LOC118468308|XP_035794938.1|AALB
OG0007443	LOC108076390|XP_017024716.1|DKIK	LOC118466004|XP_035790693.1|AALB
OG0007444	LOC108076419|XP_017024749.1|DKIK	LOC118466745|XP_035792323.1|AALB
OG0007445	LOC108076418|XP_017024747.1|DKIK	LOC118466051|XP_035790781.1|AALB
OG0007446	LOC108082812|XP_017033860.1|DKIK	LOC118466736|XP_035792311.1|AALB
OG0007447	LOC108074278|XP_017021743.1|DKIK	LOC118465566|XP_035789820.1|AALB
OG0007448	LOC108078486|XP_017027858.1|DKIK	LOC118467140|XP_035793154.1|AALB
OG0007449	LOC108073778|XP_017021034.1|DKIK	LOC118464794|XP_035788320.1|AALB
OG0007450	LOC108081392|XP_017032039.1|DKIK	LOC118464798|XP_035788350.1|AALB
OG0007451	LOC108083657|XP_017035017.1|DKIK	LOC118467979|XP_035794860.1|AALB
OG0007452	LOC108083656|XP_017035016.1|DKIK	LOC118467978|XP_035794858.1|AALB
OG0007453	LOC108073954|XP_017021269.1|DKIK	LOC118465258|XP_035789172.1|AALB
OG0007454	LOC108083101|XP_017034247.1|DKIK	LOC118466931|XP_035792712.1|AALB
OG0007455	LOC108076622|XP_017025037.1|DKIK	LOC118467499|XP_035793943.1|AALB
OG0007456	LOC108083446|XP_017034699.1|DKIK	LOC118467958|XP_035794834.1|AALB
OG0007457	LOC108073949|XP_017021254.1|DKIK	LOC118466704|XP_035792239.1|AALB
OG0007458	LOC108074645|XP_017022287.1|DKIK	LOC118464159|XP_035787185.1|AALB
OG0007459	LOC108083675|XP_017035041.1|DKIK	LOC118464153|XP_035787173.1|AALB
OG0007460	LOC108078277|XP_017027518.1|DKIK	LOC118464151|XP_035787167.1|AALB
OG0007461	LOC108075239|XP_017023084.1|DKIK	LOC118463857|XP_035786656.1|AALB
OG0007462	LOC108074018|XP_017021374.1|DKIK	LOC118465886|XP_035790429.1|AALB
OG0007463	LOC108074017|XP_017021373.1|DKIK	LOC118465884|XP_035790427.1|AALB
OG0007464	LOC108074992|XP_017022712.1|DKIK	LOC118465883|XP_035790413.1|AALB
OG0007465	LOC108070447|XP_017016415.1|DKIK	LOC118464384|XP_035787621.1|AALB
OG0007466	LOC108073080|XP_017020035.1|DKIK	LOC118466596|XP_035792057.1|AALB
OG0007468	LOC108076511|XP_017024906.1|DKIK	LOC118465559|XP_035789801.1|AALB
OG0007469	LOC108080582|XP_017030876.1|DKIK	LOC118466003|XP_035790692.1|AALB
OG0007470	LOC108075926|XP_017024050.1|DKIK	LOC118467491|XP_035793935.1|AALB
OG0007471	LOC108076122|XP_017024340.1|DKIK	LOC118464228|XP_035787302.1|AALB
OG0007472	LOC108074141|XP_017021529.1|DKIK	LOC118467451|XP_035793850.1|AALB
OG0007473	LOC108075020|XP_017022761.1|DKIK	LOC118463848|XP_035786645.1|AALB
OG0007474	LOC108078545|XP_017027949.1|DKIK	LOC118464138|XP_035787134.1|AALB
OG0007475	LOC108079114|XP_017028843.1|DKIK	LOC118467555|XP_035794073.1|AALB
OG0007476	LOC108083552|XP_017034889.1|DKIK	LOC118466193|XP_035791099.1|AALB
OG0007477	LOC108083459|XP_017034720.1|DKIK	LOC118467662|XP_035794303.1|AALB
OG0007478	LOC108077163|XP_017025887.1|DKIK	LOC118463194|XP_035785517.1|AALB
OG0007479	LOC108076105|XP_017024318.1|DKIK	LOC118464750|XP_035788259.1|AALB
OG0007480	LOC108081274|XP_017031860.1|DKIK	LOC118464738|XP_035788237.1|AALB
OG0007481	LOC108072660|XP_017019382.1|DKIK	LOC118464757|XP_035788269.1|AALB
OG0007482	LOC108079635|XP_017029509.1|DKIK	LOC118466334|XP_035791346.1|AALB
OG0007483	LOC108085162|XP_017037183.1|DKIK	LOC118467101|XP_035793044.1|AALB
OG0007484	LOC108079954|XP_017030002.1|DKIK	LOC118464020|XP_035786968.1|AALB
OG0007485	LOC108074232|XP_017021664.1|DKIK	LOC118464925|XP_035788591.1|AALB
OG0007486	LOC108080015|XP_017030071.1|DKIK	LOC118462670|XP_035784460.1|AALB
OG0007487	LOC108082655|XP_017033641.1|DKIK	LOC118462666|XP_035784455.1|AALB
OG0007488	LOC108075024|XP_017022767.1|DKIK	LOC118463847|XP_035786644.1|AALB
OG0007489	LOC108081116|XP_017031607.1|DKIK	LOC118462913|XP_035784909.1|AALB
OG0007490	LOC108079213|XP_017028979.1|DKIK	LOC118465847|XP_035790352.1|AALB
OG0007491	LOC108080505|XP_017030763.1|DKIK	LOC118464723|XP_035788187.1|AALB
OG0007492	LOC108081333|XP_017031963.1|DKIK	LOC118464717|XP_035788182.1|AALB
OG0007493	LOC108084674|XP_017036491.1|DKIK	LOC118467380|XP_035793704.1|AALB
OG0007494	LOC108077136|XP_017025837.1|DKIK	LOC118467132|XP_035793135.1|AALB
OG0007495	LOC108079149|XP_017028885.1|DKIK	LOC118467743|XP_035794444.1|AALB
OG0007496	LOC108083061|XP_017034184.1|DKIK	LOC118464438|XP_035787705.1|AALB
OG0007497	LOC108071949|XP_017018404.1|DKIK	LOC118464439|XP_035787707.1|AALB
OG0007498	LOC108083091|XP_017034228.1|DKIK	LOC118465450|XP_035789607.1|AALB
OG0007499	LOC108083264|XP_017034462.1|DKIK	LOC118463685|XP_035786345.1|AALB
OG0007500	LOC108083265|XP_017034463.1|DKIK	LOC118468935|XP_035796160.1|AALB
OG0007501	LOC108083320|XP_017034551.1|DKIK	LOC118466024|XP_035790737.1|AALB
OG0007502	LOC108071387|XP_017017620.1|DKIK	LOC118462770|XP_035784628.1|AALB
OG0007503	LOC108077222|XP_017025969.1|DKIK	LOC118462765|XP_035784620.1|AALB
OG0007504	LOC108075113|XP_017022884.1|DKIK	LOC118462768|XP_035784626.1|AALB
OG0007505	LOC108072817|XP_017019599.1|DKIK	LOC118465911|XP_035790495.1|AALB
OG0007506	LOC108072760|XP_017019522.1|DKIK	LOC118465208|XP_035789089.1|AALB
OG0007507	LOC108074599|XP_017022204.1|DKIK	LOC118464189|XP_035787236.1|AALB
OG0007508	LOC108074587|XP_017022183.1|DKIK	LOC118467217|XP_035793355.1|AALB
OG0007509	LOC108079986|XP_017030042.1|DKIK	LOC118465459|XP_035789645.1|AALB
OG0007510	LOC108082442|XP_017033301.1|DKIK	LOC118467833|XP_035794617.1|AALB
OG0007511	LOC108072574|XP_017019269.1|DKIK	LOC118466042|XP_035790770.1|AALB
OG0007512	LOC108077731|XP_017026718.1|DKIK	LOC118467658|XP_035794293.1|AALB
OG0007513	LOC108086139|XP_017038484.1|DKIK	LOC118466852|XP_035792573.1|AALB
OG0007514	LOC108079863|XP_017029863.1|DKIK	LOC118466843|XP_035792558.1|AALB
OG0007515	LOC108072488|XP_017019144.1|DKIK	LOC118467731|XP_035794428.1|AALB
OG0007516	LOC108081385|XP_017032030.1|DKIK	LOC118467724|XP_035794420.1|AALB
OG0007517	LOC108075018|XP_017022758.1|DKIK	LOC118465854|XP_035790375.1|AALB
OG0007518	LOC108070884|XP_017017018.1|DKIK	LOC118462537|XP_035784196.1|AALB
OG0007519	LOC108078133|XP_017027247.1|DKIK	LOC118465501|XP_035789703.1|AALB
OG0007520	LOC108070454|XP_017016423.1|DKIK	LOC118465502|XP_035789712.1|AALB
OG0007521	LOC108071791|XP_017018159.1|DKIK	LOC118467539|XP_035794031.1|AALB
OG0007522	LOC108082919|XP_017033998.1|DKIK	LOC118462543|XP_035784203.1|AALB
OG0007523	LOC108073121|XP_017020103.1|DKIK	LOC118464349|XP_035787562.1|AALB
OG0007524	LOC108077146|XP_017025856.1|DKIK	LOC118467017|XP_035792856.1|AALB
OG0007525	LOC108085296|XP_017037343.1|DKIK	LOC118464004|XP_035786944.1|AALB
OG0007526	LOC108081029|XP_017031479.1|DKIK	LOC118466166|XP_035791037.1|AALB
OG0007527	LOC108073380|XP_017020448.1|DKIK	LOC118466160|XP_035791029.1|AALB
OG0007528	LOC108085107|XP_017037072.1|DKIK	LOC118466875|XP_035792618.1|AALB
OG0007529	LOC108076196|XP_017024420.1|DKIK	LOC118465414|XP_035789529.1|AALB
OG0007530	LOC108073458|XP_017020582.1|DKIK	LOC118465075|XP_035788865.1|AALB
OG0007531	LOC108085104|XP_017037065.1|DKIK	LOC118465057|XP_035788832.1|AALB
OG0007532	LOC108070860|XP_017016981.1|DKIK	LOC118467246|XP_035793410.1|AALB
OG0007533	LOC108083261|XP_017034459.1|DKIK	LOC118467976|XP_035794856.1|AALB
OG0007534	LOC108082990|XP_017034102.1|DKIK	LOC118465224|XP_035789112.1|AALB
OG0007535	LOC108075080|XP_017022851.1|DKIK	LOC118465660|XP_035789967.1|AALB
OG0007536	LOC108084305|XP_017035957.1|DKIK	LOC118464336|XP_035787547.1|AALB
OG0007537	LOC108075288|XP_017023171.1|DKIK	LOC118467030|XP_035792889.1|AALB
OG0007538	LOC108075215|XP_017023043.1|DKIK	LOC118462793|XP_035784678.1|AALB
OG0007539	LOC108082799|XP_017033838.1|DKIK	LOC118467723|XP_035794419.1|AALB
OG0007540	LOC108086034|XP_017038340.1|DKIK	LOC118467725|XP_035794422.1|AALB
OG0007541	LOC108080857|XP_017031250.1|DKIK	LOC118465259|XP_035789173.1|AALB
OG0007542	LOC108085155|XP_017037180.1|DKIK	LOC118465261|XP_035789176.1|AALB
OG0007543	LOC108085550|XP_017037675.1|DKIK	LOC118466017|XP_035790722.1|AALB
OG0007544	LOC108074000|XP_017021343.1|DKIK	LOC118466045|XP_035790774.1|AALB
OG0007545	LOC108082850|XP_017033912.1|DKIK	LOC118457829|XP_035775597.1|AALB
OG0007546	LOC108085895|XP_017038149.1|DKIK	LOC118466872|XP_035792614.1|AALB
OG0007547	LOC108082410|XP_017033247.1|DKIK	LOC118465277|XP_035789211.1|AALB
OG0007548	LOC108079064|XP_017028764.1|DKIK	LOC118466951|XP_035792743.1|AALB
OG0007549	LOC108083245|XP_017034440.1|DKIK	LOC118466824|XP_035792508.1|AALB
OG0007550	LOC108084803|XP_017036649.1|DKIK	LOC118466525|XP_035791915.1|AALB
OG0007551	LOC108076788|XP_017025284.1|DKIK	LOC118466526|XP_035791924.1|AALB
OG0007552	LOC108079109|XP_017028840.1|DKIK	LOC118466716|XP_035792273.1|AALB
OG0007553	LOC108085371|XP_017037434.1|DKIK	LOC118467427|XP_035793805.1|AALB
OG0007554	LOC108078935|XP_017028572.1|DKIK	LOC118462662|XP_035784447.1|AALB
OG0007555	LOC108076355|XP_017024640.1|DKIK	LOC118466096|XP_035790904.1|AALB
OG0007556	LOC108070768|XP_017016855.1|DKIK	LOC118465093|XP_035788894.1|AALB
OG0007557	LOC108070897|XP_017017031.1|DKIK	LOC118467903|XP_035794720.1|AALB
OG0007558	LOC108072953|XP_017019869.1|DKIK	LOC118465089|XP_035788886.1|AALB
OG0007559	LOC108074774|XP_017022441.1|DKIK	LOC118465081|XP_035788877.1|AALB
OG0007560	LOC108075306|XP_017023198.1|DKIK	LOC118462772|XP_035784629.1|AALB
OG0007561	LOC108085532|XP_017037654.1|DKIK	LOC118463179|XP_035785479.1|AALB
OG0007562	LOC108073801|XP_017021061.1|DKIK	LOC118462899|XP_035784888.1|AALB
OG0007563	LOC108080680|XP_017031001.1|DKIK	LOC118467027|XP_035792885.1|AALB
OG0007564	LOC108075309|XP_017023202.1|DKIK	LOC118465688|XP_035790012.1|AALB
OG0007565	LOC108073303|XP_017020349.1|DKIK	LOC118463461|XP_035785943.1|AALB
OG0007566	LOC108076442|XP_017024799.1|DKIK	LOC118466820|XP_035792501.1|AALB
OG0007567	LOC108085021|XP_017036955.1|DKIK	LOC118467933|XP_035794787.1|AALB
OG0007568	LOC108081802|XP_017032527.1|DKIK	LOC118467929|XP_035794782.1|AALB
OG0007569	LOC108076765|XP_017025254.1|DKIK	LOC118467931|XP_035794785.1|AALB
OG0007570	LOC108081801|XP_017032525.1|DKIK	LOC118467928|XP_035794780.1|AALB
OG0007571	LOC108081806|XP_017032531.1|DKIK	LOC118467925|XP_035794773.1|AALB
OG0007572	LOC108081390|XP_017032037.1|DKIK	LOC118465166|XP_035789019.1|AALB
OG0007573	LOC108082445|XP_017033305.1|DKIK	LOC118467295|XP_035793505.1|AALB
OG0007574	LOC108076507|XP_017024896.1|DKIK	LOC118465972|XP_035790625.1|AALB
OG0007575	LOC108082422|XP_017033276.1|DKIK	LOC118464699|XP_035788114.1|AALB
OG0007576	LOC108079208|XP_017028961.1|DKIK	LOC118465555|XP_035789781.1|AALB
OG0007577	LOC108083365|XP_017034597.1|DKIK	LOC118462671|XP_035784461.1|AALB
OG0007578	LOC108072550|XP_017019213.1|DKIK	LOC118464981|XP_035788705.1|AALB
OG0007579	LOC108070878|XP_017017010.1|DKIK	LOC118466462|XP_035791712.1|AALB
OG0007580	LOC108083035|XP_017034154.1|DKIK	LOC118466464|XP_035791715.1|AALB
OG0007581	LOC108077408|XP_017026197.1|DKIK	LOC118462799|XP_035784689.1|AALB
OG0007582	LOC108071310|XP_017017505.1|DKIK	LOC118462800|XP_035784691.1|AALB
OG0007583	LOC108072378|XP_017018967.1|DKIK	LOC118465438|XP_035789581.1|AALB
OG0007584	LOC108079197|XP_017028948.1|DKIK	LOC118464347|XP_035787560.1|AALB
OG0007585	LOC108073983|XP_017021323.1|DKIK	LOC118463874|XP_035786687.1|AALB
OG0007586	LOC108085292|XP_017037338.1|DKIK	LOC118467282|XP_035793480.1|AALB
OG0007587	LOC108078313|XP_017027595.1|DKIK	LOC118467306|XP_035793522.1|AALB
OG0007588	LOC108083313|XP_017034540.1|DKIK	LOC118467307|XP_035793528.1|AALB
OG0007589	LOC108083540|XP_017034873.1|DKIK	LOC118467418|XP_035793797.1|AALB
OG0007590	LOC108072739|XP_017019494.1|DKIK	LOC118465148|XP_035788987.1|AALB
OG0007591	LOC108078095|XP_017027178.1|DKIK	LOC118462745|XP_035784598.1|AALB
OG0007592	LOC108078181|XP_017027336.1|DKIK	LOC118462729|XP_035784567.1|AALB
OG0007593	LOC108083889|XP_017035370.1|DKIK	LOC118462741|XP_035784595.1|AALB
OG0007594	LOC108078096|XP_017027179.1|DKIK	LOC118463304|XP_035785683.1|AALB
OG0007595	LOC108076604|XP_017025007.1|DKIK	LOC118464203|XP_035787256.1|AALB
OG0007596	LOC108078852|XP_017028436.1|DKIK	LOC118464944|XP_035788624.1|AALB
OG0007597	LOC108080690|XP_017031016.1|DKIK	LOC118463069|XP_035785221.1|AALB
OG0007598	LOC108082426|XP_017033285.1|DKIK	LOC118464980|XP_035788704.1|AALB
OG0007599	LOC108075068|XP_017022839.1|DKIK	LOC118466976|XP_035792781.1|AALB
OG0007600	LOC108082989|XP_017034100.1|DKIK	LOC118464707|XP_035788132.1|AALB
OG0007601	LOC108083022|XP_017034139.1|DKIK	LOC118462757|XP_035784614.1|AALB
OG0007602	LOC108070390|XP_017016329.1|DKIK	LOC118465687|XP_035790011.1|AALB
OG0007603	LOC108070482|XP_017016457.1|DKIK	LOC118465822|XP_035790301.1|AALB
OG0007605	LOC108084757|XP_017036557.1|DKIK	LOC118463996|XP_035786921.1|AALB
OG0007606	LOC108073794|XP_017021049.1|DKIK	LOC118466386|XP_035791510.1|AALB
OG0007607	LOC108077823|XP_017026836.1|DKIK	LOC118463519|XP_035786015.1|AALB
OG0007608	LOC108075208|XP_017023033.1|DKIK	LOC118466977|XP_035792784.1|AALB
OG0007609	LOC108074145|XP_017021533.1|DKIK	LOC118463467|XP_035785950.1|AALB
OG0007610	LOC108078455|XP_017027832.1|DKIK	LOC118466491|XP_035791785.1|AALB
OG0007611	LOC108084524|XP_017036248.1|DKIK	LOC118466493|XP_035791791.1|AALB
OG0007612	LOC108078412|XP_017027758.1|DKIK	LOC118466492|XP_035791787.1|AALB
OG0007613	LOC108078134|XP_017027249.1|DKIK	LOC118466504|XP_035791827.1|AALB
OG0007614	LOC108079840|XP_017029832.1|DKIK	LOC118462876|XP_035784840.1|AALB
OG0007615	LOC108078777|XP_017028310.1|DKIK	LOC118462879|XP_035784843.1|AALB
OG0007616	LOC108071429|XP_017017669.1|DKIK	LOC118462878|XP_035784842.1|AALB
OG0007617	LOC108083739|XP_017035139.1|DKIK	LOC118463931|XP_035786783.1|AALB
OG0007618	LOC108083014|XP_017034129.1|DKIK	LOC118465798|XP_035790255.1|AALB
OG0007619	LOC108084800|XP_017036644.1|DKIK	LOC118463994|XP_035786917.1|AALB
OG0007620	LOC108075171|XP_017022970.1|DKIK	LOC118465928|XP_035790521.1|AALB
OG0007621	LOC108078431|XP_017027796.1|DKIK	LOC118466925|XP_035792703.1|AALB
OG0007622	LOC108080637|XP_017030950.1|DKIK	LOC118463755|XP_035786450.1|AALB
OG0007623	LOC108074993|XP_017022717.1|DKIK	LOC118462684|XP_035784486.1|AALB
OG0007624	LOC108075064|XP_017022833.1|DKIK	LOC118466098|XP_035790906.1|AALB
OG0007625	LOC108073958|XP_017021274.1|DKIK	LOC118465978|XP_035790633.1|AALB
OG0007626	LOC108075091|XP_017022862.1|DKIK	LOC118465992|XP_035790677.1|AALB
OG0007627	LOC108079811|XP_017029782.1|DKIK	LOC118465989|XP_035790671.1|AALB
OG0007628	LOC108084517|XP_017036240.1|DKIK	LOC118456878|XP_035773887.1|AALB
OG0007629	LOC108078773|XP_017028304.1|DKIK	LOC118460913|XP_035781557.1|AALB
OG0007630	LOC108084321|XP_017035972.1|DKIK	LOC118465939|XP_035790551.1|AALB
OG0007631	LOC108083746|XP_017035151.1|DKIK	LOC118460683|XP_035781074.1|AALB
OG0007632	LOC108079043|XP_017028716.1|DKIK	LOC118468349|XP_035795002.1|AALB
OG0007633	LOC108082783|XP_017033810.1|DKIK	LOC118457152|XP_035774370.1|AALB
OG0007634	LOC108077743|XP_017026696.1|DKIK	LOC118468401|XP_035795058.1|AALB
OG0007635	LOC108085304|XP_017037350.1|DKIK	LOC118461204|XP_035782149.1|AALB
OG0007636	LOC108085513|XP_017037626.1|DKIK	LOC118466863|XP_035792592.1|AALB
OG0007637	LOC108083343|XP_017034579.1|DKIK	LOC118464130|XP_035787118.1|AALB
OG0007638	LOC108079319|XP_017029101.1|DKIK	LOC118464530|XP_035787859.1|AALB
OG0007639	LOC108080937|XP_017031330.1|DKIK, LOC108083582|XP_017034931.1|DKIK	LOC118463263|XP_035785627.1|AALB
OG0007665	LOC108085767|XP_017037999.1|DKIK	LOC118459890|XP_035779587.1|AALB
OG0007666	LOC108085752|XP_017037979.1|DKIK	LOC118459902|XP_035779621.1|AALB
OG0007667	LOC108079378|XP_017029187.1|DKIK	LOC118463704|XP_035786392.1|AALB
OG0007668	LOC108074800|XP_017022474.1|DKIK	LOC118466605|XP_035792106.1|AALB
OG0007669	LOC108074252|XP_017021706.1|DKIK	LOC118462035|XP_035783906.1|AALB
OG0007670	LOC108074250|XP_017021705.1|DKIK	LOC118462026|XP_035783894.1|AALB
OG0007671	LOC108071822|XP_017018217.1|DKIK	LOC118463623|XP_035786214.1|AALB
OG0007672	LOC108076079|XP_017024280.1|DKIK	LOC118463063|XP_035785215.1|AALB
OG0007673	LOC108085010|XP_017036938.1|DKIK	LOC118467038|XP_035792920.1|AALB
OG0007674	LOC108083833|XP_017035296.1|DKIK	LOC118456371|XP_035772948.1|AALB
OG0007675	LOC108071750|XP_017018063.1|DKIK	LOC118463206|XP_035785583.1|AALB
OG0007676	LOC108083595|XP_017034947.1|DKIK	LOC118462076|XP_035783977.1|AALB
OG0007677	LOC108080305|XP_017030468.1|DKIK	LOC118466216|XP_035791132.1|AALB
OG0007679	LOC108083466|XP_017034739.1|DKIK	LOC118464627|XP_035787968.1|AALB
OG0007680	LOC108075922|XP_017024046.1|DKIK	LOC118457096|XP_035774280.1|AALB
