Orthogroup	DKIK.longest_only	CQUI.longest_only
OG0008001	LOC108077153|XP_017025874.1|DKIK	LOC6033632|XP_001844059.1|CQUI
OG0008002	LOC108086131|XP_017038472.1|DKIK	LOC6051686|XP_038108712.1|CQUI
OG0008003	LOC108077155|XP_017025876.1|DKIK	LOC119767122|XP_038110742.1|CQUI
OG0008004	LOC108079369|XP_017029169.1|DKIK	LOC6042667|XP_038118165.1|CQUI
OG0008005	LOC108083827|XP_017035272.1|DKIK	LOC6042666|XP_038116527.1|CQUI
OG0008006	LOC108080184|XP_017030324.1|DKIK	LOC6054098|XP_038120134.1|CQUI
OG0008007	LOC108080372|XP_017030581.1|DKIK	LOC6046099|XP_038115720.1|CQUI
OG0008008	LOC108085491|XP_017037599.1|DKIK	LOC6046094|XP_001863346.1|CQUI
OG0008009	LOC108084678|XP_017036498.1|DKIK	LOC6042671|XP_001853367.2|CQUI
OG0008010	LOC108083533|XP_017034856.1|DKIK	LOC6038998|XP_038114729.1|CQUI
OG0008011	LOC108078344|XP_017027637.1|DKIK	LOC6038989|XP_001848673.1|CQUI
OG0008012	LOC108078530|XP_017027929.1|DKIK	LOC6038988|XP_038120511.1|CQUI
OG0008013	LOC108082181|XP_017032987.1|DKIK	LOC6044755|XP_001862218.2|CQUI
OG0008014	LOC108080825|XP_017031218.1|DKIK	LOC6044751|XP_038120563.1|CQUI
OG0008015	LOC108083122|XP_017034285.1|DKIK	LOC6044746|XP_038117027.1|CQUI
OG0008016	LOC108083123|XP_017034286.1|DKIK	LOC6044745|XP_001862208.1|CQUI
OG0008017	LOC108079922|XP_017029945.1|DKIK	LOC6044724|XP_038119574.1|CQUI
OG0008018	LOC108076060|XP_017024241.1|DKIK	LOC6046262|XP_038118392.1|CQUI
OG0008019	LOC108080177|XP_017030313.1|DKIK	LOC6032202|XP_038119334.1|CQUI
OG0008020	LOC108073381|XP_017020452.1|DKIK	LOC6032219|XP_038117588.1|CQUI
OG0008021	LOC108071707|XP_017018013.1|DKIK	LOC6042209|XP_001851350.2|CQUI
OG0008022	LOC108084905|XP_017036789.1|DKIK	LOC6048309|XP_038120796.1|CQUI
OG0008023	LOC108084667|XP_017036479.1|DKIK	LOC6033044|XP_038118853.1|CQUI
OG0008024	LOC108084639|XP_017036419.1|DKIK	LOC6033051|XP_001843555.2|CQUI
OG0008025	LOC108076083|XP_017024285.1|DKIK	LOC6033059|XP_001843561.2|CQUI
OG0008026	LOC108075097|XP_017022870.1|DKIK	LOC6048223|XP_001865173.2|CQUI
OG0008027	LOC108071244|XP_017017418.1|DKIK	LOC6048229|XP_038121864.1|CQUI
OG0008028	LOC108083187|XP_017034375.1|DKIK	LOC6046350|XP_038114573.1|CQUI
OG0008029	LOC108073214|XP_017020231.1|DKIK	LOC6046357|XP_038118636.1|CQUI
OG0008030	LOC108080834|XP_017031226.1|DKIK	LOC6046066|XP_001863321.2|CQUI
OG0008031	LOC108075894|XP_017024000.1|DKIK	LOC6046064|XP_001863319.1|CQUI
OG0008032	LOC108085051|XP_017037000.1|DKIK	LOC6047437|XP_001864492.1|CQUI
OG0008033	LOC108072027|XP_017018497.1|DKIK	LOC6052405|XP_038114919.1|CQUI
OG0008034	LOC108080478|XP_017030718.1|DKIK	LOC6041793|XP_038115494.1|CQUI
OG0008035	LOC108074193|XP_017021624.1|DKIK	LOC6049307|XP_038116661.1|CQUI
OG0008036	LOC108072182|XP_017018726.1|DKIK	LOC6045172|XP_001862570.2|CQUI
OG0008037	LOC108072051|XP_017018524.1|DKIK	LOC6045170|XP_038119848.1|CQUI
OG0008038	LOC108075982|XP_017024124.1|DKIK	LOC6043263|XP_001870909.2|CQUI
OG0008039	LOC108083998|XP_017035500.1|DKIK	LOC6034965|XP_038120008.1|CQUI
OG0008040	LOC108084963|XP_017036868.1|DKIK	LOC6034972|XP_001845228.2|CQUI
OG0008041	LOC108075108|XP_017022879.1|DKIK	LOC119768626|XP_038114749.1|CQUI
OG0008042	LOC108077881|XP_017026906.1|DKIK	LOC6039375|XP_038119277.1|CQUI
OG0008043	LOC108083489|XP_017034776.1|DKIK	LOC6039780|XP_038117949.1|CQUI
OG0008044	LOC108071738|XP_017018052.1|DKIK	LOC6039750|XP_038114650.1|CQUI
OG0008045	LOC108080180|XP_017030317.1|DKIK	LOC6053009|XP_001869171.1|CQUI
OG0008046	LOC108075642|XP_017023674.1|DKIK	LOC6053010|XP_038118033.1|CQUI
OG0008047	LOC108084839|XP_017036702.1|DKIK	LOC6051115|XP_001867599.2|CQUI
OG0008048	LOC108084121|XP_017035642.1|DKIK	LOC6052041|XP_001868374.1|CQUI
OG0008049	LOC108084838|XP_017036701.1|DKIK	LOC6051106|XP_038116096.1|CQUI
OG0008050	LOC108082859|XP_017033930.1|DKIK	LOC6052050|XP_038116029.1|CQUI
OG0008051	LOC108085739|XP_017037958.1|DKIK	LOC6032261|XP_001842898.2|CQUI
OG0008052	LOC108081120|XP_017031616.1|DKIK	LOC6035005|XP_038116646.1|CQUI
OG0008053	LOC108085302|XP_017037352.1|DKIK	LOC6035028|XP_001845273.2|CQUI
OG0008054	LOC108079372|XP_017029173.1|DKIK	LOC6051464|XP_038118609.1|CQUI
OG0008055	LOC108075295|XP_017023179.1|DKIK	LOC6050291|XP_038118625.1|CQUI
OG0008056	LOC108076111|XP_017024324.1|DKIK	LOC6043885|XP_001861467.1|CQUI
OG0008057	LOC108085447|XP_017037548.1|DKIK	LOC6041238|XP_038119483.1|CQUI
OG0008058	LOC108077605|XP_017026497.1|DKIK	LOC6052873|XP_038119490.1|CQUI
OG0008059	LOC108075498|XP_017023449.1|DKIK	LOC6040340|XP_001849744.1|CQUI
OG0008060	LOC108084881|XP_017036765.1|DKIK	LOC6040297|XP_001849725.2|CQUI
OG0008061	LOC108083437|XP_017034681.1|DKIK	LOC6043480|XP_038115764.1|CQUI
OG0008062	LOC108083881|XP_017035362.1|DKIK	LOC6043492|XP_038115765.1|CQUI
OG0008063	LOC108077882|XP_017026907.1|DKIK	LOC6047730|XP_001864749.2|CQUI
OG0008064	LOC108079275|XP_017029059.1|DKIK	LOC6046879|XP_001864008.1|CQUI
OG0008065	LOC108079284|XP_017029070.1|DKIK	LOC119769800|XP_038119379.1|CQUI
OG0008066	LOC108079782|XP_017029717.1|DKIK	LOC6047586|XP_038117585.1|CQUI
OG0008067	LOC108071767|XP_017018097.1|DKIK	LOC6045141|XP_038115156.1|CQUI
OG0008068	LOC108075312|XP_017023205.1|DKIK	LOC6036940|XP_038118171.1|CQUI
OG0008069	LOC108080940|XP_017031335.1|DKIK	LOC6039802|XP_038121863.1|CQUI
OG0008070	LOC108084123|XP_017035647.1|DKIK	LOC6054149|XP_001870114.2|CQUI
OG0008072	LOC108079398|XP_017029212.1|DKIK	LOC6051691|XP_038115837.1|CQUI
OG0008073	LOC108074120|XP_017021509.1|DKIK	LOC6039735|XP_038119216.1|CQUI
OG0008074	LOC108081018|XP_017031454.1|DKIK	LOC6039731|XP_001849283.1|CQUI
OG0008076	LOC108083425|XP_017034670.1|DKIK	LOC6046672|XP_038118071.1|CQUI
OG0008077	LOC108080753|XP_017031096.1|DKIK	LOC6046664|XP_001863832.1|CQUI
OG0008078	LOC108083885|XP_017035364.1|DKIK	LOC6046662|XP_038118082.1|CQUI
OG0008079	LOC108085073|XP_017037031.1|DKIK	LOC6048017|XP_038118080.1|CQUI
OG0008080	LOC108083561|XP_017034905.1|DKIK	LOC6032504|XP_038116217.1|CQUI
OG0008081	LOC108083424|XP_017034669.1|DKIK	LOC6032507|XP_001843095.2|CQUI
OG0008082	LOC108084926|XP_017036812.1|DKIK	LOC6052669|XP_001868898.1|CQUI
OG0008083	LOC108084373|XP_017036046.1|DKIK	LOC6032540|XP_038118931.1|CQUI
OG0008084	LOC108073357|XP_017020410.1|DKIK	LOC6042556|XP_038116767.1|CQUI
OG0008085	LOC108077681|XP_017026592.1|DKIK	LOC6054112|XP_038121522.1|CQUI
OG0008087	LOC108083558|XP_017034897.1|DKIK	LOC6043451|XP_038115976.1|CQUI
OG0008089	LOC108080653|XP_017030965.1|DKIK	LOC119768910|XP_038116627.1|CQUI
OG0008091	LOC108084553|XP_017036294.1|DKIK	LOC6040157|XP_038119317.1|CQUI
OG0008092	LOC108075523|XP_017023546.1|DKIK	LOC6044869|XP_038118475.1|CQUI
OG0008093	LOC108083444|XP_017034693.1|DKIK	LOC6041570|XP_001850815.2|CQUI
OG0008094	LOC108076151|XP_017024369.1|DKIK	LOC6041571|XP_001850816.2|CQUI
OG0008095	LOC108082985|XP_017034099.1|DKIK	LOC6039222|XP_001848863.2|CQUI
OG0008096	LOC108077174|XP_017025900.1|DKIK	LOC6039219|XP_001848860.2|CQUI
OG0008097	LOC108071819|XP_017018214.1|DKIK	LOC6039217|XP_001848858.2|CQUI
OG0008099	LOC108075009|XP_017022746.1|DKIK	LOC6032736|XP_001843283.2|CQUI
OG0008100	LOC108073228|XP_017020254.1|DKIK	LOC6032750|XP_038115736.1|CQUI
OG0008101	LOC108076977|XP_017025521.1|DKIK	LOC6032761|XP_038122358.1|CQUI
OG0008102	LOC108081058|XP_017031526.1|DKIK	LOC6033832|XP_038116232.1|CQUI
OG0008103	LOC108076749|XP_017025236.1|DKIK	LOC6033819|XP_001844214.2|CQUI
OG0008104	LOC108083054|XP_017034171.1|DKIK	LOC6037762|XP_001847642.2|CQUI
OG0008105	LOC108075534|XP_017023521.1|DKIK	LOC6037756|XP_038119612.1|CQUI
OG0008106	LOC108083319|XP_017034550.1|DKIK	LOC6040843|XP_001850178.1|CQUI
OG0008107	LOC108082685|XP_017033680.1|DKIK	LOC6040821|XP_038119005.1|CQUI
OG0008108	LOC108072812|XP_017019595.1|DKIK	LOC6035845|XP_038114606.1|CQUI
OG0008109	LOC108084681|XP_017036501.1|DKIK	LOC6035831|XP_001845951.1|CQUI
OG0008110	LOC108085922|XP_017038186.1|DKIK	LOC6034009|XP_038118709.1|CQUI
OG0008111	LOC108082941|XP_017034043.1|DKIK	LOC6034013|XP_038120365.1|CQUI
OG0008112	LOC108080321|XP_017030501.1|DKIK	LOC6034014|XP_038114798.1|CQUI
OG0008113	LOC108079243|XP_017029018.1|DKIK	LOC6034017|XP_001844403.2|CQUI
OG0008114	LOC108079161|XP_017028900.1|DKIK	LOC6034018|XP_001844404.1|CQUI
OG0008115	LOC108080089|XP_017030179.1|DKIK	LOC6034019|XP_038122089.1|CQUI
OG0008116	LOC108083838|XP_017035304.1|DKIK	LOC6034023|XP_038120223.1|CQUI
OG0008117	LOC108083819|XP_017035260.1|DKIK	LOC6034039|XP_038120226.1|CQUI
OG0008118	LOC108083795|XP_017035211.1|DKIK	LOC6049668|XP_001866389.2|CQUI
OG0008119	LOC108082927|XP_017034007.1|DKIK	LOC6049667|XP_001866388.1|CQUI
OG0008120	LOC108084477|XP_017036188.1|DKIK	LOC6049659|XP_001866382.1|CQUI
OG0008121	LOC108078454|XP_017027831.1|DKIK	LOC6049660|XP_038122105.1|CQUI
OG0008122	LOC108079383|XP_017029193.1|DKIK	LOC6041874|XP_038122106.1|CQUI
OG0008123	LOC108079148|XP_017028884.1|DKIK	LOC6041872|XP_001851071.2|CQUI
OG0008124	LOC108085754|XP_017037981.1|DKIK	LOC6041861|XP_038122108.1|CQUI
OG0008125	LOC108080358|XP_017030559.1|DKIK	LOC6041864|XP_001851063.2|CQUI
OG0008126	LOC108080262|XP_017030414.1|DKIK	LOC6041883|XP_038119826.1|CQUI
OG0008127	LOC108076512|XP_017024911.1|DKIK	LOC119768736|XP_038115541.1|CQUI
OG0008128	LOC108074955|XP_017022678.1|DKIK	LOC119769820|XP_038119433.1|CQUI
OG0008129	LOC108079324|XP_017029110.1|DKIK	LOC6047952|XP_038119726.1|CQUI
OG0008130	LOC108080139|XP_017030262.1|DKIK	LOC6047947|XP_001864935.1|CQUI
OG0008131	LOC108080361|XP_017030564.1|DKIK	LOC6053025|XP_038115708.1|CQUI
OG0008132	LOC108073165|XP_017020161.1|DKIK	LOC6045455|XP_038120630.1|CQUI
OG0008136	LOC108076885|XP_017025405.1|DKIK	LOC6053318|XP_038112917.1|CQUI
OG0008137	LOC108071229|XP_017017402.1|DKIK	LOC6045835|XP_038114247.1|CQUI
OG0008138	LOC108078906|XP_017028528.1|DKIK	LOC6031523|XP_001842312.2|CQUI
OG0008139	LOC108070912|XP_017017057.1|DKIK	LOC6031520|XP_001842310.2|CQUI
OG0008140	LOC108080385|XP_017030597.1|DKIK	LOC6031516|XP_038109998.1|CQUI
OG0008141	LOC108074126|XP_017021514.1|DKIK	LOC6031514|XP_038109991.1|CQUI
OG0008142	LOC108083581|XP_017034930.1|DKIK	LOC6031511|XP_038110052.1|CQUI
OG0008143	LOC108084791|XP_017036628.1|DKIK	LOC6031505|XP_038108403.1|CQUI
OG0008144	LOC108078260|XP_017027487.1|DKIK	LOC6031503|XP_001842293.1|CQUI
OG0008145	LOC108076068|XP_017024260.1|DKIK	LOC6031483|XP_038109700.1|CQUI
OG0008146	LOC108079455|XP_017029282.1|DKIK	LOC6031480|XP_001842280.1|CQUI
OG0008147	LOC108079414|XP_017029229.1|DKIK	LOC6031475|XP_038109031.1|CQUI
OG0008148	LOC108083826|XP_017035271.1|DKIK	LOC6041147|XP_038106453.1|CQUI
OG0008149	LOC108076071|XP_017024266.1|DKIK	LOC6036872|XP_038110245.1|CQUI
OG0008150	LOC108084488|XP_017036209.1|DKIK	LOC6036876|XP_001846857.2|CQUI
OG0008151	LOC108079935|XP_017029959.1|DKIK	LOC6036877|XP_038109047.1|CQUI
OG0008152	LOC108080218|XP_017030363.1|DKIK	LOC6036879|XP_038106435.1|CQUI
OG0008153	LOC108076309|XP_017024574.1|DKIK	LOC6046820|XP_001863959.2|CQUI
OG0008154	LOC108072741|XP_017019497.1|DKIK	LOC6046822|XP_001863961.2|CQUI
OG0008155	LOC108073974|XP_017021306.1|DKIK	LOC6040057|XP_001849528.1|CQUI
OG0008156	LOC108084999|XP_017036916.1|DKIK	LOC6042519|XP_038113927.1|CQUI
OG0008157	LOC108077861|XP_017026883.1|DKIK	LOC6054198|XP_038106277.1|CQUI
OG0008158	LOC108079955|XP_017030003.1|DKIK	LOC6043549|XP_001859687.1|CQUI
OG0008159	LOC108080623|XP_017030936.1|DKIK	LOC119767662|XP_038112656.1|CQUI
OG0008160	LOC108076612|XP_017025016.1|DKIK	LOC6052203|XP_038112566.1|CQUI
OG0008161	LOC108079274|XP_017029057.1|DKIK	LOC6043515|XP_001859475.2|CQUI
OG0008162	LOC108085959|XP_017038241.1|DKIK	LOC6043497|XP_038111385.1|CQUI
OG0008163	LOC108084406|XP_017036093.1|DKIK	LOC6049606|XP_038114084.1|CQUI
OG0008164	LOC108074254|XP_017021713.1|DKIK	LOC6035966|XP_038106058.1|CQUI
OG0008165	LOC108084672|XP_017036488.1|DKIK	LOC6035978|XP_038110312.1|CQUI
OG0008166	LOC108084995|XP_017036914.1|DKIK	LOC6035979|XP_038112126.1|CQUI
OG0008167	LOC108083395|XP_017034635.1|DKIK	LOC6040769|XP_038112127.1|CQUI
OG0008168	LOC108083553|XP_017034892.1|DKIK	LOC119767658|XP_038112625.1|CQUI
OG0008169	LOC108080313|XP_017030492.1|DKIK	LOC6051637|XP_001868047.1|CQUI
OG0008170	LOC108074748|XP_017022412.1|DKIK	LOC6051632|XP_038112878.1|CQUI
OG0008171	LOC108083451|XP_017034708.1|DKIK	LOC6045075|XP_038113552.1|CQUI
OG0008172	LOC108084837|XP_017036700.1|DKIK	LOC6035710|XP_001845841.2|CQUI
OG0008173	LOC108073643|XP_017020851.1|DKIK	LOC6042635|XP_001870697.2|CQUI
OG0008174	LOC108085123|XP_017037113.1|DKIK	LOC6037696|XP_001847583.2|CQUI
OG0008175	LOC108083597|XP_017034951.1|DKIK	LOC6037734|XP_038111157.1|CQUI
OG0008176	LOC108071689|XP_017017992.1|DKIK	LOC6048244|XP_038110660.1|CQUI
OG0008177	LOC108083788|XP_017035202.1|DKIK	LOC6035926|XP_001846036.2|CQUI
OG0008178	LOC108084486|XP_017036207.1|DKIK	LOC6035924|XP_038109286.1|CQUI
OG0008179	LOC108080118|XP_017030239.1|DKIK	LOC119767663|XP_038112657.1|CQUI
OG0008180	LOC108080099|XP_017030203.1|DKIK	LOC6041404|XP_038109221.1|CQUI
OG0008181	LOC108080108|XP_017030216.1|DKIK	LOC6035913|XP_038109520.1|CQUI
OG0008182	LOC108082498|XP_017033407.1|DKIK	LOC6052173|XP_038110886.1|CQUI
OG0008183	LOC108070901|XP_017017046.1|DKIK	LOC6051249|XP_038109303.1|CQUI
OG0008184	LOC108077272|XP_017026030.1|DKIK	LOC6051852|XP_038112518.1|CQUI
OG0008185	LOC108077795|XP_017026785.1|DKIK	LOC6050741|XP_038106074.1|CQUI
OG0008186	LOC108076324|XP_017024596.1|DKIK	LOC6042907|XP_001853971.1|CQUI
OG0008187	LOC108076328|XP_017024602.1|DKIK	LOC6042908|XP_001853980.1|CQUI
OG0008188	LOC108076322|XP_017024598.1|DKIK	LOC6048573|XP_001865476.1|CQUI
OG0008189	LOC108072575|XP_017019270.1|DKIK	LOC6053364|XP_001869459.2|CQUI
OG0008190	LOC108073935|XP_017021230.1|DKIK	LOC6040363|XP_001849763.2|CQUI
OG0008191	LOC108083589|XP_017034938.1|DKIK	LOC6053985|XP_038110497.1|CQUI
OG0008192	LOC108082934|XP_017034027.1|DKIK	LOC6040373|XP_001849773.2|CQUI
OG0008193	LOC108074191|XP_017021622.1|DKIK	LOC6042949|XP_001870887.2|CQUI
OG0008194	LOC108085251|XP_017037287.1|DKIK	LOC6041666|XP_001850893.1|CQUI
OG0008195	LOC108083518|XP_017034831.1|DKIK	LOC6049362|XP_038112668.1|CQUI
OG0008196	LOC108076178|XP_017024397.1|DKIK	LOC6042923|XP_038107966.1|CQUI
OG0008197	LOC108082993|XP_017034105.1|DKIK	LOC6051714|XP_038109679.1|CQUI
OG0008198	LOC108080374|XP_017030583.1|DKIK	LOC6051718|XP_038112515.1|CQUI
OG0008199	LOC108083572|XP_017034918.1|DKIK	LOC6048569|XP_038109628.1|CQUI
OG0008200	LOC108078529|XP_017027927.1|DKIK	LOC6051842|XP_038112996.1|CQUI
OG0008201	LOC108073973|XP_017021305.1|DKIK	LOC6032304|XP_001842936.2|CQUI
OG0008202	LOC108073816|XP_017021083.1|DKIK	LOC6032305|XP_038110842.1|CQUI
OG0008203	LOC108079802|XP_017029771.1|DKIK	LOC6032342|XP_038108338.1|CQUI
OG0008204	LOC108071193|XP_017017366.1|DKIK	LOC6038332|XP_001848153.2|CQUI
OG0008205	LOC108071843|XP_017018246.1|DKIK	LOC6042380|XP_001851505.1|CQUI
OG0008206	LOC108083658|XP_017035019.1|DKIK	LOC6040189|XP_038108466.1|CQUI
OG0008207	LOC108075079|XP_017022850.1|DKIK	LOC6053105|XP_001869254.2|CQUI
OG0008208	LOC108082565|XP_017033505.1|DKIK	LOC119766934|XP_038109410.1|CQUI
OG0008209	LOC108079860|XP_017029861.1|DKIK	LOC119767727|XP_038112995.1|CQUI
OG0008210	LOC108084752|XP_017036553.1|DKIK	LOC6043823|XP_038114298.1|CQUI
OG0008211	LOC108074601|XP_017022205.1|DKIK	LOC6036086|XP_038110799.1|CQUI
OG0008212	LOC108083289|XP_017034508.1|DKIK	LOC6047576|XP_001864618.2|CQUI
OG0008213	LOC108076046|XP_017024206.1|DKIK	LOC6047567|XP_038111659.1|CQUI
OG0008214	LOC108070475|XP_017016448.1|DKIK	LOC6052256|XP_001868547.1|CQUI
OG0008215	LOC108082657|XP_017033643.1|DKIK	LOC6037437|XP_038113579.1|CQUI
OG0008216	LOC108075031|XP_017022775.1|DKIK	LOC6051907|XP_038107396.1|CQUI
OG0008217	LOC108080086|XP_017030172.1|DKIK	LOC6043105|XP_038109643.1|CQUI
OG0008218	LOC108082418|XP_017033258.1|DKIK	LOC119766985|XP_038109837.1|CQUI
OG0008219	LOC108083807|XP_017035237.1|DKIK	LOC6036718|XP_038107797.1|CQUI
OG0008220	LOC108085947|XP_017038223.1|DKIK	LOC119767055|XP_038110355.1|CQUI
OG0008221	LOC108074273|XP_017021734.1|DKIK	LOC6036699|XP_038107195.1|CQUI
OG0008222	LOC108072788|XP_017019563.1|DKIK	LOC6037653|XP_038110606.1|CQUI
OG0008223	LOC108072766|XP_017019531.1|DKIK	LOC6043283|XP_038107834.1|CQUI
OG0008224	LOC108075205|XP_017023029.1|DKIK	LOC6034548|XP_001844848.2|CQUI
OG0008225	LOC108079267|XP_017029047.1|DKIK	LOC6037198|XP_001847128.2|CQUI
OG0008226	LOC108076009|XP_017024154.1|DKIK	LOC6040543|XP_038109157.1|CQUI
OG0008227	LOC108084900|XP_017036783.1|DKIK	LOC6048864|XP_001865706.2|CQUI
OG0008228	LOC108073439|XP_017020548.1|DKIK	LOC6051155|XP_038104552.1|CQUI
OG0008229	LOC108085887|XP_017038139.1|DKIK	LOC6034731|XP_001845011.2|CQUI
OG0008230	LOC108084843|XP_017036706.1|DKIK	LOC6049544|XP_001866279.2|CQUI
OG0008232	LOC108079748|XP_017029652.1|DKIK	LOC6032466|XP_001843059.1|CQUI
OG0008235	LOC108083818|XP_017035259.1|DKIK	LOC6035866|XP_001845980.1|CQUI
OG0008236	LOC108084302|XP_017035954.1|DKIK, LOC108070933|XP_017017074.1|DKIK	LOC6031521|XP_001842311.1|CQUI
OG0008237	LOC108070893|XP_017017027.1|DKIK	LOC6045923|XP_038117975.1|CQUI
OG0008238	LOC108079047|XP_017028741.1|DKIK	LOC6038248|XP_038118215.1|CQUI
OG0008239	LOC108080208|XP_017030355.1|DKIK	LOC6039427|XP_038119746.1|CQUI
OG0008240	LOC108081181|XP_017031729.1|DKIK	LOC6036408|XP_001846461.2|CQUI
OG0008243	LOC108072881|XP_017019690.1|DKIK	LOC6045556|XP_038119016.1|CQUI
OG0008246	LOC108077988|XP_017027020.1|DKIK	LOC6038872|XP_001848571.2|CQUI
OG0008266	LOC108081217|XP_017031784.1|DKIK	LOC6044327|XP_001861857.2|CQUI
OG0008267	LOC108075602|XP_017023618.1|DKIK	LOC6038206|XP_038112962.1|CQUI
OG0008268	LOC108081424|XP_017032095.1|DKIK	LOC6044316|XP_001861848.2|CQUI
OG0008269	LOC108079631|XP_017029503.1|DKIK	LOC6046422|XP_038104270.1|CQUI
OG0008270	LOC108078986|XP_017028651.1|DKIK	LOC6049035|XP_001865860.2|CQUI
OG0008271	LOC108075194|XP_017023018.1|DKIK	LOC6040427|XP_001849820.2|CQUI
OG0008273	LOC108072036|XP_017018508.1|DKIK	LOC6043382|XP_001870960.2|CQUI
OG0008274	LOC108079176|XP_017028916.1|DKIK	LOC119769255|XP_038117122.1|CQUI
OG0008275	LOC108071795|XP_017018164.1|DKIK	LOC6034310|XP_001844644.1|CQUI
OG0008276	LOC108079214|XP_017028980.1|DKIK	LOC6038193|XP_038110757.1|CQUI
OG0008277	LOC108080103|XP_017030207.1|DKIK	LOC6045723|XP_038115643.1|CQUI
OG0008278	LOC108076925|XP_017025458.1|DKIK	LOC119765336|XP_038104925.1|CQUI
OG0008279	LOC108071832|XP_017018229.1|DKIK	LOC6053144|XP_038122823.1|CQUI
OG0008280	LOC108071838|XP_017018239.1|DKIK	LOC6053143|XP_001869285.2|CQUI
OG0008281	LOC108085233|XP_017037262.1|DKIK	LOC6051384|XP_038104826.1|CQUI
OG0008283	LOC108085933|XP_017038201.1|DKIK	LOC6051733|XP_038121434.1|CQUI
OG0008284	LOC108074884|XP_017022582.1|DKIK	LOC6040454|XP_038110956.1|CQUI
OG0008285	LOC108080032|XP_017030097.1|DKIK	LOC6044205|XP_038121845.1|CQUI
OG0008288	LOC108073118|XP_017020105.1|DKIK	LOC6044373|XP_001861893.2|CQUI
OG0008289	LOC108075667|XP_017023706.1|DKIK	LOC6036968|XP_001846937.1|CQUI
OG0008290	LOC108079461|XP_017029291.1|DKIK	LOC6037943|XP_038122892.1|CQUI
OG0008291	LOC108083494|XP_017034785.1|DKIK	LOC6037940|XP_001847792.2|CQUI
OG0008292	LOC108079260|XP_017029038.1|DKIK	LOC6038464|XP_001848261.2|CQUI
OG0008297	LOC108078993|XP_017028659.1|DKIK	LOC6031435|XP_001842240.1|CQUI
OG0008298	LOC108074161|XP_017021559.1|DKIK, LOC108078135|XP_017027250.1|DKIK	LOC6031446|XP_001842250.2|CQUI
OG0008299	LOC108085013|XP_017036944.1|DKIK	LOC119765233|XP_038104632.1|CQUI
OG0008300	LOC108071835|XP_017018235.1|DKIK	LOC6031436|XP_038112814.1|CQUI
OG0008301	LOC108084293|XP_017035945.1|DKIK	LOC6044476|XP_038104223.1|CQUI
OG0008302	LOC108084984|XP_017036902.1|DKIK	LOC6043997|XP_001861576.2|CQUI
OG0008305	LOC108080527|XP_017030816.1|DKIK	LOC6034806|XP_001845078.2|CQUI
OG0008306	LOC108085777|XP_017038016.1|DKIK	LOC6049177|XP_038105606.1|CQUI
OG0008307	LOC108077624|XP_017026521.1|DKIK	LOC119765357|XP_038105003.1|CQUI
OG0008308	LOC108073426|XP_017020534.1|DKIK	LOC6046417|XP_038105419.1|CQUI
OG0008309	LOC108072508|XP_017019169.1|DKIK	LOC119765531|XP_038105499.1|CQUI
OG0008310	LOC108085514|XP_017037627.1|DKIK	LOC6035545|XP_001845703.1|CQUI
OG0008311	LOC108074148|XP_017021537.1|DKIK	LOC119765183|XP_038104472.1|CQUI
OG0008312	LOC108085698|XP_017037899.1|DKIK	LOC6032572|XP_038122986.1|CQUI
OG0008313	LOC108079990|XP_017030046.1|DKIK	LOC6032684|XP_038111162.1|CQUI
OG0008317	LOC108075441|XP_017023383.1|DKIK	LOC6046157|XP_001863396.1|CQUI
OG0008319	LOC108072970|XP_017019892.1|DKIK	LOC6040706|XP_001850060.2|CQUI
OG0008320	LOC108079246|XP_017029020.1|DKIK	LOC6040939|XP_001850267.2|CQUI
OG0008322	LOC108077304|XP_017026074.1|DKIK	LOC6033942|XP_038104002.1|CQUI
OG0008323	LOC108071411|XP_017017643.1|DKIK	LOC6040917|XP_038105035.1|CQUI
OG0008324	LOC108083865|XP_017035341.1|DKIK	LOC6040934|XP_001850262.2|CQUI
OG0008325	LOC108083453|XP_017034712.1|DKIK	LOC6035406|XP_038105843.1|CQUI
OG0008327	LOC108071994|XP_017018456.1|DKIK	LOC6048041|XP_038116359.1|CQUI
OG0008328	LOC108080409|XP_017030632.1|DKIK	LOC6043340|XP_001870939.1|CQUI
OG0008329	LOC108074910|XP_017022628.1|DKIK	LOC6047857|XP_038120997.1|CQUI
OG0008330	LOC108076216|XP_017024446.1|DKIK	LOC6030995|XP_001841848.2|CQUI
OG0008331	LOC108078944|XP_017028582.1|DKIK	LOC119770302|XP_038120853.1|CQUI
OG0008332	LOC108078966|XP_017028621.1|DKIK	LOC6037612|XP_038120445.1|CQUI
OG0008333	LOC108070484|XP_017016461.1|DKIK	LOC6037618|XP_001847508.2|CQUI
OG0008334	LOC108070463|XP_017016433.1|DKIK	LOC6037616|XP_038119071.1|CQUI
OG0008335	LOC108075189|XP_017023013.1|DKIK	LOC6042314|XP_038118988.1|CQUI
OG0008336	LOC108083038|XP_017034157.1|DKIK	LOC6051594|XP_038120689.1|CQUI
OG0008337	LOC108078127|XP_017027240.1|DKIK	LOC6041334|XP_038118641.1|CQUI
OG0008338	LOC108073924|XP_017021210.1|DKIK	LOC119770658|XP_038121885.1|CQUI
OG0008340	LOC108072915|XP_017019737.1|DKIK	LOC6036266|XP_038115840.1|CQUI
OG0008341	LOC108080693|XP_017031023.1|DKIK	LOC6040212|XP_001849658.1|CQUI
OG0008342	LOC108075160|XP_017022936.1|DKIK	LOC119769734|XP_038119149.1|CQUI
