Orthogroup	DKIK.longest_only	DANA.longest_only
OG0009691	LOC108082495|XP_017033405.1|DKIK	LOC6495650|XP_001959298.2|DANA
OG0009692	LOC108076191|XP_017024410.1|DKIK	LOC6496424|XP_001960887.1|DANA
OG0009694	LOC108071982|XP_017018444.1|DKIK	LOC116654670|XP_032305934.1|DANA
OG0009695	LOC108072352|XP_017018931.1|DKIK	LOC6494395|XP_001960410.1|DANA
OG0009696	LOC108073046|XP_017019999.1|DKIK	LOC26515031|XP_014764079.1|DANA
OG0009697	LOC108077653|XP_017026558.1|DKIK	LOC6502238|XP_001966043.1|DANA
OG0009698	LOC108080730|XP_017031078.1|DKIK	LOC6495989|XP_001959992.3|DANA
OG0009699	LOC108078235|XP_017027427.1|DKIK	LOC6495264|XP_014763212.1|DANA
OG0009700	LOC108076391|XP_017024717.1|DKIK	LOC6494780|XP_001959683.1|DANA
OG0009701	LOC108084956|XP_017036844.1|DKIK	LOC6501583|XP_001955520.1|DANA
OG0009702	LOC108080729|XP_017031077.1|DKIK	LOC6495990|XP_001959993.3|DANA
OG0009703	LOC108074301|XP_017021779.1|DKIK	LOC6504437|XP_001964955.1|DANA
OG0009704	LOC108076627|XP_017025042.1|DKIK	LOC6494084|XP_001961009.1|DANA
OG0009705	LOC108082581|XP_017033528.1|DKIK	LOC6494921|XP_001959419.1|DANA
OG0009706	LOC108082311|XP_017033131.1|DKIK	LOC6495710|XP_001959412.1|DANA
OG0009707	LOC108084200|XP_017035799.1|DKIK	LOC6505835|XP_014760811.1|DANA
OG0009708	LOC108081302|XP_017031877.1|DKIK	LOC6495536|XP_001959051.1|DANA
OG0009709	LOC108081337|XP_017031967.1|DKIK	LOC6495539|XP_001959054.1|DANA
OG0009710	LOC108081335|XP_017031965.1|DKIK	LOC6495106|XP_001959055.1|DANA
OG0009711	LOC108081287|XP_017031864.1|DKIK	LOC6495099|XP_001959071.1|DANA
OG0009712	LOC108084386|XP_017036068.1|DKIK	LOC6506812|XP_001957190.1|DANA
OG0009713	LOC108082534|XP_017033458.1|DKIK	LOC6495414|XP_001958789.1|DANA
OG0009714	LOC108085096|XP_017037057.1|DKIK	LOC6494014|XP_001961146.1|DANA
OG0009715	LOC108078370|XP_017027684.1|DKIK	LOC6495311|XP_032306157.1|DANA
OG0009716	LOC108078518|XP_017027912.1|DKIK	LOC6502548|XP_001958800.1|DANA
OG0009717	LOC108082540|XP_017033465.1|DKIK	LOC6496134|XP_014763638.1|DANA
OG0009718	LOC108079912|XP_017029939.1|DKIK	LOC6496550|XP_001961124.1|DANA
OG0009719	LOC108070773|XP_017016861.1|DKIK	LOC6496451|XP_001960939.1|DANA
OG0009720	LOC108076345|XP_017024622.1|DKIK	LOC6494267|XP_032306731.1|DANA
OG0009721	LOC108082380|XP_017033211.1|DKIK	LOC6495686|XP_001959380.1|DANA
OG0009722	LOC108074702|XP_017022331.1|DKIK	LOC6495675|XP_001959363.2|DANA
OG0009723	LOC108078670|XP_017028091.1|DKIK	LOC6507700|XP_032310776.1|DANA
OG0009724	LOC108078187|XP_017027344.1|DKIK	LOC6494792|XP_001959657.1|DANA
OG0009725	LOC108077936|XP_017026962.1|DKIK	LOC6494754|XP_001959732.1|DANA
OG0009726	LOC108071451|XP_017017696.1|DKIK	LOC6500704|XP_001953760.1|DANA
OG0009727	LOC108080859|XP_017031252.1|DKIK	LOC6496540|XP_001961103.1|DANA
OG0009728	LOC108082092|XP_017032877.1|DKIK	LOC6496011|XP_001960036.2|DANA
OG0009729	LOC108082091|XP_017032876.1|DKIK	LOC6496012|XP_001960037.1|DANA
OG0009730	LOC108084457|XP_017036155.1|DKIK	LOC6503009|XP_001963420.1|DANA
OG0009731	LOC108073072|XP_017020027.1|DKIK	LOC6494320|XP_001960540.2|DANA
OG0009732	LOC108070757|XP_017016843.1|DKIK	LOC6495437|XP_001958845.1|DANA
OG0009733	LOC108074149|XP_017021538.1|DKIK	LOC6505058|XP_001965541.1|DANA
OG0009734	LOC108071665|XP_017017959.1|DKIK	LOC6503931|XP_001963865.3|DANA
OG0009735	LOC108074317|XP_017021802.1|DKIK	LOC6497697|XP_001961546.1|DANA
OG0009736	LOC108076085|XP_017024288.1|DKIK	LOC6504109|XP_032308750.1|DANA
OG0009737	LOC108073183|XP_017020178.1|DKIK	LOC6500368|XP_001953064.3|DANA
OG0009738	LOC108083359|XP_017034591.1|DKIK	LOC6505075|XP_001965513.1|DANA
OG0009739	LOC108083382|XP_017034618.1|DKIK	LOC6505073|XP_001965515.1|DANA
OG0009740	LOC108083883|XP_017035363.1|DKIK	LOC6502306|XP_001966210.2|DANA
OG0009741	LOC108082128|XP_017032919.1|DKIK	LOC6505379|XP_001964868.1|DANA
OG0009742	LOC108079232|XP_017029005.1|DKIK	LOC6501829|XP_032308170.1|DANA
OG0009743	LOC108080350|XP_017030543.1|DKIK	LOC6504417|XP_001967019.1|DANA
OG0009744	LOC108083866|XP_017035342.1|DKIK	LOC6503495|XP_001964273.1|DANA
OG0009745	LOC108078994|XP_017028660.1|DKIK	LOC6505106|XP_001965446.1|DANA
OG0009746	LOC108084775|XP_017036584.1|DKIK	LOC6493826|XP_001958513.1|DANA
OG0009747	LOC108074523|XP_017022089.1|DKIK	LOC6498129|XP_001962137.1|DANA
OG0009748	LOC108083557|XP_017034901.1|DKIK	LOC6498752|XP_001967273.1|DANA
OG0009749	LOC108080604|XP_017030914.1|DKIK	LOC6507863|XP_001956486.1|DANA
OG0009750	LOC108075037|XP_017022794.1|DKIK	LOC6507482|XP_001955914.1|DANA
OG0009751	LOC108085753|XP_017037980.1|DKIK	LOC6504468|XP_001966959.2|DANA
OG0009752	LOC108083370|XP_017034603.1|DKIK	LOC6504637|XP_001966492.1|DANA
OG0009753	LOC108083438|XP_017034682.1|DKIK	LOC6504638|XP_001966491.1|DANA
OG0009754	LOC108072353|XP_017018933.1|DKIK	LOC6496191|XP_001960409.1|DANA
OG0009755	LOC108083537|XP_017034869.1|DKIK	LOC6502373|XP_001967169.1|DANA
OG0009756	LOC108080114|XP_017030234.1|DKIK	LOC6501917|XP_001966682.3|DANA
OG0009757	LOC108072254|XP_017018806.1|DKIK	LOC6494367|XP_001960450.1|DANA
OG0009758	LOC108075730|XP_017023762.1|DKIK	LOC6499399|XP_001954715.1|DANA
OG0009759	LOC108083584|XP_017034936.1|DKIK	LOC26515171|XP_014760044.1|DANA
OG0009760	LOC108075974|XP_017024114.1|DKIK	LOC6504809|XP_001966380.1|DANA
OG0009761	LOC108080057|XP_017030131.1|DKIK	LOC6504802|XP_001966373.1|DANA
OG0009762	LOC108084646|XP_017036426.1|DKIK	LOC6504623|XP_001966512.1|DANA
OG0009763	LOC108079698|XP_017029592.1|DKIK	LOC6506660|XP_001957461.3|DANA
OG0009764	LOC108078671|XP_017028093.1|DKIK	LOC6493368|XP_001957608.1|DANA
OG0009765	LOC108071482|XP_017017730.1|DKIK	LOC6507064|XP_001956729.1|DANA
OG0009766	LOC108071598|XP_017017869.1|DKIK	LOC6493791|XP_001958440.1|DANA
OG0009767	LOC108071575|XP_017017845.1|DKIK	LOC6493782|XP_001958423.1|DANA
OG0009768	LOC108073910|XP_017021195.1|DKIK	LOC6493001|XP_001956833.1|DANA
OG0009769	LOC108078934|XP_017028571.1|DKIK	LOC6493723|XP_001958309.1|DANA
OG0009770	LOC108077992|XP_017027035.1|DKIK	LOC6506418|XP_032310649.1|DANA
OG0009771	LOC108079071|XP_017028774.1|DKIK	LOC26513735|XP_014765527.1|DANA
OG0009772	LOC108078488|XP_017027863.1|DKIK	LOC6507390|XP_032310286.1|DANA
OG0009773	LOC108079712|XP_017029609.1|DKIK	LOC6493376|XP_001957634.1|DANA
OG0009774	LOC108077470|XP_017026277.1|DKIK	LOC6493041|XP_001956925.3|DANA
OG0009775	LOC108078329|XP_017027621.1|DKIK	LOC6506411|XP_032309934.1|DANA
OG0009776	LOC108078632|XP_017028045.1|DKIK	LOC6506489|XP_001957781.2|DANA
OG0009777	LOC108071639|XP_017017916.1|DKIK	LOC6506479|XP_001957796.2|DANA
OG0009778	LOC108075078|XP_017022849.1|DKIK	LOC6506875|XP_001957081.1|DANA
OG0009779	LOC108071634|XP_017017907.1|DKIK	LOC6506393|XP_001957949.1|DANA
OG0009780	LOC108071651|XP_017017935.1|DKIK	LOC6493530|XP_001957950.1|DANA
OG0009781	LOC108071635|XP_017017909.1|DKIK	LOC6493768|XP_001958403.1|DANA
OG0009782	LOC108079740|XP_017029641.1|DKIK	LOC6492996|XP_001956816.1|DANA
OG0009783	LOC108072796|XP_017019569.1|DKIK	LOC6507408|XP_001956076.1|DANA
OG0009784	LOC108075055|XP_017022825.1|DKIK	LOC6507493|XP_001955895.1|DANA
OG0009785	LOC108078580|XP_017027989.1|DKIK	LOC6506828|XP_001957157.2|DANA
OG0009786	LOC108078582|XP_017027991.1|DKIK	LOC6506379|XP_001957989.1|DANA
OG0009787	LOC108078730|XP_017028221.1|DKIK	LOC6493558|XP_001957993.1|DANA
OG0009788	LOC108075041|XP_017022797.1|DKIK	LOC6507558|XP_001955913.1|DANA
OG0009789	LOC108079732|XP_017029632.1|DKIK	LOC6493091|XP_001957021.1|DANA
OG0009790	LOC108072281|XP_017018835.1|DKIK	LOC6496113|XP_001960250.1|DANA
OG0009791	LOC108077497|XP_017026313.1|DKIK	LOC6493027|XP_001956891.2|DANA
OG0009792	LOC108077518|XP_017026370.1|DKIK	LOC6493036|XP_001956915.1|DANA
OG0009793	LOC108078480|XP_017027853.1|DKIK	LOC6507505|XP_001955866.1|DANA
OG0009794	LOC108072055|XP_017018536.1|DKIK	LOC6499725|XP_001954057.1|DANA
OG0009795	LOC108079001|XP_017028668.1|DKIK	LOC6501816|XP_001966867.1|DANA
OG0009796	LOC108073367|XP_017020420.1|DKIK	LOC6493489|XP_001957854.1|DANA
OG0009797	LOC108070553|XP_017016568.1|DKIK	LOC6493195|XP_001957242.1|DANA
OG0009798	LOC108070548|XP_017016562.1|DKIK	LOC6493194|XP_001957241.3|DANA
OG0009799	LOC108083690|XP_017035064.1|DKIK	LOC6506920|XP_001956994.1|DANA
OG0009800	LOC108083267|XP_017034467.1|DKIK	LOC6493570|XP_001958017.1|DANA
OG0009801	LOC108079722|XP_017029621.1|DKIK	LOC6493137|XP_001957125.1|DANA
OG0009802	LOC108079828|XP_017029814.1|DKIK	LOC6506848|XP_014764923.1|DANA
OG0009803	LOC108084398|XP_017036084.1|DKIK	LOC6506820|XP_001957178.2|DANA
OG0009804	LOC108084385|XP_017036066.1|DKIK	LOC6506809|XP_001957196.1|DANA
OG0009805	LOC108078662|XP_017028081.1|DKIK	LOC6493172|XP_001957197.1|DANA
OG0009806	LOC108078626|XP_017028038.1|DKIK	LOC26514874|XP_014765676.2|DANA
OG0009807	LOC108078688|XP_017028125.1|DKIK	LOC6493183|XP_001957216.1|DANA
OG0009808	LOC108079708|XP_017029603.1|DKIK	LOC6507018|XP_032309799.1|DANA
OG0009809	LOC108073893|XP_017021171.1|DKIK	LOC6507635|XP_001956048.1|DANA
OG0009810	LOC108085798|XP_017038035.1|DKIK	LOC6493145|XP_001957144.1|DANA
OG0009811	LOC108085802|XP_017038039.1|DKIK	LOC6506836|XP_001957143.1|DANA
OG0009812	LOC108079807|XP_017029776.1|DKIK	LOC6493747|XP_001958360.2|DANA
OG0009813	LOC108083298|XP_017034525.1|DKIK	LOC6507104|XP_001956668.1|DANA
OG0009814	LOC108079306|XP_017029075.1|DKIK	LOC6506610|XP_001957551.1|DANA
OG0009815	LOC108085537|XP_017037659.1|DKIK	LOC6506297|XP_001958176.1|DANA
OG0009816	LOC108083007|XP_017034119.1|DKIK	LOC6507832|XP_001956435.1|DANA
OG0009817	LOC108083084|XP_017034217.1|DKIK	LOC6507226|XP_001956436.3|DANA
OG0009818	LOC108075337|XP_017023241.1|DKIK	LOC6493284|XP_001957437.1|DANA
OG0009819	LOC108075107|XP_017022878.1|DKIK	LOC6506676|XP_001957436.1|DANA
OG0009820	LOC108075122|XP_017022893.1|DKIK	LOC6506677|XP_001957435.1|DANA
OG0009821	LOC108075328|XP_017023223.1|DKIK	LOC6506755|XP_032309844.1|DANA
OG0009822	LOC108080574|XP_017030867.1|DKIK	LOC6493693|XP_001958248.1|DANA
OG0009823	LOC108078774|XP_017028305.1|DKIK	LOC26515463|XP_014765730.1|DANA
OG0009824	LOC108083124|XP_017034287.1|DKIK	LOC6507876|XP_001956510.1|DANA
OG0009825	LOC108070394|XP_017016334.1|DKIK	LOC6506126|XP_014764634.1|DANA
OG0009826	LOC108084793|XP_017036627.1|DKIK	LOC6493844|XP_001958544.1|DANA
OG0009827	LOC108084794|XP_017036629.1|DKIK	LOC6506104|XP_001958543.1|DANA
OG0009828	LOC108074023|XP_017021380.1|DKIK	LOC6507186|XP_001956523.3|DANA
OG0009829	LOC108083639|XP_017034999.1|DKIK	LOC6506734|XP_001957334.1|DANA
OG0009830	LOC108070410|XP_017016352.1|DKIK	LOC6507270|XP_001956352.1|DANA
OG0009831	LOC108070406|XP_017016347.1|DKIK	LOC6507793|XP_001956356.2|DANA
OG0009832	LOC108070408|XP_017016350.1|DKIK	LOC6507267|XP_001956357.1|DANA
OG0009833	LOC108083003|XP_017034116.1|DKIK	LOC26513963|XP_014765556.1|DANA
OG0009834	LOC108072957|XP_017019874.1|DKIK	LOC6495978|XP_001959963.2|DANA
OG0009835	LOC108072877|XP_017019685.1|DKIK	LOC6495974|XP_001959957.2|DANA
OG0009836	LOC108075649|XP_017023684.1|DKIK	LOC6499335|XP_001954846.1|DANA
OG0009837	LOC108071408|XP_017017641.1|DKIK	LOC6500695|XP_001953741.1|DANA
OG0009838	LOC108082702|XP_017033699.1|DKIK	LOC6497633|XP_001961671.1|DANA
OG0009839	LOC108078120|XP_017027226.1|DKIK	LOC26514376|XP_014764013.1|DANA
OG0009840	LOC108082667|XP_017033653.1|DKIK	LOC6497068|XP_001962815.2|DANA
OG0009841	LOC108072481|XP_017019136.1|DKIK	LOC6498397|XP_001962714.1|DANA
OG0009842	LOC108072749|XP_017019507.1|DKIK	LOC6502825|XP_001956399.1|DANA
OG0009843	LOC108079763|XP_017029674.1|DKIK	LOC6502800|XP_001956825.2|DANA
OG0009844	LOC108075148|XP_017022921.1|DKIK	LOC6507825|XP_001956422.1|DANA
OG0009845	LOC108072424|XP_017019027.1|DKIK	LOC6495155|XP_001958946.2|DANA
OG0009846	LOC108077345|XP_017026123.1|DKIK	LOC6497707|XP_001961516.1|DANA
OG0009847	LOC108083857|XP_017035331.1|DKIK	LOC6503493|XP_001964277.1|DANA
OG0009848	LOC108083897|XP_017035381.1|DKIK, LOC108072210|XP_017018763.1|DKIK	LOC6503644|XP_001964012.2|DANA
OG0009849	LOC108075407|XP_017023321.1|DKIK	LOC6499788|XP_014766225.1|DANA
OG0009850	LOC108074256|XP_017021715.1|DKIK	LOC6504692|XP_001966393.2|DANA
OG0009853	LOC108079035|XP_017028705.1|DKIK	LOC6501992|XP_001966838.1|DANA
OG0009854	LOC108083348|XP_017034581.1|DKIK	LOC6505074|XP_001965514.2|DANA
OG0009855	LOC108073490|XP_017020641.1|DKIK	LOC6498350|XP_032311058.1|DANA, LOC6498351|XP_001962602.2|DANA
OG0009856	LOC108079567|XP_017029398.1|DKIK, LOC108085274|XP_017037313.1|DKIK	LOC6504370|XP_001964980.3|DANA
OG0009857	LOC108082687|XP_017033681.1|DKIK	LOC6497067|XP_001962817.2|DANA
OG0009858	LOC108076872|XP_017025391.1|DKIK	LOC6504545|XP_001964925.2|DANA
OG0009859	LOC108072615|XP_017019328.1|DKIK	LOC6498276|XP_001962440.2|DANA
OG0009860	LOC108076938|XP_017025475.1|DKIK, LOC108076968|XP_017025507.1|DKIK	LOC6496880|XP_014761425.1|DANA
OG0009861	LOC108074186|XP_017021616.1|DKIK	LOC6497997|XP_001961865.2|DANA
OG0009862	LOC108081974|XP_017032698.1|DKIK	LOC6497389|XP_001962182.1|DANA
OG0009863	LOC108074291|XP_017021767.1|DKIK	LOC6505503|XP_001964954.1|DANA
OG0009864	LOC108074847|XP_017022544.1|DKIK	LOC6506951|XP_001965284.2|DANA, LOC6506940|XP_001965283.1|DANA
OG0009865	LOC108076945|XP_017025482.1|DKIK	LOC6504060|XP_032311375.1|DANA
OG0009866	LOC108071903|XP_017018324.1|DKIK	LOC26515574|XP_014765745.1|DANA
OG0009867	LOC108078831|XP_017028411.1|DKIK	LOC6507346|XP_001956200.1|DANA
OG0009868	LOC108073850|XP_017021120.1|DKIK	LOC6506237|XP_001958286.1|DANA
OG0009870	LOC108080643|XP_017030956.1|DKIK, LOC108080642|XP_017030955.1|DKIK	LOC6493695|XP_001958253.1|DANA
OG0009871	LOC108078010|XP_017027054.1|DKIK	LOC6494862|XP_014763026.1|DANA
OG0009872	LOC108078288|XP_017027548.1|DKIK	LOC6495814|XP_001959642.1|DANA
OG0009873	LOC108078179|XP_017027332.1|DKIK	LOC6494743|XP_001959749.2|DANA
OG0009874	LOC108080616|XP_017030929.1|DKIK	LOC6507853|XP_001956472.1|DANA, LOC6507854|XP_001956473.1|DANA
OG0009875	LOC108084760|XP_017036564.1|DKIK	LOC6493847|XP_001958547.1|DANA
OG0009876	LOC108082312|XP_017033132.1|DKIK	LOC6502562|XP_001959409.2|DANA
OG0009877	LOC108078142|XP_017027270.1|DKIK	LOC26514644|XP_014764036.1|DANA
OG0009878	LOC108077998|XP_017027041.1|DKIK	LOC26514155|XP_014763983.1|DANA
OG0009879	LOC108072904|XP_017019715.1|DKIK	LOC116656259|XP_032311604.1|DANA, LOC6494533|XP_001960154.1|DANA
OG0009880	LOC108076636|XP_017025052.1|DKIK	LOC6495174|XP_001958911.1|DANA
OG0009881	LOC108070804|XP_017016894.1|DKIK	LOC6494057|XP_001961070.1|DANA
OG0009882	LOC108076229|XP_017024461.1|DKIK	LOC6494695|XP_001959840.2|DANA
OG0009883	LOC108076810|XP_017025329.1|DKIK	LOC6495123|XP_001959010.2|DANA
OG0009884	LOC108076648|XP_017025069.1|DKIK	LOC6495514|XP_001959008.1|DANA
OG0009885	LOC108078413|XP_017027764.1|DKIK	LOC6494346|XP_001960492.1|DANA
OG0009886	LOC108076486|XP_017024863.1|DKIK	LOC6496278|XP_001960593.1|DANA
OG0009887	LOC108078507|XP_017027899.1|DKIK, LOC108078561|XP_017027969.1|DKIK	LOC6495420|XP_001958808.1|DANA
OG0009888	LOC108077676|XP_017026586.1|DKIK	LOC6494593|XP_001960047.1|DANA
OG0009889	LOC108072263|XP_017018820.1|DKIK	LOC6496157|XP_001960348.1|DANA
OG0009890	LOC108076460|XP_017024831.1|DKIK	LOC6494261|XP_001960645.2|DANA
OG0009891	LOC108073003|XP_017019944.1|DKIK	LOC6496072|XP_001960159.1|DANA
OG0009893	LOC108082374|XP_017033204.1|DKIK	LOC6495140|XP_001958972.1|DANA
OG0009894	LOC108074116|XP_017021504.1|DKIK	LOC6499359|XP_001954799.2|DANA
OG0009895	LOC108085482|XP_017037592.1|DKIK	LOC6500452|XP_001953240.2|DANA
OG0009896	LOC108072023|XP_017018492.1|DKIK	LOC6500196|XP_014766417.1|DANA
OG0009897	LOC108080928|XP_017031320.1|DKIK	LOC6501305|XP_001954961.1|DANA
OG0009898	LOC108084063|XP_017035571.1|DKIK	LOC6500617|XP_032308829.1|DANA
OG0009899	LOC108077610|XP_017026506.1|DKIK	LOC6500269|XP_001952904.2|DANA
OG0009900	LOC108074110|XP_017021496.1|DKIK	LOC6500182|XP_001953070.1|DANA
OG0009901	LOC108072152|XP_017018684.1|DKIK	LOC6503428|XP_001967461.1|DANA
OG0009902	LOC108073339|XP_017020392.1|DKIK	LOC6500224|XP_001952990.1|DANA
OG0009903	LOC108081021|XP_017031459.1|DKIK	LOC6500433|XP_032309131.1|DANA
OG0009904	LOC108075507|XP_017023467.1|DKIK	LOC6499687|XP_001954141.1|DANA
OG0009905	LOC108074077|XP_017021442.1|DKIK	LOC6500153|XP_014766402.1|DANA
OG0009906	LOC108074057|XP_017021418.1|DKIK	LOC6500157|XP_001953114.1|DANA
OG0009907	LOC108071351|XP_017017581.1|DKIK	LOC6501094|XP_001954540.1|DANA
OG0009908	LOC108075698|XP_017023711.1|DKIK	LOC116656074|XP_032311351.1|DANA
OG0009909	LOC108085049|XP_017036997.1|DKIK	LOC6505597|XP_001964623.3|DANA
OG0009911	LOC108072288|XP_017018845.1|DKIK, LOC108072287|XP_017018844.1|DKIK	LOC6494432|XP_001960322.1|DANA
OG0009912	LOC108082763|XP_017033779.1|DKIK	LOC6498279|XP_001962450.1|DANA
OG0009913	LOC108075777|XP_017023825.1|DKIK	LOC6497729|XP_001961472.2|DANA
OG0009915	LOC108074510|XP_017022077.1|DKIK	LOC6496838|XP_001963301.1|DANA
OG0009916	LOC108075395|XP_017023304.1|DKIK	LOC6498412|XP_001962750.2|DANA
OG0009922	LOC108073926|XP_017021212.1|DKIK	LOC6493715|XP_001958293.1|DANA
OG0009927	LOC108076010|XP_017024155.1|DKIK	LOC6504697|XP_001966384.1|DANA
OG0009928	LOC108073332|XP_017020383.1|DKIK	LOC116655783|XP_032309978.1|DANA
OG0009930	LOC108083393|XP_017034633.1|DKIK	LOC6502226|XP_001966018.1|DANA
OG0009931	LOC108072310|XP_017018871.1|DKIK	LOC6494497|XP_001960220.2|DANA
OG0009932	LOC108078304|XP_017027577.1|DKIK	LOC6496137|XP_001960319.1|DANA
OG0009933	LOC108072923|XP_017019756.1|DKIK	LOC6494412|XP_001960378.1|DANA
OG0009938	LOC108083349|XP_017034582.1|DKIK	LOC6505270|XP_032307867.1|DANA
OG0009940	LOC108082768|XP_017033788.1|DKIK	LOC6501017|XP_001954381.1|DANA
OG0009941	LOC108081393|XP_017032040.1|DKIK	LOC6497569|XP_001961797.2|DANA
OG0009943	LOC108077090|XP_017025750.1|DKIK	LOC6498644|XP_001963229.1|DANA
OG0009944	LOC108076017|XP_017024162.1|DKIK	LOC6504812|XP_001966383.3|DANA
OG0009945	LOC108079256|XP_017029033.1|DKIK	LOC6503135|XP_001963493.1|DANA
OG0009946	LOC108075554|XP_017023549.1|DKIK	LOC6505816|XP_001964427.1|DANA
OG0009947	LOC108084389|XP_017036071.1|DKIK	LOC6493305|XP_001957491.1|DANA
OG0009948	LOC108080343|XP_017030532.1|DKIK	LOC6504715|XP_001966343.1|DANA
OG0009949	LOC108080835|XP_017031228.1|DKIK	LOC6501691|XP_014767166.1|DANA
OG0009950	LOC108082804|XP_017033853.1|DKIK	LOC6499417|XP_001954680.1|DANA
OG0009951	LOC108076572|XP_017025009.1|DKIK	LOC6500134|XP_001953160.1|DANA
OG0009952	LOC108083190|XP_017034381.1|DKIK	LOC6505720|XP_001964393.1|DANA
OG0009953	LOC108082676|XP_017033668.1|DKIK	LOC6499561|XP_001954380.1|DANA
OG0009954	LOC108085629|XP_017037800.1|DKIK	LOC6501257|XP_001954864.1|DANA
OG0009955	LOC108082456|XP_017033317.1|DKIK	LOC6502759|XP_014760375.1|DANA
OG0009956	LOC108071736|XP_017018048.1|DKIK	LOC6504052|XP_001964086.1|DANA
OG0009957	LOC108085053|XP_017037002.1|DKIK	LOC6505886|XP_001964551.1|DANA
OG0009958	LOC108085047|XP_017036995.1|DKIK	LOC6505917|XP_001964614.1|DANA
OG0009960	LOC108080785|XP_017031141.1|DKIK	LOC6499613|XP_001954292.1|DANA
OG0009961	LOC108084330|XP_017035980.1|DKIK	LOC6499619|XP_001954280.1|DANA
OG0009962	LOC108074046|XP_017021406.1|DKIK	LOC6500173|XP_001953092.3|DANA
OG0009963	LOC108075548|XP_017023542.1|DKIK	LOC116654469|XP_032305645.1|DANA
OG0009964	LOC108080901|XP_017031292.1|DKIK	LOC6499053|XP_001955404.1|DANA
OG0009965	LOC108073667|XP_017020882.1|DKIK	LOC6505971|XP_001964703.3|DANA
OG0009966	LOC108077025|XP_017025638.1|DKIK	LOC6497918|XP_014761890.1|DANA
OG0009967	LOC108079686|XP_017029581.1|DKIK	LOC6497463|XP_001962028.3|DANA
OG0009968	LOC108086099|XP_017038415.1|DKIK	LOC6507510|XP_001965388.1|DANA
OG0009969	LOC108081431|XP_017032103.1|DKIK	LOC6507006|XP_001965294.1|DANA
OG0009970	LOC108079553|XP_017029380.1|DKIK	LOC6497311|XP_001962341.1|DANA
OG0009971	LOC108077006|XP_017025570.1|DKIK	LOC6497928|XP_001961737.2|DANA
OG0009972	LOC108077231|XP_017025977.1|DKIK	LOC6496942|XP_001963086.1|DANA
OG0009973	LOC108078111|XP_017027204.1|DKIK	LOC6496500|XP_032306198.1|DANA
OG0009974	LOC108075833|XP_017023892.1|DKIK	LOC6498373|XP_001962652.1|DANA
OG0009975	LOC108073610|XP_017020790.1|DKIK	LOC6498379|XP_001962674.1|DANA
OG0009976	LOC108082819|XP_017033867.1|DKIK	LOC6498502|XP_001962956.1|DANA
OG0009977	LOC108081960|XP_017032683.1|DKIK	LOC6498547|XP_001963035.2|DANA
OG0009978	LOC108082031|XP_017032791.1|DKIK	LOC6496966|XP_001963037.1|DANA
OG0009979	LOC108072510|XP_017019171.1|DKIK	LOC6505748|XP_001964999.1|DANA
OG0009980	LOC108076312|XP_017024580.1|DKIK	LOC6494775|XP_001959694.2|DANA
OG0009981	LOC108073033|XP_017019983.1|DKIK	LOC6494552|XP_001960121.2|DANA
OG0009982	LOC108072875|XP_017019682.1|DKIK	LOC6496052|XP_032306699.1|DANA
OG0009984	LOC108072925|XP_017019760.1|DKIK	LOC6495369|XP_001958680.1|DANA
OG0009985	LOC108085147|XP_017037155.1|DKIK	LOC26513742|XP_014763934.1|DANA
OG0009986	LOC108081305|XP_017031880.1|DKIK	LOC6502555|XP_032307019.1|DANA, LOC6502556|XP_001959059.2|DANA
OG0009987	LOC108076236|XP_017024470.1|DKIK	LOC6494502|XP_001960213.1|DANA
OG0009988	LOC108076183|XP_017024403.1|DKIK	LOC6494500|XP_001960214.1|DANA
OG0009989	LOC108072308|XP_017018869.1|DKIK	LOC26514647|XP_014764037.1|DANA
OG0009990	LOC108076664|XP_017025086.1|DKIK	LOC6495115|XP_001959021.1|DANA
OG0009991	LOC108076123|XP_017024341.1|DKIK	LOC6494505|XP_001960207.3|DANA
OG0009992	LOC108070779|XP_017016870.1|DKIK	LOC6503738|XP_001963829.1|DANA
OG0009993	LOC108071798|XP_017018168.1|DKIK	LOC6499962|XP_032311911.1|DANA
OG0009994	LOC108080276|XP_017030428.1|DKIK	LOC6503483|XP_001964293.1|DANA
OG0009995	LOC108075996|XP_017024139.1|DKIK	LOC6502266|XP_001966126.2|DANA
OG0009996	LOC108083495|XP_017034786.1|DKIK	LOC6502132|XP_001966150.2|DANA
OG0009997	LOC108071826|XP_017018222.1|DKIK	LOC6504980|XP_001965694.3|DANA
OG0009998	LOC108083373|XP_017034608.1|DKIK	LOC6502251|XP_001966085.3|DANA
OG0009999	LOC108071796|XP_017018165.1|DKIK	LOC6503843|XP_001963704.1|DANA
OG0010000	LOC108083812|XP_017035248.1|DKIK	LOC6501882|XP_001966742.1|DANA
OG0010001	LOC108075998|XP_017024141.1|DKIK	LOC6502139|XP_001966134.1|DANA
OG0010002	LOC108079020|XP_017028688.1|DKIK	LOC26514269|XP_014765597.1|DANA
OG0010003	LOC108077087|XP_017025743.1|DKIK	LOC6496875|XP_032310989.1|DANA
OG0010004	LOC108076107|XP_017024321.1|DKIK	LOC6503536|XP_001964195.1|DANA
OG0010005	LOC108071842|XP_017018245.1|DKIK	LOC6493823|XP_001958509.1|DANA
OG0010006	LOC108071218|XP_017017390.1|DKIK	LOC6505280|XP_001965679.1|DANA
OG0010007	LOC108084482|XP_017036197.1|DKIK	LOC6504755|XP_001966294.1|DANA
