Orthogroup	DKIK.longest_only	DSIM.longest_only
OG0009040	LOC108076153|XP_017024367.1|DKIK	LOC6734524|XP_016027639.1|DSIM
OG0009041	LOC108073135|XP_017020129.1|DKIK	LOC6727492|XP_016034077.1|DSIM
OG0009042	LOC108086272|XP_017038649.1|DKIK	LOC6739210|XP_002076120.3|DSIM
OG0009043	LOC108072561|XP_017019232.1|DKIK	LOC6732849|XP_002079959.1|DSIM
OG0009044	LOC108086217|XP_017038569.1|DKIK	LOC6738945|XP_002085740.1|DSIM
OG0009045	LOC108080487|XP_017030729.1|DKIK	LOC6726974|XP_016033473.1|DSIM
OG0009046	LOC108075243|XP_017023088.1|DKIK	LOC6739084|XP_016032927.1|DSIM
OG0009047	LOC108080737|XP_017031085.1|DKIK	LOC6733304|XP_016026229.1|DSIM
OG0009048	LOC108070440|XP_017016409.1|DKIK	LOC6732215|XP_002079344.1|DSIM
OG0009049	LOC108080918|XP_017031312.1|DKIK	LOC6727878|XP_039151737.1|DSIM
OG0009050	LOC108085281|XP_017037322.1|DKIK	LOC6732272|XP_002079401.1|DSIM
OG0009051	LOC108084136|XP_017035671.1|DKIK	LOC6735354|XP_002082301.1|DSIM
OG0009052	LOC108074043|XP_017021399.1|DKIK	LOC6727142|XP_016033624.1|DSIM
OG0009053	LOC108073246|XP_017020288.1|DKIK	LOC6729395|XP_039150447.1|DSIM
OG0009054	LOC108085643|XP_017037818.1|DKIK	LOC6728440|XP_016035040.1|DSIM
OG0009055	LOC108082877|XP_017033947.1|DKIK	LOC6732776|XP_016025489.1|DSIM
OG0009056	LOC108075927|XP_017024052.1|DKIK	LOC27208426|XP_016023860.1|DSIM
OG0009057	LOC108075204|XP_017023028.1|DKIK	LOC6734401|XP_016029668.1|DSIM
OG0009058	LOC108074898|XP_017022613.1|DKIK	LOC27207240|XP_016037441.1|DSIM
OG0009059	LOC108071943|XP_017018398.1|DKIK	LOC6738471|XP_016032299.1|DSIM
OG0009060	LOC108073163|XP_017020159.1|DKIK	LOC6728769|XP_016035448.1|DSIM
OG0009061	LOC108082544|XP_017033471.1|DKIK	LOC6734734|XP_016027942.1|DSIM
OG0009062	LOC108076384|XP_017024696.1|DKIK	LOC6734757|XP_002081760.1|DSIM
OG0009063	LOC108074309|XP_017021794.1|DKIK	LOC6732678|XP_016025400.1|DSIM
OG0009064	LOC108072430|XP_017019039.1|DKIK	LOC6734566|XP_016027677.1|DSIM
OG0009065	LOC108080308|XP_017030476.1|DKIK	LOC6729230|XP_016035881.1|DSIM
OG0009066	LOC108078857|XP_017028450.1|DKIK	LOC6737477|XP_002084313.1|DSIM
OG0009067	LOC108084787|XP_017036612.1|DKIK	LOC6739105|XP_016032950.1|DSIM
OG0009068	LOC108072058|XP_017018541.1|DKIK	LOC6733399|XP_016026321.2|DSIM
OG0009069	LOC108082122|XP_017032912.1|DKIK	LOC6732054|XP_016024737.1|DSIM
OG0009070	LOC108078456|XP_017027833.1|DKIK	LOC27206976|XP_039147284.1|DSIM
OG0009071	LOC108081052|XP_017031510.1|DKIK	LOC6729634|XP_016036275.1|DSIM
OG0009072	LOC108084089|XP_017035602.1|DKIK	LOC6727127|XP_002102520.1|DSIM
OG0009073	LOC108075608|XP_017023668.1|DKIK	LOC6727394|XP_016033943.1|DSIM
OG0009074	LOC108072125|XP_017018646.1|DKIK	LOC6728505|XP_016035143.1|DSIM
OG0009075	LOC108080824|XP_017031217.1|DKIK	LOC6726741|XP_002102152.2|DSIM
OG0009076	LOC108085476|XP_017037584.1|DKIK	LOC6728868|XP_002104201.1|DSIM
OG0009077	LOC108080767|XP_017031116.1|DKIK	LOC6726719|XP_002102130.1|DSIM
OG0009078	LOC108084892|XP_017036778.1|DKIK	LOC6728546|XP_002103891.1|DSIM
OG0009079	LOC108073220|XP_017020239.1|DKIK	LOC6729433|XP_016036070.1|DSIM
OG0009080	LOC108080908|XP_017031301.1|DKIK	LOC27207335|XP_016034508.1|DSIM
OG0009081	LOC108085860|XP_017038106.1|DKIK	LOC6729699|XP_002105005.1|DSIM
OG0009082	LOC108084072|XP_017035579.1|DKIK	LOC6727860|XP_002103215.1|DSIM
OG0009083	LOC108071834|XP_017018232.1|DKIK	LOC6725392|XP_016038444.1|DSIM
OG0009084	LOC108073395|XP_017020472.1|DKIK	LOC6728615|XP_016035249.1|DSIM
OG0009085	LOC108081479|XP_017032165.1|DKIK	LOC6728569|XP_002103910.1|DSIM
OG0009086	LOC108077782|XP_017026769.1|DKIK	LOC6726683|XP_016033175.1|DSIM
OG0009087	LOC108083722|XP_017035117.1|DKIK	LOC6729893|XP_016036651.1|DSIM
OG0009088	LOC108073653|XP_017020868.1|DKIK	LOC6730232|XP_002105515.1|DSIM
OG0009089	LOC108079948|XP_017029992.1|DKIK	LOC6724737|XP_002105780.2|DSIM
OG0009090	LOC108073300|XP_017020344.1|DKIK	LOC6730120|XP_002105413.1|DSIM
OG0009091	LOC108084333|XP_017035983.1|DKIK	LOC6726655|XP_016033143.1|DSIM
OG0009092	LOC108084085|XP_017035597.1|DKIK	LOC6727185|XP_002102577.1|DSIM
OG0009093	LOC108074049|XP_017021409.1|DKIK, LOC108074092|XP_017021468.1|DKIK	LOC6728246|XP_016034885.1|DSIM
OG0009094	LOC108074355|XP_017021870.1|DKIK	LOC6730071|XP_016036842.1|DSIM
OG0009095	LOC108074357|XP_017021872.1|DKIK	LOC6730069|XP_016036839.1|DSIM
OG0009096	LOC108085571|XP_017037700.1|DKIK	LOC6729775|XP_002105081.1|DSIM
OG0009097	LOC108085568|XP_017037697.1|DKIK	LOC27206488|XP_016036459.1|DSIM
OG0009098	LOC108073831|XP_017021137.1|DKIK	LOC6729788|XP_039151062.1|DSIM
OG0009099	LOC108084951|XP_017036840.1|DKIK	LOC6730152|XP_016036917.1|DSIM
OG0009100	LOC108086186|XP_017038538.1|DKIK	LOC6732429|XP_002079550.1|DSIM
OG0009101	LOC108074409|XP_017021926.1|DKIK	LOC6730563|XP_002077742.1|DSIM
OG0009102	LOC108086144|XP_017038490.1|DKIK	LOC6730924|XP_016023372.1|DSIM
OG0009103	LOC108086086|XP_017038392.1|DKIK	LOC6730904|XP_016023338.1|DSIM
OG0009104	LOC108086078|XP_017038385.1|DKIK	LOC6730903|XP_002078067.1|DSIM
OG0009105	LOC108076888|XP_017025408.1|DKIK	LOC6732144|XP_039153823.1|DSIM
OG0009106	LOC108074513|XP_017022079.1|DKIK	LOC6730630|XP_016023074.1|DSIM
OG0009107	LOC108072827|XP_017019607.1|DKIK	LOC6731347|XP_002078503.1|DSIM
OG0009108	LOC108080912|XP_017031305.1|DKIK	LOC6727928|XP_002103283.1|DSIM
OG0009109	LOC108075858|XP_017023943.1|DKIK	LOC6732076|XP_002079208.2|DSIM
OG0009110	LOC108086098|XP_017038414.1|DKIK	LOC6730445|XP_002077626.1|DSIM
OG0009111	LOC108078641|XP_017028058.1|DKIK	LOC27207481|XP_039150000.1|DSIM
OG0009112	LOC108074307|XP_017021790.1|DKIK	LOC6730467|XP_002077648.1|DSIM
OG0009113	LOC108077306|XP_017026075.1|DKIK	LOC6731860|XP_002078995.1|DSIM
OG0009114	LOC108074292|XP_017021768.1|DKIK	LOC6730431|XP_002077612.1|DSIM
OG0009115	LOC108082204|XP_017033024.1|DKIK	LOC6731160|XP_039147409.1|DSIM
OG0009116	LOC108075829|XP_017023889.1|DKIK	LOC6730777|XP_002077945.2|DSIM
OG0009117	LOC108073639|XP_017020847.1|DKIK, LOC108073638|XP_017020846.1|DKIK	LOC6738955|XP_016023644.1|DSIM
OG0009118	LOC108080223|XP_017030368.1|DKIK	LOC6724765|XP_002105808.2|DSIM
OG0009119	LOC108075298|XP_017023186.1|DKIK	LOC120285371|XP_039154004.1|DSIM
OG0009120	LOC108078584|XP_017027993.1|DKIK	LOC6737450|XP_016031218.1|DSIM
OG0009121	LOC108082600|XP_017033562.1|DKIK	LOC6735190|XP_002082164.1|DSIM
OG0009122	LOC108076221|XP_017024452.1|DKIK	LOC6735887|XP_002082797.1|DSIM
OG0009123	LOC108076707|XP_017025156.1|DKIK	LOC6735427|XP_002082367.1|DSIM
OG0009124	LOC108077357|XP_017026140.1|DKIK	LOC6732324|XP_002079452.1|DSIM
OG0009125	LOC108080706|XP_017031032.1|DKIK	LOC6733314|XP_002080373.1|DSIM
OG0009126	LOC108073030|XP_017019979.1|DKIK	LOC6735038|XP_002082019.1|DSIM
OG0009127	LOC108076457|XP_017024827.1|DKIK	LOC6736091|XP_002082992.1|DSIM
OG0009128	LOC108081303|XP_017031878.1|DKIK	LOC6739285|XP_002076193.1|DSIM
OG0009129	LOC108070816|XP_017016905.1|DKIK	LOC6733559|XP_002080614.1|DSIM
OG0009130	LOC108076755|XP_017025241.1|DKIK	LOC6733447|XP_016026395.1|DSIM
OG0009131	LOC108076703|XP_017025150.1|DKIK	LOC6733443|XP_002080500.2|DSIM
OG0009132	LOC108072342|XP_017018921.1|DKIK	LOC6736150|XP_002083050.1|DSIM
OG0009133	LOC108070798|XP_017016887.1|DKIK	LOC6734301|XP_039147826.1|DSIM
OG0009134	LOC108082396|XP_017033230.1|DKIK	LOC6734654|XP_002081661.1|DSIM
OG0009135	LOC108078400|XP_017027745.1|DKIK	LOC6733648|XP_016026614.1|DSIM
OG0009136	LOC108082360|XP_017033190.1|DKIK	LOC6734062|XP_016027065.1|DSIM
OG0009137	LOC108082585|XP_017033533.1|DKIK	LOC6734142|XP_016027151.1|DSIM
OG0009138	LOC108082377|XP_017033207.1|DKIK	LOC6734140|XP_002081169.1|DSIM
OG0009139	LOC108076394|XP_017024720.1|DKIK	LOC6736096|XP_016029491.2|DSIM
OG0009140	LOC108078062|XP_017027116.1|DKIK	LOC6733960|XP_002081004.1|DSIM
OG0009141	LOC108081300|XP_017031876.1|DKIK	LOC6739279|XP_016026239.1|DSIM
OG0009142	LOC108081329|XP_017031955.1|DKIK	LOC6733336|XP_016026247.1|DSIM
OG0009143	LOC108076259|XP_017024498.1|DKIK	LOC27209059|XP_016029102.1|DSIM
OG0009144	LOC108076227|XP_017024459.1|DKIK	LOC27209252|XP_016029108.1|DSIM
OG0009145	LOC108085118|XP_017037109.1|DKIK	LOC6735654|XP_002082572.1|DSIM
OG0009146	LOC108079803|XP_017029775.1|DKIK	LOC6734361|XP_016027440.1|DSIM
OG0009147	LOC108076144|XP_017024361.1|DKIK	LOC27208193|XP_016028014.1|DSIM
OG0009148	LOC108070902|XP_017017047.1|DKIK	LOC6733564|XP_016026510.1|DSIM
OG0009149	LOC108076578|XP_017024976.1|DKIK	LOC6735275|XP_016028622.1|DSIM
OG0009150	LOC108070832|XP_017016944.1|DKIK	LOC6734331|XP_016027409.1|DSIM
OG0009151	LOC108078210|XP_017027384.1|DKIK	LOC6733985|XP_002081029.2|DSIM
OG0009152	LOC108078089|XP_017027170.1|DKIK	LOC6733735|XP_002080781.1|DSIM
OG0009153	LOC108072207|XP_017018757.1|DKIK	LOC27208798|XP_039147592.1|DSIM
OG0009154	LOC108083751|XP_017035156.1|DKIK	LOC6729888|XP_016036649.1|DSIM
OG0009155	LOC108082451|XP_017033311.1|DKIK	LOC6733616|XP_039147573.1|DSIM
OG0009156	LOC108082252|XP_017033085.1|DKIK	LOC6731616|XP_002078756.1|DSIM
OG0009157	LOC108082847|XP_017033907.1|DKIK	LOC6732803|XP_016025517.1|DSIM
OG0009158	LOC108079028|XP_017028698.1|DKIK	LOC6736196|XP_002083091.1|DSIM
OG0009159	LOC108083441|XP_017034686.1|DKIK	LOC6740138|XP_002077023.2|DSIM
OG0009160	LOC108083336|XP_017034569.1|DKIK	LOC6730559|XP_002077738.2|DSIM
OG0009161	LOC108079460|XP_017029288.1|DKIK	LOC27206378|XP_016037588.1|DSIM
OG0009162	LOC108077484|XP_017026296.1|DKIK	LOC6738446|XP_016032280.1|DSIM
OG0009163	LOC108078643|XP_017028061.1|DKIK	LOC6737503|XP_016031298.1|DSIM
OG0009164	LOC108079891|XP_017029905.1|DKIK	LOC6736414|XP_039150127.1|DSIM
OG0009165	LOC108071568|XP_017017837.1|DKIK	LOC6736954|XP_016030596.1|DSIM
OG0009166	LOC108073768|XP_017021024.1|DKIK	LOC6737771|XP_002084599.2|DSIM
OG0009167	LOC108078882|XP_017028498.1|DKIK	LOC6738988|XP_002085783.2|DSIM
OG0009168	LOC108078883|XP_017028501.1|DKIK	LOC6738989|XP_016032815.1|DSIM
OG0009169	LOC108078801|XP_017028359.1|DKIK	LOC6739629|XP_016031208.1|DSIM
OG0009170	LOC108078636|XP_017028051.1|DKIK	LOC6738266|XP_002085077.1|DSIM
OG0009171	LOC108078897|XP_017028519.1|DKIK	LOC6738419|XP_002085228.2|DSIM
OG0009172	LOC108073793|XP_017021048.1|DKIK	LOC6737718|XP_016031493.1|DSIM
OG0009173	LOC108075157|XP_017022934.1|DKIK	LOC6736506|XP_016030082.1|DSIM
OG0009175	LOC108074842|XP_017022539.1|DKIK	LOC6731546|XP_039154528.1|DSIM
OG0009176	LOC108083161|XP_017034337.1|DKIK	LOC6738012|XP_039150274.1|DSIM
OG0009178	LOC108083130|XP_017034295.1|DKIK	LOC6738195|XP_002085008.1|DSIM
OG0009179	LOC108083312|XP_017034539.1|DKIK	LOC6739163|XP_039149849.1|DSIM
OG0009180	LOC108074966|XP_017022688.1|DKIK	LOC6738028|XP_002084843.1|DSIM
OG0009181	LOC108075021|XP_017022762.1|DKIK	LOC6738836|XP_016032657.1|DSIM
OG0009182	LOC108072813|XP_017019596.1|DKIK	LOC6738117|XP_016031957.1|DSIM
OG0009183	LOC108084751|XP_017036552.1|DKIK	LOC6737951|XP_002084770.1|DSIM
OG0009184	LOC108072743|XP_017019503.1|DKIK	LOC6739127|XP_002085920.1|DSIM
OG0009185	LOC108070465|XP_017016435.1|DKIK	LOC27207179|XP_016032876.1|DSIM
OG0009186	LOC108075316|XP_017023210.1|DKIK	LOC6738894|XP_016032715.1|DSIM
OG0009187	LOC108071463|XP_017017715.1|DKIK	LOC6727754|XP_002103116.1|DSIM
OG0009188	LOC108072974|XP_017019898.1|DKIK	LOC6735002|XP_002081984.1|DSIM
OG0009189	LOC108071504|XP_017017757.1|DKIK	LOC6738328|XP_002085138.1|DSIM
OG0009190	LOC108074972|XP_017022694.1|DKIK	LOC6736474|XP_002083345.2|DSIM
OG0009191	LOC108085146|XP_017037154.1|DKIK	LOC6733847|XP_002080891.2|DSIM
OG0009192	LOC108079866|XP_017029867.1|DKIK	LOC6740043|XP_002076927.1|DSIM
OG0009193	LOC108077415|XP_017026205.1|DKIK	LOC27207254|XP_016024979.1|DSIM
OG0009194	LOC108082659|XP_017033646.1|DKIK	LOC6739300|XP_002076208.1|DSIM
OG0009195	LOC108071896|XP_017018315.1|DKIK	LOC6737551|XP_002084384.1|DSIM
OG0009196	LOC108071562|XP_017017832.1|DKIK	LOC6737537|XP_002084372.1|DSIM
OG0009197	LOC108080784|XP_017031140.1|DKIK, LOC108080744|XP_017031089.1|DKIK	LOC6739665|XP_002076560.2|DSIM
OG0009198	LOC108083017|XP_017034134.1|DKIK	LOC6738194|XP_016032023.1|DSIM
OG0009199	LOC108080600|XP_017030908.1|DKIK	LOC6738577|XP_002085382.2|DSIM
OG0009200	LOC108079175|XP_017028915.1|DKIK, LOC108083386|XP_017034622.1|DKIK	LOC6733836|XP_016026845.1|DSIM
OG0009201	LOC108076580|XP_017024979.1|DKIK	LOC6735098|XP_002082075.1|DSIM
OG0009202	LOC108070799|XP_017016888.1|DKIK	LOC6736057|XP_002082958.1|DSIM
OG0009203	LOC108085098|XP_017037059.1|DKIK	LOC6733216|XP_002080279.2|DSIM
OG0009204	LOC108076647|XP_017025068.1|DKIK	LOC6735386|XP_002082333.1|DSIM
OG0009205	LOC108076812|XP_017025331.1|DKIK	LOC6735391|XP_002082338.2|DSIM
OG0009206	LOC108076319|XP_017024591.1|DKIK	LOC27208181|XP_016027628.1|DSIM
OG0009207	LOC108080986|XP_017031402.1|DKIK	LOC6727927|XP_002103282.1|DSIM
OG0009209	LOC108081502|XP_017032209.1|DKIK, LOC108081484|XP_017032172.1|DKIK	LOC6728564|XP_002103905.1|DSIM
OG0009210	LOC108076628|XP_017025043.1|DKIK	LOC27208889|XP_016028366.1|DSIM
OG0009211	LOC108081442|XP_017032118.1|DKIK	LOC6733043|XP_016025732.1|DSIM
OG0009215	LOC108082538|XP_017033463.1|DKIK, LOC108076838|XP_017025356.1|DKIK, LOC108076842|XP_017025360.1|DKIK, LOC108076839|XP_017025357.1|DKIK, LOC108076841|XP_017025358.1|DKIK	LOC6734650|XP_002081657.1|DSIM, LOC6734649|XP_016027820.1|DSIM
OG0009219	LOC108086017|XP_017038316.1|DKIK	LOC27206377|XP_039151699.1|DSIM
OG0009220	LOC108080378|XP_017030589.1|DKIK	LOC6726227|XP_016039755.1|DSIM
OG0009221	LOC108077128|XP_017025826.1|DKIK	LOC6731813|XP_002078948.1|DSIM
OG0009222	LOC108084686|XP_017036507.1|DKIK	LOC6739833|XP_016039492.1|DSIM
OG0009224	LOC108080491|XP_017030742.1|DKIK	LOC6727004|XP_002102405.1|DSIM
OG0009225	LOC108076088|XP_017024291.1|DKIK	LOC27207388|XP_039153122.1|DSIM
OG0009228	LOC108083888|XP_017035369.1|DKIK	LOC6725428|XP_002106444.2|DSIM
OG0009229	LOC108084840|XP_017036703.1|DKIK	LOC6727233|XP_002102625.1|DSIM
OG0009231	LOC108080539|XP_017030831.1|DKIK	LOC6726053|XP_016039441.1|DSIM
OG0009232	LOC108071233|XP_017017405.1|DKIK	LOC27207305|XP_039153143.1|DSIM
OG0009234	LOC108080320|XP_017030499.1|DKIK	LOC6725251|XP_016038261.1|DSIM
OG0009236	LOC108079870|XP_017029871.1|DKIK	LOC6738351|XP_002085161.1|DSIM
OG0009237	LOC108076929|XP_017025464.1|DKIK	LOC6731786|XP_016024478.1|DSIM
OG0009238	LOC108073807|XP_017021071.1|DKIK	LOC6737724|XP_002084553.2|DSIM
OG0009239	LOC108083253|XP_017034449.1|DKIK	LOC6739017|XP_002085812.1|DSIM
OG0009241	LOC108075923|XP_017024047.1|DKIK	LOC6730788|XP_002077956.2|DSIM
OG0009245	LOC108084853|XP_017036722.1|DKIK	LOC6727607|XP_002102986.1|DSIM
OG0009247	LOC108071410|XP_017017642.1|DKIK	LOC6727780|XP_002103141.2|DSIM
OG0009248	LOC108080127|XP_017030246.1|DKIK	LOC6740119|XP_016039257.1|DSIM
OG0009249	LOC108076955|XP_017025494.1|DKIK	LOC6731869|XP_002079004.1|DSIM
OG0009251	LOC108074237|XP_017021669.1|DKIK	LOC6740291|XP_002077167.1|DSIM
OG0009252	LOC108080331|XP_017030520.1|DKIK	LOC6726143|XP_016037609.1|DSIM
OG0009253	LOC108071824|XP_017018220.1|DKIK	LOC6725515|XP_016038656.1|DSIM
OG0009254	LOC108080363|XP_017030568.1|DKIK	LOC6724767|XP_039152876.1|DSIM
OG0009255	LOC108079359|XP_017029156.1|DKIK	LOC6724892|XP_002105930.2|DSIM
OG0009256	LOC108082950|XP_017034055.1|DKIK	LOC6740207|XP_039153729.1|DSIM
OG0009257	LOC108085950|XP_017038225.1|DKIK	LOC6726185|XP_002107161.1|DSIM
OG0009258	LOC108071077|XP_017017247.1|DKIK	LOC6725996|XP_039152481.1|DSIM
OG0009259	LOC108078995|XP_017028661.1|DKIK	LOC6725437|XP_016038518.1|DSIM
OG0009260	LOC108074230|XP_017021662.1|DKIK	LOC6740379|XP_002077241.2|DSIM
OG0009261	LOC108079998|XP_017030053.1|DKIK	LOC27206716|XP_039152755.1|DSIM
OG0009262	LOC108084487|XP_017036208.1|DKIK	LOC6726150|XP_002107126.2|DSIM
OG0009263	LOC108076713|XP_017025167.1|DKIK	LOC6726434|XP_002107391.1|DSIM
OG0009264	LOC108084673|XP_017036490.1|DKIK	LOC6726430|XP_016039990.1|DSIM
OG0009265	LOC108085218|XP_017037238.1|DKIK	LOC6726425|XP_039153637.1|DSIM
OG0009266	LOC108077051|XP_017025687.1|DKIK	LOC6732145|XP_016024832.1|DSIM
OG0009267	LOC108075873|XP_017023964.1|DKIK	LOC6731157|XP_002078315.1|DSIM
OG0009269	LOC108083222|XP_017034422.1|DKIK	LOC6727590|XP_016034185.1|DSIM
OG0009270	LOC108074642|XP_017022246.1|DKIK	LOC6734908|XP_016028183.1|DSIM
OG0009271	LOC108080357|XP_017030557.1|DKIK	LOC6726225|XP_016039752.1|DSIM
OG0009272	LOC108075144|XP_017022914.1|DKIK	LOC6738891|XP_002085686.1|DSIM
OG0009273	LOC108079571|XP_017029403.1|DKIK	LOC6730874|XP_016023294.1|DSIM
OG0009274	LOC108079781|XP_017029716.1|DKIK	LOC6736573|XP_016030167.1|DSIM
OG0009275	LOC108075999|XP_017024142.1|DKIK	LOC6724805|XP_002105846.2|DSIM
OG0009276	LOC108077987|XP_017027019.1|DKIK	LOC6734601|XP_002081609.1|DSIM
OG0009277	LOC108080019|XP_017030081.1|DKIK	LOC27206856|XP_016037627.1|DSIM
OG0009278	LOC108080535|XP_017030823.1|DKIK	LOC6739907|XP_039153091.1|DSIM
OG0009279	LOC108075810|XP_017023871.1|DKIK	LOC27208345|XP_016023838.1|DSIM
OG0009280	LOC108075977|XP_017024118.1|DKIK	LOC6739977|XP_016038098.1|DSIM
OG0009281	LOC108079353|XP_017029148.1|DKIK	LOC6725618|XP_016038813.1|DSIM
OG0009282	LOC108074286|XP_017021762.1|DKIK	LOC6730426|XP_016022895.1|DSIM
OG0009283	LOC108077054|XP_017025698.1|DKIK	LOC6731758|XP_016024440.1|DSIM
OG0009284	LOC108085527|XP_017037647.1|DKIK	LOC6738610|XP_016032453.1|DSIM
OG0009285	LOC108074902|XP_017022619.1|DKIK	LOC6740381|XP_016037323.1|DSIM
OG0009286	LOC108071607|XP_017017878.1|DKIK	LOC6736989|XP_002083836.1|DSIM
OG0009287	LOC108079098|XP_017028815.1|DKIK	LOC6737059|XP_002083906.1|DSIM
OG0009288	LOC108084481|XP_017036195.1|DKIK	LOC6725236|XP_016038249.1|DSIM
OG0009289	LOC108074889|XP_017022587.1|DKIK	LOC6724748|XP_016037451.1|DSIM
OG0009290	LOC108077925|XP_017026954.1|DKIK	LOC6733959|XP_002081003.1|DSIM
OG0009291	LOC108074892|XP_017022599.1|DKIK	LOC6724749|XP_016037459.1|DSIM
OG0009292	LOC108083908|XP_017035394.1|DKIK	LOC6725424|XP_002106440.2|DSIM
OG0009293	LOC108083783|XP_017035198.1|DKIK	LOC6725419|XP_016038498.1|DSIM
OG0009294	LOC108076269|XP_017024506.1|DKIK	LOC6734801|XP_039148501.1|DSIM
OG0009295	LOC108080503|XP_017030755.1|DKIK	LOC6726054|XP_039153199.1|DSIM
OG0009296	LOC108077663|XP_017026571.1|DKIK	LOC6729688|XP_002104994.2|DSIM
OG0009297	LOC108077840|XP_017026854.1|DKIK	LOC6729692|XP_016036357.1|DSIM
OG0009298	LOC108080460|XP_017030685.1|DKIK	LOC6728391|XP_002103739.2|DSIM
OG0009299	LOC108073315|XP_017020368.1|DKIK	LOC6727387|XP_016033924.1|DSIM
OG0009300	LOC108073406|XP_017020495.1|DKIK	LOC6727385|XP_016033920.1|DSIM
OG0009301	LOC108080880|XP_017031272.1|DKIK	LOC6729632|XP_002104940.3|DSIM
OG0009302	LOC108084307|XP_017035960.1|DKIK	LOC6727125|XP_002102518.2|DSIM
OG0009303	LOC108075482|XP_017023426.1|DKIK	LOC6727683|XP_002103045.1|DSIM
OG0009304	LOC108076329|XP_017024643.1|DKIK	LOC6727393|XP_002102778.2|DSIM
OG0009305	LOC108070661|XP_017016719.1|DKIK	LOC6727827|XP_016034411.1|DSIM
OG0009306	LOC108084458|XP_017036156.1|DKIK	LOC6725648|XP_002106655.1|DSIM
OG0009307	LOC108081493|XP_017032193.1|DKIK	LOC6728581|XP_002103922.1|DSIM
OG0009308	LOC108081168|XP_017031712.1|DKIK	LOC6726965|XP_016033457.1|DSIM
OG0009309	LOC108070680|XP_017016742.1|DKIK	LOC6727815|XP_002103176.2|DSIM
OG0009310	LOC108084826|XP_017036677.1|DKIK	LOC6727627|XP_002103004.1|DSIM
OG0009311	LOC108072024|XP_017018494.1|DKIK	LOC6728514|XP_016035155.1|DSIM
OG0009312	LOC108070663|XP_017016723.1|DKIK	LOC6727833|XP_016034418.1|DSIM
OG0009313	LOC108070706|XP_017016786.1|DKIK	LOC6727839|XP_016034425.1|DSIM
OG0009314	LOC108081077|XP_017031551.1|DKIK	LOC6727881|XP_002103236.2|DSIM
OG0009315	LOC108072179|XP_017018724.1|DKIK	LOC27208198|XP_039151287.1|DSIM
OG0009316	LOC108085429|XP_017037507.1|DKIK, LOC108085466|XP_017037572.1|DKIK	LOC6728891|XP_016035581.1|DSIM
OG0009317	LOC108083642|XP_017035003.1|DKIK	LOC6729852|XP_016036587.1|DSIM
OG0009318	LOC108083178|XP_017034363.1|DKIK	LOC27206458|XP_016033735.2|DSIM
OG0009319	LOC108081072|XP_017031542.1|DKIK	LOC6727904|XP_002103259.1|DSIM
OG0009320	LOC108085862|XP_017038109.1|DKIK	LOC6729704|XP_002105010.1|DSIM
OG0009321	LOC108085857|XP_017038104.1|DKIK	LOC6729696|XP_002105002.1|DSIM
OG0009322	LOC108084290|XP_017035939.1|DKIK	LOC6728037|XP_016034654.1|DSIM
OG0009323	LOC108081272|XP_017031857.1|DKIK	LOC6726972|XP_016033471.1|DSIM
OG0009324	LOC108074053|XP_017021412.1|DKIK	LOC6727151|XP_016033633.2|DSIM
OG0009325	LOC108071465|XP_017017717.1|DKIK	LOC6727762|XP_016034338.1|DSIM
OG0009326	LOC108077672|XP_017026582.1|DKIK	LOC6739724|XP_016034707.1|DSIM
OG0009327	LOC108084954|XP_017036842.1|DKIK	LOC6730155|XP_002105446.1|DSIM
OG0009328	LOC108077822|XP_017026835.1|DKIK	LOC6730138|XP_016036903.1|DSIM
OG0009329	LOC108075538|XP_017023524.1|DKIK	LOC6729291|XP_016035934.2|DSIM
OG0009330	LOC108084154|XP_017035699.1|DKIK	LOC6728186|XP_002103535.1|DSIM
OG0009331	LOC108085706|XP_017037910.1|DKIK	LOC6727519|XP_002102899.2|DSIM
OG0009332	LOC108080792|XP_017031167.1|DKIK	LOC6728279|XP_002103628.1|DSIM
OG0009333	LOC108073286|XP_017020330.1|DKIK	LOC6728995|XP_002104316.1|DSIM
OG0009334	LOC108073706|XP_017020930.1|DKIK	LOC6730275|XP_016037041.1|DSIM
OG0009335	LOC108085019|XP_017036952.1|DKIK	LOC6728943|XP_002104271.1|DSIM
OG0009336	LOC108086029|XP_017038329.1|DKIK	LOC6730339|XP_002105621.1|DSIM
OG0009337	LOC108075995|XP_017024137.1|DKIK	LOC6725764|XP_039152673.1|DSIM
OG0009338	LOC108084324|XP_017035975.1|DKIK	LOC6726660|XP_002102071.1|DSIM
OG0009339	LOC108084329|XP_017035979.1|DKIK	LOC6726654|XP_002102065.2|DSIM
OG0009340	LOC108074047|XP_017021407.1|DKIK	LOC6728218|XP_002103567.2|DSIM
OG0009341	LOC108084133|XP_017035664.1|DKIK	LOC6727354|XP_002102739.1|DSIM
OG0009342	LOC108085730|XP_017037947.1|DKIK	LOC6728326|XP_002103675.1|DSIM
OG0009343	LOC108085731|XP_017037948.1|DKIK	LOC6728325|XP_002103674.1|DSIM
OG0009344	LOC108073284|XP_017020328.1|DKIK	LOC6729007|XP_002104328.1|DSIM
OG0009345	LOC108083731|XP_017035128.1|DKIK	LOC6729861|XP_002105164.1|DSIM
OG0009346	LOC108083969|XP_017035465.1|DKIK	LOC6729842|XP_002105145.1|DSIM
OG0009347	LOC108085560|XP_017037688.1|DKIK	LOC6729761|XP_002105067.1|DSIM
