Orthogroup	DKIK.longest_only	DSUB.longest_only
OG0008243	LOC108072881|XP_017019690.1|DKIK	LOC117892542|XP_034654742.1|DSUB
OG0008244	LOC108073333|XP_017020384.1|DKIK	LOC117899143|XP_034664841.1|DSUB
OG0008245	LOC108082119|XP_017032909.1|DKIK	LOC117890245|XP_034650883.1|DSUB
OG0008246	LOC108077988|XP_017027020.1|DKIK	LOC117890550|XP_034651371.1|DSUB
OG0008247	LOC108075405|XP_017023318.1|DKIK	LOC117896904|XP_034661332.1|DSUB
OG0008248	LOC108084916|XP_017036802.1|DKIK	LOC117898071|XP_034663137.1|DSUB
OG0008249	LOC108073731|XP_017020979.1|DKIK	LOC117897955|XP_034662948.1|DSUB
OG0008250	LOC108081011|XP_017031436.1|DKIK	LOC117891100|XP_034652176.1|DSUB
OG0008251	LOC108080736|XP_017031084.1|DKIK, LOC108080711|XP_017031036.1|DKIK, LOC108080701|XP_017031028.1|DKIK	LOC117890160|XP_034650745.1|DSUB
OG0008252	LOC108077982|XP_017027014.1|DKIK	LOC117892693|XP_034654994.1|DSUB
OG0008253	LOC108070788|XP_017016877.1|DKIK	LOC117890541|XP_034651357.1|DSUB
OG0008254	LOC108072657|XP_017019380.1|DKIK, LOC108080359|XP_017030563.1|DKIK, LOC108080246|XP_017030392.1|DKIK	LOC117892935|XP_034655144.1|DSUB
OG0008255	LOC108083311|XP_017034538.1|DKIK	LOC117895544|XP_034659138.1|DSUB
OG0008257	LOC108079443|XP_017029266.1|DKIK	LOC117897914|XP_034662889.1|DSUB
OG0008258	LOC108076957|XP_017025496.1|DKIK, LOC108079231|XP_017029003.1|DKIK	LOC117900360|XP_034666600.1|DSUB
OG0008259	LOC108076951|XP_017025489.1|DKIK	LOC117900767|XP_034667139.1|DSUB, LOC117900498|XP_034666779.1|DSUB
OG0008260	LOC108075083|XP_017022854.1|DKIK	LOC117893144|XP_034655495.1|DSUB, LOC117893142|XP_034655490.1|DSUB
OG0008261	LOC108072918|XP_017019746.1|DKIK	LOC117890083|XP_034650633.1|DSUB
OG0008262	LOC108070622|XP_017016676.1|DKIK	LOC117892563|XP_034654776.1|DSUB
OG0008264	LOC108076811|XP_017025330.1|DKIK	LOC117892308|XP_034654346.1|DSUB, LOC117892306|XP_034654343.1|DSUB
OG0008265	LOC108074371|XP_017021884.1|DKIK	LOC117896752|XP_034661113.1|DSUB, LOC117896941|XP_034661376.1|DSUB, LOC117896944|XP_034661378.1|DSUB, LOC117896932|XP_034661363.1|DSUB
OG0008266	LOC108081217|XP_017031784.1|DKIK	LOC117899545|XP_034665518.1|DSUB
OG0008267	LOC108075602|XP_017023618.1|DKIK	LOC117896575|XP_034660867.1|DSUB
OG0008268	LOC108081424|XP_017032095.1|DKIK	LOC117899957|XP_034666002.1|DSUB
OG0008269	LOC108079631|XP_017029503.1|DKIK	LOC117900547|XP_034666841.1|DSUB
OG0008270	LOC108078986|XP_017028651.1|DKIK	LOC117903364|XP_034671215.1|DSUB
OG0008271	LOC108075194|XP_017023018.1|DKIK	LOC117895229|XP_034658617.1|DSUB
OG0008272	LOC108083837|XP_017035303.1|DKIK	LOC117903534|XP_034671604.1|DSUB
OG0008273	LOC108072036|XP_017018508.1|DKIK	LOC117898134|XP_034663219.1|DSUB
OG0008274	LOC108079176|XP_017028916.1|DKIK	LOC117901726|XP_034668499.1|DSUB
OG0008275	LOC108071795|XP_017018164.1|DKIK	LOC117903062|XP_034670707.1|DSUB
OG0008276	LOC108079214|XP_017028980.1|DKIK	LOC117891416|XP_034652763.1|DSUB
OG0008277	LOC108080103|XP_017030207.1|DKIK	LOC117903480|XP_034671427.1|DSUB
OG0008278	LOC108076925|XP_017025458.1|DKIK	LOC117902308|XP_034669480.1|DSUB
OG0008279	LOC108071832|XP_017018229.1|DKIK	LOC117903888|XP_034672278.1|DSUB
OG0008280	LOC108071838|XP_017018239.1|DKIK	LOC117903891|XP_034672284.1|DSUB
OG0008281	LOC108085233|XP_017037262.1|DKIK	LOC117898772|XP_034664300.1|DSUB
OG0008282	LOC108075990|XP_017024132.1|DKIK	LOC117894922|XP_034658160.1|DSUB
OG0008283	LOC108085933|XP_017038201.1|DKIK	LOC117903424|XP_034671330.1|DSUB
OG0008284	LOC108074884|XP_017022582.1|DKIK	LOC117902975|XP_034670526.1|DSUB
OG0008285	LOC108080032|XP_017030097.1|DKIK	LOC117901700|XP_034668457.1|DSUB
OG0008286	LOC108079325|XP_017029111.1|DKIK	LOC117903900|XP_034672296.1|DSUB
OG0008287	LOC108078992|XP_017028656.1|DKIK	LOC117889603|XP_034649908.1|DSUB
OG0008288	LOC108073118|XP_017020105.1|DKIK	LOC117897248|XP_034661861.1|DSUB
OG0008289	LOC108075667|XP_017023706.1|DKIK	LOC117899308|XP_034665125.1|DSUB
OG0008290	LOC108079461|XP_017029291.1|DKIK	LOC117889907|XP_034650324.1|DSUB
OG0008291	LOC108083494|XP_017034785.1|DKIK	LOC117891099|XP_034652179.1|DSUB
OG0008292	LOC108079260|XP_017029038.1|DKIK	LOC117901716|XP_034668487.1|DSUB
OG0008293	LOC108084997|XP_017036913.1|DKIK	LOC117897863|XP_034662827.1|DSUB
OG0008294	LOC108084586|XP_017036348.1|DKIK	LOC117899039|XP_034664691.1|DSUB
OG0008295	LOC108076614|XP_017025027.1|DKIK	LOC117890895|XP_034651924.1|DSUB
OG0008296	LOC108083491|XP_017034780.1|DKIK	LOC117897299|XP_034661936.1|DSUB
OG0008297	LOC108078993|XP_017028659.1|DKIK	LOC117889605|XP_034649914.1|DSUB
OG0008298	LOC108074161|XP_017021559.1|DKIK, LOC108078135|XP_017027250.1|DKIK	LOC117903189|XP_034670937.1|DSUB
OG0008299	LOC108085013|XP_017036944.1|DKIK	LOC117899352|XP_034665210.1|DSUB
OG0008300	LOC108071835|XP_017018235.1|DKIK	LOC117903494|XP_034671461.1|DSUB
OG0008301	LOC108084293|XP_017035945.1|DKIK	LOC117898121|XP_034663200.1|DSUB
OG0008302	LOC108084984|XP_017036902.1|DKIK	LOC117899777|XP_034665944.1|DSUB
OG0008303	LOC108084664|XP_017036474.1|DKIK	LOC117895646|XP_034659326.1|DSUB
OG0008304	LOC108080364|XP_017030571.1|DKIK	LOC117902200|XP_034669296.1|DSUB
OG0008305	LOC108080527|XP_017030816.1|DKIK	LOC117903287|XP_034671102.1|DSUB
OG0008306	LOC108085777|XP_017038016.1|DKIK	LOC117903834|XP_034672176.1|DSUB
OG0008307	LOC108077624|XP_017026521.1|DKIK	LOC117899734|XP_034665870.1|DSUB
OG0008308	LOC108073426|XP_017020534.1|DKIK	LOC117898860|XP_034664428.1|DSUB
OG0008309	LOC108072508|XP_017019169.1|DKIK	LOC117902244|XP_034669380.1|DSUB
OG0008310	LOC108085514|XP_017037627.1|DKIK	LOC117894060|XP_034656804.1|DSUB
OG0008311	LOC108074148|XP_017021537.1|DKIK	LOC117897949|XP_034662944.1|DSUB
OG0008312	LOC108085698|XP_017037899.1|DKIK	LOC117896560|XP_034660853.1|DSUB
OG0008313	LOC108079990|XP_017030046.1|DKIK	LOC117901911|XP_034668771.1|DSUB
OG0008314	LOC108074707|XP_017022336.1|DKIK	LOC117892517|XP_034654694.1|DSUB
OG0008315	LOC108086006|XP_017038308.1|DKIK	LOC117895782|XP_034659571.1|DSUB
OG0008317	LOC108075441|XP_017023383.1|DKIK	LOC117899314|XP_034665131.1|DSUB
OG0008318	LOC108083355|XP_017034587.1|DKIK	LOC117889616|XP_034649931.1|DSUB
OG0008319	LOC108072970|XP_017019892.1|DKIK	LOC117891846|XP_034653488.1|DSUB
OG0008320	LOC108079246|XP_017029020.1|DKIK	LOC117890016|XP_034650511.1|DSUB
OG0008321	LOC108080903|XP_017031294.1|DKIK	LOC117896143|XP_034660106.1|DSUB
OG0008322	LOC108077304|XP_017026074.1|DKIK	LOC117902382|XP_034669594.1|DSUB
OG0008323	LOC108071411|XP_017017643.1|DKIK	LOC117897744|XP_034662677.1|DSUB
OG0008324	LOC108083865|XP_017035341.1|DKIK	LOC117903547|XP_034671629.1|DSUB
OG0008326	LOC108071433|XP_017017676.1|DKIK	LOC117896810|XP_034661204.1|DSUB
OG0008327	LOC108071994|XP_017018456.1|DKIK	LOC117889841|XP_034650222.1|DSUB
OG0008328	LOC108080409|XP_017030632.1|DKIK	LOC117903723|XP_034671963.1|DSUB
OG0008329	LOC108074910|XP_017022628.1|DKIK	LOC117901738|XP_034668520.1|DSUB
OG0008331	LOC108078944|XP_017028582.1|DKIK	LOC117893793|XP_034656428.1|DSUB
OG0008332	LOC108078966|XP_017028621.1|DKIK	LOC117895400|XP_034658918.1|DSUB
OG0008333	LOC108070484|XP_017016461.1|DKIK	LOC117894453|XP_034657441.1|DSUB
OG0008334	LOC108070463|XP_017016433.1|DKIK	LOC117894446|XP_034657422.1|DSUB
OG0008335	LOC108075189|XP_017023013.1|DKIK	LOC117895223|XP_034658609.1|DSUB
OG0008336	LOC108083038|XP_017034157.1|DKIK	LOC117893816|XP_034656458.1|DSUB
OG0008337	LOC108078127|XP_017027240.1|DKIK	LOC117889969|XP_034650423.1|DSUB
OG0008338	LOC108073924|XP_017021210.1|DKIK	LOC117894827|XP_034657966.1|DSUB
OG0008339	LOC108083462|XP_017034733.1|DKIK	LOC117890800|XP_034651769.1|DSUB
OG0008341	LOC108080693|XP_017031023.1|DKIK	LOC117893810|XP_034656448.1|DSUB
OG0008342	LOC108075160|XP_017022936.1|DKIK	LOC117894355|XP_034657236.1|DSUB
OG0008343	LOC108077635|XP_017026537.1|DKIK	LOC117896126|XP_034660074.1|DSUB
OG0008344	LOC108079745|XP_017029648.1|DKIK	LOC117895470|XP_034659038.1|DSUB
OG0008345	LOC108079779|XP_017029714.1|DKIK	LOC117894051|XP_034656795.1|DSUB
OG0008346	LOC108079952|XP_017029999.1|DKIK	LOC117900233|XP_034666414.1|DSUB
OG0008347	LOC108074413|XP_017021930.1|DKIK	LOC117900986|XP_034667474.1|DSUB
OG0008348	LOC108077544|XP_017026422.1|DKIK	LOC117893513|XP_034656043.1|DSUB
OG0008349	LOC108074979|XP_017022701.1|DKIK	LOC117894917|XP_034658107.1|DSUB
OG0008350	LOC108080131|XP_017030254.1|DKIK	LOC117903901|XP_034672300.1|DSUB
OG0008351	LOC108075265|XP_017023121.1|DKIK	LOC117893541|XP_034656081.1|DSUB
OG0008352	LOC108084432|XP_017036128.1|DKIK	LOC117894517|XP_034657520.1|DSUB
OG0008353	LOC108080759|XP_017031105.1|DKIK	LOC117893768|XP_034656399.1|DSUB
OG0008354	LOC108075185|XP_017023008.1|DKIK	LOC117903764|XP_034672066.1|DSUB
OG0008355	LOC108078148|XP_017027279.1|DKIK	LOC117889998|XP_034650476.1|DSUB
OG0008356	LOC108070472|XP_017016446.1|DKIK	LOC117895193|XP_034658566.1|DSUB
OG0008357	LOC108072103|XP_017018606.1|DKIK	LOC117899224|XP_034664989.1|DSUB
OG0008358	LOC108075809|XP_017023870.1|DKIK	LOC117902116|XP_034669122.1|DSUB
OG0008359	LOC108072313|XP_017018874.1|DKIK	LOC117891660|XP_034653106.1|DSUB
OG0008360	LOC108076480|XP_017024858.1|DKIK	LOC117890721|XP_034651654.1|DSUB
OG0008361	LOC108074867|XP_017022569.1|DKIK	LOC117901333|XP_034667932.1|DSUB
OG0008362	LOC108085768|XP_017038000.1|DKIK	LOC117903501|XP_034671472.1|DSUB
OG0008363	LOC108073020|XP_017019967.1|DKIK	LOC117890366|XP_034651051.1|DSUB
OG0008364	LOC108083068|XP_017034196.1|DKIK	LOC117901790|XP_034668591.1|DSUB
OG0008365	LOC108078282|XP_017027534.1|DKIK	LOC117892146|XP_034654081.1|DSUB
OG0008366	LOC108070652|XP_017016709.1|DKIK	LOC117897456|XP_034662193.1|DSUB
OG0008367	LOC108080330|XP_017030519.1|DKIK	LOC117903346|XP_034671186.1|DSUB
OG0008368	LOC108077011|XP_017025579.1|DKIK	LOC117902166|XP_034669196.1|DSUB
OG0008369	LOC108081023|XP_017031468.1|DKIK	LOC117898244|XP_034663385.1|DSUB
OG0008370	LOC108073494|XP_017020643.1|DKIK	LOC117898070|XP_034663133.1|DSUB
OG0008371	LOC108081496|XP_017032199.1|DKIK	LOC117899792|XP_034665963.1|DSUB
OG0008372	LOC108071290|XP_017017477.1|DKIK	LOC117902395|XP_034669612.1|DSUB
OG0008373	LOC108077293|XP_017026061.1|DKIK	LOC117901837|XP_034668663.1|DSUB
OG0008374	LOC108083480|XP_017034766.1|DKIK	LOC117902187|XP_034669253.1|DSUB
OG0008375	LOC108081425|XP_017032096.1|DKIK	LOC117899958|XP_034666003.1|DSUB
OG0008376	LOC108086225|XP_017038579.1|DKIK	LOC117902720|XP_034670176.1|DSUB
OG0008377	LOC108074319|XP_017021806.1|DKIK	LOC117900343|XP_034666574.1|DSUB
OG0008378	LOC108074318|XP_017021805.1|DKIK	LOC117900342|XP_034666572.1|DSUB
OG0008379	LOC108075954|XP_017024091.1|DKIK	LOC117902030|XP_034668982.1|DSUB
OG0008380	LOC108077164|XP_017025888.1|DKIK	LOC117901453|XP_034668093.1|DSUB
OG0008381	LOC108086262|XP_017038636.1|DKIK	LOC117902074|XP_034669055.1|DSUB
OG0008383	LOC108079657|XP_017029543.1|DKIK	LOC117901028|XP_034667522.1|DSUB
OG0008384	LOC108082068|XP_017032840.1|DKIK	LOC117901102|XP_034667622.1|DSUB
OG0008385	LOC108081457|XP_017032136.1|DKIK	LOC117902170|XP_034669201.1|DSUB
OG0008386	LOC108071790|XP_017018158.1|DKIK	LOC117903112|XP_034670829.1|DSUB
OG0008387	LOC108073408|XP_017020494.1|DKIK	LOC117899526|XP_034665479.1|DSUB
OG0008388	LOC108074802|XP_017022476.1|DKIK	LOC117902300|XP_034669472.1|DSUB
OG0008389	LOC108073615|XP_017020799.1|DKIK	LOC117900521|XP_034666809.1|DSUB
OG0008390	LOC108081423|XP_017032094.1|DKIK	LOC117900676|XP_034667012.1|DSUB
OG0008391	LOC108074593|XP_017022195.1|DKIK	LOC117900054|XP_034666142.1|DSUB
OG0008392	LOC108075093|XP_017022865.1|DKIK	LOC117894766|XP_034657875.1|DSUB
OG0008393	LOC108075030|XP_017022773.1|DKIK	LOC117893133|XP_034655474.1|DSUB
OG0008394	LOC108075248|XP_017023095.1|DKIK	LOC117893732|XP_034656347.1|DSUB
OG0008395	LOC108083521|XP_017034839.1|DKIK	LOC117893809|XP_034656451.1|DSUB
OG0008396	LOC108083516|XP_017034824.1|DKIK	LOC117903180|XP_034670915.1|DSUB
OG0008397	LOC108074944|XP_017022666.1|DKIK	LOC117898330|XP_034663548.1|DSUB
OG0008398	LOC108074919|XP_017022638.1|DKIK	LOC117890403|XP_034651107.1|DSUB
OG0008399	LOC108076055|XP_017024230.1|DKIK	LOC117889587|XP_034649886.1|DSUB
OG0008400	LOC108075297|XP_017023181.1|DKIK	LOC117895348|XP_034658820.1|DSUB
OG0008401	LOC108074343|XP_017021855.1|DKIK	LOC117901503|XP_034668164.1|DSUB
OG0008402	LOC108077778|XP_017026766.1|DKIK	LOC117898589|XP_034664024.1|DSUB
OG0008403	LOC108075187|XP_017023011.1|DKIK	LOC117903090|XP_034670788.1|DSUB
OG0008404	LOC108075525|XP_017023510.1|DKIK	LOC117898224|XP_034663349.1|DSUB
OG0008405	LOC108083362|XP_017034593.1|DKIK	LOC117903131|XP_034670854.1|DSUB
OG0008406	LOC108083461|XP_017034732.1|DKIK	LOC117892970|XP_034655199.1|DSUB
OG0008407	LOC108082878|XP_017033952.1|DKIK	LOC117899322|XP_034665147.1|DSUB
OG0008408	LOC108080508|XP_017030766.1|DKIK	LOC117903409|XP_034671299.1|DSUB
OG0008409	LOC108074990|XP_017022710.1|DKIK	LOC117893860|XP_034656521.1|DSUB
OG0008410	LOC108072035|XP_017018507.1|DKIK	LOC117897707|XP_034662620.1|DSUB
OG0008411	LOC108081118|XP_017031613.1|DKIK	LOC117896372|XP_034660539.1|DSUB
OG0008412	LOC108080543|XP_017030835.1|DKIK	LOC117903548|XP_034671631.1|DSUB
OG0008413	LOC108073937|XP_017021232.1|DKIK	LOC117894397|XP_034657293.1|DSUB
OG0008414	LOC108080512|XP_017030778.1|DKIK	LOC117896586|XP_034660904.1|DSUB
OG0008415	LOC108082933|XP_017034026.1|DKIK	LOC117899930|XP_034665990.1|DSUB
OG0008416	LOC108079279|XP_017029064.1|DKIK	LOC117903458|XP_034671386.1|DSUB
OG0008417	LOC108083426|XP_017034671.1|DKIK	LOC117903460|XP_034671389.1|DSUB
OG0008418	LOC108076069|XP_017024263.1|DKIK	LOC117890995|XP_034652038.1|DSUB
OG0008419	LOC108080183|XP_017030321.1|DKIK	LOC117892594|XP_034654827.1|DSUB
OG0008420	LOC108083627|XP_017034989.1|DKIK	LOC117900540|XP_034666834.1|DSUB
OG0008421	LOC108084859|XP_017036733.1|DKIK	LOC117903907|XP_034672304.1|DSUB
OG0008422	LOC108074937|XP_017022657.1|DKIK	LOC117896423|XP_034660635.1|DSUB
OG0008423	LOC108072275|XP_017018830.1|DKIK	LOC117890575|XP_034651403.1|DSUB
OG0008424	LOC108079252|XP_017029031.1|DKIK	LOC117903808|XP_034672134.1|DSUB
OG0008425	LOC108070722|XP_017016806.1|DKIK	LOC117896084|XP_034660014.1|DSUB
OG0008426	LOC108082542|XP_017033468.1|DKIK	LOC117889885|XP_034650286.1|DSUB
OG0008427	LOC108080533|XP_017030822.1|DKIK	LOC117903274|XP_034671068.1|DSUB
OG0008428	LOC108080151|XP_017030278.1|DKIK	LOC117898643|XP_034664100.1|DSUB
OG0008429	LOC108080976|XP_017031392.1|DKIK	LOC117897843|XP_034662800.1|DSUB
OG0008430	LOC108080251|XP_017030399.1|DKIK	LOC117898230|XP_034663359.1|DSUB
OG0008431	LOC108076441|XP_017024795.1|DKIK	LOC117891134|XP_034652233.1|DSUB
OG0008432	LOC108083726|XP_017035120.1|DKIK	LOC117898739|XP_034664249.1|DSUB
OG0008433	LOC108084807|XP_017036655.1|DKIK	LOC117893618|XP_034656185.1|DSUB
OG0008434	LOC108073695|XP_017020917.1|DKIK	LOC117896656|XP_034660994.1|DSUB
OG0008435	LOC108076919|XP_017025452.1|DKIK	LOC117902309|XP_034669481.1|DSUB
OG0008436	LOC108076330|XP_017024603.1|DKIK	LOC117892400|XP_034654507.1|DSUB
OG0008438	LOC108085452|XP_017037552.1|DKIK	LOC117897475|XP_034662218.1|DSUB
OG0008439	LOC108082408|XP_017033246.1|DKIK	LOC117890511|XP_034651305.1|DSUB
OG0008440	LOC108084372|XP_017036044.1|DKIK	LOC117899632|XP_034665678.1|DSUB
OG0008441	LOC108083318|XP_017034547.1|DKIK	LOC117894313|XP_034657170.1|DSUB
OG0008442	LOC108082595|XP_017033551.1|DKIK	LOC117892235|XP_034654231.1|DSUB
OG0008443	LOC108083053|XP_017034169.1|DKIK	LOC117895121|XP_034658420.1|DSUB
OG0008444	LOC108080650|XP_017030963.1|DKIK	LOC117895091|XP_034658378.1|DSUB
OG0008445	LOC108080189|XP_017030332.1|DKIK	LOC117893974|XP_034656673.1|DSUB
OG0008446	LOC108080232|XP_017030377.1|DKIK	LOC117897394|XP_034662101.1|DSUB
OG0008447	LOC108074949|XP_017022671.1|DKIK	LOC117896737|XP_034661131.1|DSUB
OG0008448	LOC108076023|XP_017024170.1|DKIK	LOC117903650|XP_034671842.1|DSUB
OG0008449	LOC108085955|XP_017038231.1|DKIK	LOC117889613|XP_034649929.1|DSUB
OG0008450	LOC108082930|XP_017034012.1|DKIK	LOC117903583|XP_034671693.1|DSUB
OG0008451	LOC108076477|XP_017024894.1|DKIK	LOC117896718|XP_034661070.1|DSUB
OG0008452	LOC108074329|XP_017021827.1|DKIK	LOC117901437|XP_034668072.1|DSUB
OG0008453	LOC108076672|XP_017025093.1|DKIK	LOC117892372|XP_034654473.1|DSUB
OG0008454	LOC108080322|XP_017030505.1|DKIK	LOC117903748|XP_034672040.1|DSUB
OG0008455	LOC108072734|XP_017019485.1|DKIK	LOC117895322|XP_034658780.1|DSUB
OG0008456	LOC108084147|XP_017035682.1|DKIK	LOC117898383|XP_034663628.1|DSUB
OG0008457	LOC108073240|XP_017020282.1|DKIK	LOC117896505|XP_034660748.1|DSUB
OG0008458	LOC108070886|XP_017017019.1|DKIK	LOC117890365|XP_034651050.1|DSUB
OG0008460	LOC108075864|XP_017023948.1|DKIK	LOC117900885|XP_034667305.1|DSUB
OG0008461	LOC108079668|XP_017029554.1|DKIK	LOC117902783|XP_034670276.1|DSUB
OG0008462	LOC108074569|XP_017022159.1|DKIK	LOC117900936|XP_034667393.1|DSUB
OG0008463	LOC108074293|XP_017021769.1|DKIK	LOC117900000|XP_034666062.1|DSUB
OG0008464	LOC108072338|XP_017018915.1|DKIK	LOC117891966|XP_034653730.1|DSUB
OG0008465	LOC108072326|XP_017018895.1|DKIK	LOC117889995|XP_034650470.1|DSUB
OG0008466	LOC108076311|XP_017024579.1|DKIK	LOC117890922|XP_034651943.1|DSUB
OG0008467	LOC108082612|XP_017033581.1|DKIK	LOC117890049|XP_034650561.1|DSUB
OG0008468	LOC108074530|XP_017022096.1|DKIK	LOC117901394|XP_034668019.1|DSUB
OG0008469	LOC108085030|XP_017036966.1|DKIK	LOC117890233|XP_034650861.1|DSUB
OG0008470	LOC108076505|XP_017024893.1|DKIK	LOC117892057|XP_034653876.1|DSUB
OG0008472	LOC108072967|XP_017019889.1|DKIK	LOC117892339|XP_034654384.1|DSUB
OG0008473	LOC108083791|XP_017035206.1|DKIK	LOC117895377|XP_034658880.1|DSUB
OG0008474	LOC108070677|XP_017016739.1|DKIK	LOC117896090|XP_034660019.1|DSUB
OG0008475	LOC108072521|XP_017019181.1|DKIK	LOC117901920|XP_034668779.1|DSUB
OG0008476	LOC108084039|XP_017035544.1|DKIK	LOC117899221|XP_034664985.1|DSUB
OG0008477	LOC108070759|XP_017016846.1|DKIK	LOC117891202|XP_034652429.1|DSUB
OG0008478	LOC108073277|XP_017020322.1|DKIK	LOC117896924|XP_034661355.1|DSUB
OG0008479	LOC108078216|XP_017027393.1|DKIK	LOC117891780|XP_034653339.1|DSUB
OG0008480	LOC108083081|XP_017034210.1|DKIK	LOC117893180|XP_034655563.1|DSUB
OG0008481	LOC108084661|XP_017036472.1|DKIK	LOC117903407|XP_034671297.1|DSUB
OG0008482	LOC108077533|XP_017026407.1|DKIK	LOC117893995|XP_034656698.1|DSUB
OG0008483	LOC108082055|XP_017032820.1|DKIK, LOC108078002|XP_017027044.1|DKIK, LOC108081398|XP_017032047.1|DKIK	LOC117901815|XP_034668621.1|DSUB
OG0008484	LOC108077395|XP_017026182.1|DKIK	LOC117898773|XP_034664297.1|DSUB
OG0008485	LOC108082126|XP_017032916.1|DKIK	LOC117901719|XP_034668486.1|DSUB
OG0008486	LOC108085975|XP_017038268.1|DKIK	LOC117902929|XP_034670408.1|DSUB
OG0008488	LOC108084821|XP_017036672.1|DKIK	LOC117897697|XP_034662609.1|DSUB
OG0008489	LOC108085403|XP_017037461.1|DKIK	LOC117897081|XP_034661610.1|DSUB
OG0008490	LOC108073590|XP_017020773.1|DKIK	LOC117898715|XP_034664223.1|DSUB
OG0008491	LOC108077638|XP_017026541.1|DKIK	LOC117897871|XP_034662836.1|DSUB
OG0008492	LOC108079532|XP_017029357.1|DKIK	LOC117900119|XP_034666236.1|DSUB
OG0008493	LOC108075380|XP_017023283.1|DKIK, LOC108075324|XP_017023222.1|DKIK	LOC117900062|XP_034666157.1|DSUB
OG0008494	LOC108076250|XP_017024488.1|DKIK	LOC117891130|XP_034652229.1|DSUB
OG0008495	LOC108076315|XP_017024583.1|DKIK	LOC117891411|XP_034652748.1|DSUB
OG0008496	LOC108072325|XP_017018894.1|DKIK	LOC117889994|XP_034650469.1|DSUB
OG0008497	LOC108076632|XP_017025047.1|DKIK	LOC117890289|XP_034650943.1|DSUB
OG0008498	LOC108072882|XP_017019691.1|DKIK	LOC117891164|XP_034652375.1|DSUB
OG0008499	LOC108082129|XP_017032920.1|DKIK	LOC117891464|XP_034652838.1|DSUB, LOC117891463|XP_034652837.1|DSUB
OG0008500	LOC108082443|XP_017033302.1|DKIK	LOC117892299|XP_034654332.1|DSUB
OG0008501	LOC108071944|XP_017018399.1|DKIK	LOC117895457|XP_034659020.1|DSUB
OG0008502	LOC108083772|XP_017035186.1|DKIK	LOC117893685|XP_034656268.1|DSUB, LOC117903667|XP_034671884.1|DSUB
OG0008503	LOC108083500|XP_017034798.1|DKIK	LOC117903878|XP_034672260.1|DSUB
OG0008504	LOC108075164|XP_017022955.1|DKIK	LOC117896872|XP_034661295.1|DSUB, LOC117893059|XP_034655351.1|DSUB
OG0008505	LOC108085818|XP_017038058.1|DKIK	LOC117901179|XP_034667722.1|DSUB, LOC117902502|XP_034669821.1|DSUB, LOC117889706|XP_034650018.1|DSUB, LOC117892733|XP_034655046.1|DSUB, LOC117902501|XP_034669820.1|DSUB, LOC117893801|XP_034656436.1|DSUB
OG0008506	LOC108080201|XP_017030346.1|DKIK	LOC117894171|XP_034656965.1|DSUB
OG0008507	LOC108076682|XP_017025118.1|DKIK, LOC108080570|XP_017030864.1|DKIK, LOC108080569|XP_017030863.1|DKIK	LOC117892963|XP_034655187.1|DSUB
OG0008508	LOC108071662|XP_017017955.1|DKIK	LOC117894821|XP_034657961.1|DSUB
OG0008509	LOC108080274|XP_017030427.1|DKIK	LOC117894488|XP_034657490.1|DSUB
OG0008510	LOC108081004|XP_017031430.1|DKIK	LOC117892703|XP_034655009.1|DSUB
OG0008511	LOC108082689|XP_017033683.1|DKIK, LOC108082883|XP_017033954.1|DKIK	LOC117902511|XP_034669826.1|DSUB, LOC117893459|XP_034655969.1|DSUB
OG0008512	LOC108075847|XP_017023917.1|DKIK	LOC117903036|XP_034670657.1|DSUB
OG0008513	LOC108074508|XP_017022075.1|DKIK	LOC117893083|XP_034655395.1|DSUB, LOC117903360|XP_034671206.1|DSUB, LOC117893643|XP_034656224.1|DSUB
OG0008514	LOC108076917|XP_017025449.1|DKIK	LOC117901223|XP_034667785.1|DSUB
OG0008515	LOC108086254|XP_017038628.1|DKIK, LOC108071836|XP_017018237.1|DKIK	LOC117900811|XP_034667193.1|DSUB
OG0008516	LOC108085992|XP_017038282.1|DKIK, LOC108070549|XP_017016564.1|DKIK, LOC108070550|XP_017016565.1|DKIK	LOC117895304|XP_034658755.1|DSUB
OG0008517	LOC108078874|XP_017028487.1|DKIK	LOC117893073|XP_034655382.1|DSUB
OG0008518	LOC108083455|XP_017034714.1|DKIK, LOC108081522|XP_017032229.1|DKIK, LOC108072513|XP_017019176.1|DKIK	LOC117893866|XP_034656529.1|DSUB
OG0008519	LOC108072943|XP_017019787.1|DKIK	LOC117890217|XP_034650846.1|DSUB
OG0008520	LOC108084349|XP_017036001.1|DKIK	LOC117899552|XP_034665532.1|DSUB
OG0008523	LOC108075816|XP_017023879.1|DKIK	LOC117900510|XP_034666794.1|DSUB
OG0008524	LOC108079313|XP_017029095.1|DKIK	LOC117903228|XP_034671018.1|DSUB
OG0008525	LOC108077281|XP_017026048.1|DKIK, LOC108076835|XP_017025352.1|DKIK	LOC117901002|XP_034667490.1|DSUB
OG0008527	LOC108083388|XP_017034627.1|DKIK	LOC117903079|XP_034670767.1|DSUB
OG0008528	LOC108079061|XP_017028763.1|DKIK	LOC117895114|XP_034658411.1|DSUB
OG0008529	LOC108076012|XP_017024157.1|DKIK	LOC117890934|XP_034651962.1|DSUB
OG0008530	LOC108078998|XP_017028666.1|DKIK	LOC117903393|XP_034671270.1|DSUB
OG0008531	LOC108084677|XP_017036495.1|DKIK	LOC117903875|XP_034672255.1|DSUB
