Orthogroup	BCOP.longest_only	DERE.longest_only
OG0007153	LOC119074788|XP_037036962.1|BCOP	LOC6550500|XP_001977815.1|DERE
OG0007154	LOC119069713|XP_037029732.1|BCOP	LOC6547996|XP_001975275.1|DERE
OG0007155	LOC119069578|XP_037029557.1|BCOP	LOC6549027|XP_001975536.1|DERE
OG0007156	LOC119075150|XP_037037439.1|BCOP	LOC6553449|XP_001979376.1|DERE
OG0007157	LOC119078753|XP_037042350.1|BCOP	LOC6552740|XP_001978984.3|DERE
OG0007158	LOC119078787|XP_037042393.1|BCOP	LOC6545413|XP_001971712.2|DERE
OG0007159	LOC119067457|XP_037026338.1|BCOP	LOC6555567|XP_001982484.3|DERE
OG0007160	LOC119074874|XP_037037105.1|BCOP	LOC6553858|XP_001980562.1|DERE
OG0007161	LOC119074214|XP_037036111.1|BCOP	LOC6555645|XP_026838907.1|DERE
OG0007162	LOC119074204|XP_037036099.1|BCOP	LOC6551499|XP_015011033.1|DERE
OG0007163	LOC119077921|XP_037041197.1|BCOP	LOC6554292|XP_001981060.1|DERE
OG0007164	LOC119073862|XP_037035622.1|BCOP	LOC6554293|XP_001981061.1|DERE
OG0007165	LOC119074758|XP_037036919.1|BCOP	LOC6551326|XP_026838732.1|DERE
OG0007166	LOC119074547|XP_037036611.1|BCOP	LOC6545813|XP_026833003.1|DERE
OG0007167	LOC119074679|XP_037036858.1|BCOP	LOC6550740|XP_001978055.1|DERE
OG0007168	LOC119074546|XP_037036608.1|BCOP	LOC6550501|XP_001977816.1|DERE
OG0007169	LOC119074927|XP_037037217.1|BCOP	LOC6555590|XP_001982615.1|DERE
OG0007170	LOC119076563|XP_037039241.1|BCOP	LOC6552110|XP_001978806.2|DERE
OG0007171	LOC119075808|XP_037038270.1|BCOP	LOC6551231|XP_026838194.1|DERE
OG0007172	LOC119076672|XP_037039462.1|BCOP	LOC6555575|XP_001982492.1|DERE
OG0007173	LOC119066320|XP_037024608.1|BCOP	LOC6555578|XP_001982495.1|DERE
OG0007174	LOC119074856|XP_037037063.1|BCOP	LOC6554911|XP_026839786.1|DERE
OG0007175	LOC119082070|XP_037047304.1|BCOP	LOC6545245|XP_001972569.1|DERE
OG0007176	LOC119076054|XP_037038584.1|BCOP	LOC6555267|XP_001981832.1|DERE
OG0007177	LOC119084120|XP_037049868.1|BCOP	LOC6552202|XP_001978932.1|DERE
OG0007178	LOC119070136|XP_037030358.1|BCOP	LOC6552591|XP_001980920.2|DERE
OG0007179	LOC119077325|XP_037040432.1|BCOP	LOC6553012|XP_001979153.1|DERE
OG0007180	LOC119077695|XP_037040862.1|BCOP	LOC6552403|XP_015009554.1|DERE
OG0007181	LOC119075024|XP_037037331.1|BCOP	LOC6555760|XP_001982666.1|DERE
OG0007182	LOC119084330|XP_037050156.1|BCOP	LOC6554001|XP_026839796.1|DERE
OG0007183	LOC119085256|XP_037051488.1|BCOP	LOC6554109|XP_026834340.1|DERE
OG0007184	LOC119074286|XP_037036201.1|BCOP	LOC6554003|XP_026839780.1|DERE
OG0007186	LOC119076662|XP_037039442.1|BCOP	LOC6553296|XP_001980166.3|DERE
OG0007187	LOC119075713|XP_037038131.1|BCOP	LOC6554463|XP_026831880.1|DERE
OG0007188	LOC119076821|XP_037039710.1|BCOP	LOC6554156|XP_001981913.2|DERE
OG0007189	LOC119075723|XP_037038154.1|BCOP	LOC6551999|XP_001980807.1|DERE
OG0007190	LOC119085984|XP_037052447.1|BCOP	LOC6553972|XP_015009912.1|DERE
OG0007191	LOC119081266|XP_037045903.1|BCOP	LOC6546443|XP_001972929.1|DERE
OG0007192	LOC119077814|XP_037041020.1|BCOP	LOC6551032|XP_001978251.2|DERE
OG0007193	LOC119074781|XP_037036950.1|BCOP	LOC6551031|XP_001978250.3|DERE
OG0007194	LOC119075009|XP_037037308.1|BCOP	LOC6551085|XP_001976953.1|DERE
OG0007195	LOC119076215|XP_037038761.1|BCOP	LOC6552096|XP_001978866.1|DERE
OG0007196	LOC119067904|XP_037027088.1|BCOP	LOC6554606|XP_001981558.1|DERE
OG0007197	LOC119074394|XP_037036408.1|BCOP	LOC6545918|XP_001972731.1|DERE
OG0007198	LOC119076236|XP_037038790.1|BCOP	LOC6554004|XP_001979509.1|DERE
OG0007199	LOC119076668|XP_037039456.1|BCOP	LOC6551930|XP_001979674.1|DERE
OG0007200	LOC119074782|XP_037036951.1|BCOP	LOC6554037|XP_001980510.1|DERE
OG0007201	LOC119070236|XP_037030405.1|BCOP	LOC6545181|XP_001972529.1|DERE
OG0007202	LOC119084465|XP_037050344.1|BCOP	LOC6544514|XP_026833328.1|DERE
OG0007203	LOC119072657|XP_037033811.1|BCOP	LOC6544515|XP_001973055.1|DERE
OG0007204	LOC119066660|XP_037025132.1|BCOP	LOC6550516|XP_001977991.1|DERE
OG0007205	LOC119072677|XP_037033850.1|BCOP	LOC6545269|XP_001973267.1|DERE
OG0007206	LOC119077859|XP_037041083.1|BCOP	LOC6554023|XP_026839584.1|DERE
OG0007207	LOC119067423|XP_037026289.1|BCOP	LOC6555270|XP_001981835.1|DERE
OG0007208	LOC119075710|XP_037038127.1|BCOP	LOC6551997|XP_015009777.1|DERE
OG0007209	LOC119085196|XP_037051403.1|BCOP	LOC6551996|XP_001980804.2|DERE
OG0007210	LOC119082079|XP_037047329.1|BCOP	LOC6554008|XP_001979513.1|DERE
OG0007211	LOC119076811|XP_037039693.1|BCOP	LOC6554021|XP_001980535.3|DERE
OG0007212	LOC119076624|XP_037039384.1|BCOP	LOC6554233|XP_001981250.1|DERE
OG0007213	LOC119082922|XP_037048475.1|BCOP	LOC26526783|XP_015012853.2|DERE
OG0007214	LOC119074371|XP_037036372.1|BCOP	LOC6543812|XP_026832601.1|DERE
OG0007215	LOC119076547|XP_037039238.1|BCOP	LOC6553861|XP_001980565.1|DERE
OG0007216	LOC119083503|XP_037049152.1|BCOP	LOC6555153|XP_001981164.1|DERE
OG0007217	LOC119084472|XP_037050352.1|BCOP	LOC26526274|XP_015012772.1|DERE
OG0007218	LOC119075670|XP_037038082.1|BCOP, LOC119074844|XP_037037054.1|BCOP	LOC6555484|XP_001981045.3|DERE
OG0007219	LOC119067631|XP_037026627.1|BCOP	LOC6552873|XP_001979991.1|DERE
OG0007220	LOC119068981|XP_037028747.1|BCOP	LOC6553879|XP_001979590.1|DERE
OG0007221	LOC119077864|XP_037041104.1|BCOP	LOC6554409|XP_001981705.2|DERE
OG0007222	LOC119074554|XP_037036635.1|BCOP	LOC6553158|XP_001980066.1|DERE
OG0007223	LOC119084083|XP_037049814.1|BCOP	LOC6554113|XP_001981054.2|DERE
OG0007224	LOC119066570|XP_037025014.1|BCOP	LOC6553962|XP_001979557.1|DERE
OG0007225	LOC119078015|XP_037041301.1|BCOP	LOC6553168|XP_001980028.1|DERE
OG0007226	LOC119074823|XP_037037008.1|BCOP	LOC6552513|XP_001980938.1|DERE
OG0007227	LOC119072072|XP_037033115.1|BCOP	LOC6544697|XP_001972020.1|DERE
OG0007228	LOC119070998|XP_037031491.1|BCOP	LOC6543890|XP_026833908.1|DERE
OG0007229	LOC119068418|XP_037027882.1|BCOP	LOC6553338|XP_001979311.1|DERE
OG0007230	LOC119076160|XP_037038739.1|BCOP	LOC6551743|XP_001979693.2|DERE
OG0007231	LOC119076022|XP_037038518.1|BCOP	LOC6554099|XP_001980456.1|DERE
OG0007232	LOC119075142|XP_037037425.1|BCOP	LOC6543735|XP_015013288.1|DERE
OG0007233	LOC119075013|XP_037037316.1|BCOP	LOC6543737|XP_026833511.1|DERE
OG0007234	LOC119075004|XP_037037301.1|BCOP	LOC6544193|XP_001971951.1|DERE
OG0007235	LOC119075005|XP_037037303.1|BCOP	LOC6544190|XP_001971948.2|DERE
OG0007236	LOC119074694|XP_037036875.1|BCOP	LOC6553410|XP_001979263.1|DERE
OG0007237	LOC119076872|XP_037039776.1|BCOP	LOC6552515|XP_001980940.1|DERE
OG0007238	LOC119078641|XP_037042134.1|BCOP	LOC6555825|XP_001982691.1|DERE
OG0007239	LOC119076045|XP_037038568.1|BCOP, LOC119072269|XP_037033355.1|BCOP	LOC6551914|XP_026832096.1|DERE
OG0007240	LOC119071746|XP_037032678.1|BCOP	LOC6551906|XP_001979667.1|DERE
OG0007241	LOC119072238|XP_037033311.1|BCOP	LOC6550170|XP_001977608.1|DERE
OG0007242	LOC119068101|XP_037027464.1|BCOP	LOC6550171|XP_015010804.1|DERE
OG0007243	LOC119077856|XP_037041079.1|BCOP	LOC6551057|XP_001978301.2|DERE
OG0007244	LOC119076676|XP_037039467.1|BCOP	LOC6553032|XP_001980094.1|DERE
OG0007245	LOC119075786|XP_037038243.1|BCOP	LOC6555034|XP_001981176.2|DERE
OG0007246	LOC119070456|XP_037030706.1|BCOP	LOC6553728|XP_001980397.1|DERE
OG0007247	LOC119078952|XP_037042592.1|BCOP	LOC6549593|XP_001975661.1|DERE
OG0007248	LOC119075918|XP_037038399.1|BCOP	LOC6555649|XP_026838912.1|DERE
OG0007249	LOC119075865|XP_037038318.1|BCOP	LOC6550442|XP_001977837.1|DERE
OG0007250	LOC119074647|XP_037036819.1|BCOP	LOC6551384|XP_001977229.1|DERE
OG0007251	LOC119075237|XP_037037525.1|BCOP	LOC6552438|XP_001980927.1|DERE
OG0007252	LOC119067761|XP_037026792.1|BCOP	LOC6552216|XP_001980735.3|DERE
OG0007253	LOC119074853|XP_037037061.1|BCOP	LOC6544862|XP_001973174.1|DERE
OG0007254	LOC119074409|XP_037036426.1|BCOP	LOC6551957|XP_026832060.1|DERE
OG0007255	LOC119075801|XP_037038263.1|BCOP	LOC6550381|XP_001977748.1|DERE
OG0007256	LOC119074644|XP_037036816.1|BCOP	LOC6552201|XP_001978931.1|DERE
OG0007257	LOC119076664|XP_037039453.1|BCOP	LOC6553319|XP_026839018.1|DERE
OG0007258	LOC119075956|XP_037038418.1|BCOP	LOC6553320|XP_026839023.1|DERE
OG0007259	LOC119070980|XP_037031470.1|BCOP	LOC6555793|XP_001982463.1|DERE
OG0007260	LOC119077909|XP_037041179.1|BCOP	LOC6544475|XP_001972509.1|DERE
OG0007261	LOC119071692|XP_037032575.1|BCOP	LOC6548191|XP_001975213.1|DERE
OG0007262	LOC119072050|XP_037033073.1|BCOP	LOC6555558|XP_001982583.1|DERE
OG0007263	LOC119081014|XP_037045592.1|BCOP	LOC6545883|XP_001973488.1|DERE
OG0007264	LOC119072239|XP_037033309.1|BCOP	LOC6544135|XP_001973729.1|DERE
OG0007265	LOC119071975|XP_037033005.1|BCOP	LOC6551597|XP_001978462.1|DERE
OG0007266	LOC119076016|XP_037038503.1|BCOP	LOC6553749|XP_001979410.3|DERE
OG0007267	LOC119077917|XP_037041191.1|BCOP	LOC6551961|XP_001979687.1|DERE
OG0007268	LOC119077055|XP_037040080.1|BCOP	LOC6547010|XP_001974625.1|DERE
OG0007269	LOC119074596|XP_037036733.1|BCOP	LOC6555697|XP_001982474.1|DERE
OG0007270	LOC119077655|XP_037040767.1|BCOP	LOC6552649|XP_026831765.1|DERE
OG0007271	LOC119076826|XP_037039719.1|BCOP	LOC6553101|XP_001980096.1|DERE
OG0007272	LOC119074957|XP_037037242.1|BCOP	LOC6544696|XP_001972019.1|DERE
OG0007273	LOC119083981|XP_037049687.1|BCOP	LOC6551783|XP_026832063.1|DERE
OG0007274	LOC119077929|XP_037041204.1|BCOP	LOC6552050|XP_026839703.1|DERE
OG0007275	LOC119070337|XP_037030520.1|BCOP	LOC6546383|XP_015013809.1|DERE
OG0007276	LOC119084115|XP_037049862.1|BCOP	LOC6546380|XP_001971783.1|DERE
OG0007277	LOC119073573|XP_037035031.1|BCOP	LOC6543898|XP_001973649.1|DERE
OG0007278	LOC119075229|XP_037037514.1|BCOP	LOC6545151|XP_001971581.1|DERE
OG0007279	LOC119075223|XP_037037504.1|BCOP	LOC6546009|XP_015013219.1|DERE
OG0007280	LOC119084184|XP_037049944.1|BCOP	LOC6546178|XP_026832667.1|DERE
OG0007281	LOC119072767|XP_037033956.1|BCOP	LOC6554727|XP_001981790.1|DERE
OG0007282	LOC119072751|XP_037033932.1|BCOP	LOC6554726|XP_001981789.1|DERE
OG0007283	LOC119067049|XP_037025689.1|BCOP	LOC6554402|XP_001981698.1|DERE
OG0007284	LOC119079433|XP_037043241.1|BCOP	LOC6551794|XP_001979619.2|DERE
OG0007285	LOC119084474|XP_037050354.1|BCOP	LOC6550355|XP_001977784.1|DERE
OG0007286	LOC119078057|XP_037041379.1|BCOP	LOC6550458|XP_026837243.1|DERE
OG0007287	LOC119066214|XP_037024431.1|BCOP	LOC6542298|XP_001968213.1|DERE
OG0007288	LOC119078063|XP_037041395.1|BCOP	LOC6551379|XP_026838198.1|DERE
OG0007289	LOC119071306|XP_037032083.1|BCOP	LOC6551284|XP_001978428.1|DERE
OG0007290	LOC119067847|XP_037026974.1|BCOP	LOC6551934|XP_001979678.1|DERE
OG0007291	LOC119067254|XP_037026025.1|BCOP	LOC6550890|XP_001976955.1|DERE
OG0007292	LOC119076467|XP_037039129.1|BCOP	LOC6550674|XP_001978032.2|DERE
OG0007293	LOC119074334|XP_037036315.1|BCOP	LOC6554136|XP_001981688.1|DERE
OG0007294	LOC119074199|XP_037036090.1|BCOP	LOC6552879|XP_001979997.1|DERE
OG0007295	LOC119069103|XP_037028890.1|BCOP	LOC6553027|XP_001980089.1|DERE
OG0007296	LOC119075851|XP_037038298.1|BCOP	LOC6555094|XP_026839690.1|DERE
OG0007297	LOC119075722|XP_037038153.1|BCOP	LOC6552192|XP_001979737.1|DERE
OG0007298	LOC119069432|XP_037029388.1|BCOP	LOC6552402|XP_001978928.1|DERE
OG0007299	LOC119084033|XP_037049754.1|BCOP	LOC6552434|XP_026839751.1|DERE
OG0007300	LOC119077672|XP_037040815.1|BCOP	LOC6553316|XP_001980160.1|DERE
OG0007301	LOC119074952|XP_037037236.1|BCOP	LOC6552830|XP_026831541.1|DERE
OG0007302	LOC119076809|XP_037039688.1|BCOP	LOC6552482|XP_026837530.1|DERE
OG0007303	LOC119073664|XP_037035167.1|BCOP	LOC6551429|XP_001977136.1|DERE
OG0007304	LOC119073767|XP_037035328.1|BCOP	LOC6540648|XP_001968882.2|DERE
OG0007305	LOC119076147|XP_037038724.1|BCOP	LOC6546167|XP_001972864.1|DERE
OG0007306	LOC119076105|XP_037038660.1|BCOP	LOC6546166|XP_001972863.1|DERE
OG0007307	LOC119076679|XP_037039471.1|BCOP	LOC6553218|XP_026835639.1|DERE
OG0007308	LOC119074645|XP_037036817.1|BCOP	LOC6554583|XP_001981539.1|DERE
OG0007309	LOC119076640|XP_037039405.1|BCOP	LOC6554257|XP_026831496.1|DERE
OG0007310	LOC119073520|XP_037034952.1|BCOP	LOC6554847|XP_015008898.1|DERE
OG0007311	LOC119073432|XP_037034807.1|BCOP	LOC6554844|XP_026831983.1|DERE
OG0007312	LOC119075778|XP_037038227.1|BCOP	LOC6548534|XP_001975374.1|DERE
OG0007313	LOC119074595|XP_037036732.1|BCOP, LOC119079668|XP_037043614.1|BCOP	LOC6550335|XP_026837940.1|DERE
OG0007314	LOC119078072|XP_037041418.1|BCOP	LOC6555624|XP_001982602.1|DERE
OG0007315	LOC119078050|XP_037041359.1|BCOP	LOC6551493|XP_026838772.1|DERE
OG0007316	LOC119067660|XP_037026657.1|BCOP	LOC6553831|XP_001979496.1|DERE
OG0007317	LOC119074785|XP_037036958.1|BCOP	LOC6552600|XP_001978993.1|DERE
OG0007318	LOC119074335|XP_037036318.1|BCOP	LOC6552599|XP_015009564.1|DERE
OG0007319	LOC119070085|XP_037030297.1|BCOP	LOC6545179|XP_001972527.1|DERE
OG0007320	LOC119073773|XP_037035339.1|BCOP	LOC6552052|XP_001980688.2|DERE
OG0007321	LOC119084259|XP_037050063.1|BCOP	LOC6555525|XP_026837978.1|DERE
OG0007322	LOC119076710|XP_037039521.1|BCOP	LOC6555787|XP_026838886.1|DERE
OG0007323	LOC119076704|XP_037039512.1|BCOP	LOC6555806|XP_026838979.1|DERE
OG0007324	LOC119075174|XP_037037466.1|BCOP	LOC6552726|XP_001978953.1|DERE
OG0007325	LOC119074432|XP_037036456.1|BCOP	LOC6554891|XP_001982246.1|DERE
OG0007326	LOC119074431|XP_037036453.1|BCOP	LOC6552727|XP_026832383.1|DERE
OG0007327	LOC119076089|XP_037038638.1|BCOP	LOC6543647|XP_001971347.1|DERE
OG0007328	LOC119074438|XP_037036461.1|BCOP	LOC6552996|XP_001980056.1|DERE
OG0007330	LOC119077726|XP_037040897.1|BCOP	LOC6550270|XP_015011124.1|DERE
OG0007331	LOC119084248|XP_037050044.1|BCOP	LOC6555783|XP_026838960.1|DERE
OG0007332	LOC119084258|XP_037050059.1|BCOP	LOC6549953|XP_026838378.1|DERE
OG0007333	LOC119072914|XP_037034131.1|BCOP	LOC6553356|XP_001980185.1|DERE
OG0007334	LOC119076125|XP_037038689.1|BCOP	LOC6541599|XP_015015176.1|DERE
OG0007335	LOC119074881|XP_037037113.1|BCOP	LOC6545457|XP_015013254.1|DERE
OG0007336	LOC119085958|XP_037052413.1|BCOP	LOC6551125|XP_001978352.2|DERE
OG0007337	LOC119066592|XP_037025046.1|BCOP	LOC6546329|XP_001972941.1|DERE
OG0007338	LOC119074316|XP_037036265.1|BCOP	LOC6546048|XP_001971745.2|DERE
OG0007339	LOC119073627|XP_037035115.1|BCOP	LOC6552436|XP_001980892.1|DERE
OG0007340	LOC119081886|XP_037047011.1|BCOP	LOC6552005|XP_026839685.1|DERE
OG0007341	LOC119074838|XP_037037028.1|BCOP	LOC6552205|XP_001978935.2|DERE
OG0007342	LOC119084433|XP_037050306.1|BCOP	LOC6555159|XP_001981415.1|DERE
OG0007343	LOC119069687|XP_037029738.1|BCOP	LOC6554655|XP_001981979.1|DERE
OG0007344	LOC119086023|XP_037052490.1|BCOP	LOC6541193|XP_001968272.1|DERE
OG0007345	LOC119070348|XP_037030572.1|BCOP	LOC6554653|XP_001981977.1|DERE
OG0007346	LOC119072885|XP_037034100.1|BCOP	LOC6543998|XP_001971890.1|DERE
OG0007347	LOC119074885|XP_037037121.1|BCOP	LOC6550611|XP_026837416.1|DERE
OG0007348	LOC119074872|XP_037037093.1|BCOP	LOC6550633|XP_001978145.1|DERE
OG0007349	LOC119074867|XP_037037085.1|BCOP	LOC6550634|XP_001978146.1|DERE
OG0007350	LOC119077907|XP_037041174.1|BCOP	LOC6550958|XP_001976987.1|DERE
OG0007351	LOC119084418|XP_037050280.1|BCOP	LOC6545924|XP_026832449.1|DERE
OG0007352	LOC119084447|XP_037050322.1|BCOP	LOC6546674|XP_001975867.1|DERE
OG0007353	LOC119074397|XP_037036412.1|BCOP	LOC6552296|XP_001978893.1|DERE
OG0007354	LOC119076103|XP_037038657.1|BCOP	LOC6550109|XP_001977600.1|DERE
OG0007355	LOC119083976|XP_037049675.1|BCOP	LOC6552835|XP_026832066.1|DERE
OG0007356	LOC119080145|XP_037044257.1|BCOP	LOC6541053|XP_001970364.1|DERE
OG0007357	LOC119084023|XP_037049736.1|BCOP	LOC6553084|XP_026831489.1|DERE
OG0007358	LOC119074813|XP_037036994.1|BCOP	LOC6552973|XP_026839850.1|DERE
OG0007359	LOC119078118|XP_037041466.1|BCOP	LOC6554684|XP_001981564.1|DERE
OG0007360	LOC119076115|XP_037038672.1|BCOP	LOC6552867|XP_001979975.1|DERE
OG0007361	LOC119074385|XP_037036395.1|BCOP	LOC6555540|XP_026838858.1|DERE
OG0007362	LOC119082624|XP_037048081.1|BCOP	LOC6549380|XP_001974300.1|DERE
OG0007363	LOC119078086|XP_037041443.1|BCOP	LOC6550975|XP_001976852.1|DERE
OG0007364	LOC119078058|XP_037041380.1|BCOP	LOC6550976|XP_026838215.1|DERE
OG0007365	LOC119071859|XP_037032816.1|BCOP	LOC6550992|XP_026837761.1|DERE
OG0007366	LOC119073277|XP_037034590.1|BCOP	LOC6553961|XP_001979556.1|DERE
OG0007367	LOC119076606|XP_037039357.1|BCOP	LOC6543677|XP_001971845.2|DERE
OG0007368	LOC119074060|XP_037035908.1|BCOP	LOC6553510|XP_001979356.1|DERE
OG0007369	LOC119084247|XP_037050083.1|BCOP	LOC6552064|XP_015009710.2|DERE
OG0007370	LOC119072415|XP_037033559.1|BCOP	LOC6541848|XP_015014592.2|DERE
OG0007371	LOC119067799|XP_037026841.1|BCOP	LOC6554873|XP_001981369.2|DERE
OG0007372	LOC119084032|XP_037049752.1|BCOP	LOC6552460|XP_001980878.1|DERE
OG0007373	LOC119072047|XP_037033069.1|BCOP	LOC6550571|XP_001978124.1|DERE
OG0007374	LOC119083299|XP_037048888.1|BCOP	LOC6549886|XP_001977363.1|DERE
OG0007375	LOC119076404|XP_037039025.1|BCOP	LOC6549942|XP_026838473.1|DERE
OG0007376	LOC119074597|XP_037036735.1|BCOP, LOC119074590|XP_037036724.1|BCOP	LOC6550610|XP_001978137.1|DERE
OG0007377	LOC119075818|XP_037038281.1|BCOP	LOC6549998|XP_001977464.1|DERE
OG0007378	LOC119075775|XP_037038224.1|BCOP	LOC6550455|XP_001977832.1|DERE
OG0007379	LOC119072858|XP_037034060.1|BCOP	LOC6550738|XP_001978053.1|DERE
OG0007380	LOC119072271|XP_037033360.1|BCOP	LOC6555730|XP_026838974.1|DERE
OG0007381	LOC119076792|XP_037039649.1|BCOP	LOC6550742|XP_026838091.1|DERE
OG0007382	LOC119077898|XP_037041161.1|BCOP	LOC6555588|XP_001982613.1|DERE
OG0007383	LOC119074915|XP_037037165.1|BCOP	LOC6555753|XP_026837828.1|DERE
OG0007384	LOC119078651|XP_037042141.1|BCOP	LOC6555584|XP_001982609.1|DERE
OG0007385	LOC119076512|XP_037039192.1|BCOP	LOC6550195|XP_001977584.1|DERE
OG0007386	LOC119085707|XP_037052054.1|BCOP	LOC6550924|XP_001976979.1|DERE
OG0007387	LOC119073667|XP_037035197.1|BCOP	LOC6550711|XP_001978011.2|DERE
OG0007388	LOC119067006|XP_037025665.1|BCOP	LOC6550602|XP_026838150.1|DERE
OG0007389	LOC119070825|XP_037031220.1|BCOP	LOC6548789|XP_026839445.1|DERE
OG0007390	LOC119084484|XP_037050369.1|BCOP	LOC6555618|XP_001982597.1|DERE
OG0007391	LOC119068974|XP_037028739.1|BCOP	LOC6555385|XP_001981847.1|DERE
OG0007392	LOC119084487|XP_037050385.1|BCOP	LOC6555648|XP_001982373.1|DERE
OG0007393	LOC119078129|XP_037041486.1|BCOP	LOC6554827|XP_026834982.1|DERE
OG0007394	LOC119067163|XP_037025901.1|BCOP	LOC6555557|XP_026837872.1|DERE
OG0007395	LOC119069864|XP_037029934.1|BCOP	LOC6549828|XP_026837738.1|DERE
OG0007396	LOC119074324|XP_037036294.1|BCOP	LOC6552204|XP_001978934.2|DERE
OG0007397	LOC119071482|XP_037032228.1|BCOP, LOC119073494|XP_037034896.1|BCOP	LOC6543293|XP_026834235.1|DERE
OG0007398	LOC119074463|XP_037036499.1|BCOP	LOC6548194|XP_001975216.1|DERE
OG0007399	LOC119076410|XP_037039037.1|BCOP	LOC6549944|XP_001977402.1|DERE
OG0007400	LOC119076127|XP_037038693.1|BCOP	LOC6555661|XP_001982574.1|DERE
OG0007401	LOC119069444|XP_037029396.1|BCOP	LOC6551586|XP_015011057.1|DERE
OG0007402	LOC119076218|XP_037038765.1|BCOP	LOC6554042|XP_001979527.1|DERE
OG0007403	LOC119075732|XP_037038166.1|BCOP	LOC6554048|XP_001979533.2|DERE
OG0007404	LOC119076172|XP_037038753.1|BCOP	LOC6553817|XP_001979550.2|DERE
OG0007405	LOC119068034|XP_037027295.1|BCOP	LOC6555268|XP_001981833.1|DERE
OG0007406	LOC119077654|XP_037040765.1|BCOP	LOC6553606|XP_001979231.1|DERE
OG0007407	LOC119072566|XP_037033701.1|BCOP	LOC6542909|XP_026834222.1|DERE
OG0007408	LOC119071265|XP_037032017.1|BCOP	LOC6545333|XP_001973298.2|DERE
OG0007409	LOC119066706|XP_037025201.1|BCOP	LOC6543452|XP_026834531.1|DERE
OG0007410	LOC119078713|XP_037042281.1|BCOP	LOC6550553|XP_001977953.1|DERE
OG0007411	LOC119084302|XP_037050116.1|BCOP	LOC6555596|XP_001982648.2|DERE
OG0007412	LOC119078243|XP_037041607.1|BCOP	LOC6549954|XP_001978693.1|DERE
OG0007413	LOC119084430|XP_037050302.1|BCOP	LOC6541891|XP_001969084.1|DERE
OG0007414	LOC119084877|XP_037050912.1|BCOP	LOC6555746|XP_026838938.1|DERE
OG0007415	LOC119084031|XP_037049751.1|BCOP	LOC6551183|XP_001978366.3|DERE
OG0007416	LOC119084021|XP_037049732.1|BCOP	LOC6551120|XP_026838182.1|DERE
OG0007417	LOC119084059|XP_037049791.1|BCOP	LOC6551099|XP_026837259.1|DERE
OG0007418	LOC119069801|XP_037029855.1|BCOP	LOC6546759|XP_001974549.1|DERE
OG0007419	LOC119084217|XP_037050007.1|BCOP	LOC6552524|XP_026832660.1|DERE
OG0007420	LOC119084226|XP_037050019.1|BCOP	LOC6546650|XP_026837146.1|DERE
OG0007421	LOC119084982|XP_037051028.1|BCOP	LOC6555517|XP_015008822.1|DERE
OG0007422	LOC119074898|XP_037037140.1|BCOP	LOC6555759|XP_026837823.1|DERE
OG0007423	LOC119074890|XP_037037128.1|BCOP	LOC6551662|XP_001977240.1|DERE
OG0007424	LOC119076479|XP_037039153.1|BCOP	LOC6543850|XP_026833555.1|DERE
OG0007425	LOC119084483|XP_037050366.1|BCOP	LOC6545343|XP_015014085.1|DERE
OG0007426	LOC119074754|XP_037036914.1|BCOP	LOC6549947|XP_026838314.1|DERE
OG0007427	LOC119067101|XP_037025762.1|BCOP	LOC6549770|XP_001977590.1|DERE
OG0007428	LOC119074862|XP_037037071.1|BCOP	LOC6549772|XP_026838227.1|DERE
OG0007429	LOC119084450|XP_037050326.1|BCOP	LOC6547755|XP_001974878.1|DERE
OG0007430	LOC119074255|XP_037036173.1|BCOP	LOC6545058|XP_001971078.1|DERE
OG0007431	LOC119077706|XP_037040877.1|BCOP	LOC6543439|XP_001968718.1|DERE
OG0007432	LOC119071769|XP_037032714.1|BCOP	LOC6544105|XP_015012923.2|DERE
OG0007433	LOC119066577|XP_037025025.1|BCOP	LOC6551638|XP_001978586.2|DERE
OG0007434	LOC119074227|XP_037036140.1|BCOP	LOC6544730|XP_001972414.1|DERE
OG0007435	LOC119086032|XP_037052503.1|BCOP	LOC6544366|XP_001972425.1|DERE
OG0007436	LOC119079089|XP_037042800.1|BCOP	LOC6546056|XP_001973509.1|DERE
OG0007437	LOC119071629|XP_037032482.1|BCOP	LOC6544753|XP_001972758.1|DERE
OG0007438	LOC119070958|XP_037031410.1|BCOP	LOC6545795|XP_026833137.1|DERE
OG0007439	LOC119072277|XP_037033365.1|BCOP	LOC6554068|XP_001979578.1|DERE
OG0007440	LOC119072243|XP_037033317.1|BCOP	LOC6549968|XP_026837478.1|DERE
OG0007441	LOC119082821|XP_037048367.1|BCOP	LOC6547124|XP_001975478.1|DERE
OG0007442	LOC119071171|XP_037031828.1|BCOP	LOC6551962|XP_001979688.1|DERE
OG0007443	LOC119085199|XP_037051406.1|BCOP	LOC26526801|XP_015012856.1|DERE
OG0007444	LOC119069717|XP_037029735.1|BCOP	LOC6549136|XP_001975591.1|DERE
OG0007445	LOC119069716|XP_037029734.1|BCOP	LOC6549135|XP_001975590.1|DERE
OG0007446	LOC119076949|XP_037039897.1|BCOP	LOC6549234|XP_001974359.1|DERE
OG0007447	LOC119077049|XP_037040076.1|BCOP	LOC6549613|XP_026836729.1|DERE
OG0007448	LOC119083476|XP_037049090.1|BCOP	LOC6547166|XP_026836742.1|DERE
OG0007449	LOC119078232|XP_037041587.1|BCOP	LOC6544477|XP_001972438.1|DERE
