Orthogroup	BCOP.longest_only	DMEL.longest_only
OG0008064	LOC119078090|XP_037041449.1|BCOP	Nipsnap|NP_573103.1|DMEL
OG0008066	LOC119072746|XP_037033926.1|BCOP	S6kII|NP_523437.2|DMEL
OG0008067	LOC119077964|XP_037041239.1|BCOP	Upf1|NP_572767.1|DMEL
OG0008068	LOC119067569|XP_037026545.1|BCOP	CG10362|NP_572771.1|DMEL
OG0008070	LOC119075230|XP_037037515.1|BCOP	Pus1|NP_001163664.1|DMEL
OG0008071	LOC119075914|XP_037038394.1|BCOP	CG8300|NP_572384.1|DMEL
OG0008072	LOC119074319|XP_037036272.1|BCOP	CG32533|NP_728244.1|DMEL
OG0008073	LOC119076456|XP_037039117.1|BCOP	org-1|NP_511085.2|DMEL
OG0008074	LOC119083047|XP_037048566.1|BCOP	Es2|NP_572480.1|DMEL
OG0008075	LOC119071751|XP_037032681.1|BCOP	ppk9|NP_611622.2|DMEL
OG0008076	LOC119084159|XP_037049906.1|BCOP	pcx|NP_001259183.2|DMEL
OG0008077	LOC119077912|XP_037041182.1|BCOP	eIF3f1|NP_649489.1|DMEL
OG0008078	LOC119084431|XP_037050305.1|BCOP	schlank|NP_652526.1|DMEL
OG0008079	LOC119084119|XP_037049867.1|BCOP	CG9164|NP_573021.1|DMEL
OG0008080	LOC119082210|XP_037047553.1|BCOP	fs_1_K10|NP_477491.1|DMEL
OG0008081	LOC119078098|XP_037041458.1|BCOP	bcn92|NP_477059.2|DMEL
OG0008082	LOC119085282|XP_037051531.1|BCOP	spn-D|NP_733200.1|DMEL
OG0008083	LOC119078370|XP_037041803.1|BCOP	Spec2|NP_730968.1|DMEL
OG0008084	LOC119079547|XP_037043430.1|BCOP	Burs|NP_650983.1|DMEL
OG0008085	LOC119074978|XP_037037275.1|BCOP	CG14238|NP_651480.1|DMEL
OG0008086	LOC119075172|XP_037037463.1|BCOP	Rga|NP_730966.1|DMEL
OG0008087	LOC119076896|XP_037039800.1|BCOP	CG6340|NP_573034.1|DMEL
OG0008088	LOC119073524|XP_037034956.1|BCOP	fs_1_Ya|NP_477493.2|DMEL
OG0008089	LOC119072334|XP_037033417.1|BCOP	CG2277|NP_612095.3|DMEL
OG0008090	LOC119067478|XP_037026375.1|BCOP	Rpp21|NP_788853.1|DMEL
OG0008091	LOC119074790|XP_037036970.1|BCOP	Pisd|NP_651208.1|DMEL
OG0008092	LOC119077582|XP_037040685.1|BCOP	Hs6st|NP_524409.2|DMEL
OG0008093	LOC119068635|XP_037028196.1|BCOP	Dhc16F|NP_523394.1|DMEL
OG0008095	LOC119070888|XP_037031304.1|BCOP	Blm|NP_524319.2|DMEL
OG0008096	LOC119072735|XP_037033909.1|BCOP	Mybbp1A|NP_476593.2|DMEL
OG0008097	LOC119069803|XP_037029853.1|BCOP	CG2004|NP_572501.1|DMEL
OG0008098	LOC119084426|XP_037050298.1|BCOP	HGTX|NP_001368954.1|DMEL
OG0008099	LOC119075192|XP_037037478.1|BCOP	CG5618|NP_649211.1|DMEL
OG0008100	LOC119082207|XP_037047541.1|BCOP	REPTOR|NP_001036752.1|DMEL
OG0008101	LOC119079961|XP_037043969.1|BCOP	na|NP_001096981.2|DMEL
OG0008102	LOC119083990|XP_037049702.1|BCOP	CG5516|NP_650515.1|DMEL
OG0008103	LOC119070004|XP_037030155.1|BCOP	CG7889|NP_573368.2|DMEL
OG0008104	LOC119074909|XP_037037151.1|BCOP	SCCRO|NP_001246770.1|DMEL
OG0008105	LOC119076036|XP_037038550.1|BCOP	CG33332|NP_996214.1|DMEL
OG0008106	LOC119074355|XP_037036355.1|BCOP	CG33169|NP_001137999.1|DMEL
OG0008108	LOC119081955|XP_037047145.1|BCOP	cin|NP_477030.1|DMEL
OG0008109	LOC119076140|XP_037038709.1|BCOP	CG3527|NP_572170.1|DMEL
OG0008110	LOC119076093|XP_037038643.1|BCOP	v|NP_511113.1|DMEL
OG0008111	LOC119074576|XP_037036701.1|BCOP	CG3156|NP_569844.2|DMEL
OG0008112	LOC119074551|XP_037036621.1|BCOP	east|NP_001245484.1|DMEL
OG0008113	LOC119074688|XP_037036867.1|BCOP	mRpL49|NP_572839.1|DMEL
OG0008114	LOC119074677|XP_037036856.1|BCOP	Brms1|NP_572840.1|DMEL
OG0008115	LOC119074557|XP_037036650.1|BCOP	sdt|NP_001033835.2|DMEL
OG0008116	LOC119074564|XP_037036678.1|BCOP	slpr|NP_001188558.1|DMEL
OG0008117	LOC119077955|XP_037041219.1|BCOP	pico|NP_608363.1|DMEL
OG0008118	LOC119075159|XP_037037450.1|BCOP	CG17778|NP_569846.2|DMEL
OG0008119	LOC119074475|XP_037036511.1|BCOP	Ubqn|NP_608344.1|DMEL
OG0008120	LOC119085119|XP_037051276.1|BCOP	CDK2AP1|NP_001259439.1|DMEL
OG0008121	LOC119080235|XP_037044380.1|BCOP	CG8569|NP_610795.1|DMEL
OG0008122	LOC119077862|XP_037041093.1|BCOP	Pink1|NP_572340.2|DMEL
OG0008123	LOC119074917|XP_037037201.1|BCOP	Top3beta|NP_511059.2|DMEL
OG0008124	LOC119074922|XP_037037208.1|BCOP	Pdfr|NP_001245501.1|DMEL
OG0008125	LOC119076112|XP_037038707.1|BCOP	rb|NP_525071.2|DMEL
OG0008126	LOC119073962|XP_037035799.1|BCOP	CG3823|NP_572313.1|DMEL
OG0008127	LOC119074403|XP_037036420.1|BCOP	pigs|NP_572331.2|DMEL
OG0008128	LOC119074415|XP_037036439.1|BCOP	CG11679|NP_573063.1|DMEL
OG0008129	LOC119076565|XP_037039248.1|BCOP	CG3815|NP_572311.1|DMEL
OG0008130	LOC119085975|XP_037052437.1|BCOP	Rab35|NP_608373.1|DMEL
OG0008131	LOC119083014|XP_037048546.1|BCOP	tyn|NP_001368965.1|DMEL
OG0008132	LOC119077750|XP_037040953.1|BCOP	CG6432|NP_651247.1|DMEL
OG0008133	LOC119076058|XP_037038589.1|BCOP	CG4332|NP_572861.1|DMEL
OG0008134	LOC119076012|XP_037038495.1|BCOP	CG15894|NP_001096891.1|DMEL
OG0008135	LOC119076742|XP_037039582.1|BCOP	CG9801|NP_649827.2|DMEL
OG0008136	LOC119075283|XP_037037565.1|BCOP	Ir25a|NP_001260049.1|DMEL
OG0008137	LOC119076042|XP_037038563.1|BCOP	CG3081|NP_572176.2|DMEL
OG0008138	LOC119069965|XP_037030099.1|BCOP	Hsc20|NP_001097616.1|DMEL
OG0008139	LOC119066868|XP_037025437.1|BCOP	CG30059|NP_610872.1|DMEL, CG18278|NP_725289.1|DMEL
OG0008140	LOC119073938|XP_037035711.1|BCOP	CG3556|NP_572164.2|DMEL
OG0008141	LOC119084203|XP_037049977.1|BCOP	CG32668|NP_727502.1|DMEL
OG0008142	LOC119074760|XP_037036922.1|BCOP	CG14210|NP_608328.1|DMEL
OG0008143	LOC119084208|XP_037049993.1|BCOP	ArgRS|NP_573081.1|DMEL
OG0008144	LOC119084228|XP_037050022.1|BCOP	ox|NP_476985.1|DMEL
OG0008145	LOC119080666|XP_037044989.1|BCOP	LIMK1|NP_511139.2|DMEL
OG0008146	LOC119077014|XP_037040022.1|BCOP	unc-119|NP_572389.1|DMEL
OG0008147	LOC119084983|XP_037051030.1|BCOP	CG1677|NP_572387.1|DMEL
OG0008148	LOC119074761|XP_037036923.1|BCOP	Rbcn-3A|NP_572302.2|DMEL
OG0008149	LOC119066760|XP_037025294.1|BCOP	CG3168|NP_572345.1|DMEL
OG0008150	LOC119074512|XP_037036569.1|BCOP	SrpRalpha|NP_524887.2|DMEL
OG0008151	LOC119068799|XP_037028456.1|BCOP	beta-Spec|NP_001259660.1|DMEL
OG0008152	LOC119074866|XP_037037084.1|BCOP	Hr4|NP_001259161.1|DMEL
OG0008153	LOC119080186|XP_037044318.1|BCOP	CG4806|NP_611955.2|DMEL
OG0008154	LOC119071941|XP_037032960.1|BCOP	Tsen34|NP_001036605.2|DMEL
OG0008155	LOC119086030|XP_037052501.1|BCOP	Ccdc56|NP_996062.3|DMEL
OG0008156	LOC119070003|XP_037030154.1|BCOP	rod|NP_476705.1|DMEL
OG0008157	LOC119077044|XP_037040069.1|BCOP	CG6345|NP_650002.1|DMEL
OG0008158	LOC119071049|XP_037031551.1|BCOP	eIF2alpha|NP_573130.1|DMEL
OG0008159	LOC119074215|XP_037036110.1|BCOP	CG42495|NP_001163464.1|DMEL
OG0008160	LOC119071538|XP_037032318.1|BCOP	Fak|NP_001137718.1|DMEL
OG0008161	LOC119077047|XP_037040074.1|BCOP	CG1231|NP_612032.1|DMEL
OG0008162	LOC119067759|XP_037026787.1|BCOP	Gga|NP_572571.1|DMEL
OG0008163	LOC119072459|XP_037033577.1|BCOP	CG42272|NP_729101.2|DMEL
OG0008164	LOC119074604|XP_037036751.1|BCOP	zyd|NP_001015261.3|DMEL
OG0008165	LOC119076032|XP_037038544.1|BCOP	Raf|NP_525047.1|DMEL
OG0008166	LOC119076110|XP_037038665.1|BCOP	CG1622|NP_572872.1|DMEL
OG0008167	LOC119074951|XP_037037235.1|BCOP	CG11085|NP_572815.3|DMEL
OG0008168	LOC119072326|XP_037033446.1|BCOP	CG1463|NP_572813.2|DMEL
OG0008169	LOC119067583|XP_037026577.1|BCOP	Sec22|NP_001259103.1|DMEL
OG0008170	LOC119070978|XP_037031456.1|BCOP	HPS1|NP_610997.1|DMEL
OG0008171	LOC119081639|XP_037046606.1|BCOP	mahe|NP_572424.1|DMEL
OG0008172	LOC119071532|XP_037032310.1|BCOP	Ice2|NP_650946.3|DMEL
OG0008173	LOC119080692|XP_037045033.1|BCOP	CG8679|NP_610099.1|DMEL
OG0008174	LOC119086007|XP_037052479.1|BCOP	CG33155|NP_001027417.1|DMEL
OG0008175	LOC119067740|XP_037026766.1|BCOP	Cfp1|NP_572556.1|DMEL
OG0008176	LOC119074810|XP_037036989.1|BCOP	Dredd|NP_477249.3|DMEL
OG0008177	LOC119068603|XP_037028153.1|BCOP	Rab18|NP_524744.2|DMEL
OG0008178	LOC119070245|XP_037030412.1|BCOP	mbt|NP_523375.2|DMEL
OG0008179	LOC119073841|XP_037035570.1|BCOP	CG9213|NP_788910.1|DMEL
OG0008180	LOC119084027|XP_037049743.1|BCOP	Cdc45|NP_569880.1|DMEL
OG0008181	LOC119077779|XP_037040984.1|BCOP	CG3021|NP_652639.1|DMEL
OG0008182	LOC119084061|XP_037049793.1|BCOP	MrgBP|NP_610417.1|DMEL
OG0008185	LOC119075288|XP_037037571.1|BCOP	krz|NP_524988.1|DMEL
OG0008186	LOC119082527|XP_037047935.1|BCOP	CG7747|NP_611113.1|DMEL
OG0008187	LOC119076164|XP_037038744.1|BCOP	CG30100|NP_725560.1|DMEL
OG0008188	LOC119066940|XP_037025553.1|BCOP	RpL27A|NP_476963.1|DMEL
OG0008189	LOC119082226|XP_037047575.1|BCOP	Ski6|NP_609618.2|DMEL
OG0008191	LOC119084325|XP_037050150.1|BCOP	Ns3|NP_569915.1|DMEL
OG0008192	LOC119076044|XP_037038565.1|BCOP	Mer|NP_523413.1|DMEL
OG0008193	LOC119066911|XP_037025506.1|BCOP	unc|NP_608435.2|DMEL
OG0008194	LOC119071964|XP_037032990.1|BCOP	NC2beta|NP_609736.1|DMEL
OG0008195	LOC119085314|XP_037051587.1|BCOP	CG6280|NP_610898.1|DMEL
OG0008196	LOC119071671|XP_037032545.1|BCOP	Obp59a|NP_788429.1|DMEL
OG0008197	LOC119066775|XP_037025325.1|BCOP	Sox21b|NP_001261829.1|DMEL
OG0008198	LOC119075145|XP_037037431.1|BCOP	Lztr1|NP_001259114.1|DMEL
OG0008199	LOC119085986|XP_037052446.1|BCOP	ric8a|NP_572550.2|DMEL
OG0008200	LOC119078286|XP_037041671.1|BCOP	nclb|NP_610623.1|DMEL
OG0008201	LOC119071626|XP_037032478.1|BCOP	crim|NP_648500.1|DMEL
OG0008202	LOC119066395|XP_037024722.1|BCOP	CG5946|NP_001287035.1|DMEL
OG0008203	LOC119076390|XP_037039009.1|BCOP	CG13919|NP_647637.1|DMEL
OG0008204	LOC119083255|XP_037048828.1|BCOP	GAA1|NP_572273.2|DMEL
OG0008205	LOC119072501|XP_037033638.1|BCOP	Spase25|NP_572723.1|DMEL
OG0008206	LOC119082711|XP_037048182.1|BCOP	hzg|NP_001261912.1|DMEL
OG0008207	LOC119082564|XP_037047985.1|BCOP	CG11396|NP_649255.1|DMEL
OG0008210	LOC119071256|XP_037031996.1|BCOP	Tsp68C|NP_729926.1|DMEL
OG0008211	LOC119071676|XP_037032551.1|BCOP	Snx17|NP_609353.1|DMEL
OG0008212	LOC119071161|XP_037031811.1|BCOP	CG9330|NP_649129.1|DMEL
OG0008213	LOC119076099|XP_037038650.1|BCOP	vnd|NP_476786.2|DMEL
OG0008215	LOC119071001|XP_037031490.1|BCOP	CG13001|NP_573181.1|DMEL
OG0008216	LOC119072097|XP_037033146.1|BCOP	Clc|NP_524178.2|DMEL
OG0008217	LOC119076943|XP_037039889.1|BCOP	Ranbp21|NP_608339.2|DMEL
OG0008218	LOC119066417|XP_037024785.1|BCOP	CG42837|NP_001188959.1|DMEL
OG0008219	LOC119068848|XP_037028561.1|BCOP	Nost|NP_001285029.1|DMEL
OG0008220	LOC119084315|XP_037050130.1|BCOP	CG2186|NP_001368978.1|DMEL
OG0008221	LOC119078498|XP_037041945.1|BCOP	Fas3|NP_001097174.1|DMEL
OG0008222	LOC119072303|XP_037033384.1|BCOP	CG11367|NP_649412.1|DMEL
OG0008223	LOC119081765|XP_037046854.1|BCOP	CG16959|NP_648750.1|DMEL
OG0008224	LOC119066103|XP_037024272.1|BCOP	Pitslre|NP_649251.2|DMEL
OG0008225	LOC119082577|XP_037047997.1|BCOP	CG1703|NP_572736.1|DMEL
OG0008226	LOC119083485|XP_037049106.1|BCOP	SPR|NP_001368972.1|DMEL
OG0008227	LOC119069404|XP_037029349.1|BCOP	ppk31|NP_001097944.1|DMEL
OG0008228	LOC119070042|XP_037030221.1|BCOP	Kul|NP_651716.1|DMEL
OG0008230	LOC119074414|XP_037036438.1|BCOP	CG14314|NP_650690.1|DMEL
OG0008233	LOC119080068|XP_037044178.1|BCOP	fbp|NP_724223.4|DMEL
OG0008234	LOC119081312|XP_037045978.1|BCOP, LOC119081311|XP_037045970.1|BCOP	CG2811|NP_001246514.1|DMEL
OG0008235	LOC119076171|XP_037038752.1|BCOP	Neb-cGP|NP_652548.1|DMEL
OG0008237	LOC119079953|XP_037043959.1|BCOP	Coq9|NP_724594.1|DMEL
OG0008238	LOC119079531|XP_037043416.1|BCOP	cue|NP_612113.2|DMEL
OG0008239	LOC119080534|XP_037044841.1|BCOP	CG10581|NP_649279.2|DMEL
OG0008240	LOC119079888|XP_037043866.1|BCOP	CG10927|NP_611345.1|DMEL
OG0008243	LOC119084712|XP_037050689.1|BCOP	CG34231|NP_001097280.2|DMEL
OG0008244	LOC119077545|XP_037040653.1|BCOP	Theg|NP_650999.1|DMEL
OG0008245	LOC119066604|XP_037025062.1|BCOP	Obp56h|NP_611448.2|DMEL
OG0008246	LOC119084130|XP_037049875.1|BCOP, LOC119082287|XP_037047656.1|BCOP, LOC119078200|XP_037041560.1|BCOP	Cda9|NP_611192.1|DMEL
OG0008266	LOC119069491|XP_037029456.1|BCOP	CG2182|NP_649570.1|DMEL
OG0008267	LOC119070586|XP_037030892.1|BCOP	CG46339|NP_001263001.1|DMEL
OG0008268	LOC119068096|XP_037027414.1|BCOP	Nbr|NP_610094.1|DMEL
OG0008269	LOC119070128|XP_037030344.1|BCOP	CG2493|NP_610037.1|DMEL
OG0008270	LOC119082239|XP_037047601.1|BCOP	CG2681|NP_570022.2|DMEL
OG0008271	LOC119070326|XP_037030490.1|BCOP	CG32485|NP_728794.1|DMEL
OG0008272	LOC119067290|XP_037026075.1|BCOP	IntS6|NP_572253.2|DMEL
OG0008273	LOC119084499|XP_037050414.1|BCOP	CG14711|NP_650094.1|DMEL
OG0008275	LOC119067576|XP_037026556.1|BCOP	cv|NP_536786.1|DMEL
OG0008276	LOC119067757|XP_037026784.1|BCOP	sog|NP_476736.1|DMEL
OG0008277	LOC119067626|XP_037026614.1|BCOP	CG15312|NP_001245603.1|DMEL
OG0008278	LOC119080890|XP_037045364.1|BCOP	RfC3|NP_609399.1|DMEL
OG0008279	LOC119082228|XP_037047581.1|BCOP	CG14408|NP_727792.2|DMEL
OG0008280	LOC119082580|XP_037048013.1|BCOP	CG1847|NP_001368980.1|DMEL
OG0008281	LOC119082635|XP_037048100.1|BCOP	CG7453|NP_573355.1|DMEL
OG0008282	LOC119067575|XP_037026555.1|BCOP	Cpr11A|NP_572803.1|DMEL
OG0008283	LOC119069528|XP_037029497.1|BCOP	goe|NP_573160.1|DMEL
OG0008285	LOC119069574|XP_037029553.1|BCOP	CG43386|NP_572594.2|DMEL
OG0008286	LOC119067132|XP_037025812.1|BCOP	m|NP_572747.1|DMEL
OG0008287	LOC119067603|XP_037026589.1|BCOP	CG1632|NP_572467.1|DMEL
OG0008288	LOC119068323|XP_037027773.1|BCOP	CG5835|NP_650785.1|DMEL
OG0008290	LOC119067610|XP_037026598.1|BCOP	BCL7-like|NP_572562.1|DMEL
OG0008291	LOC119067820|XP_037026878.1|BCOP	sni|NP_572466.1|DMEL
OG0008292	LOC119076490|XP_037039170.1|BCOP	CG32803|NP_001259150.1|DMEL
OG0008293	LOC119068319|XP_037027768.1|BCOP	kek6|NP_001263151.1|DMEL
OG0008294	LOC119067446|XP_037026322.1|BCOP	CG31142|NP_732915.1|DMEL
OG0008295	LOC119081345|XP_037046073.1|BCOP	CG1434|NP_572950.2|DMEL
OG0008296	LOC119066847|XP_037025410.1|BCOP	SWIP|NP_573116.2|DMEL
OG0008297	LOC119070055|XP_037030245.1|BCOP	CG1636|NP_572470.3|DMEL
OG0008298	LOC119067333|XP_037026133.1|BCOP	CG17068|NP_608379.1|DMEL
OG0008300	LOC119068835|XP_037028515.1|BCOP	CG12065|NP_001368976.1|DMEL
OG0008301	LOC119067853|XP_037026986.1|BCOP	CG12947|NP_001097731.1|DMEL
OG0008302	LOC119069511|XP_037029483.1|BCOP	CG5445|NP_573213.1|DMEL
OG0008303	LOC119068729|XP_037028317.1|BCOP	cib|NP_525065.1|DMEL
OG0008304	LOC119082681|XP_037048153.1|BCOP	CG32816|NP_726662.1|DMEL
OG0008305	LOC119066348|XP_037024659.1|BCOP	CG15602|NP_573077.2|DMEL
OG0008306	LOC119069231|XP_037029165.1|BCOP	CG10802|NP_570062.1|DMEL
OG0008307	LOC119067431|XP_037026298.1|BCOP	CCHa1|NP_001097784.1|DMEL
OG0008308	LOC119069956|XP_037030082.1|BCOP	TTLL5|NP_733081.1|DMEL
OG0008309	LOC119069274|XP_037029228.1|BCOP	CG6523|NP_609641.1|DMEL
OG0008310	LOC119066478|XP_037024878.1|BCOP	RpL26|NP_649070.1|DMEL
OG0008311	LOC119068741|XP_037028339.1|BCOP	CG12540|NP_572963.1|DMEL
OG0008312	LOC119068458|XP_037027938.1|BCOP	VAChT|NP_477138.1|DMEL
OG0008313	LOC119068063|XP_037027359.1|BCOP	CG43902|NP_572608.2|DMEL
OG0008314	LOC119083508|XP_037049125.1|BCOP	SmF|NP_523708.2|DMEL
OG0008315	LOC119068174|XP_037027557.1|BCOP	Sras|NP_524673.3|DMEL
OG0008318	LOC119068760|XP_037028392.1|BCOP	CG32576|NP_001014746.1|DMEL
OG0008319	LOC119069798|XP_037029848.1|BCOP	CG18635|NP_611267.1|DMEL
OG0008320	LOC119068570|XP_037028109.1|BCOP	jub|NP_572930.3|DMEL
OG0008321	LOC119070426|XP_037030662.1|BCOP	CG12948|NP_649936.1|DMEL
OG0008322	LOC119069008|XP_037028778.1|BCOP, LOC119068660|XP_037028232.1|BCOP	trk|NP_476767.2|DMEL
OG0008323	LOC119070508|XP_037030761.1|BCOP	CG14687|NP_650018.1|DMEL
OG0008324	LOC119067189|XP_037025915.1|BCOP	CG15771|NP_572257.2|DMEL
OG0008325	LOC119068562|XP_037028085.1|BCOP	Gmap|NP_001356946.1|DMEL
OG0008326	LOC119085744|XP_037052108.1|BCOP	abd-A|NP_732176.1|DMEL
OG0008327	LOC119081555|XP_037046474.1|BCOP	CG3860|NP_001286802.1|DMEL
OG0008328	LOC119075915|XP_037038396.1|BCOP	CG5928|NP_001245543.1|DMEL
OG0008329	LOC119080609|XP_037044906.1|BCOP	bou|NP_572373.1|DMEL
OG0008330	LOC119081787|XP_037046892.1|BCOP	Parp16|NP_725583.1|DMEL
OG0008332	LOC119080768|XP_037045229.1|BCOP	CG13024|NP_001246806.1|DMEL
OG0008333	LOC119075217|XP_037037497.1|BCOP	CG10660|NP_648578.1|DMEL
OG0008334	LOC119075216|XP_037037496.1|BCOP	CG10663|NP_001097592.1|DMEL
OG0008335	LOC119085587|XP_037051903.1|BCOP	Sk2|NP_647762.3|DMEL
OG0008336	LOC119073749|XP_037035304.1|BCOP	CG14086|NP_649102.3|DMEL
OG0008337	LOC119080936|XP_037045451.1|BCOP	CG8080|NP_788288.1|DMEL
OG0008338	LOC119079345|XP_037043070.1|BCOP	Ccdc58|NP_730454.2|DMEL
OG0008339	LOC119082078|XP_037047315.1|BCOP	Bap111|NP_572530.1|DMEL
OG0008341	LOC119078140|XP_037041512.1|BCOP	CG33493|NP_996038.1|DMEL
OG0008342	LOC119085489|XP_037051800.1|BCOP	CG42245|NP_001137876.1|DMEL
OG0008344	LOC119077307|XP_037040369.1|BCOP	CG12020|NP_647662.1|DMEL
OG0008345	LOC119074314|XP_037036268.1|BCOP	CG15812|NP_523897.2|DMEL
OG0008346	LOC119074036|XP_037035876.1|BCOP	CG4615|NP_572382.1|DMEL
OG0008347	LOC119082661|XP_037048141.1|BCOP	CG14342|NP_608588.2|DMEL
OG0008349	LOC119076081|XP_037038627.1|BCOP	snky|NP_648633.2|DMEL
OG0008350	LOC119066261|XP_037024509.1|BCOP	cactin|NP_523422.4|DMEL
OG0008351	LOC119079850|XP_037043812.1|BCOP	CG13924|NP_001189024.1|DMEL
OG0008352	LOC119081067|XP_037045685.1|BCOP	mRpS34|NP_524104.2|DMEL
OG0008354	LOC119085317|XP_037051593.1|BCOP	GCS1|NP_572707.4|DMEL
OG0008355	LOC119073486|XP_037034886.1|BCOP	sprt|NP_610683.1|DMEL
OG0008356	LOC119080708|XP_037045064.1|BCOP	CG4069|NP_648590.1|DMEL
OG0008357	LOC119076007|XP_037038482.1|BCOP	CG11970|NP_649851.1|DMEL
OG0008358	LOC119077904|XP_037041170.1|BCOP	H2.0|NP_523488.2|DMEL
OG0008359	LOC119066753|XP_037025279.1|BCOP	CG3829|NP_611992.3|DMEL
OG0008360	LOC119083566|XP_037049201.1|BCOP	inaD|NP_001246470.1|DMEL
OG0008361	LOC119082409|XP_037047836.1|BCOP	Dh31|NP_723401.1|DMEL
OG0008362	LOC119067571|XP_037026550.1|BCOP	Zw10|NP_524901.2|DMEL
OG0008363	LOC119085390|XP_037051680.1|BCOP	HPS4|NP_611246.1|DMEL
OG0008364	LOC119071285|XP_037032050.1|BCOP	CG7650|NP_648786.1|DMEL
OG0008365	LOC119072045|XP_037033065.1|BCOP	CG30122|NP_001163196.1|DMEL
OG0008366	LOC119084907|XP_037050957.1|BCOP	Sdhaf3|NP_650552.3|DMEL
OG0008367	LOC119070837|XP_037031242.1|BCOP	CG3706|NP_652634.1|DMEL
OG0008369	LOC119076540|XP_037039230.1|BCOP	Sptr|NP_727265.1|DMEL
OG0008370	LOC119068252|XP_037027685.1|BCOP	shams|NP_001097911.1|DMEL
OG0008371	LOC119072824|XP_037034021.1|BCOP	Adk3|NP_524312.1|DMEL
OG0008372	LOC119081792|XP_037046897.1|BCOP	Stlk|NP_001036442.1|DMEL
OG0008373	LOC119075606|XP_037037971.1|BCOP	Klp31E|NP_609398.2|DMEL
OG0008374	LOC119078669|XP_037042221.1|BCOP	beta3GalTII|NP_610399.1|DMEL
OG0008375	LOC119068457|XP_037027932.1|BCOP	Pld3|NP_610093.1|DMEL
OG0008376	LOC119072552|XP_037033684.1|BCOP	CG44000|NP_001260076.1|DMEL
OG0008377	LOC119080007|XP_037044076.1|BCOP	Ptp36E|NP_609872.1|DMEL
OG0008378	LOC119066354|XP_037024667.1|BCOP	CG42750|NP_724101.4|DMEL
OG0008379	LOC119078778|XP_037042383.1|BCOP	Tsp39D|NP_523612.3|DMEL
OG0008380	LOC119082275|XP_037047644.1|BCOP	CG5188|NP_609401.2|DMEL
OG0008381	LOC119084646|XP_037050609.1|BCOP	betaggt-I|NP_525100.2|DMEL
OG0008383	LOC119085858|XP_037052265.1|BCOP	CG15130|NP_610034.2|DMEL
OG0008384	LOC119066500|XP_037024907.1|BCOP	kek2|NP_523551.1|DMEL
OG0008385	LOC119066437|XP_037024827.1|BCOP	CG14024|NP_608920.1|DMEL
OG0008386	LOC119077067|XP_037040100.1|BCOP	Axs|NP_476777.1|DMEL
OG0008387	LOC119075305|XP_037037611.1|BCOP	CG31038|NP_733326.1|DMEL
OG0008388	LOC119070886|XP_037031303.1|BCOP	Dad1|NP_609222.1|DMEL
OG0008389	LOC119083120|XP_037048648.1|BCOP	CG16798|NP_610030.1|DMEL
OG0008391	LOC119066338|XP_037024639.1|BCOP	CG34172|NP_001097054.1|DMEL
OG0008392	LOC119084044|XP_037049772.1|BCOP	CG7328|NP_649181.1|DMEL
OG0008393	LOC119070875|XP_037031290.1|BCOP	SCCRO4|NP_649204.2|DMEL
OG0008394	LOC119077933|XP_037041210.1|BCOP	CG32448|NP_730691.2|DMEL
OG0008395	LOC119076825|XP_037039718.1|BCOP	CG17754|NP_727331.1|DMEL
OG0008396	LOC119076823|XP_037039712.1|BCOP	Gclc|NP_525005.2|DMEL
OG0008398	LOC119075797|XP_037038259.1|BCOP	CG15478|NP_572400.1|DMEL
OG0008399	LOC119074764|XP_037036928.1|BCOP	CG3638|NP_726720.3|DMEL
OG0008402	LOC119084357|XP_037050197.1|BCOP	Scgbeta|NP_524327.1|DMEL
OG0008403	LOC119077926|XP_037041201.1|BCOP	CG1738|NP_572709.1|DMEL
OG0008405	LOC119074969|XP_037037265.1|BCOP	Aven|NP_572817.1|DMEL
OG0008406	LOC119077920|XP_037041196.1|BCOP	Vlet|NP_572738.1|DMEL
OG0008407	LOC119078023|XP_037041322.1|BCOP	CG6923|NP_001262484.1|DMEL
OG0008408	LOC119069283|XP_037029247.1|BCOP	Ctr1A|NP_001245552.1|DMEL
OG0008409	LOC119079454|XP_037043262.1|BCOP	zye|NP_649220.1|DMEL
OG0008410	LOC119066404|XP_037024760.1|BCOP	CG6808|NP_731602.1|DMEL
OG0008411	LOC119077873|XP_037041120.1|BCOP	pxb|NP_788681.1|DMEL
OG0008412	LOC119074351|XP_037036341.1|BCOP	CG32647|NP_727642.1|DMEL
OG0008413	LOC119066476|XP_037024880.1|BCOP	Usp32|NP_001262074.2|DMEL
OG0008415	LOC119070079|XP_037030281.1|BCOP	CG8675|NP_573209.1|DMEL
OG0008416	LOC119076414|XP_037039044.1|BCOP	CG32544|NP_728208.1|DMEL
OG0008417	LOC119072245|XP_037033324.1|BCOP	kz|NP_476591.1|DMEL
OG0008418	LOC119077855|XP_037041078.1|BCOP	Pp2C1|NP_525074.2|DMEL
OG0008419	LOC119075799|XP_037038261.1|BCOP	CG14223|NP_608341.1|DMEL
OG0008420	LOC119074328|XP_037036303.1|BCOP	CG32645|NP_727670.1|DMEL
OG0008421	LOC119069791|XP_037029833.1|BCOP	pot|NP_572768.1|DMEL
OG0008422	LOC119070443|XP_037030692.1|BCOP	ogre|NP_524824.1|DMEL
OG0008423	LOC119070525|XP_037030797.1|BCOP	CG9876|NP_611756.1|DMEL
