Orthogroup	BCOP.longest_only	DMAU.longest_only
OG0008700	LOC119066845|XP_037025408.1|BCOP, LOC119085028|XP_037051111.1|BCOP	LOC117142728|XP_033162788.1|DMAU
OG0008701	LOC119072650|XP_037033799.1|BCOP	LOC117138628|XP_033156731.1|DMAU
OG0008704	LOC119072906|XP_037034122.1|BCOP	LOC117135292|XP_033151353.1|DMAU
OG0008705	LOC119082374|XP_037047792.1|BCOP	LOC117150355|XP_033173104.1|DMAU
OG0008707	LOC119083484|XP_037049105.1|BCOP	LOC117146541|XP_033168721.1|DMAU
OG0008708	LOC119068786|XP_037028441.1|BCOP	LOC117147576|XP_033170412.1|DMAU
OG0008711	LOC119074586|XP_037036714.1|BCOP	LOC117143148|XP_033163536.1|DMAU
OG0008712	LOC119074045|XP_037035886.1|BCOP	LOC117137740|XP_033155214.1|DMAU
OG0008715	LOC119068492|XP_037027999.1|BCOP	LOC117143566|XP_033164202.1|DMAU
OG0008718	LOC119079552|XP_037043434.1|BCOP	LOC117135523|XP_033151678.1|DMAU
OG0008719	LOC119077860|XP_037041085.1|BCOP	LOC117143538|XP_033164162.1|DMAU
OG0008721	LOC119067402|XP_037026244.1|BCOP	LOC117148223|XP_033171404.1|DMAU
OG0008722	LOC119084371|XP_037050215.1|BCOP, LOC119070041|XP_037030220.1|BCOP, LOC119084454|XP_037050330.1|BCOP	LOC117145891|XP_033167623.1|DMAU
OG0008725	LOC119080399|XP_037044662.1|BCOP	LOC117138393|XP_033156356.1|DMAU
OG0008726	LOC119075463|XP_037037807.1|BCOP	LOC117136559|XP_033153403.1|DMAU
OG0008727	LOC119068221|XP_037027612.1|BCOP	LOC117145200|XP_033166653.1|DMAU
OG0008728	LOC119068495|XP_037028004.1|BCOP	LOC117142498|XP_033162423.1|DMAU
OG0008729	LOC119068585|XP_037028125.1|BCOP, LOC119080362|XP_037044556.1|BCOP	LOC117148153|XP_033171276.1|DMAU
OG0008730	LOC119069745|XP_037029780.1|BCOP	LOC117148794|XP_033172298.1|DMAU
OG0008731	LOC119069782|XP_037029819.1|BCOP	LOC117145576|XP_033167173.1|DMAU
OG0008732	LOC119069804|XP_037029856.1|BCOP, LOC119085052|XP_037051163.1|BCOP	LOC117150261|XP_033172959.1|DMAU
OG0008734	LOC119066678|XP_037025164.1|BCOP	LOC117144666|XP_033165874.1|DMAU
OG0008735	LOC119066151|XP_037024347.1|BCOP	LOC117136706|XP_033153616.1|DMAU
OG0008736	LOC119066319|XP_037024604.1|BCOP	LOC117135731|XP_033152066.1|DMAU
OG0008737	LOC119074684|XP_037036862.1|BCOP, LOC119070706|XP_037031053.1|BCOP, LOC119084666|XP_037050637.1|BCOP, LOC119071418|XP_037032190.1|BCOP	LOC117142941|XP_033163146.1|DMAU
OG0008738	LOC119070817|XP_037031193.1|BCOP	LOC117141327|XP_033160622.1|DMAU
OG0008739	LOC119070668|XP_037030997.1|BCOP	LOC117139044|XP_033157038.1|DMAU
OG0008740	LOC119071866|XP_037032822.1|BCOP	LOC117137159|XP_033154361.1|DMAU
OG0008741	LOC119085091|XP_037051227.1|BCOP, LOC119073059|XP_037034260.1|BCOP	LOC117136456|XP_033153271.1|DMAU
OG0008742	LOC119084534|XP_037050439.1|BCOP, LOC119074164|XP_037036064.1|BCOP	LOC117139845|XP_033158382.1|DMAU
OG0008743	LOC119073899|XP_037035683.1|BCOP	LOC117136275|XP_033152997.1|DMAU
OG0008744	LOC119074055|XP_037035902.1|BCOP	LOC117138206|XP_033156031.1|DMAU
OG0008745	LOC119074442|XP_037036468.1|BCOP	LOC117148724|XP_033172167.1|DMAU
OG0008746	LOC119076051|XP_037038579.1|BCOP	LOC117142724|XP_033162780.1|DMAU
OG0008747	LOC119080507|XP_037044803.1|BCOP	LOC117141902|XP_033161495.1|DMAU
OG0008748	LOC119083259|XP_037048831.1|BCOP	LOC117150933|XP_033173994.1|DMAU
OG0008749	LOC119084048|XP_037049779.1|BCOP	LOC117135872|XP_033152304.1|DMAU
OG0008750	LOC119085071|XP_037051205.1|BCOP, LOC119084605|XP_037050562.1|BCOP	LOC117139184|XP_033157246.1|DMAU
OG0008805	LOC119083656|XP_037049331.1|BCOP	LOC117147589|XP_033170427.1|DMAU
OG0008807	LOC119068718|XP_037028302.1|BCOP	LOC117147235|XP_033169938.1|DMAU
OG0008808	LOC119068441|XP_037027908.1|BCOP	LOC117146769|XP_033169174.1|DMAU
OG0008811	LOC119069771|XP_037029804.1|BCOP	LOC117143271|XP_033163740.1|DMAU
OG0008813	LOC119070427|XP_037030663.1|BCOP	LOC117145773|XP_033167441.1|DMAU
OG0008814	LOC119079907|XP_037043892.1|BCOP	LOC117136233|XP_033152906.1|DMAU
OG0008820	LOC119075690|XP_037038108.1|BCOP, LOC119084682|XP_037050657.1|BCOP	LOC117150463|XP_033173249.1|DMAU
OG0008823	LOC119075901|XP_037038372.1|BCOP, LOC119073787|XP_037035410.1|BCOP	LOC117146563|XP_033168752.1|DMAU
OG0008831	LOC119069233|XP_037029209.1|BCOP	LOC117146732|XP_033169067.1|DMAU
OG0008832	LOC119070870|XP_037031318.1|BCOP	LOC117146729|XP_033169062.1|DMAU
OG0008833	LOC119071533|XP_037032311.1|BCOP	LOC117148336|XP_033171562.1|DMAU
OG0008834	LOC119069951|XP_037030074.1|BCOP	LOC117143633|XP_033164300.1|DMAU
OG0008838	LOC119081276|XP_037045927.1|BCOP	LOC117139972|XP_033158568.1|DMAU
OG0008841	LOC119077707|XP_037040883.1|BCOP	LOC117141433|XP_033160765.1|DMAU
OG0008842	LOC119078149|XP_037041518.1|BCOP	LOC117138078|XP_033155793.1|DMAU
OG0008845	LOC119078524|XP_037041984.1|BCOP	LOC117150203|XP_033172884.1|DMAU
OG0008847	LOC119070606|XP_037030920.1|BCOP	LOC117145722|XP_033167362.1|DMAU
OG0008849	LOC119084911|XP_037050962.1|BCOP	LOC117147333|XP_033170078.1|DMAU
OG0008852	LOC119072438|XP_037033548.1|BCOP	LOC117137431|XP_033154754.1|DMAU
OG0008854	LOC119066768|XP_037025308.1|BCOP, LOC119080958|XP_037045482.1|BCOP	LOC117143388|XP_033163963.1|DMAU
OG0008855	LOC119069845|XP_037029913.1|BCOP	LOC117146375|XP_033168426.1|DMAU, LOC117146374|XP_033168425.1|DMAU
OG0008856	LOC119072400|XP_037033510.1|BCOP	LOC117146284|XP_033168182.1|DMAU
OG0008857	LOC119073247|XP_037034480.1|BCOP	LOC117139889|XP_033158459.1|DMAU
OG0008858	LOC119077415|XP_037040526.1|BCOP	LOC117145648|XP_033167268.1|DMAU
OG0008859	LOC119077512|XP_037040644.1|BCOP	LOC117141004|XP_033160148.1|DMAU
OG0008860	LOC119084750|XP_037050717.1|BCOP	LOC117142354|XP_033162167.1|DMAU
OG0008861	LOC119081010|XP_037045589.1|BCOP	LOC117137404|XP_033154718.1|DMAU
OG0008862	LOC119067800|XP_037026842.1|BCOP	LOC117144227|XP_033165182.1|DMAU
OG0008863	LOC119068048|XP_037027310.1|BCOP	LOC117150405|XP_033173159.1|DMAU
OG0008864	LOC119068149|XP_037027516.1|BCOP	LOC117136637|XP_033153518.1|DMAU
OG0008865	LOC119066770|XP_037025317.1|BCOP	LOC117150673|XP_033173568.1|DMAU
OG0008866	LOC119066671|XP_037025152.1|BCOP, LOC119082089|XP_037047348.1|BCOP	LOC117144449|XP_033165537.1|DMAU
OG0008867	LOC119071630|XP_037032483.1|BCOP, LOC119075289|XP_037037582.1|BCOP, LOC119066346|XP_037024654.1|BCOP, LOC119070646|XP_037030970.1|BCOP	LOC117148344|XP_033171570.1|DMAU
OG0008868	LOC119070709|XP_037031057.1|BCOP	LOC117136842|XP_033153817.1|DMAU
OG0008869	LOC119070685|XP_037031028.1|BCOP	LOC117140894|XP_033159939.1|DMAU
OG0008870	LOC119071280|XP_037032041.1|BCOP	LOC117139556|XP_033157842.1|DMAU
OG0008871	LOC119071298|XP_037032068.1|BCOP	LOC117139568|XP_033157859.1|DMAU
OG0008872	LOC119071487|XP_037032234.1|BCOP	LOC117141361|XP_033160662.1|DMAU
OG0008873	LOC119071734|XP_037032660.1|BCOP	LOC117150348|XP_033173091.1|DMAU
OG0008874	LOC119071956|XP_037032983.1|BCOP	LOC117138606|XP_033156705.1|DMAU
OG0008875	LOC119073351|XP_037034642.1|BCOP	LOC117138035|XP_033155736.1|DMAU
OG0008876	LOC119073353|XP_037034646.1|BCOP	LOC117146316|XP_033168261.1|DMAU
OG0008877	LOC119073883|XP_037035658.1|BCOP	LOC117139387|XP_033157540.1|DMAU
OG0008878	LOC119073993|XP_037035814.1|BCOP	LOC117149767|XP_033172712.1|DMAU
OG0008879	LOC119074090|XP_037035945.1|BCOP	LOC117136348|XP_033153105.1|DMAU
OG0008880	LOC119075398|XP_037037735.1|BCOP	LOC117143384|XP_033163956.1|DMAU
OG0008881	LOC119075701|XP_037038122.1|BCOP	LOC117136053|XP_033152588.1|DMAU
OG0008882	LOC119075593|XP_037037958.1|BCOP	LOC117151079|XP_033174215.1|DMAU
OG0008883	LOC119077895|XP_037041157.1|BCOP	LOC117142424|XP_033162276.1|DMAU
OG0008884	LOC119077952|XP_037041215.1|BCOP	LOC117144391|XP_033165418.1|DMAU
OG0008885	LOC119078693|XP_037042250.1|BCOP	LOC117150812|XP_033173763.1|DMAU
OG0008886	LOC119079170|XP_037042882.1|BCOP	LOC117137062|XP_033154166.1|DMAU
OG0008887	LOC119079978|XP_037044013.1|BCOP	LOC117137166|XP_033154370.1|DMAU
OG0008888	LOC119080520|XP_037044825.1|BCOP	LOC117141124|XP_033160339.1|DMAU
OG0008889	LOC119080419|XP_037044654.1|BCOP	LOC117135908|XP_033152365.1|DMAU, LOC117135904|XP_033152357.1|DMAU
OG0008890	LOC119080911|XP_037045412.1|BCOP	LOC117144018|XP_033164865.1|DMAU
OG0008891	LOC119080916|XP_037045422.1|BCOP	LOC117139860|XP_033158401.1|DMAU
OG0008892	LOC119080989|XP_037045530.1|BCOP	LOC117137356|XP_033154646.1|DMAU
OG0008893	LOC119081820|XP_037046950.1|BCOP, LOC119081588|XP_037046519.1|BCOP	LOC117139247|XP_033157351.1|DMAU
OG0008894	LOC119081442|XP_037046269.1|BCOP	LOC117143373|XP_033163940.1|DMAU
OG0008895	LOC119081431|XP_037046247.1|BCOP	LOC117143799|XP_033164533.1|DMAU
OG0008896	LOC119081908|XP_037047036.1|BCOP	LOC117138970|XP_033156906.1|DMAU
OG0008897	LOC119082650|XP_037048126.1|BCOP	LOC117142342|XP_033162150.1|DMAU
OG0008898	LOC119082810|XP_037048353.1|BCOP	LOC117138134|XP_033155894.1|DMAU
OG0008899	LOC119083119|XP_037048645.1|BCOP	LOC117135261|XP_033151298.1|DMAU
OG0008900	LOC119083254|XP_037048827.1|BCOP	LOC117139520|XP_033157775.1|DMAU
OG0008901	LOC119084542|XP_037050451.1|BCOP, LOC119083338|XP_037048928.1|BCOP	LOC117141010|XP_033160155.1|DMAU
OG0008902	LOC119083635|XP_037049265.1|BCOP	LOC117146297|XP_033168205.1|DMAU
OG0008903	LOC119084647|XP_037050610.1|BCOP	LOC117150807|XP_033173755.1|DMAU
OG0008904	LOC119084892|XP_037050936.1|BCOP	LOC117137543|XP_033154931.1|DMAU
OG0008905	LOC119085054|XP_037051167.1|BCOP	LOC117146343|XP_033168369.1|DMAU
OG0008906	LOC119085090|XP_037051226.1|BCOP	LOC117141836|XP_033161382.1|DMAU
OG0008983	LOC119081562|XP_037046487.1|BCOP	LOC117138519|XP_033156544.1|DMAU
OG0008986	LOC119078731|XP_037042309.1|BCOP	LOC117144244|XP_033165214.1|DMAU
OG0008987	LOC119085922|XP_037052370.1|BCOP	LOC117150760|XP_033173688.1|DMAU
OG0008988	LOC119078817|XP_037042416.1|BCOP	LOC117144230|XP_033165187.1|DMAU
OG0008990	LOC119074346|XP_037036334.1|BCOP	LOC117141518|XP_033160901.1|DMAU
OG0008991	LOC119083044|XP_037048561.1|BCOP	LOC117139400|XP_033157558.1|DMAU
OG0008992	LOC119073306|XP_037034583.1|BCOP	LOC117144760|XP_033166010.1|DMAU
OG0008995	LOC119066111|XP_037024283.1|BCOP	LOC117137089|XP_033154261.1|DMAU
OG0008997	LOC119072280|XP_037033369.1|BCOP	LOC117148690|XP_033172124.1|DMAU
OG0009000	LOC119068840|XP_037028540.1|BCOP	LOC117148105|XP_033171214.1|DMAU
OG0009002	LOC119068598|XP_037028148.1|BCOP	LOC117142395|XP_033162233.1|DMAU
OG0009007	LOC119075340|XP_037037697.1|BCOP	LOC117141017|XP_033160171.1|DMAU
OG0009008	LOC119072871|XP_037034112.1|BCOP	LOC117142246|XP_033161990.1|DMAU
OG0009009	LOC119066060|XP_037024184.1|BCOP	LOC117139462|XP_033157665.1|DMAU
OG0009010	LOC119066326|XP_037024622.1|BCOP	LOC117139453|XP_033157653.1|DMAU
OG0009011	LOC119066835|XP_037025396.1|BCOP	LOC117141796|XP_033161328.1|DMAU
OG0009012	LOC119066606|XP_037025066.1|BCOP	LOC117137014|XP_033154095.1|DMAU
OG0009013	LOC119068359|XP_037027827.1|BCOP	LOC117146988|XP_033169547.1|DMAU
OG0009014	LOC119072672|XP_037033838.1|BCOP	LOC117140292|XP_033159020.1|DMAU
OG0009015	LOC119073257|XP_037034529.1|BCOP	LOC117141468|XP_033160821.1|DMAU
OG0009016	LOC119076551|XP_037039240.1|BCOP	LOC117139824|XP_033158351.1|DMAU
OG0009017	LOC119076816|XP_037039704.1|BCOP	LOC117150308|XP_033173024.1|DMAU
OG0009018	LOC119078382|XP_037041782.1|BCOP	LOC117146289|XP_033168187.1|DMAU
OG0009019	LOC119078545|XP_037042013.1|BCOP	LOC117146299|XP_033168209.1|DMAU
OG0009020	LOC119081122|XP_037045763.1|BCOP	LOC117145546|XP_033167131.1|DMAU
OG0009021	LOC119067560|XP_037026521.1|BCOP	LOC117142646|XP_033162643.1|DMAU
OG0009022	LOC119067308|XP_037026111.1|BCOP	LOC117143915|XP_033164720.1|DMAU
OG0009023	LOC119067312|XP_037026116.1|BCOP	LOC117143034|XP_033163318.1|DMAU
OG0009024	LOC119067941|XP_037027152.1|BCOP	LOC117145457|XP_033167017.1|DMAU
OG0009025	LOC119067920|XP_037027117.1|BCOP	LOC117142870|XP_033163029.1|DMAU
OG0009026	LOC119069258|XP_037029206.1|BCOP	LOC117144646|XP_033165833.1|DMAU
OG0009027	LOC119069569|XP_037029544.1|BCOP	LOC117135748|XP_033152094.1|DMAU
OG0009028	LOC119069840|XP_037029903.1|BCOP	LOC117140440|XP_033159256.1|DMAU
OG0009029	LOC119070374|XP_037030570.1|BCOP	LOC117147167|XP_033169854.1|DMAU
OG0009030	LOC119085843|XP_037052244.1|BCOP	LOC117150394|XP_033173148.1|DMAU
OG0009031	LOC119085840|XP_037052238.1|BCOP	LOC117144802|XP_033166068.1|DMAU
OG0009032	LOC119085848|XP_037052249.1|BCOP	LOC117144803|XP_033166070.1|DMAU
OG0009033	LOC119085916|XP_037052364.1|BCOP	LOC117150265|XP_033172962.1|DMAU
OG0009034	LOC119066737|XP_037025253.1|BCOP	LOC117150367|XP_033173117.1|DMAU
OG0009035	LOC119070843|XP_037031247.1|BCOP	LOC117151076|XP_033174211.1|DMAU
OG0009036	LOC119070644|XP_037030968.1|BCOP	LOC117137125|XP_033154314.1|DMAU
OG0009037	LOC119071165|XP_037031817.1|BCOP	LOC117138444|XP_033156451.1|DMAU
OG0009038	LOC119071772|XP_037032716.1|BCOP	LOC117144654|XP_033165845.1|DMAU
OG0009039	LOC119071624|XP_037032472.1|BCOP	LOC117143181|XP_033163589.1|DMAU
OG0009040	LOC119072471|XP_037033588.1|BCOP	LOC117135929|XP_033152388.1|DMAU
OG0009041	LOC119072697|XP_037033863.1|BCOP	LOC117142783|XP_033162865.1|DMAU
OG0009042	LOC119072717|XP_037033883.1|BCOP	LOC117137448|XP_033154783.1|DMAU
OG0009043	LOC119072895|XP_037034115.1|BCOP	LOC117147255|XP_033169970.1|DMAU
OG0009044	LOC119072553|XP_037033685.1|BCOP	LOC117150750|XP_033173675.1|DMAU
OG0009045	LOC119072579|XP_037033723.1|BCOP, LOC119082384|XP_037047805.1|BCOP	LOC117144566|XP_033165701.1|DMAU
OG0009046	LOC119073239|XP_037034449.1|BCOP	LOC117142077|XP_033161848.1|DMAU
OG0009047	LOC119073342|XP_037034631.1|BCOP	LOC117137297|XP_033154561.1|DMAU
OG0009048	LOC119074643|XP_037036815.1|BCOP	LOC117150707|XP_033173614.1|DMAU
OG0009049	LOC119074989|XP_037037285.1|BCOP	LOC117144965|XP_033166316.1|DMAU
OG0009050	LOC119074891|XP_037037129.1|BCOP	LOC117140302|XP_033159040.1|DMAU
OG0009051	LOC119075290|XP_037037583.1|BCOP	LOC117135413|XP_033151457.1|DMAU
OG0009052	LOC119075916|XP_037038397.1|BCOP	LOC117145171|XP_033166611.1|DMAU
OG0009053	LOC119076684|XP_037039481.1|BCOP	LOC117143402|XP_033163981.1|DMAU
OG0009054	LOC119076837|XP_037039735.1|BCOP	LOC117144753|XP_033165999.1|DMAU
OG0009055	LOC119079489|XP_037043328.1|BCOP	LOC117135219|XP_033151218.1|DMAU
OG0009056	LOC119080727|XP_037045139.1|BCOP	LOC117150602|XP_033173451.1|DMAU
OG0009057	LOC119080933|XP_037045448.1|BCOP	LOC117141651|XP_033161116.1|DMAU
OG0009058	LOC119081023|XP_037045600.1|BCOP	LOC117146253|XP_033168087.1|DMAU
OG0009059	LOC119081273|XP_037045921.1|BCOP	LOC117139315|XP_033157450.1|DMAU
OG0009060	LOC119081534|XP_037046431.1|BCOP	LOC117144435|XP_033165472.1|DMAU
OG0009061	LOC119082025|XP_037047239.1|BCOP	LOC117138247|XP_033156089.1|DMAU
OG0009062	LOC119082688|XP_037048156.1|BCOP	LOC117136092|XP_033152662.1|DMAU
OG0009063	LOC119083290|XP_037048878.1|BCOP	LOC117135298|XP_033151365.1|DMAU
OG0009064	LOC119083599|XP_037049230.1|BCOP	LOC117138288|XP_033156157.1|DMAU
OG0009065	LOC119083773|XP_037049453.1|BCOP	LOC117144777|XP_033166036.1|DMAU
OG0009066	LOC119084934|XP_037050968.1|BCOP	LOC117141533|XP_033160914.1|DMAU
OG0009067	LOC119085024|XP_037051096.1|BCOP	LOC117140484|XP_033159325.1|DMAU
OG0009068	LOC119085166|XP_037051360.1|BCOP	LOC117136656|XP_033153547.1|DMAU
OG0009069	LOC119085367|XP_037051645.1|BCOP	LOC117150439|XP_033173215.1|DMAU
OG0009070	LOC119085544|XP_037051858.1|BCOP	LOC117135801|XP_033152188.1|DMAU
OG0009220	LOC119078901|XP_037042525.1|BCOP	LOC117148497|XP_033171770.1|DMAU
OG0009221	LOC119068283|XP_037027712.1|BCOP	LOC117150649|XP_033173522.1|DMAU
OG0009222	LOC119083643|XP_037049289.1|BCOP	LOC117147801|XP_033170743.1|DMAU
OG0009224	LOC119081599|XP_037046529.1|BCOP, LOC119085763|XP_037052142.1|BCOP	LOC117143653|XP_033164323.1|DMAU
OG0009225	LOC119083607|XP_037049239.1|BCOP	LOC117147204|XP_033169907.1|DMAU
OG0009226	LOC119085148|XP_037051325.1|BCOP	LOC117148677|XP_033172106.1|DMAU
OG0009232	LOC119084313|XP_037050127.1|BCOP	LOC117148847|XP_033172397.1|DMAU
OG0009234	LOC119084478|XP_037050361.1|BCOP	LOC117148838|XP_033172383.1|DMAU
OG0009235	LOC119082524|XP_037047932.1|BCOP, LOC119081804|XP_037046968.1|BCOP	LOC117149137|XP_033172640.1|DMAU
OG0009237	LOC119070788|XP_037031161.1|BCOP	LOC117150518|XP_033173325.1|DMAU
OG0009243	LOC119079890|XP_037043871.1|BCOP	LOC117137875|XP_033155493.1|DMAU
OG0009247	LOC119071243|XP_037031973.1|BCOP, LOC119071219|XP_037031925.1|BCOP	LOC117143628|XP_033164294.1|DMAU, LOC117143495|XP_033164102.1|DMAU
OG0009251	LOC119068684|XP_037028263.1|BCOP	LOC117148917|XP_033172528.1|DMAU
OG0009252	LOC119069715|XP_037029739.1|BCOP	LOC117146455|XP_033168574.1|DMAU
OG0009253	LOC119073368|XP_037034676.1|BCOP	LOC117147545|XP_033170372.1|DMAU
OG0009254	LOC119075934|XP_037038401.1|BCOP	LOC117147562|XP_033170394.1|DMAU
OG0009255	LOC119083618|XP_037049253.1|BCOP	LOC117146994|XP_033169562.1|DMAU
OG0009256	LOC119084379|XP_037050239.1|BCOP	LOC117147553|XP_033170386.1|DMAU
OG0009257	LOC119067053|XP_037025694.1|BCOP	LOC117146568|XP_033168759.1|DMAU
OG0009258	LOC119067554|XP_037026511.1|BCOP	LOC117148198|XP_033171370.1|DMAU
OG0009259	LOC119067214|XP_037025953.1|BCOP	LOC117146580|XP_033168781.1|DMAU
OG0009260	LOC119067382|XP_037026198.1|BCOP	LOC117147657|XP_033170524.1|DMAU
OG0009261	LOC119067407|XP_037026248.1|BCOP	LOC117147537|XP_033170361.1|DMAU
OG0009262	LOC119067721|XP_037026733.1|BCOP	LOC117148003|XP_033171053.1|DMAU
OG0009263	LOC119068024|XP_037027281.1|BCOP	LOC117148062|XP_033171144.1|DMAU
OG0009264	LOC119068906|XP_037028659.1|BCOP	LOC117147583|XP_033170418.1|DMAU
OG0009265	LOC119068910|XP_037028666.1|BCOP	LOC117148469|XP_033171733.1|DMAU
OG0009266	LOC119085910|XP_037052350.1|BCOP	LOC117146978|XP_033169579.1|DMAU
OG0009267	LOC119085969|XP_037052422.1|BCOP	LOC117135151|XP_033151102.1|DMAU
OG0009268	LOC119072926|XP_037034140.1|BCOP, LOC119066406|XP_037024771.1|BCOP	LOC117135802|XP_033152191.1|DMAU
OG0009269	LOC119071220|XP_037031927.1|BCOP	LOC117145411|XP_033166941.1|DMAU
OG0009270	LOC119071336|XP_037032116.1|BCOP	LOC117138241|XP_033156081.1|DMAU
OG0009271	LOC119071137|XP_037031726.1|BCOP	LOC117148495|XP_033171767.1|DMAU
OG0009272	LOC119072208|XP_037033276.1|BCOP	LOC117141591|XP_033160996.1|DMAU
OG0009273	LOC119072937|XP_037034157.1|BCOP	LOC117148806|XP_033172333.1|DMAU
OG0009274	LOC119073738|XP_037035289.1|BCOP	LOC117139835|XP_033158368.1|DMAU
OG0009275	LOC119074003|XP_037035832.1|BCOP	LOC117147271|XP_033169993.1|DMAU
OG0009276	LOC119074116|XP_037035978.1|BCOP	LOC117137746|XP_033155221.1|DMAU
OG0009277	LOC119074663|XP_037036839.1|BCOP	LOC117146479|XP_033168609.1|DMAU
OG0009278	LOC119074822|XP_037037006.1|BCOP	LOC117146616|XP_033168836.1|DMAU
OG0009279	LOC119075809|XP_037038271.1|BCOP	LOC117150486|XP_033173276.1|DMAU
OG0009280	LOC119076515|XP_037039194.1|BCOP	LOC117147871|XP_033170840.1|DMAU
OG0009281	LOC119076592|XP_037039332.1|BCOP	LOC117147905|XP_033170904.1|DMAU
OG0009282	LOC119076935|XP_037039867.1|BCOP	LOC117142093|XP_033161870.1|DMAU
OG0009283	LOC119078616|XP_037042107.1|BCOP, LOC119078511|XP_037041967.1|BCOP	LOC117147875|XP_033170849.1|DMAU
OG0009284	LOC119079389|XP_037043170.1|BCOP	LOC117140305|XP_033159041.1|DMAU
OG0009285	LOC119079468|XP_037043293.1|BCOP	LOC117146310|XP_033168248.1|DMAU
OG0009286	LOC119080557|XP_037044867.1|BCOP, LOC119080556|XP_037044866.1|BCOP	LOC117140048|XP_033158676.1|DMAU
OG0009287	LOC119080754|XP_037045208.1|BCOP	LOC117141319|XP_033160604.1|DMAU
OG0009288	LOC119080959|XP_037045484.1|BCOP	LOC117147740|XP_033170630.1|DMAU
OG0009289	LOC119081000|XP_037045565.1|BCOP	LOC117146260|XP_033168113.1|DMAU
OG0009290	LOC119081491|XP_037046388.1|BCOP	LOC117137649|XP_033155077.1|DMAU
OG0009291	LOC119083206|XP_037048767.1|BCOP	LOC117146261|XP_033168118.1|DMAU
OG0009292	LOC119083574|XP_037049215.1|BCOP	LOC117148338|XP_033171564.1|DMAU
OG0009293	LOC119084162|XP_037049912.1|BCOP	LOC117148333|XP_033171557.1|DMAU
OG0009294	LOC119084859|XP_037050888.1|BCOP	LOC117137790|XP_033155337.1|DMAU
OG0009295	LOC119085068|XP_037051201.1|BCOP	LOC117147631|XP_033170488.1|DMAU
OG0009556	LOC119069266|XP_037029222.1|BCOP	LOC117137324|XP_033154603.1|DMAU
OG0009557	LOC119068337|XP_037027791.1|BCOP	LOC117143204|XP_033163640.1|DMAU
OG0009571	LOC119077653|XP_037040763.1|BCOP	LOC117145403|XP_033166932.1|DMAU
OG0009572	LOC119085585|XP_037051898.1|BCOP	LOC117147695|XP_033170573.1|DMAU
OG0009573	LOC119067586|XP_037026576.1|BCOP	LOC117146645|XP_033168870.1|DMAU
OG0009574	LOC119067389|XP_037026212.1|BCOP	LOC117146502|XP_033168645.1|DMAU
OG0009575	LOC119068047|XP_037027309.1|BCOP	LOC117136775|XP_033153714.1|DMAU
OG0009576	LOC119068815|XP_037028484.1|BCOP	LOC117143916|XP_033164722.1|DMAU
OG0009577	LOC119085934|XP_037052381.1|BCOP	LOC117150791|XP_033173727.1|DMAU
OG0009578	LOC119066174|XP_037024370.1|BCOP	LOC117144585|XP_033165763.1|DMAU
OG0009579	LOC119066854|XP_037025417.1|BCOP	LOC117146597|XP_033168813.1|DMAU
OG0009581	LOC119073613|XP_037035086.1|BCOP	LOC117147041|XP_033169668.1|DMAU
OG0009582	LOC119073959|XP_037035742.1|BCOP	LOC117140418|XP_033159183.1|DMAU
OG0009583	LOC119076478|XP_037039152.1|BCOP	LOC117148868|XP_033172431.1|DMAU
OG0009584	LOC119077587|XP_037040690.1|BCOP	LOC117148637|XP_033172030.1|DMAU
OG0009585	LOC119079911|XP_037043897.1|BCOP	LOC117142332|XP_033162139.1|DMAU
OG0009586	LOC119080626|XP_037044929.1|BCOP	LOC117140422|XP_033159198.1|DMAU
OG0009587	LOC119081496|XP_037046394.1|BCOP	LOC117136016|XP_033152524.1|DMAU
OG0009588	LOC119082555|XP_037047965.1|BCOP	LOC117145223|XP_033166686.1|DMAU
OG0009589	LOC119083871|XP_037049575.1|BCOP	LOC117139271|XP_033157385.1|DMAU
OG0009590	LOC119084817|XP_037050797.1|BCOP	LOC117141011|XP_033160160.1|DMAU
OG0009926	LOC119070007|XP_037030173.1|BCOP	LOC117142099|XP_033161875.1|DMAU
OG0009927	LOC119080923|XP_037045437.1|BCOP	LOC117147736|XP_033170624.1|DMAU
OG0009928	LOC119075966|XP_037038444.1|BCOP	LOC117144038|XP_033164896.1|DMAU
OG0009931	LOC119076411|XP_037039039.1|BCOP, LOC119083401|XP_037049014.1|BCOP	LOC117138427|XP_033156427.1|DMAU
OG0009934	LOC119081847|XP_037046984.1|BCOP	LOC117140221|XP_033158910.1|DMAU
OG0009940	LOC119069205|XP_037029072.1|BCOP, LOC119078733|XP_037042314.1|BCOP	LOC117144388|XP_033165413.1|DMAU
OG0009941	LOC119083638|XP_037049275.1|BCOP	LOC117135113|XP_033151021.1|DMAU
OG0009942	LOC119066928|XP_037025536.1|BCOP	LOC117135658|XP_033151932.1|DMAU
OG0009943	LOC119066960|XP_037025584.1|BCOP	LOC117135843|XP_033152658.1|DMAU
OG0009944	LOC119074577|XP_037036702.1|BCOP	LOC117147735|XP_033170623.1|DMAU
OG0009945	LOC119075782|XP_037038237.1|BCOP	LOC117146912|XP_033169427.1|DMAU
OG0009946	LOC119075807|XP_037038269.1|BCOP	LOC117145937|XP_033167705.1|DMAU
OG0009947	LOC119079919|XP_037043907.1|BCOP	LOC117140159|XP_033158822.1|DMAU
OG0009948	LOC119081388|XP_037046169.1|BCOP	LOC117146480|XP_033168610.1|DMAU
