Orthogroup	BCOP.longest_only	AALB.longest_only
OG0007842	LOC119070437|XP_037030676.1|BCOP	LOC118461363|XP_035782494.1|AALB
OG0007843	LOC119070438|XP_037030683.1|BCOP	LOC118462070|XP_035783959.1|AALB
OG0007844	LOC119068546|XP_037028069.1|BCOP	LOC118458097|XP_035776158.1|AALB
OG0007846	LOC119083478|XP_037049094.1|BCOP	LOC118468686|XP_035795693.1|AALB
OG0007847	LOC119067223|XP_037025964.1|BCOP	LOC118456589|XP_035773380.1|AALB
OG0007848	LOC119076743|XP_037039583.1|BCOP	LOC118457094|XP_035774275.1|AALB
OG0007849	LOC119070356|XP_037030544.1|BCOP	LOC118458993|XP_035777885.1|AALB
OG0007850	LOC119067876|XP_037027040.1|BCOP	LOC118458989|XP_035777881.1|AALB
OG0007852	LOC119070489|XP_037030738.1|BCOP	LOC118460383|XP_035780535.1|AALB
OG0007853	LOC119068429|XP_037027892.1|BCOP	LOC118458789|XP_035777523.1|AALB
OG0007854	LOC119082558|XP_037047979.1|BCOP	LOC118468568|XP_035795389.1|AALB
OG0007855	LOC119067194|XP_037025920.1|BCOP	LOC118459189|XP_035778239.1|AALB
OG0007856	LOC119067463|XP_037026344.1|BCOP	LOC118458697|XP_035777329.1|AALB
OG0007857	LOC119070457|XP_037030707.1|BCOP	LOC118461655|XP_035783126.1|AALB
OG0007858	LOC119074395|XP_037036410.1|BCOP	LOC118468313|XP_035794949.1|AALB
OG0007859	LOC119080612|XP_037044909.1|BCOP	LOC118459827|XP_035779482.1|AALB
OG0007860	LOC119070507|XP_037030759.1|BCOP	LOC118468563|XP_035795368.1|AALB
OG0007861	LOC119070615|XP_037030938.1|BCOP	LOC118457553|XP_035775113.1|AALB
OG0007863	LOC119066732|XP_037025248.1|BCOP	LOC118461677|XP_035783161.1|AALB, LOC118461678|XP_035783162.1|AALB
OG0007864	LOC119067416|XP_037026265.1|BCOP	LOC118456784|XP_035773753.1|AALB
OG0007865	LOC119070561|XP_037030864.1|BCOP	LOC118456718|XP_035773648.1|AALB
OG0007867	LOC119075684|XP_037038094.1|BCOP	LOC118468312|XP_035794943.1|AALB
OG0007868	LOC119069885|XP_037029957.1|BCOP	LOC118458052|XP_035776069.1|AALB
OG0007869	LOC119067673|XP_037026675.1|BCOP	LOC118461292|XP_035782358.1|AALB
OG0007871	LOC119073700|XP_037035195.1|BCOP	LOC118464868|XP_035788483.1|AALB
OG0007872	LOC119080393|XP_037044607.1|BCOP	LOC118464825|XP_035788388.1|AALB
OG0007874	LOC119078928|XP_037042565.1|BCOP	LOC118467049|XP_035792936.1|AALB
OG0007875	LOC119075655|XP_037038049.1|BCOP	LOC118462974|XP_035785036.1|AALB
OG0007876	LOC119067690|XP_037026707.1|BCOP	LOC118464856|XP_035788457.1|AALB
OG0007877	LOC119073250|XP_037034497.1|BCOP	LOC118466828|XP_035792516.1|AALB
OG0007878	LOC119081846|XP_037046983.1|BCOP	LOC118465410|XP_035789525.1|AALB
OG0007880	LOC119078287|XP_037041672.1|BCOP	LOC118463157|XP_035785433.1|AALB
OG0007881	LOC119073697|XP_037035192.1|BCOP	LOC118463702|XP_035786379.1|AALB
OG0007882	LOC119080179|XP_037044300.1|BCOP	LOC118466765|XP_035792379.1|AALB
OG0007884	LOC119077327|XP_037040405.1|BCOP	LOC118466094|XP_035790900.1|AALB
OG0007885	LOC119080378|XP_037044578.1|BCOP	LOC118465529|XP_035789748.1|AALB
OG0007886	LOC119084171|XP_037049924.1|BCOP	LOC118467340|XP_035793608.1|AALB
OG0007887	LOC119080217|XP_037044353.1|BCOP	LOC118464467|XP_035787768.1|AALB
OG0007888	LOC119073507|XP_037034918.1|BCOP	LOC118467081|XP_035793013.1|AALB
OG0007889	LOC119073407|XP_037034736.1|BCOP	LOC118467091|XP_035793029.1|AALB
OG0007890	LOC119081778|XP_037046880.1|BCOP	LOC118463212|XP_035785547.1|AALB
OG0007891	LOC119068438|XP_037027905.1|BCOP	LOC118464090|XP_035787048.1|AALB
OG0007892	LOC119072049|XP_037033072.1|BCOP	LOC118462650|XP_035784396.1|AALB
OG0007893	LOC119078870|XP_037042492.1|BCOP	LOC118466284|XP_035791262.1|AALB
OG0007894	LOC119079870|XP_037043849.1|BCOP	LOC118463540|XP_035786052.1|AALB
OG0007895	LOC119072486|XP_037033618.1|BCOP	LOC118463539|XP_035786048.1|AALB
OG0007896	LOC119074353|XP_037036352.1|BCOP	LOC118466432|XP_035791622.1|AALB
OG0007897	LOC119073707|XP_037035208.1|BCOP	LOC118462885|XP_035784860.1|AALB
OG0007898	LOC119078759|XP_037042362.1|BCOP	LOC118467506|XP_035793951.1|AALB
OG0007899	LOC119077505|XP_037040629.1|BCOP	LOC118462687|XP_035784494.1|AALB
OG0007900	LOC119084822|XP_037050798.1|BCOP	LOC118463615|XP_035786201.1|AALB
OG0007901	LOC119075188|XP_037037475.1|BCOP	LOC118462909|XP_035784903.1|AALB
OG0007902	LOC119067381|XP_037026197.1|BCOP	LOC118468845|XP_035795982.1|AALB
OG0007903	LOC119075191|XP_037037481.1|BCOP	LOC118466224|XP_035791152.1|AALB
OG0007904	LOC119079640|XP_037043563.1|BCOP	LOC118466225|XP_035791153.1|AALB
OG0007905	LOC119071568|XP_037032400.1|BCOP	LOC118458716|XP_035777354.1|AALB
OG0007906	LOC119076793|XP_037039656.1|BCOP	LOC118464496|XP_035787817.1|AALB
OG0007907	LOC119080467|XP_037044741.1|BCOP	LOC118466275|XP_035791241.1|AALB
OG0007908	LOC119080489|XP_037044776.1|BCOP	LOC118466278|XP_035791248.1|AALB
OG0007909	LOC119081693|XP_037046685.1|BCOP	LOC118467371|XP_035793677.1|AALB
OG0007911	LOC119081120|XP_037045759.1|BCOP	LOC118464311|XP_035787495.1|AALB
OG0007912	LOC119080161|XP_037044277.1|BCOP	LOC118464314|XP_035787503.1|AALB
OG0007913	LOC119080811|XP_037045278.1|BCOP	LOC118464316|XP_035787505.1|AALB
OG0007914	LOC119079936|XP_037043935.1|BCOP	LOC118466442|XP_035791644.1|AALB
OG0007915	LOC119073557|XP_037035008.1|BCOP	LOC118466347|XP_035791371.1|AALB
OG0007917	LOC119073905|XP_037035690.1|BCOP	LOC118466756|XP_035792349.1|AALB
OG0007918	LOC119078168|XP_037041539.1|BCOP	LOC118467804|XP_035794571.1|AALB
OG0007919	LOC119076961|XP_037039950.1|BCOP	LOC118466906|XP_035792663.1|AALB
OG0007921	LOC119073626|XP_037035111.1|BCOP	LOC118464026|XP_035786975.1|AALB
OG0007922	LOC119072786|XP_037033978.1|BCOP	LOC118456930|XP_035773965.1|AALB
OG0007923	LOC119075770|XP_037038210.1|BCOP	LOC118465895|XP_035790439.1|AALB
OG0007924	LOC119077374|XP_037040464.1|BCOP	LOC118463576|XP_035786109.1|AALB
OG0007925	LOC119085942|XP_037052391.1|BCOP, LOC119086054|XP_037052523.1|BCOP	LOC118464399|XP_035787646.1|AALB
OG0007926	LOC119075479|XP_037037824.1|BCOP	LOC118457558|XP_035775122.1|AALB
OG0007927	LOC119070821|XP_037031207.1|BCOP	LOC118458139|XP_035776223.1|AALB
OG0007928	LOC119066252|XP_037024473.1|BCOP	LOC118461869|XP_035783584.1|AALB
OG0007929	LOC119066431|XP_037024812.1|BCOP	LOC118457730|XP_035775415.1|AALB
OG0007930	LOC119081476|XP_037046369.1|BCOP	LOC118456901|XP_035773918.1|AALB
OG0007931	LOC119084630|XP_037050593.1|BCOP, LOC119080416|XP_037044652.1|BCOP	LOC118457040|XP_035774175.1|AALB
OG0007932	LOC119084844|XP_037050845.1|BCOP	LOC118461846|XP_035783521.1|AALB
OG0007933	LOC119073341|XP_037034630.1|BCOP	LOC118456481|XP_035773188.1|AALB
OG0007935	LOC119075182|XP_037037470.1|BCOP	LOC118468679|XP_035795683.1|AALB
OG0007936	LOC119085153|XP_037051341.1|BCOP	LOC118457675|XP_035775325.1|AALB
OG0007937	LOC119077093|XP_037040148.1|BCOP	LOC118457175|XP_035774400.1|AALB
OG0007938	LOC119066952|XP_037025568.1|BCOP	LOC118456682|XP_035773555.1|AALB
OG0007939	LOC119066953|XP_037025569.1|BCOP	LOC118457851|XP_035775631.1|AALB
OG0007940	LOC119082781|XP_037048268.1|BCOP	LOC118457384|XP_035774811.1|AALB
OG0007941	LOC119073475|XP_037034876.1|BCOP	LOC118458354|XP_035776598.1|AALB
OG0007942	LOC119071039|XP_037031532.1|BCOP	LOC118468922|XP_035796125.1|AALB
OG0007944	LOC119072741|XP_037033917.1|BCOP	LOC118459768|XP_035779356.1|AALB
OG0007945	LOC119085886|XP_037052297.1|BCOP	LOC118456855|XP_035773848.1|AALB
OG0007946	LOC119076981|XP_037039979.1|BCOP	LOC118456965|XP_035774048.1|AALB
OG0007947	LOC119070956|XP_037031406.1|BCOP	LOC118468737|XP_035795781.1|AALB
OG0007948	LOC119077139|XP_037040213.1|BCOP	LOC118456159|XP_035772575.1|AALB
OG0007949	LOC119082109|XP_037047379.1|BCOP	LOC118457326|XP_035774712.1|AALB
OG0007950	LOC119070761|XP_037031129.1|BCOP	LOC118461542|XP_035782881.1|AALB
OG0007951	LOC119070762|XP_037031130.1|BCOP	LOC118461544|XP_035782885.1|AALB
OG0007952	LOC119075605|XP_037037970.1|BCOP	LOC118461545|XP_035782887.1|AALB
OG0007953	LOC119078452|XP_037041878.1|BCOP	LOC118461872|XP_035783597.1|AALB
OG0007954	LOC119072754|XP_037033937.1|BCOP	LOC118457935|XP_035775840.1|AALB
OG0007955	LOC119075757|XP_037038190.1|BCOP	LOC118468538|XP_035795314.1|AALB
OG0007956	LOC119078423|XP_037041827.1|BCOP	LOC118458010|XP_035776000.1|AALB
OG0007957	LOC119075334|XP_037037657.1|BCOP	LOC118457870|XP_035775677.1|AALB
OG0007958	LOC119080803|XP_037045268.1|BCOP	LOC118456970|XP_035774057.1|AALB
OG0007959	LOC119078890|XP_037042516.1|BCOP	LOC118456499|XP_035773221.1|AALB
OG0007960	LOC119072481|XP_037033605.1|BCOP	LOC118467157|XP_035793194.1|AALB
OG0007961	LOC119082755|XP_037048232.1|BCOP	LOC118458304|XP_035776527.1|AALB
OG0007962	LOC119073745|XP_037035302.1|BCOP	LOC118456180|XP_035772624.1|AALB
OG0007963	LOC119072702|XP_037033869.1|BCOP	LOC118459218|XP_035778294.1|AALB
OG0007964	LOC119075635|XP_037038011.1|BCOP	LOC118468474|XP_035795185.1|AALB
OG0007965	LOC119081979|XP_037047187.1|BCOP	LOC118458825|XP_035777602.1|AALB
OG0007966	LOC119066640|XP_037025103.1|BCOP	LOC118456909|XP_035773928.1|AALB
OG0007967	LOC119072670|XP_037033826.1|BCOP	LOC118461739|XP_035783330.1|AALB
OG0007968	LOC119082063|XP_037047294.1|BCOP	LOC118457601|XP_035775195.1|AALB
OG0007969	LOC119080952|XP_037045476.1|BCOP	LOC118460525|XP_035780797.1|AALB
OG0007970	LOC119077969|XP_037041249.1|BCOP	LOC118461429|XP_035782630.1|AALB
OG0007971	LOC119082295|XP_037047664.1|BCOP	LOC118460671|XP_035781040.1|AALB
OG0007972	LOC119081489|XP_037046386.1|BCOP	LOC118459090|XP_035778048.1|AALB
OG0007974	LOC119069278|XP_037029235.1|BCOP	LOC118458899|XP_035777751.1|AALB
OG0007975	LOC119083772|XP_037049451.1|BCOP	LOC118457981|XP_035775926.1|AALB
OG0007976	LOC119075204|XP_037037493.1|BCOP	LOC118456808|XP_035773791.1|AALB
OG0007977	LOC119084645|XP_037050607.1|BCOP	LOC118462051|XP_035783927.1|AALB
OG0007978	LOC119084648|XP_037050612.1|BCOP	LOC118462054|XP_035783933.1|AALB
OG0007979	LOC119071779|XP_037032730.1|BCOP	LOC118458007|XP_035775985.1|AALB
OG0007980	LOC119078764|XP_037042367.1|BCOP	LOC118458677|XP_035777282.1|AALB
OG0007981	LOC119078765|XP_037042368.1|BCOP	LOC118458678|XP_035777283.1|AALB
OG0007982	LOC119078727|XP_037042298.1|BCOP	LOC118458672|XP_035777275.1|AALB
OG0007983	LOC119072008|XP_037033021.1|BCOP	LOC118458717|XP_035777355.1|AALB
OG0007984	LOC119072783|XP_037033966.1|BCOP	LOC118460979|XP_035781686.1|AALB
OG0007985	LOC119076387|XP_037039003.1|BCOP	LOC118457538|XP_035775084.1|AALB
OG0007986	LOC119082121|XP_037047400.1|BCOP	LOC118458272|XP_035776480.1|AALB
OG0007987	LOC119075343|XP_037037667.1|BCOP	LOC118461191|XP_035782116.1|AALB
OG0007988	LOC119085841|XP_037052239.1|BCOP	LOC118458419|XP_035776754.1|AALB
OG0007989	LOC119076331|XP_037038909.1|BCOP	LOC118461217|XP_035782175.1|AALB
OG0007990	LOC119081965|XP_037047168.1|BCOP	LOC118461962|XP_035783762.1|AALB
OG0007992	LOC119075306|XP_037037612.1|BCOP	LOC118459282|XP_035778421.1|AALB
OG0007993	LOC119069787|XP_037029823.1|BCOP	LOC118457939|XP_035775849.1|AALB
OG0007996	LOC119078866|XP_037042474.1|BCOP	LOC118461403|XP_035782569.1|AALB
OG0007997	LOC119085879|XP_037052286.1|BCOP	LOC118460530|XP_035780804.1|AALB
OG0007998	LOC119071885|XP_037032880.1|BCOP	LOC118460513|XP_035780772.1|AALB
OG0007999	LOC119075632|XP_037038007.1|BCOP	LOC118467696|XP_035794374.1|AALB
OG0008000	LOC119075630|XP_037038004.1|BCOP	LOC118467728|XP_035794429.1|AALB
OG0008001	LOC119066762|XP_037025292.1|BCOP	LOC118456169|XP_035772606.1|AALB
OG0008002	LOC119076959|XP_037039933.1|BCOP	LOC118462013|XP_035783852.1|AALB
OG0008003	LOC119085980|XP_037052441.1|BCOP	LOC118456446|XP_035773102.1|AALB
OG0008004	LOC119069626|XP_037029623.1|BCOP	LOC118462022|XP_035783875.1|AALB
OG0008005	LOC119074555|XP_037036636.1|BCOP	LOC118462021|XP_035783873.1|AALB
OG0008006	LOC119075957|XP_037038428.1|BCOP	LOC118456649|XP_035773480.1|AALB
OG0008007	LOC119075969|XP_037038450.1|BCOP	LOC118456415|XP_035773024.1|AALB
OG0008008	LOC119084286|XP_037050107.1|BCOP	LOC118460398|XP_035780569.1|AALB
OG0008010	LOC119073853|XP_037035597.1|BCOP	LOC118461420|XP_035782610.1|AALB
OG0008011	LOC119082847|XP_037048408.1|BCOP	LOC118456714|XP_035773643.1|AALB
OG0008012	LOC119082845|XP_037048403.1|BCOP	LOC118456711|XP_035773639.1|AALB
OG0008013	LOC119072056|XP_037033085.1|BCOP	LOC118459895|XP_035779603.1|AALB
OG0008014	LOC119077685|XP_037040841.1|BCOP	LOC118461281|XP_035782327.1|AALB
OG0008015	LOC119075857|XP_037038308.1|BCOP	LOC118468841|XP_035795976.1|AALB
OG0008016	LOC119075861|XP_037038314.1|BCOP	LOC118468847|XP_035795983.1|AALB
OG0008017	LOC119075887|XP_037038351.1|BCOP	LOC118457565|XP_035775131.1|AALB
OG0008018	LOC119084307|XP_037050121.1|BCOP	LOC118459846|XP_035779507.1|AALB
OG0008019	LOC119077857|XP_037041081.1|BCOP	LOC118456304|XP_035772835.1|AALB
OG0008020	LOC119074237|XP_037036154.1|BCOP	LOC118456940|XP_035773989.1|AALB
OG0008022	LOC119077854|XP_037041075.1|BCOP	LOC118459155|XP_035778135.1|AALB
OG0008023	LOC119079605|XP_037043491.1|BCOP	LOC118456633|XP_035773453.1|AALB
OG0008024	LOC119076424|XP_037039062.1|BCOP	LOC118456640|XP_035773468.1|AALB
OG0008025	LOC119069738|XP_037029775.1|BCOP	LOC118461223|XP_035782201.1|AALB
OG0008026	LOC119068656|XP_037028231.1|BCOP	LOC118458966|XP_035777842.1|AALB
OG0008027	LOC119074617|XP_037036772.1|BCOP	LOC118456473|XP_035773166.1|AALB
OG0008028	LOC119070598|XP_037030915.1|BCOP	LOC118459482|XP_035778787.1|AALB
OG0008029	LOC119073441|XP_037034830.1|BCOP	LOC118461348|XP_035782460.1|AALB
OG0008030	LOC119073491|XP_037034893.1|BCOP	LOC118459855|XP_035779519.1|AALB
OG0008031	LOC119076856|XP_037039755.1|BCOP	LOC118459859|XP_035779525.1|AALB
OG0008032	LOC119073716|XP_037035234.1|BCOP	LOC118457261|XP_035774543.1|AALB
OG0008034	LOC119084112|XP_037049858.1|BCOP	LOC118462062|XP_035783943.1|AALB
OG0008035	LOC119077626|XP_037040738.1|BCOP	LOC118456606|XP_035773402.1|AALB
OG0008036	LOC119067641|XP_037026639.1|BCOP	LOC118460260|XP_035780325.1|AALB
OG0008037	LOC119067665|XP_037026676.1|BCOP	LOC118460265|XP_035780331.1|AALB
OG0008038	LOC119076538|XP_037039227.1|BCOP	LOC118458691|XP_035777322.1|AALB
OG0008039	LOC119076020|XP_037038516.1|BCOP	LOC118457089|XP_035774270.1|AALB
OG0008040	LOC119074310|XP_037036252.1|BCOP	LOC118460588|XP_035780902.1|AALB
OG0008042	LOC119084354|XP_037050194.1|BCOP	LOC118467048|XP_035792933.1|AALB
OG0008043	LOC119077813|XP_037041019.1|BCOP	LOC118457459|XP_035774957.1|AALB
OG0008044	LOC119076018|XP_037038508.1|BCOP	LOC118460335|XP_035780444.1|AALB
OG0008045	LOC119077880|XP_037041130.1|BCOP	LOC118468997|XP_035796319.1|AALB
OG0008046	LOC119066512|XP_037024960.1|BCOP	LOC118468993|XP_035796312.1|AALB
OG0008047	LOC119082774|XP_037048263.1|BCOP	LOC118468500|XP_035795227.1|AALB
OG0008048	LOC119066362|XP_037024716.1|BCOP	LOC118468493|XP_035795214.1|AALB
OG0008049	LOC119075239|XP_037037527.1|BCOP	LOC118468497|XP_035795221.1|AALB
OG0008050	LOC119076014|XP_037038500.1|BCOP	LOC118468486|XP_035795202.1|AALB
OG0008051	LOC119076520|XP_037039200.1|BCOP	LOC118459928|XP_035779683.1|AALB
OG0008052	LOC119077974|XP_037041251.1|BCOP	LOC118461099|XP_035781906.1|AALB
OG0008053	LOC119066891|XP_037025473.1|BCOP	LOC118459346|XP_035778514.1|AALB
OG0008054	LOC119075902|XP_037038373.1|BCOP	LOC118457591|XP_035775174.1|AALB
OG0008055	LOC119085019|XP_037051092.1|BCOP	LOC118457592|XP_035775178.1|AALB
OG0008056	LOC119076482|XP_037039158.1|BCOP	LOC118461826|XP_035783476.1|AALB
OG0008057	LOC119075171|XP_037037461.1|BCOP	LOC118459973|XP_035779761.1|AALB
OG0008058	LOC119084254|XP_037050053.1|BCOP	LOC118458549|XP_035777077.1|AALB
OG0008059	LOC119076150|XP_037038728.1|BCOP	LOC118461717|XP_035783269.1|AALB
OG0008060	LOC119073793|XP_037035465.1|BCOP	LOC118456669|XP_035773534.1|AALB
OG0008061	LOC119071051|XP_037031605.1|BCOP	LOC118460194|XP_035780192.1|AALB
OG0008062	LOC119067084|XP_037025740.1|BCOP	LOC118459799|XP_035779427.1|AALB
OG0008063	LOC119073869|XP_037035635.1|BCOP	LOC118457210|XP_035774469.1|AALB
OG0008064	LOC119078090|XP_037041449.1|BCOP	LOC118460131|XP_035780075.1|AALB
OG0008066	LOC119072746|XP_037033926.1|BCOP	LOC118461956|XP_035783744.1|AALB
OG0008067	LOC119077964|XP_037041239.1|BCOP	LOC118458908|XP_035777763.1|AALB
OG0008068	LOC119067569|XP_037026545.1|BCOP	LOC118457343|XP_035774734.1|AALB
OG0008070	LOC119075230|XP_037037515.1|BCOP	LOC118459974|XP_035779762.1|AALB
OG0008071	LOC119075914|XP_037038394.1|BCOP	LOC118458132|XP_035776211.1|AALB
OG0008072	LOC119074319|XP_037036272.1|BCOP	LOC118461611|XP_035783041.1|AALB
OG0008073	LOC119076456|XP_037039117.1|BCOP	LOC118458535|XP_035777009.1|AALB
OG0008074	LOC119083047|XP_037048566.1|BCOP	LOC118458425|XP_035776773.1|AALB
OG0008075	LOC119071751|XP_037032681.1|BCOP	LOC118461393|XP_035782549.1|AALB
OG0008076	LOC119084159|XP_037049906.1|BCOP	LOC118459072|XP_035778005.1|AALB
OG0008077	LOC119077912|XP_037041182.1|BCOP	LOC118468546|XP_035795333.1|AALB
OG0008078	LOC119084431|XP_037050305.1|BCOP	LOC118468545|XP_035795331.1|AALB
OG0008079	LOC119084119|XP_037049867.1|BCOP	LOC118457268|XP_035774553.1|AALB
OG0008080	LOC119082210|XP_037047553.1|BCOP	LOC118460651|XP_035781008.1|AALB
OG0008081	LOC119078098|XP_037041458.1|BCOP	LOC118460655|XP_035781011.1|AALB
OG0008082	LOC119085282|XP_037051531.1|BCOP	LOC118457215|XP_035774483.1|AALB
OG0008083	LOC119078370|XP_037041803.1|BCOP	LOC118460054|XP_035779928.1|AALB
OG0008086	LOC119075172|XP_037037463.1|BCOP	LOC118459972|XP_035779755.1|AALB
OG0008087	LOC119076896|XP_037039800.1|BCOP	LOC118458504|XP_035776964.1|AALB
OG0008088	LOC119073524|XP_037034956.1|BCOP	LOC118459512|XP_035778848.1|AALB
OG0008089	LOC119072334|XP_037033417.1|BCOP	LOC118461715|XP_035783266.1|AALB
OG0008090	LOC119067478|XP_037026375.1|BCOP	LOC118459011|XP_035777909.1|AALB
OG0008091	LOC119074790|XP_037036970.1|BCOP	LOC118458511|XP_035776972.1|AALB
OG0008092	LOC119077582|XP_037040685.1|BCOP	LOC118460187|XP_035780185.1|AALB
OG0008093	LOC119068635|XP_037028196.1|BCOP	LOC118461069|XP_035781854.1|AALB
OG0008095	LOC119070888|XP_037031304.1|BCOP	LOC118459333|XP_035778493.1|AALB
OG0008096	LOC119072735|XP_037033909.1|BCOP	LOC118459866|XP_035779540.1|AALB
OG0008097	LOC119069803|XP_037029853.1|BCOP	LOC118459870|XP_035779548.1|AALB
OG0008098	LOC119084426|XP_037050298.1|BCOP	LOC118460432|XP_035780617.1|AALB
OG0008099	LOC119075192|XP_037037478.1|BCOP	LOC118458693|XP_035777325.1|AALB
OG0008100	LOC119082207|XP_037047541.1|BCOP	LOC118460829|XP_035781370.1|AALB
OG0008101	LOC119079961|XP_037043969.1|BCOP	LOC118461024|XP_035781772.1|AALB
OG0008102	LOC119083990|XP_037049702.1|BCOP	LOC118458462|XP_035776873.1|AALB
OG0008103	LOC119070004|XP_037030155.1|BCOP	LOC118460157|XP_035780147.1|AALB
OG0008104	LOC119074909|XP_037037151.1|BCOP	LOC118459828|XP_035779483.1|AALB
OG0008105	LOC119076036|XP_037038550.1|BCOP	LOC118461519|XP_035782845.1|AALB
OG0008106	LOC119074355|XP_037036355.1|BCOP	LOC118460496|XP_035780741.1|AALB
OG0008108	LOC119081955|XP_037047145.1|BCOP	LOC118459677|XP_035779178.1|AALB
OG0008109	LOC119076140|XP_037038709.1|BCOP	LOC118460096|XP_035780014.1|AALB
OG0008110	LOC119076093|XP_037038643.1|BCOP	LOC118468757|XP_035795822.1|AALB
OG0008111	LOC119074576|XP_037036701.1|BCOP	LOC118461022|XP_035781766.1|AALB
OG0008112	LOC119074551|XP_037036621.1|BCOP	LOC118461020|XP_035781763.1|AALB
OG0008113	LOC119074688|XP_037036867.1|BCOP	LOC118456407|XP_035773013.1|AALB
OG0008114	LOC119074677|XP_037036856.1|BCOP	LOC118456406|XP_035773012.1|AALB
OG0008115	LOC119074557|XP_037036650.1|BCOP	LOC118456399|XP_035772982.1|AALB
OG0008116	LOC119074564|XP_037036678.1|BCOP	LOC118459334|XP_035778495.1|AALB
OG0008117	LOC119077955|XP_037041219.1|BCOP	LOC118461213|XP_035782167.1|AALB
OG0008118	LOC119075159|XP_037037450.1|BCOP	LOC118460273|XP_035780350.1|AALB
OG0008119	LOC119074475|XP_037036511.1|BCOP	LOC118460272|XP_035780349.1|AALB
OG0008120	LOC119085119|XP_037051276.1|BCOP	LOC118460182|XP_035780178.1|AALB
OG0008122	LOC119077862|XP_037041093.1|BCOP	LOC118460174|XP_035780171.1|AALB
OG0008123	LOC119074917|XP_037037201.1|BCOP	LOC118456426|XP_035773074.1|AALB
OG0008124	LOC119074922|XP_037037208.1|BCOP	LOC118456427|XP_035773075.1|AALB
OG0008125	LOC119076112|XP_037038707.1|BCOP	LOC118460540|XP_035780823.1|AALB
OG0008126	LOC119073962|XP_037035799.1|BCOP	LOC118456405|XP_035773009.1|AALB
OG0008127	LOC119074403|XP_037036420.1|BCOP	LOC118459336|XP_035778499.1|AALB
OG0008128	LOC119074415|XP_037036439.1|BCOP	LOC118457324|XP_035774710.1|AALB
OG0008129	LOC119076565|XP_037039248.1|BCOP	LOC118458200|XP_035776337.1|AALB
OG0008130	LOC119085975|XP_037052437.1|BCOP	LOC118458196|XP_035776334.1|AALB
OG0008131	LOC119083014|XP_037048546.1|BCOP	LOC118461859|XP_035783556.1|AALB
OG0008132	LOC119077750|XP_037040953.1|BCOP	LOC118458145|XP_035776232.1|AALB
OG0008133	LOC119076058|XP_037038589.1|BCOP	LOC118458114|XP_035776181.1|AALB
OG0008134	LOC119076012|XP_037038495.1|BCOP	LOC118468818|XP_035795932.1|AALB
OG0008135	LOC119076742|XP_037039582.1|BCOP	LOC118457991|XP_035775951.1|AALB
OG0008136	LOC119075283|XP_037037565.1|BCOP	LOC118461483|XP_035782746.1|AALB
OG0008137	LOC119076042|XP_037038563.1|BCOP	LOC118463501|XP_035785993.1|AALB
OG0008138	LOC119069965|XP_037030099.1|BCOP	LOC118462483|XP_035784084.1|AALB
OG0008139	LOC119066868|XP_037025437.1|BCOP	LOC118462481|XP_035784080.1|AALB
OG0008140	LOC119073938|XP_037035711.1|BCOP	LOC118462480|XP_035784073.1|AALB
OG0008141	LOC119084203|XP_037049977.1|BCOP	LOC118466169|XP_035791044.1|AALB
OG0008142	LOC119074760|XP_037036922.1|BCOP	LOC118465877|XP_035790408.1|AALB
OG0008143	LOC119084208|XP_037049993.1|BCOP	LOC118466372|XP_035791489.1|AALB
OG0008144	LOC119084228|XP_037050022.1|BCOP	LOC118466375|XP_035791493.1|AALB
OG0008145	LOC119080666|XP_037044989.1|BCOP	LOC118467945|XP_035794806.1|AALB
OG0008146	LOC119077014|XP_037040022.1|BCOP	LOC118467947|XP_035794809.1|AALB
OG0008147	LOC119084983|XP_037051030.1|BCOP	LOC118464223|XP_035787288.1|AALB
OG0008148	LOC119074761|XP_037036923.1|BCOP	LOC118466552|XP_035791967.1|AALB
OG0008149	LOC119066760|XP_037025294.1|BCOP	LOC118462951|XP_035784986.1|AALB
OG0008150	LOC119074512|XP_037036569.1|BCOP	LOC118463891|XP_035786715.1|AALB
OG0008151	LOC119068799|XP_037028456.1|BCOP	LOC118465363|XP_035789432.1|AALB
OG0008152	LOC119074866|XP_037037084.1|BCOP	LOC118464504|XP_035787832.1|AALB
OG0008153	LOC119080186|XP_037044318.1|BCOP	LOC118462728|XP_035784565.1|AALB
OG0008154	LOC119071941|XP_037032960.1|BCOP	LOC118462746|XP_035784600.1|AALB
OG0008156	LOC119070003|XP_037030154.1|BCOP	LOC118466888|XP_035792634.1|AALB
OG0008157	LOC119077044|XP_037040069.1|BCOP	LOC118462667|XP_035784457.1|AALB
OG0008158	LOC119071049|XP_037031551.1|BCOP	LOC118464133|XP_035787124.1|AALB
OG0008159	LOC119074215|XP_037036110.1|BCOP	LOC118465083|XP_035788880.1|AALB
OG0008160	LOC119071538|XP_037032318.1|BCOP	LOC118464224|XP_035787291.1|AALB
OG0008161	LOC119077047|XP_037040074.1|BCOP	LOC118463056|XP_035785199.1|AALB
OG0008162	LOC119067759|XP_037026787.1|BCOP	LOC118464950|XP_035788633.1|AALB
OG0008163	LOC119072459|XP_037033577.1|BCOP	LOC118463226|XP_035785569.1|AALB
OG0008164	LOC119074604|XP_037036751.1|BCOP	LOC118464873|XP_035788500.1|AALB
