Orthogroup	BCOP.longest_only	ASTE.longest_only
OG0006766	LOC119066043|XP_037024165.1|BCOP	LOC118510227|XP_035907686.1|ASTE
OG0006767	LOC119080809|XP_037045275.1|BCOP	LOC118514404|XP_035917178.1|ASTE
OG0006768	LOC119077316|XP_037040381.1|BCOP	LOC118514375|XP_035917130.1|ASTE
OG0006769	LOC119077300|XP_037040359.1|BCOP	LOC118514386|XP_035917157.1|ASTE
OG0006770	LOC119080474|XP_037044749.1|BCOP	LOC118511392|XP_035910315.1|ASTE
OG0006772	LOC119079409|XP_037043194.1|BCOP	LOC118513077|XP_035914333.1|ASTE
OG0006773	LOC119073747|XP_037035301.1|BCOP	LOC118509616|XP_035906335.1|ASTE
OG0006774	LOC119081610|XP_037046546.1|BCOP	LOC118509635|XP_035906427.1|ASTE
OG0006775	LOC119083631|XP_037049260.1|BCOP	LOC118513072|XP_035914315.1|ASTE
OG0006776	LOC119078749|XP_037042349.1|BCOP	LOC118513066|XP_035914307.1|ASTE
OG0006777	LOC119081296|XP_037045954.1|BCOP	LOC118513070|XP_035914313.1|ASTE
OG0006778	LOC119078797|XP_037042403.1|BCOP	LOC118513067|XP_035914308.1|ASTE
OG0006779	LOC119080196|XP_037044331.1|BCOP	LOC118513056|XP_035914271.1|ASTE
OG0006780	LOC119080192|XP_037044329.1|BCOP	LOC118513055|XP_035914262.1|ASTE
OG0006781	LOC119076254|XP_037038819.1|BCOP	LOC118513051|XP_035914247.1|ASTE
OG0006782	LOC119077174|XP_037040253.1|BCOP	LOC118513052|XP_035914252.1|ASTE
OG0006783	LOC119081717|XP_037046736.1|BCOP	LOC118512675|XP_035913336.1|ASTE
OG0006784	LOC119076362|XP_037038963.1|BCOP	LOC118513047|XP_035914234.1|ASTE
OG0006785	LOC119079887|XP_037043865.1|BCOP	LOC118513048|XP_035914244.1|ASTE
OG0006786	LOC119079889|XP_037043868.1|BCOP	LOC118511543|XP_035910643.1|ASTE
OG0006787	LOC119083659|XP_037049330.1|BCOP	LOC118509344|XP_035905750.1|ASTE
OG0006788	LOC119066021|XP_037024137.1|BCOP	LOC118509349|XP_035905760.1|ASTE
OG0006789	LOC119066012|XP_037024128.1|BCOP	LOC118509521|XP_035906119.1|ASTE
OG0006790	LOC119067437|XP_037026306.1|BCOP	LOC118509522|XP_035906121.1|ASTE
OG0006791	LOC119080737|XP_037045176.1|BCOP	LOC118514351|XP_035917066.1|ASTE
OG0006792	LOC119077295|XP_037040356.1|BCOP	LOC118512295|XP_035912417.1|ASTE
OG0006793	LOC119085392|XP_037051683.1|BCOP	LOC118512293|XP_035912413.1|ASTE
OG0006794	LOC119079674|XP_037043621.1|BCOP	LOC118512287|XP_035912403.1|ASTE
OG0006795	LOC119080029|XP_037044106.1|BCOP	LOC118512845|XP_035913801.1|ASTE
OG0006796	LOC119077007|XP_037040016.1|BCOP	LOC118512860|XP_035913837.1|ASTE
OG0006797	LOC119076840|XP_037039741.1|BCOP	LOC118512859|XP_035913835.1|ASTE
OG0006798	LOC119080207|XP_037044341.1|BCOP	LOC118512270|XP_035912352.1|ASTE, LOC118517161|XP_035918934.1|ASTE
OG0006799	LOC119081390|XP_037046172.1|BCOP	LOC118512879|XP_035913865.1|ASTE
OG0006800	LOC119069052|XP_037028814.1|BCOP	LOC118512814|XP_035913664.1|ASTE
OG0006801	LOC119067342|XP_037026145.1|BCOP	LOC118510443|XP_035908134.1|ASTE
OG0006802	LOC119079041|XP_037042727.1|BCOP	LOC118510440|XP_035908127.1|ASTE
OG0006803	LOC119081624|XP_037046568.1|BCOP	LOC118509816|XP_035906861.1|ASTE
OG0006804	LOC119079620|XP_037043515.1|BCOP	LOC118509345|XP_035905753.1|ASTE
OG0006805	LOC119073359|XP_037034656.1|BCOP	LOC118509342|XP_035905747.1|ASTE
OG0006806	LOC119080291|XP_037044457.1|BCOP	LOC118511385|XP_035910285.1|ASTE
OG0006807	LOC119073233|XP_037034440.1|BCOP	LOC118514181|XP_035916748.1|ASTE
OG0006808	LOC119073261|XP_037034531.1|BCOP	LOC118514178|XP_035916741.1|ASTE
OG0006809	LOC119080444|XP_037044704.1|BCOP	LOC118513187|XP_035914554.1|ASTE
OG0006810	LOC119073734|XP_037035261.1|BCOP	LOC118513185|XP_035914546.1|ASTE
OG0006811	LOC119073675|XP_037035176.1|BCOP	LOC118513194|XP_035914575.1|ASTE
OG0006812	LOC119073260|XP_037034528.1|BCOP	LOC118509672|XP_035906565.1|ASTE
OG0006813	LOC119066162|XP_037024356.1|BCOP	LOC118509753|XP_035906777.1|ASTE
OG0006814	LOC119076437|XP_037039087.1|BCOP	LOC118510304|XP_035907826.1|ASTE
OG0006815	LOC119080475|XP_037044750.1|BCOP	LOC118512302|XP_035912425.1|ASTE
OG0006816	LOC119080395|XP_037044609.1|BCOP	LOC118512300|XP_035912424.1|ASTE
OG0006817	LOC119066069|XP_037024195.1|BCOP	LOC118509370|XP_035905795.1|ASTE
OG0006818	LOC119066072|XP_037024211.1|BCOP	LOC118509369|XP_035905788.1|ASTE
OG0006820	LOC119079359|XP_037043101.1|BCOP	LOC118516349|XP_035918059.1|ASTE, LOC118511363|XP_035910217.1|ASTE
OG0006821	LOC119067434|XP_037026301.1|BCOP	LOC118517721|XP_035920062.1|ASTE
OG0006822	LOC119079810|XP_037043772.1|BCOP	LOC118517332|XP_035919207.1|ASTE, LOC118509390|XP_035905828.1|ASTE
OG0006823	LOC119080049|XP_037044150.1|BCOP	LOC118514234|XP_035916831.1|ASTE
OG0006824	LOC119080108|XP_037044234.1|BCOP	LOC118514245|XP_035916850.1|ASTE
OG0006825	LOC119079631|XP_037043526.1|BCOP	LOC118509407|XP_035905865.1|ASTE
OG0006826	LOC119079602|XP_037043492.1|BCOP	LOC118509823|XP_035906878.1|ASTE
OG0006828	LOC119085085|XP_037051223.1|BCOP	LOC118511289|XP_035910088.1|ASTE
OG0006829	LOC119078716|XP_037042283.1|BCOP	LOC118514389|XP_035917159.1|ASTE
OG0006830	LOC119080248|XP_037044394.1|BCOP	LOC118514372|XP_035917124.1|ASTE
OG0006831	LOC119073811|XP_037035479.1|BCOP	LOC118508853|XP_035904499.1|ASTE
OG0006832	LOC119073957|XP_037035741.1|BCOP	LOC118509474|XP_035906002.1|ASTE
OG0006833	LOC119073961|XP_037035758.1|BCOP	LOC118509478|XP_035906011.1|ASTE
OG0006835	LOC119079310|XP_037043000.1|BCOP	LOC118510264|XP_035907751.1|ASTE
OG0006837	LOC119073471|XP_037034871.1|BCOP	LOC118509447|XP_035905954.1|ASTE
OG0006838	LOC119073623|XP_037035104.1|BCOP	LOC118509445|XP_035905952.1|ASTE
OG0006839	LOC119073505|XP_037034915.1|BCOP	LOC118509397|XP_035905845.1|ASTE
OG0006840	LOC119079938|XP_037043941.1|BCOP	LOC118510587|XP_035908479.1|ASTE
OG0006841	LOC119080431|XP_037044683.1|BCOP	LOC118509236|XP_035905438.1|ASTE
OG0006842	LOC119076665|XP_037039457.1|BCOP	LOC118511816|XP_035911249.1|ASTE
OG0006843	LOC119083495|XP_037049114.1|BCOP	LOC118511828|XP_035911265.1|ASTE
OG0006844	LOC119083483|XP_037049108.1|BCOP	LOC118511827|XP_035911264.1|ASTE
OG0006845	LOC119081214|XP_037045829.1|BCOP	LOC118510370|XP_035907987.1|ASTE
OG0006846	LOC119081209|XP_037045822.1|BCOP	LOC118510351|XP_035907942.1|ASTE
OG0006847	LOC119081871|XP_037047003.1|BCOP	LOC118510376|XP_035907998.1|ASTE
OG0006848	LOC119075813|XP_037038279.1|BCOP	LOC118511341|XP_035910181.1|ASTE
OG0006849	LOC119075963|XP_037038440.1|BCOP	LOC118513147|XP_035914479.1|ASTE
OG0006850	LOC119080760|XP_037045216.1|BCOP	LOC118513149|XP_035914483.1|ASTE
OG0006851	LOC119081385|XP_037046170.1|BCOP	LOC118513148|XP_035914481.1|ASTE
OG0006852	LOC119073848|XP_037035585.1|BCOP	LOC118513186|XP_035914551.1|ASTE
OG0006853	LOC119080477|XP_037044752.1|BCOP	LOC118511414|XP_035910367.1|ASTE
OG0006854	LOC119073937|XP_037035707.1|BCOP	LOC118512908|XP_035913940.1|ASTE
OG0006855	LOC119080681|XP_037045009.1|BCOP	LOC118509797|XP_035906827.1|ASTE
OG0006856	LOC119073393|XP_037034715.1|BCOP	LOC118509692|XP_035906645.1|ASTE
OG0006857	LOC119082334|XP_037047738.1|BCOP	LOC118509630|XP_035906407.1|ASTE
OG0006858	LOC119075553|XP_037037918.1|BCOP	LOC118509634|XP_035906419.1|ASTE
OG0006859	LOC119079974|XP_037044006.1|BCOP	LOC118511997|XP_035911633.1|ASTE
OG0006860	LOC119082966|XP_037048505.1|BCOP, LOC119082190|XP_037047509.1|BCOP	LOC118512012|XP_035911675.1|ASTE
OG0006861	LOC119073523|XP_037034953.1|BCOP	LOC118511946|XP_035911544.1|ASTE
OG0006862	LOC119080722|XP_037045103.1|BCOP	LOC118509696|XP_035906657.1|ASTE, LOC118509695|XP_035906656.1|ASTE
OG0006863	LOC119067887|XP_037027064.1|BCOP	LOC118513906|XP_035916124.1|ASTE
OG0006864	LOC119066054|XP_037024174.1|BCOP	LOC118512892|XP_035913889.1|ASTE
OG0006865	LOC119067733|XP_037026740.1|BCOP	LOC118511937|XP_035911520.1|ASTE
OG0006866	LOC119079526|XP_037043402.1|BCOP, LOC119073062|XP_037034261.1|BCOP	LOC118511973|XP_035911603.1|ASTE
OG0006867	LOC119079478|XP_037043310.1|BCOP	LOC118511950|XP_035911554.1|ASTE
OG0006868	LOC119079455|XP_037043267.1|BCOP	LOC118511939|XP_035911529.1|ASTE
OG0006869	LOC119077831|XP_037041044.1|BCOP	LOC118511984|XP_035911617.1|ASTE
OG0006871	LOC119079945|XP_037043949.1|BCOP	LOC118512239|XP_035912272.1|ASTE
OG0006872	LOC119073898|XP_037035682.1|BCOP	LOC118512236|XP_035912263.1|ASTE
OG0006873	LOC119073866|XP_037035629.1|BCOP	LOC118511964|XP_035911584.1|ASTE
OG0006874	LOC119078512|XP_037041968.1|BCOP	LOC118505056|XP_035896226.1|ASTE
OG0006876	LOC119066525|XP_037024941.1|BCOP	LOC118505031|XP_035896140.1|ASTE
OG0006877	LOC119066526|XP_037024945.1|BCOP	LOC118505090|XP_035896281.1|ASTE
OG0006878	LOC119076252|XP_037038814.1|BCOP	LOC118512253|XP_035912299.1|ASTE
OG0006879	LOC119076276|XP_037038837.1|BCOP	LOC118512265|XP_035912338.1|ASTE
OG0006880	LOC119081755|XP_037046833.1|BCOP	LOC118517344|XP_035919227.1|ASTE, LOC118511190|XP_035909853.1|ASTE
OG0006882	LOC119082031|XP_037047249.1|BCOP	LOC118508976|XP_035904849.1|ASTE
OG0006884	LOC119085271|XP_037051518.1|BCOP	LOC118511741|XP_035911083.1|ASTE
OG0006885	LOC119078824|XP_037042426.1|BCOP	LOC118511734|XP_035911073.1|ASTE
OG0006886	LOC119083913|XP_037049623.1|BCOP	LOC118511916|XP_035911446.1|ASTE
OG0006887	LOC119081677|XP_037046658.1|BCOP, LOC119076383|XP_037038997.1|BCOP	LOC118513847|XP_035916022.1|ASTE
OG0006888	LOC119085152|XP_037051338.1|BCOP	LOC118513855|XP_035916042.1|ASTE
OG0006889	LOC119078528|XP_037041989.1|BCOP	LOC118513848|XP_035916026.1|ASTE
OG0006890	LOC119071059|XP_037031578.1|BCOP	LOC118512210|XP_035912216.1|ASTE
OG0006891	LOC119083267|XP_037048842.1|BCOP	LOC118511226|XP_035909954.1|ASTE
OG0006892	LOC119068012|XP_037027266.1|BCOP	LOC118512212|XP_035912220.1|ASTE
OG0006893	LOC119066328|XP_037024623.1|BCOP	LOC118511228|XP_035909956.1|ASTE
OG0006894	LOC119066339|XP_037024640.1|BCOP	LOC118511225|XP_035909943.1|ASTE
OG0006895	LOC119081002|XP_037045571.1|BCOP	LOC118513309|XP_035914785.1|ASTE
OG0006896	LOC119085145|XP_037051318.1|BCOP	LOC118512029|XP_035911713.1|ASTE
OG0006897	LOC119070891|XP_037031309.1|BCOP	LOC118510565|XP_035908446.1|ASTE
OG0006898	LOC119066462|XP_037024863.1|BCOP	LOC118508930|XP_035904731.1|ASTE
OG0006899	LOC119070832|XP_037031233.1|BCOP	LOC118511094|XP_035909690.1|ASTE
OG0006900	LOC119077018|XP_037040026.1|BCOP	LOC118511128|XP_035909754.1|ASTE
OG0006901	LOC119079371|XP_037043136.1|BCOP	LOC118511115|XP_035909733.1|ASTE
OG0006902	LOC119081357|XP_037046102.1|BCOP	LOC118511631|XP_035910836.1|ASTE
OG0006903	LOC119068286|XP_037027717.1|BCOP	LOC118510628|XP_035908558.1|ASTE
OG0006904	LOC119078771|XP_037042376.1|BCOP	LOC118511808|XP_035911242.1|ASTE
OG0006905	LOC119078885|XP_037042501.1|BCOP, LOC119078886|XP_037042502.1|BCOP	LOC118511051|XP_035909543.1|ASTE
OG0006906	LOC119066821|XP_037025364.1|BCOP	LOC118511041|XP_035909528.1|ASTE
OG0006907	LOC119085887|XP_037052298.1|BCOP	LOC118514514|XP_035917355.1|ASTE
OG0006908	LOC119082289|XP_037047658.1|BCOP	LOC118513533|XP_035915298.1|ASTE
OG0006909	LOC119066441|XP_037024831.1|BCOP	LOC118513530|XP_035915295.1|ASTE
OG0006910	LOC119081919|XP_037047056.1|BCOP	LOC118509051|XP_035905030.1|ASTE
OG0006911	LOC119081052|XP_037045654.1|BCOP	LOC118513981|XP_035916302.1|ASTE
OG0006912	LOC119076978|XP_037039969.1|BCOP	LOC118513914|XP_035916149.1|ASTE
OG0006913	LOC119066647|XP_037025113.1|BCOP	LOC118513946|XP_035916228.1|ASTE
OG0006914	LOC119078448|XP_037041876.1|BCOP	LOC118513964|XP_035916277.1|ASTE
OG0006915	LOC119066645|XP_037025108.1|BCOP	LOC118513931|XP_035916194.1|ASTE
OG0006916	LOC119070679|XP_037031015.1|BCOP	LOC118513918|XP_035916171.1|ASTE
OG0006917	LOC119082557|XP_037047972.1|BCOP	LOC118513656|XP_035915635.1|ASTE
OG0006918	LOC119077153|XP_037040237.1|BCOP	LOC118510584|XP_035908473.1|ASTE
OG0006919	LOC119072823|XP_037034020.1|BCOP	LOC118508029|XP_035903321.1|ASTE
OG0006920	LOC119084576|XP_037050526.1|BCOP	LOC118513559|XP_035915374.1|ASTE
OG0006921	LOC119082106|XP_037047369.1|BCOP	LOC118513550|XP_035915331.1|ASTE
OG0006922	LOC119084793|XP_037050753.1|BCOP	LOC118511040|XP_035909527.1|ASTE
OG0006923	LOC119082118|XP_037047393.1|BCOP	LOC118510079|XP_035907381.1|ASTE
OG0006924	LOC119082748|XP_037048225.1|BCOP	LOC118511045|XP_035909535.1|ASTE
OG0006925	LOC119082746|XP_037048224.1|BCOP	LOC118511043|XP_035909533.1|ASTE
OG0006926	LOC119072877|XP_037034080.1|BCOP	LOC118513866|XP_035916061.1|ASTE
OG0006927	LOC119071868|XP_037032824.1|BCOP	LOC118513865|XP_035916060.1|ASTE
OG0006928	LOC119085426|XP_037051735.1|BCOP	LOC118513863|XP_035916057.1|ASTE
OG0006929	LOC119075603|XP_037037967.1|BCOP	LOC118511069|XP_035909573.1|ASTE
OG0006930	LOC119075613|XP_037037985.1|BCOP	LOC118511066|XP_035909566.1|ASTE
OG0006931	LOC119085937|XP_037052385.1|BCOP	LOC118514277|XP_035916911.1|ASTE
OG0006932	LOC119072886|XP_037034104.1|BCOP	LOC118510143|XP_035907523.1|ASTE
OG0006933	LOC119072890|XP_037034108.1|BCOP	LOC118509330|XP_035905683.1|ASTE
OG0006934	LOC119072819|XP_037034015.1|BCOP	LOC118511598|XP_035910771.1|ASTE
OG0006935	LOC119075625|XP_037037998.1|BCOP	LOC118511714|XP_035911029.1|ASTE
OG0006936	LOC119078596|XP_037042079.1|BCOP	LOC118511718|XP_035911035.1|ASTE
OG0006937	LOC119076233|XP_037038787.1|BCOP	LOC118511723|XP_035911053.1|ASTE
OG0006938	LOC119076234|XP_037038788.1|BCOP	LOC118511722|XP_035911051.1|ASTE
OG0006939	LOC119081841|XP_037046977.1|BCOP	LOC118514007|XP_035916351.1|ASTE
OG0006940	LOC119084688|XP_037050664.1|BCOP	LOC118513883|XP_035916085.1|ASTE
OG0006941	LOC119085373|XP_037051650.1|BCOP	LOC118511087|XP_035909663.1|ASTE
OG0006942	LOC119079999|XP_037044061.1|BCOP	LOC118511089|XP_035909676.1|ASTE
OG0006943	LOC119076924|XP_037039843.1|BCOP	LOC118513934|XP_035916200.1|ASTE
OG0006944	LOC119083009|XP_037048543.1|BCOP	LOC118514018|XP_035916382.1|ASTE
OG0006945	LOC119074229|XP_037036143.1|BCOP	LOC118514017|XP_035916381.1|ASTE
OG0006946	LOC119067297|XP_037026092.1|BCOP	LOC118513999|XP_035916329.1|ASTE
OG0006947	LOC119074773|XP_037036975.1|BCOP	LOC118514005|XP_035916347.1|ASTE
OG0006948	LOC119075676|XP_037038089.1|BCOP	LOC118511756|XP_035911116.1|ASTE
OG0006950	LOC119073592|XP_037035060.1|BCOP	LOC118510612|XP_035908517.1|ASTE
OG0006952	LOC119068424|XP_037027888.1|BCOP	LOC118511587|XP_035910731.1|ASTE
OG0006953	LOC119078706|XP_037042269.1|BCOP	LOC118513397|XP_035914970.1|ASTE
OG0006954	LOC119066724|XP_037025239.1|BCOP	LOC118513394|XP_035914968.1|ASTE
OG0006955	LOC119069593|XP_037029578.1|BCOP	LOC118509137|XP_035905231.1|ASTE
OG0006956	LOC119078413|XP_037041810.1|BCOP	LOC118512540|XP_035913004.1|ASTE
OG0006957	LOC119078647|XP_037042137.1|BCOP	LOC118512539|XP_035913002.1|ASTE
OG0006958	LOC119072006|XP_037033019.1|BCOP	LOC118512543|XP_035913008.1|ASTE
OG0006959	LOC119079533|XP_037043413.1|BCOP	LOC118511658|XP_035910897.1|ASTE
OG0006960	LOC119075357|XP_037037684.1|BCOP	LOC118511662|XP_035910903.1|ASTE
OG0006961	LOC119078520|XP_037041978.1|BCOP	LOC118511231|XP_035909959.1|ASTE
OG0006962	LOC119078599|XP_037042083.1|BCOP	LOC118512544|XP_035913010.1|ASTE
OG0006963	LOC119075657|XP_037038061.1|BCOP	LOC118513434|XP_035915058.1|ASTE
OG0006964	LOC119075641|XP_037038018.1|BCOP	LOC118513439|XP_035915072.1|ASTE
OG0006965	LOC119085920|XP_037052369.1|BCOP	LOC118509270|XP_035905517.1|ASTE
OG0006966	LOC119070953|XP_037031403.1|BCOP	LOC118509269|XP_035905516.1|ASTE
OG0006967	LOC119081566|XP_037046493.1|BCOP	LOC118509267|XP_035905511.1|ASTE
OG0006968	LOC119075560|XP_037037926.1|BCOP	LOC118509066|XP_035905078.1|ASTE
OG0006969	LOC119073662|XP_037035161.1|BCOP	LOC118509079|XP_035905105.1|ASTE
OG0006970	LOC119081657|XP_037046634.1|BCOP	LOC118508991|XP_035904882.1|ASTE
OG0006971	LOC119077110|XP_037040173.1|BCOP	LOC118511679|XP_035910940.1|ASTE
OG0006972	LOC119070921|XP_037031355.1|BCOP	LOC118511677|XP_035910933.1|ASTE
OG0006973	LOC119072062|XP_037033092.1|BCOP	LOC118511670|XP_035910921.1|ASTE
OG0006974	LOC119082243|XP_037047602.1|BCOP	LOC118511648|XP_035910875.1|ASTE
OG0006975	LOC119078756|XP_037042356.1|BCOP	LOC118512470|XP_035912849.1|ASTE
OG0006976	LOC119071577|XP_037032414.1|BCOP	LOC118511789|XP_035911200.1|ASTE
OG0006977	LOC119083766|XP_037049444.1|BCOP	LOC118511622|XP_035910813.1|ASTE
OG0006978	LOC119079161|XP_037042873.1|BCOP	LOC118511605|XP_035910781.1|ASTE
OG0006979	LOC119075330|XP_037037651.1|BCOP	LOC118509144|XP_035905244.1|ASTE
OG0006980	LOC119081962|XP_037047161.1|BCOP	LOC118509038|XP_035904971.1|ASTE
OG0006981	LOC119081952|XP_037047140.1|BCOP	LOC118514031|XP_035916400.1|ASTE
OG0006982	LOC119066086|XP_037024249.1|BCOP	LOC118513894|XP_035916101.1|ASTE
OG0006983	LOC119085899|XP_037052337.1|BCOP	LOC118513900|XP_035916110.1|ASTE
OG0006984	LOC119085814|XP_037052193.1|BCOP	LOC118513733|XP_035915781.1|ASTE
OG0006985	LOC119072678|XP_037033847.1|BCOP	LOC118513728|XP_035915774.1|ASTE
OG0006986	LOC119072681|XP_037033851.1|BCOP	LOC118513729|XP_035915776.1|ASTE
OG0006988	LOC119071147|XP_037031770.1|BCOP	LOC118510995|XP_035909402.1|ASTE
OG0006989	LOC119076544|XP_037039234.1|BCOP	LOC118511025|XP_035909496.1|ASTE
OG0006990	LOC119072679|XP_037033848.1|BCOP	LOC118511022|XP_035909486.1|ASTE
OG0006991	LOC119083999|XP_037049706.1|BCOP	LOC118511016|XP_035909437.1|ASTE
OG0006992	LOC119085825|XP_037052217.1|BCOP	LOC118512468|XP_035912836.1|ASTE
OG0006993	LOC119081946|XP_037047107.1|BCOP	LOC118512567|XP_035913053.1|ASTE
OG0006994	LOC119080662|XP_037044982.1|BCOP	LOC118510142|XP_035907522.1|ASTE
OG0006995	LOC119085427|XP_037051737.1|BCOP	LOC118511692|XP_035910986.1|ASTE
OG0006996	LOC119080112|XP_037044238.1|BCOP	LOC118513776|XP_035915847.1|ASTE
OG0006997	LOC119083792|XP_037049493.1|BCOP	LOC118510001|XP_035907278.1|ASTE
OG0006998	LOC119078533|XP_037041995.1|BCOP	LOC118513744|XP_035915794.1|ASTE
OG0006999	LOC119081140|XP_037045780.1|BCOP	LOC118513760|XP_035915827.1|ASTE
OG0007000	LOC119077635|XP_037040751.1|BCOP	LOC118514143|XP_035916644.1|ASTE
OG0007001	LOC119081481|XP_037046376.1|BCOP	LOC118513360|XP_035914885.1|ASTE
OG0007002	LOC119078738|XP_037042318.1|BCOP	LOC118511688|XP_035910971.1|ASTE
OG0007004	LOC119075317|XP_037037632.1|BCOP	LOC118512575|XP_035913087.1|ASTE
OG0007005	LOC119075356|XP_037037683.1|BCOP	LOC118512581|XP_035913102.1|ASTE
OG0007006	LOC119078935|XP_037042574.1|BCOP	LOC118510645|XP_035908637.1|ASTE
OG0007007	LOC119082607|XP_037048065.1|BCOP	LOC118514599|XP_035917489.1|ASTE
OG0007008	LOC119071748|XP_037032677.1|BCOP	LOC118510011|XP_035907290.1|ASTE
OG0007009	LOC119070865|XP_037031270.1|BCOP	LOC118510592|XP_035908487.1|ASTE
OG0007010	LOC119066644|XP_037025106.1|BCOP	LOC118514660|XP_035917591.1|ASTE
OG0007011	LOC119067119|XP_037025790.1|BCOP	LOC118514664|XP_035917599.1|ASTE
OG0007012	LOC119072860|XP_037034062.1|BCOP	LOC118514670|XP_035917605.1|ASTE
OG0007013	LOC119085930|XP_037052377.1|BCOP	LOC118511778|XP_035911177.1|ASTE
OG0007014	LOC119085935|XP_037052383.1|BCOP	LOC118511780|XP_035911179.1|ASTE
OG0007015	LOC119078437|XP_037041852.1|BCOP	LOC118511786|XP_035911196.1|ASTE
OG0007016	LOC119084659|XP_037050621.1|BCOP	LOC118509319|XP_035905664.1|ASTE
OG0007017	LOC119066308|XP_037024588.1|BCOP	LOC118514631|XP_035917526.1|ASTE
OG0007018	LOC119066310|XP_037024591.1|BCOP	LOC118514632|XP_035917529.1|ASTE
OG0007019	LOC119072573|XP_037033714.1|BCOP	LOC118511798|XP_035911221.1|ASTE
OG0007020	LOC119085236|XP_037051444.1|BCOP	LOC118512431|XP_035912782.1|ASTE
OG0007021	LOC119070899|XP_037031321.1|BCOP	LOC118514562|XP_035917451.1|ASTE
OG0007022	LOC119078773|XP_037042378.1|BCOP	LOC118514540|XP_035917416.1|ASTE
OG0007023	LOC119070852|XP_037031259.1|BCOP	LOC118514575|XP_035917469.1|ASTE
OG0007024	LOC119070829|XP_037031226.1|BCOP	LOC118514536|XP_035917412.1|ASTE
OG0007025	LOC119066243|XP_037024459.1|BCOP	LOC118513286|XP_035914747.1|ASTE
OG0007026	LOC119066248|XP_037024467.1|BCOP	LOC118513277|XP_035914736.1|ASTE
OG0007027	LOC119086045|XP_037052513.1|BCOP	LOC118509224|XP_035905418.1|ASTE
OG0007028	LOC119066414|XP_037024781.1|BCOP	LOC118509225|XP_035905419.1|ASTE
OG0007030	LOC119069493|XP_037029458.1|BCOP	LOC118512609|XP_035913175.1|ASTE
OG0007031	LOC119071585|XP_037032426.1|BCOP	LOC118512595|XP_035913141.1|ASTE
OG0007032	LOC119079281|XP_037042962.1|BCOP	LOC118512601|XP_035913150.1|ASTE
OG0007033	LOC119070853|XP_037031261.1|BCOP	LOC118512604|XP_035913166.1|ASTE
OG0007034	LOC119067253|XP_037026024.1|BCOP	LOC118513689|XP_035915701.1|ASTE
OG0007035	LOC119074138|XP_037036020.1|BCOP	LOC118513688|XP_035915700.1|ASTE
OG0007036	LOC119073875|XP_037035647.1|BCOP, LOC119073216|XP_037034421.1|BCOP	LOC118513693|XP_035915710.1|ASTE
OG0007037	LOC119070490|XP_037030741.1|BCOP	LOC118513694|XP_035915711.1|ASTE
OG0007038	LOC119079632|XP_037043532.1|BCOP	LOC118512535|XP_035912983.1|ASTE
OG0007039	LOC119072831|XP_037034034.1|BCOP	LOC118511554|XP_035910676.1|ASTE
OG0007040	LOC119082119|XP_037047399.1|BCOP	LOC118509827|XP_035906890.1|ASTE
OG0007041	LOC119075649|XP_037038031.1|BCOP	LOC118510863|XP_035909102.1|ASTE
OG0007042	LOC119085398|XP_037051695.1|BCOP	LOC118510860|XP_035909086.1|ASTE
OG0007043	LOC119074323|XP_037036293.1|BCOP	LOC118505163|XP_035896453.1|ASTE
OG0007044	LOC119075597|XP_037037962.1|BCOP	LOC118513503|XP_035915243.1|ASTE
OG0007045	LOC119074801|XP_037036980.1|BCOP	LOC118509262|XP_035905504.1|ASTE
OG0007046	LOC119078745|XP_037042339.1|BCOP	LOC118514600|XP_035917490.1|ASTE
OG0007047	LOC119076321|XP_037038888.1|BCOP	LOC118513351|XP_035914876.1|ASTE
OG0007048	LOC119076324|XP_037038891.1|BCOP	LOC118513319|XP_035914818.1|ASTE
OG0007049	LOC119072941|XP_037034163.1|BCOP	LOC118509181|XP_035905340.1|ASTE
OG0007050	LOC119082230|XP_037047582.1|BCOP	LOC118513627|XP_035915583.1|ASTE
OG0007051	LOC119084673|XP_037050646.1|BCOP	LOC118513631|XP_035915588.1|ASTE
OG0007052	LOC119082298|XP_037047674.1|BCOP	LOC118510583|XP_035908468.1|ASTE
OG0007053	LOC119072991|XP_037034211.1|BCOP	LOC118510874|XP_035909129.1|ASTE
OG0007054	LOC119081638|XP_037046605.1|BCOP	LOC118512542|XP_035913007.1|ASTE
OG0007055	LOC119081530|XP_037046425.1|BCOP	LOC118513779|XP_035915850.1|ASTE
OG0007056	LOC119084607|XP_037050565.1|BCOP	LOC118513799|XP_035915889.1|ASTE
OG0007057	LOC119084600|XP_037050548.1|BCOP	LOC118513826|XP_035915955.1|ASTE
OG0007058	LOC119068571|XP_037028110.1|BCOP	LOC118513818|XP_035915944.1|ASTE
OG0007059	LOC119077135|XP_037040209.1|BCOP	LOC118510868|XP_035909109.1|ASTE
OG0007060	LOC119077134|XP_037040208.1|BCOP	LOC118513005|XP_035914159.1|ASTE
OG0007061	LOC119077151|XP_037040232.1|BCOP	LOC118512941|XP_035914038.1|ASTE
OG0007062	LOC119070730|XP_037031081.1|BCOP	LOC118513470|XP_035915154.1|ASTE
OG0007063	LOC119070882|XP_037031297.1|BCOP	LOC118511237|XP_035909968.1|ASTE
OG0007064	LOC119075302|XP_037037607.1|BCOP	LOC118513660|XP_035915647.1|ASTE
OG0007065	LOC119082296|XP_037047670.1|BCOP	LOC118513657|XP_035915636.1|ASTE
