Orthogroup	BCOP.longest_only	HILL.longest_only
OG0008748	LOC119083259|XP_037048831.1|BCOP	LOC119652918|XP_037913232.1|HILL
OG0008750	LOC119085071|XP_037051205.1|BCOP, LOC119084605|XP_037050562.1|BCOP	LOC119654153|XP_037915245.1|HILL, LOC119646967|XP_037903596.1|HILL
OG0008804	LOC119084057|XP_037049789.1|BCOP, LOC119066730|XP_037025246.1|BCOP, LOC119066729|XP_037025244.1|BCOP, LOC119071952|XP_037032976.1|BCOP, LOC119066731|XP_037025247.1|BCOP, LOC119071949|XP_037032973.1|BCOP, LOC119084058|XP_037049790.1|BCOP	LOC119654545|XP_037915917.1|HILL
OG0008805	LOC119083656|XP_037049331.1|BCOP	LOC119656803|XP_037919340.1|HILL
OG0008807	LOC119068718|XP_037028302.1|BCOP	LOC119656811|XP_037919359.1|HILL
OG0008808	LOC119068441|XP_037027908.1|BCOP	LOC119658445|XP_037921777.1|HILL
OG0008811	LOC119069771|XP_037029804.1|BCOP	LOC119652683|XP_037912885.1|HILL
OG0008813	LOC119070427|XP_037030663.1|BCOP	LOC119652049|XP_037911913.1|HILL
OG0008814	LOC119079907|XP_037043892.1|BCOP	LOC119646576|XP_037902997.1|HILL
OG0008820	LOC119075690|XP_037038108.1|BCOP, LOC119084682|XP_037050657.1|BCOP	LOC119651683|XP_037911310.1|HILL
OG0008821	LOC119075758|XP_037038194.1|BCOP	LOC119659241|XP_037923149.1|HILL
OG0008823	LOC119075901|XP_037038372.1|BCOP, LOC119073787|XP_037035410.1|BCOP	LOC119646188|XP_037902499.1|HILL
OG0008827	LOC119066735|XP_037025250.1|BCOP, LOC119082286|XP_037047654.1|BCOP, LOC119079894|XP_037043877.1|BCOP, LOC119079338|XP_037043064.1|BCOP, LOC119072837|XP_037034040.1|BCOP, LOC119084365|XP_037050208.1|BCOP	LOC119656264|XP_037918613.1|HILL, LOC119655632|XP_037917530.1|HILL, LOC119650279|XP_037908837.1|HILL, LOC119654791|XP_037916268.1|HILL
OG0008831	LOC119069233|XP_037029209.1|BCOP	LOC119655773|XP_037917756.1|HILL
OG0008832	LOC119070870|XP_037031318.1|BCOP	LOC119655195|XP_037916893.1|HILL
OG0008833	LOC119071533|XP_037032311.1|BCOP	LOC119654244|XP_037915414.1|HILL
OG0008834	LOC119069951|XP_037030074.1|BCOP	LOC119653011|XP_037913377.1|HILL
OG0008838	LOC119081276|XP_037045927.1|BCOP	LOC119647489|XP_037904376.1|HILL
OG0008841	LOC119077707|XP_037040883.1|BCOP	LOC119649018|XP_037906899.1|HILL
OG0008845	LOC119078524|XP_037041984.1|BCOP	LOC119661334|XP_037926564.1|HILL
OG0008854	LOC119066768|XP_037025308.1|BCOP, LOC119080958|XP_037045482.1|BCOP	LOC119660814|XP_037925583.1|HILL
OG0008856	LOC119072400|XP_037033510.1|BCOP	LOC119660757|XP_037925446.1|HILL
OG0008857	LOC119073247|XP_037034480.1|BCOP	LOC119647684|XP_037904693.1|HILL
OG0008858	LOC119077415|XP_037040526.1|BCOP	LOC119647867|XP_037905065.1|HILL
OG0008859	LOC119077512|XP_037040644.1|BCOP	LOC119648271|XP_037905854.1|HILL
OG0008861	LOC119081010|XP_037045589.1|BCOP	LOC119657118|XP_037919809.1|HILL
OG0008862	LOC119067800|XP_037026842.1|BCOP	LOC119659261|XP_037923181.1|HILL
OG0008864	LOC119068149|XP_037027516.1|BCOP	LOC119657040|XP_037919722.1|HILL
OG0008866	LOC119066671|XP_037025152.1|BCOP, LOC119082089|XP_037047348.1|BCOP	LOC119655429|XP_037917252.1|HILL
OG0008867	LOC119071630|XP_037032483.1|BCOP, LOC119075289|XP_037037582.1|BCOP, LOC119066346|XP_037024654.1|BCOP, LOC119070646|XP_037030970.1|BCOP	LOC119659595|XP_037923685.1|HILL
OG0008869	LOC119070685|XP_037031028.1|BCOP	LOC119648431|XP_037906113.1|HILL
OG0008870	LOC119071280|XP_037032041.1|BCOP	LOC119649996|XP_037908385.1|HILL
OG0008871	LOC119071298|XP_037032068.1|BCOP	LOC119649205|XP_037907186.1|HILL
OG0008872	LOC119071487|XP_037032234.1|BCOP	LOC119646954|XP_037903578.1|HILL
OG0008874	LOC119071956|XP_037032983.1|BCOP	LOC119655356|XP_037917135.1|HILL
OG0008875	LOC119073351|XP_037034642.1|BCOP	LOC119660608|XP_037925232.1|HILL
OG0008876	LOC119073353|XP_037034646.1|BCOP	LOC119660895|XP_037925755.1|HILL
OG0008877	LOC119073883|XP_037035658.1|BCOP	LOC119648262|XP_037905841.1|HILL
OG0008878	LOC119073993|XP_037035814.1|BCOP	LOC119647885|XP_037905110.1|HILL
OG0008881	LOC119075701|XP_037038122.1|BCOP	LOC119647216|XP_037903972.1|HILL
OG0008883	LOC119077895|XP_037041157.1|BCOP	LOC119658801|XP_037922449.1|HILL
OG0008884	LOC119077952|XP_037041215.1|BCOP	LOC119660387|XP_037924839.1|HILL
OG0008885	LOC119078693|XP_037042250.1|BCOP	LOC119650933|XP_037910090.1|HILL
OG0008886	LOC119079170|XP_037042882.1|BCOP	LOC119655445|XP_037917267.1|HILL
OG0008887	LOC119079978|XP_037044013.1|BCOP	LOC119659660|XP_037923801.1|HILL
OG0008889	LOC119080419|XP_037044654.1|BCOP	LOC119660979|XP_037925990.1|HILL
OG0008891	LOC119080916|XP_037045422.1|BCOP	LOC119647408|XP_037904212.1|HILL
OG0008892	LOC119080989|XP_037045530.1|BCOP	LOC119660794|XP_037925536.1|HILL
OG0008893	LOC119081820|XP_037046950.1|BCOP, LOC119081588|XP_037046519.1|BCOP	LOC119659288|XP_037923229.1|HILL
OG0008894	LOC119081442|XP_037046269.1|BCOP	LOC119652063|XP_037911928.1|HILL, LOC119652791|XP_037913033.1|HILL
OG0008895	LOC119081431|XP_037046247.1|BCOP	LOC119659336|XP_037923306.1|HILL
OG0008897	LOC119082650|XP_037048126.1|BCOP	LOC119660513|XP_037925057.1|HILL
OG0008898	LOC119082810|XP_037048353.1|BCOP	LOC119653683|XP_037914472.1|HILL
OG0008899	LOC119083119|XP_037048645.1|BCOP	LOC119656195|XP_037918495.1|HILL
OG0008900	LOC119083254|XP_037048827.1|BCOP	LOC119651674|XP_037911294.1|HILL
OG0008901	LOC119084542|XP_037050451.1|BCOP, LOC119083338|XP_037048928.1|BCOP	LOC119649002|XP_037906872.1|HILL
OG0008902	LOC119083635|XP_037049265.1|BCOP	LOC119660885|XP_037925731.1|HILL
OG0008903	LOC119084647|XP_037050610.1|BCOP	LOC119652361|XP_037912376.1|HILL, LOC119659524|XP_037923588.1|HILL
OG0008904	LOC119084892|XP_037050936.1|BCOP	LOC119660474|XP_037924992.1|HILL
OG0008905	LOC119085054|XP_037051167.1|BCOP	LOC119660991|XP_037926007.1|HILL
OG0008906	LOC119085090|XP_037051226.1|BCOP	LOC119649724|XP_037907932.1|HILL
OG0008983	LOC119081562|XP_037046487.1|BCOP	LOC119650796|XP_037909861.1|HILL
OG0008986	LOC119078731|XP_037042309.1|BCOP	LOC119652384|XP_037912412.1|HILL
OG0008987	LOC119085922|XP_037052370.1|BCOP	LOC119656913|XP_037919536.1|HILL, LOC119656904|XP_037919517.1|HILL
OG0008991	LOC119083044|XP_037048561.1|BCOP	LOC119659421|XP_037923423.1|HILL
OG0008992	LOC119073306|XP_037034583.1|BCOP	LOC119651091|XP_037910372.1|HILL
OG0009002	LOC119068598|XP_037028148.1|BCOP	LOC119660139|XP_037924465.1|HILL
OG0009008	LOC119072871|XP_037034112.1|BCOP	LOC119658631|XP_037922073.1|HILL
OG0009009	LOC119066060|XP_037024184.1|BCOP	LOC119647859|XP_037905055.1|HILL
OG0009010	LOC119066326|XP_037024622.1|BCOP	LOC119660924|XP_037925831.1|HILL
OG0009011	LOC119066835|XP_037025396.1|BCOP	LOC119647672|XP_037904678.1|HILL
OG0009012	LOC119066606|XP_037025066.1|BCOP	LOC119655380|XP_037917176.1|HILL
OG0009013	LOC119068359|XP_037027827.1|BCOP	LOC119654311|XP_037915562.1|HILL, LOC119654309|XP_037915558.1|HILL
OG0009014	LOC119072672|XP_037033838.1|BCOP	LOC119648214|XP_037905750.1|HILL
OG0009015	LOC119073257|XP_037034529.1|BCOP	LOC119649114|XP_037907042.1|HILL
OG0009016	LOC119076551|XP_037039240.1|BCOP	LOC119648779|XP_037906542.1|HILL
OG0009017	LOC119076816|XP_037039704.1|BCOP	LOC119660980|XP_037925991.1|HILL
OG0009018	LOC119078382|XP_037041782.1|BCOP	LOC119660751|XP_037925433.1|HILL
OG0009019	LOC119078545|XP_037042013.1|BCOP	LOC119660915|XP_037925803.1|HILL
OG0009020	LOC119081122|XP_037045763.1|BCOP	LOC119652893|XP_037913192.1|HILL
OG0009021	LOC119067560|XP_037026521.1|BCOP	LOC119659673|XP_037923826.1|HILL
OG0009022	LOC119067308|XP_037026111.1|BCOP	LOC119651964|XP_037911754.1|HILL
OG0009023	LOC119067312|XP_037026116.1|BCOP	LOC119651425|XP_037910949.1|HILL
OG0009024	LOC119067941|XP_037027152.1|BCOP	LOC119652872|XP_037913159.1|HILL
OG0009026	LOC119069258|XP_037029206.1|BCOP	LOC119652265|XP_037912178.1|HILL
OG0009027	LOC119069569|XP_037029544.1|BCOP	LOC119648510|XP_037906209.1|HILL
OG0009028	LOC119069840|XP_037029903.1|BCOP	LOC119650895|XP_037910002.1|HILL
OG0009029	LOC119070374|XP_037030570.1|BCOP	LOC119651215|XP_037910596.1|HILL
OG0009030	LOC119085843|XP_037052244.1|BCOP	LOC119646599|XP_037903020.1|HILL
OG0009031	LOC119085840|XP_037052238.1|BCOP	LOC119658678|XP_037922169.1|HILL
OG0009032	LOC119085848|XP_037052249.1|BCOP	LOC119659904|XP_037924157.1|HILL
OG0009033	LOC119085916|XP_037052364.1|BCOP	LOC119661646|XP_037927006.1|HILL
OG0009034	LOC119066737|XP_037025253.1|BCOP	LOC119646566|XP_037902973.1|HILL
OG0009035	LOC119070843|XP_037031247.1|BCOP	LOC119657324|XP_037920114.1|HILL
OG0009036	LOC119070644|XP_037030968.1|BCOP	LOC119655987|XP_037918153.1|HILL
OG0009038	LOC119071772|XP_037032716.1|BCOP	LOC119655732|XP_037917710.1|HILL
OG0009039	LOC119071624|XP_037032472.1|BCOP	LOC119655663|XP_037917576.1|HILL
OG0009040	LOC119072471|XP_037033588.1|BCOP	LOC119654930|XP_037916510.1|HILL
OG0009041	LOC119072697|XP_037033863.1|BCOP	LOC119651284|XP_037910724.1|HILL
OG0009042	LOC119072717|XP_037033883.1|BCOP	LOC119646873|XP_037903428.1|HILL
OG0009043	LOC119072895|XP_037034115.1|BCOP	LOC119651477|XP_037911015.1|HILL
OG0009044	LOC119072553|XP_037033685.1|BCOP	LOC119650392|XP_037909082.1|HILL
OG0009045	LOC119072579|XP_037033723.1|BCOP, LOC119082384|XP_037047805.1|BCOP	LOC119660989|XP_037926003.1|HILL
OG0009046	LOC119073239|XP_037034449.1|BCOP	LOC119660798|XP_037925553.1|HILL
OG0009047	LOC119073342|XP_037034631.1|BCOP	LOC119661288|XP_037926493.1|HILL
OG0009048	LOC119074643|XP_037036815.1|BCOP	LOC119660987|XP_037926000.1|HILL
OG0009049	LOC119074989|XP_037037285.1|BCOP	LOC119660273|XP_037924663.1|HILL
OG0009051	LOC119075290|XP_037037583.1|BCOP	LOC119655338|XP_037917111.1|HILL
OG0009052	LOC119075916|XP_037038397.1|BCOP	LOC119659999|XP_037924303.1|HILL
OG0009053	LOC119076684|XP_037039481.1|BCOP	LOC119658839|XP_037922511.1|HILL
OG0009054	LOC119076837|XP_037039735.1|BCOP	LOC119659894|XP_037924145.1|HILL
OG0009055	LOC119079489|XP_037043328.1|BCOP	LOC119650591|XP_037909366.1|HILL
OG0009056	LOC119080727|XP_037045139.1|BCOP	LOC119649149|XP_037907088.1|HILL
OG0009057	LOC119080933|XP_037045448.1|BCOP	LOC119649402|XP_037907454.1|HILL
OG0009058	LOC119081023|XP_037045600.1|BCOP	LOC119661046|XP_037926167.1|HILL
OG0009059	LOC119081273|XP_037045921.1|BCOP	LOC119647850|XP_037905045.1|HILL
OG0009060	LOC119081534|XP_037046431.1|BCOP	LOC119659403|XP_037923402.1|HILL
OG0009061	LOC119082025|XP_037047239.1|BCOP	LOC119653579|XP_037914250.1|HILL
OG0009063	LOC119083290|XP_037048878.1|BCOP	LOC119654264|XP_037915459.1|HILL
OG0009064	LOC119083599|XP_037049230.1|BCOP	LOC119660902|XP_037925770.1|HILL
OG0009065	LOC119083773|XP_037049453.1|BCOP	LOC119660780|XP_037925485.1|HILL
OG0009066	LOC119084934|XP_037050968.1|BCOP	LOC119649678|XP_037907866.1|HILL
OG0009067	LOC119085024|XP_037051096.1|BCOP	LOC119649379|XP_037907425.1|HILL
OG0009068	LOC119085166|XP_037051360.1|BCOP	LOC119652585|XP_037912734.1|HILL
OG0009069	LOC119085367|XP_037051645.1|BCOP	LOC119661700|XP_037927075.1|HILL
OG0009070	LOC119085544|XP_037051858.1|BCOP	LOC119655091|XP_037916721.1|HILL
OG0009221	LOC119068283|XP_037027712.1|BCOP	LOC119651187|XP_037910552.1|HILL
OG0009222	LOC119083643|XP_037049289.1|BCOP	LOC119657106|XP_037919793.1|HILL
OG0009223	LOC119067526|XP_037026452.1|BCOP	LOC119658410|XP_037921734.1|HILL, LOC119658382|XP_037921676.1|HILL
OG0009225	LOC119083607|XP_037049239.1|BCOP	LOC119654452|XP_037915793.1|HILL
OG0009226	LOC119085148|XP_037051325.1|BCOP	LOC119652214|XP_037912084.1|HILL
OG0009230	LOC119066316|XP_037024598.1|BCOP	LOC119646221|XP_037902535.1|HILL
OG0009232	LOC119084313|XP_037050127.1|BCOP	LOC119653760|XP_037914669.1|HILL
OG0009233	LOC119074426|XP_037036449.1|BCOP, LOC119084092|XP_037049826.1|BCOP, LOC119080528|XP_037044834.1|BCOP	LOC119660378|XP_037924825.1|HILL
OG0009234	LOC119084478|XP_037050361.1|BCOP	LOC119658431|XP_037921759.1|HILL
OG0009235	LOC119082524|XP_037047932.1|BCOP, LOC119081804|XP_037046968.1|BCOP	ND5|YP_009390191.1|HILL
OG0009237	LOC119070788|XP_037031161.1|BCOP	LOC119650585|XP_037909346.1|HILL
OG0009243	LOC119079890|XP_037043871.1|BCOP	LOC119646171|XP_037902477.1|HILL
OG0009247	LOC119071243|XP_037031973.1|BCOP, LOC119071219|XP_037031925.1|BCOP	LOC119650160|XP_037908635.1|HILL
OG0009251	LOC119068684|XP_037028263.1|BCOP	LOC119656279|XP_037918634.1|HILL
OG0009252	LOC119069715|XP_037029739.1|BCOP	LOC119656220|XP_037918547.1|HILL
OG0009253	LOC119073368|XP_037034676.1|BCOP	LOC119659779|XP_037923972.1|HILL
OG0009254	LOC119075934|XP_037038401.1|BCOP	LOC119660826|XP_037925612.1|HILL
OG0009255	LOC119083618|XP_037049253.1|BCOP	LOC119657339|XP_037920140.1|HILL
OG0009256	LOC119084379|XP_037050239.1|BCOP	LOC119657139|XP_037919839.1|HILL
OG0009257	LOC119067053|XP_037025694.1|BCOP	LOC119657464|XP_037920309.1|HILL
OG0009258	LOC119067554|XP_037026511.1|BCOP	LOC119658080|XP_037921269.1|HILL
OG0009259	LOC119067214|XP_037025953.1|BCOP	LOC119657590|XP_037920497.1|HILL, LOC119657493|XP_037920346.1|HILL
OG0009260	LOC119067382|XP_037026198.1|BCOP	LOC119654355|XP_037915629.1|HILL
OG0009261	LOC119067407|XP_037026248.1|BCOP	LOC119654381|XP_037915671.1|HILL
OG0009262	LOC119067721|XP_037026733.1|BCOP	LOC119657994|XP_037921140.1|HILL
OG0009263	LOC119068024|XP_037027281.1|BCOP	LOC119657986|XP_037921131.1|HILL
OG0009264	LOC119068906|XP_037028659.1|BCOP	LOC119658403|XP_037921720.1|HILL
OG0009265	LOC119068910|XP_037028666.1|BCOP	LOC119657734|XP_037920705.1|HILL
OG0009266	LOC119085910|XP_037052350.1|BCOP	LOC119647229|XP_037903993.1|HILL
OG0009267	LOC119085969|XP_037052422.1|BCOP	LOC119652634|XP_037912810.1|HILL
OG0009269	LOC119071220|XP_037031927.1|BCOP	LOC119660413|XP_037924880.1|HILL
OG0009271	LOC119071137|XP_037031726.1|BCOP	LOC119653582|XP_037914258.1|HILL
OG0009272	LOC119072208|XP_037033276.1|BCOP	LOC119650382|XP_037909049.1|HILL
OG0009275	LOC119074003|XP_037035832.1|BCOP	LOC119661643|XP_037927002.1|HILL
OG0009277	LOC119074663|XP_037036839.1|BCOP	LOC119655357|XP_037917138.1|HILL
OG0009278	LOC119074822|XP_037037006.1|BCOP	LOC119655403|XP_037917213.1|HILL
OG0009279	LOC119075809|XP_037038271.1|BCOP	LOC119655534|XP_037917376.1|HILL
OG0009280	LOC119076515|XP_037039194.1|BCOP	LOC119655342|XP_037917116.1|HILL
OG0009281	LOC119076592|XP_037039332.1|BCOP	LOC119654861|XP_037916374.1|HILL
OG0009282	LOC119076935|XP_037039867.1|BCOP	LOC119647027|XP_037903697.1|HILL
OG0009283	LOC119078616|XP_037042107.1|BCOP, LOC119078511|XP_037041967.1|BCOP	LOC119652618|XP_037912789.1|HILL
OG0009284	LOC119079389|XP_037043170.1|BCOP	LOC119649075|XP_037907001.1|HILL
OG0009285	LOC119079468|XP_037043293.1|BCOP	LOC119660899|XP_037925764.1|HILL, LOC119660926|XP_037925834.1|HILL
OG0009286	LOC119080557|XP_037044867.1|BCOP, LOC119080556|XP_037044866.1|BCOP	LOC119649004|XP_037906875.1|HILL
OG0009289	LOC119081000|XP_037045565.1|BCOP	LOC119660933|XP_037925851.1|HILL
OG0009290	LOC119081491|XP_037046388.1|BCOP	LOC119659226|XP_037923132.1|HILL
OG0009291	LOC119083206|XP_037048767.1|BCOP	LOC119660709|XP_037925272.1|HILL
OG0009293	LOC119084162|XP_037049912.1|BCOP	LOC119654601|XP_037915999.1|HILL
OG0009294	LOC119084859|XP_037050888.1|BCOP	LOC119656981|XP_037919641.1|HILL
OG0009295	LOC119085068|XP_037051201.1|BCOP	LOC119660782|XP_037925490.1|HILL
OG0009556	LOC119069266|XP_037029222.1|BCOP	LOC119659575|XP_037923660.1|HILL
OG0009557	LOC119068337|XP_037027791.1|BCOP	LOC119657219|XP_037919959.1|HILL
OG0009572	LOC119085585|XP_037051898.1|BCOP	LOC119657806|XP_037920831.1|HILL
OG0009573	LOC119067586|XP_037026576.1|BCOP	LOC119657086|XP_037919769.1|HILL
OG0009574	LOC119067389|XP_037026212.1|BCOP	LOC119656918|XP_037919538.1|HILL
OG0009577	LOC119085934|XP_037052381.1|BCOP	LOC119661088|XP_037926208.1|HILL
OG0009583	LOC119076478|XP_037039152.1|BCOP	LOC119655339|XP_037917113.1|HILL
OG0009584	LOC119077587|XP_037040690.1|BCOP	LOC119656111|XP_037918356.1|HILL
OG0009585	LOC119079911|XP_037043897.1|BCOP	LOC119653571|XP_037914227.1|HILL
OG0009586	LOC119080626|XP_037044929.1|BCOP	LOC119649068|XP_037906984.1|HILL
OG0009587	LOC119081496|XP_037046394.1|BCOP	LOC119646788|XP_037903301.1|HILL
OG0009924	LOC119071387|XP_037032159.1|BCOP	LOC119656071|XP_037918279.1|HILL
OG0009926	LOC119070007|XP_037030173.1|BCOP	LOC119656513|XP_037918776.1|HILL
OG0009928	LOC119075966|XP_037038444.1|BCOP	LOC119660473|XP_037924990.1|HILL, LOC119660471|XP_037924988.1|HILL
OG0009934	LOC119081847|XP_037046984.1|BCOP	LOC119650456|XP_037909239.1|HILL
OG0009946	LOC119075807|XP_037038269.1|BCOP	LOC119658983|XP_037922793.1|HILL
OG0010276	LOC119069091|XP_037028876.1|BCOP	LOC119657266|XP_037920026.1|HILL
OG0010281	LOC119078084|XP_037041441.1|BCOP	LOC119659614|XP_037923715.1|HILL
OG0010608	LOC119077309|XP_037040371.1|BCOP, LOC119079072|XP_037042776.1|BCOP	LOC119646598|XP_037903019.1|HILL
OG0010610	LOC119082526|XP_037047934.1|BCOP	ND6|YP_009390194.1|HILL, LOC119648570|XP_037906268.1|HILL
OG0010619	LOC119079980|XP_037044022.1|BCOP	LOC119648141|XP_037905615.1|HILL
OG0010621	LOC119067004|XP_037025626.1|BCOP	LOC119657895|XP_037920978.1|HILL
OG0010813	LOC119071727|XP_037032642.1|BCOP	LOC119650776|XP_037909811.1|HILL
OG0010814	LOC119075246|XP_037037540.1|BCOP	LOC119654350|XP_037915616.1|HILL
OG0010823	LOC119066991|XP_037025611.1|BCOP	LOC119656179|XP_037918456.1|HILL
OG0010825	LOC119070995|XP_037031484.1|BCOP	LOC119655276|XP_037917020.1|HILL
OG0010826	LOC119072363|XP_037033452.1|BCOP	LOC119649732|XP_037907941.1|HILL
OG0010948	LOC119084731|XP_037050698.1|BCOP, LOC119084153|XP_037049897.1|BCOP	LOC119655913|XP_037918006.1|HILL
OG0010950	LOC119077888|XP_037041148.1|BCOP	LOC119654419|XP_037915737.1|HILL
OG0011066	LOC119080080|XP_037044195.1|BCOP	LOC119660935|XP_037925854.1|HILL
OG0011067	LOC119073457|XP_037034847.1|BCOP	LOC119649702|XP_037907901.1|HILL
OG0011077	LOC119068704|XP_037028289.1|BCOP	LOC119646507|XP_037902890.1|HILL
OG0011171	LOC119084560|XP_037050471.1|BCOP	ND2|YP_009390184.1|HILL
OG0011172	LOC119082525|XP_037047933.1|BCOP	CYTB|YP_009390195.1|HILL
OG0011173	LOC119068245|XP_037027671.1|BCOP	LOC119651543|XP_037911137.1|HILL
OG0011174	LOC119068258|XP_037027693.1|BCOP	LOC119661745|XP_037927139.1|HILL
OG0011182	LOC119076440|XP_037039099.1|BCOP	LOC119654384|XP_037915680.1|HILL
OG0011292	LOC119067502|XP_037026406.1|BCOP	LOC119657448|XP_037920287.1|HILL
OG0011295	LOC119067238|XP_037025995.1|BCOP	LOC119652887|XP_037913182.1|HILL
OG0011299	LOC119066246|XP_037024465.1|BCOP	LOC119661492|XP_037926785.1|HILL
OG0011302	LOC119075323|XP_037037641.1|BCOP, LOC119075327|XP_037037646.1|BCOP, LOC119077348|XP_037040429.1|BCOP, LOC119072689|XP_037033858.1|BCOP	LOC119654380|XP_037915670.1|HILL
OG0011303	LOC119075646|XP_037038026.1|BCOP, LOC119075645|XP_037038024.1|BCOP, LOC119079453|XP_037043261.1|BCOP	LOC119661032|XP_037926124.1|HILL
OG0011312	LOC119071740|XP_037032667.1|BCOP, LOC119076069|XP_037038608.1|BCOP, LOC119080700|XP_037045050.1|BCOP	LOC119647182|XP_037903919.1|HILL, LOC119647181|XP_037903917.1|HILL, LOC119661470|XP_037926761.1|HILL
OG0011312	LOC119079843|XP_037043803.1|BCOP, LOC119073282|XP_037034561.1|BCOP	LOC119660577|XP_037925158.1|HILL
OG0011419	LOC119080514|XP_037044822.1|BCOP	LOC119657617|XP_037920547.1|HILL
OG0011425	LOC119084608|XP_037050566.1|BCOP	LOC119661310|XP_037926530.1|HILL
OG0011431	LOC119066789|XP_037025346.1|BCOP	LOC119648416|XP_037906096.1|HILL, LOC119648681|XP_037906406.1|HILL
OG0011433	LOC119084559|XP_037050470.1|BCOP, LOC119082523|XP_037047931.1|BCOP	COX1|YP_009390185.1|HILL
OG0011434	LOC119084558|XP_037050469.1|BCOP	COX2|YP_009390186.1|HILL
OG0011440	LOC119071301|XP_037032074.1|BCOP	LOC119657308|XP_037920095.1|HILL
OG0011516	LOC119075527|XP_037037895.1|BCOP	LOC119660957|XP_037925924.1|HILL
OG0011518	LOC119067266|XP_037026039.1|BCOP	LOC119657704|XP_037920674.1|HILL, LOC119657703|XP_037920673.1|HILL, LOC119657202|XP_037919937.1|HILL, LOC119656905|XP_037919516.1|HILL, LOC119658324|XP_037921590.1|HILL
OG0011520	LOC119082147|XP_037047442.1|BCOP	LOC119647447|XP_037904300.1|HILL
OG0011521	LOC119066726|XP_037025241.1|BCOP	LOC119658550|XP_037921937.1|HILL
OG0011527	LOC119081056|XP_037045665.1|BCOP	LOC119660817|XP_037925596.1|HILL
OG0011533	LOC119069410|XP_037029355.1|BCOP, LOC119080844|XP_037045300.1|BCOP	LOC119661122|XP_037926248.1|HILL
OG0011536	LOC119072675|XP_037033845.1|BCOP	LOC119658489|XP_037921876.1|HILL, LOC119656686|XP_037919098.1|HILL, LOC119652716|XP_037912934.1|HILL, LOC119654507|XP_037915869.1|HILL, LOC119654505|XP_037915868.1|HILL, LOC119654508|XP_037915872.1|HILL, LOC119655383|XP_037917178.1|HILL, LOC119655433|XP_037917254.1|HILL, LOC119655432|XP_037917253.1|HILL, LOC119655431|XP_037917249.1|HILL, LOC119656223|XP_037918551.1|HILL, LOC119654511|XP_037915877.1|HILL
OG0011602	LOC119081105|XP_037045740.1|BCOP	LOC119648058|XP_037905453.1|HILL, LOC119648057|XP_037905450.1|HILL
OG0011606	LOC119077863|XP_037041095.1|BCOP	LOC119653704|XP_037914508.1|HILL
OG0011608	LOC119082522|XP_037047929.1|BCOP	ND1|YP_009390196.1|HILL
OG0011610	LOC119067384|XP_037026204.1|BCOP	LOC119651173|XP_037910519.1|HILL
OG0011685	LOC119068243|XP_037027666.1|BCOP	LOC119646283|XP_037902620.1|HILL
OG0011686	LOC119069632|XP_037029631.1|BCOP	LOC119657173|XP_037919888.1|HILL
OG0011689	LOC119080615|XP_037044916.1|BCOP, LOC119069147|XP_037028946.1|BCOP	LOC119657663|XP_037920617.1|HILL, LOC119657348|XP_037920149.1|HILL, LOC119657682|XP_037920640.1|HILL
OG0011691	LOC119079988|XP_037044040.1|BCOP	LOC119660739|XP_037925367.1|HILL
OG0011789	LOC119068229|XP_037027632.1|BCOP	LOC119652486|XP_037912597.1|HILL
OG0011799	LOC119080787|XP_037045252.1|BCOP	LOC119649707|XP_037907906.1|HILL
OG0011918	LOC119066509|XP_037024915.1|BCOP	LOC119657466|XP_037920311.1|HILL
OG0011929	LOC119077128|XP_037040197.1|BCOP	LOC119651343|XP_037910824.1|HILL
OG0011931	LOC119078447|XP_037041871.1|BCOP	LOC119654486|XP_037915836.1|HILL
OG0011932	LOC119075359|XP_037037686.1|BCOP	LOC119652391|XP_037912420.1|HILL
OG0011935	LOC119067450|XP_037026329.1|BCOP, LOC119072859|XP_037034061.1|BCOP	LOC119646776|XP_037903286.1|HILL
OG0011938	LOC119069747|XP_037029785.1|BCOP	LOC119653675|XP_037914439.1|HILL
OG0011943	LOC119084079|XP_037049809.1|BCOP	LOC119659309|XP_037923252.1|HILL
OG0011971	LOC119083021|XP_037048554.1|BCOP	LOC119652871|XP_037913158.1|HILL
OG0012068	LOC119085529|XP_037051843.1|BCOP	LOC119653267|XP_037913815.1|HILL
OG0012069	LOC119077400|XP_037040502.1|BCOP, LOC119072529|XP_037033672.1|BCOP	LOC119647726|XP_037904756.1|HILL
OG0012070	LOC119073683|XP_037035184.1|BCOP, LOC119074514|XP_037036572.1|BCOP, LOC119077465|XP_037040569.1|BCOP, LOC119075452|XP_037037784.1|BCOP	LOC119661339|XP_037926569.1|HILL
OG0012072	LOC119080849|XP_037045309.1|BCOP	LOC119648218|XP_037905754.1|HILL
OG0012075	LOC119072270|XP_037033356.1|BCOP	LOC119661674|XP_037927039.1|HILL
OG0012076	LOC119079975|XP_037044007.1|BCOP	LOC119646158|XP_037902458.1|HILL
OG0012083	LOC119077437|XP_037040548.1|BCOP	LOC119660403|XP_037924865.1|HILL, LOC119659800|XP_037924000.1|HILL
OG0012211	LOC119082329|XP_037047733.1|BCOP	LOC119650722|XP_037909668.1|HILL
OG0012213	LOC119069796|XP_037029839.1|BCOP	LOC119653268|XP_037913817.1|HILL
