Orthogroup	BCOP.longest_only	DALB.longest_only
OG0007450	LOC119078266|XP_037041659.1|BCOP	LOC117565633|XP_034100734.1|DALB
OG0007451	LOC119066944|XP_037025555.1|BCOP	LOC117571799|XP_034110055.1|DALB
OG0007452	LOC119066943|XP_037025554.1|BCOP	LOC117571794|XP_034110049.1|DALB
OG0007453	LOC119075408|XP_037037747.1|BCOP	LOC117567183|XP_034102899.1|DALB
OG0007454	LOC119067953|XP_037027172.1|BCOP	LOC117567413|XP_034103280.1|DALB
OG0007455	LOC119072385|XP_037033482.1|BCOP	LOC117571231|XP_034109170.1|DALB
OG0007456	LOC119072380|XP_037033475.1|BCOP	LOC117575941|XP_034116296.1|DALB
OG0007457	LOC119086065|XP_037052536.1|BCOP	LOC117570346|XP_034107794.1|DALB
OG0007458	LOC119086067|XP_037052538.1|BCOP	LOC117565724|XP_034100864.1|DALB
OG0007459	LOC119086063|XP_037052534.1|BCOP	LOC117573518|XP_034112642.1|DALB
OG0007460	LOC119066912|XP_037025507.1|BCOP	LOC117566908|XP_034102417.1|DALB
OG0007461	LOC119071711|XP_037032600.1|BCOP	LOC117568578|XP_034105197.1|DALB
OG0007462	LOC119071789|XP_037032745.1|BCOP	LOC117570564|XP_034108185.1|DALB
OG0007463	LOC119071716|XP_037032607.1|BCOP	LOC117571683|XP_034109814.1|DALB
OG0007464	LOC119071713|XP_037032604.1|BCOP	LOC117568579|XP_034105199.1|DALB
OG0007465	LOC119078308|XP_037041707.1|BCOP	LOC117567175|XP_034102881.1|DALB
OG0007467	LOC119079618|XP_037043509.1|BCOP	LOC117567372|XP_034103206.1|DALB
OG0007468	LOC119067341|XP_037026144.1|BCOP	LOC117569096|XP_034106003.1|DALB
OG0007469	LOC119086024|XP_037052491.1|BCOP	LOC117566469|XP_034101890.1|DALB
OG0007470	LOC119070867|XP_037031274.1|BCOP	LOC117578396|XP_034119742.1|DALB
OG0007471	LOC119071259|XP_037032003.1|BCOP	LOC117569543|XP_034106641.1|DALB
OG0007472	LOC119074207|XP_037036098.1|BCOP	LOC117577651|XP_034118428.1|DALB
OG0007473	LOC119072342|XP_037033423.1|BCOP	LOC117570651|XP_034108313.1|DALB
OG0007474	LOC119079075|XP_037042780.1|BCOP	LOC117567408|XP_034103265.1|DALB
OG0007475	LOC119066931|XP_037025539.1|BCOP	LOC117568946|XP_034105775.1|DALB
OG0007476	LOC119074279|XP_037036193.1|BCOP	LOC117564312|XP_034098905.1|DALB
OG0007477	LOC119067543|XP_037026503.1|BCOP	LOC117577981|XP_034118958.1|DALB
OG0007479	LOC119071206|XP_037031893.1|BCOP	LOC117578204|XP_034119432.1|DALB
OG0007480	LOC119072669|XP_037033821.1|BCOP	LOC117575830|XP_034116125.1|DALB
OG0007481	LOC119072652|XP_037033805.1|BCOP	LOC117568990|XP_034105852.1|DALB
OG0007482	LOC119066885|XP_037025468.1|BCOP	LOC117565965|XP_034101252.1|DALB
OG0007483	LOC119077046|XP_037040070.1|BCOP	LOC117568449|XP_034105013.1|DALB
OG0007484	LOC119074625|XP_037036787.1|BCOP	LOC117577662|XP_034118440.1|DALB
OG0007485	LOC119074670|XP_037036849.1|BCOP	LOC117568954|XP_034105801.1|DALB
OG0007486	LOC119067566|XP_037026542.1|BCOP	LOC117578289|XP_034119620.1|DALB
OG0007487	LOC119079490|XP_037043330.1|BCOP	LOC117573223|XP_034112147.1|DALB
OG0007488	LOC119072343|XP_037033425.1|BCOP	LOC117566518|XP_034101950.1|DALB
OG0007489	LOC119073636|XP_037035127.1|BCOP	LOC117573921|XP_034113325.1|DALB
OG0007490	LOC119081326|XP_037046009.1|BCOP	LOC117578302|XP_034119638.1|DALB
OG0007491	LOC119081970|XP_037047177.1|BCOP	LOC117570597|XP_034108235.1|DALB
OG0007492	LOC119070970|XP_037031439.1|BCOP	LOC117570262|XP_034107665.1|DALB
OG0007493	LOC119070078|XP_037030279.1|BCOP	LOC117578300|XP_034119636.1|DALB
OG0007494	LOC119082708|XP_037048180.1|BCOP	LOC117563573|XP_034097849.1|DALB
OG0007495	LOC119073489|XP_037034889.1|BCOP	LOC117578163|XP_034119330.1|DALB
OG0007496	LOC119074213|XP_037036107.1|BCOP	LOC117572381|XP_034111044.1|DALB
OG0007497	LOC119072087|XP_037033141.1|BCOP	LOC117570979|XP_034108817.1|DALB
OG0007498	LOC119071056|XP_037031571.1|BCOP	LOC117567594|XP_034103570.1|DALB
OG0007499	LOC119071055|XP_037031570.1|BCOP	LOC117571018|XP_034108867.1|DALB
OG0007500	LOC119081287|XP_037045943.1|BCOP	LOC117571019|XP_034108869.1|DALB
OG0007501	LOC119078987|XP_037042637.1|BCOP	LOC117567745|XP_034103821.1|DALB
OG0007502	LOC119078319|XP_037041718.1|BCOP	LOC117571675|XP_034109807.1|DALB
OG0007503	LOC119082367|XP_037047783.1|BCOP	LOC117564846|XP_034099671.1|DALB
OG0007504	LOC119074976|XP_037037273.1|BCOP	LOC117567565|XP_034103516.1|DALB
OG0007505	LOC119070687|XP_037031033.1|BCOP	LOC117568959|XP_034105809.1|DALB
OG0007506	LOC119071762|XP_037032700.1|BCOP	LOC117570547|XP_034108160.1|DALB
OG0007507	LOC119083294|XP_037048881.1|BCOP	LOC117564211|XP_034098786.1|DALB
OG0007509	LOC119072452|XP_037033569.1|BCOP	LOC117565154|XP_034100027.1|DALB
OG0007510	LOC119085380|XP_037051661.1|BCOP	LOC117569672|XP_034106810.1|DALB
OG0007512	LOC119071057|XP_037031572.1|BCOP	LOC117576292|XP_034116833.1|DALB
OG0007513	LOC119085669|XP_037052013.1|BCOP	LOC117563569|XP_034097844.1|DALB
OG0007514	LOC119078245|XP_037041619.1|BCOP	LOC117568981|XP_034105835.1|DALB
OG0007515	LOC119076999|XP_037040004.1|BCOP	LOC117564024|XP_034098514.1|DALB
OG0007516	LOC119085627|XP_037051957.1|BCOP	LOC117565628|XP_034100729.1|DALB
OG0007517	LOC119071660|XP_037032522.1|BCOP	LOC117572635|XP_034111488.1|DALB
OG0007518	LOC119072662|XP_037033815.1|BCOP	LOC117572063|XP_034110532.1|DALB
OG0007519	LOC119085313|XP_037051583.1|BCOP	LOC117572242|XP_034110816.1|DALB
OG0007520	LOC119085118|XP_037051275.1|BCOP	LOC117577304|XP_034118169.1|DALB
OG0007521	LOC119071906|XP_037032914.1|BCOP	LOC117571916|XP_034110288.1|DALB
OG0007522	LOC119084331|XP_037050157.1|BCOP	LOC117578290|XP_034119621.1|DALB
OG0007523	LOC119083536|XP_037049153.1|BCOP	LOC117567447|XP_034103350.1|DALB
OG0007525	LOC119071945|XP_037032964.1|BCOP	LOC117565837|XP_034101039.1|DALB
OG0007526	LOC119084013|XP_037049723.1|BCOP	LOC117573757|XP_034113033.1|DALB
OG0007527	LOC119071383|XP_037032147.1|BCOP	LOC117567053|XP_034102672.1|DALB
OG0007528	LOC119071184|XP_037031850.1|BCOP	LOC117572673|XP_034111586.1|DALB
OG0007529	LOC119078564|XP_037042028.1|BCOP	LOC117569303|XP_034106305.1|DALB
OG0007530	LOC119085432|XP_037051743.1|BCOP	LOC117573937|XP_034113354.1|DALB
OG0007531	LOC119076289|XP_037038845.1|BCOP	LOC117566737|XP_034102171.1|DALB
OG0007532	LOC119071891|XP_037032885.1|BCOP	LOC117567800|XP_034103924.1|DALB
OG0007534	LOC119066784|XP_037025341.1|BCOP	LOC117568062|XP_034104310.1|DALB
OG0007535	LOC119072811|XP_037034000.1|BCOP	LOC117568887|XP_034105678.1|DALB
OG0007536	LOC119084476|XP_037050359.1|BCOP	LOC117573807|XP_034113109.1|DALB
OG0007537	LOC119082303|XP_037047681.1|BCOP	LOC117567644|XP_034103641.1|DALB
OG0007538	LOC119082344|XP_037047752.1|BCOP	LOC117571692|XP_034109874.1|DALB
OG0007539	LOC119077843|XP_037041057.1|BCOP	LOC117563511|XP_034097778.1|DALB
OG0007540	LOC119068307|XP_037027744.1|BCOP	LOC117576530|XP_034117244.1|DALB
OG0007541	LOC119085375|XP_037051652.1|BCOP	LOC117567371|XP_034103205.1|DALB
OG0007542	LOC119071896|XP_037032894.1|BCOP	LOC117568136|XP_034104435.1|DALB
OG0007543	LOC119081001|XP_037045567.1|BCOP	LOC117573181|XP_034112048.1|DALB
OG0007544	LOC119072367|XP_037033456.1|BCOP	LOC117567999|XP_034104208.1|DALB
OG0007545	LOC119077013|XP_037040021.1|BCOP	LOC117565027|XP_034099865.1|DALB
OG0007546	LOC119072202|XP_037033265.1|BCOP	LOC117575771|XP_034116028.1|DALB
OG0007547	LOC119076939|XP_037039873.1|BCOP	LOC117570875|XP_034108659.1|DALB
OG0007548	LOC119070873|XP_037031284.1|BCOP	LOC117566968|XP_034102514.1|DALB
OG0007549	LOC119083284|XP_037048867.1|BCOP	LOC117567351|XP_034103175.1|DALB
OG0007550	LOC119085556|XP_037051866.1|BCOP	LOC117567732|XP_034103789.1|DALB
OG0007551	LOC119083261|XP_037048837.1|BCOP	LOC117572655|XP_034111536.1|DALB
OG0007552	LOC119066218|XP_037024436.1|BCOP	LOC117566205|XP_034101623.1|DALB
OG0007553	LOC119083274|XP_037048856.1|BCOP	LOC117564058|XP_034098571.1|DALB
OG0007554	LOC119071641|XP_037032496.1|BCOP	LOC117571911|XP_034110280.1|DALB
OG0007555	LOC119075523|XP_037037886.1|BCOP	LOC117567298|XP_034103071.1|DALB
OG0007556	LOC119066114|XP_037024290.1|BCOP	LOC117570791|XP_034108529.1|DALB
OG0007557	LOC119074241|XP_037036158.1|BCOP	LOC117569050|XP_034105943.1|DALB
OG0007558	LOC119071901|XP_037032901.1|BCOP	LOC117570958|XP_034108788.1|DALB
OG0007559	LOC119085112|XP_037051265.1|BCOP	LOC117565917|XP_034101176.1|DALB
OG0007560	LOC119085945|XP_037052394.1|BCOP	LOC117570495|XP_034108080.1|DALB
OG0007561	LOC119070673|XP_037031007.1|BCOP	LOC117570021|XP_034107328.1|DALB
OG0007562	LOC119066841|XP_037025401.1|BCOP	LOC117572466|XP_034111201.1|DALB
OG0007563	LOC119083169|XP_037048723.1|BCOP	LOC117567787|XP_034103900.1|DALB
OG0007564	LOC119071615|XP_037032449.1|BCOP	LOC117570035|XP_034107350.1|DALB
OG0007565	LOC119070125|XP_037030340.1|BCOP	LOC117573660|XP_034112879.1|DALB
OG0007566	LOC119076249|XP_037038810.1|BCOP	LOC117572793|XP_034111787.1|DALB
OG0007567	LOC119067474|XP_037026370.1|BCOP	LOC117574264|XP_034113890.1|DALB
OG0007568	LOC119082249|XP_037047606.1|BCOP	LOC117567753|XP_034103832.1|DALB
OG0007569	LOC119082584|XP_037048017.1|BCOP	LOC117572144|XP_034110675.1|DALB
OG0007570	LOC119082690|XP_037048158.1|BCOP	LOC117567276|XP_034103032.1|DALB
OG0007571	LOC119082703|XP_037048176.1|BCOP	LOC117567751|XP_034103831.1|DALB
OG0007572	LOC119072260|XP_037033344.1|BCOP	LOC117570132|XP_034107488.1|DALB
OG0007573	LOC119066186|XP_037024383.1|BCOP	LOC117571779|XP_034110028.1|DALB
OG0007574	LOC119082036|XP_037047254.1|BCOP	LOC117567464|XP_034103372.1|DALB
OG0007575	LOC119070661|XP_037030986.1|BCOP	LOC117566417|XP_034101835.1|DALB
OG0007576	LOC119074599|XP_037036740.1|BCOP	LOC117571585|XP_034109695.1|DALB
OG0007577	LOC119084047|XP_037049778.1|BCOP	LOC117566597|XP_034102033.1|DALB
OG0007578	LOC119066631|XP_037025087.1|BCOP	LOC117566249|XP_034101691.1|DALB
OG0007579	LOC119067398|XP_037026237.1|BCOP	LOC117572775|XP_034111762.1|DALB
OG0007580	LOC119066013|XP_037024125.1|BCOP	LOC117569488|XP_034106560.1|DALB
OG0007581	LOC119072272|XP_037033359.1|BCOP	LOC117563952|XP_034098416.1|DALB
OG0007582	LOC119071322|XP_037032102.1|BCOP	LOC117576399|XP_034117005.1|DALB
OG0007583	LOC119066884|XP_037025467.1|BCOP	LOC117570732|XP_034108445.1|DALB
OG0007584	LOC119076004|XP_037038472.1|BCOP	LOC117577598|XP_034118334.1|DALB
OG0007585	LOC119074864|XP_037037080.1|BCOP	LOC117568580|XP_034105202.1|DALB
OG0007586	LOC119070902|XP_037031323.1|BCOP, LOC119070693|XP_037031040.1|BCOP	LOC117563914|XP_034098368.1|DALB
OG0007587	LOC119078321|XP_037041721.1|BCOP	LOC117568263|XP_034104642.1|DALB
OG0007588	LOC119082269|XP_037047631.1|BCOP	LOC117566043|XP_034101384.1|DALB
OG0007589	LOC119068451|XP_037027925.1|BCOP	LOC117572171|XP_034110715.1|DALB
OG0007590	LOC119086036|XP_037052505.1|BCOP	LOC117567474|XP_034103394.1|DALB
OG0007591	LOC119072631|XP_037033770.1|BCOP	LOC117570153|XP_034107511.1|DALB
OG0007592	LOC119076671|XP_037039460.1|BCOP	LOC117566690|XP_034102128.1|DALB
OG0007593	LOC119080481|XP_037044761.1|BCOP	LOC117578301|XP_034119641.1|DALB
OG0007594	LOC119071020|XP_037031515.1|BCOP	LOC117570154|XP_034107512.1|DALB
OG0007595	LOC119078784|XP_037042391.1|BCOP	LOC117569670|XP_034106808.1|DALB
OG0007596	LOC119081265|XP_037045901.1|BCOP	LOC117568180|XP_034104505.1|DALB
OG0007597	LOC119071808|XP_037032768.1|BCOP	LOC117572624|XP_034111471.1|DALB
OG0007598	LOC119071781|XP_037032734.1|BCOP	LOC117568074|XP_034104333.1|DALB
OG0007599	LOC119070996|XP_037031485.1|BCOP	LOC117570695|XP_034108389.1|DALB
OG0007600	LOC119071018|XP_037031512.1|BCOP	LOC117572489|XP_034111231.1|DALB
OG0007601	LOC119072403|XP_037033515.1|BCOP	LOC117571540|XP_034109622.1|DALB
OG0007602	LOC119082825|XP_037048371.1|BCOP	LOC117568294|XP_034104705.1|DALB
OG0007603	LOC119072194|XP_037033259.1|BCOP	LOC117569912|XP_034107143.1|DALB
OG0007604	LOC119077783|XP_037040986.1|BCOP	LOC117572024|XP_034110465.1|DALB
OG0007605	LOC119082722|XP_037048198.1|BCOP	LOC117567867|XP_034104023.1|DALB
OG0007606	LOC119084597|XP_037050541.1|BCOP	LOC117572603|XP_034111429.1|DALB
OG0007607	LOC119071192|XP_037031861.1|BCOP	LOC117574721|XP_034114535.1|DALB
OG0007608	LOC119066945|XP_037025559.1|BCOP	LOC117571817|XP_034110079.1|DALB
OG0007609	LOC119066934|XP_037025542.1|BCOP	LOC117568381|XP_034104885.1|DALB
OG0007610	LOC119070665|XP_037030994.1|BCOP	LOC117570658|XP_034108334.1|DALB
OG0007611	LOC119081003|XP_037045572.1|BCOP	LOC117573220|XP_034112131.1|DALB
OG0007612	LOC119071105|XP_037031642.1|BCOP	LOC117566862|XP_034102347.1|DALB
OG0007613	LOC119074273|XP_037036190.1|BCOP	LOC117568754|XP_034105471.1|DALB
OG0007614	LOC119076951|XP_037039899.1|BCOP	LOC117571602|XP_034109709.1|DALB
OG0007615	LOC119082556|XP_037047968.1|BCOP	LOC117567584|XP_034103556.1|DALB
OG0007616	LOC119069594|XP_037029579.1|BCOP	LOC117573824|XP_034113142.1|DALB
OG0007617	LOC119071153|XP_037031794.1|BCOP	LOC117569173|XP_034106130.1|DALB
OG0007618	LOC119071346|XP_037032128.1|BCOP	LOC117568059|XP_034104303.1|DALB
OG0007619	LOC119071209|XP_037031899.1|BCOP	LOC117567315|XP_034103097.1|DALB
OG0007620	LOC119070877|XP_037031288.1|BCOP	LOC117567972|XP_034104173.1|DALB
OG0007622	LOC119066659|XP_037025127.1|BCOP	LOC117570216|XP_034107602.1|DALB
OG0007623	LOC119071525|XP_037032293.1|BCOP	LOC117572394|XP_034111060.1|DALB
OG0007624	LOC119072080|XP_037033126.1|BCOP	LOC117571803|XP_034110061.1|DALB
OG0007625	LOC119079869|XP_037043842.1|BCOP	LOC117567108|XP_034102780.1|DALB
OG0007626	LOC119066196|XP_037024410.1|BCOP	LOC117572614|XP_034111456.1|DALB
OG0007627	LOC119066195|XP_037024407.1|BCOP	LOC117572613|XP_034111455.1|DALB
OG0007628	LOC119081017|XP_037045594.1|BCOP	LOC117573253|XP_034112224.1|DALB
OG0007629	LOC119070302|XP_037030463.1|BCOP	LOC117571510|XP_034109574.1|DALB
OG0007630	LOC119085723|XP_037052067.1|BCOP	LOC117575119|XP_034115109.1|DALB
OG0007631	LOC119067824|XP_037026883.1|BCOP	LOC117573410|XP_034112504.1|DALB
OG0007632	LOC119079681|XP_037043633.1|BCOP	LOC117567520|XP_034103457.1|DALB
OG0007633	LOC119071501|XP_037032254.1|BCOP	LOC117563235|XP_034097329.1|DALB
OG0007635	LOC119076977|XP_037039973.1|BCOP	LOC117565368|XP_034100323.1|DALB
OG0007637	LOC119075303|XP_037037609.1|BCOP	LOC117565434|XP_034100412.1|DALB
OG0007638	LOC119069631|XP_037029628.1|BCOP	LOC117566571|XP_034102004.1|DALB
OG0007639	LOC119076548|XP_037039239.1|BCOP	LOC117577542|XP_034118261.1|DALB
OG0007640	LOC119081335|XP_037046029.1|BCOP, LOC119081151|XP_037045799.1|BCOP	LOC117571338|XP_034109322.1|DALB
OG0007642	LOC119072324|XP_037033408.1|BCOP, LOC119074845|XP_037037051.1|BCOP	LOC117569269|XP_034106260.1|DALB, LOC117566496|XP_034101927.1|DALB
OG0007643	LOC119076163|XP_037038743.1|BCOP	LOC117576419|XP_034117040.1|DALB, LOC117576421|XP_034117044.1|DALB
OG0007644	LOC119077913|XP_037041183.1|BCOP	LOC117574219|XP_034113815.1|DALB
OG0007664	LOC119068333|XP_037027782.1|BCOP	LOC117576308|XP_034116854.1|DALB
OG0007665	LOC119083291|XP_037048883.1|BCOP	LOC117563452|XP_034097731.1|DALB
OG0007666	LOC119069059|XP_037028828.1|BCOP	LOC117569873|XP_034107106.1|DALB
OG0007667	LOC119067831|XP_037026900.1|BCOP	LOC117578115|XP_034119190.1|DALB
OG0007668	LOC119068502|XP_037028007.1|BCOP	LOC117563350|XP_034097527.1|DALB
OG0007669	LOC119068119|XP_037027463.1|BCOP	LOC117565018|XP_034099857.1|DALB
OG0007670	LOC119068118|XP_037027462.1|BCOP	LOC117565007|XP_034099846.1|DALB
OG0007671	LOC119080749|XP_037045198.1|BCOP	LOC117569032|XP_034105924.1|DALB
OG0007672	LOC119068347|XP_037027798.1|BCOP	LOC117577672|XP_034118451.1|DALB
OG0007674	LOC119069180|XP_037029004.1|BCOP	LOC117563280|XP_034097442.1|DALB
OG0007675	LOC119067178|XP_037025898.1|BCOP	LOC117563635|XP_034097936.1|DALB
OG0007676	LOC119085646|XP_037051978.1|BCOP	LOC117566938|XP_034102463.1|DALB
OG0007677	LOC119067686|XP_037026700.1|BCOP	LOC117577803|XP_034118625.1|DALB
OG0007678	LOC119071242|XP_037031972.1|BCOP	LOC117577688|XP_034118478.1|DALB
OG0007679	LOC119068314|XP_037027753.1|BCOP	LOC117578334|XP_034119690.1|DALB
OG0007681	LOC119080411|XP_037044643.1|BCOP	LOC117576830|XP_034117795.1|DALB
OG0007682	LOC119069894|XP_037029989.1|BCOP	LOC117575203|XP_034115215.1|DALB
OG0007683	LOC119067313|XP_037026117.1|BCOP	LOC117578230|XP_034119504.1|DALB
OG0007684	LOC119068608|XP_037028162.1|BCOP	LOC117577808|XP_034118630.1|DALB
OG0007685	LOC119069639|XP_037029641.1|BCOP	LOC117563487|XP_034097790.1|DALB
OG0007686	LOC119068852|XP_037028564.1|BCOP	LOC117563391|XP_034097618.1|DALB
OG0007687	LOC119070117|XP_037030326.1|BCOP	LOC117576876|XP_034117916.1|DALB
OG0007688	LOC119070012|XP_037030186.1|BCOP	LOC117574180|XP_034113764.1|DALB
OG0007689	LOC119067159|XP_037025848.1|BCOP	LOC117577549|XP_034118271.1|DALB
OG0007690	LOC119067161|XP_037025850.1|BCOP	LOC117577899|XP_034118773.1|DALB
OG0007691	LOC119068212|XP_037027600.1|BCOP	LOC117573625|XP_034112818.1|DALB
OG0007692	LOC119067017|XP_037025639.1|BCOP	LOC117577555|XP_034118278.1|DALB
OG0007693	LOC119068346|XP_037027797.1|BCOP	LOC117570577|XP_034108217.1|DALB
OG0007694	LOC119070597|XP_037030911.1|BCOP	LOC117572804|XP_034111796.1|DALB
OG0007695	LOC119067674|XP_037026681.1|BCOP	LOC117569842|XP_034107064.1|DALB
OG0007696	LOC119077927|XP_037041202.1|BCOP	LOC117571051|XP_034108910.1|DALB
OG0007697	LOC119082150|XP_037047449.1|BCOP	LOC117569401|XP_034106427.1|DALB
OG0007698	LOC119067031|XP_037025662.1|BCOP	LOC117565223|XP_034100160.1|DALB
OG0007699	LOC119080688|XP_037045024.1|BCOP	LOC117577546|XP_034118267.1|DALB
OG0007700	LOC119070385|XP_037030593.1|BCOP	LOC117570863|XP_034108644.1|DALB
OG0007701	LOC119070389|XP_037030602.1|BCOP	LOC117569550|XP_034106652.1|DALB
OG0007702	LOC119084825|XP_037050804.1|BCOP	LOC117577636|XP_034118396.1|DALB
OG0007703	LOC119067391|XP_037026216.1|BCOP	LOC117571400|XP_034109421.1|DALB
OG0007704	LOC119068080|XP_037027382.1|BCOP	LOC117575602|XP_034115762.1|DALB
OG0007706	LOC119069507|XP_037029479.1|BCOP	LOC117575518|XP_034115659.1|DALB
OG0007707	LOC119081617|XP_037046562.1|BCOP	LOC117574714|XP_034114530.1|DALB
OG0007708	LOC119070332|XP_037030498.1|BCOP	LOC117574698|XP_034114544.1|DALB
OG0007709	LOC119069570|XP_037029545.1|BCOP	LOC117577723|XP_034118521.1|DALB
OG0007710	LOC119067621|XP_037026608.1|BCOP	LOC117575849|XP_034116161.1|DALB
OG0007711	LOC119076091|XP_037038641.1|BCOP	LOC117567264|XP_034103019.1|DALB
OG0007712	LOC119068621|XP_037028177.1|BCOP	LOC117575639|XP_034115821.1|DALB
OG0007713	LOC119070005|XP_037030156.1|BCOP	LOC117578124|XP_034119202.1|DALB
OG0007715	LOC119080283|XP_037044448.1|BCOP	LOC117577908|XP_034118796.1|DALB
OG0007716	LOC119070395|XP_037030609.1|BCOP	LOC117577737|XP_034118536.1|DALB
OG0007717	LOC119067538|XP_037026489.1|BCOP	LOC117573891|XP_034113283.1|DALB
OG0007718	LOC119077098|XP_037040150.1|BCOP	LOC117577552|XP_034118273.1|DALB
OG0007719	LOC119068645|XP_037028213.1|BCOP	LOC117568249|XP_034104624.1|DALB
OG0007720	LOC119068648|XP_037028218.1|BCOP	LOC117571743|XP_034109974.1|DALB
OG0007721	LOC119069643|XP_037029656.1|BCOP	LOC117574014|XP_034113494.1|DALB
OG0007722	LOC119069655|XP_037029669.1|BCOP	LOC117567752|XP_034103835.1|DALB
OG0007723	LOC119069572|XP_037029550.1|BCOP	LOC117577580|XP_034118315.1|DALB
OG0007724	LOC119067668|XP_037026669.1|BCOP	LOC117566214|XP_034101648.1|DALB
OG0007725	LOC119068859|XP_037028590.1|BCOP	LOC117574929|XP_034114908.1|DALB
OG0007726	LOC119067273|XP_037026047.1|BCOP	LOC117576552|XP_034117328.1|DALB
OG0007727	LOC119067335|XP_037026135.1|BCOP	LOC117577773|XP_034118584.1|DALB
OG0007729	LOC119069737|XP_037029771.1|BCOP, LOC119085494|XP_037051805.1|BCOP	LOC117578071|XP_034119103.1|DALB
OG0007730	LOC119068093|XP_037027407.1|BCOP	LOC117575503|XP_034115641.1|DALB
OG0007731	LOC119080881|XP_037045358.1|BCOP	LOC117568916|XP_034105713.1|DALB
OG0007732	LOC119081740|XP_037046804.1|BCOP	LOC117565051|XP_034099888.1|DALB
OG0007733	LOC119069152|XP_037028952.1|BCOP	LOC117567282|XP_034103043.1|DALB
OG0007734	LOC119067213|XP_037025952.1|BCOP	LOC117567237|XP_034102966.1|DALB
OG0007735	LOC119068095|XP_037027413.1|BCOP	LOC117577633|XP_034118392.1|DALB
OG0007736	LOC119069184|XP_037029012.1|BCOP	LOC117563376|XP_034097575.1|DALB
OG0007738	LOC119069482|XP_037029444.1|BCOP	LOC117573294|XP_034112289.1|DALB
OG0007739	LOC119085601|XP_037051919.1|BCOP	LOC117578138|XP_034119242.1|DALB
OG0007740	LOC119070341|XP_037030524.1|BCOP	LOC117568674|XP_034105374.1|DALB
OG0007741	LOC119069910|XP_037030011.1|BCOP	LOC117578056|XP_034119080.1|DALB
OG0007742	LOC119070344|XP_037030529.1|BCOP	LOC117576037|XP_034116454.1|DALB
OG0007743	LOC119068246|XP_037027672.1|BCOP	LOC117575230|XP_034115251.1|DALB
OG0007745	LOC119069933|XP_037030052.1|BCOP	LOC117575748|XP_034115997.1|DALB
OG0007746	LOC119067680|XP_037026688.1|BCOP	LOC117574645|XP_034114435.1|DALB
OG0007747	LOC119070077|XP_037030273.1|BCOP	LOC117577544|XP_034118263.1|DALB
OG0007748	LOC119068950|XP_037028711.1|BCOP, LOC119068550|XP_037028073.1|BCOP	LOC117578048|XP_034119058.1|DALB
OG0007749	LOC119069838|XP_037029900.1|BCOP	LOC117578152|XP_034119262.1|DALB
OG0007750	LOC119085968|XP_037052425.1|BCOP	LOC117574424|XP_034114153.1|DALB
OG0007751	LOC119069217|XP_037029089.1|BCOP	LOC117566218|XP_034101653.1|DALB
OG0007752	LOC119077701|XP_037040869.1|BCOP	LOC117578116|XP_034119192.1|DALB
OG0007753	LOC119067613|XP_037026602.1|BCOP	LOC117578182|XP_034119386.1|DALB
OG0007754	LOC119070133|XP_037030352.1|BCOP	LOC117567198|XP_034102921.1|DALB
OG0007755	LOC119080613|XP_037044911.1|BCOP	LOC117567189|XP_034102910.1|DALB
OG0007756	LOC119068054|XP_037027344.1|BCOP	LOC117566873|XP_034102374.1|DALB
OG0007757	LOC119078897|XP_037042524.1|BCOP	LOC117568881|XP_034105675.1|DALB
OG0007758	LOC119068279|XP_037027705.1|BCOP	LOC117564785|XP_034099584.1|DALB
OG0007759	LOC119068280|XP_037027707.1|BCOP	LOC117575208|XP_034115223.1|DALB
OG0007760	LOC119069919|XP_037030035.1|BCOP	LOC117569235|XP_034106202.1|DALB
OG0007761	LOC119068142|XP_037027498.1|BCOP	LOC117572395|XP_034111066.1|DALB
OG0007762	LOC119068145|XP_037027508.1|BCOP	LOC117574205|XP_034113804.1|DALB
OG0007763	LOC119071309|XP_037032082.1|BCOP	LOC117566223|XP_034101659.1|DALB
OG0007764	LOC119082115|XP_037047388.1|BCOP	LOC117563360|XP_034097545.1|DALB
OG0007765	LOC119067679|XP_037026687.1|BCOP	LOC117578067|XP_034119098.1|DALB
OG0007766	LOC119069847|XP_037029912.1|BCOP	LOC117575178|XP_034115179.1|DALB
OG0007767	LOC119081005|XP_037045580.1|BCOP	LOC117573126|XP_034111941.1|DALB
OG0007768	LOC119067126|XP_037025795.1|BCOP	LOC117576413|XP_034117035.1|DALB
OG0007769	LOC119067348|XP_037026154.1|BCOP	LOC117577692|XP_034118483.1|DALB
OG0007770	LOC119069586|XP_037029571.1|BCOP	LOC117569784|XP_034106979.1|DALB
OG0007771	LOC119067267|XP_037026040.1|BCOP	LOC117564157|XP_034098713.1|DALB
OG0007772	LOC119069501|XP_037029468.1|BCOP	LOC117566012|XP_034101328.1|DALB
OG0007773	LOC119066237|XP_037024449.1|BCOP, LOC119070827|XP_037031224.1|BCOP	LOC117565175|XP_034100058.1|DALB
OG0007774	LOC119068831|XP_037028496.1|BCOP	LOC117570397|XP_034107907.1|DALB
OG0007775	LOC119070255|XP_037030418.1|BCOP	LOC117564008|XP_034098494.1|DALB
OG0007776	LOC119082322|XP_037047720.1|BCOP	LOC117577610|XP_034118348.1|DALB
OG0007777	LOC119070253|XP_037030416.1|BCOP	LOC117564291|XP_034098884.1|DALB
