Orthogroup	BCOP.longest_only	DGUA.longest_only
OG0007018	LOC119066310|XP_037024591.1|BCOP	LOC117587631|XP_034134387.1|DGUA
OG0007019	LOC119072573|XP_037033714.1|BCOP	LOC117588236|XP_034135277.1|DGUA
OG0007020	LOC119085236|XP_037051444.1|BCOP	LOC117591075|XP_034140067.1|DGUA
OG0007021	LOC119070899|XP_037031321.1|BCOP	LOC117582456|XP_034126072.1|DGUA
OG0007022	LOC119078773|XP_037042378.1|BCOP	LOC117581719|XP_034124988.1|DGUA
OG0007023	LOC119070852|XP_037031259.1|BCOP	LOC117584738|XP_034129702.1|DGUA
OG0007024	LOC119070829|XP_037031226.1|BCOP	LOC117585221|XP_034130506.1|DGUA
OG0007025	LOC119066243|XP_037024459.1|BCOP	LOC117581266|XP_034124167.1|DGUA
OG0007026	LOC119066248|XP_037024467.1|BCOP	LOC117582630|XP_034126398.1|DGUA
OG0007027	LOC119086045|XP_037052513.1|BCOP	LOC117581707|XP_034124977.1|DGUA
OG0007028	LOC119066414|XP_037024781.1|BCOP	LOC117582508|XP_034126189.1|DGUA
OG0007030	LOC119069493|XP_037029458.1|BCOP	LOC117590335|XP_034138720.1|DGUA
OG0007031	LOC119071585|XP_037032426.1|BCOP	LOC117584752|XP_034129735.1|DGUA
OG0007032	LOC119079281|XP_037042962.1|BCOP	LOC117579419|XP_034121189.1|DGUA
OG0007033	LOC119070853|XP_037031261.1|BCOP	LOC117584616|XP_034129523.1|DGUA
OG0007034	LOC119067253|XP_037026024.1|BCOP	LOC117584646|XP_034129561.1|DGUA
OG0007035	LOC119074138|XP_037036020.1|BCOP	LOC117588441|XP_034135615.1|DGUA
OG0007036	LOC119073875|XP_037035647.1|BCOP, LOC119073216|XP_037034421.1|BCOP	LOC117587228|XP_034133682.1|DGUA
OG0007037	LOC119070490|XP_037030741.1|BCOP	LOC117583391|XP_034127565.1|DGUA
OG0007038	LOC119079632|XP_037043532.1|BCOP	LOC117590163|XP_034138450.1|DGUA
OG0007039	LOC119072831|XP_037034034.1|BCOP	LOC117592463|XP_034142182.1|DGUA
OG0007040	LOC119082119|XP_037047399.1|BCOP	LOC117582380|XP_034125943.1|DGUA
OG0007041	LOC119075649|XP_037038031.1|BCOP	LOC117588140|XP_034135122.1|DGUA
OG0007042	LOC119085398|XP_037051695.1|BCOP	LOC117588044|XP_034134984.1|DGUA
OG0007043	LOC119074323|XP_037036293.1|BCOP	LOC117586572|XP_034132623.1|DGUA
OG0007044	LOC119075597|XP_037037962.1|BCOP	LOC117584430|XP_034129218.1|DGUA
OG0007045	LOC119074801|XP_037036980.1|BCOP	LOC117586046|XP_034131781.1|DGUA
OG0007046	LOC119078745|XP_037042339.1|BCOP	LOC117586262|XP_034132095.1|DGUA
OG0007047	LOC119076321|XP_037038888.1|BCOP	LOC117584778|XP_034129773.1|DGUA
OG0007048	LOC119076324|XP_037038891.1|BCOP	LOC117581750|XP_034125037.1|DGUA
OG0007049	LOC119072941|XP_037034163.1|BCOP	LOC117582319|XP_034125857.1|DGUA
OG0007050	LOC119082230|XP_037047582.1|BCOP	LOC117584488|XP_034129303.1|DGUA
OG0007051	LOC119084673|XP_037050646.1|BCOP	LOC117582019|XP_034125431.1|DGUA
OG0007052	LOC119082298|XP_037047674.1|BCOP	LOC117581232|XP_034124106.1|DGUA
OG0007053	LOC119072991|XP_037034211.1|BCOP	LOC117585810|XP_034131421.1|DGUA
OG0007054	LOC119081638|XP_037046605.1|BCOP	LOC117586650|XP_034132780.1|DGUA
OG0007055	LOC119081530|XP_037046425.1|BCOP	LOC117592484|XP_034142213.1|DGUA
OG0007056	LOC119084607|XP_037050565.1|BCOP	LOC117579507|XP_034121301.1|DGUA
OG0007057	LOC119084600|XP_037050548.1|BCOP	LOC117581234|XP_034124109.1|DGUA
OG0007058	LOC119068571|XP_037028110.1|BCOP	LOC117588287|XP_034135355.1|DGUA
OG0007059	LOC119077135|XP_037040209.1|BCOP	LOC117581833|XP_034125172.1|DGUA
OG0007060	LOC119077134|XP_037040208.1|BCOP	LOC117582331|XP_034125871.1|DGUA
OG0007061	LOC119077151|XP_037040232.1|BCOP	LOC117582332|XP_034125872.1|DGUA
OG0007062	LOC119070730|XP_037031081.1|BCOP	LOC117584800|XP_034129810.1|DGUA
OG0007063	LOC119070882|XP_037031297.1|BCOP	LOC117587834|XP_034134686.1|DGUA
OG0007064	LOC119075302|XP_037037607.1|BCOP	LOC117583770|XP_034128218.1|DGUA
OG0007065	LOC119082296|XP_037047670.1|BCOP	LOC117579733|XP_034121622.1|DGUA
OG0007066	LOC119070889|XP_037031306.1|BCOP	LOC117580559|XP_034123053.1|DGUA
OG0007067	LOC119076211|XP_037038758.1|BCOP	LOC117584312|XP_034129030.1|DGUA
OG0007068	LOC119070885|XP_037031302.1|BCOP	LOC117587855|XP_034134713.1|DGUA
OG0007069	LOC119071547|XP_037032342.1|BCOP	LOC117584822|XP_034129837.1|DGUA
OG0007071	LOC119081306|XP_037045962.1|BCOP	LOC117592202|XP_034141705.1|DGUA
OG0007072	LOC119066272|XP_037024525.1|BCOP	LOC117590105|XP_034138343.1|DGUA
OG0007073	LOC119078873|XP_037042485.1|BCOP	LOC117582656|XP_034126452.1|DGUA
OG0007074	LOC119085999|XP_037052469.1|BCOP	LOC117581373|XP_034124403.1|DGUA
OG0007075	LOC119077130|XP_037040200.1|BCOP	LOC117581752|XP_034125042.1|DGUA
OG0007076	LOC119081410|XP_037046198.1|BCOP	LOC117583497|XP_034127733.1|DGUA
OG0007077	LOC119085902|XP_037052341.1|BCOP	LOC117584813|XP_034129825.1|DGUA
OG0007078	LOC119075624|XP_037037996.1|BCOP	LOC117581698|XP_034124967.1|DGUA
OG0007079	LOC119075626|XP_037037999.1|BCOP	LOC117581701|XP_034124970.1|DGUA
OG0007080	LOC119066258|XP_037024504.1|BCOP	LOC117587673|XP_034134456.1|DGUA
OG0007081	LOC119072894|XP_037034114.1|BCOP	LOC117591577|XP_034140785.1|DGUA
OG0007082	LOC119085897|XP_037052331.1|BCOP	LOC117582485|XP_034126134.1|DGUA
OG0007083	LOC119085906|XP_037052344.1|BCOP	LOC117581823|XP_034125158.1|DGUA
OG0007084	LOC119085989|XP_037052449.1|BCOP	LOC117588367|XP_034135472.1|DGUA
OG0007085	LOC119079037|XP_037042719.1|BCOP	LOC117582108|XP_034125565.1|DGUA
OG0007086	LOC119066785|XP_037025342.1|BCOP	LOC117584376|XP_034129110.1|DGUA
OG0007087	LOC119085875|XP_037052282.1|BCOP	LOC117579310|XP_034121012.1|DGUA
OG0007088	LOC119085880|XP_037052287.1|BCOP	LOC117584378|XP_034129113.1|DGUA
OG0007089	LOC119081691|XP_037046683.1|BCOP	LOC117582445|XP_034126051.1|DGUA
OG0007090	LOC119077511|XP_037040638.1|BCOP	LOC117581729|XP_034125000.1|DGUA
OG0007091	LOC119077108|XP_037040163.1|BCOP	LOC117584405|XP_034129159.1|DGUA
OG0007092	LOC119067099|XP_037025757.1|BCOP	LOC117586617|XP_034132712.1|DGUA
OG0007093	LOC119084627|XP_037050590.1|BCOP	LOC117587708|XP_034134503.1|DGUA
OG0007094	LOC119072766|XP_037033955.1|BCOP	LOC117587711|XP_034134506.1|DGUA
OG0007095	LOC119084623|XP_037050586.1|BCOP	LOC117587643|XP_034134420.1|DGUA
OG0007096	LOC119084629|XP_037050592.1|BCOP	LOC117587774|XP_034134603.1|DGUA
OG0007097	LOC119070924|XP_037031361.1|BCOP	LOC117583866|XP_034128402.1|DGUA
OG0007098	LOC119070919|XP_037031352.1|BCOP	LOC117583865|XP_034128401.1|DGUA
OG0007099	LOC119082776|XP_037048267.1|BCOP	LOC117589825|XP_034137948.1|DGUA
OG0007100	LOC119082762|XP_037048244.1|BCOP	LOC117583905|XP_034128473.1|DGUA
OG0007101	LOC119066201|XP_037024416.1|BCOP	LOC117584053|XP_034128685.1|DGUA
OG0007102	LOC119076247|XP_037038805.1|BCOP	LOC117582627|XP_034126393.1|DGUA
OG0007103	LOC119066793|XP_037025351.1|BCOP	LOC117587768|XP_034134595.1|DGUA
OG0007104	LOC119066322|XP_037024606.1|BCOP	LOC117584285|XP_034128995.1|DGUA
OG0007105	LOC119075292|XP_037037598.1|BCOP	LOC117584609|XP_034129515.1|DGUA
OG0007106	LOC119066490|XP_037024894.1|BCOP	LOC117582349|XP_034125891.1|DGUA
OG0007107	LOC119066040|XP_037024157.1|BCOP	LOC117581742|XP_034125026.1|DGUA
OG0007108	LOC119066665|XP_037025140.1|BCOP	LOC117582074|XP_034125522.1|DGUA
OG0007109	LOC119077057|XP_037040082.1|BCOP	LOC117581725|XP_034124995.1|DGUA
OG0007110	LOC119068109|XP_037027450.1|BCOP	LOC117581705|XP_034124974.1|DGUA
OG0007111	LOC119076960|XP_037039934.1|BCOP	LOC117582652|XP_034126442.1|DGUA
OG0007112	LOC119076958|XP_037039932.1|BCOP	LOC117582632|XP_034126401.1|DGUA
OG0007113	LOC119069871|XP_037029940.1|BCOP	LOC117582954|XP_034126955.1|DGUA
OG0007114	LOC119085973|XP_037052429.1|BCOP	LOC117584656|XP_034129575.1|DGUA
OG0007115	LOC119085972|XP_037052428.1|BCOP	LOC117583993|XP_034128611.1|DGUA
OG0007116	LOC119083392|XP_037049003.1|BCOP	LOC117582476|XP_034126110.1|DGUA
OG0007117	LOC119075618|XP_037037992.1|BCOP	LOC117582090|XP_034125543.1|DGUA
OG0007118	LOC119076240|XP_037038796.1|BCOP	LOC117581741|XP_034125025.1|DGUA
OG0007119	LOC119076707|XP_037039926.1|BCOP	LOC117591168|XP_034140178.1|DGUA
OG0007120	LOC119074839|XP_037037031.1|BCOP, LOC119067302|XP_037026102.1|BCOP	LOC117591400|XP_034140536.1|DGUA
OG0007121	LOC119084708|XP_037050711.1|BCOP	LOC117581267|XP_034124168.1|DGUA
OG0007122	LOC119076062|XP_037038594.1|BCOP	LOC117588772|XP_034136152.1|DGUA, LOC117591316|XP_034140415.1|DGUA
OG0007123	LOC119069659|XP_037029675.1|BCOP	LOC117591322|XP_034140421.1|DGUA
OG0007124	LOC119076427|XP_037039067.1|BCOP	LOC117586968|XP_034133234.1|DGUA
OG0007125	LOC119073786|XP_037035395.1|BCOP	LOC117579672|XP_034121547.1|DGUA
OG0007126	LOC119077636|XP_037040752.1|BCOP	LOC117580556|XP_034123047.1|DGUA
OG0007127	LOC119076422|XP_037039059.1|BCOP	LOC117586961|XP_034133224.1|DGUA
OG0007128	LOC119076435|XP_037039080.1|BCOP	LOC117579677|XP_034121556.1|DGUA
OG0007129	LOC119070286|XP_037030451.1|BCOP	LOC117579673|XP_034121549.1|DGUA
OG0007130	LOC119070850|XP_037031260.1|BCOP	LOC117586995|XP_034133285.1|DGUA
OG0007131	LOC119070900|XP_037031324.1|BCOP	LOC117579283|XP_034120971.1|DGUA
OG0007132	LOC119071122|XP_037031669.1|BCOP	LOC117579772|XP_034121716.1|DGUA
OG0007133	LOC119071213|XP_037031913.1|BCOP	LOC117589080|XP_034136607.1|DGUA
OG0007134	LOC119077902|XP_037041168.1|BCOP	LOC117587460|XP_034134075.1|DGUA
OG0007135	LOC119071299|XP_037032072.1|BCOP	LOC117588878|XP_034136277.1|DGUA
OG0007136	LOC119074974|XP_037037269.1|BCOP	LOC117580445|XP_034122893.1|DGUA
OG0007137	LOC119072068|XP_037033101.1|BCOP	LOC117590798|XP_034139644.1|DGUA
OG0007138	LOC119071991|XP_037033014.1|BCOP	LOC117590859|XP_034139750.1|DGUA
OG0007139	LOC119072710|XP_037033878.1|BCOP	LOC117591373|XP_034140503.1|DGUA
OG0007140	LOC119075228|XP_037037513.1|BCOP	LOC117580801|XP_034123391.1|DGUA
OG0007141	LOC119073958|XP_037035745.1|BCOP	LOC117590833|XP_034139701.1|DGUA
OG0007142	LOC119075858|XP_037038310.1|BCOP	LOC117579926|XP_034121962.1|DGUA
OG0007143	LOC119081198|XP_037045809.1|BCOP	LOC117585832|XP_034131459.1|DGUA
OG0007144	LOC119074574|XP_037036699.1|BCOP	LOC117585936|XP_034131595.1|DGUA
OG0007146	LOC119073398|XP_037034727.1|BCOP	LOC117591123|XP_034140116.1|DGUA
OG0007147	LOC119075783|XP_037038238.1|BCOP	LOC117589600|XP_034137565.1|DGUA
OG0007148	LOC119077633|XP_037040741.1|BCOP	LOC117581420|XP_034124468.1|DGUA
OG0007149	LOC119073317|XP_037034600.1|BCOP	LOC117591503|XP_034140694.1|DGUA
OG0007150	LOC119077579|XP_037040684.1|BCOP	LOC117579722|XP_034121609.1|DGUA
OG0007151	LOC119082714|XP_037048183.1|BCOP	LOC117579323|XP_034121028.1|DGUA
OG0007152	LOC119074336|XP_037036322.1|BCOP	LOC117588757|XP_034136128.1|DGUA
OG0007153	LOC119074788|XP_037036962.1|BCOP	LOC117588765|XP_034136138.1|DGUA
OG0007154	LOC119069713|XP_037029732.1|BCOP	LOC117592058|XP_034141445.1|DGUA
OG0007155	LOC119069578|XP_037029557.1|BCOP	LOC117591361|XP_034140486.1|DGUA
OG0007156	LOC119075150|XP_037037439.1|BCOP	LOC117589862|XP_034138021.1|DGUA
OG0007157	LOC119078753|XP_037042350.1|BCOP	LOC117585747|XP_034131287.1|DGUA
OG0007158	LOC119078787|XP_037042393.1|BCOP	LOC117579711|XP_034121595.1|DGUA
OG0007159	LOC119067457|XP_037026338.1|BCOP	LOC117590687|XP_034139478.1|DGUA
OG0007160	LOC119074874|XP_037037105.1|BCOP	LOC117590126|XP_034138389.1|DGUA
OG0007161	LOC119074214|XP_037036111.1|BCOP	LOC117588550|XP_034135822.1|DGUA
OG0007162	LOC119074204|XP_037036099.1|BCOP	LOC117590856|XP_034139744.1|DGUA
OG0007163	LOC119077921|XP_037041197.1|BCOP	LOC117583675|XP_034128034.1|DGUA
OG0007164	LOC119073862|XP_037035622.1|BCOP	LOC117583669|XP_034128027.1|DGUA
OG0007165	LOC119074758|XP_037036919.1|BCOP	LOC117581014|XP_034123720.1|DGUA
OG0007166	LOC119074547|XP_037036611.1|BCOP	LOC117589321|XP_034137030.1|DGUA
OG0007167	LOC119074679|XP_037036858.1|BCOP	LOC117580799|XP_034123389.1|DGUA
OG0007168	LOC119074546|XP_037036608.1|BCOP	LOC117588764|XP_034136137.1|DGUA
OG0007169	LOC119074927|XP_037037217.1|BCOP	LOC117580933|XP_034123604.1|DGUA
OG0007170	LOC119076563|XP_037039241.1|BCOP	LOC117590196|XP_034138522.1|DGUA
OG0007171	LOC119075808|XP_037038270.1|BCOP	LOC117590470|XP_034139008.1|DGUA
OG0007172	LOC119076672|XP_037039462.1|BCOP	LOC117588676|XP_034136014.1|DGUA
OG0007173	LOC119066320|XP_037024608.1|BCOP	LOC117588672|XP_034136006.1|DGUA
OG0007174	LOC119074856|XP_037037063.1|BCOP	LOC117585648|XP_034131127.1|DGUA
OG0007175	LOC119082070|XP_037047304.1|BCOP	LOC117587051|XP_034133377.1|DGUA
OG0007176	LOC119076054|XP_037038584.1|BCOP	LOC117585909|XP_034131562.1|DGUA
OG0007177	LOC119084120|XP_037049868.1|BCOP	LOC117586574|XP_034132630.1|DGUA
OG0007178	LOC119070136|XP_037030358.1|BCOP	LOC117586694|XP_034132851.1|DGUA
OG0007179	LOC119077325|XP_037040432.1|BCOP	LOC117586036|XP_034131773.1|DGUA
OG0007180	LOC119077695|XP_037040862.1|BCOP	LOC117586575|XP_034132631.1|DGUA
OG0007181	LOC119075024|XP_037037331.1|BCOP	LOC117581385|XP_034124417.1|DGUA
OG0007182	LOC119084330|XP_037050156.1|BCOP	LOC117586306|XP_034132154.1|DGUA
OG0007183	LOC119085256|XP_037051488.1|BCOP	LOC117585948|XP_034131613.1|DGUA
OG0007184	LOC119074286|XP_037036201.1|BCOP	LOC117586184|XP_034131997.1|DGUA
OG0007186	LOC119076662|XP_037039442.1|BCOP	LOC117586754|XP_034132953.1|DGUA
OG0007187	LOC119075713|XP_037038131.1|BCOP	LOC117591131|XP_034140132.1|DGUA
OG0007188	LOC119076821|XP_037039710.1|BCOP	LOC117590002|XP_034138179.1|DGUA
OG0007189	LOC119075723|XP_037038154.1|BCOP	LOC117585932|XP_034131588.1|DGUA
OG0007190	LOC119085984|XP_037052447.1|BCOP	LOC117590083|XP_034138313.1|DGUA
OG0007191	LOC119081266|XP_037045903.1|BCOP	LOC117588886|XP_034136317.1|DGUA
OG0007192	LOC119077814|XP_037041020.1|BCOP	LOC117588481|XP_034135671.1|DGUA
OG0007193	LOC119074781|XP_037036950.1|BCOP	LOC117588476|XP_034135663.1|DGUA
OG0007194	LOC119075009|XP_037037308.1|BCOP	LOC117590817|XP_034139676.1|DGUA
OG0007195	LOC119076215|XP_037038761.1|BCOP	LOC117585998|XP_034131716.1|DGUA
OG0007196	LOC119067904|XP_037027088.1|BCOP	LOC117583615|XP_034127948.1|DGUA
OG0007197	LOC119074394|XP_037036408.1|BCOP	LOC117580416|XP_034122855.1|DGUA
OG0007198	LOC119076236|XP_037038790.1|BCOP	LOC117586185|XP_034131998.1|DGUA
OG0007199	LOC119076668|XP_037039456.1|BCOP	LOC117586078|XP_034131824.1|DGUA
OG0007200	LOC119074782|XP_037036951.1|BCOP	LOC117590069|XP_034138290.1|DGUA
OG0007201	LOC119070236|XP_037030405.1|BCOP	LOC117589360|XP_034137147.1|DGUA
OG0007202	LOC119084465|XP_037050344.1|BCOP	LOC117589254|XP_034136920.1|DGUA
OG0007203	LOC119072657|XP_037033811.1|BCOP	LOC117589250|XP_034136914.1|DGUA
OG0007204	LOC119066660|XP_037025132.1|BCOP	LOC117588261|XP_034135286.1|DGUA
OG0007205	LOC119072677|XP_037033850.1|BCOP	LOC117589253|XP_034136918.1|DGUA
OG0007206	LOC119077859|XP_037041083.1|BCOP	LOC117586272|XP_034132109.1|DGUA
OG0007207	LOC119067423|XP_037026289.1|BCOP	LOC117585927|XP_034131584.1|DGUA
OG0007208	LOC119075710|XP_037038127.1|BCOP	LOC117585934|XP_034131591.1|DGUA
OG0007209	LOC119085196|XP_037051403.1|BCOP	LOC117585935|XP_034131593.1|DGUA
OG0007210	LOC119082079|XP_037047329.1|BCOP	LOC117586241|XP_034132069.1|DGUA
OG0007211	LOC119076811|XP_037039693.1|BCOP	LOC117586271|XP_034132108.1|DGUA
OG0007212	LOC119076624|XP_037039384.1|BCOP	LOC117582864|XP_034126824.1|DGUA
OG0007213	LOC119082922|XP_037048475.1|BCOP	LOC117578547|XP_034120010.1|DGUA
OG0007214	LOC119074371|XP_037036372.1|BCOP	LOC117579909|XP_034121936.1|DGUA
OG0007215	LOC119076547|XP_037039238.1|BCOP	LOC117586100|XP_034131850.1|DGUA
OG0007216	LOC119083503|XP_037049152.1|BCOP	LOC117582967|XP_034126974.1|DGUA
OG0007217	LOC119084472|XP_037050352.1|BCOP	LOC117587977|XP_034134916.1|DGUA
OG0007218	LOC119075670|XP_037038082.1|BCOP, LOC119074844|XP_037037054.1|BCOP	LOC117585461|XP_034130841.1|DGUA
OG0007220	LOC119068981|XP_037028747.1|BCOP	LOC117585699|XP_034131207.1|DGUA
OG0007221	LOC119077864|XP_037041104.1|BCOP	LOC117591118|XP_034140110.1|DGUA
OG0007222	LOC119074554|XP_037036635.1|BCOP	LOC117585749|XP_034131290.1|DGUA
OG0007223	LOC119084083|XP_037049814.1|BCOP	LOC117583673|XP_034128032.1|DGUA
OG0007224	LOC119066570|XP_037025014.1|BCOP	LOC117586260|XP_034132093.1|DGUA
OG0007225	LOC119078015|XP_037041301.1|BCOP	LOC117586064|XP_034131803.1|DGUA
OG0007226	LOC119074823|XP_037037008.1|BCOP	LOC117585676|XP_034131168.1|DGUA
OG0007227	LOC119072072|XP_037033115.1|BCOP	LOC117587367|XP_034133903.1|DGUA
OG0007228	LOC119070998|XP_037031491.1|BCOP	LOC117589247|XP_034136909.1|DGUA
OG0007229	LOC119068418|XP_037027882.1|BCOP	LOC117589959|XP_034138149.1|DGUA
OG0007230	LOC119076160|XP_037038739.1|BCOP	LOC117585226|XP_034130510.1|DGUA
OG0007231	LOC119076022|XP_037038518.1|BCOP	LOC117586157|XP_034131947.1|DGUA
OG0007232	LOC119075142|XP_037037425.1|BCOP	LOC117579810|XP_034121780.1|DGUA
OG0007233	LOC119075013|XP_037037316.1|BCOP	LOC117579811|XP_034121790.1|DGUA
OG0007234	LOC119075004|XP_037037301.1|BCOP	LOC117579177|XP_034120830.1|DGUA
OG0007235	LOC119075005|XP_037037303.1|BCOP	LOC117579384|XP_034121147.1|DGUA
OG0007236	LOC119074694|XP_037036875.1|BCOP	LOC117585991|XP_034131706.1|DGUA
OG0007237	LOC119076872|XP_037039776.1|BCOP	LOC117584916|XP_034129954.1|DGUA
OG0007238	LOC119078641|XP_037042134.1|BCOP	LOC117590652|XP_034139385.1|DGUA
OG0007239	LOC119076045|XP_037038568.1|BCOP, LOC119072269|XP_037033355.1|BCOP	LOC117585418|XP_034130782.1|DGUA
OG0007240	LOC119071746|XP_037032678.1|BCOP	LOC117586086|XP_034131833.1|DGUA
OG0007241	LOC119072238|XP_037033311.1|BCOP	LOC117581229|XP_034124103.1|DGUA
OG0007242	LOC119068101|XP_037027464.1|BCOP	LOC117581226|XP_034124096.1|DGUA
OG0007243	LOC119077856|XP_037041079.1|BCOP	LOC117588468|XP_034135650.1|DGUA
OG0007244	LOC119076676|XP_037039467.1|BCOP	LOC117585086|XP_034130245.1|DGUA
OG0007245	LOC119075786|XP_037038243.1|BCOP	LOC117582927|XP_034126920.1|DGUA
OG0007246	LOC119070456|XP_037030706.1|BCOP	LOC117583603|XP_034127887.1|DGUA
OG0007247	LOC119078952|XP_037042592.1|BCOP	LOC117592120|XP_034141553.1|DGUA
OG0007248	LOC119075918|XP_037038399.1|BCOP	LOC117588317|XP_034135404.1|DGUA
OG0007249	LOC119075865|XP_037038318.1|BCOP	LOC117580671|XP_034123173.1|DGUA
OG0007250	LOC119074647|XP_037036819.1|BCOP	LOC117590873|XP_034139786.1|DGUA
OG0007251	LOC119075237|XP_037037525.1|BCOP	LOC117585944|XP_034131608.1|DGUA
OG0007252	LOC119067761|XP_037026792.1|BCOP	LOC117585199|XP_034130468.1|DGUA
OG0007253	LOC119074853|XP_037037061.1|BCOP	LOC117587456|XP_034134069.1|DGUA
OG0007254	LOC119074409|XP_037036426.1|BCOP	LOC117585616|XP_034131068.1|DGUA
OG0007255	LOC119075801|XP_037038263.1|BCOP	LOC117590328|XP_034138712.1|DGUA
OG0007256	LOC119074644|XP_037036816.1|BCOP	LOC117586576|XP_034132632.1|DGUA
OG0007257	LOC119076664|XP_037039453.1|BCOP	LOC117586750|XP_034132948.1|DGUA
OG0007258	LOC119075956|XP_037038418.1|BCOP	LOC117586736|XP_034132921.1|DGUA
OG0007259	LOC119070980|XP_037031470.1|BCOP	LOC117590723|XP_034139521.1|DGUA
OG0007260	LOC119077909|XP_037041179.1|BCOP	LOC117579827|XP_034121812.1|DGUA
OG0007261	LOC119071692|XP_037032575.1|BCOP	LOC117582422|XP_034126020.1|DGUA
OG0007262	LOC119072050|XP_037033073.1|BCOP	LOC117581126|XP_034123942.1|DGUA
OG0007263	LOC119081014|XP_037045592.1|BCOP	LOC117589221|XP_034136859.1|DGUA
OG0007264	LOC119072239|XP_037033309.1|BCOP	LOC117579282|XP_034120970.1|DGUA
OG0007265	LOC119071975|XP_037033005.1|BCOP	LOC117581624|XP_034124883.1|DGUA
OG0007266	LOC119076016|XP_037038503.1|BCOP	LOC117585765|XP_034131331.1|DGUA
OG0007267	LOC119077917|XP_037041191.1|BCOP	LOC117585224|XP_034130509.1|DGUA
OG0007268	LOC119077055|XP_037040080.1|BCOP	LOC117588285|XP_034135356.1|DGUA
OG0007269	LOC119074596|XP_037036733.1|BCOP	LOC117590765|XP_034139602.1|DGUA
OG0007270	LOC119077655|XP_037040767.1|BCOP	LOC117589864|XP_034138023.1|DGUA
OG0007271	LOC119076826|XP_037039719.1|BCOP	LOC117586723|XP_034132909.1|DGUA
OG0007272	LOC119074957|XP_037037242.1|BCOP	LOC117587371|XP_034133910.1|DGUA
OG0007273	LOC119083981|XP_037049687.1|BCOP	LOC117585347|XP_034130681.1|DGUA
OG0007274	LOC119077929|XP_037041204.1|BCOP	LOC117583188|XP_034127281.1|DGUA
OG0007275	LOC119070337|XP_037030520.1|BCOP	LOC117587133|XP_034133529.1|DGUA
OG0007276	LOC119084115|XP_037049862.1|BCOP	LOC117587132|XP_034133528.1|DGUA
OG0007277	LOC119073573|XP_037035031.1|BCOP	LOC117588903|XP_034136351.1|DGUA
OG0007278	LOC119075229|XP_037037514.1|BCOP	LOC117587405|XP_034133953.1|DGUA
OG0007279	LOC119075223|XP_037037504.1|BCOP	LOC117586867|XP_034133055.1|DGUA
OG0007280	LOC119084184|XP_037049944.1|BCOP	LOC117587043|XP_034133365.1|DGUA
OG0007281	LOC119072767|XP_037033956.1|BCOP	LOC117585822|XP_034131443.1|DGUA
OG0007282	LOC119072751|XP_037033932.1|BCOP	LOC117585821|XP_034131442.1|DGUA
OG0007283	LOC119067049|XP_037025689.1|BCOP	LOC117591119|XP_034140111.1|DGUA
OG0007284	LOC119079433|XP_037043241.1|BCOP	LOC117589773|XP_034137861.1|DGUA
OG0007285	LOC119084474|XP_037050354.1|BCOP	LOC117591327|XP_034140429.1|DGUA
OG0007286	LOC119078057|XP_037041379.1|BCOP	LOC117591325|XP_034140424.1|DGUA
OG0007287	LOC119066214|XP_037024431.1|BCOP	LOC117582449|XP_034126063.1|DGUA
OG0007288	LOC119078063|XP_037041395.1|BCOP	LOC117581012|XP_034123714.1|DGUA
OG0007289	LOC119071306|XP_037032083.1|BCOP	LOC117588555|XP_034135828.1|DGUA
OG0007290	LOC119067847|XP_037026974.1|BCOP	LOC117586093|XP_034131840.1|DGUA
OG0007291	LOC119067254|XP_037026025.1|BCOP	LOC117581060|XP_034123822.1|DGUA
OG0007292	LOC119076467|XP_037039129.1|BCOP	LOC117588652|XP_034135979.1|DGUA
OG0007293	LOC119074334|XP_037036315.1|BCOP	LOC117585112|XP_034130284.1|DGUA
OG0007294	LOC119074199|XP_037036090.1|BCOP	LOC117585663|XP_034131150.1|DGUA
OG0007295	LOC119069103|XP_037028890.1|BCOP	LOC117585045|XP_034130192.1|DGUA
OG0007296	LOC119075851|XP_037038298.1|BCOP	LOC117589719|XP_034137775.1|DGUA
OG0007297	LOC119075722|XP_037038153.1|BCOP	LOC117586298|XP_034132145.1|DGUA
OG0007298	LOC119069432|XP_037029388.1|BCOP	LOC117586761|XP_034132963.1|DGUA
OG0007299	LOC119084033|XP_037049754.1|BCOP	LOC117585015|XP_034130146.1|DGUA
OG0007300	LOC119077672|XP_037040815.1|BCOP	LOC117586752|XP_034132950.1|DGUA
OG0007301	LOC119074952|XP_037037236.1|BCOP	LOC117585575|XP_034131001.1|DGUA
OG0007302	LOC119076809|XP_037039688.1|BCOP	LOC117585727|XP_034131257.1|DGUA
OG0007303	LOC119073664|XP_037035167.1|BCOP	LOC117588612|XP_034135913.1|DGUA
OG0007304	LOC119073767|XP_037035328.1|BCOP	LOC117584614|XP_034129520.1|DGUA
OG0007305	LOC119076147|XP_037038724.1|BCOP	LOC117579916|XP_034121946.1|DGUA
OG0007306	LOC119076105|XP_037038660.1|BCOP	LOC117579913|XP_034121940.1|DGUA
OG0007307	LOC119076679|XP_037039471.1|BCOP	LOC117586459|XP_034132402.1|DGUA
OG0007308	LOC119074645|XP_037036817.1|BCOP	LOC117583163|XP_034127249.1|DGUA
OG0007309	LOC119076640|XP_037039405.1|BCOP	LOC117585462|XP_034130842.1|DGUA
OG0007310	LOC119073520|XP_037034952.1|BCOP	LOC117585343|XP_034130676.1|DGUA
