Orthogroup	BCOP.longest_only	DVIR.longest_only
OG0007234	LOC119075004|XP_037037301.1|BCOP	LOC6636558|XP_002060062.1|DVIR
OG0007235	LOC119075005|XP_037037303.1|BCOP	LOC6636556|XP_002060060.2|DVIR
OG0007236	LOC119074694|XP_037036875.1|BCOP	LOC6629318|XP_002053537.1|DVIR
OG0007237	LOC119076872|XP_037039776.1|BCOP	LOC6633156|XP_002056605.1|DVIR
OG0007238	LOC119078641|XP_037042134.1|BCOP	LOC6636207|XP_002059697.1|DVIR
OG0007239	LOC119076045|XP_037038568.1|BCOP, LOC119072269|XP_037033355.1|BCOP	LOC6629380|XP_002053544.2|DVIR
OG0007240	LOC119071746|XP_037032678.1|BCOP	LOC6630282|XP_032295100.1|DVIR
OG0007241	LOC119072238|XP_037033311.1|BCOP	LOC6634587|XP_002058088.1|DVIR
OG0007242	LOC119068101|XP_037027464.1|BCOP	LOC6634589|XP_032296174.1|DVIR
OG0007243	LOC119077856|XP_037041079.1|BCOP	LOC6633647|XP_015025567.1|DVIR
OG0007244	LOC119076676|XP_037039467.1|BCOP	LOC6632484|XP_002056297.2|DVIR
OG0007245	LOC119075786|XP_037038243.1|BCOP	LOC6631280|XP_002054064.1|DVIR
OG0007246	LOC119070456|XP_037030706.1|BCOP	LOC6633122|XP_002056065.1|DVIR
OG0007247	LOC119078952|XP_037042592.1|BCOP	LOC6626367|XP_015030094.1|DVIR
OG0007248	LOC119075918|XP_037038399.1|BCOP	LOC6633587|XP_002057265.1|DVIR
OG0007249	LOC119075865|XP_037038318.1|BCOP	LOC6631354|XP_032295995.1|DVIR
OG0007250	LOC119074647|XP_037036819.1|BCOP	LOC6636127|XP_002059628.1|DVIR
OG0007251	LOC119075237|XP_037037525.1|BCOP	LOC6629261|XP_002054678.1|DVIR
OG0007252	LOC119067761|XP_037026792.1|BCOP	LOC6630516|XP_002054016.3|DVIR
OG0007253	LOC119074853|XP_037037061.1|BCOP	LOC6622146|XP_032290274.1|DVIR
OG0007254	LOC119074409|XP_037036426.1|BCOP	LOC6629356|XP_032292771.1|DVIR
OG0007255	LOC119075801|XP_037038263.1|BCOP	LOC6631558|XP_002055435.1|DVIR
OG0007256	LOC119074644|XP_037036816.1|BCOP	LOC6631051|XP_002054636.1|DVIR
OG0007257	LOC119076664|XP_037039453.1|BCOP	LOC6630892|XP_002053138.1|DVIR
OG0007258	LOC119075956|XP_037038418.1|BCOP	LOC6630893|XP_032289471.1|DVIR
OG0007259	LOC119070980|XP_037031470.1|BCOP	LOC6635596|XP_032296161.1|DVIR
OG0007260	LOC119077909|XP_037041179.1|BCOP	LOC6635595|XP_002059020.1|DVIR
OG0007261	LOC119071692|XP_037032575.1|BCOP	LOC6625224|XP_002050104.2|DVIR
OG0007262	LOC119072050|XP_037033073.1|BCOP	LOC6633532|XP_002057360.1|DVIR
OG0007263	LOC119081014|XP_037045592.1|BCOP	LOC6636263|XP_002059732.2|DVIR
OG0007264	LOC119072239|XP_037033309.1|BCOP	LOC6622448|XP_015030572.1|DVIR
OG0007265	LOC119071975|XP_037033005.1|BCOP	LOC6633546|XP_002057243.1|DVIR
OG0007266	LOC119076016|XP_037038503.1|BCOP	LOC6629990|XP_002054172.3|DVIR
OG0007267	LOC119077917|XP_037041191.1|BCOP	LOC6629360|XP_002053569.1|DVIR
OG0007268	LOC119077055|XP_037040080.1|BCOP	LOC6625784|XP_015029809.1|DVIR
OG0007269	LOC119074596|XP_037036733.1|BCOP	LOC6635482|XP_002059011.2|DVIR
OG0007270	LOC119077655|XP_037040767.1|BCOP	LOC6630169|XP_032295260.1|DVIR
OG0007271	LOC119076826|XP_037039719.1|BCOP	LOC6632486|XP_002056299.1|DVIR
OG0007272	LOC119074957|XP_037037242.1|BCOP	LOC6622121|XP_002047005.1|DVIR
OG0007273	LOC119083981|XP_037049687.1|BCOP	LOC6632561|XP_032289655.1|DVIR
OG0007274	LOC119077929|XP_037041204.1|BCOP	LOC6630092|XP_002054259.2|DVIR
OG0007275	LOC119070337|XP_037030520.1|BCOP	LOC6624241|XP_015030905.1|DVIR
OG0007276	LOC119084115|XP_037049862.1|BCOP	LOC6623072|XP_002046565.1|DVIR
OG0007277	LOC119073573|XP_037035031.1|BCOP	LOC6624219|XP_032290909.1|DVIR
OG0007278	LOC119075229|XP_037037514.1|BCOP	LOC6624232|XP_002047873.1|DVIR
OG0007279	LOC119075223|XP_037037504.1|BCOP	LOC6624101|XP_032290968.1|DVIR
OG0007280	LOC119084184|XP_037049944.1|BCOP	LOC6623758|XP_032290564.1|DVIR
OG0007281	LOC119072767|XP_037033956.1|BCOP	LOC6632659|XP_002056465.1|DVIR
OG0007282	LOC119072751|XP_037033932.1|BCOP	LOC6632660|XP_002056466.1|DVIR
OG0007283	LOC119067049|XP_037025689.1|BCOP	LOC6630938|XP_002053491.1|DVIR
OG0007284	LOC119079433|XP_037043241.1|BCOP	LOC6632609|XP_002056221.1|DVIR
OG0007285	LOC119084474|XP_037050354.1|BCOP	LOC6633401|XP_002057211.3|DVIR
OG0007286	LOC119078057|XP_037041379.1|BCOP	LOC6633400|XP_002057210.2|DVIR
OG0007287	LOC119066214|XP_037024431.1|BCOP	LOC6628369|XP_002052869.1|DVIR
OG0007288	LOC119078063|XP_037041395.1|BCOP	LOC6633239|XP_002057409.1|DVIR
OG0007289	LOC119071306|XP_037032083.1|BCOP	LOC6634508|XP_015025103.1|DVIR
OG0007290	LOC119067847|XP_037026974.1|BCOP	LOC6630370|XP_002054906.1|DVIR
OG0007291	LOC119067254|XP_037026025.1|BCOP	LOC6636059|XP_002059523.1|DVIR
OG0007292	LOC119076467|XP_037039129.1|BCOP	LOC6636713|XP_002060186.1|DVIR
OG0007293	LOC119074334|XP_037036315.1|BCOP	LOC6630015|XP_002053408.1|DVIR
OG0007294	LOC119074199|XP_037036090.1|BCOP	LOC6629543|XP_002053671.1|DVIR
OG0007295	LOC119069103|XP_037028890.1|BCOP	LOC6632482|XP_002056295.1|DVIR
OG0007296	LOC119075851|XP_037038298.1|BCOP	LOC6632782|XP_015025934.1|DVIR
OG0007297	LOC119075722|XP_037038153.1|BCOP	LOC6629295|XP_002054696.2|DVIR
OG0007298	LOC119069432|XP_037029388.1|BCOP	LOC6631054|XP_002054639.1|DVIR
OG0007299	LOC119084033|XP_037049754.1|BCOP	LOC6631232|XP_032295173.1|DVIR
OG0007300	LOC119077672|XP_037040815.1|BCOP	LOC6630889|XP_002053135.1|DVIR
OG0007301	LOC119074952|XP_037037236.1|BCOP	LOC6629597|XP_015027160.1|DVIR
OG0007302	LOC119076809|XP_037039688.1|BCOP	LOC6632901|XP_032289854.1|DVIR
OG0007303	LOC119073664|XP_037035167.1|BCOP	LOC6635577|XP_002058991.1|DVIR
OG0007304	LOC119073767|XP_037035328.1|BCOP	LOC6634163|XP_002057530.2|DVIR
OG0007305	LOC119076147|XP_037038724.1|BCOP	LOC6622196|XP_002048348.1|DVIR
OG0007306	LOC119076105|XP_037038660.1|BCOP	LOC6624238|XP_002048349.2|DVIR
OG0007307	LOC119076679|XP_037039471.1|BCOP	LOC6630333|XP_032292637.1|DVIR
OG0007308	LOC119074645|XP_037036817.1|BCOP	LOC6629791|XP_002054753.1|DVIR
OG0007309	LOC119076640|XP_037039405.1|BCOP	LOC6630260|XP_032289635.1|DVIR
OG0007310	LOC119073520|XP_037034952.1|BCOP	LOC6630417|XP_015027413.1|DVIR
OG0007311	LOC119073432|XP_037034807.1|BCOP	LOC6630420|XP_032293656.1|DVIR
OG0007312	LOC119075778|XP_037038227.1|BCOP	LOC6635830|XP_002059465.3|DVIR
OG0007313	LOC119074595|XP_037036732.1|BCOP, LOC119079668|XP_037043614.1|BCOP	LOC6631890|XP_015026414.2|DVIR
OG0007314	LOC119078072|XP_037041418.1|BCOP	LOC6633265|XP_002057146.1|DVIR
OG0007315	LOC119078050|XP_037041359.1|BCOP	LOC6633595|XP_002056807.2|DVIR
OG0007316	LOC119067660|XP_037026657.1|BCOP	LOC6632499|XP_002056517.2|DVIR
OG0007317	LOC119074785|XP_037036958.1|BCOP	LOC6630507|XP_002053451.2|DVIR
OG0007318	LOC119074335|XP_037036318.1|BCOP	LOC6630508|XP_032290385.1|DVIR
OG0007319	LOC119070085|XP_037030297.1|BCOP	LOC6622221|XP_015030825.1|DVIR
OG0007320	LOC119073773|XP_037035339.1|BCOP	LOC6628089|XP_002051149.1|DVIR
OG0007321	LOC119084259|XP_037050063.1|BCOP	LOC6633426|XP_002057219.1|DVIR
OG0007322	LOC119076710|XP_037039521.1|BCOP	LOC6635555|XP_015024634.2|DVIR
OG0007323	LOC119076704|XP_037039512.1|BCOP	LOC6632186|XP_002055641.2|DVIR
OG0007324	LOC119075174|XP_037037466.1|BCOP	LOC6629563|XP_002053651.1|DVIR
OG0007325	LOC119074432|XP_037036456.1|BCOP	LOC6633045|XP_002056268.2|DVIR
OG0007326	LOC119074431|XP_037036453.1|BCOP	LOC6629556|XP_002053650.1|DVIR
OG0007327	LOC119076089|XP_037038638.1|BCOP	LOC6623162|XP_002046102.1|DVIR
OG0007328	LOC119074438|XP_037036461.1|BCOP	LOC6633015|XP_002056136.1|DVIR
OG0007330	LOC119077726|XP_037040897.1|BCOP	LOC6633877|XP_032296183.1|DVIR
OG0007331	LOC119084248|XP_037050044.1|BCOP	LOC6636081|XP_015024192.1|DVIR
OG0007332	LOC119084258|XP_037050059.1|BCOP	LOC6634649|XP_032296338.1|DVIR
OG0007333	LOC119072914|XP_037034131.1|BCOP	LOC6629852|XP_002053175.1|DVIR
OG0007334	LOC119076125|XP_037038689.1|BCOP	LOC6632929|XP_002056564.2|DVIR
OG0007335	LOC119074881|XP_037037113.1|BCOP	LOC6623733|XP_002047348.2|DVIR
OG0007336	LOC119085958|XP_037052413.1|BCOP	LOC6633292|XP_002056875.1|DVIR
OG0007337	LOC119066592|XP_037025046.1|BCOP	LOC6622258|XP_002046700.1|DVIR
OG0007338	LOC119074316|XP_037036265.1|BCOP	LOC6624559|XP_032290924.1|DVIR
OG0007339	LOC119073627|XP_037035115.1|BCOP	LOC6630554|XP_002053272.1|DVIR
OG0007340	LOC119081886|XP_037047011.1|BCOP	LOC6629616|XP_015027152.1|DVIR
OG0007341	LOC119074838|XP_037037028.1|BCOP	LOC6631047|XP_032295088.1|DVIR
OG0007342	LOC119084433|XP_037050306.1|BCOP	LOC6630172|XP_002054792.2|DVIR
OG0007343	LOC119069687|XP_037029738.1|BCOP	LOC6629344|XP_002053321.1|DVIR
OG0007344	LOC119086023|XP_037052490.1|BCOP	LOC6627539|XP_002051708.1|DVIR
OG0007345	LOC119070348|XP_037030572.1|BCOP	LOC6629345|XP_032290188.1|DVIR
OG0007346	LOC119072885|XP_037034100.1|BCOP	LOC6622932|XP_002046498.1|DVIR
OG0007347	LOC119074885|XP_037037121.1|BCOP	LOC6633751|XP_032296608.1|DVIR
OG0007348	LOC119074872|XP_037037093.1|BCOP	LOC6633757|XP_002056943.1|DVIR
OG0007349	LOC119074867|XP_037037085.1|BCOP	LOC6633758|XP_002056944.1|DVIR
OG0007350	LOC119077907|XP_037041174.1|BCOP	LOC6633383|XP_002056794.1|DVIR
OG0007351	LOC119084418|XP_037050280.1|BCOP	LOC6624117|XP_002047884.1|DVIR
OG0007352	LOC119084447|XP_037050322.1|BCOP	LOC6636313|XP_002059873.1|DVIR
OG0007353	LOC119074397|XP_037036412.1|BCOP	LOC6633100|XP_002056580.1|DVIR
OG0007354	LOC119076103|XP_037038657.1|BCOP	LOC6629872|XP_002053381.1|DVIR
OG0007355	LOC119083976|XP_037049675.1|BCOP	LOC6629601|XP_015027488.1|DVIR
OG0007356	LOC119080145|XP_037044257.1|BCOP	LOC6635793|XP_002059382.2|DVIR
OG0007357	LOC119084023|XP_037049736.1|BCOP	LOC6630054|XP_032295380.1|DVIR
OG0007358	LOC119074813|XP_037036994.1|BCOP	LOC6631098|XP_015027230.1|DVIR
OG0007359	LOC119078118|XP_037041466.1|BCOP	LOC6630442|XP_015027525.1|DVIR
OG0007360	LOC119076115|XP_037038672.1|BCOP	LOC6633040|XP_032289726.1|DVIR
OG0007361	LOC119074385|XP_037036395.1|BCOP	LOC6631546|XP_032295775.1|DVIR
OG0007362	LOC119082624|XP_037048081.1|BCOP	LOC6634120|XP_002057721.1|DVIR
OG0007363	LOC119078086|XP_037041443.1|BCOP	LOC6633777|XP_032296200.1|DVIR
OG0007364	LOC119078058|XP_037041380.1|BCOP	LOC6633778|XP_032296195.1|DVIR
OG0007365	LOC119071859|XP_037032816.1|BCOP	LOC6633375|XP_002057328.1|DVIR
OG0007366	LOC119073277|XP_037034590.1|BCOP	LOC6630142|XP_002053625.2|DVIR
OG0007367	LOC119076606|XP_037039357.1|BCOP	LOC6623992|XP_032290649.1|DVIR
OG0007368	LOC119074060|XP_037035908.1|BCOP	LOC6630368|XP_002054904.1|DVIR
OG0007369	LOC119084247|XP_037050083.1|BCOP	LOC6632948|XP_032289804.1|DVIR
OG0007370	LOC119072415|XP_037033559.1|BCOP	LOC6627250|XP_002050401.1|DVIR
OG0007371	LOC119067799|XP_037026841.1|BCOP	LOC6634870|XP_002058599.1|DVIR
OG0007372	LOC119084032|XP_037049752.1|BCOP	LOC6632461|XP_002056307.1|DVIR
OG0007373	LOC119072047|XP_037033069.1|BCOP	LOC6634759|XP_002058052.1|DVIR
OG0007374	LOC119083299|XP_037048888.1|BCOP	LOC6632021|XP_002055236.2|DVIR
OG0007375	LOC119076404|XP_037039025.1|BCOP	LOC6635547|XP_002059094.1|DVIR
OG0007376	LOC119074597|XP_037036735.1|BCOP, LOC119074590|XP_037036724.1|BCOP	LOC6633750|XP_032296507.1|DVIR
OG0007377	LOC119075818|XP_037038281.1|BCOP	LOC6634773|XP_002058199.1|DVIR
OG0007378	LOC119075775|XP_037038224.1|BCOP	LOC6636134|XP_032295682.1|DVIR
OG0007379	LOC119072858|XP_037034060.1|BCOP	LOC6634628|XP_002058027.1|DVIR
OG0007380	LOC119072271|XP_037033360.1|BCOP	LOC6634781|XP_032296409.1|DVIR
OG0007381	LOC119076792|XP_037039649.1|BCOP	LOC6634624|XP_032296426.1|DVIR
OG0007382	LOC119077898|XP_037041161.1|BCOP	LOC6634527|XP_002057956.2|DVIR
OG0007383	LOC119074915|XP_037037165.1|BCOP	LOC6633405|XP_032289051.1|DVIR
OG0007384	LOC119078651|XP_037042141.1|BCOP	LOC6633299|XP_002057398.1|DVIR
OG0007385	LOC119076512|XP_037039192.1|BCOP	LOC6634447|XP_002058166.1|DVIR
OG0007386	LOC119085707|XP_037052054.1|BCOP	LOC6633432|XP_002057175.1|DVIR
OG0007387	LOC119073667|XP_037035197.1|BCOP	LOC6631947|XP_002055399.1|DVIR
OG0007388	LOC119067006|XP_037025665.1|BCOP	LOC6631397|XP_032295997.1|DVIR
OG0007389	LOC119070825|XP_037031220.1|BCOP	LOC6628565|XP_002051063.1|DVIR
OG0007390	LOC119084484|XP_037050369.1|BCOP	LOC6633322|XP_002057156.2|DVIR
OG0007391	LOC119068974|XP_037028739.1|BCOP	LOC6629674|XP_002053657.1|DVIR
OG0007392	LOC119084487|XP_037050385.1|BCOP	LOC6633588|XP_002057266.3|DVIR
OG0007393	LOC119078129|XP_037041486.1|BCOP	LOC6630630|XP_032293400.1|DVIR
OG0007394	LOC119067163|XP_037025901.1|BCOP	LOC6633531|XP_032296175.1|DVIR
OG0007395	LOC119069864|XP_037029934.1|BCOP	LOC6631960|XP_015026472.1|DVIR
OG0007396	LOC119074324|XP_037036294.1|BCOP	LOC6631049|XP_002054634.1|DVIR
OG0007397	LOC119071482|XP_037032228.1|BCOP, LOC119073494|XP_037034896.1|BCOP	LOC6627422|XP_032293883.1|DVIR
OG0007398	LOC119074463|XP_037036499.1|BCOP	LOC6625851|XP_002050107.1|DVIR
OG0007399	LOC119076410|XP_037039037.1|BCOP	LOC6635545|XP_002059092.1|DVIR
OG0007400	LOC119076127|XP_037038693.1|BCOP	LOC6634641|XP_002058040.1|DVIR
OG0007401	LOC119069444|XP_037029396.1|BCOP	LOC6631473|XP_002055117.2|DVIR
OG0007402	LOC119076218|XP_037038765.1|BCOP	LOC6629518|XP_002054588.3|DVIR
OG0007403	LOC119075732|XP_037038166.1|BCOP	LOC6630346|XP_002054595.2|DVIR
OG0007404	LOC119076172|XP_037038753.1|BCOP	LOC6630540|XP_002054605.3|DVIR
OG0007405	LOC119068034|XP_037027295.1|BCOP	LOC6630676|XP_002054609.1|DVIR
OG0007406	LOC119077654|XP_037040765.1|BCOP	LOC6630280|XP_002054891.1|DVIR
OG0007407	LOC119072566|XP_037033701.1|BCOP	LOC6628974|XP_015028170.1|DVIR
OG0007408	LOC119071265|XP_037032017.1|BCOP	LOC6623036|XP_002047568.2|DVIR
OG0007409	LOC119066706|XP_037025201.1|BCOP	LOC6628507|XP_002051842.1|DVIR
OG0007410	LOC119078713|XP_037042281.1|BCOP	LOC6631556|XP_002055433.1|DVIR
OG0007411	LOC119084302|XP_037050116.1|BCOP	LOC6633353|XP_002056977.1|DVIR
OG0007412	LOC119078243|XP_037041607.1|BCOP	LOC6634651|XP_002058302.1|DVIR
OG0007413	LOC119084430|XP_037050302.1|BCOP	LOC6627057|XP_002050513.1|DVIR
OG0007414	LOC119084877|XP_037050912.1|BCOP	LOC6635498|XP_002059038.1|DVIR
OG0007415	LOC119084031|XP_037049751.1|BCOP	LOC6633331|XP_002056859.1|DVIR
OG0007416	LOC119084021|XP_037049732.1|BCOP	LOC6633864|XP_032296641.1|DVIR
OG0007417	LOC119084059|XP_037049791.1|BCOP	LOC6633565|XP_015025425.1|DVIR
OG0007418	LOC119069801|XP_037029855.1|BCOP	LOC6625912|XP_002049860.1|DVIR
OG0007419	LOC119084217|XP_037050007.1|BCOP	LOC6631209|XP_032294814.1|DVIR
OG0007420	LOC119084226|XP_037050019.1|BCOP	LOC6636410|XP_002059866.1|DVIR, LOC116651392|XP_032293554.1|DVIR
OG0007421	LOC119084982|XP_037051028.1|BCOP	LOC6632208|XP_032295825.1|DVIR
OG0007422	LOC119074898|XP_037037140.1|BCOP	LOC6633409|XP_002056902.1|DVIR
OG0007423	LOC119074890|XP_037037128.1|BCOP	LOC6636145|XP_015024183.1|DVIR
OG0007424	LOC119076479|XP_037039153.1|BCOP	LOC6623778|XP_002048536.1|DVIR
OG0007425	LOC119084483|XP_037050366.1|BCOP	LOC6622837|XP_015031338.1|DVIR
OG0007426	LOC119074754|XP_037036914.1|BCOP	LOC6635541|XP_002059088.1|DVIR
OG0007427	LOC119067101|XP_037025762.1|BCOP	LOC6634466|XP_002057954.1|DVIR
OG0007428	LOC119074862|XP_037037071.1|BCOP	LOC6633359|XP_032296655.1|DVIR
OG0007429	LOC119084450|XP_037050326.1|BCOP	LOC6624955|XP_002049179.1|DVIR
OG0007430	LOC119074255|XP_037036173.1|BCOP	LOC6623305|XP_002046108.1|DVIR
OG0007431	LOC119077706|XP_037040877.1|BCOP	LOC6635704|XP_002059253.1|DVIR
OG0007432	LOC119071769|XP_037032714.1|BCOP	LOC6622096|XP_002047686.1|DVIR
OG0007433	LOC119066577|XP_037025025.1|BCOP	LOC6634574|XP_032296301.1|DVIR
OG0007434	LOC119074227|XP_037036140.1|BCOP	LOC6623724|XP_002048598.1|DVIR
OG0007435	LOC119086032|XP_037052503.1|BCOP	LOC6623545|XP_002048612.1|DVIR
OG0007436	LOC119079089|XP_037042800.1|BCOP	LOC6624068|XP_002048104.1|DVIR
OG0007437	LOC119071629|XP_037032482.1|BCOP	LOC6622774|XP_002048004.1|DVIR
OG0007438	LOC119070958|XP_037031410.1|BCOP	LOC6622749|XP_032290199.1|DVIR
OG0007439	LOC119072277|XP_037033365.1|BCOP	LOC6636691|XP_002060169.1|DVIR
OG0007440	LOC119072243|XP_037033317.1|BCOP	LOC6631818|XP_032295639.1|DVIR
OG0007441	LOC119082821|XP_037048367.1|BCOP	LOC6624923|XP_002049348.1|DVIR
OG0007442	LOC119071171|XP_037031828.1|BCOP	LOC6629361|XP_002053570.1|DVIR
OG0007443	LOC119085199|XP_037051406.1|BCOP	LOC26530662|XP_015030232.1|DVIR
OG0007444	LOC119069717|XP_037029735.1|BCOP	LOC6625010|XP_002049760.1|DVIR
OG0007445	LOC119069716|XP_037029734.1|BCOP	LOC6625009|XP_002049759.1|DVIR
OG0007446	LOC119076949|XP_037039897.1|BCOP	LOC6628342|XP_015028509.1|DVIR
OG0007447	LOC119077049|XP_037040076.1|BCOP	LOC6627924|XP_002052799.1|DVIR
OG0007448	LOC119083476|XP_037049090.1|BCOP	LOC6626407|XP_032292640.1|DVIR
OG0007449	LOC119078232|XP_037041587.1|BCOP	LOC6624351|XP_002048627.2|DVIR
OG0007450	LOC119078266|XP_037041659.1|BCOP	LOC26531832|XP_015028991.1|DVIR
OG0007451	LOC119066944|XP_037025555.1|BCOP	LOC6622104|XP_002047698.3|DVIR
OG0007452	LOC119066943|XP_037025554.1|BCOP	LOC6622110|XP_002047697.2|DVIR
OG0007453	LOC119075408|XP_037037747.1|BCOP	LOC6623176|XP_002048552.2|DVIR
OG0007454	LOC119067953|XP_037027172.1|BCOP	LOC6624190|XP_002048412.1|DVIR
OG0007455	LOC119072385|XP_037033482.1|BCOP	LOC6627100|XP_032292817.1|DVIR
OG0007456	LOC119072380|XP_037033475.1|BCOP	LOC6633485|XP_002056994.2|DVIR
OG0007457	LOC119086065|XP_037052536.1|BCOP	LOC6622777|XP_002047043.1|DVIR
OG0007458	LOC119086067|XP_037052538.1|BCOP	LOC6629010|XP_002051279.1|DVIR
OG0007459	LOC119086063|XP_037052534.1|BCOP	LOC6635167|XP_002058369.2|DVIR
OG0007460	LOC119066912|XP_037025507.1|BCOP	LOC6624762|XP_002049756.1|DVIR
OG0007461	LOC119071711|XP_037032600.1|BCOP	LOC6624080|XP_002048074.2|DVIR
OG0007462	LOC119071789|XP_037032745.1|BCOP	LOC6623983|XP_002048323.1|DVIR
OG0007463	LOC119071716|XP_037032607.1|BCOP	LOC6624100|XP_032290863.1|DVIR
OG0007464	LOC119071713|XP_037032604.1|BCOP	LOC6624441|XP_015030524.1|DVIR
OG0007465	LOC119078308|XP_037041707.1|BCOP	LOC6622337|XP_032290773.1|DVIR
OG0007467	LOC119079618|XP_037043509.1|BCOP	LOC6626315|XP_002049522.2|DVIR
OG0007468	LOC119067341|XP_037026144.1|BCOP	LOC6627061|XP_002049312.1|DVIR
OG0007469	LOC119086024|XP_037052491.1|BCOP	LOC6624486|XP_002048379.2|DVIR
OG0007470	LOC119070867|XP_037031274.1|BCOP	LOC6627458|XP_002052480.1|DVIR
OG0007471	LOC119071259|XP_037032003.1|BCOP	LOC6625039|XP_002048987.1|DVIR
OG0007472	LOC119074207|XP_037036098.1|BCOP	LOC6631488|XP_015026596.1|DVIR
OG0007473	LOC119072342|XP_037033423.1|BCOP	LOC6622343|XP_002048137.1|DVIR
OG0007474	LOC119079075|XP_037042780.1|BCOP	LOC6626412|XP_032292641.1|DVIR
OG0007475	LOC119066931|XP_037025539.1|BCOP	LOC6623563|XP_002046164.1|DVIR
OG0007476	LOC119074279|XP_037036193.1|BCOP	LOC6633287|XP_002056870.1|DVIR
OG0007477	LOC119067543|XP_037026503.1|BCOP	LOC6633340|XP_032296489.1|DVIR
OG0007478	LOC119070975|XP_037031450.1|BCOP	LOC6628094|XP_002051154.1|DVIR
OG0007479	LOC119071206|XP_037031893.1|BCOP	LOC6631756|XP_002054953.1|DVIR
OG0007480	LOC119072669|XP_037033821.1|BCOP	LOC6631103|XP_002053224.2|DVIR
OG0007481	LOC119072652|XP_037033805.1|BCOP	LOC6636822|XP_002060271.1|DVIR
OG0007482	LOC119066885|XP_037025468.1|BCOP	LOC6627670|XP_032294625.1|DVIR
OG0007483	LOC119077046|XP_037040070.1|BCOP	LOC6626495|XP_002049320.1|DVIR
OG0007484	LOC119074625|XP_037036787.1|BCOP	LOC26531166|XP_015026778.1|DVIR
OG0007485	LOC119074670|XP_037036849.1|BCOP	LOC6633351|XP_002056792.1|DVIR
OG0007486	LOC119067566|XP_037026542.1|BCOP	LOC6634776|XP_002058202.1|DVIR
OG0007487	LOC119079490|XP_037043330.1|BCOP	LOC6636254|XP_002059723.2|DVIR
OG0007488	LOC119072343|XP_037033425.1|BCOP	LOC6622907|XP_032291093.1|DVIR
OG0007489	LOC119073636|XP_037035127.1|BCOP	LOC6630553|XP_015027408.1|DVIR
OG0007490	LOC119081326|XP_037046009.1|BCOP	LOC6634712|XP_032296393.1|DVIR
OG0007491	LOC119081970|XP_037047177.1|BCOP	LOC6633551|XP_032295945.1|DVIR
OG0007492	LOC119070970|XP_037031439.1|BCOP	LOC6625420|XP_002049782.1|DVIR
OG0007493	LOC119070078|XP_037030279.1|BCOP	LOC6634605|XP_032296388.1|DVIR
OG0007494	LOC119082708|XP_037048180.1|BCOP	LOC6634210|XP_002057803.1|DVIR
OG0007495	LOC119073489|XP_037034889.1|BCOP	LOC6631700|XP_002054970.1|DVIR
OG0007496	LOC119074213|XP_037036107.1|BCOP	LOC6622124|XP_015030429.1|DVIR
OG0007497	LOC119072087|XP_037033141.1|BCOP	LOC6622186|XP_002047853.2|DVIR
OG0007498	LOC119071056|XP_037031571.1|BCOP	LOC6622172|XP_032290602.1|DVIR
OG0007499	LOC119071055|XP_037031570.1|BCOP	LOC6623727|XP_002047616.1|DVIR
OG0007500	LOC119081287|XP_037045943.1|BCOP	LOC6624728|XP_002047615.1|DVIR
OG0007501	LOC119078987|XP_037042637.1|BCOP	LOC6622747|XP_015031353.1|DVIR
OG0007502	LOC119078319|XP_037041718.1|BCOP	LOC26531133|XP_015030289.1|DVIR
OG0007503	LOC119082367|XP_037047783.1|BCOP	LOC6635727|XP_002059142.1|DVIR
OG0007504	LOC119074976|XP_037037273.1|BCOP	LOC6624362|XP_032290367.1|DVIR
OG0007505	LOC119070687|XP_037031033.1|BCOP	LOC6622646|XP_002047991.1|DVIR
OG0007506	LOC119071762|XP_037032700.1|BCOP	LOC6622723|XP_002047993.1|DVIR
OG0007507	LOC119083294|XP_037048881.1|BCOP	LOC6629208|XP_002052627.1|DVIR
OG0007508	LOC119066927|XP_037025535.1|BCOP	LOC6628504|XP_002051839.1|DVIR
OG0007509	LOC119072452|XP_037033569.1|BCOP	LOC6634225|XP_002057674.1|DVIR
OG0007510	LOC119085380|XP_037051661.1|BCOP	LOC6624989|XP_002048920.2|DVIR
OG0007511	LOC119074635|XP_037036804.1|BCOP	LOC6634364|XP_002057705.1|DVIR
OG0007512	LOC119071057|XP_037031572.1|BCOP	LOC26530583|XP_015026250.1|DVIR
OG0007513	LOC119085669|XP_037052013.1|BCOP	LOC6627600|XP_002052831.1|DVIR
OG0007514	LOC119078245|XP_037041619.1|BCOP	LOC6636852|XP_002060282.2|DVIR
OG0007515	LOC119076999|XP_037040004.1|BCOP	LOC6635645|XP_002059191.1|DVIR
OG0007516	LOC119085627|XP_037051957.1|BCOP	LOC6628180|XP_002052914.1|DVIR
OG0007517	LOC119071660|XP_037032522.1|BCOP	LOC6624090|XP_032291090.1|DVIR
OG0007518	LOC119072662|XP_037033815.1|BCOP	LOC6627193|XP_002049438.1|DVIR
OG0007519	LOC119085313|XP_037051583.1|BCOP	LOC6625688|XP_002049814.3|DVIR
OG0007520	LOC119085118|XP_037051275.1|BCOP	LOC6633363|XP_032296570.1|DVIR
OG0007521	LOC119071906|XP_037032914.1|BCOP	LOC6631729|XP_002055576.1|DVIR
OG0007522	LOC119084331|XP_037050157.1|BCOP	LOC6634780|XP_002058206.1|DVIR
OG0007523	LOC119083536|XP_037049153.1|BCOP	LOC6625860|XP_015029495.1|DVIR
