Orthogroup	BCOP.longest_only	DHYD.longest_only
OG0006510	LOC119069224|XP_037029145.1|BCOP	LOC111601794|XP_023174338.1|DHYD
OG0006511	LOC119067518|XP_037026433.1|BCOP	LOC111594531|XP_023163636.2|DHYD
OG0006512	LOC119070569|XP_037030869.1|BCOP	LOC111600700|XP_023172722.2|DHYD
OG0006513	LOC119067793|XP_037026832.1|BCOP	LOC111594540|XP_023163649.1|DHYD
OG0006514	LOC119067999|XP_037027255.1|BCOP	LOC111598814|XP_023170006.1|DHYD
OG0006515	LOC119067998|XP_037027254.1|BCOP	LOC111598812|XP_023170004.1|DHYD
OG0006516	LOC119067840|XP_037026910.1|BCOP	LOC111593680|XP_023162340.2|DHYD
OG0006517	LOC119070399|XP_037030617.1|BCOP	LOC111593697|XP_023162410.2|DHYD
OG0006518	LOC119067844|XP_037026923.1|BCOP	LOC111593694|XP_023162378.1|DHYD
OG0006519	LOC119067507|XP_037026414.1|BCOP	LOC111593698|XP_023162411.1|DHYD
OG0006520	LOC119069134|XP_037028935.1|BCOP	LOC111596418|XP_023166397.2|DHYD
OG0006521	LOC119068028|XP_037027286.1|BCOP	LOC111593250|XP_023161676.2|DHYD
OG0006522	LOC119069712|XP_037029731.1|BCOP	LOC111596420|XP_023166399.2|DHYD
OG0006523	LOC119069676|XP_037029690.1|BCOP	LOC111594976|XP_023164243.1|DHYD
OG0006524	LOC119067573|XP_037026552.1|BCOP	LOC111598785|XP_023169966.1|DHYD
OG0006525	LOC119070275|XP_037030431.1|BCOP	LOC111592354|XP_030079673.1|DHYD
OG0006528	LOC119068812|XP_037028482.1|BCOP	LOC111594595|XP_023163726.2|DHYD
OG0006529	LOC119068813|XP_037028483.1|BCOP	LOC111594438|XP_023163494.1|DHYD
OG0006530	LOC119068817|XP_037028485.1|BCOP	LOC111594439|XP_023163495.2|DHYD
OG0006532	LOC119069225|XP_037029146.1|BCOP	LOC111594596|XP_030080663.1|DHYD
OG0006533	LOC119069215|XP_037029086.1|BCOP	LOC111601227|XP_023173492.1|DHYD
OG0006534	LOC119077417|XP_037040524.1|BCOP	LOC111594960|XP_023164227.1|DHYD
OG0006535	LOC119067085|XP_037025738.1|BCOP	LOC111604196|XP_023177920.2|DHYD
OG0006536	LOC119069946|XP_037030069.1|BCOP	LOC111598213|XP_023169135.2|DHYD
OG0006537	LOC119069811|XP_037029864.1|BCOP	LOC111600625|XP_023172597.1|DHYD
OG0006538	LOC119069725|XP_037029744.1|BCOP	LOC111599575|XP_023171017.2|DHYD
OG0006539	LOC119068196|XP_037027591.1|BCOP	LOC111596007|XP_023165793.2|DHYD
OG0006540	LOC119070315|XP_037030475.1|BCOP	LOC111598225|XP_023169152.2|DHYD
OG0006541	LOC119070439|XP_037030684.1|BCOP	LOC111595231|XP_023164635.2|DHYD
OG0006542	LOC119070440|XP_037030685.1|BCOP	LOC111595232|XP_023164636.1|DHYD
OG0006543	LOC119068708|XP_037028292.1|BCOP	LOC111597762|XP_023168385.2|DHYD
OG0006544	LOC119074598|XP_037036738.1|BCOP	LOC111596430|XP_023166412.2|DHYD
OG0006545	LOC119069592|XP_037029577.1|BCOP	LOC111598346|XP_023169320.1|DHYD
OG0006546	LOC119069588|XP_037029573.1|BCOP	LOC111603489|XP_023176856.1|DHYD
OG0006547	LOC119070084|XP_037030292.1|BCOP	LOC111593689|XP_023162354.2|DHYD
OG0006548	LOC119067347|XP_037026153.1|BCOP	LOC111605546|XP_023179876.1|DHYD
OG0006549	LOC119067009|XP_037025631.1|BCOP	LOC111604840|XP_023178840.2|DHYD
OG0006550	LOC119067008|XP_037025629.1|BCOP	LOC111594617|XP_023163773.2|DHYD
OG0006551	LOC119071215|XP_037031919.1|BCOP	LOC111596170|XP_023166031.2|DHYD
OG0006552	LOC119068033|XP_037027335.1|BCOP	LOC111596164|XP_023166024.2|DHYD
OG0006553	LOC119068666|XP_037028243.1|BCOP	LOC111597761|XP_023168384.2|DHYD
OG0006554	LOC119069418|XP_037029360.1|BCOP	LOC111602603|XP_030081687.1|DHYD
OG0006555	LOC119068773|XP_037028424.1|BCOP	LOC111595556|XP_023165121.2|DHYD
OG0006557	LOC119084789|XP_037050749.1|BCOP	LOC111599418|XP_030078700.1|DHYD
OG0006558	LOC119084022|XP_037049739.1|BCOP	LOC111598256|XP_023169193.1|DHYD
OG0006559	LOC119069785|XP_037029822.1|BCOP	LOC111602783|XP_023175822.1|DHYD
OG0006560	LOC119072547|XP_037033676.1|BCOP	LOC111594820|XP_023164050.1|DHYD
OG0006561	LOC119074461|XP_037036497.1|BCOP	LOC111594819|XP_023164049.1|DHYD
OG0006562	LOC119067919|XP_037027116.1|BCOP	LOC111598259|XP_023169201.1|DHYD
OG0006563	LOC119070491|XP_037030739.1|BCOP	LOC111598561|XP_023169632.1|DHYD
OG0006564	LOC119070488|XP_037030736.1|BCOP	LOC111598877|XP_023170110.2|DHYD
OG0006565	LOC119070486|XP_037030734.1|BCOP	LOC111598894|XP_030080671.1|DHYD
OG0006566	LOC119067282|XP_037026057.1|BCOP	LOC111595682|XP_023165288.2|DHYD
OG0006567	LOC119068689|XP_037028271.1|BCOP	LOC111598555|XP_023169617.1|DHYD
OG0006568	LOC119068688|XP_037028270.1|BCOP	LOC111598658|XP_023169776.2|DHYD
OG0006569	LOC119072870|XP_037034070.1|BCOP	LOC111594843|XP_023164077.1|DHYD
OG0006570	LOC119067115|XP_037025784.1|BCOP	LOC111604796|XP_023178781.1|DHYD
OG0006571	LOC119070515|XP_037030774.1|BCOP	LOC111595896|XP_023165605.1|DHYD
OG0006572	LOC119078819|XP_037042420.1|BCOP	LOC111601295|XP_023173574.1|DHYD
OG0006573	LOC119067184|XP_037025902.1|BCOP	LOC111592384|XP_023160326.2|DHYD
OG0006574	LOC119069196|XP_037029039.1|BCOP	LOC111601793|XP_023174333.2|DHYD
OG0006575	LOC119069120|XP_037028912.1|BCOP	LOC111604262|XP_023178026.1|DHYD
OG0006577	LOC119082471|XP_037047888.1|BCOP	LOC111596257|XP_023166160.1|DHYD
OG0006578	LOC119070558|XP_037030857.1|BCOP	LOC111598545|XP_023169605.2|DHYD
OG0006579	LOC119068985|XP_037028750.1|BCOP	LOC111603918|XP_023177511.1|DHYD
OG0006580	LOC119070355|XP_037030543.1|BCOP	LOC111601396|XP_023173708.1|DHYD
OG0006581	LOC119067105|XP_037025764.1|BCOP	LOC111604795|XP_023178780.2|DHYD
OG0006582	LOC119067113|XP_037025782.1|BCOP	LOC111599605|XP_023171059.1|DHYD
OG0006583	LOC119080704|XP_037045058.1|BCOP	LOC111601438|XP_023173782.1|DHYD
OG0006584	LOC119078674|XP_037042228.1|BCOP	LOC111595015|XP_023164290.2|DHYD
OG0006585	LOC119081167|XP_037045802.1|BCOP	LOC111595560|XP_023165122.2|DHYD
OG0006586	LOC119068489|XP_037027996.1|BCOP	LOC111596425|XP_023166405.1|DHYD
OG0006587	LOC119068475|XP_037027981.1|BCOP	LOC111596421|XP_023166401.1|DHYD
OG0006588	LOC119085742|XP_037052106.1|BCOP	LOC111602529|XP_023175426.2|DHYD
OG0006589	LOC119085755|XP_037052133.1|BCOP	LOC111595226|XP_023164624.2|DHYD
OG0006590	LOC119085759|XP_037052138.1|BCOP	LOC111595265|XP_023164683.2|DHYD
OG0006591	LOC119073991|XP_037035802.1|BCOP	LOC111594385|XP_023163420.2|DHYD
OG0006592	LOC119085729|XP_037052089.1|BCOP	LOC111594625|XP_023163784.1|DHYD
OG0006593	LOC119085728|XP_037052088.1|BCOP	LOC111594623|XP_023163781.1|DHYD
OG0006594	LOC119084887|XP_037050929.1|BCOP	LOC111595668|XP_023165260.2|DHYD
OG0006595	LOC119081724|XP_037046762.1|BCOP	LOC111594021|XP_023162897.2|DHYD
OG0006596	LOC119081745|XP_037046811.1|BCOP	LOC111592417|XP_023160361.2|DHYD
OG0006598	LOC119083065|XP_037048583.1|BCOP	LOC111604002|XP_023177626.1|DHYD
OG0006599	LOC119075457|XP_037037795.1|BCOP	LOC111597603|XP_023168172.2|DHYD
OG0006600	LOC119076288|XP_037038848.1|BCOP	LOC111593201|XP_023161597.2|DHYD
OG0006601	LOC119080529|XP_037044835.1|BCOP	LOC111605197|XP_023179372.2|DHYD
OG0006602	LOC119084908|XP_037050958.1|BCOP	LOC111605198|XP_023179373.1|DHYD
OG0006603	LOC119075845|XP_037038296.1|BCOP	LOC111605193|XP_023179364.2|DHYD
OG0006604	LOC119074579|XP_037036708.1|BCOP	LOC111598719|XP_023169879.1|DHYD
OG0006605	LOC119072799|XP_037033992.1|BCOP	LOC111596478|XP_023166502.1|DHYD
OG0006606	LOC119079662|XP_037043607.1|BCOP	LOC111600301|XP_030081394.1|DHYD
OG0006607	LOC119079302|XP_037042984.1|BCOP	LOC111603718|XP_023177194.2|DHYD
OG0006608	LOC119073748|XP_037035303.1|BCOP	LOC111604875|XP_023178880.1|DHYD
OG0006609	LOC119073542|XP_037034984.1|BCOP	LOC111602719|XP_023175733.1|DHYD
OG0006610	LOC119073694|XP_037035185.1|BCOP	LOC111601665|XP_023174118.2|DHYD
OG0006611	LOC119073711|XP_037035228.1|BCOP	LOC111601671|XP_023174129.2|DHYD
OG0006612	LOC119073718|XP_037035236.1|BCOP	LOC111601669|XP_023174127.1|DHYD
OG0006613	LOC119073602|XP_037035070.1|BCOP	LOC111601667|XP_023174126.1|DHYD
OG0006614	LOC119079802|XP_037043759.1|BCOP	LOC111601666|XP_023174123.1|DHYD
OG0006615	LOC119079800|XP_037043757.1|BCOP	LOC111601686|XP_023174160.1|DHYD
OG0006616	LOC119084849|XP_037050861.1|BCOP	LOC111592743|XP_023160908.2|DHYD
OG0006617	LOC119078726|XP_037042302.1|BCOP	LOC111601065|XP_023173256.1|DHYD
OG0006618	LOC119080862|XP_037045334.1|BCOP	LOC111598722|XP_023169882.1|DHYD
OG0006619	LOC119080517|XP_037044821.1|BCOP	LOC111599763|XP_023171288.1|DHYD
OG0006620	LOC119080421|XP_037044657.1|BCOP	LOC111599281|XP_023170647.2|DHYD
OG0006621	LOC119080497|XP_037044791.1|BCOP	LOC111592834|XP_023161026.2|DHYD
OG0006622	LOC119074129|XP_037036011.1|BCOP	LOC111598684|XP_023169815.1|DHYD
OG0006624	LOC119081376|XP_037046152.1|BCOP	LOC111597635|XP_023168208.2|DHYD
OG0006626	LOC119073842|XP_037035576.1|BCOP	LOC111597721|XP_023168329.2|DHYD
OG0006627	LOC119073835|XP_037035541.1|BCOP	LOC111600720|XP_023172759.1|DHYD
OG0006628	LOC119073975|XP_037035776.1|BCOP	LOC111600655|XP_023172645.2|DHYD
OG0006629	LOC119081559|XP_037046483.1|BCOP	LOC111592850|XP_023161059.1|DHYD
OG0006630	LOC119074484|XP_037036526.1|BCOP	LOC111605412|XP_030082031.1|DHYD
OG0006631	LOC119078214|XP_037041571.1|BCOP	LOC111603042|XP_023176248.1|DHYD
OG0006632	LOC119079634|XP_037043549.1|BCOP	LOC111605358|XP_023179605.2|DHYD
OG0006633	LOC119079543|XP_037043425.1|BCOP	LOC111595279|XP_023164693.1|DHYD
OG0006634	LOC119070936|XP_037031377.1|BCOP	LOC111599097|XP_023170406.2|DHYD
OG0006635	LOC119068110|XP_037027451.1|BCOP	LOC111599351|XP_023170749.1|DHYD
OG0006636	LOC119073903|XP_037035688.1|BCOP	LOC111591897|XP_023159573.1|DHYD
OG0006637	LOC119081284|XP_037045941.1|BCOP	LOC111592305|XP_023160180.2|DHYD
OG0006638	LOC119080313|XP_037044483.1|BCOP	LOC111604191|XP_023177914.1|DHYD
OG0006639	LOC119080599|XP_037044888.1|BCOP	LOC111604183|XP_030081399.1|DHYD
OG0006640	LOC119074115|XP_037035977.1|BCOP	LOC111595623|XP_023165198.2|DHYD
OG0006641	LOC119074119|XP_037035981.1|BCOP	LOC111597646|XP_030080886.1|DHYD
OG0006642	LOC119080876|XP_037045347.1|BCOP	LOC111595608|XP_023165181.2|DHYD
OG0006643	LOC119080902|XP_037045381.1|BCOP	LOC111600080|XP_023171788.1|DHYD
OG0006644	LOC119079577|XP_037043463.1|BCOP	LOC111593128|XP_023161498.1|DHYD
OG0006645	LOC119079979|XP_037044017.1|BCOP	LOC111594642|XP_023163805.1|DHYD
OG0006646	LOC119080058|XP_037044159.1|BCOP	LOC111603265|XP_023176548.2|DHYD
OG0006647	LOC119081401|XP_037046187.1|BCOP	LOC111604108|XP_023177785.2|DHYD
OG0006648	LOC119071592|XP_037032434.1|BCOP	LOC111596949|XP_023167173.1|DHYD
OG0006649	LOC119084946|XP_037050988.1|BCOP	LOC111603842|XP_023177380.1|DHYD
OG0006650	LOC119081367|XP_037046131.1|BCOP	LOC111601122|XP_023173386.2|DHYD
OG0006651	LOC119080376|XP_037044574.1|BCOP	LOC111596021|XP_023165815.2|DHYD
OG0006652	LOC119080348|XP_037044541.1|BCOP	LOC111597594|XP_023168162.2|DHYD
OG0006653	LOC119077363|XP_037040435.1|BCOP	LOC111597779|XP_030081162.1|DHYD
OG0006654	LOC119073808|XP_037035474.1|BCOP	LOC111598682|XP_023169812.2|DHYD
OG0006655	LOC119080624|XP_037044926.1|BCOP	LOC111598465|XP_023169488.1|DHYD
OG0006656	LOC119081147|XP_037045789.1|BCOP	LOC111599411|XP_023170831.1|DHYD
OG0006657	LOC119077961|XP_037041237.1|BCOP	LOC111602105|XP_023174814.1|DHYD
OG0006658	LOC119080437|XP_037044691.1|BCOP	LOC111597565|XP_023168132.1|DHYD
OG0006659	LOC119080450|XP_037044709.1|BCOP	LOC111597567|XP_030081812.1|DHYD
OG0006660	LOC119081099|XP_037045733.1|BCOP	LOC111600495|XP_023172391.1|DHYD
OG0006661	LOC119074285|XP_037036199.1|BCOP	LOC111600454|XP_023172324.2|DHYD
OG0006662	LOC119066135|XP_037024321.1|BCOP	LOC111599096|XP_023170405.1|DHYD
OG0006663	LOC119083661|XP_037049336.1|BCOP	LOC111600489|XP_023172384.1|DHYD
OG0006664	LOC119073541|XP_037034982.1|BCOP	LOC111600018|XP_023171697.1|DHYD
OG0006665	LOC119073141|XP_037034334.1|BCOP	LOC111601103|XP_023173310.2|DHYD
OG0006666	LOC119081812|XP_037046939.1|BCOP	LOC111602145|XP_023174862.1|DHYD
OG0006667	LOC119085831|XP_037052226.1|BCOP	LOC111592957|XP_023161213.1|DHYD
OG0006668	LOC119079219|XP_037042907.1|BCOP	LOC111604158|XP_023177854.1|DHYD
OG0006669	LOC119077319|XP_037040394.1|BCOP	LOC111603697|XP_023177165.2|DHYD
OG0006670	LOC119078014|XP_037041300.1|BCOP, LOC119080623|XP_037044923.1|BCOP	LOC111603689|XP_023177142.1|DHYD
OG0006671	LOC119080618|XP_037044915.1|BCOP	LOC111594851|XP_023164091.2|DHYD
OG0006672	LOC119073425|XP_037034765.1|BCOP	LOC111605191|XP_023179358.2|DHYD
OG0006673	LOC119066904|XP_037025489.1|BCOP	LOC111601658|XP_023174110.1|DHYD
OG0006675	LOC119082137|XP_037047409.1|BCOP	LOC111596037|XP_023165841.1|DHYD
OG0006676	LOC119078202|XP_037041563.1|BCOP	LOC111593091|XP_023161455.1|DHYD
OG0006677	LOC119075855|XP_037038306.1|BCOP	LOC111601578|XP_023174000.2|DHYD
OG0006678	LOC119068628|XP_037028190.1|BCOP	LOC111598093|XP_023168911.1|DHYD
OG0006679	LOC119074809|XP_037036992.1|BCOP	LOC111602929|XP_023176046.2|DHYD
OG0006680	LOC119067490|XP_037026393.1|BCOP	LOC111597820|XP_023168477.2|DHYD
OG0006681	LOC119081231|XP_037045851.1|BCOP	LOC111594846|XP_023164081.2|DHYD
OG0006682	LOC119081868|XP_037046995.1|BCOP	LOC111594848|XP_023164088.1|DHYD
OG0006683	LOC119073274|XP_037034551.1|BCOP	LOC111594845|XP_023164079.2|DHYD
OG0006684	LOC119080655|XP_037044965.1|BCOP	LOC111601603|XP_023174036.2|DHYD
OG0006685	LOC119080659|XP_037044974.1|BCOP	LOC111597110|XP_023167422.2|DHYD
OG0006688	LOC119077343|XP_037040424.1|BCOP	LOC111600483|XP_023172377.1|DHYD
OG0006691	LOC119078299|XP_037041688.1|BCOP	LOC111605201|XP_023179377.1|DHYD
OG0006692	LOC119077270|XP_037040315.1|BCOP	LOC111595277|XP_023164691.2|DHYD
OG0006693	LOC119083316|XP_037048897.1|BCOP, LOC119079530|XP_037043409.1|BCOP	LOC111598204|XP_023169104.1|DHYD
OG0006694	LOC119070382|XP_037030590.1|BCOP	LOC111596811|XP_023166943.1|DHYD
OG0006695	LOC119080436|XP_037044689.1|BCOP	LOC111602914|XP_023176026.1|DHYD
OG0006696	LOC119080694|XP_037045037.1|BCOP	LOC111602218|XP_023174964.2|DHYD
OG0006697	LOC119076568|XP_037039257.1|BCOP	LOC111605646|XP_023180076.1|DHYD
OG0006698	LOC119077692|XP_037040857.1|BCOP	LOC111597778|XP_030079505.1|DHYD
OG0006699	LOC119080400|XP_037044624.1|BCOP	LOC111591926|XP_023159624.2|DHYD
OG0006700	LOC119069263|XP_037029216.1|BCOP	LOC111604756|XP_023178714.2|DHYD
OG0006701	LOC119080370|XP_037044562.1|BCOP	LOC111599192|XP_023170552.2|DHYD
OG0006702	LOC119080931|XP_037045444.1|BCOP	LOC111596517|XP_023166549.1|DHYD
OG0006703	LOC119072692|XP_037033859.1|BCOP	LOC111594883|XP_023164137.1|DHYD
OG0006704	LOC119072690|XP_037033855.1|BCOP, LOC119066905|XP_037025490.1|BCOP	LOC111594885|XP_023164139.1|DHYD
OG0006706	LOC119075436|XP_037037770.1|BCOP	LOC111593795|XP_023162585.1|DHYD
OG0006707	LOC119080440|XP_037044698.1|BCOP	LOC111599911|XP_023171504.2|DHYD
OG0006708	LOC119076537|XP_037039226.1|BCOP	LOC111591998|XP_023159731.2|DHYD
OG0006709	LOC119073473|XP_037034874.1|BCOP	LOC111605692|XP_023180175.2|DHYD
OG0006710	LOC119080325|XP_037044498.1|BCOP	LOC111600528|XP_030081800.1|DHYD
OG0006711	LOC119080324|XP_037044497.1|BCOP	LOC111598395|XP_023169385.2|DHYD
OG0006712	LOC119080328|XP_037044508.1|BCOP	LOC111602881|XP_023175975.2|DHYD
OG0006713	LOC119080205|XP_037044339.1|BCOP	LOC111603686|XP_023177137.1|DHYD
OG0006714	LOC119080204|XP_037044338.1|BCOP	LOC111603681|XP_023177131.2|DHYD
OG0006715	LOC119073301|XP_037034578.1|BCOP	LOC111604785|XP_023178765.1|DHYD
OG0006716	LOC119074467|XP_037036503.1|BCOP	LOC111595806|XP_023165465.1|DHYD
OG0006717	LOC119081264|XP_037045900.1|BCOP	LOC111595046|XP_023164340.2|DHYD
OG0006718	LOC119080796|XP_037045262.1|BCOP	LOC111595050|XP_023164345.1|DHYD
OG0006719	LOC119077324|XP_037040400.1|BCOP	LOC115483352|XP_030080782.1|DHYD
OG0006720	LOC119084240|XP_037050035.1|BCOP	LOC111599267|XP_023170634.2|DHYD
OG0006721	LOC119081572|XP_037046501.1|BCOP	LOC111598740|XP_023169903.1|DHYD
OG0006722	LOC119080973|XP_037045511.1|BCOP	LOC111604655|XP_030079631.1|DHYD
OG0006723	LOC119068582|XP_037028122.1|BCOP	LOC111605009|XP_023179092.1|DHYD
OG0006724	LOC119079358|XP_037043098.1|BCOP	LOC111594831|XP_023164064.1|DHYD
OG0006725	LOC119079337|XP_037043059.1|BCOP	LOC111601761|XP_023174269.1|DHYD
OG0006726	LOC119085459|XP_037051777.1|BCOP	LOC111601501|XP_023173863.1|DHYD
OG0006727	LOC119080025|XP_037044102.1|BCOP	LOC111601759|XP_023174265.2|DHYD
OG0006728	LOC119075130|XP_037037409.1|BCOP, LOC119070241|XP_037030410.1|BCOP	LOC111604857|XP_023178859.1|DHYD
OG0006729	LOC119074133|XP_037036013.1|BCOP	LOC111593303|XP_023161755.1|DHYD
OG0006730	LOC119083875|XP_037049583.1|BCOP	LOC111593301|XP_023161751.1|DHYD
OG0006731	LOC119067332|XP_037026131.1|BCOP	LOC111605030|XP_023179128.1|DHYD
OG0006733	LOC119073404|XP_037034732.1|BCOP	LOC111601051|XP_023173236.2|DHYD
OG0006734	LOC119079677|XP_037043630.1|BCOP	LOC111601063|XP_023173252.1|DHYD
OG0006735	LOC119081259|XP_037045891.1|BCOP	LOC111592824|XP_023161017.2|DHYD
OG0006736	LOC119081874|XP_037047009.1|BCOP	LOC111601660|XP_023174112.1|DHYD
OG0006737	LOC119079278|XP_037042959.1|BCOP	LOC111601113|XP_023173328.1|DHYD
OG0006738	LOC119079276|XP_037042955.1|BCOP	LOC111595571|XP_023165136.1|DHYD
OG0006739	LOC119073413|XP_037034756.1|BCOP	LOC111599539|XP_023170961.1|DHYD
OG0006740	LOC119073549|XP_037034997.1|BCOP	LOC111601733|XP_023174225.2|DHYD
OG0006741	LOC119073482|XP_037034882.1|BCOP	LOC111601738|XP_023174230.1|DHYD
OG0006742	LOC119080210|XP_037044343.1|BCOP	LOC111603451|XP_023176807.1|DHYD
OG0006743	LOC119085220|XP_037051428.1|BCOP	LOC111602464|XP_023175292.2|DHYD
OG0006744	LOC119080910|XP_037045408.1|BCOP	LOC111598208|XP_023169113.2|DHYD
OG0006745	LOC119077303|XP_037040362.1|BCOP	LOC111603003|XP_023176170.2|DHYD
OG0006746	LOC119083352|XP_037048957.1|BCOP	LOC111605194|XP_023179365.1|DHYD
OG0006747	LOC119080388|XP_037044594.1|BCOP	LOC111598198|XP_023169092.2|DHYD
OG0006748	LOC119073383|XP_037034704.1|BCOP	LOC111602833|XP_023175914.1|DHYD
OG0006749	LOC119075621|XP_037037997.1|BCOP	LOC111596974|XP_023167222.2|DHYD
OG0006750	LOC119069613|XP_037029600.1|BCOP	LOC111596801|XP_023166929.1|DHYD
OG0006752	LOC119077698|XP_037040870.1|BCOP	LOC111604494|XP_023178353.2|DHYD
OG0006753	LOC119073746|XP_037035300.1|BCOP	LOC111604491|XP_023178350.2|DHYD
OG0006754	LOC119068399|XP_037027858.1|BCOP	LOC111600513|XP_023172410.1|DHYD
OG0006755	LOC119077931|XP_037041207.1|BCOP	LOC111598761|XP_023169941.1|DHYD
OG0006756	LOC119080171|XP_037044285.1|BCOP	LOC111600485|XP_023172379.2|DHYD
OG0006757	LOC119080202|XP_037044337.1|BCOP	LOC111600517|XP_023172413.1|DHYD
OG0006758	LOC119080781|XP_037045245.1|BCOP	LOC111602907|XP_023176017.2|DHYD
OG0006759	LOC119084836|XP_037050821.1|BCOP	LOC111602882|XP_023175981.2|DHYD
OG0006760	LOC119081727|XP_037046782.1|BCOP	LOC111597461|XP_023167978.2|DHYD
OG0006761	LOC119075242|XP_037037532.1|BCOP	LOC111600239|XP_023172042.1|DHYD
OG0006762	LOC119082655|XP_037048133.1|BCOP	LOC111598165|XP_023169025.2|DHYD
OG0006763	LOC119073392|XP_037034713.1|BCOP	LOC111602363|XP_023175144.2|DHYD
OG0006764	LOC119073377|XP_037034697.1|BCOP	LOC111593696|XP_023162403.2|DHYD
OG0006765	LOC119073390|XP_037034711.1|BCOP	LOC111602364|XP_023175145.1|DHYD
OG0006766	LOC119066043|XP_037024165.1|BCOP	LOC111603712|XP_023177181.2|DHYD
OG0006767	LOC119080809|XP_037045275.1|BCOP	LOC111594365|XP_023163396.1|DHYD
OG0006768	LOC119077316|XP_037040381.1|BCOP	LOC111594360|XP_023163388.2|DHYD
OG0006769	LOC119077300|XP_037040359.1|BCOP	LOC111594364|XP_023163395.1|DHYD
OG0006770	LOC119080474|XP_037044749.1|BCOP	LOC111594861|XP_023164107.2|DHYD
OG0006772	LOC119079409|XP_037043194.1|BCOP	LOC111595325|XP_023164750.2|DHYD
OG0006773	LOC119073747|XP_037035301.1|BCOP	LOC111597385|XP_023167815.2|DHYD
OG0006774	LOC119081610|XP_037046546.1|BCOP	LOC111605082|XP_023179185.1|DHYD
OG0006775	LOC119083631|XP_037049260.1|BCOP	LOC111595306|XP_023164731.2|DHYD
OG0006776	LOC119078749|XP_037042349.1|BCOP	LOC111596615|XP_023166667.1|DHYD
OG0006777	LOC119081296|XP_037045954.1|BCOP	LOC111599540|XP_023170962.1|DHYD
OG0006778	LOC119078797|XP_037042403.1|BCOP	LOC111596612|XP_023166663.2|DHYD
OG0006779	LOC119080196|XP_037044331.1|BCOP	LOC111592451|XP_023160404.1|DHYD
OG0006780	LOC119080192|XP_037044329.1|BCOP	LOC111593211|XP_023161624.2|DHYD
OG0006781	LOC119076254|XP_037038819.1|BCOP	LOC111601688|XP_023174162.1|DHYD
OG0006782	LOC119077174|XP_037040253.1|BCOP	LOC111595289|XP_023164710.2|DHYD
OG0006783	LOC119081717|XP_037046736.1|BCOP	LOC111599949|XP_030079773.1|DHYD
OG0006784	LOC119076362|XP_037038963.1|BCOP	LOC111604762|XP_023178723.1|DHYD
OG0006785	LOC119079887|XP_037043865.1|BCOP	LOC111605216|XP_023179406.1|DHYD
OG0006786	LOC119079889|XP_037043868.1|BCOP	LOC111603373|XP_023176696.2|DHYD
OG0006787	LOC119083659|XP_037049330.1|BCOP	LOC111592786|XP_023160957.2|DHYD
OG0006788	LOC119066021|XP_037024137.1|BCOP	LOC111592788|XP_023160963.1|DHYD
OG0006789	LOC119066012|XP_037024128.1|BCOP	LOC111594059|XP_023162952.1|DHYD
OG0006790	LOC119067437|XP_037026306.1|BCOP	LOC111601150|XP_023173388.1|DHYD
OG0006791	LOC119080737|XP_037045176.1|BCOP	LOC111601707|XP_023174194.2|DHYD
OG0006792	LOC119077295|XP_037040356.1|BCOP	LOC111603722|XP_023177202.1|DHYD
OG0006793	LOC119085392|XP_037051683.1|BCOP	LOC111603734|XP_023177218.2|DHYD
OG0006794	LOC119079674|XP_037043621.1|BCOP	LOC111601737|XP_023174267.1|DHYD
OG0006795	LOC119080029|XP_037044106.1|BCOP	LOC111597514|XP_023168051.2|DHYD
OG0006796	LOC119077007|XP_037040016.1|BCOP	LOC111605738|XP_023180207.1|DHYD
OG0006797	LOC119076840|XP_037039741.1|BCOP	LOC111592613|XP_023160713.1|DHYD
OG0006798	LOC119080207|XP_037044341.1|BCOP	LOC111592763|XP_023160931.2|DHYD
OG0006799	LOC119081390|XP_037046172.1|BCOP	LOC111605674|XP_023180107.2|DHYD
OG0006800	LOC119069052|XP_037028814.1|BCOP	LOC111593539|XP_023162111.2|DHYD
OG0006801	LOC119067342|XP_037026145.1|BCOP	LOC111594060|XP_023162953.1|DHYD
OG0006802	LOC119079041|XP_037042727.1|BCOP	LOC111593919|XP_023162760.1|DHYD
OG0006803	LOC119081624|XP_037046568.1|BCOP	LOC111599952|XP_023171591.1|DHYD
OG0006804	LOC119079620|XP_037043515.1|BCOP	LOC111598677|XP_023169804.2|DHYD
OG0006805	LOC119073359|XP_037034656.1|BCOP	LOC111605205|XP_023179390.2|DHYD
OG0006806	LOC119080291|XP_037044457.1|BCOP	LOC111604692|XP_023178628.2|DHYD
OG0006807	LOC119073233|XP_037034440.1|BCOP	LOC111605095|XP_023179202.1|DHYD
OG0006808	LOC119073261|XP_037034531.1|BCOP	LOC111593827|XP_023162628.1|DHYD
OG0006809	LOC119080444|XP_037044704.1|BCOP	LOC111601084|XP_023173279.2|DHYD
OG0006810	LOC119073734|XP_037035261.1|BCOP	LOC111595119|XP_023164456.1|DHYD
OG0006811	LOC119073675|XP_037035176.1|BCOP	LOC111597169|XP_023167501.1|DHYD
OG0006812	LOC119073260|XP_037034528.1|BCOP	LOC111601033|XP_023173210.1|DHYD
OG0006813	LOC119066162|XP_037024356.1|BCOP	LOC111592872|XP_023161093.1|DHYD
OG0006814	LOC119076437|XP_037039087.1|BCOP	LOC111605200|XP_023179376.2|DHYD
OG0006815	LOC119080475|XP_037044750.1|BCOP	LOC111601042|XP_023173223.2|DHYD
