Orthogroup	BCOP.longest_only	DEUG.longest_only
OG0008192	LOC119076044|XP_037038565.1|BCOP	LOC108105007|XP_017066874.1|DEUG
OG0008193	LOC119066911|XP_037025506.1|BCOP	LOC108117680|XP_017085697.1|DEUG
OG0008194	LOC119071964|XP_037032990.1|BCOP	LOC108105860|XP_017068123.1|DEUG
OG0008195	LOC119085314|XP_037051587.1|BCOP	LOC108106239|XP_017068654.1|DEUG
OG0008196	LOC119071671|XP_037032545.1|BCOP	LOC108112941|XP_017078826.1|DEUG
OG0008197	LOC119066775|XP_037025325.1|BCOP	LOC108106004|XP_017068335.1|DEUG
OG0008198	LOC119075145|XP_037037431.1|BCOP	LOC108105458|XP_017067546.1|DEUG
OG0008199	LOC119085986|XP_037052446.1|BCOP	LOC108103166|XP_017064039.1|DEUG
OG0008200	LOC119078286|XP_037041671.1|BCOP	LOC108113137|XP_017079133.1|DEUG
OG0008201	LOC119071626|XP_037032478.1|BCOP	LOC108114544|XP_017081078.1|DEUG
OG0008202	LOC119066395|XP_037024722.1|BCOP	LOC108114434|XP_017080914.1|DEUG
OG0008203	LOC119076390|XP_037039009.1|BCOP	LOC108102819|XP_017063490.1|DEUG
OG0008204	LOC119083255|XP_037048828.1|BCOP	LOC108103263|XP_017064164.1|DEUG
OG0008205	LOC119072501|XP_037033638.1|BCOP	LOC108117264|XP_017085110.1|DEUG
OG0008206	LOC119082711|XP_037048182.1|BCOP	LOC108117353|XP_017085217.1|DEUG
OG0008207	LOC119082564|XP_037047985.1|BCOP	LOC108114198|XP_017080505.1|DEUG
OG0008210	LOC119071256|XP_037031996.1|BCOP	LOC108105928|XP_017068198.1|DEUG
OG0008211	LOC119071676|XP_037032551.1|BCOP	LOC108111153|XP_017076013.1|DEUG
OG0008212	LOC119071161|XP_037031811.1|BCOP	LOC108108774|XP_017072433.1|DEUG
OG0008213	LOC119076099|XP_037038650.1|BCOP	LOC108105433|XP_017067504.1|DEUG
OG0008215	LOC119071001|XP_037031490.1|BCOP	LOC108103503|XP_017064504.1|DEUG
OG0008216	LOC119072097|XP_037033146.1|BCOP	LOC108114359|XP_017080795.1|DEUG
OG0008217	LOC119076943|XP_037039889.1|BCOP	LOC108105096|XP_017067018.1|DEUG
OG0008218	LOC119066417|XP_037024785.1|BCOP	LOC108112658|XP_017078279.1|DEUG
OG0008219	LOC119068848|XP_037028561.1|BCOP	LOC108116448|XP_017083887.1|DEUG
OG0008220	LOC119084315|XP_037050130.1|BCOP	LOC108117603|XP_017085612.1|DEUG
OG0008221	LOC119078498|XP_037041945.1|BCOP	LOC108105660|XP_017067835.1|DEUG
OG0008222	LOC119072303|XP_037033384.1|BCOP	LOC108116777|XP_017084299.1|DEUG
OG0008223	LOC119081765|XP_037046854.1|BCOP	LOC108104289|XP_017065749.1|DEUG
OG0008224	LOC119066103|XP_037024272.1|BCOP	LOC108114196|XP_017080500.1|DEUG
OG0008225	LOC119082577|XP_037047997.1|BCOP	LOC108109971|XP_017074280.1|DEUG
OG0008226	LOC119083485|XP_037049106.1|BCOP	LOC108103695|XP_017064778.1|DEUG
OG0008227	LOC119069404|XP_037029349.1|BCOP	LOC108115742|XP_017082802.1|DEUG
OG0008228	LOC119070042|XP_037030221.1|BCOP	LOC108111374|XP_017076295.1|DEUG
OG0008230	LOC119074414|XP_037036438.1|BCOP	LOC108105284|XP_017067262.1|DEUG
OG0008233	LOC119080068|XP_037044178.1|BCOP	LOC108114877|XP_017081523.1|DEUG
OG0008234	LOC119081312|XP_037045978.1|BCOP, LOC119081311|XP_037045970.1|BCOP	LOC108107408|XP_017070424.1|DEUG
OG0008235	LOC119076171|XP_037038752.1|BCOP	LOC108110138|XP_017074541.1|DEUG
OG0008237	LOC119079953|XP_037043959.1|BCOP	LOC108112691|XP_017078381.1|DEUG
OG0008238	LOC119079531|XP_037043416.1|BCOP	LOC108102791|XP_017063449.1|DEUG
OG0008239	LOC119080534|XP_037044841.1|BCOP	LOC108114564|XP_017081103.1|DEUG
OG0008240	LOC119079888|XP_037043866.1|BCOP	LOC108113150|XP_017079148.1|DEUG
OG0008243	LOC119084712|XP_037050689.1|BCOP	LOC108106705|XP_017069426.1|DEUG
OG0008244	LOC119077545|XP_037040653.1|BCOP	LOC108109456|XP_017073444.1|DEUG
OG0008245	LOC119066604|XP_037025062.1|BCOP	LOC108108888|XP_017072595.1|DEUG
OG0008246	LOC119084130|XP_037049875.1|BCOP, LOC119082287|XP_037047656.1|BCOP, LOC119078200|XP_037041560.1|BCOP	LOC108112928|XP_017078809.1|DEUG
OG0008266	LOC119069491|XP_037029456.1|BCOP	LOC108115357|XP_017082272.1|DEUG
OG0008267	LOC119070586|XP_037030892.1|BCOP	LOC108115862|XP_017082976.1|DEUG
OG0008268	LOC119068096|XP_037027414.1|BCOP	LOC108115520|XP_017082510.1|DEUG
OG0008269	LOC119070128|XP_037030344.1|BCOP	LOC108115530|XP_017082521.1|DEUG
OG0008270	LOC119082239|XP_037047601.1|BCOP	LOC108103343|XP_017064270.1|DEUG
OG0008271	LOC119070326|XP_037030490.1|BCOP	LOC108108000|XP_017071340.1|DEUG
OG0008272	LOC119067290|XP_037026075.1|BCOP	LOC108103350|XP_017064279.1|DEUG
OG0008273	LOC119084499|XP_037050414.1|BCOP	LOC108116450|XP_017083852.1|DEUG
OG0008275	LOC119067576|XP_037026556.1|BCOP	LOC108103712|XP_017064798.1|DEUG
OG0008276	LOC119067757|XP_037026784.1|BCOP	LOC108110032|XP_017074371.1|DEUG
OG0008277	LOC119067626|XP_037026614.1|BCOP	LOC108109682|XP_017073766.1|DEUG
OG0008278	LOC119080890|XP_037045364.1|BCOP	LOC108111168|XP_017076035.1|DEUG
OG0008279	LOC119082228|XP_037047581.1|BCOP	LOC108103008|XP_017063820.1|DEUG
OG0008280	LOC119082580|XP_037048013.1|BCOP	LOC108103018|XP_017063832.1|DEUG
OG0008281	LOC119082635|XP_037048100.1|BCOP	LOC108103579|XP_017064592.1|DEUG
OG0008282	LOC119067575|XP_037026555.1|BCOP	LOC108103921|XP_017065160.1|DEUG
OG0008283	LOC119069528|XP_037029497.1|BCOP	LOC108103493|XP_017064491.1|DEUG
OG0008285	LOC119069574|XP_037029553.1|BCOP	LOC108109702|XP_017073818.1|DEUG
OG0008286	LOC119067132|XP_037025812.1|BCOP	LOC108103584|XP_017064598.1|DEUG
OG0008287	LOC119067603|XP_037026589.1|BCOP	LOC108103423|XP_017064379.1|DEUG
OG0008288	LOC119068323|XP_037027773.1|BCOP	LOC108117313|XP_017085171.1|DEUG
OG0008290	LOC119067610|XP_037026598.1|BCOP	LOC108103106|XP_017063963.1|DEUG
OG0008291	LOC119067820|XP_037026878.1|BCOP	LOC108103428|XP_017064387.1|DEUG
OG0008292	LOC119076490|XP_037039170.1|BCOP	LOC108104409|XP_017065948.1|DEUG
OG0008293	LOC119068319|XP_037027768.1|BCOP	LOC108109386|XP_017073371.1|DEUG
OG0008294	LOC119067446|XP_037026322.1|BCOP	LOC108116633|XP_017084102.1|DEUG
OG0008295	LOC119081345|XP_037046073.1|BCOP	LOC108102929|XP_017063676.1|DEUG
OG0008296	LOC119066847|XP_037025410.1|BCOP	LOC108103000|XP_017063806.1|DEUG
OG0008297	LOC119070055|XP_037030245.1|BCOP	LOC108103427|XP_017064386.1|DEUG
OG0008298	LOC119067333|XP_037026133.1|BCOP	LOC108105054|XP_017066959.1|DEUG
OG0008300	LOC119068835|XP_037028515.1|BCOP	LOC108118088|XP_017086124.1|DEUG
OG0008301	LOC119067853|XP_037026986.1|BCOP	LOC108110342|XP_017074866.1|DEUG
OG0008302	LOC119069511|XP_037029483.1|BCOP	LOC108105392|XP_017067424.1|DEUG
OG0008303	LOC119068729|XP_037028317.1|BCOP	LOC108110407|XP_017074964.1|DEUG
OG0008304	LOC119082681|XP_037048153.1|BCOP	LOC108105525|XP_017067640.1|DEUG
OG0008305	LOC119066348|XP_037024659.1|BCOP	LOC108103955|XP_017065207.1|DEUG
OG0008306	LOC119069231|XP_037029165.1|BCOP	LOC108104310|XP_017065783.1|DEUG
OG0008307	LOC119067431|XP_037026298.1|BCOP	LOC108116983|XP_017084633.1|DEUG
OG0008308	LOC119069956|XP_037030082.1|BCOP	LOC108113741|XP_017079919.1|DEUG
OG0008309	LOC119069274|XP_037029228.1|BCOP	LOC108110815|XP_017075535.1|DEUG
OG0008310	LOC119066478|XP_037024878.1|BCOP	LOC108108538|XP_017072100.1|DEUG
OG0008311	LOC119068741|XP_037028339.1|BCOP	LOC108102896|XP_017063590.1|DEUG
OG0008312	LOC119068458|XP_037027938.1|BCOP	LOC108117142|XP_017084890.1|DEUG
OG0008313	LOC119068063|XP_037027359.1|BCOP	LOC108109696|XP_017073811.1|DEUG
OG0008314	LOC119083508|XP_037049125.1|BCOP	LOC108106758|XP_017069486.1|DEUG
OG0008315	LOC119068174|XP_037027557.1|BCOP	LOC108107863|XP_017071120.1|DEUG
OG0008318	LOC119068760|XP_037028392.1|BCOP	LOC108102989|XP_017063791.1|DEUG
OG0008319	LOC119069798|XP_037029848.1|BCOP	LOC108112255|XP_017077566.1|DEUG
OG0008320	LOC119068570|XP_037028109.1|BCOP	LOC108102902|XP_017063609.1|DEUG
OG0008321	LOC119070426|XP_037030662.1|BCOP	LOC108109374|XP_017073351.1|DEUG
OG0008322	LOC119069008|XP_037028778.1|BCOP, LOC119068660|XP_037028232.1|BCOP	LOC108110798|XP_017075512.1|DEUG
OG0008323	LOC119070508|XP_037030761.1|BCOP	LOC108116490|XP_017083912.1|DEUG
OG0008324	LOC119067189|XP_037025915.1|BCOP	LOC108103358|XP_017064293.1|DEUG
OG0008325	LOC119068562|XP_037028085.1|BCOP	LOC108110027|XP_017074360.1|DEUG
OG0008326	LOC119085744|XP_037052108.1|BCOP	LOC108117227|XP_017085047.1|DEUG
OG0008327	LOC119081555|XP_037046474.1|BCOP	LOC108107314|XP_017070275.1|DEUG
OG0008328	LOC119075915|XP_037038396.1|BCOP	LOC108103274|XP_017064176.1|DEUG
OG0008329	LOC119080609|XP_037044906.1|BCOP	LOC108103663|XP_017064709.1|DEUG
OG0008330	LOC119081787|XP_037046892.1|BCOP	LOC108113055|XP_017078974.1|DEUG
OG0008332	LOC119080768|XP_037045229.1|BCOP	LOC108114508|XP_017081017.1|DEUG
OG0008333	LOC119075217|XP_037037497.1|BCOP	LOC108107985|XP_017071317.1|DEUG
OG0008334	LOC119075216|XP_037037496.1|BCOP	LOC108107983|XP_017071315.1|DEUG
OG0008335	LOC119085587|XP_037051903.1|BCOP	LOC108107998|XP_017071338.1|DEUG
OG0008336	LOC119073749|XP_037035304.1|BCOP	LOC108108470|XP_017072017.1|DEUG
OG0008337	LOC119080936|XP_037045451.1|BCOP	LOC108104570|XP_017066208.1|DEUG
OG0008338	LOC119079345|XP_037043070.1|BCOP	LOC108108056|XP_017071420.1|DEUG
OG0008339	LOC119082078|XP_037047315.1|BCOP	LOC108103145|XP_017064007.1|DEUG
OG0008341	LOC119078140|XP_037041512.1|BCOP	LOC108114667|XP_017081234.1|DEUG
OG0008342	LOC119085489|XP_037051800.1|BCOP	LOC108108025|XP_017071378.1|DEUG
OG0008344	LOC119077307|XP_037040369.1|BCOP	LOC108113626|XP_017079781.1|DEUG
OG0008345	LOC119074314|XP_037036268.1|BCOP	LOC108107742|XP_017070893.1|DEUG
OG0008346	LOC119074036|XP_037035876.1|BCOP	LOC108105506|XP_017067619.1|DEUG
OG0008347	LOC119082661|XP_037048141.1|BCOP	LOC108110924|XP_017075697.1|DEUG
OG0008349	LOC119076081|XP_037038627.1|BCOP	LOC108113844|XP_017080043.1|DEUG
OG0008350	LOC119066261|XP_037024509.1|BCOP	LOC108109677|XP_017073756.1|DEUG
OG0008351	LOC119079850|XP_037043812.1|BCOP	LOC108114059|XP_017080305.1|DEUG
OG0008352	LOC119081067|XP_037045685.1|BCOP	LOC108114670|XP_017081239.1|DEUG
OG0008354	LOC119085317|XP_037051593.1|BCOP	LOC108111877|XP_017076996.1|DEUG
OG0008355	LOC119073486|XP_037034886.1|BCOP	LOC108106681|XP_017069401.1|DEUG
OG0008356	LOC119080708|XP_037045064.1|BCOP	LOC108107765|XP_017070944.1|DEUG
OG0008357	LOC119076007|XP_037038482.1|BCOP	LOC108108327|XP_017071843.1|DEUG
OG0008358	LOC119077904|XP_037041170.1|BCOP	LOC108113435|XP_017079488.1|DEUG
OG0008359	LOC119066753|XP_037025279.1|BCOP	LOC108107271|XP_017070192.1|DEUG
OG0008360	LOC119083566|XP_037049201.1|BCOP	LOC108113207|XP_017079229.1|DEUG
OG0008361	LOC119082409|XP_037047836.1|BCOP	LOC108106182|XP_017068593.1|DEUG
OG0008362	LOC119067571|XP_037026550.1|BCOP	LOC108105465|XP_017067554.1|DEUG
OG0008363	LOC119085390|XP_037051680.1|BCOP	LOC108112574|XP_017078081.1|DEUG
OG0008364	LOC119071285|XP_037032050.1|BCOP	LOC108118207|XP_017086263.1|DEUG
OG0008365	LOC119072045|XP_037033065.1|BCOP	LOC108111984|XP_017077193.1|DEUG
OG0008366	LOC119084907|XP_037050957.1|BCOP	LOC108111513|XP_017076518.1|DEUG
OG0008367	LOC119070837|XP_037031242.1|BCOP	LOC108105459|XP_017067547.1|DEUG
OG0008370	LOC119068252|XP_037027685.1|BCOP	LOC108113765|XP_017079950.1|DEUG
OG0008371	LOC119072824|XP_037034021.1|BCOP	LOC108116425|XP_017083804.1|DEUG
OG0008372	LOC119081792|XP_037046897.1|BCOP	LOC108117450|XP_017085356.1|DEUG
OG0008373	LOC119075606|XP_037037971.1|BCOP	LOC108110783|XP_017075491.1|DEUG
OG0008374	LOC119078669|XP_037042221.1|BCOP	LOC108118311|XP_017086415.1|DEUG
OG0008375	LOC119068457|XP_037027932.1|BCOP	LOC108115521|XP_017082511.1|DEUG
OG0008376	LOC119072552|XP_037033684.1|BCOP	LOC108102577|XP_017063147.1|DEUG
OG0008377	LOC119080007|XP_037044076.1|BCOP	LOC108105667|XP_017067855.1|DEUG
OG0008378	LOC119066354|XP_037024667.1|BCOP	LOC108105666|XP_017067854.1|DEUG
OG0008379	LOC119078778|XP_037042383.1|BCOP	LOC108103414|XP_017064361.1|DEUG
OG0008380	LOC119082275|XP_037047644.1|BCOP	LOC108110822|XP_017075546.1|DEUG
OG0008381	LOC119084646|XP_037050609.1|BCOP	LOC108102664|XP_017063291.1|DEUG
OG0008383	LOC119085858|XP_037052265.1|BCOP	LOC108115517|XP_017082505.1|DEUG
OG0008384	LOC119066500|XP_037024907.1|BCOP	LOC108104127|XP_017065518.1|DEUG
OG0008385	LOC119066437|XP_037024827.1|BCOP	LOC108102694|XP_017063327.1|DEUG
OG0008386	LOC119077067|XP_037040100.1|BCOP	LOC108103990|XP_017065267.1|DEUG
OG0008387	LOC119075305|XP_037037611.1|BCOP	LOC108111402|XP_017076328.1|DEUG
OG0008388	LOC119070886|XP_037031303.1|BCOP	LOC108106140|XP_017068521.1|DEUG
OG0008389	LOC119083120|XP_037048648.1|BCOP	LOC108115553|XP_017082548.1|DEUG
OG0008391	LOC119066338|XP_037024639.1|BCOP	LOC108111127|XP_017075974.1|DEUG
OG0008392	LOC119084044|XP_037049772.1|BCOP	LOC108114486|XP_017080993.1|DEUG
OG0008393	LOC119070875|XP_037031290.1|BCOP	LOC108114423|XP_017080899.1|DEUG
OG0008394	LOC119077933|XP_037041210.1|BCOP	LOC108108780|XP_017072439.1|DEUG
OG0008395	LOC119076825|XP_037039718.1|BCOP	LOC108103167|XP_017064040.1|DEUG
OG0008396	LOC119076823|XP_037039712.1|BCOP	LOC108103450|XP_017064425.1|DEUG
OG0008398	LOC119075797|XP_037038259.1|BCOP	LOC108104977|XP_017066839.1|DEUG
OG0008399	LOC119074764|XP_037036928.1|BCOP	LOC108118531|XP_017086769.1|DEUG
OG0008402	LOC119084357|XP_037050197.1|BCOP	LOC108111769|XP_017076823.1|DEUG
OG0008403	LOC119077926|XP_037041201.1|BCOP	LOC108111836|XP_017076930.1|DEUG
OG0008405	LOC119074969|XP_037037265.1|BCOP	LOC108103945|XP_017065194.1|DEUG
OG0008406	LOC119077920|XP_037041196.1|BCOP	LOC108109957|XP_017074261.1|DEUG
OG0008407	LOC119078023|XP_037041322.1|BCOP	LOC108116387|XP_017083734.1|DEUG
OG0008408	LOC119069283|XP_037029247.1|BCOP	LOC108109739|XP_017073881.1|DEUG
OG0008409	LOC119079454|XP_037043262.1|BCOP	LOC108114454|XP_017080943.1|DEUG
OG0008410	LOC119066404|XP_037024760.1|BCOP	LOC108116451|XP_017083854.1|DEUG
OG0008411	LOC119077873|XP_037041120.1|BCOP	LOC108116394|XP_017083747.1|DEUG
OG0008412	LOC119074351|XP_037036341.1|BCOP	LOC108103862|XP_017065058.1|DEUG
OG0008413	LOC119066476|XP_037024880.1|BCOP	LOC108107555|XP_017070598.1|DEUG
OG0008415	LOC119070079|XP_037030281.1|BCOP	LOC108105363|XP_017067378.1|DEUG
OG0008416	LOC119076414|XP_037039044.1|BCOP	LOC108106031|XP_017068367.1|DEUG
OG0008417	LOC119072245|XP_037033324.1|BCOP	LOC108103319|XP_017064238.1|DEUG
OG0008418	LOC119077855|XP_037041078.1|BCOP	LOC108110322|XP_017074836.1|DEUG
OG0008419	LOC119075799|XP_037038261.1|BCOP	LOC108105063|XP_017066970.1|DEUG
OG0008420	LOC119074328|XP_037036303.1|BCOP	LOC108103880|XP_017065097.1|DEUG
OG0008421	LOC119069791|XP_037029833.1|BCOP	LOC108103002|XP_017063809.1|DEUG
OG0008422	LOC119070443|XP_037030692.1|BCOP	LOC108103708|XP_017064793.1|DEUG
OG0008423	LOC119070525|XP_037030797.1|BCOP	LOC108112241|XP_017077551.1|DEUG
OG0008424	LOC119077763|XP_037040967.1|BCOP	LOC108104359|XP_017065857.1|DEUG
OG0008425	LOC119077662|XP_037040781.1|BCOP	LOC108111520|XP_017076528.1|DEUG
OG0008426	LOC119072061|XP_037033091.1|BCOP	LOC108113000|XP_017078902.1|DEUG
OG0008427	LOC119069901|XP_037030008.1|BCOP	LOC108109747|XP_017073900.1|DEUG
OG0008428	LOC119066026|XP_037024139.1|BCOP, LOC119066081|XP_037024244.1|BCOP	LOC108109703|XP_017073821.1|DEUG
OG0008429	LOC119074234|XP_037036151.1|BCOP	LOC108109586|XP_017073652.1|DEUG
OG0008430	LOC119067093|XP_037025748.1|BCOP	LOC108110305|XP_017074804.1|DEUG
OG0008432	LOC119083144|XP_037048680.1|BCOP	LOC108115851|XP_017082955.1|DEUG
OG0008433	LOC119071725|XP_037032637.1|BCOP	LOC108104010|XP_017065323.1|DEUG
OG0008434	LOC119074950|XP_037037234.1|BCOP	LOC108113494|XP_017079568.1|DEUG
OG0008435	LOC119086064|XP_037052535.1|BCOP	LOC108110503|XP_017075071.1|DEUG
OG0008436	LOC119076170|XP_037038751.1|BCOP	LOC108112998|XP_017078898.1|DEUG
OG0008438	LOC119074921|XP_037037207.1|BCOP	LOC108109552|XP_017073612.1|DEUG
OG0008440	LOC119072034|XP_037033046.1|BCOP	LOC108115375|XP_017082297.1|DEUG
OG0008443	LOC119071915|XP_037032931.1|BCOP	LOC108118212|XP_017086270.1|DEUG
OG0008444	LOC119071523|XP_037032292.1|BCOP	LOC108108503|XP_017072058.1|DEUG
OG0008445	LOC119078018|XP_037041305.1|BCOP	LOC108103705|XP_017064790.1|DEUG
OG0008446	LOC119069765|XP_037029792.1|BCOP, LOC119071508|XP_037032265.1|BCOP	LOC108103484|XP_017064478.1|DEUG
OG0008447	LOC119069142|XP_037028943.1|BCOP	LOC108103889|XP_017065108.1|DEUG
OG0008448	LOC119068081|XP_037027383.1|BCOP	LOC108103787|XP_017064906.1|DEUG
OG0008449	LOC119070354|XP_037030542.1|BCOP	LOC108103923|XP_017065164.1|DEUG
OG0008450	LOC119069646|XP_037029664.1|BCOP	LOC108106051|XP_017068395.1|DEUG
OG0008451	LOC119081302|XP_037045961.1|BCOP	LOC108117225|XP_017085045.1|DEUG
OG0008452	LOC119079342|XP_037043065.1|BCOP	LOC108110481|XP_017075048.1|DEUG
OG0008453	LOC119077441|XP_037040552.1|BCOP	LOC108112445|XP_017077781.1|DEUG
OG0008454	LOC119084324|XP_037050147.1|BCOP	LOC108104371|XP_017065873.1|DEUG
OG0008455	LOC119067039|XP_037025673.1|BCOP	LOC108107829|XP_017071068.1|DEUG
OG0008456	LOC119078964|XP_037042612.1|BCOP	LOC108116446|XP_017083847.1|DEUG
OG0008457	LOC119067677|XP_037026689.1|BCOP	LOC108109646|XP_017073715.1|DEUG
OG0008458	LOC119066669|XP_037025150.1|BCOP, LOC119081364|XP_037046125.1|BCOP	LOC108107398|XP_017070407.1|DEUG
OG0008459	LOC119085238|XP_037051446.1|BCOP	LOC108105101|XP_017067025.1|DEUG
OG0008460	LOC119085964|XP_037052416.1|BCOP	LOC108107109|XP_017069987.1|DEUG
OG0008463	LOC119078934|XP_037042573.1|BCOP	LOC108110740|XP_017075434.1|DEUG
OG0008464	LOC119081313|XP_037045983.1|BCOP	LOC108107409|XP_017070425.1|DEUG
OG0008465	LOC119071596|XP_037032446.1|BCOP	LOC108112960|XP_017078848.1|DEUG
OG0008466	LOC119081819|XP_037046949.1|BCOP	LOC108107325|XP_017070299.1|DEUG
OG0008468	LOC119076342|XP_037038933.1|BCOP	LOC108104053|XP_017065388.1|DEUG
OG0008469	LOC119080774|XP_037045237.1|BCOP	LOC108109970|XP_017074276.1|DEUG
OG0008473	LOC119068771|XP_037028421.1|BCOP	LOC108102918|XP_017063659.1|DEUG
OG0008474	LOC119078037|XP_037041343.1|BCOP	LOC108111486|XP_017076462.1|DEUG
OG0008476	LOC119080326|XP_037044501.1|BCOP, LOC119067866|XP_037027020.1|BCOP	LOC108103730|XP_017064820.1|DEUG
OG0008477	LOC119069329|XP_037029287.1|BCOP	LOC108112016|XP_017077244.1|DEUG
OG0008478	LOC119069971|XP_037030107.1|BCOP	LOC108113677|XP_017079842.1|DEUG
OG0008479	LOC119066855|XP_037025418.1|BCOP	LOC108109299|XP_017073284.1|DEUG
OG0008480	LOC119072774|XP_037033959.1|BCOP	LOC108118217|XP_017086276.1|DEUG
OG0008481	LOC119073630|XP_037035116.1|BCOP	LOC108103222|XP_017064110.1|DEUG
OG0008482	LOC119073795|XP_037035426.1|BCOP	LOC108108620|XP_017072207.1|DEUG
OG0008483	LOC119074219|XP_037036115.1|BCOP	LOC108111028|XP_017075840.1|DEUG
OG0008484	LOC119074588|XP_037036721.1|BCOP	LOC108103743|XP_017064839.1|DEUG
OG0008485	LOC119078429|XP_037041836.1|BCOP	LOC108113440|XP_017079497.1|DEUG
OG0008486	LOC119079459|XP_037043281.1|BCOP	LOC108102339|XP_017062656.1|DEUG
OG0008487	LOC119084318|XP_037050139.1|BCOP	LOC108103355|XP_017064289.1|DEUG
OG0008488	LOC119085368|XP_037051646.1|BCOP	LOC108110263|XP_017074740.1|DEUG
OG0008528	LOC119067480|XP_037026378.1|BCOP	LOC108104656|XP_017066327.1|DEUG
OG0008529	LOC119068884|XP_037028644.1|BCOP	LOC108102430|XP_017062897.1|DEUG
OG0008530	LOC119068885|XP_037028646.1|BCOP	LOC108118381|XP_017086545.1|DEUG
OG0008532	LOC119067305|XP_037026107.1|BCOP	LOC108103982|XP_017065256.1|DEUG
OG0008534	LOC119066994|XP_037025614.1|BCOP	LOC108109996|XP_017074321.1|DEUG
OG0008536	LOC119068144|XP_037027502.1|BCOP	LOC108103726|XP_017064814.1|DEUG
OG0008537	LOC119069856|XP_037029926.1|BCOP	LOC108116870|XP_017084437.1|DEUG
OG0008538	LOC119081344|XP_037046057.1|BCOP	LOC108118093|XP_017086135.1|DEUG
OG0008539	LOC119078294|XP_037041683.1|BCOP, LOC119083008|XP_037048538.1|BCOP, LOC119081742|XP_037046807.1|BCOP, LOC119080670|XP_037044996.1|BCOP, LOC119072509|XP_037033647.1|BCOP	LOC108106607|XP_017069299.1|DEUG
OG0008540	LOC119067241|XP_037026003.1|BCOP	LOC108109354|XP_017073305.1|DEUG
OG0008541	LOC119073998|XP_037035822.1|BCOP	LOC108108998|XP_017072753.1|DEUG
OG0008542	LOC119068431|XP_037027896.1|BCOP	LOC108108237|XP_017071693.1|DEUG
OG0008544	LOC119080602|XP_037044895.1|BCOP	LOC108104484|XP_017066085.1|DEUG
OG0008545	LOC119079989|XP_037044041.1|BCOP	LOC108107390|XP_017070396.1|DEUG
OG0008546	LOC119080512|XP_037044817.1|BCOP	LOC108103594|XP_017064611.1|DEUG
OG0008547	LOC119078781|XP_037042388.1|BCOP	LOC108109725|XP_017073859.1|DEUG
OG0008549	LOC119080083|XP_037044199.1|BCOP	LOC108117530|XP_017085517.1|DEUG
OG0008551	LOC119080649|XP_037044958.1|BCOP	LOC108113652|XP_017079816.1|DEUG
OG0008553	LOC119073402|XP_037034731.1|BCOP	LOC108104560|XP_017066192.1|DEUG
OG0008554	LOC119076589|XP_037039327.1|BCOP	LOC108118515|XP_017086748.1|DEUG
OG0008555	LOC119073785|XP_037035379.1|BCOP	LOC108102442|XP_017062925.1|DEUG
OG0008556	LOC119085212|XP_037051418.1|BCOP	LOC108104513|XP_017066122.1|DEUG
OG0008558	LOC119075651|XP_037038037.1|BCOP	LOC108110757|XP_017075455.1|DEUG
OG0008560	LOC119078487|XP_037041939.1|BCOP	LOC108108305|XP_017071815.1|DEUG
OG0008561	LOC119071638|XP_037032494.1|BCOP	LOC108115469|XP_017082412.1|DEUG
OG0008562	LOC119085229|XP_037051436.1|BCOP	LOC108118266|XP_017086352.1|DEUG
OG0008563	LOC119068240|XP_037027660.1|BCOP	LOC108115637|XP_017082679.1|DEUG
OG0008564	LOC119071461|XP_037032213.1|BCOP	LOC108110942|XP_017075725.1|DEUG
OG0008565	LOC119081498|XP_037046399.1|BCOP	LOC108114208|XP_017080517.1|DEUG
OG0008566	LOC119076261|XP_037038826.1|BCOP	LOC108105830|XP_017068064.1|DEUG
OG0008567	LOC119066790|XP_037025347.1|BCOP	LOC108117699|XP_017086041.1|DEUG
OG0008569	LOC119083024|XP_037048559.1|BCOP	LOC108103655|XP_017064700.1|DEUG
OG0008570	LOC119075017|XP_037037319.1|BCOP	LOC108103692|XP_017064775.1|DEUG
OG0008573	LOC119077811|XP_037041017.1|BCOP	LOC108103309|XP_017064221.1|DEUG
OG0008574	LOC119084150|XP_037049892.1|BCOP	LOC108114311|XP_017080711.1|DEUG
OG0008575	LOC119074299|XP_037036213.1|BCOP	LOC108115664|XP_017082712.1|DEUG
OG0008576	LOC119068640|XP_037028209.1|BCOP	LOC108102407|XP_017062853.1|DEUG
OG0008577	LOC119070725|XP_037031087.1|BCOP	LOC108108175|XP_017071606.1|DEUG
OG0008578	LOC119080533|XP_037044840.1|BCOP	LOC108105292|XP_017067273.1|DEUG
OG0008581	LOC119069736|XP_037029770.1|BCOP	LOC108108775|XP_017072434.1|DEUG
OG0008582	LOC119074296|XP_037036207.1|BCOP	LOC108109757|XP_017073919.1|DEUG
OG0008583	LOC119075221|XP_037037502.1|BCOP	LOC108105411|XP_017067447.1|DEUG
OG0008584	LOC119076655|XP_037039432.1|BCOP	LOC108104373|XP_017065878.1|DEUG
OG0008585	LOC119070478|XP_037030731.1|BCOP	LOC108103700|XP_017064785.1|DEUG
OG0008586	LOC119070401|XP_037030624.1|BCOP	LOC108103659|XP_017064704.1|DEUG
OG0008587	LOC119076815|XP_037039697.1|BCOP	LOC108117194|XP_017084983.1|DEUG
OG0008588	LOC119075704|XP_037038123.1|BCOP	LOC108117160|XP_017084922.1|DEUG
OG0008589	LOC119084038|XP_037049765.1|BCOP	LOC108103832|XP_017065008.1|DEUG
