Orthogroup	BCOP.longest_only	AAEG.longest_only
OG0007713	LOC119070005|XP_037030156.1|BCOP	LOC5565116|XP_021695026.1|AAEG
OG0007715	LOC119080283|XP_037044448.1|BCOP	LOC5569564|XP_021695249.1|AAEG
OG0007716	LOC119070395|XP_037030609.1|BCOP	LOC5569927|XP_001658824.2|AAEG
OG0007717	LOC119067538|XP_037026489.1|BCOP	LOC5566491|XP_021696198.1|AAEG
OG0007718	LOC119077098|XP_037040150.1|BCOP	LOC5571307|XP_001653622.2|AAEG
OG0007719	LOC119068645|XP_037028213.1|BCOP	LOC5568412|XP_021696984.1|AAEG
OG0007720	LOC119068648|XP_037028218.1|BCOP	LOC5568407|XP_021697048.1|AAEG
OG0007721	LOC119069643|XP_037029656.1|BCOP	LOC5564013|XP_021697118.1|AAEG
OG0007722	LOC119069655|XP_037029669.1|BCOP	LOC5579401|XP_021694236.1|AAEG
OG0007723	LOC119069572|XP_037029550.1|BCOP	LOC5564822|XP_001649177.2|AAEG
OG0007724	LOC119067668|XP_037026669.1|BCOP	LOC5576601|XP_021697242.1|AAEG
OG0007725	LOC119068859|XP_037028590.1|BCOP	LOC5576603|XP_021697338.1|AAEG
OG0007726	LOC119067273|XP_037026047.1|BCOP	LOC5574999|XP_021697582.1|AAEG
OG0007727	LOC119067335|XP_037026135.1|BCOP	LOC5574994|XP_001655467.1|AAEG
OG0007729	LOC119069737|XP_037029771.1|BCOP, LOC119085494|XP_037051805.1|BCOP	LOC5574976|XP_001655446.2|AAEG
OG0007730	LOC119068093|XP_037027407.1|BCOP	LOC5574969|XP_001655440.2|AAEG
OG0007731	LOC119080881|XP_037045358.1|BCOP	LOC110676091|XP_021698314.1|AAEG
OG0007732	LOC119081740|XP_037046804.1|BCOP	LOC5576682|XP_021698349.1|AAEG
OG0007733	LOC119069152|XP_037028952.1|BCOP	LOC5572007|XP_021698932.1|AAEG
OG0007734	LOC119067213|XP_037025952.1|BCOP	LOC5572004|XP_001660110.2|AAEG
OG0007735	LOC119068095|XP_037027413.1|BCOP	LOC23687982|XP_011493172.2|AAEG
OG0007736	LOC119069184|XP_037029012.1|BCOP	LOC5564402|XP_001648749.2|AAEG
OG0007737	LOC119079340|XP_037043061.1|BCOP	LOC5576468|XP_021700427.1|AAEG
OG0007738	LOC119069482|XP_037029444.1|BCOP	LOC5576470|XP_021700451.1|AAEG
OG0007739	LOC119085601|XP_037051919.1|BCOP	LOC5570708|XP_021700880.1|AAEG
OG0007740	LOC119070341|XP_037030524.1|BCOP	LOC5570701|XP_021701097.1|AAEG
OG0007741	LOC119069910|XP_037030011.1|BCOP	LOC5571572|XP_001653709.2|AAEG
OG0007742	LOC119070344|XP_037030529.1|BCOP	LOC5567105|XP_021701568.1|AAEG
OG0007743	LOC119068246|XP_037027672.1|BCOP	LOC5567099|XP_001651499.3|AAEG
OG0007745	LOC119069933|XP_037030052.1|BCOP	LOC5575022|XP_021702025.1|AAEG
OG0007746	LOC119067680|XP_037026688.1|BCOP	LOC5576302|XP_001656042.2|AAEG
OG0007747	LOC119070077|XP_037030273.1|BCOP	LOC5567571|XP_021702904.1|AAEG
OG0007748	LOC119068950|XP_037028711.1|BCOP, LOC119068550|XP_037028073.1|BCOP	LOC5567572|XP_021703002.1|AAEG
OG0007749	LOC119069838|XP_037029900.1|BCOP	LOC5576896|XP_001662996.1|AAEG
OG0007750	LOC119085968|XP_037052425.1|BCOP	LOC110674492|XP_021694381.1|AAEG
OG0007751	LOC119069217|XP_037029089.1|BCOP	LOC5564060|XP_021703839.1|AAEG
OG0007752	LOC119077701|XP_037040869.1|BCOP	LOC5564061|XP_001648364.2|AAEG
OG0007753	LOC119067613|XP_037026602.1|BCOP	LOC5564038|XP_001648366.2|AAEG
OG0007754	LOC119070133|XP_037030352.1|BCOP	LOC5564045|XP_021703960.1|AAEG
OG0007755	LOC119080613|XP_037044911.1|BCOP	LOC5564046|XP_021703985.1|AAEG
OG0007756	LOC119068054|XP_037027344.1|BCOP	LOC5564068|XP_021704096.1|AAEG
OG0007757	LOC119078897|XP_037042524.1|BCOP	LOC5571506|XP_021694258.1|AAEG
OG0007758	LOC119068279|XP_037027705.1|BCOP	LOC5571496|XP_001659746.2|AAEG
OG0007759	LOC119068280|XP_037027707.1|BCOP	LOC5571493|XP_001659743.2|AAEG
OG0007760	LOC119069919|XP_037030035.1|BCOP	LOC5580111|XP_001655054.1|AAEG
OG0007761	LOC119068142|XP_037027498.1|BCOP	LOC5580107|XP_021704459.1|AAEG
OG0007762	LOC119068145|XP_037027508.1|BCOP	LOC5580108|XP_001655040.1|AAEG
OG0007763	LOC119071309|XP_037032082.1|BCOP	LOC110677702|XP_021704492.1|AAEG
OG0007764	LOC119082115|XP_037047388.1|BCOP	LOC5578658|XP_021704511.1|AAEG
OG0007765	LOC119067679|XP_037026687.1|BCOP	LOC5578659|XP_021704527.1|AAEG
OG0007766	LOC119069847|XP_037029912.1|BCOP	LOC110677718|XP_021704592.1|AAEG
OG0007767	LOC119081005|XP_037045580.1|BCOP	LOC110674289|XP_021694260.1|AAEG
OG0007768	LOC119067126|XP_037025795.1|BCOP	LOC5577256|XP_021705022.1|AAEG
OG0007769	LOC119067348|XP_037026154.1|BCOP	LOC5577257|XP_001656360.1|AAEG
OG0007770	LOC119069586|XP_037029571.1|BCOP	LOC5577258|XP_001656361.1|AAEG
OG0007771	LOC119067267|XP_037026040.1|BCOP	LOC5579197|XP_021705065.1|AAEG
OG0007772	LOC119069501|XP_037029468.1|BCOP	LOC5579196|XP_001657325.2|AAEG
OG0007773	LOC119066237|XP_037024449.1|BCOP, LOC119070827|XP_037031224.1|BCOP	LOC5565066|XP_001649403.2|AAEG
OG0007774	LOC119068831|XP_037028496.1|BCOP	LOC5576009|XP_001662352.2|AAEG
OG0007775	LOC119070255|XP_037030418.1|BCOP	LOC5575290|XP_021706199.1|AAEG
OG0007776	LOC119082322|XP_037047720.1|BCOP	LOC5575288|XP_021706251.1|AAEG
OG0007777	LOC119070253|XP_037030416.1|BCOP	LOC5575432|XP_001655750.2|AAEG
OG0007778	LOC119085583|XP_037051896.1|BCOP	LOC5575428|XP_001655746.1|AAEG
OG0007779	LOC119068861|XP_037028592.1|BCOP	LOC5569994|XP_021707172.1|AAEG
OG0007780	LOC119083624|XP_037049254.1|BCOP	LOC5575471|XP_001661986.1|AAEG
OG0007781	LOC119069875|XP_037029945.1|BCOP	LOC5568545|XP_021707578.1|AAEG
OG0007782	LOC119075779|XP_037038234.1|BCOP	LOC5568541|XP_001652367.1|AAEG
OG0007783	LOC119078608|XP_037042097.1|BCOP	LOC5568538|XP_021707687.1|AAEG
OG0007784	LOC119085053|XP_037051164.1|BCOP	LOC5568537|XP_001652371.2|AAEG
OG0007785	LOC119068756|XP_037028387.1|BCOP	LOC5568535|XP_021707736.1|AAEG, LOC5568536|XP_021707722.1|AAEG
OG0007786	LOC119066224|XP_037024442.1|BCOP	LOC5568534|XP_021707765.1|AAEG
OG0007787	LOC119084486|XP_037050383.1|BCOP	LOC5568532|XP_001652376.3|AAEG
OG0007789	LOC119085137|XP_037051305.1|BCOP	LOC5579261|XP_021708436.1|AAEG
OG0007790	LOC119067874|XP_037027035.1|BCOP	LOC23687431|XP_021709172.1|AAEG
OG0007791	LOC119081421|XP_037046224.1|BCOP, LOC119067885|XP_037027061.1|BCOP	LOC110679370|XP_021709494.1|AAEG
OG0007792	LOC119069533|XP_037029504.1|BCOP	LOC5574606|XP_001655220.2|AAEG
OG0007793	LOC119068479|XP_037027985.1|BCOP	LOC5567424|XP_001657398.1|AAEG
OG0007794	LOC119067042|XP_037025681.1|BCOP	LOC5567421|XP_021710553.1|AAEG
OG0007795	LOC119070611|XP_037030935.1|BCOP	LOC5567404|XP_021710666.1|AAEG
OG0007796	LOC119081576|XP_037046509.1|BCOP	LOC5568342|XP_001657996.1|AAEG
OG0007797	LOC119068358|XP_037027821.1|BCOP	LOC5578684|XP_001657083.2|AAEG
OG0007798	LOC119068355|XP_037027818.1|BCOP	LOC5578682|XP_001657081.2|AAEG
OG0007799	LOC119068490|XP_037027997.1|BCOP	LOC5577510|XP_001656531.1|AAEG
OG0007801	LOC119066779|XP_037025333.1|BCOP	LOC5569263|XP_021712559.1|AAEG
OG0007802	LOC119068427|XP_037027890.1|BCOP	LOC110681343|XP_021712786.1|AAEG
OG0007803	LOC119068511|XP_037028011.1|BCOP	LOC5573378|XP_021713002.1|AAEG
OG0007804	LOC119068766|XP_037028408.1|BCOP	LOC5577980|XP_021713024.1|AAEG
OG0007805	LOC119068758|XP_037028390.1|BCOP	LOC5572600|XP_001654110.2|AAEG
OG0007806	LOC119068762|XP_037028393.1|BCOP	LOC5572599|XP_001654109.2|AAEG
OG0007808	LOC119069960|XP_037030087.1|BCOP	LOC5568727|XP_021713155.1|AAEG
OG0007809	LOC119067570|XP_037026549.1|BCOP	LOC5576287|XP_001662577.2|AAEG
OG0007810	LOC119070116|XP_037030324.1|BCOP	LOC5576284|XP_021713185.1|AAEG
OG0007811	LOC119070357|XP_037030545.1|BCOP	LOC5576283|XP_021713187.1|AAEG
OG0007812	LOC119078776|XP_037042381.1|BCOP	LOC5572169|XP_001660244.1|AAEG
OG0007813	LOC119068055|XP_037027345.1|BCOP	LOC5574622|XP_021713239.1|AAEG
OG0007814	LOC119068777|XP_037028432.1|BCOP	LOC5574050|XP_001655028.1|AAEG
OG0007815	LOC119069315|XP_037029262.1|BCOP	LOC5564605|XP_001648953.1|AAEG
OG0007817	LOC119076246|XP_037038804.1|BCOP	LOC5580204|XP_001655616.2|AAEG
OG0007818	LOC119068663|XP_037028239.1|BCOP	LOC5580187|XP_021713409.1|AAEG
OG0007819	LOC119068784|XP_037028439.1|BCOP	LOC5580186|XP_021713411.1|AAEG
OG0007820	LOC119069216|XP_037029087.1|BCOP	LOC5580164|XP_021692931.1|AAEG
OG0007823	LOC119069178|XP_037029000.1|BCOP	LOC5580174|XP_001655579.2|AAEG
OG0007825	LOC119069308|XP_037029254.1|BCOP	LOC5570839|XP_001653346.2|AAEG
OG0007826	LOC119070377|XP_037030587.1|BCOP	LOC5564810|XP_001649155.2|AAEG
OG0007827	LOC119074698|XP_037036879.1|BCOP	LOC5578942|XP_001657231.1|AAEG
OG0007828	LOC119073805|XP_037035462.1|BCOP	LOC5578935|XP_001657223.1|AAEG
OG0007829	LOC119069130|XP_037028928.1|BCOP	LOC5578928|XP_021693203.1|AAEG
OG0007830	LOC119069036|XP_037028800.1|BCOP	LOC5578921|XP_001657207.1|AAEG
OG0007831	LOC119079591|XP_037043480.1|BCOP	LOC5563711|XP_001648009.2|AAEG
OG0007832	LOC119069259|XP_037029208.1|BCOP	LOC5576351|XP_021693308.1|AAEG
OG0007833	LOC119068099|XP_037027418.1|BCOP	LOC5576345|XP_001656083.2|AAEG
OG0007834	LOC119069819|XP_037029877.1|BCOP	LOC5576734|XP_021693352.1|AAEG
OG0007837	LOC119068818|XP_037028487.1|BCOP	LOC5564511|XP_001648825.2|AAEG
OG0007839	LOC119068595|XP_037028144.1|BCOP	LOC5573310|XP_001654530.1|AAEG
OG0007840	LOC119069244|XP_037029192.1|BCOP	LOC5573056|XP_001654378.1|AAEG
OG0007842	LOC119070437|XP_037030676.1|BCOP	LOC5575947|XP_021693726.1|AAEG
OG0007843	LOC119070438|XP_037030683.1|BCOP	LOC5576515|XP_001662708.2|AAEG
OG0007844	LOC119068546|XP_037028069.1|BCOP	LOC5565598|XP_021693787.1|AAEG
OG0007846	LOC119083478|XP_037049094.1|BCOP	LOC5565605|XP_021693796.1|AAEG
OG0007847	LOC119067223|XP_037025964.1|BCOP	LOC5565602|XP_021693797.1|AAEG
OG0007848	LOC119076743|XP_037039583.1|BCOP	LOC5565926|XP_001650302.2|AAEG
OG0007849	LOC119070356|XP_037030544.1|BCOP	LOC5565958|XP_001650298.2|AAEG
OG0007850	LOC119067876|XP_037027040.1|BCOP	LOC5565936|XP_001650296.2|AAEG
OG0007851	LOC119067932|XP_037027141.1|BCOP	LOC5565961|XP_021693928.1|AAEG
OG0007852	LOC119070489|XP_037030738.1|BCOP	LOC110674691|XP_021694427.1|AAEG
OG0007853	LOC119068429|XP_037027892.1|BCOP	LOC5573537|XP_001654672.2|AAEG
OG0007854	LOC119082558|XP_037047979.1|BCOP	LOC5573534|XP_021693955.1|AAEG
OG0007855	LOC119067194|XP_037025920.1|BCOP	LOC5579957|XP_001658473.2|AAEG
OG0007856	LOC119067463|XP_037026344.1|BCOP	LOC110674221|XP_021694064.1|AAEG
OG0007857	LOC119070457|XP_037030707.1|BCOP	LOC5565635|XP_021694071.1|AAEG
OG0007858	LOC119074395|XP_037036410.1|BCOP	LOC5578918|XP_021694074.1|AAEG
OG0007859	LOC119080612|XP_037044909.1|BCOP	LOC5576111|XP_001662456.2|AAEG
OG0007860	LOC119070507|XP_037030759.1|BCOP	LOC5576119|XP_001662466.1|AAEG
OG0007861	LOC119070615|XP_037030938.1|BCOP	LOC5576129|XP_001662475.2|AAEG
OG0007862	LOC119070616|XP_037030939.1|BCOP, LOC119070527|XP_037030796.1|BCOP	LOC5576130|XP_001662476.2|AAEG
OG0007863	LOC119066732|XP_037025248.1|BCOP	LOC5576133|XP_001662481.2|AAEG
OG0007864	LOC119067416|XP_037026265.1|BCOP	LOC5565140|XP_021694141.1|AAEG
OG0007865	LOC119070561|XP_037030864.1|BCOP	LOC110674239|XP_021694150.1|AAEG
OG0007867	LOC119075684|XP_037038094.1|BCOP	LOC5565083|XP_021694163.1|AAEG
OG0007868	LOC119069885|XP_037029957.1|BCOP	LOC5572607|XP_021694173.1|AAEG
OG0007869	LOC119067673|XP_037026675.1|BCOP	LOC5566104|XP_021695322.1|AAEG
OG0007871	LOC119073700|XP_037035195.1|BCOP	LOC5579864|XP_001664326.2|AAEG
OG0007872	LOC119080393|XP_037044607.1|BCOP	LOC5575755|XP_021695607.1|AAEG
OG0007874	LOC119078928|XP_037042565.1|BCOP	LOC110675408|XP_021696036.1|AAEG
OG0007875	LOC119075655|XP_037038049.1|BCOP	LOC5575910|XP_021696043.1|AAEG
OG0007876	LOC119067690|XP_037026707.1|BCOP	LOC5572896|XP_021696216.1|AAEG
OG0007877	LOC119073250|XP_037034497.1|BCOP	LOC5579996|XP_021696288.1|AAEG
OG0007878	LOC119081846|XP_037046983.1|BCOP	LOC5570510|XP_001659197.1|AAEG
OG0007879	LOC119080656|XP_037044968.1|BCOP	LOC5566265|XP_021696579.1|AAEG
OG0007880	LOC119078287|XP_037041672.1|BCOP	LOC5574281|XP_001661332.1|AAEG
OG0007881	LOC119073697|XP_037035192.1|BCOP	LOC5572344|XP_021696820.1|AAEG
OG0007882	LOC119080179|XP_037044300.1|BCOP	LOC110675667|XP_021696955.1|AAEG
OG0007884	LOC119077327|XP_037040405.1|BCOP	LOC110675711|XP_021697101.1|AAEG
OG0007885	LOC119080378|XP_037044578.1|BCOP	LOC5572689|XP_001660508.1|AAEG
OG0007886	LOC119084171|XP_037049924.1|BCOP	LOC5578537|XP_021697271.1|AAEG
OG0007887	LOC119080217|XP_037044353.1|BCOP	LOC5575897|XP_021697300.1|AAEG
OG0007888	LOC119073507|XP_037034918.1|BCOP	LOC5579977|XP_001658604.1|AAEG
OG0007889	LOC119073407|XP_037034736.1|BCOP	LOC5579978|XP_021697400.1|AAEG
OG0007890	LOC119081778|XP_037046880.1|BCOP	LOC5579058|XP_001657258.1|AAEG
OG0007891	LOC119068438|XP_037027905.1|BCOP	LOC5567753|XP_001657653.1|AAEG
OG0007892	LOC119072049|XP_037033072.1|BCOP	LOC5572762|XP_001660583.2|AAEG
OG0007893	LOC119078870|XP_037042492.1|BCOP	LOC5572767|XP_021697644.1|AAEG
OG0007894	LOC119079870|XP_037043849.1|BCOP	LOC5571563|XP_021697737.1|AAEG
OG0007895	LOC119072486|XP_037033618.1|BCOP	LOC5565534|XP_021697739.1|AAEG
OG0007896	LOC119074353|XP_037036352.1|BCOP	LOC5565541|XP_001649896.2|AAEG
OG0007897	LOC119073707|XP_037035208.1|BCOP	LOC5573998|XP_001661085.2|AAEG
OG0007898	LOC119078759|XP_037042362.1|BCOP	LOC5568731|XP_001658111.1|AAEG
OG0007899	LOC119077505|XP_037040629.1|BCOP	LOC5566834|XP_021698107.1|AAEG
OG0007900	LOC119084822|XP_037050798.1|BCOP	LOC5573667|XP_001660989.2|AAEG
OG0007901	LOC119075188|XP_037037475.1|BCOP	LOC5574161|XP_001655070.1|AAEG
OG0007902	LOC119067381|XP_037026197.1|BCOP	LOC5579153|XP_001664248.2|AAEG
OG0007903	LOC119075191|XP_037037481.1|BCOP	LOC5571408|XP_021698668.1|AAEG
OG0007904	LOC119079640|XP_037043563.1|BCOP	LOC5571406|XP_021698670.1|AAEG
OG0007905	LOC119071568|XP_037032400.1|BCOP	LOC5569668|XP_001652932.1|AAEG
OG0007906	LOC119076793|XP_037039656.1|BCOP	LOC5564155|XP_021698763.1|AAEG
OG0007907	LOC119080467|XP_037044741.1|BCOP	LOC5567319|XP_021698800.1|AAEG
OG0007908	LOC119080489|XP_037044776.1|BCOP	LOC5572190|XP_001653860.2|AAEG
OG0007909	LOC119081693|XP_037046685.1|BCOP	LOC5572189|XP_001653847.2|AAEG
OG0007910	LOC119071198|XP_037031879.1|BCOP	LOC5575606|XP_001662092.2|AAEG
OG0007911	LOC119081120|XP_037045759.1|BCOP	LOC5572502|XP_001660442.2|AAEG
OG0007912	LOC119080161|XP_037044277.1|BCOP	LOC5572504|XP_001660444.2|AAEG
OG0007913	LOC119080811|XP_037045278.1|BCOP	LOC110676274|XP_021699205.1|AAEG
OG0007914	LOC119079936|XP_037043935.1|BCOP	LOC110676292|XP_021699291.1|AAEG
OG0007915	LOC119073557|XP_037035008.1|BCOP	LOC5571046|XP_001659483.1|AAEG
OG0007917	LOC119073905|XP_037035690.1|BCOP	LOC110676370|XP_021699636.1|AAEG
OG0007918	LOC119078168|XP_037041539.1|BCOP	LOC5575622|XP_021699697.1|AAEG
OG0007919	LOC119076961|XP_037039950.1|BCOP	LOC5567705|XP_001651871.2|AAEG
OG0007921	LOC119073626|XP_037035111.1|BCOP	LOC5567694|XP_001651855.1|AAEG
OG0007922	LOC119072786|XP_037033978.1|BCOP	LOC5575902|XP_021699835.1|AAEG
OG0007923	LOC119075770|XP_037038210.1|BCOP	LOC5574835|XP_021699842.1|AAEG
OG0007924	LOC119077374|XP_037040464.1|BCOP	LOC5574644|XP_021699901.1|AAEG
OG0007925	LOC119085942|XP_037052391.1|BCOP, LOC119086054|XP_037052523.1|BCOP	LOC5572043|XP_021699922.1|AAEG
OG0007926	LOC119075479|XP_037037824.1|BCOP	LOC5569988|XP_001658877.1|AAEG
OG0007927	LOC119070821|XP_037031207.1|BCOP	LOC5569985|XP_021700016.1|AAEG
OG0007928	LOC119066252|XP_037024473.1|BCOP	LOC5574683|XP_021700061.1|AAEG
OG0007929	LOC119066431|XP_037024812.1|BCOP	LOC5564085|XP_021700070.1|AAEG
OG0007930	LOC119081476|XP_037046369.1|BCOP	LOC110676455|XP_021700084.1|AAEG
OG0007931	LOC119084630|XP_037050593.1|BCOP, LOC119080416|XP_037044652.1|BCOP	LOC5571144|XP_001653457.2|AAEG
OG0007932	LOC119084844|XP_037050845.1|BCOP	LOC5568633|XP_021700315.1|AAEG
OG0007933	LOC119073341|XP_037034630.1|BCOP	LOC5568631|XP_021700324.1|AAEG
OG0007935	LOC119075182|XP_037037470.1|BCOP	LOC5575448|XP_001661964.1|AAEG
OG0007936	LOC119085153|XP_037051341.1|BCOP	LOC5578156|XP_021700404.1|AAEG
OG0007937	LOC119077093|XP_037040148.1|BCOP	LOC5580325|XP_021700499.1|AAEG
OG0007938	LOC119066952|XP_037025568.1|BCOP	LOC5577419|XP_001656499.1|AAEG
OG0007939	LOC119066953|XP_037025569.1|BCOP	LOC5564446|XP_021700503.1|AAEG
OG0007940	LOC119082781|XP_037048268.1|BCOP	LOC5577415|XP_021700508.1|AAEG
OG0007941	LOC119073475|XP_037034876.1|BCOP	LOC5578356|XP_001656926.2|AAEG
OG0007942	LOC119071039|XP_037031532.1|BCOP	LOC5566445|XP_001650816.1|AAEG
OG0007943	LOC119083202|XP_037048758.1|BCOP	LOC5566425|XP_021700554.1|AAEG
OG0007944	LOC119072741|XP_037033917.1|BCOP	LOC5565687|XP_021700587.1|AAEG
OG0007945	LOC119085886|XP_037052297.1|BCOP	LOC5570921|XP_001653400.2|AAEG
OG0007946	LOC119076981|XP_037039979.1|BCOP	LOC5572920|XP_001654253.2|AAEG
OG0007947	LOC119070956|XP_037031406.1|BCOP	LOC5571730|XP_001659882.2|AAEG
OG0007948	LOC119077139|XP_037040213.1|BCOP	LOC5571432|XP_021700743.1|AAEG
OG0007949	LOC119082109|XP_037047379.1|BCOP	LOC5570422|XP_001659133.3|AAEG
OG0007950	LOC119070761|XP_037031129.1|BCOP	LOC5574308|XP_021700852.1|AAEG
OG0007951	LOC119070762|XP_037031130.1|BCOP	LOC5564717|XP_021700853.1|AAEG
OG0007952	LOC119075605|XP_037037970.1|BCOP	LOC5574304|XP_001655089.1|AAEG
OG0007953	LOC119078452|XP_037041878.1|BCOP	LOC5564304|XP_021700920.1|AAEG
OG0007954	LOC119072754|XP_037033937.1|BCOP	LOC5576296|XP_021700956.1|AAEG
OG0007955	LOC119075757|XP_037038190.1|BCOP	LOC5565359|XP_021700980.1|AAEG
OG0007956	LOC119078423|XP_037041827.1|BCOP	LOC5565369|XP_001649728.1|AAEG
OG0007957	LOC119075334|XP_037037657.1|BCOP	LOC5566514|XP_021701158.1|AAEG
OG0007958	LOC119080803|XP_037045268.1|BCOP	LOC5571663|XP_001653749.1|AAEG
OG0007959	LOC119078890|XP_037042516.1|BCOP	LOC5571659|XP_021701191.1|AAEG
OG0007960	LOC119072481|XP_037033605.1|BCOP	LOC5574494|XP_001655156.1|AAEG
OG0007961	LOC119082755|XP_037048232.1|BCOP	LOC5568818|XP_021701330.1|AAEG
OG0007962	LOC119073745|XP_037035302.1|BCOP	LOC5578792|XP_001657162.2|AAEG
OG0007963	LOC119072702|XP_037033869.1|BCOP	LOC5578765|XP_001657135.1|AAEG
OG0007964	LOC119075635|XP_037038011.1|BCOP	LOC5578754|XP_021701460.1|AAEG
OG0007965	LOC119081979|XP_037047187.1|BCOP	LOC5576861|XP_001662959.1|AAEG
OG0007966	LOC119066640|XP_037025103.1|BCOP	LOC5577209|XP_001663303.2|AAEG
OG0007967	LOC119072670|XP_037033826.1|BCOP	LOC110676818|XP_021701797.1|AAEG, LOC5572423|XP_021711967.1|AAEG
OG0007968	LOC119082063|XP_037047294.1|BCOP	LOC5573094|XP_001654401.2|AAEG
OG0007969	LOC119080952|XP_037045476.1|BCOP	LOC5569035|XP_021701854.1|AAEG
OG0007970	LOC119077969|XP_037041249.1|BCOP	LOC23687839|XP_021702045.1|AAEG
OG0007971	LOC119082295|XP_037047664.1|BCOP	LOC5576502|XP_001662694.2|AAEG
OG0007972	LOC119081489|XP_037046386.1|BCOP	LOC5577611|XP_001656605.1|AAEG
OG0007974	LOC119069278|XP_037029235.1|BCOP	LOC5575167|XP_001655545.1|AAEG
OG0007975	LOC119083772|XP_037049451.1|BCOP	LOC5566384|XP_021702372.1|AAEG
OG0007976	LOC119075204|XP_037037493.1|BCOP	LOC5572446|XP_001660390.1|AAEG
OG0007977	LOC119084645|XP_037050607.1|BCOP	LOC5576030|XP_001655971.2|AAEG
OG0007978	LOC119084648|XP_037050612.1|BCOP	LOC5576031|XP_001655972.2|AAEG
OG0007979	LOC119071779|XP_037032730.1|BCOP	LOC5564562|XP_021702657.1|AAEG
OG0007980	LOC119078764|XP_037042367.1|BCOP	LOC5572799|XP_001654200.1|AAEG
OG0007981	LOC119078765|XP_037042368.1|BCOP	LOC5572801|XP_001654202.2|AAEG
OG0007982	LOC119078727|XP_037042298.1|BCOP	LOC5572804|XP_021702687.1|AAEG
OG0007983	LOC119072008|XP_037033021.1|BCOP	LOC5577546|XP_001656562.1|AAEG
OG0007984	LOC119072783|XP_037033966.1|BCOP	LOC110676981|XP_021702895.1|AAEG
OG0007985	LOC119076387|XP_037039003.1|BCOP	LOC5573242|XP_001654451.1|AAEG
OG0007986	LOC119082121|XP_037047400.1|BCOP	LOC5573250|XP_001654460.1|AAEG
OG0007987	LOC119075343|XP_037037667.1|BCOP	LOC5573813|XP_021702973.1|AAEG
OG0007988	LOC119085841|XP_037052239.1|BCOP	LOC110677009|XP_021703024.1|AAEG
OG0007989	LOC119076331|XP_037038909.1|BCOP	LOC5569070|XP_021703037.1|AAEG
OG0007990	LOC119081965|XP_037047168.1|BCOP	LOC5569085|XP_001658314.1|AAEG
OG0007991	LOC119084691|XP_037050666.1|BCOP	LOC5571319|XP_021703124.1|AAEG
OG0007992	LOC119075306|XP_037037612.1|BCOP	LOC5568943|XP_001658265.1|AAEG
OG0007993	LOC119069787|XP_037029823.1|BCOP	LOC110677031|XP_021703192.1|AAEG
OG0007995	LOC119082386|XP_037047809.1|BCOP	LOC5567004|XP_021703504.1|AAEG
OG0007996	LOC119078866|XP_037042474.1|BCOP	LOC5568002|XP_021703553.1|AAEG
OG0007997	LOC119085879|XP_037052286.1|BCOP	LOC5565908|XP_001650252.1|AAEG
OG0007998	LOC119071885|XP_037032880.1|BCOP	LOC5565889|XP_001650247.2|AAEG
OG0007999	LOC119075632|XP_037038007.1|BCOP	LOC5568195|XP_021703926.1|AAEG
OG0008000	LOC119075630|XP_037038004.1|BCOP	LOC5579520|XP_021703929.1|AAEG
OG0008001	LOC119066762|XP_037025292.1|BCOP	LOC5569514|XP_001652824.1|AAEG
OG0008002	LOC119076959|XP_037039933.1|BCOP	LOC5564871|XP_021704062.1|AAEG
OG0008003	LOC119085980|XP_037052441.1|BCOP	LOC23687575|XP_011493142.2|AAEG
OG0008004	LOC119069626|XP_037029623.1|BCOP	LOC5568569|XP_021710094.1|AAEG
OG0008005	LOC119074555|XP_037036636.1|BCOP	LOC5568568|XP_021710682.1|AAEG
OG0008006	LOC119075957|XP_037038428.1|BCOP	LOC5567855|XP_021705078.1|AAEG
OG0008007	LOC119075969|XP_037038450.1|BCOP	LOC5567869|XP_001651889.2|AAEG
OG0008008	LOC119084286|XP_037050107.1|BCOP	LOC5570316|XP_021708317.1|AAEG
OG0008009	LOC119076223|XP_037038773.1|BCOP	LOC5579023|XP_001664204.1|AAEG
OG0008010	LOC119073853|XP_037035597.1|BCOP	LOC5564303|XP_021710601.1|AAEG
OG0008011	LOC119082847|XP_037048408.1|BCOP	LOC5564310|XP_021707947.1|AAEG
OG0008012	LOC119082845|XP_037048403.1|BCOP	LOC5564320|XP_001648668.1|AAEG
OG0008013	LOC119072056|XP_037033085.1|BCOP	LOC5570141|XP_001653124.2|AAEG
OG0008014	LOC119077685|XP_037040841.1|BCOP	LOC5570138|XP_001653120.1|AAEG
OG0008015	LOC119075857|XP_037038308.1|BCOP	LOC5570134|XP_021706328.1|AAEG
OG0008016	LOC119075861|XP_037038314.1|BCOP	LOC5570132|XP_021706329.1|AAEG
OG0008017	LOC119075887|XP_037038351.1|BCOP	LOC5568052|XP_021707945.1|AAEG
OG0008018	LOC119084307|XP_037050121.1|BCOP	LOC5572519|XP_021710788.1|AAEG
OG0008019	LOC119077857|XP_037041081.1|BCOP	LOC5575110|XP_021706695.1|AAEG
OG0008020	LOC119074237|XP_037036154.1|BCOP	LOC5575098|XP_021708828.1|AAEG
OG0008022	LOC119077854|XP_037041075.1|BCOP	LOC5571713|XP_021705831.1|AAEG
OG0008023	LOC119079605|XP_037043491.1|BCOP	LOC5571135|XP_001659577.1|AAEG
OG0008024	LOC119076424|XP_037039062.1|BCOP	LOC5571134|XP_001659575.2|AAEG
