Orthogroup	DERE.longest_only	DPSE.longest_only
OG0007863	LOC6549561|XP_001974479.1|DERE	LOC4817707|XP_001357086.1|DPSE
OG0007864	LOC6552906|XP_026831467.1|DERE	LOC4801802|XP_033232564.1|DPSE
OG0007865	LOC6544614|XP_001972448.1|DERE	LOC4812561|XP_001352776.1|DPSE
OG0007866	LOC6552325|XP_001979784.1|DERE	LOC4801049|XP_001358212.3|DPSE
OG0007867	LOC6555118|XP_026838564.1|DERE	LOC4800616|XP_003736275.1|DPSE
OG0007868	LOC6554267|XP_001981897.1|DERE	LOC4801376|XP_001358480.2|DPSE
OG0007869	LOC6551336|XP_026837225.1|DERE	LOC4814942|XP_033240957.1|DPSE
OG0007870	LOC6544030|XP_001972333.1|DERE	LOC4812944|XP_001354020.2|DPSE
OG0007871	LOC6550718|XP_001978100.1|DERE	LOC4814790|XP_001355194.4|DPSE
OG0007872	LOC6544382|XP_026833542.1|DERE	LOC4812286|XP_033240557.1|DPSE
OG0007873	LOC26526478|XP_026833645.1|DERE	LOC6900082|XP_002135440.1|DPSE
OG0007874	LOC6550891|XP_026837549.1|DERE	LOC4814969|XP_001355132.3|DPSE
OG0007875	LOC6547355|XP_026836156.1|DERE	LOC4805331|XP_004444450.3|DPSE
OG0007876	LOC6551314|XP_001978406.1|DERE	LOC6901456|XP_033240955.1|DPSE
OG0007877	LOC6550721|XP_026837819.1|DERE	LOC4815459|XP_033239812.1|DPSE
OG0007878	LOC6547784|XP_001974939.1|DERE	LOC4804425|XP_015039943.1|DPSE
OG0007879	LOC6546194|XP_001972923.1|DERE	LOC4813295|XP_033238307.1|DPSE
OG0007880	LOC6550968|XP_001976845.1|DERE	LOC4814435|XP_001354510.2|DPSE
OG0007881	LOC6546413|XP_026833500.1|DERE	LOC4812087|XP_033239018.1|DPSE
OG0007882	LOC6546407|XP_001971799.2|DERE	LOC4812523|XP_001352420.1|DPSE
OG0007883	LOC6546408|XP_026833065.1|DERE	LOC6899934|XP_015043553.1|DPSE
OG0007884	LOC6543917|XP_001972988.1|DERE	LOC6900159|XP_002135498.3|DPSE
OG0007885	LOC6547354|XP_001976187.1|DERE	LOC4805330|XP_001361748.3|DPSE
OG0007886	LOC6542551|XP_001969622.1|DERE	LOC4817826|XP_015035385.2|DPSE
OG0007887	LOC6546406|XP_001971798.3|DERE	LOC6899933|XP_002135301.1|DPSE
OG0007888	LOC6543866|XP_001972342.1|DERE	LOC4813146|XP_001353437.1|DPSE
OG0007889	LOC6543542|XP_001973626.1|DERE	LOC4813992|XP_001354189.1|DPSE
OG0007890	LOC6543762|XP_026833631.1|DERE	LOC4814128|XP_015042414.1|DPSE
OG0007891	LOC6553160|XP_001980068.1|DERE	LOC4800950|XP_001358133.3|DPSE
OG0007892	LOC6542054|XP_001970811.1|DERE	LOC4804847|XP_001361341.2|DPSE
OG0007893	LOC6547802|XP_026835894.1|DERE	LOC4804469|XP_001361027.3|DPSE
OG0007894	LOC6545050|XP_015013408.1|DERE	LOC6900909|XP_033241315.1|DPSE
OG0007895	LOC6544644|XP_026832474.1|DERE	LOC4812633|XP_001352510.4|DPSE
OG0007896	LOC6543548|XP_001972301.1|DERE	LOC4812489|XP_001352757.2|DPSE
OG0007897	LOC6545183|XP_001972531.1|DERE	LOC4813647|XP_001353393.2|DPSE
OG0007898	LOC6546531|XP_001971265.1|DERE	LOC4813623|XP_001354045.3|DPSE
OG0007899	LOC6546284|XP_001972908.1|DERE	LOC6900502|XP_033237390.1|DPSE
OG0007900	LOC26526085|XP_015012738.1|DERE	LOC6898161|XP_015039213.1|DPSE
OG0007901	LOC6545650|XP_001971609.1|DERE	LOC4812715|XP_001353094.3|DPSE
OG0007902	LOC6550642|XP_001978130.1|DERE	LOC4815422|XP_001355611.2|DPSE
OG0007903	LOC6544892|XP_026832686.1|DERE	LOC4811987|XP_001352530.3|DPSE
OG0007904	LOC6546397|XP_001973542.3|DERE	LOC4813075|XP_001353226.3|DPSE
OG0007905	LOC6541441|XP_001970223.1|DERE	LOC4817102|XP_001356875.3|DPSE
OG0007906	LOC6544501|XP_015013844.1|DERE	LOC6900666|XP_002135032.2|DPSE
OG0007907	LOC6544048|XP_026833503.1|DERE	LOC6900990|XP_002134686.1|DPSE
OG0007908	LOC6544047|XP_001971971.1|DERE	LOC4814142|XP_001354279.3|DPSE
OG0007909	LOC6555614|XP_001982593.1|DERE	LOC4815074|XP_001354536.4|DPSE
OG0007910	LOC6545332|XP_001973297.1|DERE	LOC4812352|XP_001352923.3|DPSE
OG0007911	LOC6546237|XP_001971795.2|DERE	LOC4811977|XP_001352418.1|DPSE
OG0007912	LOC6545940|XP_001971200.1|DERE	LOC4812302|XP_001352414.2|DPSE
OG0007913	LOC6546236|XP_001971794.1|DERE	LOC4812014|XP_001352417.2|DPSE
OG0007914	LOC6544680|XP_026833692.1|DERE	LOC4812779|XP_015042708.2|DPSE
OG0007915	LOC6544217|XP_001973033.1|DERE	LOC4812676|XP_001353060.2|DPSE
OG0007916	LOC6542937|XP_001968858.1|DERE	LOC4818054|XP_001357214.3|DPSE
OG0007917	LOC6540719|XP_001970317.1|DERE	LOC6898510|XP_002138551.1|DPSE
OG0007918	LOC6543070|XP_001970698.1|DERE	LOC4803447|XP_001360169.3|DPSE
OG0007919	LOC6547073|XP_001975505.1|DERE	LOC4804858|XP_001361350.3|DPSE
OG0007920	LOC6548216|XP_001975074.3|DERE, LOC113564475|XP_026837214.1|DERE	LOC4805290|XP_001361712.4|DPSE
OG0007921	LOC6546874|XP_001976066.1|DERE	LOC4805020|XP_001361490.2|DPSE
OG0007922	LOC6553891|XP_026839575.1|DERE	LOC4802599|XP_033232294.1|DPSE
OG0007923	LOC6551517|XP_026838838.1|DERE	LOC4814696|XP_033237355.1|DPSE
OG0007924	LOC6546710|XP_001975871.1|DERE	LOC4804765|XP_015040189.1|DPSE
OG0007925	LOC6548451|XP_001976710.1|DERE	LOC4803566|XP_001360273.3|DPSE
OG0007926	LOC6548755|XP_001975440.1|DERE	LOC4805660|XP_001362022.1|DPSE
OG0007927	LOC6542785|XP_026834541.1|DERE	LOC4818041|XP_033235193.1|DPSE
OG0007928	LOC6543157|XP_015015023.1|DERE	LOC4816103|XP_015036953.2|DPSE
OG0007929	LOC6542634|XP_001970084.1|DERE	LOC4816114|XP_001355767.3|DPSE
OG0007930	LOC6548417|XP_015012713.1|DERE	LOC6898564|XP_002138584.2|DPSE
OG0007931	LOC6541467|XP_026834759.1|DERE	LOC4816232|XP_001355853.2|DPSE
OG0007932	LOC6550509|XP_001977974.1|DERE	LOC4815128|XP_033239281.1|DPSE
OG0007933	LOC6552488|XP_001979837.1|DERE	LOC4802070|XP_001359063.3|DPSE
OG0007934	LOC6552179|XP_001978833.1|DERE	LOC6903324|XP_002132205.1|DPSE
OG0007935	LOC6541453|XP_001969672.2|DERE	LOC4816743|XP_001356142.3|DPSE
OG0007936	LOC6542021|XP_001969479.1|DERE	LOC6903648|XP_033235779.1|DPSE
OG0007937	LOC6541132|XP_001970203.1|DERE	LOC6902986|XP_002132708.1|DPSE
OG0007938	LOC6542675|XP_001969924.1|DERE	LOC6898813|XP_002138787.2|DPSE
OG0007939	LOC6542120|XP_026835592.1|DERE	LOC4817472|XP_001356490.4|DPSE
OG0007940	LOC6542486|XP_026835589.1|DERE	LOC6902849|XP_015035870.2|DPSE
OG0007941	LOC6541903|XP_026839325.1|DERE	LOC4811771|XP_001352340.3|DPSE
OG0007942	LOC6550694|XP_001978019.1|DERE	LOC6899788|XP_033240620.1|DPSE
OG0007943	LOC6541652|XP_001969642.3|DERE	LOC4816199|XP_001355757.4|DPSE
OG0007944	LOC6545942|XP_026832971.1|DERE	LOC4812063|XP_001352416.3|DPSE
OG0007945	LOC6541307|XP_001969962.1|DERE	LOC4816723|XP_001356043.3|DPSE
OG0007946	LOC6547989|XP_001976491.2|DERE	LOC4803517|XP_001360230.4|DPSE
OG0007947	LOC6542562|XP_001969648.1|DERE	LOC4816222|XP_001355753.3|DPSE
OG0007948	LOC6542978|XP_026834329.1|DERE	LOC4816733|XP_001356167.4|DPSE
OG0007949	LOC6551715|XP_001978522.1|DERE	LOC4815054|XP_001355141.3|DPSE
OG0007950	LOC6548747|XP_001974104.1|DERE	LOC4817448|XP_033236253.1|DPSE
OG0007951	LOC6540596|XP_026834128.1|DERE	LOC4816682|XP_001355959.1|DPSE
OG0007952	LOC6543421|XP_001968708.1|DERE	LOC4817687|XP_001357072.3|DPSE
OG0007953	LOC6541423|XP_001970011.1|DERE	LOC4816235|XP_001355856.3|DPSE
OG0007954	LOC6542794|XP_001970065.1|DERE	LOC4817987|XP_001357410.2|DPSE
OG0007955	LOC6543020|XP_026835440.1|DERE	LOC6902771|XP_033235200.1|DPSE
OG0007956	LOC6548938|XP_001974216.1|DERE	LOC4816206|XP_001355745.2|DPSE
OG0007957	LOC6543326|XP_026835026.1|DERE	LOC6903316|XP_015035696.2|DPSE
OG0007958	LOC6550580|XP_001978181.1|DERE	LOC4814498|XP_001354822.2|DPSE
OG0007959	LOC6549302|XP_026836358.1|DERE	LOC4817200|XP_001356587.3|DPSE
OG0007960	LOC6543149|XP_001969485.1|DERE	LOC4817773|XP_001357165.3|DPSE
OG0007961	LOC6554724|XP_001981787.1|DERE	LOC4802415|XP_033241774.1|DPSE
OG0007962	LOC6555512|XP_001982670.1|DERE	LOC4814717|XP_015041837.1|DPSE
OG0007963	LOC6541696|XP_001969667.1|DERE	LOC4816350|XP_001356139.1|DPSE
OG0007964	LOC6540860|XP_001970034.1|DERE	LOC4817829|XP_001357296.3|DPSE
OG0007965	LOC6541914|XP_001969981.1|DERE	LOC4817865|XP_015035236.2|DPSE
OG0007966	LOC6541168|XP_001968313.1|DERE	LOC4817508|XP_001356926.1|DPSE
OG0007967	LOC6548802|XP_026835917.1|DERE	LOC4818199|XP_001357510.4|DPSE
OG0007968	LOC6543144|XP_026835256.1|DERE	LOC4817644|XP_015036393.1|DPSE
OG0007969	LOC6541769|XP_001969430.1|DERE	LOC26534315|XP_033236573.1|DPSE
OG0007970	LOC26526271|XP_015012771.1|DERE	LOC4805557|XP_001361942.1|DPSE
OG0007971	LOC6551607|XP_001977132.1|DERE	LOC4814628|XP_001354881.2|DPSE
OG0007972	LOC6546807|XP_001975917.1|DERE	LOC4804277|XP_001360858.1|DPSE
OG0007973	LOC6543067|XP_026835015.1|DERE	LOC4816833|XP_015036135.2|DPSE
OG0007974	LOC6550998|XP_001978314.1|DERE	LOC26533336|XP_015041337.2|DPSE
OG0007975	LOC6552836|XP_001978981.2|DERE	LOC4802052|XP_001359045.3|DPSE
OG0007976	LOC6549712|XP_026838303.1|DERE	LOC4814218|XP_001354317.3|DPSE
OG0007977	LOC6542717|XP_001970237.1|DERE	LOC4816654|XP_001355924.2|DPSE
OG0007978	LOC6540943|XP_026834704.1|DERE	LOC4817158|XP_001356724.1|DPSE
OG0007979	LOC6548961|XP_001974193.3|DERE	LOC4816604|XP_033236929.1|DPSE
OG0007980	LOC6549128|XP_026836166.1|DERE	LOC4816687|XP_001356036.1|DPSE
OG0007981	LOC6550739|XP_001978054.1|DERE	LOC4815659|XP_001355688.2|DPSE
OG0007982	LOC6541351|XP_001969886.2|DERE	LOC26533298|XP_033236339.1|DPSE
OG0007983	LOC6549144|XP_001974397.1|DERE	LOC4817342|XP_001356658.3|DPSE
OG0007984	LOC6549199|XP_001974238.1|DERE	LOC4817913|XP_015035358.2|DPSE
OG0007985	LOC26526201|XP_015015469.1|DERE	LOC117184109|XP_033236204.1|DPSE
OG0007986	LOC6542479|XP_001969739.1|DERE	LOC4817256|XP_001356554.3|DPSE
OG0007987	LOC6542789|XP_001968459.1|DERE	LOC4816290|XP_001355999.3|DPSE
OG0007988	LOC6548909|XP_026835695.1|DERE	LOC4816409|XP_033236186.1|DPSE
OG0007989	LOC6541342|XP_001969417.1|DERE	LOC4817762|XP_015035687.1|DPSE
OG0007991	LOC6541968|XP_026834350.1|DERE	LOC4817474|XP_015036093.2|DPSE
OG0007992	LOC6541186|XP_001969220.1|DERE	LOC26533575|XP_015035318.1|DPSE
OG0007993	LOC6554715|XP_015009121.1|DERE	LOC4801123|XP_001358267.3|DPSE
OG0007994	LOC6541433|XP_001969374.1|DERE	LOC4816979|XP_001356329.2|DPSE
OG0007995	LOC6540757|XP_026834439.1|DERE	LOC4817940|XP_001357312.3|DPSE
OG0007996	LOC6550465|XP_015011138.1|DERE	LOC4815373|XP_033239685.1|DPSE
OG0007997	LOC6546000|XP_001972812.1|DERE	LOC4813767|XP_001353491.2|DPSE
OG0007998	LOC6549345|XP_001974325.2|DERE	LOC4816927|XP_001356890.4|DPSE
OG0007999	LOC6542636|XP_001969923.1|DERE	LOC4816497|XP_015036680.1|DPSE
OG0008000	LOC6542798|XP_001969922.1|DERE	LOC4816498|XP_001356063.3|DPSE
OG0008001	LOC6541998|XP_001969717.1|DERE	LOC4816499|XP_001355884.1|DPSE
OG0008002	LOC6540801|XP_026834574.1|DERE	LOC4817178|XP_001356441.1|DPSE
OG0008003	LOC6543091|XP_001969715.2|DERE	LOC4816571|XP_001355886.3|DPSE
OG0008004	LOC6555800|XP_001982378.2|DERE	LOC4815124|XP_033238341.1|DPSE
OG0008005	LOC6551409|XP_015011046.1|DERE	LOC6901478|XP_033241416.1|DPSE
OG0008006	LOC6550474|XP_001977818.1|DERE	LOC4815304|XP_001354572.3|DPSE
OG0008007	LOC6550919|XP_001976886.1|DERE	LOC4815358|XP_001354672.3|DPSE
OG0008008	LOC6545086|XP_001973272.2|DERE	LOC6900516|XP_002134904.2|DPSE
OG0008009	LOC6550971|XP_001976848.1|DERE	LOC4815355|XP_001354507.4|DPSE
OG0008010	LOC6550541|XP_026837445.1|DERE	LOC6901730|XP_033239676.1|DPSE
OG0008011	LOC6546693|XP_001974509.1|DERE	LOC4804212|XP_001360807.2|DPSE
OG0008012	LOC6547205|XP_015011574.1|DERE	LOC6898686|XP_033234100.1|DPSE
OG0008013	LOC6547385|XP_001974841.2|DERE	LOC6898713|XP_002138709.3|DPSE
OG0008014	LOC6552180|XP_001978834.1|DERE	LOC6897558|XP_002137703.3|DPSE
OG0008015	LOC6543814|XP_001972362.1|DERE	LOC4813297|XP_001353930.4|DPSE
OG0008016	LOC6544241|XP_001972364.1|DERE	LOC4813357|XP_001353931.2|DPSE
OG0008017	LOC6550189|XP_001978328.2|DERE	LOC4814427|XP_001354436.3|DPSE
OG0008018	LOC6555736|XP_026838948.1|DERE	LOC4815526|XP_001355443.3|DPSE
OG0008019	LOC6550477|XP_001977821.1|DERE	LOC4815182|XP_001354575.3|DPSE
OG0008020	LOC6553954|XP_001979464.1|DERE	LOC4803067|XP_001359867.4|DPSE
OG0008021	LOC6549762|XP_026837706.1|DERE	LOC4814904|XP_001354663.4|DPSE
OG0008022	LOC6555085|XP_001981601.1|DERE	LOC4801137|XP_003736406.3|DPSE
OG0008023	LOC6555572|XP_001982489.1|DERE	LOC6902192|XP_002133719.2|DPSE
OG0008024	LOC6555573|XP_026838964.1|DERE	LOC4815576|XP_001355454.3|DPSE
OG0008025	LOC6555739|XP_001982508.1|DERE	LOC4816092|XP_001355441.2|DPSE
OG0008026	LOC6551608|XP_001977133.1|DERE	LOC4814730|XP_001354882.2|DPSE
OG0008027	LOC6551276|XP_026837256.1|DERE	LOC6901801|XP_002134469.2|DPSE
OG0008028	LOC6551929|XP_001979673.1|DERE	LOC4802241|XP_001359202.1|DPSE
OG0008029	LOC6554843|XP_001982007.1|DERE	LOC4802169|XP_001359142.2|DPSE
OG0008030	LOC6551755|XP_001978858.1|DERE	LOC4802525|XP_001359430.2|DPSE
OG0008031	LOC6541113|XP_001968489.1|DERE	LOC4816737|XP_001356153.1|DPSE
OG0008032	LOC6554736|XP_001981071.2|DERE	LOC4801117|XP_001358264.3|DPSE
OG0008033	LOC6554019|XP_015010078.1|DERE	LOC4802377|XP_033239225.1|DPSE
OG0008034	LOC6553868|XP_026835581.1|DERE	LOC4802597|XP_015037937.2|DPSE
OG0008035	LOC6550596|XP_001978173.2|DERE	LOC4814445|XP_001354819.3|DPSE
OG0008036	LOC6554730|XP_001981793.1|DERE	LOC4803045|XP_001359846.3|DPSE
OG0008037	LOC6554820|XP_026831856.1|DERE	LOC6897901|XP_033232388.1|DPSE
OG0008038	LOC6550984|XP_001976917.1|DERE	LOC4815692|XP_001355642.3|DPSE
OG0008039	LOC6553601|XP_026838472.1|DERE	LOC6896787|XP_033237425.1|DPSE
OG0008040	LOC6554567|XP_001981056.1|DERE	LOC4801979|XP_001358991.4|DPSE
OG0008041	LOC6551175|XP_026838764.1|DERE	LOC4814518|XP_001355076.3|DPSE
OG0008042	LOC6553701|XP_001980407.1|DERE	LOC4800833|XP_001358037.2|DPSE
OG0008043	LOC6555529|XP_015008722.1|DERE	LOC4815677|XP_001355241.3|DPSE
OG0008044	LOC6550757|XP_026837642.1|DERE	LOC4814831|XP_001354548.4|DPSE
OG0008045	LOC6550901|XP_001976809.1|DERE	LOC4814438|XP_001355026.2|DPSE
OG0008046	LOC6553754|XP_001979414.1|DERE	LOC4800532|XP_033237448.1|DPSE
OG0008047	LOC6553493|XP_015010388.1|DERE	LOC6897520|XP_033241694.1|DPSE
OG0008048	LOC6553752|XP_001979412.1|DERE	LOC4800530|XP_001357794.1|DPSE
OG0008049	LOC6553494|XP_001979334.3|DERE	LOC6897521|XP_002137670.3|DPSE
OG0008050	LOC6554664|XP_026836916.1|DERE	LOC4802673|XP_001359543.2|DPSE
OG0008051	LOC6553746|XP_001980364.1|DERE	LOC4801352|XP_001358461.2|DPSE
OG0008052	LOC6553271|XP_001980130.1|DERE	LOC4802339|XP_001359276.3|DPSE
OG0008053	LOC6544509|XP_001973793.1|DERE	LOC6899768|XP_002135775.2|DPSE
OG0008054	LOC6555673|XP_026838910.1|DERE	LOC4815417|XP_001355262.1|DPSE
OG0008055	LOC6551427|XP_001977134.2|DERE	LOC4815303|XP_001354883.4|DPSE
OG0008056	LOC6555631|XP_026838888.1|DERE	LOC4815603|XP_001355434.2|DPSE
OG0008057	LOC6552736|XP_001978955.2|DERE	LOC6897434|XP_015037555.2|DPSE
OG0008058	LOC6552529|XP_001979921.1|DERE	LOC4801947|XP_015037491.2|DPSE
OG0008059	LOC6552688|XP_001978951.1|DERE	LOC4802677|XP_001359547.3|DPSE
OG0008060	LOC6551825|XP_001980586.1|DERE	LOC4803151|XP_001359941.3|DPSE
OG0008061	LOC6551634|XP_001978582.1|DERE	LOC4814451|XP_001354530.2|DPSE
OG0008062	LOC6550801|XP_001978092.1|DERE	LOC4815038|XP_001355201.1|DPSE
OG0008063	LOC6553702|XP_001980408.1|DERE	LOC4800832|XP_001358036.4|DPSE
OG0008064	LOC6550510|XP_026837658.1|DERE	LOC4814663|XP_015041978.1|DPSE
OG0008065	LOC6551539|XP_001978451.1|DERE	LOC4815509|XP_001355391.3|DPSE
OG0008066	LOC6549835|XP_026838384.1|DERE	LOC4815414|XP_001355284.4|DPSE
OG0008067	LOC6551354|XP_026838753.1|DERE	LOC6901416|XP_002134102.2|DPSE
OG0008068	LOC6551351|XP_001977054.1|DERE	LOC4814848|XP_001355078.3|DPSE
OG0008069	LOC6553100|XP_001980055.1|DERE	LOC6897127|XP_015037117.2|DPSE
OG0008070	LOC6553751|XP_015009654.1|DERE	LOC4800529|XP_015038645.2|DPSE
OG0008071	LOC6551714|XP_001978521.2|DERE	LOC4815232|XP_033238306.1|DPSE
OG0008072	LOC6550387|XP_001977769.1|DERE	LOC4815424|XP_001355486.3|DPSE
OG0008073	LOC6549704|XP_001977446.1|DERE	LOC4814784|XP_033237457.1|DPSE
OG0008074	LOC6549700|XP_001977442.1|DERE	LOC4815342|XP_001354715.2|DPSE
OG0008075	LOC6547984|XP_026836575.1|DERE	LOC15382874|XP_033234520.1|DPSE
OG0008076	LOC6555501|XP_001982626.2|DERE	LOC4815912|XP_001355232.3|DPSE
OG0008077	LOC6551919|XP_001978854.1|DERE	LOC4802712|XP_001359578.1|DPSE
OG0008078	LOC6551335|XP_026837864.1|DERE	LOC4814776|XP_001355097.2|DPSE
OG0008079	LOC6550804|XP_001978095.1|DERE	LOC4815271|XP_001355199.3|DPSE
OG0008080	LOC6555504|XP_001982629.1|DERE	LOC4815790|XP_001355234.3|DPSE
OG0008081	LOC6555626|XP_001982604.2|DERE	LOC4814373|XP_001354448.1|DPSE
OG0008082	LOC6554647|XP_026835314.1|DERE	LOC4801152|XP_001358289.3|DPSE
OG0008083	LOC6552549|XP_001978959.2|DERE	LOC4802039|XP_015037560.1|DPSE
OG0008084	LOC6556112|XP_001982971.1|DERE	LOC4800962|XP_001358143.2|DPSE
OG0008085	LOC6554205|XP_026839761.1|DERE	LOC4801079|XP_001358238.3|DPSE
OG0008086	LOC6552547|XP_026831758.1|DERE	LOC4802036|XP_015037557.1|DPSE
OG0008087	LOC6550822|XP_026837866.1|DERE	LOC6901875|XP_033239491.1|DPSE
OG0008088	LOC6550589|XP_001976747.1|DERE	LOC4815194|XP_001354644.4|DPSE
OG0008089	LOC6545582|XP_001971116.1|DERE	LOC4812438|XP_001352455.4|DPSE
OG0008090	LOC6555791|XP_001982461.1|DERE	LOC6902107|XP_002133638.2|DPSE
OG0008091	LOC6554998|XP_026839601.1|DERE	LOC4801761|XP_033232480.1|DPSE
OG0008092	LOC6553948|XP_026831850.1|DERE	LOC6899355|XP_033241066.1|DPSE
OG0008093	LOC6550057|XP_026837450.1|DERE	LOC4815323|XP_001354829.2|DPSE
OG0008094	LOC6542660|XP_001969790.1|DERE	LOC4817088|XP_001356838.2|DPSE
OG0008095	LOC6553821|XP_001980516.2|DERE	LOC4802840|XP_001359676.3|DPSE
OG0008096	LOC6555804|XP_001982413.1|DERE	LOC6902176|XP_002133707.2|DPSE
OG0008097	LOC6549716|XP_001977407.1|DERE	LOC4814711|XP_015041853.1|DPSE
OG0008098	LOC6545922|XP_001972735.2|DERE	LOC4813162|XP_001353698.4|DPSE
OG0008099	LOC6544546|XP_001973468.1|DERE	LOC4813763|XP_001353322.3|DPSE
OG0008100	LOC6554675|XP_026832105.1|DERE	LOC4803322|XP_033233037.1|DPSE
OG0008101	LOC6550579|XP_001978180.2|DERE	LOC4814578|XP_001354821.3|DPSE
OG0008102	LOC26526208|XP_026832865.1|DERE	LOC4802335|XP_001359273.4|DPSE
OG0008103	LOC6550302|XP_001977756.1|DERE	LOC4814764|XP_001355016.2|DPSE
OG0008104	LOC6544530|XP_001973100.1|DERE	LOC4813171|XP_001353144.1|DPSE
OG0008105	LOC6552868|XP_026839823.1|DERE	LOC6897026|XP_015038899.2|DPSE
OG0008106	LOC6544257|XP_001973772.1|DERE	LOC4813886|XP_001353381.1|DPSE
OG0008107	LOC6553823|XP_026831578.1|DERE	LOC4802842|XP_033241778.1|DPSE
OG0008108	LOC6555670|XP_001982375.1|DERE	LOC4816079|XP_001355263.2|DPSE
OG0008109	LOC6550922|XP_001976889.1|DERE	LOC4815756|XP_001355221.1|DPSE
OG0008110	LOC6551492|XP_001977187.1|DERE	LOC4814467|XP_001354550.1|DPSE
OG0008111	LOC6555509|XP_001982397.1|DERE	LOC4815091|XP_001354790.2|DPSE
OG0008112	LOC6555556|XP_001982581.3|DERE	LOC4815522|XP_015041046.2|DPSE
OG0008113	LOC6551240|XP_001978332.1|DERE	LOC4814234|XP_015042292.1|DPSE
OG0008114	LOC6551239|XP_001978331.1|DERE	LOC4814233|XP_001354438.3|DPSE
OG0008115	LOC6550526|XP_026838284.1|DERE	LOC4814721|XP_033237601.1|DPSE
OG0008116	LOC6550523|XP_026837333.1|DERE	LOC6901390|XP_033238058.1|DPSE
OG0008117	LOC6550457|XP_026837400.1|DERE	LOC4814851|XP_015041832.2|DPSE
OG0008118	LOC6555781|XP_001982399.1|DERE	LOC4814865|XP_033237348.1|DPSE
OG0008119	LOC6550497|XP_001977812.1|DERE	LOC4815354|XP_001354568.1|DPSE
OG0008120	LOC6551522|XP_001977165.3|DERE	LOC4815005|XP_001354689.3|DPSE
OG0008121	LOC6546800|XP_001975894.2|DERE	LOC4804359|XP_001360933.3|DPSE
OG0008122	LOC6551487|XP_026837954.1|DERE	LOC4815974|XP_033241435.1|DPSE
OG0008123	LOC6551286|XP_001978430.1|DERE	LOC4814665|XP_001354695.2|DPSE
OG0008124	LOC6555756|XP_026838096.1|DERE	LOC4814343|XP_033238275.1|DPSE
OG0008125	LOC6550916|XP_001976883.1|DERE	LOC4815503|XP_001355393.3|DPSE
OG0008126	LOC6551250|XP_001978438.1|DERE	LOC4815600|XP_001355608.1|DPSE
OG0008127	LOC6551596|XP_026838029.1|DERE	LOC4815731|XP_033241432.1|DPSE
OG0008128	LOC6550749|XP_001978046.1|DERE	LOC4815691|XP_001355247.2|DPSE
OG0008129	LOC6551248|XP_001978436.1|DERE	LOC4814346|XP_033241262.1|DPSE
OG0008130	LOC6550373|XP_001977854.1|DERE	LOC4814496|XP_001354946.1|DPSE
OG0008131	LOC6555549|XP_026838903.1|DERE	LOC6901851|XP_015040905.2|DPSE
OG0008132	LOC6554830|XP_001982003.1|DERE	LOC4802165|XP_001359138.2|DPSE
OG0008133	LOC6551038|XP_001978305.1|DERE	LOC4814458|XP_001355088.3|DPSE
OG0008134	LOC6551251|XP_001978439.1|DERE	LOC4815599|XP_033238628.1|DPSE
OG0008135	LOC6552680|XP_001980919.1|DERE	LOC4803011|XP_001359813.2|DPSE
OG0008136	LOC6543437|XP_001968713.2|DERE	LOC4817099|XP_001356575.4|DPSE
OG0008137	LOC6551277|XP_001976896.3|DERE	LOC4815275|XP_001355176.2|DPSE
OG0008138	LOC26526986|XP_015014376.1|DERE	LOC6900002|XP_002135367.2|DPSE
OG0008139	LOC6549483|XP_001975767.1|DERE	LOC6898764|XP_033234479.1|DPSE
OG0008140	LOC6550915|XP_026838031.1|DERE	LOC6902033|XP_002133567.2|DPSE
OG0008141	LOC6551696|XP_001977157.1|DERE	LOC4815066|XP_033238221.1|DPSE
OG0008142	LOC6550433|XP_001977793.2|DERE	LOC4815517|XP_001355493.2|DPSE
OG0008143	LOC6550601|XP_001978023.1|DERE	LOC6899195|XP_033237771.1|DPSE
OG0008144	LOC6546649|XP_001975858.1|DERE	LOC4804752|XP_001361263.1|DPSE
OG0008145	LOC6551151|XP_026837508.1|DERE	LOC4815447|XP_033239346.1|DPSE
OG0008146	LOC6551681|XP_001978530.1|DERE	LOC4815048|XP_001355144.1|DPSE
OG0008147	LOC6551679|XP_026838382.1|DERE	LOC6901753|XP_033237578.1|DPSE
OG0008148	LOC6551333|XP_026837332.1|DERE	LOC4814631|XP_033240965.1|DPSE
OG0008149	LOC6551528|XP_026837669.1|DERE	LOC4815696|XP_001355570.1|DPSE
OG0008150	LOC6551524|XP_001977167.1|DERE	LOC4815407|XP_001355500.2|DPSE
OG0008151	LOC6550196|XP_026838279.1|DERE	LOC4815641|XP_033238717.1|DPSE
OG0008152	LOC6555665|XP_026838245.1|DERE	LOC6901978|XP_033240815.1|DPSE
OG0008153	LOC6548505|XP_001976654.1|DERE	LOC4803402|XP_001360130.3|DPSE
OG0008154	LOC6545745|XP_001972752.1|DERE	LOC6900367|XP_015042615.2|DPSE
OG0008155	LOC26527107|XP_015014400.1|DERE	LOC4813779|XP_001353894.3|DPSE
OG0008156	LOC6554740|XP_001981075.1|DERE	LOC4801121|XP_001358265.2|DPSE
OG0008157	LOC6552026|XP_001980672.2|DERE	LOC4801020|XP_001358190.3|DPSE
OG0008158	LOC6550493|XP_001977938.1|DERE	LOC4814759|XP_033239446.1|DPSE
OG0008159	LOC26526073|XP_015014214.1|DERE	LOC6900826|XP_002135184.2|DPSE
