Orthogroup	DERE.longest_only	DSUB.longest_only
OG0009507	LOC6545064|XP_001971042.1|DERE	LOC117892941|XP_034655155.1|DSUB
OG0009508	LOC6542387|XP_001968469.2|DERE	LOC117901492|XP_034668151.1|DSUB
OG0009509	LOC6548918|XP_001975346.1|DERE	LOC117891539|XP_034652941.1|DSUB
OG0009510	LOC6550569|XP_001978122.1|DERE	LOC117903600|XP_034671732.1|DSUB
OG0009511	LOC6551849|XP_001979646.2|DERE	LOC117891448|XP_034652822.1|DSUB
OG0009513	LOC6550143|XP_001977540.2|DERE	LOC117895931|XP_034659791.1|DSUB
OG0009517	LOC6541622|XP_001970165.1|DERE	LOC117902705|XP_034670150.1|DSUB
OG0009518	LOC26526463|XP_015014283.1|DERE	LOC117893357|XP_034655839.1|DSUB
OG0009519	LOC6545911|XP_026833882.1|DERE	LOC117894793|XP_034657913.1|DSUB
OG0009520	LOC6555187|XP_001981623.2|DERE	LOC117898034|XP_034663064.1|DSUB
OG0009521	LOC6546461|XP_001971333.1|DERE	LOC117893275|XP_034655732.1|DSUB
OG0009522	LOC6547946|XP_001976464.3|DERE	LOC117890580|XP_034651409.1|DSUB
OG0009523	LOC6548245|XP_001975194.1|DERE	LOC117889878|XP_034650277.1|DSUB
OG0009524	LOC6548658|XP_001975380.1|DERE	LOC117892397|XP_034654504.1|DSUB
OG0009525	LOC6547148|XP_001976123.1|DERE	LOC117890791|XP_034651756.1|DSUB
OG0009526	LOC6547149|XP_001976124.1|DERE	LOC117890605|XP_034651435.1|DSUB
OG0009527	LOC6547021|XP_001974663.1|DERE	LOC117891358|XP_034652684.1|DSUB
OG0009528	LOC6548080|XP_001975171.1|DERE	LOC117890202|XP_034650800.1|DSUB
OG0009529	LOC6548148|XP_001975222.1|DERE	LOC117890772|XP_034651734.1|DSUB
OG0009530	LOC6549506|XP_001975728.1|DERE	LOC117892645|XP_034654890.1|DSUB
OG0009531	LOC6547063|XP_001976021.2|DERE	LOC117891653|XP_034653096.1|DSUB
OG0009532	LOC6547987|XP_001975133.2|DERE	LOC117890406|XP_034651108.1|DSUB
OG0009533	LOC6547447|XP_001974860.1|DERE	LOC117891434|XP_034652797.1|DSUB
OG0009534	LOC6547264|XP_001974871.1|DERE	LOC117890270|XP_034650920.1|DSUB
OG0009535	LOC6547444|XP_001976380.1|DERE	LOC117891176|XP_034652391.1|DSUB
OG0009536	LOC6553843|XP_001980482.2|DERE	LOC117889770|XP_034650123.1|DSUB, LOC117897947|XP_034662938.1|DSUB
OG0009537	LOC6552036|XP_001980681.2|DERE	LOC117898319|XP_034663518.1|DSUB
OG0009538	LOC6554851|XP_015009113.1|DERE	LOC117896794|XP_034661181.1|DSUB
OG0009539	LOC6553506|XP_026831645.1|DERE	LOC117897690|XP_034662601.1|DSUB
OG0009540	LOC26526171|XP_015009368.1|DERE	LOC117896933|XP_034661364.1|DSUB
OG0009541	LOC113563751|XP_026831866.1|DERE	LOC117897110|XP_034661645.1|DSUB
OG0009542	LOC6555151|XP_001981162.2|DERE	LOC117898078|XP_034663145.1|DSUB
OG0009543	LOC6554501|XP_001981735.1|DERE	LOC117896748|XP_034661105.1|DSUB
OG0009544	LOC6552500|XP_001980855.2|DERE	LOC117898271|XP_034663417.1|DSUB
OG0009545	LOC26527114|XP_015009425.1|DERE	LOC117890633|XP_034651476.1|DSUB
OG0009546	LOC6553382|XP_001980199.2|DERE	LOC117898963|XP_034664593.1|DSUB
OG0009549	LOC6546431|XP_026832897.1|DERE	LOC117895888|XP_034659783.1|DSUB
OG0009560	LOC6550316|XP_001977904.1|DERE	LOC117896250|XP_034660316.1|DSUB
OG0009562	LOC6548881|XP_001974123.1|DERE	LOC117900339|XP_034666568.1|DSUB
OG0009563	LOC6545384|XP_001972591.2|DERE	LOC117893200|XP_034655605.1|DSUB
OG0009564	LOC26526196|XP_026837563.1|DERE	LOC117903150|XP_034670878.1|DSUB
OG0009565	LOC6545649|XP_026832920.1|DERE	LOC117895388|XP_034658903.1|DSUB
OG0009567	LOC26526227|XP_015010458.2|DERE	LOC117898531|XP_034663891.1|DSUB
OG0009569	LOC6550122|XP_001977703.2|DERE	LOC117892711|XP_034655022.1|DSUB
OG0009570	LOC6553941|XP_001979467.1|DERE	LOC117896739|XP_034661095.1|DSUB
OG0009571	LOC6551812|XP_001980581.1|DERE	LOC117899586|XP_034665595.1|DSUB
OG0009572	LOC6551507|XP_001978578.1|DERE	LOC117903811|XP_034672139.1|DSUB
OG0009574	LOC6551199|XP_026838173.1|DERE	LOC117903704|XP_034671976.1|DSUB
OG0009575	LOC6547138|XP_001976113.1|DERE	LOC117890763|XP_034651714.1|DSUB
OG0009576	LOC6552723|XP_001979052.1|DERE	LOC117897453|XP_034662190.1|DSUB
OG0009577	LOC6542941|XP_001968856.1|DERE	LOC117902648|XP_034670064.1|DSUB
OG0009578	LOC6549200|XP_026836474.1|DERE	LOC117900801|XP_034667178.1|DSUB
OG0009579	LOC6549871|XP_001978652.1|DERE	LOC117903484|XP_034671442.1|DSUB
OG0009580	LOC6541045|XP_001970356.1|DERE	LOC117891781|XP_034653340.1|DSUB
OG0009581	LOC6542283|XP_001969020.1|DERE	LOC117900480|XP_034666756.1|DSUB
OG0009582	LOC6544091|XP_026833646.1|DERE	LOC117895231|XP_034658620.1|DSUB
OG0009583	LOC6549697|XP_001977439.1|DERE	LOC117895553|XP_034659153.1|DSUB
OG0009584	LOC6550543|XP_001977975.1|DERE	LOC117903580|XP_034671691.1|DSUB
OG0009585	LOC6555342|XP_001981867.2|DERE	LOC117898858|XP_034664426.1|DSUB
OG0009586	LOC6544090|XP_001972995.1|DERE	LOC117895234|XP_034658631.1|DSUB
OG0009587	LOC6547475|XP_001976271.1|DERE	LOC117889918|XP_034650334.1|DSUB
OG0009588	LOC6555336|XP_001981861.1|DERE	LOC117896511|XP_034660756.1|DSUB
OG0009589	LOC26527060|XP_015014387.1|DERE	LOC117895571|XP_034659182.1|DSUB
OG0009590	LOC6543873|XP_001971508.1|DERE	LOC117894946|XP_034658162.1|DSUB
OG0009591	LOC6552429|XP_001980885.1|DERE	LOC117899239|XP_034665004.1|DSUB
OG0009592	LOC26526908|XP_015010538.1|DERE	LOC117896968|XP_034661408.1|DSUB
OG0009593	LOC6554082|XP_001979520.1|DERE	LOC117896356|XP_034660522.1|DSUB
OG0009594	LOC6554817|XP_001981798.1|DERE	LOC117899232|XP_034664996.1|DSUB
OG0009595	LOC6553295|XP_001979188.1|DERE	LOC117896817|XP_034661213.1|DSUB
OG0009596	LOC6553216|XP_001979218.1|DERE	LOC117899402|XP_034665279.1|DSUB
OG0009597	LOC6553227|XP_001979221.1|DERE	LOC117899401|XP_034665278.1|DSUB
OG0009598	LOC6553229|XP_001979223.2|DERE	LOC117899400|XP_034665276.1|DSUB
OG0009599	LOC6551922|XP_001980620.1|DERE	LOC117899783|XP_034665947.1|DSUB
OG0009600	LOC6553217|XP_001980142.1|DERE	LOC117898242|XP_034663378.1|DSUB
OG0009601	LOC6554650|XP_001981974.1|DERE	LOC117896844|XP_034661259.1|DSUB
OG0009602	LOC6554502|XP_001981736.2|DERE	LOC117896553|XP_034660830.1|DSUB
OG0009603	LOC6552439|XP_026831643.1|DERE	LOC117898375|XP_034663607.1|DSUB
OG0009604	LOC6550167|XP_001977605.1|DERE	LOC117903853|XP_034672212.1|DSUB
OG0009605	LOC6554412|XP_001981708.1|DERE	LOC117898754|XP_034664271.1|DSUB
OG0009606	LOC6554454|XP_001981713.1|DERE	LOC117896546|XP_034660822.1|DSUB
OG0009607	LOC6554455|XP_001981714.1|DERE	LOC117896545|XP_034660821.1|DSUB
OG0009608	LOC6554791|XP_001981988.1|DERE	LOC117898825|XP_034664383.1|DSUB
OG0009609	LOC6553318|XP_001980162.2|DERE	LOC117896103|XP_034660046.1|DSUB
OG0009610	LOC6554043|XP_001979528.1|DERE	LOC117896360|XP_034660526.1|DSUB
OG0009611	LOC6554044|XP_001979529.2|DERE	LOC117898060|XP_034663119.1|DSUB
OG0009612	LOC6553507|XP_001979353.1|DERE	LOC117897696|XP_034662608.1|DSUB
OG0009613	LOC6547474|XP_001976270.1|DERE	LOC117900020|XP_034666098.1|DSUB
OG0009614	LOC6552609|XP_001979889.1|DERE	LOC117896436|XP_034660655.1|DSUB
OG0009615	LOC6555080|XP_026839831.1|DERE	LOC117899368|XP_034665238.1|DSUB
OG0009616	LOC6555044|XP_001981614.1|DERE	LOC117899351|XP_034665209.1|DSUB
OG0009617	LOC6551840|XP_026832050.1|DERE	LOC117897049|XP_034661524.1|DSUB
OG0009619	LOC6555193|XP_001982289.1|DERE	LOC117899315|XP_034665138.1|DSUB
OG0009620	LOC6552907|XP_001980990.1|DERE	LOC117896313|XP_034660433.1|DSUB
OG0009621	LOC6552919|XP_001980992.1|DERE	LOC117899070|XP_034664727.1|DSUB
OG0009622	LOC6554086|XP_001979598.1|DERE	LOC117896670|XP_034661008.1|DSUB
OG0009624	LOC6555024|XP_026836111.1|DERE	LOC117897995|XP_034663011.1|DSUB
OG0009625	LOC6555247|XP_001981192.1|DERE	LOC117897940|XP_034662923.1|DSUB
OG0009626	LOC6554875|XP_001982213.1|DERE	LOC117897520|XP_034662327.1|DSUB
OG0009627	LOC6554901|XP_001982212.3|DERE	LOC117899113|XP_034664792.1|DSUB
OG0009628	LOC6554880|XP_001982218.1|DERE	LOC117897517|XP_034662324.1|DSUB
OG0009629	LOC6552328|XP_026831622.1|DERE	LOC117898477|XP_034663803.1|DSUB
OG0009630	LOC6552332|XP_001979791.1|DERE	LOC117898483|XP_034663810.1|DSUB
OG0009631	LOC6553662|XP_001980342.1|DERE	LOC117896005|XP_034659893.1|DSUB
OG0009632	LOC6551418|XP_001977144.1|DERE	LOC117895581|XP_034659207.1|DSUB
OG0009633	LOC6549060|XP_001975582.1|DERE	LOC117890181|XP_034650770.1|DSUB
OG0009634	LOC6554745|XP_001981088.1|DERE	LOC117898389|XP_034663636.1|DSUB
OG0009635	LOC6552692|XP_001979880.3|DERE	LOC117896210|XP_034660231.1|DSUB
OG0009636	LOC6546078|XP_001973497.1|DERE	LOC117894084|XP_034656842.1|DSUB
OG0009637	LOC6554146|XP_015008961.1|DERE	LOC117896071|XP_034659987.1|DSUB
OG0009638	LOC6551788|XP_001979613.1|DERE	LOC117896495|XP_034660726.1|DSUB
OG0009639	LOC6552987|XP_001979116.1|DERE	LOC117898102|XP_034663174.1|DSUB
OG0009640	LOC6555398|XP_001981648.1|DERE	LOC117898035|XP_034663066.1|DSUB
OG0009641	LOC6555263|XP_001982304.1|DERE	LOC117897371|XP_034662060.1|DSUB
OG0009642	LOC6555265|XP_001982306.1|DERE	LOC117896021|XP_034659919.1|DSUB
OG0009643	LOC6552619|XP_001979865.1|DERE	LOC117898605|XP_034664046.1|DSUB
OG0009644	LOC6554170|XP_026837863.1|DERE	LOC117897908|XP_034662876.1|DSUB
OG0009645	LOC6554345|XP_001982109.1|DERE	LOC117897068|XP_034661562.1|DSUB
OG0009646	LOC6555228|XP_001981184.1|DERE	LOC117896054|XP_034659953.1|DSUB
OG0009647	LOC6555246|XP_001981191.3|DERE	LOC117897577|XP_034662421.1|DSUB
OG0009648	LOC6552801|XP_001979029.1|DERE	LOC117898922|XP_034664525.1|DSUB
OG0009649	LOC6555096|XP_001981423.1|DERE	LOC117898668|XP_034664135.1|DSUB
OG0009650	LOC6547677|XP_026836483.1|DERE	LOC117902403|XP_034669631.1|DSUB
OG0009651	LOC26526425|XP_015015504.1|DERE	LOC117902138|XP_034669165.1|DSUB
OG0009653	LOC6543104|XP_001968609.1|DERE	LOC117900187|XP_034666327.1|DSUB
OG0009654	LOC6542062|XP_001968608.2|DERE	LOC117900188|XP_034666328.1|DSUB
OG0009655	LOC6541339|XP_026834243.1|DERE	LOC117902067|XP_034669043.1|DSUB
OG0009656	LOC6541679|XP_001970250.1|DERE	LOC117902193|XP_034669281.1|DSUB
OG0009657	LOC6541443|XP_001968413.2|DERE	LOC117901250|XP_034667821.1|DSUB
OG0009658	LOC6542205|XP_026834812.1|DERE	LOC117900650|XP_034666973.1|DSUB
OG0009659	LOC6543517|XP_001968717.1|DERE	LOC117900724|XP_034667083.1|DSUB
OG0009660	LOC6540850|XP_001968378.1|DERE	LOC117900209|XP_034666379.1|DSUB
OG0009661	LOC6541904|XP_001970193.1|DERE	LOC117902552|XP_034669881.1|DSUB
OG0009662	LOC6555985|XP_026834375.1|DERE	LOC117900505|XP_034666787.1|DSUB
OG0009663	LOC6543366|XP_015015272.1|DERE	LOC117902784|XP_034670277.1|DSUB
OG0009664	LOC6543088|XP_001968455.1|DERE	LOC117902656|XP_034670075.1|DSUB
OG0009665	LOC6542837|XP_001968234.3|DERE	LOC117901643|XP_034668368.1|DSUB
OG0009666	LOC6547230|XP_015012585.1|DERE	LOC117901573|XP_034668262.1|DSUB
OG0009667	LOC6548891|XP_001974133.1|DERE	LOC117901808|XP_034668613.1|DSUB
OG0009668	LOC6548744|XP_001974101.1|DERE	LOC117900860|XP_034667271.1|DSUB
OG0009669	LOC6549296|XP_026836302.1|DERE	LOC117900583|XP_034666884.1|DSUB
OG0009670	LOC6540654|XP_026834130.1|DERE	LOC117900839|XP_034667242.1|DSUB
OG0009671	LOC6549238|XP_001974345.1|DERE	LOC117902260|XP_034669410.1|DSUB
OG0009672	LOC6543064|XP_001969312.1|DERE	LOC117902624|XP_034670032.1|DSUB
OG0009673	LOC6541327|XP_001969314.1|DERE	LOC117902626|XP_034670036.1|DSUB
OG0009674	LOC6548939|XP_015012043.1|DERE	LOC117900260|XP_034666456.1|DSUB
OG0009675	LOC6542247|XP_001968951.1|DERE	LOC117901662|XP_034668392.1|DSUB
OG0009676	LOC6548364|XP_001973967.1|DERE	LOC117901013|XP_034667503.1|DSUB
OG0009677	LOC6542165|XP_001969205.1|DERE	LOC117902620|XP_034670029.1|DSUB
OG0009678	LOC6548905|XP_001974044.1|DERE, LOC6549655|XP_001978704.1|DERE	LOC117901428|XP_034668061.1|DSUB
OG0009679	LOC6542928|XP_001968847.1|DERE	LOC117901659|XP_034668389.1|DSUB
OG0009680	LOC6540794|XP_001969599.1|DERE	LOC117902758|XP_034670242.1|DSUB
OG0009681	LOC6547810|XP_026836780.1|DERE	LOC117890819|XP_034651780.1|DSUB
OG0009682	LOC6547637|XP_026836031.1|DERE	LOC117889854|XP_034650244.1|DSUB
OG0009683	LOC6541687|XP_001970687.1|DERE	LOC117892324|XP_034654367.1|DSUB
OG0009684	LOC6541263|XP_001970686.1|DERE	LOC117892318|XP_034654362.1|DSUB
OG0009685	LOC6541577|XP_026834594.1|DERE	LOC117892320|XP_034654364.1|DSUB
OG0009686	LOC6546952|XP_026836879.1|DERE	LOC117891265|XP_034652527.1|DSUB
OG0009687	LOC6546965|XP_001974607.1|DERE	LOC117892586|XP_034654815.1|DSUB
OG0009688	LOC6547192|XP_001974739.1|DERE	LOC117892111|XP_034654017.1|DSUB
OG0009689	LOC6547161|XP_026836360.1|DERE	LOC117890816|XP_034651777.1|DSUB
OG0009690	LOC6549558|XP_001975646.1|DERE	LOC117891582|XP_034653000.1|DSUB
OG0009691	LOC6547672|XP_001975027.2|DERE	LOC117892249|XP_034654252.1|DSUB
OG0009692	LOC6548660|XP_001975382.3|DERE	LOC117892399|XP_034654506.1|DSUB
OG0009693	LOC6546587|XP_026837028.1|DERE	LOC117890020|XP_034650517.1|DSUB
OG0009694	LOC6547250|XP_001976136.1|DERE	LOC117890850|XP_034651828.1|DSUB
OG0009695	LOC6548579|XP_026836353.1|DERE	LOC117892460|XP_034654602.1|DSUB
OG0009696	LOC26526886|XP_015015570.1|DERE	LOC117892020|XP_034653807.1|DSUB
OG0009697	LOC113563945|XP_026833588.1|DERE	LOC117898641|XP_034664095.1|DSUB
OG0009698	LOC6542799|XP_026834968.1|DERE	LOC117891420|XP_034652781.1|DSUB
OG0009699	LOC6547271|XP_015012533.1|DERE	LOC117890785|XP_034651748.1|DSUB
OG0009700	LOC6548567|XP_001976639.1|DERE	LOC117892044|XP_034653861.1|DSUB
OG0009701	LOC6554191|XP_026831714.1|DERE	LOC117898886|XP_034664460.1|DSUB
OG0009702	LOC6542082|XP_026834970.1|DERE	LOC117897906|XP_034662875.1|DSUB
OG0009703	LOC6540910|XP_001968145.1|DERE	LOC117902564|XP_034669897.1|DSUB
OG0009704	LOC6542378|XP_001970533.1|DERE	LOC117890186|XP_034650782.1|DSUB
OG0009705	LOC6546546|XP_001975911.1|DERE	LOC117892384|XP_034654486.1|DSUB
OG0009706	LOC6546806|XP_001975916.1|DERE	LOC117892378|XP_034654480.1|DSUB
OG0009707	LOC6552272|XP_001980752.1|DERE	LOC117898116|XP_034663194.1|DSUB
OG0009708	LOC6541129|XP_001970681.1|DERE	LOC117892326|XP_034654370.1|DSUB
OG0009709	LOC6541073|XP_001970678.1|DERE	LOC117892323|XP_034654366.1|DSUB
OG0009710	LOC6541475|XP_001970677.1|DERE	LOC117892317|XP_034654361.1|DSUB
OG0009711	LOC6542050|XP_001970662.1|DERE	LOC117889733|XP_034650047.1|DSUB
OG0009712	LOC6544964|XP_001973231.2|DERE	LOC117894531|XP_034657539.1|DSUB
OG0009713	LOC6543236|XP_001970408.2|DERE	LOC117889805|XP_034650173.1|DSUB
OG0009714	LOC6549517|XP_001975699.1|DERE	LOC117890129|XP_034650707.1|DSUB
OG0009715	LOC6547945|XP_026835691.1|DERE	LOC117890581|XP_034651410.1|DSUB
OG0009716	LOC6541064|XP_026835344.1|DERE	LOC117892629|XP_034654873.1|DSUB
OG0009717	LOC6547201|XP_001974787.1|DERE	LOC117890616|XP_034651448.1|DSUB
OG0009718	LOC6549161|XP_001975721.3|DERE	LOC117891509|XP_034652894.1|DSUB
OG0009719	LOC6548095|XP_001976601.1|DERE	LOC117891225|XP_034652462.1|DSUB
OG0009720	LOC6548309|XP_001975322.1|DERE	LOC117892547|XP_034654748.1|DSUB
OG0009721	LOC6546845|XP_001975947.2|DERE	LOC117890858|XP_034651835.1|DSUB
OG0009723	LOC6544209|XP_026832645.1|DERE	LOC117893874|XP_034656536.1|DSUB
OG0009724	LOC6547820|XP_001975007.1|DERE	LOC117891697|XP_034653179.1|DSUB
OG0009725	LOC6548088|XP_026836824.1|DERE	LOC117891725|XP_034653208.1|DSUB
OG0009726	LOC6552474|XP_001979832.1|DERE	LOC117898210|XP_034663325.1|DSUB
OG0009727	LOC6549182|XP_001975742.1|DERE	LOC117890352|XP_034651035.1|DSUB
OG0009728	LOC6547571|XP_001974848.2|DERE	LOC117892597|XP_034654826.1|DSUB
OG0009729	LOC6547570|XP_001974847.1|DERE	LOC117890932|XP_034651958.1|DSUB
OG0009730	LOC6551700|XP_001977161.2|DERE	LOC117903143|XP_034670872.1|DSUB
OG0009731	LOC6546994|XP_001976036.2|DERE	LOC117892756|XP_034655073.1|DSUB
OG0009732	LOC6542241|XP_001970464.1|DERE	LOC117891430|XP_034652792.1|DSUB
OG0009733	LOC6551622|XP_001977125.1|DERE	LOC117903446|XP_034671369.1|DSUB
OG0009734	LOC6551656|XP_001978570.2|DERE	LOC117903232|XP_034671023.1|DSUB
OG0009735	LOC6544801|XP_001971520.1|DERE	LOC117901959|XP_034668830.1|DSUB
OG0009736	LOC6551491|XP_026837531.1|DERE	LOC117903841|XP_034672187.1|DSUB
OG0009737	LOC6553660|XP_001980309.1|DERE	LOC117897256|XP_034661871.1|DSUB
OG0009738	LOC6550159|XP_001977669.1|DERE	LOC117891820|XP_034653448.1|DSUB
OG0009739	LOC6550161|XP_001977671.2|DERE	LOC117903585|XP_034671696.1|DSUB
OG0009740	LOC6551405|XP_001977224.1|DERE	LOC117897509|XP_034662303.1|DSUB
OG0009741	LOC6541853|XP_001969292.1|DERE	LOC117900777|XP_034667149.1|DSUB
OG0009742	LOC113564483|XP_026837406.1|DERE	LOC117890075|XP_034650614.1|DSUB
OG0009743	LOC6550078|XP_026837752.1|DERE	LOC117901152|XP_034667697.1|DSUB
OG0009744	LOC6550839|XP_015011011.1|DERE	LOC117903552|XP_034671643.1|DSUB
OG0009745	LOC6550248|XP_001977923.2|DERE	LOC117889607|XP_034649917.1|DSUB
OG0009746	LOC6545569|XP_001972672.1|DERE	LOC117893770|XP_034656404.1|DSUB, LOC117894248|XP_034657087.1|DSUB
OG0009747	LOC6542527|XP_001968332.1|DERE	LOC117901374|XP_034667975.1|DSUB
OG0009748	LOC6550356|XP_001977762.1|DERE	LOC117902274|XP_034669433.1|DSUB
OG0009749	LOC6546352|XP_026833070.1|DERE	LOC117893711|XP_034656289.1|DSUB
OG0009750	LOC6546477|XP_001971246.1|DERE	LOC117893121|XP_034655461.1|DSUB
OG0009751	LOC6549798|XP_001977321.1|DERE	LOC117903836|XP_034672179.1|DSUB
OG0009752	LOC6555524|XP_001982633.1|DERE	LOC117903820|XP_034672154.1|DSUB
OG0009753	LOC6555507|XP_001982632.1|DERE	LOC117903822|XP_034672166.1|DSUB
OG0009754	LOC26526149|XP_015012751.1|DERE	LOC117891961|XP_034653724.1|DSUB
OG0009755	LOC6550540|XP_001977965.1|DERE	LOC117896905|XP_034661368.1|DSUB
OG0009756	LOC6551450|XP_001977275.1|DERE	LOC117903483|XP_034671438.1|DSUB
OG0009757	LOC6548423|XP_001976731.1|DERE	LOC117901793|XP_034668594.1|DSUB
OG0009758	LOC6554959|XP_001981379.1|DERE	LOC117897787|XP_034662727.1|DSUB, LOC117896016|XP_034659913.1|DSUB
OG0009760	LOC6555698|XP_026838922.1|DERE	LOC117894590|XP_034657632.1|DSUB
OG0009761	LOC6555692|XP_001982469.1|DERE	LOC117901075|XP_034667582.1|DSUB
OG0009762	LOC6555601|XP_001982653.1|DERE	LOC117894481|XP_034657478.1|DSUB
OG0009763	LOC6545417|XP_001971161.1|DERE	LOC117895567|XP_034659174.1|DSUB
OG0009764	LOC6544089|XP_001972994.1|DERE	LOC117895233|XP_034658630.1|DSUB
OG0009765	LOC6543859|XP_001971086.1|DERE	LOC117894738|XP_034657828.1|DSUB
OG0009766	LOC6545190|XP_001972078.1|DERE	LOC117895267|XP_034658681.1|DSUB
OG0009767	LOC6545121|XP_026833259.1|DERE	LOC117895266|XP_034658680.1|DSUB
OG0009768	LOC6546040|XP_001971728.1|DERE	LOC117894833|XP_034657971.1|DSUB
OG0009769	LOC6545054|XP_001971561.1|DERE	LOC117893730|XP_034656342.1|DSUB
OG0009770	LOC6544056|XP_001971425.1|DERE	LOC117893449|XP_034655959.1|DSUB
OG0009771	LOC6544831|XP_001970989.1|DERE	LOC117895117|XP_034658414.1|DSUB
OG0009772	LOC6545695|XP_001971130.1|DERE	LOC117893428|XP_034655937.1|DSUB
OG0009773	LOC6544018|XP_001973018.1|DERE	LOC117893982|XP_034656685.1|DSUB
OG0009774	LOC6543662|XP_001972961.2|DERE	LOC117893588|XP_034656151.1|DSUB
OG0009775	LOC6544121|XP_001971415.2|DERE	LOC117894988|XP_034658226.1|DSUB
OG0009776	LOC6546085|XP_001972251.1|DERE	LOC117894021|XP_034656749.1|DSUB
OG0009777	LOC6546129|XP_026833168.1|DERE	LOC117893849|XP_034656507.1|DSUB
OG0009778	LOC6546134|XP_001971300.1|DERE	LOC117894853|XP_034657999.1|DSUB
OG0009779	LOC6545098|XP_015013257.1|DERE	LOC117894579|XP_034657611.1|DSUB
OG0009780	LOC6545100|XP_026833468.1|DERE	LOC117894568|XP_034657592.1|DSUB
OG0009781	LOC6543591|XP_026832614.1|DERE	LOC117894228|XP_034657035.1|DSUB
OG0009782	LOC6545410|XP_001971709.1|DERE	LOC117893008|XP_034655255.1|DSUB
OG0009783	LOC6545224|XP_001971058.1|DERE	LOC117895364|XP_034658839.1|DSUB
OG0009784	LOC6546495|XP_001971281.2|DERE	LOC117895592|XP_034659233.1|DSUB
OG0009785	LOC6543727|XP_026832981.1|DERE	LOC117893378|XP_034655863.1|DSUB
OG0009786	LOC6545592|XP_001972149.1|DERE	LOC117895523|XP_034659119.1|DSUB
OG0009787	LOC6545618|XP_026832621.1|DERE	LOC117895516|XP_034659112.1|DSUB
OG0009788	LOC6546478|XP_001971247.1|DERE	LOC117893123|XP_034655463.1|DSUB
OG0009789	LOC6543745|XP_001971704.1|DERE	LOC117894669|XP_034657737.1|DSUB
OG0009790	LOC6548286|XP_001975112.1|DERE	LOC117892041|XP_034653857.1|DSUB
OG0009791	LOC6545392|XP_001971622.1|DERE	LOC117895161|XP_034658507.1|DSUB
OG0009792	LOC6545808|XP_001971647.1|DERE	LOC117895149|XP_034658473.1|DSUB
OG0009793	LOC6545426|XP_001971012.1|DERE	LOC117894608|XP_034657650.1|DSUB
OG0009794	LOC6554816|XP_026831861.1|DERE	LOC117898490|XP_034663817.1|DSUB
OG0009795	LOC6550261|XP_001977712.1|DERE	LOC117896650|XP_034660991.1|DSUB
OG0009796	LOC6543784|XP_026832676.1|DERE	LOC117893804|XP_034656441.1|DSUB
OG0009797	LOC6543834|XP_001971406.1|DERE	LOC117894143|XP_034656928.1|DSUB
OG0009798	LOC6543835|XP_001971407.3|DERE	LOC117893702|XP_034656281.1|DSUB
OG0009799	LOC6546403|XP_001973548.1|DERE	LOC117893858|XP_034656518.1|DSUB
OG0009800	LOC6543897|XP_001973648.1|DERE	LOC117893542|XP_034656083.1|DSUB
OG0009801	LOC6546255|XP_001971767.1|DERE	LOC117894856|XP_034658004.1|DSUB
OG0009802	LOC6546257|XP_026833279.1|DERE	LOC117893034|XP_034655286.1|DSUB
OG0009803	LOC6545316|XP_001973242.1|DERE	LOC117894515|XP_034657516.1|DSUB
OG0009804	LOC6545044|XP_001973226.1|DERE	LOC117894533|XP_034657541.1|DSUB
OG0009805	LOC6545043|XP_001973225.1|DERE	LOC117894525|XP_034657530.1|DSUB
OG0009806	LOC6545041|XP_001973223.1|DERE	LOC117894514|XP_034657515.1|DSUB
OG0009807	LOC6544740|XP_001973202.1|DERE	LOC117894549|XP_034657561.1|DSUB
OG0009808	LOC26526380|XP_026832946.1|DERE	LOC117893011|XP_034655257.1|DSUB
OG0009809	LOC6544766|XP_001971496.1|DERE	LOC117894636|XP_034657699.1|DSUB
OG0009810	LOC6543599|XP_001973601.1|DERE	LOC117893657|XP_034656239.1|DSUB
OG0009811	LOC6543598|XP_001973600.2|DERE	LOC117893658|XP_034656240.1|DSUB
OG0009812	LOC6544799|XP_001971518.1|DERE	LOC117893769|XP_034656400.1|DSUB
OG0009813	LOC6545506|XP_001973346.2|DERE	LOC117894255|XP_034657099.1|DSUB
OG0009814	LOC6544281|XP_001971978.1|DERE	LOC117894388|XP_034657285.1|DSUB
OG0009815	LOC6545350|XP_001973290.1|DERE	LOC117893604|XP_034656171.1|DSUB
OG0009816	LOC6545598|XP_026832585.1|DERE	LOC117893467|XP_034655979.1|DSUB
OG0009817	LOC6545597|XP_001972709.2|DERE	LOC117893023|XP_034655271.1|DSUB
OG0009818	LOC6544960|XP_001972640.1|DERE	LOC117893885|XP_034656548.1|DSUB
OG0009819	LOC6544961|XP_001972641.1|DERE	LOC117893460|XP_034655970.1|DSUB
OG0009820	LOC6544962|XP_001972642.1|DERE	LOC117894411|XP_034657311.1|DSUB
OG0009821	LOC6546293|XP_001973525.3|DERE	LOC117894647|XP_034657710.1|DSUB
OG0009822	LOC6546247|XP_001972854.1|DERE	LOC117894222|XP_034657029.1|DSUB
OG0009823	LOC26526900|XP_015014356.1|DERE	LOC117895331|XP_034658795.1|DSUB
OG0009824	LOC6544240|XP_001972363.1|DERE	LOC117893754|XP_034656379.1|DSUB
OG0009825	LOC6544821|XP_001972657.1|DERE	LOC117895748|XP_034659510.1|DSUB
OG0009826	LOC6544141|XP_001973735.1|DERE	LOC117892999|XP_034655245.1|DSUB
