Orthogroup	DERE.longest_only	DGUA.longest_only
OG0010227	LOC26526873|XP_015010534.1|DERE	LOC117586557|XP_034132611.1|DGUA
OG0010228	LOC6553993|XP_001979452.1|DERE	LOC117586266|XP_034132100.1|DGUA
OG0010229	LOC6553958|XP_001979553.1|DERE	LOC117586444|XP_034132375.1|DGUA
OG0010230	LOC6553816|XP_001979549.1|DERE	LOC117586455|XP_034132389.1|DGUA
OG0010231	LOC6555328|XP_001981215.1|DERE	LOC117582966|XP_034126973.1|DGUA
OG0010232	LOC26526715|XP_015010515.1|DERE	LOC117589562|XP_034137492.1|DGUA
OG0010233	LOC6555174|XP_026839508.1|DERE	LOC117589680|XP_034137725.1|DGUA
OG0010234	LOC26526187|XP_026839535.1|DERE	LOC117583405|XP_034127582.1|DGUA
OG0010236	LOC6554476|XP_001981289.2|DERE	LOC117583780|XP_034128233.1|DGUA
OG0010237	LOC6554621|XP_026833519.1|DERE	LOC117585709|XP_034131237.1|DGUA
OG0010238	LOC6554285|XP_001981753.1|DERE	LOC117591226|XP_034140291.1|DGUA
OG0010239	LOC6555303|XP_001982324.1|DERE	LOC117582975|XP_034126988.1|DGUA
OG0010240	LOC6541029|XP_001969556.1|DERE	LOC117584136|XP_034128780.1|DGUA
OG0010241	LOC26526482|XP_015010489.1|DERE	LOC117589602|XP_034137567.1|DGUA
OG0010242	LOC6554416|XP_001981917.1|DERE	LOC117583127|XP_034127209.1|DGUA
OG0010243	LOC6554719|XP_001981081.1|DERE	LOC117583553|XP_034127805.1|DGUA
OG0010244	LOC6552232|XP_001979797.1|DERE	LOC117582942|XP_034126939.1|DGUA
OG0010245	LOC6552193|XP_001979738.1|DERE	LOC117586240|XP_034132068.1|DGUA
OG0010246	LOC6553555|XP_026837682.1|DERE	LOC117589700|XP_034137753.1|DGUA
OG0010247	LOC6554304|XP_001982128.1|DERE	LOC117582906|XP_034126891.1|DGUA
OG0010248	LOC26527009|XP_026831946.1|DERE	LOC117583515|XP_034127751.1|DGUA
OG0010249	LOC6553964|XP_001980522.1|DERE	LOC117590116|XP_034138357.1|DGUA
OG0010250	LOC6553566|XP_001980336.1|DERE	LOC117589821|XP_034137943.1|DGUA
OG0010251	LOC6553441|XP_001979391.1|DERE	LOC117584949|XP_034130033.1|DGUA
OG0010253	LOC6547887|XP_001976431.1|DERE	LOC117591986|XP_034141320.1|DGUA
OG0010254	LOC6547794|XP_001976411.1|DERE	LOC117580460|XP_034122928.1|DGUA
OG0010255	LOC6551692|XP_001977153.1|DERE, LOC113564628|XP_026838752.1|DERE	LOC117588646|XP_034135970.1|DGUA
OG0010256	LOC6554436|XP_001982134.1|DERE	LOC117582984|XP_034127000.1|DGUA
OG0010258	LOC6544659|XP_001972488.1|DERE	LOC117580478|XP_034122952.1|DGUA
OG0010259	LOC6546342|XP_001972286.2|DERE	LOC117580532|XP_034123017.1|DGUA
OG0010260	LOC6542778|XP_001969240.1|DERE	LOC117584094|XP_034128733.1|DGUA
OG0010267	LOC6546538|XP_026832875.1|DERE	LOC117589316|XP_034137014.1|DGUA
OG0010272	LOC6549601|XP_001975734.1|DERE	LOC117581363|XP_034124392.1|DGUA
OG0010276	LOC6549815|XP_015011071.2|DERE	LOC117580769|XP_034123354.1|DGUA
OG0010277	LOC6555209|XP_001982077.1|DERE	LOC117589846|XP_034137993.1|DGUA
OG0010279	LOC6554151|XP_001981908.3|DERE	LOC117582897|XP_034126881.1|DGUA
OG0010280	LOC6549679|XP_001977438.1|DERE	LOC117588563|XP_034135841.1|DGUA
OG0010282	LOC6554609|XP_001981561.1|DERE	LOC117583202|XP_034127297.1|DGUA
OG0010283	LOC6553268|XP_001980127.1|DERE	LOC117586472|XP_034132452.1|DGUA
OG0010284	LOC6554908|XP_001981593.1|DERE	LOC117582845|XP_034126790.1|DGUA
OG0010285	LOC6554881|XP_001982219.1|DERE	LOC117585633|XP_034131108.1|DGUA
OG0010286	LOC6554594|XP_001981329.1|DERE	LOC117585372|XP_034130710.1|DGUA
OG0010287	LOC6555196|XP_001982292.1|DERE	LOC117589843|XP_034137990.1|DGUA
OG0010288	LOC6553867|XP_001979610.1|DERE	LOC117582853|XP_034126812.1|DGUA
OG0010289	LOC6555402|XP_026831521.1|DERE	LOC117583308|XP_034127443.1|DGUA
OG0010290	LOC6554711|XP_001981961.1|DERE	LOC117583442|XP_034127634.1|DGUA
OG0010291	LOC6555244|XP_001981189.1|DERE	LOC117583407|XP_034127584.1|DGUA
OG0010292	LOC6555097|XP_001981424.1|DERE	LOC117589859|XP_034138014.1|DGUA
OG0010293	LOC6541366|XP_001968402.1|DERE	LOC117582490|XP_034126153.1|DGUA
OG0010294	LOC6548904|XP_001974043.1|DERE	LOC117587615|XP_034134362.1|DGUA
OG0010295	LOC6540884|XP_001968823.1|DERE	LOC117587926|XP_034134804.1|DGUA
OG0010296	LOC6541896|XP_001970520.1|DERE	LOC117578852|XP_034120532.1|DGUA
OG0010297	LOC113564101|XP_026834800.1|DERE	LOC117580287|XP_034122695.1|DGUA, LOC117590287|XP_034138667.1|DGUA
OG0010298	LOC6546951|XP_001974601.1|DERE	LOC117582139|XP_034125616.1|DGUA
OG0010300	LOC6547150|XP_001976125.1|DERE	LOC117584657|XP_034129579.1|DGUA
OG0010301	LOC6553069|XP_001979090.3|DERE	LOC117586037|XP_034131774.1|DGUA
OG0010302	LOC26526412|XP_015012801.2|DERE	LOC117589811|XP_034137934.1|DGUA
OG0010303	LOC6548007|XP_001976502.1|DERE	LOC117580889|XP_034123569.1|DGUA
OG0010304	LOC6550046|XP_001977512.1|DERE	LOC117580873|XP_034123514.1|DGUA
OG0010305	LOC6550011|XP_001977477.1|DERE	LOC117590961|XP_034139904.1|DGUA
OG0010306	LOC6550020|XP_026838332.1|DERE	LOC117590946|XP_034139885.1|DGUA
OG0010307	LOC6551046|XP_001977031.3|DERE	LOC117581431|XP_034124491.1|DGUA
OG0010308	LOC6549676|XP_001977435.1|DERE	LOC117588588|XP_034135883.1|DGUA
OG0010309	LOC26526303|XP_015014254.1|DERE	LOC117586877|XP_034133068.1|DGUA
OG0010310	LOC6555629|XP_001982513.3|DERE	LOC117588345|XP_034135446.1|DGUA
OG0010311	LOC6550359|XP_026837719.1|DERE	LOC117590208|XP_034138551.1|DGUA
OG0010312	LOC6550386|XP_001977753.1|DERE	LOC117590330|XP_034138716.1|DGUA
OG0010313	LOC6543883|XP_001973642.2|DERE	LOC117589285|XP_034136967.1|DGUA
OG0010314	LOC6551014|XP_001978265.2|DERE	LOC117588363|XP_034135469.1|DGUA
OG0010315	LOC6551570|XP_001977291.1|DERE	LOC117580775|XP_034123362.1|DGUA
OG0010316	LOC113564278|XP_026836222.1|DERE	LOC117592376|XP_034141966.1|DGUA, LOC117588323|XP_034135414.1|DGUA
OG0010318	LOC6551229|XP_001978341.1|DERE	LOC117591047|XP_034140034.1|DGUA
OG0010319	LOC6555591|XP_001982616.1|DERE	LOC117580931|XP_034123602.1|DGUA
OG0010320	LOC6551673|XP_001977176.1|DERE	LOC117591295|XP_034140387.1|DGUA
OG0010321	LOC6543700|XP_001971907.3|DERE	LOC117579951|XP_034122016.1|DGUA
OG0010322	LOC6543706|XP_001971913.1|DERE	LOC117579692|XP_034121573.1|DGUA
OG0010323	LOC6545471|XP_026832567.1|DERE	LOC117588845|XP_034136231.1|DGUA
OG0010324	LOC6543714|XP_001971857.1|DERE	LOC117579390|XP_034121154.1|DGUA
OG0010325	LOC6544093|XP_001971434.2|DERE	LOC117579562|XP_034121375.1|DGUA
OG0010326	LOC6546330|XP_001971806.3|DERE	LOC117587378|XP_034133919.1|DGUA
OG0010327	LOC6544274|XP_001971960.2|DERE	LOC117589260|XP_034136928.1|DGUA
OG0010328	LOC6545317|XP_001973243.1|DERE	LOC117588960|XP_034136438.1|DGUA
OG0010329	LOC6545038|XP_001973220.1|DERE	LOC117588938|XP_034136407.1|DGUA
OG0010330	LOC6546305|XP_001972846.1|DERE	LOC117579941|XP_034121988.1|DGUA
OG0010331	LOC6546395|XP_026833563.1|DERE	LOC117579602|XP_034121426.1|DGUA
OG0010332	LOC6550614|XP_001978141.1|DERE	LOC117581032|XP_034123753.1|DGUA
OG0010333	LOC6540867|XP_001970033.1|DERE	LOC117584625|XP_034129537.1|DGUA
OG0010334	LOC6541323|XP_001969815.1|DERE	LOC117582475|XP_034126109.1|DGUA
OG0010335	LOC6550018|XP_026837859.1|DERE	LOC117590943|XP_034139877.1|DGUA
OG0010336	LOC6555569|XP_001982486.1|DERE	LOC117588664|XP_034135997.1|DGUA
OG0010337	LOC6550183|XP_001978322.1|DERE	LOC117591029|XP_034140015.1|DGUA
OG0010338	LOC6550753|XP_001978050.1|DERE	LOC117581538|XP_034124743.1|DGUA
OG0010339	LOC6551901|XP_001980616.1|DERE	LOC117587065|XP_034133398.1|DGUA
OG0010340	LOC6551482|XP_001978515.1|DERE	LOC117588573|XP_034135860.1|DGUA
OG0010341	LOC6551481|XP_001978514.1|DERE	LOC117588572|XP_034135859.1|DGUA
OG0010342	LOC6551257|XP_001977071.2|DERE	LOC117590544|XP_034139164.1|DGUA
OG0010343	LOC6552820|XP_001979971.1|DERE	LOC117580984|XP_034123670.1|DGUA
OG0010344	LOC6551360|XP_001978373.1|DERE	LOC117581466|XP_034124579.1|DGUA
OG0010345	LOC6550439|XP_001977799.1|DERE	LOC117591376|XP_034140509.1|DGUA
OG0010346	LOC6555699|XP_026838924.1|DERE	LOC117590768|XP_034139605.1|DGUA
OG0010347	LOC6550197|XP_001977586.1|DERE	LOC117581523|XP_034124708.1|DGUA
OG0010348	LOC6542554|XP_001970433.1|DERE	LOC117592310|XP_034141875.1|DGUA
OG0010349	LOC6551155|XP_001976856.1|DERE	LOC117590710|XP_034139501.1|DGUA
OG0010350	LOC6550974|XP_026837533.1|DERE	LOC117580751|XP_034123334.1|DGUA
OG0010351	LOC6551093|XP_001977107.1|DERE	LOC117591043|XP_034140029.1|DGUA
OG0010352	LOC6550756|XP_001976734.1|DERE	LOC117588739|XP_034136107.1|DGUA
OG0010353	LOC6551592|XP_026838509.1|DERE	LOC117581175|XP_034124009.1|DGUA
OG0010354	LOC6549763|XP_001976782.1|DERE	LOC117581584|XP_034124826.1|DGUA
OG0010355	LOC6551208|XP_026838589.1|DERE	LOC117580788|XP_034123375.1|DGUA
OG0010356	LOC6550280|XP_026837743.1|DERE	LOC117588382|XP_034135497.1|DGUA
OG0010357	LOC6549793|XP_001977316.1|DERE	LOC117588371|XP_034135478.1|DGUA
OG0010358	LOC6550142|XP_001977539.1|DERE	LOC117581352|XP_034124375.1|DGUA
OG0010359	LOC6555696|XP_026838927.1|DERE	LOC117590784|XP_034139624.1|DGUA
OG0010360	LOC6555694|XP_001982471.1|DERE	LOC117590702|XP_034139492.1|DGUA
OG0010361	LOC6555693|XP_001982470.1|DERE	LOC117590697|XP_034139489.1|DGUA
OG0010362	LOC6555795|XP_001982465.1|DERE	LOC117590731|XP_034139530.1|DGUA
OG0010363	LOC6549745|XP_001977348.1|DERE	LOC117581345|XP_034124363.1|DGUA
OG0010364	LOC6550566|XP_001977944.1|DERE	LOC117590354|XP_034138780.1|DGUA
OG0010365	LOC6549926|XP_001978676.2|DERE	LOC117581252|XP_034124147.1|DGUA
OG0010366	LOC6550000|XP_001977466.1|DERE	LOC117580981|XP_034123666.1|DGUA
OG0010367	LOC6550786|XP_026837561.1|DERE	LOC117588603|XP_034135903.1|DGUA
OG0010368	LOC6550230|XP_001978198.1|DERE	LOC117588610|XP_034135911.1|DGUA
OG0010369	LOC6550774|XP_001976756.1|DERE	LOC117590247|XP_034138611.1|DGUA
OG0010370	LOC6551572|XP_001977293.1|DERE	LOC117580776|XP_034123363.1|DGUA
OG0010371	LOC6551451|XP_001977276.1|DERE	LOC117581284|XP_034124199.1|DGUA
OG0010372	LOC6551027|XP_001978262.1|DERE	LOC117588693|XP_034136032.1|DGUA
OG0010373	LOC6551015|XP_001978266.2|DERE	LOC117588362|XP_034135468.1|DGUA
OG0010374	LOC6550013|XP_001977479.1|DERE	LOC117590952|XP_034139891.1|DGUA
OG0010375	LOC6550014|XP_001977480.1|DERE	LOC117590953|XP_034139892.1|DGUA
OG0010376	LOC6550661|XP_001978069.2|DERE	LOC117581303|XP_034124235.1|DGUA
OG0010377	LOC6549967|XP_001978740.1|DERE	LOC117580860|XP_034123499.1|DGUA
OG0010378	LOC6550945|XP_001976965.2|DERE	LOC117580781|XP_034123368.1|DGUA
OG0010379	LOC26526009|XP_015011429.2|DERE	LOC117588596|XP_034135892.1|DGUA
OG0010380	LOC6551472|XP_001978553.1|DERE	LOC117580794|XP_034123380.1|DGUA
OG0010381	LOC26526981|XP_015011491.1|DERE	LOC117581367|XP_034124393.1|DGUA
OG0010382	LOC6551445|XP_001978543.1|DERE	LOC117580898|XP_034123549.1|DGUA
OG0010383	LOC6551442|XP_001978540.1|DERE	LOC117580829|XP_034123441.1|DGUA
OG0010384	LOC6551249|XP_001978437.1|DERE	LOC117590773|XP_034139612.1|DGUA
OG0010385	LOC6543389|XP_001968909.1|DERE	LOC117591309|XP_034140406.1|DGUA
OG0010386	LOC6543258|XP_001969027.1|DERE	LOC117590917|XP_034139840.1|DGUA
OG0010387	LOC6540597|XP_001968892.1|DERE	LOC117590905|XP_034139826.1|DGUA
OG0010388	LOC6542767|XP_026834364.1|DERE	LOC117588192|XP_034135205.1|DGUA
OG0010389	LOC6541362|XP_001969302.1|DERE	LOC117588189|XP_034135200.1|DGUA
OG0010390	LOC26526074|XP_015012733.1|DERE	LOC117584636|XP_034129552.1|DGUA
OG0010391	LOC6549311|XP_001974233.1|DERE	LOC117584624|XP_034129536.1|DGUA
OG0010392	LOC6541502|XP_026835156.1|DERE	LOC117587678|XP_034134460.1|DGUA
OG0010393	LOC6542005|XP_001968476.1|DERE	LOC117584310|XP_034129027.1|DGUA
OG0010394	LOC6540899|XP_001970028.3|DERE	LOC117584519|XP_034129355.1|DGUA
OG0010395	LOC6548908|XP_001974175.3|DERE	LOC117588159|XP_034135158.1|DGUA
OG0010396	LOC6542803|XP_001969244.1|DERE	LOC117583921|XP_034128491.1|DGUA
OG0010397	LOC6540780|XP_001969590.3|DERE	LOC117584635|XP_034129551.1|DGUA
OG0010398	LOC6542889|XP_001969621.1|DERE	LOC117587666|XP_034134448.1|DGUA
OG0010399	LOC6541833|XP_001969617.1|DERE	LOC117587538|XP_034134233.1|DGUA
OG0010400	LOC6542009|XP_001969608.1|DERE	LOC117587813|XP_034134660.1|DGUA
OG0010401	LOC6540745|XP_001969600.1|DERE	LOC117587808|XP_034134653.1|DGUA
OG0010402	LOC6542211|XP_015015007.1|DERE	LOC117587713|XP_034134507.1|DGUA
OG0010403	LOC6541035|XP_001969338.2|DERE	LOC117587710|XP_034134505.1|DGUA
OG0010404	LOC6548966|XP_001974198.1|DERE	LOC117587874|XP_034134743.1|DGUA
OG0010405	LOC6548965|XP_001974197.1|DERE	LOC117587875|XP_034134744.1|DGUA
OG0010406	LOC6548963|XP_026836199.1|DERE	LOC117587877|XP_034134745.1|DGUA
OG0010407	LOC6542037|XP_001970004.3|DERE	LOC117587703|XP_034134491.1|DGUA
OG0010408	LOC6541477|XP_001969748.1|DERE	LOC117587537|XP_034134232.1|DGUA
OG0010409	LOC113564113|XP_026834950.1|DERE	LOC117584254|XP_034128949.1|DGUA
OG0010410	LOC113564760|XP_026839388.1|DERE, LOC6556001|XP_026839304.1|DERE, LOC26526481|XP_026834265.1|DERE	LOC117583979|XP_034128576.1|DGUA
OG0010411	LOC6546455|XP_001971235.1|DERE	LOC117581797|XP_034125129.1|DGUA
OG0010412	LOC6549120|XP_001974146.1|DERE	LOC117581948|XP_034125321.1|DGUA
OG0010413	LOC6542903|XP_001968392.1|DERE	LOC117581953|XP_034125327.1|DGUA
OG0010414	LOC6542043|XP_026835081.1|DERE	LOC117581986|XP_034125369.1|DGUA
OG0010415	LOC6541876|XP_001970123.1|DERE	LOC117584459|XP_034129266.1|DGUA
OG0010416	LOC6543214|XP_001969900.1|DERE	LOC117584163|XP_034128818.1|DGUA
OG0010417	LOC6542972|XP_001969902.1|DERE	LOC117584213|XP_034128873.1|DGUA
OG0010418	LOC6543351|XP_001969909.1|DERE	LOC117584223|XP_034128895.1|DGUA
OG0010419	LOC6541799|XP_001969945.1|DERE	LOC117584463|XP_034129271.1|DGUA
OG0010420	LOC6541667|XP_001969037.2|DERE	LOC117584665|XP_034129584.1|DGUA
OG0010421	LOC6541699|XP_001968298.1|DERE	LOC117582075|XP_034125523.1|DGUA
OG0010422	LOC6542816|XP_001969697.2|DERE	LOC117584446|XP_034129254.1|DGUA
OG0010423	LOC26526573|XP_015012818.1|DERE	LOC117587681|XP_034134464.1|DGUA
OG0010424	LOC6542187|XP_026834729.1|DERE	LOC117584395|XP_034129143.1|DGUA
OG0010425	LOC6549190|XP_001974409.3|DERE	LOC117582005|XP_034125391.1|DGUA
OG0010426	LOC6549189|XP_001974408.1|DERE	LOC117581902|XP_034125261.1|DGUA
OG0010427	LOC6542582|XP_001968819.2|DERE	LOC117584400|XP_034129154.1|DGUA
OG0010428	LOC6548801|XP_001974058.1|DERE	LOC117584835|XP_034129856.1|DGUA
OG0010429	LOC6541719|XP_001970187.1|DERE	LOC117581695|XP_034124963.1|DGUA
OG0010430	LOC6542070|XP_001968318.1|DERE	LOC117582116|XP_034125581.1|DGUA
OG0010431	LOC6542623|XP_001968583.1|DERE	LOC117581995|XP_034125382.1|DGUA
OG0010432	LOC6542868|XP_001968586.1|DERE	LOC117581996|XP_034125383.1|DGUA
OG0010433	LOC6541076|XP_001968595.1|DERE	LOC117582613|XP_034126378.1|DGUA
OG0010434	LOC6543400|XP_001968360.1|DERE	LOC117582528|XP_034126220.1|DGUA
OG0010435	LOC6540823|XP_001968741.1|DERE	LOC117584772|XP_034129765.1|DGUA
OG0010436	LOC6542899|XP_026834586.1|DERE	LOC117582118|XP_034125585.1|DGUA
OG0010437	LOC6542132|XP_001970094.1|DERE	LOC117584342|XP_034129065.1|DGUA
OG0010439	LOC6548361|XP_001973964.1|DERE	LOC117591069|XP_034140062.1|DGUA
OG0010440	LOC6549568|XP_001974470.1|DERE	LOC117584218|XP_034128888.1|DGUA
OG0010441	LOC26527028|XP_015012900.1|DERE	LOC117584468|XP_034129280.1|DGUA
OG0010442	LOC6553797|XP_001980445.1|DERE	LOC117586399|XP_034132322.1|DGUA
OG0010443	LOC6541105|XP_001968963.1|DERE	LOC117584108|XP_034128747.1|DGUA
OG0010444	LOC6541553|XP_001968961.1|DERE	LOC117584130|XP_034128774.1|DGUA
OG0010445	LOC6543234|XP_001968443.1|DERE	LOC117584101|XP_034128741.1|DGUA
OG0010446	LOC26526288|XP_015015481.1|DERE	LOC117581884|XP_034125241.1|DGUA
OG0010447	LOC6545806|XP_026833904.1|DERE	LOC117589291|XP_034136972.1|DGUA
OG0010448	LOC6546132|XP_001972265.1|DERE	LOC117580406|XP_034122844.1|DGUA
OG0010449	LOC6544714|XP_001971490.1|DERE	LOC117579207|XP_034120867.1|DGUA
OG0010450	LOC6545125|XP_001971071.1|DERE	LOC117587200|XP_034133635.1|DGUA
OG0010451	LOC6543568|XP_001971828.1|DERE	LOC117587400|XP_034133947.1|DGUA
OG0010452	LOC6545587|XP_001972144.3|DERE	LOC117579275|XP_034120962.1|DGUA
OG0010453	LOC6545617|XP_001972151.1|DERE	LOC117579273|XP_034120959.1|DGUA
OG0010454	LOC6544020|XP_001973020.1|DERE	LOC117588871|XP_034136269.1|DGUA
OG0010455	LOC6545819|XP_001972172.1|DERE	LOC117580337|XP_034122732.1|DGUA
OG0010456	LOC6546323|XP_001972935.1|DERE	LOC117589190|XP_034136807.1|DGUA
OG0010457	LOC6544210|XP_026832889.1|DERE	LOC117579464|XP_034121243.1|DGUA
OG0010458	LOC6544211|XP_001971904.2|DERE	LOC117579560|XP_034121372.1|DGUA
OG0010459	LOC6543699|XP_026833922.1|DERE	LOC117579682|XP_034121561.1|DGUA
OG0010460	LOC6543702|XP_001971909.2|DERE	LOC117579686|XP_034121564.1|DGUA
OG0010461	LOC6544269|XP_001971955.1|DERE	LOC117579542|XP_034121351.1|DGUA
OG0010462	LOC6545136|XP_026832864.1|DERE	LOC117588997|XP_034136496.1|DGUA
OG0010463	LOC6544744|XP_001973206.1|DERE	LOC117588969|XP_034136448.1|DGUA
OG0010464	LOC6545108|XP_001973216.1|DERE	LOC117588946|XP_034136416.1|DGUA
OG0010465	LOC6544965|XP_001973232.1|DERE	LOC117588964|XP_034136443.1|DGUA
OG0010466	LOC6545314|XP_026833001.1|DERE	LOC117588934|XP_034136402.1|DGUA
OG0010467	LOC6545315|XP_001973241.2|DERE	LOC117588955|XP_034136433.1|DGUA
OG0010468	LOC6546404|XP_001973549.1|DERE	LOC117580512|XP_034122995.1|DGUA
OG0010469	LOC6545682|XP_001971173.1|DERE	LOC117579800|XP_034121765.1|DGUA
OG0010470	LOC6543941|XP_001971398.1|DERE	LOC117589273|XP_034136955.1|DGUA
OG0010471	LOC6544163|XP_001971388.1|DERE	LOC117589442|XP_034137272.1|DGUA
OG0010472	LOC6546479|XP_001971248.1|DERE	LOC117589137|XP_034136713.1|DGUA
OG0010473	LOC6544667|XP_001972004.1|DERE	LOC117579429|XP_034121202.1|DGUA
OG0010474	LOC113563934|XP_026833404.1|DERE	LOC117587344|XP_034133875.1|DGUA
OG0010475	LOC6543730|XP_001973618.1|DERE	LOC117587155|XP_034133551.1|DGUA
OG0010476	LOC6545829|XP_001972198.1|DERE	LOC117580290|XP_034122655.1|DGUA
OG0010477	LOC6546213|XP_001971781.1|DERE	LOC117587202|XP_034133638.1|DGUA
OG0010478	LOC6544074|XP_001971433.1|DERE	LOC117579561|XP_034121373.1|DGUA
OG0010479	LOC6544051|XP_001971420.1|DERE	LOC117579855|XP_034121857.1|DGUA
OG0010480	LOC6543661|XP_001972960.1|DERE	LOC117589048|XP_034136566.1|DGUA
OG0010481	LOC6546281|XP_001972905.1|DERE	LOC117587384|XP_034133928.1|DGUA
OG0010482	LOC6544928|XP_026832229.1|DERE	LOC117589371|XP_034137173.1|DGUA
OG0010483	LOC6545740|XP_001972747.1|DERE	LOC117579937|XP_034121983.1|DGUA
OG0010484	LOC6544171|XP_001973770.1|DERE	LOC117589031|XP_034136550.1|DGUA
OG0010485	LOC6545779|XP_026832724.1|DERE	LOC117580565|XP_034123057.1|DGUA
OG0010486	LOC6544128|XP_001973680.1|DERE	LOC117579154|XP_034120804.1|DGUA
OG0010487	LOC6544451|XP_026833695.1|DERE	LOC117580398|XP_034122835.1|DGUA
OG0010488	LOC6546361|XP_001972893.1|DERE	LOC117579191|XP_034120850.1|DGUA
OG0010489	LOC6545870|XP_001972721.1|DERE	LOC117579225|XP_034120890.1|DGUA
OG0010490	LOC6543101|XP_001969082.2|DERE	LOC117588390|XP_034135533.1|DGUA
OG0010491	LOC6548161|XP_001975122.1|DERE	LOC117592650|XP_034142485.1|DGUA
OG0010492	LOC6546004|XP_001972816.2|DERE	LOC117579371|XP_034121129.1|DGUA
OG0010493	LOC6546169|XP_001972866.1|DERE	LOC117579206|XP_034120866.1|DGUA
OG0010494	LOC26526381|XP_015014267.1|DERE	LOC117579379|XP_034121143.1|DGUA
OG0010495	LOC6545439|XP_001972660.1|DERE	LOC117580108|XP_034122272.1|DGUA
OG0010496	LOC6545293|XP_001972632.3|DERE	LOC117579072|XP_034120667.1|DGUA
OG0010497	LOC6544959|XP_026833423.1|DERE	LOC117580484|XP_034122957.1|DGUA
OG0010498	LOC6540732|XP_001970346.1|DERE	LOC117588674|XP_034136012.1|DGUA
OG0010499	LOC6547827|XP_001974974.1|DERE	LOC117582291|XP_034125822.1|DGUA
OG0010500	LOC6547636|XP_001974953.1|DERE	LOC117592497|XP_034142233.1|DGUA
OG0010501	LOC6549338|XP_001975638.1|DERE	LOC117592558|XP_034142324.1|DGUA
OG0010502	LOC6545954|XP_026833677.1|DERE	LOC117580490|XP_034122969.1|DGUA
OG0010503	LOC6547280|XP_001976147.1|DERE	LOC117582591|XP_034126343.1|DGUA
OG0010504	LOC6549464|XP_001975771.2|DERE	LOC117591938|XP_034141237.1|DGUA
OG0010506	LOC6542121|XP_001970696.3|DERE	LOC117578454|XP_034119870.1|DGUA
OG0010507	LOC6548573|XP_026836219.1|DERE	LOC117587313|XP_034133833.1|DGUA
OG0010508	LOC6547900|XP_001976394.1|DERE	LOC117579646|XP_034121521.1|DGUA
OG0010509	LOC6546606|XP_026835718.1|DERE	LOC117591908|XP_034141190.1|DGUA
OG0010510	LOC6548038|XP_001975251.3|DERE	LOC117583638|XP_034127980.1|DGUA
OG0010511	LOC6546554|XP_001974568.2|DERE	LOC117592565|XP_034142336.1|DGUA
OG0010512	LOC6548097|XP_026836574.1|DERE	LOC117587266|XP_034133735.1|DGUA
OG0010513	LOC6547912|XP_001976597.1|DERE	LOC117583627|XP_034127970.1|DGUA
OG0010514	LOC6547909|XP_001976594.1|DERE	LOC117582185|XP_034125682.1|DGUA
OG0010515	LOC6548969|XP_001975553.1|DERE	LOC117592700|XP_034142557.1|DGUA
OG0010516	LOC6543123|XP_001970486.1|DERE	LOC117582330|XP_034125874.1|DGUA
OG0010517	LOC6547528|XP_001974912.1|DERE	LOC117590388|XP_034138866.1|DGUA
OG0010518	LOC6546734|XP_001974527.2|DERE	LOC117589858|XP_034138017.1|DGUA
OG0010519	LOC6541452|XP_001970444.1|DERE	LOC117592110|XP_034141523.1|DGUA
OG0010520	LOC6548818|XP_001975603.1|DERE	LOC117591974|XP_034141300.1|DGUA
OG0010521	LOC6546834|XP_001975941.1|DERE	LOC117583835|XP_034128328.1|DGUA
OG0010522	LOC6543347|XP_001970429.1|DERE	LOC117592307|XP_034141872.1|DGUA
OG0010523	LOC6541838|XP_001970430.1|DERE	LOC117592305|XP_034141870.1|DGUA
OG0010524	LOC6548106|XP_001975147.1|DERE	LOC117590747|XP_034139551.1|DGUA
OG0010525	LOC6547492|XP_001974834.1|DERE	LOC117592452|XP_034142107.1|DGUA
OG0010526	LOC6547493|XP_001974835.2|DERE	LOC117583898|XP_034128462.1|DGUA
OG0010527	LOC6547445|XP_001976381.2|DERE	LOC117592641|XP_034142475.1|DGUA
OG0010528	LOC6547685|XP_001976365.1|DERE	LOC117590760|XP_034139596.1|DGUA
OG0010529	LOC26526120|XP_015012746.1|DERE	LOC117584296|XP_034129014.1|DGUA
OG0010530	LOC6548338|XP_001975294.1|DERE	LOC117580123|XP_034122349.1|DGUA
OG0010531	LOC6555446|XP_001981890.1|DERE	LOC117585549|XP_034130961.1|DGUA
OG0010532	LOC6552643|XP_001980909.1|DERE	LOC117586601|XP_034132675.1|DGUA
OG0010533	LOC6546253|XP_026833022.1|DERE	LOC117580370|XP_034122790.1|DGUA
OG0010534	LOC6553519|XP_001979350.1|DERE	LOC117585105|XP_034130275.1|DGUA
OG0010535	LOC6553844|XP_001979476.1|DERE	LOC117586213|XP_034132043.1|DGUA
OG0010536	LOC6553849|XP_001979481.1|DERE	LOC117586122|XP_034131877.1|DGUA
OG0010537	LOC6552674|XP_001980913.2|DERE	LOC117586128|XP_034131884.1|DGUA
OG0010538	LOC6553272|XP_001980131.1|DERE	LOC117586715|XP_034132884.1|DGUA
OG0010539	LOC6552853|XP_026831849.1|DERE	LOC117586386|XP_034132308.1|DGUA
OG0010540	LOC6555291|XP_001981207.2|DERE	LOC117583294|XP_034127423.1|DGUA
OG0010541	LOC6544175|XP_001972372.1|DERE	LOC117579839|XP_034121827.1|DGUA
OG0010542	LOC6552829|XP_001979062.1|DERE	LOC117583006|XP_034127048.1|DGUA
OG0010543	LOC6554213|XP_001981230.1|DERE	LOC117591462|XP_034140630.1|DGUA
