Orthogroup	DERE.longest_only	BCOP.longest_only
OG0007293	LOC6554136|XP_001981688.1|DERE	LOC119074334|XP_037036315.1|BCOP
OG0007294	LOC6552879|XP_001979997.1|DERE	LOC119074199|XP_037036090.1|BCOP
OG0007295	LOC6553027|XP_001980089.1|DERE	LOC119069103|XP_037028890.1|BCOP
OG0007296	LOC6555094|XP_026839690.1|DERE	LOC119075851|XP_037038298.1|BCOP
OG0007297	LOC6552192|XP_001979737.1|DERE	LOC119075722|XP_037038153.1|BCOP
OG0007298	LOC6552402|XP_001978928.1|DERE	LOC119069432|XP_037029388.1|BCOP
OG0007299	LOC6552434|XP_026839751.1|DERE	LOC119084033|XP_037049754.1|BCOP
OG0007300	LOC6553316|XP_001980160.1|DERE	LOC119077672|XP_037040815.1|BCOP
OG0007301	LOC6552830|XP_026831541.1|DERE	LOC119074952|XP_037037236.1|BCOP
OG0007302	LOC6552482|XP_026837530.1|DERE	LOC119076809|XP_037039688.1|BCOP
OG0007303	LOC6551429|XP_001977136.1|DERE	LOC119073664|XP_037035167.1|BCOP
OG0007304	LOC6540648|XP_001968882.2|DERE	LOC119073767|XP_037035328.1|BCOP
OG0007305	LOC6546167|XP_001972864.1|DERE	LOC119076147|XP_037038724.1|BCOP
OG0007306	LOC6546166|XP_001972863.1|DERE	LOC119076105|XP_037038660.1|BCOP
OG0007307	LOC6553218|XP_026835639.1|DERE	LOC119076679|XP_037039471.1|BCOP
OG0007308	LOC6554583|XP_001981539.1|DERE	LOC119074645|XP_037036817.1|BCOP
OG0007309	LOC6554257|XP_026831496.1|DERE	LOC119076640|XP_037039405.1|BCOP
OG0007310	LOC6554847|XP_015008898.1|DERE	LOC119073520|XP_037034952.1|BCOP
OG0007311	LOC6554844|XP_026831983.1|DERE	LOC119073432|XP_037034807.1|BCOP
OG0007312	LOC6548534|XP_001975374.1|DERE	LOC119075778|XP_037038227.1|BCOP
OG0007313	LOC6550335|XP_026837940.1|DERE	LOC119074595|XP_037036732.1|BCOP, LOC119079668|XP_037043614.1|BCOP
OG0007314	LOC6555624|XP_001982602.1|DERE	LOC119078072|XP_037041418.1|BCOP
OG0007315	LOC6551493|XP_026838772.1|DERE	LOC119078050|XP_037041359.1|BCOP
OG0007316	LOC6553831|XP_001979496.1|DERE	LOC119067660|XP_037026657.1|BCOP
OG0007317	LOC6552600|XP_001978993.1|DERE	LOC119074785|XP_037036958.1|BCOP
OG0007318	LOC6552599|XP_015009564.1|DERE	LOC119074335|XP_037036318.1|BCOP
OG0007319	LOC6545179|XP_001972527.1|DERE	LOC119070085|XP_037030297.1|BCOP
OG0007320	LOC6552052|XP_001980688.2|DERE	LOC119073773|XP_037035339.1|BCOP
OG0007321	LOC6555525|XP_026837978.1|DERE	LOC119084259|XP_037050063.1|BCOP
OG0007322	LOC6555787|XP_026838886.1|DERE	LOC119076710|XP_037039521.1|BCOP
OG0007323	LOC6555806|XP_026838979.1|DERE	LOC119076704|XP_037039512.1|BCOP
OG0007324	LOC6552726|XP_001978953.1|DERE	LOC119075174|XP_037037466.1|BCOP
OG0007325	LOC6554891|XP_001982246.1|DERE	LOC119074432|XP_037036456.1|BCOP
OG0007326	LOC6552727|XP_026832383.1|DERE	LOC119074431|XP_037036453.1|BCOP
OG0007327	LOC6543647|XP_001971347.1|DERE	LOC119076089|XP_037038638.1|BCOP
OG0007328	LOC6552996|XP_001980056.1|DERE	LOC119074438|XP_037036461.1|BCOP
OG0007330	LOC6550270|XP_015011124.1|DERE	LOC119077726|XP_037040897.1|BCOP
OG0007331	LOC6555783|XP_026838960.1|DERE	LOC119084248|XP_037050044.1|BCOP
OG0007332	LOC6549953|XP_026838378.1|DERE	LOC119084258|XP_037050059.1|BCOP
OG0007333	LOC6553356|XP_001980185.1|DERE	LOC119072914|XP_037034131.1|BCOP
OG0007334	LOC6541599|XP_015015176.1|DERE	LOC119076125|XP_037038689.1|BCOP
OG0007335	LOC6545457|XP_015013254.1|DERE	LOC119074881|XP_037037113.1|BCOP
OG0007336	LOC6551125|XP_001978352.2|DERE	LOC119085958|XP_037052413.1|BCOP
OG0007337	LOC6546329|XP_001972941.1|DERE	LOC119066592|XP_037025046.1|BCOP
OG0007338	LOC6546048|XP_001971745.2|DERE	LOC119074316|XP_037036265.1|BCOP
OG0007339	LOC6552436|XP_001980892.1|DERE	LOC119073627|XP_037035115.1|BCOP
OG0007340	LOC6552005|XP_026839685.1|DERE	LOC119081886|XP_037047011.1|BCOP
OG0007341	LOC6552205|XP_001978935.2|DERE	LOC119074838|XP_037037028.1|BCOP
OG0007342	LOC6555159|XP_001981415.1|DERE	LOC119084433|XP_037050306.1|BCOP
OG0007343	LOC6554655|XP_001981979.1|DERE	LOC119069687|XP_037029738.1|BCOP
OG0007344	LOC6541193|XP_001968272.1|DERE	LOC119086023|XP_037052490.1|BCOP
OG0007345	LOC6554653|XP_001981977.1|DERE	LOC119070348|XP_037030572.1|BCOP
OG0007346	LOC6543998|XP_001971890.1|DERE	LOC119072885|XP_037034100.1|BCOP
OG0007347	LOC6550611|XP_026837416.1|DERE	LOC119074885|XP_037037121.1|BCOP
OG0007348	LOC6550633|XP_001978145.1|DERE	LOC119074872|XP_037037093.1|BCOP
OG0007349	LOC6550634|XP_001978146.1|DERE	LOC119074867|XP_037037085.1|BCOP
OG0007350	LOC6550958|XP_001976987.1|DERE	LOC119077907|XP_037041174.1|BCOP
OG0007351	LOC6545924|XP_026832449.1|DERE	LOC119084418|XP_037050280.1|BCOP
OG0007352	LOC6546674|XP_001975867.1|DERE	LOC119084447|XP_037050322.1|BCOP
OG0007353	LOC6552296|XP_001978893.1|DERE	LOC119074397|XP_037036412.1|BCOP
OG0007354	LOC6550109|XP_001977600.1|DERE	LOC119076103|XP_037038657.1|BCOP
OG0007355	LOC6552835|XP_026832066.1|DERE	LOC119083976|XP_037049675.1|BCOP
OG0007356	LOC6541053|XP_001970364.1|DERE	LOC119080145|XP_037044257.1|BCOP
OG0007357	LOC6553084|XP_026831489.1|DERE	LOC119084023|XP_037049736.1|BCOP
OG0007358	LOC6552973|XP_026839850.1|DERE	LOC119074813|XP_037036994.1|BCOP
OG0007359	LOC6554684|XP_001981564.1|DERE	LOC119078118|XP_037041466.1|BCOP
OG0007360	LOC6552867|XP_001979975.1|DERE	LOC119076115|XP_037038672.1|BCOP
OG0007361	LOC6555540|XP_026838858.1|DERE	LOC119074385|XP_037036395.1|BCOP
OG0007362	LOC6549380|XP_001974300.1|DERE	LOC119082624|XP_037048081.1|BCOP
OG0007363	LOC6550975|XP_001976852.1|DERE	LOC119078086|XP_037041443.1|BCOP
OG0007364	LOC6550976|XP_026838215.1|DERE	LOC119078058|XP_037041380.1|BCOP
OG0007365	LOC6550992|XP_026837761.1|DERE	LOC119071859|XP_037032816.1|BCOP
OG0007366	LOC6553961|XP_001979556.1|DERE	LOC119073277|XP_037034590.1|BCOP
OG0007367	LOC6543677|XP_001971845.2|DERE	LOC119076606|XP_037039357.1|BCOP
OG0007368	LOC6553510|XP_001979356.1|DERE	LOC119074060|XP_037035908.1|BCOP
OG0007369	LOC6552064|XP_015009710.2|DERE	LOC119084247|XP_037050083.1|BCOP
OG0007370	LOC6541848|XP_015014592.2|DERE	LOC119072415|XP_037033559.1|BCOP
OG0007371	LOC6554873|XP_001981369.2|DERE	LOC119067799|XP_037026841.1|BCOP
OG0007372	LOC6552460|XP_001980878.1|DERE	LOC119084032|XP_037049752.1|BCOP
OG0007373	LOC6550571|XP_001978124.1|DERE	LOC119072047|XP_037033069.1|BCOP
OG0007374	LOC6549886|XP_001977363.1|DERE	LOC119083299|XP_037048888.1|BCOP
OG0007375	LOC6549942|XP_026838473.1|DERE	LOC119076404|XP_037039025.1|BCOP
OG0007376	LOC6550610|XP_001978137.1|DERE	LOC119074597|XP_037036735.1|BCOP, LOC119074590|XP_037036724.1|BCOP
OG0007377	LOC6549998|XP_001977464.1|DERE	LOC119075818|XP_037038281.1|BCOP
OG0007378	LOC6550455|XP_001977832.1|DERE	LOC119075775|XP_037038224.1|BCOP
OG0007379	LOC6550738|XP_001978053.1|DERE	LOC119072858|XP_037034060.1|BCOP
OG0007380	LOC6555730|XP_026838974.1|DERE	LOC119072271|XP_037033360.1|BCOP
OG0007381	LOC6550742|XP_026838091.1|DERE	LOC119076792|XP_037039649.1|BCOP
OG0007382	LOC6555588|XP_001982613.1|DERE	LOC119077898|XP_037041161.1|BCOP
OG0007383	LOC6555753|XP_026837828.1|DERE	LOC119074915|XP_037037165.1|BCOP
OG0007384	LOC6555584|XP_001982609.1|DERE	LOC119078651|XP_037042141.1|BCOP
OG0007385	LOC6550195|XP_001977584.1|DERE	LOC119076512|XP_037039192.1|BCOP
OG0007386	LOC6550924|XP_001976979.1|DERE	LOC119085707|XP_037052054.1|BCOP
OG0007387	LOC6550711|XP_001978011.2|DERE	LOC119073667|XP_037035197.1|BCOP
OG0007388	LOC6550602|XP_026838150.1|DERE	LOC119067006|XP_037025665.1|BCOP
OG0007389	LOC6548789|XP_026839445.1|DERE	LOC119070825|XP_037031220.1|BCOP
OG0007390	LOC6555618|XP_001982597.1|DERE	LOC119084484|XP_037050369.1|BCOP
OG0007391	LOC6555385|XP_001981847.1|DERE	LOC119068974|XP_037028739.1|BCOP
OG0007392	LOC6555648|XP_001982373.1|DERE	LOC119084487|XP_037050385.1|BCOP
OG0007393	LOC6554827|XP_026834982.1|DERE	LOC119078129|XP_037041486.1|BCOP
OG0007394	LOC6555557|XP_026837872.1|DERE	LOC119067163|XP_037025901.1|BCOP
OG0007395	LOC6549828|XP_026837738.1|DERE	LOC119069864|XP_037029934.1|BCOP
OG0007396	LOC6552204|XP_001978934.2|DERE	LOC119074324|XP_037036294.1|BCOP
OG0007397	LOC6543293|XP_026834235.1|DERE	LOC119071482|XP_037032228.1|BCOP, LOC119073494|XP_037034896.1|BCOP
OG0007398	LOC6548194|XP_001975216.1|DERE	LOC119074463|XP_037036499.1|BCOP
OG0007399	LOC6549944|XP_001977402.1|DERE	LOC119076410|XP_037039037.1|BCOP
OG0007400	LOC6555661|XP_001982574.1|DERE	LOC119076127|XP_037038693.1|BCOP
OG0007401	LOC6551586|XP_015011057.1|DERE	LOC119069444|XP_037029396.1|BCOP
OG0007402	LOC6554042|XP_001979527.1|DERE	LOC119076218|XP_037038765.1|BCOP
OG0007403	LOC6554048|XP_001979533.2|DERE	LOC119075732|XP_037038166.1|BCOP
OG0007404	LOC6553817|XP_001979550.2|DERE	LOC119076172|XP_037038753.1|BCOP
OG0007405	LOC6555268|XP_001981833.1|DERE	LOC119068034|XP_037027295.1|BCOP
OG0007406	LOC6553606|XP_001979231.1|DERE	LOC119077654|XP_037040765.1|BCOP
OG0007407	LOC6542909|XP_026834222.1|DERE	LOC119072566|XP_037033701.1|BCOP
OG0007408	LOC6545333|XP_001973298.2|DERE	LOC119071265|XP_037032017.1|BCOP
OG0007409	LOC6543452|XP_026834531.1|DERE	LOC119066706|XP_037025201.1|BCOP
OG0007410	LOC6550553|XP_001977953.1|DERE	LOC119078713|XP_037042281.1|BCOP
OG0007411	LOC6555596|XP_001982648.2|DERE	LOC119084302|XP_037050116.1|BCOP
OG0007412	LOC6549954|XP_001978693.1|DERE	LOC119078243|XP_037041607.1|BCOP
OG0007413	LOC6541891|XP_001969084.1|DERE	LOC119084430|XP_037050302.1|BCOP
OG0007414	LOC6555746|XP_026838938.1|DERE	LOC119084877|XP_037050912.1|BCOP
OG0007415	LOC6551183|XP_001978366.3|DERE	LOC119084031|XP_037049751.1|BCOP
OG0007416	LOC6551120|XP_026838182.1|DERE	LOC119084021|XP_037049732.1|BCOP
OG0007417	LOC6551099|XP_026837259.1|DERE	LOC119084059|XP_037049791.1|BCOP
OG0007418	LOC6546759|XP_001974549.1|DERE	LOC119069801|XP_037029855.1|BCOP
OG0007419	LOC6552524|XP_026832660.1|DERE	LOC119084217|XP_037050007.1|BCOP
OG0007420	LOC6546650|XP_026837146.1|DERE	LOC119084226|XP_037050019.1|BCOP
OG0007421	LOC6555517|XP_015008822.1|DERE	LOC119084982|XP_037051028.1|BCOP
OG0007422	LOC6555759|XP_026837823.1|DERE	LOC119074898|XP_037037140.1|BCOP
OG0007423	LOC6551662|XP_001977240.1|DERE	LOC119074890|XP_037037128.1|BCOP
OG0007424	LOC6543850|XP_026833555.1|DERE	LOC119076479|XP_037039153.1|BCOP
OG0007425	LOC6545343|XP_015014085.1|DERE	LOC119084483|XP_037050366.1|BCOP
OG0007426	LOC6549947|XP_026838314.1|DERE	LOC119074754|XP_037036914.1|BCOP
OG0007427	LOC6549770|XP_001977590.1|DERE	LOC119067101|XP_037025762.1|BCOP
OG0007428	LOC6549772|XP_026838227.1|DERE	LOC119074862|XP_037037071.1|BCOP
OG0007429	LOC6547755|XP_001974878.1|DERE	LOC119084450|XP_037050326.1|BCOP
OG0007430	LOC6545058|XP_001971078.1|DERE	LOC119074255|XP_037036173.1|BCOP
OG0007431	LOC6543439|XP_001968718.1|DERE	LOC119077706|XP_037040877.1|BCOP
OG0007432	LOC6544105|XP_015012923.2|DERE	LOC119071769|XP_037032714.1|BCOP
OG0007433	LOC6551638|XP_001978586.2|DERE	LOC119066577|XP_037025025.1|BCOP
OG0007434	LOC6544730|XP_001972414.1|DERE	LOC119074227|XP_037036140.1|BCOP
OG0007435	LOC6544366|XP_001972425.1|DERE	LOC119086032|XP_037052503.1|BCOP
OG0007436	LOC6546056|XP_001973509.1|DERE	LOC119079089|XP_037042800.1|BCOP
OG0007437	LOC6544753|XP_001972758.1|DERE	LOC119071629|XP_037032482.1|BCOP
OG0007438	LOC6545795|XP_026833137.1|DERE	LOC119070958|XP_037031410.1|BCOP
OG0007439	LOC6554068|XP_001979578.1|DERE	LOC119072277|XP_037033365.1|BCOP
OG0007440	LOC6549968|XP_026837478.1|DERE	LOC119072243|XP_037033317.1|BCOP
OG0007441	LOC6547124|XP_001975478.1|DERE	LOC119082821|XP_037048367.1|BCOP
OG0007442	LOC6551962|XP_001979688.1|DERE	LOC119071171|XP_037031828.1|BCOP
OG0007443	LOC26526801|XP_015012856.1|DERE	LOC119085199|XP_037051406.1|BCOP
OG0007444	LOC6549136|XP_001975591.1|DERE	LOC119069717|XP_037029735.1|BCOP
OG0007445	LOC6549135|XP_001975590.1|DERE	LOC119069716|XP_037029734.1|BCOP
OG0007446	LOC6549234|XP_001974359.1|DERE	LOC119076949|XP_037039897.1|BCOP
OG0007447	LOC6549613|XP_026836729.1|DERE	LOC119077049|XP_037040076.1|BCOP
OG0007448	LOC6547166|XP_026836742.1|DERE	LOC119083476|XP_037049090.1|BCOP
OG0007449	LOC6544477|XP_001972438.1|DERE	LOC119078232|XP_037041587.1|BCOP
OG0007450	LOC26526985|XP_015015586.1|DERE	LOC119078266|XP_037041659.1|BCOP
OG0007451	LOC6544414|XP_001973158.3|DERE	LOC119066944|XP_037025555.1|BCOP
OG0007452	LOC6544413|XP_001973157.1|DERE	LOC119066943|XP_037025554.1|BCOP
OG0007453	LOC6544242|XP_001972365.1|DERE	LOC119075408|XP_037037747.1|BCOP
OG0007454	LOC6544297|XP_015013047.1|DERE	LOC119067953|XP_037027172.1|BCOP
OG0007455	LOC6547655|XP_001974812.1|DERE	LOC119072385|XP_037033482.1|BCOP
OG0007456	LOC6550267|XP_001977626.3|DERE	LOC119072380|XP_037033475.1|BCOP
OG0007457	LOC6545579|XP_001971113.1|DERE	LOC119086065|XP_037052536.1|BCOP
OG0007458	LOC6548315|XP_001973930.1|DERE	LOC119086067|XP_037052538.1|BCOP
OG0007459	LOC6554878|XP_026832932.1|DERE	LOC119086063|XP_037052534.1|BCOP
OG0007460	LOC6546731|XP_001974524.1|DERE	LOC119066912|XP_037025507.1|BCOP
OG0007461	LOC6545890|XP_001973432.1|DERE	LOC119071711|XP_037032600.1|BCOP
OG0007462	LOC6544687|XP_001972478.1|DERE	LOC119071789|XP_037032745.1|BCOP
OG0007463	LOC6544686|XP_001972477.3|DERE	LOC119071716|XP_037032607.1|BCOP
OG0007464	LOC6545787|XP_026832214.1|DERE	LOC119071713|XP_037032604.1|BCOP
OG0007465	LOC6544815|XP_001972653.1|DERE	LOC119078308|XP_037041707.1|BCOP
OG0007467	LOC6540990|XP_001970755.1|DERE	LOC119079618|XP_037043509.1|BCOP
OG0007468	LOC6548168|XP_001975274.1|DERE	LOC119067341|XP_037026144.1|BCOP
OG0007469	LOC6546197|XP_001972828.1|DERE	LOC119086024|XP_037052491.1|BCOP
OG0007470	LOC6542084|XP_001970099.1|DERE	LOC119070867|XP_037031274.1|BCOP
OG0007471	LOC6548336|XP_015011740.1|DERE	LOC119071259|XP_037032003.1|BCOP
OG0007472	LOC6550593|XP_001978170.3|DERE	LOC119074207|XP_037036098.1|BCOP
OG0007473	LOC6544547|XP_001973469.1|DERE	LOC119072342|XP_037033423.1|BCOP
OG0007474	LOC6547213|XP_026836743.1|DERE	LOC119079075|XP_037042780.1|BCOP
OG0007475	LOC6544950|XP_026833030.1|DERE	LOC119066931|XP_037025539.1|BCOP
OG0007476	LOC6551147|XP_026838221.1|DERE	LOC119074279|XP_037036193.1|BCOP
OG0007477	LOC6551149|XP_015010638.2|DERE	LOC119067543|XP_037026503.1|BCOP
OG0007478	LOC6540614|XP_001969490.1|DERE	LOC119070975|XP_037031450.1|BCOP
OG0007479	LOC6555708|XP_001982552.1|DERE	LOC119071206|XP_037031893.1|BCOP
OG0007480	LOC6553252|XP_001980119.2|DERE	LOC119072669|XP_037033821.1|BCOP
OG0007481	LOC6546239|XP_001971797.1|DERE	LOC119072652|XP_037033805.1|BCOP
OG0007482	LOC6541226|XP_026834403.1|DERE	LOC119066885|XP_037025468.1|BCOP
OG0007483	LOC6543415|XP_026835184.1|DERE	LOC119077046|XP_037040070.1|BCOP
OG0007484	LOC26526491|XP_015011460.1|DERE	LOC119074625|XP_037036787.1|BCOP
OG0007485	LOC6549981|XP_001978754.1|DERE	LOC119074670|XP_037036849.1|BCOP
OG0007486	LOC6550419|XP_026837970.1|DERE	LOC119067566|XP_037026542.1|BCOP
OG0007487	LOC6555854|XP_001982717.1|DERE	LOC119079490|XP_037043330.1|BCOP
OG0007488	LOC6544552|XP_001973474.2|DERE	LOC119072343|XP_037033425.1|BCOP
OG0007489	LOC6552437|XP_015009584.1|DERE	LOC119073636|XP_037035127.1|BCOP
OG0007490	LOC6550647|XP_001978037.1|DERE	LOC119081326|XP_037046009.1|BCOP
OG0007491	LOC6551601|XP_026837958.1|DERE	LOC119081970|XP_037047177.1|BCOP
OG0007492	LOC6543369|XP_001970643.1|DERE	LOC119070970|XP_037031439.1|BCOP
OG0007493	LOC6550668|XP_026838049.1|DERE	LOC119070078|XP_037030279.1|BCOP
OG0007494	LOC6542946|XP_026835092.1|DERE	LOC119082708|XP_037048180.1|BCOP
OG0007495	LOC6550264|XP_001977715.1|DERE	LOC119073489|XP_037034889.1|BCOP
OG0007496	LOC6545708|XP_026832272.1|DERE	LOC119074213|XP_037036107.1|BCOP
OG0007497	LOC6546345|XP_001972289.2|DERE	LOC119072087|XP_037033141.1|BCOP
OG0007498	LOC6545594|XP_015013961.1|DERE	LOC119071056|XP_037031571.1|BCOP
OG0007499	LOC6543823|XP_026832905.1|DERE	LOC119071055|XP_037031570.1|BCOP
OG0007500	LOC6543822|XP_001973637.1|DERE	LOC119081287|XP_037045943.1|BCOP
OG0007501	LOC6544263|XP_026832801.1|DERE	LOC119078987|XP_037042637.1|BCOP
OG0007502	LOC6552580|XP_026831749.1|DERE	LOC119078319|XP_037041718.1|BCOP
OG0007503	LOC6543413|XP_001968710.1|DERE	LOC119082367|XP_037047783.1|BCOP
OG0007504	LOC6546059|XP_001973512.1|DERE	LOC119074976|XP_037037273.1|BCOP
OG0007505	LOC6545143|XP_001972774.1|DERE	LOC119070687|XP_037031033.1|BCOP
OG0007506	LOC6545141|XP_001972772.1|DERE	LOC119071762|XP_037032700.1|BCOP
OG0007507	LOC6541847|XP_001969761.1|DERE	LOC119083294|XP_037048881.1|BCOP
OG0007508	LOC6541972|XP_001968358.1|DERE	LOC119066927|XP_037025535.1|BCOP
OG0007509	LOC6542010|XP_026834793.1|DERE	LOC119072452|XP_037033569.1|BCOP
OG0007510	LOC6540752|XP_001970394.1|DERE	LOC119085380|XP_037051661.1|BCOP
OG0007511	LOC6541989|XP_026834171.1|DERE	LOC119074635|XP_037036804.1|BCOP
OG0007512	LOC26526373|XP_015010479.1|DERE	LOC119071057|XP_037031572.1|BCOP
OG0007513	LOC6540810|XP_001968170.1|DERE	LOC119085669|XP_037052013.1|BCOP
OG0007514	LOC6543768|XP_001971196.2|DERE	LOC119078245|XP_037041619.1|BCOP
OG0007515	LOC6542843|XP_001970121.1|DERE	LOC119076999|XP_037040004.1|BCOP
OG0007516	LOC6541750|XP_001968811.1|DERE	LOC119085627|XP_037051957.1|BCOP
OG0007517	LOC6545928|XP_001973480.2|DERE	LOC119071660|XP_037032522.1|BCOP
OG0007518	LOC6547776|XP_001976571.1|DERE	LOC119072662|XP_037033815.1|BCOP
OG0007519	LOC6547722|XP_026836797.1|DERE	LOC119085313|XP_037051583.1|BCOP
OG0007520	LOC6550723|XP_001978105.1|DERE	LOC119085118|XP_037051275.1|BCOP
OG0007521	LOC6549663|XP_001977449.1|DERE	LOC119071906|XP_037032914.1|BCOP
OG0007522	LOC6550423|XP_001977808.1|DERE	LOC119084331|XP_037050157.1|BCOP
OG0007523	LOC6546960|XP_001976029.1|DERE	LOC119083536|XP_037049153.1|BCOP
OG0007524	LOC6543507|XP_001968712.1|DERE	LOC119066707|XP_037025203.1|BCOP
OG0007525	LOC6541620|XP_015014959.1|DERE	LOC119071945|XP_037032964.1|BCOP
OG0007526	LOC6553125|XP_015010167.2|DERE	LOC119084013|XP_037049723.1|BCOP
OG0007527	LOC6543552|XP_001972305.1|DERE	LOC119071383|XP_037032147.1|BCOP
OG0007528	LOC6540885|XP_026834951.1|DERE	LOC119071184|XP_037031850.1|BCOP
OG0007529	LOC6549167|XP_026835660.1|DERE	LOC119078564|XP_037042028.1|BCOP
OG0007530	LOC6555319|XP_001981880.1|DERE	LOC119085432|XP_037051743.1|BCOP
OG0007531	LOC6542246|XP_001970771.1|DERE	LOC119076289|XP_037038845.1|BCOP
OG0007532	LOC6548228|XP_026836675.1|DERE	LOC119071891|XP_037032885.1|BCOP
OG0007534	LOC6545700|XP_001972713.1|DERE	LOC119066784|XP_037025341.1|BCOP
OG0007535	LOC6544932|XP_001972646.1|DERE	LOC119072811|XP_037034000.1|BCOP
OG0007536	LOC6553265|XP_001980155.1|DERE	LOC119084476|XP_037050359.1|BCOP
OG0007537	LOC6545554|XP_026833822.1|DERE	LOC119082303|XP_037047681.1|BCOP
OG0007538	LOC6545556|XP_001972682.2|DERE	LOC119082344|XP_037047752.1|BCOP
OG0007539	LOC6549278|XP_015012079.2|DERE	LOC119077843|XP_037041057.1|BCOP
OG0007540	LOC6554742|XP_026831654.1|DERE	LOC119068307|XP_037027744.1|BCOP
OG0007541	LOC6549605|XP_001975738.1|DERE	LOC119085375|XP_037051652.1|BCOP
OG0007542	LOC6548329|XP_001975164.1|DERE	LOC119071896|XP_037032894.1|BCOP
OG0007543	LOC6555875|XP_026838985.1|DERE	LOC119081001|XP_037045567.1|BCOP
OG0007544	LOC6544758|XP_001972481.1|DERE	LOC119072367|XP_037033456.1|BCOP
OG0007545	LOC6549097|XP_001974209.1|DERE	LOC119077013|XP_037040021.1|BCOP
OG0007546	LOC113563732|XP_026831649.1|DERE	LOC119072202|XP_037033265.1|BCOP
OG0007547	LOC6547008|XP_001974623.1|DERE	LOC119076939|XP_037039873.1|BCOP
OG0007548	LOC6545832|XP_015013625.1|DERE	LOC119070873|XP_037031284.1|BCOP
OG0007549	LOC6543900|XP_001973651.1|DERE	LOC119083284|XP_037048867.1|BCOP
OG0007550	LOC6545565|XP_001972669.1|DERE	LOC119085556|XP_037051866.1|BCOP
OG0007551	LOC6541567|XP_026834515.1|DERE	LOC119083261|XP_037048837.1|BCOP
OG0007552	LOC6541749|XP_001968222.2|DERE	LOC119066218|XP_037024436.1|BCOP
OG0007553	LOC6540998|XP_001968515.1|DERE	LOC119083274|XP_037048856.1|BCOP
OG0007554	LOC6543965|XP_001972215.1|DERE	LOC119071641|XP_037032496.1|BCOP
OG0007555	LOC6548234|XP_001975266.1|DERE	LOC119075523|XP_037037886.1|BCOP
OG0007556	LOC6547779|XP_026836823.1|DERE	LOC119066114|XP_037024290.1|BCOP
OG0007557	LOC6548292|XP_001976577.1|DERE	LOC119074241|XP_037036158.1|BCOP
OG0007558	LOC6549129|XP_015012378.2|DERE	LOC119071901|XP_037032901.1|BCOP
OG0007559	LOC6542893|XP_001969227.1|DERE	LOC119085112|XP_037051265.1|BCOP
OG0007560	LOC6546077|XP_001973496.1|DERE	LOC119085945|XP_037052394.1|BCOP
OG0007561	LOC6545249|XP_001973306.3|DERE	LOC119070673|XP_037031007.1|BCOP
OG0007562	LOC6544372|XP_026833696.1|DERE	LOC119066841|XP_037025401.1|BCOP
OG0007563	LOC6546358|XP_001972890.1|DERE	LOC119083169|XP_037048723.1|BCOP
OG0007564	LOC6545373|XP_001972622.1|DERE	LOC119071615|XP_037032449.1|BCOP
OG0007565	LOC6555476|XP_026831557.1|DERE	LOC119070125|XP_037030340.1|BCOP
OG0007566	LOC6549536|XP_001975624.1|DERE	LOC119076249|XP_037038810.1|BCOP
OG0007567	LOC6555013|XP_001981395.1|DERE	LOC119067474|XP_037026370.1|BCOP
OG0007568	LOC6549526|XP_026836164.1|DERE	LOC119082249|XP_037047606.1|BCOP
OG0007569	LOC6547565|XP_001974822.1|DERE	LOC119082584|XP_037048017.1|BCOP
OG0007570	LOC6549528|XP_026836163.1|DERE	LOC119082690|XP_037048158.1|BCOP
OG0007571	LOC6549356|XP_001975802.2|DERE	LOC119082703|XP_037048176.1|BCOP
OG0007572	LOC6541748|XP_001968810.1|DERE	LOC119072260|XP_037033344.1|BCOP
OG0007573	LOC6548927|XP_001975414.1|DERE	LOC119066186|XP_037024383.1|BCOP
OG0007574	LOC6548367|XP_026837079.1|DERE	LOC119082036|XP_037047254.1|BCOP
OG0007575	LOC6548869|XP_026836951.1|DERE	LOC119070661|XP_037030986.1|BCOP
OG0007576	LOC6551393|XP_015011035.1|DERE	LOC119074599|XP_037036740.1|BCOP
OG0007577	LOC6550272|XP_026838117.1|DERE	LOC119084047|XP_037049778.1|BCOP
OG0007578	LOC6547575|XP_026836972.1|DERE	LOC119066631|XP_037025087.1|BCOP
OG0007579	LOC6540956|XP_026834843.1|DERE	LOC119067398|XP_037026237.1|BCOP
OG0007580	LOC6544114|XP_001973110.2|DERE	LOC119066013|XP_037024125.1|BCOP
OG0007581	LOC6547613|XP_001976250.1|DERE	LOC119072272|XP_037033359.1|BCOP
OG0007582	LOC6555271|XP_001981836.1|DERE	LOC119071322|XP_037032102.1|BCOP
OG0007583	LOC6548302|XP_001975100.1|DERE	LOC119066884|XP_037025467.1|BCOP
OG0007584	LOC6550176|XP_001977881.1|DERE	LOC119076004|XP_037038472.1|BCOP
OG0007585	LOC6544757|XP_001972480.3|DERE	LOC119074864|XP_037037080.1|BCOP
OG0007586	LOC6543268|XP_001969585.1|DERE	LOC119070902|XP_037031323.1|BCOP, LOC119070693|XP_037031040.1|BCOP
OG0007587	LOC6547728|XP_001975017.3|DERE	LOC119078321|XP_037041721.1|BCOP
OG0007588	LOC6548518|XP_001973882.2|DERE	LOC119082269|XP_037047631.1|BCOP
OG0007589	LOC6550334|XP_001977892.1|DERE	LOC119068451|XP_037027925.1|BCOP
OG0007590	LOC6545744|XP_015013117.1|DERE	LOC119086036|XP_037052505.1|BCOP
