Orthogroup	DERE.longest_only	DBUS.longest_only
OG0010004	LOC6551490|XP_001978474.2|DERE	LOC108605761|XP_017851053.1|DBUS
OG0010005	LOC6545437|XP_001972126.2|DERE	LOC108607144|XP_017853275.1|DBUS
OG0010006	LOC6550144|XP_001977541.1|DERE	LOC108606896|XP_017852912.1|DBUS
OG0010007	LOC6550425|XP_001977039.1|DERE	LOC108605810|XP_017851103.1|DBUS
OG0010008	LOC6550133|XP_001977662.1|DERE	LOC108605571|XP_017850828.1|DBUS
OG0010009	LOC6548942|XP_001974220.1|DERE	LOC108601017|XP_017843564.2|DBUS
OG0010010	LOC6549788|XP_026837728.1|DERE	LOC108607055|XP_017853156.1|DBUS
OG0010011	LOC6551272|XP_001976891.3|DERE	LOC108604981|XP_017850040.1|DBUS
OG0010012	LOC6550231|XP_001978199.2|DERE	LOC108605935|XP_017851245.1|DBUS
OG0010013	LOC6551675|XP_001977178.3|DERE	LOC108606069|XP_017851404.1|DBUS
OG0010014	LOC6551462|XP_001977253.1|DERE	LOC108606122|XP_017851465.1|DBUS
OG0010015	LOC6551511|XP_015011030.1|DERE	LOC108605925|XP_017851232.1|DBUS
OG0010016	LOC6551174|XP_001977049.1|DERE	LOC108605368|XP_017850525.2|DBUS
OG0010017	LOC6551674|XP_001977177.1|DERE	LOC108605923|XP_017851229.1|DBUS
OG0010018	LOC6555496|XP_001982621.1|DERE	LOC108606886|XP_017852901.1|DBUS
OG0010019	LOC6550625|XP_001978164.2|DERE	LOC108605922|XP_033150314.1|DBUS
OG0010020	LOC6549905|XP_001977381.2|DERE	LOC108607200|XP_017853352.1|DBUS
OG0010021	LOC6550012|XP_001977478.1|DERE	LOC108606527|XP_017852191.1|DBUS
OG0010022	LOC6549930|XP_001978678.2|DERE	LOC108606106|XP_017851440.1|DBUS
OG0010023	LOC6555644|XP_001982386.2|DERE	LOC108606146|XP_017851486.1|DBUS
OG0010024	LOC6555553|XP_001982385.1|DERE	LOC108605019|XP_017850074.1|DBUS
OG0010025	LOC6555678|XP_026837525.1|DERE	LOC108606293|XP_017851767.1|DBUS
OG0010026	LOC6551131|XP_001978245.1|DERE	LOC108605173|XP_017850248.1|DBUS
OG0010027	LOC6549672|XP_001977431.1|DERE	LOC108605139|XP_033150242.1|DBUS
OG0010028	LOC6551618|XP_026838825.1|DERE	LOC108606490|XP_017852122.1|DBUS
OG0010029	LOC6550403|XP_001977850.1|DERE	LOC108606138|XP_017851481.1|DBUS
OG0010030	LOC6551013|XP_001978264.1|DERE	LOC108606175|XP_017851515.1|DBUS
OG0010031	LOC6551028|XP_026837865.1|DERE	LOC108605115|XP_033150243.1|DBUS
OG0010032	LOC6541673|XP_001968973.2|DERE	LOC108604133|XP_017848932.1|DBUS
OG0010033	LOC6549758|XP_001976777.2|DERE	LOC108604929|XP_033150304.1|DBUS
OG0010034	LOC6550322|XP_001976770.1|DERE	LOC108605049|XP_017850106.1|DBUS
OG0010035	LOC6550688|XP_001976766.1|DERE	LOC108605385|XP_017850544.1|DBUS
OG0010036	LOC6550686|XP_001976764.3|DERE	LOC108605048|XP_017850105.1|DBUS
OG0010037	LOC6550685|XP_001976763.1|DERE	LOC108605047|XP_017850104.1|DBUS
OG0010038	LOC6551115|XP_026837785.1|DERE	LOC108606196|XP_033150365.1|DBUS
OG0010040	LOC6541135|XP_001970066.1|DERE	LOC108594509|XP_017835199.1|DBUS
OG0010041	LOC6550845|XP_015010925.2|DERE	LOC108604918|XP_017849977.1|DBUS
OG0010042	LOC6551571|XP_001977292.1|DERE	LOC108605553|XP_017850803.1|DBUS
OG0010043	LOC6551569|XP_001977290.1|DERE	LOC108605859|XP_017851159.1|DBUS
OG0010044	LOC6555537|XP_026838362.1|DERE	LOC108605445|XP_017850616.1|DBUS
OG0010045	LOC6550181|XP_001977886.1|DERE	LOC108606916|XP_017852946.1|DBUS
OG0010046	LOC6550180|XP_001977885.1|DERE	LOC108606917|XP_017852947.1|DBUS
OG0010047	LOC6550869|XP_001978229.1|DERE	LOC108605933|XP_017851241.1|DBUS
OG0010048	LOC6550573|XP_015010688.1|DERE	LOC108607085|XP_017853196.1|DBUS
OG0010049	LOC6550748|XP_001978045.1|DERE	LOC108607046|XP_017853141.1|DBUS
OG0010050	LOC6550747|XP_001978044.1|DERE	LOC108607282|XP_017853468.1|DBUS
OG0010051	LOC6551154|XP_001976855.1|DERE	LOC117134907|XP_033150247.1|DBUS
OG0010052	LOC26526136|XP_015011440.1|DERE	LOC108606763|XP_017852664.1|DBUS
OG0010053	LOC6551458|XP_001977249.1|DERE	LOC108605808|XP_017851101.1|DBUS
OG0010054	LOC6550337|XP_001977895.1|DERE	LOC108606745|XP_017852632.1|DBUS
OG0010055	LOC6550311|XP_001977899.1|DERE	LOC108607221|XP_017853382.1|DBUS
OG0010056	LOC6551307|XP_001977095.1|DERE	LOC108606614|XP_017852373.1|DBUS
OG0010057	LOC6555792|XP_001982462.1|DERE	LOC108606524|XP_017852186.1|DBUS
OG0010058	LOC6551055|XP_026838048.1|DERE	LOC108604982|XP_033150399.1|DBUS
OG0010059	LOC6551417|XP_001977203.1|DERE	LOC108606454|XP_017852055.1|DBUS
OG0010060	LOC6551180|XP_001978363.1|DERE	LOC108605182|XP_017850263.1|DBUS
OG0010061	LOC6543707|XP_001971914.1|DERE	LOC108597998|XP_017840103.1|DBUS
OG0010062	LOC6545120|XP_001972089.1|DERE	LOC108598043|XP_017840147.1|DBUS
OG0010063	LOC6543651|XP_001972951.1|DERE	LOC108598288|XP_033149366.1|DBUS
OG0010064	LOC6543611|XP_001972942.1|DERE	LOC108599588|XP_017842022.2|DBUS
OG0010065	LOC26526035|XP_015014209.1|DERE	LOC108599086|XP_017841363.1|DBUS
OG0010067	LOC6546523|XP_001971276.2|DERE	LOC108599433|XP_017841747.1|DBUS
OG0010068	LOC6546491|XP_026833180.1|DERE	LOC108600593|XP_017843760.1|DBUS
OG0010069	LOC6546027|XP_001971212.1|DERE	LOC108598503|XP_017840663.1|DBUS
OG0010070	LOC26526652|XP_015014322.1|DERE	LOC108599544|XP_017841917.1|DBUS
OG0010071	LOC6546324|XP_001972936.2|DERE	LOC108600300|XP_017843271.1|DBUS
OG0010072	LOC6544040|XP_001971964.2|DERE	LOC108599363|XP_017841656.1|DBUS
OG0010073	LOC6543804|XP_026833525.1|DERE	LOC108598765|XP_017840994.1|DBUS
OG0010074	LOC113564539|XP_026838108.1|DERE	LOC108606793|XP_017852741.1|DBUS
OG0010075	LOC6544346|XP_001971716.1|DERE	LOC108600270|XP_033149318.1|DBUS
OG0010078	LOC6544971|XP_001973238.1|DERE	LOC108599161|XP_017841437.1|DBUS
OG0010079	LOC6545040|XP_001973222.2|DERE	LOC108598100|XP_017840205.1|DBUS
OG0010080	LOC6544394|XP_001971695.2|DERE	LOC108599351|XP_017841643.2|DBUS
OG0010082	LOC6546269|XP_001971765.1|DERE	LOC108599751|XP_017842253.1|DBUS
OG0010083	LOC6545916|XP_001972729.1|DERE	LOC108598223|XP_017840406.2|DBUS
OG0010084	LOC6545743|XP_001972750.1|DERE	LOC108600427|XP_017843484.2|DBUS
OG0010086	LOC6545919|XP_001972732.1|DERE	LOC108600907|XP_017844225.1|DBUS
OG0010087	LOC6545615|XP_015013950.1|DERE	LOC108600230|XP_017843147.2|DBUS
OG0010088	LOC6544126|XP_001973678.1|DERE	LOC108599410|XP_017841709.1|DBUS
OG0010089	LOC6544457|XP_001972395.1|DERE	LOC108600188|XP_017843084.1|DBUS
OG0010090	LOC6555847|XP_001982710.1|DERE	LOC108607418|XP_017853702.1|DBUS
OG0010091	LOC6548820|XP_001975605.1|DERE	LOC108601844|XP_017845280.1|DBUS
OG0010092	LOC26526262|XP_015014249.1|DERE	LOC108604225|XP_017849079.1|DBUS
OG0010093	LOC6546655|XP_001974498.1|DERE	LOC108597575|XP_017839676.1|DBUS
OG0010094	LOC6554882|XP_001982220.1|DERE	LOC108602909|XP_017846710.1|DBUS
OG0010095	LOC26526623|XP_015009395.1|DERE	LOC108603664|XP_017848145.1|DBUS
OG0010096	LOC6551338|XP_001978414.1|DERE	LOC108605613|XP_017850883.1|DBUS
OG0010097	LOC6555642|XP_001982433.2|DERE	LOC108606148|XP_017851490.1|DBUS
OG0010098	LOC6540698|XP_001968868.1|DERE	LOC108599864|XP_033150732.1|DBUS
OG0010100	LOC6544362|XP_001972000.3|DERE	LOC108600357|XP_017843372.2|DBUS
OG0010101	LOC6543685|XP_001973697.1|DERE	LOC108598847|XP_017841092.1|DBUS
OG0010102	LOC6544134|XP_001973686.3|DERE	LOC108600952|XP_017844289.2|DBUS
OG0010103	LOC6544125|XP_001973677.1|DERE	LOC117134801|XP_033149618.1|DBUS
OG0010104	LOC6545647|XP_001972167.2|DERE	LOC108599191|XP_017841476.1|DBUS
OG0010105	LOC6540685|XP_001970304.1|DERE	LOC108600574|XP_017843732.2|DBUS
OG0010106	LOC6546844|XP_001975946.1|DERE	LOC108595145|XP_017835800.1|DBUS
OG0010108	LOC6546973|XP_015011885.1|DERE	LOC108594878|XP_017835504.1|DBUS
OG0010110	LOC6545281|XP_001972070.1|DERE	LOC108598040|XP_017840143.1|DBUS
OG0010111	LOC6555160|XP_001981416.2|DERE	LOC108603240|XP_017847356.1|DBUS
OG0010112	LOC6553201|XP_001980294.1|DERE	LOC108602732|XP_017846372.1|DBUS
OG0010113	LOC6550431|XP_026838739.1|DERE	LOC108606403|XP_017851977.1|DBUS
OG0010114	LOC6551202|XP_001976934.1|DERE	LOC108606027|XP_017851343.1|DBUS
OG0010115	LOC6551116|XP_001976940.1|DERE	LOC108605657|XP_017850933.1|DBUS
OG0010117	LOC6550178|XP_001977883.1|DERE	LOC117134952|XP_033150466.1|DBUS
OG0010118	LOC6550908|XP_001976823.1|DERE	LOC108606501|XP_017852158.1|DBUS
OG0010119	LOC6551588|XP_026838515.1|DERE	LOC108604994|XP_017850050.1|DBUS
OG0010120	LOC6549887|XP_001977364.1|DERE	LOC108605683|XP_017850964.1|DBUS
OG0010121	LOC6550276|XP_026837827.1|DERE	LOC108605358|XP_017850515.1|DBUS
OG0010122	LOC6550864|XP_001978224.1|DERE	LOC108606792|XP_017852740.1|DBUS
OG0010123	LOC6550228|XP_001978196.2|DERE	LOC108605954|XP_017851263.1|DBUS
OG0010125	LOC6551718|XP_001977297.1|DERE	LOC108605508|XP_017850745.1|DBUS
OG0010126	LOC6540580|XP_001968898.1|DERE	LOC108595220|XP_017835112.2|DBUS
OG0010128	LOC6543235|XP_026834712.1|DERE	LOC108600578|XP_017843740.1|DBUS
OG0010129	LOC6542083|XP_001969641.1|DERE	LOC108594506|XP_017835193.2|DBUS
OG0010130	LOC6541755|XP_001969262.1|DERE	LOC108608274|XP_017855070.1|DBUS
OG0010131	LOC6540661|XP_001968879.1|DERE	LOC108607571|XP_017853951.1|DBUS
OG0010132	LOC6549287|XP_001974249.3|DERE	LOC108608320|XP_017855143.2|DBUS
OG0010133	LOC6549288|XP_026836123.1|DERE	LOC108607678|XP_017854124.2|DBUS
OG0010134	LOC6541251|XP_001969337.1|DERE	LOC108607519|XP_017853878.1|DBUS
OG0010135	LOC6543368|XP_001968827.1|DERE	LOC108599408|XP_017841710.1|DBUS
OG0010136	LOC6540922|XP_001968824.1|DERE	LOC108601038|XP_017844413.1|DBUS
OG0010137	LOC6542245|XP_001969994.1|DERE	LOC108600934|XP_017844302.1|DBUS
OG0010138	LOC26526484|XP_015012810.1|DERE	LOC108607684|XP_017854134.1|DBUS
OG0010139	LOC6548827|XP_001974137.1|DERE	LOC108608311|XP_017855127.2|DBUS
OG0010140	LOC26526198|XP_026834216.1|DERE	LOC108606273|XP_017851743.1|DBUS
OG0010141	LOC6543224|XP_001969901.1|DERE	LOC108603720|XP_017848252.1|DBUS
OG0010142	LOC6543138|XP_001968287.1|DERE	LOC108603446|XP_017847769.1|DBUS
OG0010143	LOC6541639|XP_026834814.1|DERE	LOC108600514|XP_017843647.2|DBUS
OG0010144	LOC6549250|XP_001974435.2|DERE	LOC108603918|XP_017848601.1|DBUS
OG0010145	LOC6542779|XP_001968818.1|DERE	LOC108596185|XP_017837192.1|DBUS
OG0010146	LOC6548799|XP_026836919.1|DERE	LOC108608246|XP_017855022.2|DBUS
OG0010147	LOC6542343|XP_001968635.1|DERE	LOC108604093|XP_017848867.1|DBUS
OG0010148	LOC6547579|XP_026835725.1|DERE	LOC108608036|XP_017854704.2|DBUS
OG0010149	LOC6542379|XP_001968327.2|DERE	LOC108604612|XP_017849644.1|DBUS
OG0010150	LOC6549138|XP_001974391.1|DERE	LOC108603687|XP_017848202.2|DBUS
OG0010151	LOC26526096|XP_015012741.1|DERE	LOC108605638|XP_017850913.1|DBUS
OG0010152	LOC6541850|XP_001969733.1|DERE	LOC108608053|XP_017854724.2|DBUS
OG0010153	LOC6542346|XP_001968968.1|DERE	LOC108600058|XP_017842896.1|DBUS
OG0010154	LOC6541332|XP_001968959.1|DERE	LOC108598861|XP_017841111.2|DBUS
OG0010155	LOC6549062|XP_026836459.1|DERE	LOC108604484|XP_017849467.1|DBUS
OG0010156	LOC6544973|XP_026832790.1|DERE	LOC108599190|XP_017841475.1|DBUS
OG0010157	LOC6546343|XP_001972287.1|DERE	LOC108599089|XP_017841366.1|DBUS
OG0010158	LOC6546131|XP_026833169.1|DERE	LOC108600130|XP_017843009.1|DBUS
OG0010159	LOC6544078|XP_001971935.1|DERE	LOC108601174|XP_017844596.1|DBUS
OG0010160	LOC6546037|XP_001971726.3|DERE	LOC108601170|XP_017844592.1|DBUS
OG0010161	LOC6544969|XP_026832661.1|DERE	LOC108599118|XP_033149311.1|DBUS, LOC108599786|XP_033149368.1|DBUS
OG0010163	LOC6546225|XP_001973567.1|DERE	LOC108599033|XP_017841303.2|DBUS
OG0010164	LOC6543865|XP_001972341.1|DERE	LOC108600721|XP_017843948.1|DBUS
OG0010165	LOC6545213|XP_001972104.1|DERE	LOC108599421|XP_017841723.1|DBUS
OG0010166	LOC6544627|XP_001972202.3|DERE	LOC108599241|XP_017841527.2|DBUS
OG0010167	LOC6545979|XP_001972187.1|DERE	LOC108598117|XP_017840223.1|DBUS
OG0010169	LOC6544725|XP_026833964.1|DERE	LOC108600755|XP_033150648.1|DBUS
OG0010170	LOC6546303|XP_001972844.1|DERE, LOC113564034|XP_026833996.1|DERE	LOC108599227|XP_017841512.2|DBUS
OG0010171	LOC113564033|XP_026833995.1|DERE, LOC6546304|XP_001972845.1|DERE	LOC108599006|XP_017841271.1|DBUS
OG0010172	LOC6544337|XP_001973080.1|DERE	LOC108599315|XP_017841607.1|DBUS
OG0010173	LOC6546646|XP_001975855.1|DERE	LOC108597765|XP_017839966.1|DBUS
OG0010174	LOC6548281|XP_001975107.1|DERE	LOC108596399|XP_017837571.1|DBUS
OG0010175	LOC6547981|XP_001975127.1|DERE	LOC108595825|XP_017836604.1|DBUS
OG0010176	LOC6547985|XP_026836599.1|DERE	LOC117134702|XP_033149098.1|DBUS
OG0010177	LOC6542430|XP_001970610.1|DERE	LOC108597501|XP_017839576.1|DBUS
OG0010178	LOC6548839|XP_001975353.1|DERE	LOC108594813|XP_017835441.1|DBUS
OG0010179	LOC6545487|XP_001973382.1|DERE	LOC108601990|XP_017845473.1|DBUS, LOC108598131|XP_017840238.1|DBUS
OG0010180	LOC6545352|XP_001973292.1|DERE	LOC108599359|XP_017841652.1|DBUS
OG0010181	LOC6544284|XP_001973712.1|DERE	LOC108598830|XP_017841076.2|DBUS
OG0010182	LOC26526188|XP_026836531.1|DERE	LOC108597272|XP_017839224.1|DBUS
OG0010183	LOC6547607|XP_001974967.1|DERE	LOC108597273|XP_017839225.1|DBUS
OG0010184	LOC26526588|XP_015012820.1|DERE	LOC108594937|XP_017835561.1|DBUS
OG0010185	LOC6549554|XP_015012385.1|DERE	LOC108595956|XP_017836732.1|DBUS
OG0010186	LOC6543955|XP_001972761.1|DERE	LOC108599344|XP_017841635.1|DBUS
OG0010187	LOC6547258|XP_001976144.1|DERE	LOC108595175|XP_017835841.1|DBUS
OG0010188	LOC6548528|XP_001975368.2|DERE	LOC108595805|XP_017836585.1|DBUS
OG0010189	LOC6546671|XP_001975864.1|DERE	LOC108595944|XP_017836719.1|DBUS
OG0010190	LOC6547274|XP_001976097.1|DERE	LOC108597772|XP_017839976.1|DBUS
OG0010192	LOC26526294|XP_015012776.1|DERE	LOC108596004|XP_017836778.1|DBUS
OG0010193	LOC6542198|XP_026834884.1|DERE	LOC108595274|XP_017835975.1|DBUS
OG0010194	LOC6544585|XP_001972384.1|DERE	LOC108599066|XP_017841336.1|DBUS
OG0010195	LOC6544581|XP_001972380.1|DERE	LOC108599238|XP_017841524.1|DBUS
OG0010196	LOC6548366|XP_001976642.1|DERE	LOC108597174|XP_017839079.1|DBUS
OG0010197	LOC6546614|XP_001975830.2|DERE	LOC108597444|XP_017839496.1|DBUS
OG0010198	LOC6546704|XP_026836702.1|DERE	LOC108595070|XP_017835706.1|DBUS
OG0010199	LOC6547723|XP_001975012.1|DERE	LOC108595755|XP_017836534.1|DBUS
OG0010200	LOC6548033|XP_001975246.1|DERE	LOC108595575|XP_017836325.1|DBUS
OG0010201	LOC6548096|XP_001976602.1|DERE	LOC108596677|XP_017838177.1|DBUS
OG0010202	LOC6547594|XP_001974893.1|DERE	LOC108595120|XP_017835771.1|DBUS
OG0010203	LOC6548059|XP_001975061.1|DERE	LOC108595514|XP_017836256.1|DBUS
OG0010204	LOC6549000|XP_001975551.1|DERE	LOC108597012|XP_017838779.1|DBUS
OG0010205	LOC6548326|XP_001975161.1|DERE	LOC108595558|XP_017836307.2|DBUS
OG0010206	LOC6548176|XP_026835958.1|DERE	LOC108595289|XP_017835991.1|DBUS
OG0010207	LOC6548822|XP_001975607.1|DERE	LOC108595700|XP_017836472.1|DBUS
OG0010208	LOC6542995|XP_001969154.3|DERE	LOC108597205|XP_017839014.2|DBUS
OG0010209	LOC6541802|XP_001969153.1|DERE	LOC108594617|XP_017839013.2|DBUS
OG0010210	LOC6547283|XP_001976150.1|DERE	LOC108595035|XP_017835665.1|DBUS
OG0010211	LOC6547998|XP_001975277.1|DERE	LOC108603500|XP_017847860.2|DBUS
OG0010212	LOC6548377|XP_001975136.1|DERE	LOC108595676|XP_017836445.1|DBUS
OG0010213	LOC6548380|XP_001975139.1|DERE	LOC108597224|XP_017839157.1|DBUS
OG0010214	LOC6548104|XP_001975145.1|DERE	LOC108594723|XP_017835350.1|DBUS
OG0010215	LOC6547386|XP_001974842.1|DERE	LOC108595885|XP_017836664.1|DBUS
OG0010216	LOC6546853|XP_001975955.1|DERE	LOC108595592|XP_017836343.1|DBUS
OG0010217	LOC6547439|XP_001976375.2|DERE	LOC108595617|XP_017836372.1|DBUS
OG0010218	LOC6547691|XP_001976371.1|DERE	LOC108595628|XP_017836385.1|DBUS
OG0010219	LOC6547879|XP_001976355.1|DERE	LOC108595512|XP_017836254.1|DBUS
OG0010220	LOC6548339|XP_001975295.1|DERE	LOC108595738|XP_017836514.1|DBUS
OG0010221	LOC6548337|XP_001975293.1|DERE	LOC108594870|XP_017835498.1|DBUS
OG0010222	LOC6549630|XP_001975691.1|DERE	LOC108596501|XP_017837821.1|DBUS
OG0010223	LOC6549626|XP_001975687.2|DERE	LOC108596734|XP_017838282.1|DBUS
OG0010224	LOC6546773|XP_001976000.1|DERE	LOC108596793|XP_017838385.1|DBUS
OG0010225	LOC6553886|XP_001980459.1|DERE	LOC108604613|XP_017849641.1|DBUS
OG0010226	LOC6552670|XP_001979178.1|DERE	LOC108602558|XP_017846182.1|DBUS
OG0010227	LOC26526873|XP_015010534.1|DERE	LOC108603715|XP_017848245.1|DBUS
OG0010228	LOC6553993|XP_001979452.1|DERE	LOC108603730|XP_017848263.1|DBUS
OG0010229	LOC6553958|XP_001979553.1|DERE	LOC108602870|XP_017846647.1|DBUS
OG0010230	LOC6553816|XP_001979549.1|DERE	LOC108602330|XP_017845905.1|DBUS
OG0010231	LOC6555328|XP_001981215.1|DERE	LOC108602597|XP_017846223.1|DBUS
OG0010232	LOC26526715|XP_015010515.1|DERE	LOC108601231|XP_017844618.1|DBUS
OG0010233	LOC6555174|XP_026839508.1|DERE	LOC108603277|XP_017847426.1|DBUS
OG0010234	LOC26526187|XP_026839535.1|DERE	LOC108602242|XP_017845780.1|DBUS
OG0010236	LOC6554476|XP_001981289.2|DERE	LOC108603739|XP_017848285.1|DBUS
OG0010237	LOC6554621|XP_026833519.1|DERE	LOC108603148|XP_017847183.1|DBUS
OG0010238	LOC6554285|XP_001981753.1|DERE	LOC108602399|XP_017845999.1|DBUS
OG0010239	LOC6555303|XP_001982324.1|DERE	LOC108602262|XP_017845805.1|DBUS
OG0010240	LOC6541029|XP_001969556.1|DERE	LOC108603366|XP_017847613.1|DBUS
OG0010242	LOC6554416|XP_001981917.1|DERE	LOC108601978|XP_017845461.1|DBUS
OG0010243	LOC6554719|XP_001981081.1|DERE	LOC108602436|XP_017846046.1|DBUS
OG0010244	LOC6552232|XP_001979797.1|DERE	LOC108602497|XP_017846114.1|DBUS
OG0010245	LOC6552193|XP_001979738.1|DERE	LOC108602643|XP_017846277.1|DBUS
OG0010246	LOC6553555|XP_026837682.1|DERE	LOC108604022|XP_017848756.1|DBUS
OG0010247	LOC6554304|XP_001982128.1|DERE	LOC108602034|XP_017845531.1|DBUS
OG0010248	LOC26527009|XP_026831946.1|DERE	LOC108604423|XP_017849378.1|DBUS
OG0010249	LOC6553964|XP_001980522.1|DERE	LOC108602175|XP_017845701.1|DBUS
OG0010250	LOC6553566|XP_001980336.1|DERE	LOC108603156|XP_017847201.1|DBUS
OG0010251	LOC6553441|XP_001979391.1|DERE	LOC108602475|XP_017846088.1|DBUS
OG0010253	LOC6547887|XP_001976431.1|DERE	LOC108597407|XP_017839443.1|DBUS
OG0010254	LOC6547794|XP_001976411.1|DERE	LOC108597561|XP_017839659.1|DBUS
OG0010259	LOC6546342|XP_001972286.2|DERE	LOC108599090|XP_033149532.1|DBUS
OG0010260	LOC6542778|XP_001969240.1|DERE	LOC108603474|XP_017847806.1|DBUS
OG0010267	LOC6546538|XP_026832875.1|DERE	LOC108598454|XP_017840584.1|DBUS
OG0010272	LOC6549601|XP_001975734.1|DERE	LOC108595637|XP_017836397.1|DBUS
OG0010275	LOC113563750|XP_026831838.1|DERE	LOC108603443|XP_017847759.1|DBUS
OG0010277	LOC6555209|XP_001982077.1|DERE	LOC108604492|XP_017849474.1|DBUS
OG0010279	LOC6554151|XP_001981908.3|DERE	LOC108603855|XP_017848498.1|DBUS
OG0010280	LOC6549679|XP_001977438.1|DERE	LOC108606179|XP_017851518.1|DBUS
OG0010281	LOC6546378|XP_001971323.2|DERE	LOC108599771|XP_017842305.2|DBUS
OG0010282	LOC6554609|XP_001981561.1|DERE	LOC108603165|XP_017847211.1|DBUS
OG0010284	LOC6554908|XP_001981593.1|DERE	LOC108601777|XP_017845193.1|DBUS
OG0010285	LOC6554881|XP_001982219.1|DERE	LOC108601353|XP_017844742.1|DBUS
OG0010287	LOC6555196|XP_001982292.1|DERE	LOC108602474|XP_017846087.1|DBUS
OG0010288	LOC6553867|XP_001979610.1|DERE	LOC108603485|XP_017847823.1|DBUS
OG0010289	LOC6555402|XP_026831521.1|DERE	LOC108601775|XP_017845190.1|DBUS
OG0010292	LOC6555097|XP_001981424.1|DERE	LOC117134866|XP_033150063.1|DBUS
OG0010295	LOC6540884|XP_001968823.1|DERE	LOC108601936|XP_017845406.1|DBUS
OG0010296	LOC6541896|XP_001970520.1|DERE	LOC108597176|XP_017839082.1|DBUS
OG0010297	LOC113564101|XP_026834800.1|DERE	LOC117134646|XP_033148949.1|DBUS
OG0010298	LOC6546951|XP_001974601.1|DERE	LOC108595779|XP_017836560.1|DBUS
OG0010301	LOC6553069|XP_001979090.3|DERE	LOC108602460|XP_017846072.1|DBUS
OG0010302	LOC26526412|XP_015012801.2|DERE	LOC108596645|XP_017838109.1|DBUS
OG0010303	LOC6548007|XP_001976502.1|DERE	LOC108595203|XP_017835879.1|DBUS
OG0010304	LOC6550046|XP_001977512.1|DERE	LOC108604947|XP_017850006.1|DBUS
OG0010305	LOC6550011|XP_001977477.1|DERE	LOC108606528|XP_017852192.1|DBUS
OG0010306	LOC6550020|XP_026838332.1|DERE	LOC108606372|XP_017851912.1|DBUS
OG0010307	LOC6551046|XP_001977031.3|DERE	LOC108606422|XP_017852012.1|DBUS
OG0010308	LOC6549676|XP_001977435.1|DERE	LOC108605957|XP_017851266.1|DBUS
OG0010310	LOC6555629|XP_001982513.3|DERE	LOC108606409|XP_017851982.1|DBUS
OG0010311	LOC6550359|XP_026837719.1|DERE	LOC108605259|XP_017850370.1|DBUS
OG0010313	LOC6543883|XP_001973642.2|DERE	LOC108598074|XP_017840176.1|DBUS
OG0010315	LOC6551570|XP_001977291.1|DERE	LOC108605552|XP_017850802.1|DBUS
OG0010317	LOC6550575|XP_001976736.1|DERE	LOC108605989|XP_017851299.1|DBUS
OG0010319	LOC6555591|XP_001982616.1|DERE	LOC108606641|XP_017852429.1|DBUS
OG0010320	LOC6551673|XP_001977176.1|DERE	LOC108605877|XP_017851179.1|DBUS
OG0010321	LOC6543700|XP_001971907.3|DERE	LOC108599198|XP_017841483.2|DBUS
OG0010322	LOC6543706|XP_001971913.1|DERE	LOC108597997|XP_017840101.1|DBUS
OG0010323	LOC6545471|XP_026832567.1|DERE	LOC108600026|XP_017842835.1|DBUS
OG0010324	LOC6543714|XP_001971857.1|DERE	LOC108599782|XP_017842329.1|DBUS
OG0010325	LOC6544093|XP_001971434.2|DERE	LOC108599091|XP_017841369.1|DBUS
OG0010326	LOC6546330|XP_001971806.3|DERE	LOC108598257|XP_017840362.2|DBUS
OG0010327	LOC6544274|XP_001971960.2|DERE	LOC108597953|XP_017840057.1|DBUS
OG0010329	LOC6545038|XP_001973220.1|DERE	LOC108597892|XP_033149309.1|DBUS
OG0010330	LOC6546305|XP_001972846.1|DERE	LOC108599903|XP_017842586.1|DBUS
OG0010331	LOC6546395|XP_026833563.1|DERE	LOC108600353|XP_017843367.2|DBUS, LOC108600354|XP_033149541.1|DBUS
OG0010332	LOC6550614|XP_001978141.1|DERE	LOC108606243|XP_017851676.1|DBUS
OG0010333	LOC6540867|XP_001970033.1|DERE	LOC108607740|XP_017854253.2|DBUS
OG0010335	LOC6550018|XP_026837859.1|DERE	LOC108606796|XP_017852745.1|DBUS
OG0010336	LOC6555569|XP_001982486.1|DERE	LOC108606019|XP_017851334.1|DBUS
OG0010337	LOC6550183|XP_001978322.1|DERE	LOC108606544|XP_017852232.1|DBUS
OG0010338	LOC6550753|XP_001978050.1|DERE	LOC108605167|XP_033150326.1|DBUS
OG0010339	LOC6551901|XP_001980616.1|DERE	LOC108605906|XP_017851210.1|DBUS
OG0010340	LOC6551482|XP_001978515.1|DERE	LOC117134902|XP_033150225.1|DBUS
OG0010341	LOC6551481|XP_001978514.1|DERE	LOC108604909|XP_017849968.1|DBUS
OG0010342	LOC6551257|XP_001977071.2|DERE	LOC108605399|XP_033150233.1|DBUS
OG0010343	LOC6552820|XP_001979971.1|DERE	LOC108605716|XP_017850999.1|DBUS
OG0010344	LOC6551360|XP_001978373.1|DERE	LOC108605185|XP_017850266.1|DBUS
OG0010345	LOC6550439|XP_001977799.1|DERE	LOC108605226|XP_017850326.1|DBUS
OG0010346	LOC6555699|XP_026838924.1|DERE	LOC108606031|XP_017851347.1|DBUS
OG0010347	LOC6550197|XP_001977586.1|DERE	LOC108606984|XP_017853047.1|DBUS
OG0010348	LOC6542554|XP_001970433.1|DERE	LOC108606131|XP_017851473.1|DBUS
OG0010349	LOC6551155|XP_001976856.1|DERE	LOC108605346|XP_017850504.1|DBUS
