Orthogroup	DERE.longest_only	SLEB.longest_only
OG0009804	LOC6545044|XP_001973226.1|DERE	LOC115632587|XP_030385671.1|SLEB
OG0009806	LOC6545041|XP_001973223.1|DERE	LOC115633046|XP_030386250.1|SLEB
OG0009807	LOC6544740|XP_001973202.1|DERE	LOC115633013|XP_030386198.1|SLEB
OG0009808	LOC26526380|XP_026832946.1|DERE	LOC115632196|XP_030385102.1|SLEB
OG0009809	LOC6544766|XP_001971496.1|DERE	LOC115632967|XP_030386127.1|SLEB
OG0009810	LOC6543599|XP_001973601.1|DERE	LOC115622508|XP_030372320.1|SLEB
OG0009811	LOC6543598|XP_001973600.2|DERE	LOC115622506|XP_030372315.1|SLEB
OG0009812	LOC6544799|XP_001971518.1|DERE	LOC115622306|XP_030372071.1|SLEB
OG0009813	LOC6545506|XP_001973346.2|DERE	LOC115631893|XP_030384605.1|SLEB
OG0009814	LOC6544281|XP_001971978.1|DERE	LOC115623545|XP_030373795.1|SLEB
OG0009815	LOC6545350|XP_001973290.1|DERE	LOC115633924|XP_030387299.1|SLEB
OG0009816	LOC6545598|XP_026832585.1|DERE	LOC115622290|XP_030372053.1|SLEB
OG0009817	LOC6545597|XP_001972709.2|DERE	LOC115622289|XP_030372052.1|SLEB
OG0009818	LOC6544960|XP_001972640.1|DERE	LOC115634055|XP_030387462.1|SLEB
OG0009819	LOC6544961|XP_001972641.1|DERE	LOC115634044|XP_030387451.1|SLEB
OG0009820	LOC6544962|XP_001972642.1|DERE	LOC115634035|XP_030387440.1|SLEB
OG0009821	LOC6546293|XP_001973525.3|DERE	LOC115627763|XP_030379456.1|SLEB
OG0009822	LOC6546247|XP_001972854.1|DERE	LOC115622634|XP_030372501.1|SLEB
OG0009823	LOC26526900|XP_015014356.1|DERE	LOC115622766|XP_030372682.1|SLEB
OG0009824	LOC6544240|XP_001972363.1|DERE	LOC115622154|XP_030371883.1|SLEB
OG0009825	LOC6544821|XP_001972657.1|DERE	LOC115624887|XP_030375594.1|SLEB
OG0009826	LOC6544141|XP_001973735.1|DERE	LOC115622137|XP_030371856.1|SLEB
OG0009827	LOC6544140|XP_001973734.1|DERE	LOC115622138|XP_030371857.1|SLEB
OG0009828	LOC6544178|XP_001972375.1|DERE	LOC115623085|XP_030373149.1|SLEB
OG0009829	LOC6544885|XP_001973149.1|DERE	LOC115634792|XP_030388563.1|SLEB
OG0009830	LOC6544127|XP_001973679.1|DERE	LOC115624961|XP_030375676.1|SLEB
OG0009831	LOC6544131|XP_001973683.1|DERE	LOC115624921|XP_030375631.1|SLEB
OG0009832	LOC6544132|XP_001973684.3|DERE	LOC115624922|XP_030375632.1|SLEB
OG0009833	LOC26526970|XP_015014372.1|DERE	LOC115623172|XP_030373249.1|SLEB
OG0009834	LOC6549130|XP_026835769.1|DERE	LOC115632366|XP_030385347.1|SLEB
OG0009836	LOC6553963|XP_001979558.1|DERE	LOC115624164|XP_030374622.1|SLEB
OG0009837	LOC6552412|XP_001979810.2|DERE	LOC115627261|XP_030378748.1|SLEB
OG0009838	LOC6549434|XP_001974405.1|DERE	LOC115630778|XP_030383293.1|SLEB
OG0009839	LOC26526364|XP_015015496.1|DERE	LOC115620900|XP_030370252.1|SLEB
OG0009840	LOC6549284|XP_026835723.1|DERE	LOC115625720|XP_030376726.1|SLEB
OG0009841	LOC6540707|XP_001968865.1|DERE	LOC115626285|XP_030377470.1|SLEB
OG0009842	LOC6545738|XP_001972745.2|DERE	LOC115632932|XP_030386085.1|SLEB
OG0009843	LOC6544349|XP_015013353.2|DERE	LOC115632594|XP_030385678.1|SLEB
OG0009844	LOC6545874|XP_001972725.1|DERE	LOC115633106|XP_030386349.1|SLEB
OG0009845	LOC6548981|XP_001975564.2|DERE	LOC115632293|XP_030385248.1|SLEB
OG0009846	LOC6541576|XP_001968905.1|DERE	LOC115626473|XP_030377717.1|SLEB
OG0009847	LOC6551295|XP_026838586.1|DERE	LOC115626772|XP_030378094.1|SLEB
OG0009848	LOC6551078|XP_001976946.1|DERE	LOC115627334|XP_030378839.1|SLEB
OG0009849	LOC113563721|XP_026831610.1|DERE, LOC6554158|XP_015008958.1|DERE	LOC115621064|XP_030370449.1|SLEB
OG0009850	LOC26526132|XP_015011439.2|DERE	LOC115627618|XP_030379208.1|SLEB, LOC115634060|XP_030387464.1|SLEB
OG0009851	LOC26526216|XP_015011443.2|DERE	LOC115629534|XP_030381873.1|SLEB
OG0009852	LOC6545367|XP_001972602.1|DERE	LOC115629694|XP_030382075.1|SLEB, LOC115632923|XP_030386075.1|SLEB
OG0009853	LOC6550814|XP_001978211.1|DERE	LOC115622107|XP_030371809.1|SLEB
OG0009854	LOC6550160|XP_026838171.1|DERE	LOC115627612|XP_030379202.1|SLEB
OG0009855	LOC6543048|XP_001969233.1|DERE	LOC115626500|XP_030377746.1|SLEB
OG0009856	LOC6540815|XP_026834730.1|DERE	LOC115626526|XP_030377768.1|SLEB
OG0009857	LOC6549286|XP_001974248.2|DERE	LOC115625792|XP_030376827.1|SLEB
OG0009858	LOC6542729|XP_001969347.1|DERE	LOC115626057|XP_030377169.1|SLEB
OG0009859	LOC6548964|XP_001974196.2|DERE	LOC115629088|XP_030381261.1|SLEB, LOC115629002|XP_030381148.1|SLEB
OG0009860	LOC6543058|XP_026834746.1|DERE	LOC115630111|XP_030382584.1|SLEB
OG0009861	LOC6542852|XP_001968292.1|DERE	LOC115631652|XP_030384324.1|SLEB
OG0009862	LOC6542682|XP_001969823.1|DERE	LOC115630647|XP_030383146.1|SLEB
OG0009863	LOC6543391|XP_015015216.1|DERE	LOC115631670|XP_030384344.1|SLEB
OG0009864	LOC6548264|XP_001974110.1|DERE	LOC115631014|XP_030383484.1|SLEB
OG0009865	LOC6543532|XP_001968699.1|DERE	LOC115630759|XP_030383274.1|SLEB
OG0009866	LOC6546341|XP_001972285.2|DERE	LOC115622990|XP_030373010.1|SLEB
OG0009867	LOC6544080|XP_001971937.1|DERE	LOC115622548|XP_030372375.1|SLEB
OG0009868	LOC6545855|XP_001973394.1|DERE	LOC115622585|XP_030372437.1|SLEB, LOC115623223|XP_030373324.1|SLEB
OG0009870	LOC6546251|XP_001972858.1|DERE	LOC115622298|XP_030372062.1|SLEB, LOC115622632|XP_030372498.1|SLEB
OG0009871	LOC6546633|XP_001975849.1|DERE	LOC115634698|XP_030388436.1|SLEB
OG0009872	LOC6547665|XP_001975023.1|DERE	LOC115624632|XP_030375251.1|SLEB
OG0009874	LOC6546394|XP_001972884.1|DERE	LOC115622949|XP_030372944.1|SLEB
OG0009875	LOC6544196|XP_001973738.1|DERE	LOC115625301|XP_030376182.1|SLEB, LOC115630769|XP_030383284.1|SLEB, LOC115622205|XP_030371961.1|SLEB
OG0009877	LOC26527043|XP_026834701.1|DERE	LOC115634243|XP_030387697.1|SLEB
OG0009878	LOC26527045|XP_015012904.1|DERE	LOC115634605|XP_030388314.1|SLEB
OG0009879	LOC6546556|XP_001974570.1|DERE	LOC115623088|XP_030373153.1|SLEB
OG0009880	LOC6548019|XP_001975176.1|DERE	LOC115634194|XP_030387642.1|SLEB
OG0009881	LOC6549466|XP_026836403.1|DERE	LOC115634318|XP_030387838.1|SLEB
OG0009882	LOC6547917|XP_001976436.1|DERE	LOC115633778|XP_030387115.1|SLEB
OG0009883	LOC6547530|XP_001974914.2|DERE	LOC115634017|XP_030387403.1|SLEB
OG0009884	LOC6547532|XP_026835945.1|DERE	LOC115634137|XP_030387563.1|SLEB
OG0009885	LOC6543252|XP_001969158.1|DERE	LOC115634767|XP_030388525.1|SLEB
OG0009886	LOC6547999|XP_001975278.1|DERE	LOC115631162|XP_030383711.1|SLEB
OG0009887	LOC6542014|XP_026835132.1|DERE	LOC115624049|XP_030374493.1|SLEB
OG0009888	LOC6547494|XP_001974836.1|DERE	LOC115634280|XP_030387773.1|SLEB
OG0009889	LOC6547878|XP_001976354.1|DERE	LOC115633787|XP_030387122.1|SLEB
OG0009890	LOC6548539|XP_001975331.1|DERE	LOC115620226|XP_030369231.1|SLEB
OG0009891	LOC6552073|XP_001978793.1|DERE	LOC115626728|XP_030378034.1|SLEB, LOC115626858|XP_030378219.1|SLEB
OG0009892	LOC6550651|XP_026837695.1|DERE	LOC115625191|XP_030376017.1|SLEB
OG0009893	LOC6546920|XP_026836168.1|DERE	LOC115634563|XP_030388247.1|SLEB
OG0009894	LOC6553433|XP_026834863.1|DERE	LOC115623926|XP_030374345.1|SLEB
OG0009895	LOC6552667|XP_001979175.2|DERE	LOC115623849|XP_030374252.1|SLEB
OG0009896	LOC6554927|XP_001981806.1|DERE	LOC115624126|XP_030374581.1|SLEB
OG0009897	LOC6553066|XP_001980085.1|DERE	LOC115623508|XP_030373748.1|SLEB
OG0009898	LOC6552878|XP_026831727.1|DERE	LOC115624070|XP_030374516.1|SLEB
OG0009899	LOC6552625|XP_001979922.1|DERE	LOC115620455|XP_030369545.1|SLEB, LOC115621583|XP_030371134.1|SLEB, LOC115627685|XP_030379288.1|SLEB
OG0009900	LOC6553208|XP_001980301.1|DERE	LOC115621376|XP_030370862.1|SLEB
OG0009901	LOC6554256|XP_001981677.1|DERE	LOC115625141|XP_030375919.1|SLEB
OG0009902	LOC6551966|XP_001980651.1|DERE	LOC115623046|XP_030373082.1|SLEB
OG0009903	LOC6553056|XP_001979143.1|DERE	LOC115623807|XP_030374211.1|SLEB
OG0009904	LOC6552818|XP_001979969.1|DERE	LOC115633791|XP_030387129.1|SLEB, LOC115621085|XP_030370478.1|SLEB
OG0009905	LOC6553613|XP_001980242.2|DERE	LOC115621460|XP_030370977.1|SLEB
OG0009906	LOC6553548|XP_001980249.1|DERE	LOC115621954|XP_030371661.1|SLEB
OG0009907	LOC6553442|XP_001979392.1|DERE	LOC115622035|XP_030371762.1|SLEB
OG0009909	LOC6554808|XP_001981586.1|DERE	LOC115621312|XP_030370786.1|SLEB
OG0009910	LOC6552789|XP_001981000.1|DERE	LOC115621024|XP_030370404.1|SLEB
OG0009911	LOC6547760|XP_001976382.1|DERE	LOC115634296|XP_030387809.1|SLEB
OG0009913	LOC6541483|XP_001968478.1|DERE	LOC115627697|XP_030379299.1|SLEB
OG0009915	LOC6541499|XP_026834899.1|DERE	LOC115631364|XP_030383943.1|SLEB
OG0009916	LOC6543443|XP_026835306.1|DERE	LOC115626030|XP_030377141.1|SLEB, LOC115626027|XP_030377137.1|SLEB, LOC115626025|XP_030377135.1|SLEB
OG0009925	LOC6554013|XP_001980543.1|DERE	LOC115624264|XP_030374748.1|SLEB
OG0009926	LOC6545020|XP_026833189.1|DERE	LOC115627166|XP_030378615.1|SLEB
OG0009928	LOC6554468|XP_001981304.1|DERE	LOC115631555|XP_030384206.1|SLEB
OG0009932	LOC6542069|XP_001969132.1|DERE	LOC115634558|XP_030388239.1|SLEB
OG0009933	LOC6548864|XP_001975450.1|DERE	LOC115634213|XP_030387665.1|SLEB
OG0009934	LOC6544673|XP_001972010.1|DERE	LOC115623074|XP_030373135.1|SLEB
OG0009937	LOC26526001|XP_026832218.1|DERE	LOC115629990|XP_030382476.1|SLEB
OG0009938	LOC6550070|XP_001977567.1|DERE	LOC115627939|XP_030379691.1|SLEB
OG0009940	LOC6554578|XP_026839872.1|DERE	LOC115624111|XP_030374565.1|SLEB
OG0009941	LOC6542215|XP_001968813.1|DERE	LOC115628607|XP_030380651.1|SLEB
OG0009942	LOC6541325|XP_001969134.1|DERE	LOC115633728|XP_030387056.1|SLEB
OG0009943	LOC6543379|XP_001969887.1|DERE	LOC115621439|XP_030370952.1|SLEB
OG0009944	LOC6555701|XP_001982478.1|DERE	LOC115629197|XP_030381457.1|SLEB
OG0009945	LOC6551413|XP_001977199.1|DERE	LOC115627235|XP_030378717.1|SLEB
OG0009946	LOC26526728|XP_015010516.1|DERE	LOC115625127|XP_030375901.1|SLEB
OG0009947	LOC6545195|XP_026833294.1|DERE	LOC115622355|XP_030372130.1|SLEB
OG0009948	LOC6555749|XP_001982452.1|DERE	LOC115626821|XP_030378162.1|SLEB
OG0009949	LOC6552376|XP_001978887.2|DERE	LOC115624108|XP_030374561.1|SLEB
OG0009950	LOC6553967|XP_001980525.1|DERE	LOC115624163|XP_030374620.1|SLEB
OG0009951	LOC6553851|XP_015009674.1|DERE	LOC115624157|XP_030374613.1|SLEB
OG0009953	LOC6554577|XP_001981765.2|DERE	LOC115624015|XP_030374447.1|SLEB
OG0009954	LOC6553791|XP_001980490.1|DERE	LOC115623760|XP_030374155.1|SLEB
OG0009955	LOC6546597|XP_026835952.1|DERE	LOC115633637|XP_030386938.1|SLEB
OG0009956	LOC6550964|XP_001976993.1|DERE	LOC115626967|XP_030378341.1|SLEB
OG0009957	LOC6554368|XP_001981258.1|DERE	LOC115621210|XP_030370652.1|SLEB
OG0009958	LOC6555079|XP_001981595.1|DERE	LOC115621474|XP_030370994.1|SLEB
OG0009960	LOC6552089|XP_001978800.1|DERE	LOC115621785|XP_030371404.1|SLEB
OG0009961	LOC6552070|XP_001978790.1|DERE	LOC115621041|XP_030370422.1|SLEB
OG0009962	LOC6553587|XP_026839503.1|DERE	LOC115621087|XP_030370480.1|SLEB
OG0009963	LOC6555195|XP_026838830.1|DERE	LOC115620795|XP_030370075.1|SLEB
OG0009964	LOC6554344|XP_001982108.1|DERE	LOC115620467|XP_030369558.1|SLEB
OG0009965	LOC6555245|XP_001981190.2|DERE	LOC115620262|XP_030369281.1|SLEB
OG0009966	LOC6549401|XP_026835876.1|DERE	LOC115630520|XP_030382981.1|SLEB
OG0009969	LOC6547229|XP_001976242.1|DERE	LOC115631045|XP_030383537.1|SLEB
OG0009970	LOC6549239|XP_001974346.1|DERE	LOC115631442|XP_030384044.1|SLEB
OG0009971	LOC6549559|XP_001974477.1|DERE	LOC115630506|XP_030382963.1|SLEB
OG0009972	LOC6542031|XP_001969445.1|DERE	LOC115625454|XP_030376362.1|SLEB
OG0009975	LOC6540837|XP_001968822.2|DERE	LOC115628614|XP_030380658.1|SLEB
OG0009976	LOC6540851|XP_001970036.1|DERE	LOC115629033|XP_030381195.1|SLEB
OG0009977	LOC6542844|XP_026834335.1|DERE	LOC115625944|XP_030377040.1|SLEB
OG0009978	LOC6541910|XP_001969398.1|DERE	LOC115626014|XP_030377121.1|SLEB
OG0009979	LOC6541283|XP_001969655.1|DERE	LOC115626164|XP_030377299.1|SLEB
OG0009980	LOC6548502|XP_001976651.2|DERE	LOC115634352|XP_030387870.1|SLEB
OG0009981	LOC6546964|XP_001974606.1|DERE	LOC115633997|XP_030387380.1|SLEB
OG0009982	LOC6546966|XP_001974608.2|DERE	LOC115632160|XP_030385086.1|SLEB
OG0009983	LOC6548469|XP_001975188.1|DERE	LOC115633421|XP_030386744.1|SLEB
OG0009984	LOC6546802|XP_001975896.1|DERE	LOC115634273|XP_030387761.1|SLEB
OG0009985	LOC26527039|XP_015015593.1|DERE	LOC115634123|XP_030387553.1|SLEB
OG0009986	LOC6542030|XP_026834600.1|DERE	LOC115634067|XP_030387472.1|SLEB
OG0009987	LOC6547477|XP_001976273.1|DERE	LOC115633717|XP_030387042.1|SLEB
OG0009988	LOC6547476|XP_001976272.3|DERE	LOC115634174|XP_030387620.1|SLEB
OG0009989	LOC6548196|XP_001975079.1|DERE	LOC115634351|XP_030387869.1|SLEB
OG0009990	LOC6547586|XP_001974901.1|DERE	LOC115634110|XP_030387529.1|SLEB
OG0009991	LOC6549170|XP_001975620.3|DERE	LOC115634431|XP_030387998.1|SLEB
OG0009992	LOC6550697|XP_001978111.1|DERE	LOC115629886|XP_030382345.1|SLEB
OG0009993	LOC6550549|XP_026837671.1|DERE	LOC115627988|XP_030379744.1|SLEB
OG0009994	LOC6550991|XP_001976867.1|DERE	LOC115629524|XP_030381864.1|SLEB
OG0009995	LOC6551214|XP_001978387.1|DERE	LOC115629919|XP_030382383.1|SLEB
OG0009996	LOC6550242|XP_001977917.1|DERE	LOC115626657|XP_030377927.1|SLEB
OG0009997	LOC6549852|XP_001977358.2|DERE	LOC115630200|XP_030382628.1|SLEB
OG0009998	LOC6551258|XP_001977072.1|DERE	LOC115629713|XP_030382093.1|SLEB
OG0009999	LOC6551630|XP_001978560.1|DERE	LOC115627486|XP_030379026.1|SLEB
OG0010000	LOC6549862|XP_001977392.1|DERE	LOC115633422|XP_030386741.1|SLEB
OG0010001	LOC6551221|XP_001978394.1|DERE	LOC115629914|XP_030382380.1|SLEB
OG0010002	LOC26526159|XP_015014233.2|DERE	LOC115632985|XP_030386162.1|SLEB
OG0010003	LOC6542072|XP_026834177.1|DERE	LOC115632032|XP_030384844.1|SLEB
OG0010004	LOC6551490|XP_001978474.2|DERE	LOC115629679|XP_030382060.1|SLEB
OG0010005	LOC6545437|XP_001972126.2|DERE	LOC115629131|XP_030381333.1|SLEB
OG0010006	LOC6550144|XP_001977541.1|DERE	LOC115633397|XP_030386700.1|SLEB
OG0010007	LOC6550425|XP_001977039.1|DERE	LOC115628895|XP_030381013.1|SLEB
OG0010008	LOC6550133|XP_001977662.1|DERE	LOC115627560|XP_030379141.1|SLEB
OG0010009	LOC6548942|XP_001974220.1|DERE	LOC115626010|XP_030377118.1|SLEB
OG0010010	LOC6549788|XP_026837728.1|DERE	LOC115627702|XP_030379305.1|SLEB
OG0010011	LOC6551272|XP_001976891.3|DERE	LOC115626978|XP_030378354.1|SLEB
OG0010012	LOC6550231|XP_001978199.2|DERE	LOC115627369|XP_030378881.1|SLEB
OG0010013	LOC6551675|XP_001977178.3|DERE	LOC115626928|XP_030378295.1|SLEB
OG0010014	LOC6551462|XP_001977253.1|DERE	LOC115629279|XP_030381571.1|SLEB
OG0010015	LOC6551511|XP_015011030.1|DERE	LOC115626886|XP_030378255.1|SLEB
OG0010016	LOC6551174|XP_001977049.1|DERE	LOC115627983|XP_030379739.1|SLEB
OG0010017	LOC6551674|XP_001977177.1|DERE	LOC115626963|XP_030378338.1|SLEB
OG0010018	LOC6555496|XP_001982621.1|DERE	LOC115628866|XP_030380980.1|SLEB
OG0010019	LOC6550625|XP_001978164.2|DERE	LOC115627354|XP_030378862.1|SLEB
OG0010020	LOC6549905|XP_001977381.2|DERE	LOC115627200|XP_030378678.1|SLEB
OG0010021	LOC6550012|XP_001977478.1|DERE	LOC115629202|XP_030381462.1|SLEB
OG0010022	LOC6549930|XP_001978678.2|DERE	LOC115633428|XP_030386748.1|SLEB
OG0010023	LOC6555644|XP_001982386.2|DERE	LOC115626901|XP_030378271.1|SLEB
OG0010024	LOC6555553|XP_001982385.1|DERE	LOC115626916|XP_030378286.1|SLEB
OG0010025	LOC6555678|XP_026837525.1|DERE	LOC115626799|XP_030378128.1|SLEB
OG0010026	LOC6551131|XP_001978245.1|DERE	LOC115626885|XP_030378254.1|SLEB
OG0010027	LOC6549672|XP_001977431.1|DERE	LOC115626986|XP_030378362.1|SLEB
OG0010028	LOC6551618|XP_026838825.1|DERE	LOC115628672|XP_030380702.1|SLEB
OG0010029	LOC6550403|XP_001977850.1|DERE	LOC115627311|XP_030378814.1|SLEB
OG0010030	LOC6551013|XP_001978264.1|DERE	LOC115627400|XP_030378915.1|SLEB
OG0010031	LOC6551028|XP_026837865.1|DERE	LOC115627399|XP_030378914.1|SLEB
OG0010032	LOC6541673|XP_001968973.2|DERE	LOC115631877|XP_030384585.1|SLEB
OG0010033	LOC6549758|XP_001976777.2|DERE	LOC115633368|XP_030386672.1|SLEB
OG0010034	LOC6550322|XP_001976770.1|DERE	LOC115633369|XP_030386674.1|SLEB
OG0010035	LOC6550688|XP_001976766.1|DERE	LOC115633372|XP_030386676.1|SLEB
OG0010036	LOC6550686|XP_001976764.3|DERE	LOC115633373|XP_030386677.1|SLEB
OG0010037	LOC6550685|XP_001976763.1|DERE	LOC115633359|XP_030386659.1|SLEB
OG0010038	LOC6551115|XP_026837785.1|DERE	LOC115629714|XP_030382094.1|SLEB
OG0010040	LOC6541135|XP_001970066.1|DERE	LOC115621175|XP_030370599.1|SLEB
OG0010041	LOC6550845|XP_015010925.2|DERE	LOC115627349|XP_030378857.1|SLEB
OG0010042	LOC6551571|XP_001977292.1|DERE	LOC115627873|XP_030379617.1|SLEB
OG0010043	LOC6551569|XP_001977290.1|DERE	LOC115628061|XP_030379881.1|SLEB
OG0010044	LOC6555537|XP_026838362.1|DERE	LOC115633231|XP_030386485.1|SLEB
OG0010045	LOC6550181|XP_001977886.1|DERE	LOC115629306|XP_030381611.1|SLEB
OG0010046	LOC6550180|XP_001977885.1|DERE	LOC115629305|XP_030381610.1|SLEB
OG0010047	LOC6550869|XP_001978229.1|DERE	LOC115627425|XP_030378958.1|SLEB
OG0010048	LOC6550573|XP_015010688.1|DERE	LOC115629884|XP_030382343.1|SLEB
OG0010049	LOC6550748|XP_001978045.1|DERE	LOC115626837|XP_030378181.1|SLEB
OG0010050	LOC6550747|XP_001978044.1|DERE	LOC115627752|XP_030379396.1|SLEB
OG0010051	LOC6551154|XP_001976855.1|DERE	LOC115629495|XP_030381831.1|SLEB
OG0010052	LOC26526136|XP_015011440.1|DERE	LOC115627667|XP_030379269.1|SLEB
OG0010053	LOC6551458|XP_001977249.1|DERE	LOC115629502|XP_030381841.1|SLEB
OG0010054	LOC6550337|XP_001977895.1|DERE	LOC115626779|XP_030378105.1|SLEB
OG0010055	LOC6550311|XP_001977899.1|DERE	LOC115627000|XP_030378375.1|SLEB
OG0010056	LOC6551307|XP_001977095.1|DERE	LOC115626980|XP_030378356.1|SLEB
OG0010057	LOC6555792|XP_001982462.1|DERE	LOC115628720|XP_030380776.1|SLEB
OG0010058	LOC6551055|XP_026838048.1|DERE	LOC115627360|XP_030378869.1|SLEB
OG0010059	LOC6551417|XP_001977203.1|DERE	LOC115627422|XP_030378951.1|SLEB
OG0010060	LOC6551180|XP_001978363.1|DERE	LOC115626993|XP_030378368.1|SLEB
OG0010062	LOC6545120|XP_001972089.1|DERE	LOC115633022|XP_030386206.1|SLEB
OG0010063	LOC6543651|XP_001972951.1|DERE	LOC115632709|XP_030385811.1|SLEB
OG0010064	LOC6543611|XP_001972942.1|DERE	LOC115632242|XP_030385165.1|SLEB
OG0010065	LOC26526035|XP_015014209.1|DERE	LOC115622875|XP_030372825.1|SLEB
OG0010066	LOC6545974|XP_001971184.1|DERE	LOC115628410|XP_030380358.1|SLEB
OG0010067	LOC6546523|XP_001971276.2|DERE	LOC115632878|XP_030386013.1|SLEB
OG0010068	LOC6546491|XP_026833180.1|DERE	LOC115623243|XP_030373361.1|SLEB
OG0010069	LOC6546027|XP_001971212.1|DERE	LOC115622135|XP_030371853.1|SLEB
OG0010070	LOC26526652|XP_015014322.1|DERE	LOC115632519|XP_030385574.1|SLEB
OG0010071	LOC6546324|XP_001972936.2|DERE	LOC115627744|XP_030379379.1|SLEB
OG0010072	LOC6544040|XP_001971964.2|DERE	LOC115623169|XP_030373245.1|SLEB
OG0010073	LOC6543804|XP_026833525.1|DERE	LOC115622835|XP_030372774.1|SLEB
OG0010074	LOC113564539|XP_026838108.1|DERE	LOC115627331|XP_030378836.1|SLEB
OG0010075	LOC6544346|XP_001971716.1|DERE	LOC115632593|XP_030385677.1|SLEB
OG0010076	LOC6545309|XP_001972551.1|DERE	LOC115624618|XP_030375228.1|SLEB
OG0010077	LOC6544972|XP_001973239.1|DERE	LOC115632628|XP_030385718.1|SLEB
OG0010078	LOC6544971|XP_001973238.1|DERE	LOC115632626|XP_030385715.1|SLEB
OG0010079	LOC6545040|XP_001973222.2|DERE	LOC115632618|XP_030385706.1|SLEB
OG0010080	LOC6544394|XP_001971695.2|DERE	LOC115622462|XP_030372267.1|SLEB
OG0010081	LOC26526084|XP_015014216.1|DERE	LOC115633031|XP_030386232.1|SLEB
OG0010082	LOC6546269|XP_001971765.1|DERE	LOC115623201|XP_030373285.1|SLEB
OG0010083	LOC6545916|XP_001972729.1|DERE	LOC115632807|XP_030385919.1|SLEB
OG0010084	LOC6545743|XP_001972750.1|DERE	LOC115633123|XP_030386375.1|SLEB
OG0010085	LOC6544201|XP_026832208.1|DERE	LOC115632846|XP_030385963.1|SLEB
OG0010086	LOC6545919|XP_001972732.1|DERE	LOC115632852|XP_030385971.1|SLEB
OG0010087	LOC6545615|XP_015013950.1|DERE	LOC115622148|XP_030371874.1|SLEB
OG0010088	LOC6544126|XP_001973678.1|DERE	LOC115624918|XP_030375628.1|SLEB
OG0010089	LOC6544457|XP_001972395.1|DERE	LOC115627980|XP_030379736.1|SLEB
OG0010090	LOC6555847|XP_001982710.1|DERE	LOC115627974|XP_030379729.1|SLEB
OG0010091	LOC6548820|XP_001975605.1|DERE	LOC115621501|XP_030371029.1|SLEB
OG0010092	LOC26526262|XP_015014249.1|DERE	LOC115621544|XP_030371069.1|SLEB
OG0010095	LOC26526623|XP_015009395.1|DERE	LOC115625544|XP_030376481.1|SLEB
OG0010096	LOC6551338|XP_001978414.1|DERE	LOC115628868|XP_030380984.1|SLEB
OG0010097	LOC6555642|XP_001982433.2|DERE	LOC115627406|XP_030378921.1|SLEB
OG0010098	LOC6540698|XP_001968868.1|DERE	LOC115626280|XP_030377462.1|SLEB
OG0010099	LOC6549347|XP_001974327.2|DERE	LOC115631470|XP_030384083.1|SLEB
OG0010100	LOC6544362|XP_001972000.3|DERE	LOC115622696|XP_030372584.1|SLEB
OG0010101	LOC6543685|XP_001973697.1|DERE	LOC115632372|XP_030385351.1|SLEB
OG0010102	LOC6544134|XP_001973686.3|DERE	LOC115624843|XP_030375546.1|SLEB
OG0010103	LOC6544125|XP_001973677.1|DERE	LOC115624917|XP_030375627.1|SLEB
OG0010104	LOC6545647|XP_001972167.2|DERE	LOC115624979|XP_030375694.1|SLEB
OG0010105	LOC6540685|XP_001970304.1|DERE	LOC115632303|XP_030385265.1|SLEB
OG0010107	LOC6547805|XP_001976422.3|DERE	LOC115634637|XP_030388353.1|SLEB
OG0010108	LOC6546973|XP_015011885.1|DERE	LOC115632012|XP_030384849.1|SLEB
OG0010111	LOC6555160|XP_001981416.2|DERE	LOC115621491|XP_030371019.1|SLEB
OG0010112	LOC6553201|XP_001980294.1|DERE	LOC115620995|XP_030370375.1|SLEB
OG0010113	LOC6550431|XP_026838739.1|DERE	LOC115628894|XP_030381012.1|SLEB
OG0010114	LOC6551202|XP_001976934.1|DERE	LOC115626918|XP_030378288.1|SLEB
OG0010115	LOC6551116|XP_001976940.1|DERE	LOC115629715|XP_030382096.1|SLEB
OG0010116	LOC6551502|XP_001978573.1|DERE	LOC115627658|XP_030379259.1|SLEB
OG0010117	LOC6550178|XP_001977883.1|DERE	LOC115629301|XP_030381608.1|SLEB
OG0010118	LOC6550908|XP_001976823.1|DERE	LOC115632820|XP_030385932.1|SLEB, LOC115628889|XP_030381007.1|SLEB
OG0010119	LOC6551588|XP_026838515.1|DERE	LOC115633386|XP_030386690.1|SLEB
OG0010120	LOC6549887|XP_001977364.1|DERE	LOC115633298|XP_030386569.1|SLEB
OG0010121	LOC6550276|XP_026837827.1|DERE	LOC115627681|XP_030379284.1|SLEB
OG0010122	LOC6550864|XP_001978224.1|DERE	LOC115627292|XP_030378784.1|SLEB
OG0010123	LOC6550228|XP_001978196.2|DERE	LOC115627366|XP_030378876.1|SLEB
OG0010125	LOC6551718|XP_001977297.1|DERE	LOC115627794|XP_030379480.1|SLEB
OG0010126	LOC6540580|XP_001968898.1|DERE	LOC115626325|XP_030377530.1|SLEB
OG0010127	LOC6540841|XP_001969329.3|DERE	LOC115626060|XP_030377172.1|SLEB
OG0010128	LOC6543235|XP_026834712.1|DERE	LOC115626061|XP_030377173.1|SLEB
OG0010129	LOC6542083|XP_001969641.1|DERE	LOC115625831|XP_030376885.1|SLEB
OG0010130	LOC6541755|XP_001969262.1|DERE	LOC115626375|XP_030377591.1|SLEB
