Orthogroup	DERE.longest_only	DYAK.longest_only
OG0008218	LOC6548520|XP_001975402.2|DERE	LOC6531460|XP_002092259.1|DYAK
OG0008219	LOC6549908|XP_026838508.1|DERE	LOC6525251|XP_039233436.1|DYAK
OG0008220	LOC6551410|XP_015010880.1|DERE	LOC6526055|XP_015046614.1|DYAK
OG0008221	LOC6549614|XP_026836060.1|DERE	LOC6529570|XP_015052385.1|DYAK
OG0008222	LOC6544106|XP_001973761.1|DERE	LOC6535181|XP_002095843.1|DYAK
OG0008223	LOC6545953|XP_015013105.1|DERE	LOC6534175|XP_039230158.1|DYAK
OG0008224	LOC6546300|XP_001973532.2|DERE	LOC6534747|XP_002095422.1|DYAK
OG0008225	LOC6551309|XP_001977097.1|DERE	LOC6525561|XP_002101396.1|DYAK
OG0008226	LOC6550948|XP_001976968.1|DERE	LOC6524145|XP_002100008.1|DYAK
OG0008227	LOC6554802|XP_001981580.2|DERE	LOC26535844|XP_039232130.1|DYAK
OG0008228	LOC6554538|XP_026831787.1|DERE	LOC6538016|XP_002098551.1|DYAK
OG0008229	LOC6552055|XP_015010048.1|DERE	LOC6536497|XP_015047767.1|DYAK
OG0008230	LOC6551938|XP_001979682.1|DERE	LOC6535521|XP_002096150.1|DYAK
OG0008232	LOC6545946|XP_026832523.1|DERE	LOC6532452|XP_002093199.1|DYAK
OG0008233	LOC6549100|XP_026836215.1|DERE	LOC6529756|XP_002090746.1|DYAK
OG0008234	LOC6548584|XP_001976698.1|DERE	LOC6532142|XP_002092918.2|DYAK
OG0008235	LOC6551389|XP_001977234.1|DERE	LOC6526017|XP_002101834.1|DYAK
OG0008236	LOC6542518|XP_001970810.1|DERE	LOC6529104|XP_002090117.1|DYAK
OG0008237	LOC6542117|XP_001970586.1|DERE	LOC6528467|XP_002089513.1|DYAK
OG0008238	LOC6545668|XP_001971143.1|DERE	LOC6532381|XP_002093132.1|DYAK
OG0008239	LOC6546230|XP_001973572.1|DERE	LOC6534705|XP_002095380.2|DYAK
OG0008240	LOC6547015|XP_001974702.1|DERE	LOC6531065|XP_002091899.1|DYAK
OG0008243	LOC6546777|XP_001976004.2|DERE	LOC6530209|XP_002091147.2|DYAK
OG0008244	LOC6555420|XP_001982339.1|DERE	LOC6537680|XP_002098225.1|DYAK
OG0008245	LOC6547521|XP_001974857.1|DERE	LOC6530860|XP_002091739.1|DYAK
OG0008246	LOC6548037|XP_001975250.1|DERE	LOC6531679|XP_002092470.1|DYAK
OG0008247	LOC6541033|XP_026834621.1|DERE	LOC6526659|XP_002087767.1|DYAK
OG0008248	LOC6554803|XP_001981581.1|DERE	LOC6538297|XP_002098824.1|DYAK
OG0008249	LOC6555223|XP_001981179.1|DERE	LOC6538909|XP_002099413.1|DYAK
OG0008250	LOC6549584|XP_001975818.1|DERE	LOC6530013|XP_002090959.1|DYAK
OG0008251	LOC6541160|XP_001970692.1|DERE	LOC6528360|XP_002089409.1|DYAK
OG0008252	LOC6542329|XP_001970347.1|DERE	LOC6528721|XP_002089756.1|DYAK
OG0008253	LOC6543262|XP_001970460.1|DERE	LOC6528595|XP_002089638.1|DYAK
OG0008254	LOC6545070|XP_001971048.2|DERE	LOC6532265|XP_002093037.1|DYAK
OG0008255	LOC6544165|XP_001973766.1|DERE	LOC6535186|XP_002095848.1|DYAK
OG0008256	LOC6542568|XP_001970660.3|DERE	LOC6528391|XP_002089438.1|DYAK
OG0008257	LOC6550886|XP_001976833.1|DERE	LOC6524283|XP_002100145.1|DYAK
OG0008258	LOC6549569|XP_026836329.1|DERE	LOC6529486|XP_002090488.2|DYAK
OG0008259	LOC6543363|XP_026834670.1|DERE	LOC6526857|XP_002087957.2|DYAK
OG0008260	LOC6546140|XP_001971306.2|DERE	LOC6533480|XP_015050050.1|DYAK
OG0008261	LOC6546717|XP_001974589.1|DERE	LOC6531181|XP_002092010.2|DYAK
OG0008262	LOC6542529|XP_001970796.1|DERE	LOC6539207|XP_039226421.1|DYAK
OG0008263	LOC6547524|XP_001974908.1|DERE	LOC6530803|XP_002091686.1|DYAK
OG0008263	LOC6547523|XP_001974907.1|DERE	LOC6530804|XP_002091687.1|DYAK
OG0008264	LOC6547529|XP_001974913.1|DERE	LOC6530798|XP_002091681.2|DYAK
OG0008265	LOC6554663|XP_001981343.2|DERE	LOC6538044|XP_002098579.2|DYAK
OG0008266	LOC6552787|XP_001978973.1|DERE	LOC6537512|XP_002098058.1|DYAK
OG0008267	LOC6555188|XP_026836387.1|DERE	LOC6538340|XP_039231206.1|DYAK
OG0008268	LOC6548782|XP_001974061.1|DERE	LOC6529240|XP_002090246.1|DYAK
OG0008269	LOC6549122|XP_001974147.2|DERE	LOC6529846|XP_002090813.2|DYAK
OG0008270	LOC6550584|XP_001976742.1|DERE	LOC6524371|XP_039229145.1|DYAK
OG0008271	LOC6546466|XP_001971338.1|DERE	LOC6533442|XP_002094153.1|DYAK
OG0008272	LOC6551296|XP_026838566.1|DERE	LOC6524110|XP_002099974.1|DYAK
OG0008273	LOC6554011|XP_001980541.1|DERE	LOC6537423|XP_002097979.1|DYAK
OG0008274	LOC6555654|XP_001982567.1|DERE	LOC6524482|XP_002100339.1|DYAK
OG0008275	LOC6550966|XP_001976995.1|DERE	LOC6524117|XP_002099981.1|DYAK
OG0008276	LOC6550659|XP_001978067.1|DERE	LOC6524849|XP_002100689.1|DYAK
OG0008277	LOC6551448|XP_015011058.1|DERE	LOC6525975|XP_039233403.1|DYAK
OG0008278	LOC6541737|XP_001969482.1|DERE	LOC6528046|XP_002089113.1|DYAK
OG0008279	LOC6550734|XP_015011293.1|DERE	LOC6524749|XP_015045870.1|DYAK
OG0008280	LOC6551168|XP_001977066.3|DERE	LOC6525529|XP_002101364.3|DYAK
OG0008281	LOC6550412|XP_001977743.2|DERE	LOC6525883|XP_002101703.2|DYAK
OG0008282	LOC6551185|XP_026837600.1|DERE	LOC6524504|XP_002100361.1|DYAK
OG0008283	LOC6550019|XP_001977485.1|DERE	LOC6525576|XP_002101411.1|DYAK
OG0008284	LOC6555835|XP_001982701.2|DERE	LOC6523752|XP_002099627.1|DYAK
OG0008285	LOC6551704|XP_001977283.1|DERE	LOC6525966|XP_002101785.1|DYAK
OG0008286	LOC6551345|XP_001977079.1|DERE	LOC6525543|XP_002101378.1|DYAK
OG0008287	LOC6550247|XP_001977922.1|DERE	LOC6525324|XP_002101160.1|DYAK
OG0008288	LOC6553806|XP_001979563.1|DERE	LOC6535651|XP_002096279.2|DYAK
OG0008289	LOC6554419|XP_001981920.1|DERE	LOC6538645|XP_002099165.1|DYAK
OG0008290	LOC6549805|XP_001977328.1|DERE	LOC6525918|XP_002101738.1|DYAK
OG0008291	LOC6550243|XP_001977918.1|DERE	LOC6525330|XP_002101166.1|DYAK
OG0008292	LOC6555653|XP_001982566.1|DERE	LOC6524483|XP_015045721.1|DYAK
OG0008293	LOC6554297|XP_001981065.3|DERE	LOC6539027|XP_002099529.3|DYAK
OG0008294	LOC6555208|XP_001982076.1|DERE	LOC6537960|XP_002098497.1|DYAK
OG0008295	LOC6550098|XP_001978186.1|DERE	LOC6524710|XP_002100554.1|DYAK
OG0008296	LOC6550536|XP_001977961.1|DERE	LOC6524951|XP_039227595.1|DYAK
OG0008297	LOC6550528|XP_001977925.1|DERE	LOC6525322|XP_002101158.1|DYAK
OG0008298	LOC6550366|XP_001977863.1|DERE	LOC6526060|XP_002101877.1|DYAK
OG0008299	LOC6555047|XP_026838934.1|DERE	LOC6538331|XP_002098858.1|DYAK
OG0008300	LOC6549714|XP_015010837.1|DERE	LOC6525288|XP_015046209.1|DYAK
OG0008301	LOC6552268|XP_001980749.2|DERE	LOC6536436|XP_002097017.2|DYAK
OG0008302	LOC6550203|XP_026838039.1|DERE	LOC6525668|XP_015046403.1|DYAK
OG0008303	LOC6550970|XP_026837539.1|DERE	LOC6524267|XP_002100130.1|DYAK
OG0008304	LOC6555782|XP_026838942.1|DERE	LOC6523789|XP_002099664.1|DYAK
OG0008305	LOC6550607|XP_001978029.2|DERE	LOC6524887|XP_002100727.2|DYAK
OG0008306	LOC6550765|XP_001976802.1|DERE	LOC6524314|XP_002100173.1|DYAK
OG0008307	LOC6552689|XP_001979877.1|DERE	LOC6537361|XP_002097918.1|DYAK
OG0008308	LOC6555485|XP_026833225.1|DERE	LOC6538587|XP_002099109.1|DYAK
OG0008309	LOC6541820|XP_001969636.1|DERE	LOC6527493|XP_002088583.1|DYAK
OG0008310	LOC6545094|XP_001973278.1|DERE	LOC6535011|XP_002095681.1|DYAK
OG0008311	LOC6550595|XP_026838204.1|DERE	LOC6524728|XP_002100572.1|DYAK
OG0008312	LOC26526782|XP_026835543.1|DERE	LOC26534819|XP_039232415.1|DYAK
OG0008313	LOC6551577|XP_001977264.2|DERE	LOC6525988|XP_002101806.2|DYAK
OG0008314	LOC6546889|XP_001975970.1|DERE	LOC6530173|XP_002091113.1|DYAK
OG0008315	LOC6544359|XP_001971997.1|DERE	LOC6533071|XP_002093803.1|DYAK
OG0008316	LOC113564601|XP_026838620.1|DERE	LOC120320463|XP_039226115.1|DYAK, LOC120320665|XP_039226919.1|DYAK
OG0008317	LOC6555220|XP_001982288.1|DERE	LOC6537733|XP_002098278.2|DYAK
OG0008318	LOC6550504|XP_001977969.1|DERE	LOC6524947|XP_002100787.1|DYAK
OG0008319	LOC6546665|XP_026835873.1|DERE	LOC6531195|XP_002092023.1|DYAK
OG0008320	LOC6550859|XP_026838270.1|DERE	LOC6524665|XP_039233454.1|DYAK
OG0008321	LOC6552310|XP_001980763.1|DERE	LOC6536420|XP_002097002.1|DYAK
OG0008322	LOC6542567|XP_026834897.1|DERE	LOC6527998|XP_002089065.1|DYAK
OG0008323	LOC6551771|XP_001980640.1|DERE	LOC6536554|XP_002097130.1|DYAK
OG0008324	LOC6550841|XP_001977006.1|DERE	LOC6524106|XP_002099970.1|DYAK
OG0008325	LOC6550782|XP_001978079.1|DERE	LOC6524836|XP_039233368.1|DYAK
OG0008326	LOC6552472|XP_026836862.1|DERE	LOC6536692|XP_002097264.1|DYAK
OG0008327	LOC6548409|XP_026836850.1|DERE	LOC6531952|XP_015051631.1|DYAK
OG0008328	LOC6551313|XP_001978405.1|DERE	LOC6523992|XP_002099864.1|DYAK
OG0008329	LOC6551557|XP_001978505.1|DERE	LOC6525475|XP_002101310.1|DYAK
OG0008330	LOC6548837|XP_001975351.1|DERE	LOC6531402|XP_002092205.1|DYAK
OG0008331	LOC6546097|XP_026832636.1|DERE	LOC6533564|XP_002094274.1|DYAK
OG0008332	LOC6543629|XP_015014019.1|DERE	LOC6534404|XP_015050621.1|DYAK
OG0008333	LOC6545011|XP_001972538.1|DERE	LOC6533891|XP_002094591.1|DYAK
OG0008334	LOC6545010|XP_026832982.1|DERE	LOC6533889|XP_039229830.1|DYAK
OG0008335	LOC6546465|XP_001971337.2|DERE	LOC6533443|XP_002094154.1|DYAK
OG0008336	LOC6543559|XP_026833172.1|DERE	LOC6534962|XP_015050962.2|DYAK
OG0008337	LOC6541057|XP_001970367.1|DERE	LOC6528694|XP_002089736.1|DYAK
OG0008338	LOC6545547|XP_001973386.1|DERE	LOC6534894|XP_002095566.1|DYAK
OG0008339	LOC6549890|XP_001977367.1|DERE	LOC6525232|XP_002101070.1|DYAK
OG0008340	LOC6546715|XP_001974587.1|DERE	LOC6531183|XP_002092012.1|DYAK
OG0008341	LOC6543547|XP_026832989.1|DERE	LOC6533614|XP_002094322.2|DYAK
OG0008342	LOC6546154|XP_026833533.1|DERE	LOC6533489|XP_002094200.1|DYAK
OG0008343	LOC6555248|XP_001981629.1|DERE	LOC6538344|XP_002098869.1|DYAK
OG0008344	LOC6545944|XP_001971204.1|DERE	LOC6532450|XP_002093197.1|DYAK
OG0008345	LOC6543758|XP_001971352.1|DERE	LOC6533420|XP_002094138.1|DYAK
OG0008346	LOC6551712|XP_026838107.1|DERE	LOC6525458|XP_002101293.2|DYAK
OG0008347	LOC6541250|XP_001968270.1|DERE	LOC6526407|XP_002087526.2|DYAK
OG0008348	LOC6543613|XP_001972944.3|DERE	LOC6534333|XP_002095013.2|DYAK
OG0008349	LOC6545287|XP_001972630.2|DERE	LOC6533982|XP_002094677.2|DYAK
OG0008350	LOC6550331|XP_001977889.1|DERE	LOC6526088|XP_039233557.1|DYAK
OG0008351	LOC6546033|XP_001971218.2|DERE	LOC6532464|XP_002093211.2|DYAK
OG0008352	LOC6545321|XP_001973247.1|DERE	LOC6535049|XP_002095713.1|DYAK
OG0008353	LOC6545078|XP_001971034.1|DERE	LOC6532247|XP_002093020.2|DYAK
OG0008354	LOC6551432|XP_001977139.2|DERE	LOC6525042|XP_002100881.2|DYAK
OG0008355	LOC6546871|XP_026836386.1|DERE	LOC120321115|XP_039228660.1|DYAK
OG0008356	LOC6545171|XP_001972557.1|DERE	LOC6533907|XP_002094607.1|DYAK
OG0008357	LOC6552430|XP_001980886.1|DERE	LOC6536297|XP_002096881.1|DYAK
OG0008358	LOC6543513|XP_001969515.1|DERE	LOC6528077|XP_002089144.1|DYAK
OG0008359	LOC6548453|XP_026836241.1|DERE	LOC6532156|XP_015051726.2|DYAK
OG0008360	LOC6547400|XP_001976308.1|DERE	LOC6531727|XP_002092517.1|DYAK
OG0008361	LOC6543006|XP_026835099.1|DERE	LOC6527749|XP_039226413.1|DYAK
OG0008362	LOC6555763|XP_001982669.1|DERE	LOC6524390|XP_002100248.1|DYAK
OG0008363	LOC6546781|XP_001974555.1|DERE	LOC6531233|XP_002092045.1|DYAK
OG0008364	LOC6544113|XP_001973109.1|DERE	LOC6534499|XP_002095176.1|DYAK
OG0008365	LOC6546640|XP_015011870.1|DERE	LOC6531055|XP_015052807.1|DYAK
OG0008366	LOC6553241|XP_001980196.1|DERE	LOC6537028|XP_002097595.1|DYAK
OG0008367	LOC6555611|XP_001982446.1|DERE	LOC6523859|XP_002099732.2|DYAK
OG0008368	LOC6542391|XP_001969881.1|DERE	LOC6527225|XP_002088319.1|DYAK
OG0008369	LOC6549699|XP_001977441.1|DERE	LOC6525306|XP_002101142.1|DYAK
OG0008370	LOC6555493|XP_026831879.1|DERE	LOC6538595|XP_015048918.1|DYAK
OG0008371	LOC6551921|XP_001980619.1|DERE	LOC6536576|XP_002097152.1|DYAK
OG0008372	LOC113564596|XP_026838607.1|DERE	LOC26534583|XP_039227636.1|DYAK
OG0008373	LOC6541790|XP_001969481.1|DERE	LOC6528045|XP_002089112.1|DYAK
OG0008374	LOC6543072|XP_001970437.1|DERE	LOC6528620|XP_002089663.1|DYAK
OG0008375	LOC6548783|XP_001974062.2|DERE	LOC6529241|XP_002090247.1|DYAK
OG0008376	LOC26526297|XP_015015483.1|DERE	LOC26536066|XP_015054687.1|DYAK
OG0008377	LOC26526663|XP_015012834.1|DERE	LOC26534939|XP_015052855.1|DYAK
OG0008378	LOC6549143|XP_026836651.1|DERE	LOC6529563|XP_039229122.1|DYAK
OG0008379	LOC6548899|XP_026835982.1|DERE	LOC6529218|XP_015052222.1|DYAK
OG0008380	LOC6541309|XP_001969487.1|DERE	LOC6528051|XP_002089118.1|DYAK
OG0008381	LOC6540919|XP_001968731.2|DERE	LOC6527622|XP_002088710.1|DYAK
OG0008383	LOC6549127|XP_026836167.1|DERE	LOC6529841|XP_002090808.2|DYAK
OG0008384	LOC6543011|XP_026834741.1|DERE	LOC6527285|XP_002088379.1|DYAK
OG0008385	LOC6540604|XP_026834426.1|DERE	LOC6528163|XP_002089228.1|DYAK
OG0008386	LOC6550008|XP_026838026.1|DERE	LOC6525565|XP_002101400.1|DYAK
OG0008387	LOC6554477|XP_026838750.1|DERE	LOC6537980|XP_039232481.1|DYAK
OG0008388	LOC6541009|XP_001970296.1|DERE	LOC6527714|XP_002088798.1|DYAK
OG0008389	LOC6549036|XP_001974156.1|DERE	LOC6529822|XP_002090803.1|DYAK
OG0008390	LOC6548702|XP_001974073.1|DERE	LOC6529252|XP_002090257.1|DYAK
OG0008391	LOC6541948|XP_015015183.1|DERE	LOC6526517|XP_015053312.1|DYAK
OG0008392	LOC6545893|XP_001973435.1|DERE	LOC6534842|XP_002095514.2|DYAK
OG0008393	LOC6545227|XP_001973461.1|DERE	LOC6539412|XP_002086300.1|DYAK
OG0008394	LOC6544065|XP_001973694.1|DERE	LOC6535112|XP_002095775.1|DYAK
OG0008395	LOC6549817|XP_001977340.1|DERE	LOC6525903|XP_002101723.1|DYAK
OG0008396	LOC6550333|XP_026838216.1|DERE	LOC6525356|XP_015046253.1|DYAK
OG0008397	LOC6551439|XP_001978537.2|DERE	LOC6525437|XP_002101272.2|DYAK
OG0008398	LOC6551627|XP_001978557.1|DERE	LOC6525413|XP_002101248.1|DYAK
OG0008399	LOC6555705|XP_001982482.2|DERE	LOC6523896|XP_039233414.1|DYAK
OG0008400	LOC6546419|XP_001971259.1|DERE	LOC6533527|XP_002094237.1|DYAK
OG0008401	LOC6543403|XP_001968153.1|DERE	LOC6526286|XP_002087408.1|DYAK
OG0008402	LOC6553705|XP_001980411.1|DERE	LOC6536817|XP_002097387.1|DYAK
OG0008403	LOC6551430|XP_026838776.1|DERE	LOC6525040|XP_002100879.1|DYAK
OG0008404	LOC6552683|XP_001978946.1|DERE	LOC6537474|XP_002098030.1|DYAK
OG0008405	LOC6551144|XP_026838089.1|DERE	LOC6524519|XP_002100376.1|DYAK
OG0008406	LOC6551328|XP_001977093.1|DERE	LOC6525557|XP_002101392.1|DYAK
OG0008407	LOC6553819|XP_001980514.3|DERE	LOC6537395|XP_039232035.1|DYAK
OG0008408	LOC6551600|XP_026838030.1|DERE	LOC6524050|XP_002099919.1|DYAK
OG0008409	LOC6545879|XP_026833115.1|DERE	LOC26536128|XP_015045009.2|DYAK
OG0008410	LOC6554012|XP_001980542.1|DERE	LOC6537424|XP_002097980.1|DYAK
OG0008411	LOC6553064|XP_001980083.1|DERE	LOC6537151|XP_002097712.1|DYAK
OG0008412	LOC6551230|XP_001978342.1|DERE	LOC26536297|XP_039226013.1|DYAK
OG0008413	LOC6545859|XP_026833952.1|DERE	LOC6534880|XP_039229462.1|DYAK
OG0008414	LOC6555731|XP_001982500.1|DERE	LOC6523913|XP_002099786.1|DYAK
OG0008415	LOC6550156|XP_001977553.1|DERE	LOC6525661|XP_002101483.1|DYAK
OG0008416	LOC6550208|XP_026837745.1|DERE	LOC6525856|XP_039233432.1|DYAK
OG0008417	LOC6555503|XP_001982628.1|DERE	LOC6524426|XP_002100284.1|DYAK
OG0008418	LOC6551101|XP_001976906.1|DERE	LOC6524212|XP_002100075.2|DYAK
OG0008419	LOC6550422|XP_026838272.1|DERE	LOC6525154|XP_002100992.1|DYAK
OG0008420	LOC6551040|XP_001978307.1|DERE	LOC6524571|XP_039226883.1|DYAK
OG0008421	LOC6551353|XP_026838749.1|DERE	LOC6525517|XP_002101352.1|DYAK
OG0008422	LOC6551556|XP_026837690.1|DERE	LOC6525476|XP_002101311.1|DYAK
OG0008423	LOC6547873|XP_001976349.1|DERE	LOC6531772|XP_002092559.1|DYAK
OG0008424	LOC6550733|XP_026838304.1|DERE	LOC6524750|XP_002100594.1|DYAK
OG0008425	LOC6553595|XP_026839492.1|DERE	LOC6537047|XP_002097612.2|DYAK
OG0008426	LOC6548721|XP_001975395.1|DERE	LOC6531449|XP_002092252.1|DYAK
OG0008427	LOC6551382|XP_001978450.2|DERE	LOC6524034|XP_039232225.1|DYAK
OG0008428	LOC6551454|XP_001977279.1|DERE	LOC6525970|XP_002101789.1|DYAK
OG0008429	LOC6552634|XP_001980900.1|DERE	LOC6536285|XP_002096871.1|DYAK
OG0008430	LOC6550917|XP_001976884.2|DERE	LOC6524233|XP_002100096.1|DYAK
OG0008431	LOC6544860|XP_001973172.1|DERE	LOC6534570|XP_002095246.2|DYAK
OG0008432	LOC6554388|XP_001981511.3|DERE	LOC6538232|XP_002098759.3|DYAK
OG0008433	LOC6545566|XP_015013150.1|DERE	LOC6534032|XP_002094719.2|DYAK
OG0008434	LOC6555146|XP_001981157.1|DERE	LOC6538930|XP_002099434.1|DYAK
OG0008435	LOC6540703|XP_001969491.1|DERE	LOC6528055|XP_002089122.1|DYAK
OG0008436	LOC6548654|XP_015011711.1|DERE	LOC6531430|XP_015051327.1|DYAK
OG0008438	LOC6552442|XP_001980931.1|DERE	LOC6536253|XP_002096839.1|DYAK
OG0008439	LOC6546977|XP_001974619.1|DERE	LOC6531149|XP_002091978.1|DYAK
OG0008440	LOC6552550|XP_001978960.1|DERE	LOC6537497|XP_002098045.1|DYAK
OG0008441	LOC6544258|XP_015014189.1|DERE	LOC6535195|XP_039230423.1|DYAK
OG0008442	LOC6547294|XP_026836601.1|DERE	LOC6530983|XP_015051768.1|DYAK
OG0008443	LOC6544563|XP_001973097.1|DERE	LOC6534493|XP_002095170.1|DYAK
OG0008444	LOC6546317|XP_001972825.1|DERE	LOC6534202|XP_002094885.3|DYAK
OG0008445	LOC6551476|XP_015011391.1|DERE	LOC6525470|XP_039233590.1|DYAK
OG0008446	LOC6550060|XP_026838053.1|DERE	LOC6525611|XP_002101446.3|DYAK
OG0008447	LOC6551043|XP_001978310.1|DERE	LOC6524568|XP_002100425.1|DYAK
OG0008448	LOC6551267|XP_026838080.1|DERE	LOC6523966|XP_015045405.1|DYAK
OG0008449	LOC6549669|XP_001977455.1|DERE	LOC6524984|XP_002100824.1|DYAK
OG0008450	LOC26526357|XP_015011454.1|DERE	LOC26535577|XP_015046516.1|DYAK
OG0008451	LOC6553850|XP_026839888.1|DERE	LOC6535744|XP_002096367.2|DYAK
OG0008452	LOC6541919|XP_001968194.2|DERE	LOC6526329|XP_002087451.2|DYAK
OG0008453	LOC6542861|XP_001970551.1|DERE	LOC6528501|XP_002089547.1|DYAK
OG0008454	LOC6555562|XP_026837871.1|DERE	LOC6524465|XP_002100322.3|DYAK
OG0008455	LOC6543712|XP_026833905.1|DERE	LOC6532923|XP_002093659.1|DYAK
OG0008456	LOC6554036|XP_015010080.1|DERE	LOC6537390|XP_039231424.1|DYAK
OG0008457	LOC6551867|XP_001980817.1|DERE	LOC6536367|XP_002096949.1|DYAK
OG0008458	LOC6547777|XP_001976572.2|DERE	LOC6532013|XP_015051661.1|DYAK
OG0008459	LOC6550441|XP_026838023.1|DERE	LOC6525127|XP_039233775.1|DYAK
OG0008460	LOC6541625|XP_001970112.1|DERE	LOC6526990|XP_002088086.1|DYAK
OG0008461	LOC6543464|XP_026834560.1|DERE	LOC6527684|XP_015053029.2|DYAK
OG0008462	LOC26526530|XP_015015522.1|DERE	LOC6526524|XP_002087634.1|DYAK
OG0008463	LOC6543315|XP_026834125.1|DERE	LOC6526284|XP_002087406.1|DYAK
OG0008464	LOC6548613|XP_001976699.1|DERE	LOC6532143|XP_002092919.1|DYAK
OG0008465	LOC26526791|XP_015012854.1|DERE	LOC26535292|XP_015052894.1|DYAK
OG0008466	LOC6548506|XP_001976655.1|DERE	LOC6532100|XP_002092876.1|DYAK
OG0008467	LOC6547218|XP_001974716.1|DERE	LOC6531048|XP_002091884.1|DYAK
OG0008468	LOC6541695|XP_001969756.1|DERE	LOC6527362|XP_002088454.1|DYAK
OG0008469	LOC6550164|XP_001977674.1|DERE	LOC6525799|XP_002101620.1|DYAK
OG0008470	LOC6548568|XP_001976640.2|DERE	LOC6532085|XP_002092862.2|DYAK
OG0008472	LOC6548143|XP_026836579.1|DERE	LOC6531640|XP_039227841.1|DYAK
OG0008473	LOC6550486|XP_001977951.3|DERE	LOC6524961|XP_002100801.2|DYAK
OG0008474	LOC6553358|XP_001980187.3|DERE	LOC6537036|XP_002097603.3|DYAK
OG0008475	LOC6542651|XP_001969658.1|DERE	LOC6527469|XP_002088560.1|DYAK
OG0008476	LOC6553178|XP_001980014.1|DERE	LOC6537223|XP_002097781.1|DYAK
OG0008477	LOC6549457|XP_015011639.1|DERE	LOC6529974|XP_015052030.1|DYAK
OG0008478	LOC6555487|XP_001981870.2|DERE	LOC6538589|XP_002099111.2|DYAK
OG0008479	LOC6547698|XP_001975019.1|DERE	LOC6530680|XP_002091575.1|DYAK
OG0008480	LOC6544115|XP_001973111.1|DERE	LOC6534516|XP_015050673.2|DYAK
OG0008481	LOC6551378|XP_001978446.1|DERE	LOC6524028|XP_002099900.1|DYAK
OG0008482	LOC6543654|XP_001972954.1|DERE	LOC6534344|XP_002095024.2|DYAK
OG0008483	LOC6542569|XP_001968300.1|DERE	LOC6526433|XP_002087552.1|DYAK
OG0008484	LOC6552897|XP_001980005.1|DERE	LOC6537232|XP_015048207.1|DYAK
OG0008485	LOC6543424|XP_001969500.1|DERE	LOC6528064|XP_002089131.1|DYAK
OG0008486	LOC6555982|XP_026839097.1|DERE	LOC6523775|XP_039233087.1|DYAK
OG0008487	LOC6550769|XP_026837702.1|DERE	LOC6524362|XP_002100220.1|DYAK
OG0008488	LOC6553509|XP_001979355.1|DERE	LOC6535879|XP_002096495.1|DYAK
OG0008489	LOC6553291|XP_001979184.1|DERE	LOC6539877|XP_002086760.2|DYAK
OG0008490	LOC6555275|XP_001981840.1|DERE	LOC6538559|XP_002099081.1|DYAK
OG0008491	LOC6552025|XP_001980671.2|DERE	LOC6536524|XP_002097100.1|DYAK
OG0008492	LOC6549339|XP_001974319.1|DERE	LOC6529645|XP_002090639.1|DYAK
OG0008493	LOC6543279|XP_001969535.1|DERE	LOC6528201|XP_002089263.1|DYAK
OG0008494	LOC6547538|XP_001976304.1|DERE	LOC6531723|XP_002092513.1|DYAK
OG0008495	LOC6549392|XP_026835719.1|DERE	LOC6530408|XP_002091334.1|DYAK
OG0008496	LOC6548180|XP_026836191.1|DERE	LOC26534883|XP_039228146.1|DYAK
OG0008497	LOC6547591|XP_001974906.1|DERE	LOC6530805|XP_002091688.1|DYAK
OG0008498	LOC6548090|XP_026836064.1|DERE	LOC6531629|XP_002092426.1|DYAK
OG0008499	LOC6547517|XP_001974854.3|DERE	LOC6530864|XP_002091742.1|DYAK
OG0008500	LOC6540590|XP_001970398.2|DERE	LOC6528661|XP_002089703.3|DYAK
OG0008501	LOC6546321|XP_001972933.1|DERE	LOC6534322|XP_002095002.2|DYAK
OG0008502	LOC6549906|XP_001977382.1|DERE	LOC6525249|XP_002101086.2|DYAK
OG0008503	LOC6551325|XP_001977090.1|DERE	LOC6525554|XP_002101389.1|DYAK
OG0008504	LOC26527091|XP_015014398.1|DERE	LOC26535874|XP_015050080.1|DYAK
OG0008505	LOC6546489|XP_001973585.2|DERE	LOC6534692|XP_002095367.3|DYAK
OG0008506	LOC6546162|XP_001973556.1|DERE	LOC6534719|XP_002095394.1|DYAK
OG0008507	LOC6546164|XP_001972861.1|DERE	LOC6534242|XP_039230935.1|DYAK, LOC6534241|XP_002094923.1|DYAK
OG0008508	LOC6550401|XP_001977848.1|DERE	LOC6525113|XP_039233407.1|DYAK
OG0008509	LOC6551112|XP_001976843.1|DERE	LOC6524271|XP_002100134.1|DYAK
OG0008509	LOC6554064|XP_001980553.1|DERE	LOC6536650|XP_002097222.1|DYAK
OG0008509	LOC6550967|XP_001976844.1|DERE	LOC6524270|XP_002100133.1|DYAK
OG0008510	LOC6549702|XP_001977444.1|DERE	LOC6525309|XP_002101145.1|DYAK
OG0008512	LOC6542540|XP_026835239.1|DERE	LOC6526996|XP_002088092.1|DYAK
OG0008513	LOC6541886|XP_001968377.1|DERE	LOC6526530|XP_002087640.1|DYAK
OG0008514	LOC113564336|XP_026836822.1|DERE	LOC6529501|XP_002090503.1|DYAK
OG0008514	LOC6549566|XP_001974484.2|DERE, LOC26526529|XP_026836821.1|DERE	LOC6529500|XP_002090502.1|DYAK
OG0008515	LOC6542485|XP_001968465.1|DERE	LOC6526619|XP_002087727.1|DYAK
OG0008516	LOC6543840|XP_001971375.1|DERE	LOC6533398|XP_002094116.1|DYAK
