Orthogroup	DERE.longest_only	DHYD.longest_only
OG0010669	LOC6551505|XP_001978576.2|DERE	LOC111604037|XP_023177662.2|DHYD
OG0010670	LOC6550681|XP_001976759.1|DERE	LOC111601633|XP_030079922.1|DHYD
OG0010671	LOC6550319|XP_001976767.1|DERE	LOC111601637|XP_023174075.2|DHYD
OG0010674	LOC6550932|XP_026837857.1|DERE	LOC111602811|XP_023175877.2|DHYD
OG0010675	LOC6550190|XP_001977579.1|DERE	LOC111596565|XP_023166606.2|DHYD
OG0010676	LOC6546241|XP_001971288.1|DERE	LOC111603155|XP_030079315.1|DHYD
OG0010677	LOC6551416|XP_001977202.1|DERE	LOC111602847|XP_023175927.1|DHYD
OG0010678	LOC6550134|XP_001977663.1|DERE	LOC111603123|XP_023176364.1|DHYD
OG0010679	LOC6546376|XP_001971321.1|DERE	LOC111601822|XP_023174412.2|DHYD
OG0010680	LOC6551469|XP_015010591.2|DERE	LOC111598421|XP_023169429.1|DHYD
OG0010681	LOC6551467|XP_001978548.1|DERE	LOC111598453|XP_023169477.1|DHYD
OG0010682	LOC6551465|XP_001978546.1|DERE	LOC111598458|XP_023169482.2|DHYD
OG0010684	LOC6543283|XP_026834901.1|DERE	LOC111598977|XP_023170243.1|DHYD
OG0010685	LOC6549066|XP_001974166.1|DERE	LOC111594300|XP_023163305.2|DHYD
OG0010686	LOC6542301|XP_001969619.2|DERE	LOC111594748|XP_023163964.2|DHYD
OG0010687	LOC6541729|XP_001969440.1|DERE	LOC111594768|XP_023163985.1|DHYD
OG0010688	LOC6542059|XP_001969781.1|DERE	LOC111601157|XP_023173402.2|DHYD
OG0010689	LOC6543111|XP_001970136.2|DERE	LOC111602193|XP_023174926.2|DHYD
OG0010690	LOC6541883|XP_026835142.1|DERE	LOC111601325|XP_023173626.2|DHYD
OG0010691	LOC6541557|XP_001969953.1|DERE	LOC111600687|XP_023172712.1|DHYD
OG0010692	LOC6541185|XP_001969956.2|DERE	LOC111600668|XP_023172688.2|DHYD
OG0010693	LOC6548803|XP_001974083.2|DERE	LOC111596074|XP_023165896.1|DHYD
OG0010694	LOC6541643|XP_001969682.2|DERE	LOC111605586|XP_030080328.1|DHYD
OG0010695	LOC6541528|XP_001970205.1|DERE	LOC111602503|XP_023175346.2|DHYD
OG0010696	LOC6542645|XP_001968343.1|DERE	LOC111594749|XP_023163965.2|DHYD
OG0010697	LOC6542361|XP_001970098.2|DERE	LOC111605025|XP_023179124.2|DHYD
OG0010699	LOC6548585|XP_001973949.1|DERE	LOC111603795|XP_023177315.1|DHYD
OG0010701	LOC6542427|XP_001968442.1|DERE	LOC111596083|XP_023165912.1|DHYD
OG0010703	LOC6543178|XP_026834373.1|DERE	LOC111599057|XP_023170346.1|DHYD
OG0010704	LOC6542414|XP_001968651.1|DERE	LOC111596236|XP_023166122.1|DHYD
OG0010705	LOC6544392|XP_001971693.2|DERE	LOC111592839|XP_023161032.1|DHYD
OG0010706	LOC6543582|XP_001972295.3|DERE	LOC115483426|XP_030081240.1|DHYD, LOC111599841|XP_023171404.2|DHYD
OG0010708	LOC6544807|XP_026833621.1|DERE	LOC111600472|XP_023172350.2|DHYD
OG0010709	LOC6544524|XP_001973050.1|DERE	LOC111604722|XP_023178664.2|DHYD
OG0010710	LOC6543829|XP_001971879.2|DERE	LOC111595269|XP_023164684.2|DHYD
OG0010711	LOC6553286|XP_026831915.1|DERE	LOC111604897|XP_030078629.1|DHYD
OG0010712	LOC6544785|XP_001971605.1|DERE	LOC111592756|XP_023160925.2|DHYD
OG0010713	LOC6546280|XP_001972904.2|DERE	LOC111592731|XP_023160889.2|DHYD
OG0010714	LOC6544625|XP_015013724.1|DERE	LOC111597380|XP_023167806.1|DHYD
OG0010715	LOC26526432|XP_015014280.1|DERE	LOC111604403|XP_023178223.1|DHYD, LOC111604404|XP_023178224.2|DHYD, LOC111604402|XP_023178222.2|DHYD
OG0010716	LOC6543929|XP_001973664.1|DERE	LOC111600936|XP_023173075.1|DHYD
OG0010718	LOC6545707|XP_001972720.1|DERE	LOC111603336|XP_023176640.1|DHYD
OG0010719	LOC6553280|XP_001979198.3|DERE	LOC111599273|XP_023170640.2|DHYD
OG0010720	LOC6544556|XP_015013057.1|DERE	LOC111595106|XP_023164439.2|DHYD
OG0010721	LOC6544342|XP_001973085.1|DERE	LOC111595071|XP_023164395.1|DHYD
OG0010724	LOC6547642|XP_001974959.2|DERE	LOC111602131|XP_023174848.2|DHYD
OG0010726	LOC6548661|XP_001975383.1|DERE	LOC111600751|XP_023172797.1|DHYD
OG0010728	LOC6541827|XP_001970672.1|DERE	LOC111593867|XP_023162695.2|DHYD
OG0010729	LOC6541650|XP_001970744.1|DERE	LOC111597640|XP_023168213.2|DHYD
OG0010730	LOC26526816|XP_015012861.1|DERE	LOC111595554|XP_023165115.1|DHYD
OG0010732	LOC26527099|XP_015012909.1|DERE	LOC111593557|XP_023162181.2|DHYD
OG0010733	LOC6548388|XP_026836371.1|DERE	LOC111592243|XP_023160095.2|DHYD
OG0010735	LOC6547177|XP_001976075.1|DERE	LOC111592146|XP_023159960.2|DHYD
OG0010737	LOC26526092|XP_015015446.1|DERE	LOC111604346|XP_023178178.1|DHYD
OG0010738	LOC6554421|XP_001981922.1|DERE	LOC111598546|XP_030081595.1|DHYD
OG0010739	LOC26526891|XP_026831562.1|DERE	LOC111604889|XP_023178897.2|DHYD
OG0010740	LOC6552335|XP_026837565.1|DERE	LOC111595736|XP_023165352.2|DHYD
OG0010743	LOC6553834|XP_001979499.1|DERE	LOC111604992|XP_023179078.2|DHYD
OG0010744	LOC6553232|XP_001979226.1|DERE	LOC111602714|XP_023175724.1|DHYD
OG0010745	LOC6553269|XP_001980128.1|DERE	LOC111602961|XP_023176105.1|DHYD
OG0010746	LOC6552465|XP_001980883.2|DERE	LOC111604918|XP_023178934.1|DHYD
OG0010747	LOC6555488|XP_026835724.1|DERE	LOC111600865|XP_023172953.2|DHYD
OG0010748	LOC6552467|XP_001979826.1|DERE	LOC111602398|XP_023175185.1|DHYD
OG0010749	LOC6554841|XP_001981997.1|DERE	LOC111593355|XP_023161835.1|DHYD
OG0010750	LOC6554840|XP_026836704.1|DERE	LOC111593368|XP_023161851.2|DHYD
OG0010751	LOC6554049|XP_001979534.1|DERE	LOC111596210|XP_023166091.2|DHYD
OG0010753	LOC6554879|XP_001982217.1|DERE	LOC111600002|XP_023171676.1|DHYD
OG0010754	LOC6551942|XP_001980630.1|DERE	LOC111602692|XP_023175690.2|DHYD
OG0010755	LOC6555405|XP_001981655.1|DERE	LOC111596441|XP_023166437.1|DHYD
OG0010756	LOC6555430|XP_001981656.2|DERE	LOC111596435|XP_023166424.2|DHYD
OG0010757	LOC6554623|XP_001981345.1|DERE	LOC111604275|XP_023178043.2|DHYD
OG0010758	LOC6554600|XP_001981335.1|DERE	LOC111599423|XP_023170842.2|DHYD
OG0010759	LOC6554812|XP_001981112.1|DERE	LOC111597885|XP_023168586.2|DHYD
OG0010760	LOC6551875|XP_001980599.1|DERE	LOC111600291|XP_023172111.1|DHYD
OG0010762	LOC6554280|XP_001981476.2|DERE	LOC111592478|XP_023160462.2|DHYD
OG0010763	LOC6555394|XP_001982350.1|DERE	LOC111594807|XP_023164037.1|DHYD
OG0010764	LOC6555304|XP_001982325.1|DERE	LOC111597856|XP_023168538.1|DHYD
OG0010765	LOC6555357|XP_001981436.1|DERE	LOC111596149|XP_023166006.2|DHYD
OG0010766	LOC6552255|XP_001980736.3|DERE	LOC111597202|XP_023167543.1|DHYD
OG0010767	LOC6555030|XP_026838313.1|DERE	LOC111597402|XP_023167849.2|DHYD
OG0010768	LOC6555238|XP_001981645.2|DERE	LOC111601995|XP_023174651.1|DHYD
OG0010769	LOC6554144|XP_001981903.1|DERE	LOC111596186|XP_023166061.1|DHYD
OG0010770	LOC6554363|XP_001981253.1|DERE	LOC111594460|XP_023163525.2|DHYD
OG0010771	LOC6542156|XP_001970535.1|DERE	LOC111600474|XP_023172353.1|DHYD
OG0010772	LOC6552197|XP_001979739.3|DERE	LOC111599606|XP_023171061.2|DHYD
OG0010773	LOC6552217|XP_001979740.1|DERE	LOC111599587|XP_023171029.2|DHYD
OG0010774	LOC6552150|XP_001978823.1|DERE	LOC111605595|XP_023179970.1|DHYD
OG0010777	LOC6553983|XP_001980440.1|DERE	LOC111595467|XP_023165003.1|DHYD
OG0010778	LOC6553870|XP_001980469.3|DERE	LOC111592399|XP_023160344.1|DHYD
OG0010779	LOC6553835|XP_001980474.1|DERE	LOC111592383|XP_023160325.1|DHYD
OG0010780	LOC6554794|XP_001982225.2|DERE	LOC111595675|XP_023165279.2|DHYD
OG0010781	LOC6552968|XP_001980969.1|DERE	LOC111602722|XP_023175735.2|DHYD
OG0010782	LOC6553909|XP_001979525.1|DERE	LOC111604279|XP_023178063.2|DHYD, LOC111604280|XP_023178064.2|DHYD
OG0010783	LOC6553255|XP_001980122.1|DERE	LOC111603015|XP_023176202.1|DHYD
OG0010784	LOC6548164|XP_001975270.2|DERE	LOC111599723|XP_023171236.1|DHYD
OG0010785	LOC6546954|XP_001976023.2|DERE	LOC111592219|XP_023160063.1|DHYD
OG0010786	LOC6546701|XP_026836182.1|DERE	LOC111595247|XP_030081247.1|DHYD
OG0010787	LOC6546808|XP_001975918.1|DERE	LOC115483457|XP_030081375.1|DHYD
OG0010788	LOC26526246|XP_015012764.1|DERE	LOC111593736|XP_023162497.2|DHYD
OG0010790	LOC6548995|XP_001975546.1|DERE	LOC111595587|XP_023165166.2|DHYD
OG0010792	LOC6550255|XP_001977681.1|DERE	LOC111603229|XP_023176503.1|DHYD
OG0010793	LOC6549987|XP_026837295.1|DERE	LOC111598112|XP_030078908.1|DHYD
OG0010794	LOC6543947|XP_001971924.2|DERE	LOC111599703|XP_023171200.2|DHYD
OG0010795	LOC26526207|XP_015014240.1|DERE	LOC111592750|XP_023160914.1|DHYD
OG0010797	LOC6544970|XP_001973237.1|DERE	LOC111604689|XP_023178626.1|DHYD
OG0010799	LOC6545292|XP_001972631.1|DERE	LOC111602988|XP_023176153.2|DHYD
OG0010800	LOC113563889|XP_026832622.1|DERE	LOC111597604|XP_023168173.1|DHYD
OG0010801	LOC6541179|XP_001969643.1|DERE	LOC111592588|XP_023160672.2|DHYD
OG0010802	LOC6543407|XP_001968702.1|DERE	LOC111596099|XP_023165927.1|DHYD
OG0010803	LOC6542665|XP_026835062.1|DERE	LOC111596285|XP_023166207.2|DHYD
OG0010804	LOC6543065|XP_026835033.1|DERE	LOC111595929|XP_023165656.1|DHYD
OG0010805	LOC6543125|XP_001969728.1|DERE	LOC111591965|XP_023159677.2|DHYD
OG0010806	LOC6541259|XP_001969879.1|DERE	LOC111596138|XP_023165989.1|DHYD
OG0010807	LOC6540688|XP_001968870.1|DERE	LOC111602205|XP_023174943.1|DHYD
OG0010808	LOC6550677|XP_001978035.3|DERE	LOC111598446|XP_023169457.2|DHYD
OG0010810	LOC6546992|XP_001976034.1|DERE	LOC111592194|XP_023160028.2|DHYD
OG0010823	LOC6549486|XP_026836963.1|DERE	LOC111598173|XP_023169037.2|DHYD
OG0010828	LOC6549749|XP_001977352.1|DERE	LOC111603191|XP_023176445.2|DHYD
OG0010831	LOC113564040|XP_026834028.1|DERE	LOC111594090|XP_023163005.1|DHYD
OG0010833	LOC6547918|XP_026836253.1|DERE	LOC111603839|XP_023177376.2|DHYD
OG0010835	LOC6550404|XP_026837699.1|DERE	LOC111598249|XP_030080091.1|DHYD
OG0010838	LOC113563966|XP_026833871.1|DERE	LOC111591875|XP_023159526.2|DHYD
OG0010840	LOC6545891|XP_026832509.1|DERE	LOC111601004|XP_023173170.2|DHYD
OG0010841	LOC6540895|XP_001969583.2|DERE	LOC111594641|XP_023163803.2|DHYD
OG0010842	LOC26526925|XP_015015575.2|DERE	LOC111600116|XP_023171847.2|DHYD
OG0010843	LOC26526265|XP_015012768.1|DERE	LOC111604470|XP_023178324.1|DHYD
OG0010845	LOC6551278|XP_001976897.1|DERE	LOC111604729|XP_023178670.1|DHYD
OG0010846	LOC26526806|XP_015009408.1|DERE	LOC111594169|XP_023163123.2|DHYD
OG0010847	LOC6551500|XP_015010881.1|DERE	LOC111592073|XP_023159861.1|DHYD
OG0010848	LOC6550732|XP_001978155.1|DERE	LOC111605626|XP_023180049.2|DHYD
OG0010849	LOC6550987|XP_001976863.1|DERE	LOC111592462|XP_030079692.1|DHYD
OG0010850	LOC6551145|XP_026838090.1|DERE	LOC111593161|XP_023161569.1|DHYD
OG0010851	LOC6549738|XP_026837797.1|DERE, LOC113564581|XP_026838423.1|DERE	LOC111593013|XP_023161320.2|DHYD
OG0010852	LOC6547943|XP_001976461.2|DERE	LOC111603360|XP_023176674.1|DHYD
OG0010853	LOC6555592|XP_026837674.1|DERE	LOC111596786|XP_023166907.1|DHYD
OG0010854	LOC6550232|XP_026837560.1|DERE	LOC111594907|XP_023164161.2|DHYD
OG0010855	LOC6550320|XP_001976768.1|DERE	LOC111601639|XP_030079923.1|DHYD
OG0010856	LOC6551574|XP_001977295.1|DERE	LOC111596532|XP_023166570.1|DHYD
OG0010857	LOC6555686|XP_001982546.1|DERE	LOC111591987|XP_023159709.2|DHYD
OG0010858	LOC6550147|XP_001977544.1|DERE	LOC111603184|XP_023176436.2|DHYD
OG0010859	LOC6540863|XP_001969554.1|DERE	LOC111600317|XP_023172144.1|DHYD
OG0010860	LOC6548967|XP_001974199.1|DERE	LOC111592576|XP_023160655.2|DHYD
OG0010862	LOC6541197|XP_001968425.1|DERE	LOC111599359|XP_023170758.2|DHYD
OG0010863	LOC6542144|XP_001969366.1|DERE	LOC111599971|XP_023171631.2|DHYD
OG0010864	LOC26526390|XP_026836336.1|DERE	LOC111603522|XP_023176921.1|DHYD
OG0010865	LOC6542705|XP_026834805.1|DERE	LOC111601147|XP_023173382.1|DHYD
OG0010867	LOC26526638|XP_015014321.1|DERE	LOC111598471|XP_023169496.2|DHYD
OG0010868	LOC6543734|XP_001971941.1|DERE	LOC111599454|XP_023170884.2|DHYD
OG0010869	LOC26526355|XP_015014264.2|DERE	LOC115483458|XP_030081382.1|DHYD, LOC111603046|XP_023176258.1|DHYD
OG0010871	LOC26526508|XP_015014291.1|DERE	LOC111603067|XP_023176293.2|DHYD
OG0010872	LOC26527056|XP_026832821.1|DERE	LOC111604769|XP_023178736.1|DHYD
OG0010873	LOC6544086|XP_001972991.1|DERE	LOC111603694|XP_023177158.2|DHYD
OG0010874	LOC113563969|XP_026833876.1|DERE, LOC26526688|XP_026833877.1|DERE	LOC111602904|XP_023176013.2|DHYD
OG0010876	LOC6544149|XP_001973004.1|DERE	LOC111594884|XP_023164138.1|DHYD
OG0010877	LOC6546217|XP_001972912.1|DERE	LOC111601097|XP_023173301.2|DHYD
OG0010878	LOC6545739|XP_001972746.1|DERE	LOC111599834|XP_023171396.1|DHYD
OG0010879	LOC26526774|XP_015014343.2|DERE	LOC111603321|XP_023176611.2|DHYD
OG0010880	LOC6546246|XP_001972853.2|DERE	LOC111599268|XP_023170635.2|DHYD
OG0010881	LOC6546632|XP_001975848.2|DERE	LOC111605132|XP_023179273.1|DHYD
OG0010883	LOC6546003|XP_001972815.1|DERE	LOC111593538|XP_023162108.1|DHYD
OG0010884	LOC26526517|XP_015014293.1|DERE	LOC111592269|XP_023160135.1|DHYD
OG0010885	LOC6544958|XP_001972638.1|DERE	LOC111604544|XP_023178410.1|DHYD
OG0010886	LOC6546089|XP_001972781.1|DERE	LOC111604300|XP_023178099.1|DHYD
OG0010887	LOC6545140|XP_001972771.2|DERE	LOC111604314|XP_023178134.2|DHYD
OG0010888	LOC6547276|XP_001976099.1|DERE	LOC111605269|XP_023179480.1|DHYD
OG0010889	LOC6546900|XP_026836691.1|DERE	LOC111602390|XP_023175178.2|DHYD
OG0010891	LOC6543934|XP_001973024.1|DERE	LOC111593950|XP_030080902.1|DHYD
OG0010892	LOC6548351|XP_001975315.1|DERE	LOC111595488|XP_023165028.2|DHYD, LOC111595487|XP_023165027.2|DHYD, LOC111595489|XP_023165029.1|DHYD, LOC111595424|XP_023164915.2|DHYD
OG0010893	LOC6542212|XP_001970480.1|DERE	LOC111594155|XP_023163104.2|DHYD
OG0010894	LOC26526300|XP_015012777.1|DERE	LOC111596989|XP_023167248.2|DHYD
OG0010895	LOC6548325|XP_001975160.1|DERE	LOC111596991|XP_023167250.2|DHYD
OG0010897	LOC6552974|XP_001980115.2|DERE	LOC111602941|XP_023176067.1|DHYD
OG0010898	LOC6552375|XP_001978886.1|DERE	LOC111592393|XP_023160337.2|DHYD
OG0010899	LOC6551789|XP_001979614.3|DERE	LOC111598089|XP_023168906.2|DHYD
OG0010900	LOC6553499|XP_001980226.1|DERE	LOC111594470|XP_023163538.1|DHYD
OG0010902	LOC6554622|XP_001981344.1|DERE	LOC111604269|XP_023178034.2|DHYD
OG0010903	LOC6554936|XP_001981117.1|DERE	LOC111597824|XP_023168480.1|DHYD
OG0010904	LOC6551879|XP_026835006.1|DERE	LOC111600250|XP_023172059.2|DHYD
OG0010905	LOC6554610|XP_001981562.1|DERE	LOC111595901|XP_023165609.2|DHYD
OG0010909	LOC26526890|XP_015010535.1|DERE	LOC111604965|XP_023179012.1|DHYD
OG0010910	LOC6555358|XP_001981437.1|DERE	LOC111596151|XP_023166008.2|DHYD
OG0010911	LOC6552100|XP_001978870.1|DERE	LOC111599811|XP_023171365.1|DHYD
OG0010912	LOC6553163|XP_001980023.3|DERE	LOC111602987|XP_023176151.1|DHYD
OG0010913	LOC6554909|XP_015009240.2|DERE	LOC111603279|XP_030079656.1|DHYD
OG0010916	LOC6548035|XP_001975248.1|DERE	LOC111595547|XP_023165103.2|DHYD
OG0010919	LOC6542626|XP_026835135.1|DERE	LOC111594791|XP_023164015.2|DHYD
OG0010920	LOC6549376|XP_001974296.1|DERE	LOC111603954|XP_023177557.2|DHYD
OG0010922	LOC6542833|XP_001968267.1|DERE	LOC111595865|XP_023165549.1|DHYD
OG0010924	LOC113564133|XP_026835217.1|DERE	LOC111596080|XP_023165905.2|DHYD
OG0010925	LOC6544393|XP_026832945.1|DERE	LOC111592851|XP_023161056.2|DHYD
OG0010926	LOC6545703|XP_001972716.1|DERE	LOC111604739|XP_023178680.1|DHYD, LOC111603326|XP_023176626.1|DHYD
OG0010927	LOC6543935|XP_026833285.1|DERE	LOC111605633|XP_023180057.1|DHYD
OG0010928	LOC6545113|XP_001972082.3|DERE	LOC111600496|XP_023172392.2|DHYD
OG0010929	LOC6541311|XP_001969663.1|DERE	LOC111603994|XP_023177606.1|DHYD
OG0010930	LOC6542227|XP_001969651.1|DERE	LOC111592642|XP_023160756.1|DHYD
OG0010931	LOC26526616|XP_015015538.1|DERE	LOC111592589|XP_023160673.2|DHYD
OG0010932	LOC6541817|XP_001969405.1|DERE	LOC111593996|XP_023162856.2|DHYD
OG0010933	LOC6543290|XP_001969874.1|DERE	LOC111595187|XP_023164538.1|DHYD
OG0010934	LOC6540787|XP_001968839.1|DERE	LOC111602246|XP_023175006.2|DHYD
OG0010935	LOC6541907|XP_001969669.3|DERE	LOC111603912|XP_023177503.1|DHYD
OG0010936	LOC6550605|XP_001978027.1|DERE	LOC111600221|XP_023172012.1|DHYD
OG0010937	LOC6549579|XP_001974464.2|DERE, LOC6549576|XP_001974461.1|DERE	LOC111599132|XP_030080387.1|DHYD, LOC111599161|XP_023170503.2|DHYD
OG0010946	LOC113563744|XP_026831799.1|DERE	LOC111602939|XP_023176066.2|DHYD
OG0010956	LOC26526283|XP_015012774.1|DERE	LOC115483431|XP_030081258.1|DHYD
OG0010958	LOC6553576|XP_015010408.1|DERE	LOC111594616|XP_023163770.1|DHYD
OG0010959	LOC6552156|XP_001980708.2|DERE	LOC111594545|XP_023163665.2|DHYD
OG0010962	LOC6548321|XP_026838679.1|DERE	LOC111594649|XP_023163817.1|DHYD
OG0010964	LOC6543448|XP_001970010.1|DERE	LOC111602360|XP_023175139.1|DHYD
OG0010968	LOC6546522|XP_026832709.1|DERE	LOC111596971|XP_023167215.1|DHYD
OG0010974	LOC6545652|XP_001971611.1|DERE	LOC111598375|XP_023169350.2|DHYD
OG0010975	LOC26526293|XP_015010468.2|DERE	LOC111601519|XP_023173893.1|DHYD
OG0010978	LOC6550187|XP_026838105.1|DERE	LOC111593391|XP_023161880.2|DHYD
OG0010980	LOC6550724|XP_026837881.1|DERE	LOC115482825|XP_030078871.1|DHYD
OG0010984	LOC6556101|XP_001982959.1|DERE	LOC111601911|XP_023174527.1|DHYD
OG0010985	LOC6552834|XP_001978979.2|DERE	LOC111600223|XP_023172017.1|DHYD
OG0010986	LOC6550152|XP_026837904.1|DERE	LOC111603218|XP_023176483.1|DHYD
OG0010987	LOC6550986|XP_001976919.2|DERE	LOC111601852|XP_023174456.2|DHYD
OG0010988	LOC6551446|XP_001978544.2|DERE	LOC111598459|XP_030079326.1|DHYD
OG0010991	LOC6543447|XP_001969512.1|DERE	LOC111602296|XP_023175065.2|DHYD
OG0010992	LOC6543426|XP_001969401.2|DERE	LOC111602304|XP_023175073.2|DHYD
OG0010994	LOC6548359|XP_001973962.1|DERE	LOC111603887|XP_023177476.2|DHYD
OG0010996	LOC6546367|XP_001971328.1|DERE	LOC111597525|XP_023168067.1|DHYD
OG0010998	LOC26526778|XP_026832341.1|DERE	LOC111599546|XP_023170977.1|DHYD
OG0011001	LOC6545713|XP_001973413.2|DERE	LOC111599410|XP_023170827.2|DHYD
OG0011002	LOC6544561|XP_001973095.2|DERE	LOC111595036|XP_023164330.2|DHYD
OG0011003	LOC6544555|XP_001973089.1|DERE	LOC111595039|XP_023164333.1|DHYD
OG0011007	LOC113564087|XP_026834667.1|DERE	LOC111600907|XP_023173031.1|DHYD
OG0011008	LOC26526351|XP_026831822.1|DERE	LOC111601516|XP_023173890.2|DHYD
OG0011009	LOC26526765|XP_015010523.1|DERE	LOC111595716|XP_023165331.1|DHYD
OG0011011	LOC6552322|XP_001979763.2|DERE	LOC111601467|XP_023173818.2|DHYD
OG0011012	LOC26526285|XP_015010465.1|DERE	LOC111596212|XP_030080803.1|DHYD
OG0011013	LOC6552487|XP_001979836.1|DERE	LOC111600237|XP_030078639.1|DHYD
OG0011015	LOC6552267|XP_001980748.1|DERE	LOC111602772|XP_023175802.1|DHYD
OG0011016	LOC6545377|XP_001972626.1|DERE	LOC111597874|XP_023168567.1|DHYD
OG0011017	LOC6552215|XP_001980734.1|DERE	LOC111596808|XP_023166944.1|DHYD
OG0011022	LOC6553865|XP_001979608.1|DERE	LOC111602639|XP_023175568.1|DHYD
OG0011028	LOC6548657|XP_001975379.1|DERE	LOC111600723|XP_023172764.2|DHYD
OG0011030	LOC26526878|XP_015012870.1|DERE	LOC111603544|XP_023176949.2|DHYD
OG0011031	LOC6548247|XP_001975196.1|DERE	LOC111595261|XP_023164675.1|DHYD
OG0011034	LOC6546810|XP_001975920.2|DERE	LOC111593582|XP_023162214.2|DHYD
OG0011038	LOC26526387|XP_015015498.1|DERE	LOC111592544|XP_023160595.1|DHYD
OG0011041	LOC6549196|XP_001974415.1|DERE	LOC111594219|XP_030080324.1|DHYD
OG0011042	LOC6542369|XP_015015088.1|DERE	LOC111598964|XP_023170222.2|DHYD
OG0011044	LOC26526352|XP_026833107.1|DERE	LOC111601585|XP_023174007.1|DHYD
OG0011045	LOC6550321|XP_001976769.1|DERE	LOC115483081|XP_030079924.1|DHYD
OG0011046	LOC6545158|XP_001971020.2|DERE	LOC111598223|XP_023169154.1|DHYD
OG0011047	LOC6550631|XP_001978143.2|DERE	LOC111591901|XP_023159577.2|DHYD
OG0011049	LOC6550464|XP_026838095.1|DERE	LOC111591997|XP_023159728.1|DHYD
OG0011050	LOC6555566|XP_001982591.1|DERE	LOC111596809|XP_023166941.2|DHYD
OG0011051	LOC6543876|XP_001971511.1|DERE	LOC115483484|XP_030081543.1|DHYD
OG0011053	LOC6544021|XP_001973021.1|DERE	LOC111605665|XP_023180096.2|DHYD
OG0011055	LOC6544137|XP_001973731.1|DERE	LOC111597626|XP_023168196.1|DHYD
OG0011057	LOC6548382|XP_001975141.1|DERE	LOC111597083|XP_023167385.2|DHYD
OG0011061	LOC6554320|XP_001981479.1|DERE	LOC111592483|XP_023160467.2|DHYD
OG0011079	LOC26526260|XP_015010462.2|DERE	LOC111594629|XP_030080773.1|DHYD
OG0011081	LOC113564352|XP_026837073.1|DERE	LOC111605576|XP_023179947.1|DHYD
OG0011082	LOC113564322|XP_026836723.1|DERE	LOC111602591|XP_023175517.2|DHYD
OG0011084	LOC26526592|XP_015014306.2|DERE	LOC111597619|XP_023168186.1|DHYD
OG0011085	LOC6541350|XP_015015404.1|DERE	LOC111592208|XP_023160045.1|DHYD
OG0011088	LOC26526075|XP_026837765.1|DERE	LOC111598176|XP_023169042.1|DHYD
OG0011091	LOC6550287|XP_001977636.1|DERE	LOC111593066|XP_023161410.2|DHYD
OG0011093	LOC6551092|XP_001977106.1|DERE	LOC111605437|XP_023179725.2|DHYD
OG0011096	LOC6546306|XP_026833133.1|DERE	LOC111602238|XP_030079062.1|DHYD
OG0011098	LOC26526340|XP_015014260.1|DERE	LOC111599475|XP_023170913.1|DHYD
OG0011099	LOC6545654|XP_001971613.1|DERE	LOC111598374|XP_023169349.1|DHYD
OG0011100	LOC6545653|XP_001971612.1|DERE	LOC111598376|XP_023169351.2|DHYD
OG0011101	LOC6545648|XP_001971607.1|DERE	LOC111592754|XP_023160923.2|DHYD
OG0011102	LOC6545714|XP_001973414.1|DERE	LOC111599412|XP_023170828.2|DHYD
OG0011106	LOC6548034|XP_001975247.1|DERE	LOC111595412|XP_023164892.2|DHYD
OG0011107	LOC6550761|XP_001976798.3|DERE	LOC111599496|XP_023170934.2|DHYD
OG0011108	LOC6553293|XP_026831911.1|DERE	LOC111603420|XP_023176771.2|DHYD
OG0011109	LOC6552665|XP_001979173.3|DERE	LOC115483721|XP_030081736.1|DHYD, LOC111603424|XP_030081735.1|DHYD
OG0011110	LOC6552385|XP_001978903.1|DERE	LOC111604928|XP_023178965.2|DHYD
OG0011112	LOC26526183|XP_015009369.1|DERE	LOC115483030|XP_030079668.1|DHYD
OG0011117	LOC6553659|XP_001980308.1|DERE	LOC111594538|XP_023163647.1|DHYD
OG0011123	LOC6552999|XP_001980059.1|DERE	LOC111595227|XP_023164626.2|DHYD
OG0011125	LOC26526460|XP_026838854.1|DERE	LOC111603438|XP_023176790.1|DHYD
OG0011128	LOC6546974|XP_001974616.1|DERE	LOC111600766|XP_023172813.2|DHYD
OG0011130	LOC26526164|XP_015012754.1|DERE	LOC111602564|XP_023175488.1|DHYD
OG0011139	LOC6542935|XP_001969011.2|DERE	LOC111593666|XP_023162324.2|DHYD, LOC115483292|XP_030080499.1|DHYD
OG0011141	LOC113564535|XP_026838062.1|DERE	LOC111593014|XP_030080011.1|DHYD
OG0011143	LOC6551441|XP_001978539.1|DERE	LOC111598456|XP_023169479.1|DHYD
OG0011150	LOC26526321|XP_026833433.1|DERE	LOC111603068|XP_023176294.1|DHYD
OG0011151	LOC6545973|XP_026832729.1|DERE	LOC115482995|XP_030079507.1|DHYD
OG0011157	LOC6543361|XP_001969662.1|DERE	LOC111603984|XP_023177597.1|DHYD
OG0011158	LOC6541738|XP_001969652.1|DERE	LOC111592661|XP_023160781.1|DHYD
OG0011161	LOC6543025|XP_001969898.1|DERE	LOC111595935|XP_023165663.2|DHYD
OG0011162	LOC113564085|XP_026834660.1|DERE	LOC111596323|XP_023166257.2|DHYD
OG0011173	LOC113563908|XP_026832957.1|DERE, LOC113563865|XP_026832217.1|DERE	LOC111598615|XP_023169717.1|DHYD
OG0011174	LOC26526353|XP_015014263.1|DERE	LOC111598614|XP_023169715.2|DHYD
