Orthogroup	DERE.longest_only	DFIC.longest_only
OG0009219	LOC6554859|XP_001981103.2|DERE	LOC108086809|XP_017039337.1|DFIC
OG0009221	LOC6542735|XP_001969476.1|DERE	LOC108089196|XP_017042829.1|DFIC
OG0009222	LOC6550695|XP_026837232.1|DERE	LOC108094659|XP_017050858.1|DFIC
OG0009224	LOC6553023|XP_001979114.1|DERE	LOC108091759|XP_017046592.1|DFIC
OG0009225	LOC6555635|XP_001982519.2|DERE	LOC108097253|XP_017054922.1|DFIC
OG0009228	LOC6550318|XP_001977906.1|DERE	LOC108098095|XP_017056290.1|DFIC
OG0009229	LOC6553492|XP_001979332.1|DERE	LOC108098584|XP_017057113.1|DFIC
OG0009231	LOC6550755|XP_001978052.1|DERE	LOC108094725|XP_017050960.1|DFIC
OG0009232	LOC6551097|XP_001976902.2|DERE	LOC108086501|XP_017038915.1|DFIC
OG0009234	LOC6551318|XP_015010628.1|DERE	LOC108097234|XP_017054892.1|DFIC
OG0009236	LOC6544224|XP_026832380.1|DERE	LOC108089392|XP_017043064.1|DFIC
OG0009237	LOC6541839|XP_001969451.2|DERE	LOC108089278|XP_017042946.1|DFIC
OG0009238	LOC6544612|XP_001972446.1|DERE	LOC108100166|XP_017059418.1|DFIC
OG0009239	LOC6543885|XP_001973644.1|DERE	LOC108088920|XP_017042425.1|DFIC
OG0009241	LOC6541289|XP_026835353.1|DERE	LOC108092372|XP_017047403.1|DFIC
OG0009245	LOC6551959|XP_001979685.1|DERE	LOC108087159|XP_017039872.1|DFIC
OG0009247	LOC6552473|XP_026837010.1|DERE	LOC108098016|XP_017056156.1|DFIC
OG0009248	LOC6550952|XP_001978234.1|DERE	LOC108097564|XP_017055433.1|DFIC
OG0009249	LOC6542258|XP_001969935.1|DERE	LOC108100006|XP_017059198.1|DFIC
OG0009251	LOC6549984|XP_001978757.1|DERE	LOC108102162|XP_017062350.1|DFIC
OG0009252	LOC6555612|XP_001982447.2|DERE	LOC108097262|XP_017054941.1|DFIC
OG0009253	LOC6549849|XP_026838538.1|DERE	LOC108088692|XP_017042121.1|DFIC
OG0009254	LOC6555546|XP_026838939.1|DERE	LOC108092963|XP_017048335.1|DFIC
OG0009255	LOC6555718|XP_001982562.1|DERE	LOC108097134|XP_017054720.1|DFIC
OG0009256	LOC6550240|XP_026838064.1|DERE	LOC108088706|XP_017042137.1|DFIC
OG0009257	LOC6550030|XP_001977496.1|DERE	LOC108098042|XP_017056196.1|DFIC
OG0009258	LOC6550701|XP_026838149.1|DERE	LOC108094673|XP_017050879.1|DFIC
OG0009259	LOC6550527|XP_026837274.1|DERE	LOC108098076|XP_017056258.1|DFIC
OG0009260	LOC6549980|XP_001978753.1|DERE	LOC108102117|XP_017062269.1|DFIC
OG0009261	LOC6550476|XP_026838273.1|DERE	LOC108097700|XP_017055668.1|DFIC
OG0009262	LOC6549995|XP_001977461.1|DERE	LOC108095332|XP_017051901.1|DFIC
OG0009263	LOC6550303|XP_001977757.1|DERE	LOC108094625|XP_017050803.1|DFIC
OG0009264	LOC6550300|XP_001977754.3|DERE	LOC108094606|XP_017050751.1|DFIC
OG0009265	LOC6550384|XP_001977751.1|DERE	LOC108094549|XP_017050650.1|DFIC
OG0009266	LOC6541141|XP_001969689.1|DERE	LOC108101377|XP_017061178.1|DFIC
OG0009267	LOC6543521|XP_001969507.1|DERE	LOC108098194|XP_017056423.1|DFIC
OG0009269	LOC6551909|XP_026838531.1|DERE	LOC108087339|XP_017040168.1|DFIC
OG0009270	LOC6548145|XP_001975219.2|DERE	LOC108093874|XP_017049705.1|DFIC
OG0009271	LOC6550080|XP_001977530.1|DERE	LOC108097984|XP_017056096.1|DFIC
OG0009272	LOC6546427|XP_001973521.1|DERE	LOC108100195|XP_017059458.1|DFIC
OG0009273	LOC6541098|XP_026834591.1|DERE	LOC108092331|XP_017047356.1|DFIC
OG0009274	LOC6543649|XP_026833624.1|DERE	LOC108099060|XP_017057818.1|DFIC
OG0009275	LOC6555651|XP_001982423.1|DERE	LOC108092908|XP_017048256.1|DFIC
OG0009276	LOC26526648|XP_026836137.1|DERE	LOC108101829|XP_017061825.1|DFIC
OG0009277	LOC6555695|XP_026838928.1|DERE	LOC108097050|XP_017054573.1|DFIC
OG0009278	LOC6555732|XP_026838966.1|DERE	LOC108097283|XP_017054973.1|DFIC
OG0009279	LOC6542558|XP_001970077.2|DERE	LOC108088144|XP_017041299.1|DFIC
OG0009280	LOC6550978|XP_001976911.1|DERE	LOC108086506|XP_017038922.1|DFIC
OG0009281	LOC6551400|XP_001977212.1|DERE	LOC108091254|XP_017045858.1|DFIC
OG0009282	LOC6540891|XP_001968139.1|DERE	LOC108091456|XP_017046145.1|DFIC
OG0009283	LOC6541836|XP_001969420.2|DERE	LOC108089226|XP_017042871.1|DFIC
OG0009284	LOC6545273|XP_026832911.1|DERE	LOC108088328|XP_017041556.1|DFIC
OG0009285	LOC6555850|XP_001982713.1|DERE	LOC108095049|XP_017051440.1|DFIC
OG0009286	LOC6545119|XP_001972088.1|DERE	LOC108093132|XP_017048566.1|DFIC
OG0009287	LOC6544718|XP_026833216.1|DERE	LOC108093081|XP_017048491.1|DFIC
OG0009288	LOC6550426|XP_001977040.2|DERE	LOC108101642|XP_017061547.1|DFIC
OG0009289	LOC6555862|XP_026839133.1|DERE	LOC108101971|XP_017062049.1|DFIC
OG0009290	LOC6547135|XP_001976110.3|DERE	LOC108086399|XP_017038790.1|DFIC
OG0009291	LOC6555844|XP_001982681.1|DERE	LOC108101972|XP_017062052.1|DFIC
OG0009292	LOC6550313|XP_001977901.1|DERE	LOC108098070|XP_017056251.1|DFIC
OG0009293	LOC6550336|XP_026838317.1|DERE	LOC108097890|XP_017055918.1|DFIC
OG0009294	LOC6548313|XP_001975326.1|DERE	LOC108090341|XP_017044446.1|DFIC
OG0009295	LOC6550754|XP_026837843.1|DERE	LOC108094592|XP_017050710.1|DFIC
OG0009296	LOC6554530|XP_001981729.1|DERE	LOC108095835|XP_017052613.1|DFIC
OG0009297	LOC6554527|XP_001981726.1|DERE	LOC108095883|XP_017052683.1|DFIC
OG0009298	LOC6553981|XP_001980438.2|DERE	LOC108087916|XP_017040991.1|DFIC
OG0009299	LOC6553946|XP_001979472.1|DERE	LOC108101057|XP_017060733.1|DFIC
OG0009300	LOC6553945|XP_015010322.1|DERE	LOC108101053|XP_017060726.1|DFIC
OG0009301	LOC6554703|XP_001981781.2|DERE, LOC113563734|XP_026831688.1|DERE	LOC108095750|XP_017052425.1|DFIC
OG0009302	LOC6553226|XP_001979220.2|DERE	LOC108098473|XP_017056872.1|DFIC
OG0009303	LOC6552224|XP_001979745.1|DERE	LOC108091941|XP_017046818.1|DFIC
OG0009304	LOC6553845|XP_001979477.1|DERE	LOC108101027|XP_017060683.1|DFIC
OG0009305	LOC6553350|XP_001980180.2|DERE	LOC108087034|XP_017039692.1|DFIC
OG0009306	LOC6551671|XP_026838801.1|DERE	LOC108091151|XP_017045676.1|DFIC
OG0009307	LOC6551902|XP_001980617.1|DERE	LOC108092063|XP_017047015.1|DFIC
OG0009308	LOC6553079|XP_001979074.1|DERE	LOC108091790|XP_017046638.1|DFIC
OG0009309	LOC6553236|XP_026831693.1|DERE	LOC108087020|XP_017039675.1|DFIC
OG0009310	LOC6552002|XP_001979701.1|DERE	LOC108087369|XP_017040199.1|DFIC
OG0009311	LOC6554066|XP_026835293.1|DERE	LOC108102004|XP_017062091.1|DFIC
OG0009312	LOC6553594|XP_001980178.1|DERE	LOC108086998|XP_017039623.1|DFIC
OG0009313	LOC6553589|XP_015010147.1|DERE	LOC108102257|XP_017062496.1|DFIC
OG0009314	LOC6553273|XP_001980132.1|DERE	LOC108096898|XP_017054337.1|DFIC
OG0009315	LOC6552417|XP_026832755.1|DERE	LOC108099600|XP_017058705.1|DFIC
OG0009316	LOC6552597|XP_001980926.1|DERE	LOC108099449|XP_017058476.1|DFIC
OG0009317	LOC6554581|XP_001981537.1|DERE	LOC108088550|XP_017041884.1|DFIC
OG0009318	LOC6553544|XP_001979327.1|DERE	LOC108098504|XP_017056921.1|DFIC
OG0009319	LOC6552971|XP_001980112.1|DERE	LOC108096458|XP_017053558.1|DFIC
OG0009320	LOC6554453|XP_001981712.1|DERE	LOC108095720|XP_017052383.1|DFIC
OG0009321	LOC6554461|XP_026831883.1|DERE	LOC108095703|XP_017052364.1|DFIC
OG0009322	LOC6552886|XP_001979986.1|DERE	LOC108098963|XP_017057664.1|DFIC
OG0009323	LOC6553117|XP_001979082.1|DERE	LOC108091834|XP_017046703.1|DFIC
OG0009324	LOC6553573|XP_015009615.2|DERE	LOC108098465|XP_017056859.1|DFIC
OG0009325	LOC6552507|XP_001979815.2|DERE	LOC108097895|XP_017055926.1|DFIC
OG0009326	LOC6552142|XP_026838881.1|DERE	LOC108091936|XP_017046812.1|DFIC
OG0009327	LOC6554189|XP_001981265.1|DERE	LOC108088422|XP_017041672.1|DFIC
OG0009328	LOC6554430|XP_026839617.1|DERE	LOC108088442|XP_017041706.1|DFIC
OG0009329	LOC6555375|XP_001982088.1|DERE	LOC108087189|XP_017039934.1|DFIC
OG0009330	LOC6553503|XP_001980230.1|DERE	LOC108092089|XP_017047067.1|DFIC
OG0009331	LOC6553881|XP_001979592.1|DERE	LOC108087947|XP_017041022.1|DFIC
OG0009332	LOC6552578|XP_001980329.1|DERE	LOC108087193|XP_017039942.1|DFIC
OG0009333	LOC6552941|XP_001981018.1|DERE	LOC108099564|XP_017058643.1|DFIC
OG0009334	LOC6555125|XP_001981144.1|DERE	LOC108086811|XP_017039339.1|DFIC
OG0009335	LOC6552908|XP_001980971.1|DERE	LOC108097615|XP_017055514.1|DFIC
OG0009336	LOC6554721|XP_026839744.1|DERE	LOC108086857|XP_017039399.1|DFIC
OG0009337	LOC6551271|XP_001978386.3|DERE	LOC108097883|XP_017055908.1|DFIC
OG0009338	LOC6552085|XP_001978796.1|DERE	LOC108098532|XP_017057002.1|DFIC
OG0009339	LOC6552071|XP_001978791.1|DERE	LOC108098477|XP_017056877.1|DFIC
OG0009340	LOC6553477|XP_001980271.1|DERE	LOC108091679|XP_017046491.1|DFIC
OG0009341	LOC6553775|XP_001979442.1|DERE	LOC108093332|XP_017048816.1|DFIC
OG0009342	LOC6553642|XP_001980373.1|DERE	LOC108088077|XP_017041217.1|DFIC
OG0009343	LOC6553641|XP_001980372.1|DERE	LOC108088081|XP_017041222.1|DFIC
OG0009344	LOC6554392|XP_001982364.3|DERE	LOC108099234|XP_017058096.1|DFIC
OG0009345	LOC6554513|XP_001981527.1|DERE	LOC108088480|XP_017041768.1|DFIC
OG0009346	LOC6554636|XP_001981551.1|DERE	LOC108088374|XP_017041610.1|DFIC
OG0009347	LOC6555404|XP_001981654.1|DERE	LOC108095683|XP_017052341.1|DFIC
OG0009348	LOC26526538|XP_015009386.1|DERE	LOC108099513|XP_017058565.1|DFIC
OG0009349	LOC6552535|XP_001979849.2|DERE	LOC108087010|XP_017039647.1|DFIC
OG0009350	LOC6555150|XP_026839470.1|DERE	LOC108086876|XP_017039428.1|DFIC
OG0009351	LOC6555155|XP_026838842.1|DERE	LOC108086795|XP_017039323.1|DFIC
OG0009352	LOC6552947|XP_001979035.1|DERE	LOC108091726|XP_017046557.1|DFIC
OG0009353	LOC6555214|XP_026836260.1|DERE	LOC108099288|XP_017058169.1|DFIC
OG0009354	LOC6542966|XP_001969965.1|DERE	LOC108089141|XP_017042751.1|DFIC
OG0009355	LOC6542467|XP_001969719.1|DERE	LOC108095093|XP_017051521.1|DFIC
OG0009356	LOC6541420|XP_026835175.1|DERE	LOC108092548|XP_017047672.1|DFIC
OG0009357	LOC6542700|XP_001969792.1|DERE	LOC108093494|XP_017049072.1|DFIC
OG0009358	LOC6541086|XP_001968590.1|DERE	LOC108092387|XP_017047435.1|DFIC
OG0009359	LOC6540911|XP_001968589.3|DERE	LOC108092386|XP_017047434.1|DFIC
OG0009360	LOC6543467|XP_015014679.1|DERE	LOC108095633|XP_017052290.1|DFIC, LOC108100937|XP_017060572.1|DFIC
OG0009361	LOC6543526|XP_001970283.1|DERE	LOC108095634|XP_017052291.1|DFIC, LOC108094591|XP_017050757.1|DFIC
OG0009362	LOC6543432|XP_026834435.1|DERE	LOC108092635|XP_017047762.1|DFIC, LOC108095632|XP_017052289.1|DFIC
OG0009363	LOC26526483|XP_015015519.1|DERE	LOC108089837|XP_017043740.1|DFIC
OG0009364	LOC6542671|XP_001968409.1|DERE	LOC108092567|XP_017047697.1|DFIC
OG0009365	LOC6543367|XP_015015119.1|DERE, LOC113563701|XP_026835619.1|DERE	LOC108089880|XP_017043829.1|DFIC
OG0009366	LOC6555992|XP_026834773.1|DERE, LOC113564066|XP_026834317.1|DERE, LOC113564064|XP_026834314.1|DERE	LOC108088968|XP_017042526.1|DFIC
OG0009368	LOC26526825|XP_015015565.1|DERE	LOC108091469|XP_017046176.1|DFIC
OG0009369	LOC6540953|XP_001968143.1|DERE	LOC108091472|XP_017046178.1|DFIC
OG0009370	LOC6548760|XP_001974090.1|DERE	LOC108089824|XP_017043726.1|DFIC
OG0009371	LOC6548761|XP_001974091.1|DERE, LOC6548767|XP_026836773.1|DERE, LOC113564327|XP_026836774.1|DERE	LOC108089791|XP_017043675.1|DFIC
OG0009372	LOC6543121|XP_001968148.1|DERE	LOC108091505|XP_017046235.1|DFIC
OG0009373	LOC6549191|XP_001974410.1|DERE	LOC108095092|XP_017051517.1|DFIC
OG0009374	LOC26525973|XP_015012718.1|DERE	LOC108098267|XP_017056554.1|DFIC
OG0009376	LOC6542417|XP_001968519.2|DERE	LOC108092329|XP_017047354.1|DFIC
OG0009377	LOC6543137|XP_001969026.1|DERE	LOC108095895|XP_017052704.1|DFIC, LOC108098259|XP_017056548.1|DFIC
OG0009378	LOC6542865|XP_001969321.1|DERE	LOC108097858|XP_017055884.1|DFIC, LOC108095706|XP_017052404.1|DFIC
OG0009379	LOC6540748|XP_001968841.1|DERE	LOC108091658|XP_017046497.1|DFIC
OG0009380	LOC6542075|XP_001969412.1|DERE	LOC108089276|XP_017042942.1|DFIC, LOC108089116|XP_017042717.1|DFIC
OG0009381	LOC6543142|XP_026834481.1|DERE	LOC108102220|XP_017062431.1|DFIC
OG0009382	LOC6542415|XP_001970111.1|DERE	LOC108102232|XP_017062449.1|DFIC
OG0009383	LOC6541373|XP_001970009.1|DERE	LOC108092997|XP_017048382.1|DFIC
OG0009384	LOC6543440|XP_001969532.1|DERE	LOC108090068|XP_017044068.1|DFIC
OG0009385	LOC6543497|XP_001969537.1|DERE	LOC108098313|XP_017056615.1|DFIC
OG0009386	LOC6540750|XP_001969566.1|DERE	LOC108098327|XP_017056640.1|DFIC, LOC108100042|XP_017059296.1|DFIC
OG0009387	LOC6547239|XP_001974756.2|DERE	LOC108095154|XP_017051582.1|DFIC
OG0009388	LOC6547234|XP_001974752.1|DERE	LOC108095225|XP_017051734.1|DFIC
OG0009389	LOC6547809|XP_001976402.1|DERE	LOC108087737|XP_017040748.1|DFIC
OG0009390	LOC6547602|XP_026835767.1|DERE	LOC108095163|XP_017051610.1|DFIC
OG0009391	LOC6542945|XP_001968432.1|DERE	LOC108092454|XP_017047529.1|DFIC
OG0009392	LOC6541437|XP_001970688.1|DERE	LOC108094220|XP_017050167.1|DFIC
OG0009393	LOC6552344|XP_001978879.1|DERE	LOC108090095|XP_017044085.1|DFIC
OG0009394	LOC6549058|XP_001975580.1|DERE	LOC108086642|XP_017039107.1|DFIC
OG0009395	LOC6547418|XP_001976281.1|DERE	LOC108096502|XP_017053601.1|DFIC
OG0009396	LOC6547176|XP_001976093.1|DERE	LOC108086434|XP_017038831.1|DFIC
OG0009397	LOC6547929|XP_001975036.1|DERE	LOC108087838|XP_017040902.1|DFIC
OG0009398	LOC6547764|XP_001976386.1|DERE	LOC108101413|XP_017061227.1|DFIC
OG0009399	LOC6547252|XP_001976138.1|DERE	LOC108086371|XP_017038761.1|DFIC
OG0009400	LOC6540870|XP_001970380.1|DERE	LOC108090496|XP_017044698.1|DFIC
OG0009401	LOC6541939|XP_001969862.1|DERE	LOC108100113|XP_017059351.1|DFIC
OG0009402	LOC6551983|XP_026837614.1|DERE	LOC108098797|XP_017057426.1|DFIC
OG0009403	LOC6548659|XP_001975381.1|DERE	LOC108090584|XP_017044823.1|DFIC
OG0009404	LOC6541379|XP_001970699.1|DERE	LOC108094202|XP_017050146.1|DFIC
OG0009405	LOC6540862|XP_001970376.1|DERE	LOC108090564|XP_017044794.1|DFIC
OG0009406	LOC6542386|XP_001969202.1|DERE	LOC108096591|XP_017053779.1|DFIC
OG0009407	LOC6540717|XP_001970315.1|DERE	LOC108100536|XP_017059989.1|DFIC, LOC108093756|XP_017049513.1|DFIC
OG0009408	LOC6548614|XP_026835763.1|DERE	LOC108090815|XP_017045161.1|DFIC
OG0009409	LOC6546816|XP_001975926.1|DERE	LOC108086666|XP_017039136.1|DFIC
OG0009410	LOC6547146|XP_001976121.1|DERE	LOC108086379|XP_017038770.1|DFIC
OG0009411	LOC6546630|XP_015012493.1|DERE	LOC108096838|XP_017054231.1|DFIC
OG0009412	LOC6548809|XP_026836407.1|DERE	LOC108101886|XP_017061919.1|DFIC
OG0009413	LOC6541391|XP_001970679.1|DERE	LOC108094225|XP_017050171.1|DFIC
OG0009414	LOC6541800|XP_001970675.1|DERE	LOC108094221|XP_017050168.1|DFIC
OG0009415	LOC6543044|XP_001970650.1|DERE	LOC108094262|XP_017050216.1|DFIC
OG0009416	LOC6546653|XP_001974496.1|DERE	LOC108096760|XP_017054108.1|DFIC
OG0009417	LOC26526719|XP_015012843.1|DERE	LOC108096762|XP_017054111.1|DFIC
OG0009418	LOC6546651|XP_001974494.1|DERE	LOC108096500|XP_017053598.1|DFIC
OG0009419	LOC6549321|XP_001974492.1|DERE	LOC108096535|XP_017053709.1|DFIC
OG0009420	LOC6549320|XP_015012096.1|DERE	LOC108096536|XP_017053710.1|DFIC
OG0009421	LOC6548273|XP_001975255.1|DERE	LOC108094053|XP_017049978.1|DFIC
OG0009422	LOC6549516|XP_026836405.1|DERE	LOC108096803|XP_017054176.1|DFIC
OG0009423	LOC26526822|XP_015012863.1|DERE	LOC108093718|XP_017049413.1|DFIC
OG0009424	LOC6548202|XP_001975085.1|DERE	LOC108096524|XP_017053694.1|DFIC
OG0009425	LOC6543174|XP_026834576.1|DERE	LOC108094333|XP_017050371.1|DFIC
OG0009426	LOC6549162|XP_001975722.1|DERE	LOC108094755|XP_017051001.1|DFIC
OG0009427	LOC6547299|XP_001974725.2|DERE	LOC108087817|XP_017040871.1|DFIC
OG0009428	LOC6547413|XP_001974829.1|DERE	LOC108094825|XP_017051084.1|DFIC
OG0009429	LOC6547589|XP_001974904.2|DERE	LOC108094791|XP_017051052.1|DFIC
OG0009430	LOC6548236|XP_001975268.1|DERE	LOC108093794|XP_017049567.1|DFIC
OG0009431	LOC6548014|XP_001976477.2|DERE	LOC108090802|XP_017045146.1|DFIC
OG0009432	LOC6548223|XP_026836602.1|DERE	LOC108101918|XP_017061985.1|DFIC
OG0009433	LOC6548246|XP_001975195.1|DERE	LOC108096867|XP_017054282.1|DFIC
OG0009434	LOC6548251|XP_001975200.1|DERE	LOC108096734|XP_017054069.1|DFIC
OG0009435	LOC6548250|XP_001975199.1|DERE	LOC108096735|XP_017054071.1|DFIC
OG0009436	LOC6549543|XP_001975749.1|DERE	LOC108094852|XP_017051148.1|DFIC
OG0009437	LOC6542758|XP_015015034.1|DERE	LOC108090756|XP_017045077.1|DFIC
OG0009438	LOC6541089|XP_001970485.1|DERE	LOC108101459|XP_017061292.1|DFIC
OG0009439	LOC6541543|XP_001970494.1|DERE	LOC108101474|XP_017061309.1|DFIC
OG0009440	LOC6547991|XP_001976493.1|DERE	LOC108090896|XP_017045293.1|DFIC
OG0009441	LOC6551218|XP_026837776.1|DERE	LOC108098123|XP_017056333.1|DFIC
OG0009442	LOC6550663|XP_001978071.1|DERE	LOC108094632|XP_017050810.1|DFIC
OG0009443	LOC6547798|XP_001976415.1|DERE	LOC108087620|XP_017040551.1|DFIC
OG0009444	LOC6550005|XP_026838206.1|DERE	LOC108098152|XP_017056368.1|DFIC
OG0009445	LOC6551165|XP_026838725.1|DERE	LOC108097530|XP_017055364.1|DFIC
OG0009446	LOC6551113|XP_026838405.1|DERE	LOC108095315|XP_017051877.1|DFIC
OG0009447	LOC6550785|XP_026837562.1|DERE	LOC108097456|XP_017055217.1|DFIC
OG0009448	LOC6550076|XP_001977526.1|DERE	LOC108098088|XP_017056282.1|DFIC
OG0009449	LOC6549821|XP_001977344.2|DERE	LOC108097599|XP_017055493.1|DFIC
OG0009450	LOC6550684|XP_001976762.1|DERE	LOC108097206|XP_017054840.1|DFIC
OG0009451	LOC6542919|XP_001968849.1|DERE	LOC108088119|XP_017041262.1|DFIC
OG0009452	LOC6550934|XP_001976972.1|DERE	LOC108097096|XP_017054642.1|DFIC
OG0009453	LOC6555135|XP_001982250.1|DERE	LOC108099361|XP_017058336.1|DFIC
OG0009454	LOC6546001|XP_001972813.2|DERE	LOC108088271|XP_017041477.1|DFIC
OG0009455	LOC6550918|XP_001976885.1|DERE	LOC108091359|XP_017046001.1|DFIC
OG0009456	LOC6551341|XP_001978417.1|DERE	LOC108097387|XP_017055127.1|DFIC
OG0009457	LOC6550972|XP_001976849.1|DERE	LOC108091310|XP_017045922.1|DFIC
OG0009458	LOC6555727|XP_001982422.2|DERE	LOC108092910|XP_017048258.1|DFIC
OG0009459	LOC6543857|XP_026832191.1|DERE	LOC108100450|XP_017059863.1|DFIC
OG0009460	LOC6546039|XP_026832641.1|DERE	LOC108099216|XP_017058084.1|DFIC
OG0009461	LOC6545931|XP_001971731.1|DERE	LOC108099179|XP_017058031.1|DFIC
OG0009462	LOC6545913|XP_001971137.1|DERE	LOC108100645|XP_017060137.1|DFIC
OG0009463	LOC6543936|XP_001973026.1|DERE	LOC108089453|XP_017043185.1|DFIC
OG0009464	LOC6543666|XP_001972964.1|DERE	LOC108099986|XP_017059173.1|DFIC
OG0009465	LOC6543650|XP_001972950.3|DERE	LOC108099985|XP_017059172.1|DFIC
OG0009466	LOC6544122|XP_001971416.1|DERE	LOC108086983|XP_017039600.1|DFIC
OG0009467	LOC6544002|XP_001971894.1|DERE	LOC108096205|XP_017053081.1|DFIC
OG0009468	LOC6546135|XP_026833185.1|DERE	LOC108099207|XP_017058072.1|DFIC
OG0009469	LOC6545303|XP_001972061.2|DERE	LOC108093149|XP_017048584.1|DFIC
OG0009470	LOC6545075|XP_001972109.1|DERE	LOC108093037|XP_017048430.1|DFIC
OG0009471	LOC6542434|XP_001969462.2|DERE	LOC108089121|XP_017042726.1|DFIC
OG0009472	LOC6546498|XP_026832708.1|DERE	LOC108099005|XP_017057726.1|DFIC
OG0009473	LOC6543729|XP_026833129.1|DERE	LOC108093049|XP_017048446.1|DFIC
OG0009474	LOC6545537|XP_001971102.1|DERE	LOC108100581|XP_017060049.1|DFIC
OG0009475	LOC26526631|XP_015014315.1|DERE	LOC108096021|XP_017052863.1|DFIC
OG0009476	LOC26526580|XP_015014303.1|DERE	LOC108089522|XP_017043337.1|DFIC
OG0009477	LOC6544968|XP_001973235.1|DERE	LOC108089336|XP_017043006.1|DFIC
OG0009478	LOC6544742|XP_001973204.1|DERE	LOC108089372|XP_017043037.1|DFIC
OG0009479	LOC6543325|XP_026834937.1|DERE	LOC108101492|XP_017061342.1|DFIC, LOC108088739|XP_017042211.1|DFIC
OG0009480	LOC6544157|XP_001971383.1|DERE	LOC108096232|XP_017053114.1|DFIC
OG0009481	LOC6544083|XP_001971940.1|DERE	LOC108096198|XP_017053071.1|DFIC
OG0009482	LOC6545353|XP_026832382.1|DERE	LOC108088277|XP_017041487.1|DFIC
OG0009483	LOC6545351|XP_001973291.1|DERE	LOC108088348|XP_017041583.1|DFIC
OG0009484	LOC6553359|XP_001980188.1|DERE	LOC108087017|XP_017039673.1|DFIC
OG0009485	LOC6545728|XP_001971124.1|DERE	LOC108100485|XP_017059908.1|DFIC
OG0009486	LOC6545727|XP_001971123.1|DERE	LOC108100486|XP_017059909.1|DFIC
OG0009487	LOC6545888|XP_001973430.1|DERE	LOC108100240|XP_017059506.1|DFIC
OG0009488	LOC6543962|XP_001972768.1|DERE	LOC108087478|XP_017040345.1|DFIC
OG0009489	LOC6556194|XP_001983034.2|DERE, LOC6546351|XP_001972898.2|DERE	LOC108099777|XP_017058895.1|DFIC
OG0009490	LOC6549164|XP_001975724.1|DERE	LOC108094788|XP_017051049.1|DFIC
OG0009491	LOC6543886|XP_001973645.1|DERE	LOC108088934|XP_017042447.1|DFIC
OG0009492	LOC6544236|XP_001973752.1|DERE	LOC108088763|XP_017042202.1|DFIC
OG0009493	LOC6544195|XP_026832936.1|DERE	LOC108088789|XP_017042243.1|DFIC
OG0009494	LOC6544142|XP_001973736.1|DERE	LOC108088792|XP_017042247.1|DFIC
OG0009495	LOC6545985|XP_015012952.1|DERE	LOC108100437|XP_017059847.1|DFIC
OG0009496	LOC6543932|XP_026832891.1|DERE	LOC108088910|XP_017042408.1|DFIC
OG0009497	LOC6552565|XP_001979903.1|DERE	LOC108092132|XP_017047124.1|DFIC
OG0009498	LOC6546295|XP_026832915.1|DERE	LOC108100570|XP_017060037.1|DFIC
OG0009499	LOC6546060|XP_026833378.1|DERE	LOC108100675|XP_017060180.1|DFIC
OG0009500	LOC6546121|XP_001973538.1|DERE	LOC108096199|XP_017053072.1|DFIC
OG0009501	LOC6544317|XP_001973079.1|DERE	LOC108096175|XP_017053048.1|DFIC
OG0009502	LOC6553046|XP_015010172.1|DERE	LOC108097402|XP_017055149.1|DFIC
OG0009503	LOC6540693|XP_015015097.1|DERE	LOC108088125|XP_017041272.1|DFIC
OG0009504	LOC6556130|XP_026836364.1|DERE, LOC6556131|XP_026836391.1|DERE	LOC108098826|XP_017057471.1|DFIC
OG0009505	LOC6543233|XP_001970160.1|DERE	LOC108102045|XP_017062160.1|DFIC, LOC108100845|XP_017060414.1|DFIC
OG0009506	LOC6544780|XP_001971600.2|DERE	LOC108095961|XP_017052795.1|DFIC
OG0009507	LOC6545064|XP_001971042.1|DERE	LOC108099868|XP_017059008.1|DFIC
OG0009508	LOC6542387|XP_001968469.2|DERE	LOC108092564|XP_017047693.1|DFIC
OG0009509	LOC6548918|XP_001975346.1|DERE	LOC108090583|XP_017044822.1|DFIC
OG0009510	LOC6550569|XP_001978122.1|DERE	LOC108094614|XP_017050777.1|DFIC
OG0009511	LOC6551849|XP_001979646.2|DERE	LOC108087366|XP_017040195.1|DFIC
OG0009513	LOC6550143|XP_001977540.2|DERE	LOC108097873|XP_017055898.1|DFIC
OG0009514	LOC6548676|XP_026836017.1|DERE	LOC108099080|XP_017057868.1|DFIC
OG0009516	LOC6549279|XP_001974421.2|DERE	LOC108095084|XP_017051502.1|DFIC
OG0009517	LOC6541622|XP_001970165.1|DERE	LOC108100864|XP_017060435.1|DFIC
OG0009518	LOC26526463|XP_015014283.1|DERE	LOC108089696|XP_017043532.1|DFIC
OG0009519	LOC6545911|XP_026833882.1|DERE	LOC108100197|XP_017059460.1|DFIC
OG0009520	LOC6555187|XP_001981623.2|DERE	LOC108095672|XP_017052327.1|DFIC
OG0009521	LOC6546461|XP_001971333.1|DERE	LOC108099019|XP_017057744.1|DFIC
OG0009522	LOC6547946|XP_001976464.3|DERE	LOC108090992|XP_017045438.1|DFIC
OG0009523	LOC6548245|XP_001975194.1|DERE	LOC108096707|XP_017054029.1|DFIC
OG0009524	LOC6548658|XP_001975380.1|DERE	LOC108090275|XP_017044374.1|DFIC
OG0009525	LOC6547148|XP_001976123.1|DERE	LOC108086392|XP_017038783.1|DFIC
