Orthogroup	DERE.longest_only	DNOV.longest_only
OG0007602	LOC6543997|XP_015014158.1|DERE	LOC115767259|XP_030567339.1|DNOV
OG0007603	LOC6543996|XP_026832551.1|DERE	LOC115768005|XP_030568278.1|DNOV
OG0007604	LOC6544641|XP_026833777.1|DERE	LOC115768091|XP_030568431.1|DNOV
OG0007605	LOC6544136|XP_026832629.1|DERE	LOC115770509|XP_030571669.1|DNOV
OG0007606	LOC6544450|XP_026833690.1|DERE	LOC115769691|XP_030570478.1|DNOV
OG0007607	LOC6554204|XP_026839528.1|DERE	LOC115771602|XP_030573220.1|DNOV
OG0007608	LOC6546299|XP_001973531.1|DERE	LOC115770498|XP_030571652.1|DNOV
OG0007609	LOC6550629|XP_001978168.1|DERE	LOC115765118|XP_030564371.1|DNOV
OG0007610	LOC6543388|XP_001969149.1|DERE	LOC115758260|XP_030554676.1|DNOV
OG0007611	LOC6555816|XP_026839157.1|DERE	LOC115766716|XP_030566500.1|DNOV
OG0007612	LOC6543310|XP_026835105.1|DERE	LOC115758206|XP_030554615.1|DNOV
OG0007613	LOC6547724|XP_001975013.3|DERE	LOC115771130|XP_030572562.1|DNOV
OG0007614	LOC6543648|XP_026833628.1|DERE	LOC115762785|XP_030560997.1|DNOV
OG0007615	LOC6545642|XP_001972163.1|DERE	LOC115769610|XP_030570366.1|DNOV
OG0007616	LOC6555012|XP_001981394.1|DERE	LOC115761637|XP_030559328.1|DNOV
OG0007617	LOC6543798|XP_026832985.1|DERE	LOC115769849|XP_030570686.1|DNOV
OG0007618	LOC6545701|XP_001972714.1|DERE	LOC115770137|XP_030571141.1|DNOV
OG0007619	LOC6545443|XP_001972664.1|DERE	LOC115770017|XP_030570933.1|DNOV
OG0007620	LOC6545529|XP_026833242.1|DERE	LOC115768917|XP_030569512.1|DNOV
OG0007621	LOC6540631|XP_001970339.1|DERE	LOC115771796|XP_030573529.1|DNOV
OG0007622	LOC6546114|XP_026833562.1|DERE	LOC115766484|XP_030566308.1|DNOV
OG0007623	LOC6545753|XP_001973451.2|DERE	LOC115770401|XP_030571517.1|DNOV
OG0007624	LOC6546120|XP_001973537.1|DERE	LOC115770291|XP_030571386.1|DNOV
OG0007625	LOC6544244|XP_026832408.1|DERE	LOC115770309|XP_030571408.1|DNOV
OG0007626	LOC6545729|XP_001971125.1|DERE	LOC115769686|XP_030570467.1|DNOV
OG0007627	LOC6545688|XP_001971126.1|DERE	LOC115769523|XP_030570223.1|DNOV
OG0007628	LOC6555840|XP_001982706.1|DERE	LOC115766802|XP_030566687.1|DNOV
OG0007629	LOC6545656|XP_001971660.1|DERE	LOC115767166|XP_030567209.1|DNOV
OG0007630	LOC6553815|XP_001979548.1|DERE	LOC115759644|XP_030556493.1|DNOV
OG0007631	LOC6554386|XP_001981509.1|DERE	LOC115765036|XP_030564264.1|DNOV
OG0007632	LOC6544642|XP_026833786.1|DERE	LOC115762570|XP_030560716.1|DNOV
OG0007633	LOC6549174|XP_026837011.1|DERE	LOC115760125|XP_030557183.1|DNOV
OG0007634	LOC6554426|XP_001981277.2|DERE	LOC115761182|XP_030558706.1|DNOV
OG0007635	LOC6540900|XP_001969580.1|DERE	LOC115769192|XP_030569755.1|DNOV
OG0007636	LOC6544987|XP_001973279.2|DERE	LOC115771432|XP_030572997.1|DNOV
OG0007637	LOC26526443|XP_015012803.2|DERE, LOC113564625|XP_026838715.1|DERE	LOC115760161|XP_030557233.1|DNOV
OG0007638	LOC6555768|XP_026838918.1|DERE	LOC115762337|XP_030560362.1|DNOV
OG0007639	LOC6550435|XP_026838025.1|DERE	LOC115768158|XP_030568512.1|DNOV
OG0007640	LOC6542133|XP_026835601.1|DERE	LOC115763303|XP_030561659.1|DNOV
OG0007641	LOC6552637|XP_001980903.1|DERE	LOC115770736|XP_030571998.1|DNOV
OG0007642	LOC6549621|XP_001975658.3|DERE	LOC115761020|XP_030558494.1|DNOV, LOC115760976|XP_030558439.1|DNOV
OG0007643	LOC6552976|XP_026831500.1|DERE	LOC115770840|XP_030572135.1|DNOV, LOC115762970|XP_030561207.1|DNOV
OG0007644	LOC6554112|XP_001981053.2|DERE	LOC115772043|XP_030573839.1|DNOV
OG0007645	LOC6553065|XP_001980084.1|DERE	LOC115766154|XP_030565850.1|DNOV
OG0007646	LOC6541638|XP_001969818.1|DERE	LOC115759015|XP_030555686.1|DNOV
OG0007647	LOC6548937|XP_001974215.2|DERE	LOC115759219|XP_030555971.1|DNOV
OG0007648	LOC6541254|XP_001970517.2|DERE	LOC115764368|XP_030563193.1|DNOV
OG0007649	LOC6545827|XP_001972196.1|DERE	LOC115769760|XP_030570575.1|DNOV
OG0007650	LOC6547412|XP_001974828.1|DERE	LOC115767422|XP_030567557.1|DNOV
OG0007651	LOC6551241|XP_001978333.2|DERE	LOC115767396|XP_030567519.1|DNOV
OG0007652	LOC26526010|XP_015015428.1|DERE	LOC115764456|XP_030563352.1|DNOV, LOC115764455|XP_030563350.1|DNOV
OG0007653	LOC6546123|XP_001973540.2|DERE	LOC115770138|XP_030571147.1|DNOV
OG0007654	LOC6546369|XP_001971330.1|DERE	LOC115770456|XP_030571594.1|DNOV
OG0007655	LOC6547199|XP_026836035.1|DERE	LOC115764567|XP_030563552.1|DNOV, LOC115764624|XP_030563689.1|DNOV, LOC115769548|XP_030570254.1|DNOV
OG0007659	LOC6542828|XP_001969151.1|DERE	LOC115758265|XP_030554686.1|DNOV, LOC115758264|XP_030554685.1|DNOV
OG0007660	LOC6551877|XP_001980601.1|DERE	LOC115770551|XP_030571714.1|DNOV, LOC115770563|XP_030571735.1|DNOV
OG0007664	LOC6552696|XP_026839667.1|DERE	LOC115764790|XP_030563893.1|DNOV
OG0007665	LOC6550855|XP_026837453.1|DERE	LOC115765429|XP_030564834.1|DNOV
OG0007666	LOC6550764|XP_001976801.1|DERE	LOC115765375|XP_030564758.1|DNOV
OG0007667	LOC6549690|XP_026837597.1|DERE	LOC115767815|XP_030568011.1|DNOV
OG0007668	LOC6540987|XP_001970294.1|DERE	LOC115763330|XP_030561695.1|DNOV
OG0007669	LOC6549978|XP_026837551.1|DERE	LOC115764376|XP_030563198.1|DNOV
OG0007670	LOC6549977|XP_001978750.1|DERE	LOC115764375|XP_030563197.1|DNOV
OG0007671	LOC6549721|XP_026837344.1|DERE	LOC115764260|XP_030563039.1|DNOV
OG0007672	LOC6555742|XP_001982511.2|DERE	LOC115764409|XP_030563267.1|DNOV
OG0007673	LOC6554904|XP_001981589.2|DERE	LOC115771837|XP_030573579.1|DNOV
OG0007674	LOC6551030|XP_026838120.1|DERE	LOC115764383|XP_030563209.1|DNOV
OG0007675	LOC6550950|XP_001978232.1|DERE	LOC115767243|XP_030567303.1|DNOV
OG0007676	LOC6550120|XP_001977657.1|DERE	LOC115767019|XP_030567004.1|DNOV
OG0007677	LOC6551648|XP_001978495.1|DERE	LOC115769065|XP_030569639.1|DNOV
OG0007678	LOC6550558|XP_001977958.1|DERE	LOC115766407|XP_030566185.1|DNOV
OG0007679	LOC6550554|XP_026838417.1|DERE	LOC115766459|XP_030566252.1|DNOV
OG0007680	LOC6541149|XP_001968484.1|DERE	LOC115763337|XP_030561703.1|DNOV
OG0007681	LOC6553947|XP_001979473.1|DERE	LOC115764927|XP_030564097.1|DNOV
OG0007682	LOC6550707|XP_001978007.2|DERE	LOC115764336|XP_030563151.1|DNOV
OG0007683	LOC6550463|XP_001977790.1|DERE	LOC115768131|XP_030568486.1|DNOV
OG0007684	LOC6550870|XP_001978230.1|DERE	LOC115767247|XP_030567312.1|DNOV
OG0007685	LOC6550604|XP_026838168.1|DERE	LOC115766294|XP_030566028.1|DNOV
OG0007686	LOC6550565|XP_026838066.1|DERE	LOC115765347|XP_030564718.1|DNOV
OG0007687	LOC6551274|XP_001976893.1|DERE	LOC115768750|XP_030569298.1|DNOV
OG0007688	LOC6555000|XP_001982055.1|DERE	LOC115764088|XP_030562799.1|DNOV
OG0007689	LOC6549739|XP_001978644.1|DERE, LOC113564580|XP_026838422.1|DERE	LOC115764338|XP_030563152.1|DNOV
OG0007690	LOC6550858|XP_015011315.2|DERE	LOC115765167|XP_030564440.1|DNOV
OG0007691	LOC6554322|XP_001981481.1|DERE	LOC115761609|XP_030559271.1|DNOV
OG0007692	LOC113563680|XP_026838065.1|DERE	LOC115765306|XP_030564661.1|DNOV
OG0007693	LOC6550411|XP_001977742.1|DERE	LOC115767802|XP_030567995.1|DNOV
OG0007694	LOC6544338|XP_001973081.1|DERE	LOC115766754|XP_030566596.1|DNOV
OG0007695	LOC6551173|XP_026838798.1|DERE	LOC115767553|XP_030567696.1|DNOV
OG0007696	LOC6545272|XP_001973269.1|DERE	LOC115770434|XP_030571564.1|DNOV
OG0007697	LOC6544207|XP_001971900.1|DERE	LOC115762641|XP_030560806.1|DNOV
OG0007698	LOC6550999|XP_001978315.2|DERE	LOC115767386|XP_030567508.1|DNOV
OG0007699	LOC6551653|XP_001978567.1|DERE	LOC115768495|XP_030568941.1|DNOV
OG0007700	LOC6555494|XP_026837611.1|DERE	LOC115767985|XP_030568244.1|DNOV
OG0007701	LOC6551213|XP_026838794.1|DERE	LOC115766825|XP_030566720.1|DNOV
OG0007702	LOC6555521|XP_001982427.1|DERE	LOC115765131|XP_030564387.1|DNOV
OG0007703	LOC6550921|XP_001976888.1|DERE	LOC115768768|XP_030569318.1|DNOV
OG0007704	LOC6554941|XP_001981122.1|DERE	LOC115765023|XP_030564238.1|DNOV
OG0007705	LOC6550124|XP_001977705.1|DERE	LOC115766329|XP_030566079.1|DNOV
OG0007706	LOC6550234|XP_001977685.1|DERE	LOC115767322|XP_030567422.1|DNOV
OG0007707	LOC6550736|XP_026837298.1|DERE	LOC115766308|XP_030566043.1|DNOV
OG0007708	LOC6550781|XP_026838258.1|DERE	LOC115765345|XP_030564717.1|DNOV
OG0007709	LOC6550831|XP_001978273.2|DERE	LOC115768803|XP_030569358.1|DNOV
OG0007710	LOC6551304|XP_026837484.1|DERE	LOC115765271|XP_030564621.1|DNOV
OG0007711	LOC6550042|XP_001977508.1|DERE	LOC115766371|XP_030566131.1|DNOV
OG0007712	LOC6550703|XP_001978117.1|DERE	LOC115767755|XP_030567934.1|DNOV
OG0007713	LOC6551118|XP_015010997.2|DERE	LOC115768283|XP_030568682.1|DNOV
OG0007714	LOC6549881|XP_001978659.1|DERE	LOC115765249|XP_030564575.1|DNOV
OG0007715	LOC6550861|XP_001978221.3|DERE	LOC115765210|XP_030564511.1|DNOV
OG0007716	LOC6551728|XP_001977214.1|DERE	LOC115765380|XP_030564764.1|DNOV
OG0007717	LOC6554815|XP_001981115.1|DERE	LOC115764883|XP_030564023.1|DNOV
OG0007718	LOC6549956|XP_001978694.1|DERE	LOC115768308|XP_030568716.1|DNOV
OG0007719	LOC6550927|XP_026838593.1|DERE	LOC115764390|XP_030563219.1|DNOV
OG0007720	LOC6550929|XP_015010927.2|DERE	LOC115764366|XP_030563189.1|DNOV
OG0007721	LOC6551702|XP_026838474.1|DERE	LOC115765263|XP_030564603.1|DNOV
OG0007722	LOC6551703|XP_015011060.1|DERE	LOC115765419|XP_030564824.1|DNOV
OG0007723	LOC6551568|XP_001977289.1|DERE	LOC115765356|XP_030564729.1|DNOV
OG0007724	LOC6540784|XP_026834237.1|DERE	LOC115765958|XP_030565569.1|DNOV
OG0007725	LOC6551036|XP_001978255.1|DERE	LOC115771349|XP_030572877.1|DNOV
OG0007726	LOC6551343|XP_001977077.1|DERE	LOC115768804|XP_030569359.1|DNOV
OG0007727	LOC6550833|XP_026838012.1|DERE	LOC115768802|XP_030569357.1|DNOV
OG0007728	LOC6551048|XP_026838729.1|DERE	LOC115768675|XP_030569219.1|DNOV
OG0007729	LOC6551322|XP_001977087.1|DERE	LOC115768838|XP_030569395.1|DNOV
OG0007730	LOC6551049|XP_026838727.1|DERE	LOC115768683|XP_030569227.1|DNOV
OG0007731	LOC6545152|XP_015013404.1|DERE	LOC115769728|XP_030570521.1|DNOV
OG0007732	LOC6549782|XP_026837466.1|DERE	LOC115764414|XP_030563271.1|DNOV
OG0007733	LOC6550007|XP_001977473.1|DERE	LOC115766432|XP_030566220.1|DNOV
OG0007734	LOC6550004|XP_001977470.1|DERE	LOC115766481|XP_030566291.1|DNOV
OG0007735	LOC6551639|XP_001978587.1|DERE	LOC115767838|XP_030568043.1|DNOV
OG0007736	LOC6555773|XP_001982531.1|DERE	LOC115768910|XP_030569497.1|DNOV
OG0007737	LOC6553598|XP_001979405.1|DERE	LOC115771801|XP_030573531.1|DNOV
OG0007738	LOC6554777|XP_015008872.1|DERE	LOC115764644|XP_030563677.1|DNOV
OG0007739	LOC6550872|XP_001976812.2|DERE	LOC115768350|XP_030568773.1|DNOV
OG0007740	LOC6551543|XP_001978454.1|DERE	LOC115767608|XP_030567766.1|DNOV
OG0007741	LOC6551259|XP_026838806.1|DERE	LOC115768670|XP_030569212.1|DNOV
OG0007742	LOC6550508|XP_001977973.1|DERE	LOC115765211|XP_030564513.1|DNOV
OG0007743	LOC6554598|XP_026839697.1|DERE	LOC115764899|XP_030564050.1|DNOV
OG0007744	LOC26526650|XP_015015545.2|DERE	LOC115762651|XP_030560817.1|DNOV
OG0007745	LOC6551832|XP_026834190.1|DERE	LOC115761449|XP_030559076.1|DNOV
OG0007746	LOC6552790|XP_026837547.1|DERE	LOC115757759|XP_030554030.1|DNOV
OG0007747	LOC6550199|XP_015011111.1|DERE	LOC115767271|XP_030567356.1|DNOV
OG0007748	LOC6549784|XP_001978622.1|DERE	LOC115764395|XP_030563236.1|DNOV
OG0007749	LOC6555589|XP_001982614.1|DERE	LOC115768759|XP_030569309.1|DNOV
OG0007750	LOC6554970|XP_001981141.1|DERE	LOC115757703|XP_030553910.1|DNOV
OG0007751	LOC6541080|XP_001968189.1|DERE	LOC115765884|XP_030565485.1|DNOV
OG0007752	LOC6549732|XP_001978721.1|DERE	LOC115767832|XP_030568033.1|DNOV
OG0007753	LOC6549813|XP_001977336.1|DERE	LOC115765228|XP_030564531.1|DNOV
OG0007754	LOC6551372|XP_001977117.1|DERE	LOC115767809|XP_030568002.1|DNOV
OG0007755	LOC6551374|XP_001977119.1|DERE	LOC115767843|XP_030568051.1|DNOV
OG0007756	LOC6550219|XP_026837981.1|DERE	LOC115768267|XP_030568660.1|DNOV
OG0007757	LOC6550962|XP_026838557.1|DERE	LOC115767594|XP_030567747.1|DNOV
OG0007758	LOC6542455|XP_001970019.1|DERE	LOC115763558|XP_030562038.1|DNOV
OG0007759	LOC6555288|XP_001981204.1|DERE	LOC115759422|XP_030556179.1|DNOV
OG0007760	LOC6550778|XP_001978075.1|DERE	LOC115764320|XP_030563125.1|DNOV
OG0007761	LOC6549935|XP_026837390.1|DERE	LOC115767825|XP_030568026.1|DNOV
OG0007762	LOC6549936|XP_026837673.1|DERE	LOC115767874|XP_030568094.1|DNOV
OG0007763	LOC6542616|XP_001968193.1|DERE	LOC115765862|XP_030565452.1|DNOV
OG0007764	LOC6551558|XP_001978597.2|DERE	LOC115767353|XP_030567466.1|DNOV
OG0007765	LOC6551559|XP_001978598.1|DERE	LOC115767389|XP_030567512.1|DNOV
OG0007766	LOC6553585|XP_015009857.1|DERE	LOC115761750|XP_030559509.1|DNOV
OG0007767	LOC6555888|XP_026839271.1|DERE	LOC115766731|XP_030566551.1|DNOV
OG0007768	LOC6550775|XP_001978072.1|DERE	LOC115764327|XP_030563137.1|DNOV
OG0007769	LOC6550649|XP_001978039.1|DERE	LOC115767751|XP_030567927.1|DNOV
OG0007770	LOC6542711|XP_026834569.1|DERE	LOC115767747|XP_030567920.1|DNOV
OG0007771	LOC6541952|XP_001968928.2|DERE	LOC115758350|XP_030554792.1|DNOV
OG0007772	LOC6555716|XP_001982560.1|DERE	LOC115767329|XP_030567434.1|DNOV
OG0007773	LOC6540666|XP_001968877.1|DERE	LOC115759198|XP_030555940.1|DNOV
OG0007774	LOC6544052|XP_026832688.1|DERE	LOC115771153|XP_030572586.1|DNOV
OG0007775	LOC6550097|XP_001978185.1|DERE	LOC115765141|XP_030564404.1|DNOV
OG0007776	LOC6550114|XP_026837891.1|DERE	LOC115764348|XP_030563166.1|DNOV
OG0007777	LOC6550953|XP_001978235.1|DERE	LOC115765258|XP_030564597.1|DNOV
OG0007778	LOC6550174|XP_001977879.1|DERE	LOC115768767|XP_030569317.1|DNOV
OG0007779	LOC6545322|XP_001973248.1|DERE	LOC115762606|XP_030560762.1|DNOV
OG0007780	LOC6550772|XP_026838293.1|DERE	LOC115767840|XP_030568046.1|DNOV
OG0007781	LOC6549949|XP_001978688.1|DERE	LOC115768297|XP_030568702.1|DNOV
OG0007782	LOC6551111|XP_001976842.1|DERE	LOC115768367|XP_030568799.1|DNOV
OG0007783	LOC6551283|XP_001978427.1|DERE	LOC115768288|XP_030568691.1|DNOV
OG0007784	LOC6552131|XP_026835707.1|DERE	LOC115771797|XP_030573526.1|DNOV
OG0007785	LOC6550106|XP_001977597.1|DERE	LOC115766886|XP_030566817.1|DNOV
OG0007786	LOC6542674|XP_001968195.2|DERE	LOC115765991|XP_030565619.1|DNOV
OG0007787	LOC6554119|XP_001981274.3|DERE	LOC115761212|XP_030558758.1|DNOV
OG0007788	LOC6555182|XP_001982280.1|DERE	LOC115771767|XP_030573479.1|DNOV
OG0007789	LOC6553484|XP_026833783.1|DERE	LOC115761186|XP_030558709.1|DNOV
OG0007790	LOC6555015|XP_001981397.3|DERE	LOC115764895|XP_030564046.1|DNOV
OG0007791	LOC6554642|XP_026832497.1|DERE	LOC115765026|XP_030564246.1|DNOV
OG0007792	LOC6550368|XP_001977865.1|DERE	LOC115768215|XP_030568592.1|DNOV
OG0007793	LOC26526361|XP_015010476.1|DERE	LOC115765642|XP_030565159.1|DNOV
OG0007794	LOC6550390|XP_001977772.1|DERE	LOC115769122|XP_030569687.1|DNOV
OG0007795	LOC6551555|XP_001978503.1|DERE	LOC115766848|XP_030566758.1|DNOV
OG0007797	LOC6554208|XP_001981225.1|DERE	LOC115761517|XP_030559146.1|DNOV
OG0007798	LOC6554209|XP_001981226.2|DERE	LOC115761519|XP_030559149.1|DNOV
OG0007799	LOC6555170|XP_001982268.1|DERE	LOC115761176|XP_030558698.1|DNOV
OG0007800	LOC6555260|XP_001982301.1|DERE	LOC115761371|XP_030558980.1|DNOV
OG0007801	LOC6555316|XP_001981877.2|DERE	LOC115760423|XP_030557593.1|DNOV
OG0007802	LOC6552306|XP_001980831.1|DERE	LOC115761945|XP_030559841.1|DNOV
OG0007803	LOC6553866|XP_026831840.1|DERE	LOC115759657|XP_030556506.1|DNOV
OG0007804	LOC6551619|XP_026838822.1|DERE	LOC115767105|XP_030567112.1|DNOV
OG0007805	LOC6549938|XP_001978686.1|DERE	LOC115767109|XP_030567121.1|DNOV
OG0007806	LOC6549948|XP_001978687.1|DERE	LOC115767106|XP_030567118.1|DNOV
OG0007809	LOC6550375|XP_001977856.1|DERE	LOC115768222|XP_030568608.1|DNOV
OG0007810	LOC6542730|XP_001969626.1|DERE	LOC115769244|XP_030569817.1|DNOV
OG0007811	LOC6552038|XP_001980683.2|DERE	LOC115761935|XP_030559826.1|DNOV
OG0007812	LOC6549946|XP_001977404.1|DERE	LOC115767294|XP_030567387.1|DNOV
OG0007813	LOC6554153|XP_001981910.1|DERE	LOC115761745|XP_030559502.1|DNOV
OG0007814	LOC6550107|XP_001977598.1|DERE	LOC115766403|XP_030566180.1|DNOV
OG0007815	LOC6549896|XP_001977373.1|DERE	LOC115766445|XP_030566232.1|DNOV
OG0007816	LOC6545881|XP_001973486.1|DERE	LOC115771530|XP_030573127.1|DNOV
OG0007817	LOC6552708|XP_001979000.1|DERE	LOC115771760|XP_030573471.1|DNOV
OG0007818	LOC6554974|XP_001982039.1|DERE	LOC115764092|XP_030562805.1|DNOV
OG0007819	LOC26527027|XP_015011495.1|DERE	LOC115768756|XP_030569306.1|DNOV
OG0007820	LOC6554746|XP_015009117.1|DERE	LOC115771718|XP_030573397.1|DNOV
OG0007821	LOC6554219|XP_001981236.1|DERE	LOC115761354|XP_030558960.1|DNOV
OG0007822	LOC6554218|XP_026831462.1|DERE	LOC115761353|XP_030558959.1|DNOV
OG0007823	LOC6554216|XP_001981233.1|DERE	LOC115761335|XP_030558931.1|DNOV
OG0007824	LOC6554770|XP_015009195.1|DERE	LOC115764204|XP_030562953.1|DNOV
OG0007825	LOC6553740|XP_001980326.1|DERE	LOC115761669|XP_030559378.1|DNOV
OG0007826	LOC6555366|XP_001981450.1|DERE	LOC115772123|XP_030573958.1|DNOV
OG0007827	LOC6551599|XP_001978464.1|DERE	LOC115767998|XP_030568264.1|DNOV
OG0007828	LOC6544694|XP_001972017.1|DERE	LOC115762920|XP_030561161.1|DNOV
OG0007829	LOC6552151|XP_026839820.1|DERE	LOC115761555|XP_030559198.1|DNOV
OG0007830	LOC6551850|XP_001979647.1|DERE	LOC115761479|XP_030559106.1|DNOV
OG0007831	LOC6550741|XP_001978056.1|DERE	LOC115767727|XP_030567897.1|DNOV
OG0007832	LOC6551584|XP_001977270.1|DERE	LOC115766314|XP_030566056.1|DNOV
OG0007833	LOC6555617|XP_001982596.1|DERE	LOC115767408|XP_030567543.1|DNOV
OG0007836	LOC6553392|XP_026839758.1|DERE	LOC115764058|XP_030562765.1|DNOV
OG0007837	LOC6552719|XP_001979048.1|DERE	LOC115764191|XP_030562938.1|DNOV
OG0007838	LOC6552951|XP_026833598.1|DERE	LOC115764195|XP_030562942.1|DNOV
OG0007839	LOC6549895|XP_001977372.1|DERE	LOC115767280|XP_030567372.1|DNOV
OG0007840	LOC6554121|XP_001981276.1|DERE	LOC115761180|XP_030558703.1|DNOV
OG0007841	LOC6554376|XP_001982359.1|DERE	LOC115771755|XP_030573465.1|DNOV
OG0007842	LOC6556297|XP_026839485.1|DERE	LOC115764228|XP_030563002.1|DNOV
OG0007843	LOC6554957|XP_001981377.1|DERE	LOC115764232|XP_030563009.1|DNOV
OG0007844	LOC6547048|XP_001974637.1|DERE	LOC115760934|XP_030558370.1|DNOV
OG0007845	LOC6553580|XP_026839849.1|DERE	LOC115761347|XP_030558952.1|DNOV
OG0007846	LOC6550959|XP_026838554.1|DERE	LOC115767590|XP_030567740.1|DNOV
OG0007847	LOC6554349|XP_026831540.1|DERE	LOC115764103|XP_030562815.1|DNOV
OG0007848	LOC6554976|XP_001982041.1|DERE	LOC115764105|XP_030562817.1|DNOV
OG0007849	LOC6552309|XP_001980762.1|DERE	LOC115759585|XP_030556412.1|DNOV
OG0007850	LOC6552281|XP_001980761.1|DERE	LOC115759584|XP_030556411.1|DNOV
OG0007851	LOC6554801|XP_001981579.1|DERE	LOC115761724|XP_030559465.1|DNOV
OG0007852	LOC6553914|XP_001980425.1|DERE	LOC115771846|XP_030573587.1|DNOV
OG0007853	LOC6555359|XP_001981438.1|DERE	LOC115772061|XP_030573864.1|DNOV
OG0007854	LOC6555018|XP_001982030.1|DERE	LOC115764061|XP_030562768.1|DNOV
OG0007855	LOC6552157|XP_026834994.1|DERE	LOC115761459|XP_030559086.1|DNOV
OG0007856	LOC6554975|XP_001982040.1|DERE	LOC115764106|XP_030562819.1|DNOV
OG0007857	LOC6554341|XP_026832045.1|DERE	LOC115757724|XP_030553949.1|DNOV
OG0007858	LOC6541142|XP_015014821.1|DERE	LOC115758513|XP_030555065.1|DNOV
OG0007859	LOC6549856|XP_001977362.1|DERE	LOC115767086|XP_030567094.1|DNOV
OG0007860	LOC6551772|XP_001980641.1|DERE	LOC115764898|XP_030564049.1|DNOV
OG0007861	LOC6551761|XP_001980645.1|DERE	LOC115765078|XP_030564314.1|DNOV
OG0007863	LOC6549561|XP_001974479.1|DERE	LOC115763154|XP_030561464.1|DNOV
OG0007864	LOC6552906|XP_026831467.1|DERE	LOC115764987|XP_030564175.1|DNOV
OG0007865	LOC6544614|XP_001972448.1|DERE	LOC115771539|XP_030573136.1|DNOV
OG0007866	LOC6552325|XP_001979784.1|DERE	LOC115757768|XP_030554053.1|DNOV
OG0007867	LOC6555118|XP_026838564.1|DERE	LOC115764631|XP_030563657.1|DNOV
OG0007868	LOC6554267|XP_001981897.1|DERE	LOC115771694|XP_030573371.1|DNOV
OG0007869	LOC6551336|XP_026837225.1|DERE	LOC115767607|XP_030567764.1|DNOV
OG0007870	LOC6544030|XP_001972333.1|DERE	LOC115770170|XP_030571189.1|DNOV
OG0007871	LOC6550718|XP_001978100.1|DERE	LOC115768276|XP_030568674.1|DNOV
OG0007872	LOC6544382|XP_026833542.1|DERE	LOC115762634|XP_030560798.1|DNOV
OG0007873	LOC26526478|XP_026833645.1|DERE	LOC115762832|XP_030561059.1|DNOV
OG0007874	LOC6550891|XP_026837549.1|DERE	LOC115768607|XP_030569120.1|DNOV
OG0007876	LOC6551314|XP_001978406.1|DERE	LOC115767617|XP_030567777.1|DNOV
OG0007877	LOC6550721|XP_026837819.1|DERE	LOC115768916|XP_030569506.1|DNOV
OG0007878	LOC6547784|XP_001974939.1|DERE	LOC115762112|XP_030560076.1|DNOV
OG0007879	LOC6546194|XP_001972923.1|DERE	LOC115771227|XP_030572688.1|DNOV
OG0007880	LOC6550968|XP_001976845.1|DERE	LOC115768394|XP_030568828.1|DNOV
OG0007881	LOC6546413|XP_026833500.1|DERE	LOC115766977|XP_030566932.1|DNOV
OG0007884	LOC6543917|XP_001972988.1|DERE	LOC115769823|XP_030570654.1|DNOV
OG0007886	LOC6542551|XP_001969622.1|DERE	LOC115769197|XP_030569761.1|DNOV
OG0007888	LOC6543866|XP_001972342.1|DERE	LOC115769794|XP_030570622.1|DNOV
OG0007889	LOC6543542|XP_001973626.1|DERE	LOC115770919|XP_030572236.1|DNOV
OG0007890	LOC6543762|XP_026833631.1|DERE	LOC115762725|XP_030560914.1|DNOV
OG0007891	LOC6553160|XP_001980068.1|DERE	LOC115771881|XP_030573629.1|DNOV
OG0007892	LOC6542054|XP_001970811.1|DERE	LOC115760620|XP_030557929.1|DNOV
OG0007893	LOC6547802|XP_026835894.1|DERE	LOC115760720|XP_030558051.1|DNOV
OG0007894	LOC6545050|XP_015013408.1|DERE	LOC115762682|XP_030560855.1|DNOV
OG0007895	LOC6544644|XP_026832474.1|DERE	LOC115762871|XP_030561106.1|DNOV
OG0007896	LOC6543548|XP_001972301.1|DERE	LOC115762916|XP_030561156.1|DNOV
OG0007897	LOC6545183|XP_001972531.1|DERE	LOC115769404|XP_030570067.1|DNOV
OG0007898	LOC6546531|XP_001971265.1|DERE	LOC115769451|XP_030570124.1|DNOV
OG0007899	LOC6546284|XP_001972908.1|DERE	LOC115771229|XP_030572690.1|DNOV
OG0007900	LOC26526085|XP_015012738.1|DERE	LOC115761113|XP_030558603.1|DNOV
OG0007901	LOC6545650|XP_001971609.1|DERE	LOC115771298|XP_030572782.1|DNOV
OG0007902	LOC6550642|XP_001978130.1|DERE	LOC115766844|XP_030566752.1|DNOV
OG0007903	LOC6544892|XP_026832686.1|DERE	LOC115767657|XP_030567804.1|DNOV
OG0007904	LOC6546397|XP_001973542.3|DERE	LOC115762909|XP_030561149.1|DNOV
OG0007905	LOC6541441|XP_001970223.1|DERE	LOC115758637|XP_030555233.1|DNOV
OG0007906	LOC6544501|XP_015013844.1|DERE	LOC115769667|XP_030570439.1|DNOV
OG0007907	LOC6544048|XP_026833503.1|DERE	LOC115771182|XP_030572630.1|DNOV
OG0007908	LOC6544047|XP_001971971.1|DERE	LOC115771183|XP_030572631.1|DNOV
OG0007909	LOC6555614|XP_001982593.1|DERE	LOC115767366|XP_030567483.1|DNOV
OG0007910	LOC6545332|XP_001973297.1|DERE	LOC115771563|XP_030573174.1|DNOV
OG0007914	LOC6544680|XP_026833692.1|DERE	LOC115769433|XP_030570101.1|DNOV
