Orthogroup	DERE.longest_only	DMEL.longest_only
OG0009047	LOC6541419|XP_015014716.1|DERE	CG17002|NP_610253.1|DMEL
OG0009048	LOC6543322|XP_001969616.1|DERE	Hacd2|NP_609655.2|DMEL
OG0009049	LOC6553146|XP_001980136.1|DERE	CG10407|NP_001303466.1|DMEL
OG0009050	LOC6540759|XP_001969561.1|DERE	CG7968|NP_609684.1|DMEL
OG0009051	LOC6547619|XP_001974883.1|DERE	plu|NP_476683.1|DMEL
OG0009052	LOC6553431|XP_026834276.1|DERE	CG2846|NP_649749.2|DMEL
OG0009053	LOC6554828|XP_015009282.1|DERE	CG5746|NP_001138106.1|DMEL
OG0009054	LOC6553841|XP_026839809.1|DERE	Tk|NP_001262493.1|DMEL
OG0009055	LOC6549500|XP_026836553.1|DERE	CG10561|NP_476608.1|DMEL
OG0009056	LOC6541606|XP_001970100.1|DERE	Atac1|NP_609088.1|DMEL
OG0009057	LOC6545130|XP_026832866.1|DERE	wac|NP_612020.2|DMEL
OG0009058	LOC6555883|XP_026839075.1|DERE	CG32017|NP_726650.2|DMEL
OG0009059	LOC6546320|XP_026832850.1|DERE	Oatp74D|NP_648989.1|DMEL
OG0009060	LOC6551994|XP_001980802.1|DERE	CG16789|NP_649910.3|DMEL
OG0009061	LOC6548723|XP_026835895.1|DERE	CG15706|NP_611099.2|DMEL
OG0009062	LOC6548684|XP_001975367.1|DERE	CG4282|NP_611118.3|DMEL
OG0009063	LOC6549293|XP_001974382.2|DERE	grnd|NP_609880.2|DMEL
OG0009064	LOC6548977|XP_001975560.1|DERE	Lap1|NP_611007.1|DMEL
OG0009065	LOC6554237|XP_001982146.1|DERE	CG4393|NP_651143.2|DMEL
OG0009066	LOC6543967|XP_001972217.1|DERE	CG18178|NP_648350.1|DMEL
OG0009067	LOC6543986|XP_015014176.1|DERE	Srpk79D|NP_001246881.1|DMEL
OG0009068	LOC6543499|XP_026835568.1|DERE	CG1360|NP_610300.1|DMEL
OG0009069	LOC6541546|XP_001969770.2|DERE	firl|NP_001033900.2|DMEL
OG0009070	LOC6542577|XP_001969148.1|DERE	hebe|NP_001097248.1|DMEL
OG0009071	LOC6554701|XP_026831689.1|DERE	ymp|NP_001287531.1|DMEL
OG0009072	LOC6553228|XP_001979222.3|DERE	CG18268|NP_649739.1|DMEL
OG0009073	LOC6553846|XP_001979478.1|DERE	CG4462|NP_650849.1|DMEL
OG0009074	LOC6554015|XP_001980545.1|DERE	CG6791|NP_650090.1|DMEL
OG0009075	LOC6552097|XP_001978867.1|DERE	CG14657|NP_649501.1|DMEL
OG0009076	LOC6552636|XP_001980902.1|DERE	CG9837|NP_649838.5|DMEL
OG0009077	LOC6551912|XP_026837386.1|DERE	rpk|NP_001246909.1|DMEL
OG0009078	LOC6551822|XP_001980583.1|DERE	CG17721|NP_001247041.1|DMEL
OG0009079	LOC6554673|XP_026832118.1|DERE	mld|NP_001247289.1|DMEL
OG0009080	LOC6552977|XP_001980118.1|DERE	EndoU|NP_650508.1|DMEL
OG0009081	LOC6554458|XP_001981717.1|DERE	E_spl_malpha-BFM|NP_524506.1|DMEL
OG0009082	LOC6553266|XP_001980156.1|DERE	CG31287|NP_732119.1|DMEL
OG0009083	LOC6551657|XP_001978571.2|DERE	dec-1|NP_511072.2|DMEL
OG0009084	LOC6551764|XP_001980648.2|DERE	Cap-H2|NP_650014.2|DMEL
OG0009085	LOC6551881|XP_001980605.2|DERE	CG4757|NP_650043.1|DMEL
OG0009086	LOC6552134|XP_001978816.2|DERE	CG34112|NP_001246902.1|DMEL
OG0009087	LOC6554184|XP_001981493.2|DERE	CG33213|NP_788749.1|DMEL
OG0009088	LOC6555343|XP_001981193.1|DERE	PH4alphaSG2|NP_651801.1|DMEL
OG0009089	LOC6555829|XP_001982695.1|DERE	CG11076|NP_726630.2|DMEL
OG0009090	LOC6554331|XP_001981295.1|DERE	CG15514|NP_651739.1|DMEL
OG0009091	LOC6552072|XP_001978792.1|DERE	TwdlG|NP_649444.1|DMEL
OG0009092	LOC6553619|XP_026831605.1|DERE	lbl|NP_001262805.1|DMEL
OG0009093	LOC6553207|XP_001980300.1|DERE	Su_var_3-7|NP_524342.3|DMEL
OG0009094	LOC6554657|XP_026836059.1|DERE	ppk30|NP_651706.1|DMEL
OG0009095	LOC6554658|XP_001981338.2|DERE	ppk21|NP_651704.2|DMEL
OG0009096	LOC6555233|XP_001981640.1|DERE	CG6403|NP_651501.2|DMEL
OG0009097	LOC6555232|XP_001981639.1|DERE	CG14247|NP_651502.2|DMEL
OG0009098	LOC6555250|XP_026831559.1|DERE	Rb97D|NP_524520.1|DMEL
OG0009099	LOC6554192|XP_026831713.1|DERE	CG11504|NP_651758.1|DMEL
OG0009100	LOC6542393|XP_001968970.1|DERE	sna|NP_476732.1|DMEL
OG0009101	LOC6541462|XP_026834668.1|DERE	a5|NP_476998.1|DMEL
OG0009102	LOC6541370|XP_026835057.1|DERE	TTLL4B|NP_722946.1|DMEL
OG0009103	LOC6541108|XP_001968607.1|DERE	CG2816|NP_608803.2|DMEL
OG0009104	LOC6541739|XP_001968606.1|DERE	CG10031|NP_608802.2|DMEL
OG0009105	LOC6543342|XP_001969690.1|DERE	A16|NP_609598.1|DMEL
OG0009106	LOC6542669|XP_001968342.2|DERE	CG33543|NP_001014458.3|DMEL
OG0009107	LOC6542279|XP_001970152.1|DERE	CG5177|NP_609114.1|DMEL
OG0009108	LOC6553024|XP_001980086.1|DERE	CG5404|NP_650482.1|DMEL
OG0009109	LOC6543295|XP_001969751.3|DERE	atilla|NP_609558.3|DMEL
OG0009110	LOC6543139|XP_001968159.1|DERE	CG11911|NP_608518.1|DMEL
OG0009111	LOC6544208|XP_001971901.1|DERE	CG15021|NP_647902.1|DMEL
OG0009112	LOC6540818|XP_001968179.1|DERE	cbt|NP_722636.1|DMEL
OG0009113	LOC6541866|XP_001969944.1|DERE	CG31871|NP_723607.1|DMEL
OG0009114	LOC6540905|XP_001968144.1|DERE	mbm|NP_608511.1|DMEL
OG0009115	LOC6543398|XP_001969504.1|DERE	CG34179|NP_001285654.1|DMEL
OG0009116	LOC6541758|XP_001968475.1|DERE	CG3119|NP_608717.2|DMEL
OG0009117	LOC6540751|XP_001968837.1|DERE	CG11149|NP_723110.1|DMEL
OG0009118	LOC6555780|XP_001982381.1|DERE	Or1a|NP_525029.2|DMEL
OG0009119	LOC6543422|XP_001969542.1|DERE	NimC2|NP_788047.1|DMEL
OG0009120	LOC6545823|XP_001972192.2|DERE	Ir67a|NP_648329.3|DMEL
OG0009121	LOC6547108|XP_001974749.1|DERE	CG18190|NP_611384.2|DMEL
OG0009122	LOC6547800|XP_001976417.1|DERE	CG3906|NP_611802.1|DMEL
OG0009123	LOC6547730|XP_001974944.1|DERE	CG13437|NP_611507.1|DMEL
OG0009124	LOC6540636|XP_001968885.1|DERE	ppk|NP_477232.1|DMEL
OG0009125	LOC6541241|XP_001970685.1|DERE	Tsp42Ei|NP_523635.2|DMEL
OG0009126	LOC6546967|XP_026836221.1|DERE	CG10911|NP_611286.1|DMEL
OG0009127	LOC6548643|XP_001976631.1|DERE	CG4681|NP_611937.2|DMEL
OG0009128	LOC6543264|XP_001970646.1|DERE	CG12164|NP_610268.2|DMEL
OG0009129	LOC6540906|XP_001970445.1|DERE	CG14752|NP_610393.1|DMEL
OG0009130	LOC6541600|XP_015014738.1|DERE	MFS12|NP_610332.3|DMEL
OG0009131	LOC6541019|XP_015014602.1|DERE	CG12159|NP_610330.1|DMEL
OG0009132	LOC6548439|XP_001976691.1|DERE	Ance-5|NP_573392.2|DMEL
OG0009133	LOC6549470|XP_001975776.1|DERE	CG17047|NP_610865.1|DMEL
OG0009134	LOC6549008|XP_001975472.1|DERE	CG30080|NP_725491.1|DMEL
OG0009135	LOC6541067|XP_001970369.2|DERE	CG13742|NP_001260813.1|DMEL
OG0009136	LOC6547034|XP_001976011.1|DERE	reb|NP_610713.2|DMEL
OG0009137	LOC6546817|XP_001975927.1|DERE	Cpr49Ac|NP_725150.2|DMEL
OG0009138	LOC6546819|XP_001975929.1|DERE	CG13155|NP_610770.1|DMEL
OG0009139	LOC6548564|XP_001976636.1|DERE	CG3548|NP_611941.1|DMEL
OG0009140	LOC6547118|XP_001976109.1|DERE	Cpr47Ee|NP_610659.1|DMEL
OG0009141	LOC6541214|XP_001970680.1|DERE	lbm|NP_523639.1|DMEL
OG0009142	LOC6542848|XP_001970661.1|DERE	Spn43Ad|NP_610261.1|DMEL
OG0009143	LOC6546652|XP_001974495.2|DERE	CG34445|NP_001097420.1|DMEL
OG0009144	LOC26526123|XP_015012747.1|DERE	CG43325|NP_611699.1|DMEL
OG0009145	LOC6548383|XP_001975142.1|DERE	CG13501|NP_611631.1|DMEL
OG0009146	LOC6549163|XP_026837021.1|DERE	CG6329|NP_610904.1|DMEL
OG0009147	LOC26527106|XP_015012912.1|DERE	CG34458|NP_001097340.1|DMEL
OG0009148	LOC6543401|XP_001970441.1|DERE	rgr|NP_001163089.2|DMEL
OG0009149	LOC6547411|XP_001974827.2|DERE	Ir56b|NP_611430.1|DMEL
OG0009150	LOC6549545|XP_001975751.1|DERE	CG13330|NP_610880.1|DMEL
OG0009151	LOC6547188|XP_001976086.1|DERE	lambdaTry|NP_610673.1|DMEL
OG0009152	LOC6541951|XP_001969176.1|DERE	Map60|NP_476952.1|DMEL
OG0009153	LOC6548397|XP_001976529.1|DERE	CG3163|NP_611872.1|DMEL
OG0009154	LOC6554126|XP_001981498.1|DERE	CG12426|NP_651591.2|DMEL
OG0009155	LOC6541415|XP_001970403.3|DERE	CG8252|NP_610420.1|DMEL
OG0009156	LOC6542159|XP_001969287.1|DERE	CG17005|NP_609280.2|DMEL
OG0009157	LOC6549491|XP_001974265.1|DERE	CG31798|NP_724182.1|DMEL
OG0009158	LOC6545635|XP_026832379.1|DERE	Dic61B|NP_728477.1|DMEL
OG0009159	LOC6550828|XP_001978086.1|DERE	CG15642|NP_573028.1|DMEL
OG0009160	LOC6541705|XP_001968271.1|DERE	CG42329|NP_608590.2|DMEL
OG0009161	LOC6555722|XP_026838869.1|DERE	CG5273|NP_569857.1|DMEL
OG0009162	LOC6543655|XP_001972955.1|DERE	Mip|NP_648971.1|DMEL
OG0009163	LOC6546014|XP_001972243.2|DERE	CG34382|NP_001097565.1|DMEL
OG0009164	LOC6545947|XP_015013636.1|DERE	CG42676|NP_995960.2|DMEL
OG0009165	LOC6545297|XP_001972055.1|DERE	CG6462|NP_648011.1|DMEL
OG0009166	LOC6544664|XP_001972493.1|DERE	Ir68b|NP_648548.1|DMEL
OG0009167	LOC6543726|XP_001973614.3|DERE	CG32436|NP_730622.1|DMEL
OG0009168	LOC6543725|XP_026833150.1|DERE	ebd2|NP_649307.1|DMEL
OG0009169	LOC6545764|XP_026832454.1|DERE	CG44838|NP_001287006.1|DMEL
OG0009170	LOC6544840|XP_001973200.1|DERE	l_3_72Dr|NP_730120.1|DMEL
OG0009171	LOC6543904|XP_001972975.2|DERE	Ilp8|NP_648949.2|DMEL
OG0009172	LOC6544482|XP_001972442.2|DERE	CG42255|NP_729748.3|DMEL
OG0009173	LOC6546150|XP_001971293.1|DERE	CG12182|NP_647731.2|DMEL
OG0009174	LOC6550856|XP_026837879.1|DERE	CG12535|NP_726860.1|DMEL
OG0009175	LOC6541478|XP_001969224.1|DERE	Glt|NP_477504.1|DMEL
OG0009176	LOC6545593|XP_001972705.1|DERE	CG13484|NP_648690.1|DMEL
OG0009178	LOC6544292|XP_001973131.1|DERE	comm|NP_524095.1|DMEL
OG0009179	LOC6544646|XP_026832808.1|DERE	CG11131|NP_649429.1|DMEL
OG0009180	LOC6545706|XP_001972719.1|DERE	CG7924|NP_648698.1|DMEL
OG0009181	LOC6544548|XP_015014104.1|DERE	CG5665|NP_001246844.1|DMEL
OG0009182	LOC6545955|XP_026833675.1|DERE	CG12316|NP_648752.1|DMEL
OG0009183	LOC6544936|XP_001972650.1|DERE	CG33263|NP_996072.1|DMEL
OG0009184	LOC6544233|XP_001973749.1|DERE	CG33772|NP_001027146.4|DMEL
OG0009185	LOC6543991|XP_026833394.1|DERE	CG11248|NP_649348.1|DMEL
OG0009186	LOC6546294|XP_026833463.1|DERE	cmpy|NP_001097652.1|DMEL
OG0009187	LOC6552409|XP_001979807.1|DERE	CG3995|NP_650591.1|DMEL
OG0009188	LOC6546664|XP_001974576.1|DERE	CG14488|NP_611266.2|DMEL
OG0009189	LOC6545399|XP_001973262.2|DERE	Gagr|NP_648891.1|DMEL
OG0009190	LOC6546528|XP_001971263.1|DERE	CG32302|NP_728732.1|DMEL
OG0009191	LOC6541435|XP_001969066.2|DERE	Obp46a|NP_610574.1|DMEL
OG0009192	LOC6549796|XP_026838486.1|DERE	CG34026|NP_001285057.1|DMEL
OG0009193	LOC26526823|XP_015015564.1|DERE	CG15286|NP_609706.2|DMEL
OG0009194	LOC6541402|XP_001970596.1|DERE	CG1339|NP_610307.2|DMEL
OG0009195	LOC6546187|XP_001972280.1|DERE	CG32061|NP_729611.1|DMEL
OG0009196	LOC6546505|XP_026833109.1|DERE	can|NP_524827.1|DMEL
OG0009197	LOC6546142|XP_001973558.1|DERE	CG10588|NP_649271.1|DMEL
OG0009198	LOC6544325|XP_001973130.1|DERE	CG42570|NP_001163449.1|DMEL
OG0009199	LOC6546200|XP_001972830.3|DERE	CG32199|NP_730347.1|DMEL
OG0009200	LOC6542483|XP_001969076.1|DERE	CG12914|NP_610566.1|DMEL
OG0009201	LOC6547024|XP_001974666.1|DERE	BomT2|NP_652367.1|DMEL
OG0009202	LOC6547911|XP_001976596.1|DERE	CG15873|NP_611910.2|DMEL
OG0009203	LOC6541246|XP_001970773.2|DERE	eIF3f2|NP_610210.2|DMEL
OG0009204	LOC6547526|XP_001974910.1|DERE	GNBP-like3|NP_611483.1|DMEL
OG0009205	LOC6547531|XP_001974915.1|DERE	CG13427|NP_611486.1|DMEL
OG0009206	LOC6549395|XP_001975613.2|DERE	CG12868|NP_610971.2|DMEL
OG0009207	LOC6553025|XP_026839559.1|DERE	CG31294|NP_732055.1|DMEL
OG0009209	LOC6551878|XP_001980602.1|DERE	Ugt304A1|NP_652619.1|DMEL
OG0009210	LOC6547088|XP_001974660.1|DERE	BomBc1|NP_611318.2|DMEL
OG0009211	LOC6548787|XP_026836423.1|DERE	del|NP_610091.2|DMEL
OG0009212	LOC6550609|XP_001978136.1|DERE	CG9030|NP_727815.2|DMEL
OG0009213	LOC26526067|XP_026839390.1|DERE, LOC26526939|XP_026839389.1|DERE	PRY|NP_001104126.3|DMEL
OG0009214	LOC6546370|XP_001971331.1|DERE	CG32487|NP_728791.1|DMEL
OG0009215	LOC6547121|XP_001975475.1|DERE	CG30087|NP_725489.2|DMEL
OG0009215	LOC6547122|XP_001975476.1|DERE	CG30088|NP_725488.3|DMEL
OG0009219	LOC6554859|XP_001981103.2|DERE	CG15563|NP_651854.2|DMEL
OG0009220	LOC26526786|XP_015011480.1|DERE	mei-217|NP_001027069.3|DMEL
OG0009221	LOC6542735|XP_001969476.1|DERE	LSm-4|NP_001260345.1|DMEL
OG0009222	LOC6550695|XP_026837232.1|DERE	UBL3|NP_573083.2|DMEL
OG0009224	LOC6553023|XP_001979114.1|DERE	zen2|NP_476794.1|DMEL
OG0009225	LOC6555635|XP_001982519.2|DERE	rush|NP_569923.2|DMEL
OG0009226	LOC113564486|XP_026837463.1|DERE	CG46311|NP_001334677.1|DMEL
OG0009228	LOC6550318|XP_001977906.1|DERE	CG18262|NP_572453.1|DMEL
OG0009229	LOC6553492|XP_001979332.1|DERE	Obp93a|NP_650945.1|DMEL
OG0009231	LOC6550755|XP_001978052.1|DERE	CG15601|NP_573058.1|DMEL
OG0009232	LOC6551097|XP_001976902.2|DERE	CG15473|NP_572179.1|DMEL
OG0009234	LOC6551318|XP_015010628.1|DERE	Mipp2|NP_511055.1|DMEL
OG0009236	LOC6544224|XP_026832380.1|DERE	CG32163|NP_730181.1|DMEL
OG0009237	LOC6541839|XP_001969451.2|DERE	Schip1|NP_001334735.1|DMEL
OG0009238	LOC6544612|XP_001972446.1|DERE	CG32095|NP_729755.1|DMEL
OG0009239	LOC6543885|XP_001973644.1|DERE	COX8|NP_649328.1|DMEL
OG0009241	LOC6541289|XP_026835353.1|DERE	CG8813|NP_608727.1|DMEL
OG0009243	LOC113564129|XP_026835183.1|DERE	CG46319|NP_001334715.1|DMEL
OG0009245	LOC6551959|XP_001979685.1|DERE	CG14313|NP_650687.1|DMEL
OG0009247	LOC6552473|XP_026837010.1|DERE	Glut3|NP_536732.1|DMEL
OG0009248	LOC6550952|XP_001978234.1|DERE	CG11151|NP_572917.1|DMEL
OG0009249	LOC6542258|XP_001969935.1|DERE	Lip1|NP_523540.1|DMEL
OG0009251	LOC6549984|XP_001978757.1|DERE	CG17163|NP_001015255.1|DMEL
OG0009252	LOC6555612|XP_001982447.2|DERE	CG32815|NP_726709.2|DMEL
OG0009253	LOC6549849|XP_026838538.1|DERE	CG12118|NP_572537.1|DMEL
OG0009254	LOC6555546|XP_026838939.1|DERE	CG3777|NP_569839.2|DMEL
OG0009255	LOC6555718|XP_001982562.1|DERE	Coa8|NP_569956.1|DMEL
OG0009256	LOC6550240|XP_026838064.1|DERE	CG6659|NP_573317.1|DMEL
OG0009257	LOC6550030|XP_001977496.1|DERE	CG4768|NP_573164.2|DMEL
OG0009258	LOC6550701|XP_026838149.1|DERE	CG43737|NP_001096985.2|DMEL
OG0009259	LOC6550527|XP_026837274.1|DERE	CG15343|NP_572469.1|DMEL
OG0009260	LOC6549980|XP_001978753.1|DERE	Rab21|NP_001036321.2|DMEL
OG0009261	LOC6550476|XP_026838273.1|DERE	meso18E|NP_652615.1|DMEL
OG0009262	LOC6549995|XP_001977461.1|DERE	CG9782|NP_573137.1|DMEL
OG0009263	LOC6550303|XP_001977757.1|DERE	CG7992|NP_573369.1|DMEL
OG0009264	LOC6550300|XP_001977754.3|DERE	CG7884|NP_001259701.1|DMEL
OG0009265	LOC6550384|XP_001977751.1|DERE	CG14195|NP_728227.1|DMEL
OG0009266	LOC6541141|XP_001969689.1|DERE	CG9932|NP_609599.1|DMEL
OG0009267	LOC6543521|XP_001969507.1|DERE	CG31643|NP_723145.1|DMEL
OG0009268	LOC6541078|XP_001969147.2|DERE	CG1663|NP_610521.1|DMEL
OG0009269	LOC6551909|XP_026838531.1|DERE	Ada2a|NP_001014636.1|DMEL
OG0009270	LOC6548145|XP_001975219.2|DERE	robls54B|NP_001097356.1|DMEL
OG0009271	LOC6550080|XP_001977530.1|DERE	CG5004|NP_573195.1|DMEL
OG0009272	LOC6546427|XP_001973521.1|DERE	CG13251|NP_649246.1|DMEL
OG0009273	LOC6541098|XP_026834591.1|DERE	CG15414|NP_608784.1|DMEL
OG0009274	LOC6543649|XP_026833624.1|DERE	BtbVII|NP_647774.2|DMEL
OG0009275	LOC6555651|XP_001982423.1|DERE	CG13361|NP_569855.2|DMEL
OG0009276	LOC26526648|XP_026836137.1|DERE	CG8152|NP_611028.1|DMEL
OG0009277	LOC6555695|XP_026838928.1|DERE	CG14627|NP_569889.2|DMEL
OG0009278	LOC6555732|XP_026838966.1|DERE	CG32813|NP_001368967.1|DMEL
OG0009279	LOC6542558|XP_001970077.2|DERE	CG17375|NP_609076.3|DMEL
OG0009280	LOC6550978|XP_001976911.1|DERE	Proc-R|NP_572183.1|DMEL
OG0009281	LOC6551400|XP_001977212.1|DERE	Rph|NP_572651.1|DMEL
OG0009282	LOC6540891|XP_001968139.1|DERE	CG13693|NP_608505.1|DMEL
OG0009283	LOC6541836|XP_001969420.2|DERE	mthl15|NP_723538.3|DMEL
OG0009284	LOC6545273|XP_026832911.1|DERE	Dysb|NP_649064.1|DMEL
OG0009285	LOC6555850|XP_001982713.1|DERE	Slip1|NP_651933.1|DMEL
OG0009286	LOC6545119|XP_001972088.1|DERE	Acp65Aa|NP_477282.2|DMEL
OG0009287	LOC6544718|XP_026833216.1|DERE	CG9948|NP_648063.1|DMEL
OG0009288	LOC6550426|XP_001977040.2|DERE	fs_1_M3|NP_572284.4|DMEL
OG0009289	LOC6555862|XP_026839133.1|DERE	CG33521|NP_001014703.1|DMEL
OG0009290	LOC6547135|XP_001976110.3|DERE	Cpr47Ed|NP_610658.1|DMEL
OG0009291	LOC6555844|XP_001982681.1|DERE	PIP4K|NP_001033805.1|DMEL
OG0009292	LOC6550313|XP_001977901.1|DERE	CG2129|NP_572449.1|DMEL
OG0009293	LOC6550336|XP_026838317.1|DERE	cyr|NP_572442.1|DMEL
OG0009294	LOC6548313|XP_001975326.1|DERE	Nach|NP_001334724.1|DMEL
OG0009295	LOC6550754|XP_026837843.1|DERE	HUWE1|NP_001285288.1|DMEL
OG0009296	LOC6554530|XP_001981729.1|DERE	CG14546|NP_651448.2|DMEL
OG0009297	LOC6554527|XP_001981726.1|DERE	CG14540|NP_651451.1|DMEL
OG0009298	LOC6553981|XP_001980438.2|DERE	CG10041|NP_650177.2|DMEL
OG0009299	LOC6553946|XP_001979472.1|DERE	CG17190|NP_001247200.1|DMEL
OG0009300	LOC6553945|XP_015010322.1|DERE	CG4836|NP_001138085.1|DMEL
OG0009301	LOC6554703|XP_001981781.2|DERE, LOC113563734|XP_026831688.1|DERE	CG4582|NP_651403.1|DMEL
OG0009302	LOC6553226|XP_001979220.2|DERE	CG18744|NP_652647.2|DMEL
OG0009303	LOC6552224|XP_001979745.1|DERE	CG14329|NP_650636.2|DMEL
OG0009304	LOC6553845|XP_001979477.1|DERE	CG4459|NP_650850.1|DMEL
OG0009305	LOC6553350|XP_001980180.2|DERE	CG31279|NP_732136.2|DMEL
OG0009306	LOC6551671|XP_026838801.1|DERE	Vago|NP_572680.1|DMEL
OG0009307	LOC6551902|XP_001980617.1|DERE	Leash|NP_650037.2|DMEL
OG0009308	LOC6553079|XP_001979074.1|DERE	CG1024|NP_001262315.1|DMEL
OG0009309	LOC6553236|XP_026831693.1|DERE	CG42232|NP_001138060.1|DMEL
OG0009310	LOC6552002|XP_001979701.1|DERE	CG7794|NP_650674.1|DMEL
OG0009311	LOC6554066|XP_026835293.1|DERE	dpr5|NP_650080.3|DMEL
OG0009312	LOC6553594|XP_001980178.1|DERE	CG10317|NP_650539.2|DMEL
OG0009313	LOC6553589|XP_015010147.1|DERE	CG14879|NP_732131.1|DMEL
OG0009314	LOC6553273|XP_001980132.1|DERE	GATAe|NP_650516.2|DMEL
OG0009315	LOC6552417|XP_026832755.1|DERE	D1|NP_524286.1|DMEL
OG0009316	LOC6552597|XP_001980926.1|DERE	CG8136|NP_731272.1|DMEL
OG0009317	LOC6554581|XP_001981537.1|DERE	CG12885|NP_001263012.2|DMEL
OG0009318	LOC6553544|XP_001979327.1|DERE	cDIP|NP_650951.1|DMEL
OG0009319	LOC6552971|XP_001980112.1|DERE	CG4546|NP_650501.1|DMEL
OG0009320	LOC6554453|XP_001981712.1|DERE	E_spl_m4-BFM|NP_524510.1|DMEL
OG0009321	LOC6554461|XP_026831883.1|DERE	E_spl_mdelta-HLH|NP_524503.2|DMEL
OG0009322	LOC6552886|XP_001979986.1|DERE	Sdr|NP_650408.1|DMEL
OG0009323	LOC6553117|XP_001979082.1|DERE	Zif|NP_649657.1|DMEL
OG0009324	LOC6553573|XP_015009615.2|DERE	Os-C|NP_001163543.1|DMEL
OG0009325	LOC6552507|XP_001979815.2|DERE	CG8907|NP_001247146.1|DMEL
OG0009326	LOC6552142|XP_026838881.1|DERE	CG14854|NP_001097791.1|DMEL
OG0009327	LOC6554189|XP_001981265.1|DERE	Nph|NP_001097975.1|DMEL
OG0009328	LOC6554430|XP_026839617.1|DERE	CG15522|NP_651749.1|DMEL
OG0009329	LOC6555375|XP_001982088.1|DERE	eIF4G2|NP_651188.1|DMEL
OG0009330	LOC6553503|XP_001980230.1|DERE	Adgf-D|NP_524345.2|DMEL
OG0009331	LOC6553881|XP_001979592.1|DERE	CG14292|NP_650759.1|DMEL
OG0009332	LOC6552578|XP_001980329.1|DERE	CG11656|NP_650251.1|DMEL
OG0009333	LOC6552941|XP_001981018.1|DERE	CG5849|NP_650979.1|DMEL
OG0009334	LOC6555125|XP_001981144.1|DERE	CG15545|NP_651830.1|DMEL
OG0009335	LOC6552908|XP_001980971.1|DERE	COX7AL|NP_649793.1|DMEL
OG0009336	LOC6554721|XP_026839744.1|DERE	Loxl1|NP_524607.1|DMEL
OG0009337	LOC6551271|XP_001978386.3|DERE	CG2750|NP_572787.2|DMEL
OG0009338	LOC6552085|XP_001978796.1|DERE	CG1092|NP_730797.2|DMEL
OG0009339	LOC6552071|XP_001978791.1|DERE	TwdlF|NP_649443.1|DMEL
OG0009340	LOC6553477|XP_001980271.1|DERE	yellow-e3|NP_650288.1|DMEL
OG0009341	LOC6553775|XP_001979442.1|DERE	CG4360|NP_650879.1|DMEL
OG0009342	LOC6553642|XP_001980373.1|DERE	CG6753|NP_650219.2|DMEL
OG0009343	LOC6553641|XP_001980372.1|DERE	Dtg|NP_650220.2|DMEL
OG0009344	LOC6554392|XP_001982364.3|DERE	Gr93a|NP_524442.2|DMEL
OG0009345	LOC6554513|XP_001981527.1|DERE	CG5612|NP_651572.2|DMEL
OG0009346	LOC6554636|XP_001981551.1|DERE	CG3330|NP_651558.2|DMEL
OG0009347	LOC6555404|XP_001981654.1|DERE	TwdlD|NP_651492.1|DMEL
OG0009348	LOC26526538|XP_015009386.1|DERE	Muted|NP_001036744.1|DMEL
OG0009349	LOC6552535|XP_001979849.2|DERE	CG12783|NP_001262644.2|DMEL
OG0009350	LOC6555150|XP_026839470.1|DERE	CG31010|NP_733398.1|DMEL
OG0009351	LOC6555155|XP_026838842.1|DERE	PH4alphaPV|NP_733395.1|DMEL
OG0009352	LOC6552947|XP_001979035.1|DERE	CG1077|NP_649617.1|DMEL
OG0009353	LOC6555214|XP_026836260.1|DERE	CG13856|NP_651036.1|DMEL
OG0009354	LOC6542966|XP_001969965.1|DERE	CG13144|NP_609415.1|DMEL
OG0009355	LOC6542467|XP_001969719.1|DERE	Nepl7|NP_609577.2|DMEL
OG0009356	LOC6541420|XP_026835175.1|DERE	CG8837|NP_608764.1|DMEL
OG0009357	LOC6542700|XP_001969792.1|DERE	CG34163|NP_001097150.1|DMEL
OG0009358	LOC6541086|XP_001968590.1|DERE	CG15418|NP_001334671.1|DMEL
OG0009359	LOC6540911|XP_001968589.3|DERE	Ugt36A1|NP_524686.3|DMEL
OG0009360	LOC6543467|XP_015014679.1|DERE	Mur29B|NP_723377.1|DMEL
OG0009361	LOC6543526|XP_001970283.1|DERE	CG7778|NP_609214.1|DMEL
OG0009362	LOC6543432|XP_026834435.1|DERE	CG14273|NP_609213.2|DMEL
OG0009363	LOC26526483|XP_015015519.1|DERE	CG34125|NP_001036334.1|DMEL
OG0009364	LOC6542671|XP_001968409.1|DERE	CG3557|NP_608680.1|DMEL
OG0009365	LOC6543367|XP_015015119.1|DERE, LOC113563701|XP_026835619.1|DERE	Cf2|NP_001350854.1|DMEL
OG0009366	LOC6555992|XP_026834773.1|DERE, LOC113564066|XP_026834317.1|DERE, LOC113564064|XP_026834314.1|DERE	CG31706|NP_723675.1|DMEL
OG0009367	LOC6541586|XP_001969754.1|DERE	CG17217|NP_609555.1|DMEL
OG0009368	LOC26526825|XP_015015565.1|DERE	CG33127|NP_787956.1|DMEL
OG0009369	LOC6540953|XP_001968143.1|DERE	CG3345|NP_608509.1|DMEL
OG0009370	LOC6548760|XP_001974090.1|DERE	CG14401|NP_001246115.1|DMEL
OG0009371	LOC6548761|XP_001974091.1|DERE, LOC6548767|XP_026836773.1|DERE, LOC113564327|XP_026836774.1|DERE	CG31675|NP_724298.1|DMEL
