Orthogroup	DERE.longest_only	DSIM.longest_only
OG0009683	LOC6541687|XP_001970687.1|DERE	LOC6733312|XP_002080371.1|DSIM
OG0009684	LOC6541263|XP_001970686.1|DERE	LOC6733313|XP_016026236.1|DSIM
OG0009685	LOC6541577|XP_026834594.1|DERE	LOC6733317|XP_002080376.1|DSIM
OG0009686	LOC6546952|XP_026836879.1|DERE	LOC6735031|XP_016028319.2|DSIM
OG0009687	LOC6546965|XP_001974607.1|DERE	LOC6735036|XP_002082017.1|DSIM
OG0009688	LOC6547192|XP_001974739.1|DERE	LOC6735181|XP_016028465.1|DSIM
OG0009689	LOC6547161|XP_026836360.1|DERE	LOC6735120|XP_039147426.1|DSIM
OG0009690	LOC6549558|XP_001975646.1|DERE	LOC6734467|XP_002081486.1|DSIM
OG0009691	LOC6547672|XP_001975027.2|DERE	LOC6735512|XP_002082448.1|DSIM
OG0009692	LOC6548660|XP_001975382.3|DERE	LOC6734746|XP_002081749.1|DSIM
OG0009693	LOC6546587|XP_026837028.1|DERE	LOC6734171|XP_016027171.1|DSIM
OG0009694	LOC6547250|XP_001976136.1|DERE	LOC6733936|XP_002080980.1|DSIM
OG0009695	LOC6548579|XP_026836353.1|DERE	LOC27208964|XP_016029551.1|DSIM
OG0009696	LOC26526886|XP_015015570.1|DERE	LOC27206694|XP_016026587.1|DSIM
OG0009697	LOC113563945|XP_026833588.1|DERE	LOC6737772|XP_002084600.1|DSIM
OG0009698	LOC6542799|XP_026834968.1|DERE	LOC6733285|XP_039147305.1|DSIM
OG0009699	LOC6547271|XP_015012533.1|DERE	LOC6733975|XP_016027010.1|DSIM
OG0009700	LOC6548567|XP_001976639.1|DERE	LOC6736099|XP_002083000.1|DSIM
OG0009701	LOC6554191|XP_026831714.1|DERE	LOC6730153|XP_002105444.1|DSIM
OG0009702	LOC6542082|XP_026834970.1|DERE	LOC6733287|XP_039147306.1|DSIM
OG0009703	LOC6540910|XP_001968145.1|DERE	LOC6730432|XP_002077613.1|DSIM
OG0009704	LOC6542378|XP_001970533.1|DERE	LOC6733475|XP_002080532.2|DSIM
OG0009705	LOC6546546|XP_001975911.1|DERE	LOC6734160|XP_002081189.1|DSIM
OG0009706	LOC6546806|XP_001975916.1|DERE	LOC27206164|XP_039147728.1|DSIM
OG0009707	LOC6552272|XP_001980752.1|DERE	LOC6728724|XP_016035391.1|DSIM
OG0009708	LOC6541129|XP_001970681.1|DERE	LOC6733319|XP_002080378.1|DSIM
OG0009709	LOC6541073|XP_001970678.1|DERE	LOC6733320|XP_002080379.2|DSIM
OG0009710	LOC6541475|XP_001970677.1|DERE	LOC6733321|XP_002080380.1|DSIM
OG0009711	LOC6542050|XP_001970662.1|DERE	LOC6733335|XP_002080392.1|DSIM
OG0009712	LOC6544964|XP_001973231.2|DERE	LOC6738293|XP_016032152.1|DSIM
OG0009713	LOC6543236|XP_001970408.2|DERE	LOC6733609|XP_016026569.1|DSIM
OG0009714	LOC6549517|XP_001975699.1|DERE	LOC6734387|XP_002081408.1|DSIM
OG0009715	LOC6547945|XP_026835691.1|DERE	LOC6735935|XP_016029293.1|DSIM
OG0009716	LOC6541064|XP_026835344.1|DERE	LOC6733594|XP_002080648.2|DSIM
OG0009717	LOC6547201|XP_001974787.1|DERE	LOC6735231|XP_002082204.1|DSIM
OG0009718	LOC6549161|XP_001975721.3|DERE	LOC6734363|XP_002081384.3|DSIM
OG0009719	LOC6548095|XP_001976601.1|DERE	LOC6736064|XP_002082965.1|DSIM
OG0009720	LOC6548309|XP_001975322.1|DERE	LOC6734805|XP_002081808.2|DSIM
OG0009721	LOC6546845|XP_001975947.2|DERE	LOC6734116|XP_016027131.1|DSIM
OG0009723	LOC6544209|XP_026832645.1|DERE	LOC6736782|XP_016030423.1|DSIM
OG0009724	LOC6547820|XP_001975007.1|DERE	LOC27207173|XP_016028828.1|DSIM
OG0009725	LOC6548088|XP_026836824.1|DERE	LOC6735705|XP_016029076.1|DSIM
OG0009726	LOC6552474|XP_001979832.1|DERE	LOC6727782|XP_002103143.1|DSIM
OG0009727	LOC6549182|XP_001975742.1|DERE	LOC27206168|XP_016027420.1|DSIM
OG0009728	LOC6547571|XP_001974848.2|DERE	LOC6735303|XP_016028653.1|DSIM
OG0009729	LOC6547570|XP_001974847.1|DERE	LOC6735302|XP_002082262.1|DSIM
OG0009730	LOC6551700|XP_001977161.2|DERE	LOC27207600|XP_016038881.1|DSIM
OG0009731	LOC6546994|XP_001976036.2|DERE	LOC6734036|XP_039147517.1|DSIM
OG0009732	LOC6542241|XP_001970464.1|DERE	LOC6733532|XP_016026496.1|DSIM
OG0009733	LOC6551622|XP_001977125.1|DERE	LOC6725673|XP_016038930.1|DSIM
OG0009734	LOC6551656|XP_001978570.2|DERE	LOC27207342|XP_016038442.1|DSIM
OG0009735	LOC6544801|XP_001971520.1|DERE	LOC6737064|XP_002083911.1|DSIM
OG0009736	LOC6551491|XP_026837531.1|DERE	LOC6725305|XP_039153664.1|DSIM
OG0009737	LOC6553660|XP_001980309.1|DERE	LOC6728255|XP_002103604.1|DSIM
OG0009738	LOC6550159|XP_001977669.1|DERE	LOC27209104|XP_039152971.1|DSIM
OG0009739	LOC6550161|XP_001977671.2|DERE	LOC6726354|XP_002107314.2|DSIM
OG0009740	LOC6551405|XP_001977224.1|DERE	LOC6725604|XP_016038804.1|DSIM
OG0009741	LOC6541853|XP_001969292.1|DERE	LOC6731621|XP_002078761.1|DSIM
OG0009742	LOC113564483|XP_026837406.1|DERE	LOC6725899|XP_016039263.1|DSIM
OG0009743	LOC6550078|XP_026837752.1|DERE	LOC6726220|XP_016039746.1|DSIM
OG0009744	LOC6550839|XP_015011011.1|DERE	LOC6725199|XP_016038227.1|DSIM
OG0009745	LOC6550248|XP_001977923.2|DERE	LOC6725436|XP_002106452.1|DSIM
OG0009746	LOC6545569|XP_001972672.1|DERE	LOC6739645|XP_002076540.3|DSIM
OG0009747	LOC6542527|XP_001968332.1|DERE	LOC6730619|XP_016023068.1|DSIM
OG0009748	LOC6550356|XP_001977762.1|DERE	LOC6726440|XP_039153855.1|DSIM
OG0009749	LOC6546352|XP_026833070.1|DERE	LOC6738511|XP_002085317.2|DSIM
OG0009750	LOC6546477|XP_001971246.1|DERE	LOC6736457|XP_002083328.1|DSIM
OG0009751	LOC6549798|XP_001977321.1|DERE	LOC6725548|XP_016038682.1|DSIM
OG0009752	LOC6555524|XP_001982633.1|DERE	LOC6724941|XP_002105978.1|DSIM
OG0009753	LOC6555507|XP_001982632.1|DERE	LOC27207862|XP_016037804.1|DSIM
OG0009754	LOC26526149|XP_015012751.1|DERE	LOC6736151|XP_016029550.2|DSIM
OG0009755	LOC6550540|XP_001977965.1|DERE	LOC6726121|XP_002107099.2|DSIM
OG0009756	LOC6551450|XP_001977275.1|DERE	LOC6725577|XP_002106587.1|DSIM
OG0009758	LOC6554959|XP_001981379.1|DERE	LOC6730020|XP_016036791.1|DSIM
OG0009760	LOC6555698|XP_026838922.1|DERE	LOC6724848|XP_002105888.3|DSIM
OG0009761	LOC6555692|XP_001982469.1|DERE	LOC6724845|XP_002105885.1|DSIM
OG0009762	LOC6555601|XP_001982653.1|DERE	LOC6724959|XP_002105995.1|DSIM
OG0009763	LOC6545417|XP_001971161.1|DERE	LOC27206407|XP_016029862.1|DSIM
OG0009764	LOC6544089|XP_001972994.1|DERE	LOC6738403|XP_016032236.1|DSIM
OG0009765	LOC6543859|XP_001971086.1|DERE	LOC6736290|XP_002083174.1|DSIM
OG0009766	LOC6545190|XP_001972078.1|DERE	LOC6736976|XP_002083823.1|DSIM
OG0009767	LOC6545121|XP_026833259.1|DERE	LOC6736991|XP_002083838.1|DSIM
OG0009768	LOC6546040|XP_001971728.1|DERE	LOC6740769|XP_002083471.2|DSIM
OG0009769	LOC6545054|XP_001971561.1|DERE	LOC27206287|XP_016031127.1|DSIM
OG0009770	LOC6544056|XP_001971425.1|DERE	LOC6737157|XP_002084004.2|DSIM
OG0009771	LOC6544831|XP_001970989.1|DERE	LOC6736213|XP_002083108.1|DSIM
OG0009772	LOC6545695|XP_001971130.1|DERE	LOC6736331|XP_016029808.1|DSIM
OG0009773	LOC6544018|XP_001973018.1|DERE	LOC6738377|XP_002085186.1|DSIM
OG0009774	LOC6543662|XP_001972961.2|DERE	LOC6738439|XP_002085247.1|DSIM
OG0009775	LOC6544121|XP_001971415.2|DERE	LOC6737168|XP_016030830.1|DSIM
OG0009776	LOC6546085|XP_001972251.1|DERE	LOC6737513|XP_002084349.1|DSIM
OG0009777	LOC6546129|XP_026833168.1|DERE	LOC6737527|XP_016031322.1|DSIM
OG0009778	LOC6546134|XP_001971300.1|DERE	LOC6736513|XP_002083383.1|DSIM
OG0009779	LOC6545098|XP_015013257.1|DERE	LOC6736945|XP_016030591.1|DSIM
OG0009780	LOC6545100|XP_026833468.1|DERE	LOC6736947|XP_016030593.1|DSIM
OG0009781	LOC6543591|XP_026832614.1|DERE	LOC6737014|XP_016030640.1|DSIM
OG0009782	LOC6545410|XP_001971709.1|DERE	LOC6736587|XP_002083449.1|DSIM
OG0009783	LOC6545224|XP_001971058.1|DERE	LOC6736261|XP_002083145.1|DSIM
OG0009784	LOC6546495|XP_001971281.2|DERE	LOC6736494|XP_002083364.2|DSIM
OG0009785	LOC6543727|XP_026832981.1|DERE	LOC6738990|XP_002085785.1|DSIM
OG0009786	LOC6545592|XP_001972149.1|DERE	LOC6737406|XP_002084244.1|DSIM
OG0009787	LOC6545618|XP_026832621.1|DERE	LOC6737409|XP_002084247.1|DSIM
OG0009788	LOC6546478|XP_001971247.1|DERE	LOC6736458|XP_002083329.1|DSIM
OG0009789	LOC6543745|XP_001971704.1|DERE	LOC6736581|XP_002083443.1|DSIM
OG0009790	LOC6548286|XP_001975112.1|DERE	LOC6735625|XP_002082545.1|DSIM
OG0009791	LOC6545392|XP_001971622.1|DERE	LOC6737321|XP_016031050.1|DSIM
OG0009792	LOC6545808|XP_001971647.1|DERE	LOC6737292|XP_002084132.1|DSIM
OG0009793	LOC6545426|XP_001971012.1|DERE	LOC6734416|XP_002081436.1|DSIM
OG0009794	LOC6554816|XP_026831861.1|DERE	LOC6729616|XP_002104924.1|DSIM
OG0009795	LOC6550261|XP_001977712.1|DERE	LOC6726386|XP_002107345.2|DSIM
OG0009796	LOC6543784|XP_026832676.1|DERE	LOC6737593|XP_002084426.1|DSIM
OG0009797	LOC6543834|XP_001971406.1|DERE	LOC6737176|XP_002084022.1|DSIM
OG0009798	LOC6543835|XP_001971407.3|DERE	LOC27206285|XP_016030864.2|DSIM
OG0009799	LOC6546403|XP_001973548.1|DERE	LOC6738919|XP_002085714.1|DSIM
OG0009800	LOC6543897|XP_001973648.1|DERE	LOC6739021|XP_002085816.1|DSIM
OG0009801	LOC6546255|XP_001971767.1|DERE	LOC6736652|XP_002083508.1|DSIM
OG0009802	LOC6546257|XP_026833279.1|DERE	LOC6736654|XP_002083510.1|DSIM
OG0009803	LOC6545316|XP_001973242.1|DERE	LOC6738305|XP_016032159.1|DSIM
OG0009804	LOC6545044|XP_001973226.1|DERE	LOC6738286|XP_002085097.1|DSIM
OG0009805	LOC6545043|XP_001973225.1|DERE	LOC6738285|XP_002085096.1|DSIM
OG0009806	LOC6545041|XP_001973223.1|DERE	LOC6738283|XP_016032149.1|DSIM
OG0009807	LOC6544740|XP_001973202.1|DERE	LOC6738268|XP_039149453.1|DSIM
OG0009808	LOC26526380|XP_026832946.1|DERE	LOC6736586|XP_039149444.1|DSIM
OG0009809	LOC6544766|XP_001971496.1|DERE	LOC6737087|XP_002083934.1|DSIM
OG0009810	LOC6543599|XP_001973601.1|DERE	LOC6738978|XP_002085773.1|DSIM
OG0009811	LOC6543598|XP_001973600.2|DERE	LOC6738977|XP_039149073.1|DSIM
OG0009812	LOC6544799|XP_001971518.1|DERE	LOC6737066|XP_002083913.1|DSIM
OG0009813	LOC6545506|XP_001973346.2|DERE	LOC6738697|XP_002085499.2|DSIM
OG0009814	LOC6544281|XP_001971978.1|DERE	LOC6736861|XP_002083717.1|DSIM
OG0009815	LOC6545350|XP_001973290.1|DERE	LOC27206303|XP_016032471.1|DSIM
OG0009816	LOC6545598|XP_026832585.1|DERE	LOC6738018|XP_002084833.2|DSIM
OG0009817	LOC6545597|XP_001972709.2|DERE	LOC6738017|XP_002084832.2|DSIM
OG0009818	LOC6544960|XP_001972640.1|DERE	LOC6737942|XP_016031696.1|DSIM
OG0009819	LOC6544961|XP_001972641.1|DERE	LOC6737943|XP_002084762.2|DSIM
OG0009820	LOC6544962|XP_001972642.1|DERE	LOC6737944|XP_002084763.1|DSIM
OG0009821	LOC6546293|XP_001973525.3|DERE	LOC6738893|XP_039149315.1|DSIM
OG0009822	LOC6546247|XP_001972854.1|DERE	LOC6738555|XP_002085360.1|DSIM
OG0009823	LOC26526900|XP_015014356.1|DERE	LOC27208437|XP_016030998.1|DSIM
OG0009824	LOC6544240|XP_001972363.1|DERE	LOC6737640|XP_002084472.1|DSIM
OG0009825	LOC6544821|XP_001972657.1|DERE	LOC6737962|XP_016031708.1|DSIM
OG0009826	LOC6544141|XP_001973735.1|DERE	LOC6739113|XP_002085906.1|DSIM
OG0009827	LOC6544140|XP_001973734.1|DERE	LOC27206204|XP_016032965.1|DSIM
OG0009828	LOC6544178|XP_001972375.1|DERE	LOC6737651|XP_002084483.2|DSIM
OG0009829	LOC6544885|XP_001973149.1|DERE	LOC6738215|XP_002085027.1|DSIM
OG0009830	LOC6544127|XP_001973679.1|DERE	LOC6739054|XP_016032888.1|DSIM
OG0009831	LOC6544131|XP_001973683.1|DERE	LOC6739060|XP_002085854.1|DSIM
OG0009832	LOC6544132|XP_001973684.3|DERE	LOC6739061|XP_002085855.1|DSIM
OG0009833	LOC26526970|XP_015014372.1|DERE	LOC6738191|XP_016032018.1|DSIM
OG0009834	LOC6549130|XP_026835769.1|DERE	LOC6739432|XP_002081548.2|DSIM
OG0009835	LOC6548091|XP_001975207.1|DERE	LOC6734923|XP_002081920.1|DSIM
OG0009836	LOC6553963|XP_001979558.1|DERE	LOC6727481|XP_002102861.1|DSIM
OG0009837	LOC6552412|XP_001979810.2|DERE	LOC6727757|XP_002103119.2|DSIM
OG0009838	LOC6549434|XP_001974405.1|DERE	LOC6732651|XP_002079768.1|DSIM
OG0009839	LOC26526364|XP_015015496.1|DERE	LOC27206150|XP_016026345.1|DSIM
OG0009840	LOC6549284|XP_026835723.1|DERE	LOC6732821|XP_002079934.2|DSIM
OG0009841	LOC6540707|XP_001968865.1|DERE	LOC6731135|XP_002078293.3|DSIM
OG0009842	LOC6545738|XP_001972745.2|DERE	LOC27206227|XP_016031883.1|DSIM
OG0009843	LOC6544349|XP_015013353.2|DERE	LOC120284198|XP_039149449.1|DSIM
OG0009844	LOC6545874|XP_001972725.1|DERE	LOC27206406|XP_016031849.1|DSIM
OG0009845	LOC6548981|XP_001975564.2|DERE	LOC6734562|XP_016027666.1|DSIM
OG0009846	LOC6541576|XP_001968905.1|DERE	LOC6732354|XP_002079475.1|DSIM
OG0009847	LOC6551295|XP_026838586.1|DERE	LOC6725196|XP_002106219.3|DSIM
OG0009848	LOC6551078|XP_001976946.1|DERE	LOC27207474|XP_016038139.2|DSIM
OG0009849	LOC6554158|XP_015008958.1|DERE	LOC6729487|XP_002104797.3|DSIM
OG0009850	LOC26526132|XP_015011439.2|DERE	LOC27206637|XP_016022799.1|DSIM
OG0009851	LOC26526216|XP_015011443.2|DERE	LOC27207883|XP_016038783.1|DSIM
OG0009852	LOC6545367|XP_001972602.1|DERE	LOC6737890|XP_002084718.1|DSIM
OG0009853	LOC6550814|XP_001978211.1|DERE	LOC6740294|XP_016039268.1|DSIM
OG0009854	LOC6550160|XP_026838171.1|DERE	LOC6726353|XP_016039935.1|DSIM
OG0009855	LOC6543048|XP_001969233.1|DERE	LOC6731559|XP_002078700.1|DSIM
OG0009856	LOC6540815|XP_026834730.1|DERE	LOC6732239|XP_016024920.1|DSIM
OG0009857	LOC6549286|XP_001974248.2|DERE	LOC6732819|XP_016025544.1|DSIM
OG0009858	LOC6542729|XP_001969347.1|DERE	LOC6731675|XP_002078815.2|DSIM
OG0009859	LOC6548964|XP_001974196.2|DERE	LOC6732884|XP_016025609.1|DSIM
OG0009860	LOC6543058|XP_026834746.1|DERE	LOC6731908|XP_016024570.1|DSIM
OG0009861	LOC6542852|XP_001968292.1|DERE	LOC6730577|XP_002077756.1|DSIM
OG0009862	LOC6542682|XP_001969823.1|DERE	LOC6731999|XP_016024675.1|DSIM
OG0009863	LOC6543391|XP_015015216.1|DERE	LOC6730433|XP_016022899.1|DSIM
OG0009864	LOC6548264|XP_001974110.1|DERE	LOC6732997|XP_002080076.1|DSIM
OG0009865	LOC6543532|XP_001968699.1|DERE	LOC6730987|XP_002078148.1|DSIM
OG0009866	LOC6546341|XP_001972285.2|DERE	LOC6737555|XP_016031343.1|DSIM
OG0009867	LOC6544080|XP_001971937.1|DERE	LOC27206249|XP_039150257.1|DSIM
OG0009868	LOC6545855|XP_001973394.1|DERE	LOC6738747|XP_002085547.1|DSIM
OG0009870	LOC6546251|XP_001972858.1|DERE	LOC6738551|XP_016032403.1|DSIM
OG0009871	LOC6546633|XP_001975849.1|DERE	LOC6734228|XP_016027270.1|DSIM
OG0009872	LOC6547665|XP_001975023.1|DERE	LOC6735504|XP_002082443.1|DSIM
OG0009873	LOC6548468|XP_001975187.1|DERE	LOC27206189|XP_016029060.1|DSIM
OG0009874	LOC6546394|XP_001972884.1|DERE	LOC6738526|XP_002085332.1|DSIM
OG0009875	LOC6544196|XP_001973738.1|DERE	LOC6739116|XP_002085909.1|DSIM
OG0009876	LOC6546809|XP_001975919.2|DERE	LOC6734151|XP_016027158.2|DSIM
OG0009877	LOC26527043|XP_026834701.1|DERE	LOC27206421|XP_016026662.1|DSIM
OG0009878	LOC26527045|XP_015012904.1|DERE	LOC27209264|XP_016027195.1|DSIM
OG0009879	LOC6546556|XP_001974570.1|DERE	LOC6734995|XP_002081977.1|DSIM
OG0009880	LOC6548019|XP_001975176.1|DERE	LOC27207786|XP_016029049.1|DSIM
OG0009881	LOC6549466|XP_026836403.1|DERE	LOC6734306|XP_002081334.1|DSIM
OG0009882	LOC6547917|XP_001976436.1|DERE	LOC27207588|XP_016029255.1|DSIM
OG0009883	LOC6547530|XP_001974914.2|DERE	LOC6735390|XP_002082337.1|DSIM
OG0009884	LOC6547532|XP_026835945.1|DERE	LOC27208169|XP_016028712.1|DSIM
OG0009885	LOC6543252|XP_001969158.1|DERE	LOC6733759|XP_002080803.1|DSIM
OG0009886	LOC6547999|XP_001975278.1|DERE	LOC6739460|XP_016028090.1|DSIM
OG0009887	LOC6542014|XP_026835132.1|DERE	LOC6733582|XP_016026535.1|DSIM
OG0009888	LOC6547494|XP_001974836.1|DERE	LOC6735283|XP_002082251.1|DSIM
OG0009889	LOC6547878|XP_001976354.1|DERE	LOC6735824|XP_002082734.1|DSIM
OG0009890	LOC6548539|XP_001975331.1|DERE	LOC27207637|XP_016027997.1|DSIM
OG0009891	LOC6552073|XP_001978793.1|DERE	LOC6726656|XP_002102067.1|DSIM
OG0009892	LOC6550651|XP_026837695.1|DERE	LOC27208735|XP_016039453.1|DSIM
OG0009893	LOC6546920|XP_026836168.1|DERE	LOC6734084|XP_016027081.1|DSIM
OG0009894	LOC6553433|XP_026834863.1|DERE	LOC6727145|XP_039151850.1|DSIM
OG0009895	LOC6552667|XP_001979175.2|DERE	LOC6727074|XP_002102471.1|DSIM
OG0009896	LOC6554927|XP_001981806.1|DERE	LOC6729607|XP_002104915.1|DSIM
OG0009897	LOC6553066|XP_001980085.1|DERE	LOC6727929|XP_002103284.1|DSIM
OG0009898	LOC6552878|XP_026831727.1|DERE	LOC6728026|XP_002103378.1|DSIM
OG0009899	LOC6552625|XP_001979922.1|DERE	LOC6728098|XP_002103450.1|DSIM
OG0009900	LOC6553208|XP_001980301.1|DERE	LOC6728247|XP_002103596.2|DSIM
OG0009901	LOC6554256|XP_001981677.1|DERE	LOC6729739|XP_016036400.1|DSIM
OG0009902	LOC6551966|XP_001980651.1|DERE	LOC6728618|XP_016035259.1|DSIM
OG0009903	LOC6553056|XP_001979143.1|DERE	LOC6727039|XP_002102437.1|DSIM
OG0009904	LOC6552818|XP_001979969.1|DERE	LOC6728056|XP_016034667.1|DSIM
OG0009905	LOC6553613|XP_001980242.2|DERE	LOC6728197|XP_039151556.1|DSIM
OG0009906	LOC6553548|XP_001980249.1|DERE	LOC27206468|XP_016034843.1|DSIM
OG0009907	LOC6553442|XP_001979392.1|DERE	LOC6727298|XP_002102685.1|DSIM
OG0009909	LOC6554808|XP_001981586.1|DERE	LOC6729829|XP_002105132.2|DSIM
OG0009910	LOC6552789|XP_001981000.1|DERE	LOC6728966|XP_002104294.1|DSIM, LOC6728965|XP_002104293.2|DSIM
OG0009911	LOC6547760|XP_001976382.1|DERE	LOC6735853|XP_002082763.1|DSIM
OG0009912	LOC6548948|XP_001974205.1|DERE	LOC6732876|XP_016025602.1|DSIM
OG0009913	LOC6541483|XP_001968478.1|DERE	LOC6730780|XP_002077948.1|DSIM
OG0009914	LOC6546110|XP_001972872.1|DERE	LOC6738538|XP_016032385.2|DSIM
OG0009914	LOC26526025|XP_015014208.1|DERE	LOC6738539|XP_016032386.1|DSIM
OG0009915	LOC6541499|XP_026834899.1|DERE	LOC6730610|XP_002077789.1|DSIM
OG0009916	LOC6543443|XP_026835306.1|DERE	LOC6732290|XP_016024954.1|DSIM
OG0009917	LOC6541710|XP_001969164.1|DERE	LOC6733752|XP_002080796.1|DSIM, LOC6733751|XP_002080795.1|DSIM
OG0009919	LOC113563921|XP_026833146.1|DERE	LOC6730081|XP_002105374.1|DSIM, LOC6737935|XP_002084754.1|DSIM
OG0009922	LOC6545548|XP_001973387.1|DERE	LOC27206208|XP_016032554.1|DSIM
OG0009925	LOC6554013|XP_001980543.1|DERE	LOC6728502|XP_002103847.1|DSIM
OG0009926	LOC6545020|XP_026833189.1|DERE	LOC6737899|XP_016031679.1|DSIM
OG0009927	LOC6555702|XP_001982479.2|DERE	LOC27206851|XP_016037632.1|DSIM
OG0009928	LOC6554468|XP_001981304.1|DERE	LOC6730110|XP_002105403.2|DSIM
OG0009930	LOC6550105|XP_001977596.1|DERE	LOC6740181|XP_002077062.1|DSIM
OG0009931	LOC6548199|XP_026837107.1|DERE	LOC6735595|XP_002082515.2|DSIM
OG0009932	LOC6542069|XP_001969132.1|DERE	LOC6733786|XP_002080830.2|DSIM
OG0009933	LOC6548864|XP_001975450.1|DERE	LOC6734677|XP_016027871.1|DSIM
OG0009934	LOC6544673|XP_001972010.1|DERE	LOC6736902|XP_016030550.1|DSIM
OG0009937	LOC26526001|XP_026832218.1|DERE	LOC27208060|XP_016033090.1|DSIM
OG0009938	LOC6550070|XP_001977567.1|DERE	LOC6726286|XP_016039785.1|DSIM
OG0009940	LOC6554578|XP_026839872.1|DERE	LOC6729648|XP_016036289.1|DSIM
OG0009941	LOC6542215|XP_001968813.1|DERE	LOC27206825|XP_016023609.1|DSIM
OG0009942	LOC6541325|XP_001969134.1|DERE	LOC6733784|XP_002080828.1|DSIM
OG0009943	LOC6543379|XP_001969887.1|DERE	LOC6731919|XP_002079054.1|DSIM
OG0009944	LOC6555701|XP_001982478.1|DERE	LOC6739903|XP_002076792.2|DSIM
OG0009945	LOC6551413|XP_001977199.1|DERE	LOC27207014|XP_039153484.1|DSIM
OG0009946	LOC26526728|XP_015010516.1|DERE	LOC27207248|XP_016035075.1|DSIM
OG0009947	LOC6545195|XP_026833294.1|DERE	LOC6736935|XP_002083782.2|DSIM
OG0009948	LOC6555749|XP_001982452.1|DERE	LOC6724829|XP_002105870.1|DSIM
OG0009949	LOC6552376|XP_001978887.2|DERE	LOC6726767|XP_016033242.1|DSIM
OG0009950	LOC6553967|XP_001980525.1|DERE	LOC6728483|XP_002103828.2|DSIM
OG0009951	LOC6553851|XP_015009674.1|DERE	LOC27206461|XP_016033945.1|DSIM
OG0009952	LOC6551911|XP_001979672.1|DERE	LOC6727592|XP_002102971.1|DSIM
OG0009953	LOC6554577|XP_001981765.2|DERE	LOC6729649|XP_002104955.1|DSIM
OG0009954	LOC6553791|XP_001980490.1|DERE	LOC6728450|XP_002103795.1|DSIM
OG0009955	LOC6546597|XP_026835952.1|DERE	LOC6734638|XP_016027806.1|DSIM
OG0009956	LOC6550964|XP_001976993.1|DERE	LOC6725188|XP_002106212.2|DSIM
OG0009957	LOC6554368|XP_001981258.1|DERE	LOC6730161|XP_002105452.1|DSIM
OG0009958	LOC6555079|XP_001981595.1|DERE	LOC6729821|XP_002105124.1|DSIM
OG0009960	LOC6552089|XP_001978800.1|DERE	LOC6726664|XP_039151599.1|DSIM
OG0009961	LOC6552070|XP_001978790.1|DERE	LOC6726652|XP_002102063.2|DSIM
OG0009962	LOC6553587|XP_026839503.1|DERE	LOC6728229|XP_002103578.1|DSIM
OG0009963	LOC6555195|XP_026838830.1|DERE	LOC6729084|XP_016035731.1|DSIM
OG0009964	LOC6554344|XP_001982108.1|DERE	LOC6729269|XP_016035913.1|DSIM
OG0009965	LOC6555245|XP_001981190.2|DERE	LOC27206394|XP_016036987.1|DSIM
OG0009966	LOC6549401|XP_026835876.1|DERE	LOC6732606|XP_016025311.1|DSIM
OG0009968	LOC6543364|XP_001968158.1|DERE	LOC6730444|XP_002077625.1|DSIM
OG0009969	LOC6547229|XP_001976242.1|DERE	LOC27206501|XP_016025195.1|DSIM
OG0009970	LOC6549239|XP_001974346.1|DERE	LOC27206498|XP_016025444.1|DSIM
OG0009971	LOC6549559|XP_001974477.1|DERE	LOC6732578|XP_002079697.1|DSIM
OG0009972	LOC6542031|XP_001969445.1|DERE	LOC6731780|XP_002078915.1|DSIM
OG0009973	LOC6542068|XP_001970514.1|DERE	LOC6739323|XP_039147743.1|DSIM
OG0009974	LOC6549052|XP_001974036.1|DERE	LOC27207084|XP_016025781.1|DSIM
OG0009975	LOC6540837|XP_001968822.2|DERE	LOC6731093|XP_002078251.1|DSIM
OG0009976	LOC6540851|XP_001970036.1|DERE	LOC6731234|XP_002078393.1|DSIM
OG0009977	LOC6542844|XP_026834335.1|DERE	LOC6731731|XP_016024403.1|DSIM
OG0009978	LOC6541910|XP_001969398.1|DERE	LOC6731733|XP_002078868.1|DSIM
OG0009979	LOC6541283|XP_001969655.1|DERE	LOC6732178|XP_002079307.1|DSIM
OG0009980	LOC6548502|XP_001976651.2|DERE	LOC6736112|XP_002083012.1|DSIM
OG0009981	LOC6546964|XP_001974606.1|DERE	LOC6735035|XP_002082016.2|DSIM
OG0009982	LOC6546966|XP_001974608.2|DERE	LOC6735037|XP_002082018.3|DSIM
OG0009983	LOC6548469|XP_001975188.1|DERE	LOC27206190|XP_016029061.1|DSIM
OG0009984	LOC6546802|XP_001975896.1|DERE	LOC6734179|XP_002081208.2|DSIM
OG0009985	LOC26527039|XP_015015593.1|DERE	LOC27206796|XP_016026864.1|DSIM
OG0009986	LOC6542030|XP_026834600.1|DERE	LOC6733324|XP_002080383.1|DSIM
OG0009987	LOC6547477|XP_001976273.1|DERE	LOC6735744|XP_002082657.1|DSIM
OG0009988	LOC6547476|XP_001976272.3|DERE	LOC6735743|XP_002082656.1|DSIM
OG0009989	LOC6548196|XP_001975079.1|DERE	LOC6735592|XP_002082512.1|DSIM
OG0009990	LOC6547586|XP_001974901.1|DERE	LOC6735375|XP_002082322.1|DSIM
OG0009991	LOC6549170|XP_001975620.3|DERE	LOC6734495|XP_039148685.1|DSIM
OG0009992	LOC6550697|XP_001978111.1|DERE	LOC6726000|XP_039153227.1|DSIM
