Orthogroup	DERE.longest_only	DSER.longest_only
OG0010468	LOC6546404|XP_001973549.1|DERE	LOC110190133|XP_020816115.1|DSER
OG0010469	LOC6545682|XP_001971173.1|DERE	LOC110177631|XP_020800105.1|DSER
OG0010470	LOC6543941|XP_001971398.1|DERE	LOC110189093|XP_020814724.1|DSER
OG0010471	LOC6544163|XP_001971388.1|DERE	LOC110189079|XP_020814709.1|DSER
OG0010472	LOC6546479|XP_001971248.1|DERE	LOC110188868|XP_020814440.1|DSER
OG0010473	LOC6544667|XP_001972004.1|DERE	LOC110176302|XP_020798282.1|DSER
OG0010474	LOC113563934|XP_026833404.1|DERE	LOC110184791|XP_020809089.1|DSER
OG0010475	LOC6543730|XP_001973618.1|DERE	LOC110190774|XP_020817065.1|DSER
OG0010476	LOC6545829|XP_001972198.1|DERE	LOC110190674|XP_020816938.1|DSER
OG0010477	LOC6546213|XP_001971781.1|DERE	LOC110177598|XP_020800052.1|DSER
OG0010478	LOC6544074|XP_001971433.1|DERE	LOC110176744|XP_020798846.1|DSER
OG0010479	LOC6544051|XP_001971420.1|DERE	LOC110176708|XP_020798806.1|DSER
OG0010480	LOC6543661|XP_001972960.1|DERE	LOC110190214|XP_020816229.1|DSER
OG0010481	LOC6546281|XP_001972905.1|DERE	LOC110185180|XP_020809556.1|DSER
OG0010482	LOC6544928|XP_026832229.1|DERE	LOC110190810|XP_020817118.1|DSER
OG0010483	LOC6545740|XP_001972747.1|DERE	LOC110176275|XP_020798251.1|DSER
OG0010484	LOC6544171|XP_001973770.1|DERE	LOC110190159|XP_020816153.1|DSER
OG0010485	LOC6545779|XP_026832724.1|DERE	LOC110190138|XP_020816125.1|DSER
OG0010486	LOC6544128|XP_001973680.1|DERE	LOC110177534|XP_020799962.1|DSER
OG0010487	LOC6544451|XP_026833695.1|DERE	LOC110179011|XP_020802010.1|DSER
OG0010488	LOC6546361|XP_001972893.1|DERE	LOC110178957|XP_020801919.1|DSER
OG0010489	LOC6545870|XP_001972721.1|DERE	LOC110185305|XP_020809714.1|DSER
OG0010490	LOC6543101|XP_001969082.2|DERE	LOC110178367|XP_020801163.1|DSER
OG0010491	LOC6548161|XP_001975122.1|DERE	LOC110177672|XP_020800153.1|DSER
OG0010492	LOC6546004|XP_001972816.2|DERE	LOC110185235|XP_020809628.1|DSER
OG0010493	LOC6546169|XP_001972866.1|DERE	LOC110178983|XP_020801955.1|DSER
OG0010494	LOC26526381|XP_015014267.1|DERE	LOC110190165|XP_020816160.1|DSER
OG0010495	LOC6545439|XP_001972660.1|DERE	LOC110189964|XP_020815912.1|DSER
OG0010496	LOC6545293|XP_001972632.3|DERE	LOC110190123|XP_020816106.1|DSER
OG0010497	LOC6544959|XP_026833423.1|DERE	LOC110191231|XP_020817660.1|DSER
OG0010498	LOC6540732|XP_001970346.1|DERE	LOC110188997|XP_020814607.1|DSER
OG0010499	LOC6547827|XP_001974974.1|DERE	LOC110182978|XP_020806830.1|DSER, LOC110179262|XP_020802375.1|DSER
OG0010500	LOC6547636|XP_001974953.1|DERE	LOC110182981|XP_020806833.1|DSER
OG0010501	LOC6549338|XP_001975638.1|DERE	LOC110189213|XP_020814843.1|DSER
OG0010502	LOC6545954|XP_026833677.1|DERE	LOC110176171|XP_020798068.1|DSER
OG0010503	LOC6547280|XP_001976147.1|DERE	LOC110191642|XP_020818191.1|DSER
OG0010504	LOC6549464|XP_001975771.2|DERE	LOC110180787|XP_020804128.1|DSER
OG0010505	LOC6540853|XP_001970550.2|DERE	LOC110182948|XP_020806796.1|DSER
OG0010506	LOC6542121|XP_001970696.3|DERE	LOC110189492|XP_020815242.1|DSER
OG0010507	LOC6548573|XP_026836219.1|DERE	LOC110184080|XP_020808123.1|DSER
OG0010508	LOC6547900|XP_001976394.1|DERE	LOC110178509|XP_020801318.1|DSER
OG0010509	LOC6546606|XP_026835718.1|DERE	LOC110180271|XP_020803586.1|DSER
OG0010510	LOC6548038|XP_001975251.3|DERE	LOC110179534|XP_020802776.1|DSER
OG0010511	LOC6546554|XP_001974568.2|DERE	LOC110191441|XP_020817962.1|DSER
OG0010513	LOC6547912|XP_001976597.1|DERE	LOC110179575|XP_020802827.1|DSER
OG0010514	LOC6547909|XP_001976594.1|DERE	LOC110176743|XP_020798850.1|DSER
OG0010515	LOC6548969|XP_001975553.1|DERE	LOC110177835|XP_020800441.1|DSER
OG0010516	LOC6543123|XP_001970486.1|DERE	LOC110177974|XP_020800629.1|DSER
OG0010517	LOC6547528|XP_001974912.1|DERE	LOC110182937|XP_020806775.1|DSER
OG0010518	LOC6546734|XP_001974527.2|DERE	LOC110180611|XP_020803956.1|DSER
OG0010519	LOC6541452|XP_001970444.1|DERE	LOC110178394|XP_020801190.1|DSER
OG0010520	LOC6548818|XP_001975603.1|DERE	LOC110178409|XP_020801216.1|DSER, LOC110181367|XP_020804758.1|DSER, LOC110177406|XP_020799783.1|DSER
OG0010521	LOC6546834|XP_001975941.1|DERE	LOC110178328|XP_020801097.1|DSER
OG0010522	LOC6543347|XP_001970429.1|DERE	LOC110189575|XP_020815364.1|DSER
OG0010523	LOC6541838|XP_001970430.1|DERE	LOC110189516|XP_020815299.1|DSER
OG0010524	LOC6548106|XP_001975147.1|DERE	LOC110177702|XP_020800187.1|DSER
OG0010525	LOC6547492|XP_001974834.1|DERE	LOC110178915|XP_020801857.1|DSER
OG0010526	LOC6547493|XP_001974835.2|DERE	LOC110180404|XP_020803721.1|DSER
OG0010527	LOC6547445|XP_001976381.2|DERE	LOC110177969|XP_020800621.1|DSER
OG0010528	LOC6547685|XP_001976365.1|DERE	LOC110177950|XP_020800596.1|DSER
OG0010529	LOC26526120|XP_015012746.1|DERE	LOC110177971|XP_020800622.1|DSER
OG0010530	LOC6548338|XP_001975294.1|DERE	LOC110191535|XP_020818069.1|DSER
OG0010531	LOC6555446|XP_001981890.1|DERE	LOC110190923|XP_020817244.1|DSER
OG0010532	LOC6552643|XP_001980909.1|DERE	LOC110188370|XP_020813742.1|DSER
OG0010533	LOC6546253|XP_026833022.1|DERE	LOC110178974|XP_020801944.1|DSER
OG0010534	LOC6553519|XP_001979350.1|DERE	LOC110191139|XP_020817552.1|DSER
OG0010535	LOC6553844|XP_001979476.1|DERE	LOC110188712|XP_020814181.1|DSER
OG0010536	LOC6553849|XP_001979481.1|DERE	LOC110188708|XP_020814175.1|DSER
OG0010537	LOC6552674|XP_001980913.2|DERE	LOC110188609|XP_020814032.1|DSER
OG0010538	LOC6553272|XP_001980131.1|DERE	LOC110191727|XP_020818304.1|DSER
OG0010539	LOC6552853|XP_026831849.1|DERE	LOC110177220|XP_020799496.1|DSER
OG0010540	LOC6555291|XP_001981207.2|DERE	LOC110186394|XP_020811215.1|DSER
OG0010541	LOC6544175|XP_001972372.1|DERE	LOC110181241|XP_020804605.1|DSER
OG0010542	LOC6552829|XP_001979062.1|DERE	LOC110176635|XP_020798722.1|DSER
OG0010543	LOC6554213|XP_001981230.1|DERE	LOC110186539|XP_020811402.1|DSER
OG0010544	LOC6553655|XP_001980304.1|DERE	LOC110185330|XP_020809769.1|DSER
OG0010545	LOC6553663|XP_001980343.1|DERE	LOC110187846|XP_020812989.1|DSER
OG0010546	LOC6554084|XP_001979596.1|DERE	LOC110186846|XP_020811794.1|DSER
OG0010547	LOC6553882|XP_001979593.1|DERE	LOC110186848|XP_020811796.1|DSER
OG0010548	LOC6555400|XP_001981650.1|DERE	LOC110186907|XP_020811886.1|DSER
OG0010549	LOC6553759|XP_001980384.1|DERE	LOC110186637|XP_020811556.1|DSER
OG0010550	LOC6554592|XP_001981327.1|DERE	LOC110186956|XP_020811950.1|DSER
OG0010551	LOC6554553|XP_001981313.1|DERE	LOC110189016|XP_020814636.1|DSER
OG0010552	LOC6554961|XP_001981133.1|DERE	LOC110186651|XP_020811572.1|DSER
OG0010553	LOC6554962|XP_001981134.1|DERE	LOC110186641|XP_020811560.1|DSER
OG0010554	LOC6554447|XP_015009214.1|DERE	LOC110177345|XP_020799694.1|DSER
OG0010555	LOC6554885|XP_001982240.2|DERE	LOC110177303|XP_020799627.1|DSER
OG0010556	LOC6554313|XP_001981744.1|DERE	LOC110186716|XP_020811647.1|DSER
OG0010557	LOC6551897|XP_001980612.1|DERE	LOC110187908|XP_020813069.1|DSER
OG0010558	LOC6551924|XP_001980622.1|DERE	LOC110187690|XP_020812783.1|DSER
OG0010559	LOC113564128|XP_026835155.1|DERE	LOC110186240|XP_020810965.1|DSER
OG0010560	LOC6552989|XP_001979118.1|DERE	LOC110191726|XP_020818303.1|DSER
OG0010561	LOC6551751|XP_001979699.1|DERE	LOC110191150|XP_020817565.1|DSER
OG0010562	LOC6551971|XP_001980656.1|DERE	LOC110190637|XP_020816897.1|DSER
OG0010563	LOC6551973|XP_026839646.1|DERE	LOC110190018|XP_020815977.1|DSER
OG0010564	LOC6555058|XP_001981386.1|DERE	LOC110186653|XP_020811577.1|DSER
OG0010565	LOC6555289|XP_001981205.1|DERE	LOC110186392|XP_020811213.1|DSER
OG0010566	LOC26526643|XP_026831863.1|DERE	LOC110186632|XP_020811550.1|DSER
OG0010567	LOC6553719|XP_001979430.1|DERE	LOC110188419|XP_020813803.1|DSER
OG0010568	LOC6555157|XP_001981168.1|DERE	LOC110186633|XP_020811551.1|DSER
OG0010569	LOC6554964|XP_001981136.1|DERE	LOC110186793|XP_020811729.1|DSER
OG0010570	LOC6555237|XP_026837469.1|DERE	LOC110186703|XP_020811635.1|DSER
OG0010571	LOC6553755|XP_001979415.1|DERE	LOC110188239|XP_020813560.1|DSER
OG0010572	LOC6555395|XP_001982351.1|DERE	LOC110191147|XP_020817562.1|DSER
OG0010573	LOC6554417|XP_001981918.1|DERE	LOC110187794|XP_020812925.1|DSER
OG0010574	LOC6554418|XP_001981919.2|DERE	LOC110188110|XP_020813341.1|DSER
OG0010575	LOC6554849|XP_026839498.1|DERE	LOC110191154|XP_020817570.1|DSER
OG0010576	LOC6552048|XP_001980724.1|DERE	LOC110188461|XP_020813850.1|DSER
OG0010577	LOC6552333|XP_001979792.3|DERE	LOC110188536|XP_020813942.1|DSER
OG0010578	LOC6554364|XP_001981254.1|DERE	LOC110186815|XP_020811760.1|DSER
OG0010579	LOC6552887|XP_001979987.1|DERE	LOC110188544|XP_020813960.1|DSER
OG0010580	LOC6552221|XP_001979742.1|DERE	LOC110187993|XP_020813174.1|DSER
OG0010581	LOC6552014|XP_001978779.1|DERE	LOC110188038|XP_020813241.1|DSER
OG0010582	LOC26526789|XP_015009407.1|DERE	LOC110186188|XP_020810909.1|DSER
OG0010583	LOC6552345|XP_001979766.2|DERE	LOC110187874|XP_020813017.1|DSER
OG0010584	LOC6552768|XP_001979953.1|DERE	LOC110186177|XP_020810894.1|DSER
OG0010585	LOC6553385|XP_001980202.1|DERE	LOC110186273|XP_020811045.1|DSER
OG0010586	LOC6552099|XP_001978869.1|DERE	LOC110187953|XP_020813129.1|DSER
OG0010588	LOC26526709|XP_026831636.1|DERE	LOC110186771|XP_020811700.1|DSER
OG0010589	LOC6547920|XP_001976439.1|DERE	LOC110181095|XP_020804423.1|DSER
OG0010590	LOC6541451|XP_001970226.2|DERE	LOC110176811|XP_020798912.1|DSER
OG0010592	LOC6549582|XP_001974467.2|DERE	LOC110184892|XP_020809197.1|DSER
OG0010593	LOC6545892|XP_001973434.1|DERE	LOC110178560|XP_020801391.1|DSER
OG0010595	LOC6544761|XP_001972484.1|DERE	LOC110178867|XP_020801800.1|DSER
OG0010596	LOC26526110|XP_015014219.2|DERE	LOC110188954|XP_020814555.1|DSER, LOC110188855|XP_020814424.1|DSER
OG0010597	LOC6546081|XP_001972247.1|DERE	LOC110190636|XP_020816892.1|DSER
OG0010598	LOC6544202|XP_001973744.1|DERE	LOC110190307|XP_020816354.1|DSER
OG0010599	LOC6542992|XP_001969653.1|DERE	LOC110186022|XP_020810718.1|DSER
OG0010600	LOC6543106|XP_001969638.3|DERE	LOC110185912|XP_020810584.1|DSER
OG0010601	LOC6540754|XP_001969602.1|DERE	LOC110185129|XP_020809485.1|DSER
OG0010602	LOC6550598|XP_001978175.1|DERE	LOC110191990|XP_020818682.1|DSER
OG0010603	LOC26526617|XP_015010501.2|DERE	LOC110177263|XP_020799572.1|DSER, LOC110177239|XP_020799533.1|DSER
OG0010612	LOC6543420|XP_026835505.1|DERE	LOC110185852|XP_020810519.1|DSER
OG0010613	LOC26526251|XP_015008624.2|DERE	LOC110180493|XP_020803834.1|DSER
OG0010619	LOC113563981|XP_026833981.1|DERE	LOC110190715|XP_020816996.1|DSER
OG0010621	LOC6541364|XP_001969668.1|DERE	LOC110185758|XP_020810417.1|DSER
OG0010624	LOC6552419|XP_001980864.1|DERE	LOC110186270|XP_020811041.1|DSER
OG0010626	LOC6553518|XP_001979349.3|DERE	LOC110190202|XP_020816216.1|DSER
OG0010627	LOC6554894|XP_001982205.1|DERE	LOC110191148|XP_020817563.1|DSER
OG0010628	LOC26527063|XP_015010546.2|DERE	LOC110188437|XP_020813823.1|DSER
OG0010629	LOC6553476|XP_001980270.2|DERE	LOC110184270|XP_020808398.1|DSER
OG0010630	LOC6553443|XP_026831433.1|DERE	LOC110177209|XP_020799486.1|DSER
OG0010631	LOC6541517|XP_001970006.1|DERE	LOC110185784|XP_020810446.1|DSER
OG0010632	LOC6540817|XP_001970324.1|DERE	LOC110176867|XP_020799002.1|DSER
OG0010633	LOC113564126|XP_026835129.1|DERE	LOC110189245|XP_020814907.1|DSER
OG0010634	LOC6549458|XP_001975782.1|DERE	LOC110178601|XP_020801483.1|DSER
OG0010635	LOC6548501|XP_001976650.1|DERE	LOC110191390|XP_020817909.1|DSER
OG0010636	LOC6547279|XP_001976146.1|DERE	LOC110191680|XP_020818249.1|DSER
OG0010637	LOC26525968|XP_015015422.1|DERE	LOC110184907|XP_020809212.1|DSER
OG0010638	LOC6551349|XP_001977083.1|DERE	LOC110179496|XP_020802729.1|DSER
OG0010639	LOC6549677|XP_001977436.1|DERE	LOC110175964|XP_020797815.1|DSER
OG0010640	LOC6549678|XP_001977437.1|DERE	LOC110176033|XP_020797904.1|DSER
OG0010641	LOC6549698|XP_001977440.1|DERE	LOC110175996|XP_020797850.1|DSER
OG0010642	LOC6550900|XP_001976808.2|DERE	LOC110175943|XP_020797788.1|DSER
OG0010643	LOC6555740|XP_026838930.1|DERE	LOC110179436|XP_020802631.1|DSER
OG0010644	LOC6542422|XP_001968119.1|DERE	LOC110179551|XP_020802793.1|DSER
OG0010645	LOC6551222|XP_001978395.1|DERE	LOC110179684|XP_020802955.1|DSER
OG0010647	LOC26525961|XP_015014201.1|DERE	LOC110176709|XP_020798807.1|DSER
OG0010648	LOC6544386|XP_001971480.1|DERE	LOC110187389|XP_020812441.1|DSER
OG0010650	LOC6545651|XP_001971610.1|DERE	LOC110190181|XP_020816189.1|DSER
OG0010651	LOC6545110|XP_001973218.1|DERE	LOC110190745|XP_020817027.1|DSER
OG0010653	LOC6555477|XP_001981853.1|DERE	LOC110189043|XP_020814670.1|DSER
OG0010655	LOC6544322|XP_001973127.3|DERE	LOC110179972|XP_020803212.1|DSER
OG0010657	LOC6550574|XP_001978127.1|DERE	LOC110185524|XP_020810079.1|DSER
OG0010658	LOC6551359|XP_026837238.1|DERE	LOC110182478|XP_020806185.1|DSER
OG0010659	LOC6551156|XP_026838128.1|DERE	LOC110181891|XP_020805480.1|DSER
OG0010660	LOC6551153|XP_001976854.1|DERE	LOC110181920|XP_020805514.1|DSER
OG0010661	LOC6550459|XP_001977786.2|DERE	LOC110180087|XP_020803369.1|DSER
OG0010662	LOC6555610|XP_001982445.1|DERE	LOC110176473|XP_020798491.1|DSER
OG0010663	LOC6549830|XP_026837739.1|DERE	LOC110176085|XP_020797986.1|DSER
OG0010664	LOC6550445|XP_001977840.1|DERE	LOC110184204|XP_020808310.1|DSER
OG0010665	LOC6550274|XP_026837700.1|DERE	LOC110176122|XP_020798018.1|DSER
OG0010666	LOC6550940|XP_001976977.1|DERE	LOC110183101|XP_020806952.1|DSER
OG0010667	LOC6550784|XP_001978201.2|DERE	LOC110179603|XP_020802860.1|DSER
OG0010668	LOC6551215|XP_001978388.1|DERE	LOC110179572|XP_020802820.1|DSER
OG0010669	LOC6551505|XP_001978576.2|DERE	LOC110184569|XP_020808803.1|DSER
OG0010670	LOC6550681|XP_001976759.1|DERE	LOC110182526|XP_020806234.1|DSER
OG0010671	LOC6550319|XP_001976767.1|DERE	LOC110179754|XP_020803030.1|DSER
OG0010672	LOC6544937|XP_001972651.1|DERE	LOC110179833|XP_020803099.1|DSER
OG0010673	LOC6550065|XP_001977524.2|DERE	LOC110179716|XP_020802990.1|DSER
OG0010674	LOC6550932|XP_026837857.1|DERE	LOC110182480|XP_020806186.1|DSER, LOC110182474|XP_020806174.1|DSER
OG0010675	LOC6550190|XP_001977579.1|DERE	LOC110176038|XP_020797908.1|DSER
OG0010676	LOC6546241|XP_001971288.1|DERE	LOC110179389|XP_020802573.1|DSER
OG0010677	LOC6551416|XP_001977202.1|DERE	LOC110181912|XP_020805504.1|DSER
OG0010678	LOC6550134|XP_001977663.1|DERE	LOC110176102|XP_020797999.1|DSER
OG0010680	LOC6551469|XP_015010591.2|DERE	LOC110178026|XP_020800700.1|DSER
OG0010681	LOC6551467|XP_001978548.1|DERE	LOC110178039|XP_020800715.1|DSER
OG0010682	LOC6551465|XP_001978546.1|DERE	LOC110178042|XP_020800716.1|DSER
OG0010683	LOC6542560|XP_001968917.2|DERE	LOC110185961|XP_020810638.1|DSER
OG0010684	LOC6543283|XP_026834901.1|DERE	LOC110185979|XP_020810661.1|DSER
OG0010685	LOC6549066|XP_001974166.1|DERE	LOC110186063|XP_020810760.1|DSER
OG0010686	LOC6542301|XP_001969619.2|DERE	LOC110185110|XP_020809463.1|DSER
OG0010687	LOC6541729|XP_001969440.1|DERE	LOC110183282|XP_020807172.1|DSER
OG0010688	LOC6542059|XP_001969781.1|DERE	LOC110184986|XP_020809297.1|DSER
OG0010689	LOC6543111|XP_001970136.2|DERE	LOC110182687|XP_020806439.1|DSER
OG0010690	LOC6541883|XP_026835142.1|DERE	LOC110183449|XP_020807388.1|DSER
OG0010691	LOC6541557|XP_001969953.1|DERE	LOC110183292|XP_020807183.1|DSER
OG0010692	LOC6541185|XP_001969956.2|DERE	LOC110183290|XP_020807180.1|DSER
OG0010693	LOC6548803|XP_001974083.2|DERE	LOC110187452|XP_020812500.1|DSER
OG0010694	LOC6541643|XP_001969682.2|DERE	LOC110182602|XP_020806319.1|DSER
OG0010695	LOC6541528|XP_001970205.1|DERE	LOC110177029|XP_020799204.1|DSER
OG0010696	LOC6542645|XP_001968343.1|DERE	LOC110178421|XP_020801220.1|DSER, LOC110182232|XP_020805917.1|DSER, LOC110182237|XP_020805918.1|DSER
OG0010697	LOC6542361|XP_001970098.2|DERE	LOC110185771|XP_020810433.1|DSER
OG0010698	LOC26526111|XP_015015451.1|DERE	LOC110186035|XP_020810731.1|DSER
OG0010699	LOC6548585|XP_001973949.1|DERE	LOC110185074|XP_020809412.1|DSER
OG0010700	LOC6541964|XP_001968979.1|DERE	LOC110182393|XP_020806092.1|DSER
OG0010701	LOC6542427|XP_001968442.1|DERE	LOC110184910|XP_020809215.1|DSER
OG0010702	LOC6541194|XP_001968196.1|DERE	LOC110178133|XP_020800817.1|DSER
OG0010703	LOC6543178|XP_026834373.1|DERE	LOC110178146|XP_020800833.1|DSER
OG0010704	LOC6542414|XP_001968651.1|DERE	LOC110177018|XP_020799190.1|DSER
OG0010705	LOC6544392|XP_001971693.2|DERE	LOC110183700|XP_020807698.1|DSER
OG0010706	LOC6543582|XP_001972295.3|DERE	LOC110185163|XP_020809527.1|DSER
OG0010707	LOC6544192|XP_001971950.2|DERE	LOC110185193|XP_020809577.1|DSER
OG0010708	LOC6544807|XP_026833621.1|DERE	LOC110190477|XP_020816646.1|DSER
OG0010709	LOC6544524|XP_001973050.1|DERE	LOC110188518|XP_020813917.1|DSER
OG0010710	LOC6543829|XP_001971879.2|DERE	LOC110183593|XP_020807566.1|DSER
OG0010711	LOC6553286|XP_026831915.1|DERE	LOC110188586|XP_020814008.1|DSER
OG0010712	LOC6544785|XP_001971605.1|DERE	LOC110190351|XP_020816414.1|DSER
OG0010713	LOC6546280|XP_001972904.2|DERE	LOC110185182|XP_020809558.1|DSER
OG0010714	LOC6544625|XP_015013724.1|DERE	LOC110186823|XP_020811773.1|DSER
OG0010715	LOC26526432|XP_015014280.1|DERE	LOC110189925|XP_020815862.1|DSER
OG0010716	LOC6543929|XP_001973664.1|DERE	LOC110179827|XP_020803092.1|DSER
OG0010717	LOC6544116|XP_001973112.2|DERE	LOC110178708|XP_020801566.1|DSER
OG0010718	LOC6545707|XP_001972720.1|DERE	LOC110185304|XP_020809713.1|DSER
OG0010719	LOC6553280|XP_001979198.3|DERE	LOC110188696|XP_020814159.1|DSER
OG0010720	LOC6544556|XP_015013057.1|DERE	LOC110176271|XP_020798244.1|DSER
OG0010721	LOC6544342|XP_001973085.1|DERE	LOC110176296|XP_020798276.1|DSER
OG0010722	LOC6548471|XP_001975190.1|DERE	LOC110177492|XP_020799907.1|DSER
OG0010723	LOC6544199|XP_001973741.2|DERE	LOC110180654|XP_020804007.1|DSER
OG0010724	LOC6547642|XP_001974959.2|DERE	LOC110182987|XP_020806838.1|DSER
OG0010725	LOC6547638|XP_001974955.1|DERE	LOC110182991|XP_020806842.1|DSER
OG0010726	LOC6548661|XP_001975383.1|DERE	LOC110180679|XP_020804026.1|DSER
OG0010727	LOC6542094|XP_001970691.1|DERE	LOC110189761|XP_020815640.1|DSER
OG0010729	LOC6541650|XP_001970744.1|DERE	LOC110189730|XP_020815582.1|DSER
OG0010730	LOC26526816|XP_015012861.1|DERE	LOC110180273|XP_020803589.1|DSER
OG0010731	LOC6547597|XP_001974896.2|DERE	LOC110180095|XP_020803378.1|DSER, LOC110182918|XP_020806739.1|DSER
OG0010732	LOC26527099|XP_015012909.1|DERE	LOC110178365|XP_020801160.1|DSER
OG0010733	LOC6548388|XP_026836371.1|DERE	LOC110191689|XP_020818264.1|DSER
OG0010734	LOC6548817|XP_001975602.1|DERE	LOC110191019|XP_020817398.1|DSER
OG0010735	LOC6547177|XP_001976075.1|DERE	LOC110179295|XP_020802439.1|DSER
OG0010736	LOC6542677|XP_001970785.1|DERE	LOC110189369|XP_020815076.1|DSER
OG0010737	LOC26526092|XP_015015446.1|DERE	LOC110189673|XP_020815490.1|DSER
OG0010738	LOC6554421|XP_001981922.1|DERE	LOC110187849|XP_020812992.1|DSER
OG0010739	LOC26526891|XP_026831562.1|DERE	LOC110187944|XP_020813117.1|DSER
OG0010740	LOC6552335|XP_026837565.1|DERE	LOC110187962|XP_020813140.1|DSER
OG0010741	LOC6553888|XP_026837663.1|DERE	LOC110176581|XP_020798654.1|DSER
OG0010742	LOC6552504|XP_001979812.1|DERE	LOC110191431|XP_020817948.1|DSER
OG0010743	LOC6553834|XP_001979499.1|DERE	LOC110188567|XP_020813986.1|DSER
OG0010744	LOC6553232|XP_001979226.1|DERE	LOC110185323|XP_020809756.1|DSER
OG0010745	LOC6553269|XP_001980128.1|DERE	LOC110191924|XP_020818585.1|DSER
OG0010746	LOC6552465|XP_001980883.2|DERE	LOC110186337|XP_020811143.1|DSER
OG0010747	LOC6555488|XP_026835724.1|DERE	LOC110191385|XP_020817900.1|DSER
OG0010748	LOC6552467|XP_001979826.1|DERE	LOC110191238|XP_020817674.1|DSER
OG0010749	LOC6554841|XP_001981997.1|DERE	LOC110186201|XP_020810919.1|DSER
OG0010750	LOC6554840|XP_026836704.1|DERE	LOC110186165|XP_020810875.1|DSER
OG0010751	LOC6554049|XP_001979534.1|DERE	LOC110188617|XP_020814043.1|DSER
OG0010753	LOC6554879|XP_001982217.1|DERE	LOC110177341|XP_020799688.1|DSER
OG0010754	LOC6551942|XP_001980630.1|DERE	LOC110188459|XP_020813848.1|DSER
OG0010755	LOC6555405|XP_001981655.1|DERE	LOC110186330|XP_020811135.1|DSER
OG0010756	LOC6555430|XP_001981656.2|DERE	LOC110186329|XP_020811134.1|DSER
OG0010757	LOC6554623|XP_001981345.1|DERE	LOC110186346|XP_020811152.1|DSER
OG0010758	LOC6554600|XP_001981335.1|DERE	LOC110186352|XP_020811158.1|DSER
OG0010759	LOC6554812|XP_001981112.1|DERE	LOC110186647|XP_020811567.1|DSER
OG0010760	LOC6551875|XP_001980599.1|DERE	LOC110188044|XP_020813253.1|DSER
OG0010761	LOC6553014|XP_001979105.1|DERE	LOC110191900|XP_020818545.1|DSER
OG0010762	LOC6554280|XP_001981476.2|DERE	LOC110176400|XP_020798394.1|DSER
OG0010763	LOC6555394|XP_001982350.1|DERE	LOC110191146|XP_020817561.1|DSER
OG0010764	LOC6555304|XP_001982325.1|DERE	LOC110187845|XP_020812988.1|DSER
OG0010765	LOC6555357|XP_001981436.1|DERE	LOC110185776|XP_020810441.1|DSER
OG0010766	LOC6552255|XP_001980736.3|DERE	LOC110188647|XP_020814084.1|DSER
OG0010767	LOC6555030|XP_026838313.1|DERE	LOC110186627|XP_020811537.1|DSER
OG0010768	LOC6555238|XP_001981645.2|DERE	LOC110186331|XP_020811136.1|DSER
OG0010769	LOC6554144|XP_001981903.1|DERE	LOC110187852|XP_020812996.1|DSER
OG0010770	LOC6554363|XP_001981253.1|DERE	LOC110186814|XP_020811759.1|DSER
OG0010771	LOC6542156|XP_001970535.1|DERE	LOC110182923|XP_020806747.1|DSER
OG0010772	LOC6552197|XP_001979739.3|DERE	LOC110188109|XP_020813340.1|DSER
OG0010773	LOC6552217|XP_001979740.1|DERE	LOC110188108|XP_020813339.1|DSER
OG0010774	LOC6552150|XP_001978823.1|DERE	LOC110191119|XP_020817527.1|DSER
OG0010775	LOC113563743|XP_026831795.1|DERE	LOC110186001|XP_020810692.1|DSER
OG0010776	LOC6548791|XP_001973979.1|DERE	LOC110185020|XP_020809331.1|DSER
OG0010777	LOC6553983|XP_001980440.1|DERE	LOC110191895|XP_020818539.1|DSER
OG0010778	LOC6553870|XP_001980469.3|DERE	LOC110176619|XP_020798703.1|DSER
OG0010779	LOC6553835|XP_001980474.1|DERE	LOC110176583|XP_020798656.1|DSER
OG0010780	LOC6554794|XP_001982225.2|DERE	LOC110177390|XP_020799752.1|DSER
OG0010781	LOC6552968|XP_001980969.1|DERE	LOC110186915|XP_020811896.1|DSER
OG0010782	LOC6553909|XP_001979525.1|DERE	LOC110188542|XP_020813958.1|DSER
OG0010783	LOC6553255|XP_001980122.1|DERE	LOC110191841|XP_020818467.1|DSER
OG0010784	LOC6548164|XP_001975270.2|DERE	LOC110181176|XP_020804515.1|DSER
OG0010785	LOC6546954|XP_001976023.2|DERE	LOC110178333|XP_020801101.1|DSER
OG0010786	LOC6546701|XP_026836182.1|DERE	LOC110178401|XP_020801204.1|DSER
OG0010787	LOC6546808|XP_001975918.1|DERE	LOC110178383|XP_020801179.1|DSER
OG0010788	LOC26526246|XP_015012764.1|DERE	LOC110180049|XP_020803329.1|DSER
OG0010790	LOC6548995|XP_001975546.1|DERE	LOC110177807|XP_020800356.1|DSER
OG0010791	LOC6555988|XP_001982853.1|DERE	LOC110184022|XP_020808047.1|DSER
OG0010792	LOC6550255|XP_001977681.1|DERE	LOC110182639|XP_020806366.1|DSER
OG0010793	LOC6549987|XP_026837295.1|DERE	LOC110180348|XP_020803669.1|DSER
OG0010794	LOC6543947|XP_001971924.2|DERE	LOC110189977|XP_020815925.1|DSER
OG0010795	LOC26526207|XP_015014240.1|DERE	LOC110190431|XP_020816572.1|DSER
OG0010798	LOC6545085|XP_026833492.1|DERE	LOC110183644|XP_020807625.1|DSER
