Orthogroup	DERE.longest_only	DEUG.longest_only
OG0011123	LOC6552999|XP_001980059.1|DERE	LOC108105595|XP_017067758.1|DEUG
OG0011124	LOC6553521|XP_001979396.2|DERE	LOC108110267|XP_017074745.1|DEUG, LOC108110160|XP_017074571.1|DEUG
OG0011125	LOC26526460|XP_026838854.1|DERE	LOC108116295|XP_017083572.1|DEUG
OG0011126	LOC6552324|XP_001979765.1|DERE	LOC108111592|XP_017076602.1|DEUG
OG0011127	LOC6547120|XP_001975474.1|DERE	LOC108112319|XP_017077637.1|DEUG
OG0011128	LOC6546974|XP_001974616.1|DERE	LOC108112375|XP_017077694.1|DEUG
OG0011129	LOC26527074|XP_015015600.1|DERE	LOC108113332|XP_017079377.1|DEUG
OG0011130	LOC26526164|XP_015012754.1|DERE	LOC108106653|XP_017069360.1|DEUG
OG0011131	LOC6547145|XP_001976120.1|DERE	LOC108106229|XP_017068644.1|DEUG
OG0011132	LOC6541275|XP_001968956.1|DERE	LOC108105146|XP_017067070.1|DEUG
OG0011133	LOC6543122|XP_001969824.1|DERE	LOC108104044|XP_017065379.1|DEUG
OG0011134	LOC6542092|XP_001968395.1|DERE	LOC108110581|XP_017075166.1|DEUG
OG0011135	LOC6541956|XP_001968294.1|DERE	LOC108111198|XP_017076086.1|DEUG
OG0011136	LOC6541490|XP_001968293.1|DERE	LOC108110849|XP_017075586.1|DEUG
OG0011137	LOC6541205|XP_001969001.3|DERE, LOC6556218|XP_001983051.1|DERE	LOC108105119|XP_017067041.1|DEUG
OG0011138	LOC6542035|XP_001969006.1|DERE	LOC108105124|XP_017067046.1|DEUG
OG0011139	LOC6542935|XP_001969011.2|DERE	LOC108105178|XP_017067119.1|DEUG
OG0011140	LOC6551422|XP_001977148.1|DERE	LOC108111851|XP_017076949.1|DEUG
OG0011141	LOC113564535|XP_026838062.1|DERE	LOC108102957|XP_017063739.1|DEUG
OG0011142	LOC6551678|XP_026837833.1|DERE	LOC108104919|XP_017066759.1|DEUG
OG0011143	LOC6551441|XP_001978539.1|DERE	LOC108104921|XP_017066760.1|DEUG
OG0011144	LOC6550990|XP_026837711.1|DERE	LOC108103526|XP_017064527.1|DEUG
OG0011145	LOC6540874|XP_001968533.1|DERE	LOC108110634|XP_017075223.1|DEUG
OG0011146	LOC6541110|XP_001968532.1|DERE	LOC108110440|XP_017074997.1|DEUG
OG0011148	LOC6551268|XP_001978383.1|DERE	LOC108103788|XP_017064911.1|DEUG
OG0011149	LOC6550177|XP_001977882.1|DERE	LOC108105028|XP_017066914.1|DEUG
OG0011151	LOC6545973|XP_026832729.1|DERE	LOC108113821|XP_017080021.1|DEUG
OG0011152	LOC6545019|XP_001972609.2|DERE	LOC108114499|XP_017081008.1|DEUG
OG0011153	LOC6545990|XP_001973504.3|DERE	LOC108114397|XP_017080859.1|DEUG, LOC108114398|XP_017080860.1|DEUG
OG0011154	LOC6545118|XP_001972087.1|DERE	LOC108107816|XP_017071036.1|DEUG
OG0011155	LOC6542754|XP_001969290.2|DERE	LOC108108052|XP_017071418.1|DEUG
OG0011156	LOC6542380|XP_001969343.1|DERE	LOC108110940|XP_017075723.1|DEUG
OG0011157	LOC6543361|XP_001969662.1|DERE	LOC108110650|XP_017075243.1|DEUG
OG0011158	LOC6541738|XP_001969652.1|DERE	LOC108110616|XP_017075204.1|DEUG
OG0011159	LOC6541646|XP_026834404.1|DERE	LOC108105793|XP_017068012.1|DEUG
OG0011160	LOC6542698|XP_001969892.3|DERE	LOC108112451|XP_017077790.1|DEUG
OG0011161	LOC6543025|XP_001969898.1|DERE	LOC108111644|XP_017076667.1|DEUG
OG0011162	LOC113564085|XP_026834660.1|DERE	LOC108102482|XP_017062984.1|DEUG
OG0011163	LOC26526928|XP_015015577.1|DERE	LOC108110340|XP_017074860.1|DEUG
OG0011164	LOC6542341|XP_001968911.2|DERE	LOC108105730|XP_017067934.1|DEUG
OG0011165	LOC26526224|XP_015014244.1|DERE	LOC108117399|XP_017085295.1|DEUG
OG0011179	LOC6542559|XP_001969577.3|DERE	LOC108105752|XP_017067960.1|DEUG
OG0011182	LOC6555777|XP_026837528.1|DERE	LOC108102427|XP_017062894.1|DEUG
OG0011187	LOC6550489|XP_001977934.1|DERE	LOC108103798|XP_017064968.1|DEUG
OG0011189	LOC6550393|XP_001977775.1|DERE	LOC108103758|XP_017064865.1|DEUG
OG0011190	LOC6546908|XP_001975987.1|DERE	LOC108106788|XP_017069520.1|DEUG
OG0011193	LOC6554759|XP_001982195.2|DERE	LOC108115724|XP_017082787.1|DEUG
OG0011195	LOC6550550|XP_026837568.1|DERE	LOC108103620|XP_017064655.1|DEUG
OG0011196	LOC6550532|XP_001977929.1|DERE	LOC108103979|XP_017065247.1|DEUG
OG0011197	LOC6551449|XP_001977274.1|DERE	LOC108109683|XP_017073770.1|DEUG
OG0011199	LOC6550588|XP_001976746.1|DERE	LOC108103326|XP_017064248.1|DEUG
OG0011200	LOC6542311|XP_001970056.1|DERE	LOC108107062|XP_017069917.1|DEUG
OG0011202	LOC6542595|XP_001968379.1|DERE	LOC108110598|XP_017075185.1|DEUG
OG0011204	LOC6549242|XP_001974349.1|DERE	LOC108107183|XP_017070090.1|DEUG
OG0011206	LOC6544348|XP_001971718.1|DERE	LOC108107505|XP_017070536.1|DEUG
OG0011207	LOC6544212|XP_001971905.3|DERE	LOC108107681|XP_017070759.1|DEUG
OG0011208	LOC26526917|XP_015014361.1|DERE	LOC108104903|XP_017066722.1|DEUG
OG0011209	LOC6544321|XP_001973126.1|DERE	LOC108118234|XP_017086307.1|DEUG
OG0011210	LOC6541594|XP_001970519.1|DERE	LOC108108899|XP_017072610.1|DEUG
OG0011211	LOC6543957|XP_001972763.1|DERE	LOC108105930|XP_017068199.1|DEUG
OG0011212	LOC6541065|XP_001970366.1|DERE	LOC108104571|XP_017066211.1|DEUG
OG0011213	LOC6543094|XP_001969135.1|DERE	LOC108104764|XP_017066487.1|DEUG
OG0011214	LOC113564347|XP_026836938.1|DERE	LOC108112882|XP_017078716.1|DEUG
OG0011215	LOC6542961|XP_001970414.1|DERE	LOC108104460|XP_017066013.1|DEUG
OG0011216	LOC26526655|XP_015012832.2|DERE	LOC108108908|XP_017072647.1|DEUG
OG0011217	LOC26526214|XP_026839192.1|DERE	LOC108102356|XP_017062741.1|DEUG
OG0011219	LOC6552395|XP_001978913.1|DERE	LOC108115382|XP_017082307.1|DEUG
OG0011222	LOC6554506|XP_001981032.1|DERE	LOC108109353|XP_017073302.1|DEUG
OG0011223	LOC6553737|XP_001980323.1|DERE	LOC108116902|XP_017084504.1|DEUG
OG0011224	LOC6554110|XP_001979506.1|DERE	LOC108117091|XP_017084778.1|DEUG
OG0011225	LOC6552483|XP_026838307.1|DERE	LOC108115331|XP_017082233.1|DEUG
OG0011226	LOC6555305|XP_026839335.1|DERE	LOC108116634|XP_017084103.1|DEUG
OG0011227	LOC6554614|XP_001982172.1|DERE	LOC108115599|XP_017082614.1|DEUG
OG0011228	LOC6555264|XP_026831493.1|DERE	LOC108110699|XP_017075331.1|DEUG, LOC108115598|XP_017082613.1|DEUG
OG0011229	LOC6551795|XP_001979620.1|DERE	LOC108117000|XP_017084654.1|DEUG
OG0011230	LOC6551813|XP_001980582.1|DERE	LOC108116334|XP_017083637.1|DEUG
OG0011231	LOC6552007|XP_001979706.1|DERE	LOC108105258|XP_017067227.1|DEUG
OG0011232	LOC6553395|XP_001980220.1|DERE	LOC108116822|XP_017084361.1|DEUG
OG0011233	LOC6554443|XP_001982141.1|DERE	LOC108108827|XP_017072512.1|DEUG
OG0011234	LOC6552558|XP_001979896.1|DERE	LOC108111656|XP_017076675.1|DEUG
OG0011235	LOC6554138|XP_001981690.2|DERE	LOC108113574|XP_017079655.1|DEUG
OG0011236	LOC6547287|XP_001974769.1|DERE	LOC108111915|XP_017077043.1|DEUG
OG0011237	LOC26526727|XP_026836872.1|DERE	LOC108106417|XP_017068929.1|DEUG
OG0011238	LOC6549273|XP_001975715.3|DERE	LOC108106713|XP_017069434.1|DEUG
OG0011239	LOC6549078|XP_001975597.1|DERE	LOC108106317|XP_017068775.1|DEUG
OG0011240	LOC6548125|XP_026836442.1|DERE	LOC108107391|XP_017070398.1|DEUG
OG0011241	LOC6547948|XP_001976550.1|DERE	LOC108107244|XP_017070150.1|DEUG
OG0011242	LOC6548157|XP_001975120.1|DERE	LOC108112157|XP_017077393.1|DEUG
OG0011243	LOC6546961|XP_001974603.1|DERE	LOC108112308|XP_017077622.1|DEUG
OG0011244	LOC6546644|XP_026836499.1|DERE	LOC108112407|XP_017077737.1|DEUG
OG0011245	LOC6547643|XP_026836024.1|DERE	LOC108108921|XP_017072661.1|DEUG
OG0011246	LOC6548083|XP_001975174.1|DERE	LOC108112330|XP_017077647.1|DEUG
OG0011247	LOC6547151|XP_001976126.1|DERE	LOC108106297|XP_017068755.1|DEUG
OG0011248	LOC113564338|XP_026836833.1|DERE	LOC108106294|XP_017068752.1|DEUG
OG0011249	LOC6547153|XP_001976128.1|DERE	LOC108106296|XP_017068754.1|DEUG
OG0011250	LOC6552295|XP_001978892.1|DERE	LOC108114932|XP_017081605.1|DEUG
OG0011251	LOC26526978|XP_015015585.1|DERE	LOC108113453|XP_017079518.1|DEUG
OG0011252	LOC6555989|XP_026834948.1|DERE	LOC108111334|XP_017076248.1|DEUG
OG0011253	LOC26526056|XP_015015443.1|DERE	LOC108104019|XP_017065340.1|DEUG
OG0011254	LOC6549408|XP_001974314.1|DERE	LOC108106910|XP_017069650.1|DEUG
OG0011255	LOC6553661|XP_001980310.1|DERE	LOC108105340|XP_017067323.1|DEUG
OG0011256	LOC6551623|XP_001977126.1|DERE	LOC108116965|XP_017084613.1|DEUG
OG0011257	LOC6554775|XP_001981361.2|DERE	LOC108115910|XP_017083036.1|DEUG
OG0011258	LOC6550679|XP_001976757.1|DERE	LOC108103330|XP_017064255.1|DEUG
OG0011259	LOC6550680|XP_001976758.1|DERE	LOC108103329|XP_017064254.1|DEUG
OG0011260	LOC6550050|XP_001977516.1|DERE	LOC108103501|XP_017064502.1|DEUG
OG0011261	LOC6549243|XP_001974350.1|DERE	LOC108107182|XP_017070089.1|DEUG
OG0011262	LOC6550341|XP_026837869.1|DERE	LOC108105023|XP_017066910.1|DEUG
OG0011263	LOC26526920|XP_015015574.1|DERE	LOC108110476|XP_017075036.1|DEUG
OG0011264	LOC6550612|XP_001978139.1|DERE	LOC108104339|XP_017065821.1|DEUG
OG0011265	LOC6546019|XP_001972231.1|DERE	LOC108114483|XP_017080990.1|DEUG
OG0011266	LOC6544179|XP_001972376.2|DERE	LOC108113915|XP_017080110.1|DEUG
OG0011267	LOC6544703|XP_026833697.1|DERE	LOC108114381|XP_017080825.1|DEUG
OG0011268	LOC6546139|XP_026832638.1|DERE	LOC108107871|XP_017071141.1|DEUG
OG0011269	LOC6545104|XP_026832761.1|DERE	LOC108114278|XP_017080664.1|DEUG
OG0011270	LOC6544745|XP_001973207.2|DERE	LOC108113901|XP_017080096.1|DEUG
OG0011271	LOC6546061|XP_001973514.1|DERE	LOC108114506|XP_017081015.1|DEUG
OG0011272	LOC6544294|XP_001973133.1|DERE	LOC108118193|XP_017086242.1|DEUG
OG0011273	LOC6546339|XP_001972283.1|DERE	LOC108113977|XP_017080207.1|DEUG
OG0011274	LOC6545898|XP_001972790.1|DERE	LOC108104263|XP_017065702.1|DEUG
OG0011275	LOC6543560|XP_001973321.1|DERE	LOC108115235|XP_017082081.1|DEUG
OG0011276	LOC6545169|XP_001972577.2|DERE	LOC108108184|XP_017071618.1|DEUG
OG0011277	LOC6542824|XP_026834976.1|DERE	LOC108112487|XP_017077845.1|DEUG
OG0011278	LOC6547498|XP_001976231.1|DERE	LOC108118423|XP_017086593.1|DEUG
OG0011279	LOC6541102|XP_026834378.1|DERE	LOC108110708|XP_017075340.1|DEUG
OG0011280	LOC6542192|XP_001969714.1|DERE	LOC108104106|XP_017065494.1|DEUG
OG0011281	LOC6547352|XP_001976185.1|DERE	LOC108113302|XP_017079341.1|DEUG
OG0011282	LOC6551158|XP_001976859.2|DERE	LOC108103541|XP_017064559.1|DEUG
OG0011283	LOC6547290|XP_001974772.1|DERE	LOC108111941|XP_017077105.1|DEUG
OG0011284	LOC26526683|XP_015012835.1|DERE, LOC6549007|XP_015012340.1|DERE	LOC108112409|XP_017077739.1|DEUG, LOC108112317|XP_017077632.1|DEUG
OG0011285	LOC6543665|XP_001972963.1|DERE	LOC108114062|XP_017080304.1|DEUG
OG0011297	LOC6549883|XP_001978661.2|DERE	LOC108117677|XP_017085695.1|DEUG
OG0011314	LOC6544068|XP_001971427.1|DERE	LOC108104902|XP_017066721.1|DEUG
OG0011318	LOC6550184|XP_001978323.1|DERE	LOC108103826|XP_017065001.1|DEUG
OG0011319	LOC26526447|XP_015011459.1|DERE	LOC108110279|XP_017074759.1|DEUG
OG0011320	LOC6551159|XP_026837903.1|DERE	LOC108103539|XP_017064557.1|DEUG
OG0011321	LOC6552555|XP_001978963.2|DERE	LOC108115234|XP_017082080.1|DEUG
OG0011322	LOC6549827|XP_001978632.1|DERE	LOC108109658|XP_017073727.1|DEUG
OG0011323	LOC6551190|XP_001977024.1|DERE	LOC108103265|XP_017064165.1|DEUG
OG0011324	LOC6549863|XP_001977393.1|DERE	LOC108116496|XP_017083921.1|DEUG
OG0011326	LOC6551063|XP_001976923.1|DERE	LOC108110284|XP_017074768.1|DEUG
OG0011327	LOC6542077|XP_001969372.1|DERE	LOC108110778|XP_017075485.1|DEUG
OG0011328	LOC6542235|XP_015014951.1|DERE	LOC108105722|XP_017067926.1|DEUG
OG0011329	LOC6541264|XP_001969989.3|DERE	LOC108113421|XP_017079464.1|DEUG
OG0011331	LOC26526451|XP_026834432.1|DERE	LOC108118326|XP_017086434.1|DEUG
OG0011332	LOC6544270|XP_001971956.1|DERE	LOC108107755|XP_017070915.1|DEUG
OG0011333	LOC6544698|XP_001972452.1|DERE	LOC108114082|XP_017080325.1|DEUG
OG0011334	LOC6544749|XP_001972754.1|DERE	LOC108106013|XP_017068348.1|DEUG
OG0011335	LOC6544955|XP_001972635.1|DERE	LOC108113855|XP_017080053.1|DEUG
OG0011336	LOC6541506|XP_001970684.2|DERE	LOC108112127|XP_017077367.1|DEUG
OG0011337	LOC6548821|XP_001975606.1|DERE	LOC108106307|XP_017068767.1|DEUG
OG0011338	LOC26526269|XP_015010464.1|DERE	LOC108115093|XP_017081831.1|DEUG, LOC108115105|XP_017081841.1|DEUG
OG0011339	LOC26525976|XP_015010426.1|DERE	LOC108115128|XP_017081892.1|DEUG
OG0011340	LOC6553793|XP_001980441.1|DERE	LOC108111709|XP_017076748.1|DEUG
OG0011341	LOC6552222|XP_001979743.2|DERE	LOC108106265|XP_017068757.1|DEUG
OG0011342	LOC6554379|XP_001982362.1|DERE	LOC108109519|XP_017073562.1|DEUG
OG0011343	LOC113564860|XP_026839696.1|DERE	LOC108109565|XP_017073628.1|DEUG
OG0011344	LOC6555262|XP_026837128.1|DERE	LOC108115586|XP_017082588.1|DEUG
OG0011345	LOC6554289|XP_001981757.3|DERE	LOC108113517|XP_017079598.1|DEUG, LOC108108821|XP_017072548.1|DEUG
OG0011346	LOC6554760|XP_001982196.1|DERE	LOC108115590|XP_017082592.1|DEUG
OG0011347	LOC6554059|XP_001980548.1|DERE	LOC108116456|XP_017083874.1|DEUG
OG0011348	LOC6552499|XP_001980854.1|DERE	LOC108112939|XP_017078828.1|DEUG
OG0011349	LOC6553102|XP_001980097.1|DERE	LOC108116303|XP_017083582.1|DEUG
OG0011350	LOC26526379|XP_015009377.2|DERE	LOC108115916|XP_017083041.1|DEUG
OG0011351	LOC6552346|XP_001979767.1|DERE	LOC108111591|XP_017076601.1|DEUG
OG0011352	LOC26526315|XP_015010471.1|DERE	LOC108105540|XP_017067661.1|DEUG
OG0011353	LOC6555120|XP_001982262.1|DERE	LOC108115643|XP_017082685.1|DEUG
OG0011354	LOC6554963|XP_001981135.1|DERE	LOC108113486|XP_017079561.1|DEUG
OG0011355	LOC113564271|XP_026836084.1|DERE	LOC108111901|XP_017077027.1|DEUG
OG0011356	LOC6549474|XP_001975765.1|DERE	LOC108111934|XP_017077080.1|DEUG
OG0011357	LOC26526192|XP_026836624.1|DERE	LOC108106531|XP_017069155.1|DEUG
OG0011358	LOC6548353|XP_001975317.1|DERE	LOC108112425|XP_017077757.1|DEUG
OG0011359	LOC6547959|XP_001975287.1|DERE	LOC108112345|XP_017077662.1|DEUG
OG0011360	LOC26526475|XP_015012809.1|DERE	LOC108112750|XP_017078485.1|DEUG
OG0011361	LOC26526691|XP_026836565.1|DERE	LOC108112175|XP_017077473.1|DEUG
OG0011362	LOC6547489|XP_026836497.1|DERE	LOC108108907|XP_017072646.1|DEUG
OG0011363	LOC113564275|XP_026836183.1|DERE	LOC108112374|XP_017077693.1|DEUG
OG0011364	LOC6547014|XP_001974701.2|DERE	LOC108112708|XP_017078420.1|DEUG
OG0011365	LOC6546631|XP_001975847.1|DERE	LOC108112219|XP_017077525.1|DEUG
OG0011366	LOC26526105|XP_015012744.1|DERE	LOC108106330|XP_017068790.1|DEUG
OG0011367	LOC6547086|XP_026835968.1|DERE	LOC108112387|XP_017077717.1|DEUG
OG0011368	LOC6542431|XP_001970663.1|DERE	LOC108112232|XP_017077542.1|DEUG
OG0011369	LOC26526168|XP_026835492.1|DERE	LOC108107082|XP_017069947.1|DEUG
OG0011370	LOC6541465|XP_001968353.1|DERE	LOC108112172|XP_017077449.1|DEUG
OG0011371	LOC6541023|XP_001970298.1|DERE	LOC108106172|XP_017068579.1|DEUG
OG0011372	LOC26525990|XP_015015425.1|DERE	LOC108105848|XP_017068101.1|DEUG
OG0011373	LOC6541540|XP_001969010.2|DERE	LOC108105179|XP_017067120.1|DEUG
OG0011374	LOC6549853|XP_001977359.1|DERE	LOC108103130|XP_017063986.1|DEUG
OG0011375	LOC113563698|XP_026833174.1|DERE	LOC108108619|XP_017072206.1|DEUG
OG0011376	LOC6550687|XP_001976765.3|DERE	LOC108118151|XP_017086197.1|DEUG
OG0011377	LOC6549884|XP_001978662.2|DERE	LOC108117678|XP_017085696.1|DEUG
OG0011378	LOC6551590|XP_026838487.1|DERE	LOC108109644|XP_017073710.1|DEUG
OG0011379	LOC6550127|XP_001977708.1|DERE	LOC108106050|XP_017068394.1|DEUG
OG0011380	LOC6551651|XP_001978565.1|DERE	LOC108104969|XP_017066829.1|DEUG
OG0011381	LOC6551652|XP_026837914.1|DERE	LOC108104968|XP_017066827.1|DEUG
OG0011382	LOC6550641|XP_001978129.3|DERE	LOC108110109|XP_017074495.1|DEUG
OG0011383	LOC6551470|XP_001978551.1|DERE	LOC108104948|XP_017066802.1|DEUG
OG0011384	LOC26526881|XP_026837461.1|DERE	LOC108103813|XP_017064988.1|DEUG
OG0011385	LOC6543102|XP_001968976.1|DERE	LOC108105155|XP_017067080.1|DEUG
OG0011386	LOC6551216|XP_001978389.1|DERE, LOC26526093|XP_026837696.1|DERE	LOC108103823|XP_017064998.1|DEUG
OG0011387	LOC6550186|XP_001978325.3|DERE	LOC108103847|XP_017065033.1|DEUG
OG0011388	LOC6543701|XP_026833923.1|DERE	LOC108107512|XP_017070543.1|DEUG
OG0011389	LOC6544272|XP_001971958.1|DERE	LOC108107758|XP_017070920.1|DEUG
OG0011390	LOC6545138|XP_001972769.1|DERE	LOC108104256|XP_017065694.1|DEUG
OG0011391	LOC6545873|XP_001972724.1|DERE	LOC108105923|XP_017068192.1|DEUG
OG0011392	LOC26526160|XP_015014234.1|DERE	LOC108114285|XP_017080670.1|DEUG
OG0011393	LOC6545560|XP_001972686.3|DERE	LOC108105915|XP_017068185.1|DEUG
OG0011394	LOC6544222|XP_001973038.2|DERE	LOC108114496|XP_017081005.1|DEUG
OG0011395	LOC6546440|XP_001972926.1|DERE	LOC108108500|XP_017072055.1|DEUG
OG0011396	LOC6543711|XP_001971854.1|DERE	LOC108107833|XP_017071075.1|DEUG
OG0011397	LOC6545363|XP_026832843.1|DERE	LOC108113937|XP_017080133.1|DEUG
OG0011398	LOC6545899|XP_001972791.3|DERE	LOC108104264|XP_017065703.1|DEUG
OG0011399	LOC6546204|XP_001972834.3|DERE	LOC108108487|XP_017072030.1|DEUG
OG0011400	LOC26526632|XP_015014317.1|DERE	LOC108107890|XP_017071174.1|DEUG
OG0011401	LOC6544661|XP_001972490.1|DERE	LOC108107592|XP_017070644.1|DEUG
OG0011402	LOC6542248|XP_001969255.2|DERE	LOC108110642|XP_017075232.1|DEUG
OG0011403	LOC6542087|XP_001969618.1|DERE	LOC108105796|XP_017068016.1|DEUG
OG0011404	LOC6548602|XP_001973947.1|DERE	LOC108114802|XP_017081405.1|DEUG
OG0011405	LOC6548360|XP_001973963.1|DERE	LOC108114784|XP_017081385.1|DEUG
OG0011406	LOC6548873|XP_001973969.1|DERE	LOC108114771|XP_017081371.1|DEUG
OG0011407	LOC6548743|XP_001974100.1|DERE	LOC108115555|XP_017082550.1|DEUG
OG0011408	LOC6548745|XP_026836430.1|DERE	LOC108115540|XP_017082533.1|DEUG
OG0011409	LOC6541147|XP_001968636.1|DERE	LOC108110600|XP_017075186.1|DEUG
OG0011410	LOC6542725|XP_001968555.1|DERE	LOC108110632|XP_017075220.1|DEUG
OG0011411	LOC6541999|XP_001969878.2|DERE	LOC108111238|XP_017076133.1|DEUG
OG0011412	LOC6540711|XP_001968864.1|DERE	LOC108102501|XP_017063013.1|DEUG
OG0011413	LOC6547916|XP_001976435.1|DERE	LOC108108965|XP_017072709.1|DEUG
OG0011414	LOC6548032|XP_001975245.1|DERE	LOC108113315|XP_017079360.1|DEUG, LOC108113316|XP_017079361.1|DEUG
OG0011415	LOC6544101|XP_026832782.1|DERE	LOC108116791|XP_017084329.1|DEUG
OG0011416	LOC6549433|XP_001974404.1|DERE	LOC108105677|XP_017067870.1|DEUG
OG0011440	LOC6550290|XP_001977639.1|DERE	LOC108109966|XP_017074273.1|DEUG
OG0011444	LOC6547872|XP_001976348.2|DERE	LOC108112397|XP_017077728.1|DEUG
OG0011446	LOC6553348|XP_026831769.1|DERE	LOC108115045|XP_017081781.1|DEUG
OG0011450	LOC6550995|XP_001976871.1|DERE	LOC108103531|XP_017064548.1|DEUG
OG0011451	LOC6551654|XP_001978568.1|DERE	LOC108104946|XP_017066799.1|DEUG
OG0011452	LOC6551580|XP_001977267.2|DERE	LOC108109639|XP_017073705.1|DEUG
OG0011454	LOC6542756|XP_026834913.1|DERE	LOC108106917|XP_017069657.1|DEUG
OG0011455	LOC6540682|XP_001968871.1|DERE	LOC108113426|XP_017079473.1|DEUG
OG0011456	LOC6549275|XP_001974417.1|DERE	LOC108103513|XP_017064513.1|DEUG
OG0011457	LOC6542257|XP_001968436.2|DERE	LOC108110576|XP_017075162.1|DEUG
OG0011461	LOC113564288|XP_026836312.1|DERE	LOC108108960|XP_017072704.1|DEUG
OG0011462	LOC6542900|XP_001970488.1|DERE	LOC108105398|XP_017067432.1|DEUG
OG0011463	LOC6548307|XP_001975320.1|DERE	LOC108112207|XP_017077512.1|DEUG
OG0011464	LOC6553965|XP_001980523.1|DERE	LOC108116327|XP_017083627.1|DEUG
OG0011465	LOC26527076|XP_026831964.1|DERE	LOC108115381|XP_017082306.1|DEUG
OG0011467	LOC26526234|XP_015010459.1|DERE	LOC108108389|XP_017071931.1|DEUG
OG0011468	LOC6554282|XP_001981750.1|DERE	LOC108113560|XP_017079642.1|DEUG
OG0011469	LOC6554584|XP_001981540.1|DERE	LOC108115766|XP_017082824.1|DEUG
OG0011470	LOC6555428|XP_001981443.2|DERE, LOC6555427|XP_001981442.2|DERE	LOC108115942|XP_017083068.1|DEUG
OG0011471	LOC6547243|XP_001974760.2|DERE	LOC108112008|XP_017077235.1|DEUG
OG0011472	LOC6547134|XP_001974768.1|DERE	LOC108111900|XP_017077026.1|DEUG
OG0011473	LOC6549599|XP_001975732.1|DERE	LOC108106444|XP_017068966.1|DEUG
OG0011474	LOC26526309|XP_026836441.1|DERE	LOC108112751|XP_017078487.1|DEUG
OG0011475	LOC6546957|XP_001976026.2|DERE	LOC108106766|XP_017069495.1|DEUG
OG0011476	LOC6553103|XP_001980098.1|DERE, LOC6553104|XP_026839548.1|DERE	LOC108116379|XP_017083721.1|DEUG
OG0011477	LOC6546855|XP_001975957.1|DERE	LOC108106327|XP_017068787.1|DEUG
OG0011478	LOC6547641|XP_001974958.1|DERE	LOC108108919|XP_017072659.1|DEUG
OG0011479	LOC26527031|XP_015012901.1|DERE	LOC108108922|XP_017072662.1|DEUG
OG0011480	LOC6541958|XP_001970496.1|DERE	LOC108105404|XP_017067439.1|DEUG
OG0011481	LOC6543161|XP_001970478.1|DERE	LOC108113462|XP_017079535.1|DEUG
OG0011482	LOC6548831|XP_001974139.2|DERE	LOC108115435|XP_017082360.1|DEUG
OG0011483	LOC6540706|XP_001970299.2|DERE	LOC108106083|XP_017068429.1|DEUG
OG0011485	LOC6543119|XP_001968902.2|DERE	LOC108105735|XP_017067939.1|DEUG
OG0011486	LOC6542056|XP_001969008.1|DERE	LOC108105182|XP_017067123.1|DEUG
OG0011487	LOC6550141|XP_001977538.2|DERE	LOC108105347|XP_017067342.1|DEUG
OG0011488	LOC6549766|XP_001976785.1|DERE	LOC108118138|XP_017086187.1|DEUG
OG0011489	LOC6549924|XP_001978674.1|DERE	LOC108117697|XP_017085723.1|DEUG
OG0011490	LOC6551312|XP_001977100.1|DERE	LOC108109980|XP_017074295.1|DEUG
OG0011491	LOC6550700|XP_001978114.3|DERE	LOC108110015|XP_017074341.1|DEUG
OG0011492	LOC6550946|XP_026838138.1|DERE	LOC108103721|XP_017064809.1|DEUG
OG0011493	LOC6551466|XP_001978547.1|DERE	LOC108104961|XP_017066816.1|DEUG
OG0011494	LOC26526031|XP_015011432.1|DERE	LOC108103818|XP_017064994.1|DEUG
OG0011495	LOC26526620|XP_026836047.1|DERE	LOC108112092|XP_017077331.1|DEUG
OG0011496	LOC6545533|XP_001972701.1|DERE	LOC108106009|XP_017068343.1|DEUG
OG0011497	LOC6545626|XP_001972688.1|DERE	LOC108105970|XP_017068262.1|DEUG
OG0011498	LOC6546501|XP_001972267.2|DERE	LOC108114014|XP_017080250.1|DEUG
OG0011499	LOC6546093|XP_001972785.1|DERE	LOC108104266|XP_017065705.1|DEUG
OG0011500	LOC6543688|XP_001973700.2|DERE	LOC108108705|XP_017072299.1|DEUG
OG0011501	LOC113564257|XP_026835962.1|DERE	LOC108117819|XP_017085883.1|DEUG
OG0011502	LOC6541532|XP_026835439.1|DERE	LOC108110949|XP_017075733.1|DEUG
OG0011503	LOC6542627|XP_001968557.1|DERE	LOC108110928|XP_017075698.1|DEUG
OG0011504	LOC6542913|XP_001968854.2|DERE	LOC108102468|XP_017062966.1|DEUG
OG0011505	LOC26526837|XP_015010529.1|DERE	LOC108116853|XP_017084397.1|DEUG
OG0011506	LOC6545234|XP_001971026.1|DERE	LOC108104670|XP_017066349.1|DEUG
OG0011508	LOC6548293|XP_001976578.3|DERE	LOC108107190|XP_017070097.1|DEUG
OG0011509	LOC26526161|XP_015012752.1|DERE	LOC108112431|XP_017077763.1|DEUG
OG0011510	LOC26526522|XP_015014295.2|DERE	LOC108114072|XP_017080315.1|DEUG
OG0011511	LOC6545980|XP_001972188.1|DERE	LOC108114101|XP_017080348.1|DEUG
OG0011542	LOC6541223|XP_001969002.2|DERE	LOC108105115|XP_017067038.1|DEUG
OG0011544	LOC26526327|XP_015012781.1|DERE	LOC108115432|XP_017082358.1|DEUG
OG0011545	LOC6545362|XP_001972597.1|DERE	LOC108114713|XP_017081304.1|DEUG
OG0011548	LOC26526043|XP_015010439.1|DERE	LOC108110045|XP_017074410.1|DEUG
