Orthogroup	DERE.longest_only	DSUP.longest_only
OG0008353	LOC6545078|XP_001971034.1|DERE	LOC119553229|XP_037719425.1|DSUP
OG0008354	LOC6551432|XP_001977139.2|DERE	LOC119556346|XP_037724376.1|DSUP
OG0008355	LOC6546871|XP_026836386.1|DERE	LOC119552023|XP_037717688.1|DSUP
OG0008356	LOC6545171|XP_001972557.1|DERE	LOC119552940|XP_037718821.1|DSUP
OG0008357	LOC6552430|XP_001980886.1|DERE	LOC119545679|XP_037707344.1|DSUP
OG0008359	LOC6548453|XP_026836241.1|DERE	LOC119551451|XP_037716724.1|DSUP
OG0008360	LOC6547400|XP_001976308.1|DERE	LOC119550775|XP_037715633.1|DSUP
OG0008361	LOC6543006|XP_026835099.1|DERE	LOC119547911|XP_037710877.1|DSUP
OG0008362	LOC6555763|XP_001982669.1|DERE	LOC119556059|XP_037723794.1|DSUP
OG0008363	LOC6546781|XP_001974555.1|DERE	LOC119552196|XP_037717977.1|DSUP
OG0008364	LOC6544113|XP_001973109.1|DERE	LOC119555719|XP_037723339.1|DSUP
OG0008366	LOC6553241|XP_001980196.1|DERE	LOC119555220|XP_037722415.1|DSUP
OG0008367	LOC6555611|XP_001982446.1|DERE	LOC119556949|XP_037725376.1|DSUP
OG0008368	LOC6542391|XP_001969881.1|DERE	LOC119548617|XP_037711914.1|DSUP
OG0008369	LOC6549699|XP_001977441.1|DERE	LOC119556516|XP_037724716.1|DSUP
OG0008370	LOC6555493|XP_026831879.1|DERE	LOC119563250|XP_037732491.1|DSUP
OG0008371	LOC6551921|XP_001980619.1|DERE	LOC119546253|XP_037708342.1|DSUP
OG0008372	LOC113564596|XP_026838607.1|DERE	LOC119562564|XP_037731699.1|DSUP
OG0008373	LOC6541790|XP_001969481.1|DERE	LOC119548038|XP_037711042.1|DSUP
OG0008374	LOC6543072|XP_001970437.1|DERE	LOC119559698|XP_037728686.1|DSUP
OG0008375	LOC6548783|XP_001974062.2|DERE	LOC119548701|XP_037712093.1|DSUP
OG0008376	LOC26526297|XP_015015483.1|DERE	LOC119548839|XP_037712386.1|DSUP
OG0008377	LOC26526663|XP_015012834.1|DERE	LOC119546233|XP_037708305.1|DSUP
OG0008378	LOC6549143|XP_026836651.1|DERE	LOC119546231|XP_037708303.1|DSUP
OG0008379	LOC6548899|XP_026835982.1|DERE	LOC119548159|XP_037711190.1|DSUP
OG0008380	LOC6541309|XP_001969487.1|DERE	LOC119547339|XP_037710077.1|DSUP
OG0008381	LOC6540919|XP_001968731.2|DERE	LOC119547726|XP_037710636.1|DSUP
OG0008383	LOC6549127|XP_026836167.1|DERE	LOC119547671|XP_037710557.1|DSUP
OG0008384	LOC6543011|XP_026834741.1|DERE	LOC119546696|XP_037709103.1|DSUP
OG0008385	LOC6540604|XP_026834426.1|DERE	LOC119546632|XP_037709000.1|DSUP
OG0008386	LOC6550008|XP_026838026.1|DERE	LOC119557325|XP_037725974.1|DSUP
OG0008387	LOC6554477|XP_026838750.1|DERE	LOC119563535|XP_037732935.1|DSUP
OG0008388	LOC6541009|XP_001970296.1|DERE	LOC119546727|XP_037709145.1|DSUP
OG0008389	LOC6549036|XP_001974156.1|DERE	LOC119547163|XP_037709817.1|DSUP
OG0008390	LOC6548702|XP_001974073.1|DERE	LOC119546273|XP_037708373.1|DSUP
OG0008391	LOC6541948|XP_015015183.1|DERE	LOC119548010|XP_037711007.1|DSUP
OG0008392	LOC6545893|XP_001973435.1|DERE	LOC119552726|XP_037718405.1|DSUP
OG0008393	LOC6545227|XP_001973461.1|DERE	LOC119552621|XP_037718214.1|DSUP
OG0008394	LOC6544065|XP_001973694.1|DERE	LOC119553801|XP_037720344.1|DSUP
OG0008395	LOC6549817|XP_001977340.1|DERE	LOC119558123|XP_037727282.1|DSUP
OG0008396	LOC6550333|XP_026838216.1|DERE	LOC119556263|XP_037724237.1|DSUP
OG0008397	LOC6551439|XP_001978537.2|DERE	LOC119557829|XP_037726716.1|DSUP
OG0008398	LOC6551627|XP_001978557.1|DERE	LOC119558403|XP_037727861.1|DSUP
OG0008399	LOC6555705|XP_001982482.2|DERE	LOC119558360|XP_037727792.1|DSUP
OG0008400	LOC6546419|XP_001971259.1|DERE	LOC119554310|XP_037721098.1|DSUP
OG0008401	LOC6543403|XP_001968153.1|DERE	LOC119546278|XP_037708381.1|DSUP
OG0008402	LOC6553705|XP_001980411.1|DERE	LOC119559841|XP_037728862.1|DSUP
OG0008403	LOC6551430|XP_026838776.1|DERE	LOC119556810|XP_037725191.1|DSUP
OG0008404	LOC6552683|XP_001978946.1|DERE	LOC119560990|XP_037730697.1|DSUP
OG0008405	LOC6551144|XP_026838089.1|DERE	LOC119557930|XP_037726868.1|DSUP
OG0008406	LOC6551328|XP_001977093.1|DERE	LOC119558213|XP_037727447.1|DSUP
OG0008407	LOC6553819|XP_001980514.3|DERE	LOC119547895|XP_037710863.1|DSUP
OG0008408	LOC6551600|XP_026838030.1|DERE	LOC119557577|XP_037726302.1|DSUP
OG0008409	LOC6545879|XP_026833115.1|DERE	LOC119555265|XP_037722496.1|DSUP
OG0008410	LOC6554012|XP_001980542.1|DERE	LOC119563162|XP_037732350.1|DSUP
OG0008411	LOC6553064|XP_001980083.1|DERE	LOC119563278|XP_037732529.1|DSUP
OG0008412	LOC6551230|XP_001978342.1|DERE	LOC119556371|XP_037724464.1|DSUP
OG0008413	LOC6545859|XP_026833952.1|DERE	LOC119554609|XP_037721528.1|DSUP
OG0008414	LOC6555731|XP_001982500.1|DERE	LOC119557246|XP_037725860.1|DSUP
OG0008415	LOC6550156|XP_001977553.1|DERE	LOC119556588|XP_037724818.1|DSUP
OG0008416	LOC6550208|XP_026837745.1|DERE	LOC119556262|XP_037724236.1|DSUP
OG0008417	LOC6555503|XP_001982628.1|DERE	LOC119557779|XP_037726607.1|DSUP
OG0008418	LOC6551101|XP_001976906.1|DERE	LOC119556259|XP_037724231.1|DSUP
OG0008419	LOC6550422|XP_026838272.1|DERE	LOC119558079|XP_037727186.1|DSUP
OG0008420	LOC6551040|XP_001978307.1|DERE	LOC119557845|XP_037726752.1|DSUP
OG0008421	LOC6551353|XP_026838749.1|DERE	LOC119556338|XP_037724358.1|DSUP
OG0008422	LOC6551556|XP_026837690.1|DERE	LOC119557186|XP_037725759.1|DSUP
OG0008423	LOC6547873|XP_001976349.1|DERE	LOC119550927|XP_037715872.1|DSUP
OG0008424	LOC6550733|XP_026838304.1|DERE	LOC119556246|XP_037724207.1|DSUP
OG0008425	LOC6553595|XP_026839492.1|DERE	LOC119563121|XP_037732294.1|DSUP
OG0008426	LOC6548721|XP_001975395.1|DERE	LOC119549477|XP_037713505.1|DSUP
OG0008427	LOC6551382|XP_001978450.2|DERE	LOC119557543|XP_037726244.1|DSUP
OG0008428	LOC6551454|XP_001977279.1|DERE	LOC119557621|XP_037726374.1|DSUP
OG0008429	LOC6552634|XP_001980900.1|DERE	LOC119563320|XP_037732583.1|DSUP
OG0008430	LOC6550917|XP_001976884.2|DERE	LOC119557933|XP_037726871.1|DSUP
OG0008431	LOC6544860|XP_001973172.1|DERE	LOC119555632|XP_037723079.1|DSUP
OG0008432	LOC6554388|XP_001981511.3|DERE	LOC119549945|XP_037714258.1|DSUP
OG0008433	LOC6545566|XP_015013150.1|DERE	LOC119553040|XP_037719032.1|DSUP
OG0008434	LOC6555146|XP_001981157.1|DERE	LOC119559374|XP_037728348.1|DSUP
OG0008435	LOC6540703|XP_001969491.1|DERE	LOC119546771|XP_037709250.1|DSUP
OG0008436	LOC6548654|XP_015011711.1|DERE	LOC119551671|XP_037717052.1|DSUP
OG0008438	LOC6552442|XP_001980931.1|DERE	LOC119562274|XP_037731380.1|DSUP
OG0008439	LOC6546977|XP_001974619.1|DERE	LOC119550035|XP_037714399.1|DSUP
OG0008440	LOC6552550|XP_001978960.1|DERE	LOC119560597|XP_037730049.1|DSUP
OG0008441	LOC6544258|XP_015014189.1|DERE	LOC119552849|XP_037718647.1|DSUP
OG0008442	LOC6547294|XP_026836601.1|DERE	LOC119550364|XP_037714932.1|DSUP
OG0008443	LOC6544563|XP_001973097.1|DERE	LOC119554261|XP_037721030.1|DSUP
OG0008444	LOC6546317|XP_001972825.1|DERE	LOC119553472|XP_037719809.1|DSUP
OG0008445	LOC6551476|XP_015011391.1|DERE	LOC119557877|XP_037726806.1|DSUP
OG0008446	LOC6550060|XP_026838053.1|DERE	LOC119556381|XP_037724481.1|DSUP
OG0008447	LOC6551043|XP_001978310.1|DERE	LOC119557175|XP_037725717.1|DSUP
OG0008448	LOC6551267|XP_026838080.1|DERE	LOC119556403|XP_037724508.1|DSUP
OG0008449	LOC6549669|XP_001977455.1|DERE	LOC119556350|XP_037724382.1|DSUP
OG0008450	LOC26526357|XP_015011454.1|DERE	LOC119558216|XP_037727454.1|DSUP
OG0008451	LOC6553850|XP_026839888.1|DERE	LOC119559857|XP_037728890.1|DSUP
OG0008452	LOC6541919|XP_001968194.2|DERE	LOC119546723|XP_037709141.1|DSUP
OG0008453	LOC6542861|XP_001970551.1|DERE	LOC119552125|XP_037717840.1|DSUP
OG0008454	LOC6555562|XP_026837871.1|DERE	LOC119556969|XP_037725407.1|DSUP
OG0008455	LOC6543712|XP_026833905.1|DERE	LOC119554514|XP_037721384.1|DSUP
OG0008456	LOC6554036|XP_015010080.1|DERE	LOC119563451|XP_037732775.1|DSUP
OG0008457	LOC6551867|XP_001980817.1|DERE	LOC119553226|XP_037719426.1|DSUP
OG0008458	LOC6547777|XP_001976572.2|DERE	LOC119549970|XP_037714293.1|DSUP
OG0008459	LOC6550441|XP_026838023.1|DERE	LOC119557031|XP_037725502.1|DSUP
OG0008460	LOC6541625|XP_001970112.1|DERE	LOC119548101|XP_037711118.1|DSUP
OG0008461	LOC6543464|XP_026834560.1|DERE	LOC119548662|XP_037712010.1|DSUP
OG0008462	LOC26526530|XP_015015522.1|DERE	LOC119548766|XP_037712237.1|DSUP
OG0008463	LOC6543315|XP_026834125.1|DERE	LOC119546275|XP_037708376.1|DSUP
OG0008464	LOC6548613|XP_001976699.1|DERE	LOC119550728|XP_037715559.1|DSUP
OG0008465	LOC26526791|XP_015012854.1|DERE	LOC119549350|XP_037713264.1|DSUP
OG0008466	LOC6548506|XP_001976655.1|DERE	LOC119549233|XP_037713051.1|DSUP
OG0008467	LOC6547218|XP_001974716.1|DERE	LOC119551653|XP_037717017.1|DSUP
OG0008468	LOC6541695|XP_001969756.1|DERE	LOC119548098|XP_037711115.1|DSUP
OG0008469	LOC6550164|XP_001977674.1|DERE	LOC119556087|XP_037723868.1|DSUP
OG0008470	LOC6548568|XP_001976640.2|DERE	LOC119552015|XP_037717679.1|DSUP
OG0008472	LOC6548143|XP_026836579.1|DERE	LOC119549494|XP_037713526.1|DSUP
OG0008473	LOC6550486|XP_001977951.3|DERE	LOC119556610|XP_037724851.1|DSUP
OG0008474	LOC6553358|XP_001980187.3|DERE	LOC119563086|XP_037732244.1|DSUP
OG0008475	LOC6542651|XP_001969658.1|DERE	LOC119546169|XP_037708217.1|DSUP
OG0008476	LOC6553178|XP_001980014.1|DERE	LOC119552593|XP_037718172.1|DSUP
OG0008477	LOC6549457|XP_015011639.1|DERE	LOC119549202|XP_037712964.1|DSUP
OG0008478	LOC6555487|XP_001981870.2|DERE	LOC119552805|XP_037718573.1|DSUP
OG0008479	LOC6547698|XP_001975019.1|DERE	LOC119549063|XP_037712696.1|DSUP
OG0008480	LOC6544115|XP_001973111.1|DERE	LOC119552811|XP_037718577.1|DSUP
OG0008481	LOC6551378|XP_001978446.1|DERE	LOC119556043|XP_037723765.1|DSUP
OG0008482	LOC6543654|XP_001972954.1|DERE	LOC119553821|XP_037720376.1|DSUP
OG0008483	LOC6542569|XP_001968300.1|DERE	LOC119546000|XP_037707926.1|DSUP
OG0008484	LOC6552897|XP_001980005.1|DERE	LOC119559380|XP_037728363.1|DSUP
OG0008485	LOC6543424|XP_001969500.1|DERE	LOC119562580|XP_037731727.1|DSUP
OG0008486	LOC6555982|XP_026839097.1|DERE	LOC119559067|XP_037728125.1|DSUP
OG0008487	LOC6550769|XP_026837702.1|DERE	LOC119556676|XP_037724968.1|DSUP
OG0008488	LOC6553509|XP_001979355.1|DERE	LOC119561080|XP_037730867.1|DSUP
OG0008489	LOC6553291|XP_001979184.1|DERE	LOC119560626|XP_037730096.1|DSUP
OG0008490	LOC6555275|XP_001981840.1|DERE	LOC119563212|XP_037732436.1|DSUP
OG0008491	LOC6552025|XP_001980671.2|DERE	LOC119551133|XP_037716251.1|DSUP
OG0008492	LOC6549339|XP_001974319.1|DERE	LOC119547473|XP_037710287.1|DSUP
OG0008493	LOC6543279|XP_001969535.1|DERE	LOC119547337|XP_037710075.1|DSUP
OG0008494	LOC6547538|XP_001976304.1|DERE	LOC119550600|XP_037715343.1|DSUP
OG0008495	LOC6549392|XP_026835719.1|DERE	LOC119552168|XP_037717919.1|DSUP
OG0008496	LOC6548180|XP_026836191.1|DERE	LOC119549349|XP_037713263.1|DSUP
OG0008497	LOC6547591|XP_001974906.1|DERE	LOC119550956|XP_037715911.1|DSUP
OG0008498	LOC6548090|XP_026836064.1|DERE	LOC119551485|XP_037716775.1|DSUP
OG0008499	LOC6547517|XP_001974854.3|DERE	LOC119550139|XP_037714570.1|DSUP
OG0008500	LOC6540590|XP_001970398.2|DERE	LOC119551963|XP_037717590.1|DSUP
OG0008501	LOC6546321|XP_001972933.1|DERE	LOC119553634|XP_037720037.1|DSUP
OG0008502	LOC6549906|XP_001977382.1|DERE	LOC119557083|XP_037725564.1|DSUP
OG0008503	LOC6551325|XP_001977090.1|DERE	LOC119556053|XP_037723783.1|DSUP
OG0008504	LOC26527091|XP_015014398.1|DERE	LOC119555169|XP_037722348.1|DSUP
OG0008505	LOC6546489|XP_001973585.2|DERE	LOC119552581|XP_037718141.1|DSUP
OG0008506	LOC6546162|XP_001973556.1|DERE	LOC119553832|XP_037720393.1|DSUP
OG0008507	LOC6546164|XP_001972861.1|DERE	LOC119554834|XP_037721836.1|DSUP
OG0008508	LOC6550401|XP_001977848.1|DERE	LOC119558386|XP_037727842.1|DSUP
OG0008509	LOC6551112|XP_001976843.1|DERE, LOC6554064|XP_001980553.1|DERE	LOC119557166|XP_037725701.1|DSUP
OG0008510	LOC6549702|XP_001977444.1|DERE	LOC119557062|XP_037725543.1|DSUP
OG0008512	LOC6542540|XP_026835239.1|DERE	LOC119548657|XP_037711998.1|DSUP
OG0008513	LOC6541886|XP_001968377.1|DERE	LOC119547146|XP_037709788.1|DSUP
OG0008514	LOC113564336|XP_026836822.1|DERE, LOC6549566|XP_001974484.2|DERE, LOC26526529|XP_026836821.1|DERE	LOC119546699|XP_037709106.1|DSUP
OG0008515	LOC6542485|XP_001968465.1|DERE	LOC119547123|XP_037709761.1|DSUP
OG0008516	LOC6543840|XP_001971375.1|DERE	LOC119553093|XP_037719176.1|DSUP
OG0008517	LOC6545456|XP_001972139.1|DERE	LOC119552566|XP_037718117.1|DSUP
OG0008518	LOC6543816|XP_001973631.1|DERE	LOC119554160|XP_037720877.1|DSUP
OG0008519	LOC6546588|XP_001975902.1|DERE	LOC119551743|XP_037717172.1|DSUP
OG0008520	LOC6554026|XP_001979536.3|DERE	LOC119559830|XP_037728851.1|DSUP
OG0008521	LOC6554137|XP_001981689.1|DERE, LOC26526476|XP_015009381.1|DERE	LOC119556716|XP_037725045.1|DSUP
OG0008522	LOC26526640|XP_026836153.1|DERE	LOC119548178|XP_037711221.1|DSUP
OG0008522	LOC6546542|XP_001975907.1|DERE	LOC119549625|XP_037713733.1|DSUP
OG0008523	LOC6541834|XP_001969021.3|DERE	LOC119547682|XP_037710569.1|DSUP
OG0008524	LOC6551615|XP_001978595.3|DERE, LOC6551563|XP_001978602.1|DERE, LOC113564503|XP_026837796.1|DERE	LOC119556531|XP_037724738.1|DSUP, LOC119556833|XP_037725221.1|DSUP
OG0008525	LOC6543412|XP_001969915.1|DERE	LOC119546896|XP_037709447.1|DSUP
OG0008525	LOC6543397|XP_001969914.1|DERE	LOC119546898|XP_037709448.1|DSUP
OG0008526	LOC6553187|XP_001979131.3|DERE	LOC119560410|XP_037729773.1|DSUP
OG0008526	LOC6553186|XP_001979130.1|DERE	LOC119560414|XP_037729779.1|DSUP
OG0008527	LOC6550275|XP_026837687.1|DERE	LOC119557446|XP_037726135.1|DSUP
OG0008528	LOC6544852|XP_001970991.1|DERE	LOC119554778|XP_037721750.1|DSUP
OG0008529	LOC6555633|XP_026838891.1|DERE	LOC119557241|XP_037725854.1|DSUP
OG0008530	LOC6551033|XP_001978252.1|DERE	LOC119556837|XP_037725234.1|DSUP
OG0008531	LOC6550168|XP_026837935.1|DERE	LOC119556598|XP_037724837.1|DSUP
OG0008532	LOC6550016|XP_001977482.1|DERE	LOC119556653|XP_037724920.1|DSUP
OG0008534	LOC6551086|XP_001977101.1|DERE	LOC119556522|XP_037724726.1|DSUP
OG0008535	LOC26526504|XP_026837675.1|DERE	LOC119557594|XP_037726324.1|DSUP
OG0008536	LOC6551642|XP_026837781.1|DERE	LOC119556318|XP_037724332.1|DSUP
OG0008537	LOC26527110|XP_026839563.1|DERE	LOC119547525|XP_037710350.1|DSUP
OG0008538	LOC6549707|XP_026837342.1|DERE	LOC119558098|XP_037727238.1|DSUP
OG0008540	LOC6551870|XP_001980820.1|DERE	LOC119563166|XP_037732355.1|DSUP
OG0008541	LOC6541529|XP_026835335.1|DERE	LOC119549238|XP_037713065.1|DSUP
OG0008542	LOC6545411|XP_001971710.2|DERE	LOC119554772|XP_037721741.1|DSUP
OG0008544	LOC26526546|XP_026834699.1|DERE	LOC119551745|XP_037717189.1|DSUP
OG0008545	LOC6548123|XP_001976537.1|DERE	LOC119559436|XP_037728461.1|DSUP
OG0008546	LOC6546480|XP_001971249.1|DERE	LOC119553761|XP_037720295.1|DSUP
OG0008547	LOC6551546|XP_001978457.1|DERE	LOC119557017|XP_037725481.1|DSUP
OG0008548	LOC6555293|XP_001981209.1|DERE	LOC119553025|XP_037719013.1|DSUP
OG0008549	LOC6554491|XP_001981936.2|DERE	LOC119552022|XP_037717690.1|DSUP
OG0008550	LOC6551064|XP_026837835.1|DERE	LOC119557342|XP_037726006.1|DSUP
OG0008551	LOC6546025|XP_001971210.2|DERE	LOC119554098|XP_037720775.1|DSUP
OG0008552	LOC6545387|XP_001971617.1|DERE	LOC119554886|XP_037721903.1|DSUP
OG0008554	LOC6555733|XP_015008791.1|DERE	LOC119557228|XP_037725838.1|DSUP
OG0008555	LOC6555778|XP_001982536.2|DERE	LOC119556987|XP_037725444.1|DSUP
OG0008556	LOC6542310|XP_001970422.2|DERE	LOC119550642|XP_037715409.1|DSUP
OG0008557	LOC6554427|XP_001981278.1|DERE	LOC119563431|XP_037732745.1|DSUP
OG0008558	LOC6541099|XP_001969404.1|DERE	LOC119548667|XP_037712027.1|DSUP
OG0008560	LOC6542531|XP_026834622.1|DERE	LOC119546116|XP_037708133.1|DSUP
OG0008561	LOC6548884|XP_001974126.1|DERE	LOC119547181|XP_037709844.1|DSUP
OG0008563	LOC6554776|XP_001982179.1|DERE	LOC119551813|XP_037717305.1|DSUP
OG0008564	LOC6542947|XP_001969458.1|DERE	LOC119546739|XP_037709161.1|DSUP
OG0008565	LOC6543907|XP_001972978.1|DERE	LOC119553645|XP_037720056.1|DSUP
OG0008566	LOC6540929|XP_001969552.3|DERE	LOC119548640|XP_037711968.1|DSUP
OG0008567	LOC26526032|XP_015012725.1|DERE	LOC119546227|XP_037708294.1|DSUP
OG0008569	LOC6555583|XP_001982608.2|DERE	LOC119556964|XP_037725399.1|DSUP
OG0008570	LOC6551553|XP_001978501.2|DERE	LOC119556475|XP_037724655.1|DSUP
OG0008571	LOC113563962|XP_026833794.1|DERE, LOC6545385|XP_001971615.1|DERE	LOC119553650|XP_037720065.1|DSUP
OG0008572	LOC6552341|XP_001978876.1|DERE	LOC119560847|XP_037730435.1|DSUP
OG0008573	LOC6555532|XP_001982641.1|DERE	LOC119556280|XP_037724260.1|DSUP
OG0008574	LOC26526417|XP_015014273.1|DERE	LOC119553247|XP_037719451.1|DSUP
OG0008575	LOC6554800|XP_015009340.1|DERE	LOC119547274|XP_037709988.1|DSUP
OG0008576	LOC6549986|XP_015010563.1|DERE	LOC119558942|XP_037728068.1|DSUP
OG0008577	LOC6545180|XP_001972528.2|DERE	LOC119554226|XP_037720982.1|DSUP
OG0008578	LOC26525989|XP_015010435.2|DERE	LOC119563165|XP_037732354.1|DSUP
OG0008579	LOC6545585|XP_001972142.1|DERE	LOC119552569|XP_037718121.1|DSUP
OG0008581	LOC6545340|XP_001973355.3|DERE	LOC119554087|XP_037720758.1|DSUP
OG0008582	LOC26526759|XP_015011478.1|DERE	LOC119557986|XP_037727005.1|DSUP
OG0008583	LOC6555548|XP_026838898.1|DERE	LOC119557672|XP_037726466.1|DSUP
OG0008584	LOC6555563|XP_001982588.1|DERE	LOC119557485|XP_037726182.1|DSUP
OG0008585	LOC6551474|XP_015011390.1|DERE	LOC119556667|XP_037724945.1|DSUP
OG0008586	LOC6551473|XP_001978506.1|DERE	LOC119556511|XP_037724705.1|DSUP
OG0008587	LOC6554077|XP_015009680.1|DERE	LOC119560401|XP_037729757.1|DSUP
OG0008588	LOC6553818|XP_001979551.1|DERE	LOC119561109|XP_037730945.1|DSUP
OG0008589	LOC6551121|XP_001978348.1|DERE	LOC119556671|XP_037724961.1|DSUP
OG0008590	LOC6554404|XP_001981700.3|DERE	LOC119562913|XP_037731985.1|DSUP
OG0008592	LOC6548301|XP_001975099.1|DERE	LOC119550352|XP_037714902.1|DSUP
OG0008593	LOC6546101|XP_001972258.1|DERE	LOC119553716|XP_037720225.1|DSUP
OG0008594	LOC6553692|XP_001979422.1|DERE	LOC119547860|XP_037710824.1|DSUP
OG0008595	LOC6548757|XP_001975442.1|DERE	LOC119551418|XP_037716688.1|DSUP
OG0008596	LOC6548719|XP_001975449.2|DERE	LOC119550041|XP_037714422.1|DSUP
OG0008597	LOC6554829|XP_001982002.1|DERE	LOC119550755|XP_037715609.1|DSUP
OG0008598	LOC6551455|XP_015010877.1|DERE	LOC119557391|XP_037726063.1|DSUP
OG0008599	LOC6551488|XP_001978472.2|DERE	LOC119556204|XP_037724089.1|DSUP
OG0008600	LOC6553495|XP_001979335.2|DERE	LOC119560785|XP_037730342.1|DSUP
OG0008601	LOC6542435|XP_001970120.1|DERE	LOC119548550|XP_037711774.1|DSUP
OG0008602	LOC6554697|XP_001981957.1|DERE	LOC119553592|XP_037719975.1|DSUP
OG0008603	LOC6553653|XP_026839781.1|DERE	LOC119563304|XP_037732564.1|DSUP
OG0008604	LOC6548615|XP_001976701.1|DERE	LOC119549099|XP_037712762.1|DSUP
OG0008605	LOC6549485|XP_001974259.1|DERE	LOC119548632|XP_037711947.1|DSUP
OG0008606	LOC6543520|XP_001968694.1|DERE	LOC119546904|XP_037709458.1|DSUP
OG0008607	LOC6552743|XP_001978987.1|DERE	LOC119560051|XP_037729284.1|DSUP
OG0008608	LOC6551279|XP_001976898.3|DERE	LOC119557064|XP_037725546.1|DSUP
OG0008609	LOC6551823|XP_001980584.1|DERE	LOC119550374|XP_037714953.1|DSUP
OG0008610	LOC6548426|XP_001975337.1|DERE	LOC119551867|XP_037717386.1|DSUP
OG0008612	LOC6542770|XP_001969188.2|DERE	LOC119550679|XP_037715467.1|DSUP
OG0008613	LOC6553347|XP_001979292.1|DERE	LOC119559873|XP_037728932.1|DSUP
OG0008614	LOC6550307|XP_001977761.1|DERE	LOC119556162|XP_037723995.1|DSUP
OG0008615	LOC6552981|XP_001979165.1|DERE	LOC119559934|XP_037729070.1|DSUP
OG0008616	LOC6554858|XP_026831797.1|DERE	LOC119561087|XP_037730891.1|DSUP
OG0008617	LOC6554439|XP_001982137.3|DERE	LOC119562934|XP_037732016.1|DSUP
OG0008619	LOC6541822|XP_001969816.3|DERE	LOC119546693|XP_037709099.1|DSUP
OG0008620	LOC6541184|XP_001970506.1|DERE	LOC119550894|XP_037715812.1|DSUP
OG0008621	LOC6552265|XP_026836724.1|DERE	LOC119560040|XP_037729271.1|DSUP
OG0008622	LOC6547960|XP_001975288.1|DERE	LOC119549646|XP_037713758.1|DSUP
OG0008623	LOC26526909|XP_015012879.1|DERE	LOC119559445|XP_037728472.1|DSUP
OG0008624	LOC6549215|XP_026836759.1|DERE	LOC119551504|XP_037716798.1|DSUP
OG0008625	LOC6541898|XP_001969131.1|DERE	LOC119549614|XP_037713714.1|DSUP
OG0008626	LOC113564075|XP_026834526.1|DERE, LOC6541434|XP_026835630.1|DERE	LOC119558774|XP_037727991.1|DSUP
OG0008627	LOC6545478|XP_026833989.1|DERE	LOC119553838|XP_037720400.1|DSUP
OG0008629	LOC26526310|XP_015012779.1|DERE	LOC119546211|XP_037708274.1|DSUP
OG0008630	LOC6555842|XP_026839007.1|DERE	LOC119549813|XP_037714050.1|DSUP
OG0008631	LOC6555396|XP_026836436.1|DERE	LOC119560949|XP_037730615.1|DSUP
OG0008632	LOC6554397|XP_026831903.1|DERE	LOC119545830|XP_037707671.1|DSUP
OG0008633	LOC6548980|XP_015012373.1|DERE	LOC119549690|XP_037713834.1|DSUP
OG0008634	LOC26526865|XP_015012869.1|DERE	LOC119562386|XP_037731499.1|DSUP, LOC119562381|XP_037731471.1|DSUP, LOC119562383|XP_037731485.1|DSUP
OG0008635	LOC6541712|XP_001970511.1|DERE	LOC119549239|XP_037713066.1|DSUP
OG0008636	LOC6554094|XP_001980451.1|DERE	LOC119563065|XP_037732207.1|DSUP
OG0008637	LOC26526679|XP_015014327.1|DERE	LOC119555072|XP_037722210.1|DSUP
OG0008638	LOC6551821|XP_001979627.1|DERE	LOC119563347|XP_037732625.1|DSUP
OG0008639	LOC6554688|XP_026839735.1|DERE	LOC119554478|XP_037721326.1|DSUP
OG0008640	LOC6553877|XP_026831572.1|DERE	LOC119561024|XP_037730777.1|DSUP
OG0008641	LOC6554224|XP_026837686.1|DERE	LOC119562935|XP_037732018.1|DSUP
OG0008642	LOC6552234|XP_001979799.2|DERE	LOC119553706|XP_037720201.1|DSUP
OG0008643	LOC6554327|XP_001981030.1|DERE	LOC119546263|XP_037708364.1|DSUP
OG0008644	LOC6555152|XP_001981163.1|DERE	LOC119558419|XP_037727906.1|DSUP
OG0008645	LOC6547678|XP_001976226.1|DERE	LOC119547197|XP_037709865.1|DSUP
OG0008646	LOC6549400|XP_001974448.1|DERE	LOC119548820|XP_037712362.1|DSUP
OG0008647	LOC6541239|XP_001968605.1|DERE	LOC119547239|XP_037709946.1|DSUP
OG0008648	LOC6547679|XP_001976227.1|DERE	LOC119546714|XP_037709129.1|DSUP
OG0008649	LOC6547443|XP_001976379.1|DERE	LOC119551122|XP_037716234.1|DSUP, LOC119551067|XP_037716118.1|DSUP
OG0008650	LOC6553033|XP_001980095.2|DERE	LOC119557976|XP_037726976.1|DSUP
OG0008651	LOC6549333|XP_001975633.1|DERE	LOC119550010|XP_037714361.1|DSUP
OG0008652	LOC6547026|XP_001974668.3|DERE	LOC119551042|XP_037716081.1|DSUP
OG0008653	LOC6548653|XP_001975393.1|DERE	LOC119551232|XP_037716398.1|DSUP
OG0008654	LOC6548208|XP_001976487.1|DERE	LOC119551161|XP_037716285.1|DSUP
OG0008655	LOC6542712|XP_001970459.1|DERE	LOC119551755|XP_037717210.1|DSUP, LOC119551756|XP_037717211.1|DSUP, LOC119551754|XP_037717207.1|DSUP
OG0008656	LOC6550933|XP_001976971.3|DERE	LOC119555999|XP_037723659.1|DSUP
OG0008657	LOC6550632|XP_001978144.1|DERE	LOC119558228|XP_037727475.1|DSUP
OG0008658	LOC6551536|XP_026837392.1|DERE	LOC119558026|XP_037727080.1|DSUP
