Orthogroup	DERE.longest_only	DELE.longest_only
OG0009577	LOC6542941|XP_001968856.1|DERE	LOC108137820|XP_017115232.1|DELE
OG0009578	LOC6549200|XP_026836474.1|DERE	LOC108138939|XP_017117006.1|DELE
OG0009579	LOC6549871|XP_001978652.1|DERE	LOC108145127|XP_017125834.1|DELE
OG0009580	LOC6541045|XP_001970356.1|DERE	LOC108143399|XP_017123268.1|DELE
OG0009581	LOC6542283|XP_001969020.1|DERE	LOC108150438|XP_017134086.1|DELE
OG0009582	LOC6544091|XP_026833646.1|DERE	LOC108146705|XP_017128258.1|DELE
OG0009583	LOC6549697|XP_001977439.1|DERE	LOC108150552|XP_017134274.1|DELE
OG0009584	LOC6550543|XP_001977975.1|DERE	LOC108141577|XP_017120512.1|DELE
OG0009585	LOC6555342|XP_001981867.2|DERE	LOC108143941|XP_017124022.1|DELE
OG0009586	LOC6544090|XP_001972995.1|DERE	LOC108146656|XP_017128189.1|DELE
OG0009587	LOC6547475|XP_001976271.1|DERE	LOC108137543|XP_017114755.1|DELE
OG0009588	LOC6555336|XP_001981861.1|DERE	LOC108143776|XP_017123792.1|DELE
OG0009589	LOC26527060|XP_015014387.1|DERE	LOC108145853|XP_017126961.1|DELE
OG0009590	LOC6543873|XP_001971508.1|DERE	LOC108146861|XP_017128576.1|DELE
OG0009591	LOC6552429|XP_001980885.1|DERE	LOC108142983|XP_017122639.1|DELE
OG0009592	LOC26526908|XP_015010538.1|DERE	LOC108135613|XP_017111921.1|DELE
OG0009593	LOC6554082|XP_001979520.1|DERE	LOC108135969|XP_017112417.1|DELE
OG0009594	LOC6554817|XP_001981798.1|DERE	LOC108143821|XP_017123848.1|DELE
OG0009595	LOC6553295|XP_001979188.1|DERE	LOC108140977|XP_017119536.1|DELE
OG0009596	LOC6553216|XP_001979218.1|DERE	LOC108141217|XP_017119958.1|DELE
OG0009597	LOC6553227|XP_001979221.1|DERE	LOC108141236|XP_017119981.1|DELE
OG0009598	LOC6553229|XP_001979223.2|DERE	LOC108141188|XP_017119914.1|DELE
OG0009599	LOC6551922|XP_001980620.1|DERE	LOC108147313|XP_017129225.1|DELE
OG0009600	LOC6553217|XP_001980142.1|DERE	LOC108140514|XP_017118803.1|DELE
OG0009601	LOC6554650|XP_001981974.1|DERE	LOC108139149|XP_017117256.1|DELE
OG0009602	LOC6554502|XP_001981736.2|DERE	LOC108147324|XP_017129240.1|DELE
OG0009604	LOC6550167|XP_001977605.1|DERE	LOC108135450|XP_017111681.1|DELE
OG0009605	LOC6554412|XP_001981708.1|DERE	LOC108147112|XP_017128891.1|DELE
OG0009606	LOC6554454|XP_001981713.1|DERE	LOC108147099|XP_017128874.1|DELE
OG0009607	LOC6554455|XP_001981714.1|DERE	LOC108147123|XP_017128904.1|DELE
OG0009608	LOC6554791|XP_001981988.1|DERE	LOC108139141|XP_017117245.1|DELE
OG0009609	LOC6553318|XP_001980162.2|DERE	LOC108135078|XP_017111131.1|DELE
OG0009610	LOC6554043|XP_001979528.1|DERE	LOC108135812|XP_017112177.1|DELE
OG0009611	LOC6554044|XP_001979529.2|DERE	LOC108135748|XP_017112071.1|DELE
OG0009612	LOC6553507|XP_001979353.1|DERE	LOC108140353|XP_017118536.1|DELE
OG0009613	LOC6547474|XP_001976270.1|DERE	LOC108150430|XP_017134076.1|DELE
OG0009614	LOC6552609|XP_001979889.1|DERE	LOC108139136|XP_017117239.1|DELE
OG0009615	LOC6555080|XP_026839831.1|DERE	LOC108148565|XP_017131100.1|DELE
OG0009616	LOC6555044|XP_001981614.1|DERE	LOC108148516|XP_017131042.1|DELE
OG0009617	LOC6551840|XP_026832050.1|DERE	LOC108136748|XP_017113580.1|DELE
OG0009619	LOC6555193|XP_001982289.1|DERE	LOC108148884|XP_017131677.1|DELE
OG0009620	LOC6552907|XP_001980990.1|DERE	LOC108143973|XP_017124068.1|DELE
OG0009621	LOC6552919|XP_001980992.1|DERE	LOC108144091|XP_017124234.1|DELE
OG0009622	LOC6554086|XP_001979598.1|DERE	LOC108135736|XP_017112059.1|DELE
OG0009623	LOC6553730|XP_001980399.1|DERE	LOC108134595|XP_017110444.1|DELE
OG0009624	LOC6555024|XP_026836111.1|DERE	LOC108143031|XP_017122717.1|DELE
OG0009625	LOC6555247|XP_001981192.1|DERE	LOC108148476|XP_017130997.1|DELE
OG0009626	LOC6554875|XP_001982213.1|DERE	LOC108137358|XP_017114483.1|DELE
OG0009627	LOC6554901|XP_001982212.3|DERE	LOC108137361|XP_017114487.1|DELE
OG0009628	LOC6554880|XP_001982218.1|DERE	LOC108137367|XP_017114496.1|DELE
OG0009629	LOC6552328|XP_026831622.1|DERE	LOC108140431|XP_017118646.1|DELE
OG0009630	LOC6552332|XP_001979791.1|DERE	LOC108140394|XP_017118591.1|DELE
OG0009631	LOC6553662|XP_001980342.1|DERE	LOC108136891|XP_017113837.1|DELE
OG0009632	LOC6551418|XP_001977144.1|DERE	LOC108142317|XP_017121558.1|DELE
OG0009633	LOC6549060|XP_001975582.1|DERE	LOC108149699|XP_017132953.1|DELE
OG0009634	LOC6554745|XP_001981088.1|DERE	LOC108143039|XP_017122730.1|DELE
OG0009635	LOC6552692|XP_001979880.3|DERE	LOC108139298|XP_017117484.1|DELE
OG0009636	LOC6546078|XP_001973497.1|DERE	LOC108142736|XP_017122250.1|DELE
OG0009637	LOC6554146|XP_015008961.1|DERE	LOC108144013|XP_017124125.1|DELE
OG0009638	LOC6551788|XP_001979613.1|DERE	LOC108135747|XP_017112070.1|DELE
OG0009639	LOC6552987|XP_001979116.1|DERE	LOC108148234|XP_017130638.1|DELE
OG0009640	LOC6555398|XP_001981648.1|DERE	LOC108149023|XP_017131859.1|DELE
OG0009641	LOC6555263|XP_001982304.1|DERE	LOC108148578|XP_017131114.1|DELE
OG0009642	LOC6555265|XP_001982306.1|DERE	LOC108148526|XP_017131052.1|DELE
OG0009643	LOC6552619|XP_001979865.1|DERE	LOC108135021|XP_017111042.1|DELE
OG0009644	LOC6554170|XP_026837863.1|DERE	LOC108135847|XP_017112231.1|DELE
OG0009645	LOC6554345|XP_001982109.1|DERE	LOC108135642|XP_017111957.1|DELE
OG0009646	LOC6555228|XP_001981184.1|DERE	LOC108148887|XP_017131679.1|DELE
OG0009647	LOC6555246|XP_001981191.3|DERE	LOC108148449|XP_017130973.1|DELE
OG0009648	LOC6552801|XP_001979029.1|DERE	LOC108148360|XP_017130868.1|DELE
OG0009649	LOC6555096|XP_001981423.1|DERE	LOC108147169|XP_017128989.1|DELE
OG0009650	LOC6547677|XP_026836483.1|DERE	LOC108150481|XP_017134174.1|DELE
OG0009651	LOC26526425|XP_015015504.1|DERE	LOC108138080|XP_017115557.1|DELE
OG0009652	LOC6542610|XP_001968577.1|DERE	LOC108134719|XP_017110607.1|DELE
OG0009653	LOC6543104|XP_001968609.1|DERE	LOC108134765|XP_017110700.1|DELE
OG0009654	LOC6542062|XP_001968608.2|DERE	LOC108134681|XP_017110568.1|DELE
OG0009655	LOC6541339|XP_026834243.1|DERE	LOC108138170|XP_017115750.1|DELE
OG0009656	LOC6541679|XP_001970250.1|DERE	LOC108149341|XP_017132318.1|DELE
OG0009657	LOC6541443|XP_001968413.2|DERE	LOC108147762|XP_017129981.1|DELE
OG0009658	LOC6542205|XP_026834812.1|DERE	LOC108138054|XP_017115519.1|DELE
OG0009659	LOC6543517|XP_001968717.1|DERE	LOC108139002|XP_017117087.1|DELE
OG0009660	LOC6540850|XP_001968378.1|DERE	LOC108147828|XP_017130072.1|DELE
OG0009661	LOC6541904|XP_001970193.1|DERE	LOC108138251|XP_017115881.1|DELE
OG0009662	LOC6555985|XP_026834375.1|DERE	LOC108138289|XP_017115937.1|DELE
OG0009663	LOC6543366|XP_015015272.1|DERE	LOC108148013|XP_017130334.1|DELE
OG0009664	LOC6543088|XP_001968455.1|DERE	LOC108147983|XP_017130282.1|DELE
OG0009665	LOC6542837|XP_001968234.3|DERE	LOC108149576|XP_017132703.1|DELE
OG0009666	LOC6547230|XP_015012585.1|DERE	LOC108150499|XP_017134200.1|DELE
OG0009667	LOC6548891|XP_001974133.1|DERE	LOC108141830|XP_017120900.1|DELE
OG0009668	LOC6548744|XP_001974101.1|DERE	LOC108142097|XP_017121281.1|DELE
OG0009669	LOC6549296|XP_026836302.1|DERE	LOC108149382|XP_017132397.1|DELE
OG0009670	LOC6540654|XP_026834130.1|DERE	LOC108147800|XP_017130030.1|DELE
OG0009671	LOC6549238|XP_001974345.1|DERE	LOC108138660|XP_017116489.1|DELE
OG0009672	LOC6543064|XP_001969312.1|DERE	LOC108141712|XP_017120686.1|DELE
OG0009673	LOC6541327|XP_001969314.1|DERE	LOC108141651|XP_017120609.1|DELE
OG0009674	LOC6548939|XP_015012043.1|DERE	LOC108138723|XP_017116578.1|DELE
OG0009675	LOC6542247|XP_001968951.1|DERE	LOC108138016|XP_017115474.1|DELE
OG0009676	LOC6548364|XP_001973967.1|DERE	LOC108135251|XP_017111406.1|DELE
OG0009677	LOC6542165|XP_001969205.1|DERE	LOC108142112|XP_017121299.1|DELE
OG0009678	LOC6548905|XP_001974044.1|DERE, LOC6549655|XP_001978704.1|DERE	LOC108138766|XP_017116676.1|DELE
OG0009679	LOC6542928|XP_001968847.1|DERE	LOC108137804|XP_017115200.1|DELE
OG0009680	LOC6540794|XP_001969599.1|DERE	LOC108149354|XP_017132339.1|DELE
OG0009681	LOC6547810|XP_026836780.1|DERE	LOC108143465|XP_017123391.1|DELE
OG0009682	LOC6547637|XP_026836031.1|DERE	LOC108145409|XP_017126298.1|DELE
OG0009683	LOC6541687|XP_001970687.1|DERE	LOC108147365|XP_017129291.1|DELE
OG0009684	LOC6541263|XP_001970686.1|DERE	LOC108147364|XP_017129289.1|DELE
OG0009685	LOC6541577|XP_026834594.1|DERE	LOC108147370|XP_017129294.1|DELE
OG0009686	LOC6546952|XP_026836879.1|DERE	LOC108144831|XP_017125457.1|DELE
OG0009687	LOC6546965|XP_001974607.1|DERE	LOC108144168|XP_017124316.1|DELE
OG0009688	LOC6547192|XP_001974739.1|DERE	LOC108145178|XP_017125903.1|DELE
OG0009689	LOC6547161|XP_026836360.1|DERE	LOC108139003|XP_017117091.1|DELE
OG0009690	LOC6549558|XP_001975646.1|DERE	LOC108149842|XP_017133208.1|DELE
OG0009691	LOC6547672|XP_001975027.2|DERE	LOC108145227|XP_017125978.1|DELE
OG0009692	LOC6548660|XP_001975382.3|DERE	LOC108137897|XP_017115327.1|DELE
OG0009693	LOC6546587|XP_026837028.1|DERE	LOC108144414|XP_017124749.1|DELE
OG0009694	LOC6547250|XP_001976136.1|DERE	LOC108144586|XP_017125072.1|DELE
OG0009695	LOC6548579|XP_026836353.1|DERE	LOC108144305|XP_017124486.1|DELE
OG0009696	LOC26526886|XP_015015570.1|DERE	LOC108149771|XP_017133109.1|DELE
OG0009697	LOC113563945|XP_026833588.1|DERE	LOC108142325|XP_017121567.1|DELE
OG0009698	LOC6542799|XP_026834968.1|DERE	LOC108145105|XP_017125790.1|DELE
OG0009699	LOC6547271|XP_015012533.1|DERE	LOC108144844|XP_017125474.1|DELE
OG0009700	LOC6548567|XP_001976639.1|DERE	LOC108144775|XP_017125373.1|DELE
OG0009701	LOC6554191|XP_026831714.1|DERE	LOC108148835|XP_017131588.1|DELE
OG0009702	LOC6542082|XP_026834970.1|DERE	LOC108145107|XP_017125792.1|DELE
OG0009703	LOC6540910|XP_001968145.1|DERE	LOC108149024|XP_017131863.1|DELE
OG0009704	LOC6542378|XP_001970533.1|DERE	LOC108147032|XP_017128778.1|DELE
OG0009705	LOC6546546|XP_001975911.1|DERE	LOC108137946|XP_017115392.1|DELE
OG0009706	LOC6546806|XP_001975916.1|DERE	LOC108137909|XP_017115339.1|DELE
OG0009707	LOC6552272|XP_001980752.1|DERE	LOC108139195|XP_017117323.1|DELE
OG0009708	LOC6541129|XP_001970681.1|DERE	LOC108147361|XP_017129285.1|DELE
OG0009709	LOC6541073|XP_001970678.1|DERE	LOC108147335|XP_017129252.1|DELE
OG0009710	LOC6541475|XP_001970677.1|DERE	LOC108147342|XP_017129258.1|DELE
OG0009711	LOC6542050|XP_001970662.1|DERE	LOC108147352|XP_017129270.1|DELE
OG0009712	LOC6544964|XP_001973231.2|DERE	LOC108145663|XP_017126705.1|DELE
OG0009713	LOC6543236|XP_001970408.2|DERE	LOC108149883|XP_017133267.1|DELE
OG0009714	LOC6549517|XP_001975699.1|DERE	LOC108147572|XP_017129646.1|DELE
OG0009715	LOC6547945|XP_026835691.1|DERE	LOC108141495|XP_017120401.1|DELE
OG0009716	LOC6541064|XP_026835344.1|DERE	LOC108145461|XP_017126397.1|DELE
OG0009717	LOC6547201|XP_001974787.1|DERE	LOC108143695|XP_017123710.1|DELE
OG0009718	LOC6549161|XP_001975721.3|DERE	LOC108134668|XP_017110552.1|DELE
OG0009719	LOC6548095|XP_001976601.1|DERE	LOC108144778|XP_017125377.1|DELE
OG0009720	LOC6548309|XP_001975322.1|DERE	LOC108144350|XP_017124588.1|DELE
OG0009721	LOC6546845|XP_001975947.2|DERE	LOC108137887|XP_017115314.1|DELE
OG0009723	LOC6544209|XP_026832645.1|DERE	LOC108145697|XP_017126744.1|DELE
OG0009724	LOC6547820|XP_001975007.1|DERE	LOC108145447|XP_017126367.1|DELE
OG0009725	LOC6548088|XP_026836824.1|DERE	LOC108134621|XP_017110495.1|DELE
OG0009726	LOC6552474|XP_001979832.1|DERE	LOC108135895|XP_017112304.1|DELE
OG0009727	LOC6549182|XP_001975742.1|DERE	LOC108149057|XP_017131891.1|DELE
OG0009728	LOC6547571|XP_001974848.2|DERE	LOC108143359|XP_017123170.1|DELE
OG0009729	LOC6547570|XP_001974847.1|DERE	LOC108143603|XP_017123615.1|DELE
OG0009730	LOC6551700|XP_001977161.2|DERE	LOC108144731|XP_017125320.1|DELE
OG0009731	LOC6546994|XP_001976036.2|DERE	LOC108144127|XP_017124259.1|DELE
OG0009732	LOC6542241|XP_001970464.1|DERE	LOC108145369|XP_017126253.1|DELE
OG0009733	LOC6551622|XP_001977125.1|DERE	LOC108142331|XP_017121574.1|DELE
OG0009734	LOC6551656|XP_001978570.2|DERE	LOC108138445|XP_017116134.1|DELE
OG0009735	LOC6544801|XP_001971520.1|DERE	LOC108142301|XP_017121542.1|DELE
OG0009736	LOC6551491|XP_026837531.1|DERE	LOC108138545|XP_017116303.1|DELE
OG0009737	LOC6553660|XP_001980309.1|DERE	LOC108150230|XP_017133769.1|DELE
OG0009738	LOC6550159|XP_001977669.1|DERE	LOC108136654|XP_017113467.1|DELE
OG0009739	LOC6550161|XP_001977671.2|DERE	LOC108136368|XP_017112970.1|DELE
OG0009740	LOC6551405|XP_001977224.1|DERE	LOC108140922|XP_017119473.1|DELE
OG0009741	LOC6541853|XP_001969292.1|DERE	LOC108141745|XP_017120728.1|DELE
OG0009742	LOC113564483|XP_026837406.1|DERE	LOC108137189|XP_017114261.1|DELE
OG0009743	LOC6550078|XP_026837752.1|DERE	LOC108137292|XP_017114399.1|DELE
OG0009744	LOC6550839|XP_015011011.1|DERE	LOC108149880|XP_017133263.1|DELE
OG0009745	LOC6550248|XP_001977923.2|DERE	LOC108136439|XP_017113087.1|DELE
OG0009746	LOC6545569|XP_001972672.1|DERE	LOC108146644|XP_017128179.1|DELE
OG0009747	LOC6542527|XP_001968332.1|DERE	LOC108147837|XP_017130081.1|DELE
OG0009748	LOC6550356|XP_001977762.1|DERE	LOC108134847|XP_017110800.1|DELE
OG0009749	LOC6546352|XP_026833070.1|DERE	LOC108135685|XP_017112015.1|DELE
OG0009750	LOC6546477|XP_001971246.1|DERE	LOC108145684|XP_017126730.1|DELE
OG0009751	LOC6549798|XP_001977321.1|DERE	LOC108137296|XP_017114406.1|DELE
OG0009752	LOC6555524|XP_001982633.1|DERE	LOC108136169|XP_017112656.1|DELE
OG0009753	LOC6555507|XP_001982632.1|DERE	LOC108136174|XP_017112661.1|DELE
OG0009754	LOC26526149|XP_015012751.1|DERE	LOC108144304|XP_017124485.1|DELE
OG0009755	LOC6550540|XP_001977965.1|DERE	LOC108141622|XP_017120578.1|DELE
OG0009756	LOC6551450|XP_001977275.1|DERE	LOC108137266|XP_017114350.1|DELE
OG0009757	LOC6548423|XP_001976731.1|DERE	LOC108141296|XP_017120052.1|DELE
OG0009758	LOC6554959|XP_001981379.1|DERE	LOC108148682|XP_017131311.1|DELE
OG0009760	LOC6555698|XP_026838922.1|DERE	LOC108138396|XP_017116064.1|DELE
OG0009761	LOC6555692|XP_001982469.1|DERE	LOC108138416|XP_017116099.1|DELE
OG0009762	LOC6555601|XP_001982653.1|DERE	LOC108137102|XP_017114116.1|DELE
OG0009763	LOC6545417|XP_001971161.1|DERE	LOC108145855|XP_017126964.1|DELE
OG0009764	LOC6544089|XP_001972994.1|DERE	LOC108146639|XP_017128172.1|DELE
OG0009765	LOC6543859|XP_001971086.1|DERE	LOC108146403|XP_017127893.1|DELE
OG0009766	LOC6545190|XP_001972078.1|DERE	LOC108142477|XP_017121850.1|DELE
OG0009767	LOC6545121|XP_026833259.1|DERE	LOC108142332|XP_017121575.1|DELE
OG0009768	LOC6546040|XP_001971728.1|DERE	LOC108146408|XP_017127899.1|DELE
OG0009769	LOC6545054|XP_001971561.1|DERE	LOC108142763|XP_017122286.1|DELE
OG0009770	LOC6544056|XP_001971425.1|DERE	LOC108142260|XP_017121469.1|DELE
OG0009771	LOC6544831|XP_001970989.1|DERE	LOC108146044|XP_017127329.1|DELE
OG0009772	LOC6545695|XP_001971130.1|DERE	LOC108145678|XP_017126721.1|DELE
OG0009773	LOC6544018|XP_001973018.1|DERE	LOC108146913|XP_017128644.1|DELE
OG0009774	LOC6543662|XP_001972961.2|DERE	LOC108135471|XP_017111701.1|DELE
OG0009775	LOC6544121|XP_001971415.2|DERE	LOC108142729|XP_017122242.1|DELE
OG0009776	LOC6546085|XP_001972251.1|DERE	LOC108150258|XP_017133825.1|DELE
OG0009777	LOC6546129|XP_026833168.1|DERE	LOC108150275|XP_017133851.1|DELE
OG0009778	LOC6546134|XP_001971300.1|DERE	LOC108146503|XP_017128029.1|DELE
OG0009779	LOC6545098|XP_015013257.1|DERE	LOC108142752|XP_017122269.1|DELE
OG0009780	LOC6545100|XP_026833468.1|DERE	LOC108142751|XP_017122266.1|DELE
OG0009781	LOC6543591|XP_026832614.1|DERE	LOC108142641|XP_017122126.1|DELE
OG0009782	LOC6545410|XP_001971709.1|DERE	LOC108146077|XP_017127382.1|DELE
OG0009783	LOC6545224|XP_001971058.1|DERE	LOC108146259|XP_017127687.1|DELE
OG0009784	LOC6546495|XP_001971281.2|DERE	LOC108145650|XP_017126694.1|DELE
OG0009785	LOC6543727|XP_026832981.1|DERE	LOC108142181|XP_017121355.1|DELE
OG0009786	LOC6545592|XP_001972149.1|DERE	LOC108142725|XP_017122238.1|DELE
OG0009787	LOC6545618|XP_026832621.1|DERE	LOC108142540|XP_017121954.1|DELE
OG0009788	LOC6546478|XP_001971247.1|DERE	LOC108146473|XP_017127981.1|DELE
OG0009789	LOC6543745|XP_001971704.1|DERE	LOC108146106|XP_017127426.1|DELE
OG0009790	LOC6548286|XP_001975112.1|DERE	LOC108143666|XP_017123666.1|DELE
OG0009791	LOC6545392|XP_001971622.1|DERE	LOC108147400|XP_017129324.1|DELE
OG0009792	LOC6545808|XP_001971647.1|DERE	LOC108147463|XP_017129484.1|DELE
OG0009793	LOC6545426|XP_001971012.1|DERE	LOC108146540|XP_017128070.1|DELE
OG0009794	LOC6554816|XP_026831861.1|DERE	LOC108143823|XP_017123849.1|DELE
OG0009795	LOC6550261|XP_001977712.1|DERE	LOC108136459|XP_017113137.1|DELE
OG0009796	LOC6543784|XP_026832676.1|DERE	LOC108150168|XP_017133627.1|DELE
OG0009797	LOC6543834|XP_001971406.1|DERE	LOC108142218|XP_017121423.1|DELE
OG0009798	LOC6543835|XP_001971407.3|DERE	LOC108142217|XP_017121422.1|DELE
OG0009799	LOC6546403|XP_001973548.1|DERE	LOC108142401|XP_017121735.1|DELE
OG0009800	LOC6543897|XP_001973648.1|DERE	LOC108146938|XP_017128679.1|DELE
OG0009801	LOC6546255|XP_001971767.1|DERE	LOC108145682|XP_017126728.1|DELE
OG0009802	LOC6546257|XP_026833279.1|DERE	LOC108146350|XP_017127812.1|DELE
OG0009803	LOC6545316|XP_001973242.1|DERE	LOC108145718|XP_017126768.1|DELE
OG0009804	LOC6545044|XP_001973226.1|DERE	LOC108146212|XP_017127620.1|DELE
OG0009805	LOC6545043|XP_001973225.1|DERE	LOC108146210|XP_017127618.1|DELE
OG0009806	LOC6545041|XP_001973223.1|DERE	LOC108146204|XP_017127612.1|DELE
OG0009807	LOC6544740|XP_001973202.1|DERE	LOC108145759|XP_017126815.1|DELE
OG0009808	LOC26526380|XP_026832946.1|DERE	LOC108146076|XP_017127381.1|DELE
OG0009809	LOC6544766|XP_001971496.1|DERE	LOC108146949|XP_017128693.1|DELE
OG0009810	LOC6543599|XP_001973601.1|DERE	LOC108142233|XP_017121441.1|DELE
OG0009811	LOC6543598|XP_001973600.2|DERE	LOC108142320|XP_017121562.1|DELE
OG0009812	LOC6544799|XP_001971518.1|DERE	LOC108142707|XP_017122213.1|DELE
OG0009813	LOC6545506|XP_001973346.2|DERE	LOC108146004|XP_017127247.1|DELE
OG0009814	LOC6544281|XP_001971978.1|DERE	LOC108147429|XP_017129392.1|DELE
OG0009815	LOC6545350|XP_001973290.1|DERE	LOC108145717|XP_017126767.1|DELE
OG0009816	LOC6545598|XP_026832585.1|DERE	LOC108146625|XP_017128159.1|DELE
OG0009817	LOC6545597|XP_001972709.2|DERE	LOC108146653|XP_017128186.1|DELE
OG0009818	LOC6544960|XP_001972640.1|DERE	LOC108146985|XP_017128731.1|DELE
OG0009819	LOC6544961|XP_001972641.1|DERE	LOC108146983|XP_017128729.1|DELE
OG0009820	LOC6544962|XP_001972642.1|DERE	LOC108146636|XP_017128169.1|DELE
OG0009821	LOC6546293|XP_001973525.3|DERE	LOC108142866|XP_017122429.1|DELE
OG0009822	LOC6546247|XP_001972854.1|DERE	LOC108135648|XP_017111965.1|DELE
OG0009823	LOC26526900|XP_015014356.1|DERE	LOC108147505|XP_017129561.1|DELE
OG0009824	LOC6544240|XP_001972363.1|DERE	LOC108150308|XP_017133911.1|DELE
OG0009825	LOC6544821|XP_001972657.1|DERE	LOC108146758|XP_017128381.1|DELE
OG0009826	LOC6544141|XP_001973735.1|DERE	LOC108143222|XP_017123007.1|DELE
OG0009827	LOC6544140|XP_001973734.1|DERE	LOC108143224|XP_017123010.1|DELE
OG0009828	LOC6544178|XP_001972375.1|DERE	LOC108150349|XP_017133969.1|DELE
OG0009829	LOC6544885|XP_001973149.1|DERE	LOC108142869|XP_017122431.1|DELE
OG0009830	LOC6544127|XP_001973679.1|DERE	LOC108143163|XP_017122898.1|DELE
OG0009831	LOC6544131|XP_001973683.1|DERE	LOC108143148|XP_017122884.1|DELE
OG0009832	LOC6544132|XP_001973684.3|DERE	LOC108143158|XP_017122894.1|DELE
OG0009833	LOC26526970|XP_015014372.1|DERE	LOC108136104|XP_017112571.1|DELE
OG0009834	LOC6549130|XP_026835769.1|DERE	LOC108149772|XP_017133107.1|DELE
OG0009835	LOC6548091|XP_001975207.1|DERE	LOC108144299|XP_017124474.1|DELE
OG0009836	LOC6553963|XP_001979558.1|DERE	LOC108135844|XP_017112217.1|DELE
OG0009837	LOC6552412|XP_001979810.2|DERE	LOC108148394|XP_017130910.1|DELE
OG0009838	LOC6549434|XP_001974405.1|DERE	LOC108149254|XP_017132185.1|DELE
OG0009839	LOC26526364|XP_015015496.1|DERE	LOC108149602|XP_017132785.1|DELE
OG0009840	LOC6549284|XP_026835723.1|DERE	LOC108138943|XP_017117011.1|DELE
OG0009841	LOC6540707|XP_001968865.1|DERE	LOC108141586|XP_017120523.1|DELE
OG0009842	LOC6545738|XP_001972745.2|DERE	LOC108143185|XP_017122923.1|DELE
OG0009843	LOC6544349|XP_015013353.2|DERE	LOC108145894|XP_017127034.1|DELE
OG0009844	LOC6545874|XP_001972725.1|DERE	LOC108143252|XP_017123050.1|DELE
OG0009845	LOC6548981|XP_001975564.2|DERE	LOC108144428|XP_017124781.1|DELE
OG0009846	LOC6541576|XP_001968905.1|DERE	LOC108138689|XP_017116525.1|DELE
OG0009847	LOC6551295|XP_026838586.1|DERE	LOC108149877|XP_017133260.1|DELE
OG0009848	LOC6551078|XP_001976946.1|DERE	LOC108147708|XP_017129921.1|DELE
OG0009849	LOC6554158|XP_015008958.1|DERE	LOC108143114|XP_017122827.1|DELE
OG0009850	LOC26526132|XP_015011439.2|DERE	LOC108140921|XP_017119472.1|DELE
OG0009851	LOC26526216|XP_015011443.2|DERE	LOC108135271|XP_017111438.1|DELE
OG0009852	LOC6545367|XP_001972602.1|DERE	LOC108146588|XP_017128098.1|DELE
OG0009853	LOC6550814|XP_001978211.1|DERE	LOC108137085|XP_017114098.1|DELE
OG0009855	LOC6543048|XP_001969233.1|DERE	LOC108141751|XP_017120735.1|DELE
OG0009856	LOC6540815|XP_026834730.1|DERE	LOC108149264|XP_017132195.1|DELE
OG0009857	LOC6549286|XP_001974248.2|DERE	LOC108138945|XP_017117013.1|DELE
OG0009858	LOC6542729|XP_001969347.1|DERE	LOC108141903|XP_017121006.1|DELE
OG0009859	LOC6548964|XP_001974196.2|DERE	LOC108139079|XP_017117192.1|DELE
OG0009860	LOC6543058|XP_026834746.1|DERE	LOC108134479|XP_017110284.1|DELE
OG0009861	LOC6542852|XP_001968292.1|DERE	LOC108148067|XP_017130409.1|DELE
OG0009862	LOC6542682|XP_001969823.1|DERE	LOC108138144|XP_017115702.1|DELE
OG0009863	LOC6543391|XP_015015216.1|DERE	LOC108149008|XP_017131844.1|DELE
OG0009864	LOC6548264|XP_001974110.1|DERE	LOC108141877|XP_017120971.1|DELE
OG0009865	LOC6543532|XP_001968699.1|DERE	LOC108138621|XP_017116399.1|DELE
OG0009866	LOC6546341|XP_001972285.2|DERE	LOC108150173|XP_017133633.1|DELE
OG0009867	LOC6544080|XP_001971937.1|DERE	LOC108145949|XP_017127147.1|DELE
OG0009868	LOC6545855|XP_001973394.1|DERE	LOC108142875|XP_017122438.1|DELE
OG0009870	LOC6546251|XP_001972858.1|DERE	LOC108135699|XP_017112029.1|DELE
OG0009871	LOC6546633|XP_001975849.1|DERE	LOC108145014|XP_017125668.1|DELE
OG0009872	LOC6547665|XP_001975023.1|DERE	LOC108145249|XP_017126015.1|DELE
OG0009873	LOC6548468|XP_001975187.1|DERE	LOC108149136|XP_017132031.1|DELE
OG0009874	LOC6546394|XP_001972884.1|DERE	LOC108135528|XP_017111764.1|DELE
OG0009875	LOC6544196|XP_001973738.1|DERE	LOC108143137|XP_017122873.1|DELE
OG0009876	LOC6546809|XP_001975919.2|DERE	LOC108137879|XP_017115307.1|DELE
OG0009877	LOC26527043|XP_026834701.1|DERE	LOC108143417|XP_017123310.1|DELE
OG0009878	LOC26527045|XP_015012904.1|DERE	LOC108143491|XP_017123430.1|DELE
OG0009879	LOC6546556|XP_001974570.1|DERE	LOC108144247|XP_017124415.1|DELE
OG0009880	LOC6548019|XP_001975176.1|DERE	LOC108149142|XP_017132037.1|DELE
OG0009881	LOC6549466|XP_026836403.1|DERE	LOC108136696|XP_017113512.1|DELE, LOC108149122|XP_017132011.1|DELE
OG0009882	LOC6547917|XP_001976436.1|DERE	LOC108143317|XP_017123124.1|DELE
OG0009883	LOC6547530|XP_001974914.2|DERE	LOC108143338|XP_017123147.1|DELE
OG0009884	LOC6547532|XP_026835945.1|DERE	LOC108143354|XP_017123163.1|DELE
