Orthogroup	DERE.longest_only	DMIR.longest_only
OG0010588	LOC26526709|XP_026831636.1|DERE	LOC117194569|XP_033255003.1|DMIR, LOC108157204|XP_017144641.1|DMIR
OG0010589	LOC6547920|XP_001976439.1|DERE	LOC108160599|XP_017150191.1|DMIR, LOC117193372|XP_033253990.1|DMIR
OG0010590	LOC6541451|XP_001970226.2|DERE	LOC108163487|XP_017154288.1|DMIR
OG0010592	LOC6549582|XP_001974467.2|DERE	LOC108164246|XP_017155370.2|DMIR
OG0010593	LOC6545892|XP_001973434.1|DERE	LOC108151013|XP_017134863.1|DMIR
OG0010594	LOC6544304|XP_001971446.3|DERE	LOC108157180|XP_017144592.1|DMIR, LOC108154475|XP_017140238.1|DMIR
OG0010595	LOC6544761|XP_001972484.1|DERE	LOC108165229|XP_017156757.1|DMIR
OG0010596	LOC26526110|XP_015014219.2|DERE	LOC108162276|XP_017152423.2|DMIR
OG0010597	LOC6546081|XP_001972247.1|DERE	LOC108161545|XP_017151316.1|DMIR, LOC117189117|XP_033250017.1|DMIR
OG0010598	LOC6544202|XP_001973744.1|DERE	LOC108153771|XP_017139398.1|DMIR
OG0010599	LOC6542992|XP_001969653.1|DERE	LOC108161147|XP_017150858.1|DMIR
OG0010600	LOC6543106|XP_001969638.3|DERE	LOC108163936|XP_017154960.1|DMIR
OG0010601	LOC6540754|XP_001969602.1|DERE	LOC108162879|XP_017153321.1|DMIR
OG0010603	LOC26526617|XP_015010501.2|DERE	LOC108154739|XP_033250267.1|DMIR
OG0010612	LOC6543420|XP_026835505.1|DERE	LOC108162955|XP_017153442.1|DMIR
OG0010613	LOC26526251|XP_015008624.2|DERE	LOC117189226|XP_033250223.1|DMIR
OG0010619	LOC113563981|XP_026833981.1|DERE	LOC108154073|XP_017139663.2|DMIR
OG0010621	LOC6541364|XP_001969668.1|DERE	LOC108164995|XP_017156511.1|DMIR
OG0010624	LOC6552419|XP_001980864.1|DERE	LOC108154996|XP_017141034.1|DMIR
OG0010626	LOC6553518|XP_001979349.3|DERE	LOC108154423|XP_017140182.1|DMIR
OG0010628	LOC26527063|XP_015010546.2|DERE	LOC108156390|XP_017143297.1|DMIR
OG0010629	LOC6553476|XP_001980270.2|DERE	LOC108157244|XP_017144704.1|DMIR
OG0010630	LOC6553443|XP_026831433.1|DERE	LOC108154196|XP_017139901.1|DMIR
OG0010631	LOC6541517|XP_001970006.1|DERE	LOC108161356|XP_017151088.1|DMIR
OG0010632	LOC6540817|XP_001970324.1|DERE	LOC108159277|XP_017147927.2|DMIR, LOC117188497|XP_033248340.1|DMIR
OG0010633	LOC113564126|XP_026835129.1|DERE	LOC117185764|XP_033252685.1|DMIR
OG0010634	LOC6549458|XP_001975782.1|DERE	LOC108160870|XP_017150621.1|DMIR, LOC117191795|XP_033252446.1|DMIR
OG0010635	LOC6548501|XP_001976650.1|DERE	LOC108160791|XP_017150487.1|DMIR
OG0010636	LOC6547279|XP_001976146.1|DERE	LOC117188493|XP_033248333.1|DMIR, LOC108158184|XP_017145891.2|DMIR
OG0010637	LOC26525968|XP_015015422.1|DERE	LOC108162285|XP_017152433.2|DMIR
OG0010638	LOC6551349|XP_001977083.1|DERE	LOC108164935|XP_017156413.1|DMIR
OG0010639	LOC6549677|XP_001977436.1|DERE	LOC108150948|XP_017134774.1|DMIR
OG0010640	LOC6549678|XP_001977437.1|DERE	LOC108151210|XP_017135182.1|DMIR
OG0010641	LOC6549698|XP_001977440.1|DERE	LOC108164666|XP_033243938.1|DMIR
OG0010642	LOC6550900|XP_001976808.2|DERE	LOC108164635|XP_033247814.1|DMIR
OG0010643	LOC6555740|XP_026838930.1|DERE	LOC108153101|XP_017138374.1|DMIR
OG0010644	LOC6542422|XP_001968119.1|DERE	LOC108153835|XP_017139426.1|DMIR
OG0010645	LOC6551222|XP_001978395.1|DERE	LOC108164572|XP_017155883.2|DMIR
OG0010647	LOC26525961|XP_015014201.1|DERE	LOC108151976|XP_017136430.1|DMIR
OG0010648	LOC6544386|XP_001971480.1|DERE	LOC108150964|XP_017134787.2|DMIR
OG0010650	LOC6545651|XP_001971610.1|DERE	LOC108150783|XP_017134571.1|DMIR
OG0010651	LOC6545110|XP_001973218.1|DERE	LOC108151312|XP_017135340.1|DMIR
OG0010653	LOC6555477|XP_001981853.1|DERE	LOC108154262|XP_017139987.1|DMIR
OG0010655	LOC6544322|XP_001973127.3|DERE	LOC108150819|XP_033243416.1|DMIR
OG0010657	LOC6550574|XP_001978127.1|DERE	LOC108164123|XP_017155212.1|DMIR
OG0010658	LOC6551359|XP_026837238.1|DERE	LOC108165263|XP_033243805.1|DMIR
OG0010659	LOC6551156|XP_026838128.1|DERE	LOC108153775|XP_017139405.1|DMIR
OG0010660	LOC6551153|XP_001976854.1|DERE	LOC108150810|XP_017134604.1|DMIR
OG0010661	LOC6550459|XP_001977786.2|DERE	LOC108151728|XP_017136003.1|DMIR
OG0010662	LOC6555610|XP_001982445.1|DERE	LOC108153428|XP_017138919.1|DMIR
OG0010663	LOC6549830|XP_026837739.1|DERE	LOC108163984|XP_017155040.1|DMIR
OG0010664	LOC6550445|XP_001977840.1|DERE	LOC108150750|XP_017134536.1|DMIR
OG0010665	LOC6550274|XP_026837700.1|DERE	LOC117189149|XP_033250110.1|DMIR
OG0010666	LOC6550940|XP_001976977.1|DERE	LOC108164884|XP_017156319.1|DMIR
OG0010667	LOC6550784|XP_001978201.2|DERE	LOC108154268|XP_017140034.1|DMIR
OG0010668	LOC6551215|XP_001978388.1|DERE	LOC108161948|XP_017151883.1|DMIR
OG0010669	LOC6551505|XP_001978576.2|DERE	LOC108165155|XP_033244799.1|DMIR
OG0010670	LOC6550681|XP_001976759.1|DERE	LOC108151773|XP_017136145.1|DMIR
OG0010671	LOC6550319|XP_001976767.1|DERE	LOC108151936|XP_017136392.1|DMIR
OG0010672	LOC6544937|XP_001972651.1|DERE	LOC108164616|XP_017155947.1|DMIR
OG0010673	LOC6550065|XP_001977524.2|DERE	LOC108164860|XP_017156279.1|DMIR
OG0010674	LOC6550932|XP_026837857.1|DERE	LOC108158459|XP_017146280.1|DMIR
OG0010675	LOC6550190|XP_001977579.1|DERE	LOC108165021|XP_017156547.1|DMIR
OG0010676	LOC6546241|XP_001971288.1|DERE	LOC108157506|XP_017145095.1|DMIR
OG0010677	LOC6551416|XP_001977202.1|DERE	LOC108151711|XP_017135972.1|DMIR
OG0010678	LOC6550134|XP_001977663.1|DERE	LOC108159096|XP_033254418.1|DMIR
OG0010679	LOC6546376|XP_001971321.1|DERE	LOC108163874|XP_033248804.1|DMIR
OG0010680	LOC6551469|XP_015010591.2|DERE	LOC108157625|XP_017145251.1|DMIR
OG0010681	LOC6551467|XP_001978548.1|DERE	LOC108152176|XP_017136794.1|DMIR
OG0010682	LOC6551465|XP_001978546.1|DERE	LOC108155830|XP_017142462.1|DMIR
OG0010683	LOC6542560|XP_001968917.2|DERE	LOC108163329|XP_017154050.1|DMIR
OG0010684	LOC6543283|XP_026834901.1|DERE	LOC108162897|XP_017153356.1|DMIR, LOC108162910|XP_017153374.2|DMIR
OG0010685	LOC6549066|XP_001974166.1|DERE	LOC108161415|XP_017151159.1|DMIR
OG0010686	LOC6542301|XP_001969619.2|DERE	LOC108161601|XP_017151378.1|DMIR
OG0010687	LOC6541729|XP_001969440.1|DERE	LOC108161327|XP_017151051.2|DMIR
OG0010688	LOC6542059|XP_001969781.1|DERE	LOC108163384|XP_017154127.1|DMIR
OG0010689	LOC6543111|XP_001970136.2|DERE	LOC108162165|XP_017152244.1|DMIR
OG0010690	LOC6541883|XP_026835142.1|DERE	LOC108161152|XP_017150863.2|DMIR
OG0010691	LOC6541557|XP_001969953.1|DERE	LOC108162638|XP_017152951.2|DMIR
OG0010692	LOC6541185|XP_001969956.2|DERE	LOC108162636|XP_017152949.2|DMIR
OG0010693	LOC6548803|XP_001974083.2|DERE	LOC108162553|XP_033248472.1|DMIR
OG0010694	LOC6541643|XP_001969682.2|DERE	LOC108161174|XP_017150884.2|DMIR
OG0010695	LOC6541528|XP_001970205.1|DERE	LOC108162379|XP_017152585.1|DMIR
OG0010696	LOC6542645|XP_001968343.1|DERE	LOC108164291|XP_017155428.1|DMIR
OG0010697	LOC6542361|XP_001970098.2|DERE	LOC108162116|XP_017152178.1|DMIR
OG0010698	LOC26526111|XP_015015451.1|DERE	LOC108162159|XP_017152226.1|DMIR
OG0010699	LOC6548585|XP_001973949.1|DERE	LOC108164022|XP_017155085.1|DMIR
OG0010700	LOC6541964|XP_001968979.1|DERE	LOC108161157|XP_017150868.2|DMIR
OG0010701	LOC6542427|XP_001968442.1|DERE	LOC108161524|XP_017151291.2|DMIR
OG0010702	LOC6541194|XP_001968196.1|DERE	LOC108163897|XP_017154905.1|DMIR
OG0010703	LOC6543178|XP_026834373.1|DERE	LOC108162773|XP_017153157.1|DMIR
OG0010704	LOC6542414|XP_001968651.1|DERE	LOC108164312|XP_017155450.1|DMIR
OG0010705	LOC6544392|XP_001971693.2|DERE	LOC108150784|XP_017134573.1|DMIR
OG0010707	LOC6544192|XP_001971950.2|DERE	LOC108150773|XP_017134558.2|DMIR
OG0010708	LOC6544807|XP_026833621.1|DERE	LOC108163240|XP_017153890.1|DMIR, LOC108151279|XP_017135296.1|DMIR
OG0010709	LOC6544524|XP_001973050.1|DERE	LOC108151154|XP_017135071.1|DMIR
OG0010710	LOC6543829|XP_001971879.2|DERE	LOC108151351|XP_017135397.1|DMIR
OG0010712	LOC6544785|XP_001971605.1|DERE	LOC108152290|XP_017137001.1|DMIR
OG0010713	LOC6546280|XP_001972904.2|DERE	LOC117185875|XP_033242414.1|DMIR
OG0010714	LOC6544625|XP_015013724.1|DERE	LOC108153615|XP_017139203.1|DMIR
OG0010715	LOC26526432|XP_015014280.1|DERE	LOC108152511|XP_017137393.1|DMIR
OG0010716	LOC6543929|XP_001973664.1|DERE	LOC108153753|XP_017139374.1|DMIR
OG0010717	LOC6544116|XP_001973112.2|DERE	LOC108152182|XP_017136810.1|DMIR
OG0010718	LOC6545707|XP_001972720.1|DERE	LOC108152194|XP_017136837.1|DMIR
OG0010719	LOC6553280|XP_001979198.3|DERE	LOC108155688|XP_017142149.1|DMIR
OG0010720	LOC6544556|XP_015013057.1|DERE	LOC108151045|XP_017134904.1|DMIR
OG0010721	LOC6544342|XP_001973085.1|DERE	LOC108165522|XP_017157068.1|DMIR
OG0010722	LOC6548471|XP_001975190.1|DERE	LOC117188482|XP_033248309.1|DMIR, LOC108159058|XP_017147486.2|DMIR
OG0010723	LOC6544199|XP_001973741.2|DERE	LOC108150786|XP_017134576.1|DMIR
OG0010724	LOC6547642|XP_001974959.2|DERE	LOC117191659|XP_033252357.1|DMIR, LOC108158004|XP_017145635.1|DMIR
OG0010725	LOC6547638|XP_001974955.1|DERE	LOC108158006|XP_033252358.1|DMIR, LOC117187773|XP_033246482.1|DMIR
OG0010726	LOC6548661|XP_001975383.1|DERE	LOC108159155|XP_017147642.1|DMIR
OG0010727	LOC6542094|XP_001970691.1|DERE	LOC117188478|XP_033248292.1|DMIR, LOC108159370|XP_017148087.2|DMIR
OG0010728	LOC6541827|XP_001970672.1|DERE	LOC117188496|XP_033248339.1|DMIR, LOC108158222|XP_017145942.2|DMIR
OG0010729	LOC6541650|XP_001970744.1|DERE	LOC117189886|XP_033250857.1|DMIR, LOC108158757|XP_017146858.1|DMIR
OG0010730	LOC26526816|XP_015012861.1|DERE	LOC117188078|XP_033247277.1|DMIR, LOC108158162|XP_017145874.2|DMIR
OG0010731	LOC6547597|XP_001974896.2|DERE	LOC108161017|XP_017150818.1|DMIR, LOC117194159|XP_033254706.1|DMIR
OG0010732	LOC26527099|XP_015012909.1|DERE	LOC117190014|XP_033250996.1|DMIR, LOC108158160|XP_017145872.1|DMIR
OG0010733	LOC6548388|XP_026836371.1|DERE	LOC108160730|XP_033247515.1|DMIR
OG0010734	LOC6548817|XP_001975602.1|DERE	LOC108160981|XP_017150773.1|DMIR
OG0010735	LOC6547177|XP_001976075.1|DERE	LOC108160775|XP_017150466.1|DMIR
OG0010736	LOC6542677|XP_001970785.1|DERE	LOC108161015|XP_017150816.1|DMIR
OG0010737	LOC26526092|XP_015015446.1|DERE	LOC108160909|XP_033250427.1|DMIR
OG0010738	LOC6554421|XP_001981922.1|DERE	LOC108155169|XP_017141324.1|DMIR
OG0010739	LOC26526891|XP_026831562.1|DERE	LOC108155869|XP_033245463.1|DMIR
OG0010740	LOC6552335|XP_026837565.1|DERE	LOC108157716|XP_017145375.1|DMIR
OG0010741	LOC6553888|XP_026837663.1|DERE	LOC108157679|XP_017145334.1|DMIR
OG0010742	LOC6552504|XP_001979812.1|DERE	LOC117187020|XP_033244532.1|DMIR, LOC117187156|XP_033245112.1|DMIR
OG0010743	LOC6553834|XP_001979499.1|DERE	LOC108156613|XP_017143657.1|DMIR
OG0010744	LOC6553232|XP_001979226.1|DERE	LOC108157291|XP_017144779.1|DMIR
OG0010745	LOC6553269|XP_001980128.1|DERE	LOC108155416|XP_017141702.1|DMIR
OG0010746	LOC6552465|XP_001980883.2|DERE	LOC108156828|XP_017144020.1|DMIR, LOC108156104|XP_017142888.2|DMIR
OG0010747	LOC6555488|XP_026835724.1|DERE	LOC108156474|XP_033244858.1|DMIR
OG0010748	LOC6552467|XP_001979826.1|DERE	LOC108157858|XP_017145553.1|DMIR
OG0010749	LOC6554841|XP_001981997.1|DERE	LOC108156866|XP_017144083.1|DMIR
OG0010750	LOC6554840|XP_026836704.1|DERE	LOC108156860|XP_017144076.1|DMIR
OG0010751	LOC6554049|XP_001979534.1|DERE	LOC108155315|XP_033245827.1|DMIR
OG0010752	LOC26526570|XP_015009387.2|DERE	LOC108157378|XP_017144897.1|DMIR
OG0010753	LOC6554879|XP_001982217.1|DERE	LOC108155439|XP_017141741.1|DMIR
OG0010754	LOC6551942|XP_001980630.1|DERE	LOC108155387|XP_017141656.1|DMIR
OG0010755	LOC6555405|XP_001981655.1|DERE	LOC108153963|XP_033245903.1|DMIR
OG0010756	LOC6555430|XP_001981656.2|DERE	LOC108153964|XP_017139550.2|DMIR
OG0010757	LOC6554623|XP_001981345.1|DERE	LOC108154452|XP_017140213.1|DMIR
OG0010758	LOC6554600|XP_001981335.1|DERE	LOC108156067|XP_017142839.2|DMIR
OG0010759	LOC6554812|XP_001981112.1|DERE	LOC108154626|XP_017140437.1|DMIR
OG0010760	LOC6551875|XP_001980599.1|DERE	LOC108156777|XP_017143938.1|DMIR
OG0010761	LOC6553014|XP_001979105.1|DERE	LOC108153894|XP_017139480.1|DMIR
OG0010762	LOC6554280|XP_001981476.2|DERE	LOC108154907|XP_017140848.1|DMIR
OG0010763	LOC6555394|XP_001982350.1|DERE	LOC108155990|XP_017142677.1|DMIR
OG0010764	LOC6555304|XP_001982325.1|DERE	LOC108154316|XP_017140064.2|DMIR
OG0010765	LOC6555357|XP_001981436.1|DERE	LOC108157740|XP_017145407.1|DMIR
OG0010766	LOC6552255|XP_001980736.3|DERE	LOC108157364|XP_017144879.1|DMIR
OG0010767	LOC6555030|XP_026838313.1|DERE	LOC108155697|XP_017142161.1|DMIR
OG0010768	LOC6555238|XP_001981645.2|DERE	LOC108154630|XP_017140442.1|DMIR
OG0010769	LOC6554144|XP_001981903.1|DERE	LOC108157480|XP_017145054.1|DMIR
OG0010770	LOC6554363|XP_001981253.1|DERE	LOC108156371|XP_017143268.1|DMIR
OG0010771	LOC6542156|XP_001970535.1|DERE	LOC108158202|XP_017145914.1|DMIR
OG0010772	LOC6552197|XP_001979739.3|DERE	LOC108153876|XP_017139465.1|DMIR
OG0010773	LOC6552217|XP_001979740.1|DERE	LOC108154709|XP_017140548.1|DMIR
OG0010774	LOC6552150|XP_001978823.1|DERE	LOC108156339|XP_017143227.1|DMIR
OG0010775	LOC113563743|XP_026831795.1|DERE	LOC108153920|XP_017139505.2|DMIR
OG0010776	LOC6548791|XP_001973979.1|DERE	LOC108163392|XP_017154138.1|DMIR
OG0010777	LOC6553983|XP_001980440.1|DERE	LOC108157591|XP_017145207.1|DMIR
OG0010778	LOC6553870|XP_001980469.3|DERE	LOC108154439|XP_017140201.1|DMIR
OG0010779	LOC6553835|XP_001980474.1|DERE	LOC108157402|XP_017144935.1|DMIR
OG0010780	LOC6554794|XP_001982225.2|DERE	LOC108156915|XP_017144152.2|DMIR
OG0010781	LOC6552968|XP_001980969.1|DERE	LOC108156452|XP_033244808.1|DMIR
OG0010782	LOC6553909|XP_001979525.1|DERE	LOC108154980|XP_017141007.1|DMIR
OG0010783	LOC6553255|XP_001980122.1|DERE	LOC108155556|XP_017141936.1|DMIR
OG0010784	LOC6548164|XP_001975270.2|DERE	LOC108159293|XP_017147950.2|DMIR
OG0010785	LOC6546954|XP_001976023.2|DERE	LOC108158433|XP_017146204.1|DMIR
OG0010786	LOC6546701|XP_026836182.1|DERE	LOC108159220|XP_017147809.1|DMIR
OG0010787	LOC6546808|XP_001975918.1|DERE	LOC117190371|XP_033251342.1|DMIR, LOC108158440|XP_033246204.1|DMIR
OG0010788	LOC26526246|XP_015012764.1|DERE	LOC108159072|XP_017147511.2|DMIR
OG0010789	LOC6547119|XP_001975473.1|DERE	LOC117192852|XP_033253496.1|DMIR, LOC117192854|XP_033253499.1|DMIR, LOC108160472|XP_017149980.1|DMIR, LOC117193364|XP_033253972.1|DMIR, LOC108160471|XP_017149977.1|DMIR
OG0010790	LOC6548995|XP_001975546.1|DERE	LOC117185968|XP_033252872.1|DMIR, LOC108160434|XP_017149931.1|DMIR, LOC117185897|XP_033246560.1|DMIR
OG0010791	LOC6555988|XP_001982853.1|DERE	LOC108163377|XP_017154119.2|DMIR
OG0010792	LOC6550255|XP_001977681.1|DERE	LOC108159829|XP_017148899.1|DMIR
OG0010793	LOC6549987|XP_026837295.1|DERE	LOC108163251|XP_017154303.1|DMIR
OG0010794	LOC6543947|XP_001971924.2|DERE	LOC108157755|XP_017145424.1|DMIR
OG0010795	LOC26526207|XP_015014240.1|DERE	LOC117188759|XP_033248987.1|DMIR
OG0010797	LOC6544970|XP_001973237.1|DERE	LOC108150811|XP_017134605.1|DMIR, LOC108154302|XP_017140045.1|DMIR
OG0010798	LOC6545085|XP_026833492.1|DERE	LOC108153099|XP_017138372.1|DMIR
OG0010799	LOC6545292|XP_001972631.1|DERE	LOC108152434|XP_017137255.1|DMIR
OG0010800	LOC113563889|XP_026832622.1|DERE	LOC108151745|XP_017136056.1|DMIR
OG0010801	LOC6541179|XP_001969643.1|DERE	LOC108163422|XP_017154180.1|DMIR
OG0010802	LOC6543407|XP_001968702.1|DERE	LOC108161389|XP_017151127.1|DMIR
OG0010803	LOC6542665|XP_026835062.1|DERE	LOC108151028|XP_017134880.1|DMIR
OG0010804	LOC6543065|XP_026835033.1|DERE	LOC108164208|XP_017155328.1|DMIR
OG0010806	LOC6541259|XP_001969879.1|DERE	LOC108162826|XP_017153241.1|DMIR
OG0010807	LOC6540688|XP_001968870.1|DERE	LOC108164179|XP_017155286.1|DMIR
OG0010808	LOC6550677|XP_001978035.3|DERE	LOC117186144|XP_033242212.1|DMIR
OG0010810	LOC6546992|XP_001976034.1|DERE	LOC108159830|XP_017148897.1|DMIR, LOC117193207|XP_033253850.1|DMIR
OG0010820	LOC6544984|XP_001971552.1|DERE	LOC108153149|XP_017138440.1|DMIR
OG0010821	LOC6548906|XP_001974173.1|DERE	LOC108163894|XP_017154903.1|DMIR
OG0010824	LOC6544407|XP_001972037.1|DERE	LOC108150772|XP_033243069.1|DMIR
OG0010825	LOC6549160|XP_001975720.3|DERE	LOC108160772|XP_033247420.1|DMIR
OG0010827	LOC6552498|XP_001980853.2|DERE	LOC108155294|XP_017141498.1|DMIR
OG0010828	LOC6549749|XP_001977352.1|DERE	LOC108153144|XP_017138438.1|DMIR
OG0010830	LOC6541694|XP_001969436.2|DERE	LOC108161329|XP_017151053.1|DMIR
OG0010831	LOC113564040|XP_026834028.1|DERE	LOC117188870|XP_033249282.1|DMIR, LOC117188871|XP_033249283.1|DMIR
OG0010832	LOC6548504|XP_001976653.1|DERE	LOC108160023|XP_017149248.2|DMIR, LOC117188019|XP_033247044.1|DMIR
OG0010833	LOC6547918|XP_026836253.1|DERE	LOC108154659|XP_017140484.1|DMIR
OG0010834	LOC6550001|XP_001977467.2|DERE	LOC117186579|XP_033243432.1|DMIR, LOC108158297|XP_033242979.1|DMIR
OG0010835	LOC6550404|XP_026837699.1|DERE	LOC108154625|XP_033252201.1|DMIR
OG0010837	LOC6546296|XP_026832916.1|DERE	LOC108151661|XP_017135871.2|DMIR
OG0010838	LOC113563966|XP_026833871.1|DERE	LOC108152495|XP_017137359.1|DMIR
OG0010839	LOC6545752|XP_001973450.1|DERE	LOC108152044|XP_017136536.1|DMIR
OG0010840	LOC6545891|XP_026832509.1|DERE	LOC108151016|XP_017134866.1|DMIR
OG0010841	LOC6540895|XP_001969583.2|DERE	LOC108163733|XP_017154679.1|DMIR
OG0010842	LOC26526925|XP_015015575.2|DERE	LOC117190830|XP_033251757.1|DMIR, LOC117185955|XP_033251825.1|DMIR, LOC108160063|XP_017149299.1|DMIR
OG0010843	LOC26526265|XP_015012768.1|DERE	LOC108159715|XP_017148724.2|DMIR
OG0010844	LOC6555179|XP_001982277.1|DERE	LOC108154288|XP_017140028.1|DMIR
OG0010845	LOC6551278|XP_001976897.1|DERE	LOC108151580|XP_017135748.1|DMIR
OG0010846	LOC26526806|XP_015009408.1|DERE	LOC108157459|XP_017145020.1|DMIR
OG0010847	LOC6551500|XP_015010881.1|DERE	LOC108151095|XP_017134977.1|DMIR
OG0010848	LOC6550732|XP_001978155.1|DERE	LOC108157134|XP_017144563.1|DMIR
OG0010849	LOC6550987|XP_001976863.1|DERE	LOC108165242|XP_017156768.1|DMIR
OG0010850	LOC6551145|XP_026838090.1|DERE	LOC108165585|XP_017157146.1|DMIR
OG0010852	LOC6547943|XP_001976461.2|DERE	LOC108151861|XP_017136241.1|DMIR, LOC108161571|XP_017151349.1|DMIR
OG0010853	LOC6555592|XP_026837674.1|DERE	LOC108164857|XP_017156278.1|DMIR
OG0010854	LOC6550232|XP_026837560.1|DERE	LOC108154188|XP_017139917.1|DMIR
OG0010855	LOC6550320|XP_001976768.1|DERE	LOC108152010|XP_017136516.1|DMIR
OG0010856	LOC6551574|XP_001977295.1|DERE	LOC108151079|XP_017134954.1|DMIR
OG0010858	LOC6550147|XP_001977544.1|DERE	LOC108152281|XP_017136991.1|DMIR
OG0010859	LOC6540863|XP_001969554.1|DERE	LOC108163745|XP_017154702.1|DMIR
OG0010862	LOC6541197|XP_001968425.1|DERE	LOC108161555|XP_017151327.1|DMIR
OG0010863	LOC6542144|XP_001969366.1|DERE	LOC108162054|XP_017152080.1|DMIR
OG0010864	LOC26526390|XP_026836336.1|DERE	LOC108162107|XP_017152166.1|DMIR
OG0010865	LOC6542705|XP_026834805.1|DERE	LOC108163814|XP_017154794.1|DMIR
OG0010866	LOC6545724|XP_015013561.1|DERE	LOC108151206|XP_017135170.1|DMIR
OG0010867	LOC26526638|XP_015014321.1|DERE	LOC108150959|XP_017134781.1|DMIR
OG0010868	LOC6543734|XP_001971941.1|DERE	LOC108151816|XP_017136163.1|DMIR
OG0010869	LOC26526355|XP_015014264.2|DERE	LOC108151827|XP_017136185.1|DMIR
OG0010870	LOC26526118|XP_015014223.1|DERE	LOC108165347|XP_017156869.1|DMIR
OG0010871	LOC26526508|XP_015014291.1|DERE	LOC108150781|XP_017134569.1|DMIR
OG0010872	LOC26527056|XP_026832821.1|DERE	LOC108153129|XP_017138407.1|DMIR
OG0010873	LOC6544086|XP_001972991.1|DERE	LOC108153578|XP_017139147.1|DMIR
OG0010874	LOC113563969|XP_026833876.1|DERE, LOC26526688|XP_026833877.1|DERE	LOC108151129|XP_017135040.1|DMIR
OG0010875	LOC6544300|XP_001971442.1|DERE	LOC117186320|XP_033242841.1|DMIR
OG0010876	LOC6544149|XP_001973004.1|DERE	LOC108151600|XP_017135769.2|DMIR
OG0010877	LOC6546217|XP_001972912.1|DERE	LOC108153680|XP_017139285.1|DMIR
OG0010878	LOC6545739|XP_001972746.1|DERE	LOC108151137|XP_017135051.1|DMIR
OG0010879	LOC26526774|XP_015014343.2|DERE	LOC108165311|XP_017156835.1|DMIR
OG0010880	LOC6546246|XP_001972853.2|DERE	LOC108153665|XP_017139268.1|DMIR
OG0010881	LOC6546632|XP_001975848.2|DERE	LOC108160977|XP_017150766.1|DMIR
OG0010882	LOC6548844|XP_001975358.1|DERE	LOC108158282|XP_017146009.1|DMIR
OG0010883	LOC6546003|XP_001972815.1|DERE	LOC108150756|XP_017134539.1|DMIR
OG0010885	LOC6544958|XP_001972638.1|DERE	LOC108153497|XP_017139037.1|DMIR
OG0010886	LOC6546089|XP_001972781.1|DERE	LOC108155088|XP_033244469.1|DMIR
OG0010887	LOC6545140|XP_001972771.2|DERE	LOC108153608|XP_033243417.1|DMIR
OG0010888	LOC6547276|XP_001976099.1|DERE	LOC108158922|XP_017147214.1|DMIR
OG0010889	LOC6546900|XP_026836691.1|DERE	LOC108159883|XP_017148986.2|DMIR
OG0010890	LOC6541068|XP_001970370.2|DERE	LOC117193105|XP_033253717.1|DMIR, LOC117193263|XP_033253892.1|DMIR, LOC108160279|XP_017149650.1|DMIR, LOC117188045|XP_033247140.1|DMIR
OG0010891	LOC6543934|XP_001973024.1|DERE	LOC108159132|XP_017147615.2|DMIR
OG0010892	LOC6548351|XP_001975315.1|DERE	LOC117192872|XP_033253515.1|DMIR, LOC108159555|XP_017148470.1|DMIR
OG0010893	LOC6542212|XP_001970480.1|DERE	LOC108160342|XP_017149772.2|DMIR, LOC117187965|XP_033246869.1|DMIR
OG0010894	LOC26526300|XP_015012777.1|DERE	LOC108160060|XP_017149295.1|DMIR
OG0010895	LOC6548325|XP_001975160.1|DERE	LOC108160061|XP_017149296.1|DMIR
OG0010897	LOC6552974|XP_001980115.2|DERE	LOC108157157|XP_017144555.1|DMIR
OG0010898	LOC6552375|XP_001978886.1|DERE	LOC108157495|XP_017145081.1|DMIR
OG0010901	LOC6553632|XP_026839570.1|DERE	LOC108154508|XP_017140297.2|DMIR
OG0010903	LOC6554936|XP_001981117.1|DERE	LOC108154521|XP_017140311.1|DMIR
OG0010904	LOC6551879|XP_026835006.1|DERE	LOC108155935|XP_017142582.1|DMIR
OG0010905	LOC6554610|XP_001981562.1|DERE	LOC108154754|XP_017140618.1|DMIR
OG0010907	LOC6553211|XP_001979213.1|DERE	LOC108154447|XP_017140207.1|DMIR
OG0010908	LOC6554058|XP_026831970.1|DERE, LOC113563759|XP_026831972.1|DERE	LOC108153863|XP_017139449.1|DMIR
OG0010909	LOC26526890|XP_015010535.1|DERE	LOC108157647|XP_017145285.1|DMIR
OG0010910	LOC6555358|XP_001981437.1|DERE	LOC108154029|XP_017139611.1|DMIR
OG0010911	LOC6552100|XP_001978870.1|DERE	LOC108154116|XP_017139730.1|DMIR
OG0010912	LOC6553163|XP_001980023.3|DERE	LOC108154808|XP_017140696.1|DMIR
OG0010913	LOC6554909|XP_015009240.2|DERE	LOC108157503|XP_017145091.2|DMIR
OG0010914	LOC6549318|XP_001974489.3|DERE	LOC117191882|XP_033252536.1|DMIR, LOC108160180|XP_017149495.1|DMIR
OG0010915	LOC6548000|XP_001975279.2|DERE	LOC108160441|XP_017149940.2|DMIR, LOC117187697|XP_033246298.1|DMIR
OG0010916	LOC6548035|XP_001975248.1|DERE	LOC108158241|XP_017145963.1|DMIR
OG0010917	LOC26526057|XP_026835649.1|DERE	LOC117189754|XP_033250722.1|DMIR, LOC108159174|XP_017147709.1|DMIR
OG0010918	LOC6548940|XP_001974218.2|DERE	LOC108163533|XP_017154375.1|DMIR
