Orthogroup	DSUP.longest_only	DANA.longest_only
OG0008093	LOC119558310|XP_037727640.1|DSUP	LOC6502126|XP_001966160.3|DANA
OG0008094	LOC119547539|XP_037710364.1|DSUP	LOC6497949|XP_001961782.1|DANA
OG0008095	LOC119556058|XP_037723797.1|DSUP	LOC6499415|XP_001954683.3|DANA
OG0008096	LOC119556336|XP_037724354.1|DSUP	LOC6504601|XP_001966550.3|DANA
OG0008097	LOC119558253|XP_037727508.1|DSUP	LOC6501890|XP_032308110.1|DANA
OG0008098	LOC119553654|XP_037720068.1|DSUP	LOC6507818|XP_001956410.1|DANA
OG0008099	LOC119553315|XP_037719569.1|DSUP	LOC6493202|XP_001957254.1|DANA
OG0008100	LOC119547101|XP_037709735.1|DSUP	LOC6503399|XP_032312329.1|DANA
OG0008101	LOC119558280|XP_037727583.1|DSUP	LOC6505214|XP_032307829.1|DANA
OG0008102	LOC119562950|XP_037732051.1|DSUP	LOC26514712|XP_014767323.1|DANA
OG0008103	LOC119558298|XP_037727618.1|DSUP	LOC6498793|XP_001967267.1|DANA
OG0008104	LOC119554960|XP_037722015.1|DSUP	LOC6506714|XP_001957380.1|DANA
OG0008105	LOC119560919|XP_037730551.1|DSUP	LOC6499690|XP_032312052.1|DANA
OG0008106	LOC119552850|XP_037718652.1|DSUP	LOC6493868|XP_001958589.1|DANA
OG0008107	LOC119563328|XP_037732599.1|DSUP	LOC6501171|XP_001954687.2|DANA
OG0008108	LOC119556708|XP_037725032.1|DSUP	LOC6504670|XP_001966439.1|DANA
OG0008109	LOC119556863|XP_037725263.1|DSUP	LOC6503800|XP_001963721.2|DANA
OG0008110	LOC119556406|XP_037724519.1|DSUP	LOC6508747|XP_001963597.1|DANA
OG0008111	LOC119557087|XP_037725569.1|DSUP	LOC6504138|XP_001964258.1|DANA
OG0008112	LOC119556968|XP_037725406.1|DSUP	LOC6504858|XP_032309001.1|DANA
OG0008113	LOC119557716|XP_037726526.1|DSUP	LOC6504074|XP_001964128.1|DANA
OG0008114	LOC119557715|XP_037726525.1|DSUP	LOC6503574|XP_001964129.1|DANA
OG0008115	LOC119558285|XP_037727589.1|DSUP	LOC6503071|XP_032308882.1|DANA
OG0008116	LOC119558307|XP_037727637.1|DSUP	LOC6503034|XP_032308914.1|DANA
OG0008117	LOC119556032|XP_037723741.1|DSUP	LOC6503168|XP_001963566.3|DANA
OG0008118	LOC119557093|XP_037725583.1|DSUP	LOC6504607|XP_001966536.2|DANA
OG0008119	LOC119558279|XP_037727582.1|DSUP	LOC6503129|XP_001963477.1|DANA
OG0008120	LOC119556494|XP_037724681.1|DSUP	LOC6503007|XP_001963425.3|DANA
OG0008121	LOC119551704|XP_037717105.1|DSUP	LOC6496233|XP_001960508.1|DANA
OG0008122	LOC119557953|XP_037726916.1|DSUP	LOC6504107|XP_001964191.1|DANA
OG0008123	LOC119557198|XP_037725779.1|DSUP	LOC6503010|XP_001963417.1|DANA
OG0008124	LOC119555970|XP_037723623.1|DSUP	LOC6504879|XP_032309259.1|DANA
OG0008125	LOC119558405|XP_037727865.1|DSUP	LOC6508049|XP_001966006.3|DANA
OG0008126	LOC119555936|XP_037723568.1|DSUP	LOC6503606|XP_014760994.2|DANA
OG0008127	LOC119558196|XP_037727410.1|DSUP	LOC6504933|XP_001966611.1|DANA
OG0008128	LOC119556937|XP_037725357.1|DSUP	LOC6504894|XP_001966546.1|DANA
OG0008129	LOC119556331|XP_037724350.1|DSUP	LOC6503942|XP_001963887.2|DANA
OG0008130	LOC119557287|XP_037725905.1|DSUP	LOC6503158|XP_001963540.2|DANA
OG0008131	LOC119557674|XP_037726470.1|DSUP	LOC6504667|XP_001966443.3|DANA
OG0008132	LOC119553076|XP_037719137.1|DSUP	LOC6503434|XP_001967471.1|DANA
OG0008133	LOC119556645|XP_037724905.1|DSUP	LOC6504007|XP_001963993.1|DANA
OG0008134	LOC119555934|XP_037723562.1|DSUP	LOC6503607|XP_032308491.1|DANA
OG0008135	LOC119550771|XP_037715632.1|DSUP	LOC6499634|XP_014766156.1|DANA
OG0008136	LOC119546441|XP_037708644.1|DSUP	LOC6497241|XP_001962492.2|DANA
OG0008137	LOC119557121|XP_037725632.1|DSUP	LOC6503550|XP_001964176.2|DANA
OG0008138	LOC119552955|XP_037718866.1|DSUP	LOC6506796|XP_001957221.2|DANA
OG0008139	LOC119551297|XP_037716504.1|DSUP	LOC6494052|XP_001961076.1|DANA
OG0008140	LOC119558406|XP_037727866.1|DSUP	LOC6502221|XP_001966007.1|DANA
OG0008141	LOC119556341|XP_037724368.1|DSUP	LOC6505024|XP_001965613.1|DANA
OG0008142	LOC119556110|XP_037723909.1|DSUP	LOC6503119|XP_001963457.1|DANA
OG0008143	LOC119557729|XP_037726540.1|DSUP	LOC6499255|XP_001955014.1|DANA
OG0008144	LOC119551294|XP_037716501.1|DSUP	LOC6495937|XP_001959888.1|DANA
OG0008145	LOC119556471|XP_037724647.1|DSUP	LOC6503593|XP_032308443.1|DANA
OG0008146	LOC119557759|XP_037726582.1|DSUP	LOC6503823|XP_001963672.1|DANA
OG0008147	LOC119556430|XP_037724584.1|DSUP	LOC6503626|XP_001964040.1|DANA
OG0008148	LOC119557962|XP_037726933.1|DSUP	LOC6503014|XP_032308971.1|DANA
OG0008149	LOC119558091|XP_037727228.1|DSUP	LOC6503535|XP_001964198.1|DANA
OG0008150	LOC119557637|XP_037726399.1|DSUP	LOC6503103|XP_001963427.1|DANA
OG0008151	LOC119556883|XP_037725288.1|DSUP	LOC6503804|XP_032308605.1|DANA
OG0008152	LOC119557046|XP_037725519.1|DSUP	LOC6504857|XP_032309058.1|DANA
OG0008153	LOC119550395|XP_037714973.1|DSUP	LOC6494772|XP_001959697.1|DANA
OG0008154	LOC119553859|XP_037720440.1|DSUP	LOC6507809|XP_001956390.1|DANA
OG0008155	LOC119554635|XP_037721560.1|DSUP	LOC6507907|XP_001956576.1|DANA
OG0008156	LOC119546193|XP_037708250.1|DSUP	LOC6505618|XP_001964588.2|DANA
OG0008157	LOC119560398|XP_037729758.1|DSUP	LOC6500305|XP_001952936.1|DANA
OG0008158	LOC119556712|XP_037725038.1|DSUP	LOC6502134|XP_001966144.1|DANA
OG0008159	LOC119554071|XP_037720743.1|DSUP	LOC26514406|XP_014765616.1|DANA
OG0008160	LOC119549131|XP_037712825.1|DSUP	LOC6495456|XP_032307077.1|DANA
OG0008162	LOC119556120|XP_037723934.1|DSUP	LOC6505224|XP_001965578.1|DANA
OG0008163	LOC119552833|XP_037718616.1|DSUP	LOC6506631|XP_001957505.1|DANA
OG0008164	LOC119556205|XP_037724090.1|DSUP	LOC6504691|XP_001966394.1|DANA
OG0008165	LOC119557119|XP_037725628.1|DSUP	LOC6504877|XP_032309287.1|DANA
OG0008166	LOC119558033|XP_037727102.1|DSUP	LOC6502158|XP_001966107.1|DANA
OG0008167	LOC119557023|XP_037725491.1|DSUP	LOC6504063|XP_032308498.1|DANA
OG0008168	LOC119556808|XP_037725188.1|DSUP	LOC6503591|XP_001964102.1|DANA
OG0008169	LOC119557836|XP_037726740.1|DSUP	LOC6504775|XP_032309109.1|DANA
OG0008170	LOC119551224|XP_037716389.1|DSUP	LOC6495670|XP_001959353.1|DANA
OG0008171	LOC119558325|XP_037727669.1|DSUP	LOC6503684|XP_032308548.1|DANA
OG0008172	LOC119559930|XP_037729065.1|DSUP	LOC6499296|XP_001954923.1|DANA
OG0008173	LOC119546108|XP_037708122.1|DSUP	LOC6498376|XP_001962669.1|DANA
OG0008174	LOC119559406|XP_037728403.1|DSUP	LOC6496557|XP_001961141.1|DANA
OG0008175	LOC119558124|XP_037727284.1|DSUP	LOC6501989|XP_001966827.3|DANA
OG0008176	LOC119556337|XP_037724355.1|DSUP	LOC6504896|XP_032309263.1|DANA
OG0008177	LOC119556176|XP_037724026.1|DSUP	LOC6503600|XP_001964082.1|DANA
OG0008178	LOC119556256|XP_037724229.1|DSUP	LOC6503937|XP_001963877.1|DANA
OG0008179	LOC119557429|XP_037726109.1|DSUP	LOC6502985|XP_001963468.1|DANA
OG0008180	LOC119556274|XP_037724251.1|DSUP	LOC6504706|XP_001966356.1|DANA
OG0008181	LOC119556277|XP_037724255.1|DSUP	LOC6504791|XP_001966355.1|DANA
OG0008182	LOC119549072|XP_037712708.1|DSUP	LOC6495413|XP_001958787.1|DANA
OG0008183	LOC119551320|XP_037716544.1|DSUP	LOC6494254|XP_032306476.1|DANA
OG0008184	LOC119546729|XP_037709147.1|DSUP	LOC26515528|XP_014762444.2|DANA
OG0008185	LOC119546271|XP_037708375.1|DSUP	LOC6500285|XP_001952887.1|DANA
OG0008186	LOC119551669|XP_037717050.1|DSUP	LOC6494136|XP_001960894.1|DANA
OG0008187	LOC119551670|XP_037717051.1|DSUP	LOC6496428|XP_001960893.1|DANA
OG0008188	LOC119548460|XP_037711656.1|DSUP	LOC6506647|XP_001965220.1|DANA
OG0008189	LOC119546195|XP_037708248.1|DSUP	LOC6498427|XP_001962793.1|DANA
OG0008190	LOC119555346|XP_037722612.1|DSUP	LOC6507077|XP_001956707.2|DANA
OG0008191	LOC119557225|XP_037725833.1|DSUP	LOC6503962|XP_001963924.3|DANA
OG0008192	LOC119557331|XP_037725980.1|DSUP	LOC6502980|XP_001963478.1|DANA
OG0008193	LOC119556602|XP_037724842.1|DSUP	LOC6504523|XP_014759487.1|DANA
OG0008194	LOC119548467|XP_037711662.1|DSUP	LOC6497715|XP_001961499.1|DANA
OG0008195	LOC119559470|XP_037728509.1|DSUP	LOC26514078|XP_032307155.1|DANA
OG0008196	LOC119550367|XP_037714937.1|DSUP	LOC6496369|XP_001960777.3|DANA
OG0008197	LOC119554205|XP_037720933.1|DSUP	LOC6507830|XP_001956433.3|DANA
OG0008198	LOC119556563|XP_037724785.1|DSUP	LOC6504721|XP_001966334.3|DANA
OG0008199	LOC119558126|XP_037727286.1|DSUP	LOC6501837|XP_001966829.1|DANA
OG0008200	LOC119550576|XP_037715295.1|DSUP	LOC6496616|XP_001961271.1|DANA
OG0008201	LOC119554634|XP_037721559.1|DSUP	LOC6507153|XP_001956578.1|DANA
OG0008202	LOC119555635|XP_037723084.1|DSUP	LOC6507918|XP_014765510.1|DANA
OG0008203	LOC119554238|XP_037721000.1|DSUP	LOC6507449|XP_001955989.1|DANA
OG0008204	LOC119557615|XP_037726351.1|DSUP	LOC6503751|XP_001963808.1|DANA
OG0008205	LOC119557267|XP_037725881.1|DSUP	LOC6506121|XP_001958507.1|DANA
OG0008206	LOC119555465|XP_037722798.1|DSUP	LOC6493234|XP_001957323.1|DANA
OG0008208	LOC119551389|XP_037716642.1|DSUP	LOC6495887|XP_032306443.1|DANA
OG0008209	LOC119555095|XP_037722241.1|DSUP	LOC6506840|XP_032309526.1|DANA
OG0008210	LOC119554625|XP_037721549.1|DSUP	LOC6506119|XP_032309994.1|DANA
OG0008211	LOC119548049|XP_037711057.1|DSUP	LOC6496960|XP_001963051.1|DANA
OG0008212	LOC119554086|XP_037720757.1|DSUP	LOC6506347|XP_001958058.1|DANA
OG0008213	LOC119556138|XP_037723961.1|DSUP	LOC6504767|XP_032309064.1|DANA
OG0008214	LOC119553625|XP_037720023.1|DSUP	LOC6507316|XP_001956257.1|DANA
OG0008215	LOC119557944|XP_037726892.1|DSUP	LOC6504490|XP_032308334.1|DANA
OG0008216	LOC119555643|XP_037723106.1|DSUP	LOC6507940|XP_001956652.1|DANA
OG0008217	LOC119556426|XP_037724573.1|DSUP	LOC6502984|XP_014761274.1|DANA
OG0008218	LOC119549268|XP_037713107.1|DSUP	LOC26515584|XP_014764143.1|DANA
OG0008219	LOC119557806|XP_037726664.1|DSUP	LOC6501950|XP_032308354.1|DANA
OG0008220	LOC119555877|XP_037723459.1|DSUP	LOC6503176|XP_001963583.1|DANA
OG0008221	LOC119545947|XP_037707824.1|DSUP	LOC6497868|XP_014761858.1|DANA
OG0008222	LOC119555679|XP_037723229.1|DSUP	LOC6493860|XP_001958576.1|DANA
OG0008223	LOC119552776|XP_037718514.1|DSUP	LOC6493609|XP_001958096.1|DANA
OG0008224	LOC119554055|XP_037720722.1|DSUP	LOC6493229|XP_001957312.1|DANA
OG0008225	LOC119558152|XP_037727319.1|DSUP	LOC6502239|XP_001966045.1|DANA
OG0008226	LOC119556947|XP_037725368.1|DSUP	LOC6503773|XP_001963770.1|DANA
OG0008227	LOC119553803|XP_037720353.1|DSUP	LOC6505926|XP_001964629.3|DANA
OG0008228	LOC119563099|XP_037732262.1|DSUP	LOC6506009|XP_032312371.1|DANA
OG0008229	LOC119545820|XP_037707643.1|DSUP	LOC6500240|XP_014766429.1|DANA
OG0008230	LOC119563490|XP_037732853.1|DSUP	LOC6501285|XP_001954920.1|DANA
OG0008232	LOC119553608|XP_037719994.1|DSUP	LOC6507587|XP_001955954.1|DANA
OG0008233	LOC119547195|XP_037709862.1|DSUP	LOC6498284|XP_001962459.1|DANA
OG0008234	LOC119550729|XP_037715560.1|DSUP	LOC6494389|XP_001960418.2|DANA
OG0008235	LOC119556811|XP_037725192.1|DSUP	LOC6502097|XP_001966220.1|DANA
OG0008236	LOC119559663|XP_037728640.1|DSUP	LOC6493896|XP_001961375.1|DANA
OG0008237	LOC119550787|XP_037715647.1|DSUP	LOC6496039|XP_001960098.2|DANA
OG0008238	LOC119553502|XP_037719850.1|DSUP	LOC6507657|XP_001956089.1|DANA
OG0008239	LOC119554900|XP_037721930.1|DSUP	LOC6493064|XP_001956976.1|DANA
OG0008240	LOC119551100|XP_037716207.1|DSUP	LOC6494832|XP_001959580.1|DANA
OG0008243	LOC119549549|XP_037713627.1|DSUP	LOC6495953|XP_001959920.1|DANA
OG0008244	LOC119560433|XP_037729800.1|DSUP	LOC6500840|XP_001954013.1|DANA
OG0008245	LOC119550061|XP_037714451.1|DSUP	LOC6494601|XP_001960029.1|DANA
OG0008246	LOC119550571|XP_037715289.1|DSUP	LOC6494307|XP_001960564.1|DANA
OG0008247	LOC119563199|XP_037732416.1|DSUP, LOC119563198|XP_037732415.1|DSUP	LOC6501332|XP_001955007.2|DANA
OG0008248	LOC119563310|XP_037732571.1|DSUP	LOC6505924|XP_001964628.1|DANA
OG0008249	LOC119562627|XP_037731786.1|DSUP	LOC6505562|XP_001964694.1|DANA
OG0008250	LOC119550406|XP_037714992.1|DSUP	LOC6494842|XP_001959564.1|DANA
OG0008251	LOC119552148|XP_037717874.1|DSUP	LOC6495526|XP_001959041.1|DANA
OG0008252	LOC119551738|XP_037717167.1|DSUP	LOC6495793|XP_001959596.1|DANA
OG0008253	LOC119551757|XP_037717212.1|DSUP	LOC6495211|XP_001958841.1|DANA
OG0008254	LOC119559033|XP_037728090.1|DSUP, LOC119555032|XP_037722107.1|DSUP	LOC6506705|XP_032310172.1|DANA
OG0008255	LOC119554726|XP_037721671.1|DSUP	LOC6493865|XP_001958583.1|DANA
OG0008256	LOC119549789|XP_037713982.1|DSUP	LOC6495097|XP_001959073.1|DANA
OG0008257	LOC119551189|XP_037716319.1|DSUP	LOC6503870|XP_001963752.1|DANA, LOC116655189|XP_032308620.1|DANA, LOC6503871|XP_032308619.1|DANA
OG0008258	LOC119547387|XP_037710163.1|DSUP	LOC6497926|XP_001961732.1|DANA
OG0008259	LOC119547089|XP_037709716.1|DSUP	LOC6506531|XP_001965195.2|DANA
OG0008260	LOC119555194|XP_037722378.1|DSUP	LOC6506878|XP_001957075.2|DANA
OG0008261	LOC119551680|XP_037717067.1|DSUP	LOC6494547|XP_001960134.2|DANA
OG0008262	LOC119559389|XP_037728377.1|DSUP	LOC6496665|XP_001961359.2|DANA
OG0008263	LOC119550955|XP_037715910.1|DSUP, LOC119550957|XP_037715912.1|DSUP	LOC6495119|XP_032307236.1|DANA
OG0008264	LOC119551726|XP_037717156.1|DSUP	LOC6495122|XP_001959011.1|DANA
OG0008265	LOC119563329|XP_037732601.1|DSUP	LOC6505532|XP_001964748.2|DANA
OG0008266	LOC119560293|XP_037729591.1|DSUP	LOC6500187|XP_001953055.1|DANA
OG0008267	LOC119545726|XP_037707471.1|DSUP	LOC6499259|XP_014765987.1|DANA
OG0008268	LOC119548699|XP_037712091.1|DSUP	LOC6497967|XP_001961812.1|DANA
OG0008269	LOC119547104|XP_037709734.1|DSUP	LOC6497383|XP_001962194.1|DANA
OG0008270	LOC119556374|XP_037724469.1|DSUP	LOC6505110|XP_014760297.1|DANA
OG0008271	LOC119553228|XP_037719424.1|DSUP	LOC6506897|XP_001957043.1|DANA
OG0008272	LOC119556192|XP_037724063.1|DSUP	LOC6504149|XP_032308803.1|DANA
OG0008273	LOC119563237|XP_037732471.1|DSUP	LOC6501157|XP_001954659.2|DANA
OG0008274	LOC119558017|XP_037727057.1|DSUP	LOC6502229|XP_001966026.1|DANA
OG0008275	LOC119558054|XP_037727132.1|DSUP	LOC6504053|XP_001964088.1|DANA
OG0008276	LOC119556185|XP_037724054.1|DSUP	LOC6504912|XP_032309262.1|DANA
OG0008277	LOC119557622|XP_037726375.1|DSUP	LOC6501916|XP_014759659.1|DANA
OG0008278	LOC119547094|XP_037709721.1|DSUP	LOC6498590|XP_001963122.1|DANA
OG0008279	LOC119556473|XP_037724650.1|DSUP	LOC6504247|XP_014759195.1|DANA
OG0008280	LOC119557903|XP_037726837.1|DSUP	LOC6504249|XP_001967380.3|DANA
OG0008281	LOC119557530|XP_037726231.1|DSUP	LOC6498741|XP_001967291.1|DANA
OG0008282	LOC119556925|XP_037725339.1|DSUP	LOC6504596|XP_001966559.1|DANA
OG0008283	LOC119556616|XP_037724861.1|DSUP	LOC6504952|XP_001965743.1|DANA
OG0008284	LOC119559766|XP_037728807.1|DSUP	LOC6501777|XP_032311756.1|DANA
OG0008285	LOC119557706|XP_037726508.1|DSUP	LOC6501904|XP_032308206.1|DANA
OG0008286	LOC119557300|XP_037725937.1|DSUP	LOC6503138|XP_032308948.1|DANA
OG0008287	LOC119556725|XP_037725051.1|DSUP	LOC6505150|XP_001965445.2|DANA
OG0008288	LOC119559744|XP_037728731.1|DSUP	LOC6501706|XP_001955806.1|DANA
OG0008289	LOC119551104|XP_037716214.1|DSUP	LOC26514426|XP_014767286.1|DANA
OG0008290	LOC119555988|XP_037723647.1|DSUP	LOC6504452|XP_001966962.1|DANA
OG0008291	LOC119558192|XP_037727401.1|DSUP	LOC6502277|XP_001966149.1|DANA
OG0008292	LOC119558016|XP_037727055.1|DSUP	LOC6502230|XP_001966027.2|DANA
OG0008293	LOC119546476|XP_037708694.1|DSUP	LOC6505625|XP_001964579.1|DANA
OG0008294	LOC119562888|XP_037731932.1|DSUP	LOC6500757|XP_001953860.1|DANA
OG0008295	LOC119556767|XP_037725121.1|DSUP	LOC6498760|XP_001967258.2|DANA
OG0008296	LOC119556353|XP_037724389.1|DSUP	LOC6502708|XP_032311961.1|DANA
OG0008297	LOC119556728|XP_037725058.1|DSUP	LOC6505151|XP_001965448.1|DANA
OG0008298	LOC119556960|XP_037725396.1|DSUP	LOC6503153|XP_032308890.1|DANA
OG0008299	LOC119553818|XP_037720378.1|DSUP	LOC6505907|XP_001964593.1|DANA
OG0008300	LOC119556952|XP_037725379.1|DSUP	LOC6504505|XP_001967037.1|DANA
OG0008301	LOC119560797|XP_037730357.1|DSUP	LOC6500624|XP_001953591.1|DANA
OG0008302	LOC119557734|XP_037726547.1|DSUP	LOC6504998|XP_001965664.1|DANA
OG0008303	LOC119556624|XP_037724872.1|DSUP	LOC6503468|XP_001964322.1|DANA
OG0008304	LOC119556434|XP_037724591.1|DSUP	LOC6503508|XP_032308799.1|DANA
OG0008306	LOC119557628|XP_037726385.1|DSUP	LOC6504463|XP_001966951.1|DANA
OG0008307	LOC119560782|XP_037730336.1|DSUP	LOC6501564|XP_001955478.1|DANA
OG0008309	LOC119546945|XP_037709513.1|DSUP	LOC6505767|XP_001965018.1|DANA
OG0008310	LOC119555028|XP_037722102.1|DSUP	LOC6506290|XP_032310171.1|DANA
OG0008311	LOC119558057|XP_037727135.1|DSUP	LOC6505219|XP_001965565.1|DANA
OG0008312	LOC119560397|XP_037729754.1|DSUP	LOC26513882|XP_014767224.1|DANA
OG0008313	LOC119555879|XP_037723462.1|DSUP	LOC6501963|XP_001966769.2|DANA
OG0008314	LOC119550183|XP_037714648.1|DSUP	LOC6494939|XP_001959360.1|DANA
OG0008315	LOC119553547|XP_037719913.1|DSUP	LOC6506617|XP_001957533.1|DANA
OG0008317	LOC119560953|XP_037730620.1|DSUP	LOC6501218|XP_014766949.1|DANA
OG0008318	LOC119556483|XP_037724665.1|DSUP	LOC6501796|XP_001967179.1|DANA
OG0008319	LOC119550412|XP_037714998.1|DSUP	LOC6496066|XP_001960147.1|DANA
OG0008320	LOC119556197|XP_037724073.1|DSUP	LOC6501852|XP_014759625.1|DANA
OG0008321	LOC119560065|XP_037729300.1|DSUP	LOC6505841|XP_001964469.1|DANA
OG0008322	LOC119546823|XP_037709343.1|DSUP	LOC26514442|XP_032311423.1|DANA
OG0008323	LOC119549872|XP_037714103.1|DSUP	LOC6500685|XP_001953722.1|DANA
OG0008324	LOC119558164|XP_037727354.1|DSUP	LOC6503496|XP_014760956.1|DANA
OG0008325	LOC119555998|XP_037723657.1|DSUP	LOC6504580|XP_001966590.1|DANA
OG0008326	LOC119554895|XP_037721929.1|DSUP	LOC6500703|XP_032308892.1|DANA
OG0008327	LOC119551025|XP_037716011.1|DSUP	LOC6494902|XP_001959461.1|DANA
OG0008328	LOC119557410|XP_037726087.1|DSUP	LOC6503077|XP_001963383.1|DANA
OG0008329	LOC119556714|XP_037725040.1|DSUP	LOC6503064|XP_001963359.1|DANA
OG0008330	LOC119550628|XP_037715385.1|DSUP	LOC6496438|XP_001960914.1|DANA
OG0008331	LOC119554965|XP_037722019.1|DSUP	LOC6493454|XP_001957784.1|DANA
OG0008332	LOC119554534|XP_037721414.1|DSUP	LOC6493371|XP_014764351.1|DANA
OG0008333	LOC119554792|XP_037721768.1|DSUP	LOC6506652|XP_001957472.1|DANA
OG0008334	LOC119553958|XP_037720579.1|DSUP	LOC6506653|XP_001957471.1|DANA
OG0008335	LOC119554656|XP_037721585.1|DSUP	LOC6506895|XP_001957044.1|DANA
OG0008336	LOC119554317|XP_037721107.1|DSUP	LOC26514663|XP_032309753.1|DANA
OG0008337	LOC119550307|XP_037714834.1|DSUP	LOC6495559|XP_032306002.1|DANA
OG0008338	LOC119553333|XP_037719592.1|DSUP	LOC6506234|XP_001958294.1|DANA
OG0008339	LOC119556129|XP_037723946.1|DSUP	LOC6501893|XP_001966718.1|DANA
OG0008340	LOC119551679|XP_037717066.1|DSUP	LOC6494544|XP_001960136.1|DANA
OG0008341	LOC119554049|XP_037720716.1|DSUP	LOC6506461|XP_001957834.2|DANA
OG0008342	LOC119555606|XP_037723031.1|DSUP	LOC6506872|XP_001957084.1|DANA
OG0008343	LOC119551942|XP_037717543.1|DSUP	LOC6499257|XP_001955013.1|DANA
OG0008344	LOC119554795|XP_037721772.1|DSUP	LOC6507466|XP_001955956.1|DANA
OG0008345	LOC119555213|XP_037722404.1|DSUP	LOC6506904|XP_001957027.1|DANA
OG0008346	LOC119556704|XP_037725029.1|DSUP	LOC6504773|XP_001966318.1|DANA
OG0008347	LOC119548033|XP_037711037.1|DSUP	LOC6497990|XP_001961850.1|DANA
OG0008348	LOC119554377|XP_037721185.1|DSUP	LOC6506942|XP_001956942.1|DANA
OG0008349	LOC119553780|XP_037720315.1|DSUP	LOC6506668|XP_001957446.2|DANA
OG0008350	LOC119556189|XP_037724060.1|DSUP	LOC6501855|XP_001966792.1|DANA
OG0008351	LOC119553806|XP_037720354.1|DSUP	LOC6507473|XP_001955943.3|DANA
OG0008352	LOC119552684|XP_037718332.1|DSUP	LOC6492989|XP_001956803.1|DANA
OG0008353	LOC119553229|XP_037719425.1|DSUP	LOC6492935|XP_001956685.1|DANA
OG0008354	LOC119556346|XP_037724376.1|DSUP	LOC6504477|XP_001966982.1|DANA
OG0008355	LOC119552023|XP_037717688.1|DSUP	LOC6495245|XP_001958768.2|DANA
OG0008356	LOC119552940|XP_037718821.1|DSUP	LOC6507743|XP_001956255.1|DANA
OG0008357	LOC119545679|XP_037707344.1|DSUP	LOC6499368|XP_001954775.1|DANA
OG0008359	LOC119551451|XP_037716724.1|DSUP	LOC6496199|XP_001960433.1|DANA
OG0008360	LOC119550775|XP_037715633.1|DSUP	LOC6494188|XP_001960802.1|DANA
OG0008361	LOC119547911|XP_037710877.1|DSUP	LOC6497196|XP_032307751.1|DANA
OG0008362	LOC119556059|XP_037723794.1|DSUP	LOC6504883|XP_001966526.1|DANA
OG0008363	LOC119552196|XP_037717977.1|DSUP	LOC6494527|XP_001960171.1|DANA
OG0008364	LOC119555719|XP_037723339.1|DSUP	LOC6493260|XP_001957371.1|DANA
OG0008366	LOC119555220|XP_037722415.1|DSUP	LOC6499307|XP_001954902.1|DANA
OG0008367	LOC119556949|XP_037725376.1|DSUP	LOC6504719|XP_001966337.1|DANA
OG0008368	LOC119548617|XP_037711914.1|DSUP	LOC6496872|XP_032311031.1|DANA
OG0008369	LOC119556516|XP_037724716.1|DSUP	LOC6505238|XP_001965603.1|DANA
OG0008370	LOC119563250|XP_037732491.1|DSUP	LOC6499892|XP_001953687.2|DANA
OG0008371	LOC119546253|XP_037708342.1|DSUP	LOC6501044|XP_032305786.1|DANA
OG0008373	LOC119548038|XP_037711042.1|DSUP	LOC6498589|XP_001963121.1|DANA
OG0008374	LOC119559698|XP_037728686.1|DSUP	LOC6502488|XP_001966912.1|DANA
OG0008375	LOC119548701|XP_037712093.1|DSUP	LOC6497561|XP_001961813.1|DANA
OG0008376	LOC119548839|XP_037712386.1|DSUP	LOC6498522|XP_001962989.1|DANA
OG0008377	LOC119546233|XP_037708305.1|DSUP	LOC26514513|XP_014762339.1|DANA
OG0008378	LOC119546231|XP_037708303.1|DSUP	LOC6497671|XP_014761774.1|DANA
OG0008379	LOC119548159|XP_037711190.1|DSUP	LOC6497155|XP_001962655.1|DANA
OG0008380	LOC119547339|XP_037710077.1|DSUP	LOC6498594|XP_001963126.1|DANA
OG0008381	LOC119547726|XP_037710636.1|DSUP	LOC6506232|XP_001965135.1|DANA
OG0008383	LOC119547671|XP_037710557.1|DSUP	LOC6497594|XP_032307785.1|DANA
OG0008384	LOC119546696|XP_037709103.1|DSUP	LOC26514736|XP_032307358.1|DANA
OG0008385	LOC119546632|XP_037709000.1|DSUP	LOC6498325|XP_001962546.1|DANA
OG0008386	LOC119557325|XP_037725974.1|DSUP	LOC6504400|XP_001967042.1|DANA
OG0008387	LOC119563535|XP_037732935.1|DSUP	LOC6501571|XP_032311535.1|DANA
OG0008388	LOC119546727|XP_037709145.1|DSUP	LOC6497503|XP_001961948.1|DANA
OG0008389	LOC119547163|XP_037709817.1|DSUP	LOC6498185|XP_001962252.1|DANA
OG0008390	LOC119546273|XP_037708373.1|DSUP	LOC26515237|XP_014760674.1|DANA
OG0008391	LOC119548010|XP_037711007.1|DSUP	LOC6498115|XP_001962105.1|DANA
OG0008392	LOC119552726|XP_037718405.1|DSUP	LOC6507118|XP_001956637.1|DANA
OG0008393	LOC119552621|XP_037718214.1|DSUP	LOC6492924|XP_001956661.1|DANA
OG0008394	LOC119553801|XP_037720344.1|DSUP	LOC6506146|XP_001958460.1|DANA
OG0008395	LOC119558123|XP_037727282.1|DSUP	LOC6501850|XP_032308227.1|DANA
OG0008396	LOC119556263|XP_037724237.1|DSUP	LOC6502253|XP_032309359.1|DANA
OG0008397	LOC119557829|XP_037726716.1|DSUP	LOC6492916|XP_001963677.2|DANA
OG0008398	LOC119558403|XP_037727861.1|DSUP	LOC6503809|XP_032308573.1|DANA
OG0008399	LOC119558360|XP_037727792.1|DSUP	LOC6504817|XP_001966390.2|DANA
