Orthogroup	DSUP.longest_only	DYAK.longest_only
OG0010257	LOC119554315|XP_037721104.1|DSUP	LOC6532852|XP_002093589.2|DYAK, LOC26535456|XP_015049654.1|DYAK
OG0010258	LOC119554424|XP_037721245.1|DSUP	LOC6533837|XP_002094537.1|DYAK
OG0010259	LOC119554661|XP_037721591.1|DSUP	LOC26536348|XP_015050181.1|DYAK
OG0010260	LOC119547156|XP_037709805.1|DSUP	LOC6527789|XP_002088862.1|DYAK
OG0010261	LOC119547321|XP_037710048.1|DSUP, LOC119547645|XP_037710513.1|DSUP	LOC6528968|XP_002090000.3|DYAK, LOC120320640|XP_039226835.1|DYAK, LOC120320692|XP_039227007.1|DYAK
OG0010272	LOC119559428|XP_037728454.1|DSUP	LOC6529918|XP_002090875.2|DYAK
OG0010275	LOC119560519|XP_037729921.1|DSUP	LOC6537564|XP_002098110.1|DYAK
OG0010276	LOC119558116|XP_037727273.1|DSUP	LOC6525905|XP_039226040.1|DYAK
OG0010277	LOC119562887|XP_037731931.1|DSUP	LOC6537959|XP_002098496.1|DYAK
OG0010278	LOC119546431|XP_037708627.1|DSUP	LOC26535603|XP_039226530.1|DYAK
OG0010279	LOC119560466|XP_037729857.1|DSUP	LOC6538634|XP_002099154.1|DYAK
OG0010280	LOC119557992|XP_037727020.1|DSUP	LOC6525303|XP_002101139.1|DYAK
OG0010281	LOC119552746|XP_037718462.1|DSUP	LOC6533459|XP_015050040.1|DYAK
OG0010282	LOC119550514|XP_037715152.1|DSUP	LOC6538281|XP_002098808.1|DYAK
OG0010283	LOC119562951|XP_037732052.1|DSUP	LOC6537108|XP_002097669.1|DYAK
OG0010284	LOC119563039|XP_037732170.1|DSUP	LOC6538308|XP_002098835.1|DYAK
OG0010285	LOC119545718|XP_037707461.1|DSUP	LOC6537808|XP_002098349.1|DYAK
OG0010286	LOC119553411|XP_037719719.1|DSUP	LOC26536385|XP_039231710.1|DYAK
OG0010287	LOC119560176|XP_037729464.1|DSUP	LOC26534565|XP_015048476.1|DYAK
OG0010288	LOC119560399|XP_037729755.1|DSUP	LOC6535604|XP_002096232.1|DYAK
OG0010289	LOC119558844|XP_037728025.1|DSUP	LOC6538367|XP_002098891.1|DYAK
OG0010290	LOC119551332|XP_037716563.1|DSUP	LOC6538685|XP_002099204.1|DYAK
OG0010291	LOC119555715|XP_037723331.1|DSUP, LOC119555725|XP_037723348.1|DSUP	LOC6538900|XP_002099404.2|DYAK
OG0010292	LOC119556578|XP_037724809.1|DSUP	LOC6538131|XP_002098666.1|DYAK
OG0010293	LOC119548377|XP_037711523.1|DSUP	LOC6526555|XP_002087665.1|DYAK
OG0010294	LOC119546532|XP_037708800.1|DSUP	LOC6529222|XP_015052218.1|DYAK
OG0010295	LOC119547150|XP_037709797.1|DSUP	LOC6528134|XP_002089200.1|DYAK
OG0010296	LOC119550654|XP_037715424.1|DSUP	LOC6528528|XP_002089574.1|DYAK
OG0010297	LOC119552135|XP_037717853.1|DSUP	LOC120320848|XP_039227685.1|DYAK
OG0010298	LOC119551767|XP_037717222.1|DSUP	LOC6531169|XP_002091998.1|DYAK
OG0010299	LOC119549591|XP_037713678.1|DSUP	LOC6528504|XP_039227134.1|DYAK
OG0010300	LOC119551953|XP_037717576.1|DSUP	LOC6529316|XP_002090321.1|DYAK
OG0010301	LOC119560157|XP_037729440.1|DSUP	LOC26535173|XP_015048446.1|DYAK
OG0010302	LOC119549296|XP_037713180.1|DSUP	LOC26534917|XP_015052851.1|DYAK
OG0010303	LOC119550195|XP_037714667.1|DSUP	LOC6531933|XP_002092719.1|DYAK
OG0010304	LOC119557268|XP_037725882.1|DSUP	LOC6525603|XP_002101438.1|DYAK
OG0010305	LOC119555933|XP_037723561.1|DSUP	LOC6525568|XP_002101403.1|DYAK
OG0010306	LOC119556619|XP_037724867.1|DSUP	LOC6525577|XP_002101412.1|DYAK
OG0010307	LOC119556010|XP_037723705.1|DSUP	LOC6525490|XP_015046306.1|DYAK
OG0010308	LOC119557872|XP_037726799.1|DSUP	LOC6525300|XP_002101136.1|DYAK
OG0010309	LOC119554663|XP_037721593.1|DSUP	LOC6532842|XP_002093579.2|DYAK
OG0010310	LOC119557236|XP_037725848.1|DSUP	LOC6523922|XP_002099795.1|DYAK
OG0010311	LOC119557744|XP_037726558.1|DSUP	LOC6525202|XP_002101040.1|DYAK
OG0010312	LOC119555982|XP_037723638.1|DSUP	LOC6525216|XP_002101054.1|DYAK
OG0010313	LOC119553906|XP_037720505.1|DSUP	LOC6534632|XP_002095307.3|DYAK
OG0010314	LOC119557906|XP_037726840.1|DSUP	LOC6524621|XP_002100478.2|DYAK
OG0010315	LOC119556691|XP_037725014.1|DSUP	LOC6525956|XP_002101776.1|DYAK
OG0010316	LOC119551687|XP_037717079.1|DSUP	LOC6531439|XP_002092242.2|DYAK
OG0010317	LOC119558053|XP_037727131.1|DSUP	LOC6524377|XP_002100235.1|DYAK
OG0010318	LOC119558175|XP_037727369.1|DSUP	LOC6524533|XP_002100390.1|DYAK
OG0010319	LOC119556903|XP_037725317.1|DSUP	LOC6524435|XP_002100293.1|DYAK
OG0010320	LOC119557742|XP_037726556.1|DSUP	LOC6525080|XP_002100919.1|DYAK
OG0010321	LOC119555269|XP_037722501.1|DSUP	LOC6532975|XP_002093710.3|DYAK
OG0010322	LOC119554204|XP_037720932.1|DSUP	LOC6532982|XP_002093717.1|DYAK
OG0010323	LOC119552599|XP_037718184.1|DSUP	LOC6532222|XP_002092995.1|DYAK
OG0010324	LOC119554292|XP_037721079.1|DSUP	LOC6532925|XP_039229952.1|DYAK
OG0010326	LOC119555280|XP_037722511.1|DSUP	LOC6532873|XP_002093609.2|DYAK
OG0010327	LOC119552547|XP_037718094.1|DSUP	LOC6533031|XP_039229986.1|DYAK
OG0010328	LOC119554637|XP_037721562.1|DSUP	LOC6539492|XP_002086381.2|DYAK
OG0010329	LOC119554290|XP_037721075.1|DSUP	LOC6539498|XP_002086388.3|DYAK
OG0010330	LOC119553910|XP_037720514.1|DSUP	LOC6534225|XP_002094907.1|DYAK
OG0010331	LOC119554799|XP_037721776.1|DSUP	LOC6534269|XP_002094950.1|DYAK
OG0010332	LOC119558227|XP_037727473.1|DSUP	LOC6524767|XP_002100611.1|DYAK
OG0010333	LOC119547705|XP_037710608.1|DSUP	LOC6527072|XP_002088165.1|DYAK
OG0010334	LOC119548689|XP_037712079.1|DSUP	LOC6527298|XP_002088392.1|DYAK
OG0010335	LOC119556980|XP_037725427.1|DSUP	LOC6525575|XP_002101410.2|DYAK
OG0010336	LOC119558104|XP_037727245.1|DSUP	LOC6523901|XP_002099774.1|DYAK
OG0010337	LOC119556458|XP_037724632.1|DSUP	LOC6524553|XP_002100410.2|DYAK
OG0010338	LOC119557937|XP_037726874.1|DSUP	LOC6524865|XP_002100705.1|DYAK
OG0010339	LOC119559199|XP_037728195.1|DSUP	LOC6536578|XP_002097154.1|DYAK
OG0010340	LOC119557596|XP_037726326.1|DSUP	LOC6525463|XP_002101298.1|DYAK
OG0010341	LOC119557595|XP_037726325.1|DSUP	LOC6525465|XP_002101300.1|DYAK
OG0010342	LOC119556854|XP_037725254.1|DSUP	LOC6525534|XP_002101369.2|DYAK
OG0010343	LOC119559979|XP_037729150.1|DSUP	LOC6537267|XP_002097825.1|DYAK
OG0010344	LOC119557212|XP_037725795.1|DSUP	LOC6524499|XP_002100356.1|DYAK
OG0010345	LOC119556103|XP_037723900.1|DSUP	LOC6525162|XP_002101000.1|DYAK
OG0010346	LOC119557421|XP_037726101.1|DSUP	LOC6523892|XP_002099765.2|DYAK
OG0010347	LOC119555905|XP_037723523.1|DSUP	LOC6525701|XP_002101523.1|DYAK
OG0010348	LOC119552165|XP_037717917.1|DSUP	LOC6528626|XP_002089669.1|DYAK
OG0010349	LOC119556826|XP_037725210.1|DSUP	LOC6524258|XP_002100121.1|DYAK
OG0010350	LOC119557164|XP_037725692.1|DSUP	LOC6524263|XP_002100126.1|DYAK
OG0010351	LOC119556942|XP_037725362.1|DSUP	LOC6525011|XP_002100850.2|DYAK
OG0010352	LOC119558055|XP_037727133.1|DSUP	LOC6524381|XP_002100239.1|DYAK
OG0010353	LOC119556722|XP_037725048.1|DSUP	LOC6525991|XP_039227368.1|DYAK
OG0010354	LOC119556410|XP_037724534.1|DSUP	LOC6524332|XP_002100190.1|DYAK
OG0010355	LOC119557795|XP_037726626.1|DSUP	LOC6524097|XP_002099961.2|DYAK
OG0010356	LOC119557135|XP_037725646.1|DSUP	LOC6525766|XP_002101587.2|DYAK
OG0010357	LOC119557677|XP_037726474.1|DSUP	LOC6525928|XP_002101748.1|DYAK
OG0010358	LOC119556533|XP_037724741.1|DSUP	LOC6525645|XP_002101467.3|DYAK
OG0010359	LOC119555994|XP_037723652.1|DSUP	LOC6523889|XP_039233425.1|DYAK
OG0010360	LOC119557425|XP_037726104.1|DSUP	LOC6523887|XP_002099760.1|DYAK
OG0010361	LOC119557418|XP_037726095.1|DSUP	LOC6523886|XP_002099759.1|DYAK
OG0010362	LOC119558205|XP_037727430.1|DSUP	LOC6523880|XP_002099753.3|DYAK
OG0010363	LOC119555961|XP_037723607.1|DSUP	LOC6525895|XP_002101715.1|DYAK
OG0010364	LOC119556850|XP_037725248.1|DSUP	LOC6524968|XP_002100808.1|DYAK
OG0010365	LOC119546855|XP_037709381.1|DSUP	LOC6526161|XP_002101973.2|DYAK
OG0010366	LOC119557311|XP_037725951.1|DSUP	LOC6524995|XP_002100835.1|DYAK
OG0010367	LOC119557750|XP_037726564.1|DSUP	LOC6524693|XP_039229365.1|DYAK
OG0010368	LOC119555896|XP_037723490.1|DSUP	LOC6524698|XP_002100542.1|DYAK
OG0010369	LOC119557188|XP_037725765.1|DSUP	LOC6524355|XP_002100213.2|DYAK
OG0010370	LOC119556551|XP_037724763.1|DSUP	LOC6525954|XP_002101774.1|DYAK
OG0010371	LOC119557623|XP_037726378.1|DSUP	LOC6525973|XP_002101792.3|DYAK
OG0010372	LOC119558373|XP_037727817.1|DSUP	LOC6524625|XP_002100482.2|DYAK
OG0010373	LOC119557483|XP_037726180.1|DSUP	LOC6524620|XP_002100477.2|DYAK
OG0010374	LOC119555932|XP_037723560.1|DSUP	LOC6525570|XP_002101405.1|DYAK
OG0010375	LOC119555931|XP_037723559.1|DSUP	LOC6525571|XP_002101406.3|DYAK
OG0010376	LOC119556448|XP_037724615.1|DSUP	LOC6524848|XP_002100688.1|DYAK
OG0010377	LOC119558264|XP_037727543.1|DSUP	LOC6526227|XP_002102036.1|DYAK
OG0010378	LOC119557733|XP_037726546.1|DSUP	LOC6524147|XP_002100010.1|DYAK
OG0010379	LOC119556561|XP_037724783.1|DSUP	LOC26534674|XP_039230178.1|DYAK
OG0010380	LOC119556770|XP_037725123.1|DSUP	LOC6525417|XP_039230818.1|DYAK
OG0010381	LOC119557820|XP_037726688.1|DSUP	LOC26535475|XP_015046296.1|DYAK
OG0010382	LOC119557001|XP_037725460.1|DSUP	LOC26535018|XP_015046295.1|DYAK
OG0010383	LOC119557004|XP_037725463.1|DSUP	LOC6525434|XP_002101269.1|DYAK
OG0010384	LOC119557913|XP_037726848.1|DSUP	LOC6524019|XP_002099891.1|DYAK
OG0010385	LOC119547463|XP_037710276.1|DSUP	LOC6528264|XP_002089317.1|DYAK
OG0010386	LOC119547484|XP_037710300.1|DSUP	LOC6528938|XP_002089970.1|DYAK
OG0010387	LOC119547425|XP_037710210.1|DSUP	LOC6528243|XP_002089298.1|DYAK
OG0010388	LOC119547618|XP_037710471.1|DSUP	LOC6527947|XP_039226672.1|DYAK
OG0010389	LOC119548065|XP_037711079.1|DSUP	LOC6527856|XP_002088928.1|DYAK
OG0010390	LOC119548012|XP_037711009.1|DSUP	LOC26534494|XP_015052822.1|DYAK
OG0010391	LOC119546957|XP_037709530.1|DSUP	LOC6529733|XP_002090726.1|DYAK
OG0010392	LOC119547738|XP_037710653.1|DSUP	LOC6527827|XP_002088900.1|DYAK
OG0010393	LOC119547403|XP_037710180.1|DSUP	LOC6526629|XP_002087737.1|DYAK
OG0010394	LOC119548711|XP_037712104.1|DSUP	LOC6527079|XP_002088172.1|DYAK
OG0010395	LOC119546323|XP_037708450.1|DSUP	LOC6529802|XP_002090786.2|DYAK
OG0010396	LOC119547414|XP_037710191.1|DSUP	LOC6527793|XP_002088866.1|DYAK
OG0010397	LOC119547621|XP_037710476.1|DSUP	LOC6527540|XP_002088630.2|DYAK
OG0010398	LOC119547198|XP_037709866.1|DSUP	LOC6527508|XP_002088598.3|DYAK
OG0010399	LOC119546680|XP_037709075.1|DSUP	LOC6527512|XP_002088602.1|DYAK
OG0010400	LOC119546932|XP_037709497.1|DSUP	LOC6527521|XP_002088611.1|DYAK
OG0010401	LOC119546929|XP_037709493.1|DSUP	LOC6527529|XP_002088619.1|DYAK
OG0010402	LOC119546120|XP_037708139.1|DSUP	LOC6527887|XP_015052992.1|DYAK
OG0010403	LOC119546209|XP_037708272.1|DSUP	LOC6527891|XP_002088963.2|DYAK
OG0010404	LOC119548333|XP_037711451.1|DSUP	LOC6529780|XP_002090764.1|DYAK
OG0010405	LOC119548539|XP_037711761.1|DSUP	LOC6529781|XP_015052433.1|DYAK
OG0010406	LOC119547072|XP_037709687.1|DSUP	LOC6529783|XP_002090767.1|DYAK
OG0010408	LOC119547722|XP_037710628.1|DSUP	LOC6527372|XP_002088464.1|DYAK
OG0010409	LOC119547320|XP_037710047.1|DSUP	LOC120320571|XP_039226515.1|DYAK
OG0010410	LOC119548435|XP_037711612.1|DSUP	LOC6528973|XP_002090005.1|DYAK
OG0010411	LOC119555524|XP_037722877.1|DSUP	LOC6532483|XP_002093229.1|DYAK
OG0010412	LOC119547492|XP_037710310.1|DSUP	LOC6529848|XP_002090814.1|DYAK
OG0010413	LOC119548385|XP_037711538.1|DSUP	LOC6526546|XP_002087656.1|DYAK
OG0010414	LOC119548390|XP_037711543.1|DSUP	LOC6526547|XP_002087657.1|DYAK
OG0010415	LOC119548543|XP_037711766.1|DSUP	LOC6526978|XP_002088074.1|DYAK
OG0010416	LOC119547691|XP_037710587.1|DSUP	LOC6527206|XP_002088300.1|DYAK
OG0010417	LOC119547447|XP_037710235.1|DSUP	LOC6527203|XP_002088297.1|DYAK
OG0010418	LOC119546266|XP_037708367.1|DSUP	LOC6527196|XP_002088290.1|DYAK
OG0010419	LOC119546989|XP_037709572.1|DSUP	LOC6527160|XP_002088254.1|DYAK
OG0010420	LOC119547106|XP_037709740.1|DSUP	LOC6528928|XP_002089960.2|DYAK
OG0010421	LOC119548243|XP_037711311.1|DSUP	LOC6526431|XP_002087550.1|DYAK
OG0010422	LOC119548707|XP_037712098.1|DSUP	LOC6527428|XP_002088520.1|DYAK
OG0010423	LOC119547938|XP_037710914.1|DSUP	LOC26535686|XP_039228214.1|DYAK
OG0010424	LOC119548446|XP_037711636.1|DSUP	LOC26535359|XP_015054613.1|DYAK
OG0010425	LOC119546341|XP_037708471.1|DSUP	LOC6529424|XP_002090428.3|DYAK
OG0010426	LOC119547809|XP_037710755.1|DSUP	LOC6529423|XP_002090427.1|DYAK
OG0010427	LOC119547656|XP_037710531.1|DSUP	LOC6528138|XP_015054458.1|DYAK
OG0010428	LOC119548700|XP_037712092.1|DSUP	LOC6529237|XP_002090243.1|DYAK
OG0010429	LOC119547950|XP_037710927.1|DSUP	LOC6526914|XP_002088013.1|DYAK
OG0010430	LOC119548030|XP_037711032.1|DSUP	LOC6526451|XP_002087570.1|DYAK
OG0010431	LOC119546654|XP_037709037.1|DSUP	LOC6526745|XP_002087848.1|DYAK
OG0010432	LOC119546604|XP_037708970.1|DSUP	LOC6526748|XP_002087851.1|DYAK
OG0010433	LOC119547244|XP_037709951.1|DSUP	LOC6526755|XP_002087858.1|DYAK
OG0010434	LOC119547654|XP_037710525.1|DSUP	LOC6526509|XP_002087620.1|DYAK
OG0010435	LOC119546609|XP_037708974.1|DSUP	LOC6527612|XP_002088700.1|DYAK
OG0010436	LOC119548745|XP_037712188.1|DSUP	LOC6527232|XP_002088326.1|DYAK
OG0010437	LOC119548040|XP_037711043.1|DSUP	LOC6527007|XP_002088103.1|DYAK
OG0010439	LOC119547821|XP_037710772.1|DSUP	LOC6529194|XP_002090201.1|DYAK
OG0010440	LOC119547737|XP_037710652.1|DSUP	LOC6529485|XP_002090487.1|DYAK
OG0010441	LOC119547907|XP_037710873.1|DSUP	LOC26534798|XP_015052845.1|DYAK
OG0010442	LOC119556435|XP_037724596.1|DSUP	LOC6536781|XP_002097352.1|DYAK
OG0010443	LOC119547780|XP_037710719.1|DSUP	LOC6529010|XP_002090042.1|DYAK
OG0010444	LOC119547778|XP_037710717.1|DSUP	LOC6529012|XP_002090044.2|DYAK
OG0010445	LOC119547781|XP_037710720.1|DSUP	LOC6526599|XP_002087707.1|DYAK
OG0010446	LOC119545986|XP_037707899.1|DSUP	LOC26535047|XP_015054575.2|DYAK
OG0010447	LOC119553912|XP_037720516.1|DSUP	LOC6532749|XP_039229438.1|DYAK
OG0010448	LOC119554545|XP_037721434.1|DSUP	LOC6533574|XP_039229709.1|DYAK
OG0010449	LOC119555688|XP_037723263.1|DSUP	LOC6533276|XP_002094002.1|DYAK
OG0010450	LOC119553579|XP_037719955.1|DSUP	LOC6532298|XP_002093058.1|DYAK
OG0010451	LOC119553166|XP_037719329.1|DSUP	LOC6532896|XP_002093632.1|DYAK
OG0010452	LOC119554289|XP_037721074.1|DSUP	LOC6532590|XP_002093334.2|DYAK
OG0010453	LOC119553181|XP_037719350.1|DSUP	LOC6532583|XP_002093327.1|DYAK
OG0010454	LOC119552589|XP_037718151.1|DSUP	LOC6534415|XP_002095093.2|DYAK
OG0010455	LOC119552508|XP_037718050.1|DSUP	LOC6532560|XP_002093305.1|DYAK
OG0010456	LOC119553853|XP_037720428.1|DSUP	LOC6534324|XP_002095004.1|DYAK
OG0010457	LOC119554500|XP_037721361.1|DSUP	LOC6532971|XP_002093706.1|DYAK
OG0010458	LOC119554364|XP_037721166.1|DSUP	LOC6532972|XP_002093707.2|DYAK
OG0010459	LOC119555013|XP_037722084.1|DSUP	LOC6532974|XP_002093709.1|DYAK
OG0010460	LOC119554333|XP_037721126.1|DSUP	LOC6532978|XP_039230132.1|DYAK
OG0010461	LOC119553236|XP_037719433.1|DSUP	LOC6533027|XP_002093762.1|DYAK
OG0010462	LOC119553392|XP_037719680.1|DSUP	LOC6532215|XP_002092988.1|DYAK
OG0010463	LOC119554586|XP_037721496.1|DSUP	LOC6535082|XP_002095746.1|DYAK
OG0010464	LOC119553952|XP_037720574.1|DSUP	LOC6535074|XP_002095738.1|DYAK
OG0010465	LOC119553990|XP_037720625.1|DSUP	LOC6539487|XP_002086377.1|DYAK
OG0010466	LOC119554002|XP_037720637.1|DSUP	LOC6535055|XP_039230146.1|DYAK
OG0010467	LOC119554615|XP_037721537.1|DSUP	LOC6535054|XP_002095718.2|DYAK
OG0010468	LOC119552741|XP_037718434.1|DSUP	LOC6534726|XP_002095401.1|DYAK
OG0010469	LOC119554653|XP_037721581.1|DSUP	LOC6532411|XP_002093162.1|DYAK
OG0010470	LOC119553843|XP_037720415.1|DSUP	LOC6533370|XP_002094095.1|DYAK
OG0010471	LOC119553621|XP_037720014.1|DSUP	LOC6533380|XP_002094105.1|DYAK
OG0010472	LOC119554644|XP_037721572.1|DSUP	LOC6532500|XP_002093246.1|DYAK
OG0010473	LOC119554562|XP_037721461.1|DSUP	LOC6533079|XP_002093811.1|DYAK
OG0010474	LOC119554402|XP_037721218.1|DSUP	LOC120321614|XP_039230785.1|DYAK
OG0010475	LOC119552490|XP_037718018.1|DSUP	LOC6534656|XP_002095331.1|DYAK
OG0010476	LOC119554525|XP_037721399.1|DSUP	LOC6532533|XP_002093279.1|DYAK
OG0010477	LOC119554436|XP_037721275.1|DSUP	LOC6532844|XP_002093581.1|DYAK
OG0010478	LOC119554885|XP_037721902.1|DSUP	LOC6533332|XP_002094058.1|DYAK
OG0010479	LOC119553596|XP_037719978.1|DSUP	LOC6533346|XP_002094072.1|DYAK
OG0010480	LOC119554096|XP_037720773.1|DSUP	LOC6534351|XP_002095030.2|DYAK
OG0010481	LOC119553506|XP_037719857.1|DSUP	LOC6534292|XP_002094973.1|DYAK
OG0010482	LOC119554446|XP_037721286.1|DSUP	LOC6533897|XP_002094597.1|DYAK
OG0010483	LOC119553864|XP_037720445.1|DSUP	LOC6534122|XP_002094806.1|DYAK
OG0010484	LOC119553904|XP_037720503.1|DSUP	LOC6535192|XP_002095852.1|DYAK
OG0010485	LOC119553197|XP_037719376.1|DSUP	LOC6534863|XP_002095535.2|DYAK
OG0010486	LOC119554823|XP_037721825.1|DSUP	LOC6539353|XP_002086246.2|DYAK
OG0010487	LOC119552500|XP_037718033.1|DSUP	LOC6533777|XP_002094480.1|DYAK
OG0010488	LOC119555520|XP_037722873.1|DSUP	LOC6534277|XP_002094958.2|DYAK
OG0010489	LOC119553704|XP_037720193.1|DSUP	LOC6534092|XP_002094778.1|DYAK
OG0010490	LOC119549406|XP_037713390.1|DSUP	LOC6528879|XP_002089911.2|DYAK
OG0010491	LOC119551144|XP_037716263.1|DSUP	LOC6530552|XP_002091467.1|DYAK
OG0010492	LOC119553935|XP_037720553.1|DSUP	LOC6534192|XP_002094875.2|DYAK
OG0010493	LOC119553668|XP_037720108.1|DSUP	LOC6534247|XP_002094929.1|DYAK
OG0010494	LOC119552611|XP_037718203.1|DSUP	LOC6535151|XP_015051053.1|DYAK
OG0010495	LOC119553119|XP_037719234.1|DSUP	LOC6534022|XP_002094709.1|DYAK
OG0010496	LOC119552868|XP_037718691.1|DSUP	LOC6533991|XP_002094681.2|DYAK
OG0010497	LOC119555495|XP_037722836.1|DSUP	LOC6533998|XP_002094687.2|DYAK
OG0010498	LOC119550521|XP_037715159.1|DSUP	LOC6528722|XP_039227680.1|DYAK
OG0010499	LOC119551226|XP_037716391.1|DSUP	LOC6530729|XP_002091620.1|DYAK
OG0010500	LOC119551933|XP_037717512.1|DSUP	LOC6530749|XP_002091639.1|DYAK
OG0010501	LOC119551965|XP_037717594.1|DSUP	LOC6530380|XP_002091306.2|DYAK
OG0010502	LOC119552774|XP_037718511.1|DSUP	LOC6534176|XP_039230155.1|DYAK
OG0010503	LOC119550731|XP_037715563.1|DSUP	LOC6529340|XP_002090345.1|DYAK
OG0010504	LOC119550986|XP_037715949.1|DSUP	LOC6529965|XP_002090912.2|DYAK
OG0010505	LOC119549590|XP_037713677.1|DSUP	LOC6528502|XP_039227132.1|DYAK
OG0010506	LOC119549135|XP_037712834.1|DSUP	LOC6528356|XP_039226582.1|DYAK
OG0010508	LOC119550796|XP_037715656.1|DSUP	LOC6531818|XP_002092605.1|DYAK
OG0010509	LOC119549172|XP_037712900.1|DSUP	LOC6530252|XP_039228374.1|DYAK
OG0010510	LOC119550288|XP_037714807.1|DSUP	LOC6531680|XP_002092471.1|DYAK
OG0010511	LOC119549858|XP_037714082.1|DSUP	LOC6531204|XP_002092032.2|DYAK
OG0010512	LOC119551272|XP_037716463.1|DSUP	LOC6532047|XP_002092824.1|DYAK
OG0010513	LOC119550803|XP_037715665.1|DSUP	LOC6532041|XP_002092818.1|DYAK
OG0010514	LOC119549562|XP_037713642.1|DSUP	LOC6532037|XP_002092814.1|DYAK
OG0010515	LOC119550320|XP_037714854.1|DSUP	LOC6530476|XP_002091391.1|DYAK
OG0010516	LOC119550662|XP_037715436.1|DSUP	LOC6528564|XP_002089608.1|DYAK
OG0010517	LOC119551906|XP_037717447.1|DSUP	LOC6530799|XP_002091682.1|DYAK
OG0010518	LOC119550942|XP_037715895.1|DSUP	LOC6531264|XP_002092073.2|DYAK
OG0010519	LOC119551481|XP_037716772.1|DSUP	LOC6528613|XP_015053975.1|DYAK
OG0010520	LOC119550590|XP_037715322.1|DSUP	LOC6530424|XP_002091340.1|DYAK
OG0010521	LOC119549121|XP_037712812.1|DSUP	LOC6530139|XP_002091085.1|DYAK
OG0010522	LOC119550294|XP_037714816.1|DSUP	LOC6528631|XP_002089673.1|DYAK
OG0010523	LOC119551217|XP_037716382.1|DSUP	LOC6528630|XP_002089672.1|DYAK
OG0010524	LOC119551739|XP_037717168.1|DSUP	LOC6530525|XP_002091440.1|DYAK
OG0010525	LOC119549530|XP_037713579.1|DSUP	LOC6530919|XP_002091763.1|DYAK
OG0010526	LOC119550255|XP_037714759.1|DSUP	LOC6530917|XP_002091761.1|DYAK
OG0010527	LOC119550813|XP_037715682.1|DSUP	LOC6531805|XP_002092592.2|DYAK
OG0010528	LOC119551066|XP_037716116.1|DSUP	LOC6531789|XP_015051557.1|DYAK
OG0010529	LOC119551618|XP_037716959.1|DSUP	LOC26535600|XP_015051556.1|DYAK
OG0010530	LOC119551978|XP_037717621.1|DSUP	LOC6531343|XP_002092147.1|DYAK
OG0010531	LOC119546950|XP_037709522.1|DSUP	LOC6538610|XP_002099132.2|DYAK
OG0010532	LOC119562917|XP_037731993.1|DSUP	LOC6536275|XP_002096861.1|DYAK
OG0010533	LOC119554835|XP_037721837.1|DSUP	LOC6534240|XP_002094922.1|DYAK
OG0010534	LOC119560138|XP_037729418.1|DSUP	LOC6535883|XP_002096499.1|DYAK
OG0010535	LOC119559823|XP_037728842.1|DSUP	LOC6539944|XP_002086819.1|DYAK
OG0010536	LOC119559856|XP_037728889.1|DSUP	LOC6535746|XP_002096369.1|DYAK
OG0010537	LOC119562882|XP_037731924.1|DSUP	LOC6536271|XP_002096857.1|DYAK
OG0010538	LOC119550565|XP_037715286.1|DSUP	LOC6537104|XP_002097665.1|DYAK
OG0010539	LOC119560155|XP_037729438.1|DSUP, LOC119562642|XP_037731796.1|DSUP	LOC26536206|XP_039231816.1|DYAK
OG0010540	LOC119553044|XP_037719054.1|DSUP	LOC6538880|XP_002099384.1|DYAK
OG0010541	LOC119553265|XP_037719483.1|DSUP	LOC6533696|XP_002094401.1|DYAK
OG0010542	LOC119560621|XP_037730088.1|DSUP	LOC6537599|XP_002098145.1|DYAK
OG0010543	LOC119545806|XP_037707621.1|DSUP	LOC6538849|XP_002099362.1|DYAK
OG0010544	LOC119560561|XP_037730010.1|DSUP	LOC6536926|XP_002097495.1|DYAK
OG0010545	LOC119563124|XP_037732300.1|DSUP	LOC6536882|XP_002097451.1|DYAK
OG0010546	LOC119559826|XP_037728845.1|DSUP	LOC6535616|XP_002096244.1|DYAK
OG0010547	LOC119560233|XP_037729523.1|DSUP	LOC6535619|XP_002096247.1|DYAK
OG0010548	LOC119553905|XP_037720508.1|DSUP	LOC6538365|XP_002098889.1|DYAK
OG0010549	LOC119560005|XP_037729207.1|DSUP	LOC6536842|XP_002097412.1|DYAK
OG0010550	LOC119553365|XP_037719642.1|DSUP	LOC6538020|XP_002098555.1|DYAK
OG0010551	LOC119545639|XP_037707279.1|DSUP	LOC6538006|XP_002098541.1|DYAK
OG0010552	LOC119561010|XP_037730762.1|DSUP	LOC6538954|XP_002099457.1|DYAK
OG0010553	LOC119556167|XP_037724016.1|DSUP	LOC6538953|XP_002099456.1|DYAK
OG0010554	LOC119552711|XP_037718392.1|DSUP	LOC6538236|XP_002098763.2|DYAK
OG0010555	LOC119551373|XP_037716626.1|DSUP	LOC6537786|XP_002098327.1|DYAK
OG0010556	LOC119557098|XP_037725603.1|DSUP	LOC6538459|XP_002098983.1|DYAK
OG0010557	LOC119561038|XP_037730796.1|DSUP	LOC6536582|XP_002097158.1|DYAK
OG0010558	LOC119545798|XP_037707610.1|DSUP	LOC6536572|XP_002097148.1|DYAK
OG0010559	LOC119545667|XP_037707322.1|DSUP	LOC6538426|XP_002098950.1|DYAK
OG0010560	LOC119560841|XP_037730420.1|DSUP	LOC6536131|XP_015047578.1|DYAK
