Orthogroup	DSUP.longest_only	DKIK.longest_only
OG0007760	LOC119556267|XP_037724245.1|DSUP	LOC108079348|XP_017029144.1|DKIK
OG0007761	LOC119558249|XP_037727503.1|DSUP	LOC108071823|XP_017018219.1|DKIK
OG0007762	LOC119558248|XP_037727501.1|DSUP	LOC108071817|XP_017018210.1|DKIK
OG0007763	LOC119546649|XP_037709024.1|DSUP	LOC108074330|XP_017021828.1|DKIK
OG0007764	LOC119557983|XP_037726998.1|DSUP	LOC108079321|XP_017029103.1|DKIK
OG0007765	LOC119557985|XP_037727002.1|DSUP	LOC108079331|XP_017029122.1|DKIK
OG0007766	LOC119559862|XP_037728900.1|DSUP	LOC108074113|XP_017021500.1|DKIK
OG0007767	LOC119562880|XP_037731926.1|DSUP	LOC108075357|XP_017023257.1|DKIK
OG0007768	LOC119557770|XP_037726596.1|DSUP	LOC108079462|XP_017029292.1|DKIK
OG0007769	LOC119556521|XP_037724725.1|DSUP	LOC108080530|XP_017030818.1|DKIK
OG0007770	LOC119546917|XP_037709474.1|DSUP	LOC108077185|XP_017025916.1|DKIK
OG0007771	LOC119548466|XP_037711661.1|DSUP	LOC108085248|XP_017037284.1|DKIK
OG0007772	LOC119556023|XP_037723731.1|DSUP	LOC108079451|XP_017029274.1|DKIK
OG0007774	LOC119553450|XP_037719779.1|DSUP	LOC108078425|XP_017027782.1|DKIK
OG0007775	LOC119556766|XP_037725120.1|DSUP	LOC108077073|XP_017025733.1|DKIK
OG0007776	LOC119557108|XP_037725615.1|DSUP	LOC108083397|XP_017034638.1|DKIK
OG0007777	LOC119556298|XP_037724300.1|DSUP	LOC108080125|XP_017030245.1|DKIK
OG0007778	LOC119557681|XP_037726481.1|DSUP	LOC108079202|XP_017028955.1|DKIK
OG0007779	LOC119552679|XP_037718326.1|DSUP	LOC108084430|XP_017036126.1|DKIK
OG0007780	LOC119557699|XP_037726501.1|DSUP	LOC108080130|XP_017030250.1|DKIK
OG0007781	LOC119556202|XP_037724084.1|DSUP	LOC108079950|XP_017029993.1|DKIK
OG0007782	LOC119557324|XP_037725973.1|DSUP	LOC108083871|XP_017035349.1|DKIK
OG0007783	LOC119556115|XP_037723914.1|DSUP	LOC108079147|XP_017028883.1|DKIK
OG0007784	LOC119560056|XP_037729290.1|DSUP	LOC108077759|XP_017026729.1|DKIK
OG0007785	LOC119556536|XP_037724744.1|DSUP	LOC108083545|XP_017034879.1|DKIK
OG0007786	LOC119547454|XP_037710245.1|DSUP	LOC108074267|XP_017021726.1|DKIK
OG0007787	LOC119561068|XP_037730843.1|DSUP	LOC108077639|XP_017026542.1|DKIK
OG0007788	LOC119560975|XP_037730676.1|DSUP	LOC108084182|XP_017035762.1|DKIK
OG0007789	LOC119551913|XP_037717459.1|DSUP	LOC108071245|XP_017017419.1|DKIK
OG0007790	LOC119546811|XP_037709325.1|DSUP	LOC108083961|XP_017035457.1|DKIK
OG0007791	LOC119550304|XP_037714835.1|DSUP	LOC108079964|XP_017030014.1|DKIK, LOC108083980|XP_017035480.1|DKIK
OG0007792	LOC119557965|XP_037726938.1|DSUP	LOC108077009|XP_017025578.1|DKIK
OG0007793	LOC119560042|XP_037729276.1|DSUP	LOC108077724|XP_017026667.1|DKIK
OG0007794	LOC119555825|XP_037723372.1|DSUP	LOC108079399|XP_017029213.1|DKIK
OG0007795	LOC119557386|XP_037726059.1|DSUP	LOC108074909|XP_017022627.1|DKIK
OG0007796	LOC119546710|XP_037709127.1|DSUP	LOC108073521|XP_017020689.1|DKIK
OG0007797	LOC119562968|XP_037732071.1|DSUP	LOC108085871|XP_017038118.1|DKIK
OG0007798	LOC119550926|XP_037715875.1|DSUP	LOC108085872|XP_017038120.1|DKIK
OG0007799	LOC119563403|XP_037732696.1|DSUP	LOC108084258|XP_017035890.1|DKIK
OG0007800	LOC119560749|XP_037730294.1|DSUP	LOC108075408|XP_017023322.1|DKIK
OG0007801	LOC119563251|XP_037732492.1|DSUP	LOC108073495|XP_017020644.1|DKIK
OG0007802	LOC119562875|XP_037731918.1|DSUP	LOC108073423|XP_017020531.1|DKIK
OG0007803	LOC119560229|XP_037729519.1|DSUP	LOC108085662|XP_017037841.1|DKIK
OG0007804	LOC119558222|XP_037727468.1|DSUP	LOC108074150|XP_017021539.1|DKIK
OG0007805	LOC119557068|XP_037725549.1|DSUP	LOC108080150|XP_017030277.1|DKIK
OG0007806	LOC119557066|XP_037725548.1|DSUP	LOC108080149|XP_017030276.1|DKIK
OG0007808	LOC119545764|XP_037707538.1|DSUP	LOC108073329|XP_017020378.1|DKIK
OG0007809	LOC119556323|XP_037724339.1|DSUP	LOC108074170|XP_017021589.1|DKIK
OG0007810	LOC119548609|XP_037711897.1|DSUP	LOC108079968|XP_017030021.1|DKIK, LOC108077332|XP_017026108.1|DKIK
OG0007811	LOC119557612|XP_037726350.1|DSUP	LOC108084940|XP_017036827.1|DKIK
OG0007812	LOC119556630|XP_037724883.1|DSUP	LOC108071851|XP_017018255.1|DKIK
OG0007813	LOC119563496|XP_037732863.1|DSUP	LOC108075583|XP_017023590.1|DKIK
OG0007814	LOC119557439|XP_037726129.1|DSUP	LOC108083585|XP_017034933.1|DKIK
OG0007815	LOC119557069|XP_037725550.1|DSUP	LOC108077020|XP_017025616.1|DKIK
OG0007816	LOC119555262|XP_037722494.1|DSUP	LOC108075101|XP_017022872.1|DKIK
OG0007817	LOC119560719|XP_037730261.1|DSUP	LOC108070703|XP_017016781.1|DKIK
OG0007818	LOC119560674|XP_037730178.1|DSUP	LOC108084627|XP_017036405.1|DKIK
OG0007819	LOC119558046|XP_037727122.1|DSUP	LOC108083416|XP_017034660.1|DKIK
OG0007820	LOC119554216|XP_037720958.1|DSUP	LOC108086036|XP_017038342.1|DKIK
OG0007821	LOC119562939|XP_037732023.1|DSUP	LOC108085918|XP_017038182.1|DKIK
OG0007822	LOC119562938|XP_037732022.1|DSUP	LOC108085917|XP_017038180.1|DKIK
OG0007823	LOC119559224|XP_037728226.1|DSUP	LOC108085898|XP_017038151.1|DKIK
OG0007824	LOC119545753|XP_037707519.1|DSUP	LOC108075716|XP_017023743.1|DKIK
OG0007825	LOC119563423|XP_037732725.1|DSUP	LOC108080790|XP_017031153.1|DKIK
OG0007826	LOC119545635|XP_037707278.1|DSUP	LOC108081062|XP_017031530.1|DKIK
OG0007827	LOC119557579|XP_037726307.1|DSUP	LOC108080510|XP_017030775.1|DKIK
OG0007828	LOC119554146|XP_037720850.1|DSUP	LOC108083135|XP_017034303.1|DKIK
OG0007829	LOC119560147|XP_037729429.1|DSUP	LOC108077805|XP_017026809.1|DKIK
OG0007830	LOC119563360|XP_037732639.1|DSUP	LOC108084303|XP_017035955.1|DKIK
OG0007831	LOC119556370|XP_037724463.1|DSUP	LOC108080514|XP_017030782.1|DKIK
OG0007832	LOC119557375|XP_037726047.1|DSUP	LOC108080158|XP_017030289.1|DKIK
OG0007833	LOC119557272|XP_037725887.1|DSUP	LOC108083410|XP_017034652.1|DKIK
OG0007834	LOC119551263|XP_037716453.1|DSUP	LOC108073501|XP_017020657.1|DKIK
OG0007836	LOC119560756|XP_037730303.1|DSUP	LOC108084065|XP_017035573.1|DKIK
OG0007837	LOC119560965|XP_037730646.1|DSUP	LOC108085623|XP_017037784.1|DKIK
OG0007838	LOC119560449|XP_037729825.1|DSUP	LOC108085603|XP_017037761.1|DKIK
OG0007839	LOC119556118|XP_037723926.1|DSUP	LOC108076907|XP_017025440.1|DKIK
OG0007840	LOC119563430|XP_037732744.1|DSUP	LOC108077741|XP_017026694.1|DKIK
OG0007841	LOC119560760|XP_037730309.1|DSUP	LOC108073580|XP_017020755.1|DKIK
OG0007842	LOC119548599|XP_037711895.1|DSUP	LOC108075731|XP_017023763.1|DKIK
OG0007843	LOC119553254|XP_037719473.1|DSUP	LOC108075697|XP_017023710.1|DKIK
OG0007844	LOC119550083|XP_037714483.1|DSUP	LOC108076587|XP_017024987.1|DKIK
OG0007845	LOC119560654|XP_037730147.1|DSUP	LOC108074045|XP_017021402.1|DKIK
OG0007846	LOC119556174|XP_037724023.1|DSUP	LOC108083880|XP_017035359.1|DKIK
OG0007847	LOC119562620|XP_037731782.1|DSUP	LOC108084614|XP_017036388.1|DKIK
OG0007848	LOC119561664|XP_037731136.1|DSUP	LOC108084616|XP_017036390.1|DKIK
OG0007849	LOC119560067|XP_037729302.1|DSUP	LOC108081165|XP_017031708.1|DKIK
OG0007850	LOC119560066|XP_037729301.1|DSUP	LOC108081164|XP_017031707.1|DKIK
OG0007851	LOC119552435|XP_037718006.1|DSUP	LOC108084928|XP_017036814.1|DKIK
OG0007852	LOC119560572|XP_037730018.1|DSUP	LOC108077844|XP_017026861.1|DKIK
OG0007853	LOC119557071|XP_037725555.1|DSUP	LOC108080888|XP_017031280.1|DKIK
OG0007854	LOC119556931|XP_037725354.1|DSUP	LOC108084600|XP_017036367.1|DKIK
OG0007855	LOC119560696|XP_037730206.1|DSUP	LOC108084130|XP_017035657.1|DKIK
OG0007856	LOC119561680|XP_037731137.1|DSUP	LOC108084617|XP_017036391.1|DKIK
OG0007857	LOC119551230|XP_037716400.1|DSUP	LOC108081199|XP_017031754.1|DKIK
OG0007858	LOC119546834|XP_037709355.1|DSUP	LOC108079677|XP_017029565.1|DKIK
OG0007859	LOC119556130|XP_037723947.1|DSUP	LOC108078866|XP_017028468.1|DKIK
OG0007860	LOC119549863|XP_037714090.1|DSUP	LOC108085044|XP_017036993.1|DKIK
OG0007861	LOC119563080|XP_037732233.1|DSUP	LOC108073368|XP_017020421.1|DKIK
OG0007862	LOC119562936|XP_037732019.1|DSUP	LOC108085864|XP_017038111.1|DKIK
OG0007863	LOC119546996|XP_037709589.1|DSUP	LOC108077005|XP_017025569.1|DKIK
OG0007864	LOC119560026|XP_037729248.1|DSUP	LOC108085008|XP_017036932.1|DKIK
OG0007865	LOC119554093|XP_037720770.1|DSUP	LOC108073810|XP_017021074.1|DKIK
OG0007866	LOC119554689|XP_037721621.1|DSUP	LOC108075416|XP_017023330.1|DKIK
OG0007867	LOC119559410|XP_037728428.1|DSUP	LOC108084289|XP_017035936.1|DKIK
OG0007868	LOC119563312|XP_037732573.1|DSUP	LOC108073435|XP_017020544.1|DKIK
OG0007869	LOC119557979|XP_037726988.1|DSUP	LOC108080317|XP_017030496.1|DKIK
OG0007870	LOC119552666|XP_037718302.1|DSUP	LOC108073427|XP_017020535.1|DKIK
OG0007871	LOC119558319|XP_037727659.1|DSUP	LOC108085064|XP_017037015.1|DKIK
OG0007872	LOC119554013|XP_037720654.1|DSUP	LOC108071487|XP_017017738.1|DKIK
OG0007873	LOC119553277|XP_037719498.1|DSUP	LOC108084428|XP_017036124.1|DKIK
OG0007874	LOC119557618|XP_037726354.1|DSUP	LOC108079413|XP_017029228.1|DKIK
OG0007875	LOC119549212|XP_037712993.1|DSUP	LOC108074472|XP_017022029.1|DKIK
OG0007876	LOC119557409|XP_037726085.1|DSUP	LOC108080408|XP_017030625.1|DKIK
OG0007877	LOC119558317|XP_037727656.1|DSUP	LOC108085069|XP_017037024.1|DKIK
OG0007878	LOC119551211|XP_037716374.1|DSUP	LOC108076774|XP_017025267.1|DKIK
OG0007879	LOC119552594|XP_037718176.1|DSUP	LOC108071868|XP_017018285.1|DKIK
OG0007880	LOC119557905|XP_037726839.1|DSUP	LOC108083872|XP_017035350.1|DKIK
OG0007881	LOC119553022|XP_037719006.1|DSUP	LOC108072653|XP_017019374.1|DKIK
OG0007882	LOC119553029|XP_037719020.1|DSUP	LOC108072776|XP_017019545.1|DKIK
OG0007883	LOC119553028|XP_037719012.1|DSUP	LOC108072802|XP_017019577.1|DKIK
OG0007884	LOC119553372|XP_037719651.1|DSUP	LOC108078563|XP_017027971.1|DKIK
OG0007885	LOC119549213|XP_037712999.1|DSUP	LOC108074473|XP_017022033.1|DKIK
OG0007886	LOC119548266|XP_037711338.1|DSUP	LOC108077442|XP_017026250.1|DKIK
OG0007887	LOC119553023|XP_037719008.1|DSUP	LOC108072775|XP_017019544.1|DKIK
OG0007888	LOC119554273|XP_037721053.1|DSUP	LOC108071961|XP_017018425.1|DKIK
OG0007889	LOC119554958|XP_037722010.1|DSUP	LOC108071975|XP_017018440.1|DKIK
OG0007890	LOC119554503|XP_037721365.1|DSUP	LOC108071959|XP_017018419.1|DKIK
OG0007891	LOC119561957|XP_037731295.1|DSUP	LOC108081158|XP_017031688.1|DKIK
OG0007892	LOC119562978|XP_037732084.1|DSUP	LOC108070931|XP_017017072.1|DKIK
OG0007893	LOC119549834|XP_037714041.1|DSUP	LOC108076437|XP_017024781.1|DKIK
OG0007894	LOC119552591|XP_037718152.1|DSUP	LOC108078872|XP_017028473.1|DKIK
OG0007895	LOC119555545|XP_037722906.1|DSUP	LOC108079039|XP_017028708.1|DKIK
OG0007896	LOC119554048|XP_037720715.1|DSUP	LOC108080679|XP_017031004.1|DKIK
OG0007897	LOC119554720|XP_037721662.1|DSUP	LOC108070488|XP_017016469.1|DKIK
OG0007898	LOC119553398|XP_037719690.1|DSUP	LOC108075075|XP_017022846.1|DKIK
OG0007899	LOC119552689|XP_037718342.1|DSUP	LOC108071950|XP_017018405.1|DKIK
OG0007900	LOC119549341|XP_037713254.1|DSUP	LOC108081014|XP_017031443.1|DKIK
OG0007901	LOC119555426|XP_037722720.1|DSUP	LOC108077528|XP_017026382.1|DKIK
OG0007902	LOC119557345|XP_037726010.1|DSUP	LOC108084494|XP_017036220.1|DKIK
OG0007903	LOC119554845|XP_037721849.1|DSUP	LOC108078705|XP_017028152.1|DKIK
OG0007904	LOC119552733|XP_037718419.1|DSUP	LOC108083685|XP_017035055.1|DKIK
OG0007905	LOC119547764|XP_037710700.1|DSUP	LOC108077036|XP_017025654.1|DKIK
OG0007906	LOC119554746|XP_037721698.1|DSUP	LOC108085988|XP_017038278.1|DKIK
OG0007907	LOC119555561|XP_037722935.1|DSUP	LOC108070578|XP_017016621.1|DKIK
OG0007908	LOC119555562|XP_037722936.1|DSUP	LOC108070579|XP_017016622.1|DKIK
OG0007909	LOC119555976|XP_037723631.1|DSUP	LOC108083841|XP_017035309.1|DKIK
OG0007910	LOC119554375|XP_037721182.1|DSUP	LOC108085548|XP_017037672.1|DKIK
OG0007911	LOC119554972|XP_037722028.1|DSUP	LOC108071930|XP_017018383.1|DKIK
OG0007912	LOC119554564|XP_037721463.1|DSUP	LOC108079879|XP_017029884.1|DKIK
OG0007913	LOC119554973|XP_037722029.1|DSUP	LOC108071933|XP_017018385.1|DKIK
OG0007914	LOC119555539|XP_037722899.1|DSUP	LOC108073796|XP_017021056.1|DKIK
OG0007915	LOC119552930|XP_037718801.1|DSUP	LOC108079905|XP_017029928.1|DKIK
OG0007916	LOC119548772|XP_037712245.1|DSUP	LOC108074144|XP_017021536.1|DKIK
OG0007917	LOC119550286|XP_037714804.1|DSUP	LOC108076194|XP_017024416.1|DKIK
OG0007918	LOC119549137|XP_037712836.1|DSUP	LOC108080722|XP_017031064.1|DKIK
OG0007919	LOC119551075|XP_037716132.1|DSUP	LOC108078398|XP_017027743.1|DKIK
OG0007920	LOC119550653|XP_037715422.1|DSUP	LOC108074670|XP_017022278.1|DKIK
OG0007921	LOC119550504|XP_037715136.1|DSUP	LOC108078017|XP_017027067.1|DKIK
OG0007922	LOC119557038|XP_037725513.1|DSUP	LOC108080495|XP_017030745.1|DKIK
OG0007923	LOC119558305|XP_037727634.1|DSUP	LOC108084474|XP_017036182.1|DKIK
OG0007924	LOC119550988|XP_037715952.1|DSUP	LOC108078374|XP_017027691.1|DKIK
OG0007925	LOC119551454|XP_037716729.1|DSUP	LOC108072240|XP_017018790.1|DKIK
OG0007926	LOC119549156|XP_037712870.1|DSUP	LOC108072982|XP_017019913.1|DKIK
OG0007927	LOC119546633|XP_037709003.1|DSUP	LOC108075887|XP_017023983.1|DKIK
OG0007928	LOC119548791|XP_037712295.1|DSUP	LOC108074811|XP_017022495.1|DKIK
OG0007929	LOC119547317|XP_037710043.1|DSUP	LOC108075920|XP_017024043.1|DKIK
OG0007930	LOC119551448|XP_037716719.1|DSUP	LOC108072277|XP_017018832.1|DKIK
OG0007932	LOC119556231|XP_037724182.1|DSUP	LOC108071844|XP_017018247.1|DKIK
OG0007933	LOC119556316|XP_037724333.1|DSUP	LOC108077816|XP_017026828.1|DKIK
OG0007934	LOC119560126|XP_037729405.1|DSUP	LOC108080585|XP_017030879.1|DKIK
OG0007935	LOC119545994|XP_037707915.1|DSUP	LOC108075854|XP_017023932.1|DKIK
OG0007936	LOC119546217|XP_037708285.1|DSUP	LOC108077160|XP_017025882.1|DKIK
OG0007937	LOC119547294|XP_037710010.1|DSUP	LOC108079604|XP_017029453.1|DKIK
OG0007938	LOC119546667|XP_037709053.1|DSUP	LOC108077060|XP_017025715.1|DKIK
OG0007939	LOC119547264|XP_037709973.1|DSUP	LOC108086170|XP_017038521.1|DKIK
OG0007940	LOC119548335|XP_037711453.1|DSUP	LOC108086108|XP_017038426.1|DKIK
OG0007942	LOC119556812|XP_037725193.1|DSUP	LOC108080528|XP_017030817.1|DKIK
OG0007943	LOC119546168|XP_037708216.1|DSUP	LOC108072484|XP_017019138.1|DKIK
OG0007944	LOC119553558|XP_037719930.1|DSUP	LOC108079742|XP_017029645.1|DKIK
OG0007945	LOC119547096|XP_037709727.1|DSUP	LOC108077076|XP_017025732.1|DKIK
OG0007946	LOC119549486|XP_037713517.1|DSUP	LOC108072096|XP_017018598.1|DKIK
OG0007947	LOC119548153|XP_037711181.1|DSUP	LOC108072609|XP_017019321.1|DKIK
OG0007948	LOC119546469|XP_037708678.1|DSUP	LOC108075881|XP_017023975.1|DKIK
OG0007949	LOC119556935|XP_037725355.1|DSUP	LOC108079426|XP_017029246.1|DKIK
OG0007950	LOC119547382|XP_037710145.1|DSUP	LOC108074776|XP_017022443.1|DKIK
OG0007951	LOC119547329|XP_037710063.1|DSUP	LOC108086219|XP_017038574.1|DKIK
OG0007952	LOC119546903|XP_037709457.1|DSUP	LOC108077275|XP_017026037.1|DKIK
OG0007954	LOC119547877|XP_037710841.1|DSUP	LOC108075957|XP_017024094.1|DKIK
OG0007955	LOC119547029|XP_037709627.1|DSUP	LOC108082021|XP_017032776.1|DKIK
OG0007956	LOC119546434|XP_037708631.1|DSUP	LOC108082808|XP_017033856.1|DKIK
OG0007957	LOC119548396|XP_037711550.1|DSUP	LOC108076959|XP_017025497.1|DKIK
OG0007958	LOC119558283|XP_037727586.1|DSUP	LOC108077000|XP_017025566.1|DKIK
OG0007959	LOC119547580|XP_037710414.1|DSUP	LOC108083884|XP_017035367.1|DKIK
OG0007960	LOC119548136|XP_037711161.1|DSUP	LOC108077188|XP_017025921.1|DKIK
OG0007961	LOC119558593|XP_037727954.1|DSUP	LOC108081265|XP_017031850.1|DKIK
OG0007962	LOC119556060|XP_037723795.1|DSUP	LOC108085769|XP_017038001.1|DKIK
OG0007963	LOC119546191|XP_037708245.1|DSUP	LOC108072573|XP_017019268.1|DKIK
OG0007964	LOC119547703|XP_037710606.1|DSUP	LOC108082823|XP_017033872.1|DKIK
OG0007966	LOC119547872|XP_037710836.1|DSUP	LOC108072547|XP_017019208.1|DKIK
OG0007967	LOC119547608|XP_037710460.1|DSUP	LOC108081439|XP_017032114.1|DKIK
OG0007968	LOC119545997|XP_037707921.1|DSUP	LOC108081396|XP_017032041.1|DKIK
OG0007969	LOC119548438|XP_037711625.1|DSUP	LOC108077236|XP_017025983.1|DKIK
OG0007970	LOC119551791|XP_037717266.1|DSUP	LOC108086145|XP_017038494.1|DKIK
OG0007971	LOC119556200|XP_037724081.1|DSUP	LOC108075254|XP_017023104.1|DKIK
OG0007972	LOC119550114|XP_037714522.1|DSUP	LOC108082395|XP_017033229.1|DKIK
OG0007973	LOC119546117|XP_037708136.1|DSUP	LOC108075803|XP_017023867.1|DKIK
OG0007974	LOC119556882|XP_037725286.1|DSUP	LOC108079421|XP_017029237.1|DKIK
OG0007975	LOC119560376|XP_037729711.1|DSUP	LOC108085487|XP_017037596.1|DKIK
OG0007976	LOC119557590|XP_037726320.1|DSUP	LOC108085937|XP_017038208.1|DKIK
OG0007977	LOC119546305|XP_037708425.1|DSUP	LOC108077118|XP_017025801.1|DKIK
OG0007978	LOC119546733|XP_037709153.1|DSUP	LOC108086188|XP_017038540.1|DKIK
OG0007979	LOC119547071|XP_037709684.1|DSUP	LOC108072633|XP_017019353.1|DKIK
OG0007980	LOC119547669|XP_037710555.1|DSUP	LOC108079656|XP_017029542.1|DKIK
OG0007981	LOC119556214|XP_037724122.1|DSUP	LOC108080540|XP_017030832.1|DKIK
OG0007982	LOC119546499|XP_037708736.1|DSUP	LOC108077008|XP_017025572.1|DKIK
OG0007983	LOC119548002|XP_037710992.1|DSUP	LOC108074320|XP_017021809.1|DKIK
OG0007984	LOC119548497|XP_037711704.1|DSUP	LOC108072589|XP_017019285.1|DKIK
OG0007985	LOC119561981|XP_037731300.1|DSUP	LOC108083315|XP_017034541.1|DKIK
OG0007986	LOC119546820|XP_037709334.1|DSUP	LOC108077069|XP_017025725.1|DKIK
OG0007987	LOC119546858|XP_037709386.1|DSUP	LOC108086252|XP_017038624.1|DKIK
OG0007988	LOC119547627|XP_037710482.1|DSUP	LOC108072501|XP_017019157.1|DKIK
OG0007989	LOC119547997|XP_037710984.1|DSUP	LOC108077279|XP_017026042.1|DKIK
OG0007990	LOC119548135|XP_037711159.1|DSUP	LOC108077186|XP_017025919.1|DKIK
OG0007991	LOC119547233|XP_037709927.1|DSUP	LOC108074324|XP_017021817.1|DKIK
OG0007992	LOC119547681|XP_037710568.1|DSUP	LOC108074821|XP_017022507.1|DKIK
OG0007993	LOC119560518|XP_037729924.1|DSUP	LOC108084983|XP_017036896.1|DKIK
OG0007994	LOC119546636|XP_037709010.1|DSUP	LOC108082046|XP_017032812.1|DKIK
OG0007995	LOC119546015|XP_037707950.1|DSUP	LOC108077942|XP_017026969.1|DKIK
OG0007996	LOC119556773|XP_037725127.1|DSUP	LOC108082960|XP_017034066.1|DKIK
OG0007997	LOC119554878|XP_037721892.1|DSUP	LOC108085525|XP_017037646.1|DKIK
OG0007998	LOC119546184|XP_037708237.1|DSUP	LOC108079597|XP_017029435.1|DKIK
OG0007999	LOC119547399|XP_037710176.1|DSUP	LOC108077064|XP_017025718.1|DKIK
OG0008000	LOC119547395|XP_037710172.1|DSUP	LOC108077137|XP_017025840.1|DKIK
OG0008001	LOC119547754|XP_037710684.1|DSUP	LOC108077153|XP_017025874.1|DKIK
OG0008002	LOC119546505|XP_037708752.1|DSUP	LOC108086131|XP_017038472.1|DKIK
OG0008003	LOC119546853|XP_037709378.1|DSUP	LOC108077155|XP_017025876.1|DKIK
OG0008004	LOC119555911|XP_037723530.1|DSUP	LOC108079369|XP_017029169.1|DKIK
OG0008005	LOC119556234|XP_037724191.1|DSUP	LOC108083827|XP_017035272.1|DKIK
OG0008006	LOC119556270|XP_037724248.1|DSUP	LOC108080184|XP_017030324.1|DKIK
OG0008007	LOC119556586|XP_037724815.1|DSUP	LOC108080372|XP_017030581.1|DKIK
OG0008008	LOC119554979|XP_037722038.1|DSUP	LOC108085491|XP_017037599.1|DKIK
OG0008009	LOC119556623|XP_037724871.1|DSUP	LOC108084678|XP_017036498.1|DKIK
OG0008010	LOC119558070|XP_037727166.1|DSUP	LOC108083533|XP_017034856.1|DKIK
OG0008011	LOC119549293|XP_037713170.1|DSUP	LOC108078344|XP_017027637.1|DKIK
OG0008012	LOC119550506|XP_037715137.1|DSUP	LOC108078530|XP_017027929.1|DKIK
OG0008013	LOC119551657|XP_037717023.1|DSUP	LOC108082181|XP_017032987.1|DKIK
OG0008014	LOC119560711|XP_037730250.1|DSUP	LOC108080825|XP_017031218.1|DKIK
OG0008015	LOC119553722|XP_037720235.1|DSUP	LOC108083122|XP_017034285.1|DKIK
OG0008016	LOC119553724|XP_037720238.1|DSUP	LOC108083123|XP_017034286.1|DKIK
OG0008017	LOC119558346|XP_037727752.1|DSUP	LOC108079922|XP_017029945.1|DKIK
OG0008018	LOC119557216|XP_037725802.1|DSUP	LOC108076060|XP_017024241.1|DKIK
OG0008019	LOC119558147|XP_037727307.1|DSUP	LOC108080177|XP_017030313.1|DKIK
OG0008020	LOC119560643|XP_037730125.1|DSUP	LOC108073381|XP_017020452.1|DKIK
OG0008021	LOC119556880|XP_037725283.1|DSUP	LOC108071707|XP_017018013.1|DKIK
OG0008022	LOC119545694|XP_037707374.1|DSUP	LOC108084905|XP_017036789.1|DKIK
OG0008023	LOC119557081|XP_037725561.1|DSUP	LOC108084667|XP_017036479.1|DKIK
OG0008024	LOC119557855|XP_037726770.1|DSUP	LOC108084639|XP_017036419.1|DKIK
OG0008025	LOC119557220|XP_037725817.1|DSUP	LOC108076083|XP_017024285.1|DKIK
OG0008026	LOC119556201|XP_037724082.1|DSUP	LOC108075097|XP_017022870.1|DKIK
OG0008027	LOC119556785|XP_037725146.1|DSUP	LOC108071244|XP_017017418.1|DKIK
OG0008028	LOC119545791|XP_037707594.1|DSUP	LOC108083187|XP_017034375.1|DKIK
OG0008029	LOC119545647|XP_037707300.1|DSUP	LOC108073214|XP_017020231.1|DKIK
OG0008030	LOC119560171|XP_037729458.1|DSUP	LOC108080834|XP_017031226.1|DKIK
OG0008031	LOC119545954|XP_037707843.1|DSUP	LOC108075894|XP_017024000.1|DKIK
OG0008032	LOC119548742|XP_037712189.1|DSUP	LOC108085051|XP_017037000.1|DKIK
OG0008033	LOC119549136|XP_037712839.1|DSUP	LOC108072027|XP_017018497.1|DKIK
OG0008034	LOC119548290|XP_037711387.1|DSUP	LOC108080478|XP_017030718.1|DKIK
OG0008035	LOC119556609|XP_037724850.1|DSUP	LOC108074193|XP_017021624.1|DKIK
OG0008036	LOC119562351|XP_037731441.1|DSUP	LOC108072182|XP_017018726.1|DKIK
OG0008037	LOC119550036|XP_037714404.1|DSUP	LOC108072051|XP_017018524.1|DKIK
OG0008038	LOC119557726|XP_037726538.1|DSUP	LOC108075982|XP_017024124.1|DKIK
OG0008039	LOC119548112|XP_037711137.1|DSUP	LOC108083998|XP_017035500.1|DKIK
OG0008040	LOC119563274|XP_037732524.1|DSUP	LOC108084963|XP_017036868.1|DKIK
OG0008041	LOC119556228|XP_037724174.1|DSUP	LOC108075108|XP_017022879.1|DKIK
OG0008042	LOC119560850|XP_037730437.1|DSUP	LOC108077881|XP_017026906.1|DKIK
OG0008043	LOC119556669|XP_037724954.1|DSUP	LOC108083489|XP_017034776.1|DKIK
OG0008044	LOC119558049|XP_037727126.1|DSUP	LOC108071738|XP_017018052.1|DKIK
OG0008045	LOC119557916|XP_037726852.1|DSUP	LOC108080180|XP_017030317.1|DKIK
OG0008046	LOC119547763|XP_037710703.1|DSUP	LOC108075642|XP_017023674.1|DKIK
OG0008047	LOC119560097|XP_037729347.1|DSUP	LOC108084839|XP_017036702.1|DKIK
OG0008048	LOC119560105|XP_037729383.1|DSUP	LOC108084121|XP_017035642.1|DKIK
OG0008049	LOC119560459|XP_037729846.1|DSUP	LOC108084838|XP_017036701.1|DKIK
OG0008050	LOC119551033|XP_037716044.1|DSUP	LOC108082859|XP_017033930.1|DKIK
OG0008051	LOC119561030|XP_037730784.1|DSUP	LOC108085739|XP_017037958.1|DKIK
OG0008052	LOC119547622|XP_037710480.1|DSUP	LOC108081120|XP_017031616.1|DKIK
OG0008053	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP	LOC108085302|XP_017037352.1|DKIK
OG0008054	LOC119556709|XP_037725033.1|DSUP	LOC108079372|XP_017029173.1|DKIK
OG0008055	LOC119557299|XP_037725936.1|DSUP	LOC108075295|XP_017023179.1|DKIK
