Orthogroup	DSUP.longest_only	AAEG.longest_only
OG0006473	LOC119555613|XP_037723053.1|DSUP	LOC110681502|XP_021713062.1|AAEG, LOC5572583|XP_021713054.1|AAEG
OG0006474	LOC119551829|XP_037717326.1|DSUP	LOC5572579|XP_001654094.2|AAEG
OG0006475	LOC119560819|XP_037730392.1|DSUP	LOC5572581|XP_001654090.1|AAEG
OG0006476	LOC119556317|XP_037724331.1|DSUP	LOC5580305|XP_001662923.2|AAEG
OG0006477	LOC119557399|XP_037726072.1|DSUP	LOC5580310|XP_001662922.1|AAEG
OG0006478	LOC119560078|XP_037729324.1|DSUP	LOC5567835|XP_001657742.1|AAEG
OG0006479	LOC119549173|XP_037712905.1|DSUP	LOC110681517|XP_021713143.1|AAEG
OG0006480	LOC119550134|XP_037714561.1|DSUP	LOC5567829|XP_021713150.1|AAEG
OG0006481	LOC119546406|XP_037708591.1|DSUP	LOC5576288|XP_001662578.1|AAEG
OG0006482	LOC119545801|XP_037707612.1|DSUP	LOC5574628|XP_001661544.2|AAEG
OG0006483	LOC119560455|XP_037729835.1|DSUP	LOC5575917|XP_021713246.1|AAEG
OG0006484	LOC119560439|XP_037729814.1|DSUP	LOC5569220|XP_021694302.1|AAEG
OG0006485	LOC119560780|XP_037730334.1|DSUP	LOC5569231|XP_001652791.2|AAEG
OG0006486	LOC119552680|XP_037718330.1|DSUP	LOC23687834|XP_021713276.1|AAEG
OG0006487	LOC119560761|XP_037730310.1|DSUP	LOC5578516|XP_001663907.2|AAEG
OG0006488	LOC119553369|XP_037719643.1|DSUP	LOC5580006|XP_001653894.1|AAEG
OG0006489	LOC119545712|XP_037707440.1|DSUP	LOC5574614|XP_001661531.2|AAEG
OG0006490	LOC119560104|XP_037729378.1|DSUP	LOC5567597|XP_021713385.1|AAEG
OG0006491	LOC119548774|XP_037712247.1|DSUP	LOC5567596|XP_001657573.2|AAEG
OG0006492	LOC119560722|XP_037730267.1|DSUP	LOC5577938|XP_021713399.1|AAEG
OG0006493	LOC119556898|XP_037725309.1|DSUP	LOC5580194|XP_021713405.1|AAEG
OG0006494	LOC119558316|XP_037727653.1|DSUP	LOC5580192|XP_021713406.1|AAEG
OG0006495	LOC119557382|XP_037726055.1|DSUP	LOC5580191|XP_021713407.1|AAEG
OG0006496	LOC119558351|XP_037727783.1|DSUP	LOC5580190|XP_021713408.1|AAEG
OG0006497	LOC119562570|XP_037731715.1|DSUP	LOC5580184|XP_021713412.1|AAEG
OG0006498	LOC119563471|XP_037732815.1|DSUP	LOC5580182|XP_021713413.1|AAEG
OG0006499	LOC119546368|XP_037708529.1|DSUP	LOC5580170|XP_021692917.1|AAEG
OG0006500	LOC119547211|XP_037709889.1|DSUP	LOC5580162|XP_021692929.1|AAEG
OG0006501	LOC119563512|XP_037732886.1|DSUP	LOC5580166|XP_001655586.1|AAEG
OG0006502	LOC119559235|XP_037728245.1|DSUP	LOC5580171|XP_001655580.2|AAEG
OG0006503	LOC119545821|XP_037707648.1|DSUP	LOC5580173|XP_001655578.1|AAEG
OG0006504	LOC119545813|XP_037707636.1|DSUP	LOC5578271|XP_021692940.1|AAEG
OG0006505	LOC119563543|XP_037732956.1|DSUP	LOC5578278|XP_021692945.1|AAEG
OG0006506	LOC119554887|XP_037721905.1|DSUP	LOC5575985|XP_021692952.1|AAEG
OG0006507	LOC119563097|XP_037732258.1|DSUP	LOC5564685|XP_021692996.1|AAEG
OG0006508	LOC119552217|XP_037717991.1|DSUP	LOC5564693|XP_021692998.1|AAEG
OG0006509	LOC119556524|XP_037724728.1|DSUP	LOC5573798|XP_001661045.2|AAEG
OG0006510	LOC119562154|XP_037731328.1|DSUP	LOC5573469|XP_021693046.1|AAEG
OG0006511	LOC119546736|XP_037709163.1|DSUP	LOC5563548|XP_021693062.1|AAEG
OG0006512	LOC119559919|XP_037729038.1|DSUP	LOC5580091|XP_001654841.2|AAEG
OG0006513	LOC119563424|XP_037732727.1|DSUP	LOC5566474|XP_021693097.1|AAEG
OG0006514	LOC119563333|XP_037732606.1|DSUP	LOC5566473|XP_001650857.1|AAEG
OG0006515	LOC119561075|XP_037730860.1|DSUP	LOC5566472|XP_001650856.2|AAEG
OG0006516	LOC119558949|XP_037728071.1|DSUP	LOC5578940|XP_001657228.2|AAEG
OG0006517	LOC119563139|XP_037732324.1|DSUP	LOC5578938|XP_021693141.1|AAEG
OG0006518	LOC119545834|XP_037707681.1|DSUP	LOC5578934|XP_021693153.1|AAEG
OG0006519	LOC119563140|XP_037732325.1|DSUP	LOC110680823|XP_021712295.1|AAEG, LOC5578931|XP_001657219.1|AAEG
OG0006520	LOC119563419|XP_037732719.1|DSUP	LOC5578926|XP_001657212.1|AAEG
OG0006521	LOC119560487|XP_037729879.1|DSUP	LOC5563723|XP_001647993.2|AAEG
OG0006522	LOC119563416|XP_037732713.1|DSUP	LOC5563722|XP_021693218.1|AAEG
OG0006523	LOC119548693|XP_037712088.1|DSUP	LOC5563708|XP_001647996.1|AAEG
OG0006524	LOC119548428|XP_037711598.1|DSUP	LOC5563714|XP_021693240.1|AAEG
OG0006525	LOC119556265|XP_037724242.1|DSUP	LOC5576740|XP_021693241.1|AAEG
OG0006526	LOC119560288|XP_037729587.1|DSUP	LOC5576714|XP_001656220.1|AAEG
OG0006527	LOC119560379|XP_037729715.1|DSUP	LOC5576712|XP_001656218.2|AAEG, LOC110680903|XP_021712381.1|AAEG
OG0006528	LOC119560614|XP_037730078.1|DSUP	LOC110680904|XP_021712382.1|AAEG, LOC5576738|XP_001656217.2|AAEG
OG0006529	LOC119560556|XP_037729995.1|DSUP	LOC110674096|XP_021693383.1|AAEG
OG0006530	LOC119560575|XP_037730024.1|DSUP	LOC110674097|XP_021693385.1|AAEG
OG0006531	LOC119560506|XP_037729908.1|DSUP	LOC5564498|XP_021693386.1|AAEG
OG0006532	LOC119560132|XP_037729410.1|DSUP	LOC5573637|XP_021693390.1|AAEG
OG0006533	LOC119551321|XP_037716545.1|DSUP	LOC5567119|XP_021693403.1|AAEG
OG0006534	LOC119556045|XP_037723770.1|DSUP	LOC5573313|XP_001654528.1|AAEG
OG0006535	LOC119558740|XP_037727988.1|DSUP	LOC5573315|XP_001654535.1|AAEG
OG0006536	LOC119561036|XP_037730791.1|DSUP	LOC5573322|XP_021693452.1|AAEG
OG0006537	LOC119562230|XP_037731349.1|DSUP	LOC5569641|XP_021694321.1|AAEG
OG0006538	LOC119550321|XP_037714858.1|DSUP	LOC5565349|XP_021694322.1|AAEG
OG0006539	LOC119545644|XP_037707289.1|DSUP	LOC5579481|XP_001647778.2|AAEG
OG0006540	LOC119560906|XP_037730533.1|DSUP	LOC5577200|XP_001663291.2|AAEG
OG0006541	LOC119563062|XP_037732204.1|DSUP	LOC5576518|XP_001662710.2|AAEG
OG0006542	LOC119563063|XP_037732205.1|DSUP	LOC5576534|XP_021693731.1|AAEG
OG0006543	LOC119546575|XP_037708904.1|DSUP	LOC5576528|XP_021693736.1|AAEG
OG0006544	LOC119560736|XP_037730277.1|DSUP	LOC110674164|XP_021693738.1|AAEG
OG0006545	LOC119556692|XP_037725015.1|DSUP	LOC5575641|XP_001655789.2|AAEG
OG0006546	LOC119557705|XP_037726512.1|DSUP	LOC5575644|XP_021693741.1|AAEG
OG0006547	LOC119545645|XP_037707290.1|DSUP	LOC5575651|XP_021693762.1|AAEG
OG0006548	LOC119560387|XP_037729740.1|DSUP	LOC5565608|XP_001649950.2|AAEG
OG0006549	LOC119552092|XP_037717802.1|DSUP	LOC5565594|XP_001649963.1|AAEG
OG0006550	LOC119549579|XP_037713667.1|DSUP	LOC5565589|XP_001649965.1|AAEG
OG0006551	LOC119556797|XP_037725163.1|DSUP	LOC110674175|XP_021693810.1|AAEG
OG0006552	LOC119557380|XP_037726052.1|DSUP	LOC5569686|XP_001658684.2|AAEG
OG0006553	LOC119562995|XP_037732105.1|DSUP	LOC5577664|XP_001656662.2|AAEG
OG0006554	LOC119561067|XP_037730838.1|DSUP	LOC5577649|XP_021693827.1|AAEG
OG0006555	LOC119561118|XP_037730967.1|DSUP	LOC5577642|XP_021693845.1|AAEG
OG0006556	LOC119560678|XP_037730179.1|DSUP	LOC5577637|XP_001656635.1|AAEG
OG0006557	LOC119563356|XP_037732637.1|DSUP	LOC5577631|XP_021693882.1|AAEG
OG0006558	LOC119563259|XP_037732505.1|DSUP	LOC5565932|XP_021693909.1|AAEG
OG0006559	LOC119560041|XP_037729272.1|DSUP	LOC5565935|XP_001650313.2|AAEG
OG0006560	LOC119545641|XP_037707282.1|DSUP	LOC5565931|XP_021693915.1|AAEG
OG0006561	LOC119545665|XP_037707319.1|DSUP	LOC5565930|XP_001650308.2|AAEG
OG0006562	LOC119563235|XP_037732469.1|DSUP	LOC5565937|XP_021693929.1|AAEG
OG0006563	LOC119561056|XP_037730817.1|DSUP	LOC5568360|XP_001658012.1|AAEG
OG0006564	LOC119560573|XP_037730020.1|DSUP	LOC5568358|XP_001658010.2|AAEG
OG0006565	LOC119555019|XP_037722095.1|DSUP	LOC5568352|XP_021693940.1|AAEG
OG0006566	LOC119546208|XP_037708275.1|DSUP	LOC5577579|XP_021694031.1|AAEG
OG0006567	LOC119555331|XP_037722597.1|DSUP	LOC5576107|XP_001662452.2|AAEG
OG0006568	LOC119555324|XP_037722584.1|DSUP	LOC5576108|XP_001662453.2|AAEG
OG0006569	LOC119555177|XP_037722354.1|DSUP	LOC5576109|XP_001662454.2|AAEG
OG0006570	LOC119560927|XP_037730589.1|DSUP	LOC5576110|XP_021694084.1|AAEG
OG0006571	LOC119563028|XP_037732154.1|DSUP	LOC5576116|XP_001662462.1|AAEG
OG0006572	LOC119553402|XP_037719706.1|DSUP	LOC5576132|XP_001662478.2|AAEG
OG0006573	LOC119560525|XP_037729929.1|DSUP	LOC110674229|XP_021694111.1|AAEG
OG0006574	LOC119557294|XP_037725919.1|DSUP	LOC5576136|XP_021694113.1|AAEG
OG0006575	LOC119563405|XP_037732699.1|DSUP	LOC5565180|XP_001649527.2|AAEG
OG0006576	LOC119551082|XP_037716176.1|DSUP	LOC110674238|XP_021694147.1|AAEG
OG0006577	LOC119560779|XP_037730332.1|DSUP	LOC5565138|XP_001649513.2|AAEG
OG0006578	LOC119551072|XP_037716127.1|DSUP	LOC5565141|XP_001649511.2|AAEG
OG0006579	LOC119547843|XP_037710801.1|DSUP	LOC5565143|XP_001649510.2|AAEG
OG0006580	LOC119552762|XP_037718497.1|DSUP	LOC110674240|XP_021694152.1|AAEG
OG0006581	LOC119560089|XP_037729336.1|DSUP	LOC5577592|XP_001656580.2|AAEG
OG0006582	LOC119548212|XP_037711278.1|DSUP	LOC5577591|XP_021694159.1|AAEG
OG0006583	LOC119546414|XP_037708607.1|DSUP	LOC5565080|XP_021694165.1|AAEG
OG0006584	LOC119547522|XP_037710344.1|DSUP	LOC5564609|XP_001648956.2|AAEG
OG0006585	LOC119545993|XP_037707911.1|DSUP	LOC5564410|XP_021694178.1|AAEG
OG0006586	LOC119545760|XP_037707537.1|DSUP	LOC5572611|XP_001654122.2|AAEG
OG0006587	LOC119545734|XP_037707488.1|DSUP	LOC5572612|XP_001654123.2|AAEG
OG0006588	LOC119557467|XP_037726164.1|DSUP	LOC5572615|XP_021694184.1|AAEG
OG0006589	LOC119561071|XP_037730848.1|DSUP	LOC5572675|XP_021694204.1|AAEG
OG0006590	LOC119560673|XP_037730174.1|DSUP	LOC5572678|XP_001660498.2|AAEG
OG0006591	LOC119552574|XP_037718127.1|DSUP	LOC5566106|XP_021695274.1|AAEG
OG0006592	LOC119560467|XP_037729854.1|DSUP	LOC5566140|XP_001650507.1|AAEG
OG0006593	LOC119560464|XP_037729852.1|DSUP	LOC5566139|XP_001650506.1|AAEG
OG0006594	LOC119555016|XP_037722087.1|DSUP	LOC5566121|XP_001650501.2|AAEG
OG0006595	LOC119550126|XP_037714539.1|DSUP	LOC5566108|XP_021695437.1|AAEG
OG0006596	LOC119549901|XP_037714138.1|DSUP	LOC5570944|XP_021699203.1|AAEG
OG0006597	LOC119552630|XP_037718237.1|DSUP	LOC5570945|XP_021695449.1|AAEG
OG0006598	LOC119548681|XP_037712053.1|DSUP	LOC5570951|XP_021695450.1|AAEG
OG0006599	LOC119552669|XP_037718306.1|DSUP	LOC5571446|XP_001659697.2|AAEG
OG0006600	LOC119555672|XP_037723212.1|DSUP	LOC5571447|XP_021695466.1|AAEG
OG0006601	LOC119555332|XP_037722594.1|DSUP	LOC5571450|XP_001659703.1|AAEG
OG0006602	LOC119555333|XP_037722595.1|DSUP	LOC5571451|XP_001659704.1|AAEG
OG0006603	LOC119555327|XP_037722586.1|DSUP	LOC5571452|XP_001659705.2|AAEG
OG0006604	LOC119553378|XP_037719658.1|DSUP	LOC5573691|XP_021695485.1|AAEG
OG0006605	LOC119557981|XP_037726995.1|DSUP	LOC5574880|XP_021712349.1|AAEG, LOC110675294|XP_021695487.1|AAEG
OG0006606	LOC119555259|XP_037722486.1|DSUP	LOC23687391|XP_011493608.2|AAEG
OG0006607	LOC119555381|XP_037722651.1|DSUP	LOC5574895|XP_021695492.1|AAEG
OG0006608	LOC119560713|XP_037730252.1|DSUP	LOC5570277|XP_001659030.1|AAEG
OG0006609	LOC119560411|XP_037729774.1|DSUP	LOC5579871|XP_021695537.1|AAEG
OG0006610	LOC119552912|XP_037718767.1|DSUP	LOC5579867|XP_021695542.1|AAEG
OG0006611	LOC119553895|XP_037720490.1|DSUP	LOC5579865|XP_021695552.1|AAEG
OG0006612	LOC119553300|XP_037719547.1|DSUP	LOC5579863|XP_001664324.1|AAEG
OG0006613	LOC119555159|XP_037722315.1|DSUP	LOC5579876|XP_021695557.1|AAEG
OG0006614	LOC119554551|XP_037721444.1|DSUP	LOC5579861|XP_001664322.3|AAEG
OG0006615	LOC119554341|XP_037721135.1|DSUP	LOC5567814|XP_021695570.1|AAEG
OG0006616	LOC119552910|XP_037718764.1|DSUP	LOC5567811|XP_021695577.1|AAEG
OG0006617	LOC119554649|XP_037721578.1|DSUP	LOC5567808|XP_001657712.2|AAEG
OG0006618	LOC119555615|XP_037723061.1|DSUP	LOC5569147|XP_021695600.1|AAEG
OG0006619	LOC119555723|XP_037723347.1|DSUP	LOC5569150|XP_001658335.2|AAEG
OG0006620	LOC119554308|XP_037721097.1|DSUP	LOC5571220|XP_001659598.2|AAEG
OG0006621	LOC119554193|XP_037720917.1|DSUP	LOC5571216|XP_021695605.1|AAEG
OG0006622	LOC119553220|XP_037719406.1|DSUP	LOC5575759|XP_021695618.1|AAEG
OG0006623	LOC119554343|XP_037721137.1|DSUP	LOC5575760|XP_001662181.2|AAEG
OG0006624	LOC119551630|XP_037716982.1|DSUP	LOC5578213|XP_001656857.2|AAEG
OG0006625	LOC119551636|XP_037716992.1|DSUP	LOC5578216|XP_021695645.1|AAEG
OG0006626	LOC119559662|XP_037728638.1|DSUP	LOC110675343|XP_021695639.1|AAEG, LOC5578217|XP_001656860.2|AAEG
OG0006627	LOC119549237|XP_037713064.1|DSUP	LOC5578219|XP_021695649.1|AAEG
OG0006628	LOC119549236|XP_037713060.1|DSUP	LOC5578220|XP_021695658.1|AAEG
OG0006629	LOC119549507|XP_037713546.1|DSUP	LOC5575746|XP_021695709.1|AAEG
OG0006630	LOC119550629|XP_037715386.1|DSUP	LOC5575738|XP_021695717.1|AAEG
OG0006631	LOC119553267|XP_037719486.1|DSUP	LOC5566723|XP_001651131.1|AAEG
OG0006632	LOC119550431|XP_037715031.1|DSUP	LOC5569288|XP_021695732.1|AAEG
OG0006633	LOC119553516|XP_037719866.1|DSUP	LOC5579241|XP_021695737.1|AAEG
OG0006634	LOC119546952|XP_037709519.1|DSUP	LOC5571773|XP_001659905.2|AAEG
OG0006635	LOC119546393|XP_037708564.1|DSUP	LOC5571771|XP_001659904.1|AAEG
OG0006636	LOC119557346|XP_037726011.1|DSUP	LOC5570670|XP_001659261.1|AAEG
OG0006637	LOC119553219|XP_037719405.1|DSUP	LOC5570666|XP_001659265.1|AAEG
OG0006638	LOC119550008|XP_037714359.1|DSUP	LOC5571299|XP_001653603.2|AAEG
OG0006639	LOC119551744|XP_037717173.1|DSUP	LOC5571296|XP_021695823.1|AAEG
OG0006640	LOC119551228|XP_037716393.1|DSUP	LOC110675376|XP_021695875.1|AAEG
OG0006641	LOC119551926|XP_037717484.1|DSUP	LOC5571277|XP_021695876.1|AAEG
OG0006642	LOC119551783|XP_037717239.1|DSUP	LOC5571274|XP_021695903.1|AAEG
OG0006643	LOC119549384|XP_037713352.1|DSUP	LOC5579290|XP_021695906.1|AAEG
OG0006644	LOC119553898|XP_037720495.1|DSUP	LOC5571258|XP_001653556.1|AAEG
OG0006645	LOC119548283|XP_037711378.1|DSUP	LOC5578052|XP_021695953.1|AAEG
OG0006646	LOC119549199|XP_037712957.1|DSUP	LOC5578053|XP_021695958.1|AAEG
OG0006647	LOC119549630|XP_037713744.1|DSUP	LOC5568469|XP_021695997.1|AAEG
OG0006648	LOC119553371|XP_037719649.1|DSUP	LOC5573484|XP_001654632.1|AAEG
OG0006649	LOC119549878|XP_037714111.1|DSUP	LOC5575041|XP_001661771.2|AAEG
OG0006650	LOC119548974|XP_037712491.1|DSUP	LOC5573236|XP_021696049.1|AAEG
OG0006651	LOC119554951|XP_037721992.1|DSUP	LOC110675422|XP_021696083.1|AAEG
OG0006652	LOC119552980|XP_037718926.1|DSUP	LOC5574113|XP_001661185.1|AAEG
OG0006653	LOC119555167|XP_037722327.1|DSUP	LOC5574095|XP_021696112.1|AAEG
OG0006654	LOC119554766|XP_037721732.1|DSUP	LOC5574088|XP_021696127.1|AAEG
OG0006655	LOC119554301|XP_037721087.1|DSUP	LOC5574085|XP_021696132.1|AAEG
OG0006656	LOC119553144|XP_037719283.1|DSUP	LOC5565105|XP_021696171.1|AAEG
OG0006657	LOC119549995|XP_037714336.1|DSUP	LOC5572889|XP_001654239.2|AAEG
OG0006658	LOC119553167|XP_037719331.1|DSUP	LOC5574850|XP_001661673.2|AAEG
OG0006659	LOC119554270|XP_037721049.1|DSUP	LOC5566569|XP_021696260.1|AAEG
OG0006660	LOC119553965|XP_037720589.1|DSUP	LOC5574852|XP_021696264.1|AAEG
OG0006661	LOC119552835|XP_037718620.1|DSUP	LOC5579990|XP_021696271.1|AAEG
OG0006662	LOC119546847|XP_037709372.1|DSUP	LOC5574519|XP_001661488.1|AAEG
OG0006663	LOC119552986|XP_037718932.1|DSUP	LOC23687518|XP_011493493.2|AAEG
OG0006664	LOC119559914|XP_037729019.1|DSUP	LOC5577071|XP_021696368.1|AAEG
OG0006665	LOC119552697|XP_037718358.1|DSUP	LOC110675498|XP_021696371.1|AAEG
OG0006666	LOC119551208|XP_037716370.1|DSUP	LOC5570511|XP_021696425.1|AAEG
OG0006667	LOC119552924|XP_037718793.1|DSUP	LOC5570529|XP_021696429.1|AAEG
OG0006668	LOC119551391|XP_037716646.1|DSUP	LOC5570473|XP_021696469.1|AAEG
OG0006669	LOC119553461|XP_037719792.1|DSUP	LOC5571688|XP_021696474.1|AAEG
OG0006670	LOC119554787|XP_037721761.1|DSUP	LOC5571685|XP_001659821.1|AAEG
OG0006671	LOC119552816|XP_037718591.1|DSUP	LOC5571684|XP_021696476.1|AAEG
OG0006672	LOC119554399|XP_037721212.1|DSUP	LOC5567636|XP_021696480.1|AAEG
OG0006673	LOC119553456|XP_037719786.1|DSUP	LOC5567634|XP_001657589.2|AAEG
OG0006674	LOC119554949|XP_037721991.1|DSUP	LOC5567619|XP_001657593.2|AAEG
OG0006675	LOC119552748|XP_037718464.1|DSUP	LOC110675521|XP_021696504.1|AAEG
OG0006676	LOC119555659|XP_037723170.1|DSUP	LOC5564100|XP_021696522.1|AAEG
OG0006677	LOC119555053|XP_037722174.1|DSUP	LOC5564099|XP_001648425.2|AAEG
OG0006678	LOC119554791|XP_037721767.1|DSUP	LOC5566286|XP_021696527.1|AAEG
OG0006679	LOC119555195|XP_037722381.1|DSUP	LOC5566296|XP_001650672.2|AAEG
OG0006680	LOC119554776|XP_037721751.1|DSUP	LOC5566273|XP_021696539.1|AAEG
OG0006681	LOC119552815|XP_037718588.1|DSUP	LOC5566279|XP_021696554.1|AAEG
OG0006682	LOC119553880|XP_037720468.1|DSUP	LOC5566283|XP_021696559.1|AAEG
OG0006683	LOC119553655|XP_037720069.1|DSUP	LOC110675561|XP_021696569.1|AAEG
OG0006684	LOC119555052|XP_037722173.1|DSUP	LOC5566291|XP_021696570.1|AAEG
OG0006685	LOC119550168|XP_037714631.1|DSUP	LOC5570091|XP_001653078.1|AAEG
OG0006686	LOC119555061|XP_037722189.1|DSUP	LOC5570087|XP_021696585.1|AAEG
OG0006687	LOC119556697|XP_037725022.1|DSUP	LOC5569214|XP_001658387.1|AAEG
OG0006688	LOC119553261|XP_037719479.1|DSUP	LOC5568098|XP_001652035.1|AAEG
OG0006689	LOC119554104|XP_037720782.1|DSUP	LOC5568104|XP_001652043.2|AAEG
OG0006690	LOC119545846|XP_037707741.1|DSUP	LOC5566341|XP_021696745.1|AAEG
OG0006691	LOC119555443|XP_037722745.1|DSUP	LOC5578957|XP_001664136.2|AAEG
OG0006692	LOC119553514|XP_037719864.1|DSUP	LOC5564626|XP_001648971.2|AAEG
OG0006693	LOC119554239|XP_037721001.1|DSUP	LOC5564627|XP_021696772.1|AAEG
OG0006694	LOC119556306|XP_037724316.1|DSUP	LOC5567126|XP_001651548.1|AAEG
OG0006695	LOC119553423|XP_037719727.1|DSUP	LOC5564573|XP_021696810.1|AAEG
OG0006696	LOC119559101|XP_037728122.1|DSUP	LOC5572350|XP_021702586.1|AAEG
OG0006697	LOC119552509|XP_037718051.1|DSUP	LOC5566237|XP_021696840.1|AAEG
OG0006698	LOC119554228|XP_037720986.1|DSUP	LOC5566233|XP_001650607.1|AAEG
OG0006699	LOC119553602|XP_037719988.1|DSUP	LOC5565645|XP_021696877.1|AAEG
OG0006700	LOC119552567|XP_037718118.1|DSUP	LOC5565664|XP_001650012.1|AAEG
OG0006701	LOC119551363|XP_037716612.1|DSUP	LOC110675643|XP_021696899.1|AAEG
OG0006702	LOC119553393|XP_037719683.1|DSUP	LOC5573780|XP_021696923.1|AAEG
OG0006703	LOC119554984|XP_037722048.1|DSUP	LOC5576413|XP_001656115.2|AAEG
OG0006704	LOC119554985|XP_037722049.1|DSUP	LOC5576414|XP_021696953.1|AAEG
OG0006705	LOC119552091|XP_037717796.1|DSUP	LOC5568904|XP_021696995.1|AAEG
OG0006706	LOC119551425|XP_037716696.1|DSUP	LOC5568900|XP_001658223.2|AAEG
OG0006707	LOC119549311|XP_037713202.1|DSUP	LOC5574793|XP_001655350.2|AAEG
OG0006708	LOC119556105|XP_037723903.1|DSUP	LOC5574797|XP_021697006.1|AAEG
OG0006709	LOC119557475|XP_037726172.1|DSUP	LOC5574825|XP_021697020.1|AAEG
OG0006710	LOC119555261|XP_037722490.1|DSUP	LOC5578225|XP_021697046.1|AAEG
OG0006711	LOC119555260|XP_037722489.1|DSUP	LOC5576452|XP_021697043.1|AAEG
OG0006712	LOC119555645|XP_037723108.1|DSUP	LOC5568326|XP_021697052.1|AAEG
OG0006713	LOC119552903|XP_037718756.1|DSUP	LOC5568323|XP_021697067.1|AAEG
OG0006714	LOC119552900|XP_037718753.1|DSUP	LOC5568322|XP_001652200.1|AAEG
OG0006715	LOC119553766|XP_037720301.1|DSUP	LOC5568301|XP_001652178.2|AAEG
OG0006716	LOC119546748|XP_037709176.1|DSUP	LOC5568300|XP_021697096.1|AAEG
OG0006717	LOC119553796|XP_037720336.1|DSUP	LOC5568299|XP_001652176.1|AAEG
OG0006718	LOC119554448|XP_037721287.1|DSUP	LOC5568296|XP_001652173.1|AAEG
OG0006719	LOC119554961|XP_037722016.1|DSUP	LOC5568293|XP_021697100.1|AAEG
OG0006720	LOC119555431|XP_037722728.1|DSUP	LOC110675714|XP_021697113.1|AAEG
OG0006721	LOC119553959|XP_037720581.1|DSUP	LOC5571810|XP_001659942.1|AAEG
OG0006722	LOC119553379|XP_037719659.1|DSUP	LOC5571811|XP_021697116.1|AAEG
OG0006723	LOC119548052|XP_037711062.1|DSUP	LOC5574704|XP_021697229.1|AAEG
OG0006724	LOC119561570|XP_037731128.1|DSUP	LOC5572699|XP_001660517.1|AAEG
OG0006725	LOC119552031|XP_037717702.1|DSUP	LOC5572697|XP_001660516.1|AAEG
OG0006726	LOC119549358|XP_037713283.1|DSUP	LOC5572696|XP_001660515.1|AAEG
OG0006727	LOC119552008|XP_037717669.1|DSUP	LOC5572694|XP_021697243.1|AAEG
OG0006728	LOC119554407|XP_037721228.1|DSUP	LOC5571605|XP_001653725.2|AAEG
OG0006729	LOC119549324|XP_037713229.1|DSUP	LOC5570741|XP_021697358.1|AAEG
OG0006730	LOC119549323|XP_037713227.1|DSUP	LOC5576648|XP_001662804.1|AAEG
OG0006731	LOC119546327|XP_037708455.1|DSUP	LOC5564512|XP_021697371.1|AAEG
OG0006732	LOC119553473|XP_037719810.1|DSUP	LOC5565659|XP_021697379.1|AAEG
OG0006733	LOC119553636|XP_037720038.1|DSUP	LOC5577724|XP_001656668.1|AAEG
OG0006734	LOC119553099|XP_037719184.1|DSUP	LOC5574452|XP_021697405.1|AAEG
OG0006735	LOC119553239|XP_037719437.1|DSUP	LOC5571389|XP_021697404.1|AAEG
OG0006736	LOC119553457|XP_037719787.1|DSUP	LOC5579060|XP_001657257.2|AAEG
OG0006737	LOC119553337|XP_037719601.1|DSUP	LOC5567091|XP_001651451.1|AAEG
OG0006738	LOC119559450|XP_037728481.1|DSUP	LOC5576075|XP_001662412.1|AAEG
OG0006739	LOC119555717|XP_037723333.1|DSUP	LOC5576082|XP_001662411.1|AAEG
OG0006740	LOC119553092|XP_037719175.1|DSUP	LOC5576078|XP_001662409.1|AAEG
OG0006741	LOC119553090|XP_037719173.1|DSUP	LOC5576076|XP_001662408.2|AAEG
OG0006742	LOC119545852|XP_037707752.1|DSUP	LOC5578252|XP_021697471.1|AAEG
OG0006743	LOC119546757|XP_037709218.1|DSUP	LOC5578257|XP_021697473.1|AAEG
OG0006744	LOC119553922|XP_037720538.1|DSUP	LOC5576852|XP_021697528.1|AAEG
OG0006745	LOC119545765|XP_037707539.1|DSUP	LOC5574228|XP_021697557.1|AAEG
OG0006746	LOC119553018|XP_037718997.1|DSUP	LOC5574062|XP_021697583.1|AAEG
OG0006747	LOC119554477|XP_037721321.1|DSUP	LOC5574061|XP_021697595.1|AAEG
OG0006748	LOC119556894|XP_037725303.1|DSUP	LOC5567758|XP_021697604.1|AAEG
OG0006749	LOC119555241|XP_037722451.1|DSUP	LOC5564953|XP_021697669.1|AAEG
OG0006750	LOC119555835|XP_037723390.1|DSUP	LOC5573546|XP_021697677.1|AAEG
OG0006752	LOC119553354|XP_037719624.1|DSUP	LOC5565551|XP_001649918.2|AAEG
OG0006753	LOC119554666|XP_037721596.1|DSUP	LOC5565561|XP_001649914.2|AAEG
OG0006754	LOC119555276|XP_037722508.1|DSUP	LOC5565536|XP_021697747.1|AAEG
OG0006755	LOC119554068|XP_037720738.1|DSUP	LOC5565556|XP_001649893.1|AAEG
OG0006756	LOC119554867|XP_037721877.1|DSUP	LOC5565532|XP_021697759.1|AAEG
OG0006757	LOC119553834|XP_037720396.1|DSUP	LOC5563838|XP_001648155.1|AAEG
OG0006758	LOC119555605|XP_037723030.1|DSUP	LOC5563841|XP_001648157.1|AAEG
OG0006759	LOC119555603|XP_037723026.1|DSUP	LOC5563839|XP_021697761.1|AAEG
OG0006760	LOC119555692|XP_037723274.1|DSUP	LOC5565543|XP_021697770.1|AAEG
OG0006761	LOC119559892|XP_037728976.1|DSUP	LOC5564146|XP_001648476.1|AAEG
