Orthogroup	DSUP.longest_only	DMIR.longest_only
OG0010520	LOC119550590|XP_037715322.1|DSUP	LOC108160982|XP_017150774.1|DMIR
OG0010521	LOC119549121|XP_037712812.1|DSUP	LOC108161520|XP_017151286.1|DMIR
OG0010522	LOC119550294|XP_037714816.1|DSUP	LOC108160896|XP_017150657.1|DMIR
OG0010523	LOC119551217|XP_037716382.1|DSUP	LOC108160964|XP_017150748.1|DMIR
OG0010524	LOC119551739|XP_037717168.1|DSUP	LOC108159629|XP_017148575.1|DMIR
OG0010525	LOC119549530|XP_037713579.1|DSUP	LOC108159162|XP_017147657.1|DMIR
OG0010526	LOC119550255|XP_037714759.1|DSUP	LOC108161010|XP_033248199.1|DMIR
OG0010527	LOC119550813|XP_037715682.1|DSUP	LOC117191569|XP_033252288.1|DMIR, LOC117190035|XP_033251014.1|DMIR
OG0010528	LOC119551066|XP_037716116.1|DSUP	LOC108159185|XP_017147728.1|DMIR
OG0010529	LOC119551618|XP_037716959.1|DSUP	LOC117191560|XP_033252280.1|DMIR, LOC108158382|XP_017146124.1|DMIR
OG0010530	LOC119551978|XP_037717621.1|DSUP	LOC108160746|XP_017150428.1|DMIR
OG0010531	LOC119546950|XP_037709522.1|DSUP	LOC108154080|XP_017139680.1|DMIR
OG0010532	LOC119562917|XP_037731993.1|DSUP	LOC108155925|XP_017142566.1|DMIR
OG0010533	LOC119554835|XP_037721837.1|DSUP	LOC108151587|XP_017135756.1|DMIR
OG0010534	LOC119560138|XP_037729418.1|DSUP	LOC108154311|XP_017140057.1|DMIR
OG0010535	LOC119559823|XP_037728842.1|DSUP	LOC108155949|XP_017142602.1|DMIR
OG0010536	LOC119559856|XP_037728889.1|DSUP	LOC108154391|XP_017140143.1|DMIR
OG0010537	LOC119562882|XP_037731924.1|DSUP	LOC108155926|XP_017142568.1|DMIR
OG0010538	LOC119550565|XP_037715286.1|DSUP	LOC108154797|XP_033244218.1|DMIR
OG0010539	LOC119560155|XP_037729438.1|DSUP, LOC119562642|XP_037731796.1|DSUP	LOC108153837|XP_017139424.1|DMIR
OG0010540	LOC119553044|XP_037719054.1|DSUP	LOC108157262|XP_017144730.1|DMIR
OG0010541	LOC119553265|XP_037719483.1|DSUP	LOC108165336|XP_017156859.1|DMIR
OG0010542	LOC119560621|XP_037730088.1|DSUP	LOC108157238|XP_017144696.1|DMIR
OG0010543	LOC119545806|XP_037707621.1|DSUP	LOC108154057|XP_033245514.1|DMIR
OG0010544	LOC119560561|XP_037730010.1|DSUP	LOC108154434|XP_017140193.1|DMIR
OG0010545	LOC119563124|XP_037732300.1|DSUP	LOC108154358|XP_033245768.1|DMIR
OG0010546	LOC119559826|XP_037728845.1|DSUP	LOC108157177|XP_017144588.1|DMIR
OG0010547	LOC119560233|XP_037729523.1|DSUP	LOC108157179|XP_017144591.1|DMIR
OG0010548	LOC119553905|XP_037720508.1|DSUP	LOC108154631|XP_017140444.1|DMIR
OG0010549	LOC119560005|XP_037729207.1|DSUP	LOC108156625|XP_017143672.1|DMIR
OG0010550	LOC119553365|XP_037719642.1|DSUP	LOC108156109|XP_017142894.1|DMIR
OG0010551	LOC119545639|XP_037707279.1|DSUP	LOC108156458|XP_017143411.2|DMIR
OG0010552	LOC119561010|XP_037730762.1|DSUP	LOC108156427|XP_017143369.1|DMIR
OG0010553	LOC119556167|XP_037724016.1|DSUP	LOC108156423|XP_017143361.1|DMIR
OG0010554	LOC119552711|XP_037718392.1|DSUP	LOC117187270|XP_033245496.1|DMIR
OG0010555	LOC119551373|XP_037716626.1|DSUP	LOC108154440|XP_017140202.1|DMIR
OG0010556	LOC119557098|XP_037725603.1|DSUP	LOC108156984|XP_017144266.1|DMIR
OG0010557	LOC119561038|XP_037730796.1|DSUP	LOC108154347|XP_017140102.1|DMIR
OG0010558	LOC119545798|XP_037707610.1|DSUP	LOC108157253|XP_017144720.1|DMIR
OG0010559	LOC119545667|XP_037707322.1|DSUP	LOC108154258|XP_017139982.1|DMIR
OG0010560	LOC119560841|XP_037730420.1|DSUP	LOC108155429|XP_017141727.1|DMIR
OG0010561	LOC119563025|XP_037732151.1|DSUP	LOC108157267|XP_017144744.1|DMIR
OG0010562	LOC119560061|XP_037729299.1|DSUP	LOC108157349|XP_017144859.1|DMIR
OG0010563	LOC119560072|XP_037729311.1|DSUP	LOC108156188|XP_017143008.1|DMIR
OG0010564	LOC119556737|XP_037725078.1|DSUP	LOC108154733|XP_017140589.1|DMIR
OG0010565	LOC119553032|XP_037719026.1|DSUP	LOC108157257|XP_017144723.2|DMIR, LOC117194603|XP_033255026.1|DMIR
OG0010566	LOC119562746|XP_037731881.1|DSUP	LOC108155791|XP_017142350.1|DMIR
OG0010567	LOC119558331|XP_037727687.1|DSUP	LOC108157799|XP_017145481.1|DMIR
OG0010568	LOC119557276|XP_037725893.1|DSUP	LOC108157819|XP_017145507.1|DMIR
OG0010569	LOC119554995|XP_037722066.1|DSUP	LOC108156431|XP_017143375.1|DMIR
OG0010570	LOC119553503|XP_037719856.1|DSUP	LOC108154339|XP_017140089.1|DMIR
OG0010571	LOC119547831|XP_037710790.1|DSUP	LOC108157358|XP_017144870.1|DMIR
OG0010572	LOC119560950|XP_037730616.1|DSUP	LOC108155993|XP_017142680.1|DMIR
OG0010573	LOC119557106|XP_037725614.1|DSUP	LOC108155351|XP_017141599.1|DMIR
OG0010574	LOC119561502|XP_037731084.1|DSUP	LOC108155355|XP_017141606.1|DMIR
OG0010575	LOC119557369|XP_037726042.1|DSUP	LOC108156234|XP_017143069.1|DMIR
OG0010576	LOC119559999|XP_037729198.1|DSUP	LOC108155527|XP_033246046.1|DMIR
OG0010577	LOC119563292|XP_037732548.1|DSUP	LOC108157284|XP_017144772.1|DMIR
OG0010578	LOC119563084|XP_037732238.1|DSUP	LOC108156372|XP_017143269.1|DMIR
OG0010579	LOC119558234|XP_037727486.1|DSUP	LOC108157843|XP_017145535.1|DMIR
OG0010580	LOC119562943|XP_037732028.1|DSUP	LOC108154562|XP_017140352.1|DMIR
OG0010581	LOC119560212|XP_037729499.1|DSUP	LOC108154582|XP_017140374.1|DMIR
OG0010582	LOC119556589|XP_037724822.1|DSUP	LOC108155245|XP_017141425.2|DMIR
OG0010583	LOC119556164|XP_037724004.1|DSUP	LOC108157689|XP_017145345.1|DMIR
OG0010584	LOC119546224|XP_037708295.1|DSUP	LOC108156100|XP_017142881.1|DMIR
OG0010585	LOC119560264|XP_037729559.1|DSUP	LOC108157820|XP_017145508.1|DMIR
OG0010586	LOC119560629|XP_037730100.1|DSUP	LOC108154115|XP_017139729.1|DMIR
OG0010587	LOC119554135|XP_037720842.1|DSUP	LOC117187041|XP_033244636.1|DMIR, LOC108155862|XP_017142470.2|DMIR
OG0010588	LOC119561354|XP_037730987.1|DSUP	LOC117194569|XP_033255003.1|DMIR, LOC108157204|XP_017144641.1|DMIR
OG0010589	LOC119550086|XP_037714490.1|DSUP, LOC119558809|XP_037728002.1|DSUP	LOC108160599|XP_017150191.1|DMIR, LOC117193372|XP_033253990.1|DMIR
OG0010590	LOC119546088|XP_037708096.1|DSUP	LOC108163487|XP_017154288.1|DMIR
OG0010592	LOC119547115|XP_037709752.1|DSUP	LOC108164246|XP_017155370.2|DMIR
OG0010593	LOC119552724|XP_037718403.1|DSUP	LOC108151013|XP_017134863.1|DMIR
OG0010594	LOC119552920|XP_037718788.1|DSUP	LOC108157180|XP_017144592.1|DMIR, LOC108154475|XP_017140238.1|DMIR
OG0010595	LOC119554679|XP_037721608.1|DSUP	LOC108165229|XP_017156757.1|DMIR
OG0010596	LOC119555402|XP_037722685.1|DSUP	LOC108162276|XP_017152423.2|DMIR
OG0010597	LOC119555396|XP_037722674.1|DSUP	LOC108161545|XP_017151316.1|DMIR, LOC117189117|XP_033250017.1|DMIR
OG0010598	LOC119552618|XP_037718211.1|DSUP	LOC108153771|XP_017139398.1|DMIR
OG0010599	LOC119547758|XP_037710692.1|DSUP	LOC108161147|XP_017150858.1|DMIR
OG0010600	LOC119547208|XP_037709884.1|DSUP	LOC108163936|XP_017154960.1|DMIR
OG0010601	LOC119546934|XP_037709499.1|DSUP	LOC108162879|XP_017153321.1|DMIR
OG0010603	LOC119556002|XP_037723669.1|DSUP	LOC108154739|XP_033250267.1|DMIR
OG0010610	LOC119559593|XP_037728535.1|DSUP	LOC117194307|XP_033254772.1|DMIR
OG0010619	LOC119552781|XP_037718528.1|DSUP	LOC108154073|XP_017139663.2|DMIR
OG0010621	LOC119546583|XP_037708917.1|DSUP	LOC108164995|XP_017156511.1|DMIR
OG0010622	LOC119562952|XP_037732053.1|DSUP	LOC117187099|XP_033244920.1|DMIR
OG0010624	LOC119559913|XP_037729023.1|DSUP	LOC108154996|XP_017141034.1|DMIR
OG0010626	LOC119559828|XP_037728849.1|DSUP	LOC108154423|XP_017140182.1|DMIR
OG0010628	LOC119560118|XP_037729396.1|DSUP	LOC108156390|XP_017143297.1|DMIR
OG0010629	LOC119560249|XP_037729542.1|DSUP	LOC108157244|XP_017144704.1|DMIR
OG0010630	LOC119559762|XP_037728768.1|DSUP	LOC108154196|XP_017139901.1|DMIR
OG0010632	LOC119549473|XP_037713502.1|DSUP	LOC108159277|XP_017147927.2|DMIR, LOC117188497|XP_033248340.1|DMIR
OG0010633	LOC119551417|XP_037716685.1|DSUP	LOC117185764|XP_033252685.1|DMIR
OG0010634	LOC119549201|XP_037712960.1|DSUP	LOC108160870|XP_017150621.1|DMIR, LOC117191795|XP_033252446.1|DMIR
OG0010635	LOC119550400|XP_037714979.1|DSUP	LOC108160791|XP_017150487.1|DMIR
OG0010636	LOC119549734|XP_037713904.1|DSUP	LOC117188493|XP_033248333.1|DMIR, LOC108158184|XP_017145891.2|DMIR
OG0010637	LOC119548469|XP_037711665.1|DSUP	LOC108162285|XP_017152433.2|DMIR
OG0010638	LOC119555872|XP_037723452.1|DSUP	LOC108164935|XP_017156413.1|DMIR
OG0010639	LOC119556541|XP_037724752.1|DSUP	LOC108150948|XP_017134774.1|DMIR
OG0010640	LOC119556549|XP_037724761.1|DSUP	LOC108151210|XP_017135182.1|DMIR
OG0010641	LOC119557869|XP_037726797.1|DSUP	LOC108164666|XP_033243938.1|DMIR
OG0010642	LOC119557915|XP_037726851.1|DSUP	LOC108164635|XP_033247814.1|DMIR
OG0010643	LOC119557239|XP_037725851.1|DSUP	LOC108153101|XP_017138374.1|DMIR
OG0010644	LOC119555959|XP_037723605.1|DSUP	LOC108153835|XP_017139426.1|DMIR
OG0010645	LOC119557402|XP_037726078.1|DSUP	LOC108164572|XP_017155883.2|DMIR
OG0010646	LOC119553746|XP_037720274.1|DSUP	LOC108151316|XP_017135344.1|DMIR
OG0010647	LOC119553081|XP_037719156.1|DSUP	LOC108151976|XP_017136430.1|DMIR
OG0010648	LOC119553757|XP_037720289.1|DSUP	LOC108150964|XP_017134787.2|DMIR
OG0010650	LOC119555427|XP_037722724.1|DSUP	LOC108150783|XP_017134571.1|DMIR
OG0010651	LOC119555334|XP_037722596.1|DSUP	LOC108151312|XP_017135340.1|DMIR
OG0010653	LOC119563505|XP_037732879.1|DSUP	LOC108154262|XP_017139987.1|DMIR
OG0010655	LOC119553708|XP_037720215.1|DSUP	LOC108150819|XP_033243416.1|DMIR
OG0010657	LOC119556070|XP_037723813.1|DSUP	LOC108164123|XP_017155212.1|DMIR
OG0010658	LOC119556801|XP_037725167.1|DSUP	LOC108165263|XP_033243805.1|DMIR
OG0010659	LOC119556753|XP_037725102.1|DSUP	LOC108153775|XP_017139405.1|DMIR
OG0010660	LOC119557113|XP_037725621.1|DSUP	LOC108150810|XP_017134604.1|DMIR
OG0010661	LOC119555985|XP_037723640.1|DSUP	LOC108151728|XP_017136003.1|DMIR
OG0010662	LOC119557918|XP_037726854.1|DSUP	LOC108153428|XP_017138919.1|DMIR
OG0010663	LOC119557435|XP_037726123.1|DSUP	LOC108163984|XP_017155040.1|DMIR
OG0010664	LOC119556890|XP_037725298.1|DSUP	LOC108150750|XP_017134536.1|DMIR
OG0010665	LOC119558304|XP_037727633.1|DSUP	LOC117189149|XP_033250110.1|DMIR
OG0010666	LOC119557185|XP_037725758.1|DSUP	LOC108164884|XP_017156319.1|DMIR
OG0010667	LOC119557753|XP_037726568.1|DSUP	LOC108154268|XP_017140034.1|DMIR
OG0010668	LOC119557196|XP_037725777.1|DSUP	LOC108161948|XP_017151883.1|DMIR
OG0010669	LOC119555820|XP_037723365.1|DSUP	LOC108165155|XP_033244799.1|DMIR
OG0010670	LOC119555855|XP_037723424.1|DSUP	LOC108151773|XP_017136145.1|DMIR
OG0010671	LOC119555859|XP_037723427.1|DSUP	LOC108151936|XP_017136392.1|DMIR
OG0010672	LOC119552551|XP_037718099.1|DSUP	LOC108164616|XP_017155947.1|DMIR
OG0010673	LOC119557645|XP_037726424.1|DSUP	LOC108164860|XP_017156279.1|DMIR
OG0010674	LOC119557211|XP_037725794.1|DSUP	LOC108158459|XP_017146280.1|DMIR
OG0010675	LOC119556310|XP_037724322.1|DSUP	LOC108165021|XP_017156547.1|DMIR
OG0010676	LOC119555880|XP_037723463.1|DSUP	LOC108157506|XP_017145095.1|DMIR
OG0010677	LOC119558246|XP_037727499.1|DSUP	LOC108151711|XP_017135972.1|DMIR
OG0010678	LOC119557848|XP_037726759.1|DSUP	LOC108159096|XP_033254418.1|DMIR
OG0010679	LOC119557230|XP_037725841.1|DSUP	LOC108163874|XP_033248804.1|DMIR
OG0010680	LOC119557796|XP_037726627.1|DSUP	LOC108157625|XP_017145251.1|DMIR
OG0010681	LOC119557209|XP_037725793.1|DSUP	LOC108152176|XP_017136794.1|DMIR
OG0010682	LOC119557532|XP_037726233.1|DSUP	LOC108155830|XP_017142462.1|DMIR
OG0010683	LOC119547899|XP_037710864.1|DSUP	LOC108163329|XP_017154050.1|DMIR
OG0010684	LOC119547636|XP_037710502.1|DSUP	LOC108162897|XP_017153356.1|DMIR, LOC108162910|XP_017153374.2|DMIR
OG0010685	LOC119548133|XP_037711157.1|DSUP	LOC108161415|XP_017151159.1|DMIR
OG0010686	LOC119547519|XP_037710341.1|DSUP	LOC108161601|XP_017151378.1|DMIR
OG0010687	LOC119546159|XP_037708197.1|DSUP	LOC108161327|XP_017151051.2|DMIR
OG0010688	LOC119547829|XP_037710781.1|DSUP	LOC108163384|XP_017154127.1|DMIR
OG0010689	LOC119547721|XP_037710627.1|DSUP	LOC108162165|XP_017152244.1|DMIR
OG0010690	LOC119546660|XP_037709044.1|DSUP	LOC108161152|XP_017150863.2|DMIR
OG0010691	LOC119547221|XP_037709909.1|DSUP	LOC108162638|XP_017152951.2|DMIR
OG0010692	LOC119547219|XP_037709906.1|DSUP	LOC108162636|XP_017152949.2|DMIR
OG0010693	LOC119547699|XP_037710599.1|DSUP	LOC108162553|XP_033248472.1|DMIR
OG0010694	LOC119547426|XP_037710212.1|DSUP	LOC108161174|XP_017150884.2|DMIR
OG0010695	LOC119547708|XP_037710611.1|DSUP	LOC108162379|XP_017152585.1|DMIR
OG0010696	LOC119547718|XP_037710620.1|DSUP	LOC108164291|XP_017155428.1|DMIR
OG0010697	LOC119546328|XP_037708456.1|DSUP	LOC108162116|XP_017152178.1|DMIR
OG0010698	LOC119548056|XP_037711066.1|DSUP	LOC108162159|XP_017152226.1|DMIR
OG0010699	LOC119547823|XP_037710773.1|DSUP	LOC108164022|XP_017155085.1|DMIR
OG0010700	LOC119547517|XP_037710338.1|DSUP	LOC108161157|XP_017150868.2|DMIR
OG0010701	LOC119547532|XP_037710354.1|DSUP	LOC108161524|XP_017151291.2|DMIR
OG0010702	LOC119547145|XP_037709787.1|DSUP	LOC108163897|XP_017154905.1|DMIR
OG0010703	LOC119547840|XP_037710797.1|DSUP	LOC108162773|XP_017153157.1|DMIR
OG0010704	LOC119547741|XP_037710665.1|DSUP	LOC108164312|XP_017155450.1|DMIR
OG0010705	LOC119553348|XP_037719615.1|DSUP	LOC108150784|XP_017134573.1|DMIR
OG0010707	LOC119553825|XP_037720384.1|DSUP	LOC108150773|XP_017134558.2|DMIR
OG0010708	LOC119552804|XP_037718569.1|DSUP	LOC108163240|XP_017153890.1|DMIR, LOC108151279|XP_017135296.1|DMIR
OG0010709	LOC119554265|XP_037721037.1|DSUP	LOC108151154|XP_017135071.1|DMIR
OG0010710	LOC119555112|XP_037722264.1|DSUP	LOC108151351|XP_017135397.1|DMIR
OG0010712	LOC119555166|XP_037722326.1|DSUP	LOC108152290|XP_017137001.1|DMIR
OG0010713	LOC119553508|XP_037719859.1|DSUP	LOC117185875|XP_033242414.1|DMIR
OG0010714	LOC119553887|XP_037720478.1|DSUP	LOC108153615|XP_017139203.1|DMIR
OG0010715	LOC119552948|XP_037718850.1|DSUP	LOC108152511|XP_017137393.1|DMIR
OG0010716	LOC119553890|XP_037720483.1|DSUP	LOC108153753|XP_017139374.1|DMIR
OG0010717	LOC119552810|XP_037718576.1|DSUP	LOC108152182|XP_017136810.1|DMIR
OG0010718	LOC119554504|XP_037721369.1|DSUP	LOC108152194|XP_017136837.1|DMIR
OG0010719	LOC119559794|XP_037728802.1|DSUP	LOC108155688|XP_017142149.1|DMIR
OG0010720	LOC119553786|XP_037720324.1|DSUP	LOC108151045|XP_017134904.1|DMIR
OG0010721	LOC119554602|XP_037721519.1|DSUP	LOC108165522|XP_017157068.1|DMIR
OG0010722	LOC119549042|XP_037712664.1|DSUP	LOC117188482|XP_033248309.1|DMIR, LOC108159058|XP_017147486.2|DMIR
OG0010723	LOC119552615|XP_037718206.1|DSUP	LOC108150786|XP_017134576.1|DMIR
OG0010724	LOC119549724|XP_037713890.1|DSUP	LOC117191659|XP_033252357.1|DMIR, LOC108158004|XP_017145635.1|DMIR
OG0010725	LOC119551997|XP_037717649.1|DSUP	LOC108158006|XP_033252358.1|DMIR, LOC117187773|XP_033246482.1|DMIR
OG0010726	LOC119551222|XP_037716387.1|DSUP	LOC108159155|XP_017147642.1|DMIR
OG0010727	LOC119552144|XP_037717868.1|DSUP	LOC117188478|XP_033248292.1|DMIR, LOC108159370|XP_017148087.2|DMIR
OG0010728	LOC119549555|XP_037713632.1|DSUP	LOC117188496|XP_033248339.1|DMIR, LOC108158222|XP_017145942.2|DMIR
OG0010729	LOC119551632|XP_037716984.1|DSUP	LOC117189886|XP_033250857.1|DMIR, LOC108158757|XP_017146858.1|DMIR
OG0010730	LOC119550265|XP_037714771.1|DSUP	LOC117188078|XP_033247277.1|DMIR, LOC108158162|XP_017145874.2|DMIR
OG0010731	LOC119550637|XP_037715404.1|DSUP	LOC108161017|XP_017150818.1|DMIR, LOC117194159|XP_033254706.1|DMIR
OG0010732	LOC119549798|XP_037713992.1|DSUP	LOC117190014|XP_033250996.1|DMIR, LOC108158160|XP_017145872.1|DMIR
OG0010733	LOC119550488|XP_037715104.1|DSUP	LOC108160730|XP_033247515.1|DMIR
OG0010734	LOC119550620|XP_037715378.1|DSUP	LOC108160981|XP_017150773.1|DMIR
OG0010735	LOC119552113|XP_037717827.1|DSUP	LOC108160775|XP_017150466.1|DMIR
OG0010736	LOC119559416|XP_037728438.1|DSUP	LOC108161015|XP_017150816.1|DMIR
OG0010737	LOC119559472|XP_037728512.1|DSUP	LOC108160909|XP_033250427.1|DMIR
OG0010738	LOC119551087|XP_037716191.1|DSUP	LOC108155169|XP_017141324.1|DMIR
OG0010739	LOC119560536|XP_037729951.1|DSUP	LOC108155869|XP_033245463.1|DMIR
OG0010740	LOC119560275|XP_037729571.1|DSUP	LOC108157716|XP_017145375.1|DMIR
OG0010741	LOC119562956|XP_037732057.1|DSUP	LOC108157679|XP_017145334.1|DMIR
OG0010742	LOC119551992|XP_037717644.1|DSUP	LOC117187020|XP_033244532.1|DMIR, LOC117187156|XP_033245112.1|DMIR
OG0010743	LOC119560511|XP_037729913.1|DSUP	LOC108156613|XP_017143657.1|DMIR
OG0010744	LOC119560058|XP_037729293.1|DSUP	LOC108157291|XP_017144779.1|DMIR
OG0010745	LOC119549634|XP_037713752.1|DSUP	LOC108155416|XP_017141702.1|DMIR
OG0010746	LOC119545825|XP_037707651.1|DSUP	LOC108156828|XP_017144020.1|DMIR, LOC108156104|XP_017142888.2|DMIR
OG0010747	LOC119556413|XP_037724540.1|DSUP	LOC108156474|XP_033244858.1|DMIR
OG0010748	LOC119563114|XP_037732285.1|DSUP	LOC108157858|XP_017145553.1|DMIR
OG0010749	LOC119558808|XP_037728004.1|DSUP	LOC108156866|XP_017144083.1|DMIR
OG0010750	LOC119552745|XP_037718458.1|DSUP	LOC108156860|XP_017144076.1|DMIR
OG0010751	LOC119559832|XP_037728855.1|DSUP	LOC108155315|XP_033245827.1|DMIR
OG0010752	LOC119562931|XP_037732010.1|DSUP	LOC108157378|XP_017144897.1|DMIR
OG0010753	LOC119545725|XP_037707469.1|DSUP	LOC108155439|XP_017141741.1|DMIR
OG0010754	LOC119563052|XP_037732188.1|DSUP	LOC108155387|XP_017141656.1|DMIR
OG0010755	LOC119563507|XP_037732881.1|DSUP	LOC108153963|XP_033245903.1|DMIR
OG0010756	LOC119563509|XP_037732882.1|DSUP	LOC108153964|XP_017139550.2|DMIR
OG0010758	LOC119563227|XP_037732460.1|DSUP	LOC108156067|XP_017142839.2|DMIR
OG0010759	LOC119562602|XP_037731764.1|DSUP	LOC108154626|XP_017140437.1|DMIR
OG0010760	LOC119561758|XP_037731166.1|DSUP	LOC108156777|XP_017143938.1|DMIR
OG0010761	LOC119560106|XP_037729379.1|DSUP	LOC108153894|XP_017139480.1|DMIR
OG0010762	LOC119552355|XP_037718000.1|DSUP	LOC108154907|XP_017140848.1|DMIR
OG0010763	LOC119560708|XP_037730233.1|DSUP	LOC108155990|XP_017142677.1|DMIR
OG0010764	LOC119560899|XP_037730524.1|DSUP	LOC108154316|XP_017140064.2|DMIR
OG0010765	LOC119553079|XP_037719153.1|DSUP	LOC108157740|XP_017145407.1|DMIR
OG0010766	LOC119560270|XP_037729564.1|DSUP	LOC108157364|XP_017144879.1|DMIR
OG0010767	LOC119557758|XP_037726594.1|DSUP	LOC108155697|XP_017142161.1|DMIR
OG0010768	LOC119553896|XP_037720496.1|DSUP	LOC108154630|XP_017140442.1|DMIR
OG0010769	LOC119563412|XP_037732708.1|DSUP	LOC108157480|XP_017145054.1|DMIR
OG0010770	LOC119563083|XP_037732237.1|DSUP	LOC108156371|XP_017143268.1|DMIR
OG0010771	LOC119550726|XP_037715552.1|DSUP	LOC108158202|XP_017145914.1|DMIR
OG0010772	LOC119551620|XP_037716966.1|DSUP	LOC108153876|XP_017139465.1|DMIR
OG0010773	LOC119545666|XP_037707320.1|DSUP	LOC108154709|XP_017140548.1|DMIR
OG0010774	LOC119559926|XP_037729058.1|DSUP	LOC108156339|XP_017143227.1|DMIR
OG0010775	LOC119560255|XP_037729547.1|DSUP	LOC108153920|XP_017139505.2|DMIR
OG0010776	LOC119547707|XP_037710610.1|DSUP	LOC108163392|XP_017154138.1|DMIR
OG0010777	LOC119559433|XP_037728462.1|DSUP	LOC108157591|XP_017145207.1|DMIR
OG0010778	LOC119560960|XP_037730644.1|DSUP	LOC108154439|XP_017140201.1|DMIR
OG0010779	LOC119562974|XP_037732078.1|DSUP	LOC108157402|XP_017144935.1|DMIR
OG0010780	LOC119549041|XP_037712662.1|DSUP	LOC108156915|XP_017144152.2|DMIR
OG0010781	LOC119560263|XP_037729557.1|DSUP	LOC108156452|XP_033244808.1|DMIR
OG0010782	LOC119559920|XP_037729051.1|DSUP	LOC108154980|XP_017141007.1|DMIR
OG0010783	LOC119562992|XP_037732100.1|DSUP	LOC108155556|XP_017141936.1|DMIR
OG0010784	LOC119551402|XP_037716666.1|DSUP	LOC108159293|XP_017147950.2|DMIR
OG0010785	LOC119551309|XP_037716531.1|DSUP	LOC108158433|XP_017146204.1|DMIR
OG0010786	LOC119550535|XP_037715184.1|DSUP	LOC108159220|XP_017147809.1|DMIR
OG0010787	LOC119549737|XP_037713907.1|DSUP	LOC117190371|XP_033251342.1|DMIR, LOC108158440|XP_033246204.1|DMIR
OG0010788	LOC119552005|XP_037717661.1|DSUP	LOC108159072|XP_017147511.2|DMIR
OG0010790	LOC119550144|XP_037714582.1|DSUP	LOC117185968|XP_033252872.1|DMIR, LOC108160434|XP_017149931.1|DMIR, LOC117185897|XP_033246560.1|DMIR
OG0010791	LOC119547904|XP_037710870.1|DSUP	LOC108163377|XP_017154119.2|DMIR
OG0010792	LOC119557014|XP_037725476.1|DSUP	LOC108159829|XP_017148899.1|DMIR
OG0010793	LOC119558941|XP_037728067.1|DSUP	LOC108163251|XP_017154303.1|DMIR
OG0010794	LOC119553143|XP_037719281.1|DSUP	LOC108157755|XP_017145424.1|DMIR
OG0010795	LOC119552911|XP_037718765.1|DSUP	LOC117188759|XP_033248987.1|DMIR
OG0010797	LOC119554080|XP_037720752.1|DSUP	LOC108150811|XP_017134605.1|DMIR, LOC108154302|XP_017140045.1|DMIR
OG0010798	LOC119553926|XP_037720543.1|DSUP	LOC108153099|XP_017138372.1|DMIR
OG0010799	LOC119552869|XP_037718693.1|DSUP	LOC108152434|XP_017137255.1|DMIR
OG0010800	LOC119552671|XP_037718308.1|DSUP	LOC108151745|XP_017136056.1|DMIR
OG0010801	LOC119548367|XP_037711512.1|DSUP	LOC108163422|XP_017154180.1|DMIR
OG0010802	LOC119546268|XP_037708369.1|DSUP	LOC108161389|XP_017151127.1|DMIR
OG0010803	LOC119548855|XP_037712409.1|DSUP	LOC108151028|XP_017134880.1|DMIR
OG0010804	LOC119548406|XP_037711572.1|DSUP	LOC108164208|XP_017155328.1|DMIR
OG0010806	LOC119548618|XP_037711915.1|DSUP	LOC108162826|XP_017153241.1|DMIR
OG0010807	LOC119548366|XP_037711511.1|DSUP	LOC108164179|XP_017155286.1|DMIR
OG0010808	LOC119557383|XP_037726056.1|DSUP	LOC117186144|XP_033242212.1|DMIR
OG0010810	LOC119550300|XP_037714826.1|DSUP	LOC108159830|XP_017148897.1|DMIR, LOC117193207|XP_033253850.1|DMIR
OG0010820	LOC119554954|XP_037722002.1|DSUP	LOC108153149|XP_017138440.1|DMIR
OG0010821	LOC119547477|XP_037710289.1|DSUP	LOC108163894|XP_017154903.1|DMIR
OG0010824	LOC119555387|XP_037722659.1|DSUP	LOC108150772|XP_033243069.1|DMIR
OG0010825	LOC119559453|XP_037728483.1|DSUP	LOC108160772|XP_033247420.1|DMIR
OG0010827	LOC119555708|XP_037723316.1|DSUP	LOC108155294|XP_017141498.1|DMIR
OG0010828	LOC119558143|XP_037727304.1|DSUP	LOC108153144|XP_017138438.1|DMIR
OG0010830	LOC119546914|XP_037709472.1|DSUP	LOC108161329|XP_017151053.1|DMIR
OG0010831	LOC119546451|XP_037708654.1|DSUP	LOC117188870|XP_033249282.1|DMIR, LOC117188871|XP_033249283.1|DMIR
OG0010832	LOC119550399|XP_037714978.1|DSUP	LOC108160023|XP_017149248.2|DMIR, LOC117188019|XP_033247044.1|DMIR
OG0010833	LOC119558814|XP_037728009.1|DSUP, LOC119550088|XP_037714494.1|DSUP	LOC108154659|XP_017140484.1|DMIR
OG0010834	LOC119557310|XP_037725950.1|DSUP	LOC117186579|XP_033243432.1|DMIR, LOC108158297|XP_033242979.1|DMIR
OG0010835	LOC119558388|XP_037727844.1|DSUP	LOC108154625|XP_033252201.1|DMIR
OG0010836	LOC119552709|XP_037718387.1|DSUP	LOC108151393|XP_017135467.1|DMIR
OG0010837	LOC119553812|XP_037720361.1|DSUP	LOC108151661|XP_017135871.2|DMIR
OG0010838	LOC119552889|XP_037718724.1|DSUP	LOC108152495|XP_017137359.1|DMIR
OG0010839	LOC119555642|XP_037723104.1|DSUP	LOC108152044|XP_017136536.1|DMIR
