Orthogroup	DSUP.longest_only	ASTE.longest_only
OG0006156	LOC119546851|XP_037709380.1|DSUP	LOC118505088|XP_035896272.1|ASTE
OG0006158	LOC119554483|XP_037721337.1|DSUP	LOC118510861|XP_035909093.1|ASTE
OG0006159	LOC119550105|XP_037714513.1|DSUP	LOC118503733|XP_035893241.1|ASTE
OG0006160	LOC119551668|XP_037717049.1|DSUP	LOC118506344|XP_035899221.1|ASTE
OG0006161	LOC119552159|XP_037717902.1|DSUP	LOC118509657|XP_035906510.1|ASTE
OG0006162	LOC119558188|XP_037727436.1|DSUP	LOC118509372|XP_035905797.1|ASTE, LOC118517331|XP_035919206.1|ASTE
OG0006163	LOC119550633|XP_037715396.1|DSUP	LOC118512637|XP_035913226.1|ASTE
OG0006181	LOC119559743|XP_037728729.1|DSUP	LOC118510457|XP_035908181.1|ASTE
OG0006182	LOC119563109|XP_037732280.1|DSUP	LOC118510466|XP_035908215.1|ASTE
OG0006183	LOC119560162|XP_037729447.1|DSUP	LOC118504962|XP_035895981.1|ASTE
OG0006184	LOC119560758|XP_037730307.1|DSUP	LOC118517389|XP_035919336.1|ASTE
OG0006185	LOC119555910|XP_037723533.1|DSUP	LOC118511262|XP_035910026.1|ASTE
OG0006186	LOC119560685|XP_037730186.1|DSUP	LOC118507320|XP_035901604.1|ASTE
OG0006187	LOC119554827|XP_037721832.1|DSUP	LOC118511264|XP_035910028.1|ASTE
OG0006188	LOC119558028|XP_037727087.1|DSUP	LOC118505395|XP_035897012.1|ASTE
OG0006189	LOC119558030|XP_037727092.1|DSUP	LOC118514401|XP_035917174.1|ASTE, LOC118505416|XP_035897065.1|ASTE
OG0006190	LOC119563498|XP_037732866.1|DSUP	LOC118510292|XP_035907810.1|ASTE
OG0006191	LOC119547113|XP_037709754.1|DSUP	LOC118507523|XP_035901981.1|ASTE
OG0006192	LOC119556493|XP_037724680.1|DSUP	LOC118508051|XP_035903401.1|ASTE
OG0006193	LOC119556187|XP_037724058.1|DSUP	LOC118505169|XP_035896478.1|ASTE
OG0006194	LOC119556444|XP_037724606.1|DSUP	LOC118516550|XP_035918392.1|ASTE
OG0006195	LOC119556067|XP_037723808.1|DSUP	LOC118511117|XP_035909738.1|ASTE
OG0006196	LOC119560700|XP_037730215.1|DSUP	LOC118516756|XP_035918568.1|ASTE
OG0006197	LOC119562965|XP_037732072.1|DSUP	LOC118509676|XP_035906592.1|ASTE
OG0006198	LOC119557334|XP_037725984.1|DSUP	LOC118507132|XP_035901061.1|ASTE
OG0006199	LOC119546906|XP_037709464.1|DSUP	LOC118507096|XP_035900984.1|ASTE
OG0006200	LOC119563209|XP_037732433.1|DSUP	LOC118509460|XP_035905977.1|ASTE
OG0006201	LOC119558370|XP_037727811.1|DSUP	LOC118506952|XP_035900668.1|ASTE
OG0006202	LOC119558369|XP_037727809.1|DSUP	LOC118506932|XP_035900645.1|ASTE
OG0006203	LOC119555887|XP_037723477.1|DSUP	LOC118507395|XP_035901745.1|ASTE
OG0006204	LOC119563006|XP_037732123.1|DSUP	LOC118512712|XP_035913441.1|ASTE
OG0006205	LOC119556319|XP_037724334.1|DSUP	LOC118511421|XP_035910399.1|ASTE
OG0006206	LOC119557545|XP_037726246.1|DSUP	LOC118517496|XP_035919586.1|ASTE
OG0006207	LOC119548814|XP_037712335.1|DSUP	LOC118505296|XP_035896800.1|ASTE
OG0006208	LOC119552673|XP_037718310.1|DSUP	LOC118505276|XP_035896742.1|ASTE
OG0006209	LOC119556842|XP_037725241.1|DSUP	LOC118514543|XP_035917423.1|ASTE
OG0006210	LOC119557804|XP_037726636.1|DSUP	LOC118505477|XP_035897187.1|ASTE
OG0006211	LOC119548172|XP_037711213.1|DSUP	LOC118512034|XP_035911724.1|ASTE
OG0006212	LOC119548171|XP_037711211.1|DSUP	LOC118511654|XP_035910891.1|ASTE
OG0006214	LOC119556305|XP_037724315.1|DSUP	LOC118505724|XP_035897801.1|ASTE
OG0006215	LOC119556832|XP_037725218.1|DSUP	LOC118510787|XP_035908987.1|ASTE
OG0006217	LOC119557182|XP_037725724.1|DSUP	LOC118517382|XP_035919315.1|ASTE
OG0006218	LOC119546442|XP_037708645.1|DSUP	LOC118516488|XP_035918314.1|ASTE
OG0006219	LOC119556986|XP_037725443.1|DSUP	LOC118515721|XP_035917946.1|ASTE
OG0006220	LOC119554981|XP_037722041.1|DSUP	LOC118507166|XP_035901123.1|ASTE
OG0006221	LOC119563218|XP_037732443.1|DSUP	LOC118517486|XP_035919574.1|ASTE
OG0006222	LOC119552973|XP_037718919.1|DSUP	LOC118517495|XP_035919585.1|ASTE
OG0006223	LOC119556190|XP_037724061.1|DSUP	LOC118517507|XP_035919622.1|ASTE
OG0006224	LOC119558323|XP_037727663.1|DSUP	LOC118516663|XP_035918521.1|ASTE
OG0006225	LOC119557371|XP_037726038.1|DSUP	LOC118506528|XP_035899684.1|ASTE
OG0006226	LOC119550245|XP_037714747.1|DSUP	LOC118508996|XP_035904892.1|ASTE
OG0006227	LOC119557026|XP_037725494.1|DSUP	LOC118511740|XP_035911126.1|ASTE
OG0006228	LOC119549023|XP_037712624.1|DSUP	LOC118505405|XP_035897049.1|ASTE
OG0006229	LOC119557231|XP_037725879.1|DSUP	LOC118508987|XP_035904878.1|ASTE
OG0006230	LOC119555847|XP_037723404.1|DSUP	LOC118509041|XP_035905010.1|ASTE
OG0006231	LOC119558193|XP_037727402.1|DSUP	LOC118509090|XP_035905128.1|ASTE
OG0006232	LOC119556487|XP_037724670.1|DSUP	LOC118509106|XP_035905169.1|ASTE
OG0006233	LOC119556565|XP_037724789.1|DSUP	LOC118509156|XP_035905285.1|ASTE
OG0006234	LOC119557574|XP_037726298.1|DSUP	LOC118516617|XP_035918485.1|ASTE
OG0006235	LOC119556394|XP_037724498.1|DSUP	LOC118516410|XP_035918169.1|ASTE
OG0006237	LOC119556320|XP_037724335.1|DSUP	LOC118506102|XP_035898680.1|ASTE
OG0006238	LOC119557008|XP_037725467.1|DSUP	LOC118510893|XP_035909174.1|ASTE
OG0006239	LOC119558916|XP_037728046.1|DSUP	LOC118503930|XP_035893669.1|ASTE
OG0006240	LOC119545638|XP_037707277.1|DSUP	LOC118503860|XP_035893483.1|ASTE
OG0006241	LOC119557573|XP_037726296.1|DSUP	LOC118516610|XP_035918480.1|ASTE
OG0006242	LOC119555867|XP_037723448.1|DSUP, LOC119555869|XP_037723450.1|DSUP	LOC118505305|XP_035896829.1|ASTE
OG0006243	LOC119560776|XP_037730329.1|DSUP	LOC118505208|XP_035896612.1|ASTE
OG0006244	LOC119563042|XP_037732174.1|DSUP	LOC118510186|XP_035907604.1|ASTE
OG0006246	LOC119558290|XP_037727603.1|DSUP	LOC118503632|XP_035893025.1|ASTE
OG0006247	LOC119549211|XP_037712992.1|DSUP	LOC118503605|XP_035892978.1|ASTE
OG0006248	LOC119562964|XP_037732068.1|DSUP	LOC118517268|XP_035919138.1|ASTE
OG0006249	LOC119546572|XP_037708893.1|DSUP	LOC118505577|XP_035897429.1|ASTE
OG0006250	LOC119556447|XP_037724614.1|DSUP	LOC118503321|XP_035892359.1|ASTE
OG0006251	LOC119563295|XP_037732550.1|DSUP	LOC118504185|XP_035894241.1|ASTE
OG0006252	LOC119559975|XP_037729140.1|DSUP	LOC118504147|XP_035894158.1|ASTE
OG0006253	LOC119558289|XP_037727602.1|DSUP	LOC118503297|XP_035892294.1|ASTE
OG0006254	LOC119546761|XP_037709234.1|DSUP	LOC118510515|XP_035908331.1|ASTE
OG0006255	LOC119549078|XP_037712719.1|DSUP	LOC118512408|XP_035912696.1|ASTE
OG0006256	LOC119555811|XP_037723357.1|DSUP	LOC118517232|XP_035919105.1|ASTE
OG0006257	LOC119556121|XP_037723935.1|DSUP	LOC118517286|XP_035919160.1|ASTE
OG0006258	LOC119556266|XP_037724243.1|DSUP	LOC118517220|XP_035919101.1|ASTE
OG0006259	LOC119560896|XP_037730521.1|DSUP	LOC118502915|XP_035891538.1|ASTE
OG0006260	LOC119556123|XP_037723937.1|DSUP	LOC118502982|XP_035891660.1|ASTE
OG0006261	LOC119546763|XP_037709238.1|DSUP	LOC118512106|XP_035911971.1|ASTE
OG0006262	LOC119557374|XP_037726046.1|DSUP	LOC118506927|XP_035900619.1|ASTE
OG0006263	LOC119556720|XP_037725046.1|DSUP	LOC118506478|XP_035899551.1|ASTE
OG0006264	LOC119555909|XP_037723529.1|DSUP	LOC118507809|XP_035902765.1|ASTE
OG0006265	LOC119548995|XP_037712530.1|DSUP	LOC118509916|XP_035907106.1|ASTE
OG0006266	LOC119558011|XP_037727048.1|DSUP	LOC118510939|XP_035909269.1|ASTE
OG0006267	LOC119556215|XP_037724123.1|DSUP	LOC118509287|XP_035905587.1|ASTE
OG0006268	LOC119549635|XP_037713750.1|DSUP	LOC118503890|XP_035893558.1|ASTE
OG0006269	LOC119563217|XP_037732442.1|DSUP	LOC118511532|XP_035910618.1|ASTE
OG0006270	LOC119557289|XP_037725908.1|DSUP	LOC118509845|XP_035906939.1|ASTE
OG0006271	LOC119560406|XP_037729771.1|DSUP	LOC118504563|XP_035895065.1|ASTE
OG0006272	LOC119556474|XP_037724652.1|DSUP	LOC118516435|XP_035918208.1|ASTE, LOC118512290|XP_035912410.1|ASTE
OG0006273	LOC119551346|XP_037716590.1|DSUP	LOC118508170|XP_035903612.1|ASTE
OG0006275	LOC119556735|XP_037725068.1|DSUP	LOC118506078|XP_035898648.1|ASTE
OG0006276	LOC119552702|XP_037718371.1|DSUP	LOC118504482|XP_035894892.1|ASTE
OG0006277	LOC119560461|XP_037729848.1|DSUP	LOC118511416|XP_035910387.1|ASTE
OG0006278	LOC119556818|XP_037725196.1|DSUP	LOC118506084|XP_035898660.1|ASTE
OG0006279	LOC119556019|XP_037723722.1|DSUP	LOC118510088|XP_035907398.1|ASTE
OG0006280	LOC119558095|XP_037727234.1|DSUP	LOC118507044|XP_035900897.1|ASTE
OG0006281	LOC119558094|XP_037727233.1|DSUP	LOC118507036|XP_035900883.1|ASTE
OG0006282	LOC119556373|XP_037724468.1|DSUP	LOC118513766|XP_035915835.1|ASTE
OG0006283	LOC119561802|XP_037731213.1|DSUP	LOC118505773|XP_035897939.1|ASTE
OG0006284	LOC119552957|XP_037718868.1|DSUP	LOC118509455|XP_035905968.1|ASTE
OG0006285	LOC119559759|XP_037728758.1|DSUP	LOC118511887|XP_035911411.1|ASTE
OG0006286	LOC119563388|XP_037732671.1|DSUP	LOC118511841|XP_035911281.1|ASTE
OG0006287	LOC119557907|XP_037726841.1|DSUP	LOC118517459|XP_035919514.1|ASTE
OG0006288	LOC119563501|XP_037732870.1|DSUP	LOC118517461|XP_035919516.1|ASTE
OG0006289	LOC119563514|XP_037732890.1|DSUP	LOC118507945|XP_035903163.1|ASTE
OG0006290	LOC119558087|XP_037727210.1|DSUP	LOC118505805|XP_035898042.1|ASTE
OG0006291	LOC119548301|XP_037711397.1|DSUP	LOC118507612|XP_035902647.1|ASTE
OG0006292	LOC119555947|XP_037723581.1|DSUP	LOC118509948|XP_035907176.1|ASTE
OG0006293	LOC119552926|XP_037718797.1|DSUP	LOC118511073|XP_035909628.1|ASTE
OG0006294	LOC119556186|XP_037724056.1|DSUP	LOC118511427|XP_035910413.1|ASTE
OG0006295	LOC119556632|XP_037724885.1|DSUP	LOC118506125|XP_035898752.1|ASTE
OG0006296	LOC119558295|XP_037727614.1|DSUP	LOC118502989|XP_035891688.1|ASTE
OG0006297	LOC119558082|XP_037727192.1|DSUP	LOC118509174|XP_035905367.1|ASTE
OG0006298	LOC119557635|XP_037726397.1|DSUP	LOC118516918|XP_035918676.1|ASTE
OG0006299	LOC119556679|XP_037724973.1|DSUP	LOC118509231|XP_035905435.1|ASTE
OG0006300	LOC119557053|XP_037725528.1|DSUP	LOC118510848|XP_035909076.1|ASTE
OG0006301	LOC119556321|XP_037724336.1|DSUP	LOC118503858|XP_035893468.1|ASTE
OG0006302	LOC119556018|XP_037723720.1|DSUP	LOC118508767|XP_035904404.1|ASTE
OG0006303	LOC119549255|XP_037713089.1|DSUP	LOC118511147|XP_035909768.1|ASTE
OG0006305	LOC119548624|XP_037711931.1|DSUP	LOC118507674|XP_035902361.1|ASTE
OG0006306	LOC119546924|XP_037709510.1|DSUP	LOC118507576|XP_035902125.1|ASTE
OG0006309	LOC119555928|XP_037723554.1|DSUP	LOC118517482|XP_035919556.1|ASTE
OG0006311	LOC119556527|XP_037724732.1|DSUP	LOC118504534|XP_035894989.1|ASTE
OG0006312	LOC119557041|XP_037725514.1|DSUP	LOC118504498|XP_035894918.1|ASTE
OG0006313	LOC119556464|XP_037724639.1|DSUP	LOC118504318|XP_035894541.1|ASTE
OG0006314	LOC119557517|XP_037726218.1|DSUP	LOC118503485|XP_035892684.1|ASTE
OG0006315	LOC119562581|XP_037731735.1|DSUP	LOC118517500|XP_035919604.1|ASTE
OG0006316	LOC119556284|XP_037724265.1|DSUP	LOC118517278|XP_035919147.1|ASTE
OG0006317	LOC119557801|XP_037726632.1|DSUP	LOC118506402|XP_035899360.1|ASTE
OG0006318	LOC119555950|XP_037723588.1|DSUP	LOC118507915|XP_035903151.1|ASTE
OG0006319	LOC119550422|XP_037715014.1|DSUP	LOC118507981|XP_035903234.1|ASTE
OG0006320	LOC119557881|XP_037726809.1|DSUP	LOC118507848|XP_035902877.1|ASTE
OG0006321	LOC119556133|XP_037723949.1|DSUP	LOC118504681|XP_035895387.1|ASTE
OG0006322	LOC119558117|XP_037727276.1|DSUP	LOC118504222|XP_035894330.1|ASTE
OG0006323	LOC119556552|XP_037724764.1|DSUP	LOC118513798|XP_035915882.1|ASTE
OG0006324	LOC119558260|XP_037727534.1|DSUP	LOC118507445|XP_035901827.1|ASTE
OG0006325	LOC119562865|XP_037731907.1|DSUP	LOC118517412|XP_035919406.1|ASTE
OG0006326	LOC119554206|XP_037720936.1|DSUP	LOC118511347|XP_035910194.1|ASTE
OG0006327	LOC119563066|XP_037732208.1|DSUP	LOC118506801|XP_035900327.1|ASTE
OG0006328	LOC119545716|XP_037707453.1|DSUP	LOC118507483|XP_035901893.1|ASTE
OG0006329	LOC119558365|XP_037727799.1|DSUP	LOC118510450|XP_035908151.1|ASTE
OG0006330	LOC119551192|XP_037716325.1|DSUP	LOC118503718|XP_035893188.1|ASTE
OG0006331	LOC119556477|XP_037724657.1|DSUP	LOC118513859|XP_035916053.1|ASTE
OG0006332	LOC119557174|XP_037725707.1|DSUP	LOC118503712|XP_035893172.1|ASTE
OG0006333	LOC119556686|XP_037724987.1|DSUP	LOC118503693|XP_035893136.1|ASTE
OG0006334	LOC119557105|XP_037725610.1|DSUP	LOC118517385|XP_035919323.1|ASTE
OG0006335	LOC119563017|XP_037732139.1|DSUP	LOC118502675|XP_035891063.1|ASTE
OG0006336	LOC119556853|XP_037725252.1|DSUP	LOC118504232|XP_035894349.1|ASTE
OG0006337	LOC119556343|XP_037724370.1|DSUP	LOC118505047|XP_035896206.1|ASTE
OG0006338	LOC119560944|XP_037730610.1|DSUP	LOC118502836|XP_035891410.1|ASTE
OG0006339	LOC119557295|XP_037725924.1|DSUP	LOC118507704|XP_035902474.1|ASTE
OG0006340	LOC119557308|XP_037725948.1|DSUP	LOC118508045|XP_035903356.1|ASTE
OG0006341	LOC119556041|XP_037723758.1|DSUP	LOC118507857|XP_035902911.1|ASTE
OG0006342	LOC119557199|XP_037725780.1|DSUP	LOC118507633|XP_035902254.1|ASTE
OG0006343	LOC119556606|XP_037724847.1|DSUP	LOC118507617|XP_035902230.1|ASTE
OG0006346	LOC119557171|XP_037725708.1|DSUP	LOC118503271|XP_035892238.1|ASTE
OG0006347	LOC119547652|XP_037710526.1|DSUP	LOC118517425|XP_035919432.1|ASTE
OG0006348	LOC119557496|XP_037726195.1|DSUP	LOC118517504|XP_035919612.1|ASTE
OG0006349	LOC119558013|XP_037727050.1|DSUP	LOC118515568|XP_035917933.1|ASTE
OG0006350	LOC119552751|XP_037718470.1|DSUP	LOC118506409|XP_035899382.1|ASTE
OG0006351	LOC119556503|XP_037724692.1|DSUP	LOC118506099|XP_035898681.1|ASTE
OG0006352	LOC119550038|XP_037714402.1|DSUP	LOC118517499|XP_035919603.1|ASTE
OG0006353	LOC119563150|XP_037732337.1|DSUP	LOC118517471|XP_035919536.1|ASTE
OG0006354	LOC119549085|XP_037712733.1|DSUP	LOC118517473|XP_035919538.1|ASTE
OG0006355	LOC119558109|XP_037727262.1|DSUP	LOC118515758|XP_035917952.1|ASTE
OG0006356	LOC119555978|XP_037723636.1|DSUP	LOC118512389|XP_035912654.1|ASTE
OG0006357	LOC119558063|XP_037727148.1|DSUP	LOC118507457|XP_035901844.1|ASTE
OG0006358	LOC119554237|XP_037720999.1|DSUP	LOC118503964|XP_035893773.1|ASTE
OG0006359	LOC119546135|XP_037708171.1|DSUP	LOC118503952|XP_035893734.1|ASTE
OG0006360	LOC119556538|XP_037724745.1|DSUP	LOC118503959|XP_035893747.1|ASTE
OG0006361	LOC119560868|XP_037730468.1|DSUP	LOC118506852|XP_035900474.1|ASTE
OG0006362	LOC119556559|XP_037724781.1|DSUP	LOC118507805|XP_035902761.1|ASTE
OG0006364	LOC119547508|XP_037710328.1|DSUP	LOC118502910|XP_035891526.1|ASTE
OG0006365	LOC119556713|XP_037725039.1|DSUP	LOC118504883|XP_035895836.1|ASTE
OG0006366	LOC119556731|XP_037725061.1|DSUP	LOC118504856|XP_035895775.1|ASTE
OG0006367	LOC119558119|XP_037727277.1|DSUP	LOC118503247|XP_035892163.1|ASTE
OG0006368	LOC119559468|XP_037728508.1|DSUP	LOC118502632|XP_035890929.1|ASTE
OG0006369	LOC119562635|XP_037731794.1|DSUP	LOC118502358|XP_035890460.1|ASTE
OG0006370	LOC119557787|XP_037726615.1|DSUP	LOC118506825|XP_035900414.1|ASTE
OG0006371	LOC119563200|XP_037732418.1|DSUP	LOC118506397|XP_035899346.1|ASTE
OG0006372	LOC119563245|XP_037732482.1|DSUP	LOC118517375|XP_035919287.1|ASTE
OG0006373	LOC119557275|XP_037725889.1|DSUP	LOC118506611|XP_035899874.1|ASTE
OG0006374	LOC119558169|XP_037727360.1|DSUP	LOC118517361|XP_035919271.1|ASTE
OG0006375	LOC119556080|XP_037723860.1|DSUP	LOC118510430|XP_035908102.1|ASTE
OG0006376	LOC119558113|XP_037727266.1|DSUP	LOC118504443|XP_035894817.1|ASTE
OG0006377	LOC119556036|XP_037723752.1|DSUP	LOC118507989|XP_035903253.1|ASTE
OG0006378	LOC119563103|XP_037732271.1|DSUP	LOC118504822|XP_035895724.1|ASTE
OG0006379	LOC119556433|XP_037724589.1|DSUP	LOC118503456|XP_035892624.1|ASTE
OG0006380	LOC119556864|XP_037725264.1|DSUP	LOC118510639|XP_035909033.1|ASTE
OG0006381	LOC119557884|XP_037726813.1|DSUP	LOC118511686|XP_035910961.1|ASTE
OG0006382	LOC119557036|XP_037725511.1|DSUP	LOC118504146|XP_035894142.1|ASTE
OG0006383	LOC119556761|XP_037725112.1|DSUP	LOC118504051|XP_035893961.1|ASTE
OG0006384	LOC119556764|XP_037725117.1|DSUP	LOC118504168|XP_035894205.1|ASTE
OG0006385	LOC119549025|XP_037712636.1|DSUP	LOC118504375|XP_035894675.1|ASTE
OG0006386	LOC119548054|XP_037711064.1|DSUP	LOC118506337|XP_035899210.1|ASTE
OG0006387	LOC119553041|XP_037719038.1|DSUP	LOC118505050|XP_035896220.1|ASTE
OG0006388	LOC119557103|XP_037725608.1|DSUP	LOC118510413|XP_035908075.1|ASTE
OG0006389	LOC119557104|XP_037725609.1|DSUP	LOC118510610|XP_035908520.1|ASTE
OG0006392	LOC119558050|XP_037727128.1|DSUP	LOC118517606|XP_035919796.1|ASTE
OG0006393	LOC119546772|XP_037709251.1|DSUP	LOC118508111|XP_035903498.1|ASTE
OG0006394	LOC119549369|XP_037713334.1|DSUP	LOC118504551|XP_035895052.1|ASTE
OG0006395	LOC119555602|XP_037723029.1|DSUP	LOC118502664|XP_035891020.1|ASTE
OG0006396	LOC119556271|XP_037724249.1|DSUP	LOC118511965|XP_035911590.1|ASTE
OG0006397	LOC119556879|XP_037725282.1|DSUP	LOC118506471|XP_035899541.1|ASTE
OG0006398	LOC119557270|XP_037725885.1|DSUP	LOC118506474|XP_035899543.1|ASTE
OG0006399	LOC119556143|XP_037723968.1|DSUP	LOC118506487|XP_035899563.1|ASTE
OG0006400	LOC119556142|XP_037723967.1|DSUP	LOC118506480|XP_035899554.1|ASTE
OG0006401	LOC119554732|XP_037721680.1|DSUP	LOC118506485|XP_035899558.1|ASTE
OG0006402	LOC119560939|XP_037730603.1|DSUP	LOC118506490|XP_035899571.1|ASTE
OG0006403	LOC119560997|XP_037730725.1|DSUP	LOC118506495|XP_035899582.1|ASTE
OG0006404	LOC119545691|XP_037707369.1|DSUP	LOC118504738|XP_035895509.1|ASTE
OG0006405	LOC119553196|XP_037719374.1|DSUP	LOC118504756|XP_035895571.1|ASTE
OG0006406	LOC119551156|XP_037716281.1|DSUP	LOC118504526|XP_035894961.1|ASTE
OG0006407	LOC119558252|XP_037727507.1|DSUP	LOC118510640|XP_035908611.1|ASTE
OG0006408	LOC119556962|XP_037725397.1|DSUP	LOC118517137|XP_035918891.1|ASTE, LOC118509591|XP_035906264.1|ASTE
OG0006409	LOC119557821|XP_037726689.1|DSUP	LOC118514938|XP_035917699.1|ASTE
OG0006410	LOC119556351|XP_037724383.1|DSUP	LOC118504555|XP_035895060.1|ASTE
OG0006411	LOC119557939|XP_037726879.1|DSUP	LOC118504554|XP_035895059.1|ASTE
OG0006412	LOC119561125|XP_037730970.1|DSUP	LOC118504559|XP_035895062.1|ASTE
OG0006413	LOC119549386|XP_037713360.1|DSUP	LOC118504560|XP_035895063.1|ASTE
OG0006414	LOC119563141|XP_037732326.1|DSUP, LOC119560789|XP_037730345.1|DSUP	LOC118503904|XP_035893588.1|ASTE
OG0006415	LOC119557620|XP_037726367.1|DSUP	LOC118517518|XP_035919637.1|ASTE
OG0006416	LOC119556572|XP_037724799.1|DSUP	LOC118506133|XP_035898763.1|ASTE
OG0006417	LOC119548859|XP_037712413.1|DSUP	LOC118508088|XP_035903460.1|ASTE
OG0006418	LOC119556063|XP_037723799.1|DSUP	LOC118510489|XP_035908272.1|ASTE
OG0006419	LOC119557888|XP_037726822.1|DSUP	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE
OG0006420	LOC119555456|XP_037722788.1|DSUP	LOC118508289|XP_035903826.1|ASTE
OG0006421	LOC119546990|XP_037709574.1|DSUP	LOC118508288|XP_035903823.1|ASTE
OG0006422	LOC119548893|XP_037712480.1|DSUP	LOC118505561|XP_035897405.1|ASTE
OG0006423	LOC119560974|XP_037730675.1|DSUP	LOC118505574|XP_035897423.1|ASTE
OG0006424	LOC119560977|XP_037730677.1|DSUP	LOC118505580|XP_035897430.1|ASTE
OG0006425	LOC119560278|XP_037729574.1|DSUP	LOC118505573|XP_035897422.1|ASTE
OG0006426	LOC119560277|XP_037729573.1|DSUP	LOC118505572|XP_035897421.1|ASTE
OG0006427	LOC119562900|XP_037731953.1|DSUP	LOC118505583|XP_035897437.1|ASTE
OG0006429	LOC119547322|XP_037710052.1|DSUP	LOC118502684|XP_035891087.1|ASTE
OG0006430	LOC119554277|XP_037721056.1|DSUP	LOC118506468|XP_035899536.1|ASTE
OG0006431	LOC119548637|XP_037711967.1|DSUP	LOC118508445|XP_035904128.1|ASTE
OG0006432	LOC119559861|XP_037728895.1|DSUP	LOC118502922|XP_035891550.1|ASTE
OG0006433	LOC119560499|XP_037729901.1|DSUP	LOC118506376|XP_035899295.1|ASTE
OG0006434	LOC119547455|XP_037710246.1|DSUP	LOC118506154|XP_035898815.1|ASTE
OG0006435	LOC119550264|XP_037714774.1|DSUP	LOC118506805|XP_035900345.1|ASTE
OG0006436	LOC119557477|XP_037726173.1|DSUP	LOC118502864|XP_035891465.1|ASTE
OG0006437	LOC119556687|XP_037724989.1|DSUP	LOC118502874|XP_035891477.1|ASTE
OG0006438	LOC119548209|XP_037711271.1|DSUP	LOC118508305|XP_035903855.1|ASTE
OG0006439	LOC119555108|XP_037722263.1|DSUP	LOC118507792|XP_035902725.1|ASTE
OG0006440	LOC119555142|XP_037722301.1|DSUP	LOC118507791|XP_035902722.1|ASTE
OG0006441	LOC119560538|XP_037729954.1|DSUP	LOC118507556|XP_035902037.1|ASTE
OG0006442	LOC119562862|XP_037731904.1|DSUP	LOC118507550|XP_035902024.1|ASTE
OG0006443	LOC119559761|XP_037728764.1|DSUP	LOC118502544|XP_035890713.1|ASTE
OG0006444	LOC119554328|XP_037721124.1|DSUP	LOC118504473|XP_035894879.1|ASTE
OG0006445	LOC119553794|XP_037720334.1|DSUP	LOC118504993|XP_035896064.1|ASTE
OG0006446	LOC119551956|XP_037717583.1|DSUP	LOC118504988|XP_035896049.1|ASTE
OG0006447	LOC119563287|XP_037732540.1|DSUP	LOC118504990|XP_035896056.1|ASTE
OG0006448	LOC119563208|XP_037732432.1|DSUP	LOC118505446|XP_035897137.1|ASTE
OG0006449	LOC119563322|XP_037732585.1|DSUP	LOC118505447|XP_035897138.1|ASTE
OG0006450	LOC119547139|XP_037709781.1|DSUP	LOC118506816|XP_035900396.1|ASTE
OG0006451	LOC119558114|XP_037727268.1|DSUP	LOC118502838|XP_035891409.1|ASTE
OG0006452	LOC119551245|XP_037716420.1|DSUP	LOC118502884|XP_035891496.1|ASTE
OG0006453	LOC119554945|XP_037721983.1|DSUP	LOC118504531|XP_035894969.1|ASTE
OG0006454	LOC119557157|XP_037725685.1|DSUP	LOC118506899|XP_035900572.1|ASTE
OG0006455	LOC119560458|XP_037729833.1|DSUP	LOC118504275|XP_035894405.1|ASTE
OG0006456	LOC119560378|XP_037729714.1|DSUP	LOC118508011|XP_035903288.1|ASTE
OG0006457	LOC119561880|XP_037731283.1|DSUP	LOC118507470|XP_035901865.1|ASTE
OG0006458	LOC119546243|XP_037708321.1|DSUP	LOC118506382|XP_035899307.1|ASTE
OG0006459	LOC119547713|XP_037710618.1|DSUP	LOC118504434|XP_035894768.1|ASTE
OG0006460	LOC119558860|XP_037728026.1|DSUP	LOC118504480|XP_035894890.1|ASTE
OG0006461	LOC119559769|XP_037728772.1|DSUP	LOC118503572|XP_035892899.1|ASTE
OG0006462	LOC119556976|XP_037725426.1|DSUP	LOC118507534|XP_035901999.1|ASTE
OG0006463	LOC119563463|XP_037732799.1|DSUP	LOC118507530|XP_035901988.1|ASTE
OG0006464	LOC119553413|XP_037719716.1|DSUP	LOC118505689|XP_035897721.1|ASTE
OG0006465	LOC119557966|XP_037726939.1|DSUP	LOC118504670|XP_035895353.1|ASTE
OG0006466	LOC119558052|XP_037727130.1|DSUP	LOC118504665|XP_035895340.1|ASTE
OG0006467	LOC119560620|XP_037730086.1|DSUP	LOC118502853|XP_035891450.1|ASTE
OG0006468	LOC119563379|XP_037732658.1|DSUP	LOC118503377|XP_035892470.1|ASTE
OG0006469	LOC119558044|XP_037727120.1|DSUP	LOC118502879|XP_035891490.1|ASTE
OG0006470	LOC119554094|XP_037720771.1|DSUP	LOC118508488|XP_035904199.1|ASTE
OG0006471	LOC119548475|XP_037711675.1|DSUP	LOC118508581|XP_035904379.1|ASTE
OG0006472	LOC119548464|XP_037711663.1|DSUP	LOC118508580|XP_035904377.1|ASTE
OG0006473	LOC119555613|XP_037723053.1|DSUP	LOC118502703|XP_035891130.1|ASTE
OG0006474	LOC119551829|XP_037717326.1|DSUP	LOC118502725|XP_035891176.1|ASTE
OG0006475	LOC119560819|XP_037730392.1|DSUP	LOC118502747|XP_035891206.1|ASTE
OG0006476	LOC119556317|XP_037724331.1|DSUP	LOC118502709|XP_035891146.1|ASTE
