Orthogroup	DSUP.longest_only	DMAU.longest_only
OG0010603	LOC119556002|XP_037723669.1|DSUP	LOC117144522|XP_033165634.1|DMAU
OG0010610	LOC119559593|XP_037728535.1|DSUP	LOC117137708|XP_033155175.1|DMAU
OG0010619	LOC119552781|XP_037718528.1|DSUP	LOC117140876|XP_033159910.1|DMAU
OG0010621	LOC119546583|XP_037708917.1|DSUP	LOC117150631|XP_033173491.1|DMAU
OG0010622	LOC119562952|XP_037732053.1|DSUP	LOC117143187|XP_033163611.1|DMAU
OG0010624	LOC119559913|XP_037729023.1|DSUP	LOC117146124|XP_033168019.1|DMAU
OG0010626	LOC119559828|XP_037728849.1|DSUP	LOC117143149|XP_033163538.1|DMAU
OG0010627	LOC119553118|XP_037719233.1|DSUP	LOC117143458|XP_033164061.1|DMAU
OG0010628	LOC119560118|XP_037729396.1|DSUP	LOC117144072|XP_033164973.1|DMAU
OG0010629	LOC119560249|XP_037729542.1|DSUP	LOC117143130|XP_033163511.1|DMAU
OG0010630	LOC119559762|XP_037728768.1|DSUP	LOC117144676|XP_033165890.1|DMAU
OG0010632	LOC119549473|XP_037713502.1|DSUP	LOC117135688|XP_033151980.1|DMAU
OG0010633	LOC119551417|XP_037716685.1|DSUP	LOC117136179|XP_033152813.1|DMAU
OG0010634	LOC119549201|XP_037712960.1|DSUP	LOC117137878|XP_033155498.1|DMAU
OG0010635	LOC119550400|XP_037714979.1|DSUP	LOC117136317|XP_033153056.1|DMAU
OG0010636	LOC119549734|XP_037713904.1|DSUP	LOC117137128|XP_033154318.1|DMAU
OG0010637	LOC119548469|XP_037711665.1|DSUP	LOC117139446|XP_033157647.1|DMAU
OG0010638	LOC119555872|XP_037723452.1|DSUP	LOC117148140|XP_033171259.1|DMAU
OG0010639	LOC119556541|XP_037724752.1|DSUP	LOC117148869|XP_033172432.1|DMAU
OG0010640	LOC119556549|XP_037724761.1|DSUP	LOC117148866|XP_033172429.1|DMAU
OG0010641	LOC119557869|XP_037726797.1|DSUP	LOC117148871|XP_033172433.1|DMAU
OG0010642	LOC119557915|XP_037726851.1|DSUP	LOC117148760|XP_033172247.1|DMAU
OG0010643	LOC119557239|XP_037725851.1|DSUP	LOC117146427|XP_033168521.1|DMAU
OG0010644	LOC119555959|XP_037723605.1|DSUP	LOC117145042|XP_033166480.1|DMAU
OG0010645	LOC119557402|XP_037726078.1|DSUP	LOC117148392|XP_033171647.1|DMAU
OG0010646	LOC119553746|XP_037720274.1|DSUP	LOC117141113|XP_033160327.1|DMAU
OG0010647	LOC119553081|XP_037719156.1|DSUP	LOC117140953|XP_033160063.1|DMAU
OG0010648	LOC119553757|XP_037720289.1|DSUP	LOC117139768|XP_033158255.1|DMAU
OG0010650	LOC119555427|XP_037722724.1|DSUP	LOC117140277|XP_033158997.1|DMAU
OG0010651	LOC119555334|XP_037722596.1|DSUP	LOC117141429|XP_033160758.1|DMAU
OG0010653	LOC119563505|XP_037732879.1|DSUP	LOC117143826|XP_033164563.1|DMAU
OG0010655	LOC119553708|XP_037720215.1|DSUP	LOC117140088|XP_033158735.1|DMAU
OG0010657	LOC119556070|XP_037723813.1|DSUP	LOC117147998|XP_033171045.1|DMAU
OG0010658	LOC119556801|XP_037725167.1|DSUP	LOC117147154|XP_033169828.1|DMAU
OG0010659	LOC119556753|XP_037725102.1|DSUP	LOC117147945|XP_033170980.1|DMAU
OG0010660	LOC119557113|XP_037725621.1|DSUP	LOC117147885|XP_033170860.1|DMAU
OG0010661	LOC119555985|XP_037723640.1|DSUP	LOC117147524|XP_033170333.1|DMAU
OG0010662	LOC119557918|XP_037726854.1|DSUP	LOC117146457|XP_033168577.1|DMAU
OG0010663	LOC119557435|XP_037726123.1|DSUP	LOC117147108|XP_033169769.1|DMAU
OG0010664	LOC119556890|XP_037725298.1|DSUP	LOC117147404|XP_033170167.1|DMAU
OG0010665	LOC119558304|XP_037727633.1|DSUP	LOC117147267|XP_033169982.1|DMAU
OG0010666	LOC119557185|XP_037725758.1|DSUP	LOC117147535|XP_033170358.1|DMAU
OG0010667	LOC119557753|XP_037726568.1|DSUP	LOC117146808|XP_033169243.1|DMAU
OG0010668	LOC119557196|XP_037725777.1|DSUP	LOC117146909|XP_033169418.1|DMAU
OG0010669	LOC119555820|XP_037723365.1|DSUP	LOC117147058|XP_033169703.1|DMAU
OG0010670	LOC119555855|XP_037723424.1|DSUP	LOC117148088|XP_033171191.1|DMAU
OG0010671	LOC119555859|XP_037723427.1|DSUP	LOC117147560|XP_033170392.1|DMAU
OG0010672	LOC119552551|XP_037718099.1|DSUP	LOC117139998|XP_033158596.1|DMAU
OG0010673	LOC119557645|XP_037726424.1|DSUP	LOC117147615|XP_033170463.1|DMAU
OG0010674	LOC119557211|XP_037725794.1|DSUP	LOC117148206|XP_033171382.1|DMAU
OG0010675	LOC119556310|XP_037724322.1|DSUP	LOC117148399|XP_033171654.1|DMAU
OG0010676	LOC119555880|XP_037723463.1|DSUP	LOC117138075|XP_033155789.1|DMAU
OG0010677	LOC119558246|XP_037727499.1|DSUP	LOC117146673|XP_033168912.1|DMAU
OG0010678	LOC119557848|XP_037726759.1|DSUP	LOC117148436|XP_033171699.1|DMAU
OG0010679	LOC119557230|XP_037725841.1|DSUP	LOC117139722|XP_033158147.1|DMAU
OG0010680	LOC119557796|XP_037726627.1|DSUP	LOC117148166|XP_033171323.1|DMAU
OG0010681	LOC119557209|XP_037725793.1|DSUP	LOC117147798|XP_033170738.1|DMAU
OG0010682	LOC119557532|XP_037726233.1|DSUP	LOC117146987|XP_033169546.1|DMAU
OG0010683	LOC119547899|XP_037710864.1|DSUP	LOC117150899|XP_033173931.1|DMAU
OG0010684	LOC119547636|XP_037710502.1|DSUP	LOC117150563|XP_033173405.1|DMAU
OG0010685	LOC119548133|XP_037711157.1|DSUP	LOC117150620|XP_033173480.1|DMAU
OG0010686	LOC119547519|XP_037710341.1|DSUP	LOC117141320|XP_033160608.1|DMAU
OG0010687	LOC119546159|XP_037708197.1|DSUP	LOC117141149|XP_033160381.1|DMAU
OG0010688	LOC119547829|XP_037710781.1|DSUP	LOC117150488|XP_033173283.1|DMAU
OG0010689	LOC119547721|XP_037710627.1|DSUP	LOC117149540|XP_033172685.1|DMAU
OG0010690	LOC119546660|XP_037709044.1|DSUP	LOC117150444|XP_033173221.1|DMAU
OG0010691	LOC119547221|XP_037709909.1|DSUP	LOC117141028|XP_033160204.1|DMAU
OG0010692	LOC119547219|XP_037709906.1|DSUP	LOC117141018|XP_033160176.1|DMAU
OG0010693	LOC119547699|XP_037710599.1|DSUP	LOC117136861|XP_033154177.1|DMAU
OG0010694	LOC119547426|XP_037710212.1|DSUP	LOC117145331|XP_033166832.1|DMAU
OG0010695	LOC119547708|XP_037710611.1|DSUP	LOC117145214|XP_033166676.1|DMAU
OG0010696	LOC119547718|XP_037710620.1|DSUP	LOC117141843|XP_033161399.1|DMAU
OG0010697	LOC119546328|XP_037708456.1|DSUP	LOC117150599|XP_033173448.1|DMAU
OG0010698	LOC119548056|XP_037711066.1|DSUP	LOC117146470|XP_033168600.1|DMAU
OG0010699	LOC119547823|XP_037710773.1|DSUP	LOC117144799|XP_033166075.1|DMAU
OG0010700	LOC119547517|XP_037710338.1|DSUP	LOC117150945|XP_033174004.1|DMAU
OG0010701	LOC119547532|XP_037710354.1|DSUP	LOC117143360|XP_033163927.1|DMAU
OG0010702	LOC119547145|XP_037709787.1|DSUP	LOC117150639|XP_033173503.1|DMAU
OG0010703	LOC119547840|XP_037710797.1|DSUP	LOC117147110|XP_033169773.1|DMAU
OG0010704	LOC119547741|XP_037710665.1|DSUP	LOC117146117|XP_033168006.1|DMAU
OG0010705	LOC119553348|XP_037719615.1|DSUP	LOC117140354|XP_033159100.1|DMAU
OG0010706	LOC119553203|XP_037719384.1|DSUP	LOC117141727|XP_033161236.1|DMAU
OG0010707	LOC119553825|XP_037720384.1|DSUP	LOC117141523|XP_033160905.1|DMAU
OG0010708	LOC119552804|XP_037718569.1|DSUP	LOC117140537|XP_033159417.1|DMAU
OG0010709	LOC119554265|XP_037721037.1|DSUP	LOC117140317|XP_033159056.1|DMAU
OG0010710	LOC119555112|XP_037722264.1|DSUP	LOC117139013|XP_033156997.1|DMAU
OG0010711	LOC119560564|XP_037730009.1|DSUP	LOC117144414|XP_033165446.1|DMAU
OG0010712	LOC119555166|XP_037722326.1|DSUP	LOC117138997|XP_033156964.1|DMAU
OG0010713	LOC119553508|XP_037719859.1|DSUP	LOC117139864|XP_033158412.1|DMAU
OG0010714	LOC119553887|XP_037720478.1|DSUP	LOC117141012|XP_033160162.1|DMAU
OG0010715	LOC119552948|XP_037718850.1|DSUP	LOC117139154|XP_033157204.1|DMAU
OG0010716	LOC119553890|XP_037720483.1|DSUP	LOC117141709|XP_033161214.1|DMAU
OG0010717	LOC119552810|XP_037718576.1|DSUP	LOC117141605|XP_033161012.1|DMAU
OG0010718	LOC119554504|XP_037721369.1|DSUP	LOC117141003|XP_033160147.1|DMAU
OG0010719	LOC119559794|XP_037728802.1|DSUP	LOC117144288|XP_033165283.1|DMAU
OG0010720	LOC119553786|XP_037720324.1|DSUP	LOC117139991|XP_033158592.1|DMAU
OG0010721	LOC119554602|XP_037721519.1|DSUP	LOC117139957|XP_033158541.1|DMAU
OG0010722	LOC119549042|XP_037712664.1|DSUP	LOC117136005|XP_033152512.1|DMAU
OG0010723	LOC119552615|XP_037718206.1|DSUP	LOC117140557|XP_033159443.1|DMAU
OG0010724	LOC119549724|XP_037713890.1|DSUP	LOC117138607|XP_033156707.1|DMAU
OG0010725	LOC119551997|XP_037717649.1|DSUP	LOC117138436|XP_033156438.1|DMAU
OG0010726	LOC119551222|XP_037716387.1|DSUP	LOC117136981|XP_033154048.1|DMAU
OG0010727	LOC119552144|XP_037717868.1|DSUP	LOC117138683|XP_033156829.1|DMAU
OG0010728	LOC119549555|XP_037713632.1|DSUP	LOC117136620|XP_033153499.1|DMAU
OG0010729	LOC119551632|XP_037716984.1|DSUP	LOC117136172|XP_033152805.1|DMAU
OG0010730	LOC119550265|XP_037714771.1|DSUP	LOC117136946|XP_033153985.1|DMAU
OG0010731	LOC119550637|XP_037715404.1|DSUP	LOC117135859|XP_033152276.1|DMAU
OG0010732	LOC119549798|XP_037713992.1|DSUP	LOC117135796|XP_033152180.1|DMAU
OG0010733	LOC119550488|XP_037715104.1|DSUP	LOC117137844|XP_033155437.1|DMAU
OG0010734	LOC119550620|XP_037715378.1|DSUP	LOC117138090|XP_033155830.1|DMAU
OG0010735	LOC119552113|XP_037717827.1|DSUP	LOC117135708|XP_033152017.1|DMAU
OG0010736	LOC119559416|XP_037728438.1|DSUP	LOC117137772|XP_033155285.1|DMAU
OG0010737	LOC119559472|XP_037728512.1|DSUP	LOC117137655|XP_033155083.1|DMAU
OG0010738	LOC119551087|XP_037716191.1|DSUP	LOC117142896|XP_033163066.1|DMAU
OG0010739	LOC119560536|XP_037729951.1|DSUP	LOC117145585|XP_033167183.1|DMAU
OG0010740	LOC119560275|XP_037729571.1|DSUP	LOC117145642|XP_033167253.1|DMAU
OG0010741	LOC119562956|XP_037732057.1|DSUP	LOC117145296|XP_033166778.1|DMAU
OG0010742	LOC119551992|XP_037717644.1|DSUP	LOC117145319|XP_033166804.1|DMAU
OG0010743	LOC119560511|XP_037729913.1|DSUP	LOC117143907|XP_033164706.1|DMAU
OG0010744	LOC119560058|XP_037729293.1|DSUP	LOC117144986|XP_033166346.1|DMAU
OG0010745	LOC119549634|XP_037713752.1|DSUP	LOC117143180|XP_033163588.1|DMAU
OG0010746	LOC119545825|XP_037707651.1|DSUP	LOC117143396|XP_033163976.1|DMAU
OG0010747	LOC119556413|XP_037724540.1|DSUP	LOC117142992|XP_033163237.1|DMAU
OG0010748	LOC119563114|XP_037732285.1|DSUP	LOC117144343|XP_033165346.1|DMAU
OG0010749	LOC119558808|XP_037728004.1|DSUP	LOC117143865|XP_033164622.1|DMAU
OG0010750	LOC119552745|XP_037718458.1|DSUP	LOC117145485|XP_033167053.1|DMAU
OG0010751	LOC119559832|XP_037728855.1|DSUP	LOC117142556|XP_033162497.1|DMAU
OG0010752	LOC119562931|XP_037732010.1|DSUP	LOC117144367|XP_033165382.1|DMAU
OG0010753	LOC119545725|XP_037707469.1|DSUP	LOC117144556|XP_033165691.1|DMAU
OG0010754	LOC119563052|XP_037732188.1|DSUP	LOC117144759|XP_033166009.1|DMAU
OG0010755	LOC119563507|XP_037732881.1|DSUP	LOC117145743|XP_033167395.1|DMAU
OG0010756	LOC119563509|XP_037732882.1|DSUP	LOC117145930|XP_033167694.1|DMAU
OG0010758	LOC119563227|XP_037732460.1|DSUP	LOC117144811|XP_033166078.1|DMAU
OG0010759	LOC119562602|XP_037731764.1|DSUP	LOC117144836|XP_033166119.1|DMAU
OG0010760	LOC119561758|XP_037731166.1|DSUP	LOC117144920|XP_033166260.1|DMAU
OG0010761	LOC119560106|XP_037729379.1|DSUP	LOC117144740|XP_033165984.1|DMAU
OG0010762	LOC119552355|XP_037718000.1|DSUP	LOC117144642|XP_033165828.1|DMAU
OG0010763	LOC119560708|XP_037730233.1|DSUP	LOC117144464|XP_033165517.1|DMAU
OG0010764	LOC119560899|XP_037730524.1|DSUP	LOC117145301|XP_033166785.1|DMAU
OG0010765	LOC119553079|XP_037719153.1|DSUP	LOC117145539|XP_033167125.1|DMAU
OG0010766	LOC119560270|XP_037729564.1|DSUP	LOC117144734|XP_033165972.1|DMAU
OG0010767	LOC119557758|XP_037726594.1|DSUP	LOC117145314|XP_033166800.1|DMAU
OG0010768	LOC119553896|XP_037720496.1|DSUP	LOC117145047|XP_033166445.1|DMAU
OG0010769	LOC119563412|XP_037732708.1|DSUP	LOC117143747|XP_033164449.1|DMAU
OG0010770	LOC119563083|XP_037732237.1|DSUP	LOC117142353|XP_033162166.1|DMAU
OG0010771	LOC119550726|XP_037715552.1|DSUP	LOC117136645|XP_033153530.1|DMAU
OG0010772	LOC119551620|XP_037716966.1|DSUP	LOC117146031|XP_033167853.1|DMAU
OG0010773	LOC119545666|XP_037707320.1|DSUP	LOC117145953|XP_033167729.1|DMAU
OG0010774	LOC119559926|XP_037729058.1|DSUP	LOC117142657|XP_033162673.1|DMAU
OG0010775	LOC119560255|XP_037729547.1|DSUP	LOC117146030|XP_033167852.1|DMAU
OG0010776	LOC119547707|XP_037710610.1|DSUP	LOC117147579|XP_033170453.1|DMAU
OG0010777	LOC119559433|XP_037728462.1|DSUP	LOC117145507|XP_033167085.1|DMAU
OG0010778	LOC119560960|XP_037730644.1|DSUP	LOC117144006|XP_033164852.1|DMAU
OG0010779	LOC119562974|XP_037732078.1|DSUP	LOC117143818|XP_033164554.1|DMAU
OG0010780	LOC119549041|XP_037712662.1|DSUP	LOC117143606|XP_033164248.1|DMAU
OG0010781	LOC119560263|XP_037729557.1|DSUP	LOC117145013|XP_033166399.1|DMAU
OG0010782	LOC119559920|XP_037729051.1|DSUP	LOC117142831|XP_033162952.1|DMAU
OG0010783	LOC119562992|XP_037732100.1|DSUP	LOC117143120|XP_033163498.1|DMAU
OG0010784	LOC119551402|XP_037716666.1|DSUP	LOC117138146|XP_033155915.1|DMAU
OG0010785	LOC119551309|XP_037716531.1|DSUP	LOC117137228|XP_033154477.1|DMAU
OG0010786	LOC119550535|XP_037715184.1|DSUP	LOC117136029|XP_033152538.1|DMAU
OG0010787	LOC119549737|XP_037713907.1|DSUP	LOC117138333|XP_033156260.1|DMAU
OG0010788	LOC119552005|XP_037717661.1|DSUP	LOC117135489|XP_033151602.1|DMAU
OG0010790	LOC119550144|XP_037714582.1|DSUP	LOC117138219|XP_033156054.1|DMAU
OG0010791	LOC119547904|XP_037710870.1|DSUP	LOC117141712|XP_033161220.1|DMAU
OG0010792	LOC119557014|XP_037725476.1|DSUP	LOC117148487|XP_033171758.1|DMAU
OG0010793	LOC119558941|XP_037728067.1|DSUP	LOC117148912|XP_033172522.1|DMAU
OG0010794	LOC119553143|XP_037719281.1|DSUP	LOC117139330|XP_033157467.1|DMAU
OG0010795	LOC119552911|XP_037718765.1|DSUP	LOC117139261|XP_033157370.1|DMAU
OG0010796	LOC119552739|XP_037718433.1|DSUP	LOC117139813|XP_033158335.1|DMAU
OG0010797	LOC119554080|XP_037720752.1|DSUP	LOC117140097|XP_033158743.1|DMAU
OG0010798	LOC119553926|XP_037720543.1|DSUP	LOC117139916|XP_033158489.1|DMAU
OG0010799	LOC119552869|XP_037718693.1|DSUP	LOC117139353|XP_033157493.1|DMAU
OG0010800	LOC119552671|XP_037718308.1|DSUP	LOC117139969|XP_033158561.1|DMAU
OG0010801	LOC119548367|XP_037711512.1|DSUP	LOC117145688|XP_033167324.1|DMAU
OG0010802	LOC119546268|XP_037708369.1|DSUP	LOC117150548|XP_033173371.1|DMAU
OG0010803	LOC119548855|XP_037712409.1|DSUP	LOC117143734|XP_033164438.1|DMAU
OG0010804	LOC119548406|XP_037711572.1|DSUP	LOC117150583|XP_033173428.1|DMAU
OG0010805	LOC119546497|XP_037708733.1|DSUP	LOC117142966|XP_033163198.1|DMAU
OG0010806	LOC119548618|XP_037711915.1|DSUP	LOC117150918|XP_033173964.1|DMAU
OG0010807	LOC119548366|XP_037711511.1|DSUP	LOC117136354|XP_033153113.1|DMAU
OG0010808	LOC119557383|XP_037726056.1|DSUP	LOC117146745|XP_033169112.1|DMAU
OG0010809	LOC119552419|XP_037718005.1|DSUP	LOC117143735|XP_033164435.1|DMAU
OG0010809	LOC119553489|XP_037719829.1|DSUP	LOC117145312|XP_033166798.1|DMAU
OG0010810	LOC119550300|XP_037714826.1|DSUP	LOC117136136|XP_033152732.1|DMAU
OG0010820	LOC119554954|XP_037722002.1|DSUP	LOC117141214|XP_033160463.1|DMAU
OG0010821	LOC119547477|XP_037710289.1|DSUP	LOC117143429|XP_033164030.1|DMAU
OG0010823	LOC119548631|XP_037711943.1|DSUP	LOC117135275|XP_033151328.1|DMAU
OG0010824	LOC119555387|XP_037722659.1|DSUP	LOC117141400|XP_033160713.1|DMAU
OG0010825	LOC119559453|XP_037728483.1|DSUP	LOC117135494|XP_033151606.1|DMAU
OG0010827	LOC119555708|XP_037723316.1|DSUP	LOC117145216|XP_033166674.1|DMAU
OG0010828	LOC119558143|XP_037727304.1|DSUP	LOC117147365|XP_033170123.1|DMAU
OG0010830	LOC119546914|XP_037709472.1|DSUP	LOC117143506|XP_033164123.1|DMAU
OG0010831	LOC119546451|XP_037708654.1|DSUP	LOC117144342|XP_033165352.1|DMAU
OG0010832	LOC119550399|XP_037714978.1|DSUP	LOC117136316|XP_033153055.1|DMAU
OG0010834	LOC119557310|XP_037725950.1|DSUP	LOC117147857|XP_033170823.1|DMAU
OG0010835	LOC119558388|XP_037727844.1|DSUP	LOC117148459|XP_033171721.1|DMAU
OG0010837	LOC119553812|XP_037720361.1|DSUP	LOC117140314|XP_033159053.1|DMAU
OG0010838	LOC119552889|XP_037718724.1|DSUP	LOC117138947|XP_033156872.1|DMAU
OG0010839	LOC119555642|XP_037723104.1|DSUP	LOC117141940|XP_033161581.1|DMAU
OG0010840	LOC119552725|XP_037718404.1|DSUP	LOC117139155|XP_033157205.1|DMAU
OG0010841	LOC119546738|XP_037709160.1|DSUP	LOC117151085|XP_033174223.1|DMAU
OG0010843	LOC119551698|XP_037717094.1|DSUP	LOC117135734|XP_033152069.1|DMAU
OG0010844	LOC119560470|XP_037729858.1|DSUP	LOC117144203|XP_033165142.1|DMAU
OG0010845	LOC119557122|XP_037725633.1|DSUP	LOC117147632|XP_033170491.1|DMAU
OG0010846	LOC119562246|XP_037731351.1|DSUP	LOC117144601|XP_033165782.1|DMAU
OG0010847	LOC119556015|XP_037723712.1|DSUP	LOC117146929|XP_033169462.1|DMAU
OG0010848	LOC119556247|XP_037724213.1|DSUP	LOC117147048|XP_033169687.1|DMAU
OG0010849	LOC119556746|XP_037725095.1|DSUP	LOC117147943|XP_033170979.1|DMAU
OG0010850	LOC119557929|XP_037726866.1|DSUP	LOC117148242|XP_033171437.1|DMAU
OG0010851	LOC119556635|XP_037724890.1|DSUP	LOC117148482|XP_033171749.1|DMAU
OG0010852	LOC119549497|XP_037713536.1|DSUP	LOC117135875|XP_033152310.1|DMAU
OG0010853	LOC119556734|XP_037725067.1|DSUP	LOC117147285|XP_033170020.1|DMAU
OG0010854	LOC119555897|XP_037723491.1|DSUP	LOC117146790|XP_033169220.1|DMAU
OG0010855	LOC119558168|XP_037727359.1|DSUP	LOC117148042|XP_033171111.1|DMAU
OG0010856	LOC119556902|XP_037725316.1|DSUP	LOC117147282|XP_033170015.1|DMAU
OG0010857	LOC119557260|XP_037725873.1|DSUP	LOC117146842|XP_033169289.1|DMAU, LOC117147436|XP_033170207.1|DMAU, LOC117147449|XP_033170223.1|DMAU
OG0010858	LOC119556590|XP_037724819.1|DSUP	LOC117147411|XP_033170178.1|DMAU
OG0010859	LOC119548645|XP_037711976.1|DSUP	LOC117146267|XP_033168150.1|DMAU
OG0010860	LOC119548334|XP_037711452.1|DSUP	LOC117146667|XP_033168908.1|DMAU
OG0010861	LOC119545962|XP_037707855.1|DSUP	LOC117142801|XP_033162902.1|DMAU
OG0010862	LOC119547728|XP_037710641.1|DSUP	LOC117146172|XP_033168024.1|DMAU
OG0010863	LOC119548087|XP_037711101.1|DSUP	LOC117148673|XP_033172094.1|DMAU
OG0010864	LOC119546346|XP_037708484.1|DSUP	LOC117136897|XP_033153905.1|DMAU
OG0010865	LOC119547757|XP_037710690.1|DSUP	LOC117150845|XP_033173806.1|DMAU
OG0010866	LOC119553921|XP_037720537.1|DSUP	LOC117139662|XP_033158018.1|DMAU
OG0010867	LOC119554307|XP_037721096.1|DSUP	LOC117141271|XP_033160532.1|DMAU
OG0010868	LOC119553615|XP_037720008.1|DSUP	LOC117139701|XP_033158104.1|DMAU
OG0010869	LOC119553305|XP_037719558.1|DSUP	LOC117141307|XP_033160585.1|DMAU
OG0010870	LOC119555525|XP_037722878.1|DSUP	LOC117141956|XP_033161606.1|DMAU
OG0010871	LOC119555292|XP_037722536.1|DSUP	LOC117142034|XP_033161790.1|DMAU
OG0010872	LOC119554276|XP_037721055.1|DSUP	LOC117140145|XP_033158804.1|DMAU
OG0010874	LOC119553855|XP_037720432.1|DSUP	LOC117141804|XP_033161340.1|DMAU
OG0010875	LOC119552917|XP_037718783.1|DSUP	LOC117139049|XP_033157043.1|DMAU
OG0010876	LOC119552929|XP_037718800.1|DSUP	LOC117140997|XP_033160139.1|DMAU
OG0010877	LOC119554717|XP_037721658.1|DSUP	LOC117141047|XP_033160219.1|DMAU
OG0010878	LOC119553862|XP_037720443.1|DSUP	LOC117141817|XP_033161361.1|DMAU
OG0010879	LOC119554764|XP_037721728.1|DSUP	LOC117139551|XP_033157834.1|DMAU
OG0010880	LOC119553696|XP_037720179.1|DSUP	LOC117139313|XP_033157448.1|DMAU
OG0010881	LOC119551083|XP_037716173.1|DSUP	LOC117136972|XP_033154032.1|DMAU
OG0010882	LOC119551922|XP_037717482.1|DSUP	LOC117136865|XP_033153855.1|DMAU
OG0010883	LOC119554097|XP_037720774.1|DSUP	LOC117140303|XP_033159038.1|DMAU
OG0010884	LOC119554361|XP_037721155.1|DSUP	LOC117141281|XP_033160542.1|DMAU
OG0010885	LOC119554719|XP_037721661.1|DSUP	LOC117139903|XP_033158474.1|DMAU
OG0010886	LOC119553566|XP_037719942.1|DSUP	LOC117140032|XP_033158654.1|DMAU
OG0010887	LOC119554161|XP_037720878.1|DSUP	LOC117140158|XP_033158821.1|DMAU
OG0010888	LOC119551536|XP_037716854.1|DSUP	LOC117138332|XP_033156259.1|DMAU
OG0010889	LOC119550739|XP_037715583.1|DSUP	LOC117135654|XP_033151929.1|DMAU
OG0010890	LOC119551802|XP_037717279.1|DSUP	LOC117136829|XP_033153798.1|DMAU
OG0010891	LOC119552768|XP_037718504.1|DSUP	LOC117139023|XP_033157011.1|DMAU
OG0010893	LOC119551807|XP_037717296.1|DSUP	LOC117138231|XP_033156069.1|DMAU
OG0010894	LOC119551137|XP_037716255.1|DSUP	LOC117135455|XP_033151532.1|DMAU
OG0010895	LOC119551139|XP_037716258.1|DSUP	LOC117135456|XP_033151533.1|DMAU
OG0010896	LOC119552095|XP_037717805.1|DSUP	LOC117137577|XP_033154973.1|DMAU
OG0010897	LOC119548187|XP_037711238.1|DSUP	LOC117144733|XP_033165971.1|DMAU
OG0010898	LOC119560932|XP_037730595.1|DSUP	LOC117145053|XP_033166453.1|DMAU
OG0010899	LOC119560225|XP_037729510.1|DSUP	LOC117145258|XP_033166732.1|DMAU
OG0010900	LOC119560677|XP_037730177.1|DSUP	LOC117142754|XP_033162826.1|DMAU
OG0010901	LOC119563009|XP_037732127.1|DSUP	LOC117144754|XP_033166004.1|DMAU
OG0010902	LOC119553373|XP_037719656.1|DSUP	LOC117145616|XP_033167222.1|DMAU
OG0010903	LOC119562266|XP_037731369.1|DSUP	LOC117144647|XP_033165836.1|DMAU
OG0010904	LOC119554731|XP_037721682.1|DSUP	LOC117145146|XP_033166577.1|DMAU
OG0010905	LOC119550505|XP_037715140.1|DSUP	LOC117144905|XP_033166230.1|DMAU
OG0010907	LOC119560627|XP_037730098.1|DSUP	LOC117144235|XP_033165195.1|DMAU
OG0010908	LOC119562977|XP_037732081.1|DSUP	LOC117143371|XP_033163937.1|DMAU
OG0010909	LOC119560190|XP_037729482.1|DSUP	LOC117143854|XP_033164607.1|DMAU
OG0010910	LOC119553085|XP_037719165.1|DSUP	LOC117145540|XP_033167126.1|DMAU
OG0010911	LOC119560805|XP_037730367.1|DSUP	LOC117145420|XP_033166956.1|DMAU
OG0010912	LOC119551688|XP_037717085.1|DSUP	LOC117142704|XP_033162752.1|DMAU
OG0010913	LOC119550459|XP_037715074.1|DSUP	LOC117144867|XP_033166166.1|DMAU
OG0010914	LOC119551539|XP_037716856.1|DSUP	LOC117136013|XP_033152520.1|DMAU
OG0010915	LOC119551995|XP_037717647.1|DSUP	LOC117135815|XP_033152211.1|DMAU
OG0010916	LOC119549947|XP_037714259.1|DSUP	LOC117137037|XP_033154133.1|DMAU
OG0010917	LOC119549371|XP_037713333.1|DSUP	LOC117138044|XP_033155750.1|DMAU
OG0010918	LOC119546433|XP_037708629.1|DSUP, LOC119546432|XP_037708628.1|DSUP	LOC117147796|XP_033170740.1|DMAU
OG0010919	LOC119546479|XP_037708696.1|DSUP	LOC117149383|XP_033172662.1|DMAU
OG0010920	LOC119547845|XP_037710803.1|DSUP	LOC117146071|XP_033167909.1|DMAU, LOC117148833|XP_033172380.1|DMAU
OG0010921	LOC119548483|XP_037711684.1|DSUP	LOC117150250|XP_033172941.1|DMAU
OG0010922	LOC119547730|XP_037710644.1|DSUP	LOC117144792|XP_033166058.1|DMAU
OG0010923	LOC119555814|XP_037723360.1|DSUP	LOC117146694|XP_033168975.1|DMAU
OG0010924	LOC119547978|XP_037710959.1|DSUP	LOC117150289|XP_033172999.1|DMAU
OG0010925	LOC119553594|XP_037719972.1|DSUP	LOC117141691|XP_033161190.1|DMAU
OG0010926	LOC119555251|XP_037722477.1|DSUP	LOC117141624|XP_033161045.1|DMAU
OG0010927	LOC119552770|XP_037718505.1|DSUP	LOC117139025|XP_033157014.1|DMAU
OG0010928	LOC119554783|XP_037721755.1|DSUP	LOC117141484|XP_033160853.1|DMAU
OG0010929	LOC119548261|XP_037711334.1|DSUP	LOC117150006|XP_033172780.1|DMAU
OG0010930	LOC119548403|XP_037711567.1|DSUP	LOC117144365|XP_033165417.1|DMAU
OG0010931	LOC119548368|XP_037711513.1|DSUP	LOC117145698|XP_033167334.1|DMAU
OG0010932	LOC119546359|XP_037708514.1|DSUP	LOC117147575|XP_033170415.1|DMAU
