Orthogroup	DSUP.longest_only	DNOV.longest_only
OG0008236	LOC119559663|XP_037728640.1|DSUP	LOC115760623|XP_030557933.1|DNOV
OG0008237	LOC119550787|XP_037715647.1|DSUP	LOC115765195|XP_030564520.1|DNOV
OG0008238	LOC119553502|XP_037719850.1|DSUP	LOC115765832|XP_030565416.1|DNOV
OG0008239	LOC119554900|XP_037721930.1|DSUP	LOC115770463|XP_030571599.1|DNOV
OG0008240	LOC119551100|XP_037716207.1|DSUP	LOC115760774|XP_030558122.1|DNOV
OG0008243	LOC119549549|XP_037713627.1|DSUP	LOC115762049|XP_030559987.1|DNOV
OG0008244	LOC119560433|XP_037729800.1|DSUP	LOC115761522|XP_030559153.1|DNOV
OG0008245	LOC119550061|XP_037714451.1|DSUP	LOC115766556|XP_030566395.1|DNOV
OG0008246	LOC119550571|XP_037715289.1|DSUP	LOC115757805|XP_030554082.1|DNOV
OG0008247	LOC119563199|XP_037732416.1|DSUP, LOC119563198|XP_037732415.1|DSUP	LOC115771816|XP_030573555.1|DNOV, LOC115771815|XP_030573554.1|DNOV, LOC115771814|XP_030573553.1|DNOV
OG0008248	LOC119563310|XP_037732571.1|DSUP	LOC115761312|XP_030558903.1|DNOV
OG0008249	LOC119562627|XP_037731786.1|DSUP	LOC115758551|XP_030555108.1|DNOV, LOC115759549|XP_030556367.1|DNOV
OG0008250	LOC119550406|XP_037714992.1|DSUP	LOC115761111|XP_030558600.1|DNOV
OG0008251	LOC119552148|XP_037717874.1|DSUP	LOC115762284|XP_030560308.1|DNOV
OG0008252	LOC119551738|XP_037717167.1|DSUP	LOC115765015|XP_030564228.1|DNOV, LOC115762404|XP_030560452.1|DNOV
OG0008253	LOC119551757|XP_037717212.1|DSUP	LOC115771884|XP_030573632.1|DNOV
OG0008254	LOC119559033|XP_037728090.1|DSUP, LOC119555032|XP_037722107.1|DSUP	LOC115769942|XP_030570846.1|DNOV
OG0008255	LOC119554726|XP_037721671.1|DSUP	LOC115771377|XP_030572922.1|DNOV
OG0008256	LOC119549789|XP_037713982.1|DSUP	LOC115762036|XP_030559963.1|DNOV
OG0008257	LOC119551189|XP_037716319.1|DSUP	LOC115768459|XP_030568887.1|DNOV
OG0008258	LOC119547387|XP_037710163.1|DSUP, LOC119555946|XP_037723580.1|DSUP	LOC115765548|XP_030565038.1|DNOV
OG0008259	LOC119547089|XP_037709716.1|DSUP	LOC115763470|XP_030561913.1|DNOV
OG0008260	LOC119555194|XP_037722378.1|DSUP	LOC115769590|XP_030570325.1|DNOV, LOC115769656|XP_030570428.1|DNOV
OG0008261	LOC119551680|XP_037717067.1|DSUP	LOC115761099|XP_030558585.1|DNOV
OG0008262	LOC119559389|XP_037728377.1|DSUP	LOC115762484|XP_030560582.1|DNOV
OG0008264	LOC119551726|XP_037717156.1|DSUP	LOC115757872|XP_030554171.1|DNOV, LOC115758153|XP_030554547.1|DNOV
OG0008265	LOC119563329|XP_037732601.1|DSUP	LOC115764963|XP_030564148.1|DNOV, LOC115764974|XP_030564159.1|DNOV
OG0008266	LOC119560293|XP_037729591.1|DSUP	LOC115761805|XP_030559610.1|DNOV
OG0008267	LOC119545726|XP_037707471.1|DSUP	LOC115761252|XP_030558822.1|DNOV
OG0008268	LOC119548699|XP_037712091.1|DSUP	LOC115768538|XP_030568998.1|DNOV
OG0008269	LOC119547104|XP_037709734.1|DSUP	LOC115758972|XP_030555635.1|DNOV
OG0008270	LOC119556374|XP_037724469.1|DSUP	LOC115767841|XP_030568049.1|DNOV
OG0008271	LOC119553228|XP_037719424.1|DSUP	LOC115770066|XP_030571022.1|DNOV
OG0008272	LOC119556192|XP_037724063.1|DSUP	LOC115768583|XP_030569088.1|DNOV
OG0008273	LOC119563237|XP_037732471.1|DSUP	LOC115764806|XP_030563913.1|DNOV
OG0008274	LOC119558017|XP_037727057.1|DSUP	LOC115765090|XP_030564333.1|DNOV
OG0008275	LOC119558054|XP_037727132.1|DSUP	LOC115767600|XP_030567753.1|DNOV
OG0008276	LOC119556185|XP_037724054.1|DSUP	LOC115769066|XP_030569640.1|DNOV
OG0008277	LOC119557622|XP_037726375.1|DSUP	LOC115766333|XP_030566084.1|DNOV
OG0008278	LOC119547094|XP_037709721.1|DSUP	LOC115763108|XP_030561412.1|DNOV
OG0008279	LOC119556473|XP_037724650.1|DSUP	LOC115766275|XP_030566000.1|DNOV
OG0008280	LOC119557903|XP_037726837.1|DSUP	LOC115767249|XP_030567315.1|DNOV
OG0008281	LOC119557530|XP_037726231.1|DSUP	LOC115766276|XP_030566003.1|DNOV
OG0008282	LOC119556925|XP_037725339.1|DSUP	LOC115769085|XP_030569657.1|DNOV
OG0008283	LOC119556616|XP_037724861.1|DSUP	LOC115767229|XP_030567286.1|DNOV
OG0008284	LOC119559766|XP_037728807.1|DSUP	LOC115766767|XP_030566624.1|DNOV
OG0008285	LOC119557706|XP_037726508.1|DSUP	LOC115765393|XP_030564782.1|DNOV
OG0008286	LOC119557300|XP_037725937.1|DSUP	LOC115768847|XP_030569406.1|DNOV
OG0008287	LOC119556725|XP_037725051.1|DSUP	LOC115767871|XP_030568091.1|DNOV
OG0008288	LOC119559744|XP_037728731.1|DSUP	LOC115761985|XP_030559892.1|DNOV
OG0008289	LOC119551104|XP_037716214.1|DSUP	LOC115771691|XP_030573367.1|DNOV
OG0008290	LOC119555988|XP_037723647.1|DSUP	LOC115764412|XP_030563270.1|DNOV
OG0008291	LOC119558192|XP_037727401.1|DSUP	LOC115768602|XP_030569115.1|DNOV
OG0008292	LOC119558016|XP_037727055.1|DSUP	LOC115765089|XP_030564332.1|DNOV
OG0008293	LOC119546476|XP_037708694.1|DSUP	LOC115766023|XP_030565654.1|DNOV
OG0008294	LOC119562888|XP_037731932.1|DSUP	LOC115761367|XP_030558976.1|DNOV
OG0008295	LOC119556767|XP_037725121.1|DSUP	LOC115765119|XP_030564372.1|DNOV
OG0008296	LOC119556353|XP_037724389.1|DSUP	LOC115765176|XP_030564456.1|DNOV
OG0008297	LOC119556728|XP_037725058.1|DSUP	LOC115767855|XP_030568071.1|DNOV
OG0008298	LOC119556960|XP_037725396.1|DSUP	LOC115768236|XP_030568621.1|DNOV
OG0008299	LOC119553818|XP_037720378.1|DSUP	LOC115771784|XP_030573506.1|DNOV
OG0008300	LOC119556952|XP_037725379.1|DSUP	LOC115766389|XP_030566157.1|DNOV
OG0008301	LOC119560797|XP_037730357.1|DSUP	LOC115759642|XP_030556491.1|DNOV
OG0008302	LOC119557734|XP_037726547.1|DSUP	LOC115767244|XP_030567305.1|DNOV
OG0008303	LOC119556624|XP_037724872.1|DSUP	LOC115768383|XP_030568816.1|DNOV
OG0008304	LOC119556434|XP_037724591.1|DSUP	LOC115771335|XP_030572861.1|DNOV
OG0008305	LOC119557686|XP_037726484.1|DSUP	LOC115766331|XP_030566081.1|DNOV
OG0008306	LOC119557628|XP_037726385.1|DSUP	LOC115765352|XP_030564726.1|DNOV
OG0008307	LOC119560782|XP_037730336.1|DSUP	LOC115764640|XP_030563668.1|DNOV
OG0008309	LOC119546945|XP_037709513.1|DSUP	LOC115763389|XP_030561789.1|DNOV
OG0008310	LOC119555028|XP_037722102.1|DSUP	LOC115771434|XP_030573000.1|DNOV
OG0008312	LOC119560397|XP_037729754.1|DSUP	LOC115759477|XP_030556271.1|DNOV
OG0008313	LOC119555879|XP_037723462.1|DSUP	LOC115764350|XP_030563168.1|DNOV
OG0008314	LOC119550183|XP_037714648.1|DSUP	LOC115758005|XP_030554362.1|DNOV
OG0008315	LOC119553547|XP_037719913.1|DSUP	LOC115769575|XP_030570299.1|DNOV
OG0008317	LOC119560953|XP_037730620.1|DSUP	LOC115772101|XP_030573923.1|DNOV
OG0008318	LOC119556483|XP_037724665.1|DSUP	LOC115765121|XP_030564376.1|DNOV
OG0008319	LOC119550412|XP_037714998.1|DSUP	LOC115761131|XP_030558651.1|DNOV
OG0008320	LOC119556197|XP_037724073.1|DSUP	LOC115765209|XP_030564509.1|DNOV
OG0008321	LOC119560065|XP_037729300.1|DSUP	LOC115759586|XP_030556415.1|DNOV
OG0008322	LOC119546823|XP_037709343.1|DSUP	LOC115763956|XP_030562606.1|DNOV
OG0008323	LOC119549872|XP_037714103.1|DSUP	LOC115764933|XP_030564103.1|DNOV
OG0008324	LOC119558164|XP_037727354.1|DSUP	LOC115769054|XP_030569627.1|DNOV
OG0008325	LOC119555998|XP_037723657.1|DSUP	LOC115765198|XP_030564494.1|DNOV
OG0008326	LOC119554895|XP_037721929.1|DSUP	LOC115765004|XP_030564211.1|DNOV
OG0008328	LOC119557410|XP_037726087.1|DSUP	LOC115767583|XP_030567729.1|DNOV
OG0008330	LOC119550628|XP_037715385.1|DSUP	LOC115761041|XP_030558516.1|DNOV
OG0008331	LOC119554965|XP_037722019.1|DSUP	LOC115769391|XP_030570046.1|DNOV
OG0008332	LOC119554534|XP_037721414.1|DSUP	LOC115769754|XP_030570558.1|DNOV
OG0008333	LOC119554792|XP_037721768.1|DSUP	LOC115769380|XP_030570035.1|DNOV
OG0008334	LOC119553958|XP_037720579.1|DSUP	LOC115769378|XP_030570030.1|DNOV
OG0008335	LOC119554656|XP_037721585.1|DSUP	LOC115770522|XP_030571680.1|DNOV
OG0008336	LOC119554317|XP_037721107.1|DSUP	LOC115769834|XP_030570667.1|DNOV
OG0008337	LOC119550307|XP_037714834.1|DSUP	LOC115760846|XP_030558252.1|DNOV
OG0008338	LOC119553333|XP_037719592.1|DSUP	LOC115769345|XP_030569972.1|DNOV
OG0008339	LOC119556129|XP_037723946.1|DSUP	LOC115767263|XP_030567347.1|DNOV
OG0008340	LOC119551679|XP_037717066.1|DSUP	LOC115761098|XP_030558584.1|DNOV
OG0008341	LOC119554049|XP_037720716.1|DSUP	LOC115762917|XP_030561157.1|DNOV
OG0008342	LOC119555606|XP_037723031.1|DSUP	LOC115771083|XP_030572495.1|DNOV
OG0008343	LOC119551942|XP_037717543.1|DSUP	LOC115764782|XP_030563881.1|DNOV
OG0008344	LOC119554795|XP_037721772.1|DSUP	LOC115767140|XP_030567165.1|DNOV
OG0008345	LOC119555213|XP_037722404.1|DSUP	LOC115771016|XP_030572397.1|DNOV
OG0008346	LOC119556704|XP_037725029.1|DSUP	LOC115769157|XP_030569712.1|DNOV
OG0008347	LOC119548033|XP_037711037.1|DSUP	LOC115759270|XP_030556032.1|DNOV
OG0008348	LOC119554377|XP_037721185.1|DSUP	LOC115770959|XP_030572291.1|DNOV
OG0008349	LOC119553780|XP_037720315.1|DSUP	LOC115769886|XP_030570756.1|DNOV
OG0008350	LOC119556189|XP_037724060.1|DSUP	LOC115764275|XP_030563060.1|DNOV
OG0008351	LOC119553806|XP_037720354.1|DSUP	LOC115767640|XP_030567788.1|DNOV
OG0008352	LOC119552684|XP_037718332.1|DSUP	LOC115762613|XP_030560771.1|DNOV
OG0008353	LOC119553229|XP_037719425.1|DSUP	LOC115771293|XP_030572778.1|DNOV
OG0008354	LOC119556346|XP_037724376.1|DSUP	LOC115764235|XP_030563010.1|DNOV
OG0008355	LOC119552023|XP_037717688.1|DSUP	LOC115771443|XP_030573017.1|DNOV
OG0008356	LOC119552940|XP_037718821.1|DSUP	LOC115768575|XP_030569074.1|DNOV
OG0008357	LOC119545679|XP_037707344.1|DSUP	LOC115766177|XP_030565880.1|DNOV
OG0008359	LOC119551451|XP_037716724.1|DSUP	LOC115760984|XP_030558448.1|DNOV
OG0008360	LOC119550775|XP_037715633.1|DSUP	LOC115760968|XP_030558429.1|DNOV
OG0008361	LOC119547911|XP_037710877.1|DSUP	LOC115763515|XP_030561973.1|DNOV
OG0008362	LOC119556059|XP_037723794.1|DSUP	LOC115767757|XP_030567935.1|DNOV
OG0008363	LOC119552196|XP_037717977.1|DSUP	LOC115764496|XP_030563483.1|DNOV
OG0008364	LOC119555719|XP_037723339.1|DSUP	LOC115769982|XP_030570907.1|DNOV
OG0008366	LOC119555220|XP_037722415.1|DSUP	LOC115761282|XP_030558863.1|DNOV
OG0008367	LOC119556949|XP_037725376.1|DSUP	LOC115767043|XP_030567032.1|DNOV
OG0008368	LOC119548617|XP_037711914.1|DSUP	LOC115763146|XP_030561456.1|DNOV
OG0008369	LOC119556516|XP_037724716.1|DSUP	LOC115771312|XP_030572826.1|DNOV
OG0008370	LOC119563250|XP_037732491.1|DSUP	LOC115760395|XP_030557554.1|DNOV
OG0008371	LOC119546253|XP_037708342.1|DSUP	LOC115765596|XP_030565106.1|DNOV
OG0008372	LOC119562564|XP_037731699.1|DSUP	LOC115770510|XP_030571673.1|DNOV
OG0008373	LOC119548038|XP_037711042.1|DSUP	LOC115759922|XP_030556916.1|DNOV
OG0008374	LOC119559698|XP_037728686.1|DSUP	LOC115758824|XP_030555460.1|DNOV
OG0008375	LOC119548701|XP_037712093.1|DSUP	LOC115768539|XP_030569000.1|DNOV
OG0008376	LOC119548839|XP_037712386.1|DSUP	LOC115758435|XP_030554950.1|DNOV
OG0008379	LOC119548159|XP_037711190.1|DSUP	LOC115763102|XP_030561402.1|DNOV
OG0008380	LOC119547339|XP_037710077.1|DSUP	LOC115763188|XP_030561506.1|DNOV
OG0008381	LOC119547726|XP_037710636.1|DSUP	LOC115760046|XP_030557075.1|DNOV
OG0008383	LOC119547671|XP_037710557.1|DSUP	LOC115759933|XP_030556931.1|DNOV
OG0008384	LOC119546696|XP_037709103.1|DSUP	LOC115759282|XP_030556044.1|DNOV
OG0008385	LOC119546632|XP_037709000.1|DSUP	LOC115760219|XP_030557332.1|DNOV
OG0008386	LOC119557325|XP_037725974.1|DSUP	LOC115766370|XP_030566129.1|DNOV
OG0008387	LOC119563535|XP_037732935.1|DSUP	LOC115764907|XP_030564064.1|DNOV
OG0008388	LOC119546727|XP_037709145.1|DSUP	LOC115763332|XP_030561697.1|DNOV
OG0008389	LOC119547163|XP_037709817.1|DSUP	LOC115759991|XP_030557004.1|DNOV
OG0008390	LOC119546273|XP_037708373.1|DSUP	LOC115758883|XP_030555538.1|DNOV
OG0008391	LOC119548010|XP_037711007.1|DSUP	LOC115758794|XP_030555427.1|DNOV
OG0008392	LOC119552726|XP_037718405.1|DSUP	LOC115770122|XP_030571115.1|DNOV
OG0008393	LOC119552621|XP_037718214.1|DSUP	LOC115770277|XP_030571362.1|DNOV
OG0008394	LOC119553801|XP_037720344.1|DSUP	LOC115769347|XP_030569975.1|DNOV
OG0008395	LOC119558123|XP_037727282.1|DSUP	LOC115767217|XP_030567271.1|DNOV
OG0008396	LOC119556263|XP_037724237.1|DSUP	LOC115766910|XP_030566847.1|DNOV
OG0008397	LOC119557829|XP_037726716.1|DSUP	LOC115764359|XP_030563179.1|DNOV
OG0008398	LOC119558403|XP_037727861.1|DSUP	LOC115768592|XP_030569101.1|DNOV
OG0008399	LOC119558360|XP_037727792.1|DSUP	LOC115768691|XP_030569238.1|DNOV
OG0008400	LOC119554310|XP_037721098.1|DSUP	LOC115769953|XP_030570858.1|DNOV
OG0008401	LOC119546278|XP_037708381.1|DSUP	LOC115759188|XP_030555924.1|DNOV
OG0008402	LOC119559841|XP_037728862.1|DSUP	LOC115771739|XP_030573426.1|DNOV
OG0008403	LOC119556810|XP_037725191.1|DSUP	LOC115767053|XP_030567046.1|DNOV
OG0008404	LOC119560990|XP_037730697.1|DSUP	LOC115759409|XP_030556160.1|DNOV
OG0008405	LOC119557930|XP_037726868.1|DSUP	LOC115768595|XP_030569105.1|DNOV
OG0008406	LOC119558213|XP_037727447.1|DSUP	LOC115768739|XP_030569283.1|DNOV
OG0008407	LOC119547895|XP_037710863.1|DSUP	LOC115763645|XP_030562147.1|DNOV
OG0008408	LOC119557577|XP_037726302.1|DSUP	LOC115767997|XP_030568262.1|DNOV
OG0008409	LOC119555265|XP_037722496.1|DSUP	LOC115771383|XP_030572927.1|DNOV
OG0008410	LOC119563162|XP_037732350.1|DSUP	LOC115764802|XP_030563909.1|DNOV
OG0008411	LOC119563278|XP_037732529.1|DSUP	LOC115766209|XP_030565921.1|DNOV
OG0008412	LOC119556371|XP_037724464.1|DSUP	LOC115768491|XP_030568934.1|DNOV
OG0008413	LOC119554609|XP_037721528.1|DSUP	LOC115770101|XP_030571078.1|DNOV
OG0008414	LOC119557246|XP_037725860.1|DSUP	LOC115768500|XP_030568946.1|DNOV
OG0008415	LOC119556588|XP_037724818.1|DSUP	LOC115767272|XP_030567363.1|DNOV
OG0008416	LOC119556262|XP_037724236.1|DSUP	LOC115765193|XP_030564480.1|DNOV
OG0008417	LOC119557779|XP_037726607.1|DSUP	LOC115768782|XP_030569337.1|DNOV
OG0008418	LOC119556259|XP_037724231.1|DSUP	LOC115764249|XP_030563027.1|DNOV
OG0008419	LOC119558079|XP_037727186.1|DSUP	LOC115769012|XP_030569583.1|DNOV
OG0008420	LOC119557845|XP_037726752.1|DSUP	LOC115767579|XP_030567724.1|DNOV
OG0008421	LOC119556338|XP_037724358.1|DSUP	LOC115765343|XP_030564713.1|DNOV
OG0008423	LOC119550927|XP_037715872.1|DSUP	LOC115766593|XP_030566440.1|DNOV
OG0008424	LOC119556246|XP_037724207.1|DSUP	LOC115768867|XP_030569432.1|DNOV
OG0008425	LOC119563121|XP_037732294.1|DSUP	LOC115770884|XP_030572179.1|DNOV
OG0008426	LOC119549477|XP_037713505.1|DSUP	LOC115757792|XP_030554065.1|DNOV
OG0008427	LOC119557543|XP_037726244.1|DSUP	LOC115766369|XP_030566128.1|DNOV
OG0008428	LOC119557621|XP_037726374.1|DSUP	LOC115759214|XP_030555966.1|DNOV
OG0008429	LOC119563320|XP_037732583.1|DSUP	LOC115770775|XP_030572053.1|DNOV
OG0008430	LOC119557933|XP_037726871.1|DSUP	LOC115769096|XP_030569666.1|DNOV
OG0008431	LOC119555632|XP_037723079.1|DSUP	LOC115762926|XP_030561170.1|DNOV
OG0008432	LOC119549945|XP_037714258.1|DSUP	LOC115765038|XP_030564265.1|DNOV
OG0008433	LOC119553040|XP_037719032.1|DSUP	LOC115770464|XP_030571600.1|DNOV
OG0008434	LOC119559374|XP_037728348.1|DSUP	LOC115771843|XP_030573585.1|DNOV
OG0008435	LOC119546771|XP_037709250.1|DSUP	LOC115763056|XP_030561341.1|DNOV
OG0008436	LOC119551671|XP_037717052.1|DSUP	LOC115761416|XP_030559037.1|DNOV
OG0008438	LOC119562274|XP_037731380.1|DSUP	LOC115759532|XP_030556342.1|DNOV
OG0008439	LOC119550035|XP_037714399.1|DSUP	LOC115757896|XP_030554201.1|DNOV
OG0008440	LOC119560597|XP_037730049.1|DSUP	LOC115763696|XP_030562243.1|DNOV
OG0008441	LOC119552849|XP_037718647.1|DSUP	LOC115771461|XP_030573038.1|DNOV
OG0008442	LOC119550364|XP_037714932.1|DSUP	LOC115764442|XP_030563311.1|DNOV
OG0008443	LOC119554261|XP_037721030.1|DSUP	LOC115769815|XP_030570647.1|DNOV
OG0008444	LOC119553472|XP_037719809.1|DSUP	LOC115766382|XP_030566149.1|DNOV
OG0008445	LOC119557877|XP_037726806.1|DSUP	LOC115768978|XP_030569554.1|DNOV
OG0008446	LOC119556381|XP_037724481.1|DSUP	LOC115766433|XP_030566221.1|DNOV
OG0008447	LOC119557175|XP_037725717.1|DSUP	LOC115767621|XP_030567781.1|DNOV
OG0008448	LOC119556403|XP_037724508.1|DSUP	LOC115767371|XP_030567490.1|DNOV
OG0008449	LOC119556350|XP_037724382.1|DSUP	LOC115765142|XP_030564405.1|DNOV
OG0008450	LOC119558216|XP_037727454.1|DSUP	LOC115768109|XP_030568471.1|DNOV
OG0008451	LOC119559857|XP_037728890.1|DSUP	LOC115763756|XP_030562328.1|DNOV
OG0008452	LOC119546723|XP_037709141.1|DSUP	LOC115765941|XP_030565546.1|DNOV
OG0008453	LOC119552125|XP_037717840.1|DSUP	LOC115762281|XP_030560305.1|DNOV
OG0008454	LOC119556975|XP_037725422.1|DSUP, LOC119556969|XP_037725407.1|DSUP	LOC115765388|XP_030564773.1|DNOV
OG0008455	LOC119554514|XP_037721384.1|DSUP	LOC115762774|XP_030560984.1|DNOV
OG0008456	LOC119563451|XP_037732775.1|DSUP	LOC115763681|XP_030562213.1|DNOV
OG0008457	LOC119553226|XP_037719426.1|DSUP	LOC115770749|XP_030572013.1|DNOV
OG0008458	LOC119549970|XP_037714293.1|DSUP	LOC115757937|XP_030554265.1|DNOV
OG0008459	LOC119557031|XP_037725502.1|DSUP	LOC115766409|XP_030566188.1|DNOV
OG0008460	LOC119548101|XP_037711118.1|DSUP	LOC115763194|XP_030561515.1|DNOV
OG0008461	LOC119548662|XP_037712010.1|DSUP	LOC115760342|XP_030557482.1|DNOV, LOC115760292|XP_030557426.1|DNOV
OG0008462	LOC119548766|XP_037712237.1|DSUP	LOC115758639|XP_030555235.1|DNOV
OG0008463	LOC119546275|XP_037708376.1|DSUP	LOC115758384|XP_030554846.1|DNOV
OG0008464	LOC119550728|XP_037715559.1|DSUP	LOC115760544|XP_030557791.1|DNOV
OG0008465	LOC119549350|XP_037713264.1|DSUP	LOC115760480|XP_030557675.1|DNOV
OG0008466	LOC119549233|XP_037713051.1|DSUP	LOC115760889|XP_030558313.1|DNOV
OG0008467	LOC119551653|XP_037717017.1|DSUP	LOC115758624|XP_030555253.1|DNOV
OG0008468	LOC119548098|XP_037711115.1|DSUP	LOC115759132|XP_030555838.1|DNOV
OG0008470	LOC119552015|XP_037717679.1|DSUP	LOC115760576|XP_030557854.1|DNOV
OG0008472	LOC119549494|XP_037713526.1|DSUP	LOC115758703|XP_030555315.1|DNOV
OG0008473	LOC119556610|XP_037724851.1|DSUP	LOC115765238|XP_030564555.1|DNOV
OG0008474	LOC119563086|XP_037732244.1|DSUP	LOC115770737|XP_030571999.1|DNOV
OG0008475	LOC119546169|XP_037708217.1|DSUP	LOC115763568|XP_030562048.1|DNOV
OG0008476	LOC119552593|XP_037718172.1|DSUP	LOC115766197|XP_030565906.1|DNOV, LOC115766255|XP_030565975.1|DNOV
OG0008477	LOC119549202|XP_037712964.1|DSUP	LOC115760759|XP_030558099.1|DNOV
OG0008479	LOC119549063|XP_037712696.1|DSUP	LOC115765252|XP_030564593.1|DNOV
OG0008480	LOC119552811|XP_037718577.1|DSUP	LOC115769969|XP_030570885.1|DNOV
OG0008481	LOC119556043|XP_037723765.1|DSUP	LOC115767990|XP_030568251.1|DNOV
OG0008482	LOC119553821|XP_037720376.1|DSUP	LOC115771135|XP_030572564.1|DNOV
OG0008483	LOC119546000|XP_037707926.1|DSUP	LOC115758946|XP_030555607.1|DNOV
OG0008484	LOC119559380|XP_037728363.1|DSUP	LOC115761774|XP_030559564.1|DNOV
OG0008485	LOC119562580|XP_037731727.1|DSUP	LOC115758700|XP_030555308.1|DNOV
OG0008486	LOC119559067|XP_037728125.1|DSUP	LOC115767958|XP_030568212.1|DNOV
OG0008487	LOC119556676|XP_037724968.1|DSUP	LOC115764307|XP_030563105.1|DNOV
OG0008488	LOC119561080|XP_037730867.1|DSUP	LOC115763743|XP_030562307.1|DNOV
OG0008489	LOC119560626|XP_037730096.1|DSUP	LOC115761418|XP_030559034.1|DNOV
OG0008490	LOC119563212|XP_037732436.1|DSUP	LOC115766035|XP_030565666.1|DNOV
OG0008491	LOC119551133|XP_037716251.1|DSUP	LOC115761881|XP_030559743.1|DNOV
OG0008492	LOC119546351|XP_037708506.1|DSUP, LOC119547473|XP_037710287.1|DSUP	LOC115759986|XP_030557000.1|DNOV
OG0008493	LOC119547337|XP_037710075.1|DSUP	LOC115769185|XP_030569749.1|DNOV
OG0008494	LOC119550600|XP_037715343.1|DSUP	LOC115758684|XP_030555291.1|DNOV
OG0008495	LOC119552168|XP_037717919.1|DSUP	LOC115757923|XP_030554251.1|DNOV
OG0008496	LOC119549349|XP_037713263.1|DSUP	LOC115760479|XP_030557674.1|DNOV
OG0008497	LOC119550956|XP_037715911.1|DSUP	LOC115757869|XP_030554166.1|DNOV
OG0008498	LOC119551485|XP_037716775.1|DSUP	LOC115761976|XP_030559886.1|DNOV
OG0008499	LOC119550139|XP_037714570.1|DSUP	LOC115766560|XP_030566398.1|DNOV
OG0008500	LOC119551963|XP_037717590.1|DSUP	LOC115764586|XP_030563596.1|DNOV
OG0008501	LOC119553634|XP_037720037.1|DSUP	LOC115769901|XP_030570782.1|DNOV
OG0008502	LOC119557083|XP_037725564.1|DSUP	LOC115767853|XP_030568066.1|DNOV
OG0008503	LOC119556053|XP_037723783.1|DSUP	LOC115768741|XP_030569287.1|DNOV
OG0008504	LOC119555169|XP_037722348.1|DSUP	LOC115768098|XP_030568451.1|DNOV
OG0008505	LOC119552581|XP_037718141.1|DSUP	LOC115767541|XP_030567683.1|DNOV
OG0008506	LOC119553832|XP_037720393.1|DSUP	LOC115762676|XP_030560851.1|DNOV
OG0008507	LOC119554834|XP_037721836.1|DSUP	LOC115768115|XP_030568478.1|DNOV
OG0008508	LOC119558386|XP_037727842.1|DSUP	LOC115765108|XP_030564352.1|DNOV
OG0008509	LOC119557166|XP_037725701.1|DSUP	LOC115768395|XP_030568829.1|DNOV
OG0008510	LOC119557062|XP_037725543.1|DSUP	LOC115771317|XP_030572840.1|DNOV
OG0008511	LOC119548204|XP_037711262.1|DSUP	LOC115763223|XP_030561557.1|DNOV, LOC115763235|XP_030561571.1|DNOV, LOC115763049|XP_030561333.1|DNOV
OG0008512	LOC119548657|XP_037711998.1|DSUP	LOC115759303|XP_030556068.1|DNOV, LOC115758415|XP_030554924.1|DNOV
OG0008513	LOC119547146|XP_037709788.1|DSUP	LOC115759885|XP_030556860.1|DNOV
OG0008514	LOC119546699|XP_037709106.1|DSUP	LOC115763092|XP_030561390.1|DNOV
OG0008515	LOC119547123|XP_037709761.1|DSUP	LOC115763152|XP_030561460.1|DNOV
OG0008516	LOC119553093|XP_037719176.1|DSUP	LOC115769653|XP_030570425.1|DNOV
OG0008517	LOC119552568|XP_037718120.1|DSUP, LOC119552566|XP_037718117.1|DSUP	LOC115769929|XP_030570831.1|DNOV
OG0008518	LOC119554160|XP_037720877.1|DSUP	LOC115770448|XP_030571584.1|DNOV
OG0008519	LOC119551743|XP_037717172.1|DSUP	LOC115762383|XP_030560422.1|DNOV
OG0008520	LOC119559830|XP_037728851.1|DSUP	LOC115759540|XP_030556355.1|DNOV
OG0008521	LOC119556716|XP_037725045.1|DSUP, LOC119553946|XP_037720570.1|DSUP, LOC119553966|XP_037720594.1|DSUP	LOC115770792|XP_030572073.1|DNOV, LOC115770744|XP_030572007.1|DNOV, LOC115770854|XP_030572151.1|DNOV, LOC115770855|XP_030572152.1|DNOV
OG0008523	LOC119547682|XP_037710569.1|DSUP	LOC115769299|XP_030569886.1|DNOV
OG0008524	LOC119556531|XP_037724738.1|DSUP, LOC119556833|XP_037725221.1|DSUP	LOC115767338|XP_030567449.1|DNOV
OG0008527	LOC119557446|XP_037726135.1|DSUP	LOC115768710|XP_030569262.1|DNOV
OG0008528	LOC119554778|XP_037721750.1|DSUP	LOC115760244|XP_030557360.1|DNOV
OG0008529	LOC119557241|XP_037725854.1|DSUP	LOC115768447|XP_030568866.1|DNOV
OG0008530	LOC119556837|XP_037725234.1|DSUP	LOC115767867|XP_030568085.1|DNOV
OG0008531	LOC119556598|XP_037724837.1|DSUP	LOC115768887|XP_030569458.1|DNOV
OG0008532	LOC119556653|XP_037724920.1|DSUP	LOC115767221|XP_030567278.1|DNOV
OG0008534	LOC119556522|XP_037724726.1|DSUP	LOC115765420|XP_030564825.1|DNOV
OG0008535	LOC119557594|XP_037726324.1|DSUP	LOC115768974|XP_030569550.1|DNOV
OG0008536	LOC119556318|XP_037724332.1|DSUP	LOC115767369|XP_030567488.1|DNOV
OG0008538	LOC119558098|XP_037727238.1|DSUP	LOC115765106|XP_030564350.1|DNOV
