Orthogroup	DSUP.longest_only	DELE.longest_only
OG0009439	LOC119551237|XP_037716405.1|DSUP	LOC108145347|XP_017126226.1|DELE, LOC108137726|XP_017115114.1|DELE
OG0009440	LOC119549957|XP_037714268.1|DSUP	LOC108144769|XP_017125368.1|DELE
OG0009441	LOC119556993|XP_037725453.1|DSUP	LOC108137748|XP_017115136.1|DELE
OG0009442	LOC119557745|XP_037726560.1|DSUP	LOC108137580|XP_017114800.1|DELE
OG0009443	LOC119558708|XP_037727980.1|DSUP, LOC119550322|XP_037714855.1|DSUP	LOC108143358|XP_017123169.1|DELE
OG0009444	LOC119557945|XP_037726893.1|DSUP	LOC108136580|XP_017113378.1|DELE
OG0009445	LOC119557775|XP_037726603.1|DSUP	LOC108135444|XP_017111676.1|DELE
OG0009446	LOC119558292|XP_037727608.1|DSUP	LOC108147685|XP_017129885.1|DELE
OG0009447	LOC119557752|XP_037726567.1|DSUP	LOC108137087|XP_017114102.1|DELE
OG0009448	LOC119557644|XP_037726422.1|DSUP	LOC108137315|XP_017114430.1|DELE
OG0009449	LOC119558112|XP_037727264.1|DSUP	LOC108137422|XP_017114574.1|DELE
OG0009450	LOC119557791|XP_037726619.1|DSUP	LOC108141501|XP_017120429.1|DELE
OG0009451	LOC119547926|XP_037710899.1|DSUP	LOC108137811|XP_017115215.1|DELE
OG0009452	LOC119557718|XP_037726528.1|DSUP	LOC108136200|XP_017112688.1|DELE
OG0009453	LOC119560812|XP_037730385.1|DSUP	LOC108148715|XP_017131369.1|DELE
OG0009454	LOC119555178|XP_037722355.1|DSUP	LOC108135566|XP_017111815.1|DELE
OG0009455	LOC119556585|XP_037724813.1|DSUP	LOC108137074|XP_017114068.1|DELE
OG0009456	LOC119556768|XP_037725122.1|DSUP	LOC108141569|XP_017120507.1|DELE
OG0009457	LOC119557167|XP_037725702.1|DSUP	LOC108136464|XP_017113145.1|DELE
OG0009458	LOC119555940|XP_037723573.1|DSUP	LOC108137113|XP_017114128.1|DELE
OG0009459	LOC119553414|XP_037719717.1|DSUP	LOC108146103|XP_017127420.1|DELE
OG0009460	LOC119554955|XP_037722003.1|DSUP	LOC108146407|XP_017127897.1|DELE
OG0009461	LOC119554313|XP_037721102.1|DSUP	LOC108146513|XP_017128038.1|DELE
OG0009462	LOC119554621|XP_037721542.1|DSUP	LOC108146427|XP_017127920.1|DELE
OG0009463	LOC119552767|XP_037718503.1|DSUP	LOC108146760|XP_017128386.1|DELE
OG0009464	LOC119553973|XP_037720605.1|DSUP	LOC108135546|XP_017111782.1|DELE
OG0009465	LOC119554737|XP_037721687.1|DSUP	LOC108135654|XP_017111972.1|DELE
OG0009466	LOC119553748|XP_037720276.1|DSUP	LOC108142730|XP_017122243.1|DELE
OG0009467	LOC119554523|XP_037721397.1|DSUP	LOC108145780|XP_017126839.1|DELE
OG0009468	LOC119554750|XP_037721706.1|DSUP	LOC108146365|XP_017127837.1|DELE
OG0009469	LOC119555625|XP_037723074.1|DSUP	LOC108142388|XP_017121712.1|DELE
OG0009470	LOC119554198|XP_037720925.1|DSUP	LOC108142299|XP_017121541.1|DELE
OG0009471	LOC119547035|XP_037709636.1|DSUP	LOC108141707|XP_017120680.1|DELE
OG0009472	LOC119554218|XP_037720972.1|DSUP	LOC108145649|XP_017126687.1|DELE
OG0009473	LOC119554203|XP_037720931.1|DSUP	LOC108142290|XP_017121528.1|DELE
OG0009474	LOC119555348|XP_037722614.1|DSUP	LOC108146179|XP_017127574.1|DELE
OG0009475	LOC119555234|XP_037722442.1|DSUP	LOC108150166|XP_017133625.1|DELE
OG0009476	LOC119554150|XP_037720866.1|DSUP	LOC108146707|XP_017128268.1|DELE
OG0009477	LOC119553983|XP_037720617.1|DSUP	LOC108145748|XP_017126800.1|DELE
OG0009478	LOC119555353|XP_037722618.1|DSUP	LOC108145634|XP_017126659.1|DELE
OG0009479	LOC119546125|XP_037708147.1|DSUP	LOC108138140|XP_017115688.1|DELE
OG0009480	LOC119555076|XP_037722215.1|DSUP	LOC108135569|XP_017111817.1|DELE
OG0009481	LOC119553441|XP_037719759.1|DSUP	LOC108145725|XP_017126776.1|DELE
OG0009482	LOC119552501|XP_037718034.1|DSUP	LOC108146084|XP_017127394.1|DELE
OG0009483	LOC119553582|XP_037719959.1|DSUP	LOC108145719|XP_017126769.1|DELE
OG0009484	LOC119555185|XP_037722368.1|DSUP	LOC108135107|XP_017111172.1|DELE
OG0009485	LOC119553847|XP_037720419.1|DSUP	LOC108145876|XP_017127005.1|DELE
OG0009486	LOC119553850|XP_037720423.1|DSUP	LOC108145879|XP_017127009.1|DELE
OG0009487	LOC119554246|XP_037721011.1|DSUP	LOC108142328|XP_017121571.1|DELE
OG0009488	LOC119554066|XP_037720735.1|DSUP	LOC108136040|XP_017112460.1|DELE
OG0009489	LOC119554957|XP_037722008.1|DSUP	LOC108135684|XP_017112013.1|DELE
OG0009490	LOC119559465|XP_037728502.1|DSUP	LOC108136424|XP_017113050.1|DELE
OG0009491	LOC119553207|XP_037719389.1|DSUP	LOC108146606|XP_017128143.1|DELE
OG0009492	LOC119554334|XP_037721127.1|DSUP	LOC108143168|XP_017122901.1|DELE
OG0009493	LOC119552607|XP_037718197.1|DSUP	LOC108143223|XP_017123009.1|DELE
OG0009494	LOC119552609|XP_037718201.1|DSUP	LOC108143225|XP_017123011.1|DELE
OG0009495	LOC119555436|XP_037722735.1|DSUP	LOC108142801|XP_017122345.1|DELE
OG0009496	LOC119554196|XP_037720919.1|DSUP	LOC108143231|XP_017123015.1|DELE
OG0009497	LOC119560407|XP_037729768.1|DSUP	LOC108139154|XP_017117260.1|DELE
OG0009498	LOC119553814|XP_037720362.1|DSUP	LOC108142666|XP_017122160.1|DELE
OG0009499	LOC119554441|XP_037721280.1|DSUP	LOC108142718|XP_017122228.1|DELE
OG0009500	LOC119554158|XP_037720874.1|DSUP	LOC108142314|XP_017121555.1|DELE
OG0009501	LOC119554041|XP_037720698.1|DSUP	LOC108136032|XP_017112453.1|DELE
OG0009502	LOC119563215|XP_037732440.1|DSUP	LOC108148379|XP_017130894.1|DELE
OG0009503	LOC119562709|XP_037731824.1|DSUP	LOC108137779|XP_017115172.1|DELE
OG0009504	LOC119560813|XP_037730383.1|DSUP	LOC108139369|XP_017117583.1|DELE
OG0009505	LOC119547972|XP_037710951.1|DSUP	LOC108138103|XP_017115587.1|DELE
OG0009506	LOC119553288|XP_037719527.1|DSUP	LOC108150376|XP_017134005.1|DELE
OG0009507	LOC119554475|XP_037721319.1|DSUP	LOC108146261|XP_017127690.1|DELE
OG0009508	LOC119546815|XP_037709330.1|DSUP	LOC108148081|XP_017130425.1|DELE
OG0009509	LOC119550460|XP_037715072.1|DSUP	LOC108137895|XP_017115325.1|DELE
OG0009510	LOC119557825|XP_037726711.1|DSUP	LOC108148148|XP_017130510.1|DELE
OG0009511	LOC119563326|XP_037732596.1|DSUP	LOC108136743|XP_017113575.1|DELE
OG0009512	LOC119557352|XP_037726016.1|DSUP	LOC108149918|XP_017133322.1|DELE
OG0009513	LOC119558067|XP_037727164.1|DSUP	LOC108136199|XP_017112687.1|DELE
OG0009515	LOC119546026|XP_037707970.1|DSUP	LOC108138641|XP_017116468.1|DELE
OG0009516	LOC119546734|XP_037709154.1|DSUP	LOC108149415|XP_017132463.1|DELE
OG0009517	LOC119548721|XP_037712136.1|DSUP	LOC108138145|XP_017115705.1|DELE
OG0009518	LOC119554201|XP_037720930.1|DSUP	LOC108150169|XP_017133628.1|DELE
OG0009519	LOC119553418|XP_037719723.1|DSUP	LOC108145612|XP_017126637.1|DELE
OG0009520	LOC119554283|XP_037721070.1|DSUP	LOC108148727|XP_017131394.1|DELE
OG0009521	LOC119553783|XP_037720319.1|DSUP	LOC108145605|XP_017126629.1|DELE
OG0009522	LOC119551010|XP_037715991.1|DSUP	LOC108141494|XP_017120400.1|DELE
OG0009523	LOC119549226|XP_037713037.1|DSUP	LOC108134632|XP_017110508.1|DELE
OG0009524	LOC119550574|XP_037715293.1|DSUP	LOC108137911|XP_017115341.1|DELE
OG0009525	LOC119550895|XP_037715813.1|DSUP	LOC108144283|XP_017124460.1|DELE
OG0009526	LOC119551996|XP_037717648.1|DSUP	LOC108144266|XP_017124440.1|DELE
OG0009527	LOC119550900|XP_037715819.1|DSUP	LOC108138947|XP_017117018.1|DELE
OG0009528	LOC119550483|XP_037715100.1|DSUP	LOC108149050|XP_017131882.1|DELE
OG0009529	LOC119552048|XP_037717719.1|DSUP	LOC108144456|XP_017124836.1|DELE
OG0009530	LOC119559392|XP_037728383.1|DSUP	LOC108149846|XP_017133212.1|DELE
OG0009531	LOC119550970|XP_037715933.1|DSUP	LOC108144204|XP_017124362.1|DELE
OG0009532	LOC119551955|XP_037717578.1|DSUP	LOC108143710|XP_017123731.1|DELE, LOC108149501|XP_017132652.1|DELE
OG0009533	LOC119550540|XP_037715190.1|DSUP	LOC108144955|XP_017125589.1|DELE
OG0009534	LOC119550888|XP_037715805.1|DSUP, LOC119562443|XP_037731556.1|DSUP, LOC119562442|XP_037731555.1|DSUP	LOC108144957|XP_017125591.1|DELE
OG0009535	LOC119551433|XP_037716703.1|DSUP	LOC108147765|XP_017130023.1|DELE, LOC108141634|XP_017120594.1|DELE
OG0009536	LOC119547504|XP_037710327.1|DSUP	LOC108135096|XP_017111159.1|DELE
OG0009537	LOC119553091|XP_037719178.1|DSUP	LOC108140695|XP_017119134.1|DELE
OG0009538	LOC119562387|XP_037731509.1|DSUP	LOC108142919|XP_017122497.1|DELE
OG0009539	LOC119560668|XP_037730169.1|DSUP	LOC108140416|XP_017118625.1|DELE
OG0009540	LOC119562438|XP_037731554.1|DSUP	LOC108148586|XP_017131123.1|DELE
OG0009541	LOC119555454|XP_037722773.1|DSUP	LOC108139177|XP_017117288.1|DELE
OG0009542	LOC119558321|XP_037727665.1|DSUP	LOC108134803|XP_017110744.1|DELE, LOC108148530|XP_017131057.1|DELE
OG0009543	LOC119563298|XP_037732555.1|DSUP	LOC108147325|XP_017129241.1|DELE
OG0009544	LOC119563231|XP_037732464.1|DSUP	LOC108143100|XP_017122811.1|DELE
OG0009545	LOC119545839|XP_037707725.1|DSUP	LOC108148618|XP_017131198.1|DELE
OG0009546	LOC119560109|XP_037729385.1|DSUP	LOC108139131|XP_017117234.1|DELE
OG0009547	LOC119549362|XP_037713314.1|DSUP, LOC119549361|XP_037713313.1|DSUP	LOC108144260|XP_017124431.1|DELE
OG0009548	LOC119555446|XP_037722747.1|DSUP	LOC108146584|XP_017128095.1|DELE
OG0009548	LOC119555490|XP_037722827.1|DSUP	LOC108148438|XP_017130962.1|DELE
OG0009549	LOC119553788|XP_037720326.1|DSUP	LOC108135703|XP_017112035.1|DELE
OG0009549	LOC119553916|XP_037720519.1|DSUP	LOC108135544|XP_017111780.1|DELE
OG0009550	LOC119552717|XP_037718395.1|DSUP, LOC119552719|XP_037718398.1|DSUP	LOC108145798|XP_017126862.1|DELE, LOC108145797|XP_017126861.1|DELE
OG0009553	LOC119550220|XP_037714712.1|DSUP, LOC119550221|XP_037714713.1|DSUP, LOC119550887|XP_037715804.1|DSUP, LOC119551308|XP_037716530.1|DSUP, LOC119559461|XP_037728495.1|DSUP, LOC119558335|XP_037727716.1|DSUP, LOC119558340|XP_037727742.1|DSUP, LOC119559463|XP_037728497.1|DSUP, LOC119557602|XP_037726333.1|DSUP, LOC119557688|XP_037726486.1|DSUP, LOC119557766|XP_037726591.1|DSUP, LOC119556171|XP_037724019.1|DSUP, LOC119557827|XP_037726714.1|DSUP, LOC119557828|XP_037726715.1|DSUP	LOC108144269|XP_017124443.1|DELE
OG0009556	LOC119562290|XP_037731385.1|DSUP	LOC108146903|XP_017128638.1|DELE
OG0009557	LOC119562896|XP_037731943.1|DSUP	LOC108143789|XP_017123802.1|DELE
OG0009560	LOC119555842|XP_037723399.1|DSUP	LOC108136664|XP_017113477.1|DELE
OG0009562	LOC119547378|XP_037710132.1|DSUP	LOC108141738|XP_017120720.1|DELE
OG0009563	LOC119554916|XP_037721947.1|DSUP	LOC108146914|XP_017128645.1|DELE
OG0009564	LOC119555967|XP_037723617.1|DSUP	LOC108140340|XP_017118519.1|DELE
OG0009567	LOC119559871|XP_037728929.1|DSUP	LOC108141037|XP_017119654.1|DELE
OG0009568	LOC119547324|XP_037710053.1|DSUP	LOC108135199|XP_017111310.1|DELE
OG0009569	LOC119556698|XP_037725023.1|DSUP	LOC108136403|XP_017113001.1|DELE
OG0009570	LOC119559973|XP_037729137.1|DSUP	LOC108136970|XP_017113950.1|DELE
OG0009571	LOC119550365|XP_037714936.1|DSUP	LOC108140719|XP_017119172.1|DELE
OG0009572	LOC119557857|XP_037726775.1|DSUP	LOC108138530|XP_017116281.1|DELE
OG0009573	LOC119557282|XP_037725898.1|DSUP	LOC108138417|XP_017116101.1|DELE
OG0009574	LOC119556308|XP_037724318.1|DSUP	LOC108137179|XP_017114246.1|DELE
OG0009575	LOC119551282|XP_037716476.1|DSUP	LOC108144165|XP_017124311.1|DELE
OG0009577	LOC119548470|XP_037711666.1|DSUP	LOC108137820|XP_017115232.1|DELE
OG0009578	LOC119548499|XP_037711707.1|DSUP	LOC108138939|XP_017117006.1|DELE
OG0009579	LOC119557833|XP_037726723.1|DSUP	LOC108145127|XP_017125834.1|DELE
OG0009580	LOC119550163|XP_037714626.1|DSUP	LOC108143399|XP_017123268.1|DELE
OG0009581	LOC119546322|XP_037708449.1|DSUP	LOC108150438|XP_017134086.1|DELE
OG0009582	LOC119554148|XP_037720852.1|DSUP	LOC108146705|XP_017128258.1|DELE
OG0009583	LOC119558007|XP_037727043.1|DSUP	LOC108150552|XP_017134274.1|DELE
OG0009585	LOC119545762|XP_037707535.1|DSUP	LOC108143941|XP_017124022.1|DELE
OG0009586	LOC119554665|XP_037721595.1|DSUP	LOC108146656|XP_017128189.1|DELE
OG0009587	LOC119551729|XP_037717159.1|DSUP	LOC108137543|XP_017114755.1|DELE
OG0009588	LOC119556083|XP_037723867.1|DSUP	LOC108143776|XP_017123792.1|DELE
OG0009589	LOC119555704|XP_037723286.1|DSUP	LOC108145853|XP_017126961.1|DELE
OG0009590	LOC119553888|XP_037720479.1|DSUP	LOC108146861|XP_017128576.1|DELE
OG0009591	LOC119563236|XP_037732470.1|DSUP	LOC108142983|XP_017122639.1|DELE
OG0009592	LOC119560402|XP_037729763.1|DSUP	LOC108135613|XP_017111921.1|DELE
OG0009593	LOC119560036|XP_037729265.1|DSUP	LOC108135969|XP_017112417.1|DELE
OG0009594	LOC119550113|XP_037714526.1|DSUP	LOC108143821|XP_017123848.1|DELE
OG0009595	LOC119560565|XP_037730011.1|DSUP	LOC108140977|XP_017119536.1|DELE
OG0009596	LOC119560110|XP_037729386.1|DSUP	LOC108141217|XP_017119958.1|DELE
OG0009597	LOC119560386|XP_037729739.1|DSUP	LOC108141236|XP_017119981.1|DELE
OG0009598	LOC119560302|XP_037729601.1|DSUP	LOC108141188|XP_017119914.1|DELE
OG0009599	LOC119553524|XP_037719878.1|DSUP	LOC108147313|XP_017129225.1|DELE
OG0009600	LOC119559358|XP_037728335.1|DSUP	LOC108140514|XP_017118803.1|DELE
OG0009601	LOC119552387|XP_037718003.1|DSUP	LOC108139149|XP_017117256.1|DELE
OG0009602	LOC119563013|XP_037732132.1|DSUP	LOC108147324|XP_017129240.1|DELE
OG0009604	LOC119556592|XP_037724827.1|DSUP	LOC108135450|XP_017111681.1|DELE
OG0009605	LOC119557668|XP_037726463.1|DSUP	LOC108147112|XP_017128891.1|DELE
OG0009606	LOC119553313|XP_037719571.1|DSUP	LOC108147099|XP_017128874.1|DELE
OG0009607	LOC119557443|XP_037726136.1|DSUP	LOC108147123|XP_017128904.1|DELE
OG0009608	LOC119563470|XP_037732810.1|DSUP	LOC108139141|XP_017117245.1|DELE
OG0009609	LOC119552194|XP_037717979.1|DSUP	LOC108135078|XP_017111131.1|DELE
OG0009610	LOC119560121|XP_037729399.1|DSUP	LOC108135812|XP_017112177.1|DELE
OG0009611	LOC119560838|XP_037730417.1|DSUP	LOC108135748|XP_017112071.1|DELE
OG0009612	LOC119560669|XP_037730170.1|DSUP	LOC108140353|XP_017118536.1|DELE
OG0009613	LOC119546132|XP_037708162.1|DSUP	LOC108150430|XP_017134076.1|DELE
OG0009614	LOC119560447|XP_037729821.1|DSUP	LOC108139136|XP_017117239.1|DELE
OG0009615	LOC119550476|XP_037715096.1|DSUP	LOC108148565|XP_017131100.1|DELE
OG0009616	LOC119557728|XP_037726544.1|DSUP	LOC108148516|XP_017131042.1|DELE
OG0009617	LOC119563504|XP_037732875.1|DSUP	LOC108136748|XP_017113580.1|DELE
OG0009619	LOC119560660|XP_037730157.1|DSUP	LOC108148884|XP_017131677.1|DELE
OG0009620	LOC119560027|XP_037729251.1|DSUP	LOC108143973|XP_017124068.1|DELE
OG0009621	LOC119560323|XP_037729632.1|DSUP	LOC108144091|XP_017124234.1|DELE
OG0009622	LOC119560135|XP_037729414.1|DSUP	LOC108135736|XP_017112059.1|DELE
OG0009623	LOC119560861|XP_037730457.1|DSUP	LOC108134595|XP_017110444.1|DELE
OG0009624	LOC119545671|XP_037707326.1|DSUP	LOC108143031|XP_017122717.1|DELE
OG0009625	LOC119552128|XP_037717848.1|DSUP	LOC108148476|XP_017130997.1|DELE
OG0009626	LOC119563466|XP_037732803.1|DSUP	LOC108137358|XP_017114483.1|DELE
OG0009627	LOC119556914|XP_037725332.1|DSUP	LOC108137361|XP_017114487.1|DELE
OG0009628	LOC119545719|XP_037707462.1|DSUP	LOC108137367|XP_017114496.1|DELE
OG0009629	LOC119560993|XP_037730705.1|DSUP	LOC108140431|XP_017118646.1|DELE
OG0009630	LOC119556442|XP_037724608.1|DSUP	LOC108140394|XP_017118591.1|DELE
OG0009631	LOC119563525|XP_037732926.1|DSUP	LOC108136891|XP_017113837.1|DELE
OG0009632	LOC119556860|XP_037725258.1|DSUP	LOC108142317|XP_017121558.1|DELE
OG0009633	LOC119550333|XP_037714877.1|DSUP	LOC108149699|XP_017132953.1|DELE
OG0009634	LOC119554235|XP_037720997.1|DSUP	LOC108143039|XP_017122730.1|DELE
OG0009635	LOC119560874|XP_037730476.1|DSUP	LOC108139298|XP_017117484.1|DELE
OG0009636	LOC119553407|XP_037719708.1|DSUP	LOC108142736|XP_017122250.1|DELE
OG0009637	LOC119562994|XP_037732102.1|DSUP	LOC108144013|XP_017124125.1|DELE
OG0009638	LOC119560883|XP_037730488.1|DSUP	LOC108135747|XP_017112070.1|DELE
OG0009639	LOC119560360|XP_037729691.1|DSUP	LOC108148234|XP_017130638.1|DELE
OG0009640	LOC119563460|XP_037732797.1|DSUP	LOC108149023|XP_017131859.1|DELE
OG0009641	LOC119560619|XP_037730085.1|DSUP	LOC108148578|XP_017131114.1|DELE
OG0009642	LOC119560584|XP_037730036.1|DSUP	LOC108148526|XP_017131052.1|DELE
OG0009643	LOC119555152|XP_037722310.1|DSUP	LOC108135021|XP_017111042.1|DELE
OG0009644	LOC119556895|XP_037725308.1|DSUP	LOC108135847|XP_017112231.1|DELE
OG0009645	LOC119563359|XP_037732638.1|DSUP	LOC108135642|XP_017111957.1|DELE
OG0009646	LOC119558191|XP_037727403.1|DSUP	LOC108148887|XP_017131679.1|DELE
OG0009647	LOC119562835|XP_037731899.1|DSUP	LOC108148449|XP_017130973.1|DELE
OG0009648	LOC119560520|XP_037729922.1|DSUP	LOC108148360|XP_017130868.1|DELE
OG0009649	LOC119556568|XP_037724798.1|DSUP	LOC108147169|XP_017128989.1|DELE
OG0009650	LOC119545938|XP_037707807.1|DSUP	LOC108150481|XP_017134174.1|DELE
OG0009651	LOC119548736|XP_037712179.1|DSUP	LOC108138080|XP_017115557.1|DELE
OG0009652	LOC119548215|XP_037711279.1|DSUP	LOC108134719|XP_017110607.1|DELE
OG0009653	LOC119547242|XP_037709948.1|DSUP	LOC108134765|XP_017110700.1|DELE
OG0009654	LOC119547243|XP_037709949.1|DSUP	LOC108134681|XP_017110568.1|DELE
OG0009655	LOC119546371|XP_037708531.1|DSUP	LOC108138170|XP_017115750.1|DELE
OG0009656	LOC119546172|XP_037708223.1|DSUP	LOC108149341|XP_017132318.1|DELE
OG0009657	LOC119547548|XP_037710376.1|DSUP	LOC108147762|XP_017129981.1|DELE
OG0009658	LOC119547542|XP_037710368.1|DSUP	LOC108138054|XP_017115519.1|DELE
OG0009659	LOC119547900|XP_037710865.1|DSUP	LOC108139002|XP_017117087.1|DELE
OG0009660	LOC119547147|XP_037709790.1|DSUP	LOC108147828|XP_017130072.1|DELE
OG0009661	LOC119548288|XP_037711382.1|DSUP	LOC108138251|XP_017115881.1|DELE
OG0009662	LOC119547442|XP_037710231.1|DSUP	LOC108138289|XP_017115937.1|DELE
OG0009663	LOC119547599|XP_037710447.1|DSUP	LOC108148013|XP_017130334.1|DELE
OG0009664	LOC119547786|XP_037710726.1|DSUP	LOC108147983|XP_017130282.1|DELE
OG0009665	LOC119548362|XP_037711505.1|DSUP	LOC108149576|XP_017132703.1|DELE
OG0009666	LOC119546806|XP_037709314.1|DSUP	LOC108150499|XP_017134200.1|DELE
OG0009667	LOC119546691|XP_037709097.1|DSUP	LOC108141830|XP_017120900.1|DELE
OG0009668	LOC119548330|XP_037711448.1|DSUP	LOC108142097|XP_017121281.1|DELE
OG0009669	LOC119547166|XP_037709821.1|DSUP	LOC108149382|XP_017132397.1|DELE
OG0009670	LOC119547331|XP_037710066.1|DSUP	LOC108147800|XP_017130030.1|DELE
OG0009671	LOC119546555|XP_037708847.1|DSUP	LOC108138660|XP_017116489.1|DELE
OG0009672	LOC119547010|XP_037709608.1|DSUP	LOC108141712|XP_017120686.1|DELE
OG0009673	LOC119547286|XP_037709999.1|DSUP	LOC108141651|XP_017120609.1|DELE
OG0009674	LOC119546429|XP_037708626.1|DSUP	LOC108138723|XP_017116578.1|DELE
OG0009675	LOC119547419|XP_037710197.1|DSUP	LOC108138016|XP_017115474.1|DELE
OG0009676	LOC119547595|XP_037710443.1|DSUP	LOC108135251|XP_017111406.1|DELE
OG0009677	LOC119548512|XP_037711727.1|DSUP	LOC108142112|XP_017121299.1|DELE
OG0009678	LOC119548790|XP_037712290.1|DSUP	LOC108138766|XP_017116676.1|DELE
OG0009679	LOC119548500|XP_037711708.1|DSUP	LOC108137804|XP_017115200.1|DELE
OG0009680	LOC119546927|XP_037709491.1|DSUP	LOC108149354|XP_017132339.1|DELE
OG0009681	LOC119551868|XP_037717387.1|DSUP	LOC108143465|XP_017123391.1|DELE
OG0009682	LOC119551907|XP_037717449.1|DSUP	LOC108145409|XP_017126298.1|DELE
OG0009683	LOC119551731|XP_037717160.1|DSUP	LOC108147365|XP_017129291.1|DELE
OG0009684	LOC119550878|XP_037715791.1|DSUP	LOC108147364|XP_017129289.1|DELE
OG0009685	LOC119550880|XP_037715795.1|DSUP	LOC108147370|XP_017129294.1|DELE
OG0009686	LOC119549951|XP_037714263.1|DSUP	LOC108144831|XP_017125457.1|DELE
OG0009687	LOC119550746|XP_037715594.1|DSUP	LOC108144168|XP_017124316.1|DELE
OG0009688	LOC119551069|XP_037716120.1|DSUP	LOC108145178|XP_017125903.1|DELE
OG0009689	LOC119550117|XP_037714527.1|DSUP	LOC108139003|XP_017117091.1|DELE
OG0009690	LOC119550225|XP_037714720.1|DSUP	LOC108149842|XP_017133208.1|DELE
OG0009691	LOC119551464|XP_037716745.1|DSUP	LOC108145227|XP_017125978.1|DELE
OG0009692	LOC119551317|XP_037716540.1|DSUP	LOC108137897|XP_017115327.1|DELE
OG0009693	LOC119551258|XP_037716439.1|DSUP	LOC108144414|XP_017124749.1|DELE
OG0009694	LOC119550967|XP_037715930.1|DSUP	LOC108144586|XP_017125072.1|DELE
OG0009695	LOC119549413|XP_037713413.1|DSUP	LOC108144305|XP_017124486.1|DELE
OG0009696	LOC119550993|XP_037715967.1|DSUP	LOC108149771|XP_017133109.1|DELE
OG0009697	LOC119553782|XP_037720318.1|DSUP	LOC108142325|XP_017121567.1|DELE
OG0009698	LOC119552062|XP_037717752.1|DSUP	LOC108145105|XP_017125790.1|DELE
OG0009699	LOC119551532|XP_037716847.1|DSUP	LOC108144844|XP_017125474.1|DELE
OG0009700	LOC119551243|XP_037716415.1|DSUP	LOC108144775|XP_017125373.1|DELE
OG0009701	LOC119563185|XP_037732386.1|DSUP	LOC108148835|XP_017131588.1|DELE
OG0009702	LOC119550722|XP_037715548.1|DSUP	LOC108145107|XP_017125792.1|DELE
OG0009703	LOC119547892|XP_037710857.1|DSUP	LOC108149024|XP_017131863.1|DELE
OG0009704	LOC119551393|XP_037716647.1|DSUP	LOC108147032|XP_017128778.1|DELE
OG0009705	LOC119549797|XP_037713991.1|DSUP	LOC108137946|XP_017115392.1|DELE
OG0009706	LOC119551645|XP_037717008.1|DSUP, LOC119549736|XP_037713906.1|DSUP	LOC108137909|XP_017115339.1|DELE
OG0009707	LOC119560794|XP_037730351.1|DSUP	LOC108139195|XP_017117323.1|DELE
OG0009708	LOC119550094|XP_037714501.1|DSUP	LOC108147361|XP_017129285.1|DELE
OG0009709	LOC119550527|XP_037715173.1|DSUP	LOC108147335|XP_017129252.1|DELE
OG0009710	LOC119550528|XP_037715176.1|DSUP	LOC108147342|XP_017129258.1|DELE
OG0009711	LOC119549791|XP_037713984.1|DSUP	LOC108147352|XP_017129270.1|DELE
OG0009712	LOC119553989|XP_037720624.1|DSUP	LOC108145663|XP_017126705.1|DELE
OG0009713	LOC119549920|XP_037714175.1|DSUP	LOC108149883|XP_017133267.1|DELE
OG0009714	LOC119551521|XP_037716836.1|DSUP	LOC108147572|XP_017129646.1|DELE
OG0009715	LOC119551012|XP_037715992.1|DSUP	LOC108141495|XP_017120401.1|DELE
OG0009716	LOC119549230|XP_037713043.1|DSUP	LOC108145461|XP_017126397.1|DELE
OG0009717	LOC119551724|XP_037717154.1|DSUP	LOC108143695|XP_017123710.1|DELE
OG0009718	LOC119559397|XP_037728387.1|DSUP	LOC108134668|XP_017110552.1|DELE
OG0009719	LOC119551270|XP_037716458.1|DSUP	LOC108144778|XP_017125377.1|DELE
OG0009720	LOC119549083|XP_037712727.1|DSUP	LOC108144350|XP_017124588.1|DELE
OG0009721	LOC119550328|XP_037714862.1|DSUP	LOC108137887|XP_017115314.1|DELE
OG0009722	LOC119550179|XP_037714644.1|DSUP	LOC108149720|XP_017132975.1|DELE, LOC108137531|XP_017114745.1|DELE
OG0009723	LOC119554159|XP_037720876.1|DSUP	LOC108145697|XP_017126744.1|DELE
OG0009724	LOC119550443|XP_037715046.1|DSUP	LOC108145447|XP_017126367.1|DELE
OG0009725	LOC119549713|XP_037713874.1|DSUP	LOC108134621|XP_017110495.1|DELE
OG0009726	LOC119562377|XP_037731470.1|DSUP	LOC108135895|XP_017112304.1|DELE
OG0009727	LOC119550484|XP_037715101.1|DSUP	LOC108149057|XP_017131891.1|DELE
OG0009728	LOC119550458|XP_037715071.1|DSUP	LOC108143359|XP_017123170.1|DELE
OG0009729	LOC119551266|XP_037716454.1|DSUP	LOC108143603|XP_017123615.1|DELE
OG0009730	LOC119556649|XP_037724909.1|DSUP	LOC108144731|XP_017125320.1|DELE
OG0009731	LOC119549757|XP_037713929.1|DSUP	LOC108144127|XP_017124259.1|DELE
OG0009732	LOC119549897|XP_037714134.1|DSUP	LOC108145369|XP_017126253.1|DELE
OG0009733	LOC119558004|XP_037727040.1|DSUP	LOC108142331|XP_017121574.1|DELE
OG0009734	LOC119555823|XP_037723369.1|DSUP	LOC108138445|XP_017116134.1|DELE
