Orthogroup	DSUP.longest_only	DERE.longest_only
OG0008675	LOC119553570|XP_037719946.1|DSUP	LOC6546094|XP_001972786.1|DERE
OG0008675	LOC119552523|XP_037718070.1|DSUP	LOC6545896|XP_001972788.1|DERE
OG0008677	LOC119549092|XP_037712755.1|DSUP	LOC6554792|XP_001982223.1|DERE
OG0008679	LOC119557702|XP_037726504.1|DSUP	LOC6551573|XP_001977294.1|DERE
OG0008680	LOC119556789|XP_037725153.1|DSUP	LOC6550897|XP_001976805.1|DERE
OG0008681	LOC119556440|XP_037724602.1|DSUP	LOC6550830|XP_026837868.1|DERE
OG0008682	LOC119558214|XP_037727448.1|DSUP	LOC6550126|XP_001977707.1|DERE
OG0008683	LOC119557512|XP_037726212.1|DSUP	LOC6555709|XP_001982553.3|DERE
OG0008684	LOC119558315|XP_037727651.1|DSUP	LOC6550583|XP_001978184.1|DERE
OG0008685	LOC119549102|XP_037712765.1|DSUP	LOC6548306|XP_001975104.1|DERE
OG0008686	LOC119554267|XP_037721047.1|DSUP	LOC6554752|XP_001982188.1|DERE
OG0008687	LOC119549378|XP_037713343.1|DSUP	LOC6548393|XP_001976525.2|DERE
OG0008688	LOC119557735|XP_037726548.1|DSUP	LOC6555500|XP_026837264.1|DERE
OG0008689	LOC119560569|XP_037730016.1|DSUP	LOC6552424|XP_001980779.1|DERE
OG0008690	LOC119546063|XP_037708060.1|DSUP	LOC6543085|XP_001968940.3|DERE
OG0008691	LOC119554488|XP_037721346.1|DSUP	LOC6545302|XP_026833422.1|DERE
OG0008692	LOC119557080|XP_037725560.1|DSUP	LOC113564549|XP_026838320.1|DERE
OG0008694	LOC119557381|XP_037726053.1|DSUP	LOC6550291|XP_001977693.2|DERE
OG0008695	LOC119559418|XP_037728441.1|DSUP	LOC6540974|XP_001970776.1|DERE
OG0008696	LOC119547152|XP_037709803.1|DSUP	LOC6554672|XP_026838134.1|DERE
OG0008697	LOC119555258|XP_037722484.1|DSUP	LOC6543682|XP_001971850.1|DERE
OG0008698	LOC119556281|XP_037724261.1|DSUP	LOC6551435|XP_026838774.1|DERE
OG0008699	LOC119553271|XP_037719491.1|DSUP	LOC6543923|XP_026833459.1|DERE
OG0008700	LOC119559972|XP_037729136.1|DSUP	LOC6553942|XP_001979468.1|DERE
OG0008701	LOC119549680|XP_037713814.1|DSUP	LOC6548330|XP_026836787.1|DERE
OG0008702	LOC119555237|XP_037722448.1|DSUP	LOC6553872|XP_001980471.1|DERE
OG0008703	LOC119552933|XP_037718805.1|DSUP	LOC6544216|XP_001973032.1|DERE
OG0008704	LOC119547959|XP_037710937.1|DSUP	LOC6541588|XP_001968579.1|DERE
OG0008705	LOC119547859|XP_037710819.1|DSUP	LOC6542613|XP_026834325.1|DERE
OG0008706	LOC119555927|XP_037723557.1|DSUP	LOC6554568|XP_001981057.1|DERE
OG0008707	LOC119557971|XP_037726966.1|DSUP	LOC6550669|XP_001977997.2|DERE
OG0008708	LOC119558047|XP_037727123.1|DSUP	LOC6550449|XP_026838210.1|DERE
OG0008709	LOC119549262|XP_037713103.1|DSUP	LOC6554605|XP_001981557.1|DERE
OG0008710	LOC119562957|XP_037732060.1|DSUP	LOC6553205|XP_001980298.1|DERE
OG0008711	LOC119559827|XP_037728846.1|DSUP	LOC6553517|XP_026839630.1|DERE
OG0008712	LOC119551419|XP_037716689.1|DSUP	LOC6548756|XP_001975441.2|DERE
OG0008714	LOC119548767|XP_037712239.1|DSUP	LOC6542652|XP_001968371.1|DERE
OG0008715	LOC119563142|XP_037732327.1|DSUP, LOC119560791|XP_037730348.1|DSUP	LOC6552443|XP_001980932.1|DERE
OG0008716	LOC119553331|XP_037719594.1|DSUP	LOC6554649|XP_001981973.1|DERE
OG0008717	LOC119554426|XP_037721247.1|DSUP	LOC6543610|XP_001971396.1|DERE
OG0008718	LOC119549068|XP_037712702.1|DSUP	LOC6546821|XP_001974579.3|DERE
OG0008719	LOC119546496|XP_037708734.1|DSUP	LOC6554294|XP_026831738.1|DERE
OG0008721	LOC119557691|XP_037726492.1|DSUP	LOC6551134|XP_015010652.2|DERE
OG0008722	LOC119562916|XP_037731992.1|DSUP	LOC6552641|XP_026831891.1|DERE
OG0008723	LOC119553709|XP_037720217.1|DSUP	LOC6543671|XP_026833191.1|DERE
OG0008724	LOC119548108|XP_037711128.1|DSUP	LOC6542404|XP_001969369.2|DERE
OG0008725	LOC119551951|XP_037717569.1|DSUP	LOC6547734|XP_001974948.1|DERE
OG0008726	LOC119549874|XP_037714101.1|DSUP	LOC6549591|XP_026836355.1|DERE
OG0008727	LOC119563517|XP_037732899.1|DSUP	LOC6553568|XP_001980338.1|DERE
OG0008728	LOC119555296|XP_037722544.1|DSUP	LOC6552536|XP_001979850.1|DERE
OG0008729	LOC119556796|XP_037725160.1|DSUP	LOC6550112|XP_026838181.1|DERE
OG0008730	LOC119558083|XP_037727193.1|DSUP	LOC6549769|XP_001977589.1|DERE
OG0008731	LOC119545841|XP_037707734.1|DSUP	LOC6552630|XP_026831789.1|DERE
OG0008732	LOC119547065|XP_037709676.1|DSUP	LOC6541429|XP_001969679.1|DERE
OG0008734	LOC119560840|XP_037730419.1|DSUP	LOC6552132|XP_001978814.1|DERE
OG0008735	LOC119550389|XP_037714968.1|DSUP	LOC6547466|XP_001974918.1|DERE
OG0008736	LOC119551799|XP_037717275.1|DSUP	LOC6547173|XP_001976090.1|DERE
OG0008737	LOC119559253|XP_037728255.1|DSUP	LOC6552639|XP_001980905.1|DERE
OG0008738	LOC119561817|XP_037731222.1|DSUP	LOC6542154|XP_026834596.1|DERE
OG0008739	LOC119553703|XP_037720192.1|DSUP	LOC6546057|XP_001973510.1|DERE
OG0008740	LOC119550418|XP_037715008.1|DSUP	LOC6542963|XP_001969143.2|DERE
OG0008741	LOC119549767|XP_037713951.1|DSUP	LOC6541301|XP_001969183.1|DERE
OG0008742	LOC119554673|XP_037721603.1|DSUP, LOC119559630|XP_037728595.1|DSUP	LOC6543744|XP_026833311.1|DERE
OG0008743	LOC119551533|XP_037716851.1|DSUP	LOC6547114|XP_001976105.1|DERE
OG0008744	LOC119550823|XP_037715696.1|DSUP	LOC6542012|XP_001970592.1|DERE
OG0008745	LOC119558132|XP_037727293.1|DSUP	LOC6549744|XP_001977347.1|DERE
OG0008746	LOC119560227|XP_037729512.1|DSUP	LOC6554078|XP_026837240.1|DERE
OG0008747	LOC119553871|XP_037720452.1|DSUP	LOC6543623|XP_026833399.1|DERE
OG0008748	LOC119548412|XP_037711578.1|DSUP	LOC6542953|XP_001968261.2|DERE
OG0008749	LOC119548586|XP_037711847.1|DSUP	LOC6541664|XP_001969851.1|DERE
OG0008750	LOC119546986|XP_037709568.1|DSUP	LOC6541808|XP_001969382.1|DERE
OG0008751	LOC119560418|XP_037729782.1|DSUP	LOC6553209|XP_001979211.1|DERE
OG0008752	LOC119562915|XP_037731990.1|DSUP	LOC6552672|XP_026831890.1|DERE
OG0008753	LOC119554229|XP_037720987.1|DSUP	LOC6543871|XP_001972347.1|DERE
OG0008754	LOC119559444|XP_037728471.1|DSUP	LOC6549607|XP_001975740.2|DERE
OG0008755	LOC119552635|XP_037718250.1|DSUP	LOC6554586|XP_001981542.1|DERE
OG0008756	LOC119560226|XP_037729511.1|DSUP	LOC6551787|XP_001979612.1|DERE
OG0008757	LOC119560137|XP_037729417.1|DSUP	LOC6555278|XP_026831591.1|DERE
OG0008758	LOC119547117|XP_037709755.1|DSUP	LOC6541119|XP_001968230.2|DERE
OG0008759	LOC119547740|XP_037710659.1|DSUP	LOC6541523|XP_026834791.1|DERE
OG0008760	LOC119547055|XP_037709661.1|DSUP	LOC6541482|XP_001969950.1|DERE
OG0008761	LOC119548236|XP_037711305.1|DSUP	LOC6541619|XP_001969263.1|DERE
OG0008762	LOC119551750|XP_037717204.1|DSUP	LOC6542318|XP_001970458.1|DERE
OG0008763	LOC119562349|XP_037731440.1|DSUP	LOC6541708|XP_001970007.2|DERE
OG0008764	LOC119548321|XP_037711430.1|DSUP	LOC6540915|XP_001969557.1|DERE
OG0008765	LOC119550417|XP_037715006.1|DSUP	LOC6546794|XP_001975888.1|DERE
OG0008767	LOC119550391|XP_037714970.1|DSUP	LOC6547027|XP_001974669.1|DERE
OG0008768	LOC119550166|XP_037714629.1|DSUP	LOC6548252|XP_026835905.1|DERE
OG0008769	LOC119548990|XP_037712518.1|DSUP	LOC6547972|XP_001975055.1|DERE
OG0008770	LOC119551264|XP_037716449.1|DSUP	LOC6542734|XP_001970636.1|DERE
OG0008771	LOC119552110|XP_037717823.1|DSUP	LOC6546983|XP_001976071.1|DERE
OG0008772	LOC119551534|XP_037716852.1|DSUP	LOC6547115|XP_001976106.1|DERE
OG0008773	LOC119550240|XP_037714738.1|DSUP	LOC26526360|XP_015012788.1|DERE
OG0008774	LOC119550257|XP_037714761.1|DSUP	LOC6547587|XP_001974902.1|DERE
OG0008775	LOC119552102|XP_037717815.1|DSUP	LOC6548233|XP_001975265.1|DERE
OG0008776	LOC119551693|XP_037717090.1|DSUP	LOC6549056|XP_001975578.3|DERE
OG0008777	LOC119549291|XP_037713168.1|DSUP	LOC6546692|XP_001974508.2|DERE
OG0008778	LOC119549187|XP_037712944.1|DSUP	LOC6541007|XP_001970757.1|DERE
OG0008779	LOC119556377|XP_037724473.1|DSUP	LOC6551225|XP_001976741.1|DERE
OG0008780	LOC119559928|XP_037729062.1|DSUP	LOC6552285|XP_001978840.1|DERE
OG0008781	LOC119557482|XP_037726179.1|DSUP	LOC6551253|XP_001978441.1|DERE
OG0008782	LOC119552634|XP_037718241.1|DSUP	LOC6545454|XP_026832734.1|DERE
OG0008783	LOC119550747|XP_037715595.1|DSUP	LOC6547684|XP_026836347.1|DERE
OG0008784	LOC119552859|XP_037718671.1|DSUP	LOC6546070|XP_001973492.1|DERE
OG0008785	LOC119553202|XP_037719383.1|DSUP	LOC6543581|XP_026832886.1|DERE
OG0008786	LOC119547791|XP_037710733.1|DSUP	LOC6540803|XP_001968833.2|DERE
OG0008787	LOC119555618|XP_037723065.1|DSUP	LOC6546017|XP_001972229.1|DERE
OG0008788	LOC119555386|XP_037722658.1|DSUP	LOC6545194|XP_001972040.3|DERE
OG0008789	LOC119555002|XP_037722072.1|DSUP	LOC6545909|XP_001971133.1|DERE
OG0008790	LOC119550649|XP_037715416.1|DSUP	LOC6542891|XP_001970440.2|DERE
OG0008791	LOC119550855|XP_037715755.1|DSUP	LOC6546968|XP_001974610.1|DERE
OG0008792	LOC119551090|XP_037716193.1|DSUP	LOC6548173|XP_001975156.1|DERE
OG0008794	LOC119546052|XP_037708044.1|DSUP	LOC6547501|XP_001976234.2|DERE
OG0008795	LOC119546032|XP_037707982.1|DSUP	LOC6552877|XP_001979995.1|DERE
OG0008796	LOC119563299|XP_037732556.1|DSUP	LOC6554500|XP_001981734.1|DERE
OG0008797	LOC119560891|XP_037730513.1|DSUP	LOC6552816|XP_001979967.1|DERE
OG0008798	LOC119560384|XP_037729734.1|DSUP	LOC6555156|XP_001981167.1|DERE
OG0008799	LOC119549578|XP_037713663.1|DSUP	LOC6541992|XP_001970575.1|DERE
OG0008800	LOC119545988|XP_037707904.1|DSUP	LOC6540670|XP_001968766.1|DERE
OG0008806	LOC119557687|XP_037726485.1|DSUP	LOC6550606|XP_001978028.1|DERE
OG0008807	LOC119558271|XP_037727570.1|DSUP	LOC6550562|XP_026837808.1|DERE
OG0008808	LOC119556208|XP_037724095.1|DSUP	LOC6551070|XP_001978291.2|DERE
OG0008809	LOC119548832|XP_037712380.1|DSUP	LOC6554542|XP_001981944.1|DERE
OG0008811	LOC119548668|XP_037712036.1|DSUP	LOC6553040|XP_001980045.2|DERE
OG0008813	LOC119560716|XP_037730256.1|DSUP	LOC6552311|XP_026835140.1|DERE
OG0008814	LOC119551053|XP_037716100.1|DSUP	LOC6548411|XP_026836087.1|DERE
OG0008815	LOC119554222|XP_037720978.1|DSUP	LOC26526322|XP_015014258.1|DERE
OG0008816	LOC119554963|XP_037722017.1|DSUP	LOC6544085|XP_001972990.1|DERE
OG0008819	LOC119551020|XP_037716003.1|DSUP	LOC6547469|XP_001974921.1|DERE
OG0008820	LOC119548084|XP_037711098.1|DSUP	LOC6542317|XP_001969313.1|DERE
OG0008822	LOC119546674|XP_037709062.1|DSUP	LOC6542382|XP_026835133.1|DERE
OG0008823	LOC119558100|XP_037727240.1|DSUP	LOC6549719|XP_001977410.2|DERE
OG0008824	LOC119555299|XP_037722543.1|DSUP	LOC6545286|XP_001972629.2|DERE
OG0008825	LOC119555491|XP_037722828.1|DSUP	LOC6545374|XP_001972623.1|DERE
OG0008829	LOC119556031|XP_037723740.1|DSUP	LOC6555717|XP_001982561.1|DERE
OG0008830	LOC119557263|XP_037725876.1|DSUP	LOC6550131|XP_001977660.2|DERE
OG0008831	LOC119556973|XP_037725417.1|DSUP	LOC6555561|XP_001982586.1|DERE
OG0008832	LOC119556972|XP_037725414.1|DSUP	LOC6555560|XP_026837873.1|DERE
OG0008833	LOC119555840|XP_037723397.1|DSUP	LOC6550517|XP_001977907.1|DERE
OG0008834	LOC119556148|XP_037723977.1|DSUP	LOC6555339|XP_001981864.1|DERE
OG0008835	LOC119563476|XP_037732828.1|DSUP	LOC26526312|XP_015010469.1|DERE
OG0008836	LOC119550994|XP_037715968.1|DSUP	LOC6540792|XP_001970389.1|DERE
OG0008838	LOC119547306|XP_037710032.1|DSUP	LOC6541237|XP_001969339.1|DERE
OG0008839	LOC119550182|XP_037714647.1|DSUP	LOC6546890|XP_001975971.1|DERE
OG0008840	LOC119545943|XP_037707817.1|DSUP	LOC6549025|XP_001974154.1|DERE
OG0008841	LOC119552539|XP_037718087.1|DSUP	LOC6546041|XP_001971729.1|DERE
OG0008843	LOC119555322|XP_037722578.1|DSUP	LOC6546045|XP_015013795.1|DERE
OG0008845	LOC119547050|XP_037709655.1|DSUP	LOC6543018|XP_001968962.1|DERE
OG0008846	LOC119555530|XP_037722887.1|DSUP	LOC6544992|XP_026833736.1|DERE
OG0008847	LOC119560910|XP_037730539.1|DSUP	LOC6553184|XP_001979103.3|DERE
OG0008848	LOC119549873|XP_037714100.1|DSUP	LOC6548493|XP_001975306.2|DERE
OG0008849	LOC119556506|XP_037724695.1|DSUP	LOC113564481|XP_026837376.1|DERE
OG0008850	LOC119550975|XP_037715937.1|DSUP	LOC6547606|XP_001974966.1|DERE
OG0008851	LOC119548016|XP_037711014.1|DSUP	LOC6541531|XP_001969958.1|DERE
OG0008852	LOC119549493|XP_037713525.1|DSUP	LOC6542657|XP_001970491.1|DERE
OG0008854	LOC119547169|XP_037709824.1|DSUP	LOC6541167|XP_015015205.1|DERE
OG0008855	LOC119556239|XP_037724201.1|DSUP	LOC6551387|XP_001977232.1|DERE
OG0008856	LOC119548348|XP_037711527.1|DSUP	LOC6555871|XP_015008712.1|DERE
OG0008857	LOC119553589|XP_037719967.1|DSUP	LOC6544576|XP_001971455.2|DERE
OG0008858	LOC119563117|XP_037732289.1|DSUP	LOC6552168|XP_001979731.1|DERE
OG0008859	LOC119554796|XP_037721773.1|DSUP	LOC6546010|XP_001972239.1|DERE
OG0008860	LOC119556537|XP_037724750.1|DSUP	LOC6554362|XP_001981252.1|DERE
OG0008861	LOC119549073|XP_037712709.1|DSUP	LOC6543496|XP_001970407.1|DERE
OG0008862	LOC119559285|XP_037728290.1|DSUP, LOC119563338|XP_037732613.1|DSUP	LOC6552407|XP_001979805.3|DERE
OG0008863	LOC119547812|XP_037710761.1|DSUP	LOC6540734|XP_001969017.1|DERE
OG0008864	LOC119550708|XP_037715515.1|DSUP	LOC6548162|XP_001975123.2|DERE
OG0008865	LOC119548503|XP_037711710.1|DSUP	LOC6543203|XP_001969776.1|DERE
OG0008866	LOC119548146|XP_037711172.1|DSUP	LOC6542461|XP_026834928.1|DERE
OG0008867	LOC119558275|XP_037727578.1|DSUP	LOC6550309|XP_001977897.1|DERE
OG0008868	LOC119550782|XP_037715642.1|DSUP	LOC6541072|XP_001970373.1|DERE
OG0008869	LOC119553293|XP_037719535.1|DSUP, LOC119546114|XP_037708131.1|DSUP	LOC6544262|XP_001973776.1|DERE
OG0008870	LOC119553052|XP_037719091.1|DSUP	LOC6545339|XP_001973304.1|DERE
OG0008871	LOC119553733|XP_037720250.1|DSUP	LOC6545562|XP_001972666.1|DERE
OG0008872	LOC119547750|XP_037710674.1|DSUP	LOC6542517|XP_026834733.1|DERE
OG0008873	LOC119548524|XP_037711744.1|DSUP	LOC6542727|XP_001970080.1|DERE
OG0008874	LOC119551916|XP_037717465.1|DSUP	LOC6548720|XP_001975394.1|DERE
OG0008875	LOC119550051|XP_037714434.1|DSUP	LOC6546675|XP_001975868.1|DERE
OG0008876	LOC119563179|XP_037732382.1|DSUP	LOC6555857|XP_026839002.1|DERE
OG0008877	LOC119554423|XP_037721243.1|DSUP	LOC6545246|XP_001972570.1|DERE
OG0008878	LOC119547935|XP_037710910.1|DSUP	LOC6540679|XP_001970311.1|DERE
OG0008879	LOC119550207|XP_037714684.1|DSUP	LOC6548492|XP_001975305.2|DERE
OG0008880	LOC119545807|XP_037707618.1|DSUP	LOC6552771|XP_001979956.1|DERE
OG0008881	LOC119550723|XP_037715549.1|DSUP	LOC6548072|XP_001976613.2|DERE
OG0008882	LOC119547270|XP_037709980.1|DSUP	LOC6542788|XP_001969342.2|DERE
OG0008883	LOC119545688|XP_037707358.1|DSUP	LOC6551802|XP_001980815.1|DERE
OG0008884	LOC119555691|XP_037723276.1|DSUP	LOC6554579|XP_001981767.1|DERE
OG0008885	LOC119547305|XP_037710031.1|DSUP	LOC6549447|XP_001974269.1|DERE
OG0008886	LOC119550680|XP_037715469.1|DSUP	LOC6548540|XP_026836433.1|DERE
OG0008887	LOC119549708|XP_037713863.1|DSUP	LOC6547093|XP_001974932.1|DERE
OG0008888	LOC119552901|XP_037718754.1|DSUP	LOC6543772|XP_001972307.1|DERE
OG0008889	LOC119551089|XP_037716192.1|DSUP	LOC6548169|XP_001975152.1|DERE
OG0008890	LOC119560672|XP_037730173.1|DSUP	LOC6552872|XP_001979980.1|DERE
OG0008891	LOC119552727|XP_037718406.1|DSUP	LOC6544205|XP_026832573.1|DERE
OG0008892	LOC119549923|XP_037714183.1|DSUP	LOC6548239|XP_026835670.1|DERE
OG0008893	LOC119555564|XP_037722941.1|DSUP	LOC6544045|XP_001971969.1|DERE
OG0008894	LOC119547698|XP_037710601.1|DSUP	LOC6555166|XP_001982264.1|DERE
OG0008895	LOC119560568|XP_037730015.1|DSUP	LOC6552423|XP_001980778.1|DERE
OG0008896	LOC119555609|XP_037723036.1|DSUP	LOC6544296|XP_001973135.1|DERE
OG0008897	LOC119563529|XP_037732928.1|DSUP	LOC6551864|XP_001979661.2|DERE
OG0008898	LOC119549807|XP_037714003.1|DSUP	LOC6549350|XP_026836664.1|DERE
OG0008899	LOC119546182|XP_037708234.1|DSUP	LOC6549346|XP_001974326.1|DERE
OG0008900	LOC119547213|XP_037709891.1|DSUP	LOC6549298|XP_001974372.1|DERE
OG0008901	LOC119553886|XP_037720474.1|DSUP	LOC6543874|XP_001971509.1|DERE
OG0008902	LOC119551734|XP_037717208.1|DSUP	LOC6555823|XP_026839259.1|DERE
OG0008903	LOC119547171|XP_037709829.1|DSUP	LOC6542536|XP_001968225.1|DERE
OG0008904	LOC119550959|XP_037715915.1|DSUP	LOC6546970|XP_026836046.1|DERE
OG0008905	LOC119552166|XP_037717961.1|DSUP	LOC6555861|XP_026839113.1|DERE
OG0008906	LOC119554389|XP_037721199.1|DSUP	LOC6546133|XP_026832302.1|DERE
OG0008907	LOC119552769|XP_037718509.1|DSUP	LOC6554787|XP_001981984.2|DERE
OG0008908	LOC119559932|XP_037729067.1|DSUP	LOC6552980|XP_001979164.2|DERE
OG0008909	LOC119563159|XP_037732347.1|DSUP	LOC6555360|XP_001981439.1|DERE
OG0008910	LOC119563070|XP_037732213.1|DSUP	LOC113563737|XP_026831722.1|DERE
OG0008911	LOC119556235|XP_037724198.1|DSUP, LOC119556227|XP_037724173.1|DSUP	LOC6552236|XP_001979801.2|DERE
OG0008912	LOC119560471|XP_037729859.1|DSUP	LOC6552074|XP_001978794.1|DERE
OG0008913	LOC119559917|XP_037729027.1|DSUP	LOC6555173|XP_001982271.1|DERE
OG0008914	LOC119560587|XP_037730041.1|DSUP	LOC6552523|XP_001979915.1|DERE
OG0008915	LOC119560145|XP_037729427.1|DSUP	LOC6552991|XP_001979120.1|DERE
OG0008916	LOC119547769|XP_037710706.1|DSUP	LOC6541659|XP_026835085.1|DERE
OG0008917	LOC119548295|XP_037711390.1|DSUP	LOC6542398|XP_001970210.1|DERE
OG0008918	LOC119548073|XP_037711089.1|DSUP	LOC6549262|XP_026837017.1|DERE
OG0008919	LOC119546560|XP_037708855.1|DSUP	LOC6540777|XP_015015211.1|DERE
OG0008920	LOC119554357|XP_037721152.1|DSUP	LOC26526019|XP_015014206.1|DERE
OG0008921	LOC119547679|XP_037710567.1|DSUP	LOC6541285|XP_026834498.1|DERE
OG0008922	LOC119546281|XP_037708387.1|DSUP	LOC6540635|XP_026835230.1|DERE
OG0008923	LOC119551836|XP_037717334.1|DSUP	LOC6547242|XP_001974759.1|DERE
OG0008924	LOC119550157|XP_037714597.1|DSUP	LOC6547786|XP_001974941.1|DERE
OG0008925	LOC119551940|XP_037717529.1|DSUP	LOC6546581|XP_001974680.1|DERE
OG0008926	LOC119552134|XP_037717852.1|DSUP	LOC6541041|XP_015014804.1|DERE
OG0008927	LOC119551628|XP_037716978.1|DSUP	LOC6548253|XP_001976618.2|DERE
OG0008928	LOC119550663|XP_037715437.1|DSUP, LOC119551007|XP_037715989.1|DSUP	LOC6541274|XP_001970682.1|DERE
OG0008929	LOC119552078|XP_037717782.1|DSUP	LOC6547104|XP_001974745.1|DERE
OG0008930	LOC119560876|XP_037730479.1|DSUP	LOC6552693|XP_001979881.1|DERE
OG0008931	LOC119550269|XP_037714776.1|DSUP	LOC6541511|XP_001969127.2|DERE
OG0008932	LOC119551188|XP_037716318.1|DSUP	LOC6548403|XP_001976669.1|DERE
OG0008933	LOC119551283|XP_037716477.1|DSUP	LOC6547136|XP_001976111.1|DERE
OG0008934	LOC119553447|XP_037719765.1|DSUP	LOC6544097|XP_001971438.2|DERE
OG0008935	LOC119550477|XP_037715093.1|DSUP	LOC6542429|XP_001970664.1|DERE
OG0008936	LOC119551196|XP_037716326.1|DSUP	LOC6548299|XP_001975097.1|DERE
OG0008937	LOC119549980|XP_037714307.1|DSUP	LOC6547285|XP_001976152.1|DERE
OG0008938	LOC119551986|XP_037717635.1|DSUP	LOC6549544|XP_001975750.2|DERE
OG0008939	LOC119559123|XP_037728128.1|DSUP, LOC119550095|XP_037714502.1|DSUP	LOC6547260|XP_001974867.1|DERE
OG0008940	LOC119549216|XP_037713003.1|DSUP	LOC6548110|XP_001975151.1|DERE
OG0008941	LOC119557654|XP_037726436.1|DSUP	LOC6551275|XP_026837255.1|DERE
OG0008942	LOC119557016|XP_037725477.1|DSUP	LOC6551617|XP_026838765.1|DERE
OG0008943	LOC119557875|XP_037726804.1|DSUP	LOC6551478|XP_001978511.2|DERE
OG0008944	LOC119557824|XP_037726710.1|DSUP	LOC6550706|XP_001978120.1|DERE
OG0008945	LOC119556333|XP_037724352.1|DSUP	LOC6551246|XP_001978434.1|DERE
OG0008946	LOC119556497|XP_037724685.1|DSUP	LOC6551521|XP_001977164.1|DERE
OG0008948	LOC119556446|XP_037724612.1|DSUP	LOC6555607|XP_001982659.3|DERE
OG0008949	LOC119553428|XP_037719739.1|DSUP	LOC26526466|XP_015014285.1|DERE
OG0008950	LOC119557356|XP_037726021.1|DSUP	LOC6550590|XP_001976748.1|DERE
OG0008951	LOC119554184|XP_037720906.1|DSUP	LOC6544523|XP_001973049.1|DERE
OG0008952	LOC119556771|XP_037725124.1|DSUP	LOC6550201|XP_001977557.1|DERE
OG0008953	LOC119553870|XP_037720451.1|DSUP	LOC6544170|XP_001973769.2|DERE
OG0008954	LOC119547927|XP_037710900.1|DSUP	LOC113564115|XP_026834973.1|DERE
OG0008955	LOC119554100|XP_037720777.1|DSUP	LOC6544622|XP_001971504.1|DERE, LOC6544621|XP_001971503.1|DERE
OG0008956	LOC119551242|XP_037716414.1|DSUP	LOC6542442|XP_001970567.1|DERE
OG0008957	LOC119554349|XP_037721143.1|DSUP, LOC119552526|XP_037718073.1|DSUP	LOC6545596|XP_001972708.1|DERE
OG0008958	LOC119552994|XP_037718940.1|DSUP	LOC6543989|XP_001973668.2|DERE
OG0008959	LOC119554286|XP_037721071.1|DSUP	LOC6545747|XP_001973445.1|DERE
OG0008960	LOC119552791|XP_037718546.1|DSUP	LOC6544700|XP_001972454.2|DERE
OG0008961	LOC119547776|XP_037710716.1|DSUP	LOC6549397|XP_026836231.1|DERE
OG0008962	LOC119557028|XP_037725500.1|DSUP	LOC6550520|XP_001977910.1|DERE
OG0008963	LOC119558384|XP_037727839.1|DSUP	LOC6550145|XP_001977542.1|DERE
OG0008964	LOC119557227|XP_037725837.1|DSUP	LOC6555738|XP_001982507.2|DERE
OG0008965	LOC119547081|XP_037709704.1|DSUP	LOC6542710|XP_001969389.2|DERE
OG0008966	LOC119547472|XP_037710286.1|DSUP, LOC119548045|XP_037711051.1|DSUP	LOC6542032|XP_001969005.1|DERE
OG0008967	LOC119554805|XP_037721783.1|DSUP	LOC6544660|XP_026833515.1|DERE
OG0008968	LOC119546908|XP_037709461.1|DSUP	LOC6541215|XP_001968291.1|DERE
OG0008969	LOC119547760|XP_037710694.1|DSUP	LOC6541873|XP_001968285.1|DERE
OG0008970	LOC119547308|XP_037710034.1|DSUP	LOC6541484|XP_001968283.3|DERE
OG0008971	LOC119553998|XP_037720633.1|DSUP	LOC6544390|XP_001971691.1|DERE
OG0008972	LOC119553773|XP_037720308.1|DSUP	LOC6544721|XP_001971528.1|DERE
OG0008973	LOC119553873|XP_037720458.1|DSUP	LOC6544608|XP_001973070.1|DERE
OG0008974	LOC119546631|XP_037709002.1|DSUP	LOC6554431|XP_001981282.1|DERE
OG0008976	LOC119553050|XP_037719089.1|DSUP	LOC6545250|XP_001973307.2|DERE
OG0008977	LOC119548608|XP_037711896.1|DSUP	LOC6541635|XP_001969660.3|DERE
OG0008978	LOC119562563|XP_037731695.1|DSUP	LOC6542653|XP_001970805.1|DERE
OG0008979	LOC119546928|XP_037709492.1|DSUP	LOC6540740|XP_001969601.1|DERE
OG0008980	LOC119550309|XP_037714838.1|DSUP	LOC26526988|XP_026837144.1|DERE
OG0008983	LOC119551024|XP_037716008.1|DSUP	LOC6548058|XP_001976519.1|DERE
OG0008985	LOC119553227|XP_037719423.1|DSUP	LOC6545265|XP_001973255.1|DERE
OG0008986	LOC119560170|XP_037729457.1|DSUP	LOC6553251|XP_001979071.1|DERE
OG0008987	LOC119548842|XP_037712388.1|DSUP	LOC6540662|XP_001968764.1|DERE
OG0008988	LOC119558414|XP_037727875.1|DSUP, LOC119560161|XP_037729445.1|DSUP	LOC6552621|XP_001979867.1|DERE
OG0008989	LOC119556855|XP_037725255.1|DSUP	LOC6550591|XP_001976749.1|DERE
OG0008990	LOC119553603|XP_037719989.1|DSUP	LOC6545770|XP_001972182.1|DERE
OG0008991	LOC119560018|XP_037729234.1|DSUP	LOC113564681|XP_026839322.1|DERE
OG0008992	LOC119559286|XP_037728291.1|DSUP, LOC119563339|XP_037732614.1|DSUP	LOC6551945|XP_001980633.2|DERE
OG0008993	LOC119553259|XP_037719476.1|DSUP	LOC6544174|XP_001972371.1|DERE
OG0008994	LOC119546835|XP_037709357.1|DSUP	LOC6543098|XP_001970262.1|DERE
