Orthogroup	DSUP.longest_only	DHYD.longest_only
OG0010032	LOC119547380|XP_037710134.1|DSUP	LOC111601187|XP_023173436.1|DHYD
OG0010033	LOC119557982|XP_037726997.1|DSUP	LOC111601640|XP_023174077.1|DHYD
OG0010034	LOC119558034|XP_037727106.1|DSUP	LOC115483082|XP_030079925.1|DHYD
OG0010035	LOC119558040|XP_037727115.1|DSUP	LOC111601636|XP_023174074.1|DHYD
OG0010036	LOC119557852|XP_037726768.1|DSUP	LOC111601620|XP_023174055.2|DHYD
OG0010037	LOC119558056|XP_037727134.1|DSUP	LOC111601627|XP_023174064.2|DHYD
OG0010038	LOC119555902|XP_037723520.1|DSUP	LOC111597368|XP_030079946.1|DHYD
OG0010039	LOC119551588|XP_037716917.1|DSUP	LOC111598023|XP_023168803.2|DHYD
OG0010040	LOC119547878|XP_037710842.1|DSUP	LOC111596357|XP_023166320.1|DHYD
OG0010041	LOC119557172|XP_037725705.1|DSUP	LOC111596717|XP_023166807.1|DHYD
OG0010042	LOC119556642|XP_037724899.1|DSUP	LOC111596572|XP_023166614.1|DHYD
OG0010043	LOC119556571|XP_037724797.1|DSUP	LOC111596573|XP_023166615.1|DHYD
OG0010044	LOC119557614|XP_037726349.1|DSUP	LOC111596753|XP_023166855.1|DHYD
OG0010045	LOC119556423|XP_037724567.1|DSUP	LOC111593626|XP_023162263.1|DHYD
OG0010046	LOC119557519|XP_037726221.1|DSUP	LOC111593627|XP_023162264.1|DHYD
OG0010047	LOC119557033|XP_037725507.1|DSUP	LOC111602874|XP_023175969.1|DHYD
OG0010048	LOC119556069|XP_037723811.1|DSUP	LOC111598121|XP_023168946.1|DHYD
OG0010049	LOC119556328|XP_037724346.1|DSUP	LOC111602870|XP_023175963.1|DHYD
OG0010050	LOC119556327|XP_037724344.1|DSUP	LOC111602877|XP_023175972.2|DHYD
OG0010051	LOC119557782|XP_037726610.1|DSUP	LOC111605643|XP_030079676.1|DHYD
OG0010052	LOC119558917|XP_037728047.1|DSUP	LOC111598137|XP_023168966.1|DHYD
OG0010053	LOC119556999|XP_037725458.1|DSUP	LOC111602057|XP_023174738.2|DHYD
OG0010054	LOC119557763|XP_037726587.1|DSUP	LOC111594980|XP_023164248.2|DHYD
OG0010055	LOC119558276|XP_037727579.1|DSUP	LOC111595006|XP_023164273.1|DHYD
OG0010056	LOC119556389|XP_037724492.1|DSUP	LOC111602843|XP_023175923.2|DHYD
OG0010057	LOC119556275|XP_037724252.1|DSUP	LOC111601890|XP_023174500.2|DHYD
OG0010058	LOC119557616|XP_037726352.1|DSUP	LOC111596473|XP_030079444.1|DHYD
OG0010059	LOC119558247|XP_037727500.1|DSUP	LOC111602848|XP_023175929.2|DHYD
OG0010060	LOC119556251|XP_037724219.1|DSUP	LOC111599853|XP_023171466.2|DHYD
OG0010061	LOC119555409|XP_037722694.1|DSUP	LOC111599498|XP_023170937.2|DHYD
OG0010063	LOC119554388|XP_037721198.1|DSUP	LOC111598488|XP_023169513.2|DHYD
OG0010064	LOC119554692|XP_037721622.1|DSUP	LOC111594863|XP_023164109.1|DHYD
OG0010065	LOC119553553|XP_037719921.1|DSUP	LOC111593085|XP_023161447.2|DHYD
OG0010066	LOC119555488|XP_037722826.1|DSUP	LOC111595274|XP_023164689.1|DHYD
OG0010067	LOC119554220|XP_037720975.1|DSUP	LOC111596970|XP_023167214.1|DHYD
OG0010068	LOC119552579|XP_037718137.1|DSUP	LOC111594381|XP_023163415.2|DHYD
OG0010069	LOC119553742|XP_037720267.1|DSUP	LOC111592749|XP_023160913.1|DHYD
OG0010070	LOC119555695|XP_037723278.1|DSUP	LOC111597462|XP_023167979.2|DHYD
OG0010071	LOC119553245|XP_037719448.1|DSUP	LOC111601712|XP_023174198.1|DHYD
OG0010072	LOC119554089|XP_037720765.1|DSUP	LOC111601740|XP_023174232.2|DHYD
OG0010073	LOC119554974|XP_037722031.1|DSUP	LOC111601692|XP_023174170.2|DHYD
OG0010074	LOC119556587|XP_037724816.1|DSUP	LOC111593395|XP_030079431.1|DHYD
OG0010075	LOC119554302|XP_037721091.1|DSUP	LOC111598468|XP_023169493.1|DHYD
OG0010076	LOC119554825|XP_037721827.1|DSUP	LOC111595076|XP_023164400.1|DHYD
OG0010077	LOC119554568|XP_037721468.1|DSUP	LOC111604675|XP_023178604.2|DHYD
OG0010078	LOC119553977|XP_037720612.1|DSUP	LOC111604691|XP_023178627.1|DHYD
OG0010079	LOC119553828|XP_037720389.1|DSUP	LOC111604696|XP_023178635.2|DHYD
OG0010080	LOC119554581|XP_037721491.1|DSUP	LOC111592832|XP_023161024.2|DHYD
OG0010081	LOC119555389|XP_037722663.1|DSUP	LOC111603739|XP_023177224.2|DHYD
OG0010082	LOC119553955|XP_037720577.1|DSUP	LOC111594859|XP_023164106.1|DHYD
OG0010083	LOC119554760|XP_037721722.1|DSUP	LOC111603339|XP_030081636.1|DHYD
OG0010084	LOC119553858|XP_037720437.1|DSUP	LOC111599850|XP_023171416.2|DHYD
OG0010085	LOC119552616|XP_037718207.1|DSUP	LOC111597556|XP_030081815.1|DHYD
OG0010086	LOC119554860|XP_037721870.1|DSUP	LOC111599857|XP_023171445.1|DHYD
OG0010087	LOC119555567|XP_037722945.1|DSUP	LOC111605733|XP_023180200.1|DHYD
OG0010088	LOC119555040|XP_037722150.1|DSUP	LOC111600947|XP_023173086.2|DHYD
OG0010089	LOC119553510|XP_037719861.1|DSUP	LOC111593121|XP_023161490.2|DHYD
OG0010090	LOC119554532|XP_037721451.1|DSUP	LOC111594134|XP_023163065.2|DHYD
OG0010091	LOC119550317|XP_037714852.1|DSUP	LOC111595927|XP_023165653.1|DHYD
OG0010092	LOC119561795|XP_037731207.1|DSUP	LOC111598610|XP_030081616.1|DHYD
OG0010093	LOC119550780|XP_037715638.1|DSUP	LOC111593918|XP_023162758.2|DHYD
OG0010094	LOC119545717|XP_037707460.1|DSUP	LOC111599950|XP_023171595.2|DHYD
OG0010095	LOC119562868|XP_037731910.1|DSUP	LOC111597167|XP_030080837.1|DHYD
OG0010096	LOC119557646|XP_037726425.1|DSUP	LOC111604619|XP_023178512.2|DHYD
OG0010097	LOC119556897|XP_037725307.1|DSUP	LOC111596562|XP_023166604.2|DHYD
OG0010098	LOC119562747|XP_037731880.1|DSUP	LOC111602264|XP_023175027.2|DHYD
OG0010099	LOC119546187|XP_037708241.1|DSUP	LOC111595770|XP_023165420.2|DHYD
OG0010100	LOC119552862|XP_037718676.1|DSUP	LOC111593108|XP_023161476.2|DHYD
OG0010101	LOC119553020|XP_037719004.1|DSUP	LOC111594914|XP_030079429.1|DHYD
OG0010102	LOC119553598|XP_037719981.1|DSUP	LOC111601000|XP_023173164.2|DHYD
OG0010103	LOC119555041|XP_037722151.1|DSUP	LOC111600946|XP_023173084.2|DHYD
OG0010104	LOC119552506|XP_037718044.1|DSUP	LOC111595268|XP_023164682.1|DHYD
OG0010105	LOC119548278|XP_037711370.1|DSUP	LOC115483704|XP_030081644.1|DHYD
OG0010106	LOC119551661|XP_037717031.1|DSUP	LOC111597968|XP_023168709.2|DHYD
OG0010107	LOC119551900|XP_037717441.1|DSUP	LOC111605284|XP_023179496.2|DHYD
OG0010108	LOC119549967|XP_037714289.1|DSUP	LOC111600765|XP_023172812.2|DHYD
OG0010110	LOC119552883|XP_037718714.1|DSUP	LOC111600461|XP_023172331.2|DHYD
OG0010111	LOC119563263|XP_037732506.1|DSUP	LOC111598072|XP_023168876.2|DHYD
OG0010112	LOC119563477|XP_037732829.1|DSUP	LOC111603244|XP_023176519.2|DHYD
OG0010113	LOC119556535|XP_037724743.1|DSUP	LOC111604672|XP_023178605.1|DHYD
OG0010114	LOC119557322|XP_037725972.1|DSUP	LOC111594172|XP_023163125.1|DHYD
OG0010115	LOC119555901|XP_037723519.1|DSUP	LOC111597364|XP_023167788.2|DHYD
OG0010116	LOC119557747|XP_037726562.1|DSUP	LOC111605149|XP_023179300.2|DHYD
OG0010117	LOC119557521|XP_037726223.1|DSUP	LOC111593630|XP_023162268.1|DHYD
OG0010118	LOC119556515|XP_037724715.1|DSUP	LOC111605289|XP_030079959.1|DHYD
OG0010119	LOC119557123|XP_037725635.1|DSUP	LOC111595000|XP_030081764.1|DHYD
OG0010120	LOC119556134|XP_037723950.1|DSUP	LOC111603096|XP_023176324.1|DHYD
OG0010121	LOC119557440|XP_037726130.1|DSUP	LOC111593017|XP_023161324.2|DHYD
OG0010122	LOC119558022|XP_037727077.1|DSUP	LOC111596757|XP_023166866.1|DHYD
OG0010123	LOC119557115|XP_037725622.1|DSUP	LOC111594904|XP_030078878.1|DHYD, LOC111594903|XP_030078850.1|DHYD
OG0010125	LOC119557657|XP_037726439.1|DSUP	LOC111596531|XP_030079552.1|DHYD
OG0010126	LOC119548606|XP_037711892.1|DSUP	LOC111603963|XP_023177568.2|DHYD
OG0010127	LOC119548031|XP_037711033.1|DSUP	LOC115482920|XP_030079082.1|DHYD, LOC111598799|XP_023169984.2|DHYD
OG0010128	LOC119547887|XP_037710852.1|DSUP	LOC111603978|XP_023177591.2|DHYD
OG0010129	LOC119548532|XP_037711755.1|DSUP	LOC111592627|XP_030079061.1|DHYD
OG0010130	LOC119548007|XP_037711000.1|DSUP	LOC111593762|XP_023162548.1|DHYD
OG0010131	LOC119548183|XP_037711226.1|DSUP	LOC111600354|XP_023172194.1|DHYD
OG0010132	LOC119546083|XP_037708088.1|DSUP	LOC111594754|XP_023163970.2|DHYD
OG0010133	LOC119546086|XP_037708092.1|DSUP	LOC111594719|XP_023163915.2|DHYD
OG0010134	LOC119546207|XP_037708271.1|DSUP	LOC111594795|XP_023164030.1|DHYD
OG0010135	LOC119547088|XP_037709715.1|DSUP	LOC111602211|XP_023174955.2|DHYD
OG0010136	LOC119547390|XP_037710166.1|DSUP	LOC111602255|XP_023175016.1|DHYD
OG0010137	LOC119562613|XP_037731766.1|DSUP	LOC111602305|XP_030079080.1|DHYD
OG0010138	LOC119546062|XP_037708059.1|DSUP	LOC111592053|XP_023159821.2|DHYD
OG0010139	LOC119548083|XP_037711097.1|DSUP	LOC111594792|XP_023164016.2|DHYD
OG0010140	LOC119547545|XP_037710372.1|DSUP	LOC111595577|XP_023165146.1|DHYD
OG0010141	LOC119547924|XP_037710892.1|DSUP	LOC111603534|XP_023176935.1|DHYD
OG0010142	LOC119547819|XP_037710771.1|DSUP	LOC111595853|XP_023165534.1|DHYD
OG0010143	LOC119546695|XP_037709101.1|DSUP	LOC111599462|XP_023170900.1|DHYD
OG0010144	LOC119548866|XP_037712422.1|DSUP	LOC111594943|XP_023164205.2|DHYD
OG0010145	LOC119547658|XP_037710534.1|DSUP	LOC111599201|XP_023170560.1|DHYD
OG0010146	LOC119548809|XP_037712322.1|DSUP	LOC111599211|XP_023170576.1|DHYD
OG0010147	LOC119546967|XP_037709541.1|DSUP	LOC111602167|XP_023174893.1|DHYD
OG0010148	LOC119548785|XP_037712278.1|DSUP	LOC111594176|XP_030080526.1|DHYD
OG0010149	LOC119547800|XP_037710745.1|DSUP	LOC111596322|XP_023166256.2|DHYD
OG0010150	LOC119547673|XP_037710559.1|DSUP	LOC111600590|XP_023172549.1|DHYD
OG0010151	LOC119548521|XP_037711740.1|DSUP	LOC111603860|XP_023177435.1|DHYD
OG0010152	LOC119547623|XP_037710477.1|DSUP	LOC111591963|XP_023159674.2|DHYD
OG0010153	LOC119547325|XP_037710054.1|DSUP	LOC111601156|XP_023173400.1|DHYD
OG0010154	LOC119547404|XP_037710181.1|DSUP	LOC111601146|XP_023173381.1|DHYD
OG0010155	LOC119547861|XP_037710821.1|DSUP	LOC115483207|XP_030080331.1|DHYD
OG0010156	LOC119553471|XP_037719807.1|DSUP	LOC111599820|XP_023171376.2|DHYD
OG0010157	LOC119554647|XP_037721576.1|DSUP	LOC111599805|XP_023171355.2|DHYD, LOC115483182|XP_030080200.1|DHYD
OG0010158	LOC119554546|XP_037721435.1|DSUP	LOC111597510|XP_023168046.1|DHYD
OG0010159	LOC119552852|XP_037718655.1|DSUP	LOC111599602|XP_023171060.1|DHYD
OG0010160	LOC119553693|XP_037720176.1|DSUP	LOC111604497|XP_030081150.1|DHYD
OG0010161	LOC119554079|XP_037720751.1|DSUP	LOC111604702|XP_023178643.1|DHYD
OG0010163	LOC119554952|XP_037722000.1|DSUP	LOC111596020|XP_023165813.2|DHYD
OG0010164	LOC119554274|XP_037721054.1|DSUP	LOC111604768|XP_023178734.1|DHYD
OG0010165	LOC119554253|XP_037721018.1|DSUP	LOC111598065|XP_023168866.2|DHYD
OG0010166	LOC119552887|XP_037718722.1|DSUP	LOC111598884|XP_023170118.2|DHYD
OG0010167	LOC119555359|XP_037722625.1|DSUP	LOC111595670|XP_023165262.2|DHYD
OG0010169	LOC119555078|XP_037722219.1|DSUP	LOC115483725|XP_030081768.1|DHYD
OG0010170	LOC119553765|XP_037720300.1|DSUP	LOC111599247|XP_023170616.2|DHYD
OG0010171	LOC119553815|XP_037720363.1|DSUP	LOC111599251|XP_023170619.1|DHYD
OG0010172	LOC119554449|XP_037721288.1|DSUP	LOC111595067|XP_023164392.2|DHYD
OG0010173	LOC119550090|XP_037714498.1|DSUP	LOC111592468|XP_023160443.2|DHYD
OG0010174	LOC119551115|XP_037716224.1|DSUP	LOC111601255|XP_023173528.1|DHYD
OG0010175	LOC119550678|XP_037715465.1|DSUP	LOC111601241|XP_023173507.2|DHYD
OG0010176	LOC119551487|XP_037716778.1|DSUP	LOC111601263|XP_023173538.1|DHYD
OG0010177	LOC119550046|XP_037714427.1|DSUP	LOC111593721|XP_023162460.2|DHYD
OG0010178	LOC119551078|XP_037716169.1|DSUP	LOC111594126|XP_023163052.2|DHYD
OG0010179	LOC119552601|XP_037718190.1|DSUP	LOC111604464|XP_023178314.2|DHYD
OG0010180	LOC119554378|XP_037721187.1|DSUP	LOC111592282|XP_023160152.2|DHYD
OG0010181	LOC119553641|XP_037720047.1|DSUP	LOC111599230|XP_023170596.2|DHYD
OG0010182	LOC119551287|XP_037716485.1|DSUP	LOC111602088|XP_023174790.2|DHYD
OG0010183	LOC119550579|XP_037715299.1|DSUP	LOC111602089|XP_023174791.1|DHYD
OG0010184	LOC119551651|XP_037717015.1|DSUP	LOC111600771|XP_023172817.1|DHYD
OG0010185	LOC119550303|XP_037714831.1|DSUP	LOC111600772|XP_023172820.2|DHYD
OG0010186	LOC119553630|XP_037720028.1|DSUP	LOC111604324|XP_023178146.1|DHYD
OG0010187	LOC119549952|XP_037714264.1|DSUP	LOC111593186|XP_023161566.2|DHYD
OG0010188	LOC119550436|XP_037715035.1|DSUP	LOC111605218|XP_023179408.1|DHYD
OG0010189	LOC119551407|XP_037716672.1|DSUP	LOC111605212|XP_023179404.1|DHYD
OG0010190	LOC119551535|XP_037716853.1|DSUP	LOC111605268|XP_023179479.1|DHYD
OG0010191	LOC119550246|XP_037714748.1|DSUP	LOC111605276|XP_023179488.1|DHYD
OG0010192	LOC119550853|XP_037715750.1|DSUP	LOC111597719|XP_023168326.1|DHYD
OG0010193	LOC119549976|XP_037714303.1|DSUP	LOC111599914|XP_023171510.1|DHYD
OG0010194	LOC119554091|XP_037720767.1|DSUP	LOC111593120|XP_023161489.1|DHYD
OG0010195	LOC119554023|XP_037720667.1|DSUP	LOC111593129|XP_023161499.2|DHYD
OG0010196	LOC119552014|XP_037717676.1|DSUP	LOC111593901|XP_023162739.2|DHYD
OG0010197	LOC119551467|XP_037716748.1|DSUP	LOC111595724|XP_023165343.2|DHYD
OG0010198	LOC119551036|XP_037716073.1|DSUP	LOC111600566|XP_023172518.1|DHYD
OG0010199	LOC119551117|XP_037716228.1|DSUP	LOC111597021|XP_023167298.1|DHYD
OG0010200	LOC119549946|XP_037714255.1|DSUP	LOC111595411|XP_023164891.2|DHYD
OG0010201	LOC119551271|XP_037716459.1|DSUP	LOC111594322|XP_023163334.1|DHYD
OG0010202	LOC119550191|XP_037714660.1|DSUP	LOC111597040|XP_030081972.1|DHYD
OG0010203	LOC119551931|XP_037717510.1|DSUP	LOC111592515|XP_023160527.2|DHYD
OG0010204	LOC119550909|XP_037715826.1|DSUP	LOC111602571|XP_023175495.2|DHYD
OG0010205	LOC119551136|XP_037716254.1|DSUP	LOC111596990|XP_023167249.1|DHYD
OG0010206	LOC119551138|XP_037716256.1|DSUP	LOC111597106|XP_023167416.1|DHYD
OG0010207	LOC119550175|XP_037714638.1|DSUP	LOC111592192|XP_023160026.2|DHYD
OG0010208	LOC119549177|XP_037712906.1|DSUP	LOC115483801|XP_030081974.1|DHYD
OG0010209	LOC119549178|XP_037712907.1|DSUP	LOC111592205|XP_023160040.2|DHYD
OG0010210	LOC119551372|XP_037716622.1|DSUP	LOC111592117|XP_023159916.1|DHYD
OG0010211	LOC119551991|XP_037717640.1|DSUP	LOC111592108|XP_023159907.1|DHYD
OG0010212	LOC119551119|XP_037716231.1|DSUP	LOC111597076|XP_023167374.1|DHYD
OG0010213	LOC119550685|XP_037715476.1|DSUP	LOC111597086|XP_023167389.2|DHYD
OG0010214	LOC119549297|XP_037713181.1|DSUP	LOC111597010|XP_023167282.1|DHYD
OG0010215	LOC119551492|XP_037716787.1|DSUP	LOC115482763|XP_030078552.1|DHYD
OG0010216	LOC119550745|XP_037715593.1|DSUP	LOC111593353|XP_023161837.1|DHYD
OG0010217	LOC119550792|XP_037715652.1|DSUP	LOC111593716|XP_023162455.2|DHYD
OG0010218	LOC119550447|XP_037715051.1|DSUP	LOC111593182|XP_030082014.1|DHYD
OG0010219	LOC119550697|XP_037715491.1|DSUP	LOC111594290|XP_023163302.1|DHYD
OG0010220	LOC119551977|XP_037717619.1|DSUP	LOC111593971|XP_023162833.2|DHYD
OG0010221	LOC119551975|XP_037717617.1|DSUP	LOC111594000|XP_023162865.2|DHYD
OG0010222	LOC119549372|XP_037713335.1|DSUP	LOC111595040|XP_023164337.1|DHYD
OG0010223	LOC119549370|XP_037713331.1|DSUP	LOC111594631|XP_023163795.1|DHYD
OG0010224	LOC119550408|XP_037714995.1|DSUP	LOC111595407|XP_023164888.2|DHYD
OG0010225	LOC119557423|XP_037726106.1|DSUP	LOC111604573|XP_023178443.2|DHYD
OG0010226	LOC119560462|XP_037729850.1|DSUP	LOC111603442|XP_023176797.2|DHYD
OG0010227	LOC119559807|XP_037728819.1|DSUP	LOC111604934|XP_023178973.1|DHYD
OG0010228	LOC119560330|XP_037729648.1|DSUP	LOC111601389|XP_023173699.2|DHYD
OG0010229	LOC119560448|XP_037729822.1|DSUP	LOC111603642|XP_023177088.2|DHYD
OG0010230	LOC119560526|XP_037729930.1|DSUP	LOC111603599|XP_023177026.2|DHYD
OG0010231	LOC119560579|XP_037730034.1|DSUP	LOC111603269|XP_023176549.2|DHYD
OG0010232	LOC119550552|XP_037715261.1|DSUP	LOC111605591|XP_023179963.1|DHYD
OG0010233	LOC119559916|XP_037729021.1|DSUP	LOC111600039|XP_023171734.2|DHYD
OG0010234	LOC119560725|XP_037730270.1|DSUP	LOC111594547|XP_023163667.1|DHYD
OG0010235	LOC119553111|XP_037719219.1|DSUP	LOC111592688|XP_023160823.2|DHYD
OG0010236	LOC119554063|XP_037720736.1|DSUP	LOC111597819|XP_023168476.1|DHYD
OG0010237	LOC119560340|XP_037729664.1|DSUP	LOC111601523|XP_023173907.1|DHYD
OG0010238	LOC119563373|XP_037732652.1|DSUP	LOC111604986|XP_023179050.2|DHYD
OG0010239	LOC119560900|XP_037730525.1|DSUP	LOC111597866|XP_023168557.1|DHYD
OG0010240	LOC119548322|XP_037711431.1|DSUP	LOC111597860|XP_023168550.1|DHYD
OG0010241	LOC119560054|XP_037729288.1|DSUP	LOC111598318|XP_023169283.1|DHYD
OG0010242	LOC119557127|XP_037725642.1|DSUP	LOC111596402|XP_023166376.2|DHYD
OG0010243	LOC119557934|XP_037726877.1|DSUP	LOC111597157|XP_023167480.2|DHYD
OG0010244	LOC119553444|XP_037719766.1|DSUP	LOC111594496|XP_023163575.2|DHYD
OG0010245	LOC119560907|XP_037730538.1|DSUP	LOC111599603|XP_023171057.1|DHYD
OG0010246	LOC119560600|XP_037730056.1|DSUP	LOC111605566|XP_023179908.1|DHYD
OG0010247	LOC119556400|XP_037724509.1|DSUP	LOC111605497|XP_023179815.2|DHYD
OG0010248	LOC119546459|XP_037708670.1|DSUP	LOC111601440|XP_023173784.1|DHYD
OG0010249	LOC119556026|XP_037723736.1|DSUP	LOC111592011|XP_023159767.1|DHYD
OG0010250	LOC119546752|XP_037709202.1|DSUP	LOC111594532|XP_023163637.2|DHYD
OG0010251	LOC119559781|XP_037728791.1|DSUP	LOC111600671|XP_023172687.2|DHYD
OG0010253	LOC119551173|XP_037716299.1|DSUP	LOC111603833|XP_023177365.1|DHYD
OG0010254	LOC119558633|XP_037727966.1|DSUP, LOC119549469|XP_037713499.1|DSUP, LOC119558714|XP_037727984.1|DSUP	LOC111603811|XP_023177335.2|DHYD
OG0010256	LOC119559048|XP_037728107.1|DSUP, LOC119558391|XP_037727847.1|DSUP	LOC111605500|XP_023179817.1|DHYD
OG0010258	LOC119554424|XP_037721245.1|DSUP	LOC111604407|XP_023178229.1|DHYD
OG0010259	LOC119554661|XP_037721591.1|DSUP	LOC115483184|XP_030080213.1|DHYD, LOC111599804|XP_023171354.2|DHYD, LOC115483179|XP_030080197.1|DHYD
OG0010260	LOC119547156|XP_037709805.1|DSUP	LOC111600355|XP_023172195.2|DHYD
OG0010275	LOC119560519|XP_037729921.1|DSUP	LOC111594419|XP_023163475.2|DHYD
OG0010277	LOC119562887|XP_037731931.1|DSUP	LOC111603661|XP_023177112.1|DHYD
OG0010279	LOC119560466|XP_037729857.1|DSUP	LOC111594537|XP_023163646.2|DHYD
OG0010280	LOC119557992|XP_037727020.1|DSUP	LOC111600186|XP_023171960.1|DHYD
OG0010281	LOC119552746|XP_037718462.1|DSUP	LOC111597455|XP_023167970.2|DHYD
OG0010282	LOC119550514|XP_037715152.1|DSUP	LOC111595900|XP_023165608.2|DHYD
OG0010283	LOC119562951|XP_037732052.1|DSUP	LOC111602956|XP_023176096.1|DHYD
OG0010284	LOC119563039|XP_037732170.1|DSUP	LOC111603242|XP_023176516.1|DHYD
OG0010285	LOC119545718|XP_037707461.1|DSUP	LOC111599960|XP_023171609.2|DHYD
OG0010287	LOC119560176|XP_037729464.1|DSUP	LOC111603623|XP_023177061.1|DHYD
OG0010288	LOC119560399|XP_037729755.1|DSUP	LOC111602663|XP_023175615.1|DHYD
OG0010289	LOC119558844|XP_037728025.1|DSUP	LOC111595930|XP_023165660.2|DHYD
OG0010290	LOC119551332|XP_037716563.1|DSUP	LOC111593677|XP_023162337.1|DHYD
OG0010292	LOC119556578|XP_037724809.1|DSUP	LOC115483350|XP_030080766.1|DHYD
OG0010293	LOC119548377|XP_037711523.1|DSUP	LOC111595504|XP_023165044.2|DHYD
OG0010294	LOC119546532|XP_037708800.1|DSUP	LOC111594298|XP_030081062.1|DHYD
OG0010295	LOC119547150|XP_037709797.1|DSUP	LOC111602290|XP_023175058.2|DHYD
OG0010296	LOC119550654|XP_037715424.1|DSUP	LOC111593308|XP_023161769.2|DHYD
OG0010298	LOC119551767|XP_037717222.1|DSUP	LOC111600701|XP_023172723.2|DHYD
OG0010299	LOC119549591|XP_037713678.1|DSUP	LOC111599926|XP_023171541.1|DHYD
OG0010300	LOC119551953|XP_037717576.1|DSUP	LOC111605277|XP_023179489.1|DHYD
OG0010301	LOC119560157|XP_037729440.1|DSUP	LOC111592390|XP_023160334.2|DHYD
OG0010302	LOC119549296|XP_037713180.1|DSUP	LOC111598020|XP_023168800.2|DHYD
OG0010303	LOC119550195|XP_037714667.1|DSUP	LOC111600015|XP_023171688.2|DHYD
OG0010304	LOC119557268|XP_037725882.1|DSUP	LOC111604746|XP_023178690.2|DHYD
OG0010305	LOC119555933|XP_037723561.1|DSUP	LOC111605333|XP_023179569.1|DHYD
OG0010306	LOC119556619|XP_037724867.1|DSUP	LOC111596537|XP_023166576.1|DHYD
OG0010308	LOC119557872|XP_037726799.1|DSUP	LOC111597434|XP_023167910.1|DHYD
OG0010309	LOC119554663|XP_037721593.1|DSUP	LOC111601556|XP_023173966.2|DHYD
OG0010310	LOC119557236|XP_037725848.1|DSUP	LOC111600336|XP_023172209.2|DHYD
OG0010311	LOC119557744|XP_037726558.1|DSUP	LOC111595951|XP_023165689.2|DHYD
OG0010312	LOC119555982|XP_037723638.1|DSUP	LOC111595363|XP_030079939.1|DHYD
OG0010313	LOC119553906|XP_037720505.1|DSUP	LOC111593127|XP_023161497.2|DHYD
OG0010314	LOC119557906|XP_037726840.1|DSUP	LOC111597599|XP_023168171.2|DHYD
OG0010315	LOC119556691|XP_037725014.1|DSUP	LOC111596577|XP_023166618.2|DHYD
OG0010317	LOC119558053|XP_037727131.1|DSUP	LOC111593495|XP_030079408.1|DHYD
OG0010318	LOC119558175|XP_037727369.1|DSUP	LOC111593429|XP_023161941.2|DHYD
OG0010320	LOC119557742|XP_037726556.1|DSUP	LOC111605490|XP_023179808.2|DHYD
OG0010321	LOC119555269|XP_037722501.1|DSUP	LOC111591939|XP_030079620.1|DHYD
OG0010323	LOC119552599|XP_037718184.1|DSUP	LOC111601465|XP_023173815.1|DHYD
OG0010326	LOC119555280|XP_037722511.1|DSUP	LOC111596863|XP_023167072.2|DHYD
OG0010327	LOC119552547|XP_037718094.1|DSUP	LOC111601677|XP_023174144.2|DHYD
OG0010328	LOC119554637|XP_037721562.1|DSUP	LOC111604709|XP_023178650.1|DHYD
OG0010329	LOC119554290|XP_037721075.1|DSUP	LOC111604695|XP_023178634.2|DHYD
OG0010330	LOC119553910|XP_037720514.1|DSUP	LOC111599269|XP_023170636.1|DHYD
OG0010332	LOC119558227|XP_037727473.1|DSUP	LOC111591882|XP_023159551.2|DHYD
OG0010333	LOC119547705|XP_037710608.1|DSUP	LOC111592638|XP_023160750.1|DHYD
OG0010334	LOC119548689|XP_037712079.1|DSUP	LOC111603790|XP_023177309.1|DHYD
OG0010335	LOC119556980|XP_037725427.1|DSUP	LOC111596541|XP_023166581.2|DHYD
OG0010337	LOC119556458|XP_037724632.1|DSUP	LOC111593512|XP_023162067.1|DHYD
OG0010338	LOC119557937|XP_037726874.1|DSUP	LOC111596726|XP_023166823.1|DHYD
OG0010339	LOC119559199|XP_037728195.1|DSUP	LOC111594168|XP_023163122.1|DHYD
OG0010340	LOC119557596|XP_037726326.1|DSUP	LOC111592982|XP_023161247.1|DHYD
OG0010341	LOC119557595|XP_037726325.1|DSUP	LOC111592981|XP_023161245.1|DHYD
OG0010342	LOC119556854|XP_037725254.1|DSUP	LOC111591904|XP_030079557.1|DHYD
OG0010343	LOC119559979|XP_037729150.1|DSUP	LOC111596714|XP_023166803.1|DHYD
OG0010344	LOC119557212|XP_037725795.1|DSUP	LOC111598858|XP_023170067.2|DHYD
OG0010345	LOC119556103|XP_037723900.1|DSUP	LOC111598187|XP_023169054.2|DHYD
OG0010346	LOC119557421|XP_037726101.1|DSUP	LOC111605148|XP_023179299.2|DHYD
OG0010347	LOC119555905|XP_037723523.1|DSUP	LOC115482973|XP_030079430.1|DHYD, LOC111593398|XP_030079423.1|DHYD
OG0010349	LOC119556826|XP_037725210.1|DSUP	LOC111593813|XP_023162650.2|DHYD
OG0010350	LOC119557164|XP_037725692.1|DSUP	LOC111605653|XP_030079675.1|DHYD
OG0010351	LOC119556942|XP_037725362.1|DSUP	LOC111605457|XP_023179747.1|DHYD
OG0010352	LOC119558055|XP_037727133.1|DSUP	LOC111594247|XP_023163226.1|DHYD
OG0010353	LOC119556722|XP_037725048.1|DSUP	LOC115483724|XP_030081767.1|DHYD
OG0010354	LOC119556410|XP_037724534.1|DSUP	LOC111601644|XP_023174091.1|DHYD
