Orthogroup	DSUP.longest_only	DPER.longest_only
OG0008912	LOC119560471|XP_037729859.1|DSUP	LOC113564907|XP_026840039.1|DPER
OG0008913	LOC119559917|XP_037729027.1|DSUP	LOC113567365|XP_026850746.1|DPER
OG0008914	LOC119560587|XP_037730041.1|DSUP	LOC6587289|XP_002013671.1|DPER
OG0008915	LOC119560145|XP_037729427.1|DSUP	LOC6591440|XP_002016963.1|DPER
OG0008916	LOC119547769|XP_037710706.1|DSUP	LOC6589174|XP_026844926.1|DPER
OG0008917	LOC119548295|XP_037711390.1|DSUP	LOC6589186|XP_002015010.2|DPER
OG0008919	LOC119546560|XP_037708855.1|DSUP	LOC6589672|XP_026844270.1|DPER
OG0008920	LOC119554357|XP_037721152.1|DSUP	LOC6597064|XP_002022189.1|DPER
OG0008921	LOC119547679|XP_037710567.1|DSUP	LOC6593983|XP_002019025.1|DPER
OG0008922	LOC119555117|XP_037722269.1|DSUP, LOC119546281|XP_037708387.1|DSUP	LOC6593798|XP_002018718.2|DPER
OG0008923	LOC119551836|XP_037717334.1|DSUP	LOC6590070|XP_026841896.1|DPER
OG0008924	LOC119550157|XP_037714597.1|DSUP	LOC6592482|XP_026842713.1|DPER
OG0008925	LOC119551940|XP_037717529.1|DSUP	LOC6592324|XP_002018558.1|DPER
OG0008926	LOC119552134|XP_037717852.1|DSUP	LOC6600837|XP_002025931.1|DPER
OG0008927	LOC119551628|XP_037716978.1|DSUP	LOC6601298|XP_026841150.1|DPER
OG0008928	LOC119550663|XP_037715437.1|DSUP, LOC119551007|XP_037715989.1|DSUP	LOC6591141|XP_002015564.1|DPER
OG0008929	LOC119552078|XP_037717782.1|DSUP	LOC6590491|XP_002015760.1|DPER
OG0008930	LOC119560876|XP_037730479.1|DSUP	LOC6588666|XP_002013615.1|DPER
OG0008931	LOC119550269|XP_037714776.1|DSUP	LOC6592788|XP_002018439.1|DPER
OG0008932	LOC119551188|XP_037716318.1|DSUP	LOC6592280|XP_002018421.1|DPER
OG0008933	LOC119551283|XP_037716477.1|DSUP	LOC6593011|XP_002018463.1|DPER
OG0008934	LOC119553448|XP_037719772.1|DSUP, LOC119553447|XP_037719765.1|DSUP	LOC6597195|XP_002022340.1|DPER
OG0008935	LOC119550477|XP_037715093.1|DSUP	LOC6590903|XP_026840788.1|DPER
OG0008936	LOC119551196|XP_037716326.1|DSUP	LOC6590204|XP_026841308.1|DPER
OG0008937	LOC119549980|XP_037714307.1|DSUP	LOC6592204|XP_026841301.1|DPER
OG0008938	LOC119551986|XP_037717635.1|DSUP	LOC6592760|XP_002017878.1|DPER
OG0008939	LOC119559123|XP_037728128.1|DSUP, LOC119550095|XP_037714502.1|DSUP	LOC6589952|XP_026841785.1|DPER
OG0008940	LOC119549216|XP_037713003.1|DSUP	LOC6601620|XP_026841466.1|DPER
OG0008941	LOC119557654|XP_037726436.1|DSUP	LOC6597545|XP_026848949.1|DPER
OG0008942	LOC119557016|XP_037725477.1|DSUP	LOC6598587|XP_026846286.1|DPER, LOC113566146|XP_026846285.1|DPER, LOC6604420|XP_026846347.1|DPER
OG0008943	LOC119557875|XP_037726804.1|DSUP	LOC6599904|XP_002025017.1|DPER
OG0008944	LOC119557824|XP_037726710.1|DSUP	LOC6600397|XP_026848418.1|DPER
OG0008945	LOC119556333|XP_037724352.1|DSUP	LOC6596861|XP_026845990.1|DPER
OG0008946	LOC119556497|XP_037724685.1|DSUP	LOC6598284|XP_002023307.2|DPER
OG0008947	LOC119557420|XP_037726100.1|DSUP	LOC6596680|XP_026845953.1|DPER
OG0008948	LOC119556446|XP_037724612.1|DSUP	LOC6596850|XP_026845917.1|DPER
OG0008949	LOC119553428|XP_037719739.1|DSUP	LOC6599467|XP_002024616.1|DPER
OG0008950	LOC119557356|XP_037726021.1|DSUP	LOC6598581|XP_002023644.1|DPER
OG0008951	LOC119554184|XP_037720906.1|DSUP	LOC6599769|XP_026847392.1|DPER
OG0008952	LOC119556771|XP_037725124.1|DSUP	LOC6598501|XP_002023589.1|DPER
OG0008953	LOC119553870|XP_037720451.1|DSUP	LOC6596144|XP_026845568.1|DPER
OG0008955	LOC119554100|XP_037720777.1|DSUP	LOC6595950|XP_002021078.1|DPER
OG0008956	LOC119551242|XP_037716414.1|DSUP	LOC6600644|XP_002025654.2|DPER
OG0008957	LOC119554349|XP_037721143.1|DSUP, LOC119552526|XP_037718073.1|DSUP	LOC113565986|XP_026845372.1|DPER
OG0008958	LOC119552994|XP_037718940.1|DSUP	LOC6595770|XP_002021351.2|DPER
OG0008959	LOC119554286|XP_037721071.1|DSUP	LOC6596027|XP_002021026.1|DPER
OG0008960	LOC119552791|XP_037718546.1|DSUP	LOC6595936|XP_026845554.1|DPER
OG0008961	LOC119547776|XP_037710716.1|DSUP	LOC6589352|XP_002014803.2|DPER, LOC6589353|XP_002014804.2|DPER
OG0008962	LOC119557028|XP_037725500.1|DSUP	LOC6598162|XP_002023449.1|DPER, LOC6594855|XP_002020063.1|DPER
OG0008963	LOC119558384|XP_037727839.1|DSUP	LOC6598448|XP_026848703.1|DPER, LOC6598449|XP_002023576.1|DPER
OG0008964	LOC119557227|XP_037725837.1|DSUP	LOC6596728|XP_002021944.1|DPER
OG0008965	LOC119547081|XP_037709704.1|DSUP	LOC6589016|XP_026844898.1|DPER
OG0008966	LOC119547472|XP_037710286.1|DSUP, LOC119548045|XP_037711051.1|DSUP	LOC6602441|XP_002027476.1|DPER
OG0008968	LOC119546908|XP_037709461.1|DSUP	LOC6595692|XP_002020718.1|DPER
OG0008969	LOC119547760|XP_037710694.1|DSUP	LOC6595628|XP_002020702.2|DPER
OG0008970	LOC119547308|XP_037710034.1|DSUP	LOC6595681|XP_002020707.1|DPER, LOC6595627|XP_002020701.1|DPER
OG0008971	LOC119553998|XP_037720633.1|DSUP	LOC6596321|XP_002021459.1|DPER, LOC113566724|XP_026849424.1|DPER
OG0008972	LOC119553773|XP_037720308.1|DSUP	LOC6601649|XP_026847621.1|DPER
OG0008973	LOC119553873|XP_037720458.1|DSUP, LOC119553495|XP_037719832.1|DSUP	LOC6597051|XP_026845609.1|DPER
OG0008974	LOC119546631|XP_037709002.1|DSUP	LOC6595008|XP_002020465.1|DPER
OG0008976	LOC119553772|XP_037720307.1|DSUP, LOC119553050|XP_037719089.1|DSUP	LOC113566470|XP_026847972.1|DPER
OG0008977	LOC119548608|XP_037711896.1|DSUP	LOC6593622|XP_002019090.1|DPER, LOC6596265|XP_026843230.1|DPER
OG0008978	LOC119562563|XP_037731695.1|DSUP	LOC6602149|XP_002027096.1|DPER
OG0008979	LOC119546928|XP_037709492.1|DSUP	LOC6593482|XP_002018921.1|DPER, LOC6593834|XP_002018913.2|DPER
OG0008983	LOC119551024|XP_037716008.1|DSUP	LOC6591046|XP_002016557.2|DPER
OG0008985	LOC119553227|XP_037719423.1|DSUP	LOC6599814|XP_002024914.1|DPER
OG0008986	LOC119560170|XP_037729457.1|DSUP	LOC6591969|XP_002017013.2|DPER
OG0008987	LOC119548842|XP_037712388.1|DSUP	LOC6596515|XP_002021510.1|DPER
OG0008988	LOC119558414|XP_037727875.1|DSUP, LOC119560161|XP_037729445.1|DSUP	LOC6588633|XP_002013600.2|DPER
OG0008989	LOC119556855|XP_037725255.1|DSUP	LOC6598582|XP_002023645.2|DPER
OG0008990	LOC119553603|XP_037719989.1|DSUP	LOC113566322|XP_026847267.1|DPER
OG0008991	LOC119560018|XP_037729234.1|DSUP	LOC113565742|XP_026844581.1|DPER
OG0008992	LOC119559286|XP_037728291.1|DSUP, LOC119563339|XP_037732614.1|DSUP	LOC6592004|XP_002016730.2|DPER
OG0008993	LOC119553259|XP_037719476.1|DSUP	LOC6598873|XP_026847800.1|DPER
OG0008994	LOC119546835|XP_037709357.1|DSUP	LOC6588763|XP_002014848.1|DPER
OG0008995	LOC119551465|XP_037716746.1|DSUP	LOC6601325|XP_002026376.1|DPER
OG0008996	LOC119557938|XP_037726878.1|DSUP	LOC6597700|XP_002022881.1|DPER
OG0008997	LOC119557090|XP_037725577.1|DSUP	LOC6598152|XP_002023489.1|DPER
OG0008999	LOC119556887|XP_037725293.1|DSUP	LOC6597471|XP_026849280.1|DPER
OG0009000	LOC119557841|XP_037726747.1|DSUP	LOC6596907|XP_002021868.2|DPER
OG0009001	LOC119546309|XP_037708433.1|DSUP	LOC6597974|XP_002023112.1|DPER
OG0009002	LOC119559745|XP_037728732.1|DSUP	LOC113565461|XP_026843317.1|DPER
OG0009003	LOC119553477|XP_037719815.1|DSUP	LOC6596800|XP_002021880.1|DPER
OG0009004	LOC119551280|XP_037716474.1|DSUP	LOC6593010|XP_002018462.1|DPER
OG0009005	LOC119548830|XP_037712376.1|DSUP	LOC6602239|XP_002027269.1|DPER
OG0009006	LOC119547792|XP_037710738.1|DSUP	LOC6595075|XP_002020339.1|DPER
OG0009007	LOC119554417|XP_037721234.1|DSUP	LOC6602999|XP_002028026.1|DPER
OG0009008	LOC119561034|XP_037730789.1|DSUP	LOC6594525|XP_002019467.1|DPER
OG0009009	LOC119552927|XP_037718798.1|DSUP	LOC6603309|XP_026849880.1|DPER
OG0009010	LOC119553062|XP_037719116.1|DSUP	LOC6601209|XP_026848068.1|DPER
OG0009011	LOC119554512|XP_037721382.1|DSUP	LOC6601890|XP_026849384.1|DPER
OG0009012	LOC119551411|XP_037716678.1|DSUP	LOC6593207|XP_002018036.1|DPER
OG0009013	LOC119556203|XP_037724087.1|DSUP	LOC6600221|XP_002025219.1|DPER
OG0009014	LOC119554578|XP_037721486.1|DSUP	LOC6599715|XP_002024900.2|DPER
OG0009015	LOC119553586|XP_037719965.1|DSUP	LOC6597139|XP_002022327.1|DPER
OG0009016	LOC119553577|XP_037719953.1|DSUP	LOC6599850|XP_002024999.1|DPER
OG0009017	LOC119548024|XP_037711025.1|DSUP	LOC6603377|XP_002028363.1|DPER
OG0009018	LOC119549116|XP_037712838.1|DSUP	LOC6602014|XP_002027042.1|DPER
OG0009019	LOC119562996|XP_037732109.1|DSUP	LOC6602009|XP_026846887.1|DPER
OG0009020	LOC119556034|XP_037723750.1|DSUP	LOC6588495|XP_026850274.1|DPER
OG0009021	LOC119560593|XP_037730046.1|DSUP	LOC6591980|XP_002017024.1|DPER
OG0009022	LOC119551781|XP_037717240.1|DSUP	LOC6587389|XP_002013864.1|DPER
OG0009023	LOC119554493|XP_037721357.1|DSUP	LOC6587710|XP_002014072.1|DPER
OG0009024	LOC119549610|XP_037713713.1|DSUP	LOC6595278|XP_026850609.1|DPER
OG0009025	LOC119561044|XP_037730800.1|DSUP	LOC6598723|XP_002023870.1|DPER
OG0009026	LOC119562498|XP_037731637.1|DSUP	LOC6587220|XP_002013513.2|DPER
OG0009027	LOC119549152|XP_037712863.1|DSUP	LOC113565046|XP_026840968.1|DPER
OG0009028	LOC119552512|XP_037718057.1|DSUP	LOC6599776|XP_002024863.1|DPER
OG0009029	LOC119562718|XP_037731836.1|DSUP	LOC6589742|XP_002014240.2|DPER
OG0009030	LOC119547489|XP_037710306.1|DSUP	LOC6595526|XP_002020661.2|DPER
OG0009031	LOC119559935|XP_037729071.1|DSUP	LOC6594193|XP_002019501.1|DPER
OG0009032	LOC119559936|XP_037729072.1|DSUP	LOC6594192|XP_002019500.1|DPER
OG0009033	LOC119547890|XP_037710855.1|DSUP	LOC6602245|XP_002027275.1|DPER
OG0009034	LOC119547979|XP_037710960.1|DSUP	LOC6596402|XP_002021587.1|DPER
OG0009035	LOC119548415|XP_037711585.1|DSUP	LOC6588677|XP_002014472.1|DPER
OG0009036	LOC119550230|XP_037714724.1|DSUP	LOC6593035|XP_002017712.2|DPER
OG0009037	LOC119546544|XP_037708821.1|DSUP	LOC6588856|XP_002015086.2|DPER
OG0009038	LOC119557685|XP_037726487.1|DSUP	LOC6587792|XP_002012964.1|DPER
OG0009039	LOC119562949|XP_037732049.1|DSUP	LOC6591901|XP_026840255.1|DPER
OG0009040	LOC119549604|XP_037713695.1|DSUP	LOC6590730|XP_026842906.1|DPER
OG0009041	LOC119559847|XP_037728879.1|DSUP	LOC6587988|XP_002012848.1|DPER
OG0009042	LOC119548138|XP_037711164.1|DSUP	LOC6589166|XP_002015023.1|DPER
OG0009043	LOC119548239|XP_037711306.1|DSUP	LOC6593296|XP_002019187.1|DPER
OG0009044	LOC119548835|XP_037712382.1|DSUP	LOC6596512|XP_002021507.1|DPER
OG0009045	LOC119559980|XP_037729152.1|DSUP	LOC6592032|XP_026851190.1|DPER
OG0009046	LOC119552554|XP_037718102.1|DSUP	LOC6602194|XP_026848033.1|DPER
OG0009047	LOC119551605|XP_037716936.1|DSUP	LOC6590882|XP_026841506.1|DPER
OG0009048	LOC119546682|XP_037709078.1|DSUP	LOC6593824|XP_002018903.1|DPER
OG0009049	LOC119554678|XP_037721611.1|DSUP	LOC6594220|XP_002019455.1|DPER
OG0009050	LOC119548695|XP_037712086.1|DSUP	LOC6597998|XP_002023223.1|DPER
OG0009051	LOC119550026|XP_037714377.1|DSUP	LOC6593166|XP_002018180.2|DPER
OG0009052	LOC119560047|XP_037729281.1|DSUP	LOC6594165|XP_002019574.2|DPER
OG0009053	LOC119550718|XP_037715545.1|DSUP	LOC6592120|XP_026850740.1|DPER
OG0009054	LOC119558516|XP_037727945.1|DSUP	LOC6591875|XP_026845013.1|DPER
OG0009055	LOC119548598|XP_037711883.1|DSUP	LOC6598064|XP_026843865.1|DPER
OG0009056	LOC119546330|XP_037708458.1|DSUP	LOC6593417|XP_002019123.2|DPER
OG0009057	LOC119553068|XP_037719121.1|DSUP	LOC6601106|XP_002026071.2|DPER
OG0009058	LOC119551223|XP_037716426.1|DSUP	LOC6602560|XP_002027581.2|DPER
OG0009059	LOC119553633|XP_037720035.1|DSUP	LOC6601377|XP_002026513.2|DPER
OG0009060	LOC119563392|XP_037732677.1|DSUP	LOC6591946|XP_002017490.1|DPER
OG0009061	LOC119549479|XP_037713507.1|DSUP	LOC6593245|XP_026840812.1|DPER
OG0009062	LOC119550593|XP_037715326.1|DSUP	LOC6590098|XP_002015983.1|DPER
OG0009063	LOC119546221|XP_037708289.1|DSUP	LOC6589652|XP_026844194.1|DPER
OG0009064	LOC119551665|XP_037717043.1|DSUP	LOC6590813|XP_002016670.2|DPER
OG0009065	LOC119559402|XP_037728399.1|DSUP	LOC6595117|XP_002020191.1|DPER
OG0009066	LOC119553272|XP_037719492.1|DSUP	LOC6599783|XP_002024870.1|DPER
OG0009067	LOC119554045|XP_037720703.1|DSUP	LOC6600501|XP_026847644.1|DPER
OG0009068	LOC119550121|XP_037714532.1|DSUP	LOC6602062|XP_002027168.1|DPER
OG0009069	LOC119546634|XP_037709006.1|DSUP	LOC6595405|XP_026844371.1|DPER
OG0009070	LOC119550124|XP_037714534.1|DSUP	LOC6592267|XP_002017845.1|DPER
OG0009071	LOC119547218|XP_037709908.1|DSUP	LOC6591849|XP_026850976.1|DPER
OG0009072	LOC119560303|XP_037729604.1|DSUP	LOC6594703|XP_002019558.2|DPER
OG0009073	LOC119560786|XP_037730343.1|DSUP	LOC6594418|XP_002019682.1|DPER
OG0009074	LOC119553001|XP_037718954.1|DSUP	LOC6594124|XP_026850077.1|DPER, LOC113565254|XP_026842868.1|DPER
OG0009075	LOC119560610|XP_037730072.1|DSUP	LOC6591697|XP_002017268.1|DPER
OG0009076	LOC119561404|XP_037730991.1|DSUP	LOC6594286|XP_026846041.1|DPER
OG0009077	LOC119559765|XP_037728767.1|DSUP	LOC6591628|XP_002017195.2|DPER
OG0009078	LOC119550435|XP_037715039.1|DSUP	LOC6594148|XP_026850236.1|DPER
OG0009079	LOC119551276|XP_037716473.1|DSUP	LOC6592105|XP_026839991.1|DPER
OG0009080	LOC119563448|XP_037732770.1|DSUP	LOC6592180|XP_002017040.1|DPER
OG0009081	LOC119563391|XP_037732675.1|DSUP	LOC6591728|XP_002016905.1|DPER
OG0009082	LOC119545708|XP_037707426.1|DSUP	LOC6594132|XP_002019436.2|DPER
OG0009083	LOC119556928|XP_037725344.1|DSUP	LOC6597642|XP_026848918.1|DPER
OG0009084	LOC119563076|XP_037732220.1|DSUP	LOC6594675|XP_026850267.1|DPER
OG0009085	LOC119562877|XP_037731920.1|DSUP	LOC6594477|XP_026850222.1|DPER
OG0009086	LOC119560837|XP_037730415.1|DSUP	LOC6591317|XP_026841414.1|DPER
OG0009087	LOC119562982|XP_037732088.1|DSUP	LOC6594824|XP_002020019.1|DPER
OG0009088	LOC119554126|XP_037720831.1|DSUP	LOC6594835|XP_002020530.1|DPER
OG0009089	LOC119557285|XP_037725903.1|DSUP	LOC6602637|XP_002027658.1|DPER
OG0009090	LOC119552163|XP_037717916.1|DSUP	LOC6594908|XP_002020508.1|DPER
OG0009091	LOC119560165|XP_037729452.1|DSUP	LOC6594604|XP_026850289.1|DPER
OG0009092	LOC119560093|XP_037729341.1|DSUP	LOC6588565|XP_002013951.1|DPER
OG0009093	LOC119546719|XP_037709138.1|DSUP	LOC6587435|XP_026851111.1|DPER
OG0009094	LOC119562766|XP_037731887.1|DSUP	LOC6595159|XP_002020286.2|DPER
OG0009095	LOC119553396|XP_037719693.1|DSUP	LOC6595158|XP_026850675.1|DPER, LOC6604545|XP_026839903.1|DPER
OG0009096	LOC119558269|XP_037727563.1|DSUP	LOC6598753|XP_002023787.1|DPER
OG0009097	LOC119558266|XP_037727547.1|DSUP	LOC6598752|XP_002023786.2|DPER
OG0009098	LOC119560646|XP_037730133.1|DSUP	LOC6598658|XP_026843753.1|DPER
OG0009099	LOC119563184|XP_037732385.1|DSUP	LOC6594799|XP_002020480.1|DPER
OG0009100	LOC119547742|XP_037710666.1|DSUP	LOC6596407|XP_002021592.1|DPER
OG0009101	LOC119547336|XP_037710074.1|DSUP	LOC113565636|XP_026843984.1|DPER
OG0009102	LOC119548046|XP_037711052.1|DSUP	LOC6588704|XP_026844966.1|DPER
OG0009103	LOC119547247|XP_037709954.1|DSUP	LOC6589050|XP_002014965.2|DPER
OG0009104	LOC119547241|XP_037709947.1|DSUP	LOC6589084|XP_002014966.2|DPER
OG0009105	LOC119548538|XP_037711760.1|DSUP	LOC6602258|XP_002027288.1|DPER
OG0009106	LOC119547999|XP_037710986.1|DSUP	LOC6588953|XP_026844430.1|DPER
OG0009107	LOC119547710|XP_037710613.1|DSUP	LOC6593644|XP_026843539.1|DPER
OG0009108	LOC119552604|XP_037718198.1|DSUP	LOC6594236|XP_002019970.1|DPER
OG0009109	LOC119548520|XP_037711739.1|DSUP	LOC6589292|XP_002015062.1|DPER
OG0009110	LOC119547836|XP_037710795.1|DSUP	LOC6589821|XP_002014604.1|DPER
OG0009111	LOC119554812|XP_037721790.1|DSUP	LOC113566341|XP_026847394.1|DPER
OG0009112	LOC119546564|XP_037708864.1|DSUP	LOC6589671|XP_026844144.1|DPER
OG0009113	LOC119548486|XP_037711688.1|DSUP	LOC6596635|XP_002021643.1|DPER
OG0009114	LOC119548518|XP_037711736.1|DSUP	LOC113565423|XP_026843161.1|DPER
OG0009115	LOC119558500|XP_037727933.1|DSUP	LOC6589703|XP_002014226.1|DPER, LOC113565874|XP_026845035.1|DPER
OG0009116	LOC119546963|XP_037709537.1|DSUP	LOC6603390|XP_002028359.2|DPER
OG0009117	LOC119547016|XP_037709614.1|DSUP	LOC6596542|XP_002021679.1|DPER
OG0009118	LOC119555926|XP_037723553.1|DSUP	LOC6598338|XP_002023465.1|DPER
OG0009119	LOC119547067|XP_037709680.1|DSUP	LOC6598104|XP_002023246.2|DPER
OG0009120	LOC119555239|XP_037722446.1|DSUP	LOC6602519|XP_026848845.1|DPER
OG0009121	LOC119551776|XP_037717231.1|DSUP	LOC6591166|XP_002016269.1|DPER
OG0009122	LOC119550409|XP_037714996.1|DSUP	LOC6592408|XP_002018153.2|DPER
OG0009123	LOC119551611|XP_037716949.1|DSUP	LOC6592479|XP_002017921.1|DPER
OG0009124	LOC119547063|XP_037709674.1|DSUP	LOC6593783|XP_026843285.1|DPER
OG0009125	LOC119550879|XP_037715794.1|DSUP	LOC6590596|XP_002015561.1|DPER
OG0009126	LOC119550434|XP_037715034.1|DSUP	LOC6590285|XP_002016342.1|DPER
OG0009127	LOC119548988|XP_037712516.1|DSUP	LOC6600854|XP_002025991.1|DPER
OG0009128	LOC119550346|XP_037714893.1|DSUP	LOC6591218|XP_002015594.1|DPER
OG0009129	LOC119550915|XP_037715835.1|DSUP	LOC6591183|XP_002015441.1|DPER
OG0009130	LOC119552122|XP_037717836.1|DSUP	LOC6590468|XP_026842821.1|DPER
OG0009131	LOC119550252|XP_037714755.1|DSUP	LOC6591030|XP_002016649.1|DPER
OG0009132	LOC119549009|XP_037712574.1|DSUP	LOC6590076|XP_002015666.2|DPER
OG0009133	LOC119550802|XP_037715664.1|DSUP	LOC6590270|XP_002015473.1|DPER
OG0009135	LOC119551800|XP_037717276.1|DSUP	LOC6592547|XP_026842031.1|DPER
OG0009136	LOC119551869|XP_037717390.1|DSUP	LOC6600950|XP_026842700.1|DPER
OG0009137	LOC119549830|XP_037714037.1|DSUP	LOC6590243|XP_026842004.1|DPER
OG0009138	LOC119550319|XP_037714853.1|DSUP	LOC6590220|XP_002016533.1|DPER
OG0009139	LOC119551626|XP_037716976.1|DSUP	LOC6600858|XP_002025995.1|DPER
OG0009140	LOC119550082|XP_037714481.1|DSUP	LOC6593053|XP_002018465.1|DPER
OG0009141	LOC119550355|XP_037714907.1|DSUP	LOC6591143|XP_026841485.1|DPER
OG0009142	LOC119549790|XP_037713983.1|DSUP	LOC6590907|XP_002015584.1|DPER
OG0009143	LOC119550147|XP_037714585.1|DSUP	LOC6590928|XP_026842716.1|DPER
OG0009144	LOC119550529|XP_037715177.1|DSUP	LOC113565235|XP_026842714.1|DPER
OG0009145	LOC119550674|XP_037715462.1|DSUP	LOC6592231|XP_002018050.1|DPER
OG0009146	LOC119559388|XP_037728373.1|DSUP	LOC6592432|XP_002018005.1|DPER
OG0009147	LOC119549430|XP_037713443.1|DSUP	LOC6601599|XP_002026620.2|DPER
OG0009148	LOC119550648|XP_037715415.1|DSUP	LOC6590325|XP_002016214.2|DPER
OG0009149	LOC119550983|XP_037715946.1|DSUP	LOC6603464|XP_002028434.1|DPER
OG0009150	LOC119551985|XP_037717634.1|DSUP	LOC6592758|XP_002017876.2|DPER
OG0009151	LOC119550572|XP_037715290.1|DSUP	LOC6592820|XP_002017749.2|DPER
OG0009152	LOC119551573|XP_037716901.1|DSUP	LOC6592695|XP_002017732.1|DPER
OG0009153	LOC119549380|XP_037713348.1|DSUP	LOC6591003|XP_002016567.1|DPER
OG0009154	LOC119562122|XP_037731325.1|DSUP	LOC6599024|XP_002024141.1|DPER, LOC6594927|XP_002020024.2|DPER
OG0009155	LOC119551385|XP_037716635.1|DSUP	LOC6590855|XP_002016613.1|DPER
OG0009156	LOC119546639|XP_037709011.1|DSUP	LOC6593470|XP_026843343.1|DPER
OG0009157	LOC119546593|XP_037708937.1|DSUP	LOC6597955|XP_002023158.1|DPER
OG0009158	LOC119555547|XP_037722912.1|DSUP	LOC6601048|XP_026849723.1|DPER
OG0009159	LOC119556144|XP_037723969.1|DSUP	LOC6600206|XP_002025306.1|DPER
OG0009160	LOC119546288|XP_037708397.1|DSUP	LOC6590338|XP_002016295.1|DPER
OG0009161	LOC119556082|XP_037723862.1|DSUP	LOC6597398|XP_026846523.1|DPER
OG0009162	LOC119553460|XP_037719791.1|DSUP	LOC6601421|XP_002026490.1|DPER
OG0009163	LOC119553401|XP_037719701.1|DSUP	LOC6600286|XP_026849057.1|DPER
OG0009164	LOC119554738|XP_037721688.1|DSUP	LOC6595886|XP_026845273.1|DPER
OG0009165	LOC119554487|XP_037721344.1|DSUP	LOC6601475|XP_002026419.2|DPER
OG0009166	LOC119552520|XP_037718066.1|DSUP	LOC6602327|XP_002027341.2|DPER
OG0009167	LOC119554403|XP_037721219.1|DSUP	LOC6601228|XP_002026286.2|DPER
OG0009168	LOC119554404|XP_037721221.1|DSUP	LOC6601229|XP_026848117.1|DPER
OG0009169	LOC119555710|XP_037723314.1|DSUP	LOC6599837|XP_002024856.2|DPER
OG0009170	LOC119554582|XP_037721492.1|DSUP	LOC113566355|XP_026847452.1|DPER
OG0009171	LOC119554702|XP_037721634.1|DSUP	LOC6601012|XP_002026167.1|DPER
OG0009172	LOC119553948|XP_037720569.1|DSUP	LOC6600645|XP_026847544.1|DPER
OG0009173	LOC119552631|XP_037718238.1|DSUP	LOC6599622|XP_002024732.1|DPER
OG0009174	LOC119557107|XP_037725613.1|DSUP	LOC6604207|XP_002029130.2|DPER
OG0009175	LOC119546223|XP_037708291.1|DSUP	LOC6593887|XP_002019182.1|DPER
OG0009176	LOC119552755|XP_037718475.1|DSUP	LOC6595846|XP_002021376.1|DPER
OG0009178	LOC119554968|XP_037722025.1|DSUP	LOC6596961|XP_002022159.1|DPER
OG0009179	LOC119554903|XP_037721933.1|DSUP	LOC6596167|XP_026845410.1|DPER
OG0009180	LOC119552525|XP_037718072.1|DSUP	LOC6601948|XP_002026998.1|DPER
OG0009181	LOC119555281|XP_037722512.1|DSUP	LOC6595985|XP_002021051.1|DPER
OG0009182	LOC119552773|XP_037718510.1|DSUP	LOC6596943|XP_026845213.1|DPER
OG0009183	LOC119552550|XP_037718098.1|DSUP	LOC6602198|XP_002027208.1|DPER
OG0009184	LOC119555361|XP_037722627.1|DSUP	LOC6603436|XP_002028414.2|DPER
OG0009185	LOC119554370|XP_037721178.1|DSUP	LOC6595769|XP_026845346.1|DPER
OG0009186	LOC119555071|XP_037722209.1|DSUP	LOC6601823|XP_002026889.2|DPER
OG0009187	LOC119553778|XP_037720317.1|DSUP, LOC119559276|XP_037728272.1|DSUP	LOC6587363|XP_002014195.1|DPER
OG0009188	LOC119550413|XP_037714999.1|DSUP	LOC6593048|XP_002017603.1|DPER
OG0009189	LOC119552969|XP_037718908.1|DSUP	LOC6599807|XP_002024907.1|DPER
OG0009190	LOC119555544|XP_037722905.1|DSUP	LOC6601188|XP_002026220.1|DPER
OG0009191	LOC119549716|XP_037713878.1|DSUP	LOC6591131|XP_002016491.2|DPER
OG0009192	LOC119557488|XP_037726187.1|DSUP	LOC6603243|XP_002028229.1|DPER
OG0009193	LOC119546503|XP_037708748.1|DSUP, LOC119547879|XP_037710843.1|DSUP	LOC6598094|XP_026843166.1|DPER
OG0009194	LOC119549905|XP_037714147.1|DSUP	LOC6593799|XP_002019266.1|DPER
OG0009195	LOC119554230|XP_037720988.1|DSUP	LOC6601368|XP_026850090.1|DPER, LOC6597934|XP_002023104.1|DPER
OG0009196	LOC119552537|XP_037718084.1|DSUP	LOC6593618|XP_002018987.2|DPER, LOC6594767|XP_026850633.1|DPER
OG0009197	LOC119555103|XP_037722249.1|DSUP	LOC6602911|XP_002027934.2|DPER, LOC6589623|XP_002014881.2|DPER
OG0009198	LOC119553399|XP_037719691.1|DSUP	LOC6596962|XP_002022160.2|DPER
OG0009199	LOC119554408|XP_037721225.1|DSUP	LOC6599047|XP_026848999.1|DPER
OG0009200	LOC119549109|XP_037712781.1|DSUP	LOC6590523|XP_002016452.2|DPER
OG0009201	LOC119550150|XP_037714589.1|DSUP	LOC6592881|XP_002018548.1|DPER
OG0009202	LOC119550277|XP_037714789.1|DSUP, LOC119550276|XP_037714787.1|DSUP, LOC119550275|XP_037714786.1|DSUP	LOC6601283|XP_002026355.1|DPER
OG0009203	LOC119559420|XP_037728443.1|DSUP	LOC6603142|XP_002028161.1|DPER
OG0009204	LOC119551773|XP_037717227.1|DSUP, LOC119551772|XP_037717226.1|DSUP	LOC6593231|XP_002018352.1|DPER
