Orthogroup	DSUP.longest_only	SLEB.longest_only
OG0010227	LOC119559807|XP_037728819.1|DSUP	LOC115623359|XP_030373504.1|SLEB
OG0010228	LOC119560330|XP_037729648.1|DSUP	LOC115624167|XP_030374624.1|SLEB
OG0010229	LOC119560448|XP_037729822.1|DSUP	LOC115624362|XP_030374881.1|SLEB
OG0010230	LOC119560526|XP_037729930.1|DSUP	LOC115624170|XP_030374627.1|SLEB
OG0010231	LOC119560579|XP_037730034.1|DSUP	LOC115620653|XP_030369862.1|SLEB, LOC115629483|XP_030381814.1|SLEB
OG0010232	LOC119550552|XP_037715261.1|DSUP	LOC115621886|XP_030371574.1|SLEB
OG0010233	LOC119559916|XP_037729021.1|DSUP	LOC115620361|XP_030369425.1|SLEB
OG0010234	LOC119560725|XP_037730270.1|DSUP	LOC115620953|XP_030370329.1|SLEB
OG0010235	LOC119553111|XP_037719219.1|DSUP	LOC115620696|XP_030369926.1|SLEB
OG0010236	LOC119554063|XP_037720736.1|DSUP	LOC115622027|XP_030371745.1|SLEB
OG0010237	LOC119560340|XP_037729664.1|DSUP	LOC115620870|XP_030370203.1|SLEB
OG0010238	LOC119563373|XP_037732652.1|DSUP	LOC115624178|XP_030374633.1|SLEB
OG0010239	LOC119560900|XP_037730525.1|DSUP	LOC115621401|XP_030370905.1|SLEB
OG0010240	LOC119548322|XP_037711431.1|DSUP	LOC115626128|XP_030377241.1|SLEB
OG0010241	LOC119560054|XP_037729288.1|DSUP	LOC115620826|XP_030370117.1|SLEB
OG0010242	LOC119557127|XP_037725642.1|DSUP	LOC115621472|XP_030370991.1|SLEB
OG0010243	LOC119557934|XP_037726877.1|DSUP	LOC115621548|XP_030371076.1|SLEB
OG0010244	LOC119553444|XP_037719766.1|DSUP	LOC115625466|XP_030376374.1|SLEB
OG0010245	LOC119560907|XP_037730538.1|DSUP	LOC115624262|XP_030374746.1|SLEB
OG0010246	LOC119560600|XP_037730056.1|DSUP	LOC115621956|XP_030371663.1|SLEB
OG0010247	LOC119556400|XP_037724509.1|DSUP	LOC115621248|XP_030370700.1|SLEB
OG0010248	LOC119546459|XP_037708670.1|DSUP	LOC115620390|XP_030369457.1|SLEB
OG0010249	LOC119556026|XP_037723736.1|DSUP	LOC115624103|XP_030374555.1|SLEB
OG0010251	LOC119559781|XP_037728791.1|DSUP	LOC115622034|XP_030371761.1|SLEB
OG0010253	LOC119551173|XP_037716299.1|DSUP	LOC115634636|XP_030388352.1|SLEB
OG0010254	LOC119558633|XP_037727966.1|DSUP, LOC119549469|XP_037713499.1|DSUP, LOC119558714|XP_037727984.1|DSUP	LOC115630536|XP_030383005.1|SLEB
OG0010255	LOC119556978|XP_037725424.1|DSUP	LOC115631105|XP_030383622.1|SLEB
OG0010256	LOC119559048|XP_037728107.1|DSUP, LOC119558391|XP_037727847.1|DSUP	LOC115623789|XP_030374191.1|SLEB
OG0010258	LOC119554424|XP_037721245.1|DSUP	LOC115623109|XP_030373175.1|SLEB
OG0010259	LOC119554661|XP_037721591.1|DSUP	LOC115623146|XP_030373215.1|SLEB
OG0010260	LOC119547156|XP_037709805.1|DSUP	LOC115626550|XP_030377788.1|SLEB
OG0010272	LOC119559428|XP_037728454.1|DSUP	LOC115634578|XP_030388269.1|SLEB
OG0010275	LOC119560519|XP_037729921.1|DSUP	LOC115620776|XP_030370045.1|SLEB
OG0010276	LOC119558116|XP_037727273.1|DSUP	LOC115627388|XP_030378902.1|SLEB
OG0010277	LOC119562887|XP_037731931.1|DSUP	LOC115621364|XP_030370849.1|SLEB
OG0010279	LOC119560466|XP_037729857.1|DSUP	LOC115621189|XP_030370625.1|SLEB
OG0010280	LOC119557992|XP_037727020.1|DSUP	LOC115629808|XP_030382236.1|SLEB
OG0010281	LOC119552746|XP_037718462.1|DSUP	LOC115623214|XP_030373313.1|SLEB
OG0010282	LOC119550514|XP_037715152.1|DSUP	LOC115621572|XP_030371119.1|SLEB
OG0010284	LOC119563039|XP_037732170.1|DSUP	LOC115620543|XP_030369686.1|SLEB
OG0010287	LOC119560176|XP_037729464.1|DSUP	LOC115620794|XP_030370074.1|SLEB
OG0010289	LOC119558844|XP_037728025.1|DSUP	LOC115621875|XP_030371561.1|SLEB
OG0010290	LOC119551332|XP_037716563.1|DSUP	LOC115625618|XP_030376619.1|SLEB
OG0010291	LOC119555715|XP_037723331.1|DSUP, LOC119555725|XP_037723348.1|DSUP	LOC115620265|XP_030369283.1|SLEB
OG0010292	LOC119556578|XP_037724809.1|DSUP	LOC115621432|XP_030370944.1|SLEB
OG0010293	LOC119548377|XP_037711523.1|DSUP	LOC115631256|XP_030383829.1|SLEB
OG0010294	LOC119546532|XP_037708800.1|DSUP	LOC115626135|XP_030377253.1|SLEB
OG0010296	LOC119550654|XP_037715424.1|DSUP	LOC115619957|XP_030368847.1|SLEB
OG0010298	LOC119551767|XP_037717222.1|DSUP	LOC115633938|XP_030387316.1|SLEB
OG0010299	LOC119549591|XP_037713678.1|DSUP	LOC115634366|XP_030387888.1|SLEB
OG0010301	LOC119560157|XP_037729440.1|DSUP	LOC115623405|XP_030373574.1|SLEB
OG0010302	LOC119549296|XP_037713180.1|DSUP	LOC115634476|XP_030388068.1|SLEB
OG0010303	LOC119550195|XP_037714667.1|DSUP	LOC115633910|XP_030387278.1|SLEB
OG0010305	LOC119555933|XP_037723561.1|DSUP	LOC115629159|XP_030381392.1|SLEB
OG0010306	LOC119556619|XP_037724867.1|DSUP	LOC115629188|XP_030381448.1|SLEB
OG0010307	LOC119556010|XP_037723705.1|DSUP	LOC115628841|XP_030380942.1|SLEB
OG0010308	LOC119557872|XP_037726799.1|DSUP	LOC115629809|XP_030382237.1|SLEB
OG0010309	LOC119554663|XP_037721593.1|DSUP	LOC115627379|XP_030378892.1|SLEB
OG0010311	LOC119557744|XP_037726558.1|DSUP	LOC115629146|XP_030381362.1|SLEB
OG0010314	LOC119557906|XP_037726840.1|DSUP	LOC115627401|XP_030378916.1|SLEB
OG0010315	LOC119556691|XP_037725014.1|DSUP	LOC115627967|XP_030379721.1|SLEB
OG0010316	LOC119551687|XP_037717079.1|DSUP	LOC115633866|XP_030387221.1|SLEB
OG0010317	LOC119558053|XP_037727131.1|DSUP	LOC115626796|XP_030378123.1|SLEB
OG0010318	LOC119558175|XP_037727369.1|DSUP	LOC115629266|XP_030381550.1|SLEB
OG0010319	LOC119556903|XP_037725317.1|DSUP	LOC115630248|XP_030382651.1|SLEB
OG0010320	LOC119557742|XP_037726556.1|DSUP	LOC115626893|XP_030378262.1|SLEB
OG0010323	LOC119552599|XP_037718184.1|DSUP	LOC115633096|XP_030386337.1|SLEB
OG0010329	LOC119554290|XP_037721075.1|DSUP	LOC115632616|XP_030385704.1|SLEB
OG0010330	LOC119553910|XP_037720514.1|DSUP	LOC115622303|XP_030372067.1|SLEB
OG0010331	LOC119554799|XP_037721776.1|DSUP	LOC115622293|XP_030372057.1|SLEB
OG0010333	LOC119547705|XP_037710608.1|DSUP	LOC115629000|XP_030381146.1|SLEB
OG0010334	LOC119548689|XP_037712079.1|DSUP	LOC115631188|XP_030383739.1|SLEB
OG0010335	LOC119556980|XP_037725427.1|DSUP	LOC115629209|XP_030381469.1|SLEB
OG0010336	LOC119558104|XP_037727245.1|DSUP	LOC115627812|XP_030379503.1|SLEB
OG0010337	LOC119556458|XP_037724632.1|DSUP	LOC115621207|XP_030370648.1|SLEB
OG0010338	LOC119557937|XP_037726874.1|DSUP	LOC115627227|XP_030378710.1|SLEB
OG0010339	LOC119559199|XP_037728195.1|DSUP	LOC115620189|XP_030369179.1|SLEB
OG0010340	LOC119557596|XP_037726326.1|DSUP	LOC115629211|XP_030381473.1|SLEB
OG0010341	LOC119557595|XP_037726325.1|DSUP	LOC115626874|XP_030378245.1|SLEB
OG0010342	LOC119556854|XP_037725254.1|DSUP	LOC115629712|XP_030382092.1|SLEB
OG0010343	LOC119559979|XP_037729150.1|DSUP	LOC115629746|XP_030382141.1|SLEB
OG0010344	LOC119557212|XP_037725795.1|DSUP	LOC115629333|XP_030381641.1|SLEB
OG0010345	LOC119556103|XP_037723900.1|DSUP	LOC115628905|XP_030381023.1|SLEB
OG0010346	LOC119557421|XP_037726101.1|DSUP	LOC115629167|XP_030381399.1|SLEB
OG0010349	LOC119556826|XP_037725210.1|DSUP	LOC115629520|XP_030381859.1|SLEB
OG0010350	LOC119557164|XP_037725692.1|DSUP	LOC115629757|XP_030382158.1|SLEB
OG0010351	LOC119556942|XP_037725362.1|DSUP	LOC115628884|XP_030381000.1|SLEB
OG0010352	LOC119558055|XP_037727133.1|DSUP	LOC115629740|XP_030382135.1|SLEB
OG0010353	LOC119556722|XP_037725048.1|DSUP	LOC115633385|XP_030386689.1|SLEB
OG0010354	LOC119556410|XP_037724534.1|DSUP	LOC115629163|XP_030381397.1|SLEB
OG0010355	LOC119557795|XP_037726626.1|DSUP	LOC115627387|XP_030378900.1|SLEB
OG0010357	LOC119557677|XP_037726474.1|DSUP	LOC115630088|XP_030382575.1|SLEB
OG0010358	LOC119556533|XP_037724741.1|DSUP	LOC115633426|XP_030386746.1|SLEB
OG0010359	LOC119555994|XP_037723652.1|DSUP	LOC115627935|XP_030379688.1|SLEB
OG0010360	LOC119557425|XP_037726104.1|DSUP	LOC115627945|XP_030379698.1|SLEB
OG0010361	LOC119557418|XP_037726095.1|DSUP	LOC115627908|XP_030379663.1|SLEB
OG0010362	LOC119558205|XP_037727430.1|DSUP	LOC115627233|XP_030378715.1|SLEB
OG0010363	LOC119555961|XP_037723607.1|DSUP	LOC115633406|XP_030386709.1|SLEB
OG0010364	LOC119556850|XP_037725248.1|DSUP	LOC115627993|XP_030379749.1|SLEB
OG0010365	LOC119546855|XP_037709381.1|DSUP	LOC115627946|XP_030379699.1|SLEB
OG0010367	LOC119557750|XP_037726564.1|DSUP	LOC115627372|XP_030378884.1|SLEB
OG0010368	LOC119555896|XP_037723490.1|DSUP	LOC115627368|XP_030378880.1|SLEB
OG0010369	LOC119557188|XP_037725765.1|DSUP	LOC115633219|XP_030386468.1|SLEB
OG0010370	LOC119556551|XP_037724763.1|DSUP	LOC115627882|XP_030379628.1|SLEB
OG0010371	LOC119557623|XP_037726378.1|DSUP	LOC115629648|XP_030382019.1|SLEB
OG0010372	LOC119558373|XP_037727817.1|DSUP	LOC115627398|XP_030378913.1|SLEB
OG0010373	LOC119557483|XP_037726180.1|DSUP	LOC115627403|XP_030378917.1|SLEB
OG0010374	LOC119555932|XP_037723560.1|DSUP	LOC115629204|XP_030381463.1|SLEB
OG0010375	LOC119555931|XP_037723559.1|DSUP	LOC115629160|XP_030381393.1|SLEB
OG0010376	LOC119556448|XP_037724615.1|DSUP	LOC115626777|XP_030378103.1|SLEB
OG0010377	LOC119558264|XP_037727543.1|DSUP	LOC115628943|XP_030381076.1|SLEB
OG0010378	LOC119557733|XP_037726546.1|DSUP	LOC115629814|XP_030382242.1|SLEB
OG0010379	LOC119556561|XP_037724783.1|DSUP	LOC115633242|XP_030386497.1|SLEB
OG0010380	LOC119556770|XP_037725123.1|DSUP	LOC115629359|XP_030381671.1|SLEB
OG0010381	LOC119557820|XP_037726688.1|DSUP	LOC115632808|XP_030385920.1|SLEB
OG0010382	LOC119557001|XP_037725460.1|DSUP	LOC115629381|XP_030381695.1|SLEB
OG0010383	LOC119557004|XP_037725463.1|DSUP	LOC115629370|XP_030381688.1|SLEB
OG0010384	LOC119557913|XP_037726848.1|DSUP	LOC115626792|XP_030378117.1|SLEB
OG0010385	LOC119547463|XP_037710276.1|DSUP	LOC115626488|XP_030377733.1|SLEB
OG0010386	LOC119547484|XP_037710300.1|DSUP	LOC115626380|XP_030377597.1|SLEB
OG0010387	LOC119547425|XP_037710210.1|DSUP	LOC115626414|XP_030377641.1|SLEB
OG0010388	LOC119547618|XP_037710471.1|DSUP	LOC115626064|XP_030377177.1|SLEB
OG0010389	LOC119548065|XP_037711079.1|DSUP	LOC115621864|XP_030371545.1|SLEB
OG0010390	LOC119548012|XP_037711009.1|DSUP	LOC115625736|XP_030376749.1|SLEB
OG0010391	LOC119546957|XP_037709530.1|DSUP	LOC115625794|XP_030376830.1|SLEB
OG0010393	LOC119547403|XP_037710180.1|DSUP	LOC115626594|XP_030377837.1|SLEB
OG0010394	LOC119548711|XP_037712104.1|DSUP	LOC115625979|XP_030377085.1|SLEB
OG0010395	LOC119546323|XP_037708450.1|DSUP	LOC115625398|XP_030376297.1|SLEB
OG0010396	LOC119547414|XP_037710191.1|DSUP	LOC115626552|XP_030377790.1|SLEB
OG0010397	LOC119547621|XP_037710476.1|DSUP	LOC115626548|XP_030377785.1|SLEB
OG0010399	LOC119546680|XP_037709075.1|DSUP	LOC115626609|XP_030377862.1|SLEB
OG0010400	LOC119546932|XP_037709497.1|DSUP	LOC115626538|XP_030377778.1|SLEB
OG0010401	LOC119546929|XP_037709493.1|DSUP	LOC115626421|XP_030377650.1|SLEB
OG0010402	LOC119546120|XP_037708139.1|DSUP	LOC115625825|XP_030376875.1|SLEB
OG0010403	LOC119546209|XP_037708272.1|DSUP	LOC115625649|XP_030376637.1|SLEB
OG0010404	LOC119548333|XP_037711451.1|DSUP	LOC115629089|XP_030381262.1|SLEB, LOC115629027|XP_030381185.1|SLEB
OG0010405	LOC119548539|XP_037711761.1|DSUP	LOC115629086|XP_030381260.1|SLEB, LOC115629001|XP_030381147.1|SLEB
OG0010406	LOC119547072|XP_037709687.1|DSUP	LOC115629005|XP_030381153.1|SLEB
OG0010409	LOC119547320|XP_037710047.1|DSUP	LOC115629993|XP_030382479.1|SLEB
OG0010411	LOC119555524|XP_037722877.1|DSUP	LOC115631724|XP_030384419.1|SLEB
OG0010412	LOC119547492|XP_037710310.1|DSUP	LOC115630794|XP_030383312.1|SLEB
OG0010413	LOC119548385|XP_037711538.1|DSUP	LOC115631839|XP_030384541.1|SLEB
OG0010414	LOC119548390|XP_037711543.1|DSUP	LOC115631847|XP_030384551.1|SLEB
OG0010415	LOC119548543|XP_037711766.1|DSUP	LOC115631275|XP_030383846.1|SLEB
OG0010416	LOC119547691|XP_037710587.1|DSUP	LOC115631824|XP_030384524.1|SLEB
OG0010417	LOC119547447|XP_037710235.1|DSUP	LOC115631322|XP_030383901.1|SLEB
OG0010418	LOC119546266|XP_037708367.1|DSUP	LOC115631639|XP_030384307.1|SLEB
OG0010419	LOC119546989|XP_037709572.1|DSUP	LOC115630533|XP_030382997.1|SLEB
OG0010421	LOC119548243|XP_037711311.1|DSUP	LOC115631269|XP_030383841.1|SLEB
OG0010422	LOC119548707|XP_037712098.1|DSUP	LOC115631189|XP_030383740.1|SLEB
OG0010423	LOC119547938|XP_037710914.1|DSUP	LOC115621593|XP_030371144.1|SLEB
OG0010424	LOC119548446|XP_037711636.1|DSUP	LOC115628603|XP_030380647.1|SLEB
OG0010425	LOC119546341|XP_037708471.1|DSUP	LOC115630777|XP_030383292.1|SLEB
OG0010426	LOC119547809|XP_037710755.1|DSUP	LOC115630726|XP_030383241.1|SLEB
OG0010427	LOC119547656|XP_037710531.1|DSUP	LOC115628610|XP_030380653.1|SLEB
OG0010428	LOC119548700|XP_037712092.1|DSUP	LOC115628590|XP_030380633.1|SLEB
OG0010429	LOC119547950|XP_037710927.1|DSUP	LOC115632058|XP_030384895.1|SLEB
OG0010430	LOC119548030|XP_037711032.1|DSUP	LOC115631863|XP_030384572.1|SLEB
OG0010431	LOC119546654|XP_037709037.1|DSUP	LOC115631295|XP_030383870.1|SLEB
OG0010432	LOC119546604|XP_037708970.1|DSUP	LOC115631512|XP_030384139.1|SLEB
OG0010433	LOC119547244|XP_037709951.1|DSUP	LOC115631297|XP_030383872.1|SLEB
OG0010434	LOC119547654|XP_037710525.1|DSUP	LOC115631265|XP_030383837.1|SLEB
OG0010435	LOC119546609|XP_037708974.1|DSUP	LOC115631426|XP_030384016.1|SLEB
OG0010436	LOC119548745|XP_037712188.1|DSUP	LOC115631340|XP_030383917.1|SLEB
OG0010437	LOC119548040|XP_037711043.1|DSUP	LOC115625865|XP_030376936.1|SLEB
OG0010438	LOC119547759|XP_037710693.1|DSUP	LOC115626112|XP_030377226.1|SLEB
OG0010439	LOC119547821|XP_037710772.1|DSUP	LOC115626002|XP_030377107.1|SLEB
OG0010440	LOC119547737|XP_037710652.1|DSUP	LOC115630783|XP_030383299.1|SLEB
OG0010441	LOC119547907|XP_037710873.1|DSUP	LOC115630492|XP_030382938.1|SLEB
OG0010442	LOC119556435|XP_037724596.1|DSUP	LOC115633679|XP_030386993.1|SLEB
OG0010443	LOC119547780|XP_037710719.1|DSUP	LOC115631841|XP_030384544.1|SLEB
OG0010444	LOC119547778|XP_037710717.1|DSUP	LOC115631823|XP_030384523.1|SLEB
OG0010445	LOC119547781|XP_037710720.1|DSUP	LOC115630523|XP_030382987.1|SLEB
OG0010446	LOC119545986|XP_037707899.1|DSUP	LOC115628562|XP_030380584.1|SLEB
OG0010447	LOC119553912|XP_037720516.1|DSUP	LOC115622975|XP_030372987.1|SLEB
OG0010448	LOC119554545|XP_037721434.1|DSUP	LOC115622668|XP_030372543.1|SLEB
OG0010449	LOC119555688|XP_037723263.1|DSUP	LOC115632954|XP_030386114.1|SLEB
OG0010450	LOC119553579|XP_037719955.1|DSUP	LOC115622422|XP_030372217.1|SLEB
OG0010451	LOC119553166|XP_037719329.1|DSUP	LOC115622845|XP_030372786.1|SLEB
OG0010452	LOC119554289|XP_037721074.1|DSUP	LOC115622916|XP_030372900.1|SLEB
OG0010453	LOC119553181|XP_037719350.1|DSUP	LOC115622640|XP_030372507.1|SLEB
OG0010454	LOC119552589|XP_037718151.1|DSUP	LOC115633010|XP_030386195.1|SLEB
OG0010455	LOC119552508|XP_037718050.1|DSUP	LOC115624817|XP_030375523.1|SLEB
OG0010456	LOC119553853|XP_037720428.1|DSUP	LOC115632922|XP_030386074.1|SLEB
OG0010457	LOC119554500|XP_037721361.1|DSUP	LOC115622524|XP_030372348.1|SLEB
OG0010458	LOC119554364|XP_037721166.1|DSUP	LOC115622526|XP_030372349.1|SLEB
OG0010459	LOC119555013|XP_037722084.1|DSUP	LOC115622532|XP_030372355.1|SLEB
OG0010460	LOC119554333|XP_037721126.1|DSUP	LOC115632801|XP_030385912.1|SLEB
OG0010461	LOC119553236|XP_037719433.1|DSUP	LOC115623024|XP_030373063.1|SLEB
OG0010462	LOC119553392|XP_037719680.1|DSUP	LOC115632208|XP_030385120.1|SLEB
OG0010463	LOC119554586|XP_037721496.1|DSUP	LOC115632612|XP_030385699.1|SLEB
OG0010464	LOC119553952|XP_037720574.1|DSUP	LOC115632614|XP_030385701.1|SLEB
OG0010465	LOC119553990|XP_037720625.1|DSUP	LOC115632897|XP_030386048.1|SLEB
OG0010466	LOC119554002|XP_037720637.1|DSUP	LOC115632912|XP_030386061.1|SLEB
OG0010467	LOC119554615|XP_037721537.1|DSUP	LOC115632834|XP_030385949.1|SLEB
OG0010468	LOC119552741|XP_037718434.1|DSUP	LOC115632662|XP_030385755.1|SLEB
OG0010469	LOC119554653|XP_037721581.1|DSUP	LOC115628412|XP_030380360.1|SLEB
OG0010470	LOC119553843|XP_037720415.1|DSUP	LOC115632796|XP_030385908.1|SLEB
OG0010471	LOC119553621|XP_037720014.1|DSUP	LOC115632812|XP_030385923.1|SLEB
OG0010472	LOC119554644|XP_037721572.1|DSUP	LOC115623171|XP_030373248.1|SLEB
OG0010473	LOC119554562|XP_037721461.1|DSUP	LOC115622340|XP_030372112.1|SLEB
OG0010474	LOC119554402|XP_037721218.1|DSUP	LOC115633052|XP_030386258.1|SLEB
OG0010475	LOC119552490|XP_037718018.1|DSUP	LOC115622954|XP_030372954.1|SLEB
OG0010476	LOC119554525|XP_037721399.1|DSUP	LOC115632760|XP_030385869.1|SLEB, LOC115632915|XP_030386066.1|SLEB
OG0010477	LOC119554436|XP_037721275.1|DSUP	LOC115632974|XP_030386144.1|SLEB
OG0010478	LOC119554885|XP_037721902.1|DSUP	LOC115628417|XP_030380365.1|SLEB
OG0010479	LOC119553596|XP_037719978.1|DSUP	LOC115628336|XP_030380260.1|SLEB
OG0010480	LOC119554096|XP_037720773.1|DSUP	LOC115632959|XP_030386119.1|SLEB
OG0010481	LOC119553506|XP_037719857.1|DSUP	LOC115632341|XP_030385306.1|SLEB
OG0010482	LOC119554446|XP_037721286.1|DSUP	LOC115632399|XP_030385393.1|SLEB
OG0010483	LOC119553864|XP_037720445.1|DSUP	LOC115632554|XP_030385629.1|SLEB
OG0010484	LOC119553904|XP_037720503.1|DSUP	LOC115632859|XP_030385980.1|SLEB
OG0010485	LOC119553197|XP_037719376.1|DSUP	LOC115622820|XP_030372755.1|SLEB
OG0010486	LOC119554823|XP_037721825.1|DSUP	LOC115624920|XP_030375630.1|SLEB
OG0010487	LOC119552500|XP_037718033.1|DSUP	LOC115623287|XP_030373431.1|SLEB
OG0010488	LOC119555520|XP_037722873.1|DSUP	LOC115632257|XP_030385190.1|SLEB
OG0010489	LOC119553704|XP_037720193.1|DSUP	LOC115632938|XP_030386093.1|SLEB
OG0010490	LOC119549406|XP_037713390.1|DSUP	LOC115634607|XP_030388316.1|SLEB
OG0010491	LOC119551144|XP_037716263.1|DSUP	LOC115624893|XP_030375601.1|SLEB
OG0010492	LOC119553935|XP_037720553.1|DSUP	LOC115634260|XP_030387714.1|SLEB
OG0010493	LOC119553668|XP_037720108.1|DSUP	LOC115622991|XP_030373011.1|SLEB
OG0010494	LOC119552611|XP_037718203.1|DSUP	LOC115622201|XP_030371956.1|SLEB
OG0010495	LOC119553119|XP_037719234.1|DSUP	LOC115622283|XP_030372045.1|SLEB
OG0010496	LOC119552868|XP_037718691.1|DSUP	LOC115624040|XP_030374481.1|SLEB
OG0010497	LOC119555495|XP_037722836.1|DSUP	LOC115634065|XP_030387474.1|SLEB
OG0010498	LOC119550521|XP_037715159.1|DSUP	LOC115634171|XP_030387614.1|SLEB
OG0010499	LOC119551226|XP_037716391.1|DSUP	LOC115634406|XP_030387961.1|SLEB
OG0010500	LOC119551933|XP_037717512.1|DSUP	LOC115634682|XP_030388401.1|SLEB
OG0010501	LOC119551965|XP_037717594.1|DSUP	LOC115634741|XP_030388489.1|SLEB
OG0010502	LOC119552774|XP_037718511.1|DSUP	LOC115623183|XP_030373263.1|SLEB
OG0010503	LOC119550731|XP_037715563.1|DSUP	LOC115634790|XP_030388558.1|SLEB
OG0010504	LOC119550986|XP_037715949.1|DSUP	LOC115628750|XP_030380823.1|SLEB
OG0010505	LOC119549590|XP_037713677.1|DSUP	LOC115629667|XP_030382045.1|SLEB
OG0010506	LOC119549135|XP_037712834.1|DSUP	LOC115621278|XP_030370744.1|SLEB
OG0010508	LOC119550796|XP_037715656.1|DSUP	LOC115634434|XP_030388001.1|SLEB
OG0010509	LOC119549172|XP_037712900.1|DSUP	LOC115634399|XP_030387950.1|SLEB
OG0010510	LOC119550288|XP_037714807.1|DSUP	LOC115634315|XP_030387835.1|SLEB
OG0010511	LOC119549858|XP_037714082.1|DSUP	LOC115629765|XP_030382216.1|SLEB
OG0010512	LOC119551272|XP_037716463.1|DSUP	LOC115627644|XP_030379241.1|SLEB
OG0010513	LOC119550803|XP_037715665.1|DSUP	LOC115634102|XP_030387518.1|SLEB
OG0010514	LOC119549562|XP_037713642.1|DSUP	LOC115623181|XP_030373266.1|SLEB
OG0010515	LOC119550320|XP_037714854.1|DSUP	LOC115634030|XP_030387426.1|SLEB
OG0010516	LOC119550662|XP_037715436.1|DSUP	LOC115634518|XP_030388145.1|SLEB
OG0010517	LOC119551906|XP_037717447.1|DSUP	LOC115634249|XP_030387704.1|SLEB
OG0010518	LOC119550942|XP_037715895.1|DSUP	LOC115634179|XP_030387628.1|SLEB
OG0010519	LOC119551481|XP_037716772.1|DSUP	LOC115624693|XP_030375366.1|SLEB
OG0010521	LOC119549121|XP_037712812.1|DSUP	LOC115633926|XP_030387302.1|SLEB
OG0010522	LOC119550294|XP_037714816.1|DSUP	LOC115633958|XP_030387336.1|SLEB
OG0010523	LOC119551217|XP_037716382.1|DSUP	LOC115624064|XP_030374513.1|SLEB
OG0010524	LOC119551739|XP_037717168.1|DSUP	LOC115624527|XP_030375107.1|SLEB
OG0010525	LOC119549530|XP_037713579.1|DSUP	LOC115634595|XP_030388288.1|SLEB
OG0010526	LOC119550255|XP_037714759.1|DSUP	LOC115634398|XP_030387949.1|SLEB
OG0010527	LOC119550813|XP_037715682.1|DSUP	LOC115634617|XP_030388325.1|SLEB
OG0010528	LOC119551066|XP_037716116.1|DSUP	LOC115634374|XP_030387912.1|SLEB
OG0010530	LOC119551978|XP_037717621.1|DSUP	LOC115630251|XP_030382652.1|SLEB
OG0010531	LOC119546950|XP_037709522.1|DSUP	LOC115621061|XP_030370445.1|SLEB
OG0010533	LOC119554835|XP_037721837.1|DSUP	LOC115622635|XP_030372502.1|SLEB
OG0010534	LOC119560138|XP_037729418.1|DSUP	LOC115624303|XP_030374786.1|SLEB
OG0010536	LOC119559856|XP_037728889.1|DSUP	LOC115623800|XP_030374202.1|SLEB
OG0010537	LOC119562882|XP_037731924.1|DSUP	LOC115624129|XP_030374585.1|SLEB
OG0010538	LOC119550565|XP_037715286.1|DSUP	LOC115625098|XP_030375856.1|SLEB
OG0010539	LOC119560155|XP_037729438.1|DSUP, LOC119562642|XP_037731796.1|DSUP	LOC115625063|XP_030375797.1|SLEB
OG0010540	LOC119553044|XP_037719054.1|DSUP	LOC115621560|XP_030371093.1|SLEB
OG0010541	LOC119553265|XP_037719483.1|DSUP	LOC115627243|XP_030378765.1|SLEB
OG0010542	LOC119560621|XP_037730088.1|DSUP	LOC115622006|XP_030371721.1|SLEB
OG0010543	LOC119545806|XP_037707621.1|DSUP	LOC115621194|XP_030370630.1|SLEB
OG0010544	LOC119560561|XP_037730010.1|DSUP	LOC115621531|XP_030371056.1|SLEB
OG0010545	LOC119563124|XP_037732300.1|DSUP	LOC115621001|XP_030370382.1|SLEB
OG0010546	LOC119559826|XP_037728845.1|DSUP	LOC115620494|XP_030369597.1|SLEB
OG0010547	LOC119560233|XP_037729523.1|DSUP	LOC115621410|XP_030370917.1|SLEB
OG0010548	LOC119553905|XP_037720508.1|DSUP	LOC115620359|XP_030369423.1|SLEB
OG0010549	LOC119560005|XP_037729207.1|DSUP	LOC115620848|XP_030370151.1|SLEB
OG0010550	LOC119553365|XP_037719642.1|DSUP	LOC115621732|XP_030371322.1|SLEB
OG0010551	LOC119545639|XP_037707279.1|DSUP	LOC115621977|XP_030371688.1|SLEB
OG0010552	LOC119561010|XP_037730762.1|DSUP	LOC115621602|XP_030371155.1|SLEB
OG0010553	LOC119556167|XP_037724016.1|DSUP	LOC115621456|XP_030370972.1|SLEB
OG0010554	LOC119552711|XP_037718392.1|DSUP	LOC115621317|XP_030370794.1|SLEB
OG0010555	LOC119551373|XP_037716626.1|DSUP	LOC115620705|XP_030369937.1|SLEB, LOC115621608|XP_030371161.1|SLEB
OG0010556	LOC119557098|XP_037725603.1|DSUP	LOC115624045|XP_030374485.1|SLEB
OG0010557	LOC119561038|XP_037730796.1|DSUP	LOC115624227|XP_030374702.1|SLEB
OG0010559	LOC119545667|XP_037707322.1|DSUP	LOC115625567|XP_030376521.1|SLEB
OG0010560	LOC119560841|XP_037730420.1|DSUP	LOC115623408|XP_030373578.1|SLEB
OG0010561	LOC119563025|XP_037732151.1|DSUP	LOC115624218|XP_030374692.1|SLEB
OG0010562	LOC119560061|XP_037729299.1|DSUP	LOC115624175|XP_030374631.1|SLEB
OG0010563	LOC119560072|XP_037729311.1|DSUP	LOC115623869|XP_030374274.1|SLEB
OG0010564	LOC119556737|XP_037725078.1|DSUP	LOC115621104|XP_030370502.1|SLEB
