Orthogroup	DSUP.longest_only	AALB.longest_only
OG0006100	LOC119550172|XP_037714634.1|DSUP	LOC118465473|XP_035789661.1|AALB
OG0006101	LOC119546791|XP_037709281.1|DSUP	LOC118465823|XP_035790303.1|AALB
OG0006102	LOC119551029|XP_037716017.1|DSUP	LOC118464359|XP_035787575.1|AALB
OG0006103	LOC119558306|XP_037727636.1|DSUP	LOC118465477|XP_035789671.1|AALB
OG0006104	LOC119557764|XP_037726588.1|DSUP	LOC118464372|XP_035787606.1|AALB
OG0006105	LOC119557353|XP_037726017.1|DSUP	LOC118464709|XP_035788133.1|AALB
OG0006106	LOC119553597|XP_037719979.1|DSUP	LOC118467921|XP_035794756.1|AALB
OG0006107	LOC119550489|XP_037715105.1|DSUP	LOC118466991|XP_035792805.1|AALB
OG0006108	LOC119557412|XP_037726089.1|DSUP	LOC118463767|XP_035786475.1|AALB
OG0006109	LOC119552848|XP_037718646.1|DSUP	LOC118466030|XP_035790747.1|AALB
OG0006110	LOC119555506|XP_037722853.1|DSUP	LOC118465149|XP_035788988.1|AALB
OG0006111	LOC119549509|XP_037713549.1|DSUP	LOC118462739|XP_035784591.1|AALB
OG0006112	LOC119550015|XP_037714366.1|DSUP	LOC118464947|XP_035788629.1|AALB
OG0006113	LOC119554149|XP_037720865.1|DSUP	LOC118464940|XP_035788619.1|AALB
OG0006114	LOC119557192|XP_037725773.1|DSUP	LOC118463464|XP_035785947.1|AALB
OG0006115	LOC119551248|XP_037716419.1|DSUP	LOC118463683|XP_035786342.1|AALB
OG0006116	LOC119551795|XP_037717270.1|DSUP	LOC118465729|XP_035790083.1|AALB
OG0006117	LOC119549265|XP_037713101.1|DSUP	LOC118465024|XP_035788782.1|AALB
OG0006118	LOC119551994|XP_037717642.1|DSUP	LOC118463366|XP_035785778.1|AALB
OG0006119	LOC119559456|XP_037728487.1|DSUP	LOC118464202|XP_035787254.1|AALB
OG0006120	LOC119551875|XP_037717397.1|DSUP	LOC118466019|XP_035790728.1|AALB
OG0006121	LOC119552765|XP_037718498.1|DSUP	LOC118463280|XP_035785649.1|AALB
OG0006122	LOC119563078|XP_037732235.1|DSUP	LOC118464654|XP_035788014.1|AALB
OG0006123	LOC119551269|XP_037716457.1|DSUP	LOC118463071|XP_035785223.1|AALB
OG0006124	LOC119558243|XP_037727498.1|DSUP	LOC118463073|XP_035785225.1|AALB
OG0006125	LOC119553679|XP_037720153.1|DSUP	LOC118464697|XP_035788112.1|AALB
OG0006126	LOC119553431|XP_037719743.1|DSUP	LOC118462731|XP_035784570.1|AALB
OG0006127	LOC119553380|XP_037719661.1|DSUP	LOC118462717|XP_035784554.1|AALB
OG0006128	LOC119554601|XP_037721517.1|DSUP	LOC118465685|XP_035790009.1|AALB
OG0006129	LOC119553518|XP_037719869.1|DSUP	LOC118465824|XP_035790304.1|AALB
OG0006130	LOC119553710|XP_037720218.1|DSUP	LOC118463868|XP_035786678.1|AALB
OG0006131	LOC119554259|XP_037721029.1|DSUP	LOC118466316|XP_035791321.1|AALB
OG0006132	LOC119554694|XP_037721623.1|DSUP	LOC118464345|XP_035787558.1|AALB
OG0006133	LOC119553711|XP_037720219.1|DSUP	LOC118466317|XP_035791323.1|AALB
OG0006134	LOC119552775|XP_037718512.1|DSUP	LOC118466312|XP_035791316.1|AALB
OG0006135	LOC119552514|XP_037718059.1|DSUP	LOC118462634|XP_035784371.1|AALB
OG0006136	LOC119553685|XP_037720166.1|DSUP	LOC118466390|XP_035791520.1|AALB
OG0006137	LOC119553976|XP_037720611.1|DSUP	LOC118463470|XP_035785953.1|AALB
OG0006138	LOC119550334|XP_037714879.1|DSUP	LOC118465882|XP_035790412.1|AALB
OG0006139	LOC119549983|XP_037714314.1|DSUP	LOC118466490|XP_035791782.1|AALB
OG0006140	LOC119549617|XP_037713717.1|DSUP	LOC118464882|XP_035788518.1|AALB
OG0006141	LOC119549435|XP_037713456.1|DSUP	LOC118467209|XP_035793328.1|AALB
OG0006142	LOC119552838|XP_037718627.1|DSUP	LOC118465930|XP_035790526.1|AALB
OG0006143	LOC119553933|XP_037720550.1|DSUP	LOC118465933|XP_035790534.1|AALB
OG0006144	LOC119554189|XP_037720913.1|DSUP	LOC118465929|XP_035790525.1|AALB
OG0006145	LOC119553555|XP_037719924.1|DSUP	LOC118465934|XP_035790535.1|AALB
OG0006146	LOC119548861|XP_037712416.1|DSUP	LOC118463764|XP_035786470.1|AALB
OG0006147	LOC119563241|XP_037732474.1|DSUP	LOC118464332|XP_035787542.1|AALB
OG0006148	LOC119552620|XP_037718213.1|DSUP	LOC118464437|XP_035787704.1|AALB
OG0006149	LOC119554326|XP_037721119.1|DSUP	LOC118465995|XP_035790683.1|AALB
OG0006150	LOC119554324|XP_037721117.1|DSUP	LOC118465991|XP_035790676.1|AALB
OG0006151	LOC119546247|XP_037708327.1|DSUP	LOC118465990|XP_035790672.1|AALB
OG0006152	LOC119556139|XP_037723966.1|DSUP	LOC118460275|XP_035780351.1|AALB
OG0006153	LOC119551699|XP_037717095.1|DSUP	LOC118461614|XP_035783049.1|AALB
OG0006154	LOC119552946|XP_037718851.1|DSUP	LOC118461358|XP_035782487.1|AALB
OG0006155	LOC119562922|XP_037732000.1|DSUP	LOC118459368|XP_035778560.1|AALB
OG0006156	LOC119546851|XP_037709380.1|DSUP	LOC118460906|XP_035781544.1|AALB
OG0006158	LOC119554483|XP_037721337.1|DSUP	LOC118456241|XP_035772726.1|AALB
OG0006159	LOC119550105|XP_037714513.1|DSUP	LOC118463740|XP_035786427.1|AALB
OG0006160	LOC119551668|XP_037717049.1|DSUP	LOC118465375|XP_035789463.1|AALB
OG0006161	LOC119552159|XP_037717902.1|DSUP	LOC118467589|XP_035794136.1|AALB
OG0006162	LOC119558188|XP_037727436.1|DSUP	LOC118464125|XP_035787111.1|AALB
OG0006181	LOC119559743|XP_037728729.1|DSUP	LOC118465342|XP_035789392.1|AALB
OG0006182	LOC119563109|XP_037732280.1|DSUP	LOC118459681|XP_035779200.1|AALB
OG0006183	LOC119560162|XP_037729447.1|DSUP	LOC118462451|XP_035784021.1|AALB
OG0006184	LOC119560758|XP_037730307.1|DSUP	LOC118462526|XP_035784173.1|AALB
OG0006185	LOC119555910|XP_037723533.1|DSUP	LOC118463613|XP_035786236.1|AALB
OG0006186	LOC119560685|XP_037730186.1|DSUP	LOC118456351|XP_035772910.1|AALB
OG0006188	LOC119558028|XP_037727087.1|DSUP	LOC118458215|XP_035776359.1|AALB
OG0006189	LOC119558030|XP_037727092.1|DSUP	LOC118458227|XP_035776392.1|AALB
OG0006190	LOC119563498|XP_037732866.1|DSUP	LOC118459922|XP_035779665.1|AALB
OG0006191	LOC119547113|XP_037709754.1|DSUP	LOC118468854|XP_035796002.1|AALB
OG0006192	LOC119556493|XP_037724680.1|DSUP	LOC118463742|XP_035786433.1|AALB
OG0006193	LOC119556187|XP_037724058.1|DSUP	LOC118466495|XP_035791857.1|AALB
OG0006194	LOC119556444|XP_037724606.1|DSUP	LOC118466050|XP_035790784.1|AALB
OG0006195	LOC119556067|XP_037723808.1|DSUP	LOC118465364|XP_035789449.1|AALB
OG0006196	LOC119560700|XP_037730215.1|DSUP	LOC118466371|XP_035791481.1|AALB
OG0006197	LOC119562965|XP_037732072.1|DSUP	LOC118459539|XP_035778906.1|AALB
OG0006198	LOC119557334|XP_037725984.1|DSUP	LOC118464114|XP_035787108.1|AALB
OG0006199	LOC119546906|XP_037709464.1|DSUP	LOC118464419|XP_035787670.1|AALB
OG0006200	LOC119563209|XP_037732433.1|DSUP	LOC118457825|XP_035775596.1|AALB
OG0006201	LOC119558370|XP_037727811.1|DSUP	LOC118466129|XP_035790976.1|AALB
OG0006202	LOC119558369|XP_037727809.1|DSUP	LOC118458386|XP_035776692.1|AALB
OG0006203	LOC119555887|XP_037723477.1|DSUP	LOC118461462|XP_035782697.1|AALB
OG0006204	LOC119563006|XP_037732123.1|DSUP	LOC118460860|XP_035781469.1|AALB
OG0006205	LOC119556319|XP_037724334.1|DSUP	LOC118459852|XP_035779558.1|AALB
OG0006206	LOC119557545|XP_037726246.1|DSUP	LOC118457605|XP_035775205.1|AALB
OG0006207	LOC119548814|XP_037712335.1|DSUP	LOC118456769|XP_035773741.1|AALB
OG0006208	LOC119552673|XP_037718310.1|DSUP	LOC118456730|XP_035773671.1|AALB
OG0006209	LOC119556842|XP_037725241.1|DSUP	LOC118457987|XP_035775944.1|AALB
OG0006210	LOC119557804|XP_037726636.1|DSUP	LOC118459341|XP_035778510.1|AALB, LOC118463694|XP_035786364.1|AALB
OG0006211	LOC119548172|XP_037711213.1|DSUP	LOC118466470|XP_035791744.1|AALB
OG0006212	LOC119548171|XP_037711211.1|DSUP	LOC118466456|XP_035791701.1|AALB
OG0006214	LOC119556305|XP_037724315.1|DSUP	LOC118463876|XP_035786691.1|AALB
OG0006215	LOC119556832|XP_037725218.1|DSUP	LOC118463084|XP_035785249.1|AALB
OG0006216	LOC119559176|XP_037728168.1|DSUP	LOC118468581|XP_035795409.1|AALB
OG0006217	LOC119557182|XP_037725724.1|DSUP	LOC118460912|XP_035781561.1|AALB
OG0006218	LOC119546442|XP_037708645.1|DSUP	LOC118463277|XP_035785650.1|AALB
OG0006219	LOC119556986|XP_037725443.1|DSUP	LOC118463439|XP_035785919.1|AALB
OG0006220	LOC119554981|XP_037722041.1|DSUP	LOC118463219|XP_035785557.1|AALB
OG0006221	LOC119563218|XP_037732443.1|DSUP	LOC118459979|XP_035779771.1|AALB
OG0006222	LOC119552973|XP_037718919.1|DSUP	LOC118456205|XP_035772668.1|AALB
OG0006223	LOC119556190|XP_037724061.1|DSUP	LOC118465175|XP_035789030.1|AALB
OG0006224	LOC119558323|XP_037727663.1|DSUP	LOC118466416|XP_035791588.1|AALB
OG0006225	LOC119557371|XP_037726038.1|DSUP	LOC118467439|XP_035793877.1|AALB
OG0006226	LOC119550245|XP_037714747.1|DSUP	LOC118460925|XP_035781578.1|AALB
OG0006227	LOC119557026|XP_037725494.1|DSUP	LOC118463379|XP_035785804.1|AALB
OG0006228	LOC119549023|XP_037712624.1|DSUP	LOC118461791|XP_035783420.1|AALB
OG0006229	LOC119557231|XP_037725879.1|DSUP	LOC118468908|XP_035796110.1|AALB
OG0006230	LOC119555847|XP_037723404.1|DSUP	LOC118456961|XP_035774040.1|AALB
OG0006231	LOC119558193|XP_037727402.1|DSUP	LOC118457496|XP_035775432.1|AALB
OG0006232	LOC119556487|XP_037724670.1|DSUP	LOC118459319|XP_035778467.1|AALB
OG0006233	LOC119556565|XP_037724789.1|DSUP	LOC118460378|XP_035780531.1|AALB
OG0006234	LOC119557574|XP_037726298.1|DSUP	LOC118465641|XP_035789942.1|AALB
OG0006235	LOC119556394|XP_037724498.1|DSUP	LOC118463210|XP_035785549.1|AALB
OG0006237	LOC119556320|XP_037724335.1|DSUP	LOC118462880|XP_035784845.1|AALB
OG0006238	LOC119557008|XP_037725467.1|DSUP	LOC118457229|XP_035774504.1|AALB
OG0006239	LOC119558916|XP_037728046.1|DSUP	LOC118463624|XP_035786219.1|AALB
OG0006240	LOC119545638|XP_037707277.1|DSUP	LOC118463733|XP_035786423.1|AALB
OG0006241	LOC119557573|XP_037726296.1|DSUP	LOC118465640|XP_035789941.1|AALB
OG0006242	LOC119555867|XP_037723448.1|DSUP, LOC119555869|XP_037723450.1|DSUP	LOC118458264|XP_035776453.1|AALB
OG0006243	LOC119560776|XP_037730329.1|DSUP	LOC118458243|XP_035776409.1|AALB
OG0006244	LOC119563042|XP_037732174.1|DSUP	LOC118462949|XP_035784989.1|AALB
OG0006248	LOC119562964|XP_037732068.1|DSUP	LOC118457572|XP_035775144.1|AALB
OG0006249	LOC119546572|XP_037708893.1|DSUP	LOC118466313|XP_035791322.1|AALB
OG0006250	LOC119556447|XP_037724614.1|DSUP	LOC118459263|XP_035778367.1|AALB
OG0006251	LOC119563295|XP_037732550.1|DSUP	LOC118456703|XP_035773608.1|AALB
OG0006252	LOC119559975|XP_037729140.1|DSUP	LOC118468752|XP_035795810.1|AALB
OG0006253	LOC119558289|XP_037727602.1|DSUP	LOC118456293|XP_035772813.1|AALB
OG0006254	LOC119546761|XP_037709234.1|DSUP	LOC118462194|XP_035784000.1|AALB
OG0006255	LOC119549078|XP_037712719.1|DSUP	LOC118466494|XP_035791798.1|AALB
OG0006256	LOC119555811|XP_037723357.1|DSUP	LOC118458819|XP_035777628.1|AALB
OG0006257	LOC119556121|XP_037723935.1|DSUP	LOC118469017|XP_035796353.1|AALB
OG0006258	LOC119556266|XP_037724243.1|DSUP	LOC118456994|XP_035774143.1|AALB
OG0006259	LOC119560896|XP_037730521.1|DSUP	LOC118458707|XP_035777341.1|AALB
OG0006260	LOC119556123|XP_037723937.1|DSUP	LOC118461408|XP_035782580.1|AALB
OG0006261	LOC119546763|XP_037709238.1|DSUP	LOC118457792|XP_035775531.1|AALB
OG0006262	LOC119557374|XP_037726046.1|DSUP	LOC118466942|XP_035792736.1|AALB
OG0006263	LOC119556720|XP_037725046.1|DSUP	LOC118462005|XP_035783834.1|AALB
OG0006264	LOC119555909|XP_037723529.1|DSUP	LOC118460208|XP_035780212.1|AALB
OG0006265	LOC119548995|XP_037712530.1|DSUP	LOC118459545|XP_035778921.1|AALB
OG0006266	LOC119558011|XP_037727048.1|DSUP	LOC118461682|XP_035783165.1|AALB
OG0006267	LOC119556215|XP_037724123.1|DSUP	LOC118457138|XP_035774345.1|AALB
OG0006268	LOC119549635|XP_037713750.1|DSUP	LOC118460298|XP_035780392.1|AALB
OG0006269	LOC119563217|XP_037732442.1|DSUP	LOC118465239|XP_035789153.1|AALB
OG0006270	LOC119557289|XP_037725908.1|DSUP	LOC118465046|XP_035788821.1|AALB
OG0006271	LOC119560406|XP_037729771.1|DSUP	LOC118459332|XP_035778492.1|AALB
OG0006272	LOC119556474|XP_037724652.1|DSUP	LOC118461970|XP_035783778.1|AALB
OG0006273	LOC119551346|XP_037716590.1|DSUP	LOC118460314|XP_035780416.1|AALB
OG0006274	LOC119557690|XP_037726489.1|DSUP	LOC118464853|XP_035788462.1|AALB
OG0006276	LOC119552702|XP_037718371.1|DSUP	LOC118460244|XP_035780297.1|AALB
OG0006278	LOC119556818|XP_037725196.1|DSUP	LOC118462294|XP_035784008.1|AALB
OG0006279	LOC119556019|XP_037723722.1|DSUP	LOC118460823|XP_035781357.1|AALB, LOC118464788|XP_035788316.1|AALB
OG0006280	LOC119558095|XP_037727234.1|DSUP	LOC118465053|XP_035788831.1|AALB
OG0006281	LOC119558094|XP_037727233.1|DSUP	LOC118465016|XP_035788768.1|AALB
OG0006282	LOC119556373|XP_037724468.1|DSUP	LOC118459291|XP_035778429.1|AALB
OG0006283	LOC119561802|XP_037731213.1|DSUP	LOC118466546|XP_035791956.1|AALB
OG0006284	LOC119552957|XP_037718868.1|DSUP	LOC118466134|XP_035790978.1|AALB
OG0006285	LOC119559759|XP_037728758.1|DSUP	LOC118468716|XP_035795740.1|AALB
OG0006286	LOC119563388|XP_037732671.1|DSUP	LOC118462808|XP_035784717.1|AALB
OG0006287	LOC119557907|XP_037726841.1|DSUP	LOC118465949|XP_035790571.1|AALB
OG0006288	LOC119563501|XP_037732870.1|DSUP	LOC118465979|XP_035790645.1|AALB
OG0006289	LOC119563514|XP_037732890.1|DSUP	LOC118458506|XP_035776966.1|AALB
OG0006290	LOC119558087|XP_037727210.1|DSUP	LOC118466363|XP_035791447.1|AALB
OG0006291	LOC119548301|XP_037711397.1|DSUP	LOC118465309|XP_035789316.1|AALB
OG0006292	LOC119555947|XP_037723581.1|DSUP	LOC118466281|XP_035791257.1|AALB
OG0006293	LOC119552926|XP_037718797.1|DSUP	LOC118461819|XP_035783510.1|AALB
OG0006294	LOC119556186|XP_037724056.1|DSUP	LOC118463794|XP_035786576.1|AALB
OG0006295	LOC119556632|XP_037724885.1|DSUP	LOC118468364|XP_035795020.1|AALB
OG0006296	LOC119558295|XP_037727614.1|DSUP	LOC118463357|XP_035785769.1|AALB
OG0006297	LOC119558082|XP_037727192.1|DSUP	LOC118466091|XP_035790937.1|AALB
OG0006298	LOC119557635|XP_037726397.1|DSUP	LOC118461726|XP_035783303.1|AALB
OG0006299	LOC119556679|XP_037724973.1|DSUP	LOC118464722|XP_035788191.1|AALB
OG0006300	LOC119557053|XP_037725528.1|DSUP	LOC118461782|XP_035783407.1|AALB
OG0006301	LOC119556321|XP_037724336.1|DSUP	LOC118460259|XP_035780328.1|AALB
OG0006302	LOC119556018|XP_037723720.1|DSUP	LOC118465105|XP_035788944.1|AALB
OG0006303	LOC119549255|XP_037713089.1|DSUP	LOC118468541|XP_035795317.1|AALB
OG0006305	LOC119548624|XP_037711931.1|DSUP	LOC118461623|XP_035783066.1|AALB
OG0006306	LOC119546924|XP_037709510.1|DSUP	LOC118461600|XP_035783011.1|AALB
OG0006308	LOC119556159|XP_037723988.1|DSUP	LOC118463970|XP_035786865.1|AALB
OG0006309	LOC119555928|XP_037723554.1|DSUP	LOC118460217|XP_035780229.1|AALB
OG0006311	LOC119556527|XP_037724732.1|DSUP	LOC118465547|XP_035789770.1|AALB
OG0006312	LOC119557041|XP_037725514.1|DSUP	LOC118468837|XP_035795975.1|AALB
OG0006313	LOC119556464|XP_037724639.1|DSUP	LOC118467803|XP_035794611.1|AALB
OG0006314	LOC119557517|XP_037726218.1|DSUP	LOC118461551|XP_035782898.1|AALB
OG0006315	LOC119562581|XP_037731735.1|DSUP	LOC118463018|XP_035785148.1|AALB
OG0006316	LOC119556284|XP_037724265.1|DSUP	LOC118457593|XP_035775187.1|AALB
OG0006317	LOC119557801|XP_037726632.1|DSUP	LOC118468456|XP_035795134.1|AALB
OG0006318	LOC119555950|XP_037723588.1|DSUP	LOC118457726|XP_035775414.1|AALB
OG0006319	LOC119550422|XP_037715014.1|DSUP	LOC118468591|XP_035795427.1|AALB
OG0006320	LOC119557881|XP_037726809.1|DSUP	LOC118456502|XP_035773227.1|AALB
OG0006321	LOC119556133|XP_037723949.1|DSUP	LOC118466569|XP_035792006.1|AALB
OG0006322	LOC119558117|XP_037727276.1|DSUP	LOC118466573|XP_035792012.1|AALB
OG0006323	LOC119556552|XP_037724764.1|DSUP	LOC118458746|XP_035777417.1|AALB
OG0006324	LOC119558260|XP_037727534.1|DSUP	LOC118461572|XP_035782959.1|AALB
OG0006325	LOC119562865|XP_037731907.1|DSUP	LOC118462663|XP_035784456.1|AALB
OG0006326	LOC119554206|XP_037720936.1|DSUP	LOC118461169|XP_035782062.1|AALB
OG0006327	LOC119563066|XP_037732208.1|DSUP	LOC118468971|XP_035796239.1|AALB
OG0006328	LOC119545716|XP_037707453.1|DSUP	LOC118456195|XP_035772649.1|AALB
OG0006329	LOC119558365|XP_037727799.1|DSUP	LOC118462177|XP_035783999.1|AALB
OG0006330	LOC119551192|XP_037716325.1|DSUP	LOC118464657|XP_035788047.1|AALB
OG0006331	LOC119556477|XP_037724657.1|DSUP	LOC118467416|XP_035793792.1|AALB
OG0006332	LOC119557174|XP_037725707.1|DSUP	LOC118460893|XP_035781531.1|AALB
OG0006333	LOC119556686|XP_037724987.1|DSUP	LOC118460274|XP_035780354.1|AALB
OG0006334	LOC119557105|XP_037725610.1|DSUP	LOC118466496|XP_035791815.1|AALB
OG0006335	LOC119563017|XP_037732139.1|DSUP	LOC118464913|XP_035788577.1|AALB
OG0006336	LOC119556853|XP_037725252.1|DSUP	LOC118459083|XP_035778077.1|AALB
OG0006337	LOC119556343|XP_037724370.1|DSUP	LOC118468488|XP_035795209.1|AALB
OG0006339	LOC119557295|XP_037725924.1|DSUP	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB
OG0006340	LOC119557308|XP_037725948.1|DSUP	LOC118465869|XP_035790399.1|AALB
OG0006341	LOC119556041|XP_037723758.1|DSUP	LOC118458683|XP_035777292.1|AALB
OG0006342	LOC119557199|XP_037725780.1|DSUP	LOC118456744|XP_035773694.1|AALB
OG0006343	LOC119556606|XP_037724847.1|DSUP	LOC118456724|XP_035773658.1|AALB
OG0006344	LOC119556550|XP_037724762.1|DSUP	LOC118466444|XP_035791657.1|AALB
OG0006346	LOC119557171|XP_037725708.1|DSUP	LOC118468323|XP_035794960.1|AALB
OG0006347	LOC119547652|XP_037710526.1|DSUP	LOC118461583|XP_035782971.1|AALB
OG0006348	LOC119557496|XP_037726195.1|DSUP	LOC118461309|XP_035782428.1|AALB
OG0006349	LOC119558013|XP_037727050.1|DSUP	LOC118461711|XP_035783261.1|AALB
OG0006350	LOC119552751|XP_037718470.1|DSUP	LOC118461925|XP_035783695.1|AALB
OG0006351	LOC119556503|XP_037724692.1|DSUP	LOC118462622|XP_035784357.1|AALB
OG0006352	LOC119550038|XP_037714402.1|DSUP	LOC118465168|XP_035789021.1|AALB
OG0006353	LOC119563150|XP_037732337.1|DSUP	LOC118457074|XP_035774249.1|AALB
OG0006354	LOC119549085|XP_037712733.1|DSUP	LOC118457280|XP_035774615.1|AALB
OG0006355	LOC119558109|XP_037727262.1|DSUP	LOC118457027|XP_035774157.1|AALB
OG0006356	LOC119555978|XP_037723636.1|DSUP	LOC118461829|XP_035783483.1|AALB
OG0006357	LOC119558063|XP_037727148.1|DSUP	LOC118461140|XP_035782002.1|AALB
OG0006358	LOC119554237|XP_037720999.1|DSUP	LOC118458510|XP_035776975.1|AALB
OG0006359	LOC119546135|XP_037708171.1|DSUP	LOC118462581|XP_035784285.1|AALB
OG0006360	LOC119556538|XP_037724745.1|DSUP	LOC118462588|XP_035784298.1|AALB
OG0006361	LOC119560868|XP_037730468.1|DSUP	LOC118461356|XP_035782476.1|AALB
OG0006362	LOC119556559|XP_037724781.1|DSUP	LOC118466392|XP_035791528.1|AALB
OG0006364	LOC119547508|XP_037710328.1|DSUP	LOC118457719|XP_035775402.1|AALB
OG0006365	LOC119556713|XP_037725039.1|DSUP	LOC118458954|XP_035777833.1|AALB
OG0006366	LOC119556731|XP_037725061.1|DSUP	LOC118459652|XP_035779131.1|AALB
OG0006367	LOC119558119|XP_037727277.1|DSUP	LOC118458817|XP_035777581.1|AALB
OG0006368	LOC119559468|XP_037728508.1|DSUP	LOC118464099|XP_035787068.1|AALB
OG0006369	LOC119562635|XP_037731794.1|DSUP	LOC118463930|XP_035786786.1|AALB
OG0006370	LOC119557787|XP_037726615.1|DSUP	LOC118460029|XP_035779865.1|AALB
OG0006371	LOC119563200|XP_037732418.1|DSUP	LOC118460706|XP_035781116.1|AALB
OG0006372	LOC119563245|XP_037732482.1|DSUP	LOC118465530|XP_035789751.1|AALB
OG0006373	LOC119557275|XP_037725889.1|DSUP	LOC118457618|XP_035775268.1|AALB
OG0006374	LOC119558169|XP_037727360.1|DSUP	LOC118463184|XP_035785496.1|AALB
OG0006375	LOC119556080|XP_037723860.1|DSUP	LOC118464653|XP_035788012.1|AALB
OG0006376	LOC119558113|XP_037727266.1|DSUP	LOC118465134|XP_035788968.1|AALB
OG0006377	LOC119556036|XP_037723752.1|DSUP	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB
OG0006378	LOC119563103|XP_037732271.1|DSUP	LOC118468810|XP_035795922.1|AALB
OG0006379	LOC119556433|XP_037724589.1|DSUP	LOC118467580|XP_035794122.1|AALB
OG0006381	LOC119557884|XP_037726813.1|DSUP	LOC118465272|XP_035789197.1|AALB
OG0006382	LOC119557036|XP_037725511.1|DSUP	LOC118463072|XP_035785227.1|AALB
OG0006383	LOC119556761|XP_037725112.1|DSUP	LOC118468712|XP_035795738.1|AALB
OG0006384	LOC119556764|XP_037725117.1|DSUP	LOC118465637|XP_035789940.1|AALB
OG0006385	LOC119549025|XP_037712636.1|DSUP	LOC118460171|XP_035780167.1|AALB
OG0006386	LOC119548054|XP_037711064.1|DSUP	LOC118457589|XP_035775172.1|AALB
OG0006387	LOC119553041|XP_037719038.1|DSUP	LOC118468994|XP_035796316.1|AALB
OG0006388	LOC119557103|XP_037725608.1|DSUP	LOC118465098|XP_035788921.1|AALB
OG0006389	LOC119557104|XP_037725609.1|DSUP	LOC118465560|XP_035789847.1|AALB
OG0006392	LOC119558050|XP_037727128.1|DSUP	LOC118466535|XP_035791936.1|AALB
OG0006393	LOC119546772|XP_037709251.1|DSUP	LOC118459940|XP_035779712.1|AALB
OG0006394	LOC119549369|XP_037713334.1|DSUP	LOC118458395|XP_035776702.1|AALB
OG0006395	LOC119555602|XP_037723029.1|DSUP	LOC118460198|XP_035780199.1|AALB
OG0006396	LOC119556271|XP_037724249.1|DSUP	LOC118464016|XP_035786962.1|AALB
OG0006397	LOC119556879|XP_037725282.1|DSUP	LOC118461986|XP_035783814.1|AALB
OG0006398	LOC119557270|XP_037725885.1|DSUP	LOC118461991|XP_035783819.1|AALB
OG0006399	LOC119556143|XP_037723968.1|DSUP	LOC118456882|XP_035773888.1|AALB
OG0006400	LOC119556142|XP_037723967.1|DSUP	LOC118456879|XP_035773884.1|AALB
OG0006401	LOC119554732|XP_037721680.1|DSUP	LOC118456881|XP_035773886.1|AALB
OG0006402	LOC119560939|XP_037730603.1|DSUP	LOC118461435|XP_035782637.1|AALB
OG0006403	LOC119560997|XP_037730725.1|DSUP	LOC118457002|XP_035774118.1|AALB
OG0006404	LOC119545691|XP_037707369.1|DSUP	LOC118461789|XP_035783413.1|AALB
OG0006405	LOC119553196|XP_037719374.1|DSUP	LOC118461634|XP_035783093.1|AALB
OG0006406	LOC119551156|XP_037716281.1|DSUP	LOC118457806|XP_035775551.1|AALB
OG0006407	LOC119558252|XP_037727507.1|DSUP	LOC118468413|XP_035795070.1|AALB
OG0006408	LOC119556962|XP_037725397.1|DSUP	LOC118459970|XP_035779758.1|AALB
OG0006409	LOC119557821|XP_037726689.1|DSUP	LOC118459462|XP_035778765.1|AALB
OG0006410	LOC119556351|XP_037724383.1|DSUP	LOC118457597|XP_035775189.1|AALB
OG0006411	LOC119557939|XP_037726879.1|DSUP	LOC118457493|XP_035775019.1|AALB
OG0006412	LOC119561125|XP_037730970.1|DSUP	LOC118456826|XP_035773814.1|AALB
OG0006413	LOC119549386|XP_037713360.1|DSUP	LOC118456827|XP_035773815.1|AALB
OG0006414	LOC119563141|XP_037732326.1|DSUP, LOC119560789|XP_037730345.1|DSUP	LOC118464924|XP_035788590.1|AALB
OG0006415	LOC119557620|XP_037726367.1|DSUP	LOC118459463|XP_035778762.1|AALB
OG0006416	LOC119556572|XP_037724799.1|DSUP	LOC118459745|XP_035779322.1|AALB
OG0006417	LOC119548859|XP_037712413.1|DSUP	LOC118467060|XP_035792954.1|AALB
OG0006418	LOC119556063|XP_037723799.1|DSUP	LOC118464433|XP_035787703.1|AALB
OG0006419	LOC119557888|XP_037726822.1|DSUP	LOC118461081|XP_035781866.1|AALB
OG0006420	LOC119555456|XP_037722788.1|DSUP	LOC118456331|XP_035772881.1|AALB
OG0006421	LOC119546990|XP_037709574.1|DSUP	LOC118456817|XP_035773802.1|AALB
OG0006422	LOC119548893|XP_037712480.1|DSUP	LOC118460444|XP_035780641.1|AALB
OG0006423	LOC119560974|XP_037730675.1|DSUP	LOC118468311|XP_035794942.1|AALB
OG0006424	LOC119560977|XP_037730677.1|DSUP	LOC118468321|XP_035794959.1|AALB
OG0006425	LOC119560278|XP_037729574.1|DSUP	LOC118458398|XP_035776701.1|AALB
OG0006426	LOC119560277|XP_037729573.1|DSUP	LOC118458397|XP_035776700.1|AALB
OG0006427	LOC119562900|XP_037731953.1|DSUP	LOC118460086|XP_035779994.1|AALB
OG0006429	LOC119547322|XP_037710052.1|DSUP	LOC118460195|XP_035780193.1|AALB
