Orthogroup	DSUP.longest_only	DSER.longest_only
OG0010179	LOC119552601|XP_037718190.1|DSUP	LOC110179039|XP_020802053.1|DSER
OG0010180	LOC119554378|XP_037721187.1|DSUP	LOC110185319|XP_020809744.1|DSER
OG0010181	LOC119553641|XP_037720047.1|DSUP	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER
OG0010182	LOC119551287|XP_037716485.1|DSUP	LOC110182998|XP_020806849.1|DSER
OG0010183	LOC119550579|XP_037715299.1|DSUP	LOC110182977|XP_020806829.1|DSER
OG0010184	LOC119551651|XP_037717015.1|DSUP	LOC110189207|XP_020814838.1|DSER
OG0010185	LOC119550303|XP_037714831.1|DSUP	LOC110189194|XP_020814822.1|DSER
OG0010186	LOC119553630|XP_037720028.1|DSUP	LOC110176206|XP_020798128.1|DSER
OG0010187	LOC119549952|XP_037714264.1|DSUP	LOC110191566|XP_020818106.1|DSER
OG0010188	LOC119550436|XP_037715035.1|DSUP	LOC110181621|XP_020805092.1|DSER
OG0010189	LOC119551407|XP_037716672.1|DSUP	LOC110181629|XP_020805099.1|DSER
OG0010190	LOC119551535|XP_037716853.1|DSUP	LOC110179344|XP_020802511.1|DSER
OG0010191	LOC119550246|XP_037714748.1|DSUP	LOC110180143|XP_020803452.1|DSER
OG0010192	LOC119550853|XP_037715750.1|DSUP	LOC110191653|XP_020818210.1|DSER
OG0010193	LOC119549976|XP_037714303.1|DSUP	LOC110180021|XP_020803280.1|DSER
OG0010194	LOC119554091|XP_037720767.1|DSUP	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER
OG0010195	LOC119554023|XP_037720667.1|DSUP	LOC110181271|XP_020804641.1|DSER
OG0010196	LOC119552014|XP_037717676.1|DSUP	LOC110177229|XP_020799511.1|DSER
OG0010197	LOC119551467|XP_037716748.1|DSUP	LOC110189255|XP_020814924.1|DSER
OG0010198	LOC119551036|XP_037716073.1|DSUP	LOC110180067|XP_020803347.1|DSER
OG0010199	LOC119551117|XP_037716228.1|DSUP	LOC110179232|XP_020802343.1|DSER
OG0010200	LOC119549946|XP_037714255.1|DSUP	LOC110191182|XP_020817610.1|DSER
OG0010201	LOC119551271|XP_037716459.1|DSUP	LOC110178014|XP_020800690.1|DSER
OG0010202	LOC119550191|XP_037714660.1|DSUP	LOC110182903|XP_020806719.1|DSER
OG0010203	LOC119551931|XP_037717510.1|DSUP	LOC110189321|XP_020815023.1|DSER
OG0010204	LOC119550909|XP_037715826.1|DSUP	LOC110177810|XP_020800359.1|DSER
OG0010205	LOC119551136|XP_037716254.1|DSUP	LOC110177730|XP_020800241.1|DSER
OG0010206	LOC119551138|XP_037716256.1|DSUP	LOC110177813|XP_020800362.1|DSER
OG0010207	LOC119550175|XP_037714638.1|DSUP	LOC110180150|XP_020803463.1|DSER
OG0010208	LOC119549177|XP_037712906.1|DSUP	LOC110179606|XP_020802891.1|DSER
OG0010209	LOC119549178|XP_037712907.1|DSUP	LOC110179518|XP_020802791.1|DSER
OG0010210	LOC119551372|XP_037716622.1|DSUP	LOC110177297|XP_020799623.1|DSER
OG0010211	LOC119551991|XP_037717640.1|DSUP	LOC110182570|XP_020806281.1|DSER
OG0010212	LOC119551119|XP_037716231.1|DSUP	LOC110177758|XP_020800280.1|DSER
OG0010213	LOC119550685|XP_037715476.1|DSUP	LOC110177756|XP_020800278.1|DSER
OG0010214	LOC119549297|XP_037713181.1|DSUP	LOC110177695|XP_020800178.1|DSER
OG0010215	LOC119551492|XP_037716787.1|DSUP	LOC110180375|XP_020803705.1|DSER
OG0010216	LOC119550745|XP_037715593.1|DSUP	LOC110178310|XP_020801062.1|DSER
OG0010217	LOC119550792|XP_037715652.1|DSUP	LOC110177962|XP_020800613.1|DSER
OG0010218	LOC119550447|XP_037715051.1|DSUP	LOC110177951|XP_020800599.1|DSER
OG0010219	LOC119550697|XP_037715491.1|DSUP	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER
OG0010220	LOC119551977|XP_037717619.1|DSUP	LOC110191554|XP_020818092.1|DSER
OG0010221	LOC119551975|XP_037717617.1|DSUP	LOC110191546|XP_020818080.1|DSER
OG0010222	LOC119549372|XP_037713335.1|DSUP	LOC110177994|XP_020800651.1|DSER
OG0010223	LOC119549370|XP_037713331.1|DSUP	LOC110179283|XP_020802430.1|DSER
OG0010224	LOC119550408|XP_037714995.1|DSUP	LOC110176352|XP_020798340.1|DSER
OG0010225	LOC119557423|XP_037726106.1|DSUP	LOC110176612|XP_020798695.1|DSER
OG0010226	LOC119560462|XP_037729850.1|DSUP	LOC110188583|XP_020814007.1|DSER
OG0010227	LOC119559807|XP_037728819.1|DSUP	LOC110188010|XP_020813192.1|DSER
OG0010229	LOC119560448|XP_037729822.1|DSUP	LOC110187892|XP_020813038.1|DSER
OG0010230	LOC119560526|XP_037729930.1|DSUP	LOC110188387|XP_020813766.1|DSER
OG0010231	LOC119560579|XP_037730034.1|DSUP	LOC110186702|XP_020811634.1|DSER
OG0010232	LOC119550552|XP_037715261.1|DSUP	LOC110184017|XP_020808045.1|DSER
OG0010233	LOC119559916|XP_037729021.1|DSUP	LOC110188551|XP_020813967.1|DSER
OG0010234	LOC119560725|XP_037730270.1|DSUP	LOC110176641|XP_020798727.1|DSER
OG0010235	LOC119553111|XP_037719219.1|DSUP	LOC110186740|XP_020811664.1|DSER
OG0010236	LOC119554063|XP_037720736.1|DSUP	LOC110176481|XP_020798506.1|DSER
OG0010237	LOC119560340|XP_037729664.1|DSUP	LOC110176459|XP_020798472.1|DSER
OG0010238	LOC119563373|XP_037732652.1|DSUP	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER
OG0010239	LOC119560900|XP_037730525.1|DSUP	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER
OG0010240	LOC119548322|XP_037711431.1|DSUP	LOC110186040|XP_020810737.1|DSER
OG0010241	LOC119560054|XP_037729288.1|DSUP	LOC110186711|XP_020811642.1|DSER
OG0010242	LOC119557127|XP_037725642.1|DSUP	LOC110187795|XP_020812928.1|DSER
OG0010243	LOC119557934|XP_037726877.1|DSUP	LOC110191210|XP_020817637.1|DSER
OG0010244	LOC119553444|XP_037719766.1|DSUP	LOC110188493|XP_020813882.1|DSER
OG0010245	LOC119560907|XP_037730538.1|DSUP	LOC110188048|XP_020813256.1|DSER
OG0010246	LOC119560600|XP_037730056.1|DSUP	LOC110186249|XP_020810990.1|DSER
OG0010247	LOC119556400|XP_037724509.1|DSUP	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER
OG0010248	LOC119546459|XP_037708670.1|DSUP	LOC110187797|XP_020812930.1|DSER
OG0010249	LOC119556026|XP_037723736.1|DSUP	LOC110186516|XP_020811372.1|DSER
OG0010250	LOC119546752|XP_037709202.1|DSUP	LOC110187660|XP_020812738.1|DSER
OG0010251	LOC119559781|XP_037728791.1|DSUP	LOC110177212|XP_020799490.1|DSER
OG0010252	LOC119554043|XP_037720704.1|DSUP	LOC110186447|XP_020811290.1|DSER
OG0010253	LOC119551173|XP_037716299.1|DSUP	LOC110181129|XP_020804459.1|DSER
OG0010254	LOC119558633|XP_037727966.1|DSUP, LOC119549469|XP_037713499.1|DSUP, LOC119558714|XP_037727984.1|DSUP	LOC110178453|XP_020801246.1|DSER
OG0010255	LOC119556978|XP_037725424.1|DSUP	LOC110176088|XP_020797989.1|DSER
OG0010257	LOC119554315|XP_037721104.1|DSUP	LOC110178652|XP_020801503.1|DSER, LOC110178653|XP_020801504.1|DSER
OG0010258	LOC119554424|XP_037721245.1|DSUP	LOC110178965|XP_020801928.1|DSER
OG0010259	LOC119554661|XP_037721591.1|DSUP	LOC110185167|XP_020809535.1|DSER
OG0010260	LOC119547156|XP_037709805.1|DSUP	LOC110183040|XP_020806885.1|DSER
OG0010275	LOC119560519|XP_037729921.1|DSUP	LOC110191093|XP_020817496.1|DSER
OG0010276	LOC119558116|XP_037727273.1|DSUP	LOC110184320|XP_020808471.1|DSER
OG0010277	LOC119562887|XP_037731931.1|DSUP	LOC110191343|XP_020817847.1|DSER
OG0010279	LOC119560466|XP_037729857.1|DSUP	LOC110187727|XP_020812837.1|DSER
OG0010280	LOC119557992|XP_037727020.1|DSUP	LOC110175997|XP_020797851.1|DSER
OG0010281	LOC119552746|XP_037718462.1|DSUP	LOC110185313|XP_020809738.1|DSER
OG0010283	LOC119562951|XP_037732052.1|DSUP	LOC110191928|XP_020818588.1|DSER
OG0010284	LOC119563039|XP_037732170.1|DSUP	LOC110186455|XP_020811299.1|DSER
OG0010285	LOC119545718|XP_037707461.1|DSUP	LOC110177335|XP_020799680.1|DSER
OG0010286	LOC119553411|XP_037719719.1|DSUP	LOC110186353|XP_020811159.1|DSER
OG0010287	LOC119560176|XP_037729464.1|DSUP	LOC110188030|XP_020813227.1|DSER
OG0010288	LOC119560399|XP_037729755.1|DSUP	LOC110186271|XP_020811042.1|DSER
OG0010289	LOC119558844|XP_037728025.1|DSUP	LOC110186272|XP_020811043.1|DSER
OG0010290	LOC119551332|XP_037716563.1|DSUP	LOC110188192|XP_020813440.1|DSER
OG0010291	LOC119555715|XP_037723331.1|DSUP, LOC119555725|XP_037723348.1|DSUP	LOC110186281|XP_020811054.1|DSER
OG0010292	LOC119556578|XP_037724809.1|DSUP	LOC110186152|XP_020810865.1|DSER
OG0010293	LOC119548377|XP_037711523.1|DSUP	LOC110187308|XP_020812356.1|DSER
OG0010294	LOC119546532|XP_037708800.1|DSUP	LOC110182722|XP_020806481.1|DSER
OG0010295	LOC119547150|XP_037709797.1|DSUP	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER
OG0010296	LOC119550654|XP_037715424.1|DSUP	LOC110182870|XP_020806672.1|DSER
OG0010297	LOC119552135|XP_037717853.1|DSUP	LOC110188975|XP_020814582.1|DSER
OG0010298	LOC119551767|XP_037717222.1|DSUP	LOC110177920|XP_020800557.1|DSER
OG0010299	LOC119549591|XP_037713678.1|DSUP	LOC110182953|XP_020806803.1|DSER
OG0010300	LOC119551953|XP_037717576.1|DSUP	LOC110191688|XP_020818263.1|DSER
OG0010302	LOC119549296|XP_037713180.1|DSUP	LOC110182320|XP_020806014.1|DSER
OG0010303	LOC119550195|XP_037714667.1|DSUP	LOC110191527|XP_020818054.1|DSER
OG0010304	LOC119557268|XP_037725882.1|DSUP	LOC110179115|XP_020802164.1|DSER
OG0010305	LOC119555933|XP_037723561.1|DSUP	LOC110181611|XP_020805072.1|DSER
OG0010307	LOC119556010|XP_037723705.1|DSUP	LOC110181476|XP_020804883.1|DSER
OG0010308	LOC119557872|XP_037726799.1|DSUP	LOC110175926|XP_020797764.1|DSER
OG0010309	LOC119554663|XP_037721593.1|DSUP	LOC110177640|XP_020800113.1|DSER
OG0010310	LOC119557236|XP_037725848.1|DSUP	LOC110182459|XP_020806154.1|DSER
OG0010311	LOC119557744|XP_037726558.1|DSUP	LOC110181759|XP_020805281.1|DSER
OG0010312	LOC119555982|XP_037723638.1|DSUP	LOC110182037|XP_020805625.1|DSER
OG0010313	LOC119553906|XP_037720505.1|DSUP	LOC110190050|XP_020816014.1|DSER
OG0010314	LOC119557906|XP_037726840.1|DSUP	LOC110184139|XP_020808209.1|DSER
OG0010315	LOC119556691|XP_037725014.1|DSUP	LOC110179058|XP_020802077.1|DSER
OG0010316	LOC119551687|XP_037717079.1|DSUP	LOC110177754|XP_020800277.1|DSER
OG0010317	LOC119558053|XP_037727131.1|DSUP	LOC110182577|XP_020806285.1|DSER
OG0010318	LOC119558175|XP_037727369.1|DSUP	LOC110180570|XP_020803923.1|DSER
OG0010319	LOC119556903|XP_037725317.1|DSUP	LOC110180197|XP_020803510.1|DSER
OG0010320	LOC119557742|XP_037726556.1|DSUP	LOC110181571|XP_020805021.1|DSER
OG0010321	LOC119555269|XP_037722501.1|DSUP	LOC110190091|XP_020816056.1|DSER
OG0010322	LOC119554204|XP_037720932.1|DSUP	LOC110190391|XP_020816503.1|DSER
OG0010323	LOC119552599|XP_037718184.1|DSUP	LOC110178792|XP_020801704.1|DSER
OG0010324	LOC119554292|XP_037721079.1|DSUP	LOC110183607|XP_020807584.1|DSER
OG0010326	LOC119555280|XP_037722511.1|DSUP	LOC110183721|XP_020807729.1|DSER
OG0010327	LOC119552547|XP_037718094.1|DSUP	LOC110189048|XP_020814674.1|DSER
OG0010328	LOC119554637|XP_037721562.1|DSUP	LOC110190757|XP_020817045.1|DSER
OG0010329	LOC119554290|XP_037721075.1|DSUP	LOC110190682|XP_020816951.1|DSER
OG0010330	LOC119553910|XP_037720514.1|DSUP	LOC110178968|XP_020801932.1|DSER
OG0010331	LOC119554799|XP_037721776.1|DSUP	LOC110178925|XP_020801870.1|DSER
OG0010332	LOC119558227|XP_037727473.1|DSUP	LOC110187124|XP_020812193.1|DSER
OG0010333	LOC119547705|XP_037710608.1|DSUP	LOC110181464|XP_020804871.1|DSER
OG0010334	LOC119548689|XP_037712079.1|DSUP	LOC110184001|XP_020808017.1|DSER
OG0010335	LOC119556980|XP_037725427.1|DSUP	LOC110181614|XP_020805075.1|DSER
OG0010336	LOC119558104|XP_037727245.1|DSUP	LOC110188516|XP_020813911.1|DSER
OG0010337	LOC119556458|XP_037724632.1|DSUP	LOC110188857|XP_020814422.1|DSER
OG0010338	LOC119557937|XP_037726874.1|DSUP	LOC110187088|XP_020812147.1|DSER
OG0010339	LOC119559199|XP_037728195.1|DSUP	LOC110189721|XP_020815570.1|DSER
OG0010340	LOC119557596|XP_037726326.1|DSUP	LOC110182022|XP_020805612.1|DSER
OG0010341	LOC119557595|XP_037726325.1|DSUP	LOC110182056|XP_020805671.1|DSER
OG0010342	LOC119556854|XP_037725254.1|DSUP	LOC110184235|XP_020808351.1|DSER
OG0010343	LOC119559979|XP_037729150.1|DSUP	LOC110185773|XP_020810435.1|DSER
OG0010344	LOC119557212|XP_037725795.1|DSUP	LOC110182477|XP_020806182.1|DSER
OG0010345	LOC119556103|XP_037723900.1|DSUP	LOC110180167|XP_020803484.1|DSER
OG0010346	LOC119557421|XP_037726101.1|DSUP	LOC110180529|XP_020803860.1|DSER
OG0010347	LOC119555905|XP_037723523.1|DSUP	LOC110182086|XP_020805726.1|DSER
OG0010348	LOC119552165|XP_037717917.1|DSUP	LOC110189739|XP_020815596.1|DSER
OG0010349	LOC119556826|XP_037725210.1|DSUP	LOC110181924|XP_020805518.1|DSER
OG0010350	LOC119557164|XP_037725692.1|DSUP	LOC110182072|XP_020805715.1|DSER
OG0010351	LOC119556942|XP_037725362.1|DSUP	LOC110180443|XP_020803772.1|DSER
OG0010352	LOC119558055|XP_037727133.1|DSUP	LOC110178132|XP_020800816.1|DSER
OG0010353	LOC119556722|XP_037725048.1|DSUP	LOC110179385|XP_020802568.1|DSER
OG0010354	LOC119556410|XP_037724534.1|DSUP	LOC110184350|XP_020808504.1|DSER
OG0010355	LOC119557795|XP_037726626.1|DSUP	LOC110182839|XP_020806631.1|DSER
OG0010356	LOC119557135|XP_037725646.1|DSUP	LOC110176081|XP_020797981.1|DSER
OG0010357	LOC119557677|XP_037726474.1|DSUP	LOC110184373|XP_020808531.1|DSER
OG0010358	LOC119556533|XP_037724741.1|DSUP	LOC110184330|XP_020808484.1|DSER
OG0010359	LOC119555994|XP_037723652.1|DSUP	LOC110180548|XP_020803901.1|DSER
OG0010360	LOC119557425|XP_037726104.1|DSUP	LOC110177218|XP_020799495.1|DSER
OG0010361	LOC119557418|XP_037726095.1|DSUP	LOC110180553|XP_020803907.1|DSER
OG0010362	LOC119558205|XP_037727430.1|DSUP	LOC110179491|XP_020802724.1|DSER
OG0010363	LOC119555961|XP_037723607.1|DSUP	LOC110184186|XP_020808256.1|DSER
OG0010364	LOC119556850|XP_037725248.1|DSUP	LOC110181709|XP_020805217.1|DSER
OG0010365	LOC119546855|XP_037709381.1|DSUP	LOC110188651|XP_020814087.1|DSER
OG0010366	LOC119557311|XP_037725951.1|DSUP	LOC110181484|XP_020804895.1|DSER
OG0010367	LOC119557750|XP_037726564.1|DSUP	LOC110179604|XP_020802861.1|DSER
OG0010368	LOC119555896|XP_037723490.1|DSUP	LOC110179601|XP_020802858.1|DSER
OG0010369	LOC119557188|XP_037725765.1|DSUP	LOC110182557|XP_020806268.1|DSER
OG0010370	LOC119556551|XP_037724763.1|DSUP	LOC110179062|XP_020802083.1|DSER
OG0010371	LOC119557623|XP_037726378.1|DSUP	LOC110182223|XP_020805909.1|DSER
OG0010372	LOC119558373|XP_037727817.1|DSUP	LOC110184143|XP_020808212.1|DSER
OG0010373	LOC119557483|XP_037726180.1|DSUP	LOC110184199|XP_020808301.1|DSER
OG0010374	LOC119555932|XP_037723560.1|DSUP	LOC110181610|XP_020805071.1|DSER
OG0010375	LOC119555931|XP_037723559.1|DSUP	LOC110181609|XP_020805070.1|DSER
OG0010376	LOC119556448|XP_037724615.1|DSUP	LOC110187139|XP_020812212.1|DSER
OG0010377	LOC119558264|XP_037727543.1|DSUP	LOC110180364|XP_020803689.1|DSER
OG0010378	LOC119557733|XP_037726546.1|DSUP	LOC110182466|XP_020806163.1|DSER
OG0010379	LOC119556561|XP_037724783.1|DSUP	LOC110181796|XP_020805337.1|DSER
OG0010380	LOC119556770|XP_037725123.1|DSUP	LOC110178023|XP_020800697.1|DSER
OG0010381	LOC119557820|XP_037726688.1|DSUP	LOC110178046|XP_020800719.1|DSER
OG0010382	LOC119557001|XP_037725460.1|DSUP	LOC110178038|XP_020800714.1|DSER
OG0010383	LOC119557004|XP_037725463.1|DSUP	LOC110178045|XP_020800718.1|DSER
OG0010384	LOC119557913|XP_037726848.1|DSUP	LOC110179497|XP_020802730.1|DSER
OG0010385	LOC119547463|XP_037710276.1|DSUP	LOC110186026|XP_020810721.1|DSER
OG0010386	LOC119547484|XP_037710300.1|DSUP	LOC110185736|XP_020810386.1|DSER
OG0010387	LOC119547425|XP_037710210.1|DSUP	LOC110186036|XP_020810732.1|DSER
OG0010388	LOC119547618|XP_037710471.1|DSUP	LOC110187370|XP_020812420.1|DSER
OG0010389	LOC119548065|XP_037711079.1|DSUP	LOC110183802|XP_020807814.1|DSER
OG0010390	LOC119548012|XP_037711009.1|DSUP	LOC110185955|XP_020810632.1|DSER
OG0010391	LOC119546957|XP_037709530.1|DSUP	LOC110185796|XP_020810459.1|DSER
OG0010392	LOC119547738|XP_037710653.1|DSUP	LOC110181437|XP_020804838.1|DSER
OG0010393	LOC119547403|XP_037710180.1|DSUP	LOC110185923|XP_020810595.1|DSER
OG0010394	LOC119548711|XP_037712104.1|DSUP	LOC110180582|XP_020803932.1|DSER
OG0010395	LOC119546323|XP_037708450.1|DSUP	LOC110186060|XP_020810756.1|DSER
OG0010396	LOC119547414|XP_037710191.1|DSUP	LOC110183036|XP_020806881.1|DSER
OG0010397	LOC119547621|XP_037710476.1|DSUP	LOC110185943|XP_020810617.1|DSER
OG0010398	LOC119547198|XP_037709866.1|DSUP	LOC110185075|XP_020809413.1|DSER
OG0010399	LOC119546680|XP_037709075.1|DSUP	LOC110185079|XP_020809417.1|DSER
OG0010400	LOC119546932|XP_037709497.1|DSUP	LOC110185128|XP_020809484.1|DSER
OG0010401	LOC119546929|XP_037709493.1|DSUP	LOC110185127|XP_020809483.1|DSER
OG0010402	LOC119546120|XP_037708139.1|DSUP	LOC110177894|XP_020800522.1|DSER
OG0010403	LOC119546209|XP_037708272.1|DSUP	LOC110177876|XP_020800500.1|DSER
OG0010404	LOC119548333|XP_037711451.1|DSUP	LOC110185738|XP_020810388.1|DSER
OG0010405	LOC119548539|XP_037711761.1|DSUP	LOC110185764|XP_020810426.1|DSER
OG0010406	LOC119547072|XP_037709687.1|DSUP	LOC110185824|XP_020810490.1|DSER
OG0010409	LOC119547320|XP_037710047.1|DSUP	LOC110185564|XP_020810142.1|DSER
OG0010410	LOC119548435|XP_037711612.1|DSUP	LOC110186070|XP_020810764.1|DSER
OG0010411	LOC119555524|XP_037722877.1|DSUP	LOC110183988|XP_020808004.1|DSER
OG0010412	LOC119547492|XP_037710310.1|DSUP	LOC110187285|XP_020812333.1|DSER
OG0010413	LOC119548385|XP_037711538.1|DSUP	LOC110182263|XP_020805940.1|DSER
OG0010414	LOC119548390|XP_037711543.1|DSUP	LOC110182298|XP_020805977.1|DSER
OG0010415	LOC119548543|XP_037711766.1|DSUP	LOC110181204|XP_020804544.1|DSER
OG0010416	LOC119547691|XP_037710587.1|DSUP	LOC110183471|XP_020807409.1|DSER
OG0010417	LOC119547447|XP_037710235.1|DSUP	LOC110183473|XP_020807410.1|DSER
OG0010418	LOC119546266|XP_037708367.1|DSUP	LOC110183488|XP_020807429.1|DSER
OG0010419	LOC119546989|XP_037709572.1|DSUP	LOC110183489|XP_020807430.1|DSER
OG0010420	LOC119547106|XP_037709740.1|DSUP	LOC110181202|XP_020804542.1|DSER
OG0010421	LOC119548243|XP_037711311.1|DSUP	LOC110183108|XP_020806957.1|DSER
OG0010422	LOC119548707|XP_037712098.1|DSUP	LOC110183947|XP_020807967.1|DSER
OG0010423	LOC119547938|XP_037710914.1|DSUP	LOC110181390|XP_020804780.1|DSER
OG0010424	LOC119548446|XP_037711636.1|DSUP	LOC110182615|XP_020806336.1|DSER
OG0010425	LOC119546341|XP_037708471.1|DSUP	LOC110187471|XP_020812517.1|DSER
OG0010426	LOC119547809|XP_037710755.1|DSUP	LOC110187482|XP_020812528.1|DSER
OG0010427	LOC119547656|XP_037710531.1|DSUP	LOC110187434|XP_020812483.1|DSER
OG0010428	LOC119548700|XP_037712092.1|DSUP	LOC110187449|XP_020812497.1|DSER
OG0010429	LOC119547950|XP_037710927.1|DSUP	LOC110177039|XP_020799214.1|DSER
OG0010430	LOC119548030|XP_037711032.1|DSUP	LOC110181146|XP_020804478.1|DSER
OG0010431	LOC119546654|XP_037709037.1|DSUP	LOC110182619|XP_020806343.1|DSER
OG0010432	LOC119546604|XP_037708970.1|DSUP	LOC110182605|XP_020806326.1|DSER
OG0010433	LOC119547244|XP_037709951.1|DSUP	LOC110187581|XP_020812626.1|DSER
OG0010434	LOC119547654|XP_037710525.1|DSUP	LOC110182292|XP_020805970.1|DSER
OG0010435	LOC119546609|XP_037708974.1|DSUP	LOC110182336|XP_020806027.1|DSER
OG0010436	LOC119548745|XP_037712188.1|DSUP	LOC110183186|XP_020807034.1|DSER
OG0010437	LOC119548040|XP_037711043.1|DSUP	LOC110185641|XP_020810256.1|DSER
OG0010438	LOC119547759|XP_037710693.1|DSUP	LOC110185087|XP_020809430.1|DSER
OG0010439	LOC119547821|XP_037710772.1|DSUP	LOC110185107|XP_020809456.1|DSER
OG0010440	LOC119547737|XP_037710652.1|DSUP	LOC110184921|XP_020809225.1|DSER
OG0010441	LOC119547907|XP_037710873.1|DSUP	LOC110184867|XP_020809172.1|DSER
OG0010442	LOC119556435|XP_037724596.1|DSUP	LOC110176606|XP_020798689.1|DSER
OG0010443	LOC119547780|XP_037710719.1|DSUP	LOC110183140|XP_020806989.1|DSER
OG0010444	LOC119547778|XP_037710717.1|DSUP	LOC110183137|XP_020806986.1|DSER
OG0010445	LOC119547781|XP_037710720.1|DSUP	LOC110184884|XP_020809188.1|DSER
OG0010446	LOC119545986|XP_037707899.1|DSUP	LOC110178209|XP_020800906.1|DSER
OG0010447	LOC119553912|XP_037720516.1|DSUP	LOC110183672|XP_020807666.1|DSER
OG0010448	LOC119554545|XP_037721434.1|DSUP	LOC110184784|XP_020809083.1|DSER
OG0010449	LOC119555688|XP_037723263.1|DSUP	LOC110187560|XP_020812611.1|DSER
OG0010450	LOC119553579|XP_037719955.1|DSUP	LOC110178655|XP_020801506.1|DSER
OG0010451	LOC119553166|XP_037719329.1|DSUP	LOC110178627|XP_020801472.1|DSER
OG0010452	LOC119554289|XP_037721074.1|DSUP	LOC110190720|XP_020817001.1|DSER
OG0010453	LOC119553181|XP_037719350.1|DSUP	LOC110190604|XP_020816857.1|DSER
OG0010454	LOC119552589|XP_037718151.1|DSUP	LOC110183592|XP_020807564.1|DSER
OG0010455	LOC119552508|XP_037718050.1|DSUP	LOC110190686|XP_020816955.1|DSER
OG0010456	LOC119553853|XP_037720428.1|DSUP	LOC110185209|XP_020809597.1|DSER
OG0010457	LOC119554500|XP_037721361.1|DSUP	LOC110190096|XP_020816062.1|DSER
OG0010458	LOC119554364|XP_037721166.1|DSUP	LOC110190095|XP_020816061.1|DSER
OG0010459	LOC119555013|XP_037722084.1|DSUP	LOC110190382|XP_020816471.1|DSER
OG0010460	LOC119554333|XP_037721126.1|DSUP	LOC110190088|XP_020816053.1|DSER
OG0010461	LOC119553236|XP_037719433.1|DSUP	LOC110185145|XP_020809506.1|DSER
OG0010462	LOC119553392|XP_037719680.1|DSUP	LOC110178782|XP_020801687.1|DSER
OG0010463	LOC119554586|XP_037721496.1|DSUP	LOC110190740|XP_020817021.1|DSER
OG0010464	LOC119553952|XP_037720574.1|DSUP	LOC110190743|XP_020817025.1|DSER
OG0010465	LOC119553990|XP_037720625.1|DSUP	LOC110190455|XP_020816614.1|DSER
OG0010466	LOC119554002|XP_037720637.1|DSUP	LOC110190444|XP_020816603.1|DSER
OG0010467	LOC119554615|XP_037721537.1|DSUP	LOC110190452|XP_020816612.1|DSER
OG0010468	LOC119552741|XP_037718434.1|DSUP	LOC110190133|XP_020816115.1|DSER
OG0010469	LOC119554653|XP_037721581.1|DSUP	LOC110177631|XP_020800105.1|DSER
OG0010470	LOC119553843|XP_037720415.1|DSUP	LOC110189093|XP_020814724.1|DSER
OG0010471	LOC119553621|XP_037720014.1|DSUP	LOC110189079|XP_020814709.1|DSER
OG0010472	LOC119554644|XP_037721572.1|DSUP	LOC110188868|XP_020814440.1|DSER
OG0010473	LOC119554562|XP_037721461.1|DSUP	LOC110176302|XP_020798282.1|DSER
OG0010474	LOC119554402|XP_037721218.1|DSUP	LOC110184791|XP_020809089.1|DSER
OG0010475	LOC119552490|XP_037718018.1|DSUP	LOC110190774|XP_020817065.1|DSER
OG0010476	LOC119554525|XP_037721399.1|DSUP	LOC110190674|XP_020816938.1|DSER
OG0010477	LOC119554436|XP_037721275.1|DSUP	LOC110177598|XP_020800052.1|DSER
OG0010478	LOC119554885|XP_037721902.1|DSUP	LOC110176744|XP_020798846.1|DSER
OG0010479	LOC119553596|XP_037719978.1|DSUP	LOC110176708|XP_020798806.1|DSER
OG0010480	LOC119554096|XP_037720773.1|DSUP	LOC110190214|XP_020816229.1|DSER
OG0010481	LOC119553506|XP_037719857.1|DSUP	LOC110185180|XP_020809556.1|DSER
OG0010482	LOC119554446|XP_037721286.1|DSUP	LOC110190810|XP_020817118.1|DSER
OG0010483	LOC119553864|XP_037720445.1|DSUP	LOC110176275|XP_020798251.1|DSER
OG0010484	LOC119553904|XP_037720503.1|DSUP	LOC110190159|XP_020816153.1|DSER
OG0010485	LOC119553197|XP_037719376.1|DSUP	LOC110190138|XP_020816125.1|DSER
OG0010486	LOC119554823|XP_037721825.1|DSUP	LOC110177534|XP_020799962.1|DSER
OG0010487	LOC119552500|XP_037718033.1|DSUP	LOC110179011|XP_020802010.1|DSER
OG0010488	LOC119555520|XP_037722873.1|DSUP	LOC110178957|XP_020801919.1|DSER
OG0010489	LOC119553704|XP_037720193.1|DSUP	LOC110185305|XP_020809714.1|DSER
OG0010490	LOC119549406|XP_037713390.1|DSUP	LOC110178367|XP_020801163.1|DSER
OG0010491	LOC119551144|XP_037716263.1|DSUP	LOC110177672|XP_020800153.1|DSER
