Orthogroup	DSUP.longest_only	DFIC.longest_only
OG0008118	LOC119557093|XP_037725583.1|DSUP	LOC108092843|XP_017048138.1|DFIC
OG0008119	LOC119558279|XP_037727582.1|DSUP	LOC108097717|XP_017055698.1|DFIC
OG0008120	LOC119556494|XP_037724681.1|DSUP	LOC108091196|XP_017045767.1|DFIC
OG0008121	LOC119551704|XP_037717105.1|DSUP	LOC108096700|XP_017054023.1|DFIC
OG0008122	LOC119557953|XP_037726916.1|DSUP	LOC108097082|XP_017054614.1|DFIC
OG0008123	LOC119557198|XP_037725779.1|DSUP	LOC108097248|XP_017054917.1|DFIC
OG0008124	LOC119555970|XP_037723623.1|DSUP	LOC108092953|XP_017048315.1|DFIC
OG0008125	LOC119558405|XP_037727865.1|DSUP	LOC108091327|XP_017045957.1|DFIC
OG0008126	LOC119555936|XP_037723568.1|DSUP	LOC108097383|XP_017055125.1|DFIC
OG0008127	LOC119558196|XP_037727410.1|DSUP	LOC108097177|XP_017054804.1|DFIC
OG0008128	LOC119556937|XP_037725357.1|DSUP	LOC108094663|XP_017050863.1|DFIC
OG0008129	LOC119556331|XP_037724350.1|DSUP	LOC108097279|XP_017054969.1|DFIC
OG0008130	LOC119557287|XP_037725905.1|DSUP	LOC108088703|XP_017042134.1|DFIC
OG0008131	LOC119557674|XP_037726470.1|DSUP	LOC108092855|XP_017048164.1|DFIC
OG0008132	LOC119553076|XP_037719137.1|DSUP	LOC108092193|XP_017047209.1|DFIC
OG0008133	LOC119556645|XP_037724905.1|DSUP	LOC108095555|XP_017052179.1|DFIC
OG0008134	LOC119555934|XP_037723562.1|DSUP	LOC108097287|XP_017054990.1|DFIC
OG0008135	LOC119550771|XP_037715632.1|DSUP	LOC108099460|XP_017058498.1|DFIC
OG0008136	LOC119546441|XP_037708644.1|DSUP	LOC108089987|XP_017043976.1|DFIC
OG0008137	LOC119557121|XP_037725632.1|DSUP	LOC108086491|XP_017038905.1|DFIC
OG0008138	LOC119552955|XP_037718866.1|DSUP	LOC108089573|XP_017043419.1|DFIC
OG0008139	LOC119551297|XP_037716504.1|DSUP	LOC108094938|XP_017051288.1|DFIC
OG0008140	LOC119558406|XP_037727866.1|DSUP	LOC108091328|XP_017045958.1|DFIC
OG0008141	LOC119556341|XP_037724368.1|DSUP	LOC108091221|XP_017045812.1|DFIC
OG0008142	LOC119556110|XP_037723909.1|DSUP	LOC108097772|XP_017055787.1|DFIC
OG0008143	LOC119557729|XP_037726540.1|DSUP	LOC108094677|XP_017050883.1|DFIC
OG0008144	LOC119551294|XP_037716501.1|DSUP	LOC108096632|XP_017053871.1|DFIC
OG0008145	LOC119556471|XP_037724647.1|DSUP	LOC108091217|XP_017045806.1|DFIC
OG0008146	LOC119557759|XP_037726582.1|DSUP	LOC108095305|XP_017051854.1|DFIC
OG0008147	LOC119556430|XP_037724584.1|DSUP	LOC108095302|XP_017051849.1|DFIC
OG0008148	LOC119557962|XP_037726933.1|DSUP	LOC108097189|XP_017054821.1|DFIC
OG0008149	LOC119558091|XP_037727228.1|DSUP	LOC108097263|XP_017054944.1|DFIC
OG0008150	LOC119557637|XP_037726399.1|DSUP	LOC108091164|XP_017045693.1|DFIC
OG0008151	LOC119556883|XP_037725288.1|DSUP	LOC108092782|XP_017048027.1|DFIC
OG0008152	LOC119557046|XP_037725519.1|DSUP	LOC108097187|XP_017054819.1|DFIC
OG0008153	LOC119550395|XP_037714973.1|DSUP	LOC108101908|XP_017061971.1|DFIC
OG0008154	LOC119553859|XP_037720440.1|DSUP	LOC108087454|XP_017040304.1|DFIC
OG0008155	LOC119554635|XP_037721560.1|DSUP	LOC108100667|XP_017060169.1|DFIC
OG0008156	LOC119546193|XP_037708250.1|DSUP	LOC108100776|XP_017060303.1|DFIC
OG0008157	LOC119560398|XP_037729758.1|DSUP	LOC108087363|XP_017040192.1|DFIC
OG0008158	LOC119556712|XP_037725038.1|DSUP	LOC108097994|XP_017056120.1|DFIC
OG0008159	LOC119554071|XP_037720743.1|DSUP	LOC108088314|XP_017041539.1|DFIC
OG0008160	LOC119549131|XP_037712825.1|DSUP	LOC108094889|XP_017051215.1|DFIC
OG0008161	LOC119552710|XP_037718388.1|DSUP	LOC108098994|XP_017057715.1|DFIC
OG0008162	LOC119556120|XP_037723934.1|DSUP	LOC108097536|XP_017055372.1|DFIC
OG0008163	LOC119552833|XP_037718616.1|DSUP	LOC108093090|XP_017048513.1|DFIC
OG0008164	LOC119556205|XP_037724090.1|DSUP	LOC108102171|XP_017062360.1|DFIC
OG0008165	LOC119557119|XP_037725628.1|DSUP	LOC108092961|XP_017048333.1|DFIC
OG0008166	LOC119558033|XP_037727102.1|DSUP	LOC108095616|XP_017052270.1|DFIC
OG0008167	LOC119557023|XP_037725491.1|DSUP	LOC108091160|XP_017045682.1|DFIC
OG0008168	LOC119556808|XP_037725188.1|DSUP	LOC108091179|XP_017045727.1|DFIC
OG0008169	LOC119557836|XP_037726740.1|DSUP	LOC108097028|XP_017054534.1|DFIC
OG0008170	LOC119551224|XP_037716389.1|DSUP	LOC108086753|XP_017039281.1|DFIC
OG0008171	LOC119558325|XP_037727669.1|DSUP	LOC108098010|XP_017056140.1|DFIC
OG0008172	LOC119559930|XP_037729065.1|DSUP	LOC108098629|XP_017057193.1|DFIC
OG0008173	LOC119546108|XP_037708122.1|DSUP	LOC108093426|XP_017048969.1|DFIC
OG0008174	LOC119559406|XP_037728403.1|DSUP	LOC108096646|XP_017053899.1|DFIC
OG0008175	LOC119558124|XP_037727284.1|DSUP	LOC108097592|XP_017055477.1|DFIC
OG0008176	LOC119556337|XP_037724355.1|DSUP	LOC108097024|XP_017054530.1|DFIC
OG0008177	LOC119556176|XP_037724026.1|DSUP	LOC108097259|XP_017054936.1|DFIC
OG0008178	LOC119556256|XP_037724229.1|DSUP	LOC108095330|XP_017051900.1|DFIC
OG0008179	LOC119557429|XP_037726109.1|DSUP	LOC108094629|XP_017050807.1|DFIC
OG0008180	LOC119556274|XP_037724251.1|DSUP	LOC108097267|XP_017054954.1|DFIC
OG0008181	LOC119556277|XP_037724255.1|DSUP	LOC108097269|XP_017054956.1|DFIC
OG0008182	LOC119549072|XP_037712708.1|DSUP	LOC108090436|XP_017044602.1|DFIC
OG0008183	LOC119551320|XP_037716544.1|DSUP	LOC108101931|XP_017062002.1|DFIC
OG0008184	LOC119546729|XP_037709147.1|DSUP	LOC108089184|XP_017042809.1|DFIC
OG0008185	LOC119546271|XP_037708375.1|DSUP	LOC108098676|XP_017057261.1|DFIC
OG0008186	LOC119551669|XP_037717050.1|DSUP	LOC108090467|XP_017044653.1|DFIC
OG0008187	LOC119551670|XP_037717051.1|DSUP	LOC108090468|XP_017044654.1|DFIC
OG0008188	LOC119548460|XP_037711656.1|DSUP	LOC108101326|XP_017061123.1|DFIC
OG0008189	LOC119546195|XP_037708248.1|DSUP	LOC108092745|XP_017047963.1|DFIC
OG0008190	LOC119555346|XP_037722612.1|DSUP	LOC108100674|XP_017060179.1|DFIC
OG0008191	LOC119557225|XP_037725833.1|DSUP	LOC108097244|XP_017054910.1|DFIC
OG0008192	LOC119557331|XP_037725980.1|DSUP	LOC108097756|XP_017055757.1|DFIC
OG0008193	LOC119556602|XP_037724842.1|DSUP	LOC108098128|XP_017056340.1|DFIC
OG0008194	LOC119548467|XP_037711662.1|DSUP	LOC108101749|XP_017061700.1|DFIC
OG0008195	LOC119559470|XP_037728509.1|DSUP	LOC108094782|XP_017051045.1|DFIC
OG0008196	LOC119550367|XP_037714937.1|DSUP	LOC108096976|XP_017054444.1|DFIC
OG0008197	LOC119554205|XP_037720933.1|DSUP	LOC108086950|XP_017039552.1|DFIC
OG0008198	LOC119556563|XP_037724785.1|DSUP	LOC108097298|XP_017055001.1|DFIC
OG0008199	LOC119558126|XP_037727286.1|DSUP	LOC108097655|XP_017055577.1|DFIC
OG0008200	LOC119550576|XP_037715295.1|DSUP	LOC108096834|XP_017054228.1|DFIC
OG0008201	LOC119554634|XP_037721559.1|DSUP	LOC108100666|XP_017060168.1|DFIC
OG0008202	LOC119555635|XP_037723084.1|DSUP	LOC108100169|XP_017059424.1|DFIC
OG0008203	LOC119554238|XP_037721000.1|DSUP	LOC108100481|XP_017059904.1|DFIC
OG0008204	LOC119557615|XP_037726351.1|DSUP	LOC108092881|XP_017048212.1|DFIC
OG0008205	LOC119557267|XP_037725881.1|DSUP	LOC108091123|XP_017045643.1|DFIC
OG0008206	LOC119555465|XP_037722798.1|DSUP	LOC108096310|XP_017053286.1|DFIC
OG0008208	LOC119551389|XP_037716642.1|DSUP	LOC108094032|XP_017049952.1|DFIC
OG0008209	LOC119555095|XP_037722241.1|DSUP	LOC108099191|XP_017058048.1|DFIC
OG0008210	LOC119554625|XP_037721549.1|DSUP	LOC108086887|XP_017039436.1|DFIC
OG0008211	LOC119548049|XP_037711057.1|DSUP	LOC108089251|XP_017042906.1|DFIC
OG0008212	LOC119554086|XP_037720757.1|DSUP	LOC108088907|XP_017042403.1|DFIC
OG0008213	LOC119556138|XP_037723961.1|DSUP	LOC108092847|XP_017048155.1|DFIC
OG0008214	LOC119553625|XP_037720023.1|DSUP	LOC108089446|XP_017043175.1|DFIC
OG0008215	LOC119557944|XP_037726892.1|DSUP	LOC108097988|XP_017056107.1|DFIC
OG0008216	LOC119555643|XP_037723106.1|DSUP	LOC108100421|XP_017059807.1|DFIC
OG0008217	LOC119556426|XP_037724573.1|DSUP	LOC108097470|XP_017055230.1|DFIC
OG0008218	LOC119549268|XP_037713107.1|DSUP	LOC108093737|XP_017049483.1|DFIC
OG0008219	LOC119557806|XP_037726664.1|DSUP	LOC108088627|XP_017042031.1|DFIC
OG0008220	LOC119555877|XP_037723459.1|DSUP	LOC108091219|XP_017045810.1|DFIC
OG0008221	LOC119545947|XP_037707824.1|DSUP	LOC108096036|XP_017052871.1|DFIC
OG0008222	LOC119555679|XP_037723229.1|DSUP	LOC108088787|XP_017042237.1|DFIC
OG0008223	LOC119552776|XP_037718514.1|DSUP	LOC108096375|XP_017053416.1|DFIC
OG0008224	LOC119554055|XP_037720722.1|DSUP	LOC108096278|XP_017053230.1|DFIC
OG0008225	LOC119558152|XP_037727319.1|DSUP	LOC108095591|XP_017052242.1|DFIC
OG0008226	LOC119556947|XP_037725368.1|DSUP	LOC108097286|XP_017054983.1|DFIC
OG0008227	LOC119553803|XP_037720353.1|DSUP	LOC108086595|XP_017039053.1|DFIC
OG0008228	LOC119563099|XP_037732262.1|DSUP	LOC108088448|XP_017041714.1|DFIC
OG0008229	LOC119545820|XP_037707643.1|DSUP	LOC108087187|XP_017039933.1|DFIC
OG0008230	LOC119563490|XP_037732853.1|DSUP	LOC108087331|XP_017040150.1|DFIC
OG0008232	LOC119553608|XP_037719994.1|DSUP	LOC108100588|XP_017060057.1|DFIC
OG0008233	LOC119547195|XP_037709862.1|DSUP	LOC108098345|XP_017056676.1|DFIC, LOC108098344|XP_017056674.1|DFIC
OG0008234	LOC119550729|XP_037715560.1|DSUP	LOC108090816|XP_017045163.1|DFIC
OG0008235	LOC119556811|XP_037725192.1|DSUP	LOC108095539|XP_017052157.1|DFIC
OG0008236	LOC119559663|XP_037728640.1|DSUP	LOC108101345|XP_017061141.1|DFIC
OG0008237	LOC119550787|XP_037715647.1|DSUP	LOC108101579|XP_017061480.1|DFIC
OG0008238	LOC119553502|XP_037719850.1|DSUP	LOC108100337|XP_017059644.1|DFIC
OG0008239	LOC119554900|XP_037721930.1|DSUP	LOC108093258|XP_017048723.1|DFIC
OG0008240	LOC119551100|XP_037716207.1|DSUP	LOC108096612|XP_017053845.1|DFIC
OG0008243	LOC119549549|XP_037713627.1|DSUP	LOC108087725|XP_017040735.1|DFIC
OG0008244	LOC119560433|XP_037729800.1|DSUP	LOC108099577|XP_017058669.1|DFIC
OG0008245	LOC119550061|XP_037714451.1|DSUP	LOC108094771|XP_017051033.1|DFIC
OG0008246	LOC119550571|XP_037715289.1|DSUP	LOC108093676|XP_017049344.1|DFIC
OG0008247	LOC119563199|XP_037732416.1|DSUP, LOC119563198|XP_037732415.1|DSUP	LOC108095890|XP_017052692.1|DFIC
OG0008248	LOC119563310|XP_037732571.1|DSUP	LOC108086521|XP_017038939.1|DFIC
OG0008249	LOC119562627|XP_037731786.1|DSUP	LOC108099383|XP_017058370.1|DFIC
OG0008250	LOC119550406|XP_037714992.1|DSUP	LOC108096945|XP_017054394.1|DFIC
OG0008251	LOC119552148|XP_037717874.1|DSUP	LOC108094219|XP_017050166.1|DFIC
OG0008252	LOC119551738|XP_037717167.1|DSUP	LOC108090408|XP_017044549.1|DFIC
OG0008253	LOC119551757|XP_037717212.1|DSUP	LOC108090314|XP_017044415.1|DFIC
OG0008254	LOC119559033|XP_037728090.1|DSUP, LOC119555032|XP_037722107.1|DSUP	LOC108100126|XP_017059371.1|DFIC
OG0008255	LOC119554726|XP_037721671.1|DSUP	LOC108088799|XP_017042258.1|DFIC
OG0008256	LOC119549789|XP_037713982.1|DSUP	LOC108094269|XP_017050229.1|DFIC
OG0008257	LOC119551189|XP_037716319.1|DSUP	LOC108091352|XP_017045994.1|DFIC
OG0008258	LOC119547387|XP_037710163.1|DSUP	LOC108098174|XP_017056395.1|DFIC
OG0008258	LOC119555946|XP_037723580.1|DSUP	LOC108095311|XP_017051868.1|DFIC
OG0008259	LOC119547089|XP_037709716.1|DSUP	LOC108089994|XP_017043985.1|DFIC
OG0008260	LOC119555194|XP_037722378.1|DSUP	LOC108099315|XP_017058215.1|DFIC, LOC108099123|XP_017057947.1|DFIC
OG0008261	LOC119551680|XP_037717067.1|DSUP	LOC108094004|XP_017049919.1|DFIC
OG0008262	LOC119559389|XP_037728377.1|DSUP	LOC108101664|XP_017061577.1|DFIC
OG0008263	LOC119550955|XP_037715910.1|DSUP	LOC108094796|XP_017051057.1|DFIC
OG0008263	LOC119550957|XP_037715912.1|DSUP	LOC108094775|XP_017051037.1|DFIC
OG0008264	LOC119551726|XP_037717156.1|DSUP	LOC108094770|XP_017051031.1|DFIC
OG0008265	LOC119563329|XP_037732601.1|DSUP	LOC108088505|XP_017041824.1|DFIC
OG0008266	LOC119560293|XP_037729591.1|DSUP	LOC108090129|XP_017044154.1|DFIC
OG0008267	LOC119545726|XP_037707471.1|DSUP	LOC108095840|XP_017052620.1|DFIC
OG0008268	LOC119548699|XP_037712091.1|DSUP	LOC108089903|XP_017043869.1|DFIC
OG0008269	LOC119547104|XP_037709734.1|DSUP	LOC108091269|XP_017045872.1|DFIC
OG0008270	LOC119556374|XP_037724469.1|DSUP	LOC108097199|XP_017054833.1|DFIC
OG0008271	LOC119553228|XP_037719424.1|DSUP	LOC108099114|XP_017057933.1|DFIC
OG0008272	LOC119556192|XP_037724063.1|DSUP	LOC108097097|XP_017054644.1|DFIC
OG0008273	LOC119563237|XP_037732471.1|DSUP	LOC108102072|XP_017062202.1|DFIC
OG0008274	LOC119558017|XP_037727057.1|DSUP	LOC108097107|XP_017054665.1|DFIC
OG0008275	LOC119558054|XP_037727132.1|DSUP	LOC108097013|XP_017054500.1|DFIC
OG0008276	LOC119556185|XP_037724054.1|DSUP	LOC108094660|XP_017050859.1|DFIC
OG0008278	LOC119547094|XP_037709721.1|DSUP	LOC108089155|XP_017042767.1|DFIC
OG0008279	LOC119556473|XP_037724650.1|DSUP	LOC108097671|XP_017055615.1|DFIC
OG0008280	LOC119557903|XP_037726837.1|DSUP	LOC108097672|XP_017055617.1|DFIC
OG0008281	LOC119557530|XP_037726231.1|DSUP	LOC108094495|XP_017050586.1|DFIC
OG0008282	LOC119556925|XP_037725339.1|DSUP	LOC108091155|XP_017045680.1|DFIC
OG0008283	LOC119556616|XP_037724861.1|DSUP	LOC108098027|XP_017056169.1|DFIC
OG0008284	LOC119559766|XP_037728807.1|DSUP	LOC108095007|XP_017051339.1|DFIC
OG0008285	LOC119557706|XP_037726508.1|DSUP	LOC108097737|XP_017055730.1|DFIC
OG0008286	LOC119557300|XP_037725937.1|DSUP	LOC108101706|XP_017061632.1|DFIC
OG0008287	LOC119556725|XP_037725051.1|DSUP	LOC108098074|XP_017056255.1|DFIC
OG0008288	LOC119559744|XP_037728731.1|DSUP	LOC108087961|XP_017041043.1|DFIC
OG0008289	LOC119551104|XP_037716214.1|DSUP	LOC108099303|XP_017058187.1|DFIC
OG0008290	LOC119555988|XP_037723647.1|DSUP	LOC108097422|XP_017055178.1|DFIC
OG0008291	LOC119558192|XP_037727401.1|DSUP	LOC108098053|XP_017056225.1|DFIC
OG0008292	LOC119558016|XP_037727055.1|DSUP	LOC108097240|XP_017054907.1|DFIC
OG0008293	LOC119546476|XP_037708694.1|DSUP	LOC108100766|XP_017060294.1|DFIC
OG0008294	LOC119562888|XP_037731932.1|DSUP	LOC108087277|XP_017040074.1|DFIC
OG0008295	LOC119556767|XP_037725121.1|DSUP	LOC108097797|XP_017055817.1|DFIC
OG0008296	LOC119556353|XP_037724389.1|DSUP	LOC108102152|XP_017062331.1|DFIC
OG0008297	LOC119556728|XP_037725058.1|DSUP	LOC108097972|XP_017056077.1|DFIC
OG0008298	LOC119556960|XP_037725396.1|DSUP	LOC108088724|XP_017042160.1|DFIC
OG0008299	LOC119553818|XP_037720378.1|DSUP	LOC108095898|XP_017052703.1|DFIC
OG0008300	LOC119556952|XP_037725379.1|DSUP	LOC108094568|XP_017050674.1|DFIC
OG0008301	LOC119560797|XP_037730357.1|DSUP	LOC108098882|XP_017057558.1|DFIC
OG0008302	LOC119557734|XP_037726547.1|DSUP	LOC108098133|XP_017056345.1|DFIC
OG0008303	LOC119556624|XP_037724872.1|DSUP	LOC108091336|XP_017045968.1|DFIC
OG0008304	LOC119556434|XP_037724591.1|DSUP	LOC108092956|XP_017048322.1|DFIC
OG0008305	LOC119557686|XP_037726484.1|DSUP	LOC108094687|XP_017050899.1|DFIC
OG0008306	LOC119557628|XP_037726385.1|DSUP	LOC108092932|XP_017048287.1|DFIC
OG0008307	LOC119560782|XP_037730336.1|DSUP	LOC108092186|XP_017047201.1|DFIC
OG0008308	LOC119545763|XP_037707536.1|DSUP	LOC108095837|XP_017052616.1|DFIC
OG0008309	LOC119546945|XP_037709513.1|DSUP	LOC108092714|XP_017047929.1|DFIC
OG0008310	LOC119555028|XP_037722102.1|DSUP	LOC108088308|XP_017041528.1|DFIC
OG0008311	LOC119558057|XP_037727135.1|DSUP	LOC108097461|XP_017055224.1|DFIC
OG0008312	LOC119560397|XP_037729754.1|DSUP	LOC108087932|XP_017041009.1|DFIC
OG0008313	LOC119555879|XP_037723462.1|DSUP	LOC108097495|XP_017055290.1|DFIC
OG0008314	LOC119550183|XP_037714648.1|DSUP	LOC108086680|XP_017039162.1|DFIC
OG0008315	LOC119553547|XP_037719913.1|DSUP	LOC108099945|XP_017059110.1|DFIC
OG0008317	LOC119560953|XP_037730620.1|DSUP	LOC108099671|XP_017058795.1|DFIC
OG0008318	LOC119556483|XP_037724665.1|DSUP	LOC108102136|XP_017062296.1|DFIC
OG0008319	LOC119550412|XP_037714998.1|DSUP	LOC108093899|XP_017049748.1|DFIC
OG0008320	LOC119556197|XP_037724073.1|DSUP	LOC108097581|XP_017055455.1|DFIC
OG0008321	LOC119560065|XP_037729300.1|DSUP	LOC108098925|XP_017057617.1|DFIC
OG0008322	LOC119546823|XP_037709343.1|DSUP	LOC108089173|XP_017042798.1|DFIC
OG0008323	LOC119549872|XP_037714103.1|DSUP	LOC108098870|XP_017057545.1|DFIC
OG0008324	LOC119558164|XP_037727354.1|DSUP	LOC108092867|XP_017048191.1|DFIC
OG0008325	LOC119555998|XP_037723657.1|DSUP	LOC108094584|XP_017050690.1|DFIC
OG0008326	LOC119554895|XP_037721929.1|DSUP	LOC108096850|XP_017054259.1|DFIC
OG0008327	LOC119551025|XP_037716011.1|DSUP	LOC108090982|XP_017045427.1|DFIC
OG0008328	LOC119557410|XP_037726087.1|DSUP	LOC108097356|XP_017055085.1|DFIC
OG0008329	LOC119556714|XP_037725040.1|DSUP	LOC108092924|XP_017048275.1|DFIC
OG0008330	LOC119550628|XP_037715385.1|DSUP	LOC108090285|XP_017044384.1|DFIC
OG0008331	LOC119554965|XP_037722019.1|DSUP	LOC108087580|XP_017040501.1|DFIC
OG0008332	LOC119554534|XP_037721414.1|DSUP	LOC108089520|XP_017043336.1|DFIC
OG0008333	LOC119554792|XP_037721768.1|DSUP	LOC108089582|XP_017043427.1|DFIC
OG0008334	LOC119553958|XP_037720579.1|DSUP	LOC108089546|XP_017043372.1|DFIC
OG0008335	LOC119554656|XP_037721585.1|DSUP	LOC108099110|XP_017057924.1|DFIC
OG0008336	LOC119554317|XP_037721107.1|DSUP	LOC108088272|XP_017041479.1|DFIC
OG0008337	LOC119550307|XP_037714834.1|DSUP	LOC108090486|XP_017044684.1|DFIC
OG0008338	LOC119553333|XP_037719592.1|DSUP	LOC108100519|XP_017059965.1|DFIC
OG0008339	LOC119556129|XP_037723946.1|DSUP	LOC108088650|XP_017042066.1|DFIC
OG0008340	LOC119551679|XP_037717066.1|DSUP	LOC108093850|XP_017049674.1|DFIC
OG0008341	LOC119554049|XP_037720716.1|DSUP	LOC108089752|XP_017043627.1|DFIC
OG0008342	LOC119555606|XP_037723031.1|DSUP	LOC108099135|XP_017057963.1|DFIC
OG0008344	LOC119554795|XP_037721772.1|DSUP	LOC108100280|XP_017059555.1|DFIC
OG0008345	LOC119555213|XP_037722404.1|DSUP	LOC108099062|XP_017057827.1|DFIC
OG0008346	LOC119556704|XP_037725029.1|DSUP	LOC108092949|XP_017048309.1|DFIC
OG0008347	LOC119548033|XP_037711037.1|DSUP	LOC108101264|XP_017061008.1|DFIC
OG0008348	LOC119554377|XP_037721185.1|DSUP	LOC108099889|XP_017059033.1|DFIC
OG0008349	LOC119553780|XP_037720315.1|DSUP	LOC108095411|XP_017051985.1|DFIC
OG0008350	LOC119556189|XP_037724060.1|DSUP	LOC108097485|XP_017055273.1|DFIC
OG0008351	LOC119553806|XP_037720354.1|DSUP	LOC108100550|XP_017060008.1|DFIC
OG0008352	LOC119552684|XP_037718332.1|DSUP	LOC108089617|XP_017043468.1|DFIC
OG0008353	LOC119553229|XP_037719425.1|DSUP	LOC108099812|XP_017058933.1|DFIC
OG0008354	LOC119556346|XP_037724376.1|DSUP	LOC108091093|XP_017045597.1|DFIC
OG0008355	LOC119552023|XP_037717688.1|DSUP	LOC108086402|XP_017038792.1|DFIC
OG0008356	LOC119552940|XP_037718821.1|DSUP	LOC108089444|XP_017043173.1|DFIC
OG0008357	LOC119545679|XP_037707344.1|DSUP	LOC108099446|XP_017058472.1|DFIC
OG0008359	LOC119551451|XP_037716724.1|DSUP	LOC108090712|XP_017044996.1|DFIC
OG0008360	LOC119550775|XP_037715633.1|DSUP	LOC108096886|XP_017054316.1|DFIC
OG0008361	LOC119547911|XP_037710877.1|DSUP	LOC108100986|XP_017060634.1|DFIC
OG0008362	LOC119556059|XP_037723794.1|DSUP	LOC108092946|XP_017048306.1|DFIC
OG0008363	LOC119552196|XP_037717977.1|DSUP	LOC108093912|XP_017049767.1|DFIC
OG0008364	LOC119555719|XP_037723339.1|DSUP	LOC108096287|XP_017053247.1|DFIC
OG0008366	LOC119555220|XP_037722415.1|DSUP	LOC108087032|XP_017039689.1|DFIC
OG0008367	LOC119556949|XP_037725376.1|DSUP	LOC108097374|XP_017055111.1|DFIC
OG0008368	LOC119548617|XP_037711914.1|DSUP	LOC108100057|XP_017059278.1|DFIC
OG0008370	LOC119563250|XP_037732491.1|DSUP	LOC108095944|XP_017052769.1|DFIC
OG0008371	LOC119546253|XP_037708342.1|DSUP	LOC108092064|XP_017047016.1|DFIC
OG0008372	LOC119562564|XP_037731699.1|DSUP	LOC108101340|XP_017061134.1|DFIC
OG0008373	LOC119548038|XP_037711042.1|DSUP	LOC108089152|XP_017042764.1|DFIC
OG0008374	LOC119559698|XP_037728686.1|DSUP	LOC108101616|XP_017061523.1|DFIC
OG0008375	LOC119548701|XP_037712093.1|DSUP	LOC108089904|XP_017043870.1|DFIC
OG0008376	LOC119548839|XP_037712386.1|DSUP	LOC108089865|XP_017043802.1|DFIC
OG0008377	LOC119546233|XP_037708305.1|DSUP	LOC108095080|XP_017051492.1|DFIC
OG0008378	LOC119546231|XP_037708303.1|DSUP	LOC108095078|XP_017051491.1|DFIC
OG0008379	LOC119548159|XP_037711190.1|DSUP	LOC108093435|XP_017048984.1|DFIC
OG0008380	LOC119547339|XP_037710077.1|DSUP	LOC108089262|XP_017042922.1|DFIC
OG0008381	LOC119547726|XP_037710636.1|DSUP	LOC108089916|XP_017043886.1|DFIC
OG0008383	LOC119547671|XP_037710557.1|DSUP	LOC108091262|XP_017045864.1|DFIC
OG0008384	LOC119546696|XP_037709103.1|DSUP	LOC108089298|XP_017043001.1|DFIC
OG0008385	LOC119546632|XP_037709000.1|DSUP	LOC108089982|XP_017043972.1|DFIC
OG0008386	LOC119557325|XP_037725974.1|DSUP	LOC108098125|XP_017056335.1|DFIC
OG0008387	LOC119563535|XP_037732935.1|DSUP	LOC108088485|XP_017041783.1|DFIC
OG0008388	LOC119546727|XP_037709145.1|DSUP	LOC108101000|XP_017060655.1|DFIC
OG0008389	LOC119547163|XP_037709817.1|DSUP	LOC108098295|XP_017056593.1|DFIC
OG0008390	LOC119546273|XP_037708373.1|DSUP	LOC108089933|XP_017043909.1|DFIC
OG0008391	LOC119548010|XP_037711007.1|DSUP	LOC108092341|XP_017047366.1|DFIC
OG0008392	LOC119552726|XP_037718405.1|DSUP	LOC108100460|XP_017059877.1|DFIC
OG0008393	LOC119552621|XP_037718214.1|DSUP	LOC108100456|XP_017059870.1|DFIC
OG0008394	LOC119553801|XP_037720344.1|DSUP	LOC108088888|XP_017042375.1|DFIC
OG0008395	LOC119558123|XP_037727282.1|DSUP	LOC108097710|XP_017055687.1|DFIC
OG0008396	LOC119556263|XP_037724237.1|DSUP	LOC108098057|XP_017056232.1|DFIC
OG0008397	LOC119557829|XP_037726716.1|DSUP	LOC108095373|XP_017051941.1|DFIC
OG0008398	LOC119558403|XP_037727861.1|DSUP	LOC108095393|XP_017051963.1|DFIC
OG0008399	LOC119558360|XP_037727792.1|DSUP	LOC108097230|XP_017054880.1|DFIC
OG0008400	LOC119554310|XP_037721098.1|DSUP	LOC108099536|XP_017058602.1|DFIC
OG0008401	LOC119546278|XP_037708381.1|DSUP	LOC108091556|XP_017046315.1|DFIC
OG0008402	LOC119559841|XP_037728862.1|DSUP	LOC108088034|XP_017041153.1|DFIC
OG0008403	LOC119556810|XP_037725191.1|DSUP	LOC108091088|XP_017045589.1|DFIC
OG0008404	LOC119560990|XP_037730697.1|DSUP	LOC108090191|XP_017044267.1|DFIC
OG0008405	LOC119557930|XP_037726868.1|DSUP	LOC108091172|XP_017045707.1|DFIC
OG0008406	LOC119558213|XP_037727447.1|DSUP	LOC108095527|XP_017052138.1|DFIC, LOC108101691|XP_017061610.1|DFIC
OG0008407	LOC119547895|XP_037710863.1|DSUP	LOC108102020|XP_017062109.1|DFIC
OG0008408	LOC119557577|XP_037726302.1|DSUP	LOC108097088|XP_017054626.1|DFIC
OG0008409	LOC119555265|XP_037722496.1|DSUP	LOC108100576|XP_017060043.1|DFIC
OG0008410	LOC119563162|XP_037732350.1|DSUP	LOC108102081|XP_017062219.1|DFIC
OG0008411	LOC119563278|XP_037732529.1|DSUP	LOC108097498|XP_017055300.1|DFIC
OG0008412	LOC119556371|XP_037724464.1|DSUP	LOC108095585|XP_017052231.1|DFIC
OG0008413	LOC119554609|XP_037721528.1|DSUP	LOC108100346|XP_017059660.1|DFIC
OG0008414	LOC119557246|XP_037725860.1|DSUP	LOC108097228|XP_017054878.1|DFIC
